,All Inn Aussie,Kaidee Dixie,Be Good Beach,Miss Billy Cargo,Smokin Ziggy,Japanese Black,Aeroplane Lucy,Pepper Sauce
15-12-2022 14:55:53.002135,"(2.4, 3.15, 2.5689473684210524)","(4.0, 7.8, 7.566666666666666)","(15.0, 36.0, 16.65)","(16.0, 38.0, 25.5)","(71.0, 460.0, 108.88888888888889)","(3.0, 4.9, 3.95)","(15.0, 46.0, 26.0)","(11.0, 24.0, 17.055555555555557)"
15-12-2022 14:55:54.026207,"(2.4, 3.15, 2.5689473684210524)","(4.0, 7.8, 7.566666666666666)","(15.0, 36.0, 16.65)","(16.0, 38.0, 25.5)","(71.0, 460.0, 108.88888888888889)","(3.0, 4.9, 3.95)","(15.0, 46.0, 26.0)","(11.0, 24.0, 17.055555555555557)"
15-12-2022 14:55:55.099176,"(2.4, 3.15, 2.5689473684210524)","(4.0, 7.8, 7.566666666666666)","(15.0, 36.0, 16.65)","(16.0, 38.0, 25.5)","(71.0, 460.0, 108.88888888888889)","(3.0, 4.9, 3.95)","(15.0, 46.0, 26.0)","(11.0, 24.0, 17.055555555555557)"
15-12-2022 14:55:56.179367,"(2.4, 3.15, 2.5689473684210524)","(4.0, 7.8, 7.566666666666666)","(15.0, 36.0, 16.65)","(16.0, 38.0, 25.5)","(71.0, 460.0, 108.88888888888889)","(3.0, 4.9, 3.95)","(15.0, 46.0, 26.0)","(11.0, 24.0, 17.055555555555557)"
15-12-2022 14:55:57.270145,"(2.4, 3.15, 2.5689473684210524)","(4.0, 7.8, 7.566666666666666)","(15.0, 36.0, 16.454545454545453)","(16.0, 38.0, 25.5)","(71.0, 460.0, 108.88888888888889)","(3.0, 4.9, 3.95)","(15.0, 46.0, 26.0)","(11.0, 24.0, 17.055555555555557)"
15-12-2022 14:55:58.359825,"(2.4, 3.15, 2.5689473684210524)","(4.0, 7.8, 7.566666666666666)","(15.0, 36.0, 16.454545454545453)","(16.0, 38.0, 25.5)","(71.0, 460.0, 108.88888888888889)","(3.0, 4.9, 3.95)","(15.0, 46.0, 26.0)","(11.0, 24.0, 17.055555555555557)"
15-12-2022 14:55:59.443878,"(2.4, 3.15, 2.5689473684210524)","(4.0, 7.8, 7.566666666666666)","(15.0, 36.0, 15.933333333333334)","(16.0, 38.0, 25.5)","(71.0, 460.0, 108.88888888888889)","(3.0, 4.9, 3.95)","(15.0, 46.0, 26.0)","(11.0, 24.0, 17.055555555555557)"
15-12-2022 14:56:00.523388,"(2.4, 3.15, 2.5689473684210524)","(4.0, 7.8, 7.566666666666666)","(15.0, 36.0, 15.933333333333334)","(16.0, 38.0, 25.5)","(71.0, 460.0, 108.88888888888889)","(3.0, 4.9, 3.95)","(15.0, 46.0, 26.0)","(11.0, 24.0, 17.055555555555557)"
15-12-2022 14:56:01.552292,"(2.4, 3.15, 2.5689473684210524)","(4.0, 7.8, 7.566666666666666)","(15.0, 36.0, 15.933333333333334)","(16.0, 38.0, 25.5)","(71.0, 460.0, 108.88888888888889)","(3.0, 4.9, 3.95)","(15.0, 46.0, 26.0)","(11.0, 24.0, 17.055555555555557)"
15-12-2022 14:56:02.629981,"(2.4, 3.15, 2.5689473684210524)","(4.0, 7.8, 7.566666666666666)","(15.0, 36.0, 15.933333333333334)","(16.0, 38.0, 25.5)","(71.0, 460.0, 108.88888888888889)","(3.0, 4.9, 3.95)","(15.0, 46.0, 26.0)","(11.0, 24.0, 17.055555555555557)"
15-12-2022 14:56:03.595139,"(2.4, 3.15, 2.5689473684210524)","(4.0, 7.8, 7.566666666666666)","(15.0, 36.0, 15.933333333333334)","(16.0, 38.0, 25.5)","(71.0, 460.0, 108.88888888888889)","(3.0, 4.9, 3.95)","(15.0, 46.0, 26.0)","(11.0, 24.0, 17.055555555555557)"
15-12-2022 14:56:04.644962,"(2.4, 3.15, 2.5689473684210524)","(4.0, 7.8, 7.566666666666666)","(15.0, 36.0, 15.933333333333334)","(16.0, 38.0, 25.5)","(71.0, 460.0, 108.88888888888889)","(3.0, 4.9, 3.95)","(15.0, 46.0, 26.0)","(11.0, 24.0, 17.055555555555557)"
15-12-2022 14:56:05.668121,"(2.4, 3.15, 2.5689473684210524)","(4.0, 7.8, 7.566666666666666)","(15.0, 36.0, 15.933333333333334)","(16.0, 38.0, 25.5)","(71.0, 460.0, 108.88888888888889)","(3.0, 4.9, 3.95)","(15.0, 46.0, 26.0)","(11.0, 24.0, 17.055555555555557)"
15-12-2022 14:56:06.700137,"(2.4, 3.15, 2.5689473684210524)","(4.0, 7.8, 7.566666666666666)","(15.0, 36.0, 15.933333333333334)","(16.0, 38.0, 25.5)","(71.0, 460.0, 108.88888888888889)","(3.0, 4.9, 3.95)","(15.0, 46.0, 26.0)","(11.0, 24.0, 17.055555555555557)"
15-12-2022 14:56:07.728840,"(2.4, 3.15, 2.5689473684210524)","(4.0, 7.8, 7.566666666666666)","(15.0, 36.0, 15.933333333333334)","(16.0, 38.0, 25.5)","(71.0, 460.0, 108.88888888888889)","(3.0, 4.9, 3.95)","(15.0, 46.0, 26.0)","(11.0, 24.0, 17.055555555555557)"
15-12-2022 14:56:08.811011,"(2.4, 3.15, 2.5689473684210524)","(4.0, 7.8, 7.566666666666666)","(15.0, 36.0, 15.933333333333334)","(16.0, 38.0, 25.5)","(71.0, 460.0, 108.88888888888889)","(3.0, 4.9, 3.95)","(15.0, 46.0, 26.0)","(11.0, 24.0, 17.055555555555557)"
15-12-2022 14:56:09.917506,"(2.4, 3.15, 2.5689473684210524)","(4.0, 7.8, 7.566666666666666)","(15.0, 36.0, 15.933333333333334)","(16.0, 38.0, 24.61111111111111)","(71.0, 460.0, 108.88888888888889)","(3.0, 4.9, 3.95)","(15.0, 46.0, 26.0)","(11.0, 24.0, 17.055555555555557)"
15-12-2022 14:56:11.010264,"(2.4, 3.15, 2.5689473684210524)","(4.0, 7.8, 7.566666666666666)","(15.0, 36.0, 15.933333333333334)","(16.0, 36.0, 24.61111111111111)","(71.0, 460.0, 108.88888888888889)","(3.0, 4.9, 3.95)","(15.0, 46.0, 26.0)","(11.0, 24.0, 17.055555555555557)"
15-12-2022 14:56:12.069597,"(2.4, 3.15, 2.5689473684210524)","(4.0, 7.8, 7.566666666666666)","(15.0, 36.0, 15.933333333333334)","(16.0, 36.0, 24.61111111111111)","(71.0, 460.0, 108.88888888888889)","(3.0, 4.9, 3.95)","(15.0, 46.0, 26.0)","(11.0, 24.0, 17.055555555555557)"
15-12-2022 14:56:13.136800,"(2.4, 3.15, 2.5689473684210524)","(4.0, 7.8, 7.566666666666666)","(15.0, 36.0, 15.933333333333334)","(16.0, 36.0, 24.61111111111111)","(71.0, 460.0, 108.88888888888889)","(3.0, 4.9, 3.95)","(15.0, 46.0, 26.0)","(11.0, 24.0, 17.055555555555557)"
15-12-2022 14:56:14.244178,"(2.4, 3.15, 2.5689473684210524)","(4.0, 7.8, 7.566666666666666)","(15.0, 36.0, 15.933333333333334)","(16.0, 36.0, 24.61111111111111)","(71.0, 460.0, 108.88888888888889)","(3.0, 4.9, 3.95)","(15.0, 46.0, 26.0)","(11.0, 24.0, 17.055555555555557)"
15-12-2022 14:56:15.344303,"(2.4, 3.15, 2.5689473684210524)","(4.0, 7.8, 7.566666666666666)","(15.0, 36.0, 15.933333333333334)","(16.0, 36.0, 24.61111111111111)","(71.0, 460.0, 108.88888888888889)","(3.0, 4.9, 3.95)","(15.0, 46.0, 26.0)","(11.0, 24.0, 17.055555555555557)"
15-12-2022 14:56:16.401791,"(2.4, 3.15, 2.5689473684210524)","(4.0, 7.8, 7.566666666666666)","(15.0, 36.0, 15.933333333333334)","(16.0, 36.0, 24.61111111111111)","(71.0, 460.0, 108.88888888888889)","(3.0, 4.9, 3.95)","(15.0, 46.0, 26.0)","(11.0, 24.0, 17.055555555555557)"
15-12-2022 14:56:17.508308,"(2.4, 3.15, 2.5689473684210524)","(4.0, 7.8, 7.566666666666666)","(15.0, 36.0, 15.933333333333334)","(16.0, 36.0, 24.61111111111111)","(71.0, 460.0, 108.88888888888889)","(3.0, 4.9, 3.95)","(15.0, 46.0, 26.0)","(11.0, 24.0, 17.055555555555557)"
15-12-2022 14:56:18.602409,"(2.4, 3.15, 2.5689473684210524)","(4.0, 7.8, 7.566666666666666)","(15.0, 36.0, 15.933333333333334)","(16.0, 36.0, 24.61111111111111)","(71.0, 460.0, 108.88888888888889)","(3.0, 4.9, 3.95)","(15.0, 46.0, 26.0)","(11.0, 24.0, 17.055555555555557)"
15-12-2022 14:56:19.689535,"(2.4, 3.15, 2.5689473684210524)","(4.0, 7.8, 7.566666666666666)","(15.0, 36.0, 15.933333333333334)","(16.0, 36.0, 24.61111111111111)","(71.0, 460.0, 108.88888888888889)","(3.0, 4.9, 3.95)","(15.0, 46.0, 26.0)","(11.0, 24.0, 17.055555555555557)"
15-12-2022 14:56:20.788654,"(2.4, 3.15, 2.5689473684210524)","(4.0, 7.8, 7.566666666666666)","(15.0, 36.0, 15.933333333333334)","(16.0, 36.0, 24.61111111111111)","(71.0, 460.0, 108.88888888888889)","(3.0, 4.9, 3.95)","(15.0, 46.0, 26.0)","(11.0, 24.0, 17.055555555555557)"
15-12-2022 14:56:21.872797,"(2.4, 3.15, 2.5689473684210524)","(4.0, 7.8, 7.566666666666666)","(15.0, 36.0, 15.933333333333334)","(16.0, 36.0, 24.61111111111111)","(71.0, 460.0, 108.88888888888889)","(3.0, 4.9, 3.95)","(15.0, 46.0, 26.0)","(11.0, 24.0, 17.055555555555557)"
15-12-2022 14:56:22.980661,"(2.4, 3.15, 2.5689473684210524)","(4.0, 7.8, 7.566666666666666)","(15.0, 36.0, 15.933333333333334)","(16.0, 36.0, 24.61111111111111)","(71.0, 460.0, 108.88888888888889)","(3.0, 4.9, 3.95)","(15.0, 46.0, 26.0)","(11.0, 24.0, 17.055555555555557)"
15-12-2022 14:56:24.062673,"(2.4, 3.15, 2.5689473684210524)","(4.0, 7.8, 7.566666666666666)","(15.0, 36.0, 15.933333333333334)","(16.0, 36.0, 24.61111111111111)","(71.0, 460.0, 108.88888888888889)","(3.0, 4.9, 3.95)","(15.0, 46.0, 26.0)","(11.0, 24.0, 17.055555555555557)"
15-12-2022 14:56:25.096603,"(2.4, 3.15, 2.5689473684210524)","(4.0, 7.8, 7.566666666666666)","(15.0, 36.0, 15.933333333333334)","(16.0, 36.0, 24.61111111111111)","(71.0, 460.0, 108.88888888888889)","(3.0, 4.9, 3.95)","(15.0, 46.0, 26.0)","(11.0, 24.0, 17.055555555555557)"
15-12-2022 14:56:26.105138,"(2.4, 3.15, 2.5689473684210524)","(4.0, 7.8, 7.566666666666666)","(15.0, 36.0, 15.933333333333334)","(16.0, 36.0, 24.61111111111111)","(71.0, 460.0, 108.88888888888889)","(3.0, 4.9, 3.95)","(15.0, 46.0, 26.0)","(11.0, 24.0, 17.055555555555557)"
15-12-2022 14:56:27.146368,"(2.4, 3.15, 2.5689473684210524)","(4.0, 7.8, 7.566666666666666)","(15.0, 36.0, 15.933333333333334)","(16.0, 36.0, 24.61111111111111)","(71.0, 460.0, 108.88888888888889)","(3.0, 4.9, 3.95)","(15.0, 46.0, 26.0)","(11.0, 24.0, 17.055555555555557)"
15-12-2022 14:56:28.140535,"(2.4, 3.15, 2.5689473684210524)","(4.0, 7.8, 7.566666666666666)","(15.0, 36.0, 15.933333333333334)","(16.0, 36.0, 24.61111111111111)","(71.0, 460.0, 108.88888888888889)","(3.0, 4.9, 3.95)","(15.0, 46.0, 26.0)","(11.0, 24.0, 17.055555555555557)"
15-12-2022 14:56:29.199318,"(2.4, 3.15, 2.5689473684210524)","(4.0, 7.8, 7.566666666666666)","(15.0, 36.0, 15.933333333333334)","(16.0, 36.0, 24.61111111111111)","(71.0, 460.0, 108.88888888888889)","(3.0, 4.9, 3.95)","(15.0, 46.0, 26.0)","(11.0, 24.0, 17.055555555555557)"
15-12-2022 14:56:30.498366,"(2.4, 3.15, 2.782)","(4.0, 7.8, 6.975)","(15.0, 36.0, 15.933333333333334)","(16.0, 36.0, 24.61111111111111)","(71.0, 460.0, 108.88888888888889)","(3.0, 4.9, 3.95)","(15.0, 46.0, 26.0)","(11.0, 24.0, 17.055555555555557)"
15-12-2022 14:56:32.082160,"(2.4, 3.15, 2.782)","(4.0, 7.8, 6.975)","(15.0, 36.0, 15.933333333333334)","(16.0, 36.0, 24.61111111111111)","(71.0, 460.0, 108.88888888888889)","(3.0, 4.9, 3.95)","(15.0, 46.0, 26.0)","(11.0, 24.0, 17.055555555555557)"
15-12-2022 14:56:33.282816,"(2.4, 3.15, 2.782)","(4.0, 7.8, 6.975)","(15.0, 36.0, 15.933333333333334)","(16.0, 36.0, 24.61111111111111)","(71.0, 460.0, 108.88888888888889)","(3.0, 4.9, 3.95)","(15.0, 46.0, 26.0)","(11.0, 24.0, 17.055555555555557)"
15-12-2022 14:56:34.413962,"(2.4, 3.15, 2.782)","(4.0, 7.8, 6.975)","(15.0, 36.0, 15.933333333333334)","(16.0, 36.0, 24.61111111111111)","(71.0, 460.0, 108.88888888888889)","(3.0, 4.9, 3.95)","(15.0, 46.0, 26.0)","(11.0, 24.0, 17.055555555555557)"
15-12-2022 14:56:35.465018,"(2.4, 3.15, 2.782)","(4.0, 7.8, 6.975)","(15.0, 36.0, 15.933333333333334)","(16.0, 36.0, 24.61111111111111)","(71.0, 460.0, 108.88888888888889)","(3.0, 4.9, 3.95)","(15.0, 46.0, 26.0)","(11.0, 24.0, 17.055555555555557)"
15-12-2022 14:56:36.576439,"(2.4, 3.15, 2.782)","(4.0, 7.8, 6.975)","(15.0, 36.0, 15.933333333333334)","(16.0, 36.0, 24.61111111111111)","(71.0, 460.0, 108.88888888888889)","(3.0, 4.9, 3.95)","(15.0, 46.0, 26.0)","(11.0, 24.0, 17.055555555555557)"
15-12-2022 14:56:37.718772,"(2.4, 3.15, 2.782)","(4.0, 7.8, 6.975)","(15.0, 36.0, 15.933333333333334)","(16.0, 36.0, 24.61111111111111)","(71.0, 460.0, 108.88888888888889)","(3.0, 4.9, 3.95)","(15.0, 46.0, 26.0)","(11.0, 24.0, 17.055555555555557)"
15-12-2022 14:56:38.873044,"(2.4, 3.15, 2.782)","(4.0, 7.8, 6.975)","(15.0, 36.0, 15.933333333333334)","(16.0, 36.0, 24.61111111111111)","(71.0, 460.0, 108.88888888888889)","(3.0, 4.9, 3.95)","(15.0, 46.0, 26.0)","(11.0, 24.0, 17.055555555555557)"
15-12-2022 14:56:40.091334,"(2.4, 3.15, 2.782)","(4.0, 7.8, 6.975)","(15.0, 36.0, 15.933333333333334)","(16.0, 36.0, 24.61111111111111)","(71.0, 460.0, 108.88888888888889)","(3.0, 4.9, 3.95)","(15.0, 46.0, 26.0)","(11.0, 24.0, 17.055555555555557)"
15-12-2022 14:56:41.265346,"(2.4, 3.15, 2.782)","(4.0, 7.8, 6.975)","(15.0, 36.0, 15.933333333333334)","(16.0, 36.0, 24.61111111111111)","(71.0, 460.0, 108.88888888888889)","(3.0, 4.9, 3.95)","(15.0, 46.0, 26.0)","(11.0, 24.0, 17.055555555555557)"
15-12-2022 14:56:42.611430,"(2.4, 3.15, 2.782)","(4.0, 7.8, 6.975)","(15.0, 36.0, 15.933333333333334)","(16.0, 36.0, 24.61111111111111)","(71.0, 460.0, 108.88888888888889)","(3.0, 4.9, 3.95)","(15.0, 46.0, 26.0)","(11.0, 24.0, 17.055555555555557)"
15-12-2022 14:56:43.840015,"(2.4, 3.15, 2.782)","(4.0, 7.8, 6.975)","(15.0, 36.0, 15.933333333333334)","(16.0, 36.0, 24.61111111111111)","(71.0, 460.0, 108.88888888888889)","(3.0, 4.9, 3.7874999999999996)","(15.0, 46.0, 26.0)","(11.0, 24.0, 17.055555555555557)"
15-12-2022 14:56:45.076659,"(2.4, 3.15, 2.782)","(4.0, 7.8, 6.975)","(15.0, 36.0, 16.65)","(16.0, 36.0, 24.61111111111111)","(71.0, 460.0, 108.88888888888889)","(3.0, 4.8, 3.7874999999999996)","(15.0, 46.0, 26.0)","(11.0, 24.0, 17.055555555555557)"
15-12-2022 14:56:46.238050,"(2.4, 3.15, 2.782)","(4.0, 7.8, 6.975)","(15.0, 36.0, 16.65)","(16.0, 36.0, 24.61111111111111)","(71.0, 460.0, 108.88888888888889)","(3.0, 4.8, 3.7874999999999996)","(15.0, 46.0, 26.0)","(11.0, 24.0, 17.055555555555557)"
15-12-2022 14:56:47.335675,"(2.4, 3.15, 2.782)","(4.0, 7.8, 6.975)","(15.0, 36.0, 16.65)","(16.0, 36.0, 24.61111111111111)","(71.0, 460.0, 108.88888888888889)","(3.0, 4.8, 3.7)","(15.0, 46.0, 26.0)","(11.0, 24.0, 17.055555555555557)"
15-12-2022 14:56:48.468808,"(2.4, 3.25, 2.855)","(4.0, 7.8, 6.975)","(15.0, 36.0, 16.65)","(16.0, 36.0, 24.61111111111111)","(71.0, 460.0, 108.88888888888889)","(3.0, 4.5, 3.7)","(15.0, 46.0, 26.0)","(11.0, 24.0, 17.055555555555557)"
15-12-2022 14:56:49.473949,"(2.4, 3.25, 2.855)","(4.0, 7.8, 6.975)","(15.0, 36.0, 16.65)","(16.0, 36.0, 24.61111111111111)","(71.0, 460.0, 108.88888888888889)","(3.0, 4.5, 3.7)","(15.0, 46.0, 26.0)","(11.0, 24.0, 17.055555555555557)"
15-12-2022 14:56:50.446650,"(2.4, 3.25, 2.855)","(4.0, 7.8, 6.975)","(15.0, 36.0, 16.65)","(16.0, 36.0, 24.61111111111111)","(71.0, 460.0, 108.88888888888889)","(3.0, 4.5, 3.7)","(15.0, 46.0, 26.0)","(11.0, 24.0, 17.055555555555557)"
15-12-2022 14:56:51.547654,"(2.4, 3.25, 2.855)","(4.0, 7.8, 6.975)","(15.0, 36.0, 16.65)","(16.0, 36.0, 24.61111111111111)","(71.0, 460.0, 108.88888888888889)","(3.0, 4.5, 3.7)","(15.0, 46.0, 26.0)","(11.0, 24.0, 17.055555555555557)"
15-12-2022 14:56:52.618726,"(2.4, 3.25, 2.855)","(4.0, 7.8, 6.975)","(15.0, 36.0, 16.65)","(16.0, 36.0, 24.61111111111111)","(71.0, 460.0, 108.88888888888889)","(3.0, 4.5, 3.7)","(15.0, 46.0, 26.0)","(11.0, 24.0, 17.055555555555557)"
15-12-2022 14:56:53.735314,"(2.4, 3.25, 2.5994117647058825)","(4.0, 7.8, 6.975)","(15.0, 36.0, 16.65)","(16.0, 36.0, 24.61111111111111)","(71.0, 460.0, 108.88888888888889)","(3.0, 4.8, 3.7874999999999996)","(15.0, 46.0, 26.0)","(11.0, 24.0, 17.055555555555557)"
15-12-2022 14:56:54.910923,"(2.4, 3.25, 2.5994117647058825)","(4.0, 7.8, 6.975)","(15.0, 36.0, 16.65)","(16.0, 36.0, 24.61111111111111)","(71.0, 460.0, 108.88888888888889)","(3.0, 4.8, 3.7874999999999996)","(15.0, 46.0, 26.0)","(11.0, 24.0, 17.055555555555557)"
15-12-2022 14:56:56.069871,"(2.4, 3.25, 2.5994117647058825)","(4.0, 7.8, 6.975)","(15.0, 36.0, 16.65)","(16.0, 36.0, 24.61111111111111)","(71.0, 460.0, 108.88888888888889)","(3.0, 4.8, 3.7874999999999996)","(15.0, 46.0, 26.0)","(11.0, 24.0, 17.055555555555557)"
15-12-2022 14:56:57.174353,"(2.4, 3.25, 2.5994117647058825)","(4.0, 7.8, 6.975)","(15.0, 36.0, 16.65)","(16.0, 36.0, 24.61111111111111)","(71.0, 460.0, 108.88888888888889)","(3.0, 4.8, 3.7874999999999996)","(15.0, 46.0, 26.0)","(11.0, 24.0, 17.055555555555557)"
15-12-2022 14:56:58.258933,"(2.4, 3.25, 2.855)","(4.0, 7.8, 6.975)","(15.0, 36.0, 16.65)","(16.0, 36.0, 24.61111111111111)","(71.0, 460.0, 108.88888888888889)","(3.0, 4.8, 3.7874999999999996)","(15.0, 46.0, 26.0)","(11.0, 24.0, 17.055555555555557)"
15-12-2022 14:56:59.350961,"(2.4, 3.25, 2.855)","(4.0, 7.8, 6.975)","(15.0, 36.0, 16.65)","(16.0, 36.0, 24.61111111111111)","(71.0, 460.0, 108.88888888888889)","(3.0, 4.8, 3.7874999999999996)","(15.0, 46.0, 26.0)","(11.0, 24.0, 17.055555555555557)"
15-12-2022 14:57:00.369264,"(2.4, 3.25, 2.855)","(4.0, 7.8, 6.975)","(15.0, 36.0, 16.65)","(16.0, 36.0, 24.61111111111111)","(71.0, 460.0, 108.88888888888889)","(3.0, 4.8, 3.7874999999999996)","(15.0, 46.0, 26.0)","(11.0, 24.0, 17.055555555555557)"
15-12-2022 14:57:01.349257,"(2.4, 3.25, 2.855)","(4.0, 7.8, 6.975)","(15.0, 36.0, 16.65)","(16.0, 36.0, 24.61111111111111)","(71.0, 460.0, 108.88888888888889)","(3.0, 4.8, 3.7874999999999996)","(15.0, 46.0, 26.0)","(11.0, 24.0, 17.055555555555557)"
15-12-2022 14:57:02.308338,"(2.4, 3.25, 2.855)","(4.0, 7.8, 6.975)","(15.0, 36.0, 16.65)","(16.0, 36.0, 24.61111111111111)","(71.0, 460.0, 108.88888888888889)","(3.0, 4.8, 3.7874999999999996)","(15.0, 46.0, 26.0)","(11.0, 24.0, 17.055555555555557)"
15-12-2022 14:57:03.344895,"(2.4, 3.25, 2.855)","(4.0, 7.8, 6.975)","(15.0, 36.0, 16.65)","(16.0, 36.0, 24.61111111111111)","(71.0, 460.0, 108.88888888888889)","(3.0, 4.8, 3.7874999999999996)","(15.0, 46.0, 26.0)","(11.0, 24.0, 17.055555555555557)"
15-12-2022 14:57:04.352400,"(2.4, 3.25, 2.855)","(4.0, 7.8, 6.975)","(15.0, 36.0, 16.65)","(16.0, 36.0, 24.61111111111111)","(71.0, 460.0, 108.88888888888889)","(3.0, 4.8, 3.7874999999999996)","(15.0, 46.0, 26.0)","(11.0, 24.0, 17.055555555555557)"
15-12-2022 14:57:05.422277,"(2.4, 3.25, 2.855)","(4.0, 7.8, 6.975)","(15.0, 36.0, 16.65)","(16.0, 36.0, 24.61111111111111)","(71.0, 460.0, 108.88888888888889)","(3.0, 4.8, 3.7874999999999996)","(15.0, 46.0, 26.0)","(11.0, 24.0, 17.055555555555557)"
15-12-2022 14:57:06.475992,"(2.4, 3.25, 2.855)","(4.0, 7.8, 6.975)","(15.0, 36.0, 16.65)","(16.0, 36.0, 24.61111111111111)","(71.0, 460.0, 108.88888888888889)","(3.0, 4.8, 3.7874999999999996)","(15.0, 46.0, 26.0)","(11.0, 24.0, 17.055555555555557)"
15-12-2022 14:57:07.522784,"(2.4, 3.25, 2.855)","(4.0, 7.8, 6.975)","(15.0, 36.0, 16.65)","(16.0, 36.0, 24.61111111111111)","(71.0, 460.0, 108.88888888888889)","(3.0, 4.8, 3.7874999999999996)","(15.0, 46.0, 26.0)","(11.0, 24.0, 17.055555555555557)"
15-12-2022 14:57:08.598622,"(2.4, 3.25, 2.855)","(4.0, 7.8, 6.975)","(15.0, 36.0, 16.65)","(16.0, 36.0, 24.61111111111111)","(71.0, 460.0, 108.88888888888889)","(3.0, 4.8, 3.7874999999999996)","(15.0, 46.0, 26.0)","(11.0, 24.0, 17.055555555555557)"
15-12-2022 14:57:09.622004,"(2.4, 3.25, 2.855)","(4.0, 7.8, 6.975)","(15.0, 36.0, 16.65)","(16.0, 36.0, 24.61111111111111)","(71.0, 460.0, 108.88888888888889)","(3.0, 4.8, 3.7874999999999996)","(15.0, 46.0, 26.0)","(11.0, 24.0, 17.055555555555557)"
15-12-2022 14:57:10.603330,"(2.4, 3.25, 2.855)","(4.0, 7.8, 6.975)","(15.0, 36.0, 16.65)","(16.0, 36.0, 24.61111111111111)","(71.0, 460.0, 108.88888888888889)","(3.0, 4.8, 3.7874999999999996)","(15.0, 46.0, 26.0)","(11.0, 24.0, 17.055555555555557)"
15-12-2022 14:57:11.570575,"(2.4, 3.25, 2.855)","(4.0, 7.8, 6.975)","(15.0, 36.0, 16.65)","(16.0, 36.0, 24.61111111111111)","(71.0, 460.0, 108.88888888888889)","(3.0, 4.8, 3.7874999999999996)","(15.0, 46.0, 26.0)","(11.0, 24.0, 17.055555555555557)"
15-12-2022 14:57:12.506476,"(2.4, 3.25, 2.855)","(4.0, 7.8, 6.975)","(15.0, 36.0, 16.65)","(16.0, 36.0, 24.61111111111111)","(71.0, 460.0, 108.88888888888889)","(3.0, 4.8, 3.7874999999999996)","(15.0, 46.0, 26.0)","(11.0, 24.0, 17.055555555555557)"
15-12-2022 14:57:13.517434,"(2.4, 3.25, 2.855)","(4.0, 7.8, 6.975)","(15.0, 36.0, 16.65)","(16.0, 36.0, 24.61111111111111)","(71.0, 460.0, 108.88888888888889)","(3.0, 4.5, 3.75)","(15.0, 46.0, 26.0)","(11.0, 24.0, 17.055555555555557)"
15-12-2022 14:57:14.500176,"(2.4, 3.25, 2.855)","(4.0, 7.8, 6.975)","(15.0, 36.0, 23.90625)","(16.0, 36.0, 23.8125)","(71.0, 460.0, 108.88888888888889)","(3.0, 4.8, 3.7874999999999996)","(15.0, 46.0, 26.0)","(11.0, 24.0, 17.055555555555557)"
15-12-2022 14:57:15.508037,"(2.4, 3.25, 2.855)","(4.0, 7.8, 6.975)","(15.0, 36.0, 23.90625)","(16.0, 36.0, 25.166666666666664)","(71.0, 460.0, 108.88888888888889)","(3.0, 4.8, 3.7874999999999996)","(15.0, 46.0, 26.0)","(11.0, 24.0, 17.055555555555557)"
15-12-2022 14:57:16.500624,"(2.4, 3.25, 2.855)","(4.0, 7.8, 6.975)","(15.0, 36.0, 23.90625)","(16.0, 36.0, 25.166666666666664)","(71.0, 460.0, 108.88888888888889)","(3.0, 4.8, 3.7874999999999996)","(15.0, 46.0, 26.0)","(11.0, 24.0, 17.055555555555557)"
15-12-2022 14:57:17.576697,"(2.4, 3.25, 2.855)","(4.0, 7.8, 6.975)","(15.0, 36.0, 23.90625)","(16.0, 36.0, 25.166666666666664)","(71.0, 460.0, 108.88888888888889)","(3.0, 4.8, 3.7874999999999996)","(15.0, 46.0, 26.0)","(11.0, 24.0, 17.055555555555557)"
15-12-2022 14:57:18.575427,"(2.4, 3.25, 2.855)","(4.0, 7.8, 6.975)","(15.0, 36.0, 16.65)","(16.0, 36.0, 24.61111111111111)","(71.0, 460.0, 108.88888888888889)","(3.0, 4.8, 3.7874999999999996)","(15.0, 46.0, 26.0)","(11.0, 24.0, 17.055555555555557)"
15-12-2022 14:57:19.612525,"(2.4, 3.25, 2.855)","(4.0, 7.8, 6.975)","(15.0, 36.0, 16.65)","(16.0, 36.0, 24.61111111111111)","(71.0, 460.0, 108.88888888888889)","(3.0, 4.8, 3.7874999999999996)","(15.0, 46.0, 26.0)","(11.0, 24.0, 17.055555555555557)"
15-12-2022 14:57:20.591110,"(2.4, 3.25, 2.855)","(4.0, 7.8, 6.975)","(15.0, 36.0, 16.65)","(16.0, 36.0, 24.61111111111111)","(71.0, 460.0, 108.88888888888889)","(3.0, 4.8, 3.7874999999999996)","(15.0, 46.0, 26.0)","(11.0, 24.0, 17.055555555555557)"
15-12-2022 14:57:21.550546,"(2.4, 3.25, 2.855)","(4.0, 7.8, 6.975)","(15.0, 36.0, 16.65)","(16.0, 36.0, 24.61111111111111)","(71.0, 460.0, 108.88888888888889)","(3.0, 4.8, 3.7874999999999996)","(15.0, 46.0, 26.0)","(11.0, 24.0, 17.055555555555557)"
15-12-2022 14:57:22.514930,"(2.4, 3.25, 2.855)","(4.0, 7.8, 6.975)","(15.0, 36.0, 16.65)","(16.0, 36.0, 24.61111111111111)","(71.0, 460.0, 108.88888888888889)","(3.0, 4.8, 3.7874999999999996)","(15.0, 46.0, 26.0)","(11.0, 24.0, 17.055555555555557)"
