,Thunder Pie,Diversify,Thunder Struck,Eadie,Aston Texan,Caveman,Tinker Dan,Spicy Girl
12-01-2023 10:05:22.072774,"(6.5, 16.0, 10.133333333333333)","(9.0, 18.0, 16.363636363636363)","(9.0, 32.0, 22.880000000000003)","(5.0, 7.8, 6.3)","(13.0, 26.0, 22.77777777777778)","(2.5, 4.0, 3.2444444444444445)","(3.9, 7.0, 4.527272727272727)","(51.0, 280.0, 108.57142857142857)"
12-01-2023 10:05:23.088034,"(6.5, 16.0, 10.133333333333333)","(9.0, 18.0, 16.363636363636363)","(9.0, 32.0, 22.880000000000003)","(5.0, 7.8, 6.3)","(13.0, 26.0, 22.77777777777778)","(2.5, 4.0, 3.2444444444444445)","(3.9, 7.0, 4.527272727272727)","(51.0, 280.0, 108.57142857142857)"
12-01-2023 10:05:24.166481,"(6.5, 16.0, 10.133333333333333)","(9.0, 18.0, 16.363636363636363)","(9.0, 32.0, 22.880000000000003)","(5.0, 7.8, 6.3)","(13.0, 26.0, 22.77777777777778)","(2.5, 4.0, 3.2444444444444445)","(3.9, 7.0, 4.527272727272727)","(51.0, 280.0, 108.57142857142857)"
12-01-2023 10:05:25.172583,"(6.5, 16.0, 10.133333333333333)","(9.0, 18.0, 16.363636363636363)","(9.0, 32.0, 22.880000000000003)","(5.0, 7.8, 6.3)","(13.0, 26.0, 22.77777777777778)","(2.5, 4.0, 3.2444444444444445)","(3.9, 7.0, 4.527272727272727)","(51.0, 280.0, 108.57142857142857)"
12-01-2023 10:05:26.253583,"(6.5, 16.0, 10.133333333333333)","(9.0, 18.0, 16.363636363636363)","(9.0, 32.0, 26.3)","(5.0, 7.8, 6.3)","(13.0, 26.0, 22.77777777777778)","(2.5, 4.0, 3.2444444444444445)","(3.9, 7.0, 4.527272727272727)","(51.0, 280.0, 108.57142857142857)"
12-01-2023 10:05:27.415887,"(6.5, 16.0, 10.133333333333333)","(9.0, 18.0, 16.363636363636363)","(9.0, 32.0, 26.3)","(5.0, 7.8, 6.3)","(13.0, 26.0, 22.77777777777778)","(2.5, 4.0, 3.2444444444444445)","(3.9, 7.0, 4.527272727272727)","(51.0, 280.0, 108.57142857142857)"
12-01-2023 10:05:28.454657,"(6.5, 16.0, 10.133333333333333)","(9.0, 18.0, 16.363636363636363)","(9.0, 32.0, 26.3)","(5.0, 7.8, 6.3)","(13.0, 26.0, 22.77777777777778)","(2.5, 4.0, 3.2444444444444445)","(3.9, 7.0, 4.527272727272727)","(51.0, 280.0, 108.57142857142857)"
12-01-2023 10:05:29.417358,"(6.5, 16.0, 10.133333333333333)","(9.0, 18.0, 16.363636363636363)","(9.0, 32.0, 26.3)","(5.0, 7.8, 6.3)","(13.0, 26.0, 22.77777777777778)","(2.5, 4.0, 3.2444444444444445)","(3.9, 7.0, 4.527272727272727)","(51.0, 280.0, 108.57142857142857)"
12-01-2023 10:05:30.478332,"(6.5, 16.0, 10.133333333333333)","(9.0, 18.0, 16.363636363636363)","(9.0, 32.0, 26.3)","(5.0, 7.8, 6.3)","(13.0, 26.0, 22.77777777777778)","(2.5, 4.0, 3.2444444444444445)","(3.9, 7.0, 4.527272727272727)","(51.0, 280.0, 108.57142857142857)"
12-01-2023 10:05:31.573161,"(6.5, 16.0, 10.133333333333333)","(9.0, 18.0, 16.363636363636363)","(9.0, 32.0, 26.3)","(5.0, 7.8, 6.3)","(13.0, 26.0, 22.77777777777778)","(2.5, 4.0, 3.2444444444444445)","(3.9, 7.0, 4.527272727272727)","(51.0, 280.0, 108.57142857142857)"
12-01-2023 10:05:32.597508,"(6.5, 16.0, 10.133333333333333)","(9.0, 18.0, 16.363636363636363)","(9.0, 32.0, 26.3)","(5.0, 7.8, 6.3)","(13.0, 26.0, 22.77777777777778)","(2.5, 4.0, 3.2444444444444445)","(3.9, 7.0, 4.527272727272727)","(51.0, 280.0, 108.57142857142857)"
12-01-2023 10:05:33.656773,"(6.5, 16.0, 10.133333333333333)","(9.0, 18.0, 16.363636363636363)","(9.0, 32.0, 26.3)","(5.0, 7.8, 6.3)","(13.0, 26.0, 22.77777777777778)","(2.5, 4.0, 3.2444444444444445)","(3.9, 7.0, 4.527272727272727)","(51.0, 280.0, 108.57142857142857)"
12-01-2023 10:05:34.685761,"(6.5, 16.0, 10.133333333333333)","(9.0, 18.0, 16.363636363636363)","(9.0, 32.0, 26.3)","(5.0, 7.8, 6.3)","(13.0, 26.0, 22.77777777777778)","(2.5, 4.0, 3.2444444444444445)","(3.9, 7.0, 4.527272727272727)","(51.0, 280.0, 108.57142857142857)"
12-01-2023 10:05:35.769018,"(6.5, 16.0, 10.133333333333333)","(9.0, 18.0, 16.363636363636363)","(9.0, 32.0, 22.880000000000003)","(5.0, 7.8, 6.3)","(13.0, 26.0, 22.77777777777778)","(2.5, 4.0, 3.2444444444444445)","(3.9, 7.0, 4.527272727272727)","(51.0, 280.0, 108.57142857142857)"
12-01-2023 10:05:36.841483,"(6.5, 16.0, 10.133333333333333)","(9.0, 18.0, 16.363636363636363)","(9.0, 32.0, 22.880000000000003)","(5.0, 7.8, 6.3)","(13.0, 26.0, 22.77777777777778)","(2.5, 4.0, 3.2444444444444445)","(3.9, 7.0, 4.527272727272727)","(51.0, 280.0, 108.57142857142857)"
12-01-2023 10:05:37.895734,"(6.5, 16.0, 10.133333333333333)","(9.0, 18.0, 16.363636363636363)","(9.0, 32.0, 22.880000000000003)","(5.0, 7.8, 6.3)","(13.0, 26.0, 22.77777777777778)","(2.5, 4.0, 3.2444444444444445)","(3.9, 7.0, 4.527272727272727)","(51.0, 280.0, 108.57142857142857)"
12-01-2023 10:05:38.924933,"(6.5, 16.0, 10.133333333333333)","(9.0, 18.0, 16.363636363636363)","(9.0, 32.0, 22.880000000000003)","(5.0, 7.8, 6.3)","(13.0, 26.0, 22.77777777777778)","(2.5, 4.0, 3.2444444444444445)","(3.9, 7.0, 4.527272727272727)","(51.0, 280.0, 108.57142857142857)"
12-01-2023 10:05:39.941227,"(6.5, 16.0, 10.133333333333333)","(9.0, 18.0, 16.363636363636363)","(9.0, 32.0, 22.880000000000003)","(5.0, 7.8, 6.3)","(13.0, 26.0, 22.77777777777778)","(2.5, 4.0, 3.2444444444444445)","(3.9, 7.0, 4.527272727272727)","(51.0, 280.0, 108.57142857142857)"
12-01-2023 10:05:40.952221,"(6.5, 16.0, 10.133333333333333)","(9.0, 18.0, 16.363636363636363)","(9.0, 32.0, 22.880000000000003)","(5.0, 7.8, 6.3)","(13.0, 26.0, 22.77777777777778)","(2.5, 4.0, 3.2444444444444445)","(3.9, 7.0, 4.527272727272727)","(51.0, 280.0, 108.57142857142857)"
12-01-2023 10:05:42.015475,"(6.5, 16.0, 10.133333333333333)","(9.0, 18.0, 16.363636363636363)","(9.0, 32.0, 22.880000000000003)","(5.0, 7.8, 6.3)","(13.0, 26.0, 22.77777777777778)","(2.5, 4.0, 3.2444444444444445)","(3.9, 7.0, 4.527272727272727)","(51.0, 280.0, 108.57142857142857)"
12-01-2023 10:05:43.103447,"(6.5, 16.0, 10.133333333333333)","(9.0, 18.0, 16.363636363636363)","(9.0, 32.0, 22.880000000000003)","(5.0, 7.8, 6.3)","(13.0, 26.0, 22.77777777777778)","(2.5, 4.0, 3.2444444444444445)","(3.9, 7.0, 4.527272727272727)","(51.0, 280.0, 108.57142857142857)"
12-01-2023 10:05:44.196039,"(6.5, 16.0, 14.280000000000001)","(9.0, 18.0, 16.363636363636363)","(9.0, 32.0, 22.880000000000003)","(5.0, 7.8, 6.3)","(13.0, 26.0, 22.77777777777778)","(2.5, 4.0, 3.2444444444444445)","(3.9, 7.0, 4.527272727272727)","(51.0, 280.0, 108.57142857142857)"
12-01-2023 10:05:45.224583,"(6.5, 16.0, 14.280000000000001)","(9.0, 18.0, 16.363636363636363)","(9.0, 32.0, 22.880000000000003)","(5.0, 7.8, 6.3)","(13.0, 26.0, 22.77777777777778)","(2.5, 4.0, 3.2444444444444445)","(3.9, 7.0, 4.527272727272727)","(51.0, 280.0, 108.57142857142857)"
12-01-2023 10:05:46.213464,"(6.5, 16.0, 14.280000000000001)","(9.0, 18.0, 16.363636363636363)","(9.0, 32.0, 22.880000000000003)","(5.0, 7.8, 6.3)","(13.0, 26.0, 22.77777777777778)","(2.5, 4.0, 3.2444444444444445)","(3.9, 7.0, 4.527272727272727)","(51.0, 280.0, 108.57142857142857)"
12-01-2023 10:05:47.240332,"(6.5, 16.0, 14.280000000000001)","(9.0, 18.0, 16.363636363636363)","(9.0, 32.0, 22.880000000000003)","(5.0, 7.8, 6.3)","(13.0, 26.0, 22.77777777777778)","(2.5, 4.0, 3.2444444444444445)","(3.9, 7.0, 4.527272727272727)","(51.0, 280.0, 108.57142857142857)"
12-01-2023 10:05:48.297365,"(6.5, 16.0, 14.280000000000001)","(9.0, 18.0, 16.363636363636363)","(9.0, 32.0, 22.880000000000003)","(5.0, 7.8, 6.3)","(13.0, 26.0, 22.77777777777778)","(2.5, 4.0, 3.2444444444444445)","(3.9, 7.0, 4.527272727272727)","(51.0, 280.0, 108.57142857142857)"
12-01-2023 10:05:49.338390,"(6.5, 16.0, 14.280000000000001)","(9.0, 18.0, 16.363636363636363)","(9.0, 32.0, 22.880000000000003)","(5.0, 7.8, 6.3)","(13.0, 26.0, 22.77777777777778)","(2.5, 4.0, 3.2444444444444445)","(3.9, 7.0, 4.527272727272727)","(51.0, 280.0, 108.57142857142857)"
12-01-2023 10:05:50.287082,"(6.5, 16.0, 14.280000000000001)","(9.0, 18.0, 16.363636363636363)","(9.0, 32.0, 22.880000000000003)","(5.0, 7.8, 6.3)","(13.0, 26.0, 22.77777777777778)","(2.5, 4.0, 3.2444444444444445)","(3.9, 7.0, 4.527272727272727)","(51.0, 280.0, 108.57142857142857)"
12-01-2023 10:05:51.332753,"(6.5, 16.0, 14.280000000000001)","(9.0, 18.0, 16.363636363636363)","(9.0, 32.0, 22.880000000000003)","(5.0, 7.8, 6.3)","(13.0, 26.0, 22.77777777777778)","(2.5, 4.0, 3.2444444444444445)","(3.9, 7.0, 4.527272727272727)","(51.0, 280.0, 108.57142857142857)"
12-01-2023 10:05:52.376947,"(6.5, 16.0, 14.280000000000001)","(9.0, 18.0, 16.363636363636363)","(9.0, 32.0, 22.880000000000003)","(5.0, 7.8, 6.3)","(13.0, 26.0, 22.77777777777778)","(2.5, 4.0, 3.2444444444444445)","(3.9, 7.0, 4.527272727272727)","(51.0, 280.0, 108.57142857142857)"
12-01-2023 10:05:53.496910,"(6.5, 16.0, 14.280000000000001)","(9.0, 18.0, 16.363636363636363)","(9.0, 32.0, 22.880000000000003)","(5.0, 7.8, 6.3)","(13.0, 26.0, 22.77777777777778)","(2.5, 4.0, 3.2444444444444445)","(3.9, 7.0, 4.527272727272727)","(51.0, 280.0, 108.57142857142857)"
12-01-2023 10:05:54.570439,"(6.5, 16.0, 14.280000000000001)","(9.0, 18.0, 16.363636363636363)","(9.0, 32.0, 22.880000000000003)","(5.0, 7.8, 6.3)","(13.0, 26.0, 22.77777777777778)","(2.5, 4.0, 3.2444444444444445)","(3.9, 7.0, 4.527272727272727)","(51.0, 280.0, 108.57142857142857)"
12-01-2023 10:05:55.662610,"(6.5, 16.0, 14.280000000000001)","(9.0, 18.0, 16.363636363636363)","(9.0, 32.0, 22.880000000000003)","(5.0, 7.8, 6.3)","(13.0, 26.0, 22.77777777777778)","(2.5, 4.0, 3.2444444444444445)","(3.9, 7.0, 4.527272727272727)","(51.0, 280.0, 108.57142857142857)"
12-01-2023 10:05:56.677866,"(6.5, 16.0, 14.280000000000001)","(9.0, 18.0, 16.363636363636363)","(9.0, 32.0, 22.880000000000003)","(5.0, 7.8, 6.3)","(13.0, 26.0, 22.77777777777778)","(2.5, 4.0, 3.2444444444444445)","(3.9, 7.0, 4.527272727272727)","(51.0, 280.0, 108.57142857142857)"
12-01-2023 10:05:57.767309,"(6.5, 16.0, 14.280000000000001)","(9.0, 18.0, 16.363636363636363)","(9.0, 32.0, 22.880000000000003)","(5.0, 7.8, 6.3)","(13.0, 26.0, 22.77777777777778)","(2.5, 4.0, 3.2444444444444445)","(3.9, 7.0, 4.527272727272727)","(51.0, 280.0, 108.57142857142857)"
12-01-2023 10:05:58.903898,"(6.5, 16.0, 14.280000000000001)","(9.0, 18.0, 16.363636363636363)","(9.0, 32.0, 22.880000000000003)","(5.0, 7.8, 6.3)","(13.0, 26.0, 22.77777777777778)","(2.5, 4.0, 3.2444444444444445)","(3.9, 7.0, 4.527272727272727)","(51.0, 280.0, 108.57142857142857)"
12-01-2023 10:06:00.065153,"(6.5, 16.0, 14.280000000000001)","(9.0, 18.0, 16.363636363636363)","(9.0, 32.0, 22.880000000000003)","(5.0, 7.8, 6.3)","(13.0, 26.0, 22.77777777777778)","(2.5, 4.0, 3.2444444444444445)","(3.9, 7.0, 4.527272727272727)","(51.0, 280.0, 108.57142857142857)"
12-01-2023 10:06:01.139190,"(6.5, 16.0, 14.280000000000001)","(9.0, 18.0, 16.363636363636363)","(9.0, 32.0, 22.880000000000003)","(5.0, 7.8, 6.3)","(13.0, 26.0, 22.77777777777778)","(2.5, 4.0, 3.2444444444444445)","(3.9, 7.0, 4.527272727272727)","(51.0, 280.0, 108.57142857142857)"
12-01-2023 10:06:02.224160,"(6.5, 16.0, 14.280000000000001)","(9.0, 18.0, 16.363636363636363)","(9.0, 32.0, 22.880000000000003)","(5.0, 7.8, 6.3)","(13.0, 26.0, 22.77777777777778)","(2.5, 4.0, 3.2444444444444445)","(3.9, 7.0, 4.527272727272727)","(51.0, 280.0, 108.57142857142857)"
12-01-2023 10:06:03.210118,"(6.5, 16.0, 14.280000000000001)","(9.0, 18.0, 16.363636363636363)","(9.0, 32.0, 22.880000000000003)","(5.0, 7.8, 6.3)","(13.0, 26.0, 22.77777777777778)","(2.5, 4.0, 3.2444444444444445)","(3.9, 7.0, 4.527272727272727)","(51.0, 280.0, 108.57142857142857)"
12-01-2023 10:06:04.279402,"(6.5, 16.0, 14.280000000000001)","(9.0, 18.0, 16.363636363636363)","(9.0, 32.0, 22.880000000000003)","(5.0, 7.8, 6.3)","(13.0, 26.0, 22.77777777777778)","(2.5, 4.0, 3.2444444444444445)","(3.9, 7.0, 4.527272727272727)","(51.0, 280.0, 108.57142857142857)"
12-01-2023 10:06:05.361013,"(6.5, 16.0, 14.280000000000001)","(9.0, 18.0, 16.363636363636363)","(9.0, 32.0, 22.880000000000003)","(5.0, 7.8, 6.3)","(13.0, 26.0, 22.77777777777778)","(2.5, 4.0, 3.2444444444444445)","(3.9, 7.0, 4.527272727272727)","(51.0, 280.0, 108.57142857142857)"
12-01-2023 10:06:06.434132,"(6.5, 16.0, 14.280000000000001)","(9.0, 18.0, 16.363636363636363)","(9.0, 32.0, 22.880000000000003)","(5.0, 7.8, 6.3)","(13.0, 26.0, 22.77777777777778)","(2.5, 4.0, 3.2444444444444445)","(3.9, 7.0, 4.527272727272727)","(51.0, 280.0, 108.57142857142857)"
12-01-2023 10:06:07.474355,"(6.5, 16.0, 14.280000000000001)","(9.0, 18.0, 16.363636363636363)","(9.0, 32.0, 22.880000000000003)","(5.0, 7.8, 6.3)","(13.0, 26.0, 22.77777777777778)","(2.5, 4.0, 3.2444444444444445)","(3.9, 7.0, 4.527272727272727)","(51.0, 280.0, 108.57142857142857)"
12-01-2023 10:06:08.511367,"(6.5, 16.0, 14.280000000000001)","(9.0, 18.0, 16.363636363636363)","(9.0, 32.0, 22.72)","(5.0, 7.8, 6.3)","(13.0, 26.0, 22.77777777777778)","(2.5, 4.0, 3.2444444444444445)","(3.9, 7.0, 4.527272727272727)","(51.0, 280.0, 108.57142857142857)"
12-01-2023 10:06:09.556951,"(6.5, 16.0, 14.280000000000001)","(9.0, 18.0, 16.363636363636363)","(9.0, 32.0, 22.044444444444444)","(5.0, 7.8, 6.3)","(13.0, 26.0, 22.77777777777778)","(2.5, 4.0, 3.2444444444444445)","(3.9, 7.0, 4.527272727272727)","(51.0, 280.0, 108.57142857142857)"
12-01-2023 10:06:10.591302,"(6.5, 16.0, 14.280000000000001)","(9.0, 18.0, 16.363636363636363)","(9.0, 32.0, 22.044444444444444)","(5.0, 7.8, 6.3)","(13.0, 26.0, 22.77777777777778)","(2.5, 4.0, 3.2444444444444445)","(3.9, 7.0, 4.527272727272727)","(51.0, 280.0, 108.57142857142857)"
12-01-2023 10:06:11.674223,"(6.5, 16.0, 14.280000000000001)","(9.0, 18.0, 16.363636363636363)","(9.0, 32.0, 22.044444444444444)","(5.0, 7.8, 6.3)","(13.0, 26.0, 22.77777777777778)","(2.5, 4.0, 3.2444444444444445)","(3.9, 7.0, 4.527272727272727)","(51.0, 280.0, 108.57142857142857)"
12-01-2023 10:06:12.667871,"(6.5, 16.0, 14.280000000000001)","(9.0, 18.0, 16.363636363636363)","(9.0, 32.0, 22.044444444444444)","(5.0, 7.8, 6.3)","(13.0, 26.0, 22.77777777777778)","(2.5, 4.0, 3.2444444444444445)","(3.9, 7.0, 4.527272727272727)","(51.0, 280.0, 108.57142857142857)"
12-01-2023 10:06:13.629934,"(6.5, 16.0, 14.280000000000001)","(9.0, 18.0, 16.363636363636363)","(9.0, 32.0, 22.044444444444444)","(5.0, 7.8, 6.3)","(13.0, 26.0, 22.77777777777778)","(2.5, 4.0, 3.2444444444444445)","(3.9, 7.0, 4.527272727272727)","(51.0, 280.0, 108.57142857142857)"
12-01-2023 10:06:14.651757,"(6.5, 16.0, 14.280000000000001)","(9.0, 18.0, 16.363636363636363)","(9.0, 32.0, 22.044444444444444)","(5.0, 7.8, 6.3)","(13.0, 26.0, 22.77777777777778)","(2.5, 4.0, 3.2444444444444445)","(3.9, 7.0, 4.527272727272727)","(51.0, 280.0, 108.57142857142857)"
12-01-2023 10:06:15.713151,"(6.5, 16.0, 14.280000000000001)","(9.0, 18.0, 16.363636363636363)","(9.0, 32.0, 22.044444444444444)","(5.0, 7.8, 6.3)","(13.0, 26.0, 22.77777777777778)","(2.5, 4.0, 3.2444444444444445)","(3.9, 7.0, 4.527272727272727)","(51.0, 280.0, 108.57142857142857)"
12-01-2023 10:06:16.758733,"(6.5, 16.0, 14.280000000000001)","(9.0, 18.0, 16.363636363636363)","(9.0, 32.0, 22.044444444444444)","(5.0, 7.8, 6.3)","(13.0, 26.0, 22.77777777777778)","(2.5, 4.0, 3.2444444444444445)","(3.9, 7.0, 4.527272727272727)","(51.0, 280.0, 108.57142857142857)"
12-01-2023 10:06:17.790844,"(6.5, 16.0, 14.280000000000001)","(9.0, 18.0, 16.363636363636363)","(9.0, 32.0, 22.044444444444444)","(5.0, 7.8, 6.3)","(13.0, 26.0, 22.77777777777778)","(2.5, 4.0, 3.2444444444444445)","(3.9, 7.0, 4.527272727272727)","(51.0, 280.0, 108.57142857142857)"
12-01-2023 10:06:18.796306,"(6.5, 16.0, 14.280000000000001)","(9.0, 18.0, 16.363636363636363)","(9.0, 32.0, 22.044444444444444)","(5.0, 7.8, 6.3)","(13.0, 26.0, 22.77777777777778)","(2.5, 4.0, 3.2444444444444445)","(3.9, 7.0, 4.527272727272727)","(51.0, 280.0, 108.57142857142857)"
12-01-2023 10:06:19.817652,"(6.5, 16.0, 14.280000000000001)","(9.0, 18.0, 16.363636363636363)","(9.0, 32.0, 22.044444444444444)","(5.0, 7.8, 6.3)","(13.0, 26.0, 22.77777777777778)","(2.5, 4.0, 3.2444444444444445)","(3.9, 7.0, 4.527272727272727)","(51.0, 280.0, 108.57142857142857)"
12-01-2023 10:06:20.934163,"(6.5, 16.0, 14.280000000000001)","(9.0, 18.0, 16.363636363636363)","(9.0, 32.0, 22.044444444444444)","(5.0, 7.8, 6.3)","(13.0, 26.0, 22.77777777777778)","(2.5, 4.0, 3.2444444444444445)","(3.9, 7.0, 4.527272727272727)","(51.0, 280.0, 108.57142857142857)"
12-01-2023 10:06:21.978336,"(6.5, 16.0, 14.280000000000001)","(9.0, 18.0, 16.363636363636363)","(9.0, 32.0, 22.044444444444444)","(5.0, 7.8, 6.3)","(13.0, 26.0, 22.77777777777778)","(2.5, 4.0, 3.2444444444444445)","(3.9, 7.0, 4.527272727272727)","(51.0, 280.0, 108.57142857142857)"
12-01-2023 10:06:22.970846,"(6.5, 16.0, 14.280000000000001)","(9.0, 18.0, 16.363636363636363)","(9.0, 32.0, 22.044444444444444)","(5.0, 7.8, 6.3)","(13.0, 26.0, 22.77777777777778)","(2.5, 4.0, 3.2444444444444445)","(3.9, 7.0, 4.527272727272727)","(51.0, 280.0, 108.57142857142857)"
12-01-2023 10:06:23.978998,"(6.5, 16.0, 14.280000000000001)","(9.0, 18.0, 16.363636363636363)","(9.0, 32.0, 22.044444444444444)","(5.0, 7.8, 6.3)","(13.0, 26.0, 22.77777777777778)","(2.5, 4.0, 3.2444444444444445)","(3.9, 7.0, 4.527272727272727)","(51.0, 280.0, 108.57142857142857)"
12-01-2023 10:06:25.061830,"(6.5, 16.0, 14.280000000000001)","(9.0, 18.0, 16.363636363636363)","(9.0, 32.0, 22.044444444444444)","(5.0, 7.8, 6.3)","(13.0, 26.0, 22.77777777777778)","(2.5, 4.0, 3.2444444444444445)","(3.9, 7.0, 4.527272727272727)","(51.0, 280.0, 108.57142857142857)"
12-01-2023 10:06:26.193147,"(6.5, 16.0, 14.280000000000001)","(9.0, 18.0, 16.363636363636363)","(9.0, 32.0, 22.044444444444444)","(5.0, 7.8, 6.3)","(13.0, 26.0, 22.77777777777778)","(2.5, 4.0, 3.2444444444444445)","(3.9, 7.0, 4.527272727272727)","(51.0, 280.0, 108.57142857142857)"
12-01-2023 10:06:27.342360,"(6.5, 16.0, 14.280000000000001)","(9.0, 18.0, 16.363636363636363)","(9.0, 32.0, 22.044444444444444)","(5.0, 7.8, 6.3)","(13.0, 26.0, 22.77777777777778)","(2.5, 4.0, 3.2444444444444445)","(3.9, 7.0, 4.527272727272727)","(51.0, 280.0, 108.57142857142857)"
12-01-2023 10:06:28.359820,"(6.5, 16.0, 14.280000000000001)","(9.0, 18.0, 16.363636363636363)","(9.0, 32.0, 22.044444444444444)","(5.0, 7.8, 6.3)","(13.0, 26.0, 22.77777777777778)","(2.5, 4.0, 3.2444444444444445)","(3.9, 7.0, 4.527272727272727)","(51.0, 280.0, 108.57142857142857)"
12-01-2023 10:06:29.384483,"(6.5, 16.0, 14.280000000000001)","(9.0, 18.0, 16.363636363636363)","(9.0, 32.0, 22.044444444444444)","(5.0, 7.8, 6.3)","(13.0, 26.0, 22.77777777777778)","(2.5, 4.0, 3.2444444444444445)","(3.9, 7.0, 4.527272727272727)","(51.0, 280.0, 108.57142857142857)"
12-01-2023 10:06:30.418624,"(6.5, 16.0, 14.280000000000001)","(9.0, 18.0, 16.363636363636363)","(9.0, 32.0, 22.044444444444444)","(5.0, 7.8, 6.3)","(13.0, 26.0, 22.77777777777778)","(2.5, 4.0, 3.2444444444444445)","(3.9, 7.0, 4.527272727272727)","(51.0, 280.0, 108.57142857142857)"
12-01-2023 10:06:31.519437,"(6.5, 16.0, 14.280000000000001)","(9.0, 18.0, 16.363636363636363)","(9.0, 32.0, 22.044444444444444)","(5.0, 7.8, 6.3)","(13.0, 26.0, 22.77777777777778)","(2.5, 4.0, 3.2444444444444445)","(3.9, 7.0, 4.527272727272727)","(51.0, 280.0, 108.57142857142857)"
12-01-2023 10:06:32.637187,"(6.5, 16.0, 14.280000000000001)","(9.0, 18.0, 16.363636363636363)","(9.0, 32.0, 22.044444444444444)","(5.0, 7.8, 6.3)","(13.0, 26.0, 22.77777777777778)","(2.5, 4.0, 3.2444444444444445)","(3.9, 7.0, 4.527272727272727)","(51.0, 280.0, 108.57142857142857)"
12-01-2023 10:06:33.695465,"(6.5, 16.0, 14.280000000000001)","(9.0, 18.0, 16.363636363636363)","(9.0, 32.0, 22.044444444444444)","(5.0, 7.8, 6.3)","(13.0, 26.0, 22.77777777777778)","(2.5, 4.0, 3.2444444444444445)","(3.9, 7.0, 4.527272727272727)","(51.0, 280.0, 108.57142857142857)"
12-01-2023 10:06:34.746098,"(6.5, 16.0, 14.280000000000001)","(9.0, 18.0, 16.363636363636363)","(9.0, 32.0, 22.044444444444444)","(5.0, 7.8, 6.3)","(13.0, 26.0, 22.77777777777778)","(2.5, 4.0, 3.2444444444444445)","(3.9, 7.0, 4.527272727272727)","(51.0, 280.0, 108.57142857142857)"
12-01-2023 10:06:35.729172,"(6.5, 16.0, 14.280000000000001)","(9.0, 18.0, 16.363636363636363)","(9.0, 32.0, 22.044444444444444)","(5.0, 7.8, 6.3)","(13.0, 26.0, 22.77777777777778)","(2.5, 4.0, 3.2444444444444445)","(3.9, 7.0, 4.527272727272727)","(51.0, 280.0, 108.57142857142857)"
12-01-2023 10:06:36.767957,"(6.5, 16.0, 14.280000000000001)","(9.0, 18.0, 16.363636363636363)","(9.0, 32.0, 22.044444444444444)","(5.0, 7.8, 6.3)","(13.0, 26.0, 22.77777777777778)","(2.5, 4.0, 3.2444444444444445)","(3.9, 7.0, 4.527272727272727)","(51.0, 280.0, 108.57142857142857)"
12-01-2023 10:06:37.803057,"(6.5, 16.0, 14.280000000000001)","(9.0, 18.0, 16.363636363636363)","(9.0, 32.0, 22.044444444444444)","(5.0, 7.8, 6.3)","(13.0, 26.0, 22.77777777777778)","(2.5, 4.0, 3.2444444444444445)","(3.9, 7.0, 4.527272727272727)","(51.0, 280.0, 108.57142857142857)"
12-01-2023 10:06:38.822822,"(6.5, 16.0, 14.280000000000001)","(9.0, 18.0, 16.363636363636363)","(9.0, 32.0, 22.044444444444444)","(5.0, 7.8, 6.3)","(13.0, 26.0, 22.77777777777778)","(2.5, 4.0, 3.2444444444444445)","(3.9, 7.0, 4.527272727272727)","(51.0, 280.0, 108.57142857142857)"
12-01-2023 10:06:39.843873,"(6.5, 16.0, 14.280000000000001)","(9.0, 18.0, 16.363636363636363)","(9.0, 32.0, 22.044444444444444)","(5.0, 7.8, 6.3)","(13.0, 26.0, 22.77777777777778)","(2.5, 4.0, 3.2444444444444445)","(3.9, 7.0, 4.527272727272727)","(51.0, 280.0, 108.57142857142857)"
12-01-2023 10:06:40.784473,"(6.5, 16.0, 14.280000000000001)","(9.0, 18.0, 16.363636363636363)","(9.0, 32.0, 22.044444444444444)","(5.0, 7.8, 6.3)","(13.0, 26.0, 22.77777777777778)","(2.5, 4.0, 3.2444444444444445)","(3.9, 7.0, 4.527272727272727)","(51.0, 280.0, 108.57142857142857)"
12-01-2023 10:06:41.810869,"(6.5, 16.0, 14.280000000000001)","(9.0, 18.0, 16.363636363636363)","(9.0, 32.0, 22.044444444444444)","(5.0, 7.8, 6.3)","(13.0, 26.0, 22.77777777777778)","(2.5, 4.0, 3.2444444444444445)","(3.9, 7.0, 4.527272727272727)","(51.0, 280.0, 108.57142857142857)"
12-01-2023 10:06:42.885479,"(6.5, 16.0, 14.280000000000001)","(9.0, 18.0, 16.363636363636363)","(9.0, 32.0, 22.044444444444444)","(5.0, 7.8, 6.3)","(13.0, 26.0, 22.77777777777778)","(2.5, 4.0, 3.2444444444444445)","(3.9, 7.0, 4.527272727272727)","(51.0, 280.0, 108.57142857142857)"
12-01-2023 10:06:43.959738,"(6.5, 16.0, 14.280000000000001)","(9.0, 18.0, 16.363636363636363)","(9.0, 32.0, 22.044444444444444)","(5.0, 7.8, 6.3)","(13.0, 26.0, 22.77777777777778)","(2.5, 4.0, 3.2444444444444445)","(3.9, 7.0, 4.527272727272727)","(51.0, 280.0, 108.57142857142857)"
