,Ebby Collerson,Levente,Quest For Extra,Court Jester,Local Doll,Wishing You,Miss Blue Fancy,Agera
07-01-2023 09:12:02.176676,"(11.0, 19.0, 15.85483870967742)","(26.0, 90.0, 55.86666666666667)","(1.95, 2.18, 2.068)","(21.0, 55.0, 32.5)","(3.6, 8.0, 7.85)","(4.6, 7.4, 5.872727272727273)","(14.0, 25.0, 14.263157894736842)","(13.0, 28.0, 15.625)"
07-01-2023 09:12:03.187054,"(11.0, 19.0, 15.85483870967742)","(26.0, 90.0, 49.578947368421055)","(1.95, 2.18, 2.068)","(21.0, 55.0, 28.0)","(3.6, 8.0, 7.85)","(4.6, 7.4, 5.872727272727273)","(14.0, 25.0, 14.263157894736842)","(13.0, 28.0, 15.625)"
07-01-2023 09:12:04.182432,"(11.0, 19.0, 15.85483870967742)","(26.0, 90.0, 48.400000000000006)","(1.95, 2.18, 2.068)","(21.0, 55.0, 28.0)","(3.6, 8.0, 7.85)","(4.6, 7.4, 5.872727272727273)","(14.0, 25.0, 14.263157894736842)","(13.0, 28.0, 15.625)"
07-01-2023 09:12:05.159543,"(11.0, 19.0, 15.85483870967742)","(26.0, 90.0, 48.400000000000006)","(1.95, 2.18, 2.068)","(21.0, 55.0, 28.0)","(3.6, 8.0, 7.85)","(4.6, 7.4, 5.872727272727273)","(14.0, 25.0, 14.263157894736842)","(13.0, 28.0, 15.625)"
07-01-2023 09:12:06.154939,"(11.0, 19.0, 15.85483870967742)","(26.0, 90.0, 54.0)","(1.95, 2.18, 2.068)","(21.0, 55.0, 27.142857142857142)","(3.6, 8.0, 7.85)","(4.6, 7.4, 5.872727272727273)","(14.0, 25.0, 14.263157894736842)","(13.0, 28.0, 15.625)"
07-01-2023 09:12:07.144835,"(11.0, 19.0, 15.85483870967742)","(26.0, 80.0, 57.5)","(1.95, 2.18, 2.068)","(21.0, 55.0, 27.0)","(3.6, 8.0, 7.85)","(4.6, 7.4, 5.872727272727273)","(14.0, 25.0, 14.263157894736842)","(13.0, 28.0, 15.625)"
07-01-2023 09:12:08.128578,"(11.0, 19.0, 15.85483870967742)","(26.0, 80.0, 57.5)","(1.95, 2.18, 2.068)","(21.0, 55.0, 27.0)","(3.6, 8.0, 7.85)","(4.6, 7.4, 5.872727272727273)","(14.0, 25.0, 14.263157894736842)","(13.0, 28.0, 15.625)"
07-01-2023 09:12:09.120642,"(11.0, 19.0, 15.85483870967742)","(26.0, 80.0, 57.5)","(1.95, 2.18, 2.068)","(21.0, 55.0, 30.0)","(3.6, 8.0, 7.85)","(4.6, 7.4, 5.872727272727273)","(14.0, 25.0, 14.263157894736842)","(13.0, 28.0, 15.625)"
07-01-2023 09:12:10.124632,"(11.0, 19.0, 15.85483870967742)","(26.0, 80.0, 49.625)","(1.95, 2.18, 2.068)","(21.0, 50.0, 36.5)","(3.6, 8.0, 7.85)","(4.6, 7.4, 5.872727272727273)","(14.0, 25.0, 14.2)","(13.0, 28.0, 20.75)"
07-01-2023 09:12:11.134270,"(11.0, 19.0, 15.85483870967742)","(26.0, 80.0, 47.0)","(1.95, 2.18, 2.068)","(21.0, 48.0, 36.5)","(3.6, 8.0, 7.4)","(4.6, 7.4, 5.872727272727273)","(14.0, 25.0, 15.444444444444445)","(13.0, 27.0, 20.75)"
07-01-2023 09:12:12.139553,"(11.0, 19.0, 15.85483870967742)","(26.0, 80.0, 47.0)","(1.95, 2.18, 2.068)","(21.0, 48.0, 36.5)","(3.6, 8.0, 7.4)","(4.6, 7.4, 5.872727272727273)","(14.0, 24.0, 13.785714285714286)","(13.0, 27.0, 20.75)"
07-01-2023 09:12:13.144026,"(11.0, 19.0, 15.85483870967742)","(26.0, 80.0, 47.0)","(1.95, 2.18, 2.068)","(21.0, 48.0, 27.555555555555557)","(3.6, 8.0, 7.672727272727273)","(4.6, 7.4, 5.872727272727273)","(14.0, 24.0, 13.785714285714286)","(13.0, 27.0, 20.75)"
07-01-2023 09:12:14.177565,"(11.0, 19.0, 15.85483870967742)","(26.0, 80.0, 47.0)","(1.95, 2.18, 2.068)","(21.0, 48.0, 27.555555555555557)","(3.6, 8.0, 7.92)","(4.6, 7.4, 5.872727272727273)","(14.0, 24.0, 13.785714285714286)","(13.0, 27.0, 20.75)"
07-01-2023 09:12:15.148563,"(11.0, 19.0, 15.85483870967742)","(26.0, 80.0, 47.0)","(1.95, 2.18, 2.068)","(21.0, 48.0, 27.555555555555557)","(3.6, 8.2, 7.92)","(4.6, 7.4, 5.872727272727273)","(14.0, 24.0, 13.785714285714286)","(13.0, 27.0, 20.75)"
07-01-2023 09:12:16.163296,"(11.0, 19.0, 15.85483870967742)","(26.0, 80.0, 47.0)","(1.95, 2.18, 2.068)","(21.0, 48.0, 27.09090909090909)","(3.6, 8.6, 8.066666666666666)","(4.6, 7.4, 5.872727272727273)","(14.0, 24.0, 13.785714285714286)","(13.0, 27.0, 17.0)"
07-01-2023 09:12:17.213254,"(11.0, 19.0, 15.85483870967742)","(26.0, 80.0, 47.0)","(1.95, 2.18, 2.068)","(21.0, 48.0, 27.09090909090909)","(3.6, 7.8, 7.685714285714285)","(4.6, 7.4, 5.872727272727273)","(14.0, 24.0, 13.785714285714286)","(13.0, 27.0, 15.75)"
07-01-2023 09:12:18.230584,"(11.0, 19.0, 15.85483870967742)","(26.0, 80.0, 47.0)","(1.95, 2.18, 2.068)","(21.0, 48.0, 27.09090909090909)","(3.6, 7.8, 7.685714285714285)","(4.6, 7.4, 5.872727272727273)","(14.0, 24.0, 13.785714285714286)","(13.0, 27.0, 15.75)"
07-01-2023 09:12:19.235454,"(11.0, 19.0, 15.85483870967742)","(26.0, 80.0, 47.0)","(1.95, 2.18, 2.068)","(21.0, 48.0, 27.09090909090909)","(3.6, 7.8, 7.685714285714285)","(4.6, 7.4, 5.872727272727273)","(14.0, 23.0, 15.857142857142858)","(13.0, 26.0, 20.25)"
07-01-2023 09:12:20.241626,"(11.0, 19.0, 15.85483870967742)","(26.0, 80.0, 47.0)","(1.95, 2.18, 2.068)","(21.0, 48.0, 27.09090909090909)","(3.6, 7.8, 7.685714285714285)","(4.6, 7.4, 5.872727272727273)","(14.0, 23.0, 13.952380952380953)","(13.0, 26.0, 15.777777777777779)"
07-01-2023 09:12:21.251210,"(11.0, 19.0, 15.85483870967742)","(26.0, 80.0, 47.0)","(1.95, 2.18, 2.068)","(21.0, 48.0, 27.09090909090909)","(3.6, 7.8, 7.685714285714285)","(4.6, 7.4, 5.872727272727273)","(14.0, 23.0, 19.0)","(13.0, 26.0, 15.65)"
07-01-2023 09:12:22.255770,"(11.0, 19.0, 15.85483870967742)","(26.0, 80.0, 47.0)","(1.95, 2.18, 2.068)","(21.0, 48.0, 27.09090909090909)","(3.6, 7.8, 7.685714285714285)","(4.6, 7.4, 5.872727272727273)","(14.0, 22.0, 19.0)","(13.0, 26.0, 15.65)"
07-01-2023 09:12:23.270508,"(11.0, 19.0, 15.85483870967742)","(26.0, 80.0, 47.0)","(1.95, 2.18, 2.068)","(21.0, 48.0, 27.09090909090909)","(3.6, 7.8, 7.685714285714285)","(4.6, 7.4, 5.872727272727273)","(14.0, 22.0, 19.0)","(13.0, 26.0, 15.65)"
07-01-2023 09:12:24.268068,"(11.0, 19.0, 15.85483870967742)","(26.0, 80.0, 47.0)","(1.95, 2.18, 2.068)","(21.0, 48.0, 27.09090909090909)","(3.6, 7.8, 7.685714285714285)","(4.6, 7.4, 5.872727272727273)","(14.0, 22.0, 15.25)","(13.0, 26.0, 15.65)"
07-01-2023 09:12:25.277674,"(11.0, 19.0, 15.85483870967742)","(26.0, 80.0, 47.0)","(1.95, 2.18, 2.068)","(21.0, 48.0, 27.09090909090909)","(3.6, 7.8, 7.685714285714285)","(4.6, 7.4, 5.872727272727273)","(14.0, 22.0, 13.782608695652174)","(13.0, 26.0, 15.65)"
07-01-2023 09:12:26.257642,"(11.0, 19.0, 15.85483870967742)","(26.0, 80.0, 47.0)","(1.95, 2.18, 2.068)","(21.0, 48.0, 27.09090909090909)","(3.6, 7.8, 7.685714285714285)","(4.6, 7.4, 5.872727272727273)","(14.0, 22.0, 13.782608695652174)","(13.0, 26.0, 15.65)"
07-01-2023 09:12:27.249566,"(11.0, 19.0, 15.85483870967742)","(26.0, 80.0, 47.0)","(1.95, 2.18, 2.068)","(21.0, 48.0, 27.09090909090909)","(3.6, 7.8, 7.685714285714285)","(4.6, 7.4, 5.872727272727273)","(14.0, 22.0, 13.782608695652174)","(13.0, 26.0, 15.65)"
07-01-2023 09:12:28.230241,"(11.0, 19.0, 15.85483870967742)","(26.0, 80.0, 47.0)","(1.95, 2.18, 2.068)","(21.0, 48.0, 27.09090909090909)","(3.6, 7.8, 7.685714285714285)","(4.6, 7.4, 5.872727272727273)","(14.0, 22.0, 13.782608695652174)","(13.0, 26.0, 15.65)"
07-01-2023 09:12:29.218679,"(11.0, 19.0, 15.85483870967742)","(26.0, 80.0, 47.0)","(1.95, 2.18, 2.068)","(21.0, 48.0, 27.09090909090909)","(3.6, 7.8, 7.685714285714285)","(4.6, 7.4, 5.872727272727273)","(14.0, 22.0, 15.666666666666666)","(13.0, 26.0, 20.825)"
07-01-2023 09:12:30.208110,"(11.0, 19.0, 15.85483870967742)","(26.0, 80.0, 47.0)","(1.95, 2.18, 2.068)","(21.0, 48.0, 27.09090909090909)","(3.6, 7.8, 7.685714285714285)","(4.6, 7.4, 6.2)","(14.0, 21.0, 17.444444444444443)","(13.0, 26.0, 19.4)"
07-01-2023 09:12:31.195598,"(11.0, 19.0, 14.5)","(26.0, 80.0, 47.0)","(1.95, 2.18, 2.068)","(21.0, 48.0, 31.57142857142857)","(3.6, 7.8, 7.685714285714285)","(4.6, 7.4, 6.2)","(14.0, 21.0, 14.379310344827587)","(13.0, 26.0, 22.04)"
07-01-2023 09:12:32.193421,"(11.0, 19.0, 15.08695652173913)","(26.0, 80.0, 47.0)","(1.95, 2.18, 2.068)","(21.0, 48.0, 37.54545454545455)","(3.6, 7.8, 7.685714285714285)","(4.6, 7.4, 6.2)","(14.0, 21.0, 14.379310344827587)","(13.0, 26.0, 18.73076923076923)"
07-01-2023 09:12:33.184946,"(11.0, 19.0, 15.08695652173913)","(26.0, 80.0, 47.0)","(1.95, 2.18, 2.068)","(21.0, 48.0, 37.54545454545455)","(3.6, 7.8, 7.685714285714285)","(4.6, 7.4, 6.2)","(14.0, 21.0, 18.833333333333336)","(13.0, 26.0, 18.73076923076923)"
07-01-2023 09:12:34.195899,"(11.0, 19.0, 15.08695652173913)","(26.0, 80.0, 47.0)","(1.95, 2.18, 2.068)","(21.0, 48.0, 37.54545454545455)","(3.6, 7.8, 7.685714285714285)","(4.6, 7.4, 6.2)","(14.0, 20.0, 18.833333333333336)","(13.0, 26.0, 22.0625)"
07-01-2023 09:12:35.174581,"(11.0, 19.0, 15.08695652173913)","(26.0, 80.0, 47.0)","(1.95, 2.18, 2.068)","(21.0, 48.0, 37.54545454545455)","(3.6, 7.8, 7.685714285714285)","(4.6, 7.4, 6.2)","(14.0, 20.0, 18.833333333333336)","(13.0, 26.0, 22.0625)"
07-01-2023 09:12:36.177788,"(11.0, 19.0, 15.08695652173913)","(26.0, 80.0, 47.0)","(1.95, 2.18, 2.068)","(21.0, 48.0, 37.54545454545455)","(3.6, 7.8, 7.685714285714285)","(4.6, 7.4, 6.2)","(14.0, 20.0, 18.833333333333336)","(13.0, 26.0, 22.0625)"
07-01-2023 09:12:37.240983,"(11.0, 19.0, 15.08695652173913)","(26.0, 80.0, 47.0)","(1.95, 2.18, 2.068)","(21.0, 48.0, 37.54545454545455)","(3.6, 7.8, 7.685714285714285)","(4.6, 7.4, 6.2)","(14.0, 20.0, 18.833333333333336)","(13.0, 26.0, 22.0625)"
07-01-2023 09:12:38.248849,"(11.0, 19.0, 15.08695652173913)","(26.0, 80.0, 47.0)","(1.95, 2.18, 2.068)","(21.0, 48.0, 37.54545454545455)","(3.6, 7.8, 7.685714285714285)","(4.6, 7.4, 6.2)","(14.0, 20.0, 18.833333333333336)","(13.0, 26.0, 22.0625)"
07-01-2023 09:12:39.305878,"(11.0, 19.0, 15.08695652173913)","(26.0, 80.0, 47.0)","(1.95, 2.18, 2.068)","(21.0, 48.0, 37.54545454545455)","(3.6, 7.8, 7.685714285714285)","(4.6, 7.4, 6.2)","(14.0, 20.0, 18.833333333333336)","(13.0, 26.0, 22.0625)"
07-01-2023 09:12:40.355392,"(11.0, 19.0, 15.08695652173913)","(26.0, 80.0, 45.89473684210526)","(1.95, 2.18, 2.068)","(21.0, 48.0, 37.54545454545455)","(3.6, 7.8, 7.685714285714285)","(4.6, 7.4, 6.2)","(14.0, 20.0, 18.833333333333336)","(13.0, 26.0, 22.0625)"
07-01-2023 09:12:41.408834,"(11.0, 19.0, 15.08695652173913)","(26.0, 80.0, 45.89473684210526)","(1.95, 2.18, 2.068)","(21.0, 48.0, 37.54545454545455)","(3.6, 7.8, 7.685714285714285)","(4.6, 7.4, 6.2)","(14.0, 20.0, 18.833333333333336)","(13.0, 26.0, 22.0625)"
07-01-2023 09:12:42.489117,"(11.0, 19.0, 15.08695652173913)","(26.0, 80.0, 45.89473684210526)","(1.95, 2.18, 2.068)","(21.0, 48.0, 37.54545454545455)","(3.6, 7.8, 7.685714285714285)","(4.6, 7.4, 6.2)","(14.0, 20.0, 18.833333333333336)","(13.0, 26.0, 22.0625)"
07-01-2023 09:12:43.543110,"(11.0, 19.0, 15.08695652173913)","(26.0, 80.0, 45.89473684210526)","(1.95, 2.18, 2.068)","(21.0, 48.0, 37.54545454545455)","(3.6, 7.8, 7.685714285714285)","(4.6, 7.4, 6.2)","(14.0, 20.0, 18.833333333333336)","(13.0, 26.0, 22.0625)"
07-01-2023 09:12:44.577687,"(11.0, 19.0, 15.08695652173913)","(26.0, 80.0, 45.89473684210526)","(1.95, 2.18, 2.068)","(21.0, 48.0, 37.54545454545455)","(3.6, 7.8, 7.685714285714285)","(4.6, 7.4, 6.2)","(14.0, 20.0, 18.833333333333336)","(13.0, 26.0, 22.0625)"
07-01-2023 09:12:45.719408,"(11.0, 19.0, 15.08695652173913)","(26.0, 70.0, 48.0)","(1.95, 2.18, 2.068)","(21.0, 48.0, 37.54545454545455)","(3.6, 7.8, 7.685714285714285)","(4.6, 7.4, 6.2)","(14.0, 20.0, 18.833333333333336)","(13.0, 26.0, 22.0625)"
07-01-2023 09:12:46.832873,"(11.0, 19.0, 15.08695652173913)","(26.0, 70.0, 46.53333333333333)","(1.95, 2.18, 2.068)","(21.0, 48.0, 37.54545454545455)","(3.6, 7.8, 7.685714285714285)","(4.6, 7.4, 6.2)","(14.0, 20.0, 18.833333333333336)","(13.0, 26.0, 22.0625)"
07-01-2023 09:12:47.891590,"(11.0, 19.0, 15.08695652173913)","(26.0, 70.0, 42.21052631578947)","(1.95, 2.18, 2.068)","(21.0, 48.0, 37.54545454545455)","(3.6, 7.8, 7.685714285714285)","(4.6, 7.4, 6.2)","(14.0, 20.0, 18.833333333333336)","(13.0, 26.0, 22.22)"
07-01-2023 09:12:48.961175,"(11.0, 18.5, 15.444444444444445)","(26.0, 70.0, 42.21052631578947)","(1.95, 2.18, 2.068)","(21.0, 48.0, 37.54545454545455)","(3.6, 7.8, 7.685714285714285)","(4.6, 7.4, 6.2)","(14.0, 20.0, 18.833333333333336)","(13.0, 26.0, 22.22)"
07-01-2023 09:12:49.968753,"(11.0, 18.5, 15.444444444444445)","(26.0, 70.0, 42.21052631578947)","(1.95, 2.18, 2.068)","(21.0, 48.0, 37.54545454545455)","(3.6, 7.8, 7.6)","(4.6, 7.4, 6.2)","(14.0, 20.0, 18.833333333333336)","(13.0, 26.0, 22.22)"
07-01-2023 09:12:51.018585,"(11.0, 18.5, 14.571428571428571)","(26.0, 70.0, 42.21052631578947)","(1.95, 2.18, 2.068)","(21.0, 48.0, 37.54545454545455)","(3.6, 8.2, 7.8999999999999995)","(4.6, 7.4, 6.2)","(14.0, 20.0, 18.833333333333336)","(13.0, 26.0, 22.22)"
07-01-2023 09:12:52.003948,"(11.0, 18.5, 14.571428571428571)","(26.0, 70.0, 42.21052631578947)","(1.95, 2.18, 2.068)","(21.0, 48.0, 38.0)","(3.6, 8.6, 7.666666666666667)","(4.6, 7.4, 6.2)","(14.0, 20.0, 18.833333333333336)","(13.0, 26.0, 22.365384615384617)"
07-01-2023 09:12:53.030298,"(11.0, 18.5, 14.571428571428571)","(26.0, 70.0, 42.21052631578947)","(1.95, 2.18, 2.068)","(21.0, 48.0, 38.0)","(3.6, 8.6, 7.4)","(4.6, 7.4, 6.2)","(14.0, 20.0, 18.833333333333336)","(13.0, 26.0, 22.365384615384617)"
07-01-2023 09:12:54.043634,"(11.0, 18.5, 14.571428571428571)","(26.0, 70.0, 42.21052631578947)","(1.95, 2.18, 2.068)","(21.0, 48.0, 38.0)","(3.6, 8.6, 7.4)","(4.6, 7.4, 6.2)","(14.0, 20.0, 18.833333333333336)","(13.0, 26.0, 22.365384615384617)"
07-01-2023 09:12:55.212761,"(11.0, 18.5, 14.571428571428571)","(26.0, 70.0, 42.21052631578947)","(1.95, 2.18, 2.068)","(21.0, 48.0, 38.0)","(3.6, 8.6, 7.4)","(4.6, 7.4, 6.2)","(14.0, 20.0, 18.833333333333336)","(13.0, 26.0, 22.365384615384617)"
07-01-2023 09:12:56.334927,"(11.0, 18.5, 14.571428571428571)","(26.0, 70.0, 42.21052631578947)","(1.95, 2.18, 2.068)","(21.0, 48.0, 38.0)","(3.6, 8.6, 7.4)","(4.6, 7.4, 6.2)","(14.0, 20.0, 18.833333333333336)","(13.0, 26.0, 22.365384615384617)"
07-01-2023 09:12:57.562753,"(11.0, 18.5, 14.571428571428571)","(26.0, 70.0, 42.21052631578947)","(1.95, 2.18, 2.068)","(21.0, 48.0, 38.0)","(3.6, 8.6, 7.466666666666667)","(4.6, 7.4, 6.2)","(14.0, 20.0, 18.833333333333336)","(13.0, 26.0, 22.365384615384617)"
07-01-2023 09:12:58.643095,"(11.0, 18.5, 14.571428571428571)","(26.0, 70.0, 42.21052631578947)","(1.95, 2.18, 2.068)","(21.0, 48.0, 39.95)","(3.6, 8.0, 7.466666666666667)","(4.6, 7.4, 6.2)","(14.0, 20.0, 18.833333333333336)","(13.0, 26.0, 22.365384615384617)"
07-01-2023 09:12:59.769351,"(11.0, 18.5, 14.571428571428571)","(26.0, 70.0, 42.21052631578947)","(1.95, 2.18, 2.068)","(21.0, 48.0, 39.95)","(3.6, 8.0, 7.466666666666667)","(4.6, 7.4, 6.2)","(14.0, 20.0, 18.833333333333336)","(13.0, 26.0, 22.365384615384617)"
07-01-2023 09:13:00.954715,"(11.0, 18.5, 14.571428571428571)","(26.0, 70.0, 42.21052631578947)","(1.95, 2.18, 2.068)","(21.0, 48.0, 38.0)","(3.6, 8.0, 7.466666666666667)","(4.6, 7.4, 6.2)","(14.0, 20.0, 18.833333333333336)","(13.0, 26.0, 22.365384615384617)"
07-01-2023 09:13:02.166495,"(11.0, 18.5, 14.571428571428571)","(26.0, 70.0, 42.21052631578947)","(1.95, 2.18, 2.162439024390244)","(21.0, 48.0, 38.0)","(3.6, 8.0, 7.466666666666667)","(4.6, 7.4, 6.2)","(14.0, 20.0, 18.375)","(13.0, 26.0, 23.26086956521739)"
07-01-2023 09:13:03.479707,"(11.0, 18.5, 14.571428571428571)","(26.0, 70.0, 42.21052631578947)","(1.95, 2.18, 2.0323076923076924)","(21.0, 48.0, 28.0)","(3.6, 8.0, 7.466666666666667)","(4.6, 7.4, 6.2)","(14.0, 20.0, 19.07142857142857)","(13.0, 26.0, 23.26086956521739)"
07-01-2023 09:13:04.683413,"(11.0, 18.5, 14.571428571428571)","(26.0, 70.0, 42.21052631578947)","(1.95, 2.18, 2.0323076923076924)","(21.0, 48.0, 28.75)","(3.6, 8.0, 7.466666666666667)","(4.6, 7.4, 6.2)","(14.0, 20.0, 19.07142857142857)","(13.0, 26.0, 23.26086956521739)"
07-01-2023 09:13:05.953236,"(11.0, 18.5, 14.571428571428571)","(26.0, 70.0, 42.21052631578947)","(1.95, 2.18, 2.0323076923076924)","(21.0, 48.0, 38.94117647058823)","(3.6, 8.0, 7.466666666666667)","(4.6, 7.4, 6.2)","(14.0, 20.0, 19.07142857142857)","(13.0, 26.0, 23.26086956521739)"
07-01-2023 09:13:07.098982,"(11.0, 18.5, 14.571428571428571)","(26.0, 70.0, 42.21052631578947)","(1.95, 2.18, 2.0323076923076924)","(21.0, 48.0, 38.94117647058823)","(3.6, 8.0, 7.466666666666667)","(4.8, 7.4, 6.2)","(15.0, 20.0, 19.07142857142857)","(14.0, 26.0, 23.26086956521739)"
07-01-2023 09:13:08.463971,"(11.0, 18.5, 14.571428571428571)","(26.0, 70.0, 42.21052631578947)","(1.95, 2.18, 2.0323076923076924)","(21.0, 48.0, 38.94117647058823)","(3.6, 8.0, 7.466666666666667)","(4.8, 7.4, 6.2)","(15.0, 20.0, 19.07142857142857)","(14.0, 26.0, 23.26086956521739)"
07-01-2023 09:13:09.636976,"(11.0, 18.5, 14.571428571428571)","(26.0, 70.0, 42.21052631578947)","(1.95, 2.18, 2.0323076923076924)","(21.0, 48.0, 38.94117647058823)","(3.6, 8.0, 7.466666666666667)","(4.8, 7.4, 6.2)","(15.0, 20.0, 18.5)","(14.0, 26.0, 19.333333333333332)"
07-01-2023 09:13:10.879377,"(11.0, 18.5, 14.152173913043478)","(26.0, 70.0, 42.21052631578947)","(1.95, 2.18, 2.0323076923076924)","(21.0, 48.0, 38.94117647058823)","(3.6, 8.0, 7.466666666666667)","(4.8, 7.4, 6.2)","(15.0, 20.0, 18.0)","(14.0, 26.0, 21.0)"
07-01-2023 09:13:12.115472,"(11.0, 18.5, 14.152173913043478)","(26.0, 70.0, 42.21052631578947)","(1.95, 2.18, 2.0323076923076924)","(21.0, 48.0, 38.94117647058823)","(3.6, 8.0, 7.466666666666667)","(4.8, 7.4, 6.2)","(15.0, 20.0, 16.75)","(14.0, 26.0, 23.61904761904762)"
07-01-2023 09:13:13.290633,"(11.0, 18.5, 14.333333333333334)","(26.0, 70.0, 42.21052631578947)","(1.95, 2.18, 2.0323076923076924)","(21.0, 48.0, 38.94117647058823)","(3.6, 8.0, 7.466666666666667)","(4.8, 7.4, 6.2)","(15.0, 19.5, 16.75)","(14.0, 26.0, 23.61904761904762)"
07-01-2023 09:13:14.489751,"(11.0, 18.5, 14.333333333333334)","(26.0, 70.0, 42.21052631578947)","(1.95, 2.18, 2.0323076923076924)","(21.0, 48.0, 33.3)","(3.6, 8.0, 7.466666666666667)","(4.8, 7.4, 6.2)","(15.0, 19.5, 14.523809523809524)","(14.0, 26.0, 23.61904761904762)"
07-01-2023 09:13:15.663394,"(11.0, 18.5, 14.333333333333334)","(26.0, 70.0, 42.21052631578947)","(1.95, 2.18, 2.0323076923076924)","(21.0, 48.0, 33.3)","(3.6, 8.0, 7.466666666666667)","(4.8, 7.4, 6.2)","(15.0, 19.5, 14.523809523809524)","(14.0, 26.0, 23.61904761904762)"
07-01-2023 09:13:16.784620,"(11.0, 18.5, 14.333333333333334)","(26.0, 70.0, 42.21052631578947)","(1.95, 2.18, 2.0323076923076924)","(21.0, 48.0, 39.833333333333336)","(3.6, 8.0, 7.466666666666667)","(4.8, 7.4, 6.2)","(15.0, 19.5, 14.5)","(14.0, 26.0, 23.61904761904762)"
07-01-2023 09:13:17.878255,"(11.0, 18.5, 14.333333333333334)","(26.0, 70.0, 42.21052631578947)","(1.95, 2.18, 2.0323076923076924)","(21.0, 48.0, 38.2)","(3.6, 8.0, 7.466666666666667)","(4.8, 7.4, 6.2)","(15.0, 19.5, 14.5)","(14.0, 26.0, 23.61904761904762)"
07-01-2023 09:13:18.913214,"(11.0, 18.5, 14.333333333333334)","(26.0, 70.0, 42.21052631578947)","(1.95, 2.18, 2.0323076923076924)","(21.0, 48.0, 38.2)","(3.6, 8.0, 7.466666666666667)","(4.8, 7.4, 6.2)","(15.0, 19.5, 14.5)","(14.0, 26.0, 23.61904761904762)"
07-01-2023 09:13:20.014156,"(11.0, 18.5, 14.333333333333334)","(26.0, 70.0, 42.21052631578947)","(1.95, 2.18, 2.0323076923076924)","(21.0, 48.0, 38.2)","(3.6, 8.0, 7.466666666666667)","(4.8, 7.4, 6.2)","(15.0, 19.5, 14.5)","(14.0, 26.0, 23.61904761904762)"
07-01-2023 09:13:21.093434,"(11.0, 18.5, 14.333333333333334)","(26.0, 70.0, 42.21052631578947)","(1.95, 2.18, 2.0323076923076924)","(21.0, 48.0, 38.2)","(3.6, 8.0, 7.466666666666667)","(4.8, 7.4, 6.2)","(15.0, 19.5, 14.5)","(14.0, 26.0, 23.61904761904762)"
07-01-2023 09:13:22.207229,"(11.0, 18.5, 14.333333333333334)","(26.0, 70.0, 41.400000000000006)","(1.95, 2.18, 2.0323076923076924)","(21.0, 48.0, 38.2)","(3.6, 8.0, 7.466666666666667)","(4.8, 7.4, 6.2)","(15.0, 19.5, 14.5)","(14.0, 26.0, 23.61904761904762)"
07-01-2023 09:13:23.422748,"(11.0, 18.5, 14.333333333333334)","(26.0, 70.0, 41.400000000000006)","(1.95, 2.18, 2.0428571428571427)","(21.0, 48.0, 38.2)","(3.6, 8.0, 7.466666666666667)","(4.8, 7.4, 6.2)","(15.0, 19.5, 14.5)","(14.0, 26.0, 23.61904761904762)"
07-01-2023 09:13:24.633143,"(11.0, 18.5, 14.333333333333334)","(26.0, 70.0, 44.76923076923077)","(1.95, 2.18, 2.0428571428571427)","(21.0, 48.0, 38.2)","(3.6, 8.0, 7.822222222222222)","(4.8, 7.4, 6.2)","(15.0, 19.5, 15.666666666666666)","(14.0, 26.0, 23.61904761904762)"
07-01-2023 09:13:25.782287,"(11.0, 18.5, 14.333333333333334)","(26.0, 60.0, 44.76923076923077)","(1.95, 2.18, 2.0428571428571427)","(21.0, 48.0, 38.2)","(3.6, 8.0, 7.822222222222222)","(4.8, 7.4, 6.2)","(15.0, 19.0, 16.25)","(14.0, 26.0, 23.61904761904762)"
07-01-2023 09:13:26.860136,"(11.0, 18.5, 14.333333333333334)","(26.0, 55.0, 51.5)","(1.95, 2.18, 2.0428571428571427)","(21.0, 48.0, 38.2)","(3.6, 8.0, 7.822222222222222)","(4.8, 7.4, 6.2)","(15.0, 18.5, 16.25)","(14.0, 26.0, 23.727272727272727)"
07-01-2023 09:13:27.954584,"(11.0, 18.5, 14.333333333333334)","(26.0, 55.0, 51.5)","(1.95, 2.18, 2.0428571428571427)","(21.0, 48.0, 38.2)","(3.6, 8.0, 7.36)","(4.8, 7.4, 6.2)","(15.0, 18.5, 14.409090909090908)","(14.0, 26.0, 23.727272727272727)"
07-01-2023 09:13:29.016340,"(11.0, 18.5, 14.333333333333334)","(26.0, 55.0, 38.529411764705884)","(1.95, 2.18, 2.0428571428571427)","(21.0, 48.0, 38.2)","(3.6, 7.4, 7.36)","(4.8, 7.4, 6.2)","(15.0, 18.5, 14.409090909090908)","(14.0, 26.0, 23.727272727272727)"
07-01-2023 09:13:30.147986,"(11.0, 18.5, 14.333333333333334)","(26.0, 55.0, 38.529411764705884)","(1.95, 2.18, 2.0428571428571427)","(21.0, 48.0, 38.2)","(3.6, 7.4, 7.36)","(4.8, 7.4, 6.2)","(15.0, 18.5, 16.666666666666668)","(14.0, 26.0, 23.727272727272727)"
07-01-2023 09:13:31.275124,"(11.0, 18.5, 14.333333333333334)","(26.0, 55.0, 38.529411764705884)","(1.95, 2.18, 2.0428571428571427)","(21.0, 48.0, 38.8125)","(3.6, 7.4, 7.36)","(4.8, 7.4, 6.2)","(15.0, 18.0, 17.357142857142858)","(14.0, 26.0, 23.727272727272727)"
