,Ferocious George,Jiminy Terror,Sick Bubblegum,Black Danger,Kubota Girl,Mighty Night,Miss Piccolo,Buckle Up Rigel
305,"[datetime.datetime(2022, 11, 28, 18, 4, 26, 145754), 12.0, 27.0]","[datetime.datetime(2022, 11, 28, 18, 4, 26, 145754), 26.0, 170.0]","[datetime.datetime(2022, 11, 28, 18, 4, 26, 145754), 3.1, 3.6]","[datetime.datetime(2022, 11, 28, 18, 4, 26, 145754), 2.45, 4.0]","[datetime.datetime(2022, 11, 28, 18, 4, 26, 145754), 41.0, 260.0]","[datetime.datetime(2022, 11, 28, 18, 4, 26, 145754), 31.0, 300.0]","[datetime.datetime(2022, 11, 28, 18, 4, 26, 145754), 5.0, 12.5]","[datetime.datetime(2022, 11, 28, 18, 4, 26, 145754), 4.8, 11.0]"
306,"[datetime.datetime(2022, 11, 28, 18, 4, 27, 292617), 12.0, 27.0]","[datetime.datetime(2022, 11, 28, 18, 4, 27, 292617), 26.0, 170.0]","[datetime.datetime(2022, 11, 28, 18, 4, 27, 292617), 3.1, 3.6]","[datetime.datetime(2022, 11, 28, 18, 4, 27, 292617), 2.45, 4.0]","[datetime.datetime(2022, 11, 28, 18, 4, 27, 292617), 41.0, 260.0]","[datetime.datetime(2022, 11, 28, 18, 4, 27, 292617), 31.0, 300.0]","[datetime.datetime(2022, 11, 28, 18, 4, 27, 292617), 5.0, 12.5]","[datetime.datetime(2022, 11, 28, 18, 4, 27, 292617), 4.8, 11.0]"
307,"[datetime.datetime(2022, 11, 28, 18, 4, 28, 437458), 12.0, 27.0]","[datetime.datetime(2022, 11, 28, 18, 4, 28, 437458), 26.0, 170.0]","[datetime.datetime(2022, 11, 28, 18, 4, 28, 437458), 3.1, 3.6]","[datetime.datetime(2022, 11, 28, 18, 4, 28, 437458), 2.45, 4.0]","[datetime.datetime(2022, 11, 28, 18, 4, 28, 437458), 41.0, 260.0]","[datetime.datetime(2022, 11, 28, 18, 4, 28, 437458), 31.0, 300.0]","[datetime.datetime(2022, 11, 28, 18, 4, 28, 437458), 5.0, 12.5]","[datetime.datetime(2022, 11, 28, 18, 4, 28, 437458), 4.8, 11.0]"
308,"[datetime.datetime(2022, 11, 28, 18, 4, 29, 584281), 12.0, 27.0]","[datetime.datetime(2022, 11, 28, 18, 4, 29, 584281), 26.0, 170.0]","[datetime.datetime(2022, 11, 28, 18, 4, 29, 584281), 3.1, 3.6]","[datetime.datetime(2022, 11, 28, 18, 4, 29, 584281), 2.45, 4.0]","[datetime.datetime(2022, 11, 28, 18, 4, 29, 584281), 41.0, 260.0]","[datetime.datetime(2022, 11, 28, 18, 4, 29, 584281), 31.0, 300.0]","[datetime.datetime(2022, 11, 28, 18, 4, 29, 584281), 5.0, 12.5]","[datetime.datetime(2022, 11, 28, 18, 4, 29, 584281), 4.8, 11.0]"
309,"[datetime.datetime(2022, 11, 28, 18, 4, 30, 855648), 12.0, 27.0]","[datetime.datetime(2022, 11, 28, 18, 4, 30, 855648), 26.0, 170.0]","[datetime.datetime(2022, 11, 28, 18, 4, 30, 855648), 3.1, 3.6]","[datetime.datetime(2022, 11, 28, 18, 4, 30, 855648), 2.45, 4.0]","[datetime.datetime(2022, 11, 28, 18, 4, 30, 855648), 41.0, 260.0]","[datetime.datetime(2022, 11, 28, 18, 4, 30, 855648), 31.0, 300.0]","[datetime.datetime(2022, 11, 28, 18, 4, 30, 855648), 5.0, 12.5]","[datetime.datetime(2022, 11, 28, 18, 4, 30, 855648), 4.8, 11.0]"
310,"[datetime.datetime(2022, 11, 28, 18, 4, 32, 4089), 12.0, 27.0]","[datetime.datetime(2022, 11, 28, 18, 4, 32, 4089), 26.0, 170.0]","[datetime.datetime(2022, 11, 28, 18, 4, 32, 4089), 3.1, 3.6]","[datetime.datetime(2022, 11, 28, 18, 4, 32, 4089), 2.45, 4.0]","[datetime.datetime(2022, 11, 28, 18, 4, 32, 4089), 41.0, 260.0]","[datetime.datetime(2022, 11, 28, 18, 4, 32, 4089), 31.0, 300.0]","[datetime.datetime(2022, 11, 28, 18, 4, 32, 4089), 5.0, 12.5]","[datetime.datetime(2022, 11, 28, 18, 4, 32, 4089), 4.8, 11.0]"
311,"[datetime.datetime(2022, 11, 28, 18, 4, 33, 212006), 12.0, 27.0]","[datetime.datetime(2022, 11, 28, 18, 4, 33, 212006), 26.0, 170.0]","[datetime.datetime(2022, 11, 28, 18, 4, 33, 212006), 3.1, 3.6]","[datetime.datetime(2022, 11, 28, 18, 4, 33, 212006), 2.45, 4.0]","[datetime.datetime(2022, 11, 28, 18, 4, 33, 212006), 41.0, 260.0]","[datetime.datetime(2022, 11, 28, 18, 4, 33, 212006), 31.0, 300.0]","[datetime.datetime(2022, 11, 28, 18, 4, 33, 212006), 5.0, 12.5]","[datetime.datetime(2022, 11, 28, 18, 4, 33, 212006), 4.8, 11.0]"
312,"[datetime.datetime(2022, 11, 28, 18, 4, 34, 400642), 12.0, 27.0]","[datetime.datetime(2022, 11, 28, 18, 4, 34, 400642), 26.0, 170.0]","[datetime.datetime(2022, 11, 28, 18, 4, 34, 400642), 3.1, 3.6]","[datetime.datetime(2022, 11, 28, 18, 4, 34, 400642), 2.45, 4.0]","[datetime.datetime(2022, 11, 28, 18, 4, 34, 400642), 41.0, 260.0]","[datetime.datetime(2022, 11, 28, 18, 4, 34, 400642), 31.0, 300.0]","[datetime.datetime(2022, 11, 28, 18, 4, 34, 400642), 5.0, 12.5]","[datetime.datetime(2022, 11, 28, 18, 4, 34, 400642), 4.8, 11.0]"
313,"[datetime.datetime(2022, 11, 28, 18, 4, 35, 577384), 12.0, 27.0]","[datetime.datetime(2022, 11, 28, 18, 4, 35, 577384), 26.0, 170.0]","[datetime.datetime(2022, 11, 28, 18, 4, 35, 578439), 3.1, 3.6]","[datetime.datetime(2022, 11, 28, 18, 4, 35, 578439), 2.45, 4.0]","[datetime.datetime(2022, 11, 28, 18, 4, 35, 578439), 41.0, 260.0]","[datetime.datetime(2022, 11, 28, 18, 4, 35, 578439), 31.0, 300.0]","[datetime.datetime(2022, 11, 28, 18, 4, 35, 578439), 5.0, 12.5]","[datetime.datetime(2022, 11, 28, 18, 4, 35, 578439), 4.8, 11.0]"
314,"[datetime.datetime(2022, 11, 28, 18, 4, 36, 814192), 12.0, 27.0]","[datetime.datetime(2022, 11, 28, 18, 4, 36, 814192), 26.0, 170.0]","[datetime.datetime(2022, 11, 28, 18, 4, 36, 814192), 3.1, 3.6]","[datetime.datetime(2022, 11, 28, 18, 4, 36, 814192), 2.45, 4.0]","[datetime.datetime(2022, 11, 28, 18, 4, 36, 814192), 41.0, 260.0]","[datetime.datetime(2022, 11, 28, 18, 4, 36, 814192), 31.0, 300.0]","[datetime.datetime(2022, 11, 28, 18, 4, 36, 814192), 5.0, 12.5]","[datetime.datetime(2022, 11, 28, 18, 4, 36, 814192), 4.8, 11.0]"
315,"[datetime.datetime(2022, 11, 28, 18, 4, 37, 993735), 12.0, 27.0]","[datetime.datetime(2022, 11, 28, 18, 4, 37, 993735), 26.0, 170.0]","[datetime.datetime(2022, 11, 28, 18, 4, 37, 993735), 3.1, 3.6]","[datetime.datetime(2022, 11, 28, 18, 4, 37, 993735), 2.45, 4.0]","[datetime.datetime(2022, 11, 28, 18, 4, 37, 993735), 41.0, 260.0]","[datetime.datetime(2022, 11, 28, 18, 4, 37, 993735), 31.0, 300.0]","[datetime.datetime(2022, 11, 28, 18, 4, 37, 993735), 5.0, 12.5]","[datetime.datetime(2022, 11, 28, 18, 4, 37, 993735), 4.8, 11.0]"
316,"[datetime.datetime(2022, 11, 28, 18, 4, 39, 145332), 12.0, 27.0]","[datetime.datetime(2022, 11, 28, 18, 4, 39, 145332), 26.0, 170.0]","[datetime.datetime(2022, 11, 28, 18, 4, 39, 145332), 3.1, 3.6]","[datetime.datetime(2022, 11, 28, 18, 4, 39, 145332), 2.45, 4.0]","[datetime.datetime(2022, 11, 28, 18, 4, 39, 145332), 41.0, 260.0]","[datetime.datetime(2022, 11, 28, 18, 4, 39, 145332), 31.0, 300.0]","[datetime.datetime(2022, 11, 28, 18, 4, 39, 145332), 5.0, 12.5]","[datetime.datetime(2022, 11, 28, 18, 4, 39, 145332), 4.8, 11.0]"
317,"[datetime.datetime(2022, 11, 28, 18, 4, 40, 368224), 12.0, 27.0]","[datetime.datetime(2022, 11, 28, 18, 4, 40, 368224), 26.0, 170.0]","[datetime.datetime(2022, 11, 28, 18, 4, 40, 368224), 3.1, 3.6]","[datetime.datetime(2022, 11, 28, 18, 4, 40, 368224), 2.45, 4.0]","[datetime.datetime(2022, 11, 28, 18, 4, 40, 368224), 41.0, 260.0]","[datetime.datetime(2022, 11, 28, 18, 4, 40, 368224), 31.0, 300.0]","[datetime.datetime(2022, 11, 28, 18, 4, 40, 368224), 5.0, 12.5]","[datetime.datetime(2022, 11, 28, 18, 4, 40, 368224), 4.8, 11.0]"
318,"[datetime.datetime(2022, 11, 28, 18, 4, 41, 552330), 12.0, 27.0]","[datetime.datetime(2022, 11, 28, 18, 4, 41, 552330), 26.0, 170.0]","[datetime.datetime(2022, 11, 28, 18, 4, 41, 552330), 3.1, 3.6]","[datetime.datetime(2022, 11, 28, 18, 4, 41, 552330), 2.45, 4.0]","[datetime.datetime(2022, 11, 28, 18, 4, 41, 552330), 41.0, 260.0]","[datetime.datetime(2022, 11, 28, 18, 4, 41, 552330), 31.0, 300.0]","[datetime.datetime(2022, 11, 28, 18, 4, 41, 552330), 5.0, 12.5]","[datetime.datetime(2022, 11, 28, 18, 4, 41, 552330), 4.8, 11.0]"
319,"[datetime.datetime(2022, 11, 28, 18, 4, 42, 717486), 12.0, 27.0]","[datetime.datetime(2022, 11, 28, 18, 4, 42, 717486), 26.0, 170.0]","[datetime.datetime(2022, 11, 28, 18, 4, 42, 717486), 3.1, 3.6]","[datetime.datetime(2022, 11, 28, 18, 4, 42, 717486), 2.45, 4.0]","[datetime.datetime(2022, 11, 28, 18, 4, 42, 717486), 41.0, 260.0]","[datetime.datetime(2022, 11, 28, 18, 4, 42, 717486), 31.0, 300.0]","[datetime.datetime(2022, 11, 28, 18, 4, 42, 717486), 5.0, 12.5]","[datetime.datetime(2022, 11, 28, 18, 4, 42, 717486), 4.8, 11.0]"
320,"[datetime.datetime(2022, 11, 28, 18, 4, 43, 888539), 12.0, 27.0]","[datetime.datetime(2022, 11, 28, 18, 4, 43, 888539), 26.0, 170.0]","[datetime.datetime(2022, 11, 28, 18, 4, 43, 888539), 3.1, 3.6]","[datetime.datetime(2022, 11, 28, 18, 4, 43, 888539), 2.45, 4.0]","[datetime.datetime(2022, 11, 28, 18, 4, 43, 888539), 41.0, 260.0]","[datetime.datetime(2022, 11, 28, 18, 4, 43, 888539), 31.0, 300.0]","[datetime.datetime(2022, 11, 28, 18, 4, 43, 888539), 5.0, 12.5]","[datetime.datetime(2022, 11, 28, 18, 4, 43, 888539), 4.8, 11.0]"
321,"[datetime.datetime(2022, 11, 28, 18, 4, 45, 52617), 12.0, 27.0]","[datetime.datetime(2022, 11, 28, 18, 4, 45, 52617), 26.0, 170.0]","[datetime.datetime(2022, 11, 28, 18, 4, 45, 52617), 3.1, 3.6]","[datetime.datetime(2022, 11, 28, 18, 4, 45, 52617), 2.45, 4.0]","[datetime.datetime(2022, 11, 28, 18, 4, 45, 52617), 41.0, 260.0]","[datetime.datetime(2022, 11, 28, 18, 4, 45, 52617), 31.0, 300.0]","[datetime.datetime(2022, 11, 28, 18, 4, 45, 52617), 5.0, 12.5]","[datetime.datetime(2022, 11, 28, 18, 4, 45, 52617), 4.8, 10.5]"
322,"[datetime.datetime(2022, 11, 28, 18, 4, 46, 219275), 12.0, 27.0]","[datetime.datetime(2022, 11, 28, 18, 4, 46, 219275), 26.0, 170.0]","[datetime.datetime(2022, 11, 28, 18, 4, 46, 219275), 3.1, 3.6]","[datetime.datetime(2022, 11, 28, 18, 4, 46, 219275), 2.45, 4.0]","[datetime.datetime(2022, 11, 28, 18, 4, 46, 219275), 41.0, 260.0]","[datetime.datetime(2022, 11, 28, 18, 4, 46, 219275), 31.0, 300.0]","[datetime.datetime(2022, 11, 28, 18, 4, 46, 219275), 5.0, 12.0]","[datetime.datetime(2022, 11, 28, 18, 4, 46, 219275), 4.8, 10.5]"
323,"[datetime.datetime(2022, 11, 28, 18, 4, 47, 380321), 12.0, 27.0]","[datetime.datetime(2022, 11, 28, 18, 4, 47, 380321), 26.0, 170.0]","[datetime.datetime(2022, 11, 28, 18, 4, 47, 380321), 3.1, 3.6]","[datetime.datetime(2022, 11, 28, 18, 4, 47, 380321), 2.45, 4.0]","[datetime.datetime(2022, 11, 28, 18, 4, 47, 380321), 41.0, 260.0]","[datetime.datetime(2022, 11, 28, 18, 4, 47, 380321), 31.0, 300.0]","[datetime.datetime(2022, 11, 28, 18, 4, 47, 380321), 5.0, 12.0]","[datetime.datetime(2022, 11, 28, 18, 4, 47, 380321), 4.8, 10.5]"
324,"[datetime.datetime(2022, 11, 28, 18, 4, 48, 624417), 12.0, 27.0]","[datetime.datetime(2022, 11, 28, 18, 4, 48, 624417), 26.0, 170.0]","[datetime.datetime(2022, 11, 28, 18, 4, 48, 624417), 3.1, 3.6]","[datetime.datetime(2022, 11, 28, 18, 4, 48, 624417), 2.45, 4.0]","[datetime.datetime(2022, 11, 28, 18, 4, 48, 624417), 41.0, 260.0]","[datetime.datetime(2022, 11, 28, 18, 4, 48, 624417), 31.0, 300.0]","[datetime.datetime(2022, 11, 28, 18, 4, 48, 624417), 5.0, 12.0]","[datetime.datetime(2022, 11, 28, 18, 4, 48, 624417), 4.8, 10.5]"
325,"[datetime.datetime(2022, 11, 28, 18, 4, 49, 835659), 12.0, 27.0]","[datetime.datetime(2022, 11, 28, 18, 4, 49, 835659), 26.0, 170.0]","[datetime.datetime(2022, 11, 28, 18, 4, 49, 835659), 3.1, 3.6]","[datetime.datetime(2022, 11, 28, 18, 4, 49, 835659), 2.45, 4.0]","[datetime.datetime(2022, 11, 28, 18, 4, 49, 835659), 41.0, 260.0]","[datetime.datetime(2022, 11, 28, 18, 4, 49, 835659), 31.0, 300.0]","[datetime.datetime(2022, 11, 28, 18, 4, 49, 835659), 5.0, 12.0]","[datetime.datetime(2022, 11, 28, 18, 4, 49, 835659), 4.8, 10.5]"
326,"[datetime.datetime(2022, 11, 28, 18, 4, 50, 996018), 12.0, 27.0]","[datetime.datetime(2022, 11, 28, 18, 4, 50, 996018), 26.0, 170.0]","[datetime.datetime(2022, 11, 28, 18, 4, 50, 996018), 3.1, 3.6]","[datetime.datetime(2022, 11, 28, 18, 4, 50, 996018), 2.45, 4.0]","[datetime.datetime(2022, 11, 28, 18, 4, 50, 996018), 41.0, 260.0]","[datetime.datetime(2022, 11, 28, 18, 4, 50, 996018), 31.0, 300.0]","[datetime.datetime(2022, 11, 28, 18, 4, 50, 996018), 5.0, 12.0]","[datetime.datetime(2022, 11, 28, 18, 4, 50, 996018), 4.8, 10.5]"
327,"[datetime.datetime(2022, 11, 28, 18, 4, 52, 158276), 12.0, 27.0]","[datetime.datetime(2022, 11, 28, 18, 4, 52, 158276), 26.0, 170.0]","[datetime.datetime(2022, 11, 28, 18, 4, 52, 158276), 3.1, 3.6]","[datetime.datetime(2022, 11, 28, 18, 4, 52, 158276), 2.45, 4.0]","[datetime.datetime(2022, 11, 28, 18, 4, 52, 158276), 41.0, 260.0]","[datetime.datetime(2022, 11, 28, 18, 4, 52, 158276), 31.0, 300.0]","[datetime.datetime(2022, 11, 28, 18, 4, 52, 158276), 5.0, 12.0]","[datetime.datetime(2022, 11, 28, 18, 4, 52, 158276), 4.8, 10.5]"
328,"[datetime.datetime(2022, 11, 28, 18, 4, 53, 302490), 12.0, 27.0]","[datetime.datetime(2022, 11, 28, 18, 4, 53, 302490), 26.0, 170.0]","[datetime.datetime(2022, 11, 28, 18, 4, 53, 302490), 3.1, 3.6]","[datetime.datetime(2022, 11, 28, 18, 4, 53, 302490), 2.45, 4.0]","[datetime.datetime(2022, 11, 28, 18, 4, 53, 302490), 41.0, 260.0]","[datetime.datetime(2022, 11, 28, 18, 4, 53, 302490), 31.0, 300.0]","[datetime.datetime(2022, 11, 28, 18, 4, 53, 302490), 5.0, 12.0]","[datetime.datetime(2022, 11, 28, 18, 4, 53, 302490), 4.8, 10.5]"
329,"[datetime.datetime(2022, 11, 28, 18, 4, 54, 428323), 12.0, 27.0]","[datetime.datetime(2022, 11, 28, 18, 4, 54, 428323), 26.0, 170.0]","[datetime.datetime(2022, 11, 28, 18, 4, 54, 428323), 3.1, 3.6]","[datetime.datetime(2022, 11, 28, 18, 4, 54, 428323), 2.45, 4.0]","[datetime.datetime(2022, 11, 28, 18, 4, 54, 428323), 41.0, 260.0]","[datetime.datetime(2022, 11, 28, 18, 4, 54, 428323), 31.0, 300.0]","[datetime.datetime(2022, 11, 28, 18, 4, 54, 428323), 5.0, 12.0]","[datetime.datetime(2022, 11, 28, 18, 4, 54, 428323), 4.8, 10.5]"
330,"[datetime.datetime(2022, 11, 28, 18, 4, 55, 557150), 12.0, 27.0]","[datetime.datetime(2022, 11, 28, 18, 4, 55, 557150), 26.0, 170.0]","[datetime.datetime(2022, 11, 28, 18, 4, 55, 557150), 3.1, 3.6]","[datetime.datetime(2022, 11, 28, 18, 4, 55, 557150), 2.45, 4.0]","[datetime.datetime(2022, 11, 28, 18, 4, 55, 557150), 41.0, 260.0]","[datetime.datetime(2022, 11, 28, 18, 4, 55, 557150), 31.0, 300.0]","[datetime.datetime(2022, 11, 28, 18, 4, 55, 557150), 5.0, 12.0]","[datetime.datetime(2022, 11, 28, 18, 4, 55, 557150), 4.8, 10.5]"
331,"[datetime.datetime(2022, 11, 28, 18, 4, 56, 701512), 12.0, 27.0]","[datetime.datetime(2022, 11, 28, 18, 4, 56, 701512), 26.0, 170.0]","[datetime.datetime(2022, 11, 28, 18, 4, 56, 701512), 3.1, 3.6]","[datetime.datetime(2022, 11, 28, 18, 4, 56, 701512), 2.45, 4.0]","[datetime.datetime(2022, 11, 28, 18, 4, 56, 701512), 41.0, 260.0]","[datetime.datetime(2022, 11, 28, 18, 4, 56, 701512), 31.0, 300.0]","[datetime.datetime(2022, 11, 28, 18, 4, 56, 701512), 5.0, 12.0]","[datetime.datetime(2022, 11, 28, 18, 4, 56, 701512), 4.8, 10.5]"
332,"[datetime.datetime(2022, 11, 28, 18, 4, 57, 841466), 12.0, 27.0]","[datetime.datetime(2022, 11, 28, 18, 4, 57, 841466), 26.0, 170.0]","[datetime.datetime(2022, 11, 28, 18, 4, 57, 841466), 3.1, 3.6]","[datetime.datetime(2022, 11, 28, 18, 4, 57, 841466), 2.45, 4.0]","[datetime.datetime(2022, 11, 28, 18, 4, 57, 841466), 41.0, 260.0]","[datetime.datetime(2022, 11, 28, 18, 4, 57, 841466), 31.0, 300.0]","[datetime.datetime(2022, 11, 28, 18, 4, 57, 841466), 5.0, 12.0]","[datetime.datetime(2022, 11, 28, 18, 4, 57, 841466), 4.8, 10.5]"
333,"[datetime.datetime(2022, 11, 28, 18, 4, 58, 999627), 12.0, 27.0]","[datetime.datetime(2022, 11, 28, 18, 4, 58, 999627), 26.0, 170.0]","[datetime.datetime(2022, 11, 28, 18, 4, 58, 999627), 3.1, 3.6]","[datetime.datetime(2022, 11, 28, 18, 4, 58, 999627), 2.45, 4.0]","[datetime.datetime(2022, 11, 28, 18, 4, 58, 999627), 41.0, 260.0]","[datetime.datetime(2022, 11, 28, 18, 4, 58, 999627), 31.0, 300.0]","[datetime.datetime(2022, 11, 28, 18, 4, 58, 999627), 5.0, 12.0]","[datetime.datetime(2022, 11, 28, 18, 4, 58, 999627), 4.8, 10.5]"
334,"[datetime.datetime(2022, 11, 28, 18, 5, 0, 162233), 12.0, 27.0]","[datetime.datetime(2022, 11, 28, 18, 5, 0, 162233), 26.0, 170.0]","[datetime.datetime(2022, 11, 28, 18, 5, 0, 162233), 3.1, 3.6]","[datetime.datetime(2022, 11, 28, 18, 5, 0, 162233), 2.45, 4.0]","[datetime.datetime(2022, 11, 28, 18, 5, 0, 162233), 41.0, 260.0]","[datetime.datetime(2022, 11, 28, 18, 5, 0, 162233), 31.0, 300.0]","[datetime.datetime(2022, 11, 28, 18, 5, 0, 162233), 5.0, 12.0]","[datetime.datetime(2022, 11, 28, 18, 5, 0, 162233), 4.8, 10.5]"
335,"[datetime.datetime(2022, 11, 28, 18, 5, 1, 367982), 12.0, 27.0]","[datetime.datetime(2022, 11, 28, 18, 5, 1, 367982), 26.0, 170.0]","[datetime.datetime(2022, 11, 28, 18, 5, 1, 367982), 3.1, 3.6]","[datetime.datetime(2022, 11, 28, 18, 5, 1, 367982), 2.45, 4.0]","[datetime.datetime(2022, 11, 28, 18, 5, 1, 367982), 41.0, 260.0]","[datetime.datetime(2022, 11, 28, 18, 5, 1, 367982), 31.0, 300.0]","[datetime.datetime(2022, 11, 28, 18, 5, 1, 367982), 5.0, 12.0]","[datetime.datetime(2022, 11, 28, 18, 5, 1, 367982), 4.8, 10.5]"
336,"[datetime.datetime(2022, 11, 28, 18, 5, 2, 559828), 12.0, 27.0]","[datetime.datetime(2022, 11, 28, 18, 5, 2, 559828), 26.0, 170.0]","[datetime.datetime(2022, 11, 28, 18, 5, 2, 559828), 3.1, 3.6]","[datetime.datetime(2022, 11, 28, 18, 5, 2, 559828), 2.45, 4.0]","[datetime.datetime(2022, 11, 28, 18, 5, 2, 559828), 41.0, 260.0]","[datetime.datetime(2022, 11, 28, 18, 5, 2, 559828), 31.0, 300.0]","[datetime.datetime(2022, 11, 28, 18, 5, 2, 559828), 5.0, 12.0]","[datetime.datetime(2022, 11, 28, 18, 5, 2, 559828), 4.8, 10.5]"
337,"[datetime.datetime(2022, 11, 28, 18, 5, 3, 769094), 12.0, 27.0]","[datetime.datetime(2022, 11, 28, 18, 5, 3, 769094), 26.0, 170.0]","[datetime.datetime(2022, 11, 28, 18, 5, 3, 769094), 3.1, 3.6]","[datetime.datetime(2022, 11, 28, 18, 5, 3, 769094), 2.45, 4.0]","[datetime.datetime(2022, 11, 28, 18, 5, 3, 769094), 41.0, 260.0]","[datetime.datetime(2022, 11, 28, 18, 5, 3, 769094), 31.0, 300.0]","[datetime.datetime(2022, 11, 28, 18, 5, 3, 769094), 5.0, 12.0]","[datetime.datetime(2022, 11, 28, 18, 5, 3, 769094), 4.8, 10.5]"
338,"[datetime.datetime(2022, 11, 28, 18, 5, 4, 955384), 12.0, 27.0]","[datetime.datetime(2022, 11, 28, 18, 5, 4, 955384), 26.0, 170.0]","[datetime.datetime(2022, 11, 28, 18, 5, 4, 955384), 3.1, 3.6]","[datetime.datetime(2022, 11, 28, 18, 5, 4, 955384), 2.45, 4.0]","[datetime.datetime(2022, 11, 28, 18, 5, 4, 955384), 41.0, 260.0]","[datetime.datetime(2022, 11, 28, 18, 5, 4, 955384), 31.0, 300.0]","[datetime.datetime(2022, 11, 28, 18, 5, 4, 955384), 5.0, 12.0]","[datetime.datetime(2022, 11, 28, 18, 5, 4, 955384), 4.8, 10.5]"
339,"[datetime.datetime(2022, 11, 28, 18, 5, 6, 121384), 12.0, 27.0]","[datetime.datetime(2022, 11, 28, 18, 5, 6, 121384), 26.0, 170.0]","[datetime.datetime(2022, 11, 28, 18, 5, 6, 121384), 3.1, 3.6]","[datetime.datetime(2022, 11, 28, 18, 5, 6, 121384), 2.45, 4.0]","[datetime.datetime(2022, 11, 28, 18, 5, 6, 121384), 41.0, 260.0]","[datetime.datetime(2022, 11, 28, 18, 5, 6, 121384), 31.0, 300.0]","[datetime.datetime(2022, 11, 28, 18, 5, 6, 121384), 5.0, 12.0]","[datetime.datetime(2022, 11, 28, 18, 5, 6, 121384), 4.8, 10.5]"
340,"[datetime.datetime(2022, 11, 28, 18, 5, 7, 269431), 12.0, 27.0]","[datetime.datetime(2022, 11, 28, 18, 5, 7, 269431), 26.0, 170.0]","[datetime.datetime(2022, 11, 28, 18, 5, 7, 269431), 3.1, 3.6]","[datetime.datetime(2022, 11, 28, 18, 5, 7, 269431), 2.45, 4.0]","[datetime.datetime(2022, 11, 28, 18, 5, 7, 269431), 41.0, 260.0]","[datetime.datetime(2022, 11, 28, 18, 5, 7, 269431), 31.0, 300.0]","[datetime.datetime(2022, 11, 28, 18, 5, 7, 269431), 5.0, 12.0]","[datetime.datetime(2022, 11, 28, 18, 5, 7, 269431), 4.8, 10.5]"
341,"[datetime.datetime(2022, 11, 28, 18, 5, 8, 408178), 12.0, 27.0]","[datetime.datetime(2022, 11, 28, 18, 5, 8, 408178), 26.0, 170.0]","[datetime.datetime(2022, 11, 28, 18, 5, 8, 408178), 3.1, 3.6]","[datetime.datetime(2022, 11, 28, 18, 5, 8, 408178), 2.45, 4.0]","[datetime.datetime(2022, 11, 28, 18, 5, 8, 408178), 41.0, 260.0]","[datetime.datetime(2022, 11, 28, 18, 5, 8, 408178), 31.0, 300.0]","[datetime.datetime(2022, 11, 28, 18, 5, 8, 408178), 5.0, 12.0]","[datetime.datetime(2022, 11, 28, 18, 5, 8, 408178), 4.8, 10.5]"
342,"[datetime.datetime(2022, 11, 28, 18, 5, 9, 564222), 12.0, 27.0]","[datetime.datetime(2022, 11, 28, 18, 5, 9, 564222), 26.0, 170.0]","[datetime.datetime(2022, 11, 28, 18, 5, 9, 564222), 3.1, 3.6]","[datetime.datetime(2022, 11, 28, 18, 5, 9, 564222), 2.45, 4.0]","[datetime.datetime(2022, 11, 28, 18, 5, 9, 564222), 41.0, 260.0]","[datetime.datetime(2022, 11, 28, 18, 5, 9, 564222), 31.0, 300.0]","[datetime.datetime(2022, 11, 28, 18, 5, 9, 564222), 5.0, 12.0]","[datetime.datetime(2022, 11, 28, 18, 5, 9, 564222), 4.8, 10.5]"
343,"[datetime.datetime(2022, 11, 28, 18, 5, 10, 715986), 12.0, 27.0]","[datetime.datetime(2022, 11, 28, 18, 5, 10, 715986), 26.0, 170.0]","[datetime.datetime(2022, 11, 28, 18, 5, 10, 715986), 3.1, 3.6]","[datetime.datetime(2022, 11, 28, 18, 5, 10, 715986), 2.45, 4.0]","[datetime.datetime(2022, 11, 28, 18, 5, 10, 715986), 41.0, 260.0]","[datetime.datetime(2022, 11, 28, 18, 5, 10, 715986), 31.0, 300.0]","[datetime.datetime(2022, 11, 28, 18, 5, 10, 715986), 5.0, 12.0]","[datetime.datetime(2022, 11, 28, 18, 5, 10, 715986), 4.8, 10.5]"
344,"[datetime.datetime(2022, 11, 28, 18, 5, 11, 868800), 12.0, 27.0]","[datetime.datetime(2022, 11, 28, 18, 5, 11, 868800), 26.0, 170.0]","[datetime.datetime(2022, 11, 28, 18, 5, 11, 868800), 3.1, 3.6]","[datetime.datetime(2022, 11, 28, 18, 5, 11, 868800), 2.45, 4.0]","[datetime.datetime(2022, 11, 28, 18, 5, 11, 868800), 41.0, 260.0]","[datetime.datetime(2022, 11, 28, 18, 5, 11, 868800), 31.0, 300.0]","[datetime.datetime(2022, 11, 28, 18, 5, 11, 868800), 5.0, 12.0]","[datetime.datetime(2022, 11, 28, 18, 5, 11, 868800), 4.8, 10.5]"
