,Emiko,Chief Bronie,Not Today,Zulu Boy,Casual Glance,Sketchy Zara,Fernandos Gal,Murphey
05-01-2023 14:24:23.100288,"(6.0, 17.0, 15.88888888888889)","(101.0, 650.0, 372.5)","(5.0, 8.4, 6.75)","(31.0, 340.0, 125.41176470588235)","(1.45, 1.99, 1.622)","(51.0, 430.0, 148.75)","(19.0, 60.0, 31.636363636363637)","(6.0, 11.5, 10.366666666666667)"
05-01-2023 14:24:24.224917,"(6.0, 17.0, 15.88888888888889)","(101.0, 650.0, 372.5)","(5.0, 8.4, 6.75)","(31.0, 340.0, 125.41176470588235)","(1.45, 1.99, 1.622)","(51.0, 430.0, 148.75)","(19.0, 60.0, 31.636363636363637)","(6.0, 11.5, 10.366666666666667)"
05-01-2023 14:24:25.284000,"(6.0, 17.0, 15.88888888888889)","(101.0, 650.0, 372.5)","(5.0, 8.4, 6.75)","(31.0, 340.0, 125.41176470588235)","(1.45, 1.99, 1.622)","(51.0, 430.0, 148.75)","(19.0, 60.0, 31.636363636363637)","(6.0, 11.5, 10.366666666666667)"
05-01-2023 14:24:26.414243,"(6.0, 17.0, 15.88888888888889)","(101.0, 650.0, 372.5)","(5.0, 8.4, 6.75)","(31.0, 340.0, 125.41176470588235)","(1.45, 1.99, 1.622)","(51.0, 430.0, 148.75)","(19.0, 60.0, 31.636363636363637)","(6.0, 11.5, 10.366666666666667)"
05-01-2023 14:24:27.576315,"(6.0, 17.0, 15.88888888888889)","(101.0, 650.0, 372.5)","(5.0, 8.4, 6.75)","(31.0, 340.0, 125.41176470588235)","(1.45, 1.99, 1.622)","(51.0, 430.0, 148.75)","(19.0, 60.0, 31.636363636363637)","(6.0, 11.5, 10.366666666666667)"
05-01-2023 14:24:28.746175,"(6.0, 17.0, 15.88888888888889)","(101.0, 650.0, 372.5)","(5.0, 8.4, 6.75)","(31.0, 340.0, 125.41176470588235)","(1.45, 1.99, 1.622)","(51.0, 430.0, 148.75)","(19.0, 60.0, 31.636363636363637)","(6.0, 11.5, 10.366666666666667)"
05-01-2023 14:24:29.932105,"(6.0, 17.0, 15.88888888888889)","(101.0, 650.0, 372.5)","(5.0, 8.4, 6.75)","(31.0, 340.0, 125.41176470588235)","(1.45, 1.99, 1.622)","(51.0, 430.0, 148.75)","(19.0, 60.0, 31.636363636363637)","(6.0, 11.5, 10.366666666666667)"
05-01-2023 14:24:31.145662,"(6.0, 17.0, 15.88888888888889)","(101.0, 650.0, 372.5)","(5.0, 8.4, 6.75)","(31.0, 340.0, 125.41176470588235)","(1.45, 1.99, 1.622)","(51.0, 430.0, 148.75)","(19.0, 60.0, 31.636363636363637)","(6.0, 11.5, 10.366666666666667)"
05-01-2023 14:24:32.345970,"(6.0, 17.0, 15.88888888888889)","(101.0, 650.0, 570.7142857142858)","(5.0, 8.4, 6.75)","(31.0, 340.0, 125.41176470588235)","(1.45, 1.99, 1.622)","(51.0, 430.0, 148.75)","(19.0, 60.0, 31.636363636363637)","(6.0, 11.5, 10.366666666666667)"
05-01-2023 14:24:33.533867,"(6.0, 17.0, 15.88888888888889)","(101.0, 650.0, 570.7142857142858)","(5.0, 8.4, 6.75)","(31.0, 340.0, 125.41176470588235)","(1.45, 1.99, 1.622)","(51.0, 430.0, 148.75)","(19.0, 60.0, 31.636363636363637)","(6.0, 11.5, 10.366666666666667)"
05-01-2023 14:24:34.756211,"(6.0, 17.0, 15.88888888888889)","(101.0, 650.0, 570.7142857142858)","(5.0, 8.4, 6.75)","(31.0, 340.0, 125.41176470588235)","(1.45, 1.99, 1.622)","(51.0, 430.0, 148.75)","(19.0, 60.0, 31.636363636363637)","(6.0, 11.5, 10.366666666666667)"
05-01-2023 14:24:35.982516,"(6.0, 17.0, 15.88888888888889)","(101.0, 650.0, 570.7142857142858)","(5.0, 8.4, 6.75)","(31.0, 340.0, 125.41176470588235)","(1.45, 1.99, 1.622)","(51.0, 430.0, 148.75)","(19.0, 60.0, 31.636363636363637)","(6.0, 11.5, 10.366666666666667)"
05-01-2023 14:24:37.111042,"(6.0, 17.0, 15.88888888888889)","(101.0, 650.0, 570.7142857142858)","(5.0, 8.4, 6.75)","(31.0, 340.0, 125.41176470588235)","(1.45, 1.99, 1.622)","(51.0, 430.0, 148.75)","(19.0, 60.0, 31.636363636363637)","(6.0, 11.5, 10.366666666666667)"
05-01-2023 14:24:38.225307,"(6.0, 17.0, 15.5)","(101.0, 650.0, 570.7142857142858)","(5.0, 8.4, 6.75)","(31.0, 340.0, 125.41176470588235)","(1.45, 1.99, 1.622)","(51.0, 430.0, 148.75)","(19.0, 60.0, 31.636363636363637)","(6.0, 11.5, 10.366666666666667)"
05-01-2023 14:24:39.355168,"(6.0, 17.0, 15.5)","(101.0, 650.0, 570.7142857142858)","(5.0, 8.4, 6.75)","(31.0, 340.0, 125.41176470588235)","(1.45, 1.99, 1.622)","(51.0, 430.0, 148.75)","(19.0, 60.0, 31.636363636363637)","(6.0, 11.5, 10.366666666666667)"
05-01-2023 14:24:40.374194,"(6.0, 17.0, 15.5)","(101.0, 650.0, 570.7142857142858)","(5.0, 8.4, 6.75)","(31.0, 340.0, 125.41176470588235)","(1.45, 1.99, 1.622)","(51.0, 430.0, 148.75)","(19.0, 60.0, 31.636363636363637)","(6.0, 11.5, 10.366666666666667)"
05-01-2023 14:24:41.470511,"(6.0, 17.0, 15.5)","(101.0, 650.0, 372.5)","(5.0, 8.4, 6.75)","(31.0, 340.0, 125.41176470588235)","(1.45, 1.99, 1.622)","(51.0, 430.0, 148.75)","(19.0, 60.0, 31.636363636363637)","(6.0, 11.5, 10.366666666666667)"
05-01-2023 14:24:42.709838,"(6.0, 17.0, 14.4)","(101.0, 650.0, 372.5)","(5.0, 8.4, 6.75)","(31.0, 340.0, 125.41176470588235)","(1.45, 1.99, 1.622)","(51.0, 430.0, 148.75)","(19.0, 60.0, 31.636363636363637)","(6.0, 11.5, 10.366666666666667)"
05-01-2023 14:24:43.840208,"(6.0, 17.0, 14.4)","(101.0, 650.0, 372.5)","(5.0, 8.4, 6.75)","(31.0, 340.0, 246.0)","(1.45, 1.99, 1.622)","(51.0, 430.0, 148.75)","(19.0, 60.0, 31.636363636363637)","(6.0, 11.5, 10.366666666666667)"
05-01-2023 14:24:44.958627,"(6.0, 17.0, 14.6)","(101.0, 650.0, 372.5)","(5.0, 8.4, 6.75)","(31.0, 330.0, 246.0)","(1.45, 1.99, 1.622)","(51.0, 430.0, 148.75)","(19.0, 60.0, 31.636363636363637)","(6.0, 11.5, 10.366666666666667)"
05-01-2023 14:24:46.110512,"(6.0, 17.0, 14.6)","(101.0, 650.0, 372.5)","(5.0, 8.4, 6.75)","(31.0, 330.0, 125.41176470588235)","(1.45, 1.99, 1.622)","(51.0, 430.0, 148.75)","(19.0, 60.0, 31.636363636363637)","(6.0, 11.5, 10.366666666666667)"
05-01-2023 14:24:47.284540,"(6.0, 17.0, 14.6)","(101.0, 650.0, 372.5)","(5.0, 8.4, 6.75)","(31.0, 340.0, 125.41176470588235)","(1.45, 1.99, 1.622)","(51.0, 430.0, 148.75)","(19.0, 60.0, 31.636363636363637)","(6.0, 11.5, 10.366666666666667)"
05-01-2023 14:24:48.333043,"(6.0, 17.0, 14.6)","(101.0, 650.0, 372.5)","(5.0, 8.4, 6.75)","(31.0, 340.0, 125.41176470588235)","(1.45, 1.99, 1.622)","(51.0, 430.0, 148.75)","(19.0, 60.0, 31.636363636363637)","(6.0, 11.5, 10.366666666666667)"
05-01-2023 14:24:49.412718,"(6.0, 17.0, 14.6)","(101.0, 650.0, 372.5)","(5.0, 8.4, 6.75)","(31.0, 340.0, 125.41176470588235)","(1.45, 1.99, 1.622)","(51.0, 430.0, 148.75)","(19.0, 60.0, 31.636363636363637)","(6.0, 11.5, 10.366666666666667)"
05-01-2023 14:24:50.504594,"(6.0, 17.0, 14.6)","(101.0, 650.0, 372.5)","(5.0, 8.4, 6.75)","(31.0, 340.0, 125.41176470588235)","(1.45, 1.99, 1.622)","(51.0, 430.0, 148.75)","(19.0, 60.0, 31.636363636363637)","(6.0, 11.5, 10.366666666666667)"
05-01-2023 14:24:51.608995,"(6.0, 17.0, 14.6)","(101.0, 650.0, 372.5)","(5.0, 8.4, 6.75)","(31.0, 340.0, 125.41176470588235)","(1.45, 1.99, 1.622)","(51.0, 430.0, 141.25)","(19.0, 60.0, 31.636363636363637)","(6.0, 11.5, 10.366666666666667)"
05-01-2023 14:24:52.761582,"(6.0, 17.0, 14.6)","(101.0, 650.0, 372.5)","(5.0, 8.4, 6.75)","(31.0, 340.0, 125.41176470588235)","(1.45, 1.99, 1.622)","(51.0, 400.0, 141.25)","(19.0, 60.0, 31.636363636363637)","(6.0, 11.5, 10.366666666666667)"
05-01-2023 14:24:53.977669,"(6.0, 17.0, 14.6)","(101.0, 650.0, 372.5)","(5.0, 8.4, 6.75)","(31.0, 340.0, 125.41176470588235)","(1.45, 1.99, 1.622)","(51.0, 400.0, 141.25)","(19.0, 60.0, 31.636363636363637)","(6.0, 11.5, 10.366666666666667)"
05-01-2023 14:24:55.176180,"(6.0, 17.0, 14.6)","(101.0, 650.0, 372.5)","(5.0, 8.4, 6.75)","(31.0, 340.0, 125.41176470588235)","(1.45, 1.99, 1.622)","(51.0, 400.0, 141.25)","(19.0, 60.0, 31.636363636363637)","(6.0, 11.5, 10.366666666666667)"
05-01-2023 14:24:56.387440,"(6.0, 17.0, 14.6)","(101.0, 650.0, 372.5)","(5.0, 8.4, 6.75)","(31.0, 340.0, 125.41176470588235)","(1.45, 1.99, 1.622)","(51.0, 400.0, 141.25)","(19.0, 60.0, 31.636363636363637)","(6.0, 11.5, 10.366666666666667)"
05-01-2023 14:24:57.632617,"(6.0, 17.0, 14.6)","(101.0, 650.0, 372.5)","(5.0, 8.4, 6.75)","(31.0, 340.0, 125.41176470588235)","(1.45, 1.99, 1.622)","(51.0, 400.0, 141.25)","(19.0, 60.0, 31.636363636363637)","(6.0, 11.5, 10.366666666666667)"
05-01-2023 14:24:58.854404,"(6.0, 17.0, 14.6)","(101.0, 650.0, 372.5)","(5.0, 8.4, 6.75)","(31.0, 340.0, 125.41176470588235)","(1.45, 1.99, 1.622)","(51.0, 400.0, 141.25)","(19.0, 60.0, 31.636363636363637)","(6.0, 11.5, 10.366666666666667)"
05-01-2023 14:25:00.018263,"(6.0, 17.0, 14.6)","(101.0, 650.0, 372.5)","(5.0, 8.4, 6.75)","(31.0, 340.0, 125.41176470588235)","(1.45, 1.99, 1.622)","(51.0, 400.0, 141.25)","(19.0, 60.0, 31.636363636363637)","(6.0, 11.5, 10.366666666666667)"
05-01-2023 14:25:01.168678,"(6.0, 17.0, 14.6)","(101.0, 650.0, 372.5)","(5.0, 8.4, 6.75)","(31.0, 340.0, 125.41176470588235)","(1.45, 1.99, 1.622)","(51.0, 400.0, 141.25)","(19.0, 60.0, 31.636363636363637)","(6.0, 11.5, 10.366666666666667)"
05-01-2023 14:25:02.354703,"(6.0, 15.5, 15.055555555555555)","(101.0, 650.0, 372.5)","(5.0, 8.4, 6.75)","(31.0, 340.0, 125.41176470588235)","(1.45, 1.99, 1.622)","(51.0, 400.0, 141.25)","(19.0, 60.0, 31.636363636363637)","(6.0, 11.5, 10.366666666666667)"
05-01-2023 14:25:03.484617,"(6.0, 15.5, 15.055555555555555)","(101.0, 650.0, 372.5)","(5.0, 8.4, 6.75)","(31.0, 340.0, 125.41176470588235)","(1.45, 1.99, 1.622)","(51.0, 400.0, 141.25)","(19.0, 60.0, 31.636363636363637)","(6.0, 11.5, 10.366666666666667)"
05-01-2023 14:25:04.708976,"(6.0, 17.5, 14.75)","(101.0, 650.0, 372.5)","(5.0, 8.4, 6.75)","(31.0, 340.0, 125.41176470588235)","(1.45, 1.99, 1.622)","(51.0, 400.0, 141.25)","(19.0, 60.0, 31.636363636363637)","(6.0, 11.5, 10.366666666666667)"
05-01-2023 14:25:05.786492,"(6.0, 17.5, 14.75)","(101.0, 650.0, 372.5)","(5.0, 8.4, 6.75)","(31.0, 340.0, 125.41176470588235)","(1.45, 1.99, 1.622)","(51.0, 400.0, 141.25)","(19.0, 60.0, 31.636363636363637)","(6.0, 11.5, 10.366666666666667)"
05-01-2023 14:25:06.975845,"(6.0, 17.0, 15.75)","(101.0, 650.0, 372.5)","(5.0, 8.4, 6.75)","(31.0, 340.0, 125.41176470588235)","(1.45, 1.99, 1.622)","(51.0, 400.0, 141.25)","(19.0, 60.0, 31.636363636363637)","(6.0, 11.5, 10.366666666666667)"
05-01-2023 14:25:08.150759,"(6.0, 17.0, 15.75)","(101.0, 650.0, 372.5)","(5.0, 8.4, 6.75)","(31.0, 340.0, 125.41176470588235)","(1.45, 1.99, 1.622)","(51.0, 400.0, 141.25)","(19.0, 60.0, 31.636363636363637)","(6.0, 11.5, 10.366666666666667)"
05-01-2023 14:25:09.290818,"(6.0, 17.0, 15.75)","(101.0, 650.0, 372.5)","(5.0, 8.4, 6.75)","(31.0, 340.0, 125.41176470588235)","(1.45, 1.99, 1.622)","(51.0, 400.0, 141.25)","(19.0, 60.0, 31.636363636363637)","(6.0, 11.5, 10.366666666666667)"
05-01-2023 14:25:10.519882,"(6.0, 17.0, 15.75)","(101.0, 650.0, 372.5)","(5.0, 8.4, 6.75)","(31.0, 340.0, 125.41176470588235)","(1.45, 1.99, 1.622)","(51.0, 400.0, 141.25)","(19.0, 60.0, 31.636363636363637)","(6.0, 11.5, 10.366666666666667)"
05-01-2023 14:25:11.764513,"(6.0, 17.0, 15.75)","(101.0, 650.0, 372.5)","(5.0, 8.4, 6.75)","(31.0, 340.0, 125.41176470588235)","(1.45, 1.99, 1.622)","(51.0, 400.0, 141.25)","(19.0, 60.0, 31.636363636363637)","(6.0, 11.5, 10.366666666666667)"
05-01-2023 14:25:13.033931,"(6.0, 17.0, 15.75)","(101.0, 650.0, 372.5)","(5.0, 8.4, 6.75)","(31.0, 340.0, 125.41176470588235)","(1.45, 1.99, 1.622)","(51.0, 400.0, 141.25)","(19.0, 60.0, 31.636363636363637)","(6.0, 11.5, 10.366666666666667)"
05-01-2023 14:25:14.253602,"(6.0, 17.0, 15.75)","(101.0, 650.0, 372.5)","(5.0, 8.4, 6.75)","(31.0, 340.0, 125.41176470588235)","(1.45, 1.99, 1.622)","(51.0, 400.0, 141.25)","(19.0, 60.0, 31.636363636363637)","(6.0, 11.5, 10.366666666666667)"
05-01-2023 14:25:15.501753,"(6.0, 17.0, 15.75)","(101.0, 650.0, 372.5)","(5.0, 8.4, 6.75)","(31.0, 340.0, 125.41176470588235)","(1.45, 1.99, 1.622)","(51.0, 400.0, 141.25)","(19.0, 60.0, 31.636363636363637)","(6.0, 11.5, 10.366666666666667)"
05-01-2023 14:25:16.760045,"(6.0, 17.0, 15.75)","(101.0, 650.0, 372.5)","(5.0, 8.4, 6.75)","(31.0, 340.0, 125.41176470588235)","(1.45, 1.99, 1.622)","(51.0, 400.0, 141.25)","(19.0, 60.0, 31.636363636363637)","(6.0, 11.5, 10.366666666666667)"
05-01-2023 14:25:17.961408,"(6.0, 17.0, 15.75)","(101.0, 650.0, 372.5)","(5.0, 8.4, 6.75)","(31.0, 340.0, 125.41176470588235)","(1.45, 1.99, 1.622)","(51.0, 400.0, 141.25)","(19.0, 60.0, 31.636363636363637)","(6.0, 11.5, 10.366666666666667)"
05-01-2023 14:25:19.208101,"(6.0, 17.0, 15.75)","(101.0, 650.0, 372.5)","(5.0, 8.4, 6.75)","(31.0, 340.0, 125.41176470588235)","(1.45, 1.99, 1.622)","(51.0, 400.0, 141.25)","(19.0, 60.0, 31.636363636363637)","(6.0, 11.5, 10.366666666666667)"
05-01-2023 14:25:20.438659,"(6.0, 17.0, 15.75)","(101.0, 650.0, 372.5)","(5.0, 8.4, 6.75)","(31.0, 340.0, 125.41176470588235)","(1.45, 1.99, 1.622)","(51.0, 400.0, 141.25)","(19.0, 60.0, 31.636363636363637)","(6.0, 11.5, 10.366666666666667)"
05-01-2023 14:25:21.661796,"(6.0, 17.0, 15.75)","(101.0, 650.0, 372.5)","(5.0, 8.4, 6.75)","(31.0, 340.0, 125.41176470588235)","(1.45, 1.99, 1.622)","(51.0, 400.0, 141.25)","(19.0, 60.0, 31.636363636363637)","(6.0, 11.5, 10.366666666666667)"
05-01-2023 14:25:22.841030,"(6.0, 17.0, 15.75)","(101.0, 650.0, 372.5)","(5.0, 8.4, 6.75)","(31.0, 340.0, 125.41176470588235)","(1.45, 1.99, 1.622)","(51.0, 400.0, 141.25)","(19.0, 60.0, 31.636363636363637)","(6.0, 11.5, 10.366666666666667)"
05-01-2023 14:25:23.995673,"(6.0, 17.0, 15.75)","(101.0, 650.0, 372.5)","(5.0, 8.4, 6.75)","(31.0, 340.0, 125.41176470588235)","(1.45, 1.99, 1.622)","(51.0, 400.0, 141.25)","(19.0, 60.0, 31.636363636363637)","(6.0, 11.5, 10.366666666666667)"
05-01-2023 14:25:25.179698,"(6.0, 17.0, 16.1)","(101.0, 650.0, 372.5)","(5.0, 8.4, 6.75)","(31.0, 340.0, 125.41176470588235)","(1.45, 1.99, 1.622)","(51.0, 400.0, 141.25)","(19.0, 60.0, 31.636363636363637)","(6.0, 11.5, 10.366666666666667)"
05-01-2023 14:25:26.263446,"(6.0, 17.0, 16.1)","(101.0, 650.0, 372.5)","(5.0, 8.4, 6.75)","(31.0, 340.0, 125.41176470588235)","(1.45, 1.99, 1.622)","(51.0, 400.0, 141.25)","(19.0, 60.0, 31.636363636363637)","(6.0, 11.5, 10.366666666666667)"
05-01-2023 14:25:27.399330,"(6.0, 17.0, 16.1)","(101.0, 650.0, 372.5)","(5.0, 8.4, 6.75)","(31.0, 340.0, 125.41176470588235)","(1.45, 1.99, 1.622)","(51.0, 400.0, 141.25)","(19.0, 60.0, 31.636363636363637)","(6.0, 11.5, 10.366666666666667)"
05-01-2023 14:25:28.582587,"(6.0, 17.0, 16.1)","(101.0, 650.0, 372.5)","(5.0, 8.4, 6.75)","(31.0, 340.0, 125.41176470588235)","(1.45, 1.99, 1.622)","(51.0, 400.0, 141.25)","(19.0, 60.0, 31.636363636363637)","(6.0, 11.5, 10.366666666666667)"
05-01-2023 14:25:29.703644,"(6.0, 17.0, 16.1)","(101.0, 650.0, 372.5)","(5.0, 8.4, 6.75)","(31.0, 340.0, 125.41176470588235)","(1.45, 1.99, 1.622)","(51.0, 400.0, 141.25)","(19.0, 60.0, 31.636363636363637)","(6.0, 11.5, 10.366666666666667)"
05-01-2023 14:25:30.892997,"(6.0, 17.0, 16.1)","(101.0, 650.0, 372.5)","(5.0, 8.4, 6.75)","(31.0, 340.0, 125.41176470588235)","(1.45, 1.99, 1.622)","(51.0, 400.0, 110.83333333333334)","(19.0, 60.0, 31.636363636363637)","(6.0, 11.5, 10.366666666666667)"
05-01-2023 14:25:32.139770,"(6.0, 17.0, 15.971428571428572)","(101.0, 650.0, 372.5)","(5.0, 8.4, 6.75)","(31.0, 340.0, 125.41176470588235)","(1.45, 1.99, 1.622)","(51.0, 390.0, 92.22222222222223)","(19.0, 60.0, 31.636363636363637)","(6.0, 11.5, 10.366666666666667)"
05-01-2023 14:25:33.399932,"(6.0, 17.0, 15.25)","(101.0, 650.0, 372.5)","(5.0, 8.4, 6.75)","(31.0, 340.0, 125.41176470588235)","(1.45, 1.99, 1.622)","(51.0, 390.0, 92.22222222222223)","(19.0, 60.0, 31.636363636363637)","(6.0, 11.5, 10.366666666666667)"
05-01-2023 14:25:34.831161,"(6.0, 17.0, 15.375)","(101.0, 650.0, 372.5)","(5.0, 8.4, 6.75)","(31.0, 340.0, 125.41176470588235)","(1.45, 1.99, 1.622)","(51.0, 390.0, 92.22222222222223)","(19.0, 60.0, 31.636363636363637)","(6.0, 11.5, 10.366666666666667)"
05-01-2023 14:25:36.208575,"(6.0, 17.0, 15.375)","(101.0, 650.0, 372.5)","(5.0, 8.4, 6.75)","(31.0, 340.0, 125.41176470588235)","(1.45, 1.99, 1.622)","(51.0, 390.0, 92.22222222222223)","(19.0, 60.0, 31.636363636363637)","(6.0, 11.5, 10.366666666666667)"
05-01-2023 14:25:37.538443,"(6.0, 17.0, 15.375)","(101.0, 650.0, 372.5)","(5.0, 8.4, 6.75)","(31.0, 340.0, 125.41176470588235)","(1.45, 1.99, 1.622)","(51.0, 390.0, 92.22222222222223)","(19.0, 60.0, 31.636363636363637)","(6.0, 11.5, 10.366666666666667)"
05-01-2023 14:25:38.782054,"(6.0, 17.0, 15.375)","(101.0, 650.0, 372.5)","(5.0, 8.4, 6.75)","(31.0, 340.0, 125.41176470588235)","(1.45, 1.99, 1.622)","(51.0, 390.0, 92.22222222222223)","(19.0, 60.0, 31.636363636363637)","(6.0, 11.5, 10.366666666666667)"
05-01-2023 14:25:40.048910,"(6.0, 17.0, 15.375)","(101.0, 650.0, 372.5)","(5.0, 8.4, 6.75)","(31.0, 340.0, 125.41176470588235)","(1.45, 1.99, 1.622)","(51.0, 390.0, 92.22222222222223)","(19.0, 60.0, 31.636363636363637)","(6.0, 11.5, 10.366666666666667)"
05-01-2023 14:25:41.338236,"(6.0, 17.0, 15.375)","(101.0, 650.0, 372.5)","(5.0, 8.4, 6.75)","(31.0, 340.0, 125.41176470588235)","(1.45, 1.99, 1.622)","(51.0, 390.0, 92.22222222222223)","(19.0, 60.0, 31.636363636363637)","(6.0, 11.5, 10.366666666666667)"
05-01-2023 14:25:42.452153,"(6.0, 17.0, 15.375)","(101.0, 650.0, 372.5)","(5.0, 8.4, 6.75)","(31.0, 340.0, 125.41176470588235)","(1.45, 1.99, 1.622)","(51.0, 390.0, 92.22222222222223)","(19.0, 60.0, 31.636363636363637)","(6.0, 11.5, 10.366666666666667)"
05-01-2023 14:25:43.694659,"(6.0, 17.0, 15.375)","(101.0, 650.0, 372.5)","(5.0, 8.4, 6.75)","(31.0, 340.0, 125.41176470588235)","(1.45, 1.99, 1.622)","(51.0, 390.0, 92.22222222222223)","(19.0, 60.0, 31.636363636363637)","(6.0, 11.5, 10.366666666666667)"
05-01-2023 14:25:44.911371,"(6.0, 17.0, 15.375)","(101.0, 650.0, 372.5)","(5.0, 8.4, 6.75)","(31.0, 340.0, 125.41176470588235)","(1.45, 1.99, 1.622)","(51.0, 390.0, 92.22222222222223)","(19.0, 60.0, 31.636363636363637)","(6.0, 11.5, 10.366666666666667)"
05-01-2023 14:25:46.038480,"(6.0, 17.0, 15.375)","(101.0, 650.0, 372.5)","(5.0, 8.4, 6.75)","(31.0, 340.0, 125.41176470588235)","(1.45, 1.99, 1.622)","(51.0, 390.0, 92.22222222222223)","(19.0, 60.0, 31.636363636363637)","(6.0, 11.5, 10.366666666666667)"
05-01-2023 14:25:47.227775,"(6.0, 17.0, 15.375)","(101.0, 650.0, 372.5)","(5.0, 8.4, 6.75)","(31.0, 340.0, 125.41176470588235)","(1.45, 1.99, 1.622)","(51.0, 390.0, 92.22222222222223)","(19.0, 60.0, 31.636363636363637)","(6.0, 11.5, 10.366666666666667)"
05-01-2023 14:25:48.452745,"(6.0, 17.0, 15.8)","(101.0, 650.0, 372.5)","(5.0, 8.4, 6.75)","(31.0, 340.0, 125.41176470588235)","(1.45, 1.99, 1.622)","(51.0, 390.0, 92.22222222222223)","(19.0, 60.0, 31.636363636363637)","(6.0, 11.5, 10.366666666666667)"
05-01-2023 14:25:49.535920,"(6.0, 17.0, 15.8)","(101.0, 650.0, 372.5)","(5.0, 8.4, 6.75)","(31.0, 340.0, 125.41176470588235)","(1.45, 1.99, 1.622)","(51.0, 390.0, 92.22222222222223)","(19.0, 60.0, 31.636363636363637)","(6.0, 11.5, 10.366666666666667)"
05-01-2023 14:25:50.673524,"(6.0, 17.0, 15.8)","(101.0, 650.0, 372.5)","(5.0, 8.4, 6.75)","(31.0, 340.0, 125.41176470588235)","(1.45, 1.99, 1.622)","(51.0, 390.0, 92.22222222222223)","(19.0, 60.0, 31.636363636363637)","(6.0, 11.5, 10.366666666666667)"
05-01-2023 14:25:51.902030,"(6.0, 17.0, 15.8)","(101.0, 650.0, 372.5)","(5.0, 8.4, 6.75)","(31.0, 340.0, 125.41176470588235)","(1.45, 1.99, 1.622)","(51.0, 390.0, 92.22222222222223)","(19.0, 60.0, 31.636363636363637)","(6.0, 11.5, 10.366666666666667)"
05-01-2023 14:25:53.178572,"(6.0, 17.0, 16.3125)","(101.0, 650.0, 372.5)","(5.0, 8.4, 6.75)","(31.0, 340.0, 125.41176470588235)","(1.45, 1.99, 1.622)","(51.0, 390.0, 92.22222222222223)","(19.0, 60.0, 31.636363636363637)","(6.0, 11.5, 10.366666666666667)"
05-01-2023 14:25:54.283510,"(6.0, 17.0, 16.3125)","(101.0, 650.0, 372.5)","(5.0, 8.4, 6.75)","(31.0, 340.0, 125.41176470588235)","(1.45, 1.99, 1.622)","(51.0, 390.0, 92.22222222222223)","(19.0, 60.0, 31.636363636363637)","(6.0, 11.5, 10.366666666666667)"
05-01-2023 14:25:55.395332,"(6.0, 17.0, 16.3125)","(101.0, 650.0, 372.5)","(5.0, 8.4, 6.75)","(31.0, 340.0, 125.41176470588235)","(1.45, 1.99, 1.622)","(51.0, 390.0, 92.22222222222223)","(19.0, 60.0, 31.636363636363637)","(6.0, 11.5, 10.366666666666667)"
05-01-2023 14:25:56.477570,"(6.0, 17.0, 16.3125)","(101.0, 650.0, 372.5)","(5.0, 8.4, 6.75)","(31.0, 340.0, 125.41176470588235)","(1.45, 1.99, 1.622)","(51.0, 390.0, 92.22222222222223)","(19.0, 60.0, 31.636363636363637)","(6.0, 11.5, 10.366666666666667)"
05-01-2023 14:25:57.622691,"(6.0, 17.0, 16.3125)","(101.0, 650.0, 372.5)","(5.0, 8.4, 6.75)","(31.0, 340.0, 125.41176470588235)","(1.45, 1.99, 1.622)","(51.0, 390.0, 92.22222222222223)","(19.0, 60.0, 31.636363636363637)","(6.0, 11.5, 10.366666666666667)"
05-01-2023 14:25:58.690740,"(6.0, 17.0, 16.3125)","(101.0, 650.0, 372.5)","(5.0, 8.4, 6.75)","(31.0, 340.0, 125.41176470588235)","(1.45, 1.99, 1.622)","(51.0, 390.0, 92.22222222222223)","(19.0, 60.0, 31.636363636363637)","(6.0, 11.5, 10.366666666666667)"
05-01-2023 14:25:59.853812,"(6.0, 17.0, 16.3125)","(101.0, 650.0, 372.5)","(5.0, 8.4, 6.75)","(31.0, 340.0, 125.41176470588235)","(1.45, 1.99, 1.622)","(51.0, 390.0, 92.22222222222223)","(19.0, 60.0, 31.636363636363637)","(6.0, 11.5, 10.366666666666667)"
05-01-2023 14:26:01.013007,"(6.0, 17.0, 16.3125)","(101.0, 650.0, 372.5)","(5.0, 8.4, 6.75)","(31.0, 340.0, 125.41176470588235)","(1.45, 1.99, 1.622)","(51.0, 390.0, 92.22222222222223)","(19.0, 60.0, 31.636363636363637)","(6.0, 11.5, 10.366666666666667)"
05-01-2023 14:26:02.092927,"(6.0, 17.0, 16.3125)","(101.0, 650.0, 372.5)","(5.0, 8.4, 6.75)","(31.0, 340.0, 125.41176470588235)","(1.45, 1.99, 1.622)","(51.0, 390.0, 92.22222222222223)","(19.0, 60.0, 31.636363636363637)","(6.0, 11.5, 10.366666666666667)"
05-01-2023 14:26:03.270390,"(6.0, 17.0, 16.3125)","(101.0, 650.0, 372.5)","(5.0, 8.4, 6.75)","(31.0, 340.0, 125.41176470588235)","(1.45, 1.99, 1.622)","(51.0, 390.0, 92.22222222222223)","(19.0, 60.0, 31.636363636363637)","(6.0, 11.5, 10.366666666666667)"
