,Whitestarchristian,Bettor Be Lively,Longtan Cassanova,Dont Tell Alice,Shazzam,Uncle Leo,Joonior Brown
12-01-2023 13:29:47.789513,"(2.2, 3.4, 3.1818181818181817)","(10.0, 17.5, 14.733333333333334)","(4.4, 6.6, 5.5)","(31.0, 70.0, 44.666666666666664)","(8.5, 13.0, 10.8)","(12.0, 22.0, 17.5)","(3.5, 5.7, 5.05)"
12-01-2023 13:29:48.966756,"(2.2, 3.4, 3.1818181818181817)","(10.0, 17.5, 14.733333333333334)","(4.4, 6.6, 5.5)","(31.0, 70.0, 44.666666666666664)","(8.5, 13.0, 10.8)","(12.0, 22.0, 17.5)","(3.5, 5.7, 5.05)"
12-01-2023 13:29:50.085694,"(2.2, 3.4, 3.1818181818181817)","(10.0, 17.5, 14.733333333333334)","(4.4, 6.6, 5.5)","(31.0, 70.0, 44.666666666666664)","(8.5, 13.0, 10.8)","(12.0, 22.0, 17.5)","(3.5, 5.7, 5.05)"
12-01-2023 13:29:51.195508,"(2.2, 3.4, 3.1818181818181817)","(10.0, 17.5, 14.733333333333334)","(4.4, 6.6, 5.5)","(31.0, 70.0, 44.666666666666664)","(8.5, 13.0, 10.8)","(12.0, 22.0, 17.5)","(3.5, 5.7, 5.05)"
12-01-2023 13:29:52.373897,"(2.2, 3.4, 3.1818181818181817)","(10.0, 17.5, 14.733333333333334)","(4.4, 6.6, 5.5)","(31.0, 70.0, 44.666666666666664)","(8.5, 13.0, 10.8)","(12.0, 22.0, 17.5)","(3.5, 5.7, 5.05)"
12-01-2023 13:29:53.479729,"(2.2, 3.4, 3.1818181818181817)","(10.0, 17.5, 14.733333333333334)","(4.4, 6.6, 5.5)","(31.0, 70.0, 44.666666666666664)","(8.5, 13.0, 10.8)","(12.0, 22.0, 17.5)","(3.5, 5.7, 5.05)"
12-01-2023 13:29:54.543166,"(2.2, 3.4, 3.1818181818181817)","(10.0, 17.5, 14.733333333333334)","(4.4, 6.6, 5.5)","(31.0, 70.0, 44.666666666666664)","(8.5, 13.0, 10.8)","(12.0, 22.0, 17.5)","(3.5, 5.7, 5.05)"
12-01-2023 13:29:55.678563,"(2.2, 3.4, 3.1818181818181817)","(10.0, 17.5, 14.733333333333334)","(4.4, 6.6, 5.5)","(31.0, 70.0, 44.666666666666664)","(8.5, 13.0, 10.8)","(12.0, 22.0, 17.5)","(3.5, 5.7, 5.05)"
12-01-2023 13:29:56.716256,"(2.2, 3.4, 3.1818181818181817)","(10.0, 17.5, 14.733333333333334)","(4.4, 6.6, 5.5)","(31.0, 70.0, 44.666666666666664)","(8.5, 13.0, 10.8)","(12.0, 22.0, 17.5)","(3.5, 5.7, 5.05)"
12-01-2023 13:29:57.675110,"(2.2, 3.4, 3.1818181818181817)","(10.0, 17.5, 14.733333333333334)","(4.4, 6.6, 5.5)","(31.0, 70.0, 44.666666666666664)","(8.5, 13.0, 10.8)","(12.0, 22.0, 17.5)","(3.5, 5.7, 5.05)"
12-01-2023 13:29:58.751141,"(2.2, 3.4, 3.1818181818181817)","(10.0, 17.5, 14.733333333333334)","(4.4, 6.6, 5.5)","(31.0, 70.0, 44.666666666666664)","(8.5, 13.0, 10.8)","(12.0, 22.0, 17.5)","(3.5, 5.7, 5.05)"
12-01-2023 13:29:59.783273,"(2.2, 3.4, 3.1818181818181817)","(10.0, 17.5, 14.733333333333334)","(4.4, 6.6, 5.5)","(31.0, 70.0, 44.666666666666664)","(8.5, 13.0, 10.8)","(12.0, 22.0, 17.5)","(3.5, 5.7, 5.05)"
12-01-2023 13:30:00.814392,"(2.2, 3.4, 3.1818181818181817)","(10.0, 17.5, 14.733333333333334)","(4.4, 6.6, 5.5)","(31.0, 70.0, 44.666666666666664)","(8.5, 13.0, 10.8)","(12.0, 22.0, 17.5)","(3.5, 5.7, 5.05)"
12-01-2023 13:30:01.959391,"(2.2, 3.4, 3.1818181818181817)","(10.0, 17.5, 14.733333333333334)","(4.4, 6.6, 5.5)","(31.0, 70.0, 44.666666666666664)","(8.5, 13.0, 10.8)","(12.0, 22.0, 17.5)","(3.5, 5.7, 5.05)"
12-01-2023 13:30:03.119952,"(2.2, 3.4, 3.1818181818181817)","(10.0, 17.5, 14.733333333333334)","(4.4, 6.6, 5.5)","(31.0, 70.0, 44.666666666666664)","(8.5, 13.0, 10.8)","(12.0, 22.0, 17.5)","(3.5, 5.7, 5.05)"
12-01-2023 13:30:04.186797,"(2.2, 3.4, 3.1818181818181817)","(10.0, 17.5, 14.733333333333334)","(4.4, 6.6, 5.5)","(31.0, 70.0, 44.666666666666664)","(8.5, 13.0, 10.8)","(12.0, 22.0, 17.5)","(3.5, 5.7, 5.05)"
12-01-2023 13:30:05.324757,"(2.2, 3.4, 3.1818181818181817)","(10.0, 17.5, 14.733333333333334)","(4.4, 6.6, 5.5)","(31.0, 70.0, 44.666666666666664)","(8.5, 13.0, 10.8)","(12.0, 22.0, 17.5)","(3.5, 5.7, 5.05)"
12-01-2023 13:30:06.397919,"(2.2, 3.4, 3.1818181818181817)","(10.0, 17.5, 14.733333333333334)","(4.4, 6.6, 5.5)","(31.0, 70.0, 44.666666666666664)","(8.5, 13.0, 10.8)","(12.0, 22.0, 17.5)","(3.5, 5.7, 5.05)"
12-01-2023 13:30:07.502627,"(2.2, 3.4, 3.1818181818181817)","(10.0, 17.5, 14.733333333333334)","(4.4, 6.6, 5.5)","(31.0, 70.0, 44.666666666666664)","(8.5, 13.0, 10.8)","(12.0, 22.0, 17.5)","(3.5, 5.7, 5.05)"
12-01-2023 13:30:08.623559,"(2.2, 3.4, 3.1818181818181817)","(10.0, 17.5, 14.733333333333334)","(4.4, 6.6, 5.5)","(31.0, 70.0, 44.666666666666664)","(8.5, 13.0, 10.8)","(12.0, 22.0, 17.5)","(3.5, 5.7, 5.05)"
12-01-2023 13:30:09.749839,"(2.2, 3.4, 3.1818181818181817)","(10.0, 17.5, 14.733333333333334)","(4.4, 6.6, 5.5)","(31.0, 70.0, 44.666666666666664)","(8.5, 13.0, 10.8)","(12.0, 22.0, 17.5)","(3.5, 5.7, 5.05)"
12-01-2023 13:30:10.868744,"(2.2, 3.4, 3.1818181818181817)","(10.0, 17.5, 14.733333333333334)","(4.4, 6.6, 5.5)","(31.0, 70.0, 44.666666666666664)","(8.5, 13.0, 10.8)","(12.0, 22.0, 17.5)","(3.5, 5.7, 5.05)"
12-01-2023 13:30:11.846682,"(2.2, 3.4, 3.1818181818181817)","(10.0, 17.5, 14.733333333333334)","(4.4, 6.6, 5.5)","(31.0, 70.0, 44.666666666666664)","(8.5, 13.0, 10.8)","(12.0, 22.0, 17.5)","(3.5, 5.7, 5.05)"
12-01-2023 13:30:12.945098,"(2.2, 3.4, 3.1818181818181817)","(10.0, 17.5, 14.733333333333334)","(4.4, 6.6, 5.5)","(31.0, 70.0, 44.666666666666664)","(8.5, 13.0, 10.8)","(12.0, 22.0, 17.5)","(3.5, 5.7, 5.05)"
12-01-2023 13:30:14.039945,"(2.2, 3.4, 3.1818181818181817)","(10.0, 17.5, 14.733333333333334)","(4.4, 6.6, 5.5)","(31.0, 70.0, 44.666666666666664)","(8.5, 13.0, 10.8)","(12.0, 22.0, 17.5)","(3.5, 5.7, 5.05)"
12-01-2023 13:30:15.126059,"(2.2, 3.4, 3.1818181818181817)","(10.0, 17.5, 14.733333333333334)","(4.4, 6.6, 5.5)","(31.0, 70.0, 44.666666666666664)","(8.5, 13.0, 10.8)","(12.0, 22.0, 17.5)","(3.5, 5.7, 5.05)"
12-01-2023 13:30:16.130495,"(2.2, 3.4, 3.1818181818181817)","(10.0, 17.5, 14.733333333333334)","(4.4, 6.6, 5.5)","(31.0, 70.0, 44.666666666666664)","(8.5, 13.0, 10.8)","(12.0, 22.0, 17.5)","(3.5, 5.7, 5.05)"
12-01-2023 13:30:17.143259,"(2.2, 3.4, 3.1818181818181817)","(10.0, 17.5, 14.733333333333334)","(4.4, 6.6, 5.5)","(31.0, 70.0, 44.666666666666664)","(8.5, 13.0, 10.8)","(12.0, 22.0, 17.5)","(3.5, 5.7, 5.05)"
12-01-2023 13:30:18.156759,"(2.2, 3.4, 3.1818181818181817)","(10.0, 17.5, 14.733333333333334)","(4.4, 6.6, 5.5)","(31.0, 70.0, 44.666666666666664)","(8.5, 13.0, 10.8)","(12.0, 22.0, 17.5)","(3.5, 5.7, 5.05)"
12-01-2023 13:30:19.237685,"(2.2, 3.4, 3.1818181818181817)","(10.0, 17.5, 14.733333333333334)","(4.4, 6.6, 5.5)","(31.0, 70.0, 44.666666666666664)","(8.5, 13.0, 10.8)","(12.0, 22.0, 17.5)","(3.5, 5.7, 5.05)"
12-01-2023 13:30:20.395588,"(2.2, 3.4, 3.1818181818181817)","(10.0, 17.5, 14.733333333333334)","(4.4, 6.6, 5.5)","(31.0, 70.0, 44.666666666666664)","(8.5, 13.0, 10.8)","(12.0, 22.0, 17.5)","(3.5, 5.7, 5.05)"
12-01-2023 13:30:21.633638,"(2.2, 3.4, 3.1818181818181817)","(10.0, 17.5, 14.733333333333334)","(4.4, 6.6, 5.5)","(31.0, 70.0, 44.666666666666664)","(8.5, 13.0, 10.8)","(12.0, 22.0, 17.5)","(3.5, 5.7, 5.05)"
12-01-2023 13:30:22.793829,"(2.2, 3.4, 3.1818181818181817)","(10.0, 17.5, 14.733333333333334)","(4.4, 6.6, 5.5)","(31.0, 70.0, 44.666666666666664)","(8.5, 13.0, 10.8)","(12.0, 22.0, 17.5)","(3.5, 5.7, 5.05)"
12-01-2023 13:30:23.880266,"(2.2, 3.4, 3.1818181818181817)","(10.0, 17.5, 14.733333333333334)","(4.4, 6.6, 5.5)","(31.0, 70.0, 44.666666666666664)","(8.5, 13.0, 10.8)","(12.0, 22.0, 17.5)","(3.5, 5.7, 5.05)"
12-01-2023 13:30:24.932344,"(2.2, 3.4, 3.1818181818181817)","(10.0, 17.5, 14.733333333333334)","(4.4, 6.6, 5.5)","(31.0, 70.0, 44.666666666666664)","(8.5, 13.0, 10.8)","(12.0, 22.0, 17.5)","(3.5, 5.7, 5.05)"
12-01-2023 13:30:26.031982,"(2.2, 3.4, 3.1818181818181817)","(10.0, 17.5, 14.733333333333334)","(4.4, 6.6, 5.5)","(31.0, 70.0, 44.666666666666664)","(8.5, 13.0, 10.8)","(12.0, 22.0, 17.5)","(3.5, 5.7, 5.05)"
12-01-2023 13:30:27.070730,"(2.2, 3.4, 3.1818181818181817)","(10.0, 17.5, 14.733333333333334)","(4.4, 6.6, 5.5)","(31.0, 70.0, 44.666666666666664)","(8.5, 13.0, 10.8)","(12.0, 22.0, 17.5)","(3.5, 5.7, 5.05)"
12-01-2023 13:30:28.117155,"(2.2, 3.4, 3.1818181818181817)","(10.0, 17.5, 14.733333333333334)","(4.4, 6.6, 5.5)","(31.0, 70.0, 44.666666666666664)","(8.5, 13.0, 10.8)","(12.0, 22.0, 17.5)","(3.5, 5.7, 5.05)"
12-01-2023 13:30:29.177166,"(2.2, 3.4, 3.1818181818181817)","(10.0, 17.5, 14.733333333333334)","(4.4, 6.6, 5.5)","(31.0, 70.0, 44.666666666666664)","(8.5, 13.0, 10.8)","(12.0, 22.0, 17.5)","(3.5, 5.7, 5.05)"
12-01-2023 13:30:30.218110,"(2.2, 3.4, 3.1818181818181817)","(10.0, 17.5, 14.733333333333334)","(4.4, 6.6, 5.5)","(31.0, 70.0, 44.666666666666664)","(8.5, 13.0, 10.8)","(12.0, 22.0, 17.5)","(3.5, 5.7, 5.05)"
12-01-2023 13:30:31.185762,"(2.2, 3.4, 3.1818181818181817)","(10.0, 17.5, 14.733333333333334)","(4.4, 6.6, 5.5)","(31.0, 70.0, 44.666666666666664)","(8.5, 13.0, 10.8)","(12.0, 22.0, 17.5)","(3.5, 5.7, 5.05)"
12-01-2023 13:30:32.274610,"(2.2, 3.4, 3.1818181818181817)","(10.0, 17.5, 14.733333333333334)","(4.4, 6.6, 5.5)","(31.0, 70.0, 44.666666666666664)","(8.5, 13.0, 10.8)","(12.0, 22.0, 17.5)","(3.5, 5.7, 5.05)"
12-01-2023 13:30:33.413604,"(2.2, 3.4, 3.1818181818181817)","(10.0, 17.5, 14.733333333333334)","(4.4, 6.6, 5.5)","(31.0, 70.0, 44.666666666666664)","(8.5, 13.0, 10.8)","(12.0, 22.0, 17.5)","(3.5, 5.7, 5.05)"
12-01-2023 13:30:34.351542,"(2.2, 3.4, 3.1818181818181817)","(10.0, 17.5, 14.733333333333334)","(4.4, 6.6, 5.5)","(31.0, 70.0, 44.666666666666664)","(8.5, 13.0, 10.8)","(12.0, 22.0, 17.5)","(3.5, 5.7, 5.05)"
12-01-2023 13:30:35.493974,"(2.2, 3.4, 3.1818181818181817)","(10.0, 17.5, 14.733333333333334)","(4.4, 6.6, 5.5)","(31.0, 70.0, 44.666666666666664)","(8.5, 13.0, 10.8)","(12.0, 22.0, 17.5)","(3.5, 5.7, 5.05)"
12-01-2023 13:30:36.642567,"(2.2, 3.4, 3.1818181818181817)","(10.0, 17.5, 14.733333333333334)","(4.4, 6.6, 5.5)","(31.0, 70.0, 44.666666666666664)","(8.5, 13.0, 10.8)","(12.0, 22.0, 17.5)","(3.5, 5.7, 5.05)"
12-01-2023 13:30:37.761472,"(2.2, 3.4, 3.1818181818181817)","(10.0, 17.5, 14.733333333333334)","(4.4, 6.6, 5.5)","(31.0, 70.0, 44.666666666666664)","(8.5, 13.0, 10.8)","(12.0, 22.0, 17.5)","(3.5, 5.7, 5.05)"
12-01-2023 13:30:38.876370,"(2.2, 3.4, 3.1818181818181817)","(10.0, 17.5, 14.733333333333334)","(4.4, 6.6, 5.5)","(31.0, 70.0, 44.666666666666664)","(8.5, 13.0, 10.8)","(12.0, 22.0, 17.5)","(3.5, 5.7, 5.05)"
12-01-2023 13:30:39.995625,"(2.2, 3.4, 3.1818181818181817)","(10.0, 17.5, 14.733333333333334)","(4.4, 6.6, 5.5)","(31.0, 70.0, 44.666666666666664)","(8.5, 13.0, 10.8)","(12.0, 22.0, 17.5)","(3.5, 5.7, 5.05)"
12-01-2023 13:30:41.064743,"(2.2, 3.4, 3.1818181818181817)","(10.0, 17.5, 14.733333333333334)","(4.4, 6.6, 5.5)","(31.0, 70.0, 44.666666666666664)","(8.5, 13.0, 10.8)","(12.0, 22.0, 17.5)","(3.5, 5.7, 5.05)"
12-01-2023 13:30:42.085795,"(2.2, 3.4, 3.1818181818181817)","(10.0, 17.5, 14.733333333333334)","(4.4, 6.6, 5.5)","(31.0, 70.0, 44.666666666666664)","(8.5, 13.0, 10.8)","(12.0, 22.0, 17.5)","(3.5, 5.7, 5.05)"
12-01-2023 13:30:43.159621,"(2.2, 3.4, 3.1818181818181817)","(10.0, 17.5, 14.733333333333334)","(4.4, 6.6, 5.5)","(31.0, 70.0, 44.666666666666664)","(8.5, 13.0, 10.8)","(12.0, 22.0, 17.5)","(3.5, 5.7, 5.05)"
12-01-2023 13:30:44.184395,"(2.2, 3.4, 3.1818181818181817)","(10.0, 17.5, 14.733333333333334)","(4.4, 6.6, 5.5)","(31.0, 70.0, 44.666666666666664)","(8.5, 13.0, 10.8)","(12.0, 22.0, 17.5)","(3.5, 5.7, 5.05)"
12-01-2023 13:30:45.150994,"(2.2, 3.35, 2.6704545454545454)","(10.0, 17.5, 14.733333333333334)","(4.4, 6.6, 5.5)","(31.0, 70.0, 59.142857142857146)","(8.5, 13.0, 10.8)","(12.0, 22.0, 17.5)","(3.5, 5.7, 5.05)"
12-01-2023 13:30:46.244008,"(2.2, 3.2, 2.575)","(10.0, 17.5, 14.733333333333334)","(4.4, 6.6, 5.5)","(31.0, 70.0, 59.142857142857146)","(8.5, 13.0, 10.8)","(12.0, 22.0, 17.5)","(3.5, 5.7, 5.05)"
12-01-2023 13:30:47.196525,"(2.2, 3.2, 2.977272727272727)","(10.0, 17.5, 14.733333333333334)","(4.4, 6.6, 5.5)","(31.0, 70.0, 59.142857142857146)","(8.5, 13.0, 10.8)","(12.0, 22.0, 17.5)","(3.5, 5.7, 5.05)"
12-01-2023 13:30:48.117505,"(2.2, 3.15, 2.977272727272727)","(10.0, 17.5, 14.733333333333334)","(4.4, 6.6, 5.5)","(31.0, 70.0, 59.142857142857146)","(8.5, 13.0, 10.8)","(12.0, 22.0, 17.5)","(3.5, 5.7, 5.05)"
12-01-2023 13:30:49.273147,"(2.2, 3.15, 2.977272727272727)","(10.0, 17.5, 14.733333333333334)","(4.4, 6.6, 5.5)","(31.0, 70.0, 59.142857142857146)","(8.5, 13.0, 10.8)","(12.0, 22.0, 17.5)","(3.5, 5.7, 5.05)"
12-01-2023 13:30:50.406835,"(2.2, 3.15, 2.977272727272727)","(10.0, 17.5, 14.733333333333334)","(4.4, 6.6, 5.5)","(31.0, 70.0, 59.142857142857146)","(8.5, 13.0, 10.8)","(12.0, 22.0, 17.5)","(3.5, 5.7, 5.05)"
12-01-2023 13:30:51.479245,"(2.2, 3.15, 2.977272727272727)","(10.0, 17.5, 14.733333333333334)","(4.4, 6.6, 5.5)","(31.0, 70.0, 59.142857142857146)","(8.5, 13.0, 10.8)","(12.0, 22.0, 17.5)","(3.5, 5.7, 5.05)"
12-01-2023 13:30:52.746624,"(2.2, 3.15, 2.977272727272727)","(10.0, 17.5, 14.733333333333334)","(4.4, 6.6, 5.5)","(31.0, 70.0, 59.142857142857146)","(8.5, 13.0, 10.8)","(12.0, 22.0, 17.5)","(3.5, 5.7, 5.05)"
12-01-2023 13:30:54.094380,"(2.2, 3.15, 2.977272727272727)","(10.0, 17.5, 14.733333333333334)","(4.4, 6.6, 5.5)","(31.0, 70.0, 59.142857142857146)","(8.5, 13.0, 10.8)","(12.0, 22.0, 17.5)","(3.5, 5.7, 5.05)"
12-01-2023 13:30:55.299212,"(2.2, 3.15, 2.977272727272727)","(10.0, 17.5, 14.733333333333334)","(4.4, 6.6, 5.5)","(31.0, 70.0, 59.142857142857146)","(8.5, 13.0, 10.8)","(12.0, 22.0, 17.5)","(3.5, 5.7, 5.05)"
12-01-2023 13:30:56.411517,"(2.2, 3.15, 2.977272727272727)","(10.0, 17.5, 14.733333333333334)","(4.4, 6.6, 5.5)","(31.0, 70.0, 59.142857142857146)","(8.5, 13.0, 10.8)","(12.0, 22.0, 17.5)","(3.5, 5.7, 5.05)"
12-01-2023 13:30:57.664616,"(2.2, 3.15, 2.977272727272727)","(10.0, 17.5, 14.733333333333334)","(4.4, 6.6, 5.5)","(31.0, 70.0, 59.142857142857146)","(8.5, 13.0, 10.8)","(12.0, 22.0, 17.5)","(3.5, 5.7, 5.05)"
12-01-2023 13:30:58.959856,"(2.2, 3.15, 2.977272727272727)","(10.0, 17.5, 14.733333333333334)","(4.4, 6.6, 5.5)","(31.0, 70.0, 59.142857142857146)","(8.5, 13.0, 10.8)","(12.0, 22.0, 17.5)","(3.5, 5.7, 5.05)"
12-01-2023 13:31:00.077436,"(2.2, 3.15, 2.977272727272727)","(10.0, 17.5, 14.733333333333334)","(4.4, 6.6, 5.5)","(31.0, 70.0, 59.142857142857146)","(8.5, 13.0, 10.8)","(12.0, 22.0, 17.5)","(3.5, 5.7, 5.05)"
12-01-2023 13:31:01.039594,"(2.2, 3.15, 2.977272727272727)","(10.0, 17.5, 14.733333333333334)","(4.4, 6.6, 5.5)","(31.0, 70.0, 59.142857142857146)","(8.5, 13.0, 10.8)","(12.0, 22.0, 17.5)","(3.5, 5.7, 5.05)"
12-01-2023 13:31:02.126219,"(2.2, 3.15, 2.977272727272727)","(10.0, 17.5, 14.733333333333334)","(4.4, 6.6, 5.5)","(31.0, 70.0, 59.142857142857146)","(8.5, 13.0, 10.8)","(12.0, 22.0, 17.5)","(3.5, 5.7, 5.05)"
12-01-2023 13:31:03.074998,"(2.2, 3.15, 2.977272727272727)","(10.0, 17.5, 14.733333333333334)","(4.4, 6.6, 5.5)","(31.0, 70.0, 59.142857142857146)","(8.5, 13.0, 10.8)","(12.0, 22.0, 17.5)","(3.5, 5.7, 5.05)"
12-01-2023 13:31:04.092412,"(2.2, 3.15, 2.977272727272727)","(10.0, 17.5, 14.733333333333334)","(4.4, 6.6, 5.5)","(31.0, 70.0, 59.142857142857146)","(8.5, 13.0, 10.8)","(12.0, 22.0, 17.5)","(3.5, 5.7, 5.05)"
12-01-2023 13:31:05.220491,"(2.2, 3.15, 2.977272727272727)","(10.0, 17.5, 14.733333333333334)","(4.4, 6.6, 5.5)","(31.0, 70.0, 59.142857142857146)","(8.5, 13.0, 10.8)","(12.0, 22.0, 17.5)","(3.5, 5.7, 5.05)"
12-01-2023 13:31:06.171574,"(2.2, 3.15, 2.977272727272727)","(10.0, 17.5, 14.733333333333334)","(4.4, 6.6, 5.5)","(31.0, 70.0, 59.142857142857146)","(8.5, 13.0, 10.8)","(12.0, 22.0, 17.5)","(3.5, 5.7, 5.05)"
12-01-2023 13:31:07.207607,"(2.2, 3.15, 2.977272727272727)","(10.0, 17.5, 14.733333333333334)","(4.4, 6.6, 5.5)","(31.0, 70.0, 59.142857142857146)","(8.5, 13.0, 10.8)","(12.0, 22.0, 17.5)","(3.5, 5.7, 5.05)"
12-01-2023 13:31:08.345234,"(2.2, 3.15, 2.977272727272727)","(10.0, 17.5, 14.733333333333334)","(4.4, 6.6, 5.5)","(31.0, 70.0, 59.142857142857146)","(8.5, 13.0, 10.8)","(12.0, 22.0, 17.5)","(3.5, 5.7, 5.05)"
12-01-2023 13:31:09.450091,"(2.2, 3.15, 2.977272727272727)","(10.0, 17.5, 14.733333333333334)","(4.4, 6.6, 5.5)","(31.0, 70.0, 59.142857142857146)","(8.5, 13.0, 10.8)","(12.0, 22.0, 17.5)","(3.5, 5.7, 5.05)"
12-01-2023 13:31:10.498906,"(2.2, 3.15, 2.977272727272727)","(10.0, 17.5, 14.733333333333334)","(4.4, 6.6, 5.5)","(31.0, 70.0, 59.142857142857146)","(8.5, 13.0, 10.8)","(12.0, 22.0, 17.5)","(3.5, 5.7, 5.05)"
12-01-2023 13:31:11.605488,"(2.2, 3.15, 2.977272727272727)","(10.0, 17.5, 14.733333333333334)","(4.4, 6.6, 5.5)","(31.0, 70.0, 59.142857142857146)","(8.5, 13.0, 10.8)","(12.0, 22.0, 17.5)","(3.5, 5.7, 5.05)"
12-01-2023 13:31:12.697121,"(2.2, 3.15, 2.977272727272727)","(10.0, 17.5, 14.733333333333334)","(4.4, 6.6, 5.5)","(31.0, 70.0, 59.142857142857146)","(8.5, 13.0, 10.8)","(12.0, 22.0, 17.5)","(3.5, 5.7, 5.05)"
12-01-2023 13:31:13.724891,"(2.2, 3.15, 2.977272727272727)","(10.0, 17.5, 14.733333333333334)","(4.4, 6.6, 5.5)","(31.0, 70.0, 59.142857142857146)","(8.5, 13.0, 10.8)","(12.0, 22.0, 17.5)","(3.5, 5.7, 5.05)"
12-01-2023 13:31:14.797996,"(2.2, 3.15, 2.977272727272727)","(10.0, 17.5, 14.733333333333334)","(4.4, 6.6, 5.5)","(31.0, 70.0, 61.0)","(8.5, 13.0, 10.8)","(12.0, 22.0, 17.5)","(3.5, 5.7, 5.05)"
12-01-2023 13:31:15.929676,"(2.2, 3.15, 2.977272727272727)","(10.0, 17.5, 14.733333333333334)","(4.4, 6.6, 5.5)","(31.0, 70.0, 61.0)","(8.5, 13.0, 10.8)","(12.0, 22.0, 17.5)","(3.5, 5.7, 5.05)"
12-01-2023 13:31:16.995611,"(2.2, 3.15, 2.977272727272727)","(10.0, 17.5, 14.733333333333334)","(4.4, 6.6, 5.5)","(31.0, 70.0, 46.0)","(8.5, 13.0, 10.8)","(12.0, 22.0, 17.5)","(3.5, 5.7, 5.05)"
12-01-2023 13:31:18.011528,"(2.2, 3.15, 2.977272727272727)","(10.0, 17.5, 14.733333333333334)","(4.4, 6.6, 5.5)","(31.0, 70.0, 47.333333333333336)","(8.5, 13.0, 10.8)","(12.0, 22.0, 17.5)","(3.5, 5.7, 5.05)"
12-01-2023 13:31:19.096913,"(2.2, 3.15, 2.977272727272727)","(10.0, 17.5, 14.733333333333334)","(4.4, 6.6, 5.5)","(31.0, 70.0, 47.333333333333336)","(8.5, 13.0, 10.8)","(12.0, 22.0, 17.5)","(3.5, 5.7, 5.05)"
12-01-2023 13:31:20.125709,"(2.2, 3.15, 2.977272727272727)","(10.0, 17.5, 14.733333333333334)","(4.4, 6.6, 5.5)","(31.0, 70.0, 47.333333333333336)","(8.5, 13.0, 10.8)","(12.0, 22.0, 17.5)","(3.5, 5.7, 5.05)"
12-01-2023 13:31:21.141224,"(2.2, 3.15, 2.977272727272727)","(10.0, 17.5, 14.733333333333334)","(4.4, 6.6, 5.5)","(31.0, 70.0, 47.333333333333336)","(8.5, 13.0, 10.8)","(12.0, 22.0, 17.5)","(3.5, 5.7, 5.05)"
12-01-2023 13:31:22.262850,"(2.2, 3.15, 2.977272727272727)","(10.0, 17.5, 14.733333333333334)","(4.4, 6.6, 5.5)","(31.0, 70.0, 47.333333333333336)","(8.5, 13.0, 10.8)","(12.0, 22.0, 17.5)","(3.5, 5.7, 5.05)"
12-01-2023 13:31:23.295898,"(2.2, 3.15, 2.977272727272727)","(10.0, 17.5, 14.733333333333334)","(4.4, 6.6, 5.5)","(31.0, 70.0, 47.333333333333336)","(8.5, 13.0, 10.8)","(12.0, 22.0, 17.5)","(3.5, 5.7, 5.05)"
12-01-2023 13:31:24.210823,"(2.2, 3.15, 2.977272727272727)","(10.0, 17.5, 14.733333333333334)","(4.4, 6.6, 5.5)","(31.0, 70.0, 47.333333333333336)","(8.5, 13.0, 10.8)","(12.0, 22.0, 17.5)","(3.5, 5.7, 5.05)"
12-01-2023 13:31:25.291695,"(2.2, 3.15, 2.977272727272727)","(10.0, 17.5, 14.733333333333334)","(4.4, 6.6, 5.5)","(31.0, 70.0, 47.333333333333336)","(8.5, 13.0, 10.8)","(12.0, 22.0, 17.5)","(3.5, 5.7, 5.05)"
12-01-2023 13:31:26.368140,"(2.2, 3.15, 2.977272727272727)","(10.0, 17.5, 14.733333333333334)","(4.4, 6.6, 5.5)","(31.0, 70.0, 47.333333333333336)","(8.5, 13.0, 10.8)","(12.0, 22.0, 17.5)","(3.5, 5.7, 5.05)"
12-01-2023 13:31:27.404179,"(2.2, 3.15, 2.977272727272727)","(10.0, 17.5, 14.733333333333334)","(4.4, 6.6, 5.5)","(31.0, 70.0, 47.333333333333336)","(8.5, 13.0, 10.8)","(12.0, 22.0, 17.5)","(3.5, 5.7, 5.05)"
12-01-2023 13:31:28.527357,"(2.2, 3.15, 2.977272727272727)","(10.0, 17.5, 14.733333333333334)","(4.4, 6.6, 5.5)","(31.0, 70.0, 47.333333333333336)","(8.5, 13.0, 10.8)","(12.0, 22.0, 17.5)","(3.5, 5.7, 5.05)"
12-01-2023 13:31:29.585944,"(2.2, 3.15, 2.977272727272727)","(10.0, 17.5, 14.733333333333334)","(4.4, 6.6, 5.5)","(31.0, 70.0, 47.333333333333336)","(8.5, 13.0, 10.8)","(12.0, 22.0, 17.5)","(3.5, 5.7, 5.05)"
12-01-2023 13:31:30.634419,"(2.2, 3.15, 2.977272727272727)","(10.0, 17.5, 14.733333333333334)","(4.4, 6.6, 5.5)","(31.0, 70.0, 47.333333333333336)","(8.5, 13.0, 10.8)","(12.0, 22.0, 17.5)","(3.5, 5.7, 5.05)"
12-01-2023 13:31:31.733021,"(2.2, 3.15, 2.977272727272727)","(10.0, 17.5, 14.733333333333334)","(4.4, 6.6, 5.5)","(31.0, 70.0, 47.333333333333336)","(8.5, 13.0, 10.8)","(12.0, 22.0, 17.5)","(3.5, 5.7, 5.05)"
