,Olsen Gang,Surface,Radley Erskin,Cosmic Journey,Sadie Seahorse,Arctic Blizzard,Willina Charm,Twist And Shake
14-12-2022 13:14:45.599578,"(41.0, 280.0, 133.6)","(51.0, 380.0, 213.0)","(4.4, 5.4, 5.025)","(8.5, 17.0, 10.333333333333334)","(7.0, 12.5, 10.25)","(14.0, 30.0, 28.892857142857146)","(5.0, 10.0, 7.0)","(2.0, 3.1, 2.29)"
14-12-2022 13:14:46.861970,"(41.0, 280.0, 133.6)","(51.0, 380.0, 165.28571428571428)","(4.4, 5.4, 5.025)","(8.5, 17.0, 10.333333333333334)","(7.0, 12.5, 10.25)","(14.0, 30.0, 28.892857142857146)","(5.0, 10.0, 7.0)","(2.0, 3.1, 2.29)"
14-12-2022 13:14:48.044943,"(41.0, 280.0, 133.6)","(51.0, 380.0, 165.28571428571428)","(4.4, 5.4, 5.025)","(8.5, 17.0, 10.333333333333334)","(7.0, 12.5, 10.25)","(14.0, 30.0, 28.892857142857146)","(5.0, 10.0, 7.0)","(2.0, 3.1, 2.2675)"
14-12-2022 13:14:49.339520,"(41.0, 280.0, 133.6)","(51.0, 380.0, 165.28571428571428)","(4.4, 5.4, 5.025)","(8.5, 17.0, 10.333333333333334)","(7.0, 12.5, 10.25)","(14.0, 30.0, 28.892857142857146)","(5.0, 10.0, 7.0)","(2.0, 3.1, 2.2675)"
14-12-2022 13:14:50.629513,"(41.0, 280.0, 133.6)","(51.0, 380.0, 165.28571428571428)","(4.4, 5.4, 5.025)","(8.5, 17.0, 10.333333333333334)","(7.0, 12.5, 10.25)","(14.0, 30.0, 28.892857142857146)","(5.0, 10.0, 7.0)","(2.0, 3.1, 2.2675)"
14-12-2022 13:14:51.887273,"(41.0, 280.0, 133.6)","(51.0, 380.0, 165.28571428571428)","(4.4, 5.4, 5.025)","(8.5, 17.0, 10.333333333333334)","(7.0, 12.5, 10.25)","(14.0, 30.0, 28.807692307692307)","(5.0, 10.0, 7.0)","(2.0, 3.1, 2.2675)"
14-12-2022 13:14:53.101286,"(41.0, 280.0, 133.6)","(51.0, 380.0, 165.28571428571428)","(4.4, 5.4, 5.025)","(8.5, 17.0, 10.333333333333334)","(7.0, 12.5, 10.25)","(14.0, 30.0, 28.807692307692307)","(5.0, 10.0, 7.0)","(2.0, 3.1, 2.2675)"
14-12-2022 13:14:54.379652,"(41.0, 280.0, 133.6)","(51.0, 380.0, 165.28571428571428)","(4.4, 5.4, 5.025)","(8.5, 17.0, 10.333333333333334)","(7.0, 12.5, 10.25)","(14.0, 30.0, 28.892857142857146)","(5.0, 10.0, 7.0)","(2.0, 3.1, 2.2675)"
14-12-2022 13:14:55.702134,"(41.0, 280.0, 133.6)","(51.0, 380.0, 165.28571428571428)","(4.4, 5.4, 5.025)","(8.5, 17.0, 10.333333333333334)","(7.0, 12.5, 10.25)","(14.0, 30.0, 27.416666666666668)","(5.0, 10.0, 7.0)","(2.0, 3.1, 2.2675)"
14-12-2022 13:14:56.913541,"(41.0, 280.0, 133.6)","(51.0, 380.0, 165.28571428571428)","(4.4, 5.4, 5.025)","(8.5, 17.0, 10.333333333333334)","(7.0, 12.5, 10.25)","(14.0, 30.0, 27.416666666666668)","(5.0, 10.0, 7.0)","(2.0, 3.1, 2.29)"
14-12-2022 13:14:58.282165,"(41.0, 280.0, 133.6)","(51.0, 380.0, 165.28571428571428)","(4.4, 5.4, 5.025)","(8.5, 17.0, 10.333333333333334)","(7.0, 12.5, 10.25)","(14.0, 30.0, 27.416666666666668)","(5.0, 10.0, 7.0)","(2.0, 3.1, 2.29)"
14-12-2022 13:14:59.564188,"(41.0, 280.0, 133.6)","(51.0, 380.0, 165.28571428571428)","(4.4, 5.4, 5.025)","(8.5, 17.0, 10.333333333333334)","(7.0, 12.5, 10.25)","(14.0, 30.0, 27.416666666666668)","(5.0, 10.0, 7.0)","(2.0, 3.1, 2.29)"
14-12-2022 13:15:00.913575,"(41.0, 280.0, 133.6)","(51.0, 380.0, 165.28571428571428)","(4.4, 5.4, 5.025)","(8.5, 17.0, 10.333333333333334)","(7.0, 12.5, 10.25)","(14.0, 30.0, 27.416666666666668)","(5.0, 10.0, 7.0)","(2.0, 3.1, 2.29)"
14-12-2022 13:15:02.179097,"(41.0, 280.0, 133.6)","(51.0, 380.0, 165.28571428571428)","(4.4, 5.4, 5.025)","(8.5, 17.0, 10.333333333333334)","(7.0, 12.5, 10.25)","(14.0, 30.0, 27.416666666666668)","(5.0, 10.0, 7.0)","(2.0, 3.1, 2.29)"
14-12-2022 13:15:03.393028,"(41.0, 280.0, 133.6)","(51.0, 380.0, 165.28571428571428)","(4.4, 5.4, 5.025)","(8.5, 17.0, 10.333333333333334)","(7.0, 12.5, 10.25)","(14.0, 30.0, 27.416666666666668)","(5.0, 10.0, 7.0)","(2.0, 3.1, 2.29)"
14-12-2022 13:15:04.498043,"(41.0, 280.0, 133.6)","(51.0, 380.0, 165.28571428571428)","(4.4, 5.4, 5.025)","(8.5, 17.0, 10.75)","(7.0, 12.5, 10.25)","(14.0, 30.0, 27.416666666666668)","(5.0, 10.0, 7.0)","(2.0, 3.1, 2.2675)"
14-12-2022 13:15:05.657669,"(41.0, 280.0, 133.6)","(51.0, 380.0, 166.57142857142858)","(4.4, 5.4, 5.025)","(8.5, 16.0, 10.75)","(7.0, 12.5, 10.25)","(14.0, 30.0, 27.416666666666668)","(5.0, 10.0, 7.0)","(2.0, 3.1, 2.2675)"
14-12-2022 13:15:06.933175,"(41.0, 280.0, 133.6)","(51.0, 380.0, 166.57142857142858)","(4.4, 5.4, 5.025)","(8.5, 16.0, 10.75)","(7.0, 12.5, 10.25)","(14.0, 30.0, 27.416666666666668)","(5.0, 10.0, 7.0)","(2.0, 3.1, 2.2675)"
14-12-2022 13:15:08.142108,"(41.0, 280.0, 133.6)","(51.0, 380.0, 166.57142857142858)","(4.4, 5.4, 5.025)","(8.5, 16.0, 10.75)","(7.0, 12.5, 10.25)","(14.0, 30.0, 27.416666666666668)","(5.0, 10.0, 7.0)","(2.0, 3.1, 2.2675)"
14-12-2022 13:15:09.369011,"(41.0, 280.0, 133.6)","(51.0, 380.0, 166.57142857142858)","(4.4, 5.4, 5.025)","(8.5, 16.0, 10.75)","(7.0, 12.5, 10.25)","(14.0, 30.0, 27.416666666666668)","(5.0, 10.0, 7.0)","(2.0, 3.1, 2.2675)"
14-12-2022 13:15:10.701632,"(41.0, 280.0, 133.6)","(51.0, 380.0, 166.57142857142858)","(4.4, 5.4, 5.025)","(8.5, 16.0, 10.75)","(7.0, 12.5, 10.25)","(14.0, 30.0, 27.416666666666668)","(5.0, 10.0, 7.0)","(2.0, 3.1, 2.48125)"
14-12-2022 13:15:12.021654,"(41.0, 280.0, 133.6)","(51.0, 380.0, 166.57142857142858)","(4.4, 5.4, 5.025)","(8.5, 16.0, 10.75)","(7.0, 12.5, 10.25)","(14.0, 30.0, 27.416666666666668)","(5.0, 10.0, 7.0)","(2.0, 3.1, 2.29)"
14-12-2022 13:15:13.251183,"(41.0, 280.0, 133.6)","(51.0, 380.0, 166.57142857142858)","(4.4, 5.4, 5.025)","(8.5, 16.0, 10.75)","(7.0, 12.5, 10.25)","(14.0, 30.0, 27.416666666666668)","(5.0, 10.0, 7.0)","(2.0, 3.1, 2.29)"
14-12-2022 13:15:14.635054,"(41.0, 280.0, 133.6)","(51.0, 380.0, 166.57142857142858)","(4.4, 5.4, 4.9)","(8.5, 16.0, 10.333333333333334)","(7.0, 12.5, 10.25)","(14.0, 30.0, 27.416666666666668)","(5.0, 10.0, 7.0)","(2.0, 3.1, 2.29)"
14-12-2022 13:15:16.004200,"(41.0, 280.0, 100.0)","(51.0, 380.0, 166.57142857142858)","(4.4, 5.4, 5.076470588235294)","(8.5, 17.0, 12.125)","(7.0, 12.5, 10.25)","(14.0, 30.0, 27.416666666666668)","(5.0, 10.0, 7.0)","(2.0, 3.1, 2.40625)"
14-12-2022 13:15:17.207118,"(41.0, 280.0, 100.0)","(51.0, 380.0, 166.57142857142858)","(4.4, 5.4, 5.076470588235294)","(8.5, 17.0, 10.5)","(7.0, 12.5, 10.25)","(14.0, 30.0, 27.416666666666668)","(5.0, 10.0, 7.0)","(2.0, 3.05, 2.40625)"
14-12-2022 13:15:18.392329,"(41.0, 280.0, 100.0)","(51.0, 380.0, 166.57142857142858)","(4.4, 5.4, 5.076470588235294)","(8.5, 17.0, 10.666666666666668)","(7.0, 12.5, 10.25)","(14.0, 30.0, 26.9)","(5.0, 10.0, 7.0)","(2.0, 3.05, 2.3875)"
14-12-2022 13:15:19.571653,"(41.0, 280.0, 100.0)","(51.0, 380.0, 151.53846153846155)","(4.4, 5.4, 5.076470588235294)","(8.5, 17.0, 10.666666666666668)","(7.0, 12.5, 10.25)","(14.0, 30.0, 26.9)","(5.0, 10.0, 7.0)","(2.0, 3.05, 2.3875)"
14-12-2022 13:15:20.927844,"(41.0, 280.0, 100.0)","(51.0, 380.0, 151.53846153846155)","(4.4, 5.4, 4.945454545454545)","(8.5, 17.0, 10.666666666666668)","(7.0, 12.5, 10.25)","(14.0, 30.0, 27.416666666666668)","(5.0, 10.0, 7.0)","(2.0, 3.05, 2.3875)"
14-12-2022 13:15:22.168593,"(41.0, 280.0, 124.42857142857142)","(51.0, 380.0, 151.53846153846155)","(4.4, 5.4, 4.945454545454545)","(8.5, 17.0, 10.666666666666668)","(7.0, 12.5, 10.25)","(14.0, 30.0, 27.416666666666668)","(5.0, 10.0, 7.0)","(2.0, 3.05, 2.3875)"
14-12-2022 13:15:23.455249,"(41.0, 280.0, 124.42857142857142)","(51.0, 380.0, 151.53846153846155)","(4.4, 5.4, 4.945454545454545)","(8.5, 17.0, 10.666666666666668)","(7.0, 12.5, 10.25)","(14.0, 30.0, 27.416666666666668)","(5.0, 10.0, 7.0)","(2.0, 3.05, 2.3875)"
14-12-2022 13:15:24.840991,"(41.0, 280.0, 124.42857142857142)","(51.0, 380.0, 151.53846153846155)","(4.4, 5.4, 4.990909090909091)","(8.5, 17.0, 10.666666666666668)","(7.0, 12.5, 10.25)","(14.0, 30.0, 27.416666666666668)","(5.0, 10.0, 7.0)","(2.0, 3.05, 2.6125)"
14-12-2022 13:15:26.374685,"(41.0, 280.0, 109.17647058823529)","(51.0, 380.0, 132.5)","(4.4, 5.4, 4.990909090909091)","(8.5, 17.0, 13.272727272727273)","(7.0, 12.5, 10.25)","(14.0, 30.0, 22.25)","(5.0, 10.0, 7.0)","(2.0, 3.05, 2.086470588235294)"
14-12-2022 13:15:27.839419,"(41.0, 280.0, 109.17647058823529)","(51.0, 380.0, 132.5)","(4.4, 5.4, 4.990909090909091)","(8.5, 17.0, 10.833333333333332)","(7.0, 12.5, 10.5875)","(14.0, 30.0, 22.25)","(5.0, 10.0, 7.0)","(2.0, 3.15, 2.086470588235294)"
14-12-2022 13:15:28.986482,"(41.0, 280.0, 109.17647058823529)","(51.0, 380.0, 132.5)","(4.4, 5.4, 4.990909090909091)","(8.5, 17.0, 10.833333333333332)","(7.0, 12.5, 10.5875)","(14.0, 30.0, 22.25)","(5.0, 10.0, 7.0)","(2.0, 3.15, 2.3875)"
14-12-2022 13:15:30.103982,"(41.0, 280.0, 89.6)","(51.0, 380.0, 132.5)","(4.4, 5.4, 4.990909090909091)","(8.5, 17.0, 10.833333333333332)","(7.0, 12.5, 10.15)","(14.0, 30.0, 22.25)","(5.0, 10.0, 7.0)","(2.0, 3.0, 2.3875)"
14-12-2022 13:15:31.251407,"(41.0, 280.0, 89.6)","(51.0, 380.0, 132.5)","(4.4, 5.4, 4.990909090909091)","(8.5, 17.0, 10.833333333333332)","(7.0, 12.5, 10.35)","(14.0, 30.0, 27.785714285714285)","(5.0, 10.0, 7.0)","(2.0, 3.0, 2.3875)"
14-12-2022 13:15:32.385432,"(41.0, 280.0, 89.6)","(51.0, 380.0, 132.5)","(4.4, 5.4, 4.990909090909091)","(8.5, 17.0, 10.833333333333332)","(7.0, 12.5, 10.35)","(14.0, 30.0, 27.785714285714285)","(5.0, 10.0, 7.0)","(2.0, 3.0, 2.36875)"
14-12-2022 13:15:33.546228,"(41.0, 280.0, 89.6)","(51.0, 380.0, 132.5)","(4.4, 5.4, 4.990909090909091)","(8.5, 17.0, 10.833333333333332)","(7.0, 12.5, 10.35)","(14.0, 30.0, 27.785714285714285)","(5.0, 10.0, 7.0)","(2.0, 3.0, 2.36875)"
14-12-2022 13:15:34.855812,"(41.0, 280.0, 89.6)","(51.0, 380.0, 132.5)","(4.4, 5.4, 4.990909090909091)","(8.5, 17.0, 10.833333333333332)","(7.0, 12.5, 10.35)","(14.0, 30.0, 29.03125)","(5.0, 10.0, 7.0)","(2.0, 3.0, 2.36875)"
14-12-2022 13:15:36.100601,"(41.0, 280.0, 134.8)","(51.0, 380.0, 132.5)","(4.4, 5.4, 5.215789473684211)","(8.5, 17.0, 10.833333333333332)","(7.0, 12.5, 10.35)","(14.0, 30.0, 29.03125)","(5.0, 10.0, 7.0)","(2.0, 3.0, 2.36875)"
14-12-2022 13:15:37.280887,"(41.0, 280.0, 134.8)","(51.0, 380.0, 132.5)","(4.4, 5.4, 5.215789473684211)","(8.5, 17.0, 10.833333333333332)","(7.0, 12.5, 10.35)","(14.0, 30.0, 29.03125)","(5.0, 10.0, 7.0)","(2.0, 3.0, 2.36875)"
14-12-2022 13:15:38.571119,"(41.0, 280.0, 134.8)","(51.0, 380.0, 132.5)","(4.4, 5.4, 5.215789473684211)","(8.5, 17.0, 10.833333333333332)","(7.0, 12.5, 10.35)","(14.0, 30.0, 29.03125)","(5.0, 10.0, 7.0)","(2.0, 3.0, 2.5716666666666668)"
14-12-2022 13:15:39.822058,"(41.0, 280.0, 134.8)","(51.0, 380.0, 132.5)","(4.4, 5.4, 4.858333333333333)","(8.5, 17.0, 10.833333333333332)","(7.0, 12.5, 10.35)","(14.0, 30.0, 29.03125)","(5.0, 10.0, 7.0)","(2.0, 2.98, 2.38)"
14-12-2022 13:15:41.071379,"(41.0, 280.0, 134.8)","(51.0, 380.0, 132.5)","(4.4, 5.4, 4.858333333333333)","(8.5, 17.0, 10.833333333333332)","(7.0, 12.5, 10.35)","(14.0, 30.0, 27.5)","(5.0, 10.0, 7.0)","(2.0, 2.98, 2.38)"
14-12-2022 13:15:42.410360,"(41.0, 280.0, 134.8)","(51.0, 380.0, 132.5)","(4.4, 5.4, 4.858333333333333)","(8.5, 17.0, 10.833333333333332)","(7.0, 12.5, 10.35)","(14.0, 30.0, 27.5)","(5.0, 10.0, 7.0)","(2.0, 2.98, 2.38)"
14-12-2022 13:15:43.562108,"(41.0, 280.0, 89.6)","(51.0, 380.0, 132.5)","(4.4, 5.4, 4.858333333333333)","(8.5, 17.0, 10.833333333333332)","(7.0, 12.5, 10.35)","(14.0, 30.0, 27.5)","(5.0, 10.0, 7.0)","(2.0, 2.98, 2.38)"
14-12-2022 13:15:44.740009,"(41.0, 280.0, 89.6)","(51.0, 380.0, 132.5)","(4.4, 5.4, 4.858333333333333)","(8.5, 17.0, 11.2)","(7.0, 12.5, 10.35)","(14.0, 30.0, 27.5)","(5.0, 10.0, 7.0)","(2.0, 2.98, 2.38)"
14-12-2022 13:15:45.976639,"(41.0, 280.0, 89.6)","(51.0, 380.0, 132.5)","(4.4, 5.4, 4.858333333333333)","(8.5, 16.0, 11.2)","(7.0, 12.5, 10.35)","(14.0, 30.0, 27.5)","(5.0, 10.0, 7.0)","(2.0, 2.98, 2.36125)"
14-12-2022 13:15:47.151466,"(41.0, 280.0, 89.6)","(51.0, 380.0, 132.5)","(4.4, 5.4, 4.858333333333333)","(8.5, 16.0, 11.2)","(7.0, 12.5, 10.35)","(14.0, 30.0, 27.5)","(5.0, 10.0, 7.0)","(2.0, 2.98, 2.36125)"
14-12-2022 13:15:48.336284,"(41.0, 280.0, 89.6)","(51.0, 380.0, 132.5)","(4.4, 5.4, 4.858333333333333)","(8.5, 16.0, 11.2)","(7.0, 12.5, 10.35)","(14.0, 30.0, 27.5)","(5.0, 10.0, 7.0)","(2.0, 2.98, 2.36125)"
14-12-2022 13:15:49.683336,"(41.0, 280.0, 89.6)","(51.0, 380.0, 132.5)","(4.4, 5.4, 4.858333333333333)","(8.5, 16.0, 10.75)","(7.0, 12.5, 10.15)","(14.0, 30.0, 27.5)","(5.0, 10.0, 7.0)","(2.0, 2.98, 2.36125)"
14-12-2022 13:15:50.915459,"(41.0, 280.0, 134.8)","(51.0, 380.0, 132.5)","(4.4, 5.4, 4.8545454545454545)","(8.5, 16.0, 10.75)","(7.0, 12.5, 10.5875)","(14.0, 30.0, 27.5)","(5.0, 10.0, 7.0)","(2.0, 2.96, 2.35375)"
14-12-2022 13:15:52.116997,"(41.0, 280.0, 134.8)","(51.0, 380.0, 132.5)","(4.4, 5.4, 4.8545454545454545)","(8.5, 16.0, 13.666666666666668)","(7.0, 12.5, 11.45)","(14.0, 30.0, 27.5)","(5.0, 10.0, 8.044444444444444)","(2.0, 2.96, 2.56)"
14-12-2022 13:15:53.374249,"(41.0, 280.0, 134.8)","(51.0, 380.0, 132.5)","(4.4, 5.4, 4.9)","(8.5, 16.0, 11.239999999999998)","(7.0, 12.5, 11.45)","(14.0, 30.0, 27.5)","(5.0, 10.0, 7.133333333333334)","(2.0, 2.96, 2.56)"
14-12-2022 13:15:54.611324,"(41.0, 280.0, 134.8)","(51.0, 380.0, 132.5)","(4.4, 5.4, 4.9)","(8.5, 16.0, 11.239999999999998)","(7.0, 12.5, 10.15)","(14.0, 30.0, 27.5)","(5.0, 10.0, 8.280000000000001)","(2.0, 2.96, 2.3725)"
14-12-2022 13:15:55.800905,"(41.0, 280.0, 134.8)","(51.0, 380.0, 150.58823529411765)","(4.4, 5.4, 4.9)","(8.5, 16.0, 11.239999999999998)","(7.0, 12.5, 10.15)","(14.0, 30.0, 27.5)","(5.0, 10.0, 8.280000000000001)","(2.0, 2.96, 2.3725)"
14-12-2022 13:15:56.985603,"(41.0, 280.0, 89.6)","(51.0, 380.0, 150.58823529411765)","(4.4, 5.4, 4.9)","(8.5, 16.0, 11.239999999999998)","(7.0, 12.5, 10.15)","(14.0, 30.0, 27.5)","(5.0, 10.0, 8.280000000000001)","(2.0, 2.96, 2.3725)"
14-12-2022 13:15:58.195836,"(41.0, 280.0, 89.6)","(51.0, 380.0, 150.58823529411765)","(4.4, 5.4, 4.9)","(8.5, 16.0, 11.239999999999998)","(7.0, 12.5, 10.15)","(14.0, 30.0, 27.5)","(5.0, 10.0, 8.280000000000001)","(2.0, 2.96, 2.3725)"
14-12-2022 13:15:59.273925,"(41.0, 280.0, 89.6)","(51.0, 380.0, 150.58823529411765)","(4.4, 5.4, 4.9)","(8.5, 16.0, 11.239999999999998)","(7.0, 12.5, 10.15)","(14.0, 30.0, 27.5)","(5.0, 10.0, 8.280000000000001)","(2.0, 2.96, 2.3725)"
14-12-2022 13:16:00.298837,"(41.0, 280.0, 89.6)","(51.0, 380.0, 150.58823529411765)","(4.4, 5.4, 4.9)","(8.5, 16.0, 11.239999999999998)","(7.0, 12.5, 10.15)","(14.0, 30.0, 27.5)","(5.0, 10.0, 8.280000000000001)","(2.0, 2.96, 2.5984615384615384)"
14-12-2022 13:16:01.309857,"(41.0, 280.0, 89.6)","(51.0, 380.0, 150.58823529411765)","(4.4, 5.4, 4.9)","(8.5, 16.0, 11.239999999999998)","(7.0, 12.5, 10.15)","(14.0, 30.0, 27.5)","(5.0, 10.0, 8.280000000000001)","(2.0, 2.96, 2.5984615384615384)"
14-12-2022 13:16:02.336702,"(41.0, 280.0, 89.6)","(51.0, 380.0, 150.58823529411765)","(4.4, 5.4, 4.9)","(8.5, 16.0, 11.239999999999998)","(7.0, 12.5, 10.15)","(14.0, 30.0, 27.5)","(5.0, 10.0, 8.280000000000001)","(2.0, 2.96, 2.5984615384615384)"
14-12-2022 13:16:03.411413,"(41.0, 280.0, 89.6)","(51.0, 380.0, 150.58823529411765)","(4.4, 5.4, 4.9)","(8.5, 16.0, 11.239999999999998)","(7.0, 12.5, 10.15)","(14.0, 30.0, 27.5)","(5.0, 10.0, 8.280000000000001)","(2.0, 2.96, 2.5984615384615384)"
14-12-2022 13:16:04.485298,"(41.0, 280.0, 109.17647058823529)","(51.0, 380.0, 150.58823529411765)","(4.4, 5.4, 4.9)","(8.5, 16.0, 11.239999999999998)","(7.0, 12.5, 10.15)","(14.0, 30.0, 27.5)","(5.0, 10.0, 8.280000000000001)","(2.0, 2.96, 2.5984615384615384)"
14-12-2022 13:16:05.573013,"(41.0, 280.0, 109.17647058823529)","(51.0, 380.0, 145.64705882352942)","(4.4, 5.4, 4.9)","(8.5, 17.0, 10.6625)","(7.0, 12.5, 10.15)","(14.0, 30.0, 27.5)","(5.0, 10.0, 8.280000000000001)","(2.0, 2.96, 2.5984615384615384)"
14-12-2022 13:16:06.636729,"(41.0, 280.0, 109.17647058823529)","(51.0, 380.0, 145.64705882352942)","(4.4, 5.4, 4.9)","(8.5, 17.0, 10.6625)","(7.0, 12.5, 10.15)","(14.0, 30.0, 27.5)","(5.0, 10.0, 8.280000000000001)","(2.0, 2.96, 2.5984615384615384)"
14-12-2022 13:16:07.683126,"(41.0, 280.0, 109.17647058823529)","(51.0, 380.0, 190.28571428571428)","(4.4, 5.4, 5.215789473684211)","(8.5, 17.0, 10.6625)","(7.0, 12.5, 10.15)","(14.0, 30.0, 28.590909090909093)","(5.0, 10.0, 8.280000000000001)","(2.0, 3.15, 2.528235294117647)"
14-12-2022 13:16:08.768761,"(41.0, 280.0, 109.17647058823529)","(51.0, 380.0, 190.28571428571428)","(4.4, 5.4, 5.215789473684211)","(8.5, 17.0, 9.571428571428571)","(7.0, 12.5, 10.15)","(14.0, 30.0, 28.590909090909093)","(5.0, 10.0, 8.280000000000001)","(2.0, 3.1, 2.528235294117647)"
14-12-2022 13:16:09.809164,"(41.0, 280.0, 109.17647058823529)","(51.0, 380.0, 190.28571428571428)","(4.4, 5.4, 4.9)","(8.5, 17.0, 9.571428571428571)","(7.0, 12.5, 8.675)","(14.0, 30.0, 28.590909090909093)","(5.0, 10.0, 8.280000000000001)","(2.0, 3.1, 2.528235294117647)"
14-12-2022 13:16:10.844178,"(41.0, 280.0, 109.17647058823529)","(51.0, 380.0, 190.28571428571428)","(4.4, 5.4, 4.9)","(8.5, 17.0, 9.571428571428571)","(7.0, 12.5, 10.15)","(14.0, 30.0, 28.590909090909093)","(5.0, 10.0, 8.280000000000001)","(2.0, 3.1, 2.528235294117647)"
14-12-2022 13:16:11.929782,"(41.0, 280.0, 89.6)","(51.0, 380.0, 190.28571428571428)","(4.4, 5.4, 4.9)","(8.5, 17.0, 9.571428571428571)","(7.0, 12.5, 10.15)","(14.0, 30.0, 27.5)","(5.0, 10.0, 8.133333333333333)","(2.0, 3.1, 2.6538461538461537)"
14-12-2022 13:16:13.074907,"(41.0, 280.0, 89.6)","(51.0, 380.0, 190.28571428571428)","(4.4, 5.4, 4.9)","(8.5, 17.0, 9.571428571428571)","(7.0, 12.5, 10.15)","(14.0, 30.0, 27.5)","(5.0, 10.0, 8.133333333333333)","(2.0, 3.05, 2.6538461538461537)"
14-12-2022 13:16:14.331428,"(41.0, 280.0, 89.6)","(51.0, 380.0, 190.28571428571428)","(4.4, 5.4, 4.9)","(8.5, 17.0, 9.571428571428571)","(7.0, 12.5, 10.866666666666667)","(14.0, 30.0, 27.5)","(5.0, 10.0, 7.6571428571428575)","(2.0, 3.05, 2.6538461538461537)"
14-12-2022 13:16:15.499734,"(41.0, 280.0, 89.6)","(51.0, 380.0, 190.28571428571428)","(4.4, 5.4, 4.9)","(8.5, 17.0, 9.571428571428571)","(7.0, 12.5, 10.866666666666667)","(14.0, 30.0, 27.5)","(5.0, 10.0, 7.6571428571428575)","(2.0, 3.05, 2.6538461538461537)"
14-12-2022 13:16:16.706264,"(41.0, 280.0, 89.6)","(51.0, 380.0, 190.28571428571428)","(4.4, 5.4, 4.809090909090909)","(8.5, 17.0, 9.571428571428571)","(7.0, 12.5, 10.866666666666667)","(14.0, 30.0, 27.5)","(5.0, 10.0, 7.6571428571428575)","(2.0, 3.05, 2.6538461538461537)"
14-12-2022 13:16:17.957655,"(41.0, 280.0, 89.6)","(51.0, 380.0, 190.28571428571428)","(4.4, 5.4, 4.8545454545454545)","(8.5, 17.0, 9.571428571428571)","(7.0, 12.5, 10.5875)","(14.0, 30.0, 27.5)","(5.0, 10.0, 7.6571428571428575)","(2.0, 3.05, 2.6538461538461537)"
14-12-2022 13:16:19.116535,"(41.0, 280.0, 109.17647058823529)","(51.0, 380.0, 190.28571428571428)","(4.4, 5.4, 4.8545454545454545)","(8.5, 17.0, 9.571428571428571)","(7.0, 12.5, 10.15)","(14.0, 30.0, 27.5)","(5.0, 10.0, 7.6571428571428575)","(2.0, 3.05, 2.6538461538461537)"
14-12-2022 13:16:20.252670,"(41.0, 280.0, 109.17647058823529)","(51.0, 380.0, 190.28571428571428)","(4.4, 5.4, 4.8545454545454545)","(8.5, 17.0, 9.571428571428571)","(7.0, 12.5, 10.866666666666667)","(14.0, 30.0, 27.5)","(5.0, 10.0, 7.6571428571428575)","(2.0, 3.05, 2.6538461538461537)"
14-12-2022 13:16:21.382860,"(41.0, 280.0, 109.17647058823529)","(51.0, 380.0, 190.28571428571428)","(4.4, 5.4, 4.8545454545454545)","(8.5, 17.0, 9.571428571428571)","(7.0, 12.5, 10.866666666666667)","(14.0, 30.0, 27.5)","(5.0, 10.0, 7.6571428571428575)","(2.0, 3.05, 2.6538461538461537)"
14-12-2022 13:16:22.497828,"(41.0, 280.0, 109.17647058823529)","(51.0, 380.0, 190.28571428571428)","(4.4, 5.4, 4.8545454545454545)","(8.5, 17.0, 9.571428571428571)","(7.0, 12.5, 10.8125)","(14.0, 30.0, 27.5)","(5.0, 10.0, 7.362500000000001)","(2.0, 3.05, 2.623076923076923)"
14-12-2022 13:16:23.647703,"(41.0, 280.0, 109.17647058823529)","(51.0, 380.0, 190.28571428571428)","(4.4, 5.4, 4.9)","(8.5, 17.0, 9.571428571428571)","(7.0, 12.5, 10.35)","(14.0, 30.0, 27.5)","(5.0, 9.8, 7.362500000000001)","(2.0, 3.0, 2.623076923076923)"
14-12-2022 13:16:24.730203,"(41.0, 280.0, 109.17647058823529)","(51.0, 380.0, 190.28571428571428)","(4.4, 5.4, 4.9)","(8.5, 17.0, 10.75)","(7.0, 12.5, 10.35)","(14.0, 30.0, 27.5)","(5.0, 9.8, 7.362500000000001)","(2.0, 3.0, 2.623076923076923)"
14-12-2022 13:16:25.818166,"(41.0, 280.0, 89.6)","(51.0, 380.0, 190.28571428571428)","(4.4, 5.4, 4.9)","(8.5, 16.0, 10.75)","(7.0, 12.5, 10.35)","(14.0, 30.0, 28.590909090909093)","(5.0, 9.8, 7.362500000000001)","(2.0, 3.0, 2.623076923076923)"
14-12-2022 13:16:26.909104,"(41.0, 280.0, 89.6)","(51.0, 380.0, 190.28571428571428)","(4.4, 5.4, 4.9)","(8.5, 16.0, 10.75)","(7.0, 12.5, 10.35)","(14.0, 30.0, 28.590909090909093)","(5.0, 9.8, 8.107692307692307)","(2.0, 3.0, 2.623076923076923)"
14-12-2022 13:16:27.965970,"(41.0, 280.0, 89.6)","(51.0, 380.0, 190.28571428571428)","(4.4, 5.4, 4.9)","(8.5, 16.0, 10.75)","(7.0, 12.5, 10.35)","(14.0, 30.0, 28.590909090909093)","(5.0, 9.8, 7.754545454545455)","(2.0, 3.0, 2.623076923076923)"
