,Chi Lin,Big Time Pacman,Big Time Brynley,Big Time Express,Joan Jet,Big Time Foxy,Opawa Andy
16-12-2022 12:49:52.764110,"(26.0, 130.0, 112.4)","(2.15, 2.52, 2.447142857142857)","(2.4, 2.88, 2.829090909090909)","(7.0, 8.4, 7.846153846153847)","(51.0, 410.0, 347.0)","(26.0, 150.0, 136.25)","(7.5, 13.5, 14.25)"
16-12-2022 12:49:53.782057,"(26.0, 130.0, 121.2)","(2.15, 2.52, 2.447142857142857)","(2.4, 2.88, 2.829090909090909)","(7.0, 8.4, 7.846153846153847)","(51.0, 410.0, 347.0)","(26.0, 150.0, 96.25)","(7.5, 14.5, 13.125)"
16-12-2022 12:49:55.123844,"(26.0, 130.0, 121.2)","(2.15, 2.52, 2.485)","(2.4, 2.88, 2.7666666666666666)","(7.0, 8.4, 7.846153846153847)","(51.0, 410.0, 347.0)","(26.0, 140.0, 96.25)","(7.5, 14.5, 13.051724137931036)"
16-12-2022 12:49:56.229040,"(26.0, 130.0, 121.2)","(2.15, 2.52, 2.485)","(2.4, 2.88, 2.7666666666666666)","(7.0, 8.4, 7.714285714285714)","(51.0, 410.0, 347.0)","(26.0, 140.0, 106.66666666666667)","(7.5, 14.5, 12.75)"
16-12-2022 12:49:57.422350,"(26.0, 130.0, 121.2)","(2.15, 2.52, 2.48)","(2.4, 2.88, 2.698)","(7.0, 8.4, 7.714285714285714)","(51.0, 410.0, 347.0)","(26.0, 140.0, 106.66666666666667)","(7.5, 14.5, 13.681818181818182)"
16-12-2022 12:49:58.488733,"(26.0, 130.0, 121.2)","(2.15, 2.52, 2.4816)","(2.4, 2.86, 2.7520000000000002)","(7.0, 8.4, 7.714285714285714)","(51.0, 410.0, 269.2857142857143)","(26.0, 140.0, 118.75)","(7.5, 14.5, 13.681818181818182)"
16-12-2022 12:49:59.603018,"(26.0, 120.0, 105.81818181818181)","(2.15, 2.52, 2.4816)","(2.4, 2.84, 2.7784615384615385)","(7.0, 8.4, 7.6000000000000005)","(51.0, 400.0, 269.2857142857143)","(26.0, 130.0, 118.75)","(7.5, 14.5, 12.745454545454546)"
16-12-2022 12:50:00.726580,"(26.0, 120.0, 96.6)","(2.15, 2.52, 2.4816)","(2.4, 2.84, 2.7955555555555556)","(7.0, 8.4, 7.768421052631579)","(51.0, 400.0, 217.0)","(26.0, 130.0, 118.0)","(7.5, 14.0, 11.891666666666666)"
16-12-2022 12:50:01.809580,"(26.0, 120.0, 96.6)","(2.15, 2.52, 2.4816)","(2.4, 2.84, 2.7784615384615385)","(7.0, 8.4, 7.768421052631579)","(51.0, 400.0, 233.63636363636363)","(26.0, 130.0, 118.0)","(7.5, 14.0, 11.891666666666666)"
16-12-2022 12:50:02.862154,"(26.0, 120.0, 96.6)","(2.15, 2.52, 2.5)","(2.4, 2.84, 2.7784615384615385)","(7.0, 8.4, 7.768421052631579)","(51.0, 400.0, 306.15384615384613)","(26.0, 130.0, 126.66666666666667)","(7.5, 14.0, 12.205263157894738)"
16-12-2022 12:50:03.975785,"(26.0, 130.0, 114.47058823529412)","(2.15, 2.52, 2.514666666666667)","(2.4, 2.84, 2.7955555555555556)","(7.0, 8.4, 7.768421052631579)","(51.0, 400.0, 266.6666666666667)","(26.0, 140.0, 126.66666666666667)","(7.5, 13.5, 10.309090909090909)"
16-12-2022 12:50:05.080743,"(26.0, 130.0, 114.47058823529412)","(2.15, 2.52, 2.514666666666667)","(2.4, 2.84, 2.7955555555555556)","(7.0, 8.4, 7.5)","(51.0, 400.0, 266.6666666666667)","(26.0, 140.0, 126.66666666666667)","(7.5, 13.5, 10.725000000000001)"
16-12-2022 12:50:06.116424,"(26.0, 130.0, 114.47058823529412)","(2.15, 2.68, 2.674166666666667)","(2.4, 2.84, 2.7955555555555556)","(7.0, 8.4, 7.680000000000001)","(51.0, 400.0, 272.22222222222223)","(26.0, 140.0, 126.66666666666667)","(7.5, 13.5, 11.418750000000001)"
16-12-2022 12:50:07.256998,"(26.0, 130.0, 114.47058823529412)","(2.15, 2.8, 2.5927272727272728)","(2.4, 2.84, 2.765)","(7.0, 8.4, 7.542857142857143)","(51.0, 410.0, 272.22222222222223)","(26.0, 140.0, 126.66666666666667)","(7.5, 13.5, 11.418750000000001)"
16-12-2022 12:50:08.407633,"(26.0, 130.0, 114.47058823529412)","(2.15, 2.8, 2.6017391304347828)","(2.4, 2.84, 2.769090909090909)","(7.0, 8.4, 7.542857142857143)","(51.0, 410.0, 260.0)","(26.0, 140.0, 126.66666666666667)","(7.5, 13.5, 11.200000000000001)"
16-12-2022 12:50:09.560410,"(26.0, 130.0, 103.60000000000001)","(2.15, 2.8, 2.6017391304347828)","(2.4, 2.82, 2.7584615384615385)","(7.0, 8.4, 7.542857142857143)","(51.0, 410.0, 260.0)","(26.0, 140.0, 126.66666666666667)","(7.5, 13.0, 11.200000000000001)"
16-12-2022 12:50:10.717976,"(26.0, 130.0, 103.60000000000001)","(2.15, 2.8, 2.6017391304347828)","(2.4, 2.82, 2.706666666666667)","(7.0, 8.4, 7.371428571428572)","(51.0, 410.0, 282.22222222222223)","(26.0, 140.0, 126.66666666666667)","(7.5, 13.0, 11.200000000000001)"
16-12-2022 12:50:12.013101,"(26.0, 130.0, 110.44444444444446)","(2.15, 2.8, 2.6799999999999997)","(2.4, 2.74, 2.66)","(7.0, 8.4, 7.371428571428572)","(51.0, 420.0, 282.22222222222223)","(26.0, 140.0, 126.66666666666667)","(7.5, 13.0, 11.200000000000001)"
16-12-2022 12:50:13.153458,"(26.0, 130.0, 110.44444444444446)","(2.15, 2.8, 2.6799999999999997)","(2.4, 2.8, 2.657777777777778)","(7.0, 8.4, 7.371428571428572)","(51.0, 420.0, 282.22222222222223)","(26.0, 140.0, 126.66666666666667)","(7.5, 13.0, 11.293333333333333)"
16-12-2022 12:50:14.275424,"(26.0, 140.0, 114.21052631578948)","(2.15, 2.8, 2.768)","(2.4, 2.8, 2.7085714285714286)","(7.0, 8.4, 7.542857142857143)","(51.0, 420.0, 351.6666666666667)","(26.0, 140.0, 126.66666666666667)","(7.5, 13.0, 11.293333333333333)"
16-12-2022 12:50:15.399339,"(26.0, 140.0, 114.21052631578948)","(2.15, 2.66, 2.651111111111111)","(2.4, 2.8, 2.672)","(7.0, 8.4, 7.680000000000001)","(51.0, 400.0, 373.6363636363636)","(26.0, 140.0, 74.66666666666666)","(7.5, 13.0, 11.836363636363636)"
16-12-2022 12:50:16.467470,"(26.0, 140.0, 60.0)","(2.15, 2.66, 2.6)","(2.4, 2.8, 2.672)","(7.0, 8.4, 7.680000000000001)","(51.0, 400.0, 373.6363636363636)","(26.0, 140.0, 81.2)","(7.5, 13.0, 11.836363636363636)"
16-12-2022 12:50:17.611014,"(26.0, 130.0, 87.0)","(2.15, 2.66, 2.6)","(2.4, 2.8, 2.657777777777778)","(7.0, 8.4, 7.680000000000001)","(51.0, 400.0, 373.6363636363636)","(26.0, 140.0, 81.2)","(7.5, 13.0, 11.200000000000001)"
16-12-2022 12:50:18.753905,"(26.0, 130.0, 109.0)","(2.15, 2.66, 2.6)","(2.4, 2.8, 2.7085714285714286)","(7.0, 8.4, 7.680000000000001)","(51.0, 400.0, 373.6363636363636)","(26.0, 140.0, 115.5)","(7.5, 13.0, 11.200000000000001)"
16-12-2022 12:50:19.807639,"(26.0, 130.0, 113.2)","(2.15, 2.66, 2.6)","(2.4, 2.8, 2.657777777777778)","(7.0, 8.4, 7.680000000000001)","(51.0, 400.0, 373.6363636363636)","(26.0, 140.0, 115.5)","(7.5, 13.0, 11.200000000000001)"
16-12-2022 12:50:20.818637,"(26.0, 130.0, 113.2)","(2.15, 2.66, 2.636)","(2.4, 2.8, 2.7223529411764704)","(7.0, 8.4, 7.771428571428571)","(51.0, 400.0, 373.6363636363636)","(26.0, 140.0, 115.5)","(7.5, 13.0, 11.200000000000001)"
16-12-2022 12:50:21.884426,"(26.0, 130.0, 113.2)","(2.15, 2.66, 2.6514285714285717)","(2.4, 2.78, 2.6866666666666665)","(7.0, 8.4, 7.771428571428571)","(51.0, 400.0, 373.6363636363636)","(26.0, 140.0, 115.5)","(7.5, 13.0, 11.200000000000001)"
16-12-2022 12:50:22.994031,"(26.0, 130.0, 121.60000000000001)","(2.15, 2.66, 2.6514285714285717)","(2.4, 2.78, 2.6866666666666665)","(7.0, 8.4, 7.96)","(51.0, 400.0, 373.6363636363636)","(26.0, 140.0, 115.5)","(7.5, 13.0, 11.200000000000001)"
16-12-2022 12:50:24.080477,"(26.0, 130.0, 121.60000000000001)","(2.15, 2.66, 2.650909090909091)","(2.4, 2.78, 2.6679069767441863)","(7.0, 8.4, 7.96)","(51.0, 400.0, 373.6363636363636)","(26.0, 140.0, 122.70588235294117)","(7.5, 13.0, 11.200000000000001)"
16-12-2022 12:50:25.191156,"(26.0, 130.0, 121.60000000000001)","(2.15, 2.66, 2.6542857142857144)","(2.4, 2.76, 2.6926315789473687)","(7.0, 8.4, 7.928571428571429)","(51.0, 400.0, 373.6363636363636)","(26.0, 140.0, 122.70588235294117)","(7.5, 13.0, 11.200000000000001)"
16-12-2022 12:50:26.339836,"(26.0, 130.0, 124.39999999999999)","(2.15, 2.66, 2.6545454545454548)","(2.4, 2.74, 2.663529411764706)","(7.0, 8.4, 7.974193548387097)","(51.0, 400.0, 373.6363636363636)","(26.0, 140.0, 122.70588235294117)","(7.5, 13.0, 11.200000000000001)"
16-12-2022 12:50:27.399392,"(26.0, 130.0, 124.39999999999999)","(2.15, 2.66, 2.6545454545454548)","(2.4, 2.74, 2.663529411764706)","(7.0, 8.4, 7.974193548387097)","(51.0, 400.0, 373.6363636363636)","(26.0, 140.0, 122.70588235294117)","(7.5, 13.0, 11.200000000000001)"
16-12-2022 12:50:28.527984,"(26.0, 130.0, 124.39999999999999)","(2.15, 2.66, 2.6545454545454548)","(2.4, 2.74, 2.680909090909091)","(7.0, 8.4, 7.974193548387097)","(51.0, 400.0, 373.6363636363636)","(26.0, 140.0, 122.70588235294117)","(7.5, 13.0, 11.200000000000001)"
16-12-2022 12:50:29.654382,"(26.0, 130.0, 124.39999999999999)","(2.15, 2.66, 2.6550000000000002)","(2.4, 2.72, 2.490666666666667)","(7.0, 8.4, 7.974193548387097)","(51.0, 400.0, 373.6363636363636)","(26.0, 140.0, 122.70588235294117)","(7.5, 13.0, 11.200000000000001)"
16-12-2022 12:50:30.884820,"(26.0, 130.0, 124.39999999999999)","(2.15, 2.66, 2.6542857142857144)","(2.4, 2.64, 2.681818181818182)","(7.0, 8.4, 7.622222222222223)","(51.0, 400.0, 351.6666666666667)","(26.0, 140.0, 126.0)","(7.5, 13.0, 11.836363636363636)"
16-12-2022 12:50:32.147891,"(26.0, 140.0, 115.26315789473685)","(2.15, 2.66, 2.6542857142857144)","(2.4, 2.7, 2.6)","(7.0, 8.4, 7.765217391304348)","(51.0, 400.0, 351.6666666666667)","(26.0, 140.0, 126.0)","(7.5, 13.0, 11.836363636363636)"
16-12-2022 12:50:33.312745,"(26.0, 140.0, 115.26315789473685)","(2.15, 2.66, 2.6542857142857144)","(2.35, 2.7, 2.566666666666667)","(6.5, 8.6, 7.685714285714286)","(61.0, 400.0, 351.6666666666667)","(26.0, 140.0, 126.0)","(7.5, 13.0, 11.4)"
16-12-2022 12:50:34.655708,"(26.0, 140.0, 115.26315789473685)","(2.15, 2.66, 2.6542857142857144)","(2.35, 2.7, 2.5869565217391304)","(6.5, 8.6, 8.52972972972973)","(61.0, 400.0, 306.66666666666663)","(26.0, 140.0, 126.0)","(7.5, 13.0, 11.4)"
16-12-2022 12:50:35.788031,"(26.0, 140.0, 115.26315789473685)","(2.15, 2.66, 2.6542857142857144)","(2.35, 2.7, 2.555555555555556)","(6.5, 8.6, 8.537142857142857)","(61.0, 400.0, 349.09090909090907)","(26.0, 140.0, 126.0)","(7.5, 13.0, 11.836363636363636)"
16-12-2022 12:50:36.863195,"(26.0, 140.0, 115.26315789473685)","(2.15, 2.66, 2.658709677419355)","(2.35, 2.7, 2.555555555555556)","(6.5, 8.6, 8.552941176470588)","(61.0, 400.0, 349.09090909090907)","(26.0, 140.0, 126.0)","(7.5, 13.0, 11.4)"
16-12-2022 12:50:37.972164,"(26.0, 140.0, 115.26315789473685)","(2.15, 2.66, 2.658709677419355)","(2.35, 2.68, 2.513846153846154)","(6.5, 8.6, 8.546666666666667)","(61.0, 400.0, 362.6666666666667)","(26.0, 140.0, 126.0)","(7.5, 13.0, 11.4)"
16-12-2022 12:50:39.088092,"(26.0, 140.0, 115.26315789473685)","(2.15, 2.66, 2.6542857142857144)","(2.35, 2.68, 2.518)","(6.5, 8.6, 8.546666666666667)","(61.0, 400.0, 362.6666666666667)","(26.0, 140.0, 126.0)","(7.5, 13.0, 11.836363636363636)"
16-12-2022 12:50:40.217038,"(26.0, 140.0, 115.26315789473685)","(2.15, 2.66, 2.6542857142857144)","(2.35, 2.66, 2.516)","(6.5, 8.6, 8.546666666666667)","(61.0, 400.0, 362.6666666666667)","(26.0, 140.0, 126.0)","(7.5, 13.0, 11.4)"
16-12-2022 12:50:41.254417,"(26.0, 140.0, 115.26315789473685)","(2.15, 2.66, 2.6542857142857144)","(2.35, 2.66, 2.516)","(6.5, 8.6, 8.546666666666667)","(61.0, 400.0, 365.0)","(26.0, 140.0, 119.0)","(7.5, 13.0, 11.878571428571428)"
16-12-2022 12:50:42.254690,"(26.0, 140.0, 82.78260869565219)","(2.15, 2.78, 2.6885714285714286)","(2.35, 2.64, 2.5700000000000003)","(6.5, 8.6, 8.546666666666667)","(61.0, 400.0, 345.55555555555554)","(26.0, 130.0, 66.64)","(7.5, 12.5, 10.986956521739131)"
16-12-2022 12:50:43.284773,"(26.0, 130.0, 121.60000000000001)","(2.15, 2.78, 2.6983333333333333)","(2.35, 2.66, 2.636)","(6.5, 8.6, 8.546666666666667)","(61.0, 410.0, 345.55555555555554)","(26.0, 130.0, 65.73913043478261)","(7.5, 12.5, 10.986956521739131)"
16-12-2022 12:50:44.411751,"(26.0, 130.0, 121.60000000000001)","(2.15, 2.78, 2.7153846153846155)","(2.35, 2.66, 2.6100000000000003)","(6.5, 8.6, 8.546666666666667)","(61.0, 410.0, 365.0)","(26.0, 120.0, 67.05263157894737)","(7.5, 12.5, 10.986956521739131)"
16-12-2022 12:50:45.410745,"(26.0, 130.0, 121.60000000000001)","(2.15, 2.78, 2.7153846153846155)","(2.35, 2.66, 2.6100000000000003)","(6.5, 8.6, 8.546666666666667)","(61.0, 400.0, 365.0)","(26.0, 110.0, 49.55555555555556)","(7.5, 12.5, 10.494117647058824)"
16-12-2022 12:50:46.495985,"(26.0, 120.0, 86.4)","(2.15, 2.78, 2.7153846153846155)","(2.35, 2.66, 2.571111111111111)","(6.5, 8.6, 8.552941176470588)","(61.0, 400.0, 365.0)","(26.0, 110.0, 50.285714285714285)","(7.5, 12.5, 9.889473684210527)"
16-12-2022 12:50:47.685800,"(26.0, 120.0, 67.11111111111111)","(2.15, 2.78, 2.684)","(2.35, 2.68, 2.586666666666667)","(6.5, 8.6, 8.552941176470588)","(61.0, 400.0, 365.0)","(26.0, 100.0, 77.33333333333334)","(7.5, 12.5, 9.889473684210527)"
16-12-2022 12:50:48.807008,"(26.0, 120.0, 42.55555555555556)","(2.15, 2.78, 2.677142857142857)","(2.35, 2.68, 2.586666666666667)","(6.5, 8.6, 8.552941176470588)","(61.0, 400.0, 318.9473684210526)","(26.0, 95.0, 52.666666666666664)","(7.5, 12.5, 9.889473684210527)"
16-12-2022 12:50:49.909424,"(26.0, 120.0, 42.55555555555556)","(2.15, 2.82, 2.6955555555555555)","(2.35, 2.68, 2.568)","(6.5, 8.6, 8.552941176470588)","(61.0, 390.0, 322.22222222222223)","(26.0, 90.0, 63.5)","(7.5, 12.5, 10.348275862068965)"
16-12-2022 12:50:51.001520,"(26.0, 110.0, 39.42857142857143)","(2.15, 2.82, 2.724)","(2.35, 2.68, 2.556)","(6.5, 8.6, 8.552941176470588)","(61.0, 380.0, 322.22222222222223)","(26.0, 85.0, 54.285714285714285)","(7.5, 12.5, 10.59032258064516)"
16-12-2022 12:50:52.102183,"(26.0, 95.0, 37.588235294117645)","(2.15, 2.84, 2.795)","(2.35, 2.7, 2.5514285714285716)","(6.5, 8.6, 8.557894736842105)","(61.0, 380.0, 308.57142857142856)","(26.0, 85.0, 54.285714285714285)","(7.5, 12.5, 10.65)"
16-12-2022 12:50:53.179598,"(26.0, 90.0, 82.25)","(2.15, 2.84, 2.77)","(2.35, 2.7, 2.5992592592592594)","(6.5, 8.6, 8.557894736842105)","(61.0, 380.0, 308.57142857142856)","(26.0, 85.0, 54.285714285714285)","(7.5, 12.5, 9.76923076923077)"
16-12-2022 12:50:54.215998,"(26.0, 90.0, 76.22222222222223)","(2.15, 2.84, 2.743076923076923)","(2.35, 2.7, 2.5992592592592594)","(6.5, 8.6, 8.557894736842105)","(61.0, 380.0, 308.57142857142856)","(26.0, 85.0, 57.2)","(7.5, 11.5, 9.695652173913043)"
16-12-2022 12:50:55.197563,"(26.0, 80.0, 73.5)","(2.15, 2.84, 2.797142857142857)","(2.35, 2.68, 2.578888888888889)","(6.5, 8.6, 8.557894736842105)","(61.0, 380.0, 308.57142857142856)","(26.0, 80.0, 47.42857142857143)","(7.5, 11.0, 9.98)"
16-12-2022 12:50:56.208966,"(26.0, 80.0, 69.8)","(2.15, 2.86, 2.8)","(2.35, 2.66, 2.5733333333333333)","(6.5, 8.6, 8.557894736842105)","(61.0, 380.0, 308.57142857142856)","(26.0, 80.0, 47.42857142857143)","(7.5, 10.5, 9.338888888888889)"
16-12-2022 12:50:57.249753,"(26.0, 80.0, 47.54545454545455)","(2.15, 2.84, 2.7350000000000003)","(2.35, 2.66, 2.5921739130434784)","(7.0, 8.8, 8.510344827586207)","(61.0, 380.0, 308.57142857142856)","(26.0, 80.0, 47.42857142857143)","(7.5, 10.5, 9.33125)"
16-12-2022 12:50:58.201233,"(26.0, 80.0, 47.54545454545455)","(2.15, 2.84, 2.756923076923077)","(2.35, 2.66, 2.5733333333333333)","(7.0, 8.8, 8.510344827586207)","(61.0, 380.0, 308.57142857142856)","(26.0, 80.0, 47.42857142857143)","(7.5, 10.5, 9.33125)"
16-12-2022 12:50:59.227976,"(26.0, 80.0, 50.473684210526315)","(2.15, 2.84, 2.7218750000000003)","(2.35, 2.66, 2.5828571428571427)","(7.0, 8.8, 8.482051282051282)","(61.0, 370.0, 290.0)","(26.0, 80.0, 47.42857142857143)","(7.5, 10.5, 9.33125)"
16-12-2022 12:51:00.314407,"(26.0, 80.0, 50.473684210526315)","(2.15, 2.82, 2.7214285714285715)","(2.35, 2.66, 2.5828571428571427)","(7.0, 8.8, 8.482051282051282)","(61.0, 370.0, 274.44444444444446)","(26.0, 80.0, 47.42857142857143)","(7.5, 10.5, 9.48)"
16-12-2022 12:51:01.359892,"(26.0, 75.0, 57.30769230769231)","(2.2, 2.8, 2.725)","(2.3, 2.64, 2.5915151515151518)","(7.0, 8.8, 8.482051282051282)","(61.0, 390.0, 330.0)","(26.0, 80.0, 47.42857142857143)","(7.5, 10.5, 9.416666666666666)"
16-12-2022 12:51:02.359104,"(26.0, 75.0, 39.64285714285714)","(2.2, 2.78, 2.7488888888888887)","(2.3, 2.64, 2.5978947368421053)","(7.0, 8.8, 8.482051282051282)","(61.0, 390.0, 330.0)","(26.0, 80.0, 50.44444444444444)","(7.5, 10.5, 9.765217391304347)"
16-12-2022 12:51:03.343147,"(26.0, 75.0, 38.61538461538461)","(2.25, 2.78, 2.7266666666666666)","(2.3, 2.66, 2.6242857142857146)","(7.0, 8.8, 8.530434782608696)","(61.0, 390.0, 330.0)","(26.0, 80.0, 68.91666666666666)","(7.5, 10.5, 9.986046511627906)"
16-12-2022 12:51:04.353212,"(26.0, 70.0, 38.5)","(2.25, 2.76, 2.7142857142857144)","(2.3, 2.68, 2.601212121212121)","(7.0, 8.8, 8.530434782608696)","(61.0, 390.0, 332.30769230769226)","(26.0, 80.0, 59.42857142857143)","(7.5, 10.5, 9.942857142857143)"
16-12-2022 12:51:05.362122,"(26.0, 70.0, 37.27272727272727)","(2.25, 2.74, 2.7142857142857144)","(2.3, 2.68, 2.650588235294118)","(7.0, 8.8, 8.530434782608696)","(61.0, 390.0, 332.30769230769226)","(26.0, 80.0, 59.42857142857143)","(7.5, 10.5, 9.989285714285714)"
16-12-2022 12:51:06.327358,"(26.0, 70.0, 37.0)","(2.25, 2.74, 2.706060606060606)","(2.3, 2.7, 2.6911111111111112)","(7.0, 8.8, 8.570370370370371)","(61.0, 390.0, 323.33333333333337)","(26.0, 80.0, 62.0)","(7.5, 10.5, 10.011111111111111)"
16-12-2022 12:51:07.352226,"(26.0, 70.0, 52.0)","(2.25, 2.74, 2.706060606060606)","(2.3, 2.72, 2.7011764705882353)","(7.0, 8.8, 8.666666666666668)","(61.0, 390.0, 323.33333333333337)","(26.0, 80.0, 72.0)","(7.5, 10.5, 10.166666666666666)"
16-12-2022 12:51:08.388617,"(26.0, 70.0, 41.2)","(2.25, 2.72, 2.6828000000000003)","(2.3, 2.72, 2.7182608695652175)","(7.0, 8.6, 8.42)","(61.0, 390.0, 323.33333333333337)","(26.0, 80.0, 72.0)","(7.5, 10.5, 10.166666666666666)"
16-12-2022 12:51:09.606265,"(26.0, 70.0, 41.2)","(2.25, 2.72, 2.678)","(2.3, 2.74, 2.7295833333333337)","(7.0, 8.6, 8.42)","(61.0, 390.0, 323.33333333333337)","(26.0, 80.0, 51.2)","(7.5, 10.5, 10.178571428571429)"
16-12-2022 12:51:10.757376,"(26.0, 70.0, 41.2)","(2.25, 2.72, 2.678)","(2.3, 2.74, 2.725294117647059)","(7.0, 8.6, 7.890909090909091)","(61.0, 390.0, 272.22222222222223)","(26.0, 80.0, 51.2)","(7.5, 10.5, 10.255)"
16-12-2022 12:51:11.959573,"(26.0, 70.0, 41.2)","(2.25, 2.72, 2.6830000000000003)","(2.3, 2.74, 2.752)","(7.0, 8.4, 8.08421052631579)","(61.0, 370.0, 307.1428571428571)","(26.0, 80.0, 65.6)","(7.5, 10.5, 10.346153846153847)"
16-12-2022 12:51:13.240178,"(26.0, 70.0, 41.2)","(2.25, 2.72, 2.6810526315789476)","(2.3, 2.78, 2.7479999999999998)","(7.0, 8.4, 8.177777777777777)","(61.0, 370.0, 307.1428571428571)","(26.0, 80.0, 60.57142857142857)","(7.5, 11.0, 10.4)"
16-12-2022 12:51:14.501753,"(26.0, 70.0, 41.2)","(2.25, 2.72, 2.6773076923076924)","(2.3, 2.78, 2.7479999999999998)","(7.0, 8.4, 8.177777777777777)","(61.0, 370.0, 241.66666666666666)","(26.0, 80.0, 56.2)","(7.5, 11.0, 10.5)"
16-12-2022 12:51:15.591786,"(26.0, 70.0, 38.0)","(2.25, 2.72, 2.6773076923076924)","(2.3, 2.78, 2.7479999999999998)","(7.0, 8.4, 8.05185185185185)","(61.0, 370.0, 218.75)","(26.0, 80.0, 56.2)","(7.5, 11.0, 10.535714285714286)"
16-12-2022 12:51:16.750733,"(26.0, 70.0, 38.0)","(2.25, 2.7, 2.680487804878049)","(2.3, 2.82, 2.802857142857143)","(7.0, 8.2, 7.989473684210526)","(61.0, 370.0, 218.75)","(26.0, 80.0, 56.2)","(7.5, 11.0, 10.785714285714286)"
16-12-2022 12:51:17.910315,"(26.0, 70.0, 36.11764705882353)","(2.25, 2.7, 2.6422222222222222)","(2.3, 2.82, 2.8019354838709676)","(7.0, 8.2, 7.945454545454545)","(61.0, 370.0, 227.64705882352942)","(26.0, 80.0, 56.2)","(7.5, 11.5, 10.666666666666666)"
16-12-2022 12:51:18.880275,"(26.0, 70.0, 36.0)","(2.25, 2.7, 2.6422222222222222)","(2.3, 2.82, 2.8019354838709676)","(7.0, 8.2, 7.945454545454545)","(61.0, 370.0, 227.64705882352942)","(26.0, 80.0, 65.33333333333333)","(7.5, 11.5, 10.666666666666666)"
16-12-2022 12:51:19.944994,"(26.0, 65.0, 41.75)","(2.25, 2.7, 2.6422222222222222)","(2.3, 2.82, 2.8019354838709676)","(7.0, 8.2, 7.945454545454545)","(61.0, 360.0, 235.71428571428572)","(26.0, 75.0, 58.888888888888886)","(7.5, 11.5, 10.666666666666666)"
16-12-2022 12:51:21.127051,"(26.0, 65.0, 38.42857142857143)","(2.25, 2.68, 2.6442424242424245)","(2.3, 2.82, 2.8019354838709676)","(7.0, 8.2, 7.945454545454545)","(61.0, 350.0, 216.66666666666666)","(26.0, 75.0, 56.91666666666667)","(7.5, 11.5, 10.666666666666666)"
16-12-2022 12:51:22.261367,"(26.0, 60.0, 50.0)","(2.25, 2.66, 2.6284848484848484)","(2.3, 2.82, 2.8302439024390242)","(7.0, 8.2, 8.00952380952381)","(61.0, 350.0, 216.66666666666666)","(26.0, 75.0, 56.91666666666667)","(7.5, 11.5, 11.166666666666666)"
16-12-2022 12:51:23.397404,"(26.0, 60.0, 43.38461538461539)","(2.25, 2.64, 2.605)","(2.3, 2.84, 2.8175999999999997)","(7.0, 8.2, 7.976)","(61.0, 350.0, 216.66666666666666)","(26.0, 75.0, 56.91666666666667)","(7.5, 11.5, 11.625)"
16-12-2022 12:51:25.023595,"(26.0, 60.0, 43.38461538461539)","(2.25, 2.64, 2.6)","(2.3, 2.84, 2.8175999999999997)","(7.0, 8.2, 7.976)","(61.0, 350.0, 216.66666666666666)","(26.0, 75.0, 56.91666666666667)","(7.5, 12.0, 11.478260869565217)"
16-12-2022 12:51:26.192397,"(26.0, 60.0, 42.857142857142854)","(2.25, 2.62, 2.59)","(2.3, 2.84, 2.79063829787234)","(7.0, 8.2, 8.00952380952381)","(61.0, 350.0, 216.66666666666666)","(26.0, 75.0, 56.91666666666667)","(7.5, 12.0, 11.275862068965518)"
16-12-2022 12:51:27.415838,"(26.0, 60.0, 42.857142857142854)","(2.25, 2.62, 2.5806896551724137)","(2.3, 2.88, 2.8348148148148145)","(7.0, 8.2, 7.914285714285714)","(61.0, 350.0, 216.66666666666666)","(26.0, 75.0, 56.91666666666667)","(7.5, 12.0, 11.478260869565217)"
16-12-2022 12:51:28.617056,"(26.0, 60.0, 41.42857142857143)","(2.25, 2.6, 2.5392)","(2.3, 2.9, 2.8348148148148145)","(7.0, 8.2, 7.852173913043478)","(61.0, 350.0, 270.0)","(26.0, 75.0, 56.1)","(7.5, 12.0, 11.478260869565217)"
16-12-2022 12:51:29.775359,"(26.0, 60.0, 41.42857142857143)","(2.25, 2.58, 2.5300000000000002)","(2.3, 2.9, 2.8505882352941176)","(7.0, 8.2, 7.685714285714285)","(61.0, 330.0, 233.0769230769231)","(26.0, 75.0, 56.1)","(7.5, 12.0, 11.612903225806452)"
16-12-2022 12:51:31.136576,"(26.0, 60.0, 41.42857142857143)","(2.25, 2.58, 2.5326315789473686)","(2.3, 2.9, 2.846153846153846)","(7.0, 8.2, 7.685714285714285)","(61.0, 330.0, 233.0769230769231)","(26.0, 75.0, 56.1)","(7.5, 12.0, 11.732142857142858)"
16-12-2022 12:51:32.264958,"(26.0, 60.0, 41.42857142857143)","(2.25, 2.58, 2.5326315789473686)","(2.3, 2.9, 2.8083720930232556)","(7.0, 8.2, 7.907692307692308)","(61.0, 330.0, 233.0769230769231)","(26.0, 75.0, 57.0)","(7.5, 12.0, 12.21875)"
16-12-2022 12:51:33.377910,"(26.0, 60.0, 44.44444444444444)","(2.25, 2.58, 2.5094117647058822)","(2.3, 2.82, 2.7849777777777778)","(7.0, 8.0, 7.907692307692308)","(61.0, 330.0, 233.0769230769231)","(26.0, 75.0, 57.0)","(7.5, 12.5, 12.227272727272727)"
