,Blackwood Echo,My Mate Bluey,Golly Gosh Raja,Talking Raja,Big Joe,Miss Wilder,Tommy Rico
12-01-2023 18:15:26.102351,"(31.0, 95.0, 76.2)","(6.0, 11.0, 10.903703703703703)","(1.5, 1.99, 1.8866666666666667)","(21.0, 75.0, 47.4375)","(21.0, 48.0, 33.333333333333336)","(2.9, 4.1, 3.9999999999999996)","(91.0, 220.0, 211.07142857142856)"
12-01-2023 18:15:27.208913,"(31.0, 95.0, 76.2)","(6.0, 11.0, 10.903703703703703)","(1.5, 1.99, 1.8866666666666667)","(21.0, 75.0, 47.4375)","(21.0, 48.0, 33.333333333333336)","(2.9, 4.1, 3.9999999999999996)","(91.0, 220.0, 160.0)"
12-01-2023 18:15:28.366829,"(31.0, 95.0, 76.2)","(6.0, 11.0, 10.903703703703703)","(1.5, 1.99, 1.8866666666666667)","(21.0, 75.0, 47.4375)","(21.0, 48.0, 33.333333333333336)","(2.9, 4.1, 3.9999999999999996)","(91.0, 220.0, 160.0)"
12-01-2023 18:15:29.463147,"(31.0, 95.0, 76.2)","(6.0, 11.0, 10.903703703703703)","(1.5, 1.99, 1.8866666666666667)","(21.0, 75.0, 47.4375)","(21.0, 48.0, 33.333333333333336)","(2.9, 4.1, 3.9999999999999996)","(91.0, 220.0, 160.0)"
12-01-2023 18:15:30.578243,"(41.0, 95.0, 76.2)","(6.0, 11.0, 10.881818181818183)","(1.5, 1.99, 1.8866666666666667)","(21.0, 75.0, 47.4375)","(21.0, 48.0, 36.45)","(2.9, 4.1, 3.9999999999999996)","(81.0, 220.0, 160.0)"
12-01-2023 18:15:31.759922,"(41.0, 95.0, 76.2)","(6.0, 11.0, 10.881818181818183)","(1.5, 1.99, 1.8866666666666667)","(21.0, 75.0, 47.4375)","(21.0, 48.0, 36.45)","(2.9, 4.1, 3.9999999999999996)","(81.0, 220.0, 160.0)"
12-01-2023 18:15:32.855961,"(41.0, 95.0, 76.2)","(6.0, 11.0, 10.881818181818183)","(1.5, 1.99, 1.8866666666666667)","(21.0, 75.0, 47.4375)","(21.0, 48.0, 36.45)","(2.9, 4.1, 3.9999999999999996)","(81.0, 220.0, 160.0)"
12-01-2023 18:15:33.918740,"(41.0, 95.0, 76.2)","(6.0, 11.0, 10.881818181818183)","(1.5, 1.99, 1.8866666666666667)","(21.0, 75.0, 47.4375)","(21.0, 48.0, 36.45)","(2.9, 4.1, 3.9999999999999996)","(81.0, 220.0, 160.0)"
12-01-2023 18:15:35.087886,"(41.0, 95.0, 76.2)","(6.0, 11.0, 10.881818181818183)","(1.5, 1.99, 1.8866666666666667)","(21.0, 75.0, 47.4375)","(21.0, 48.0, 36.45)","(2.9, 4.1, 3.9999999999999996)","(81.0, 220.0, 160.0)"
12-01-2023 18:15:36.209302,"(41.0, 95.0, 76.2)","(6.0, 11.0, 10.881818181818183)","(1.5, 1.99, 1.8866666666666667)","(21.0, 75.0, 47.4375)","(21.0, 48.0, 36.45)","(2.9, 4.1, 3.9999999999999996)","(81.0, 220.0, 211.07142857142856)"
12-01-2023 18:15:37.247884,"(41.0, 95.0, 76.2)","(6.0, 11.0, 10.881818181818183)","(1.5, 1.99, 1.8866666666666667)","(21.0, 75.0, 47.4375)","(21.0, 48.0, 36.45)","(2.9, 4.1, 3.9999999999999996)","(81.0, 220.0, 211.07142857142856)"
12-01-2023 18:15:38.386406,"(41.0, 95.0, 76.2)","(6.0, 11.0, 10.881818181818183)","(1.5, 1.99, 1.8866666666666667)","(21.0, 75.0, 47.4375)","(21.0, 48.0, 36.45)","(2.9, 4.1, 3.9999999999999996)","(81.0, 220.0, 160.0)"
12-01-2023 18:15:39.545180,"(41.0, 95.0, 76.2)","(6.0, 11.0, 10.881818181818183)","(1.5, 1.99, 1.8866666666666667)","(21.0, 75.0, 47.4375)","(21.0, 48.0, 36.45)","(2.9, 4.1, 3.9999999999999996)","(81.0, 220.0, 160.0)"
12-01-2023 18:15:40.647773,"(41.0, 95.0, 76.2)","(6.0, 11.0, 10.881818181818183)","(1.5, 1.99, 1.8866666666666667)","(21.0, 75.0, 47.4375)","(21.0, 48.0, 36.45)","(2.9, 4.1, 3.9999999999999996)","(81.0, 220.0, 160.0)"
12-01-2023 18:15:41.747189,"(41.0, 95.0, 76.2)","(6.0, 11.0, 10.881818181818183)","(1.5, 1.99, 1.8866666666666667)","(21.0, 75.0, 47.4375)","(21.0, 48.0, 36.45)","(2.9, 4.1, 3.9999999999999996)","(81.0, 220.0, 160.0)"
12-01-2023 18:15:42.791153,"(41.0, 95.0, 76.2)","(6.0, 11.0, 10.881818181818183)","(1.5, 1.99, 1.8866666666666667)","(21.0, 75.0, 47.4375)","(21.0, 48.0, 36.45)","(2.9, 4.1, 3.9999999999999996)","(81.0, 220.0, 160.0)"
12-01-2023 18:15:43.843006,"(41.0, 95.0, 76.2)","(6.0, 11.0, 10.881818181818183)","(1.5, 1.99, 1.8866666666666667)","(21.0, 75.0, 47.4375)","(21.0, 48.0, 36.45)","(2.9, 4.1, 3.9999999999999996)","(81.0, 220.0, 160.0)"
12-01-2023 18:15:44.941069,"(41.0, 95.0, 76.2)","(6.0, 11.0, 10.881818181818183)","(1.5, 1.99, 1.8866666666666667)","(21.0, 75.0, 45.6)","(21.0, 48.0, 36.45)","(2.9, 4.1, 3.9999999999999996)","(81.0, 220.0, 160.0)"
12-01-2023 18:15:45.981387,"(41.0, 95.0, 77.0952380952381)","(6.0, 11.0, 10.881818181818183)","(1.5, 1.99, 1.8866666666666667)","(21.0, 75.0, 45.6)","(21.0, 48.0, 36.45)","(2.9, 4.1, 3.9999999999999996)","(81.0, 220.0, 160.0)"
12-01-2023 18:15:47.135123,"(41.0, 95.0, 77.0952380952381)","(6.0, 11.0, 10.881818181818183)","(1.5, 1.99, 1.8866666666666667)","(21.0, 75.0, 45.6)","(21.0, 48.0, 36.45)","(2.9, 4.1, 3.9999999999999996)","(81.0, 220.0, 160.0)"
12-01-2023 18:15:48.273766,"(41.0, 95.0, 77.0952380952381)","(6.0, 11.0, 10.881818181818183)","(1.5, 1.99, 1.8866666666666667)","(21.0, 75.0, 45.6)","(21.0, 48.0, 36.45)","(2.9, 4.1, 3.9999999999999996)","(81.0, 220.0, 160.0)"
12-01-2023 18:15:49.354051,"(41.0, 95.0, 77.0952380952381)","(6.0, 11.0, 10.881818181818183)","(1.5, 1.99, 1.8866666666666667)","(21.0, 75.0, 45.6)","(21.0, 48.0, 36.45)","(2.9, 4.1, 3.9999999999999996)","(81.0, 220.0, 160.0)"
12-01-2023 18:15:50.459140,"(41.0, 95.0, 77.0952380952381)","(6.0, 11.0, 10.881818181818183)","(1.5, 1.99, 1.8866666666666667)","(21.0, 75.0, 45.6)","(21.0, 48.0, 36.45)","(2.9, 4.1, 3.9999999999999996)","(81.0, 220.0, 160.0)"
12-01-2023 18:15:51.606273,"(41.0, 95.0, 77.0952380952381)","(6.0, 11.0, 10.881818181818183)","(1.5, 1.99, 1.8866666666666667)","(21.0, 75.0, 45.6)","(21.0, 48.0, 36.45)","(2.9, 4.1, 3.9999999999999996)","(81.0, 220.0, 160.0)"
12-01-2023 18:15:52.570713,"(41.0, 95.0, 77.0952380952381)","(6.0, 11.0, 10.881818181818183)","(1.5, 1.99, 1.8866666666666667)","(21.0, 75.0, 45.6)","(21.0, 48.0, 36.45)","(2.9, 4.1, 3.9999999999999996)","(81.0, 220.0, 160.0)"
12-01-2023 18:15:53.627530,"(41.0, 95.0, 77.0952380952381)","(6.0, 11.0, 10.881818181818183)","(1.5, 1.99, 1.8866666666666667)","(21.0, 75.0, 45.6)","(21.0, 48.0, 36.45)","(2.9, 4.1, 3.9999999999999996)","(81.0, 220.0, 160.0)"
12-01-2023 18:15:54.748194,"(41.0, 95.0, 77.0952380952381)","(6.0, 11.0, 10.881818181818183)","(1.5, 1.99, 1.8866666666666667)","(21.0, 75.0, 45.6)","(21.0, 48.0, 36.45)","(2.9, 4.1, 3.9999999999999996)","(81.0, 220.0, 160.0)"
12-01-2023 18:15:55.767954,"(41.0, 95.0, 77.0952380952381)","(6.0, 11.0, 10.881818181818183)","(1.5, 1.99, 1.8866666666666667)","(21.0, 75.0, 45.6)","(21.0, 48.0, 36.45)","(2.9, 4.1, 3.9999999999999996)","(81.0, 220.0, 160.0)"
12-01-2023 18:15:56.809058,"(41.0, 95.0, 76.2)","(6.0, 11.0, 10.881818181818183)","(1.5, 1.99, 1.8866666666666667)","(21.0, 75.0, 45.6)","(21.0, 48.0, 36.45)","(2.9, 4.1, 3.9999999999999996)","(81.0, 220.0, 160.0)"
12-01-2023 18:15:57.904408,"(41.0, 95.0, 77.0952380952381)","(6.0, 11.0, 10.881818181818183)","(1.5, 1.99, 1.8866666666666667)","(21.0, 75.0, 45.6)","(21.0, 48.0, 36.45)","(2.9, 4.1, 3.9999999999999996)","(81.0, 220.0, 160.0)"
12-01-2023 18:15:59.027329,"(41.0, 95.0, 77.0952380952381)","(6.0, 11.0, 10.881818181818183)","(1.5, 1.99, 1.8866666666666667)","(21.0, 75.0, 45.6)","(21.0, 48.0, 36.45)","(2.9, 4.1, 3.9999999999999996)","(81.0, 220.0, 160.0)"
12-01-2023 18:16:00.200529,"(41.0, 95.0, 77.0952380952381)","(6.0, 11.0, 10.881818181818183)","(1.5, 1.99, 1.8866666666666667)","(21.0, 75.0, 45.6)","(21.0, 48.0, 36.45)","(2.9, 4.1, 3.9999999999999996)","(81.0, 220.0, 160.0)"
12-01-2023 18:16:01.328812,"(41.0, 95.0, 77.0952380952381)","(6.0, 11.0, 10.881818181818183)","(1.5, 1.99, 1.8866666666666667)","(21.0, 75.0, 45.6)","(21.0, 48.0, 36.45)","(2.9, 4.1, 3.9999999999999996)","(81.0, 220.0, 160.0)"
12-01-2023 18:16:02.470998,"(41.0, 95.0, 77.0952380952381)","(6.0, 11.0, 10.881818181818183)","(1.5, 1.99, 1.8866666666666667)","(21.0, 75.0, 45.6)","(21.0, 48.0, 36.45)","(2.9, 4.1, 3.9999999999999996)","(81.0, 220.0, 160.0)"
12-01-2023 18:16:03.650643,"(41.0, 95.0, 77.0952380952381)","(6.0, 11.0, 10.881818181818183)","(1.5, 1.99, 1.8866666666666667)","(21.0, 75.0, 45.6)","(21.0, 48.0, 36.45)","(2.9, 4.1, 3.9999999999999996)","(81.0, 220.0, 160.0)"
12-01-2023 18:16:04.753810,"(41.0, 95.0, 77.0952380952381)","(6.0, 11.0, 10.881818181818183)","(1.5, 1.99, 1.8866666666666667)","(21.0, 75.0, 45.6)","(21.0, 48.0, 36.45)","(2.9, 4.1, 3.9999999999999996)","(81.0, 220.0, 160.0)"
12-01-2023 18:16:05.870290,"(41.0, 95.0, 77.0952380952381)","(6.0, 11.0, 10.881818181818183)","(1.5, 1.99, 1.8866666666666667)","(21.0, 75.0, 45.6)","(21.0, 48.0, 36.45)","(2.9, 4.1, 4.036363636363636)","(81.0, 220.0, 160.0)"
12-01-2023 18:16:07.020167,"(41.0, 95.0, 77.0952380952381)","(6.0, 11.0, 10.881818181818183)","(1.5, 1.99, 1.8866666666666667)","(21.0, 75.0, 45.6)","(21.0, 48.0, 36.45)","(2.9, 4.1, 4.036363636363636)","(81.0, 220.0, 160.0)"
12-01-2023 18:16:08.381861,"(41.0, 95.0, 77.0952380952381)","(6.0, 11.0, 10.881818181818183)","(1.5, 1.99, 1.8866666666666667)","(21.0, 75.0, 45.6)","(21.0, 48.0, 36.45)","(2.9, 4.1, 4.036363636363636)","(81.0, 220.0, 160.0)"
12-01-2023 18:16:09.735258,"(41.0, 95.0, 77.0952380952381)","(6.0, 11.0, 10.881818181818183)","(1.5, 1.99, 1.8866666666666667)","(21.0, 75.0, 45.6)","(21.0, 48.0, 36.45)","(2.9, 4.1, 4.036363636363636)","(81.0, 220.0, 160.0)"
12-01-2023 18:16:10.931645,"(41.0, 95.0, 77.0952380952381)","(6.0, 11.0, 10.881818181818183)","(1.5, 1.99, 1.8866666666666667)","(21.0, 75.0, 45.6)","(21.0, 48.0, 36.45)","(2.9, 4.1, 4.036363636363636)","(81.0, 220.0, 160.0)"
12-01-2023 18:16:12.132211,"(41.0, 95.0, 77.0952380952381)","(6.0, 11.0, 10.881818181818183)","(1.5, 1.99, 1.8866666666666667)","(21.0, 75.0, 45.6)","(21.0, 48.0, 36.45)","(2.9, 4.1, 4.036363636363636)","(81.0, 220.0, 160.0)"
12-01-2023 18:16:13.213733,"(41.0, 95.0, 77.0952380952381)","(6.0, 11.0, 10.881818181818183)","(1.5, 1.99, 1.8866666666666667)","(21.0, 75.0, 45.6)","(21.0, 48.0, 36.45)","(2.9, 4.1, 4.036363636363636)","(81.0, 220.0, 160.0)"
12-01-2023 18:16:14.391350,"(41.0, 95.0, 77.0952380952381)","(6.0, 11.0, 10.881818181818183)","(1.5, 1.99, 1.8866666666666667)","(21.0, 75.0, 45.6)","(21.0, 48.0, 36.45)","(2.9, 4.1, 4.036363636363636)","(81.0, 220.0, 160.0)"
12-01-2023 18:16:15.488364,"(41.0, 95.0, 77.0952380952381)","(6.0, 11.0, 10.881818181818183)","(1.5, 1.99, 1.8866666666666667)","(21.0, 75.0, 45.6)","(21.0, 48.0, 36.45)","(2.9, 4.1, 4.036363636363636)","(81.0, 220.0, 160.0)"
12-01-2023 18:16:16.508169,"(41.0, 95.0, 77.0952380952381)","(6.0, 11.0, 10.881818181818183)","(1.5, 1.99, 1.8866666666666667)","(21.0, 75.0, 45.6)","(21.0, 48.0, 36.45)","(2.9, 4.1, 4.036363636363636)","(81.0, 220.0, 160.0)"
12-01-2023 18:16:17.632302,"(41.0, 95.0, 76.2)","(6.0, 11.0, 10.881818181818183)","(1.5, 1.99, 1.8866666666666667)","(21.0, 75.0, 45.6)","(21.0, 48.0, 36.45)","(2.9, 4.1, 4.036363636363636)","(81.0, 220.0, 160.0)"
12-01-2023 18:16:18.745051,"(41.0, 95.0, 77.0952380952381)","(6.0, 11.0, 10.881818181818183)","(1.5, 1.99, 1.8866666666666667)","(21.0, 75.0, 45.6)","(21.0, 48.0, 36.45)","(2.9, 4.1, 4.036363636363636)","(81.0, 220.0, 160.0)"
12-01-2023 18:16:19.855967,"(41.0, 95.0, 77.0952380952381)","(6.0, 11.0, 10.881818181818183)","(1.5, 1.99, 1.8866666666666667)","(21.0, 75.0, 45.6)","(21.0, 48.0, 36.45)","(2.9, 4.1, 4.036363636363636)","(81.0, 220.0, 160.0)"
12-01-2023 18:16:21.066487,"(41.0, 95.0, 77.0952380952381)","(6.0, 11.0, 10.881818181818183)","(1.5, 1.99, 1.8866666666666667)","(21.0, 75.0, 45.6)","(21.0, 48.0, 36.45)","(2.9, 4.1, 4.036363636363636)","(81.0, 220.0, 160.0)"
12-01-2023 18:16:22.264229,"(41.0, 95.0, 77.0952380952381)","(6.0, 11.0, 10.881818181818183)","(1.5, 1.99, 1.8866666666666667)","(21.0, 75.0, 45.6)","(21.0, 48.0, 36.45)","(2.9, 4.1, 4.036363636363636)","(81.0, 220.0, 160.0)"
12-01-2023 18:16:23.470281,"(41.0, 95.0, 77.0952380952381)","(6.0, 11.0, 10.881818181818183)","(1.5, 1.99, 1.8866666666666667)","(21.0, 75.0, 45.6)","(21.0, 48.0, 42.3)","(2.9, 4.1, 4.036363636363636)","(81.0, 220.0, 160.0)"
12-01-2023 18:16:24.605724,"(41.0, 95.0, 77.0952380952381)","(6.0, 11.0, 10.881818181818183)","(1.5, 1.99, 1.8866666666666667)","(21.0, 75.0, 45.6)","(21.0, 44.0, 36.0)","(2.9, 4.1, 4.036363636363636)","(81.0, 220.0, 160.0)"
12-01-2023 18:16:25.746833,"(41.0, 95.0, 77.0952380952381)","(6.0, 11.0, 10.881818181818183)","(1.5, 1.99, 1.8866666666666667)","(21.0, 75.0, 45.6)","(21.0, 46.0, 37.05882352941177)","(2.9, 4.1, 4.0649999999999995)","(81.0, 220.0, 160.0)"
12-01-2023 18:16:26.916645,"(41.0, 95.0, 77.0952380952381)","(6.0, 11.0, 10.881818181818183)","(1.5, 1.99, 1.8866666666666667)","(21.0, 75.0, 45.6)","(21.0, 46.0, 37.05882352941177)","(2.9, 4.1, 4.027777777777778)","(81.0, 220.0, 160.0)"
12-01-2023 18:16:28.028303,"(41.0, 95.0, 77.0952380952381)","(6.0, 11.0, 10.881818181818183)","(1.5, 1.99, 1.8866666666666667)","(21.0, 75.0, 45.6)","(21.0, 46.0, 37.05882352941177)","(2.9, 4.1, 3.838888888888889)","(81.0, 220.0, 160.0)"
12-01-2023 18:16:29.104909,"(41.0, 95.0, 77.0952380952381)","(6.0, 11.0, 10.881818181818183)","(1.5, 1.99, 1.8866666666666667)","(21.0, 75.0, 45.6)","(21.0, 46.0, 38.76190476190476)","(2.9, 3.95, 3.87)","(81.0, 220.0, 160.0)"
12-01-2023 18:16:30.222636,"(41.0, 95.0, 77.0952380952381)","(6.0, 11.0, 10.881818181818183)","(1.5, 1.99, 1.8866666666666667)","(21.0, 75.0, 45.6)","(21.0, 46.0, 38.76190476190476)","(2.9, 3.95, 3.87)","(81.0, 220.0, 160.0)"
12-01-2023 18:16:31.316299,"(41.0, 95.0, 77.0952380952381)","(6.0, 11.0, 10.881818181818183)","(1.5, 1.99, 1.8866666666666667)","(21.0, 75.0, 45.6)","(21.0, 46.0, 38.76190476190476)","(2.9, 3.95, 3.9074468085106386)","(81.0, 220.0, 160.0)"
12-01-2023 18:16:32.508169,"(41.0, 95.0, 77.0952380952381)","(6.0, 11.0, 10.881818181818183)","(1.5, 1.99, 1.8866666666666667)","(21.0, 75.0, 52.26315789473684)","(21.0, 46.0, 38.76190476190476)","(2.9, 3.95, 3.8375000000000004)","(81.0, 220.0, 160.0)"
12-01-2023 18:16:33.725924,"(41.0, 95.0, 76.2)","(6.0, 11.0, 10.881818181818183)","(1.5, 1.99, 1.8866666666666667)","(21.0, 75.0, 52.26315789473684)","(21.0, 46.0, 38.76190476190476)","(2.9, 3.95, 3.8375000000000004)","(81.0, 220.0, 160.0)"
12-01-2023 18:16:34.963824,"(41.0, 95.0, 76.2)","(6.0, 11.0, 10.881818181818183)","(1.5, 1.99, 1.8866666666666667)","(21.0, 75.0, 52.26315789473684)","(21.0, 46.0, 38.76190476190476)","(2.9, 3.95, 3.8375000000000004)","(81.0, 220.0, 160.0)"
12-01-2023 18:16:36.262341,"(41.0, 95.0, 76.2)","(6.0, 11.0, 10.881818181818183)","(1.5, 1.99, 1.8866666666666667)","(21.0, 75.0, 52.26315789473684)","(21.0, 46.0, 38.76190476190476)","(2.9, 3.95, 3.8375000000000004)","(81.0, 220.0, 160.0)"
12-01-2023 18:16:37.592937,"(41.0, 95.0, 69.28571428571428)","(6.0, 11.0, 10.881818181818183)","(1.5, 1.99, 1.8866666666666667)","(21.0, 75.0, 52.26315789473684)","(21.0, 46.0, 38.76190476190476)","(2.9, 3.95, 3.8375000000000004)","(81.0, 220.0, 160.0)"
12-01-2023 18:16:39.064739,"(41.0, 95.0, 72.5)","(6.0, 11.0, 9.8)","(1.5, 1.99, 1.9125)","(21.0, 75.0, 52.26315789473684)","(21.0, 46.0, 38.76190476190476)","(2.9, 3.95, 3.7785714285714285)","(81.0, 220.0, 160.0)"
12-01-2023 18:16:40.217939,"(41.0, 95.0, 72.5)","(6.0, 11.0, 9.8)","(1.5, 1.99, 1.9125)","(21.0, 75.0, 52.26315789473684)","(21.0, 46.0, 38.76190476190476)","(2.9, 3.95, 3.7785714285714285)","(81.0, 220.0, 160.0)"
12-01-2023 18:16:41.362864,"(41.0, 95.0, 72.5)","(6.0, 11.0, 9.8)","(1.5, 1.99, 1.9125)","(21.0, 75.0, 52.26315789473684)","(21.0, 46.0, 38.76190476190476)","(2.9, 3.95, 3.7785714285714285)","(81.0, 220.0, 160.0)"
12-01-2023 18:16:42.573056,"(41.0, 95.0, 67.3076923076923)","(6.0, 11.0, 9.8)","(1.5, 1.99, 1.9125)","(21.0, 75.0, 52.26315789473684)","(21.0, 46.0, 38.76190476190476)","(2.9, 3.95, 3.7785714285714285)","(81.0, 220.0, 160.0)"
12-01-2023 18:16:43.789441,"(41.0, 95.0, 67.3076923076923)","(6.0, 11.0, 9.8)","(1.5, 1.99, 1.9125)","(21.0, 75.0, 47.869565217391305)","(21.0, 46.0, 38.76190476190476)","(2.9, 3.95, 3.7785714285714285)","(81.0, 220.0, 160.0)"
12-01-2023 18:16:44.908899,"(41.0, 95.0, 67.3076923076923)","(6.0, 11.0, 9.8)","(1.5, 1.99, 1.9125)","(21.0, 75.0, 47.869565217391305)","(21.0, 46.0, 33.63636363636364)","(2.9, 3.95, 3.85)","(81.0, 220.0, 160.0)"
12-01-2023 18:16:46.089142,"(41.0, 95.0, 67.3076923076923)","(6.0, 11.0, 9.8)","(1.5, 1.99, 1.9125)","(21.0, 75.0, 47.869565217391305)","(21.0, 46.0, 36.285714285714285)","(2.9, 3.95, 3.85)","(81.0, 220.0, 160.0)"
12-01-2023 18:16:47.216047,"(41.0, 95.0, 67.3076923076923)","(6.0, 11.0, 9.8)","(1.5, 1.99, 1.9125)","(21.0, 75.0, 47.869565217391305)","(21.0, 46.0, 36.285714285714285)","(2.9, 3.95, 3.85)","(81.0, 220.0, 160.0)"
12-01-2023 18:16:48.344180,"(41.0, 95.0, 67.3076923076923)","(6.0, 11.0, 9.8)","(1.5, 1.99, 1.9125)","(21.0, 75.0, 47.869565217391305)","(21.0, 46.0, 36.285714285714285)","(2.9, 3.95, 3.85)","(81.0, 220.0, 160.0)"
12-01-2023 18:16:49.497115,"(41.0, 95.0, 67.3076923076923)","(6.0, 11.0, 9.8)","(1.5, 1.99, 1.9125)","(21.0, 75.0, 47.869565217391305)","(21.0, 46.0, 36.285714285714285)","(2.9, 3.95, 3.85)","(81.0, 220.0, 160.0)"
12-01-2023 18:16:50.638750,"(41.0, 95.0, 67.3076923076923)","(6.0, 11.0, 9.8)","(1.5, 1.99, 1.9125)","(21.0, 75.0, 47.869565217391305)","(21.0, 46.0, 36.285714285714285)","(2.9, 3.95, 3.85)","(81.0, 220.0, 160.0)"
12-01-2023 18:16:51.856455,"(41.0, 95.0, 67.3076923076923)","(6.0, 11.0, 9.8)","(1.5, 1.99, 1.7464285714285714)","(21.0, 75.0, 47.869565217391305)","(21.0, 46.0, 36.285714285714285)","(2.9, 3.95, 3.85)","(81.0, 220.0, 160.0)"
12-01-2023 18:16:53.055692,"(41.0, 95.0, 65.0)","(6.0, 11.0, 9.8)","(1.5, 1.99, 1.7464285714285714)","(21.0, 75.0, 47.869565217391305)","(21.0, 46.0, 36.285714285714285)","(2.9, 3.95, 3.85)","(81.0, 220.0, 160.0)"
12-01-2023 18:16:54.201075,"(41.0, 95.0, 67.3076923076923)","(6.0, 11.0, 9.8)","(1.5, 1.99, 1.7464285714285714)","(21.0, 75.0, 47.869565217391305)","(21.0, 46.0, 36.285714285714285)","(2.9, 3.95, 3.85)","(81.0, 220.0, 160.0)"
12-01-2023 18:16:55.323532,"(41.0, 95.0, 67.3076923076923)","(6.0, 11.0, 9.8)","(1.5, 1.99, 1.7464285714285714)","(21.0, 75.0, 47.869565217391305)","(21.0, 46.0, 36.285714285714285)","(2.9, 3.95, 3.85)","(81.0, 220.0, 160.0)"
12-01-2023 18:16:56.380655,"(41.0, 95.0, 65.9090909090909)","(6.0, 11.0, 9.8)","(1.5, 1.99, 1.7464285714285714)","(21.0, 75.0, 47.869565217391305)","(21.0, 46.0, 36.285714285714285)","(2.9, 3.95, 3.85)","(81.0, 220.0, 160.0)"
12-01-2023 18:16:57.407480,"(41.0, 95.0, 65.9090909090909)","(6.0, 11.0, 9.8)","(1.5, 1.99, 1.7464285714285714)","(21.0, 75.0, 47.869565217391305)","(21.0, 46.0, 36.285714285714285)","(2.9, 3.95, 3.85)","(81.0, 220.0, 160.0)"
12-01-2023 18:16:58.765880,"(41.0, 95.0, 65.9090909090909)","(6.0, 11.0, 9.8)","(1.5, 1.99, 1.7464285714285714)","(21.0, 75.0, 47.869565217391305)","(21.0, 46.0, 36.285714285714285)","(2.9, 3.95, 3.85)","(81.0, 220.0, 160.0)"
12-01-2023 18:16:59.870662,"(41.0, 95.0, 65.9090909090909)","(6.0, 11.0, 9.8)","(1.5, 1.99, 1.7464285714285714)","(21.0, 75.0, 47.869565217391305)","(21.0, 46.0, 36.285714285714285)","(2.9, 3.95, 3.85)","(81.0, 220.0, 160.0)"
12-01-2023 18:17:00.990806,"(41.0, 95.0, 65.9090909090909)","(6.0, 11.0, 9.8)","(1.5, 1.99, 1.7464285714285714)","(21.0, 75.0, 48.81818181818181)","(21.0, 46.0, 36.285714285714285)","(2.9, 3.95, 3.85)","(81.0, 220.0, 160.0)"
12-01-2023 18:17:02.208798,"(41.0, 95.0, 65.9090909090909)","(6.0, 11.0, 9.8)","(1.5, 1.99, 1.7464285714285714)","(21.0, 75.0, 48.81818181818181)","(21.0, 46.0, 36.285714285714285)","(2.9, 3.95, 3.85)","(81.0, 220.0, 160.0)"
12-01-2023 18:17:03.311701,"(41.0, 95.0, 65.9090909090909)","(6.0, 11.0, 9.8)","(1.5, 1.99, 1.7464285714285714)","(21.0, 75.0, 48.81818181818181)","(21.0, 46.0, 36.285714285714285)","(2.9, 3.95, 3.85)","(81.0, 220.0, 160.0)"
12-01-2023 18:17:04.376062,"(41.0, 95.0, 65.9090909090909)","(6.0, 11.0, 9.8)","(1.5, 1.99, 1.7464285714285714)","(21.0, 75.0, 48.81818181818181)","(21.0, 46.0, 36.285714285714285)","(2.9, 3.95, 3.85)","(81.0, 220.0, 160.0)"
12-01-2023 18:17:05.613355,"(41.0, 95.0, 65.9090909090909)","(6.0, 11.0, 9.8)","(1.5, 1.99, 1.7634615384615384)","(21.0, 75.0, 43.66666666666667)","(21.0, 46.0, 36.285714285714285)","(2.9, 3.95, 3.85)","(81.0, 220.0, 160.0)"
12-01-2023 18:17:06.684975,"(41.0, 95.0, 65.9090909090909)","(6.0, 11.0, 9.8)","(1.5, 1.99, 1.7634615384615384)","(21.0, 75.0, 43.66666666666667)","(21.0, 46.0, 38.470588235294116)","(2.9, 3.95, 3.85)","(81.0, 220.0, 160.0)"
12-01-2023 18:17:07.682370,"(41.0, 95.0, 65.9090909090909)","(6.0, 11.0, 9.8)","(1.5, 1.99, 1.7634615384615384)","(21.0, 75.0, 43.66666666666667)","(21.0, 46.0, 38.470588235294116)","(2.9, 3.95, 3.85)","(81.0, 220.0, 160.0)"
12-01-2023 18:17:08.937419,"(41.0, 95.0, 65.9090909090909)","(6.0, 11.0, 9.8)","(1.5, 1.99, 1.83)","(21.0, 75.0, 43.66666666666667)","(21.0, 46.0, 38.470588235294116)","(2.9, 3.95, 3.85)","(81.0, 220.0, 160.0)"
12-01-2023 18:17:10.032361,"(41.0, 95.0, 65.9090909090909)","(6.0, 11.0, 9.8)","(1.5, 1.98, 1.83)","(21.0, 75.0, 43.66666666666667)","(21.0, 46.0, 38.470588235294116)","(2.9, 3.95, 3.85)","(81.0, 220.0, 160.0)"
12-01-2023 18:17:11.059730,"(41.0, 95.0, 68.33333333333333)","(6.0, 11.0, 9.8)","(1.5, 1.98, 1.83)","(21.0, 75.0, 43.66666666666667)","(21.0, 46.0, 38.470588235294116)","(2.9, 3.95, 3.85)","(81.0, 220.0, 160.0)"
12-01-2023 18:17:12.154561,"(41.0, 95.0, 65.0)","(6.0, 11.0, 9.8)","(1.5, 1.98, 1.83)","(21.0, 75.0, 43.66666666666667)","(21.0, 46.0, 38.470588235294116)","(2.9, 3.95, 3.85)","(81.0, 220.0, 160.0)"
