,Erupting Avatar,Liberty Royal,Wagtail Demon,Emmas Image,Leo Giblet,Hillbilly Joker,Afro Puff,Reel It In
15-12-2022 13:18:04.219783,"(6.5, 8.8, 8.533333333333335)","(5.5, 7.8, 7.0)","(2.5, 2.84, 2.798260869565217)","(6.0, 9.0, 8.26153846153846)","(5.5, 9.6, 7.938461538461539)","(10.0, 20.0, 15.0)","(16.0, 42.0, 33.61904761904762)","(16.0, 32.0, 19.944444444444443)"
15-12-2022 13:18:05.446228,"(6.5, 8.8, 8.533333333333335)","(5.5, 7.8, 6.952941176470588)","(2.5, 2.84, 2.819090909090909)","(6.0, 9.0, 9.03076923076923)","(5.5, 9.6, 7.938461538461539)","(10.0, 20.0, 14.181818181818182)","(16.0, 42.0, 37.33333333333333)","(16.0, 32.0, 19.944444444444443)"
15-12-2022 13:18:06.664361,"(6.5, 8.8, 8.533333333333335)","(5.5, 7.8, 6.947368421052632)","(2.5, 2.86, 2.819090909090909)","(6.5, 9.8, 9.03076923076923)","(5.5, 9.6, 6.9)","(10.0, 20.0, 14.181818181818182)","(16.0, 40.0, 37.33333333333333)","(16.0, 32.0, 19.944444444444443)"
15-12-2022 13:18:07.820019,"(6.5, 8.8, 8.533333333333335)","(5.5, 7.6, 7.066666666666666)","(2.5, 2.86, 2.787272727272727)","(6.5, 9.8, 9.03076923076923)","(5.5, 9.6, 7.9)","(10.0, 20.0, 16.0)","(16.0, 40.0, 35.25)","(16.0, 32.0, 25.0)"
15-12-2022 13:18:09.023635,"(6.5, 8.8, 8.533333333333335)","(5.5, 7.6, 6.914285714285714)","(2.5, 2.88, 2.765714285714286)","(6.5, 9.8, 9.03076923076923)","(5.5, 9.4, 8.4)","(10.0, 19.5, 17.142857142857142)","(16.0, 40.0, 31.81818181818182)","(16.0, 30.0, 25.0)"
15-12-2022 13:18:10.532102,"(6.5, 8.8, 8.666666666666668)","(5.5, 7.6, 6.794736842105263)","(2.5, 2.88, 2.9545454545454546)","(6.5, 9.8, 9.03076923076923)","(5.5, 9.2, 7.2)","(10.0, 19.0, 15.75)","(16.0, 40.0, 36.72727272727273)","(16.0, 30.0, 25.0)"
15-12-2022 13:18:11.935769,"(6.5, 8.8, 8.666666666666668)","(5.5, 7.6, 6.4)","(2.5, 3.15, 2.8083333333333336)","(6.5, 9.8, 8.642857142857142)","(5.5, 7.6, 8.066666666666666)","(10.0, 19.0, 13.857142857142858)","(16.0, 40.0, 30.4)","(16.0, 30.0, 25.166666666666668)"
15-12-2022 13:18:13.321201,"(6.5, 8.8, 8.666666666666668)","(5.5, 7.4, 6.866666666666666)","(2.5, 3.15, 2.8083333333333336)","(6.5, 9.8, 8.642857142857142)","(5.5, 8.8, 8.066666666666666)","(10.0, 19.0, 13.857142857142858)","(16.0, 40.0, 32.8)","(16.0, 29.0, 24.892857142857142)"
15-12-2022 13:18:14.635416,"(6.5, 8.8, 8.51764705882353)","(5.5, 7.4, 6.745454545454545)","(2.5, 3.1, 2.875)","(6.5, 9.8, 8.947368421052632)","(5.5, 8.8, 7.911111111111111)","(10.0, 18.5, 14.25)","(16.0, 40.0, 32.8)","(16.0, 29.0, 21.0)"
15-12-2022 13:18:15.960809,"(6.5, 8.8, 8.41904761904762)","(5.5, 7.4, 6.866666666666666)","(2.5, 3.1, 2.803529411764706)","(6.5, 9.8, 8.99)","(5.5, 8.8, 8.266666666666667)","(10.0, 18.0, 15.142857142857142)","(16.0, 40.0, 32.8)","(16.0, 29.0, 23.5)"
15-12-2022 13:18:17.266077,"(6.5, 8.8, 8.3)","(5.5, 7.4, 7.0)","(2.5, 3.05, 2.7822727272727272)","(6.5, 9.8, 9.440000000000001)","(5.5, 8.8, 8.266666666666667)","(10.0, 18.0, 15.142857142857142)","(16.0, 40.0, 32.8)","(16.0, 29.0, 23.5)"
15-12-2022 13:18:18.687873,"(6.5, 8.8, 8.3)","(5.5, 7.4, 6.628571428571429)","(2.5, 3.05, 2.7884375)","(6.5, 9.8, 9.466666666666667)","(5.5, 8.8, 7.75)","(10.0, 17.5, 13.833333333333334)","(16.0, 40.0, 36.0)","(16.0, 29.0, 20.875)"
15-12-2022 13:18:20.199379,"(6.5, 8.8, 8.3)","(5.5, 7.4, 6.866666666666667)","(2.5, 3.05, 2.7864285714285715)","(6.5, 9.8, 9.524137931034483)","(5.5, 8.2, 7.4714285714285715)","(10.0, 17.5, 13.833333333333334)","(16.0, 40.0, 34.6875)","(16.0, 28.0, 19.857142857142858)"
15-12-2022 13:18:21.539631,"(6.5, 8.8, 8.533333333333333)","(5.5, 7.4, 6.866666666666667)","(2.5, 3.0, 2.7864285714285715)","(6.5, 9.8, 9.524137931034483)","(5.5, 7.6, 7.4714285714285715)","(10.0, 17.5, 13.833333333333334)","(16.0, 42.0, 36.15)","(16.0, 28.0, 19.857142857142858)"
15-12-2022 13:18:22.942589,"(6.5, 8.8, 8.533333333333333)","(5.5, 7.4, 6.866666666666667)","(2.5, 3.0, 2.7864285714285715)","(6.5, 9.8, 9.524137931034483)","(5.5, 7.6, 7.4714285714285715)","(10.0, 17.5, 13.833333333333334)","(16.0, 42.0, 36.15)","(16.0, 28.0, 19.857142857142858)"
15-12-2022 13:18:24.122535,"(6.5, 8.8, 8.533333333333333)","(5.5, 7.4, 6.866666666666667)","(2.5, 3.0, 2.8547368421052632)","(6.5, 9.8, 9.524137931034483)","(5.5, 7.6, 7.507692307692308)","(10.0, 17.5, 13.735294117647058)","(16.0, 42.0, 37.32)","(16.0, 28.0, 19.857142857142858)"
15-12-2022 13:18:25.289946,"(6.5, 8.8, 8.600000000000001)","(5.5, 7.4, 6.628571428571429)","(2.5, 3.0, 2.8547368421052632)","(6.5, 9.8, 9.524137931034483)","(5.5, 7.6, 7.699999999999999)","(10.0, 17.5, 13.735294117647058)","(16.0, 42.0, 37.32)","(16.0, 28.0, 19.857142857142858)"
15-12-2022 13:18:26.423930,"(6.5, 8.8, 8.466666666666667)","(5.5, 7.4, 6.628571428571429)","(2.5, 3.0, 2.9452173913043476)","(6.5, 9.8, 9.524137931034483)","(5.5, 8.2, 7.699999999999999)","(10.0, 17.5, 13.735294117647058)","(16.0, 42.0, 37.666666666666664)","(16.0, 28.0, 20.2)"
15-12-2022 13:18:27.646108,"(6.5, 8.8, 8.466666666666667)","(5.5, 7.4, 6.552941176470588)","(2.5, 2.98, 2.90258064516129)","(6.5, 9.8, 9.431578947368422)","(5.5, 8.2, 7.4714285714285715)","(10.0, 17.5, 13.735294117647058)","(16.0, 42.0, 37.666666666666664)","(16.0, 27.0, 19.272727272727273)"
15-12-2022 13:18:28.832093,"(6.5, 8.8, 8.514285714285714)","(5.5, 7.4, 6.552941176470588)","(2.5, 2.98, 2.8774358974358973)","(6.5, 9.8, 9.16)","(5.5, 7.6, 7.8999999999999995)","(10.0, 17.5, 13.735294117647058)","(16.0, 42.0, 37.666666666666664)","(16.0, 27.0, 19.272727272727273)"
15-12-2022 13:18:30.037187,"(6.5, 9.0, 8.5)","(5.5, 7.4, 6.7)","(2.5, 2.98, 2.8747368421052633)","(6.5, 9.8, 9.294736842105264)","(5.5, 8.2, 7.685714285714286)","(10.0, 17.5, 13.735294117647058)","(16.0, 42.0, 37.666666666666664)","(16.0, 27.0, 19.714285714285715)"
15-12-2022 13:18:31.273922,"(6.5, 9.0, 8.5)","(5.5, 7.2, 6.4)","(2.5, 2.98, 2.8747368421052633)","(6.5, 9.8, 9.378947368421054)","(5.5, 8.2, 7.685714285714286)","(10.0, 17.5, 13.735294117647058)","(16.0, 42.0, 37.666666666666664)","(16.0, 27.0, 21.333333333333332)"
15-12-2022 13:18:32.531020,"(6.5, 9.0, 8.571428571428571)","(5.5, 7.2, 6.635294117647058)","(2.5, 2.98, 2.877560975609756)","(6.5, 9.8, 9.41904761904762)","(5.5, 8.2, 7.3)","(10.0, 17.5, 14.125)","(16.0, 42.0, 37.666666666666664)","(16.0, 27.0, 23.5625)"
15-12-2022 13:18:33.683511,"(6.5, 9.0, 8.5)","(5.5, 7.2, 6.635294117647058)","(2.5, 2.98, 2.9)","(6.5, 9.8, 9.492307692307692)","(5.5, 8.2, 7.814285714285714)","(10.0, 17.5, 10.916666666666666)","(16.0, 42.0, 37.666666666666664)","(16.0, 27.0, 23.5625)"
15-12-2022 13:18:34.780280,"(6.5, 9.0, 8.5)","(5.5, 7.2, 6.368)","(2.5, 2.96, 2.9)","(6.5, 9.8, 9.492307692307692)","(5.5, 8.2, 7.872727272727272)","(10.0, 17.5, 12.233333333333333)","(16.0, 42.0, 38.904761904761905)","(16.0, 27.0, 25.307692307692307)"
15-12-2022 13:18:35.938910,"(6.5, 9.0, 8.55)","(5.5, 7.2, 6.105263157894737)","(2.5, 2.96, 2.924)","(6.5, 9.8, 9.492307692307692)","(5.5, 8.2, 7.872727272727272)","(10.0, 17.5, 11.778947368421052)","(16.0, 42.0, 38.904761904761905)","(16.0, 27.0, 25.307692307692307)"
15-12-2022 13:18:36.985400,"(6.5, 9.0, 8.933333333333334)","(5.5, 7.2, 6.488888888888889)","(2.5, 2.96, 2.9)","(6.5, 9.8, 9.32)","(5.5, 8.2, 7.872727272727272)","(10.0, 16.5, 11.52)","(16.0, 42.0, 37.666666666666664)","(16.0, 27.0, 25.307692307692307)"
15-12-2022 13:18:38.169614,"(6.5, 9.6, 9.054545454545455)","(5.5, 7.2, 6.48)","(2.5, 2.96, 2.921904761904762)","(6.5, 9.8, 9.32)","(5.5, 8.2, 7.9818181818181815)","(10.0, 16.0, 14.719999999999999)","(16.0, 42.0, 37.84)","(16.0, 27.0, 24.0)"
15-12-2022 13:18:39.330839,"(6.5, 9.6, 9.299999999999999)","(5.5, 7.2, 6.48)","(2.5, 2.96, 2.8709090909090906)","(6.5, 9.8, 9.32)","(5.5, 8.2, 8.049999999999999)","(10.0, 16.0, 14.953846153846154)","(16.0, 42.0, 36.36666666666667)","(16.0, 27.0, 22.333333333333332)"
15-12-2022 13:18:40.533323,"(6.5, 9.6, 9.299999999999999)","(5.5, 7.2, 6.48)","(2.5, 2.96, 2.8709090909090906)","(6.5, 9.8, 9.32)","(5.5, 8.2, 8.425)","(10.0, 16.0, 13.62)","(16.0, 42.0, 36.36666666666667)","(16.0, 27.0, 19.0)"
15-12-2022 13:18:41.664184,"(6.5, 9.6, 9.138461538461538)","(5.5, 7.2, 6.442105263157895)","(2.5, 2.96, 2.8709090909090906)","(6.5, 9.8, 9.32)","(5.5, 8.8, 8.425)","(10.0, 16.0, 13.62)","(16.0, 42.0, 36.36666666666667)","(16.0, 27.0, 19.0)"
15-12-2022 13:18:42.852484,"(6.5, 9.6, 8.85)","(5.5, 7.2, 6.192)","(2.5, 2.96, 2.906153846153846)","(6.5, 9.8, 9.184615384615386)","(5.5, 8.8, 8.4)","(10.0, 16.0, 15.093333333333334)","(16.0, 42.0, 36.34782608695652)","(16.0, 27.0, 21.0)"
15-12-2022 13:18:44.011793,"(6.5, 9.6, 9.0)","(5.5, 7.2, 6.48)","(2.5, 2.96, 2.8709090909090906)","(6.5, 9.6, 9.085714285714285)","(5.5, 8.8, 8.4)","(10.0, 16.0, 13.62)","(16.0, 42.0, 36.34782608695652)","(16.0, 27.0, 19.0)"
15-12-2022 13:18:45.195457,"(6.5, 9.6, 8.85)","(5.5, 7.2, 6.48)","(2.5, 2.96, 2.8709090909090906)","(6.5, 9.6, 9.085714285714285)","(5.5, 8.8, 8.4)","(10.0, 16.0, 13.62)","(16.0, 42.0, 36.34782608695652)","(16.0, 27.0, 19.0)"
15-12-2022 13:18:46.358613,"(6.5, 9.6, 9.15)","(5.5, 7.0, 6.424)","(2.5, 2.96, 2.8899999999999997)","(6.5, 9.6, 9.072727272727274)","(5.5, 8.8, 8.4)","(10.0, 16.0, 12.736)","(16.0, 42.0, 36.34782608695652)","(16.0, 27.0, 21.782608695652172)"
15-12-2022 13:18:47.570212,"(6.5, 9.6, 9.24)","(5.5, 7.0, 6.413793103448276)","(2.5, 2.96, 2.79125)","(6.5, 9.4, 9.175)","(5.5, 8.8, 8.4)","(10.0, 16.0, 10.923076923076923)","(16.0, 42.0, 36.34782608695652)","(16.0, 27.0, 18.178571428571427)"
15-12-2022 13:18:48.650793,"(6.5, 9.6, 9.0)","(5.5, 6.8, 6.413793103448276)","(2.5, 2.96, 2.79125)","(6.5, 9.4, 9.175)","(5.5, 8.8, 8.545454545454547)","(10.0, 16.0, 10.789473684210526)","(16.0, 42.0, 36.34782608695652)","(16.0, 27.0, 18.178571428571427)"
15-12-2022 13:18:49.746708,"(6.5, 9.6, 8.85)","(5.5, 6.8, 5.902631578947369)","(2.5, 2.96, 2.79125)","(6.5, 9.4, 9.175)","(5.5, 8.8, 8.545454545454547)","(10.0, 16.0, 10.789473684210526)","(16.0, 42.0, 36.583333333333336)","(16.0, 27.0, 19.625)"
15-12-2022 13:18:50.871335,"(6.5, 9.6, 8.85)","(5.5, 6.6, 5.935714285714286)","(2.5, 2.96, 2.7889999999999997)","(6.5, 9.4, 9.466666666666667)","(5.5, 8.8, 8.545454545454547)","(10.0, 16.0, 10.789473684210526)","(18.0, 42.0, 36.583333333333336)","(16.0, 26.0, 21.2)"
15-12-2022 13:18:51.888929,"(6.5, 9.6, 9.225)","(5.5, 6.6, 5.92)","(2.5, 2.96, 2.7889999999999997)","(6.5, 9.8, 9.466666666666667)","(5.5, 8.8, 8.363636363636363)","(10.0, 16.0, 10.789473684210526)","(18.0, 42.0, 36.583333333333336)","(16.0, 26.0, 21.2)"
15-12-2022 13:18:52.924577,"(6.5, 9.6, 9.0)","(5.5, 6.6, 5.92)","(2.5, 2.96, 2.7889999999999997)","(6.5, 9.8, 9.522222222222222)","(5.5, 8.8, 8.0)","(10.0, 16.0, 10.789473684210526)","(18.0, 42.0, 36.583333333333336)","(16.0, 26.0, 22.8)"
15-12-2022 13:18:54.025336,"(6.5, 9.6, 9.085714285714285)","(5.5, 6.6, 5.92)","(2.5, 2.94, 2.86)","(6.5, 9.8, 9.522222222222222)","(5.5, 8.8, 8.363636363636363)","(10.0, 16.0, 10.789473684210526)","(18.0, 42.0, 36.583333333333336)","(16.0, 26.0, 21.2)"
15-12-2022 13:18:55.088610,"(6.5, 9.6, 9.15)","(5.5, 6.6, 6.042857142857143)","(2.5, 2.94, 2.8028571428571425)","(6.5, 9.8, 9.522222222222222)","(5.5, 8.8, 8.363636363636363)","(10.0, 16.0, 10.84375)","(18.0, 42.0, 36.583333333333336)","(16.0, 26.0, 21.2)"
15-12-2022 13:18:56.066338,"(6.5, 9.6, 9.15)","(5.5, 6.6, 6.042857142857143)","(2.5, 2.9, 2.82)","(6.5, 9.8, 9.522222222222222)","(5.5, 8.8, 8.363636363636363)","(10.0, 16.0, 11.333333333333334)","(18.0, 42.0, 36.583333333333336)","(16.0, 26.0, 21.636363636363637)"
15-12-2022 13:18:57.071007,"(6.5, 9.6, 9.085714285714285)","(5.5, 6.6, 6.102127659574468)","(2.5, 2.9, 2.82)","(6.5, 9.8, 9.522222222222222)","(5.5, 8.8, 8.5)","(10.0, 15.5, 10.954545454545455)","(18.0, 42.0, 36.583333333333336)","(16.0, 26.0, 21.657894736842106)"
15-12-2022 13:18:58.142813,"(6.5, 9.6, 9.15)","(5.5, 6.6, 6.129545454545455)","(2.5, 2.9, 2.795)","(6.5, 9.8, 9.522222222222222)","(5.5, 8.8, 8.571428571428571)","(10.0, 15.5, 10.954545454545455)","(18.0, 42.0, 36.583333333333336)","(16.0, 26.0, 20.107142857142858)"
15-12-2022 13:18:59.161212,"(6.5, 9.6, 9.085714285714285)","(5.5, 6.6, 6.025)","(2.5, 2.9, 2.789230769230769)","(6.5, 9.8, 9.522222222222222)","(5.5, 8.8, 8.571428571428571)","(10.0, 15.5, 10.8125)","(18.0, 42.0, 36.583333333333336)","(16.0, 26.0, 21.657894736842106)"
15-12-2022 13:19:00.113818,"(6.5, 9.6, 9.225)","(5.5, 6.6, 6.0)","(2.5, 2.86, 2.793333333333333)","(6.5, 9.8, 9.522222222222222)","(5.5, 8.8, 8.571428571428571)","(10.0, 15.5, 10.8125)","(18.0, 42.0, 36.583333333333336)","(16.0, 26.0, 21.657894736842106)"
15-12-2022 13:19:01.113850,"(6.5, 9.6, 9.225)","(5.5, 6.4, 6.05)","(2.5, 2.86, 2.7857142857142856)","(6.5, 9.8, 9.522222222222222)","(5.5, 8.8, 8.514285714285714)","(10.0, 15.5, 12.285714285714285)","(18.0, 42.0, 36.583333333333336)","(16.0, 26.0, 22.15)"
15-12-2022 13:19:02.130626,"(6.5, 9.6, 8.933333333333334)","(5.5, 6.4, 6.05)","(2.5, 2.86, 2.7842105263157895)","(6.5, 11.0, 10.38888888888889)","(5.5, 8.8, 8.355555555555556)","(10.0, 15.5, 12.23913043478261)","(18.0, 42.0, 36.583333333333336)","(16.0, 26.0, 21.0)"
15-12-2022 13:19:03.167678,"(6.5, 9.6, 9.2)","(5.5, 6.4, 6.05)","(2.5, 2.84, 2.785454545454545)","(6.5, 11.0, 10.48235294117647)","(5.5, 8.8, 8.514285714285714)","(10.0, 15.5, 11.928571428571429)","(18.0, 42.0, 36.583333333333336)","(16.0, 26.0, 21.88235294117647)"
15-12-2022 13:19:04.199489,"(6.5, 9.6, 8.953846153846154)","(5.5, 6.4, 6.05)","(2.5, 2.84, 2.79)","(6.5, 11.0, 10.48235294117647)","(5.5, 8.8, 8.514285714285714)","(10.0, 15.5, 11.928571428571429)","(18.0, 42.0, 36.583333333333336)","(16.0, 26.0, 22.81818181818182)"
15-12-2022 13:19:05.255862,"(6.5, 9.6, 9.12)","(5.5, 6.4, 6.110344827586207)","(2.5, 2.82, 2.7866666666666666)","(6.5, 11.0, 10.48235294117647)","(5.5, 8.8, 8.589473684210526)","(10.0, 15.5, 14.428571428571429)","(18.0, 42.0, 36.583333333333336)","(16.0, 26.0, 22.81818181818182)"
15-12-2022 13:19:06.275632,"(6.5, 9.6, 8.953846153846154)","(5.5, 6.4, 6.076923076923077)","(2.5, 2.82, 2.721818181818182)","(6.5, 11.0, 10.538461538461538)","(5.5, 8.8, 8.266666666666667)","(10.0, 15.5, 12.5)","(18.0, 42.0, 36.583333333333336)","(16.0, 26.0, 22.81818181818182)"
15-12-2022 13:19:07.377203,"(6.5, 9.6, 8.953846153846154)","(5.5, 6.4, 6.129032258064516)","(2.45, 2.8, 2.7575)","(6.5, 11.0, 9.649999999999999)","(6.0, 8.8, 8.50909090909091)","(10.0, 15.5, 12.5)","(20.0, 42.0, 34.30769230769231)","(16.0, 26.0, 22.81818181818182)"
15-12-2022 13:19:08.403311,"(6.5, 9.6, 9.12)","(5.5, 6.4, 6.129032258064516)","(2.45, 2.8, 2.768125)","(6.5, 11.0, 9.649999999999999)","(6.0, 8.8, 8.266666666666667)","(10.0, 15.5, 12.5)","(20.0, 42.0, 36.11764705882353)","(16.0, 26.0, 20.615384615384617)"
15-12-2022 13:19:09.427631,"(6.5, 9.6, 8.8)","(5.5, 6.4, 6.129032258064516)","(2.45, 2.8, 2.768125)","(6.5, 11.0, 10.4)","(6.0, 8.8, 8.600000000000001)","(10.0, 15.5, 12.5)","(20.0, 42.0, 34.857142857142854)","(16.0, 26.0, 18.272727272727273)"
15-12-2022 13:19:10.445346,"(6.5, 9.6, 8.8)","(5.5, 6.4, 6.129032258064516)","(2.45, 2.78, 2.771578947368421)","(6.5, 11.0, 10.4)","(6.0, 8.8, 8.600000000000001)","(10.0, 15.5, 12.875)","(20.0, 42.0, 36.73684210526316)","(16.0, 26.0, 18.272727272727273)"
15-12-2022 13:19:11.497834,"(6.5, 9.6, 8.894117647058824)","(5.5, 6.4, 6.129032258064516)","(2.45, 2.8, 2.768965517241379)","(6.5, 11.0, 10.4)","(6.0, 8.8, 8.600000000000001)","(10.0, 15.5, 12.875)","(20.0, 42.0, 37.45454545454545)","(16.0, 26.0, 18.272727272727273)"
15-12-2022 13:19:12.602648,"(6.5, 9.6, 9.155555555555555)","(5.5, 6.4, 6.129032258064516)","(2.45, 2.8, 2.772307692307692)","(6.5, 12.0, 10.04)","(6.0, 8.8, 8.600000000000001)","(10.0, 15.5, 12.875)","(20.0, 42.0, 37.45454545454545)","(16.0, 26.0, 18.272727272727273)"
15-12-2022 13:19:13.688581,"(6.5, 9.6, 9.016666666666666)","(5.5, 6.4, 6.129032258064516)","(2.45, 2.8, 2.772307692307692)","(6.5, 12.0, 9.827272727272726)","(6.0, 8.8, 8.600000000000001)","(10.0, 15.5, 12.875)","(20.0, 42.0, 37.45454545454545)","(16.0, 26.0, 18.272727272727273)"
15-12-2022 13:19:14.738613,"(6.5, 9.6, 8.968421052631578)","(5.5, 6.4, 6.129032258064516)","(2.45, 2.8, 2.78)","(6.5, 11.5, 9.827272727272726)","(6.0, 8.8, 9.75)","(10.0, 15.5, 13.25)","(20.0, 42.0, 37.45454545454545)","(16.0, 26.0, 20.736842105263158)"
15-12-2022 13:19:15.837005,"(6.5, 9.6, 8.968421052631578)","(5.5, 6.4, 6.129032258064516)","(2.45, 2.86, 2.7980645161290325)","(6.5, 11.0, 10.258823529411764)","(6.0, 10.5, 9.4)","(10.0, 15.5, 13.152173913043478)","(20.0, 42.0, 37.45454545454545)","(16.0, 26.0, 20.736842105263158)"
15-12-2022 13:19:16.906608,"(6.5, 9.6, 8.968421052631578)","(5.5, 6.4, 6.129032258064516)","(2.45, 2.86, 2.7980645161290325)","(6.5, 11.0, 10.258823529411764)","(6.0, 10.0, 9.147368421052631)","(10.0, 15.5, 13.152173913043478)","(20.0, 42.0, 37.45454545454545)","(16.0, 26.0, 18.692307692307693)"
15-12-2022 13:19:17.916041,"(6.5, 9.0, 8.8)","(5.5, 6.4, 6.129032258064516)","(2.45, 2.86, 2.8066666666666666)","(6.5, 11.0, 9.993103448275862)","(6.0, 10.0, 9.147368421052631)","(10.0, 15.5, 13.152173913043478)","(20.0, 42.0, 37.45454545454545)","(16.0, 26.0, 21.023809523809526)"
15-12-2022 13:19:19.005290,"(6.5, 9.0, 8.8)","(5.5, 6.4, 6.129032258064516)","(2.45, 2.86, 2.8066666666666666)","(6.5, 11.5, 10.4)","(6.0, 10.0, 9.147368421052631)","(10.0, 15.5, 13.520833333333334)","(20.0, 42.0, 37.833333333333336)","(16.0, 26.0, 19.46875)"
15-12-2022 13:19:20.036164,"(6.5, 9.0, 8.8)","(5.5, 6.4, 6.129032258064516)","(2.45, 2.86, 2.8066666666666666)","(6.5, 11.0, 10.4)","(6.0, 10.0, 9.147368421052631)","(10.0, 15.5, 13.520833333333334)","(20.0, 42.0, 37.833333333333336)","(16.0, 26.0, 19.46875)"
15-12-2022 13:19:21.064604,"(6.5, 9.0, 8.8)","(5.5, 6.4, 6.129032258064516)","(2.45, 2.88, 2.831304347826087)","(6.5, 11.0, 10.181818181818182)","(6.0, 10.0, 9.280000000000001)","(10.0, 15.5, 13.625)","(20.0, 42.0, 37.833333333333336)","(16.0, 25.0, 18.46153846153846)"
15-12-2022 13:19:22.109669,"(6.5, 9.0, 8.8)","(5.5, 6.4, 6.12)","(2.45, 2.88, 2.820606060606061)","(6.5, 11.0, 10.139130434782608)","(6.0, 10.0, 9.280000000000001)","(10.0, 15.5, 13.625)","(20.0, 42.0, 37.833333333333336)","(16.0, 25.0, 18.846153846153847)"
15-12-2022 13:19:23.175791,"(6.5, 9.0, 8.8)","(5.5, 6.4, 6.105882352941177)","(2.45, 2.88, 2.820606060606061)","(6.5, 11.0, 10.28)","(6.0, 10.0, 9.280000000000001)","(10.0, 15.5, 13.625)","(20.0, 42.0, 37.833333333333336)","(16.0, 25.0, 18.846153846153847)"
15-12-2022 13:19:24.253741,"(6.5, 9.2, 8.523076923076923)","(5.5, 6.4, 6.122222222222223)","(2.45, 2.88, 2.820606060606061)","(6.5, 11.0, 10.28)","(6.0, 10.0, 9.280000000000001)","(10.0, 15.5, 13.8)","(20.0, 42.0, 37.833333333333336)","(16.0, 25.0, 18.846153846153847)"
15-12-2022 13:19:25.425082,"(6.5, 9.2, 8.523076923076923)","(5.5, 6.4, 6.077419354838709)","(2.45, 2.88, 2.8317241379310345)","(6.5, 10.5, 9.942857142857143)","(6.0, 10.0, 9.280000000000001)","(10.0, 15.0, 12.642857142857142)","(20.0, 42.0, 37.833333333333336)","(16.0, 25.0, 18.846153846153847)"
15-12-2022 13:19:26.498725,"(6.5, 9.0, 8.7)","(5.5, 6.4, 6.077419354838709)","(2.45, 2.88, 2.8317241379310345)","(6.5, 10.5, 9.878260869565217)","(6.0, 10.0, 9.588235294117647)","(10.0, 15.0, 13.285714285714285)","(20.0, 42.0, 37.833333333333336)","(16.0, 25.0, 17.272727272727273)"
15-12-2022 13:19:27.593160,"(6.5, 9.2, 8.8)","(5.5, 6.4, 6.077419354838709)","(2.45, 2.88, 2.8168421052631576)","(6.5, 10.5, 9.878260869565217)","(6.0, 10.0, 9.200000000000001)","(10.0, 15.0, 13.75)","(20.0, 42.0, 37.833333333333336)","(16.0, 25.0, 17.272727272727273)"
15-12-2022 13:19:28.657372,"(6.5, 9.2, 8.72)","(5.5, 6.4, 6.077419354838709)","(2.45, 2.88, 2.80695652173913)","(7.0, 10.5, 9.447619047619048)","(6.0, 10.0, 9.563636363636364)","(10.0, 14.5, 12.892857142857142)","(20.0, 42.0, 37.833333333333336)","(16.0, 25.0, 17.272727272727273)"
15-12-2022 13:19:29.758440,"(6.5, 9.2, 8.72)","(5.5, 6.4, 6.066666666666666)","(2.45, 2.88, 2.80695652173913)","(7.0, 10.5, 10.24)","(6.0, 10.0, 9.200000000000001)","(10.0, 14.5, 12.625)","(20.0, 42.0, 37.833333333333336)","(16.0, 25.0, 20.75)"
15-12-2022 13:19:30.779005,"(6.5, 9.2, 8.56)","(5.5, 6.0, 5.520833333333333)","(2.45, 2.88, 2.8168421052631576)","(7.0, 10.5, 10.24)","(6.0, 10.0, 9.285714285714286)","(10.0, 14.5, 12.625)","(20.0, 42.0, 37.833333333333336)","(16.0, 25.0, 18.846153846153847)"
15-12-2022 13:19:31.875493,"(6.5, 9.2, 8.56)","(5.5, 6.0, 5.682758620689655)","(2.45, 2.88, 2.8168421052631576)","(7.0, 11.5, 10.4)","(6.0, 10.5, 9.593333333333334)","(10.0, 14.5, 12.625)","(20.0, 42.0, 37.833333333333336)","(16.0, 25.0, 20.555555555555557)"
15-12-2022 13:19:32.913383,"(6.5, 9.2, 8.56)","(5.5, 6.0, 5.682758620689655)","(2.45, 2.88, 2.868)","(7.0, 11.5, 10.222222222222221)","(6.0, 10.5, 9.528571428571428)","(10.0, 14.5, 12.625)","(20.0, 42.0, 37.833333333333336)","(16.0, 25.0, 18.846153846153847)"
15-12-2022 13:19:33.938097,"(6.5, 9.2, 8.56)","(5.5, 6.0, 5.677419354838709)","(2.45, 2.88, 2.8499999999999996)","(7.0, 11.5, 10.222222222222221)","(6.0, 10.5, 9.528571428571428)","(10.0, 14.5, 12.625)","(20.0, 42.0, 37.833333333333336)","(16.0, 25.0, 20.555555555555557)"
15-12-2022 13:19:35.012372,"(6.5, 9.2, 8.56)","(5.5, 6.0, 5.677419354838709)","(2.45, 2.88, 2.8499999999999996)","(7.0, 11.5, 10.4)","(6.0, 10.5, 9.82)","(10.0, 14.5, 12.22)","(20.0, 42.0, 37.833333333333336)","(16.0, 25.0, 20.294117647058822)"
15-12-2022 13:19:36.027602,"(6.5, 9.2, 8.56)","(5.5, 6.0, 5.677419354838709)","(2.45, 2.88, 2.8499999999999996)","(7.0, 11.0, 10.4)","(6.0, 10.5, 9.908695652173913)","(10.0, 14.5, 12.22)","(20.0, 42.0, 37.833333333333336)","(16.0, 25.0, 21.363636363636363)"
