,Love My Key,Terrific Janine,Agera,Levente,Local Doll,Potch,Copy Cat,Quest For Extra
12-01-2023 17:42:06.299992,"(13.0, 34.0, 29.0)","(10.0, 20.0, 16.764705882352942)","(9.0, 19.0, 14.272727272727273)","(51.0, 440.0, 247.5)","(7.5, 18.5, 14.964285714285715)","(7.5, 16.0, 11.036363636363635)","(10.0, 24.0, 20.5)","(1.55, 1.82, 1.7610526315789474)"
12-01-2023 17:42:07.338227,"(13.0, 34.0, 29.0)","(10.0, 20.0, 16.764705882352942)","(9.0, 19.0, 14.272727272727273)","(51.0, 440.0, 247.5)","(7.5, 18.5, 14.964285714285715)","(7.5, 16.0, 11.036363636363635)","(10.0, 24.0, 20.5)","(1.55, 1.82, 1.7610526315789474)"
12-01-2023 17:42:08.364570,"(13.0, 34.0, 29.0)","(10.0, 20.0, 16.764705882352942)","(9.0, 19.0, 14.272727272727273)","(51.0, 440.0, 247.5)","(7.5, 18.5, 14.964285714285715)","(7.5, 16.0, 11.036363636363635)","(10.0, 24.0, 20.5)","(1.55, 1.82, 1.7610526315789474)"
12-01-2023 17:42:09.380039,"(13.0, 34.0, 29.0)","(10.0, 20.0, 16.764705882352942)","(9.0, 19.0, 14.272727272727273)","(51.0, 440.0, 247.5)","(7.5, 18.5, 14.964285714285715)","(7.5, 16.0, 11.036363636363635)","(10.0, 24.0, 20.5)","(1.55, 1.82, 1.7610526315789474)"
12-01-2023 17:42:10.412000,"(13.0, 34.0, 29.0)","(10.0, 20.0, 16.764705882352942)","(9.0, 19.0, 14.272727272727273)","(51.0, 440.0, 111.66666666666667)","(7.5, 18.5, 14.964285714285715)","(7.5, 16.0, 11.036363636363635)","(10.0, 24.0, 20.5)","(1.55, 1.82, 1.7610526315789474)"
12-01-2023 17:42:11.477213,"(13.0, 34.0, 29.0)","(10.0, 20.0, 16.764705882352942)","(9.0, 19.0, 14.272727272727273)","(51.0, 440.0, 111.66666666666667)","(7.5, 18.5, 14.964285714285715)","(7.5, 16.0, 11.036363636363635)","(10.0, 24.0, 20.5)","(1.55, 1.82, 1.7610526315789474)"
12-01-2023 17:42:12.577433,"(13.0, 34.0, 29.0)","(10.0, 20.0, 16.764705882352942)","(9.0, 19.0, 14.272727272727273)","(51.0, 440.0, 111.66666666666667)","(7.5, 18.5, 14.964285714285715)","(7.5, 16.0, 11.036363636363635)","(10.0, 24.0, 20.5)","(1.55, 1.82, 1.7625)"
12-01-2023 17:42:13.560268,"(13.0, 34.0, 29.0)","(10.0, 20.0, 16.764705882352942)","(9.0, 19.0, 14.272727272727273)","(51.0, 440.0, 111.66666666666667)","(7.5, 18.5, 14.964285714285715)","(7.5, 16.0, 11.036363636363635)","(10.0, 24.0, 20.5)","(1.55, 1.83, 1.7625)"
12-01-2023 17:42:14.608799,"(13.0, 34.0, 29.0)","(10.0, 20.0, 16.764705882352942)","(9.0, 19.0, 14.272727272727273)","(51.0, 440.0, 111.66666666666667)","(7.5, 18.5, 14.964285714285715)","(7.5, 16.0, 11.036363636363635)","(10.0, 24.0, 20.5)","(1.55, 1.83, 1.7625)"
12-01-2023 17:42:15.673321,"(13.0, 34.0, 29.0)","(10.0, 20.0, 16.764705882352942)","(9.0, 19.0, 14.272727272727273)","(51.0, 440.0, 111.66666666666667)","(7.5, 18.5, 14.964285714285715)","(7.5, 16.0, 11.036363636363635)","(10.0, 24.0, 20.5)","(1.55, 1.83, 1.7625)"
12-01-2023 17:42:16.796521,"(13.0, 34.0, 29.0)","(10.0, 20.0, 16.764705882352942)","(9.0, 19.0, 14.272727272727273)","(51.0, 440.0, 111.66666666666667)","(7.5, 18.5, 14.964285714285715)","(7.5, 16.0, 11.036363636363635)","(10.0, 24.0, 20.5)","(1.55, 1.83, 1.7625)"
12-01-2023 17:42:17.894213,"(13.0, 34.0, 29.0)","(10.0, 20.0, 16.764705882352942)","(9.0, 19.0, 14.272727272727273)","(51.0, 440.0, 223.33333333333334)","(7.5, 18.5, 14.964285714285715)","(7.5, 16.0, 11.036363636363635)","(10.0, 24.0, 20.5)","(1.55, 1.83, 1.7625)"
12-01-2023 17:42:18.915532,"(13.0, 34.0, 29.0)","(10.0, 20.0, 16.764705882352942)","(9.0, 19.0, 14.272727272727273)","(51.0, 440.0, 223.33333333333334)","(7.5, 18.5, 14.964285714285715)","(7.5, 16.0, 11.036363636363635)","(10.0, 24.0, 20.5)","(1.55, 1.83, 1.7625)"
12-01-2023 17:42:20.082451,"(13.0, 34.0, 29.0)","(10.0, 20.0, 16.764705882352942)","(9.0, 19.0, 14.272727272727273)","(51.0, 440.0, 223.33333333333334)","(7.5, 18.5, 9.416666666666666)","(7.5, 16.0, 9.98)","(10.0, 24.0, 20.5)","(1.55, 1.83, 1.7625)"
12-01-2023 17:42:21.272747,"(13.0, 34.0, 29.0)","(10.0, 20.0, 16.764705882352942)","(9.0, 19.0, 14.272727272727273)","(51.0, 440.0, 223.33333333333334)","(7.5, 18.5, 12.444444444444445)","(7.5, 16.0, 9.98)","(10.0, 24.0, 20.5)","(1.55, 1.83, 1.7625)"
12-01-2023 17:42:22.439037,"(13.0, 34.0, 29.0)","(10.0, 20.0, 16.764705882352942)","(9.0, 19.0, 14.272727272727273)","(51.0, 440.0, 223.33333333333334)","(7.5, 18.5, 12.444444444444445)","(7.5, 16.0, 9.98)","(10.0, 24.0, 20.5)","(1.55, 1.83, 1.7625)"
12-01-2023 17:42:23.582778,"(13.0, 34.0, 29.0)","(10.0, 20.0, 16.764705882352942)","(9.0, 19.0, 14.272727272727273)","(51.0, 440.0, 223.33333333333334)","(7.5, 18.5, 12.444444444444445)","(7.5, 16.0, 9.98)","(10.0, 24.0, 20.5)","(1.55, 1.83, 1.7625)"
12-01-2023 17:42:24.668580,"(13.0, 34.0, 29.0)","(10.0, 20.0, 16.764705882352942)","(9.0, 19.0, 14.272727272727273)","(51.0, 440.0, 223.33333333333334)","(7.5, 18.5, 12.444444444444445)","(7.5, 16.0, 9.98)","(10.0, 24.0, 20.5)","(1.55, 1.83, 1.7625)"
12-01-2023 17:42:25.852682,"(13.0, 34.0, 29.0)","(10.0, 20.0, 16.764705882352942)","(9.0, 19.0, 14.272727272727273)","(51.0, 440.0, 223.33333333333334)","(7.5, 18.5, 13.149999999999999)","(7.5, 16.0, 11.1)","(10.0, 24.0, 20.5)","(1.55, 1.83, 1.7625)"
12-01-2023 17:42:27.148270,"(13.0, 34.0, 29.0)","(10.0, 20.0, 16.764705882352942)","(9.0, 19.0, 14.272727272727273)","(51.0, 440.0, 223.33333333333334)","(7.5, 18.5, 11.9375)","(7.5, 16.0, 11.1)","(10.0, 24.0, 20.5)","(1.55, 1.83, 1.8107142857142857)"
12-01-2023 17:42:28.358290,"(13.0, 34.0, 29.0)","(10.0, 20.0, 16.764705882352942)","(9.0, 19.0, 14.272727272727273)","(51.0, 440.0, 223.33333333333334)","(7.5, 18.5, 11.9375)","(7.5, 16.0, 11.1)","(10.0, 24.0, 20.5)","(1.55, 1.85, 1.8107142857142857)"
12-01-2023 17:42:29.526798,"(13.0, 34.0, 29.0)","(10.0, 20.0, 16.764705882352942)","(9.0, 19.0, 14.272727272727273)","(51.0, 440.0, 223.33333333333334)","(7.5, 18.5, 12.444444444444445)","(7.5, 16.0, 11.1)","(10.0, 24.0, 20.5)","(1.55, 1.85, 1.8107142857142857)"
12-01-2023 17:42:30.727885,"(13.0, 34.0, 29.0)","(10.0, 20.0, 16.764705882352942)","(9.0, 19.0, 14.272727272727273)","(51.0, 440.0, 223.33333333333334)","(7.5, 18.5, 12.555555555555555)","(7.5, 16.0, 12.325)","(10.0, 24.0, 20.5)","(1.55, 1.85, 1.8107142857142857)"
12-01-2023 17:42:31.942621,"(13.0, 34.0, 29.0)","(10.0, 20.0, 16.764705882352942)","(9.0, 19.0, 14.272727272727273)","(51.0, 440.0, 223.33333333333334)","(7.5, 18.5, 12.555555555555555)","(7.5, 16.0, 12.325)","(10.0, 24.0, 20.5)","(1.55, 1.85, 1.8107142857142857)"
12-01-2023 17:42:33.184318,"(13.0, 34.0, 29.0)","(10.0, 20.0, 16.764705882352942)","(9.0, 19.0, 14.272727272727273)","(51.0, 440.0, 223.33333333333334)","(7.5, 18.5, 12.555555555555555)","(7.5, 16.0, 12.325)","(10.0, 24.0, 20.5)","(1.55, 1.85, 1.8107142857142857)"
12-01-2023 17:42:34.352493,"(13.0, 34.0, 29.0)","(10.0, 20.0, 16.764705882352942)","(9.0, 19.0, 14.272727272727273)","(51.0, 440.0, 223.33333333333334)","(7.5, 18.5, 11.142857142857142)","(7.5, 16.0, 12.325)","(10.0, 24.0, 20.5)","(1.55, 1.85, 1.8107142857142857)"
12-01-2023 17:42:35.469480,"(13.0, 34.0, 29.0)","(10.0, 20.0, 16.764705882352942)","(9.0, 19.0, 14.272727272727273)","(51.0, 440.0, 223.33333333333334)","(7.5, 18.5, 11.142857142857142)","(7.5, 16.0, 12.325)","(10.0, 24.0, 20.5)","(1.55, 1.85, 1.8107142857142857)"
12-01-2023 17:42:36.566724,"(13.0, 34.0, 29.0)","(10.0, 20.0, 16.764705882352942)","(9.0, 19.0, 14.272727272727273)","(51.0, 440.0, 111.66666666666667)","(7.5, 18.5, 11.142857142857142)","(7.5, 16.0, 12.325)","(10.0, 24.0, 20.5)","(1.55, 1.85, 1.8107142857142857)"
12-01-2023 17:42:37.830330,"(13.0, 34.0, 29.0)","(10.0, 20.0, 16.764705882352942)","(9.0, 19.0, 14.272727272727273)","(51.0, 440.0, 111.66666666666667)","(7.5, 18.5, 11.142857142857142)","(7.5, 16.0, 12.325)","(10.0, 24.0, 20.5)","(1.55, 1.85, 1.8107142857142857)"
12-01-2023 17:42:39.214341,"(13.0, 34.0, 29.0)","(10.0, 20.0, 16.764705882352942)","(9.0, 19.0, 14.272727272727273)","(51.0, 440.0, 111.66666666666667)","(7.5, 18.5, 13.25)","(7.5, 16.0, 12.325)","(10.0, 24.0, 20.5)","(1.55, 1.85, 1.8107142857142857)"
12-01-2023 17:42:40.417208,"(13.0, 34.0, 29.0)","(10.0, 20.0, 16.764705882352942)","(9.0, 19.0, 14.272727272727273)","(51.0, 440.0, 111.66666666666667)","(7.5, 18.5, 13.25)","(7.5, 16.0, 12.325)","(10.0, 24.0, 20.5)","(1.55, 1.85, 1.8107142857142857)"
12-01-2023 17:42:41.613330,"(13.0, 34.0, 29.0)","(10.0, 20.0, 16.764705882352942)","(9.0, 19.0, 14.272727272727273)","(51.0, 440.0, 111.66666666666667)","(7.5, 18.5, 13.25)","(7.5, 16.0, 12.325)","(10.0, 24.0, 20.5)","(1.55, 1.85, 1.8107142857142857)"
12-01-2023 17:42:42.885286,"(13.0, 34.0, 29.0)","(10.0, 20.0, 16.764705882352942)","(9.0, 19.0, 14.272727272727273)","(51.0, 440.0, 222.22222222222223)","(7.5, 18.5, 13.25)","(7.5, 16.0, 12.325)","(10.0, 24.0, 20.5)","(1.55, 1.85, 1.8107142857142857)"
12-01-2023 17:42:44.106950,"(13.0, 34.0, 29.0)","(10.0, 20.0, 16.764705882352942)","(9.0, 19.0, 14.272727272727273)","(51.0, 440.0, 222.22222222222223)","(7.5, 18.5, 13.25)","(7.5, 16.0, 12.325)","(10.0, 24.0, 20.5)","(1.55, 1.85, 1.8107142857142857)"
12-01-2023 17:42:45.377836,"(13.0, 34.0, 29.0)","(10.0, 20.0, 16.764705882352942)","(9.0, 19.0, 14.272727272727273)","(51.0, 440.0, 222.22222222222223)","(7.5, 18.5, 13.25)","(7.5, 16.0, 12.325)","(10.0, 24.0, 20.5)","(1.55, 1.85, 1.8107142857142857)"
12-01-2023 17:42:46.449644,"(13.0, 34.0, 29.0)","(10.0, 20.0, 16.764705882352942)","(9.0, 19.0, 14.272727272727273)","(51.0, 440.0, 222.22222222222223)","(7.5, 18.5, 13.25)","(7.5, 16.0, 12.325)","(10.0, 24.0, 20.5)","(1.55, 1.85, 1.8107142857142857)"
12-01-2023 17:42:47.547471,"(13.0, 34.0, 29.0)","(10.0, 20.0, 16.764705882352942)","(9.0, 19.0, 14.272727272727273)","(51.0, 440.0, 222.22222222222223)","(7.5, 18.5, 13.25)","(7.5, 16.0, 12.325)","(10.0, 24.0, 20.5)","(1.55, 1.85, 1.8107142857142857)"
12-01-2023 17:42:48.730184,"(13.0, 34.0, 29.0)","(10.0, 20.0, 16.764705882352942)","(9.0, 19.0, 14.272727272727273)","(51.0, 440.0, 222.22222222222223)","(7.5, 18.5, 13.25)","(7.5, 16.0, 12.325)","(10.0, 24.0, 20.5)","(1.55, 1.85, 1.8107142857142857)"
12-01-2023 17:42:49.844361,"(13.0, 34.0, 29.0)","(10.0, 20.0, 16.764705882352942)","(9.0, 19.0, 14.272727272727273)","(51.0, 440.0, 222.22222222222223)","(7.5, 18.5, 13.25)","(7.5, 16.0, 12.325)","(10.0, 24.0, 20.5)","(1.55, 1.85, 1.8107142857142857)"
12-01-2023 17:42:51.273253,"(13.0, 34.0, 29.0)","(10.0, 20.0, 16.764705882352942)","(9.0, 19.0, 14.272727272727273)","(51.0, 440.0, 222.22222222222223)","(7.5, 18.5, 13.25)","(7.5, 16.0, 12.325)","(10.0, 24.0, 20.5)","(1.55, 1.85, 1.8107142857142857)"
12-01-2023 17:42:52.464785,"(13.0, 34.0, 29.0)","(10.0, 20.0, 16.764705882352942)","(9.0, 19.0, 14.272727272727273)","(51.0, 440.0, 222.22222222222223)","(7.5, 18.5, 13.25)","(7.5, 16.0, 12.325)","(10.0, 24.0, 20.5)","(1.55, 1.85, 1.8107142857142857)"
12-01-2023 17:42:53.681652,"(13.0, 34.0, 29.0)","(10.0, 20.0, 16.764705882352942)","(9.0, 19.0, 14.272727272727273)","(51.0, 440.0, 222.22222222222223)","(7.5, 18.5, 13.25)","(7.5, 16.0, 12.325)","(10.0, 24.0, 20.5)","(1.55, 1.85, 1.8107142857142857)"
12-01-2023 17:42:54.916019,"(13.0, 34.0, 29.0)","(10.0, 20.0, 16.764705882352942)","(9.0, 19.0, 14.272727272727273)","(51.0, 440.0, 222.22222222222223)","(7.5, 18.5, 13.25)","(7.5, 16.0, 12.325)","(10.0, 24.0, 20.5)","(1.55, 1.85, 1.8107142857142857)"
12-01-2023 17:42:56.136283,"(13.0, 34.0, 29.0)","(10.0, 20.0, 16.764705882352942)","(9.0, 19.0, 14.272727272727273)","(51.0, 440.0, 222.22222222222223)","(7.5, 18.5, 15.066666666666666)","(7.5, 16.0, 10.26)","(10.0, 24.0, 18.6)","(1.55, 1.85, 1.79)"
12-01-2023 17:42:57.464387,"(13.0, 34.0, 29.0)","(10.0, 20.0, 16.764705882352942)","(9.0, 19.0, 12.625)","(51.0, 440.0, 190.54545454545453)","(7.5, 18.5, 15.066666666666666)","(7.5, 16.0, 10.26)","(10.0, 24.0, 18.6)","(1.55, 1.89, 2.298)"
12-01-2023 17:42:58.678761,"(13.0, 34.0, 29.0)","(10.0, 20.0, 16.764705882352942)","(9.0, 19.0, 10.333333333333332)","(51.0, 440.0, 190.54545454545453)","(7.5, 18.5, 15.066666666666666)","(7.5, 16.0, 10.26)","(10.0, 24.0, 19.266666666666666)","(1.55, 2.36, 2.298)"
12-01-2023 17:42:59.806990,"(13.0, 34.0, 29.0)","(10.0, 20.0, 16.764705882352942)","(9.0, 19.0, 10.333333333333332)","(51.0, 440.0, 190.54545454545453)","(7.5, 18.5, 15.066666666666666)","(7.5, 16.0, 10.26)","(10.0, 24.0, 19.266666666666666)","(1.55, 2.36, 2.1257142857142854)"
12-01-2023 17:43:00.944907,"(13.0, 34.0, 29.9)","(10.0, 20.0, 16.764705882352942)","(9.0, 19.0, 10.333333333333332)","(51.0, 440.0, 190.54545454545453)","(7.5, 18.5, 15.066666666666666)","(7.5, 16.0, 10.26)","(10.0, 24.0, 19.266666666666666)","(1.55, 2.34, 2.2619999999999996)"
12-01-2023 17:43:02.141178,"(13.0, 34.0, 29.9)","(10.0, 20.0, 16.764705882352942)","(9.0, 19.0, 10.333333333333332)","(51.0, 440.0, 190.54545454545453)","(7.5, 18.5, 15.28125)","(7.5, 16.0, 10.26)","(10.0, 24.0, 19.266666666666666)","(1.55, 2.32, 2.2619999999999996)"
12-01-2023 17:43:03.229345,"(13.0, 34.0, 29.0)","(10.0, 20.0, 16.764705882352942)","(9.0, 19.0, 10.333333333333332)","(51.0, 440.0, 190.54545454545453)","(7.5, 18.5, 15.28125)","(7.5, 16.0, 10.26)","(10.0, 24.0, 19.266666666666666)","(1.55, 2.32, 2.2619999999999996)"
12-01-2023 17:43:04.268836,"(13.0, 34.0, 28.75)","(10.0, 20.0, 11.0)","(9.0, 19.0, 10.333333333333332)","(51.0, 440.0, 190.54545454545453)","(7.5, 18.5, 15.28125)","(7.5, 16.0, 10.26)","(10.0, 24.0, 19.266666666666666)","(1.55, 2.32, 2.2619999999999996)"
12-01-2023 17:43:05.408110,"(13.0, 34.0, 28.75)","(10.0, 20.0, 11.0)","(9.0, 19.0, 10.333333333333332)","(51.0, 440.0, 190.54545454545453)","(7.5, 18.5, 15.28125)","(7.5, 16.0, 10.26)","(10.0, 24.0, 19.266666666666666)","(1.55, 2.32, 2.226)"
12-01-2023 17:43:06.678817,"(13.0, 34.0, 28.75)","(10.0, 20.0, 11.0)","(9.0, 19.0, 10.333333333333332)","(51.0, 440.0, 190.54545454545453)","(7.5, 18.5, 15.28125)","(7.5, 16.0, 10.26)","(10.0, 24.0, 19.266666666666666)","(1.55, 2.28, 1.7983636363636364)"
12-01-2023 17:43:07.911265,"(13.0, 34.0, 28.75)","(10.0, 20.0, 11.0)","(9.0, 19.0, 10.333333333333332)","(51.0, 440.0, 190.54545454545453)","(7.5, 18.5, 15.28125)","(7.5, 16.0, 10.26)","(10.0, 24.0, 19.266666666666666)","(1.55, 1.89, 1.7983636363636364)"
12-01-2023 17:43:09.061206,"(13.0, 34.0, 28.75)","(10.0, 20.0, 11.0)","(9.0, 19.0, 10.333333333333332)","(51.0, 440.0, 222.22222222222223)","(7.5, 18.5, 15.28125)","(7.5, 16.0, 9.933333333333334)","(10.0, 24.0, 18.6)","(1.55, 1.89, 1.7983636363636364)"
12-01-2023 17:43:10.282358,"(13.0, 34.0, 29.9)","(10.0, 20.0, 11.0)","(9.0, 19.0, 12.625)","(51.0, 440.0, 222.22222222222223)","(7.5, 18.5, 15.28125)","(7.5, 16.0, 9.933333333333334)","(10.0, 24.0, 18.6)","(1.55, 1.89, 1.7983636363636364)"
12-01-2023 17:43:11.763804,"(13.0, 34.0, 29.9)","(10.0, 20.0, 11.0)","(9.0, 19.0, 12.625)","(51.0, 440.0, 222.22222222222223)","(7.5, 18.5, 9.416666666666666)","(7.5, 16.0, 9.933333333333334)","(10.0, 24.0, 18.6)","(1.55, 1.89, 1.7983636363636364)"
12-01-2023 17:43:13.012526,"(13.0, 34.0, 29.9)","(10.0, 20.0, 11.0)","(9.0, 19.0, 12.625)","(51.0, 440.0, 222.22222222222223)","(7.5, 18.5, 12.444444444444445)","(7.5, 16.0, 9.933333333333334)","(10.0, 24.0, 18.6)","(1.55, 1.89, 1.8073770491803278)"
12-01-2023 17:43:14.260768,"(13.0, 34.0, 29.9)","(10.0, 20.0, 11.0)","(9.0, 19.0, 12.625)","(51.0, 440.0, 222.22222222222223)","(7.5, 18.5, 12.444444444444445)","(7.5, 16.0, 9.933333333333334)","(10.0, 24.0, 18.6)","(1.55, 1.89, 1.773)"
12-01-2023 17:43:15.550920,"(13.0, 34.0, 29.9)","(10.0, 20.0, 11.0)","(9.0, 19.0, 12.625)","(51.0, 440.0, 222.22222222222223)","(7.5, 18.5, 12.444444444444445)","(7.5, 16.0, 10.90909090909091)","(10.0, 24.0, 18.6)","(1.55, 1.89, 1.773)"
12-01-2023 17:43:16.837878,"(13.0, 34.0, 29.9)","(10.0, 20.0, 11.0)","(9.0, 19.0, 12.625)","(51.0, 440.0, 222.22222222222223)","(7.5, 18.5, 12.444444444444445)","(7.5, 16.0, 10.90909090909091)","(10.0, 24.0, 18.6)","(1.55, 1.89, 1.773)"
12-01-2023 17:43:18.114958,"(13.0, 34.0, 29.9)","(10.0, 20.0, 11.0)","(9.0, 19.0, 12.625)","(51.0, 440.0, 245.0)","(7.5, 18.5, 13.149999999999999)","(7.5, 16.0, 10.90909090909091)","(10.0, 24.0, 18.6)","(1.55, 1.89, 1.7882608695652173)"
12-01-2023 17:43:19.395407,"(13.0, 34.0, 29.9)","(10.0, 20.0, 11.0)","(9.0, 19.0, 12.625)","(51.0, 440.0, 245.0)","(7.5, 18.5, 11.9375)","(7.5, 16.0, 10.90909090909091)","(10.0, 24.0, 18.6)","(1.55, 1.89, 1.8114545454545454)"
12-01-2023 17:43:20.572449,"(13.0, 34.0, 29.9)","(10.0, 20.0, 11.0)","(9.0, 19.0, 12.625)","(51.0, 440.0, 245.0)","(7.5, 18.5, 11.9375)","(7.5, 16.0, 10.90909090909091)","(10.0, 24.0, 18.6)","(1.55, 1.89, 1.8114545454545454)"
12-01-2023 17:43:21.734355,"(13.0, 34.0, 29.9)","(10.0, 20.0, 11.0)","(9.0, 19.0, 12.625)","(51.0, 440.0, 245.0)","(7.5, 18.5, 11.9375)","(7.5, 16.0, 10.90909090909091)","(10.0, 24.0, 18.6)","(1.55, 1.89, 1.8114545454545454)"
12-01-2023 17:43:22.952070,"(13.0, 34.0, 29.9)","(10.0, 20.0, 11.0)","(9.0, 19.0, 12.625)","(51.0, 440.0, 245.0)","(7.5, 18.5, 12.555555555555555)","(7.5, 16.0, 10.90909090909091)","(10.0, 24.0, 18.6)","(1.55, 1.89, 1.8114545454545454)"
12-01-2023 17:43:24.237408,"(13.0, 34.0, 29.9)","(10.0, 20.0, 11.0)","(9.0, 19.0, 12.625)","(51.0, 440.0, 245.0)","(7.5, 18.5, 12.555555555555555)","(7.5, 16.0, 10.90909090909091)","(10.0, 24.0, 18.6)","(1.55, 1.89, 1.8114545454545454)"
12-01-2023 17:43:25.537241,"(13.0, 34.0, 29.9)","(10.0, 20.0, 11.0)","(9.0, 19.0, 12.625)","(51.0, 440.0, 245.0)","(7.5, 18.5, 12.0625)","(7.5, 16.0, 10.90909090909091)","(10.0, 24.0, 18.6)","(1.55, 1.89, 1.8191803278688525)"
12-01-2023 17:43:26.787750,"(13.0, 34.0, 29.9)","(10.0, 20.0, 11.0)","(9.0, 19.0, 12.625)","(51.0, 440.0, 245.0)","(7.5, 18.5, 12.0625)","(7.5, 16.0, 10.90909090909091)","(10.0, 24.0, 18.6)","(1.55, 1.89, 1.8191803278688525)"
12-01-2023 17:43:27.861279,"(13.0, 34.0, 29.9)","(10.0, 20.0, 11.0)","(9.0, 19.0, 12.625)","(51.0, 440.0, 245.0)","(7.5, 18.5, 11.9375)","(7.5, 16.0, 10.90909090909091)","(10.0, 24.0, 18.6)","(1.55, 1.89, 1.8191803278688525)"
12-01-2023 17:43:29.088911,"(13.0, 34.0, 29.9)","(10.0, 20.0, 11.0)","(9.0, 19.0, 12.625)","(51.0, 440.0, 245.0)","(7.5, 18.5, 13.35)","(7.5, 16.0, 10.90909090909091)","(10.0, 24.0, 18.6)","(1.55, 1.89, 1.8191803278688525)"
12-01-2023 17:43:30.331878,"(13.0, 34.0, 29.9)","(10.0, 20.0, 11.0)","(9.0, 19.0, 12.625)","(51.0, 440.0, 245.0)","(7.5, 18.5, 13.35)","(7.5, 16.0, 10.90909090909091)","(10.0, 24.0, 18.6)","(1.55, 1.89, 1.8191803278688525)"
12-01-2023 17:43:31.723535,"(13.0, 34.0, 29.9)","(10.0, 20.0, 11.0)","(9.0, 19.0, 12.625)","(51.0, 440.0, 245.0)","(7.5, 18.5, 13.35)","(7.5, 16.0, 10.90909090909091)","(10.0, 24.0, 18.6)","(1.55, 1.89, 1.7871428571428571)"
12-01-2023 17:43:33.262564,"(13.0, 34.0, 29.9)","(10.0, 20.0, 11.0)","(9.0, 19.0, 12.625)","(51.0, 440.0, 245.0)","(7.5, 18.5, 13.35)","(7.5, 16.0, 10.90909090909091)","(10.0, 24.0, 18.6)","(1.55, 1.89, 1.7871428571428571)"
12-01-2023 17:43:34.496994,"(13.0, 34.0, 29.9)","(10.0, 20.0, 11.0)","(9.0, 19.0, 12.625)","(51.0, 440.0, 245.0)","(7.5, 18.5, 13.35)","(7.5, 16.0, 10.90909090909091)","(10.0, 24.0, 18.6)","(1.55, 1.89, 1.7871428571428571)"
12-01-2023 17:43:35.953047,"(13.0, 34.0, 29.9)","(10.0, 20.0, 11.0)","(9.0, 19.0, 12.625)","(51.0, 440.0, 245.0)","(7.5, 18.5, 13.35)","(7.5, 16.0, 10.90909090909091)","(10.0, 24.0, 18.6)","(1.55, 1.89, 1.7882608695652173)"
12-01-2023 17:43:37.408699,"(13.0, 34.0, 29.9)","(10.0, 20.0, 11.0)","(9.0, 19.0, 12.625)","(51.0, 440.0, 245.0)","(7.5, 18.5, 13.35)","(7.5, 16.0, 10.90909090909091)","(10.0, 24.0, 18.6)","(1.55, 1.89, 1.7882608695652173)"
12-01-2023 17:43:38.836345,"(13.0, 34.0, 29.9)","(10.0, 20.0, 11.0)","(9.0, 19.0, 12.625)","(51.0, 440.0, 245.0)","(7.5, 18.5, 13.35)","(7.5, 16.0, 10.90909090909091)","(10.0, 24.0, 18.6)","(1.55, 1.89, 1.7882608695652173)"
12-01-2023 17:43:40.196933,"(13.0, 34.0, 29.9)","(10.0, 20.0, 11.0)","(9.0, 19.0, 12.625)","(51.0, 440.0, 245.0)","(7.5, 18.5, 13.35)","(7.5, 16.0, 10.90909090909091)","(10.0, 24.0, 18.6)","(1.55, 1.89, 1.7882608695652173)"
12-01-2023 17:43:41.605774,"(13.0, 34.0, 29.9)","(10.0, 20.0, 11.0)","(9.0, 19.0, 12.625)","(51.0, 440.0, 245.0)","(7.5, 18.5, 13.35)","(7.5, 16.0, 10.90909090909091)","(10.0, 24.0, 18.6)","(1.55, 1.89, 1.7882608695652173)"
12-01-2023 17:43:43.017225,"(13.0, 34.0, 29.9)","(10.0, 20.0, 11.0)","(9.0, 19.0, 12.625)","(51.0, 440.0, 245.0)","(7.5, 18.5, 13.35)","(7.5, 16.0, 12.333333333333332)","(10.0, 24.0, 18.6)","(1.55, 1.89, 1.8413793103448275)"
12-01-2023 17:43:44.369809,"(13.0, 34.0, 29.9)","(10.0, 20.0, 11.0)","(9.0, 19.0, 12.625)","(51.0, 440.0, 245.0)","(7.5, 18.5, 13.35)","(7.5, 14.5, 12.333333333333332)","(10.0, 24.0, 18.6)","(1.55, 1.88, 1.795263157894737)"
12-01-2023 17:43:45.762966,"(13.0, 34.0, 29.9)","(10.0, 20.0, 11.0)","(9.0, 19.0, 12.625)","(51.0, 440.0, 245.0)","(7.5, 18.5, 13.35)","(7.5, 14.5, 12.333333333333332)","(10.0, 24.0, 18.6)","(1.55, 1.89, 1.795263157894737)"
12-01-2023 17:43:47.064890,"(13.0, 34.0, 29.9)","(10.0, 20.0, 11.0)","(9.0, 19.0, 12.625)","(51.0, 440.0, 245.0)","(7.5, 18.5, 13.35)","(7.5, 14.5, 12.333333333333332)","(10.0, 24.0, 18.6)","(1.55, 1.89, 1.795263157894737)"
12-01-2023 17:43:48.428239,"(13.0, 34.0, 29.9)","(10.0, 20.0, 11.0)","(9.0, 19.0, 12.625)","(51.0, 440.0, 245.0)","(7.5, 18.5, 13.35)","(7.5, 14.5, 12.333333333333332)","(10.0, 24.0, 18.6)","(1.55, 1.89, 1.795263157894737)"
12-01-2023 17:43:49.709488,"(13.0, 34.0, 29.9)","(10.0, 20.0, 11.0)","(9.0, 19.0, 12.625)","(51.0, 440.0, 245.0)","(7.5, 18.5, 13.35)","(7.5, 14.5, 12.333333333333332)","(10.0, 24.0, 18.6)","(1.55, 1.89, 1.795263157894737)"
