,Off Beat,Atomic Hope,Shes So Cosmic,Counter Proposal,Little Hercules,Chase Me Lady,Last Date,Rosas Legend
14-12-2022 18:52:13.158747,"(6.0, 8.0, 7.943181818181818)","(3.1, 3.7, 3.6968750000000004)","(31.0, 44.0, 43.904761904761905)","(3.6, 4.6, 4.5)","(41.0, 100.0, 96.12903225806451)","(16.0, 22.0, 21.38095238095238)","(31.0, 75.0, 64.04761904761905)","(3.1, 3.55, 3.6422535211267606)"
14-12-2022 18:52:14.167154,"(6.0, 8.0, 7.9411764705882355)","(3.1, 3.7, 3.6982142857142857)","(31.0, 44.0, 43.904761904761905)","(3.6, 4.5, 4.44297520661157)","(41.0, 100.0, 95.38461538461539)","(17.0, 22.0, 21.38095238095238)","(31.0, 65.0, 62.125)","(3.1, 3.65, 3.683720930232558)"
14-12-2022 18:52:15.237797,"(6.0, 8.0, 7.9411764705882355)","(3.1, 3.7, 3.6968750000000004)","(31.0, 44.0, 43.92307692307692)","(3.6, 4.5, 4.455050505050505)","(41.0, 100.0, 94.54545454545455)","(17.0, 22.0, 21.235294117647058)","(31.0, 65.0, 61.40625)","(3.1, 3.7, 3.691747572815534)"
14-12-2022 18:52:16.354803,"(6.0, 8.0, 7.943181818181818)","(3.1, 3.75, 3.683333333333333)","(31.0, 44.0, 43.92307692307692)","(3.6, 4.5, 4.4538860103626945)","(41.0, 100.0, 94.54545454545455)","(17.0, 22.0, 21.19047619047619)","(31.0, 65.0, 61.40625)","(3.1, 3.7, 3.6925233644859814)"
14-12-2022 18:52:17.430989,"(6.0, 8.0, 7.96829268292683)","(3.1, 3.75, 3.6439024390243904)","(31.0, 44.0, 43.92307692307692)","(3.6, 4.5, 4.452659574468085)","(41.0, 100.0, 94.54545454545455)","(17.0, 22.0, 21.19047619047619)","(31.0, 65.0, 61.40625)","(3.1, 3.7, 3.6925233644859814)"
14-12-2022 18:52:18.544890,"(6.0, 8.0, 7.9670886075949365)","(3.1, 3.7, 3.6307692307692307)","(31.0, 44.0, 43.92307692307692)","(3.6, 4.5, 4.452659574468085)","(41.0, 100.0, 94.54545454545455)","(17.0, 22.0, 21.19047619047619)","(31.0, 65.0, 61.40625)","(3.1, 3.7, 3.6925233644859814)"
14-12-2022 18:52:19.697039,"(6.0, 8.0, 7.9670886075949365)","(3.1, 3.7, 3.6434782608695655)","(31.0, 44.0, 43.92307692307692)","(3.6, 4.5, 4.455026455026455)","(41.0, 100.0, 94.54545454545455)","(17.0, 22.0, 21.19047619047619)","(31.0, 65.0, 61.40625)","(3.1, 3.7, 3.6925233644859814)"
14-12-2022 18:52:20.816059,"(6.0, 8.0, 7.993103448275862)","(3.1, 3.7, 3.648780487804878)","(31.0, 44.0, 43.92307692307692)","(3.6, 4.5, 4.455026455026455)","(41.0, 100.0, 94.54545454545455)","(17.0, 22.0, 21.19047619047619)","(31.0, 65.0, 61.40625)","(3.1, 3.7, 3.6833333333333336)"
14-12-2022 18:52:21.889525,"(6.0, 8.2, 8.05)","(3.1, 3.7, 3.635087719298246)","(31.0, 44.0, 43.851851851851855)","(3.6, 4.5, 4.455026455026455)","(41.0, 100.0, 94.54545454545455)","(17.0, 22.0, 21.19047619047619)","(31.0, 65.0, 61.40625)","(3.1, 3.7, 3.690643274853801)"
14-12-2022 18:52:22.964211,"(6.0, 8.0, 7.983333333333333)","(3.1, 3.7, 3.6434782608695655)","(31.0, 44.0, 43.61290322580645)","(3.6, 4.5, 4.483193277310924)","(41.0, 100.0, 94.54545454545455)","(17.0, 22.0, 21.19047619047619)","(31.0, 65.0, 61.40625)","(3.1, 3.7, 3.690643274853801)"
14-12-2022 18:52:24.024496,"(6.0, 8.0, 7.983333333333333)","(3.1, 3.7, 3.6434782608695655)","(31.0, 44.0, 43.61290322580645)","(3.6, 4.5, 4.483193277310924)","(41.0, 100.0, 94.54545454545455)","(17.0, 22.0, 21.19047619047619)","(31.0, 65.0, 61.40625)","(3.1, 3.7, 3.690643274853801)"
14-12-2022 18:52:24.994173,"(6.0, 8.0, 7.983333333333333)","(3.1, 3.7, 3.6434782608695655)","(31.0, 44.0, 43.61290322580645)","(3.6, 4.5, 4.484251968503937)","(41.0, 100.0, 94.54545454545455)","(17.0, 22.0, 21.19047619047619)","(31.0, 65.0, 61.40625)","(3.1, 3.7, 3.690643274853801)"
14-12-2022 18:52:26.044489,"(6.0, 8.0, 7.985365853658537)","(3.1, 3.7, 3.6459302325581397)","(31.0, 44.0, 43.08695652173913)","(3.6, 4.5, 4.542857142857143)","(41.0, 100.0, 94.54545454545455)","(17.0, 22.0, 21.19047619047619)","(31.0, 65.0, 61.40625)","(3.1, 3.7, 3.6625)"
14-12-2022 18:52:27.160107,"(6.0, 8.0, 7.985365853658537)","(3.1, 3.7, 3.6417910447761193)","(31.0, 44.0, 43.06666666666667)","(3.6, 4.6, 4.539240506329114)","(41.0, 100.0, 94.54545454545455)","(17.0, 22.0, 22.852941176470587)","(31.0, 65.0, 61.40625)","(3.1, 3.7, 3.614583333333333)"
14-12-2022 18:52:28.270992,"(6.0, 8.0, 7.933333333333334)","(3.1, 3.7, 3.615217391304348)","(31.0, 44.0, 43.06666666666667)","(3.6, 4.6, 4.54)","(41.0, 100.0, 94.54545454545455)","(17.0, 23.0, 22.93548387096774)","(31.0, 65.0, 61.40625)","(3.1, 3.65, 3.5880952380952382)"
14-12-2022 18:52:29.429823,"(6.0, 8.0, 7.993939393939394)","(3.1, 3.55, 3.5482456140350878)","(31.0, 44.0, 43.06666666666667)","(3.5, 4.6, 4.54)","(51.0, 100.0, 94.54545454545455)","(17.0, 23.0, 22.93548387096774)","(31.0, 65.0, 61.40625)","(3.0, 3.6, 3.654166666666667)"
14-12-2022 18:52:30.687731,"(6.0, 8.0, 7.994871794871795)","(3.1, 3.6, 3.588)","(31.0, 44.0, 43.43589743589744)","(3.5, 4.6, 4.526241134751773)","(51.0, 100.0, 94.54545454545455)","(17.0, 23.0, 21.833333333333332)","(31.0, 65.0, 61.40625)","(3.0, 3.75, 3.64375)"
14-12-2022 18:52:31.952272,"(6.0, 8.0, 7.994871794871795)","(3.1, 3.65, 3.5683673469387753)","(31.0, 44.0, 43.43589743589744)","(3.5, 4.6, 4.550704225352113)","(51.0, 100.0, 94.54545454545455)","(17.0, 22.0, 21.833333333333332)","(31.0, 65.0, 61.40625)","(3.0, 3.7, 3.637719298245614)"
14-12-2022 18:52:33.035205,"(6.0, 8.0, 7.994871794871795)","(3.1, 3.65, 3.57)","(31.0, 44.0, 43.43589743589744)","(3.5, 4.7, 4.530769230769231)","(51.0, 100.0, 94.54545454545455)","(17.0, 22.0, 21.833333333333332)","(31.0, 65.0, 61.40625)","(3.0, 3.75, 3.631521739130435)"
14-12-2022 18:52:34.202298,"(6.0, 8.4, 8.265853658536585)","(3.1, 3.65, 3.553164556962025)","(31.0, 44.0, 43.43589743589744)","(3.5, 4.6, 4.525806451612903)","(51.0, 100.0, 94.54545454545455)","(17.0, 22.0, 21.833333333333332)","(31.0, 65.0, 61.40625)","(3.0, 3.7, 3.666)"
14-12-2022 18:52:35.426398,"(6.0, 8.0, 7.969230769230769)","(3.1, 3.6, 3.5571428571428574)","(31.0, 44.0, 43.43589743589744)","(3.5, 4.6, 4.525806451612903)","(51.0, 100.0, 96.47058823529412)","(17.0, 22.0, 21.833333333333332)","(31.0, 65.0, 61.40625)","(3.0, 3.75, 3.666)"
14-12-2022 18:52:36.628839,"(6.0, 8.2, 7.9799999999999995)","(3.1, 3.6, 3.527439024390244)","(31.0, 44.0, 43.29032258064516)","(3.5, 4.6, 4.541025641025641)","(51.0, 100.0, 97.27272727272727)","(17.0, 22.0, 20.757575757575758)","(31.0, 65.0, 61.8)","(3.0, 3.75, 3.7671052631578945)"
14-12-2022 18:52:37.686827,"(6.0, 8.2, 7.9799999999999995)","(3.1, 3.65, 3.527439024390244)","(31.0, 44.0, 43.29032258064516)","(3.5, 4.7, 4.563157894736842)","(51.0, 100.0, 97.27272727272727)","(17.0, 21.0, 20.678571428571427)","(31.0, 65.0, 61.8)","(3.0, 3.8, 3.7885714285714283)"
14-12-2022 18:52:38.806576,"(6.0, 8.0, 7.9655172413793105)","(3.1, 3.55, 3.5174825174825175)","(31.0, 44.0, 43.21212121212121)","(3.5, 4.6, 4.563157894736842)","(51.0, 100.0, 97.27272727272727)","(17.0, 21.0, 20.678571428571427)","(31.0, 65.0, 61.8)","(3.0, 3.8, 3.787301587301587)"
14-12-2022 18:52:40.006144,"(6.0, 8.0, 7.9655172413793105)","(3.1, 3.55, 3.516058394160584)","(31.0, 44.0, 43.6)","(3.5, 4.6, 4.552941176470588)","(51.0, 100.0, 212.3529411764706)","(17.0, 21.0, 20.681818181818183)","(31.0, 65.0, 63.0)","(3.0, 3.8, 3.772413793103448)"
14-12-2022 18:52:41.085240,"(6.0, 8.0, 7.923076923076923)","(3.1, 3.65, 3.6008196721311476)","(31.0, 44.0, 43.6)","(3.5, 4.8, 9599.22)","(51.0, 220.0, 9998.5)","(17.0, 21.0, 9998.5)","(31.0, 65.0, 9998.5)","(3.0, 3.8, 9998.5)"
14-12-2022 18:52:42.186038,"(6.0, 99998, 9998.5)","(3.1, 99998, 9998.5)","(31.0, 99998, 9998.5)","(3.5, 99998, 9998.5)","(51.0, 99998, 9998.5)","(17.0, 99998, 9998.5)","(31.0, 99998, 9998.5)","(3.0, 99998, 9998.5)"
14-12-2022 18:52:43.370046,"(6.0, 99998, 9998.5)","(3.1, 99998, 9998.5)","(31.0, 99998, 9998.5)","(3.5, 99998, 9998.5)","(51.0, 99998, 9998.5)","(17.0, 99998, 9998.5)","(31.0, 99998, 9998.5)","(3.0, 99998, 9998.5)"
14-12-2022 18:52:44.479882,"(6.0, 99998, 9998.5)","(3.1, 99998, 9998.5)","(31.0, 99998, 9998.5)","(3.5, 99998, 9998.5)","(51.0, 99998, 9998.5)","(17.0, 99998, 9998.5)","(31.0, 99998, 9998.5)","(3.0, 99998, 9998.5)"
14-12-2022 18:52:45.550281,"(6.0, 99998, 9998.5)","(3.1, 99998, 9998.5)","(31.0, 99998, 9998.5)","(3.5, 99998, 9998.5)","(51.0, 99998, 9998.5)","(17.0, 99998, 9998.5)","(31.0, 99998, 9998.5)","(3.0, 99998, 9998.5)"
14-12-2022 18:52:46.671692,"(6.0, 99998, 9998.5)","(3.1, 99998, 9998.5)","(31.0, 99998, 9998.5)","(3.5, 99998, 9998.5)","(51.0, 99998, 9998.5)","(17.0, 99998, 9998.5)","(31.0, 99998, 9998.5)","(3.0, 99998, 9998.5)"
14-12-2022 18:52:47.795297,"(6.0, 99998, 9998.5)","(3.1, 99998, 9998.5)","(31.0, 99998, 9998.5)","(3.5, 99998, 9998.5)","(51.0, 99998, 9998.5)","(17.0, 99998, 9998.5)","(31.0, 99998, 9998.5)","(3.0, 99998, 9998.5)"
14-12-2022 18:52:48.863132,"(6.0, 99998, 9998.5)","(3.1, 99998, 9998.5)","(31.0, 99998, 9998.5)","(3.5, 99998, 9998.5)","(51.0, 99998, 9998.5)","(17.0, 99998, 9998.5)","(31.0, 99998, 9998.5)","(3.0, 99998, 9998.5)"
14-12-2022 18:52:49.992743,"(6.0, 99998, 9998.5)","(3.1, 99998, 9998.5)","(31.0, 99998, 9998.5)","(3.5, 99998, 9998.5)","(51.0, 99998, 9998.5)","(17.0, 99998, 9998.5)","(31.0, 99998, 9998.5)","(3.0, 99998, 9998.5)"
