,Jelly Bean Jojo,Smokin Charlie,Special Talent,Silver Brute,Zella Bale
11-01-2023 20:55:40.160144,"(3.5, 4.8, 4.783333333333333)","(15.0, 34.0, 30.25)","(21.0, 70.0, 53.0)","(1.5, 1.54, 1.5142857142857142)","(6.0, 14.0, 12.714285714285714)"
11-01-2023 20:55:41.086278,"(3.5, 4.8, 4.783333333333333)","(15.0, 34.0, 30.25)","(21.0, 70.0, 53.0)","(1.5, 1.54, 1.5142857142857142)","(6.0, 14.0, 12.714285714285714)"
11-01-2023 20:55:41.931895,"(3.5, 4.8, 4.783333333333333)","(15.0, 34.0, 30.25)","(21.0, 70.0, 53.0)","(1.5, 1.54, 1.5109677419354839)","(6.0, 14.0, 12.714285714285714)"
11-01-2023 20:55:42.742580,"(3.5, 4.8, 4.783333333333333)","(15.0, 34.0, 30.25)","(21.0, 70.0, 53.0)","(1.5, 1.54, 1.5109677419354839)","(6.0, 14.0, 12.714285714285714)"
11-01-2023 20:55:43.558001,"(3.5, 4.8, 4.783333333333333)","(15.0, 34.0, 30.25)","(21.0, 70.0, 53.0)","(1.5, 1.54, 1.5109677419354839)","(6.0, 14.0, 12.714285714285714)"
11-01-2023 20:55:44.391990,"(3.5, 4.8, 4.783333333333333)","(15.0, 34.0, 30.25)","(21.0, 70.0, 53.0)","(1.5, 1.54, 1.5109677419354839)","(6.0, 14.0, 12.714285714285714)"
11-01-2023 20:55:45.473424,"(3.5, 4.8, 4.783333333333333)","(15.0, 34.0, 30.25)","(21.0, 70.0, 53.0)","(1.5, 1.54, 1.5109677419354839)","(6.0, 14.0, 12.714285714285714)"
11-01-2023 20:55:46.437067,"(3.5, 4.8, 4.773684210526316)","(15.0, 34.0, 30.25)","(21.0, 70.0, 53.0)","(1.5, 1.54, 1.5321739130434784)","(6.0, 14.0, 12.875)"
11-01-2023 20:55:47.257694,"(3.5, 4.8, 4.6571428571428575)","(15.0, 34.0, 30.25)","(21.0, 70.0, 54.63636363636364)","(1.5, 1.54, 1.5321739130434784)","(6.0, 14.0, 12.875)"
11-01-2023 20:55:48.096088,"(3.5, 4.8, 4.6571428571428575)","(15.0, 34.0, 30.25)","(21.0, 70.0, 54.63636363636364)","(1.5, 1.54, 1.5321739130434784)","(6.0, 14.0, 12.875)"
11-01-2023 20:55:49.050904,"(3.5, 4.8, 4.6571428571428575)","(15.0, 34.0, 30.25)","(21.0, 70.0, 47.333333333333336)","(1.5, 1.56, 1.5187878787878788)","(6.0, 14.0, 12.714285714285714)"
11-01-2023 20:55:49.948566,"(3.5, 4.8, 4.647619047619048)","(15.0, 34.0, 30.25)","(21.0, 70.0, 47.333333333333336)","(1.5, 1.56, 1.5187878787878788)","(6.0, 14.0, 12.875)"
11-01-2023 20:55:50.863357,"(3.5, 4.8, 4.688888888888889)","(15.0, 34.0, 30.25)","(21.0, 70.0, 47.333333333333336)","(1.5, 1.56, 1.5392592592592593)","(6.0, 14.0, 12.875)"
11-01-2023 20:55:51.728713,"(3.5, 4.8, 4.688888888888889)","(15.0, 34.0, 30.25)","(21.0, 70.0, 47.333333333333336)","(1.5, 1.56, 1.5392592592592593)","(6.0, 14.0, 12.875)"
11-01-2023 20:55:52.565061,"(3.5, 4.8, 4.688888888888889)","(15.0, 34.0, 30.25)","(21.0, 70.0, 47.333333333333336)","(1.5, 1.56, 1.5270588235294118)","(6.0, 14.0, 12.875)"
11-01-2023 20:55:53.420971,"(3.5, 4.8, 4.766666666666667)","(15.0, 34.0, 30.25)","(21.0, 70.0, 47.333333333333336)","(1.5, 1.54, 1.522857142857143)","(6.0, 14.0, 12.714285714285714)"
11-01-2023 20:55:54.286625,"(3.5, 4.8, 4.766666666666667)","(15.0, 34.0, 30.25)","(21.0, 70.0, 53.0)","(1.5, 1.54, 1.52)","(6.0, 14.0, 12.714285714285714)"
11-01-2023 20:55:55.170952,"(3.5, 4.8, 4.766666666666667)","(15.0, 34.0, 30.25)","(21.0, 70.0, 53.0)","(1.5, 1.54, 1.52)","(6.0, 14.0, 12.714285714285714)"
11-01-2023 20:55:55.982380,"(3.5, 4.8, 4.766666666666667)","(15.0, 34.0, 30.25)","(21.0, 70.0, 53.0)","(1.5, 1.54, 1.52)","(6.0, 14.0, 12.714285714285714)"
11-01-2023 20:55:56.749909,"(3.5, 4.8, 4.766666666666667)","(15.0, 34.0, 30.25)","(21.0, 70.0, 53.0)","(1.5, 1.54, 1.52)","(6.0, 14.0, 12.714285714285714)"
11-01-2023 20:55:57.742559,"(3.5, 4.8, 4.766666666666667)","(15.0, 34.0, 30.25)","(21.0, 70.0, 53.0)","(1.5, 1.54, 1.52)","(6.0, 14.0, 12.714285714285714)"
11-01-2023 20:55:58.660309,"(3.5, 4.8, 4.766666666666667)","(15.0, 34.0, 30.25)","(21.0, 70.0, 53.0)","(1.5, 1.54, 1.52)","(6.0, 14.0, 12.714285714285714)"
11-01-2023 20:55:59.560355,"(3.5, 4.8, 4.766666666666667)","(15.0, 34.0, 30.25)","(21.0, 70.0, 53.0)","(1.5, 1.54, 1.52)","(6.0, 14.0, 12.875)"
11-01-2023 20:56:00.516755,"(3.5, 4.8, 4.711111111111111)","(15.0, 34.0, 30.25)","(21.0, 70.0, 53.0)","(1.5, 1.55, 1.52375)","(6.0, 14.0, 12.714285714285714)"
11-01-2023 20:56:01.366141,"(3.5, 4.8, 4.766666666666667)","(15.0, 34.0, 30.25)","(21.0, 70.0, 53.0)","(1.5, 1.55, 1.52375)","(6.0, 14.0, 12.714285714285714)"
11-01-2023 20:56:02.172563,"(3.5, 4.8, 4.766666666666667)","(15.0, 34.0, 30.25)","(21.0, 70.0, 53.0)","(1.5, 1.55, 1.52375)","(6.0, 14.0, 12.714285714285714)"
11-01-2023 20:56:03.076510,"(3.5, 4.8, 4.766666666666667)","(15.0, 34.0, 30.25)","(21.0, 70.0, 53.0)","(1.5, 1.55, 1.52375)","(6.0, 14.0, 12.714285714285714)"
11-01-2023 20:56:03.990024,"(3.5, 4.8, 4.766666666666667)","(15.0, 34.0, 30.25)","(21.0, 70.0, 53.0)","(1.5, 1.55, 1.52375)","(6.0, 14.0, 12.714285714285714)"
11-01-2023 20:56:04.868662,"(3.5, 4.8, 4.766666666666667)","(15.0, 34.0, 30.25)","(21.0, 70.0, 53.0)","(1.5, 1.55, 1.5091666666666668)","(6.0, 14.0, 12.714285714285714)"
11-01-2023 20:56:05.711515,"(3.5, 4.8, 4.766666666666667)","(15.0, 34.0, 30.25)","(21.0, 70.0, 53.0)","(1.5, 1.55, 1.5091666666666668)","(6.0, 14.0, 12.714285714285714)"
11-01-2023 20:56:06.538838,"(3.5, 4.8, 4.766666666666667)","(15.0, 34.0, 31.0)","(21.0, 70.0, 53.0)","(1.5, 1.55, 1.5091666666666668)","(6.0, 14.0, 12.714285714285714)"
11-01-2023 20:56:07.351546,"(3.5, 4.8, 4.766666666666667)","(15.0, 34.0, 31.0)","(21.0, 70.0, 54.63636363636364)","(1.5, 1.55, 1.5091666666666668)","(6.0, 14.0, 12.875)"
11-01-2023 20:56:08.272261,"(3.5, 4.8, 4.766666666666667)","(15.0, 34.0, 31.0)","(21.0, 70.0, 54.63636363636364)","(1.5, 1.55, 1.5091666666666668)","(6.0, 14.0, 12.714285714285714)"
11-01-2023 20:56:09.129872,"(3.5, 4.8, 4.766666666666667)","(15.0, 34.0, 31.0)","(21.0, 70.0, 54.63636363636364)","(1.5, 1.55, 1.5091666666666668)","(6.0, 14.0, 12.714285714285714)"
11-01-2023 20:56:09.924684,"(3.5, 4.8, 4.766666666666667)","(15.0, 34.0, 31.0)","(21.0, 70.0, 56.31578947368421)","(1.5, 1.55, 1.5091666666666668)","(6.0, 14.0, 12.714285714285714)"
11-01-2023 20:56:10.778448,"(3.5, 4.8, 4.766666666666667)","(15.0, 34.0, 31.0)","(21.0, 70.0, 56.31578947368421)","(1.5, 1.55, 1.5091666666666668)","(6.0, 14.0, 12.714285714285714)"
11-01-2023 20:56:11.700347,"(3.5, 4.8, 4.766666666666667)","(15.0, 34.0, 31.0)","(21.0, 70.0, 56.31578947368421)","(1.5, 1.55, 1.5091666666666668)","(6.0, 14.0, 12.714285714285714)"
11-01-2023 20:56:12.606109,"(3.5, 4.8, 4.766666666666667)","(15.0, 40.0, 33.333333333333336)","(21.0, 70.0, 56.31578947368421)","(1.5, 1.55, 1.504888888888889)","(6.0, 14.0, 12.875)"
11-01-2023 20:56:13.446190,"(3.5, 4.8, 4.766666666666667)","(15.0, 40.0, 33.333333333333336)","(21.0, 70.0, 56.31578947368421)","(1.5, 1.55, 1.504888888888889)","(6.0, 14.0, 12.875)"
11-01-2023 20:56:14.282546,"(3.5, 4.8, 4.733333333333333)","(15.0, 40.0, 32.8)","(21.0, 70.0, 56.31578947368421)","(1.5, 1.55, 1.5150000000000001)","(6.0, 14.0, 12.875)"
11-01-2023 20:56:15.133984,"(3.5, 4.8, 4.76)","(15.0, 40.0, 32.8)","(21.0, 70.0, 56.31578947368421)","(1.5, 1.55, 1.5150000000000001)","(6.0, 14.0, 12.875)"
11-01-2023 20:56:16.020694,"(3.5, 4.8, 4.76)","(15.0, 40.0, 32.8)","(21.0, 70.0, 56.31578947368421)","(1.5, 1.55, 1.5150000000000001)","(6.0, 14.0, 12.875)"
11-01-2023 20:56:17.001579,"(3.5, 4.8, 4.76)","(15.0, 40.0, 32.8)","(21.0, 70.0, 56.31578947368421)","(1.5, 1.55, 1.5150000000000001)","(6.0, 14.0, 12.875)"
11-01-2023 20:56:17.876455,"(3.5, 4.8, 4.76)","(15.0, 40.0, 31.692307692307693)","(21.0, 70.0, 56.31578947368421)","(1.5, 1.55, 1.5150000000000001)","(6.0, 14.0, 12.875)"
11-01-2023 20:56:18.715401,"(3.5, 4.8, 4.76)","(15.0, 40.0, 31.692307692307693)","(21.0, 70.0, 56.31578947368421)","(1.5, 1.55, 1.5150000000000001)","(6.0, 14.0, 12.875)"
11-01-2023 20:56:19.520072,"(3.5, 4.8, 4.76)","(15.0, 40.0, 31.692307692307693)","(21.0, 70.0, 56.31578947368421)","(1.5, 1.55, 1.5150000000000001)","(6.0, 14.0, 12.875)"
11-01-2023 20:56:20.354271,"(3.5, 4.8, 4.72)","(15.0, 40.0, 31.692307692307693)","(21.0, 70.0, 56.31578947368421)","(1.5, 1.55, 1.5150000000000001)","(6.0, 14.0, 12.875)"
11-01-2023 20:56:21.187145,"(3.5, 4.8, 4.76)","(15.0, 40.0, 31.692307692307693)","(21.0, 70.0, 56.31578947368421)","(1.5, 1.55, 1.5150000000000001)","(6.0, 14.0, 12.875)"
11-01-2023 20:56:22.015135,"(3.5, 4.8, 4.76)","(15.0, 40.0, 29.142857142857142)","(21.0, 70.0, 56.31578947368421)","(1.5, 1.55, 1.5150000000000001)","(6.0, 14.0, 12.875)"
11-01-2023 20:56:22.876328,"(3.5, 4.8, 4.76)","(15.0, 40.0, 29.142857142857142)","(21.0, 70.0, 56.31578947368421)","(1.5, 1.55, 1.5150000000000001)","(6.0, 14.0, 12.875)"
11-01-2023 20:56:23.758745,"(3.5, 4.8, 4.76)","(15.0, 40.0, 29.142857142857142)","(21.0, 70.0, 56.31578947368421)","(1.5, 1.55, 1.5150000000000001)","(6.0, 14.0, 12.875)"
11-01-2023 20:56:24.596588,"(3.5, 4.8, 4.76)","(15.0, 40.0, 29.142857142857142)","(21.0, 70.0, 56.31578947368421)","(1.5, 1.55, 1.5150000000000001)","(6.0, 14.0, 12.875)"
11-01-2023 20:56:25.418458,"(3.5, 4.8, 4.76)","(15.0, 40.0, 29.142857142857142)","(21.0, 70.0, 56.31578947368421)","(1.5, 1.55, 1.5150000000000001)","(6.0, 14.0, 12.875)"
11-01-2023 20:56:26.266172,"(3.5, 4.8, 4.76)","(15.0, 40.0, 29.142857142857142)","(21.0, 70.0, 56.31578947368421)","(1.5, 1.55, 1.5150000000000001)","(6.0, 14.0, 12.875)"
11-01-2023 20:56:27.109796,"(3.5, 4.8, 4.782608695652174)","(15.0, 40.0, 29.142857142857142)","(21.0, 70.0, 56.31578947368421)","(1.5, 1.55, 1.5150000000000001)","(6.0, 14.0, 12.875)"
11-01-2023 20:56:27.974335,"(3.5, 4.8, 4.782608695652174)","(15.0, 40.0, 29.142857142857142)","(21.0, 70.0, 56.31578947368421)","(1.5, 1.55, 1.5150000000000001)","(6.0, 14.0, 12.875)"
11-01-2023 20:56:28.861158,"(3.5, 4.8, 4.78)","(15.0, 40.0, 29.142857142857142)","(21.0, 70.0, 56.31578947368421)","(1.5, 1.55, 1.5150000000000001)","(6.0, 14.0, 12.875)"
11-01-2023 20:56:29.715456,"(3.5, 4.8, 4.78)","(15.0, 40.0, 29.142857142857142)","(21.0, 70.0, 56.31578947368421)","(1.5, 1.55, 1.5150000000000001)","(6.0, 14.0, 12.875)"
11-01-2023 20:56:30.572287,"(3.5, 4.8, 4.78)","(15.0, 40.0, 29.11627906976744)","(21.0, 70.0, 56.31578947368421)","(1.5, 1.55, 1.5150000000000001)","(6.0, 14.0, 12.875)"
11-01-2023 20:56:31.406481,"(3.5, 4.8, 4.78)","(15.0, 40.0, 29.11627906976744)","(21.0, 70.0, 56.31578947368421)","(1.5, 1.55, 1.5150000000000001)","(6.0, 14.0, 12.875)"
11-01-2023 20:56:32.264006,"(3.5, 4.8, 4.78)","(15.0, 40.0, 29.11627906976744)","(21.0, 70.0, 56.31578947368421)","(1.5, 1.55, 1.5150000000000001)","(6.0, 14.0, 12.875)"
11-01-2023 20:56:33.092455,"(3.5, 4.8, 4.78)","(15.0, 40.0, 29.11627906976744)","(21.0, 70.0, 56.31578947368421)","(1.5, 1.55, 1.5150000000000001)","(6.0, 14.0, 12.875)"
11-01-2023 20:56:33.923195,"(3.5, 4.8, 4.78)","(15.0, 40.0, 29.11627906976744)","(21.0, 70.0, 56.31578947368421)","(1.5, 1.55, 1.5150000000000001)","(6.0, 14.0, 12.875)"
11-01-2023 20:56:34.807897,"(3.5, 4.9, 4.823076923076923)","(15.0, 40.0, 29.11627906976744)","(21.0, 70.0, 56.31578947368421)","(1.5, 1.53, 1.5107692307692309)","(6.0, 14.0, 12.875)"
11-01-2023 20:56:35.697001,"(3.5, 4.9, 4.833333333333333)","(15.0, 40.0, 29.11627906976744)","(21.0, 70.0, 56.31578947368421)","(1.5, 1.53, 1.5107692307692309)","(6.0, 14.0, 12.875)"
11-01-2023 20:56:36.578011,"(3.5, 4.9, 4.833333333333333)","(15.0, 40.0, 29.11627906976744)","(21.0, 70.0, 56.31578947368421)","(1.5, 1.53, 1.5107692307692309)","(6.0, 14.0, 12.875)"
11-01-2023 20:56:37.392556,"(3.5, 4.9, 4.833333333333333)","(15.0, 40.0, 29.11627906976744)","(21.0, 70.0, 56.31578947368421)","(1.5, 1.53, 1.5107692307692309)","(6.0, 14.0, 12.875)"
11-01-2023 20:56:38.181410,"(3.5, 4.9, 4.833333333333333)","(15.0, 40.0, 29.11627906976744)","(21.0, 70.0, 56.31578947368421)","(1.5, 1.53, 1.5107692307692309)","(6.0, 14.0, 12.875)"
11-01-2023 20:56:39.049876,"(3.5, 4.9, 4.833333333333333)","(15.0, 40.0, 29.11627906976744)","(21.0, 70.0, 56.31578947368421)","(1.5, 1.53, 1.5107692307692309)","(6.0, 14.0, 12.59375)"
11-01-2023 20:56:39.937321,"(3.5, 4.9, 4.833333333333333)","(15.0, 40.0, 29.11627906976744)","(21.0, 70.0, 56.31578947368421)","(1.5, 1.53, 1.5107692307692309)","(6.0, 14.0, 12.59375)"
11-01-2023 20:56:40.830798,"(3.5, 5.0, 4.825)","(15.0, 40.0, 29.170731707317074)","(21.0, 70.0, 56.31578947368421)","(1.5, 1.53, 1.4942857142857142)","(6.0, 14.0, 12.578947368421053)"
11-01-2023 20:56:41.699491,"(3.5, 5.0, 4.7)","(15.0, 36.0, 34.4)","(21.0, 70.0, 54.17391304347826)","(1.5, 1.54, 1.5073333333333334)","(6.0, 14.0, 12.578947368421053)"
11-01-2023 20:56:42.513295,"(3.5, 5.0, 4.72093023255814)","(15.0, 36.0, 34.4)","(21.0, 70.0, 54.17391304347826)","(1.5, 1.54, 1.5073333333333334)","(6.0, 14.0, 12.578947368421053)"
11-01-2023 20:56:43.393271,"(3.5, 5.0, 4.72093023255814)","(15.0, 36.0, 34.4)","(21.0, 70.0, 54.17391304347826)","(1.5, 1.54, 1.4859090909090908)","(6.0, 14.0, 12.578947368421053)"
11-01-2023 20:56:44.300289,"(3.5, 5.0, 4.72093023255814)","(15.0, 36.0, 34.4)","(21.0, 70.0, 54.17391304347826)","(1.5, 1.54, 1.4738888888888888)","(6.0, 14.0, 12.578947368421053)"
11-01-2023 20:56:45.225172,"(3.5, 5.0, 4.72093023255814)","(15.0, 36.0, 34.4)","(21.0, 70.0, 54.17391304347826)","(1.5, 1.54, 1.4738888888888888)","(6.0, 14.0, 12.578947368421053)"
11-01-2023 20:56:46.058572,"(3.5, 5.0, 4.72093023255814)","(15.0, 36.0, 34.4)","(21.0, 70.0, 54.17391304347826)","(1.5, 1.54, 1.47875)","(6.0, 14.0, 12.578947368421053)"
11-01-2023 20:56:46.860898,"(3.5, 5.0, 4.7894736842105265)","(15.0, 36.0, 34.4)","(21.0, 70.0, 54.17391304347826)","(1.5, 1.54, 1.47875)","(6.0, 14.0, 12.578947368421053)"
11-01-2023 20:56:47.739053,"(3.5, 5.0, 4.7894736842105265)","(15.0, 36.0, 34.4)","(21.0, 70.0, 54.17391304347826)","(1.5, 1.54, 1.47875)","(6.0, 14.0, 12.578947368421053)"
11-01-2023 20:56:48.691704,"(3.5, 5.0, 4.769230769230769)","(15.0, 36.0, 34.4)","(21.0, 70.0, 54.17391304347826)","(1.5, 1.54, 1.475)","(6.0, 14.0, 12.578947368421053)"
11-01-2023 20:56:49.556561,"(3.5, 5.0, 4.908695652173914)","(15.0, 36.0, 31.555555555555557)","(21.0, 70.0, 54.17391304347826)","(1.5, 1.52, 1.475)","(6.0, 14.0, 12.578947368421053)"
11-01-2023 20:56:50.330145,"(3.5, 5.0, 4.908695652173914)","(15.0, 34.0, 32.8)","(21.0, 70.0, 54.17391304347826)","(1.5, 1.52, 1.475)","(6.0, 14.0, 12.578947368421053)"
11-01-2023 20:56:51.219307,"(3.5, 5.0, 4.908695652173914)","(15.0, 34.0, 32.8)","(21.0, 70.0, 54.17391304347826)","(1.5, 1.52, 1.475)","(6.0, 14.0, 12.578947368421053)"
11-01-2023 20:56:52.123104,"(3.5, 4.5, 4.404)","(15.0, 34.0, 32.8)","(21.0, 70.0, 47.6)","(1.5, 1.54, 1.5366480446927375)","(6.0, 14.0, 12.5625)"
11-01-2023 20:56:52.936125,"(3.5, 4.5, 4.401234567901235)","(15.0, 34.0, 32.8)","(21.0, 70.0, 47.6)","(1.5, 1.54, 1.5397575757575759)","(6.0, 14.0, 12.5625)"
11-01-2023 20:56:53.754285,"(3.5, 4.5, 4.401260504201681)","(15.0, 34.0, 32.8)","(21.0, 70.0, 47.6)","(1.5, 1.54, 1.5397575757575759)","(6.0, 14.0, 12.5625)"
11-01-2023 20:56:54.624105,"(3.5, 4.5, 4.401260504201681)","(15.0, 34.0, 32.8)","(21.0, 70.0, 47.6)","(1.5, 1.54, 1.5397575757575759)","(6.0, 14.0, 12.5625)"
11-01-2023 20:56:55.483163,"(3.5, 4.5, 4.401260504201681)","(15.0, 34.0, 32.8)","(21.0, 70.0, 47.6)","(1.5, 1.54, 1.5397575757575759)","(6.0, 14.0, 12.5625)"
11-01-2023 20:56:56.355966,"(3.5, 4.5, 4.401260504201681)","(15.0, 36.0, 34.4)","(21.0, 70.0, 47.6)","(1.5, 1.55, 1.5366666666666666)","(6.0, 14.0, 12.666666666666666)"
11-01-2023 20:56:57.270831,"(3.5, 4.5, 4.401796407185629)","(15.0, 36.0, 34.4)","(21.0, 70.0, 47.6)","(1.5, 1.55, 1.5366666666666666)","(6.0, 14.0, 12.625)"
11-01-2023 20:56:58.082629,"(3.5, 4.5, 4.400898203592814)","(15.0, 36.0, 34.4)","(21.0, 70.0, 47.6)","(1.5, 1.55, 1.5366666666666666)","(6.0, 14.0, 12.625)"
11-01-2023 20:56:58.893769,"(3.5, 4.5, 4.400898203592814)","(15.0, 36.0, 34.4)","(21.0, 70.0, 47.6)","(1.5, 1.55, 1.5366666666666666)","(6.0, 14.0, 12.625)"
11-01-2023 20:56:59.733033,"(3.5, 4.5, 4.400911854103343)","(15.0, 36.0, 34.4)","(21.0, 70.0, 47.6)","(1.5, 1.55, 1.5366666666666666)","(6.0, 14.0, 12.625)"
11-01-2023 20:57:00.682507,"(3.5, 4.5, 4.400911854103343)","(15.0, 36.0, 34.4)","(21.0, 70.0, 47.6)","(1.5, 1.55, 1.5366666666666666)","(6.0, 14.0, 12.625)"
11-01-2023 20:57:01.543938,"(3.5, 4.5, 4.400911854103343)","(15.0, 36.0, 34.4)","(21.0, 70.0, 47.6)","(1.5, 1.55, 1.5366666666666666)","(6.0, 14.0, 12.588235294117647)"
11-01-2023 20:57:02.372955,"(3.5, 4.5, 4.400898203592814)","(15.0, 36.0, 31.2)","(21.0, 70.0, 47.333333333333336)","(1.5, 1.55, 1.5414285714285714)","(6.0, 14.0, 12.588235294117647)"
11-01-2023 20:57:03.170235,"(3.5, 4.5, 4.401796407185629)","(15.0, 36.0, 31.555555555555557)","(21.0, 70.0, 47.6)","(1.5, 1.55, 1.5414285714285714)","(6.0, 14.0, 12.588235294117647)"
11-01-2023 20:57:04.053613,"(3.5, 4.5, 4.401796407185629)","(15.0, 36.0, 31.2)","(21.0, 70.0, 56.0)","(1.5, 1.55, 1.5194117647058825)","(6.0, 14.0, 12.588235294117647)"
11-01-2023 20:57:04.910347,"(3.5, 4.5, 4.401796407185629)","(15.0, 36.0, 34.4)","(21.0, 70.0, 56.0)","(1.5, 1.55, 1.5263636363636364)","(6.0, 14.0, 12.588235294117647)"
11-01-2023 20:57:05.736384,"(3.5, 4.5, 4.401851851851852)","(15.0, 36.0, 34.4)","(21.0, 70.0, 56.0)","(1.5, 1.55, 1.5245454545454546)","(6.0, 14.0, 12.588235294117647)"
11-01-2023 20:57:06.589843,"(3.5, 4.5, 4.401851851851852)","(15.0, 36.0, 34.4)","(21.0, 70.0, 56.0)","(1.5, 1.55, 1.5293939393939395)","(6.0, 14.0, 13.0)"
11-01-2023 20:57:07.541824,"(3.5, 4.5, 4.401851851851852)","(15.0, 36.0, 34.4)","(21.0, 70.0, 56.0)","(1.5, 1.55, 1.5377272727272728)","(6.0, 14.0, 13.0)"
11-01-2023 20:57:08.341158,"(3.5, 4.5, 4.401851851851852)","(15.0, 36.0, 31.555555555555557)","(21.0, 70.0, 56.875)","(1.5, 1.55, 1.5377272727272728)","(6.0, 14.0, 13.0)"
11-01-2023 20:57:09.316970,"(3.5, 4.5, 4.401851851851852)","(15.0, 36.0, 31.555555555555557)","(21.0, 70.0, 56.0)","(1.5, 1.55, 1.5325806451612904)","(6.0, 14.0, 13.0)"
11-01-2023 20:57:10.220095,"(3.5, 4.5, 4.401851851851852)","(15.0, 36.0, 31.555555555555557)","(21.0, 70.0, 56.0)","(1.5, 1.55, 1.5325806451612904)","(6.0, 14.0, 13.0)"
11-01-2023 20:57:11.085805,"(3.5, 4.5, 4.401910828025478)","(15.0, 36.0, 31.555555555555557)","(21.0, 70.0, 56.0)","(1.5, 1.55, 1.5369565217391306)","(6.0, 14.0, 13.0)"
11-01-2023 20:57:11.933377,"(3.5, 4.5, 4.401910828025478)","(15.0, 36.0, 30.285714285714285)","(21.0, 70.0, 56.0)","(1.5, 1.55, 1.5369565217391306)","(6.0, 14.0, 12.807692307692308)"
11-01-2023 20:57:12.872432,"(3.5, 4.5, 4.401910828025478)","(15.0, 36.0, 31.555555555555557)","(21.0, 70.0, 56.875)","(1.5, 1.55, 1.5318181818181817)","(6.0, 14.0, 13.03125)"
11-01-2023 20:57:13.676976,"(3.5, 4.5, 4.401910828025478)","(15.0, 36.0, 30.285714285714285)","(21.0, 70.0, 56.875)","(1.5, 1.55, 1.5318181818181817)","(6.0, 14.0, 13.03125)"
11-01-2023 20:57:14.506707,"(3.5, 4.5, 4.401910828025478)","(15.0, 36.0, 31.555555555555557)","(21.0, 70.0, 56.875)","(1.5, 1.55, 1.5318181818181817)","(6.0, 14.0, 13.06060606060606)"
11-01-2023 20:57:15.407210,"(3.5, 4.5, 4.404938271604939)","(15.0, 36.0, 30.285714285714285)","(21.0, 70.0, 56.0)","(1.5, 1.55, 1.5369565217391306)","(6.0, 14.0, 13.06060606060606)"
11-01-2023 20:57:16.323026,"(3.5, 4.5, 4.403144654088051)","(15.0, 36.0, 31.555555555555557)","(21.0, 70.0, 56.875)","(1.5, 1.55, 1.5369565217391306)","(6.0, 14.0, 13.06060606060606)"
11-01-2023 20:57:17.183539,"(3.5, 4.5, 4.403144654088051)","(15.0, 36.0, 31.555555555555557)","(21.0, 70.0, 56.875)","(1.5, 1.55, 1.5369565217391306)","(6.0, 14.0, 13.06060606060606)"
11-01-2023 20:57:18.023146,"(3.5, 4.5, 4.403144654088051)","(15.0, 36.0, 31.555555555555557)","(21.0, 70.0, 56.0)","(1.5, 1.55, 1.538888888888889)","(6.0, 14.0, 13.03125)"
11-01-2023 20:57:18.952017,"(3.5, 4.5, 4.403144654088051)","(15.0, 36.0, 31.555555555555557)","(21.0, 70.0, 56.0)","(1.5, 1.55, 1.5416666666666667)","(6.0, 14.0, 13.03125)"
11-01-2023 20:57:19.785993,"(3.5, 4.5, 4.403144654088051)","(15.0, 36.0, 31.555555555555557)","(21.0, 70.0, 56.0)","(1.5, 1.55, 1.5416666666666667)","(6.0, 14.0, 13.03125)"
11-01-2023 20:57:20.571572,"(3.5, 4.5, 4.403144654088051)","(15.0, 36.0, 30.285714285714285)","(21.0, 70.0, 61.25)","(1.5, 1.55, 1.5275)","(6.0, 14.0, 13.06060606060606)"
11-01-2023 20:57:21.400067,"(3.5, 4.5, 4.2038961038961045)","(15.0, 36.0, 31.555555555555557)","(21.0, 70.0, 61.05263157894737)","(1.5, 1.55, 1.5455555555555556)","(6.0, 14.0, 13.24390243902439)"
11-01-2023 20:57:22.267550,"(3.5, 4.5, 4.208928571428571)","(15.0, 36.0, 34.4)","(21.0, 70.0, 61.25)","(1.5, 1.55, 1.5404347826086957)","(6.0, 14.0, 13.18421052631579)"
11-01-2023 20:57:23.069097,"(3.5, 4.5, 4.230978260869565)","(15.0, 36.0, 34.0)","(21.0, 70.0, 61.25)","(1.5, 1.55, 1.5404347826086957)","(6.0, 14.0, 13.18421052631579)"
11-01-2023 20:57:23.909525,"(3.5, 4.5, 4.224590163934426)","(15.0, 36.0, 33.142857142857146)","(21.0, 70.0, 64.61538461538461)","(1.5, 1.55, 1.5372727272727273)","(6.0, 14.0, 13.18421052631579)"
11-01-2023 20:57:24.776432,"(3.5, 4.5, 4.224590163934426)","(15.0, 36.0, 33.5)","(21.0, 70.0, 65.625)","(1.5, 1.55, 1.5314705882352941)","(6.0, 14.0, 13.046511627906977)"
11-01-2023 20:57:25.695969,"(3.5, 4.5, 4.224590163934426)","(15.0, 36.0, 35.0)","(21.0, 70.0, 56.0)","(1.5, 1.55, 1.5355555555555556)","(6.0, 14.0, 13.023809523809524)"
11-01-2023 20:57:26.526994,"(3.5, 4.5, 4.225280898876405)","(15.0, 36.0, 35.0)","(21.0, 70.0, 56.0)","(1.5, 1.55, 1.5355555555555556)","(6.0, 14.0, 13.023809523809524)"
11-01-2023 20:57:27.401199,"(3.5, 4.5, 4.231318681318681)","(15.0, 36.0, 35.0)","(21.0, 70.0, 56.0)","(1.5, 1.55, 1.5355555555555556)","(6.0, 14.0, 13.023809523809524)"
