,Fun Idol,Burn Rate,Dr Bella,Dan Dan,Dr Rogan,Phelan Seedy,Down Under Boy,Superb
14-12-2022 19:11:25.405439,"(3.8, 5.7, 4.743333333333333)","(3.5, 6.8, 5.301315789473684)","(26.0, 95.0, 50.0)","(5.0, 11.0, 6.65)","(7.5, 16.0, 14.656)","(13.0, 27.0, 25.666666666666664)","(3.4, 5.5, 4.507352941176471)","(26.0, 110.0, 55.625)"
14-12-2022 19:11:26.656754,"(3.8, 5.7, 4.743333333333333)","(3.5, 6.8, 5.301315789473684)","(26.0, 95.0, 50.0)","(5.0, 11.0, 6.65)","(7.5, 16.0, 14.656)","(13.0, 27.0, 25.666666666666664)","(3.4, 5.5, 4.507352941176471)","(26.0, 110.0, 55.625)"
14-12-2022 19:11:27.836928,"(3.8, 5.7, 4.743333333333333)","(3.5, 6.8, 5.301315789473684)","(26.0, 95.0, 50.0)","(5.0, 11.0, 6.65)","(7.5, 16.0, 14.656)","(13.0, 27.0, 25.666666666666664)","(3.4, 5.5, 4.507352941176471)","(26.0, 110.0, 55.625)"
14-12-2022 19:11:28.902085,"(3.8, 5.7, 4.743333333333333)","(3.5, 6.8, 5.301315789473684)","(26.0, 95.0, 50.0)","(5.0, 11.0, 6.65)","(7.5, 16.0, 14.656)","(13.0, 27.0, 25.666666666666664)","(3.4, 5.5, 4.507352941176471)","(26.0, 110.0, 55.625)"
14-12-2022 19:11:29.939828,"(3.8, 5.7, 4.743333333333333)","(3.5, 6.8, 5.301315789473684)","(26.0, 95.0, 50.0)","(5.0, 11.0, 6.65)","(7.5, 16.0, 14.656)","(13.0, 27.0, 25.666666666666664)","(3.4, 5.5, 4.507352941176471)","(26.0, 110.0, 55.625)"
14-12-2022 19:11:31.107424,"(3.8, 5.7, 4.743333333333333)","(3.5, 6.8, 5.301315789473684)","(26.0, 95.0, 50.0)","(5.0, 11.0, 6.65)","(7.5, 16.0, 14.656)","(13.0, 27.0, 25.666666666666664)","(3.4, 5.5, 4.507352941176471)","(26.0, 110.0, 55.625)"
14-12-2022 19:11:32.386821,"(3.8, 5.7, 4.743333333333333)","(3.5, 6.8, 5.301315789473684)","(26.0, 95.0, 50.0)","(5.0, 11.0, 6.65)","(7.5, 16.0, 14.656)","(13.0, 27.0, 25.666666666666664)","(3.4, 5.5, 4.507352941176471)","(26.0, 110.0, 55.625)"
14-12-2022 19:11:33.556089,"(3.8, 5.7, 4.743333333333333)","(3.5, 6.8, 5.301315789473684)","(26.0, 95.0, 50.0)","(5.0, 11.0, 6.65)","(7.5, 16.0, 14.656)","(13.0, 27.0, 25.666666666666664)","(3.4, 5.5, 4.507352941176471)","(26.0, 110.0, 55.625)"
14-12-2022 19:11:34.700744,"(3.8, 5.7, 4.743333333333333)","(3.5, 6.8, 5.301315789473684)","(26.0, 95.0, 50.0)","(5.0, 11.0, 6.65)","(7.5, 16.0, 14.656)","(13.0, 27.0, 25.666666666666664)","(3.4, 5.5, 4.507352941176471)","(26.0, 110.0, 55.625)"
14-12-2022 19:11:35.920435,"(3.8, 5.7, 4.743333333333333)","(3.5, 6.8, 5.301315789473684)","(26.0, 95.0, 50.0)","(5.0, 11.0, 6.65)","(7.5, 16.0, 14.656)","(13.0, 27.0, 25.666666666666664)","(3.4, 5.5, 4.507352941176471)","(26.0, 110.0, 55.625)"
14-12-2022 19:11:37.124519,"(3.8, 5.7, 4.743333333333333)","(3.5, 6.8, 5.301315789473684)","(26.0, 95.0, 50.0)","(5.0, 11.0, 6.65)","(7.5, 16.0, 14.656)","(13.0, 27.0, 25.666666666666664)","(3.4, 5.5, 4.507352941176471)","(26.0, 110.0, 55.625)"
14-12-2022 19:11:38.168081,"(3.8, 5.7, 4.743333333333333)","(3.5, 6.8, 5.301315789473684)","(26.0, 95.0, 50.0)","(5.0, 11.0, 6.65)","(7.5, 16.0, 14.656)","(13.0, 27.0, 25.666666666666664)","(3.4, 5.5, 4.507352941176471)","(26.0, 110.0, 55.625)"
14-12-2022 19:11:39.267308,"(3.8, 5.7, 4.743333333333333)","(3.5, 6.8, 5.301315789473684)","(26.0, 95.0, 50.0)","(5.0, 11.0, 6.65)","(7.5, 16.0, 14.656)","(13.0, 27.0, 25.666666666666664)","(3.4, 5.5, 4.507352941176471)","(26.0, 110.0, 55.625)"
14-12-2022 19:11:40.381802,"(3.8, 5.7, 4.743333333333333)","(3.5, 6.8, 5.301315789473684)","(26.0, 95.0, 50.0)","(5.0, 11.0, 6.65)","(7.5, 16.0, 14.725531914893617)","(13.0, 27.0, 23.9)","(3.4, 5.5, 4.507352941176471)","(26.0, 110.0, 46.72727272727273)"
14-12-2022 19:11:41.497243,"(3.8, 5.7, 4.743333333333333)","(3.5, 6.8, 5.301315789473684)","(26.0, 95.0, 56.6)","(5.0, 11.0, 6.65)","(7.5, 15.5, 14.825925925925926)","(13.0, 27.0, 23.9)","(3.4, 5.5, 4.507352941176471)","(26.0, 110.0, 46.72727272727273)"
14-12-2022 19:11:42.588201,"(3.8, 5.7, 4.743333333333333)","(3.5, 6.8, 5.301315789473684)","(26.0, 95.0, 56.6)","(5.0, 11.0, 6.65)","(7.5, 15.5, 14.825925925925926)","(13.0, 27.0, 23.9)","(3.4, 5.5, 4.507352941176471)","(26.0, 110.0, 46.72727272727273)"
14-12-2022 19:11:43.706608,"(3.8, 5.7, 4.743333333333333)","(3.5, 6.8, 5.301315789473684)","(26.0, 95.0, 56.6)","(5.0, 11.0, 6.65)","(7.5, 15.5, 14.825925925925926)","(13.0, 27.0, 23.9)","(3.4, 5.5, 4.507352941176471)","(26.0, 110.0, 46.72727272727273)"
14-12-2022 19:11:44.791258,"(3.8, 5.7, 4.743333333333333)","(3.5, 6.8, 5.301315789473684)","(26.0, 95.0, 56.6)","(5.0, 11.0, 6.65)","(7.5, 15.5, 14.825925925925926)","(13.0, 27.0, 23.9)","(3.4, 5.5, 4.507352941176471)","(26.0, 110.0, 46.72727272727273)"
14-12-2022 19:11:45.875423,"(3.8, 5.7, 4.743333333333333)","(3.5, 6.8, 5.301315789473684)","(26.0, 95.0, 56.6)","(5.0, 11.0, 6.65)","(7.5, 15.5, 14.825925925925926)","(13.0, 27.0, 23.9)","(3.4, 5.5, 4.507352941176471)","(26.0, 110.0, 46.72727272727273)"
14-12-2022 19:11:47.014878,"(3.8, 5.7, 4.743333333333333)","(3.5, 6.8, 5.301315789473684)","(26.0, 95.0, 56.6)","(5.0, 11.0, 6.65)","(7.5, 15.5, 14.825925925925926)","(13.0, 27.0, 23.9)","(3.4, 5.5, 4.507352941176471)","(26.0, 110.0, 46.72727272727273)"
14-12-2022 19:11:48.089802,"(3.8, 5.7, 4.743333333333333)","(3.5, 6.8, 5.301315789473684)","(26.0, 95.0, 56.6)","(5.0, 11.0, 6.65)","(7.5, 15.5, 14.825925925925926)","(13.0, 27.0, 23.9)","(3.4, 5.5, 4.507352941176471)","(26.0, 110.0, 46.72727272727273)"
14-12-2022 19:11:49.264412,"(3.8, 5.7, 4.743333333333333)","(3.5, 6.8, 5.301315789473684)","(26.0, 95.0, 56.6)","(5.0, 11.0, 6.65)","(7.5, 15.5, 14.825925925925926)","(13.0, 27.0, 23.9)","(3.4, 5.5, 4.507352941176471)","(26.0, 110.0, 46.72727272727273)"
14-12-2022 19:11:50.412617,"(3.8, 5.7, 4.743333333333333)","(3.5, 6.8, 5.301315789473684)","(26.0, 95.0, 56.6)","(5.0, 11.0, 6.65)","(7.5, 15.5, 14.825925925925926)","(13.0, 27.0, 23.9)","(3.4, 5.5, 4.507352941176471)","(26.0, 110.0, 46.72727272727273)"
14-12-2022 19:11:51.547524,"(3.8, 5.7, 4.743333333333333)","(3.5, 6.8, 5.301315789473684)","(26.0, 95.0, 56.6)","(5.0, 11.0, 6.65)","(7.5, 15.5, 14.825925925925926)","(13.0, 27.0, 23.9)","(3.4, 5.5, 4.507352941176471)","(26.0, 110.0, 46.72727272727273)"
14-12-2022 19:11:52.623253,"(3.8, 5.7, 4.743333333333333)","(3.5, 6.8, 5.301315789473684)","(26.0, 95.0, 56.6)","(5.0, 11.0, 6.65)","(7.5, 15.5, 14.825925925925926)","(13.0, 27.0, 23.9)","(3.4, 5.5, 4.507352941176471)","(26.0, 110.0, 46.72727272727273)"
14-12-2022 19:11:53.777249,"(3.8, 5.7, 4.743333333333333)","(3.5, 6.8, 5.301315789473684)","(26.0, 95.0, 56.6)","(5.0, 11.0, 6.65)","(7.5, 15.5, 14.825925925925926)","(13.0, 27.0, 23.9)","(3.4, 5.5, 4.507352941176471)","(26.0, 110.0, 46.72727272727273)"
14-12-2022 19:11:55.085046,"(3.8, 5.7, 4.743333333333333)","(3.5, 6.8, 5.301315789473684)","(26.0, 95.0, 56.6)","(5.0, 11.0, 6.65)","(7.5, 15.5, 14.825925925925926)","(13.0, 27.0, 23.9)","(3.4, 5.5, 4.507352941176471)","(26.0, 110.0, 46.72727272727273)"
14-12-2022 19:11:56.290980,"(3.8, 5.7, 4.743333333333333)","(3.5, 6.8, 5.301315789473684)","(26.0, 95.0, 56.6)","(5.0, 11.0, 6.65)","(7.5, 15.5, 14.825925925925926)","(13.0, 27.0, 23.9)","(3.4, 5.5, 4.507352941176471)","(26.0, 110.0, 46.72727272727273)"
14-12-2022 19:11:57.546050,"(3.8, 5.7, 4.743333333333333)","(3.5, 6.8, 5.301315789473684)","(26.0, 95.0, 56.6)","(5.0, 11.0, 6.65)","(7.5, 15.5, 14.825925925925926)","(13.0, 27.0, 23.9)","(3.4, 5.5, 4.507352941176471)","(26.0, 110.0, 46.72727272727273)"
14-12-2022 19:11:58.791214,"(3.8, 5.7, 4.743333333333333)","(3.5, 6.8, 5.301315789473684)","(26.0, 95.0, 56.6)","(5.0, 11.0, 6.65)","(7.5, 15.5, 14.825925925925926)","(13.0, 27.0, 23.9)","(3.4, 5.5, 4.507352941176471)","(26.0, 110.0, 46.72727272727273)"
14-12-2022 19:11:59.938972,"(3.8, 5.7, 4.743333333333333)","(3.5, 6.8, 5.301315789473684)","(26.0, 95.0, 56.6)","(5.0, 11.0, 6.65)","(7.5, 15.5, 14.825925925925926)","(13.0, 27.0, 23.9)","(3.4, 5.5, 4.507352941176471)","(26.0, 110.0, 46.72727272727273)"
14-12-2022 19:12:01.067266,"(3.8, 5.7, 4.743333333333333)","(3.5, 6.8, 5.301315789473684)","(26.0, 95.0, 56.6)","(5.0, 11.0, 6.65)","(7.5, 15.5, 14.513207547169811)","(13.0, 27.0, 23.9)","(3.4, 5.5, 4.507352941176471)","(26.0, 110.0, 46.72727272727273)"
14-12-2022 19:12:02.176412,"(3.8, 5.7, 4.743333333333333)","(3.5, 6.8, 5.301315789473684)","(26.0, 95.0, 56.6)","(5.0, 11.0, 6.65)","(7.5, 15.0, 14.513207547169811)","(13.0, 27.0, 23.9)","(3.4, 5.5, 4.507352941176471)","(26.0, 110.0, 46.72727272727273)"
14-12-2022 19:12:03.268715,"(3.8, 5.7, 4.743333333333333)","(3.5, 6.8, 5.301315789473684)","(26.0, 95.0, 56.6)","(5.0, 11.0, 6.65)","(7.5, 15.0, 14.513207547169811)","(13.0, 27.0, 23.9)","(3.4, 5.5, 4.507352941176471)","(26.0, 110.0, 46.72727272727273)"
14-12-2022 19:12:04.365121,"(3.8, 5.7, 4.743333333333333)","(3.5, 6.8, 5.301315789473684)","(26.0, 95.0, 56.6)","(5.0, 11.0, 6.65)","(7.5, 15.0, 14.513207547169811)","(13.0, 27.0, 23.9)","(3.4, 5.5, 4.507352941176471)","(26.0, 110.0, 46.72727272727273)"
14-12-2022 19:12:05.513166,"(3.8, 5.7, 4.743333333333333)","(3.5, 6.8, 5.301315789473684)","(26.0, 95.0, 56.6)","(5.0, 11.0, 6.65)","(7.5, 15.0, 14.513207547169811)","(13.0, 27.0, 23.9)","(3.4, 5.5, 4.507352941176471)","(26.0, 110.0, 46.72727272727273)"
14-12-2022 19:12:06.677545,"(3.8, 5.7, 4.743333333333333)","(3.5, 6.8, 5.301315789473684)","(26.0, 95.0, 56.6)","(5.0, 11.0, 6.65)","(7.5, 15.0, 14.513207547169811)","(13.0, 27.0, 23.9)","(3.4, 5.5, 4.507352941176471)","(26.0, 110.0, 46.72727272727273)"
14-12-2022 19:12:07.894040,"(3.8, 5.7, 4.743333333333333)","(3.5, 6.8, 5.301315789473684)","(26.0, 95.0, 56.6)","(5.0, 11.0, 6.65)","(7.5, 15.0, 14.513207547169811)","(13.0, 27.0, 23.9)","(3.4, 5.5, 4.507352941176471)","(26.0, 110.0, 46.72727272727273)"
14-12-2022 19:12:09.162574,"(3.8, 5.7, 4.743333333333333)","(3.5, 6.8, 5.301315789473684)","(26.0, 95.0, 56.6)","(5.0, 11.0, 6.65)","(7.5, 15.0, 14.513207547169811)","(13.0, 27.0, 23.9)","(3.4, 5.5, 4.507352941176471)","(26.0, 110.0, 46.72727272727273)"
14-12-2022 19:12:10.432466,"(3.8, 5.7, 4.743333333333333)","(3.5, 6.8, 5.301315789473684)","(26.0, 95.0, 56.6)","(5.0, 11.0, 6.65)","(7.5, 15.0, 14.513207547169811)","(13.0, 27.0, 23.9)","(3.4, 5.5, 4.507352941176471)","(26.0, 110.0, 46.72727272727273)"
14-12-2022 19:12:11.557863,"(3.8, 5.7, 4.743333333333333)","(3.5, 6.8, 5.301315789473684)","(26.0, 95.0, 56.6)","(5.0, 11.0, 6.65)","(7.5, 15.0, 14.513207547169811)","(13.0, 27.0, 23.9)","(3.4, 5.5, 4.507352941176471)","(26.0, 110.0, 46.72727272727273)"
14-12-2022 19:12:12.640139,"(3.8, 5.7, 4.743333333333333)","(3.5, 6.8, 5.301315789473684)","(26.0, 95.0, 56.6)","(5.0, 11.0, 6.65)","(7.5, 15.0, 14.513207547169811)","(13.0, 27.0, 23.9)","(3.4, 5.5, 4.507352941176471)","(26.0, 110.0, 46.72727272727273)"
14-12-2022 19:12:13.721726,"(3.8, 5.7, 4.743333333333333)","(3.5, 6.8, 5.301315789473684)","(26.0, 95.0, 56.6)","(5.0, 11.0, 6.65)","(7.5, 15.0, 14.513207547169811)","(13.0, 27.0, 23.9)","(3.4, 5.5, 4.507352941176471)","(26.0, 110.0, 46.72727272727273)"
14-12-2022 19:12:14.935187,"(3.8, 5.7, 4.743333333333333)","(3.5, 6.8, 5.301315789473684)","(26.0, 95.0, 56.6)","(5.0, 11.0, 6.65)","(7.5, 15.0, 14.513207547169811)","(13.0, 27.0, 23.9)","(3.4, 5.5, 4.507352941176471)","(26.0, 110.0, 46.72727272727273)"
14-12-2022 19:12:16.076193,"(3.8, 5.7, 4.743333333333333)","(3.5, 6.8, 5.301315789473684)","(26.0, 95.0, 56.6)","(5.0, 11.0, 6.65)","(7.5, 15.0, 14.513207547169811)","(13.0, 27.0, 23.9)","(3.4, 5.5, 4.507352941176471)","(26.0, 110.0, 46.72727272727273)"
14-12-2022 19:12:17.191031,"(3.8, 5.7, 4.743333333333333)","(3.5, 6.8, 5.301315789473684)","(26.0, 95.0, 51.30769230769231)","(5.0, 11.0, 6.65)","(7.5, 15.0, 14.513207547169811)","(13.0, 27.0, 23.9)","(3.4, 5.5, 4.507352941176471)","(26.0, 110.0, 46.72727272727273)"
14-12-2022 19:12:18.206592,"(3.8, 5.7, 4.743333333333333)","(3.5, 6.8, 5.301315789473684)","(26.0, 95.0, 51.30769230769231)","(5.0, 11.0, 6.65)","(7.5, 15.0, 14.513207547169811)","(13.0, 27.0, 23.9)","(3.4, 5.5, 4.507352941176471)","(26.0, 110.0, 46.72727272727273)"
14-12-2022 19:12:19.258565,"(3.8, 5.7, 4.743333333333333)","(3.5, 6.8, 5.301315789473684)","(26.0, 95.0, 51.30769230769231)","(5.0, 11.0, 6.65)","(7.5, 15.0, 14.513207547169811)","(13.0, 27.0, 23.9)","(3.4, 5.5, 4.507352941176471)","(26.0, 110.0, 46.72727272727273)"
14-12-2022 19:12:20.345967,"(3.8, 5.7, 4.743333333333333)","(3.5, 6.8, 5.301315789473684)","(26.0, 95.0, 51.30769230769231)","(5.0, 11.0, 6.65)","(7.5, 15.0, 14.513207547169811)","(13.0, 27.0, 23.9)","(3.4, 5.5, 4.507352941176471)","(26.0, 110.0, 46.72727272727273)"
14-12-2022 19:12:21.448465,"(3.8, 5.7, 4.743333333333333)","(3.5, 6.8, 5.301315789473684)","(26.0, 95.0, 51.30769230769231)","(5.0, 11.0, 6.65)","(7.5, 15.0, 14.513207547169811)","(13.0, 27.0, 23.9)","(3.4, 5.5, 4.507352941176471)","(26.0, 110.0, 46.72727272727273)"
14-12-2022 19:12:22.537361,"(3.8, 5.7, 4.743333333333333)","(3.5, 6.8, 5.301315789473684)","(26.0, 95.0, 51.30769230769231)","(5.0, 11.0, 6.65)","(7.5, 15.0, 14.513207547169811)","(13.0, 27.0, 23.9)","(3.4, 5.5, 4.507352941176471)","(26.0, 110.0, 46.72727272727273)"
14-12-2022 19:12:23.594728,"(3.8, 5.7, 4.743333333333333)","(3.5, 6.8, 5.301315789473684)","(26.0, 95.0, 51.30769230769231)","(5.0, 11.0, 6.65)","(7.5, 15.0, 14.513207547169811)","(13.0, 27.0, 23.9)","(3.4, 5.5, 4.507352941176471)","(26.0, 110.0, 46.72727272727273)"
14-12-2022 19:12:24.709151,"(3.8, 5.7, 4.743333333333333)","(3.5, 6.8, 5.301315789473684)","(26.0, 95.0, 51.30769230769231)","(5.0, 11.0, 6.65)","(7.5, 15.0, 14.513207547169811)","(13.0, 27.0, 23.9)","(3.4, 5.5, 4.507352941176471)","(26.0, 110.0, 46.72727272727273)"
14-12-2022 19:12:25.857974,"(3.8, 5.7, 4.743333333333333)","(3.5, 6.8, 5.301315789473684)","(26.0, 95.0, 51.30769230769231)","(5.0, 11.0, 6.65)","(7.5, 15.0, 14.513207547169811)","(13.0, 27.0, 23.9)","(3.4, 5.5, 4.507352941176471)","(26.0, 110.0, 46.72727272727273)"
14-12-2022 19:12:27.235864,"(3.8, 5.7, 4.963157894736842)","(3.5, 6.8, 5.301315789473684)","(26.0, 95.0, 51.30769230769231)","(5.0, 11.0, 6.65)","(7.5, 15.0, 10.899999999999999)","(13.0, 27.0, 23.9)","(3.4, 5.5, 4.507352941176471)","(26.0, 110.0, 46.72727272727273)"
14-12-2022 19:12:28.526044,"(3.8, 5.7, 4.963157894736842)","(3.5, 6.8, 5.301315789473684)","(26.0, 95.0, 51.30769230769231)","(5.0, 11.0, 6.65)","(7.5, 15.0, 10.899999999999999)","(13.0, 27.0, 23.9)","(3.4, 5.5, 4.507352941176471)","(26.0, 110.0, 46.72727272727273)"
14-12-2022 19:12:29.697425,"(3.8, 5.7, 4.963157894736842)","(3.5, 6.8, 5.301315789473684)","(26.0, 95.0, 51.30769230769231)","(5.0, 11.0, 6.65)","(7.5, 15.0, 10.899999999999999)","(13.0, 27.0, 23.9)","(3.4, 5.5, 4.507352941176471)","(26.0, 110.0, 46.72727272727273)"
14-12-2022 19:12:30.752510,"(3.8, 5.7, 4.963157894736842)","(3.5, 6.8, 5.301315789473684)","(26.0, 95.0, 51.30769230769231)","(5.0, 11.0, 6.65)","(7.5, 15.0, 10.899999999999999)","(13.0, 27.0, 23.9)","(3.4, 5.5, 4.507352941176471)","(26.0, 110.0, 46.72727272727273)"
14-12-2022 19:12:31.812239,"(3.8, 5.7, 4.963157894736842)","(3.5, 6.8, 5.301315789473684)","(26.0, 95.0, 51.30769230769231)","(5.0, 11.0, 6.65)","(7.5, 15.0, 10.899999999999999)","(13.0, 27.0, 23.9)","(3.4, 5.5, 4.507352941176471)","(26.0, 110.0, 46.72727272727273)"
14-12-2022 19:12:32.929388,"(3.8, 5.7, 4.963157894736842)","(3.5, 6.8, 5.301315789473684)","(26.0, 95.0, 51.30769230769231)","(5.0, 11.0, 6.65)","(7.5, 15.0, 10.899999999999999)","(13.0, 27.0, 23.9)","(3.4, 5.5, 4.507352941176471)","(26.0, 110.0, 46.72727272727273)"
14-12-2022 19:12:34.102333,"(3.8, 5.7, 4.963157894736842)","(3.5, 6.8, 5.301315789473684)","(26.0, 95.0, 51.30769230769231)","(5.0, 11.0, 6.65)","(7.5, 15.0, 10.899999999999999)","(13.0, 27.0, 23.9)","(3.4, 5.5, 4.507352941176471)","(26.0, 110.0, 46.72727272727273)"
14-12-2022 19:12:35.262357,"(3.8, 5.7, 4.963157894736842)","(3.5, 6.8, 5.301315789473684)","(26.0, 95.0, 51.30769230769231)","(5.0, 11.0, 6.65)","(7.5, 15.0, 10.899999999999999)","(13.0, 27.0, 23.9)","(3.4, 5.5, 4.507352941176471)","(26.0, 110.0, 46.72727272727273)"
14-12-2022 19:12:36.369001,"(3.8, 5.7, 4.963157894736842)","(3.5, 6.8, 5.301315789473684)","(26.0, 95.0, 51.30769230769231)","(5.0, 11.0, 6.65)","(7.5, 15.0, 10.899999999999999)","(13.0, 27.0, 23.9)","(3.4, 5.5, 4.507352941176471)","(26.0, 110.0, 46.72727272727273)"
14-12-2022 19:12:37.493873,"(3.8, 5.7, 4.963157894736842)","(3.5, 6.8, 5.301315789473684)","(26.0, 95.0, 51.30769230769231)","(5.0, 11.0, 6.65)","(7.5, 15.0, 10.899999999999999)","(13.0, 27.0, 23.9)","(3.4, 5.5, 4.507352941176471)","(26.0, 110.0, 46.72727272727273)"
14-12-2022 19:12:38.667729,"(3.8, 5.7, 4.963157894736842)","(3.5, 6.8, 5.301315789473684)","(26.0, 95.0, 51.30769230769231)","(5.0, 11.0, 6.65)","(7.5, 15.0, 10.899999999999999)","(13.0, 27.0, 23.9)","(3.4, 5.5, 4.507352941176471)","(26.0, 110.0, 46.72727272727273)"
14-12-2022 19:12:39.885005,"(3.8, 5.7, 4.963157894736842)","(3.5, 6.8, 5.301315789473684)","(26.0, 95.0, 51.30769230769231)","(5.0, 11.0, 6.65)","(7.5, 15.0, 10.899999999999999)","(13.0, 27.0, 23.9)","(3.4, 5.5, 4.507352941176471)","(26.0, 110.0, 46.72727272727273)"
14-12-2022 19:12:41.027067,"(3.8, 5.7, 4.963157894736842)","(3.5, 6.8, 5.301315789473684)","(26.0, 95.0, 51.30769230769231)","(5.0, 11.0, 6.65)","(7.5, 15.0, 10.899999999999999)","(13.0, 27.0, 23.9)","(3.4, 5.5, 4.507352941176471)","(26.0, 110.0, 46.72727272727273)"
14-12-2022 19:12:42.089153,"(3.8, 5.7, 4.963157894736842)","(3.5, 6.8, 5.301315789473684)","(26.0, 95.0, 51.30769230769231)","(5.0, 11.0, 6.65)","(7.5, 15.0, 10.899999999999999)","(13.0, 27.0, 23.9)","(3.4, 5.5, 4.507352941176471)","(26.0, 110.0, 46.72727272727273)"
14-12-2022 19:12:43.172279,"(3.8, 5.7, 4.963157894736842)","(3.5, 6.8, 5.301315789473684)","(26.0, 95.0, 59.5)","(5.0, 11.0, 6.65)","(7.5, 15.0, 12.2)","(13.0, 27.0, 23.9)","(3.4, 5.5, 4.507352941176471)","(26.0, 110.0, 55.625)"
14-12-2022 19:12:44.245353,"(3.8, 5.7, 4.963157894736842)","(3.5, 6.8, 5.301315789473684)","(26.0, 95.0, 59.5)","(5.0, 11.0, 6.65)","(7.5, 15.0, 12.2)","(13.0, 27.0, 23.9)","(3.4, 5.5, 4.507352941176471)","(26.0, 110.0, 55.625)"
14-12-2022 19:12:45.371395,"(3.8, 5.7, 4.963157894736842)","(3.5, 6.8, 5.301315789473684)","(26.0, 95.0, 59.5)","(5.0, 11.0, 6.65)","(7.5, 15.0, 12.2)","(13.0, 27.0, 23.9)","(3.4, 5.5, 4.507352941176471)","(26.0, 110.0, 55.625)"
14-12-2022 19:12:46.405628,"(3.8, 5.7, 4.963157894736842)","(3.5, 6.8, 5.301315789473684)","(26.0, 95.0, 59.5)","(5.0, 11.0, 6.65)","(7.5, 15.0, 12.2)","(13.0, 27.0, 23.9)","(3.4, 5.5, 4.507352941176471)","(26.0, 110.0, 55.625)"
14-12-2022 19:12:47.443279,"(3.8, 5.7, 4.963157894736842)","(3.5, 6.8, 5.301315789473684)","(26.0, 95.0, 50.0)","(5.0, 11.0, 6.65)","(7.5, 15.0, 12.2)","(13.0, 27.0, 23.9)","(3.4, 5.5, 4.507352941176471)","(26.0, 110.0, 55.625)"
14-12-2022 19:12:48.468453,"(3.8, 5.7, 4.963157894736842)","(3.5, 6.8, 5.301315789473684)","(26.0, 95.0, 50.0)","(5.0, 11.0, 6.65)","(7.5, 15.0, 12.2)","(13.0, 27.0, 23.9)","(3.4, 5.5, 4.507352941176471)","(26.0, 110.0, 55.625)"
14-12-2022 19:12:49.554203,"(3.8, 5.7, 4.963157894736842)","(3.5, 6.8, 5.301315789473684)","(26.0, 95.0, 50.0)","(5.0, 11.0, 6.65)","(7.5, 15.0, 12.2)","(13.0, 27.0, 23.9)","(3.4, 5.5, 4.507352941176471)","(26.0, 110.0, 55.625)"
14-12-2022 19:12:50.788683,"(3.8, 5.7, 4.963157894736842)","(3.5, 6.8, 5.301315789473684)","(26.0, 95.0, 50.0)","(5.0, 11.0, 6.65)","(7.5, 15.0, 12.2)","(13.0, 27.0, 23.9)","(3.4, 5.5, 4.507352941176471)","(26.0, 110.0, 55.625)"
14-12-2022 19:12:51.918104,"(3.8, 5.7, 4.963157894736842)","(3.5, 6.8, 5.301315789473684)","(26.0, 95.0, 50.0)","(5.0, 11.0, 6.65)","(7.5, 15.0, 12.2)","(13.0, 27.0, 23.9)","(3.4, 5.5, 4.507352941176471)","(26.0, 110.0, 55.625)"
14-12-2022 19:12:52.943562,"(3.8, 5.7, 4.963157894736842)","(3.5, 6.8, 5.301315789473684)","(26.0, 95.0, 50.0)","(5.0, 11.0, 6.65)","(7.5, 15.0, 12.2)","(13.0, 27.0, 23.9)","(3.4, 5.5, 4.507352941176471)","(26.0, 110.0, 55.625)"
14-12-2022 19:12:53.892999,"(3.8, 5.7, 4.963157894736842)","(3.5, 6.8, 5.301315789473684)","(26.0, 95.0, 50.0)","(5.0, 11.0, 6.65)","(7.5, 15.0, 12.2)","(13.0, 27.0, 23.9)","(3.4, 5.5, 4.507352941176471)","(26.0, 110.0, 55.625)"
14-12-2022 19:12:54.955005,"(3.8, 5.7, 4.963157894736842)","(3.5, 6.8, 5.301315789473684)","(26.0, 95.0, 50.0)","(5.0, 11.0, 6.65)","(7.5, 15.0, 12.2)","(13.0, 27.0, 23.9)","(3.4, 5.5, 4.507352941176471)","(26.0, 110.0, 55.625)"
14-12-2022 19:12:56.138981,"(3.8, 5.7, 4.963157894736842)","(3.5, 6.8, 5.301315789473684)","(26.0, 95.0, 50.0)","(5.0, 11.0, 6.65)","(7.5, 15.0, 14.2125)","(13.0, 27.0, 23.9)","(3.4, 5.5, 4.507352941176471)","(26.0, 110.0, 55.625)"
14-12-2022 19:12:57.312145,"(3.8, 5.7, 4.963157894736842)","(3.5, 6.8, 5.301315789473684)","(26.0, 95.0, 50.0)","(5.0, 11.0, 6.65)","(7.5, 15.0, 14.2125)","(13.0, 27.0, 23.9)","(3.4, 5.5, 4.507352941176471)","(26.0, 110.0, 55.625)"
14-12-2022 19:12:58.493848,"(3.8, 5.7, 4.963157894736842)","(3.5, 6.8, 5.301315789473684)","(26.0, 95.0, 50.0)","(5.0, 11.0, 6.65)","(7.5, 15.0, 14.2125)","(13.0, 27.0, 23.9)","(3.4, 5.5, 4.507352941176471)","(26.0, 110.0, 55.625)"
14-12-2022 19:12:59.621259,"(3.8, 5.7, 4.963157894736842)","(3.5, 6.8, 5.301315789473684)","(26.0, 95.0, 50.0)","(5.0, 11.0, 6.65)","(7.5, 15.0, 14.2125)","(13.0, 27.0, 23.9)","(3.4, 5.5, 4.507352941176471)","(26.0, 110.0, 55.625)"
