,Blount County,Royston Head,Your Not The Boss,Cab Perrio,Kirrek,Let There Be Peace,Tequila Shots,Theclan
10-01-2023 11:59:24.336511,"(12.0, 17.0, 16.533333333333335)","(2.0, 2.28, 2.2341176470588238)","(4.2, 5.5, 5.3125)","(12.0, 20.0, 19.5)","(6.0, 9.6, 8.64)","(21.0, 70.0, 63.14285714285714)","(15.0, 22.0, 19.75)","(8.5, 12.0, 10.95)"
10-01-2023 11:59:25.453508,"(12.0, 17.0, 16.533333333333335)","(2.0, 2.28, 2.2341176470588238)","(4.2, 5.5, 5.3125)","(12.0, 20.0, 19.5)","(6.0, 9.6, 8.64)","(21.0, 70.0, 63.14285714285714)","(15.0, 22.0, 19.75)","(8.5, 12.0, 10.95)"
10-01-2023 11:59:26.514481,"(12.0, 17.0, 16.533333333333335)","(2.0, 2.28, 2.2341176470588238)","(4.2, 5.5, 5.3125)","(12.0, 20.0, 19.5)","(6.0, 9.6, 8.64)","(21.0, 70.0, 63.14285714285714)","(15.0, 22.0, 19.75)","(8.5, 12.0, 10.95)"
10-01-2023 11:59:27.630585,"(12.0, 17.0, 16.533333333333335)","(2.0, 2.28, 2.2341176470588238)","(4.2, 5.5, 5.3125)","(12.0, 20.0, 19.5)","(6.0, 9.6, 8.64)","(21.0, 70.0, 63.14285714285714)","(15.0, 22.0, 19.75)","(8.5, 12.0, 10.95)"
10-01-2023 11:59:28.717243,"(12.0, 17.0, 16.533333333333335)","(2.0, 2.28, 2.2341176470588238)","(4.2, 5.5, 5.3125)","(12.0, 20.0, 19.5)","(6.0, 9.6, 8.64)","(21.0, 70.0, 63.14285714285714)","(15.0, 22.0, 19.75)","(8.5, 12.0, 10.95)"
10-01-2023 11:59:29.783928,"(12.0, 17.0, 16.533333333333335)","(2.0, 2.28, 2.2341176470588238)","(4.2, 5.5, 5.3125)","(12.0, 20.0, 19.5)","(6.0, 9.6, 8.64)","(21.0, 70.0, 63.14285714285714)","(15.0, 22.0, 19.75)","(8.5, 12.0, 10.95)"
10-01-2023 11:59:30.880586,"(12.0, 17.0, 16.533333333333335)","(2.0, 2.28, 2.2341176470588238)","(4.2, 5.5, 5.3125)","(12.0, 20.0, 19.5)","(6.0, 9.6, 8.64)","(21.0, 70.0, 63.14285714285714)","(15.0, 22.0, 19.75)","(8.5, 12.0, 10.95)"
10-01-2023 11:59:31.953786,"(12.0, 17.0, 16.533333333333335)","(2.0, 2.28, 2.2341176470588238)","(4.2, 5.5, 5.3125)","(12.0, 20.0, 19.5)","(6.0, 9.6, 8.64)","(21.0, 70.0, 63.14285714285714)","(15.0, 22.0, 19.75)","(8.5, 12.0, 10.95)"
10-01-2023 11:59:33.083954,"(12.0, 17.0, 16.533333333333335)","(2.0, 2.28, 2.2341176470588238)","(4.2, 5.5, 5.3125)","(12.0, 20.0, 19.5)","(6.0, 9.6, 8.64)","(21.0, 70.0, 63.14285714285714)","(15.0, 22.0, 19.75)","(8.5, 12.0, 10.95)"
10-01-2023 11:59:34.383307,"(12.0, 17.0, 16.533333333333335)","(2.0, 2.28, 2.2341176470588238)","(4.2, 5.5, 5.209677419354839)","(12.0, 20.0, 19.833333333333332)","(6.0, 9.6, 9.535135135135135)","(21.0, 95.0, 76.625)","(15.0, 22.0, 19.75)","(8.5, 12.0, 10.60344827586207)"
10-01-2023 11:59:35.514533,"(12.0, 17.0, 16.52127659574468)","(2.0, 2.28, 2.2593939393939393)","(4.2, 5.4, 5.209677419354839)","(12.0, 20.0, 19.833333333333332)","(6.0, 9.6, 9.535135135135135)","(21.0, 95.0, 76.625)","(15.0, 22.0, 21.5)","(8.5, 11.5, 10.60344827586207)"
10-01-2023 11:59:36.650279,"(12.0, 17.0, 16.52127659574468)","(2.0, 2.28, 2.2593939393939393)","(4.2, 5.4, 5.209677419354839)","(12.0, 20.0, 19.833333333333332)","(6.0, 9.6, 9.535135135135135)","(21.0, 95.0, 76.625)","(15.0, 22.0, 21.5)","(8.5, 11.5, 10.60344827586207)"
10-01-2023 11:59:37.707126,"(12.0, 17.0, 16.52127659574468)","(2.0, 2.28, 2.2593939393939393)","(4.2, 5.4, 5.209677419354839)","(12.0, 20.0, 19.833333333333332)","(6.0, 9.6, 9.535135135135135)","(21.0, 95.0, 76.625)","(15.0, 22.0, 21.5)","(8.5, 11.5, 10.60344827586207)"
10-01-2023 11:59:38.822116,"(12.0, 17.0, 16.52127659574468)","(2.0, 2.28, 2.2620689655172415)","(4.2, 5.4, 5.209677419354839)","(12.0, 20.0, 19.833333333333332)","(6.0, 9.6, 9.535135135135135)","(21.0, 95.0, 81.0)","(15.0, 22.0, 21.5)","(8.5, 11.5, 10.60344827586207)"
10-01-2023 11:59:39.941118,"(12.0, 17.0, 16.52127659574468)","(2.0, 2.28, 2.2620689655172415)","(4.2, 5.4, 5.209677419354839)","(12.0, 20.0, 19.833333333333332)","(6.0, 9.6, 9.535135135135135)","(21.0, 95.0, 81.0)","(15.0, 22.0, 21.5)","(8.5, 11.5, 10.60344827586207)"
10-01-2023 11:59:40.998940,"(12.0, 17.0, 16.52127659574468)","(2.0, 2.28, 2.2620689655172415)","(4.2, 5.4, 5.209677419354839)","(12.0, 20.0, 19.833333333333332)","(6.0, 9.6, 9.535135135135135)","(21.0, 95.0, 81.0)","(15.0, 22.0, 21.5)","(8.5, 11.5, 10.60344827586207)"
10-01-2023 11:59:42.079360,"(12.0, 17.0, 16.52127659574468)","(2.0, 2.28, 2.2620689655172415)","(4.2, 5.4, 5.209677419354839)","(12.0, 20.0, 19.833333333333332)","(6.0, 9.6, 9.535135135135135)","(21.0, 95.0, 81.0)","(15.0, 22.0, 21.5)","(8.5, 11.5, 10.60344827586207)"
10-01-2023 11:59:43.167546,"(12.0, 17.0, 16.52127659574468)","(2.0, 2.28, 2.2620689655172415)","(4.2, 5.4, 5.209677419354839)","(12.0, 20.0, 19.833333333333332)","(6.0, 9.6, 9.535135135135135)","(21.0, 95.0, 81.0)","(15.0, 22.0, 21.5)","(8.5, 11.5, 10.60344827586207)"
10-01-2023 11:59:44.197921,"(12.0, 17.0, 16.52127659574468)","(2.0, 2.28, 2.2620689655172415)","(4.2, 5.4, 5.203174603174603)","(12.0, 20.0, 19.833333333333332)","(6.0, 9.6, 9.535135135135135)","(21.0, 95.0, 81.0)","(15.0, 22.0, 21.5)","(8.5, 11.5, 10.60344827586207)"
10-01-2023 11:59:45.185565,"(12.0, 17.0, 16.52127659574468)","(2.0, 2.28, 2.2620689655172415)","(4.2, 5.4, 5.203174603174603)","(12.0, 21.0, 19.98148148148148)","(6.0, 9.6, 9.535135135135135)","(21.0, 90.0, 77.42857142857143)","(15.0, 22.0, 21.5)","(8.5, 11.5, 10.60344827586207)"
10-01-2023 11:59:46.234352,"(12.0, 17.0, 16.52127659574468)","(2.0, 2.28, 2.2620689655172415)","(4.2, 5.4, 5.203174603174603)","(12.0, 21.0, 19.98148148148148)","(6.0, 9.6, 9.535135135135135)","(21.0, 90.0, 73.85714285714286)","(15.0, 22.0, 21.5)","(8.5, 11.5, 10.60344827586207)"
10-01-2023 11:59:47.287263,"(12.0, 17.0, 16.52127659574468)","(2.0, 2.28, 2.2620689655172415)","(4.2, 5.4, 5.203174603174603)","(12.0, 21.0, 19.98148148148148)","(6.0, 9.6, 9.535135135135135)","(21.0, 85.0, 73.85714285714286)","(15.0, 22.0, 21.5)","(8.5, 11.5, 10.60344827586207)"
10-01-2023 11:59:48.344414,"(12.0, 17.0, 16.52127659574468)","(2.0, 2.28, 2.2620689655172415)","(4.2, 5.4, 5.203174603174603)","(12.0, 21.0, 19.98148148148148)","(6.0, 9.6, 9.535135135135135)","(21.0, 85.0, 73.85714285714286)","(15.0, 22.0, 21.5)","(8.5, 11.5, 10.60344827586207)"
10-01-2023 11:59:49.511361,"(12.0, 17.0, 16.52127659574468)","(2.0, 2.28, 2.2620689655172415)","(4.2, 5.4, 5.203174603174603)","(12.0, 21.0, 19.98148148148148)","(6.0, 9.6, 9.541463414634146)","(21.0, 85.0, 73.85714285714286)","(15.0, 22.0, 21.5)","(8.5, 11.5, 10.60344827586207)"
10-01-2023 11:59:50.620955,"(12.0, 17.0, 16.52127659574468)","(2.0, 2.28, 2.2620689655172415)","(4.2, 5.4, 5.203174603174603)","(12.0, 21.0, 19.307692307692307)","(6.0, 9.6, 9.541463414634146)","(21.0, 85.0, 73.85714285714286)","(15.0, 22.0, 21.5)","(8.5, 11.5, 10.60344827586207)"
10-01-2023 11:59:51.706763,"(12.0, 17.0, 16.52127659574468)","(2.0, 2.28, 2.2620689655172415)","(4.2, 5.4, 5.203174603174603)","(12.0, 21.0, 19.307692307692307)","(6.0, 9.6, 9.541463414634146)","(21.0, 85.0, 73.85714285714286)","(15.0, 22.0, 21.5)","(8.5, 11.5, 10.60344827586207)"
10-01-2023 11:59:52.792451,"(12.0, 17.0, 16.52127659574468)","(2.0, 2.28, 2.2620689655172415)","(4.2, 5.4, 5.203174603174603)","(12.0, 21.0, 19.307692307692307)","(6.0, 9.6, 9.541463414634146)","(21.0, 85.0, 73.85714285714286)","(15.0, 22.0, 21.5)","(8.5, 11.5, 10.60344827586207)"
10-01-2023 11:59:53.832919,"(12.0, 17.0, 16.52127659574468)","(2.0, 2.28, 2.2620689655172415)","(4.2, 5.4, 5.203174603174603)","(12.0, 21.0, 19.307692307692307)","(6.0, 9.6, 9.541463414634146)","(21.0, 85.0, 73.85714285714286)","(15.0, 22.0, 21.5)","(8.5, 11.5, 10.60344827586207)"
10-01-2023 11:59:54.960872,"(12.0, 17.0, 16.52127659574468)","(2.0, 2.28, 2.2620689655172415)","(4.2, 5.4, 5.203174603174603)","(12.0, 21.0, 24.5)","(6.0, 9.6, 9.541463414634146)","(21.0, 85.0, 73.85714285714286)","(15.0, 22.0, 21.5)","(8.5, 11.5, 10.60344827586207)"
10-01-2023 11:59:56.013742,"(12.0, 17.0, 16.52127659574468)","(2.0, 2.28, 2.2620689655172415)","(4.2, 5.4, 5.203174603174603)","(12.0, 30.0, 20.142857142857142)","(6.0, 9.6, 9.541463414634146)","(21.0, 85.0, 73.85714285714286)","(15.0, 22.0, 21.5)","(8.5, 11.5, 10.60344827586207)"
10-01-2023 11:59:57.108284,"(12.0, 17.0, 16.52127659574468)","(2.0, 2.28, 2.2593939393939393)","(4.2, 5.4, 5.203174603174603)","(12.0, 27.0, 20.142857142857142)","(6.0, 9.6, 9.541463414634146)","(21.0, 85.0, 73.85714285714286)","(15.0, 22.0, 21.5)","(8.5, 11.5, 10.60344827586207)"
10-01-2023 11:59:58.203996,"(12.0, 17.0, 16.52127659574468)","(2.0, 2.28, 2.2593939393939393)","(4.2, 5.4, 5.203174603174603)","(12.0, 27.0, 20.142857142857142)","(6.0, 9.6, 9.541463414634146)","(21.0, 85.0, 73.85714285714286)","(15.0, 22.0, 21.5)","(8.5, 11.5, 10.60344827586207)"
10-01-2023 11:59:59.224856,"(12.0, 17.0, 16.52127659574468)","(2.0, 2.28, 2.2593939393939393)","(4.2, 5.4, 5.203174603174603)","(12.0, 27.0, 20.142857142857142)","(6.0, 9.6, 9.541463414634146)","(21.0, 85.0, 73.85714285714286)","(15.0, 22.0, 21.5)","(8.5, 11.5, 10.6)"
10-01-2023 12:00:00.287261,"(12.0, 17.0, 16.52127659574468)","(2.0, 2.28, 2.2593939393939393)","(4.2, 5.4, 5.203174603174603)","(12.0, 26.0, 21.0)","(6.0, 9.6, 9.28)","(21.0, 85.0, 73.85714285714286)","(15.0, 22.0, 21.5)","(8.5, 11.5, 10.6)"
10-01-2023 12:00:01.320639,"(12.0, 17.0, 16.52127659574468)","(2.0, 2.28, 2.2593939393939393)","(4.2, 5.4, 5.203174603174603)","(12.0, 26.0, 21.0)","(6.0, 9.6, 9.28)","(21.0, 85.0, 73.85714285714286)","(15.0, 22.0, 21.5)","(8.5, 11.5, 10.6)"
10-01-2023 12:00:02.335661,"(12.0, 17.0, 16.52127659574468)","(2.0, 2.28, 2.2620689655172415)","(4.2, 5.3, 5.2125)","(12.0, 26.0, 21.0)","(6.0, 9.6, 9.28)","(21.0, 85.0, 73.85714285714286)","(15.0, 22.0, 21.5)","(8.5, 11.5, 10.6)"
10-01-2023 12:00:03.391224,"(12.0, 17.0, 16.52127659574468)","(2.0, 2.28, 2.2620689655172415)","(4.2, 5.3, 5.2125)","(12.0, 26.0, 21.0)","(6.0, 9.6, 9.28)","(21.0, 85.0, 73.85714285714286)","(15.0, 22.0, 21.5)","(8.5, 11.5, 10.6)"
10-01-2023 12:00:04.475627,"(12.0, 17.0, 16.52127659574468)","(2.0, 2.28, 2.2620689655172415)","(4.2, 5.3, 5.2125)","(12.0, 26.0, 21.0)","(6.0, 9.6, 9.28)","(21.0, 85.0, 73.85714285714286)","(15.0, 22.0, 21.5)","(8.5, 11.5, 10.6)"
10-01-2023 12:00:05.512700,"(12.0, 17.0, 16.52127659574468)","(2.0, 2.28, 2.2620689655172415)","(4.2, 5.3, 5.2125)","(12.0, 26.0, 21.0)","(6.0, 9.6, 9.28)","(21.0, 85.0, 73.85714285714286)","(15.0, 22.0, 21.5)","(8.5, 11.5, 10.588235294117647)"
10-01-2023 12:00:06.614696,"(12.0, 17.0, 16.52127659574468)","(2.0, 2.28, 2.2593939393939393)","(4.2, 5.3, 5.225)","(12.0, 26.0, 21.0)","(6.0, 9.6, 9.28)","(21.0, 85.0, 73.85714285714286)","(15.0, 22.0, 21.5)","(8.5, 11.5, 10.588235294117647)"
10-01-2023 12:00:07.652302,"(12.0, 17.0, 16.52127659574468)","(2.0, 2.28, 2.2593939393939393)","(4.2, 5.3, 5.225)","(12.0, 26.0, 21.0)","(6.0, 9.6, 9.28)","(21.0, 85.0, 67.25)","(15.0, 22.0, 21.307692307692307)","(8.5, 11.5, 10.588235294117647)"
10-01-2023 12:00:08.709580,"(12.0, 17.0, 16.52127659574468)","(2.0, 2.28, 2.2593939393939393)","(4.2, 5.3, 5.225)","(12.0, 26.0, 21.0)","(6.0, 9.6, 9.28)","(21.0, 80.0, 67.25)","(15.0, 22.0, 20.59375)","(8.5, 11.5, 10.588235294117647)"
10-01-2023 12:00:09.746685,"(12.0, 17.0, 16.52127659574468)","(2.0, 2.28, 2.2593939393939393)","(4.2, 5.3, 5.225)","(12.0, 26.0, 21.0)","(6.0, 9.6, 9.28)","(21.0, 80.0, 64.125)","(15.0, 22.0, 20.59375)","(8.5, 11.5, 10.588235294117647)"
10-01-2023 12:00:10.761413,"(12.0, 17.0, 16.52127659574468)","(2.0, 2.28, 2.2593939393939393)","(4.2, 5.3, 5.225)","(12.0, 26.0, 21.625)","(6.0, 9.6, 9.28)","(21.0, 75.0, 64.125)","(15.0, 22.0, 20.59375)","(8.5, 11.5, 10.588235294117647)"
10-01-2023 12:00:11.800443,"(12.0, 17.0, 16.52127659574468)","(2.0, 2.28, 2.2593939393939393)","(4.2, 5.3, 5.225)","(12.0, 26.0, 21.625)","(6.0, 9.6, 9.28)","(21.0, 75.0, 64.125)","(15.0, 22.0, 20.59375)","(8.5, 11.5, 10.588235294117647)"
10-01-2023 12:00:12.855130,"(12.0, 17.0, 16.52127659574468)","(2.0, 2.28, 2.2593939393939393)","(4.2, 5.3, 5.225)","(12.0, 26.0, 21.625)","(6.0, 9.6, 9.28)","(21.0, 75.0, 64.125)","(15.0, 22.0, 20.59375)","(8.5, 11.5, 10.588235294117647)"
10-01-2023 12:00:13.914411,"(12.0, 17.0, 16.52127659574468)","(2.0, 2.28, 2.2593939393939393)","(4.2, 5.3, 5.225)","(12.0, 26.0, 21.625)","(6.0, 9.6, 9.28)","(21.0, 75.0, 64.125)","(15.0, 22.0, 20.59375)","(8.5, 11.5, 10.588235294117647)"
10-01-2023 12:00:14.993746,"(12.0, 17.0, 16.52127659574468)","(2.0, 2.28, 2.2593939393939393)","(4.2, 5.3, 5.225)","(12.0, 26.0, 21.625)","(6.0, 9.6, 9.28)","(21.0, 75.0, 64.125)","(15.0, 22.0, 20.59375)","(8.5, 11.5, 10.588235294117647)"
10-01-2023 12:00:16.040661,"(12.0, 17.0, 16.52127659574468)","(2.0, 2.28, 2.2593939393939393)","(4.2, 5.3, 5.225)","(12.0, 26.0, 21.625)","(6.0, 9.6, 9.28)","(21.0, 75.0, 53.25)","(15.0, 22.0, 18.785714285714285)","(8.5, 11.5, 10.588235294117647)"
10-01-2023 12:00:17.074366,"(12.0, 17.0, 16.52127659574468)","(2.0, 2.28, 2.2593939393939393)","(4.2, 5.3, 5.225)","(12.0, 26.0, 23.8125)","(6.0, 9.6, 9.28)","(21.0, 75.0, 54.75)","(15.0, 22.0, 20.26923076923077)","(8.5, 11.5, 10.588235294117647)"
10-01-2023 12:00:18.114529,"(12.0, 17.0, 16.522727272727273)","(2.0, 2.28, 2.2593939393939393)","(4.2, 5.3, 5.225)","(12.0, 26.0, 21.9375)","(6.0, 9.6, 9.454545454545453)","(21.0, 75.0, 54.75)","(15.0, 22.0, 20.26923076923077)","(8.5, 11.5, 10.588235294117647)"
10-01-2023 12:00:19.164728,"(12.0, 17.0, 16.522727272727273)","(2.0, 2.28, 2.2593939393939393)","(4.2, 5.3, 5.225)","(12.0, 26.0, 21.9375)","(6.0, 9.6, 9.454545454545453)","(21.0, 75.0, 54.75)","(15.0, 22.0, 20.26923076923077)","(8.5, 11.5, 10.588235294117647)"
10-01-2023 12:00:20.217170,"(12.0, 17.0, 16.522727272727273)","(2.0, 2.28, 2.2593939393939393)","(4.2, 5.3, 5.225)","(12.0, 25.0, 22.8)","(6.0, 9.6, 9.454545454545453)","(21.0, 75.0, 61.5)","(15.0, 22.0, 20.26923076923077)","(8.5, 11.5, 10.588235294117647)"
10-01-2023 12:00:21.321662,"(12.0, 17.0, 16.522727272727273)","(2.0, 2.28, 2.2593939393939393)","(4.2, 5.3, 5.225)","(12.0, 25.0, 21.5625)","(6.0, 9.6, 9.454545454545453)","(21.0, 75.0, 61.5)","(15.0, 22.0, 19.1875)","(8.5, 11.5, 10.533333333333333)"
10-01-2023 12:00:22.439507,"(12.0, 17.0, 16.522727272727273)","(2.0, 2.28, 2.2593939393939393)","(4.2, 5.3, 5.225)","(12.0, 25.0, 21.5625)","(6.0, 9.6, 9.355555555555554)","(21.0, 75.0, 61.5)","(15.0, 22.0, 19.1875)","(8.5, 11.5, 10.666666666666666)"
10-01-2023 12:00:23.564136,"(12.0, 17.0, 16.53846153846154)","(2.0, 2.28, 2.2346666666666666)","(4.2, 5.4, 5.233333333333333)","(12.0, 25.0, 21.5625)","(6.0, 10.0, 9.511111111111111)","(21.0, 75.0, 61.5)","(15.0, 22.0, 19.142857142857142)","(8.5, 11.5, 10.666666666666666)"
10-01-2023 12:00:24.639158,"(12.0, 17.0, 16.53846153846154)","(2.0, 2.28, 2.2346666666666666)","(4.2, 5.5, 5.233333333333333)","(12.0, 25.0, 21.5625)","(6.0, 10.0, 9.494736842105263)","(21.0, 75.0, 61.5)","(15.0, 22.0, 19.142857142857142)","(8.5, 11.5, 10.666666666666666)"
10-01-2023 12:00:25.669317,"(12.0, 17.0, 16.53846153846154)","(2.0, 2.28, 2.2346666666666666)","(4.2, 5.5, 5.233333333333333)","(12.0, 25.0, 21.5625)","(6.0, 10.0, 9.511111111111111)","(21.0, 75.0, 61.5)","(15.0, 22.0, 19.142857142857142)","(8.5, 11.5, 10.666666666666666)"
10-01-2023 12:00:26.762335,"(12.0, 17.0, 16.53846153846154)","(2.0, 2.28, 2.2346666666666666)","(4.2, 5.5, 5.2250000000000005)","(12.0, 25.0, 21.5625)","(6.0, 10.0, 9.511111111111111)","(21.0, 75.0, 61.5)","(15.0, 22.0, 19.142857142857142)","(8.5, 11.5, 10.666666666666666)"
10-01-2023 12:00:27.827547,"(12.0, 17.0, 16.53846153846154)","(2.0, 2.28, 2.2346666666666666)","(4.2, 5.5, 5.2250000000000005)","(12.0, 25.0, 21.5625)","(6.0, 10.0, 9.511111111111111)","(21.0, 75.0, 61.5)","(15.0, 22.0, 19.142857142857142)","(8.5, 11.5, 10.666666666666666)"
10-01-2023 12:00:28.941499,"(12.0, 17.0, 16.53846153846154)","(2.0, 2.28, 2.2346666666666666)","(4.2, 5.5, 5.2250000000000005)","(12.0, 25.0, 21.5625)","(6.0, 10.0, 9.511111111111111)","(21.0, 75.0, 61.5)","(15.0, 22.0, 19.142857142857142)","(8.5, 11.5, 10.666666666666666)"
10-01-2023 12:00:30.055372,"(12.0, 17.0, 16.53846153846154)","(2.0, 2.28, 2.2346666666666666)","(4.2, 5.5, 5.2250000000000005)","(12.0, 25.0, 21.5625)","(6.0, 10.0, 9.511111111111111)","(21.0, 75.0, 61.5)","(15.0, 22.0, 19.142857142857142)","(8.5, 11.5, 10.666666666666666)"
10-01-2023 12:00:31.211433,"(12.0, 17.0, 16.53846153846154)","(2.0, 2.28, 2.2346666666666666)","(4.2, 5.5, 5.2250000000000005)","(12.0, 25.0, 21.5625)","(6.0, 10.0, 9.511111111111111)","(21.0, 75.0, 55.333333333333336)","(15.0, 22.0, 19.142857142857142)","(8.5, 11.5, 10.666666666666666)"
10-01-2023 12:00:32.271426,"(12.0, 17.0, 16.53846153846154)","(2.0, 2.28, 2.2346666666666666)","(4.2, 5.5, 5.2250000000000005)","(12.0, 25.0, 21.5625)","(6.0, 10.0, 9.511111111111111)","(21.0, 70.0, 55.333333333333336)","(15.0, 22.0, 19.1875)","(8.5, 11.5, 10.666666666666666)"
10-01-2023 12:00:33.349051,"(12.0, 17.0, 16.53846153846154)","(2.0, 2.28, 2.2346666666666666)","(4.2, 5.5, 5.2250000000000005)","(12.0, 25.0, 21.5625)","(6.0, 10.0, 9.511111111111111)","(21.0, 70.0, 55.333333333333336)","(15.0, 22.0, 19.1875)","(8.5, 11.5, 10.666666666666666)"
10-01-2023 12:00:34.385177,"(12.0, 17.0, 16.53846153846154)","(2.0, 2.28, 2.2346666666666666)","(4.2, 5.5, 5.2250000000000005)","(12.0, 25.0, 21.5625)","(6.0, 10.0, 9.511111111111111)","(21.0, 70.0, 55.333333333333336)","(15.0, 22.0, 19.1875)","(8.5, 11.5, 10.666666666666666)"
10-01-2023 12:00:35.419281,"(12.0, 17.0, 16.53846153846154)","(2.0, 2.28, 2.2346666666666666)","(4.2, 5.5, 5.2250000000000005)","(12.0, 25.0, 21.5625)","(6.0, 10.0, 9.511111111111111)","(21.0, 70.0, 55.333333333333336)","(15.0, 22.0, 19.142857142857142)","(8.5, 11.5, 10.666666666666666)"
10-01-2023 12:00:36.468190,"(12.0, 17.0, 16.53846153846154)","(2.0, 2.28, 2.2346666666666666)","(4.2, 5.5, 5.2250000000000005)","(12.0, 25.0, 21.5625)","(6.0, 10.0, 9.511111111111111)","(21.0, 70.0, 55.333333333333336)","(15.0, 22.0, 19.142857142857142)","(8.5, 11.5, 10.666666666666666)"
10-01-2023 12:00:37.589013,"(12.0, 17.0, 16.53846153846154)","(2.0, 2.28, 2.2346666666666666)","(4.2, 5.5, 5.2250000000000005)","(12.0, 25.0, 21.5625)","(6.0, 10.0, 9.511111111111111)","(21.0, 70.0, 55.333333333333336)","(15.0, 22.0, 19.142857142857142)","(8.5, 11.5, 10.666666666666666)"
10-01-2023 12:00:38.821622,"(12.0, 17.0, 16.53846153846154)","(2.0, 2.28, 2.2346666666666666)","(4.2, 5.5, 5.2250000000000005)","(12.0, 25.0, 21.5625)","(6.0, 10.0, 9.511111111111111)","(21.0, 70.0, 55.333333333333336)","(15.0, 22.0, 19.142857142857142)","(8.5, 11.5, 10.666666666666666)"
10-01-2023 12:00:39.954476,"(12.0, 17.0, 16.53846153846154)","(2.0, 2.28, 2.2346666666666666)","(4.2, 5.5, 5.2250000000000005)","(12.0, 25.0, 21.5625)","(6.0, 10.0, 9.511111111111111)","(21.0, 70.0, 55.333333333333336)","(15.0, 22.0, 19.1875)","(8.5, 11.5, 10.666666666666666)"
10-01-2023 12:00:41.112713,"(12.0, 17.0, 16.53846153846154)","(2.0, 2.28, 2.2346666666666666)","(4.2, 5.5, 5.2250000000000005)","(12.0, 25.0, 21.5625)","(6.0, 10.0, 9.511111111111111)","(21.0, 70.0, 55.333333333333336)","(15.0, 22.0, 19.1875)","(8.5, 11.5, 10.666666666666666)"
10-01-2023 12:00:42.266930,"(12.0, 17.0, 16.53846153846154)","(2.0, 2.28, 2.2346666666666666)","(4.2, 5.5, 5.2250000000000005)","(12.0, 25.0, 21.5625)","(6.0, 10.0, 9.511111111111111)","(21.0, 70.0, 55.333333333333336)","(15.0, 22.0, 19.1875)","(8.5, 11.5, 10.666666666666666)"
10-01-2023 12:00:43.398285,"(12.0, 17.0, 16.53846153846154)","(2.0, 2.28, 2.2346666666666666)","(4.2, 5.5, 5.2250000000000005)","(12.0, 25.0, 21.5625)","(6.0, 10.0, 9.511111111111111)","(21.0, 70.0, 55.333333333333336)","(15.0, 22.0, 19.1875)","(8.5, 11.5, 10.666666666666666)"
10-01-2023 12:00:44.509941,"(12.0, 17.0, 16.53846153846154)","(2.0, 2.28, 2.2346666666666666)","(4.2, 5.5, 5.2250000000000005)","(12.0, 25.0, 21.5625)","(6.0, 10.0, 9.511111111111111)","(21.0, 70.0, 55.333333333333336)","(15.0, 22.0, 19.1875)","(8.5, 11.5, 10.666666666666666)"
10-01-2023 12:00:45.615037,"(12.0, 17.0, 16.53846153846154)","(2.0, 2.28, 2.2346666666666666)","(4.2, 5.5, 5.2250000000000005)","(12.0, 25.0, 21.5625)","(6.0, 10.0, 9.511111111111111)","(21.0, 70.0, 55.333333333333336)","(15.0, 22.0, 19.1875)","(8.5, 11.5, 10.666666666666666)"
10-01-2023 12:00:46.764693,"(12.0, 17.0, 16.53846153846154)","(2.0, 2.28, 2.2346666666666666)","(4.2, 5.5, 5.2250000000000005)","(12.0, 25.0, 21.428571428571427)","(6.0, 10.0, 9.511111111111111)","(21.0, 70.0, 55.333333333333336)","(15.0, 22.0, 19.1875)","(8.5, 11.5, 10.666666666666666)"
10-01-2023 12:00:48.001660,"(12.0, 17.0, 16.53846153846154)","(2.0, 2.28, 2.2346666666666666)","(4.2, 5.5, 5.2250000000000005)","(12.0, 25.0, 21.428571428571427)","(6.0, 10.0, 9.511111111111111)","(21.0, 70.0, 55.333333333333336)","(15.0, 22.0, 19.1875)","(8.5, 11.5, 10.666666666666666)"
10-01-2023 12:00:49.179948,"(12.0, 17.0, 16.53846153846154)","(2.0, 2.28, 2.2346666666666666)","(4.2, 5.5, 5.2250000000000005)","(12.0, 25.0, 22.22222222222222)","(6.0, 10.0, 9.511111111111111)","(21.0, 70.0, 60.4)","(15.0, 22.0, 19.1875)","(8.5, 11.5, 10.666666666666666)"
10-01-2023 12:00:50.308178,"(12.0, 17.0, 16.53846153846154)","(2.0, 2.28, 2.233103448275862)","(4.2, 5.5, 5.2250000000000005)","(12.0, 25.0, 22.22222222222222)","(6.0, 10.0, 9.511111111111111)","(21.0, 70.0, 60.4)","(15.0, 22.0, 19.1875)","(8.5, 11.5, 10.666666666666666)"
10-01-2023 12:00:51.406843,"(12.0, 17.0, 16.53846153846154)","(2.0, 2.28, 2.233103448275862)","(4.2, 5.5, 5.2250000000000005)","(12.0, 25.0, 22.22222222222222)","(6.0, 10.0, 9.511111111111111)","(21.0, 70.0, 60.4)","(15.0, 22.0, 19.1875)","(8.5, 11.5, 10.666666666666666)"
10-01-2023 12:00:52.487963,"(12.0, 17.0, 16.53846153846154)","(2.0, 2.28, 2.233103448275862)","(4.2, 5.5, 5.2250000000000005)","(12.0, 25.0, 22.22222222222222)","(6.0, 10.0, 9.511111111111111)","(21.0, 70.0, 60.4)","(15.0, 22.0, 19.1875)","(8.5, 11.5, 10.666666666666666)"
