,Arrogant Suzy,Charming Spirit,Fake Promises,Django Riggs,Lieutenant Dan,Borrowed Angel,All Inn Aussie,Davettes Diva
08-12-2022 15:19:47.573380,"(41.0, 240.0, 160.76923076923077)","(5.5, 10.5, 7.071428571428571)","(4.8, 8.2, 6.6499999999999995)","(4.8, 7.6, 7.08)","(8.5, 16.0, 15.533333333333333)","(91.0, 650.0, 558.3333333333334)","(3.0, 4.2, 3.7866666666666666)","(4.4, 9.0, 7.5)"
08-12-2022 15:19:48.968217,"(41.0, 240.0, 137.0)","(5.5, 10.5, 7.071428571428571)","(4.8, 8.2, 6.6499999999999995)","(4.8, 7.6, 7.08)","(8.5, 16.0, 15.533333333333333)","(91.0, 650.0, 558.3333333333334)","(3.0, 4.2, 3.7866666666666666)","(4.4, 9.0, 7.5)"
08-12-2022 15:19:50.486819,"(41.0, 240.0, 137.0)","(5.5, 10.5, 7.071428571428571)","(4.8, 8.2, 6.6499999999999995)","(4.8, 7.6, 7.08)","(8.5, 16.0, 15.533333333333333)","(91.0, 650.0, 558.3333333333334)","(3.0, 4.2, 3.7866666666666666)","(4.4, 9.0, 7.5)"
08-12-2022 15:19:51.910195,"(41.0, 240.0, 137.0)","(5.5, 10.5, 7.071428571428571)","(4.8, 8.2, 6.6499999999999995)","(4.8, 7.6, 7.08)","(8.5, 16.0, 15.533333333333333)","(91.0, 650.0, 558.3333333333334)","(3.0, 4.2, 3.7866666666666666)","(4.4, 9.0, 7.5)"
08-12-2022 15:19:53.442471,"(41.0, 260.0, 147.0)","(5.5, 10.5, 7.071428571428571)","(4.8, 8.2, 6.6499999999999995)","(4.8, 7.6, 7.08)","(8.5, 16.0, 15.533333333333333)","(91.0, 650.0, 558.3333333333334)","(3.0, 4.2, 3.7866666666666666)","(4.4, 9.0, 7.5)"
08-12-2022 15:19:54.975697,"(41.0, 260.0, 147.0)","(5.5, 10.5, 7.071428571428571)","(4.8, 8.2, 6.6499999999999995)","(4.8, 7.6, 7.08)","(8.5, 16.0, 15.533333333333333)","(91.0, 650.0, 558.3333333333334)","(3.0, 4.2, 3.7866666666666666)","(4.4, 9.0, 7.5)"
08-12-2022 15:19:56.312432,"(41.0, 260.0, 177.0)","(5.5, 10.5, 7.071428571428571)","(4.8, 8.2, 6.6499999999999995)","(4.8, 7.6, 7.08)","(8.5, 16.0, 15.533333333333333)","(91.0, 650.0, 372.5)","(3.0, 4.2, 3.7866666666666666)","(4.4, 9.0, 7.5)"
08-12-2022 15:19:57.605840,"(41.0, 320.0, 177.0)","(5.5, 10.5, 7.071428571428571)","(4.8, 8.2, 6.6499999999999995)","(4.8, 7.6, 7.08)","(8.5, 16.0, 15.533333333333333)","(91.0, 650.0, 372.5)","(3.0, 4.2, 3.7866666666666666)","(4.4, 9.0, 7.5)"
08-12-2022 15:19:58.955260,"(41.0, 310.0, 231.14285714285717)","(5.5, 10.5, 7.071428571428571)","(4.8, 8.2, 6.6499999999999995)","(4.8, 7.6, 7.08)","(8.5, 16.0, 15.533333333333333)","(91.0, 650.0, 372.5)","(3.0, 4.2, 3.7866666666666666)","(4.4, 9.0, 7.5)"
08-12-2022 15:20:00.384462,"(41.0, 310.0, 231.14285714285717)","(5.5, 10.5, 7.071428571428571)","(4.8, 8.2, 6.6499999999999995)","(4.8, 7.6, 7.08)","(8.5, 16.0, 15.533333333333333)","(91.0, 650.0, 372.5)","(3.0, 4.2, 3.7866666666666666)","(4.4, 9.0, 7.5)"
08-12-2022 15:20:01.781884,"(41.0, 310.0, 231.14285714285717)","(5.5, 10.5, 7.071428571428571)","(4.8, 8.2, 6.6499999999999995)","(4.8, 7.6, 7.08)","(8.5, 16.0, 15.533333333333333)","(91.0, 650.0, 372.5)","(3.0, 4.2, 3.7866666666666666)","(4.4, 9.0, 7.5)"
08-12-2022 15:20:03.152209,"(41.0, 310.0, 231.14285714285717)","(5.5, 10.5, 7.071428571428571)","(4.8, 8.2, 6.6499999999999995)","(4.8, 7.6, 7.08)","(8.5, 16.0, 15.533333333333333)","(91.0, 650.0, 372.5)","(3.0, 4.2, 4.050000000000001)","(4.4, 9.0, 7.5)"
08-12-2022 15:20:04.675806,"(41.0, 310.0, 172.0)","(5.5, 10.5, 7.071428571428571)","(4.8, 8.2, 6.6499999999999995)","(4.8, 7.6, 7.08)","(8.5, 16.0, 15.533333333333333)","(91.0, 650.0, 372.5)","(3.0, 4.2, 4.050000000000001)","(4.4, 9.0, 7.5)"
08-12-2022 15:20:06.136193,"(41.0, 310.0, 172.0)","(5.5, 10.5, 7.071428571428571)","(4.8, 8.2, 6.6499999999999995)","(4.8, 7.6, 7.08)","(8.5, 16.0, 15.533333333333333)","(91.0, 650.0, 372.5)","(3.0, 4.2, 4.050000000000001)","(4.4, 9.0, 7.5)"
08-12-2022 15:20:07.514096,"(41.0, 310.0, 172.0)","(5.5, 10.5, 7.071428571428571)","(4.8, 8.2, 6.6499999999999995)","(4.8, 7.6, 7.08)","(8.5, 16.0, 15.533333333333333)","(91.0, 650.0, 372.5)","(3.0, 4.2, 4.050000000000001)","(4.4, 9.0, 7.5)"
08-12-2022 15:20:08.871751,"(41.0, 310.0, 172.0)","(5.5, 10.5, 7.071428571428571)","(4.8, 8.2, 6.6499999999999995)","(4.8, 7.6, 7.08)","(8.5, 16.0, 15.533333333333333)","(91.0, 650.0, 372.5)","(3.0, 4.2, 4.050000000000001)","(4.4, 9.0, 7.5)"
08-12-2022 15:20:10.201239,"(41.0, 310.0, 172.0)","(5.5, 10.5, 7.071428571428571)","(4.8, 8.2, 6.6499999999999995)","(4.8, 7.6, 7.08)","(8.5, 16.0, 15.533333333333333)","(91.0, 650.0, 372.5)","(3.0, 4.2, 4.050000000000001)","(4.4, 9.0, 7.5)"
08-12-2022 15:20:11.423858,"(41.0, 310.0, 172.0)","(5.5, 10.5, 7.071428571428571)","(4.8, 8.2, 6.6499999999999995)","(4.8, 7.6, 7.08)","(8.5, 16.0, 15.533333333333333)","(91.0, 650.0, 372.5)","(3.0, 4.2, 4.050000000000001)","(4.4, 9.0, 7.5)"
08-12-2022 15:20:12.686385,"(41.0, 310.0, 172.0)","(5.5, 10.5, 7.071428571428571)","(4.8, 8.2, 6.6499999999999995)","(4.8, 7.6, 7.08)","(8.5, 16.0, 15.533333333333333)","(91.0, 650.0, 372.5)","(3.0, 4.2, 4.050000000000001)","(4.4, 9.0, 7.5)"
08-12-2022 15:20:13.954756,"(41.0, 310.0, 172.0)","(5.5, 10.5, 7.071428571428571)","(4.8, 8.2, 6.6499999999999995)","(4.8, 7.6, 7.08)","(8.5, 16.0, 15.533333333333333)","(91.0, 650.0, 372.5)","(3.0, 4.2, 4.050000000000001)","(4.4, 9.0, 7.5)"
08-12-2022 15:20:15.097979,"(41.0, 310.0, 172.0)","(5.5, 10.5, 7.071428571428571)","(4.8, 8.2, 6.6499999999999995)","(4.8, 7.6, 7.08)","(8.5, 16.0, 15.533333333333333)","(91.0, 650.0, 372.5)","(3.0, 4.2, 4.050000000000001)","(4.4, 9.0, 7.5)"
08-12-2022 15:20:16.553716,"(41.0, 310.0, 172.0)","(5.5, 10.5, 7.071428571428571)","(4.8, 8.2, 6.6499999999999995)","(4.8, 7.6, 7.08)","(8.5, 16.0, 15.533333333333333)","(91.0, 650.0, 372.5)","(3.0, 4.2, 4.050000000000001)","(4.4, 9.0, 7.5)"
08-12-2022 15:20:17.871535,"(41.0, 310.0, 172.0)","(5.5, 10.5, 7.071428571428571)","(4.8, 8.2, 6.6499999999999995)","(4.8, 7.6, 7.08)","(8.5, 16.0, 15.533333333333333)","(91.0, 650.0, 372.5)","(3.0, 4.2, 3.7866666666666666)","(4.4, 9.0, 7.5)"
08-12-2022 15:20:19.166021,"(41.0, 310.0, 172.0)","(5.5, 10.5, 7.071428571428571)","(4.8, 8.2, 6.6499999999999995)","(4.8, 7.6, 7.08)","(8.5, 16.0, 15.533333333333333)","(91.0, 650.0, 372.5)","(3.0, 4.2, 3.7866666666666666)","(4.4, 9.0, 7.5)"
08-12-2022 15:20:20.436147,"(41.0, 310.0, 172.0)","(5.5, 10.5, 7.071428571428571)","(4.8, 8.2, 6.6499999999999995)","(4.8, 7.6, 7.08)","(8.5, 16.0, 15.533333333333333)","(91.0, 650.0, 372.5)","(3.0, 4.2, 3.7866666666666666)","(4.4, 9.0, 7.5)"
08-12-2022 15:20:21.739034,"(41.0, 310.0, 172.0)","(5.5, 10.5, 7.071428571428571)","(4.8, 8.2, 6.6499999999999995)","(4.8, 7.6, 7.08)","(8.5, 16.0, 15.533333333333333)","(91.0, 650.0, 372.5)","(3.0, 4.2, 3.7866666666666666)","(4.4, 9.0, 7.5)"
08-12-2022 15:20:23.141018,"(41.0, 310.0, 172.0)","(5.5, 10.5, 7.071428571428571)","(4.8, 8.2, 6.6499999999999995)","(4.8, 7.6, 7.08)","(8.5, 16.0, 15.533333333333333)","(91.0, 650.0, 372.5)","(3.0, 4.2, 3.7866666666666666)","(4.4, 9.0, 7.5)"
08-12-2022 15:20:24.548809,"(41.0, 310.0, 172.0)","(5.5, 10.5, 7.071428571428571)","(4.8, 8.2, 6.6499999999999995)","(4.8, 7.6, 7.08)","(8.5, 16.0, 15.533333333333333)","(91.0, 650.0, 372.5)","(3.0, 4.2, 3.7866666666666666)","(4.4, 9.0, 7.5)"
08-12-2022 15:20:25.703458,"(41.0, 310.0, 172.0)","(5.5, 10.5, 7.071428571428571)","(4.8, 8.2, 6.6499999999999995)","(4.8, 7.6, 7.08)","(8.5, 16.0, 15.533333333333333)","(91.0, 650.0, 372.5)","(3.0, 4.2, 3.7866666666666666)","(4.4, 9.0, 7.5)"
08-12-2022 15:20:26.866917,"(41.0, 310.0, 172.0)","(5.5, 10.5, 7.071428571428571)","(4.8, 8.2, 6.6499999999999995)","(4.8, 7.6, 7.08)","(8.5, 16.0, 15.533333333333333)","(91.0, 650.0, 372.5)","(3.0, 4.2, 3.7866666666666666)","(4.4, 9.0, 7.5)"
08-12-2022 15:20:28.138685,"(41.0, 310.0, 172.0)","(5.5, 10.5, 7.071428571428571)","(4.8, 8.2, 6.6499999999999995)","(4.8, 7.6, 7.08)","(8.5, 16.0, 15.533333333333333)","(91.0, 650.0, 372.5)","(3.0, 4.2, 3.7866666666666666)","(4.4, 9.0, 7.5)"
08-12-2022 15:20:29.334862,"(41.0, 310.0, 172.0)","(5.5, 10.5, 7.071428571428571)","(4.8, 8.2, 6.6499999999999995)","(4.8, 7.6, 7.08)","(8.5, 16.0, 15.533333333333333)","(91.0, 650.0, 372.5)","(3.0, 4.2, 3.7866666666666666)","(4.4, 9.0, 7.5)"
08-12-2022 15:20:30.450565,"(41.0, 310.0, 172.0)","(5.5, 10.5, 7.071428571428571)","(4.8, 8.2, 6.6499999999999995)","(4.8, 7.6, 7.08)","(8.5, 16.0, 15.533333333333333)","(91.0, 650.0, 372.5)","(3.0, 4.2, 3.7866666666666666)","(4.4, 9.0, 7.5)"
08-12-2022 15:20:31.630501,"(41.0, 310.0, 172.0)","(5.5, 10.5, 7.071428571428571)","(4.8, 8.2, 6.6499999999999995)","(4.8, 7.6, 7.08)","(8.5, 16.0, 15.533333333333333)","(91.0, 650.0, 372.5)","(3.0, 4.2, 3.7866666666666666)","(4.4, 9.0, 7.5)"
08-12-2022 15:20:32.866932,"(41.0, 310.0, 172.0)","(5.5, 10.5, 7.071428571428571)","(4.8, 8.2, 6.6499999999999995)","(4.8, 7.6, 7.08)","(8.5, 16.0, 15.533333333333333)","(91.0, 650.0, 372.5)","(3.0, 4.2, 4.050000000000001)","(4.4, 9.0, 7.5)"
08-12-2022 15:20:34.190593,"(41.0, 310.0, 172.0)","(5.5, 10.5, 7.071428571428571)","(4.8, 8.2, 6.6499999999999995)","(4.8, 7.6, 7.08)","(8.5, 16.0, 15.533333333333333)","(91.0, 650.0, 372.5)","(3.0, 4.2, 4.050000000000001)","(4.4, 9.0, 7.5)"
08-12-2022 15:20:35.389143,"(41.0, 310.0, 172.0)","(5.5, 10.5, 7.071428571428571)","(4.8, 8.2, 6.6499999999999995)","(4.8, 7.6, 7.08)","(8.5, 16.0, 15.533333333333333)","(91.0, 650.0, 372.5)","(3.0, 4.2, 4.050000000000001)","(4.4, 9.0, 7.5)"
08-12-2022 15:20:36.547875,"(41.0, 310.0, 172.0)","(5.5, 10.5, 7.071428571428571)","(4.8, 8.2, 6.6499999999999995)","(4.8, 7.6, 7.08)","(8.5, 16.0, 15.533333333333333)","(91.0, 650.0, 372.5)","(3.0, 4.2, 4.050000000000001)","(4.4, 9.0, 7.5)"
08-12-2022 15:20:38.005153,"(41.0, 290.0, 162.0)","(5.5, 10.5, 7.071428571428571)","(4.8, 8.2, 6.6499999999999995)","(4.8, 7.6, 7.08)","(8.5, 16.0, 15.533333333333333)","(91.0, 650.0, 372.5)","(3.0, 4.2, 4.050000000000001)","(4.4, 9.0, 7.5)"
08-12-2022 15:20:39.247210,"(41.0, 290.0, 162.0)","(5.5, 10.5, 7.071428571428571)","(4.8, 8.2, 6.6499999999999995)","(4.8, 7.6, 7.08)","(8.5, 16.0, 15.533333333333333)","(91.0, 650.0, 372.5)","(3.0, 4.2, 4.050000000000001)","(4.4, 9.0, 7.5)"
08-12-2022 15:20:40.514563,"(41.0, 290.0, 162.0)","(5.5, 10.5, 7.071428571428571)","(4.8, 8.2, 6.6499999999999995)","(4.8, 7.6, 7.08)","(8.5, 16.0, 15.533333333333333)","(91.0, 650.0, 372.5)","(3.0, 4.2, 4.050000000000001)","(4.4, 9.0, 7.5)"
08-12-2022 15:20:41.826698,"(41.0, 290.0, 162.0)","(5.5, 10.5, 7.071428571428571)","(4.8, 8.2, 6.6499999999999995)","(4.8, 7.6, 7.08)","(8.5, 16.0, 15.533333333333333)","(91.0, 650.0, 372.5)","(3.0, 4.2, 4.050000000000001)","(4.4, 9.0, 7.5)"
08-12-2022 15:20:43.069148,"(41.0, 290.0, 162.0)","(5.5, 10.5, 7.071428571428571)","(4.8, 8.2, 6.6499999999999995)","(4.8, 7.6, 7.08)","(8.5, 16.0, 15.533333333333333)","(91.0, 650.0, 372.5)","(3.0, 4.2, 4.050000000000001)","(4.4, 9.0, 7.5)"
08-12-2022 15:20:44.391644,"(41.0, 290.0, 162.0)","(5.5, 10.5, 7.071428571428571)","(4.8, 8.2, 6.6499999999999995)","(4.8, 7.6, 7.08)","(8.5, 16.0, 15.533333333333333)","(91.0, 650.0, 372.5)","(3.0, 4.2, 4.050000000000001)","(4.4, 9.0, 7.5)"
08-12-2022 15:20:45.736598,"(41.0, 290.0, 162.0)","(5.5, 10.5, 7.071428571428571)","(4.8, 8.2, 6.6499999999999995)","(4.8, 7.6, 7.08)","(8.5, 16.0, 15.533333333333333)","(91.0, 650.0, 372.5)","(3.0, 4.2, 4.050000000000001)","(4.4, 9.0, 7.5)"
08-12-2022 15:20:47.038666,"(41.0, 290.0, 162.0)","(5.5, 10.5, 7.071428571428571)","(4.8, 8.2, 6.6499999999999995)","(4.8, 7.6, 7.08)","(8.5, 16.0, 15.533333333333333)","(91.0, 650.0, 372.5)","(3.0, 4.2, 3.7866666666666666)","(4.4, 9.0, 7.5)"
08-12-2022 15:20:48.133145,"(41.0, 290.0, 162.0)","(5.5, 10.5, 7.071428571428571)","(4.8, 8.2, 6.6499999999999995)","(4.8, 7.6, 7.08)","(8.5, 16.0, 15.533333333333333)","(91.0, 650.0, 372.5)","(3.0, 4.2, 3.7866666666666666)","(4.4, 9.0, 7.5)"
08-12-2022 15:20:49.237922,"(41.0, 290.0, 162.0)","(5.5, 10.5, 7.071428571428571)","(4.8, 8.2, 6.6499999999999995)","(4.8, 7.6, 7.08)","(8.5, 16.0, 15.533333333333333)","(91.0, 650.0, 372.5)","(3.0, 4.2, 3.7866666666666666)","(4.4, 9.0, 7.5)"
08-12-2022 15:20:50.431444,"(41.0, 290.0, 162.0)","(5.5, 10.5, 7.071428571428571)","(4.8, 8.2, 6.6499999999999995)","(4.8, 7.6, 7.08)","(8.5, 16.0, 15.533333333333333)","(91.0, 650.0, 372.5)","(3.0, 4.2, 3.7866666666666666)","(4.4, 9.0, 7.5)"
08-12-2022 15:20:51.640051,"(41.0, 290.0, 162.0)","(5.5, 10.5, 7.071428571428571)","(4.8, 8.2, 6.6499999999999995)","(4.8, 7.6, 7.08)","(8.5, 16.0, 15.533333333333333)","(91.0, 650.0, 372.5)","(3.0, 4.2, 3.7866666666666666)","(4.4, 9.0, 7.5)"
08-12-2022 15:20:53.023855,"(41.0, 290.0, 162.0)","(5.5, 10.5, 7.071428571428571)","(4.8, 8.2, 6.6499999999999995)","(4.8, 7.6, 7.08)","(8.5, 16.0, 15.533333333333333)","(91.0, 650.0, 372.5)","(3.0, 4.2, 3.7866666666666666)","(4.4, 9.0, 7.5)"
08-12-2022 15:20:54.400631,"(41.0, 290.0, 162.0)","(5.5, 10.5, 7.071428571428571)","(4.8, 8.2, 6.6499999999999995)","(4.8, 7.6, 7.08)","(8.5, 16.0, 15.533333333333333)","(91.0, 650.0, 372.5)","(3.0, 4.2, 3.7866666666666666)","(4.4, 9.0, 7.5)"
08-12-2022 15:20:55.822147,"(41.0, 290.0, 162.0)","(5.5, 10.5, 7.071428571428571)","(4.8, 8.2, 6.6499999999999995)","(4.8, 7.6, 7.08)","(8.5, 16.0, 15.533333333333333)","(91.0, 650.0, 372.5)","(3.0, 4.2, 3.7866666666666666)","(4.4, 9.0, 7.5)"
08-12-2022 15:20:57.188917,"(41.0, 290.0, 162.0)","(5.5, 10.5, 7.071428571428571)","(4.8, 8.2, 6.6499999999999995)","(4.8, 7.6, 7.08)","(8.5, 16.0, 15.533333333333333)","(91.0, 650.0, 372.5)","(3.0, 4.2, 3.7866666666666666)","(4.4, 9.0, 7.5)"
08-12-2022 15:20:58.408045,"(41.0, 290.0, 162.0)","(5.5, 10.5, 7.071428571428571)","(4.8, 8.2, 6.6499999999999995)","(4.8, 7.6, 7.08)","(8.5, 16.0, 15.533333333333333)","(91.0, 650.0, 372.5)","(3.0, 4.2, 3.7866666666666666)","(4.4, 9.0, 7.5)"
08-12-2022 15:20:59.623573,"(41.0, 290.0, 162.0)","(5.5, 10.5, 7.071428571428571)","(4.8, 8.2, 6.6499999999999995)","(4.8, 7.6, 7.08)","(8.5, 16.0, 15.533333333333333)","(91.0, 650.0, 372.5)","(3.0, 4.2, 3.7866666666666666)","(4.4, 9.0, 7.5)"
08-12-2022 15:21:00.767048,"(41.0, 290.0, 162.0)","(5.5, 10.5, 7.071428571428571)","(4.8, 8.2, 6.6499999999999995)","(4.8, 7.6, 7.08)","(8.5, 16.0, 15.533333333333333)","(91.0, 650.0, 372.5)","(3.0, 4.2, 3.7866666666666666)","(4.4, 9.0, 7.5)"
08-12-2022 15:21:01.917324,"(41.0, 290.0, 162.0)","(5.5, 10.5, 7.071428571428571)","(4.8, 8.2, 6.6499999999999995)","(4.8, 7.6, 7.08)","(8.5, 16.0, 16.4375)","(91.0, 650.0, 372.5)","(3.0, 4.2, 4.050000000000001)","(4.4, 9.0, 7.5)"
08-12-2022 15:21:03.007780,"(41.0, 290.0, 162.0)","(5.5, 10.5, 7.071428571428571)","(4.8, 7.8, 5.64)","(4.8, 7.6, 7.08)","(8.5, 17.5, 16.4375)","(91.0, 650.0, 372.5)","(3.0, 4.2, 4.050000000000001)","(4.4, 9.0, 7.5)"
08-12-2022 15:21:04.137739,"(41.0, 290.0, 162.0)","(5.5, 10.5, 7.071428571428571)","(4.8, 7.8, 5.64)","(4.8, 7.6, 7.08)","(8.5, 17.5, 16.4375)","(91.0, 650.0, 372.5)","(3.0, 4.2, 4.050000000000001)","(4.4, 9.0, 7.5)"
08-12-2022 15:21:05.361533,"(41.0, 290.0, 162.0)","(5.5, 10.5, 7.071428571428571)","(4.8, 8.2, 6.6499999999999995)","(4.8, 7.6, 7.08)","(8.5, 17.5, 16.4375)","(91.0, 650.0, 372.5)","(3.0, 4.2, 4.08)","(4.4, 9.0, 7.5)"
08-12-2022 15:21:06.697514,"(41.0, 290.0, 162.0)","(5.5, 10.5, 7.071428571428571)","(4.8, 8.2, 5.273684210526316)","(4.8, 7.6, 7.08)","(8.5, 17.5, 16.4375)","(91.0, 650.0, 372.5)","(3.0, 4.2, 4.08)","(4.4, 9.0, 7.5)"
08-12-2022 15:21:08.180073,"(41.0, 290.0, 150.36363636363637)","(5.5, 10.5, 7.071428571428571)","(4.8, 8.4, 5.265)","(4.8, 7.6, 7.08)","(8.5, 17.5, 16.4375)","(91.0, 650.0, 372.5)","(3.0, 4.2, 4.08)","(4.4, 9.0, 6.75)"
08-12-2022 15:21:09.447968,"(41.0, 290.0, 150.36363636363637)","(5.5, 10.5, 7.071428571428571)","(4.8, 8.4, 5.265)","(4.8, 7.6, 7.08)","(8.5, 17.5, 16.4375)","(91.0, 650.0, 372.5)","(3.0, 4.2, 4.08)","(4.4, 9.0, 6.75)"
08-12-2022 15:21:10.656746,"(41.0, 290.0, 150.36363636363637)","(5.5, 10.5, 7.071428571428571)","(4.8, 8.4, 5.265)","(4.8, 7.6, 7.08)","(8.5, 17.5, 16.4375)","(91.0, 650.0, 372.5)","(3.0, 4.2, 4.08)","(4.4, 9.0, 6.75)"
08-12-2022 15:21:11.801206,"(41.0, 290.0, 150.36363636363637)","(5.5, 10.5, 7.071428571428571)","(4.8, 8.4, 5.265)","(4.8, 7.6, 7.08)","(8.5, 17.5, 16.4375)","(91.0, 650.0, 372.5)","(3.0, 4.2, 4.08)","(4.4, 9.0, 6.75)"
08-12-2022 15:21:13.005718,"(41.0, 290.0, 150.36363636363637)","(5.5, 10.5, 7.071428571428571)","(4.8, 8.4, 5.265)","(4.8, 7.6, 7.08)","(8.5, 17.5, 16.4375)","(91.0, 650.0, 372.5)","(3.0, 4.2, 4.08)","(4.4, 9.0, 6.75)"
08-12-2022 15:21:14.190706,"(41.0, 290.0, 150.36363636363637)","(5.5, 10.5, 7.071428571428571)","(4.8, 8.4, 5.265)","(4.8, 7.6, 7.08)","(8.5, 17.5, 16.4375)","(91.0, 650.0, 372.5)","(3.0, 4.2, 4.08)","(4.4, 9.0, 6.75)"
08-12-2022 15:21:15.434932,"(41.0, 290.0, 150.36363636363637)","(5.5, 10.5, 7.071428571428571)","(4.8, 8.4, 6.133333333333333)","(4.8, 7.6, 7.08)","(8.5, 17.5, 16.4375)","(91.0, 650.0, 372.5)","(3.0, 4.2, 4.08)","(4.4, 9.0, 6.75)"
08-12-2022 15:21:16.529092,"(41.0, 290.0, 150.36363636363637)","(5.5, 10.5, 7.071428571428571)","(4.8, 8.2, 6.133333333333333)","(4.8, 7.6, 7.08)","(8.5, 17.5, 16.4375)","(91.0, 650.0, 372.5)","(3.0, 4.2, 4.08)","(4.4, 9.0, 6.75)"
08-12-2022 15:21:17.706547,"(41.0, 270.0, 202.57142857142858)","(5.5, 10.5, 7.071428571428571)","(4.8, 8.2, 6.133333333333333)","(4.8, 7.6, 7.08)","(8.5, 17.5, 16.4375)","(91.0, 650.0, 372.5)","(3.0, 4.2, 4.08)","(4.4, 9.0, 6.75)"
08-12-2022 15:21:19.035102,"(41.0, 270.0, 202.57142857142858)","(5.5, 10.5, 7.071428571428571)","(4.8, 8.2, 6.133333333333333)","(4.8, 7.6, 7.08)","(8.5, 17.5, 16.4375)","(91.0, 650.0, 372.5)","(3.0, 4.2, 3.8000000000000003)","(4.4, 9.0, 6.75)"
08-12-2022 15:21:20.257993,"(41.0, 270.0, 202.57142857142858)","(5.5, 10.5, 7.071428571428571)","(4.8, 8.2, 6.133333333333333)","(4.8, 7.6, 7.08)","(8.5, 17.5, 16.4375)","(91.0, 650.0, 372.5)","(3.0, 4.2, 3.7866666666666666)","(4.4, 9.0, 6.75)"
08-12-2022 15:21:21.368226,"(41.0, 270.0, 202.57142857142858)","(5.5, 10.5, 7.071428571428571)","(4.8, 8.2, 6.133333333333333)","(4.8, 7.6, 7.08)","(8.5, 17.5, 16.4375)","(91.0, 650.0, 372.5)","(3.0, 4.2, 3.7866666666666666)","(4.4, 9.0, 6.75)"
08-12-2022 15:21:22.454289,"(41.0, 270.0, 202.57142857142858)","(5.5, 10.5, 7.071428571428571)","(4.8, 8.2, 6.133333333333333)","(4.8, 7.6, 7.08)","(8.5, 17.5, 16.4375)","(91.0, 650.0, 372.5)","(3.0, 4.2, 3.7866666666666666)","(4.4, 9.0, 6.75)"
08-12-2022 15:21:23.585233,"(41.0, 270.0, 202.57142857142858)","(5.5, 10.5, 7.071428571428571)","(4.8, 8.2, 6.133333333333333)","(4.8, 7.6, 7.08)","(8.5, 17.5, 16.4375)","(91.0, 650.0, 372.5)","(3.0, 4.2, 3.7866666666666666)","(4.4, 9.0, 6.75)"
08-12-2022 15:21:24.766631,"(41.0, 270.0, 202.57142857142858)","(5.5, 10.5, 7.071428571428571)","(4.8, 8.2, 6.133333333333333)","(4.8, 7.6, 7.08)","(8.5, 17.5, 16.4375)","(91.0, 650.0, 372.5)","(3.0, 4.2, 3.7866666666666666)","(4.4, 9.0, 6.75)"
08-12-2022 15:21:26.215766,"(41.0, 270.0, 202.57142857142858)","(5.5, 10.5, 7.071428571428571)","(4.8, 8.2, 6.133333333333333)","(4.8, 7.6, 7.08)","(8.5, 17.5, 16.4375)","(91.0, 650.0, 570.7142857142858)","(3.0, 4.2, 3.7866666666666666)","(4.4, 9.0, 6.75)"
08-12-2022 15:21:27.400710,"(41.0, 270.0, 202.57142857142858)","(5.5, 10.5, 7.071428571428571)","(4.8, 8.2, 6.133333333333333)","(4.8, 7.6, 7.08)","(8.5, 17.5, 16.4375)","(91.0, 650.0, 570.7142857142858)","(3.0, 4.2, 3.7866666666666666)","(4.4, 9.0, 6.75)"
08-12-2022 15:21:29.043924,"(41.0, 270.0, 202.57142857142858)","(5.5, 10.5, 7.071428571428571)","(4.8, 8.2, 6.133333333333333)","(4.8, 7.6, 7.08)","(8.5, 17.5, 16.4375)","(91.0, 650.0, 570.7142857142858)","(3.0, 4.2, 3.7866666666666666)","(4.4, 9.0, 6.75)"
08-12-2022 15:21:30.268581,"(41.0, 270.0, 202.57142857142858)","(5.5, 10.5, 7.071428571428571)","(4.8, 8.2, 6.133333333333333)","(4.8, 7.6, 7.08)","(8.5, 17.5, 16.4375)","(91.0, 650.0, 570.7142857142858)","(3.0, 4.2, 3.7866666666666666)","(4.4, 9.0, 6.75)"
08-12-2022 15:21:31.638837,"(41.0, 270.0, 202.57142857142858)","(5.5, 10.5, 7.071428571428571)","(4.8, 8.2, 6.133333333333333)","(4.8, 7.6, 7.08)","(8.5, 17.5, 16.4375)","(91.0, 650.0, 570.7142857142858)","(3.0, 4.2, 3.7866666666666666)","(4.4, 9.0, 6.75)"
08-12-2022 15:21:33.026704,"(41.0, 270.0, 202.57142857142858)","(5.5, 10.5, 7.071428571428571)","(4.8, 8.2, 6.133333333333333)","(4.8, 7.6, 7.08)","(8.5, 17.5, 16.4375)","(91.0, 650.0, 570.7142857142858)","(3.0, 4.2, 3.7866666666666666)","(4.4, 9.0, 6.75)"
08-12-2022 15:21:34.307307,"(41.0, 270.0, 202.57142857142858)","(5.5, 10.5, 7.071428571428571)","(4.8, 8.2, 6.133333333333333)","(4.8, 7.6, 7.08)","(8.5, 17.5, 16.4375)","(91.0, 650.0, 570.7142857142858)","(3.0, 4.2, 3.7866666666666666)","(4.4, 9.0, 6.75)"
08-12-2022 15:21:35.575303,"(41.0, 270.0, 202.57142857142858)","(5.5, 10.5, 7.071428571428571)","(4.8, 8.2, 6.133333333333333)","(4.8, 7.6, 7.08)","(8.5, 17.5, 16.4375)","(91.0, 650.0, 570.7142857142858)","(3.0, 4.2, 3.7866666666666666)","(4.4, 9.0, 6.75)"
