,Amen Brother,Bia Tinne,Burrandana,Open Sky,Take On Manhattan,The Big Shamrock,Toro Magic,Brave Image,County Kilkenny,Mo Chara,Sonny Fella
05-01-2023 12:49:26.695340,"(7.0, 8.6, 8.45)","(8.0, 12.5, 12.456521739130435)","(4.0, 4.5, 4.498484848484848)","(8.5, 11.0, 10.688311688311689)","(21.0, 29.0, 25.25)","(21.0, 50.0, 49.77777777777778)","(61.0, 120.0, 114.16666666666666)","(3.8, 4.8, 4.562903225806451)","(7.5, 10.5, 9.879999999999999)","(17.0, 22.0, 20.4)","(19.0, 29.0, 28.0)"
05-01-2023 12:49:28.086574,"(7.0, 8.6, 8.549999999999999)","(8.0, 12.5, 12.456521739130435)","(4.0, 4.5, 4.491549295774648)","(8.5, 11.0, 10.688311688311689)","(21.0, 29.0, 25.25)","(21.0, 50.0, 49.77777777777778)","(61.0, 120.0, 114.16666666666666)","(3.8, 4.8, 4.562903225806451)","(7.5, 11.0, 10.242857142857142)","(17.0, 21.0, 20.4)","(19.0, 29.0, 27.625)"
05-01-2023 12:49:29.468808,"(7.0, 8.6, 8.549999999999999)","(8.0, 12.5, 12.456521739130435)","(4.0, 4.5, 4.491549295774648)","(8.5, 11.0, 10.688311688311689)","(21.0, 29.0, 25.25)","(21.0, 50.0, 49.77777777777778)","(61.0, 120.0, 114.16666666666666)","(3.8, 4.8, 4.562903225806451)","(7.5, 10.5, 10.242857142857142)","(17.0, 21.0, 20.4)","(19.0, 32.0, 27.5)"
05-01-2023 12:49:30.908243,"(7.0, 8.6, 8.533333333333333)","(8.0, 12.5, 12.456521739130435)","(4.0, 4.5, 4.490909090909091)","(8.5, 11.0, 10.688311688311689)","(21.0, 29.0, 25.25)","(21.0, 50.0, 49.77777777777778)","(61.0, 120.0, 114.16666666666666)","(3.8, 4.8, 4.591489361702128)","(7.5, 10.5, 10.433333333333334)","(17.0, 21.0, 20.4)","(19.0, 30.0, 27.5)"
05-01-2023 12:49:32.295244,"(7.0, 8.6, 8.533333333333333)","(8.0, 12.5, 12.464285714285714)","(4.0, 4.5, 4.498360655737705)","(8.5, 11.0, 10.688311688311689)","(21.0, 29.0, 25.25)","(21.0, 50.0, 49.77777777777778)","(61.0, 120.0, 114.16666666666666)","(3.8, 4.8, 4.591489361702128)","(7.5, 10.5, 10.441666666666666)","(17.0, 21.0, 20.4)","(19.0, 30.0, 28.25)"
05-01-2023 12:49:33.732340,"(7.0, 8.6, 8.511111111111111)","(8.0, 12.5, 12.464285714285714)","(4.0, 4.5, 4.493023255813953)","(8.5, 11.0, 10.688311688311689)","(21.0, 29.0, 25.25)","(21.0, 50.0, 49.77777777777778)","(61.0, 120.0, 114.16666666666666)","(3.8, 4.8, 4.591489361702128)","(7.5, 10.5, 10.441666666666666)","(17.0, 21.0, 20.4)","(19.0, 29.0, 28.25)"
05-01-2023 12:49:35.150336,"(7.0, 8.6, 8.511111111111111)","(8.0, 12.5, 12.464285714285714)","(4.0, 4.6, 4.498360655737705)","(8.5, 11.0, 10.688311688311689)","(21.0, 29.0, 25.25)","(21.0, 50.0, 49.77777777777778)","(61.0, 120.0, 94.375)","(3.8, 4.8, 4.591489361702128)","(7.5, 10.5, 10.441666666666666)","(17.0, 21.0, 20.4)","(19.0, 29.0, 27.5)"
05-01-2023 12:49:36.567501,"(7.0, 8.6, 8.511111111111111)","(8.0, 12.5, 12.46875)","(4.0, 4.5, 4.498484848484848)","(8.5, 11.0, 10.688311688311689)","(21.0, 29.0, 25.25)","(21.0, 50.0, 49.833333333333336)","(61.0, 100.0, 94.375)","(3.8, 4.8, 4.591489361702128)","(7.5, 10.5, 10.166666666666666)","(17.0, 21.0, 20.076923076923077)","(19.0, 28.0, 27.5)"
05-01-2023 12:49:38.083171,"(7.0, 8.6, 8.5)","(8.0, 12.5, 12.46875)","(4.0, 4.5, 4.485714285714286)","(8.5, 11.0, 10.688311688311689)","(21.0, 29.0, 25.25)","(21.0, 50.0, 49.833333333333336)","(61.0, 100.0, 94.375)","(3.8, 4.8, 4.591489361702128)","(7.5, 11.0, 10.166666666666666)","(17.0, 22.0, 20.4)","(19.0, 28.0, 27.5)"
05-01-2023 12:49:39.463150,"(7.0, 8.6, 8.5)","(8.0, 12.5, 12.46875)","(4.0, 4.5, 4.485714285714286)","(8.5, 11.0, 10.688311688311689)","(21.0, 29.0, 25.25)","(21.0, 50.0, 49.833333333333336)","(61.0, 100.0, 94.375)","(3.8, 4.8, 4.6)","(7.5, 11.0, 10.285714285714286)","(17.0, 21.0, 20.4)","(19.0, 28.0, 27.5)"
05-01-2023 12:49:40.838742,"(7.0, 8.6, 8.5)","(8.0, 12.5, 12.454545454545455)","(4.0, 4.5, 4.493023255813953)","(8.5, 11.0, 10.688311688311689)","(21.0, 29.0, 25.25)","(21.0, 50.0, 49.833333333333336)","(61.0, 100.0, 94.375)","(3.8, 4.8, 4.591489361702128)","(7.5, 10.5, 10.285714285714286)","(17.0, 21.0, 20.4)","(19.0, 28.0, 27.5)"
05-01-2023 12:49:42.655850,"(7.0, 8.6, 8.5)","(8.0, 12.5, 12.454545454545455)","(4.0, 4.6, 4.493023255813953)","(8.5, 11.0, 10.481818181818182)","(21.0, 29.0, 25.25)","(21.0, 50.0, 49.833333333333336)","(61.0, 100.0, 94.375)","(3.8, 4.8, 4.6869565217391305)","(7.5, 10.5, 10.285714285714286)","(17.0, 21.0, 20.4)","(19.0, 30.0, 27.5)"
05-01-2023 12:49:44.333221,"(7.0, 8.6, 8.5)","(8.0, 12.5, 12.461538461538462)","(4.0, 4.6, 4.497014925373135)","(8.5, 10.5, 9.604878048780488)","(21.0, 29.0, 25.25)","(21.0, 50.0, 49.833333333333336)","(61.0, 100.0, 93.57142857142857)","(3.8, 4.7, 4.6571428571428575)","(7.5, 10.5, 10.285714285714286)","(17.0, 21.0, 20.7)","(19.0, 30.0, 27.5)"
05-01-2023 12:49:46.101936,"(7.0, 8.6, 8.5)","(8.0, 12.5, 12.461538461538462)","(4.0, 4.6, 4.497014925373135)","(8.5, 10.0, 9.604878048780488)","(21.0, 29.0, 25.25)","(21.0, 50.0, 49.833333333333336)","(61.0, 100.0, 93.57142857142857)","(3.8, 4.7, 4.684210526315789)","(7.5, 10.5, 10.434375)","(17.0, 21.0, 20.61111111111111)","(19.0, 30.0, 28.25)"
05-01-2023 12:49:47.878300,"(7.0, 8.6, 8.288888888888888)","(8.0, 12.5, 12.4375)","(4.0, 4.6, 4.497014925373135)","(8.5, 10.0, 9.430468750000001)","(21.0, 29.0, 28.0)","(21.0, 50.0, 49.77777777777778)","(61.0, 100.0, 99.42857142857143)","(3.8, 4.7, 4.69)","(7.5, 10.5, 10.166666666666666)","(17.0, 22.0, 20.5)","(19.0, 28.0, 24.8)"
05-01-2023 12:49:49.561898,"(7.0, 8.6, 8.218181818181819)","(8.0, 12.5, 12.46)","(4.0, 4.6, 4.497014925373135)","(8.5, 10.0, 9.430468750000001)","(21.0, 32.0, 28.57142857142857)","(21.0, 50.0, 49.77777777777778)","(61.0, 100.0, 99.42857142857143)","(3.8, 4.7, 4.69)","(7.5, 11.0, 10.3625)","(17.0, 21.0, 20.5)","(19.0, 28.0, 24.8)"
05-01-2023 12:49:50.979749,"(7.0, 8.6, 8.218181818181819)","(8.0, 12.5, 12.46)","(4.0, 4.6, 4.497014925373135)","(8.5, 10.0, 9.430468750000001)","(21.0, 32.0, 28.57142857142857)","(21.0, 50.0, 49.77777777777778)","(61.0, 100.0, 99.42857142857143)","(3.8, 4.7, 4.69)","(7.5, 10.5, 9.936842105263159)","(17.0, 21.0, 20.5)","(19.0, 28.0, 24.8)"
05-01-2023 12:49:52.347530,"(7.0, 8.6, 8.218181818181819)","(8.0, 12.5, 12.4)","(4.0, 4.6, 4.531)","(8.5, 10.0, 9.430468750000001)","(21.0, 32.0, 28.57142857142857)","(21.0, 50.0, 49.55555555555556)","(61.0, 100.0, 99.42857142857143)","(3.8, 4.7, 4.69)","(7.5, 10.0, 9.936842105263159)","(17.0, 21.0, 20.5)","(19.0, 28.0, 24.8)"
05-01-2023 12:49:53.697803,"(7.0, 8.8, 8.6)","(8.0, 12.5, 12.3)","(4.0, 4.6, 4.527368421052631)","(8.5, 10.0, 9.429885057471264)","(21.0, 32.0, 28.57142857142857)","(21.0, 50.0, 49.55555555555556)","(61.0, 100.0, 99.42857142857143)","(3.8, 4.7, 4.692105263157895)","(7.5, 9.6, 9.554545454545455)","(17.0, 21.0, 20.142857142857142)","(19.0, 26.0, 24.333333333333332)"
05-01-2023 12:49:55.248614,"(7.0, 8.8, 8.707692307692309)","(8.0, 12.5, 12.3)","(4.0, 4.6, 4.542424242424242)","(8.5, 10.0, 9.725000000000001)","(21.0, 32.0, 29.6)","(21.0, 50.0, 49.55555555555556)","(61.0, 100.0, 98.33333333333333)","(3.8, 4.7, 4.688679245283019)","(7.5, 9.6, 9.582608695652173)","(17.0, 20.0, 19.75)","(19.0, 26.0, 24.333333333333332)"
05-01-2023 12:49:56.804455,"(7.0, 8.8, 8.700000000000001)","(8.0, 12.5, 12.3)","(4.0, 4.6, 4.5393617021276595)","(8.5, 9.8, 9.725000000000001)","(21.0, 32.0, 31.25)","(21.0, 50.0, 49.55555555555556)","(61.0, 100.0, 98.33333333333333)","(3.8, 4.7, 4.688679245283019)","(7.5, 9.6, 9.5)","(17.0, 20.0, 20.076923076923077)","(19.0, 26.0, 24.333333333333332)"
05-01-2023 12:49:58.419871,"(7.0, 8.2, 7.957575757575757)","(8.0, 12.5, 12.3)","(4.0, 4.6, 4.5393617021276595)","(8.5, 9.8, 9.725000000000001)","(21.0, 32.0, 28.37037037037037)","(21.0, 50.0, 49.55555555555556)","(61.0, 100.0, 98.33333333333333)","(3.8, 4.7, 4.688679245283019)","(7.5, 9.6, 9.576)","(17.0, 22.0, 20.076923076923077)","(19.0, 26.0, 24.333333333333332)"
05-01-2023 12:49:59.911069,"(7.0, 8.2, 7.9837837837837835)","(8.0, 12.5, 12.447368421052632)","(4.0, 4.6, 4.58433734939759)","(8.5, 9.8, 10.441176470588236)","(21.0, 34.0, 28.285714285714285)","(21.0, 50.0, 51.77777777777778)","(61.0, 100.0, 98.92857142857143)","(3.8, 4.7, 4.65625)","(7.5, 9.6, 9.352941176470589)","(17.0, 22.0, 20.529411764705884)","(19.0, 26.0, 25.166666666666668)"
05-01-2023 12:50:01.517520,"(7.0, 8.2, 7.866666666666666)","(8.0, 12.5, 12.447368421052632)","(4.0, 4.6, 4.58433734939759)","(8.5, 10.5, 10.441176470588236)","(21.0, 34.0, 29.151515151515152)","(21.0, 65.0, 55.480000000000004)","(61.0, 100.0, 98.92857142857143)","(3.8, 4.7, 4.65625)","(7.5, 9.6, 9.352941176470589)","(17.0, 22.0, 20.666666666666668)","(19.0, 26.0, 25.23076923076923)"
05-01-2023 12:50:03.332037,"(7.0, 8.2, 7.824999999999999)","(8.0, 12.5, 12.447368421052632)","(4.0, 4.6, 4.579365079365079)","(8.5, 10.5, 10.46875)","(21.0, 34.0, 29.151515151515152)","(21.0, 65.0, 55.480000000000004)","(61.0, 100.0, 98.92857142857143)","(3.8, 4.7, 4.65625)","(7.5, 9.6, 9.23529411764706)","(17.0, 21.0, 20.666666666666668)","(19.0, 26.0, 25.166666666666668)"
05-01-2023 12:50:04.987203,"(7.0, 8.2, 7.618181818181818)","(8.0, 12.5, 12.447368421052632)","(4.0, 4.6, 4.760804020100502)","(8.5, 10.5, 10.657142857142857)","(21.0, 34.0, 29.517241379310345)","(21.0, 65.0, 55.480000000000004)","(61.0, 100.0, 99.11764705882354)","(3.8, 4.7, 4.525431034482758)","(7.5, 9.4, 9.346534653465346)","(17.0, 21.0, 19.583333333333332)","(19.0, 26.0, 25.864864864864863)"
05-01-2023 12:50:06.854995,"(7.0, 7.8, 7.618181818181818)","(8.0, 12.5, 12.475609756097562)","(4.0, 4.8, 4.7576086956521735)","(8.5, 11.0, 10.657142857142857)","(21.0, 32.0, 29.517241379310345)","(21.0, 65.0, 55.84615384615385)","(61.0, 100.0, 99.11764705882354)","(3.8, 4.6, 4.521428571428571)","(7.5, 9.4, 9.564102564102564)","(17.0, 20.0, 19.545454545454547)","(19.0, 30.0, 29.12280701754386)"
05-01-2023 12:50:08.620984,"(7.0, 7.8, 7.618181818181818)","(8.0, 12.5, 12.477272727272727)","(4.0, 4.8, 4.771641791044776)","(8.5, 11.0, 10.63076923076923)","(21.0, 32.0, 29.517241379310345)","(21.0, 65.0, 55.84615384615385)","(61.0, 100.0, 99.11764705882354)","(3.8, 4.6, 4.521428571428571)","(7.5, 9.6, 9.382051282051282)","(17.0, 20.0, 19.51219512195122)","(19.0, 30.0, 28.61904761904762)"
05-01-2023 12:50:10.253871,"(7.0, 7.8, 7.618181818181818)","(8.0, 12.5, 12.477272727272727)","(4.0, 4.8, 4.769354838709678)","(8.5, 11.0, 10.63076923076923)","(21.0, 32.0, 29.517241379310345)","(21.0, 65.0, 66.92307692307692)","(61.0, 100.0, 99.11764705882354)","(3.8, 4.6, 4.51871921182266)","(7.5, 9.4, 9.382051282051282)","(17.0, 20.0, 19.51219512195122)","(19.0, 29.0, 27.714285714285715)"
05-01-2023 12:50:11.759071,"(7.0, 7.8, 7.618181818181818)","(8.0, 12.5, 12.477272727272727)","(4.0, 4.8, 4.769354838709678)","(8.5, 11.0, 10.294117647058824)","(21.0, 32.0, 29.517241379310345)","(21.0, 70.0, 66.92307692307692)","(61.0, 100.0, 99.11764705882354)","(3.8, 4.6, 4.51871921182266)","(7.5, 9.4, 9.382051282051282)","(17.0, 20.0, 19.51219512195122)","(19.0, 28.0, 27.714285714285715)"
05-01-2023 12:50:13.258501,"(7.0, 7.8, 7.618181818181818)","(8.0, 12.5, 12.475609756097562)","(4.0, 4.8, 4.765137614678899)","(8.5, 11.0, 10.294117647058824)","(21.0, 32.0, 29.517241379310345)","(21.0, 70.0, 66.66666666666667)","(61.0, 100.0, 99.11764705882354)","(3.8, 4.6, 4.5359447004608295)","(7.5, 9.4, 9.382051282051282)","(17.0, 20.0, 19.42105263157895)","(19.0, 28.0, 27.714285714285715)"
05-01-2023 12:50:14.757296,"(7.0, 7.8, 7.618181818181818)","(8.0, 12.5, 12.467741935483872)","(4.0, 4.8, 4.765137614678899)","(8.5, 11.0, 10.368421052631579)","(21.0, 32.0, 29.517241379310345)","(21.0, 70.0, 66.66666666666667)","(61.0, 100.0, 99.11764705882354)","(3.8, 4.6, 4.53710407239819)","(7.5, 9.4, 9.382051282051282)","(17.0, 19.5, 20.545454545454547)","(19.0, 28.0, 26.80952380952381)"
05-01-2023 12:50:16.258819,"(7.0, 7.8, 7.618181818181818)","(8.0, 12.5, 12.467741935483872)","(4.0, 4.8, 4.732142857142857)","(8.5, 11.0, 10.368421052631579)","(21.0, 32.0, 28.0)","(21.0, 70.0, 66.66666666666667)","(61.0, 100.0, 99.11764705882354)","(3.8, 4.6, 4.527604166666666)","(7.5, 9.4, 9.383333333333333)","(17.0, 21.0, 20.545454545454547)","(19.0, 27.0, 26.80952380952381)"
05-01-2023 12:50:17.732609,"(7.0, 7.8, 7.618181818181818)","(8.0, 12.5, 12.467741935483872)","(4.0, 4.8, 4.722972972972973)","(8.5, 11.0, 10.368421052631579)","(21.0, 32.0, 28.0)","(21.0, 70.0, 66.66666666666667)","(61.0, 100.0, 99.11764705882354)","(3.8, 4.6, 4.527604166666666)","(7.5, 9.4, 9.383333333333333)","(17.0, 21.0, 20.545454545454547)","(19.0, 27.0, 26.846153846153847)"
05-01-2023 12:50:19.311733,"(7.0, 7.8, 7.618181818181818)","(8.0, 12.5, 12.467741935483872)","(4.0, 4.8, 4.645945945945946)","(8.5, 11.0, 10.411764705882353)","(21.0, 32.0, 28.0)","(21.0, 70.0, 67.6923076923077)","(61.0, 100.0, 99.11764705882354)","(3.8, 4.6, 4.518978102189781)","(7.5, 9.4, 9.352475247524753)","(17.0, 21.0, 20.166666666666668)","(19.0, 27.0, 26.875)"
05-01-2023 12:50:20.843816,"(7.0, 7.8, 7.618181818181818)","(8.0, 12.5, 12.467741935483872)","(4.0, 4.8, 4.623809523809524)","(8.5, 10.5, 10.411764705882353)","(21.0, 32.0, 28.0)","(21.0, 70.0, 67.6923076923077)","(61.0, 100.0, 99.11764705882354)","(3.8, 4.6, 4.530625)","(7.5, 9.4, 9.349473684210526)","(17.0, 21.0, 20.166666666666668)","(19.0, 27.0, 28.559322033898304)"
05-01-2023 12:50:22.536024,"(7.0, 7.8, 7.618181818181818)","(8.0, 12.5, 12.467741935483872)","(4.0, 4.7, 4.533333333333333)","(8.5, 10.5, 10.442307692307692)","(21.0, 32.0, 28.0)","(21.0, 70.0, 67.6923076923077)","(61.0, 100.0, 99.11764705882354)","(3.8, 4.6, 4.530625)","(7.5, 9.4, 9.349473684210526)","(17.0, 21.0, 20.166666666666668)","(19.0, 32.0, 29.565217391304348)"
05-01-2023 12:50:24.165142,"(7.0, 7.8, 7.7548387096774185)","(8.0, 12.5, 12.467741935483872)","(4.0, 4.7, 4.516326530612245)","(8.5, 10.5, 10.442307692307692)","(21.0, 32.0, 28.0)","(21.0, 70.0, 66.25)","(61.0, 100.0, 99.11764705882354)","(3.8, 4.6, 4.5552419354838705)","(7.5, 9.4, 10.145762711864407)","(17.0, 21.0, 20.464285714285715)","(19.0, 32.0, 28.442622950819672)"
05-01-2023 12:50:25.787928,"(7.0, 8.2, 7.7548387096774185)","(8.0, 12.5, 12.468253968253968)","(4.0, 4.7, 4.516326530612245)","(8.5, 10.5, 10.442307692307692)","(21.0, 32.0, 28.8)","(21.0, 70.0, 64.0)","(61.0, 100.0, 99.11764705882354)","(3.8, 4.6, 4.576111111111111)","(7.5, 10.5, 9.964705882352941)","(17.0, 21.0, 20.166666666666668)","(19.0, 32.0, 28.22222222222222)"
05-01-2023 12:50:27.315186,"(7.0, 8.2, 7.7548387096774185)","(8.0, 12.5, 12.468253968253968)","(4.0, 4.7, 4.516326530612245)","(8.5, 10.5, 9.837014925373134)","(21.0, 30.0, 28.8)","(21.0, 70.0, 64.0)","(61.0, 100.0, 98.75)","(3.8, 4.6, 4.677777777777778)","(7.5, 10.0, 9.72820512820513)","(17.0, 21.0, 20.166666666666668)","(19.0, 29.0, 28.142857142857142)"
05-01-2023 12:50:28.804135,"(7.0, 8.2, 7.871428571428571)","(8.0, 12.5, 12.468253968253968)","(4.0, 4.7, 4.492957746478873)","(8.5, 10.0, 9.837014925373134)","(21.0, 30.0, 29.333333333333332)","(21.0, 70.0, 64.0)","(61.0, 100.0, 98.75)","(3.8, 4.7, 4.6850746268656716)","(7.5, 9.8, 9.72820512820513)","(17.0, 21.0, 20.166666666666668)","(19.0, 29.0, 28.142857142857142)"
05-01-2023 12:50:30.287852,"(7.0, 8.2, 7.871428571428571)","(8.0, 12.5, 12.468253968253968)","(4.0, 4.5, 4.492957746478873)","(8.5, 10.0, 9.837014925373134)","(21.0, 30.0, 29.333333333333332)","(21.0, 70.0, 64.0)","(61.0, 100.0, 98.75)","(3.8, 4.7, 4.66195652173913)","(7.5, 9.8, 9.72820512820513)","(17.0, 21.0, 20.166666666666668)","(19.0, 29.0, 28.142857142857142)"
05-01-2023 12:50:32.067574,"(7.0, 8.2, 7.871428571428571)","(8.0, 12.5, 12.453488372093023)","(4.0, 4.5, 4.492957746478873)","(8.5, 10.0, 9.833536585365854)","(21.0, 30.0, 29.333333333333332)","(21.0, 70.0, 64.0)","(61.0, 100.0, 98.75)","(3.8, 4.7, 4.66195652173913)","(7.5, 9.8, 9.72820512820513)","(17.0, 21.0, 20.0)","(19.0, 29.0, 28.142857142857142)"
05-01-2023 12:50:33.728884,"(7.0, 8.2, 7.871428571428571)","(8.0, 12.5, 12.453488372093023)","(4.0, 4.5, 4.492957746478873)","(8.5, 10.0, 9.833536585365854)","(21.0, 30.0, 29.333333333333332)","(21.0, 70.0, 64.0)","(61.0, 100.0, 98.75)","(3.8, 4.7, 4.677906976744186)","(7.5, 9.8, 9.661224489795918)","(17.0, 21.0, 20.0)","(19.0, 29.0, 27.733333333333334)"
05-01-2023 12:50:35.233728,"(7.0, 8.2, 7.871428571428571)","(8.0, 12.5, 12.476190476190476)","(4.0, 4.5, 4.573831775700935)","(8.5, 10.0, 9.830959752321982)","(21.0, 30.0, 29.333333333333332)","(21.0, 70.0, 71.12244897959184)","(61.0, 100.0, 99.31818181818181)","(3.8, 4.7, 4.677906976744186)","(7.5, 9.8, 9.652173913043478)","(17.0, 21.0, 20.0)","(19.0, 28.0, 27.733333333333334)"
05-01-2023 12:50:36.859438,"(7.0, 8.2, 7.871428571428571)","(8.0, 12.5, 12.476190476190476)","(4.0, 4.7, 4.580530973451328)","(8.5, 10.0, 9.830959752321982)","(21.0, 30.0, 29.333333333333332)","(21.0, 75.0, 71.12244897959184)","(61.0, 100.0, 99.31818181818181)","(3.8, 4.7, 4.677906976744186)","(7.5, 9.8, 9.652173913043478)","(17.0, 21.0, 20.0)","(19.0, 28.0, 27.733333333333334)"
05-01-2023 12:50:38.375335,"(7.0, 8.2, 7.847619047619047)","(8.0, 12.5, 13.205882352941176)","(4.0, 4.7, 4.389954337899543)","(8.5, 10.0, 9.830959752321982)","(21.0, 30.0, 29.333333333333332)","(21.0, 75.0, 68.21428571428571)","(61.0, 100.0, 99.31818181818181)","(3.8, 4.7, 4.6947368421052635)","(7.5, 9.8, 9.684745762711865)","(17.0, 21.0, 20.529411764705884)","(19.0, 28.0, 27.6)"
05-01-2023 12:50:39.787555,"(7.0, 8.2, 7.706666666666666)","(8.0, 13.5, 13.375)","(4.0, 4.4, 4.394285714285714)","(8.5, 10.0, 9.830959752321982)","(21.0, 30.0, 29.333333333333332)","(26.0, 75.0, 68.21428571428571)","(61.0, 100.0, 99.31818181818181)","(3.9, 4.7, 4.6987804878048784)","(7.5, 9.8, 9.684745762711865)","(17.0, 21.0, 20.6)","(19.0, 28.0, 27.6)"
05-01-2023 12:50:41.173938,"(7.0, 8.2, 7.706666666666666)","(8.0, 13.5, 13.125)","(4.0, 4.6, 4.319718309859155)","(8.5, 10.0, 9.82884012539185)","(21.0, 30.0, 29.333333333333332)","(26.0, 75.0, 68.21428571428571)","(61.0, 100.0, 99.31818181818181)","(3.9, 4.7, 4.6987804878048784)","(7.5, 9.8, 9.684745762711865)","(17.0, 21.0, 20.6)","(19.0, 28.0, 28.666666666666668)"
05-01-2023 12:50:42.594188,"(7.0, 8.2, 7.706666666666666)","(8.0, 13.5, 13.125)","(4.0, 4.5, 4.319718309859155)","(8.5, 10.0, 9.82884012539185)","(21.0, 30.0, 29.333333333333332)","(26.0, 75.0, 68.21428571428571)","(61.0, 100.0, 99.31818181818181)","(3.9, 4.7, 4.6987804878048784)","(7.5, 9.8, 9.742857142857144)","(17.0, 21.0, 20.6)","(19.0, 30.0, 28.0)"
05-01-2023 12:50:43.941086,"(7.0, 8.0, 7.728)","(8.0, 16.5, 15.9)","(4.0, 4.5, 4.46008316008316)","(8.5, 10.0, 9.82884012539185)","(21.0, 30.0, 29.333333333333332)","(26.0, 75.0, 68.21428571428571)","(61.0, 100.0, 99.31818181818181)","(3.9, 4.7, 4.6987804878048784)","(7.5, 9.8, 9.742857142857144)","(17.0, 21.0, 20.6)","(19.0, 29.0, 28.0)"
05-01-2023 12:50:45.402649,"(7.0, 8.0, 7.731034482758621)","(8.0, 16.5, 15.9)","(4.0, 4.5, 4.435353535353536)","(8.5, 10.0, 9.81237113402062)","(21.0, 30.0, 29.333333333333332)","(26.0, 75.0, 68.21428571428571)","(61.0, 100.0, 99.31818181818181)","(3.9, 4.7, 4.698701298701299)","(7.5, 9.8, 9.684745762711865)","(17.0, 21.0, 20.6)","(19.0, 29.0, 28.0)"
05-01-2023 12:50:46.781916,"(7.0, 7.6, 7.531818181818181)","(8.0, 16.5, 14.166666666666666)","(4.0, 4.5, 4.435353535353536)","(8.5, 10.0, 9.81237113402062)","(21.0, 30.0, 29.333333333333332)","(26.0, 75.0, 68.21428571428571)","(61.0, 100.0, 99.31818181818181)","(3.9, 4.7, 4.698701298701299)","(7.5, 9.8, 9.684745762711865)","(17.0, 21.0, 20.6)","(19.0, 29.0, 28.0)"
05-01-2023 12:50:48.133010,"(7.0, 7.6, 7.50625)","(8.0, 16.0, 15.879999999999999)","(4.0, 4.5, 4.367741935483871)","(8.5, 10.0, 9.80909090909091)","(21.0, 30.0, 29.333333333333332)","(26.0, 75.0, 68.21428571428571)","(61.0, 100.0, 99.31818181818181)","(3.9, 4.7, 4.698701298701299)","(7.5, 9.8, 9.684745762711865)","(17.0, 21.0, 20.6)","(19.0, 29.0, 28.5)"
05-01-2023 12:50:49.493944,"(7.0, 7.6, 7.4)","(8.0, 16.0, 15.327586206896552)","(4.0, 4.4, 4.3494117647058825)","(8.5, 10.0, 10.724409448818898)","(21.0, 30.0, 29.1875)","(26.0, 75.0, 68.21428571428571)","(61.0, 100.0, 99.31818181818181)","(3.9, 4.7, 4.698701298701299)","(7.5, 9.8, 9.684745762711865)","(17.0, 21.0, 20.6)","(19.0, 29.0, 28.5)"
05-01-2023 12:50:50.782559,"(7.0, 7.4, 7.392452830188679)","(8.0, 15.5, 15.327586206896552)","(4.0, 4.5, 4.395081967213114)","(8.5, 11.0, 10.659090909090908)","(21.0, 32.0, 29.1875)","(26.0, 75.0, 68.21428571428571)","(61.0, 100.0, 99.31818181818181)","(3.9, 4.7, 4.726630434782609)","(7.5, 9.8, 9.684745762711865)","(17.0, 21.0, 20.2)","(19.0, 29.0, 28.5)"
05-01-2023 12:50:52.073701,"(7.0, 7.4, 7.392452830188679)","(8.0, 15.5, 15.327586206896552)","(4.0, 4.5, 4.3494117647058825)","(8.5, 11.0, 10.659090909090908)","(21.0, 32.0, 28.8)","(26.0, 75.0, 68.21428571428571)","(61.0, 100.0, 99.31818181818181)","(3.9, 4.8, 4.724257425742574)","(7.5, 9.8, 9.684745762711865)","(17.0, 21.0, 20.2)","(19.0, 28.0, 27.625)"
05-01-2023 12:50:53.399943,"(7.0, 7.4, 7.392452830188679)","(8.0, 15.5, 15.327586206896552)","(4.0, 4.5, 4.378095238095238)","(8.5, 11.0, 10.659090909090908)","(21.0, 30.0, 28.8)","(26.0, 75.0, 71.2)","(61.0, 100.0, 99.31818181818181)","(3.9, 4.8, 4.724257425742574)","(7.5, 9.8, 9.684745762711865)","(17.0, 21.0, 20.2)","(19.0, 28.0, 26.75)"
05-01-2023 12:50:54.768707,"(7.0, 7.4, 7.392)","(8.0, 15.5, 15.327586206896552)","(4.0, 4.5, 4.378095238095238)","(8.5, 11.0, 10.659090909090908)","(21.0, 30.0, 28.25)","(26.0, 75.0, 71.2)","(61.0, 100.0, 99.31818181818181)","(3.9, 4.8, 4.724257425742574)","(7.5, 9.8, 9.684745762711865)","(17.0, 21.0, 20.2)","(19.0, 27.0, 26.75)"
05-01-2023 12:50:56.139051,"(7.0, 7.4, 7.392)","(8.0, 15.5, 13.833333333333334)","(4.0, 4.5, 4.453571428571429)","(8.5, 11.0, 10.659090909090908)","(21.0, 32.0, 28.25)","(26.0, 75.0, 62.608695652173914)","(61.0, 100.0, 99.31818181818181)","(4.0, 4.8, 4.724257425742574)","(7.5, 9.8, 9.746153846153847)","(17.0, 21.0, 20.2)","(19.0, 27.0, 26.75)"
05-01-2023 12:50:57.499941,"(7.0, 7.4, 7.392)","(8.0, 15.5, 14.785714285714286)","(4.0, 4.5, 4.453571428571429)","(8.5, 11.0, 10.659090909090908)","(21.0, 32.0, 28.25)","(26.0, 75.0, 64.03846153846153)","(61.0, 100.0, 99.31818181818181)","(4.0, 4.8, 4.724257425742574)","(7.5, 9.8, 9.746153846153847)","(17.0, 21.0, 20.2)","(19.0, 27.0, 26.75)"
