,Spring Monica,Bow Down,Roxy Rover,Undoing,Snowy Jinx,Shakira Blaze
06-01-2023 10:42:28.414657,"(2.3, 3.5, 2.7266666666666666)","(71.0, 580.0, 317.5)","(14.0, 30.0, 22.5)","(4.2, 6.6, 4.3545454545454545)","(2.7, 5.5, 4.16)","(6.0, 11.5, 6.318181818181818)"
06-01-2023 10:42:29.410332,"(2.3, 3.5, 2.7266666666666666)","(71.0, 580.0, 317.5)","(14.0, 30.0, 22.5)","(4.2, 6.6, 4.3545454545454545)","(2.7, 5.5, 3.7399999999999998)","(6.0, 11.5, 6.318181818181818)"
06-01-2023 10:42:30.379279,"(2.3, 3.5, 2.7266666666666666)","(71.0, 580.0, 317.5)","(14.0, 30.0, 22.5)","(4.2, 6.6, 4.3545454545454545)","(2.7, 5.5, 3.7399999999999998)","(6.0, 11.5, 6.318181818181818)"
06-01-2023 10:42:31.297236,"(2.3, 3.5, 2.7266666666666666)","(71.0, 580.0, 317.5)","(14.0, 30.0, 22.5)","(4.2, 6.6, 4.3545454545454545)","(2.7, 5.5, 3.7399999999999998)","(6.0, 11.5, 6.318181818181818)"
06-01-2023 10:42:32.270320,"(2.3, 3.5, 2.7266666666666666)","(71.0, 580.0, 317.5)","(14.0, 30.0, 22.5)","(4.2, 6.6, 4.3545454545454545)","(2.7, 5.5, 3.7399999999999998)","(6.0, 11.5, 6.318181818181818)"
06-01-2023 10:42:33.178650,"(2.3, 3.5, 2.7266666666666666)","(71.0, 580.0, 317.5)","(14.0, 30.0, 22.5)","(4.2, 6.6, 4.3545454545454545)","(2.7, 5.5, 3.7399999999999998)","(6.0, 11.5, 6.318181818181818)"
06-01-2023 10:42:34.186868,"(2.3, 3.5, 2.7266666666666666)","(71.0, 580.0, 317.5)","(14.0, 30.0, 22.5)","(4.2, 6.6, 4.3545454545454545)","(2.7, 5.5, 3.7399999999999998)","(6.0, 11.5, 6.318181818181818)"
06-01-2023 10:42:35.163095,"(2.3, 3.5, 2.7266666666666666)","(71.0, 580.0, 317.5)","(14.0, 30.0, 22.5)","(4.2, 6.6, 4.3545454545454545)","(2.7, 5.5, 3.7399999999999998)","(6.0, 11.5, 6.318181818181818)"
06-01-2023 10:42:36.060983,"(2.3, 3.5, 2.7266666666666666)","(71.0, 580.0, 317.5)","(14.0, 30.0, 22.5)","(4.2, 6.6, 4.3545454545454545)","(2.7, 5.5, 3.7399999999999998)","(6.0, 11.5, 6.318181818181818)"
06-01-2023 10:42:37.000298,"(2.3, 3.5, 2.7266666666666666)","(71.0, 580.0, 317.5)","(14.0, 30.0, 22.5)","(4.2, 6.6, 4.3545454545454545)","(2.7, 5.5, 3.7399999999999998)","(6.0, 11.5, 6.318181818181818)"
06-01-2023 10:42:37.913195,"(2.3, 3.5, 2.7266666666666666)","(71.0, 580.0, 317.5)","(14.0, 30.0, 22.5)","(4.2, 6.6, 4.3545454545454545)","(2.7, 5.5, 3.7399999999999998)","(6.0, 11.5, 6.318181818181818)"
06-01-2023 10:42:38.855924,"(2.3, 3.5, 2.7266666666666666)","(71.0, 580.0, 317.5)","(14.0, 30.0, 22.5)","(4.2, 6.6, 4.3545454545454545)","(2.7, 5.5, 3.7399999999999998)","(6.0, 11.5, 6.318181818181818)"
06-01-2023 10:42:39.848648,"(2.3, 3.5, 2.7266666666666666)","(71.0, 580.0, 317.5)","(14.0, 30.0, 22.5)","(4.2, 6.6, 4.3545454545454545)","(2.7, 5.5, 3.7399999999999998)","(6.0, 11.5, 6.318181818181818)"
06-01-2023 10:42:40.768874,"(2.3, 3.5, 2.7266666666666666)","(71.0, 580.0, 317.5)","(14.0, 30.0, 22.5)","(4.2, 6.6, 4.3545454545454545)","(2.7, 5.5, 3.7399999999999998)","(6.0, 11.5, 6.318181818181818)"
06-01-2023 10:42:41.645043,"(2.3, 3.5, 2.7266666666666666)","(71.0, 580.0, 317.5)","(14.0, 30.0, 22.5)","(4.2, 6.6, 4.3545454545454545)","(2.7, 5.5, 3.7399999999999998)","(6.0, 11.5, 6.318181818181818)"
06-01-2023 10:42:42.597359,"(2.3, 3.5, 2.7266666666666666)","(71.0, 580.0, 317.5)","(14.0, 30.0, 22.5)","(4.2, 6.6, 4.3545454545454545)","(2.7, 5.5, 3.7399999999999998)","(6.0, 11.5, 6.318181818181818)"
06-01-2023 10:42:43.584195,"(2.3, 3.5, 2.7266666666666666)","(71.0, 580.0, 317.5)","(14.0, 30.0, 22.5)","(4.2, 6.6, 4.3545454545454545)","(2.7, 5.5, 3.7399999999999998)","(6.0, 11.5, 6.318181818181818)"
06-01-2023 10:42:44.601900,"(2.3, 3.5, 2.7266666666666666)","(71.0, 580.0, 317.5)","(14.0, 30.0, 22.5)","(4.2, 6.6, 4.3545454545454545)","(2.7, 5.5, 3.7399999999999998)","(6.0, 11.5, 6.318181818181818)"
06-01-2023 10:42:45.673970,"(2.3, 3.5, 2.7266666666666666)","(71.0, 580.0, 317.5)","(14.0, 30.0, 22.5)","(4.2, 6.6, 4.3545454545454545)","(2.7, 5.5, 3.7399999999999998)","(6.0, 11.5, 6.318181818181818)"
06-01-2023 10:42:46.627648,"(2.3, 3.5, 2.7266666666666666)","(71.0, 580.0, 317.5)","(14.0, 30.0, 22.5)","(4.2, 6.6, 4.3545454545454545)","(2.7, 5.5, 3.7399999999999998)","(6.0, 11.5, 6.318181818181818)"
06-01-2023 10:42:47.535971,"(2.3, 3.5, 2.7266666666666666)","(71.0, 580.0, 317.5)","(14.0, 30.0, 22.5)","(4.2, 6.6, 4.3545454545454545)","(2.7, 5.5, 3.7399999999999998)","(6.0, 11.5, 6.318181818181818)"
06-01-2023 10:42:48.428597,"(2.3, 3.5, 2.7266666666666666)","(71.0, 580.0, 317.5)","(14.0, 30.0, 22.5)","(4.2, 6.6, 4.3545454545454545)","(2.7, 5.5, 3.7399999999999998)","(6.0, 11.5, 6.318181818181818)"
06-01-2023 10:42:49.414426,"(2.3, 3.5, 2.7266666666666666)","(71.0, 580.0, 317.5)","(14.0, 30.0, 22.5)","(4.2, 6.6, 4.3545454545454545)","(2.7, 5.5, 3.7399999999999998)","(6.0, 11.5, 6.318181818181818)"
06-01-2023 10:42:50.399054,"(2.3, 3.5, 2.7266666666666666)","(71.0, 580.0, 317.5)","(14.0, 30.0, 22.5)","(4.2, 6.6, 4.3545454545454545)","(2.7, 5.5, 4.62)","(6.0, 11.5, 6.318181818181818)"
06-01-2023 10:42:51.272553,"(2.3, 3.5, 2.7266666666666666)","(71.0, 580.0, 317.5)","(14.0, 30.0, 22.5)","(4.2, 6.6, 4.3545454545454545)","(2.7, 5.5, 4.62)","(6.0, 11.5, 6.318181818181818)"
06-01-2023 10:42:52.186899,"(2.3, 3.5, 2.7266666666666666)","(71.0, 580.0, 317.5)","(14.0, 30.0, 22.5)","(4.2, 6.6, 4.3545454545454545)","(2.7, 5.5, 4.62)","(6.0, 11.5, 6.318181818181818)"
06-01-2023 10:42:53.129350,"(2.3, 3.5, 2.7266666666666666)","(71.0, 580.0, 317.5)","(14.0, 30.0, 22.5)","(4.2, 6.6, 4.3545454545454545)","(2.7, 5.5, 4.62)","(6.0, 11.5, 6.318181818181818)"
06-01-2023 10:42:54.084999,"(2.3, 3.5, 2.7266666666666666)","(71.0, 580.0, 317.5)","(14.0, 30.0, 22.5)","(4.2, 6.6, 4.3545454545454545)","(2.7, 5.5, 4.62)","(6.0, 11.5, 6.318181818181818)"
06-01-2023 10:42:55.055200,"(2.3, 3.5, 2.7266666666666666)","(71.0, 580.0, 317.5)","(14.0, 30.0, 22.5)","(4.2, 6.6, 4.3545454545454545)","(2.7, 5.5, 4.62)","(6.0, 11.5, 6.318181818181818)"
06-01-2023 10:42:55.983513,"(2.3, 3.5, 2.7266666666666666)","(71.0, 580.0, 317.5)","(14.0, 30.0, 22.5)","(4.2, 6.6, 4.3545454545454545)","(2.7, 5.5, 4.62)","(6.0, 11.5, 6.318181818181818)"
06-01-2023 10:42:56.918257,"(2.3, 3.5, 2.7266666666666666)","(71.0, 580.0, 317.5)","(14.0, 30.0, 22.5)","(4.2, 6.6, 4.3545454545454545)","(2.7, 5.5, 4.62)","(6.0, 11.5, 6.318181818181818)"
06-01-2023 10:42:57.944369,"(2.3, 3.5, 2.7266666666666666)","(71.0, 580.0, 317.5)","(14.0, 30.0, 22.5)","(4.2, 6.6, 4.3545454545454545)","(2.7, 5.5, 4.62)","(6.0, 11.5, 6.318181818181818)"
06-01-2023 10:42:58.910505,"(2.3, 3.5, 2.7266666666666666)","(71.0, 580.0, 317.5)","(14.0, 30.0, 22.5)","(4.2, 6.6, 4.3545454545454545)","(2.7, 5.5, 4.62)","(6.0, 11.5, 6.318181818181818)"
06-01-2023 10:42:59.930536,"(2.3, 3.5, 2.7266666666666666)","(71.0, 580.0, 317.5)","(14.0, 30.0, 22.5)","(4.2, 6.6, 4.3545454545454545)","(2.7, 5.5, 4.62)","(6.0, 11.5, 6.318181818181818)"
06-01-2023 10:43:00.835165,"(2.3, 3.5, 2.7266666666666666)","(71.0, 580.0, 317.5)","(14.0, 30.0, 22.5)","(4.2, 6.6, 4.3545454545454545)","(2.7, 5.5, 4.62)","(6.0, 11.5, 6.318181818181818)"
06-01-2023 10:43:01.816507,"(2.3, 3.5, 2.7266666666666666)","(71.0, 580.0, 317.5)","(14.0, 30.0, 22.5)","(4.2, 6.6, 4.3545454545454545)","(2.7, 5.5, 4.62)","(6.0, 11.5, 6.318181818181818)"
06-01-2023 10:43:02.825640,"(2.3, 3.5, 2.7266666666666666)","(71.0, 580.0, 317.5)","(14.0, 30.0, 22.5)","(4.2, 6.6, 4.3545454545454545)","(2.7, 5.5, 4.62)","(6.0, 11.5, 6.318181818181818)"
06-01-2023 10:43:03.827995,"(2.3, 3.5, 2.7266666666666666)","(71.0, 580.0, 317.5)","(14.0, 30.0, 22.5)","(4.2, 6.6, 4.3545454545454545)","(2.7, 5.5, 4.62)","(6.0, 11.5, 6.318181818181818)"
06-01-2023 10:43:04.836352,"(2.3, 3.5, 2.7266666666666666)","(71.0, 580.0, 317.5)","(14.0, 30.0, 22.5)","(4.2, 6.6, 4.3545454545454545)","(2.7, 5.5, 4.62)","(6.0, 11.5, 6.318181818181818)"
06-01-2023 10:43:05.762603,"(2.3, 3.5, 2.7266666666666666)","(71.0, 580.0, 317.5)","(14.0, 30.0, 22.5)","(4.2, 6.6, 4.3545454545454545)","(2.7, 5.5, 4.62)","(6.0, 11.5, 6.318181818181818)"
06-01-2023 10:43:06.723325,"(2.3, 3.5, 2.7266666666666666)","(71.0, 580.0, 317.5)","(14.0, 30.0, 22.5)","(4.2, 6.6, 4.3545454545454545)","(2.7, 5.5, 4.62)","(6.0, 11.5, 6.318181818181818)"
06-01-2023 10:43:07.775302,"(2.3, 3.5, 2.7266666666666666)","(71.0, 580.0, 317.5)","(14.0, 30.0, 22.5)","(4.2, 6.6, 4.3545454545454545)","(2.7, 5.5, 4.62)","(6.0, 11.5, 6.318181818181818)"
06-01-2023 10:43:08.779272,"(2.3, 3.5, 2.7266666666666666)","(71.0, 580.0, 317.5)","(14.0, 30.0, 22.5)","(4.2, 6.6, 4.3545454545454545)","(2.7, 5.5, 4.62)","(6.0, 11.5, 6.318181818181818)"
06-01-2023 10:43:09.813693,"(2.3, 3.5, 2.7266666666666666)","(71.0, 580.0, 317.5)","(14.0, 30.0, 22.5)","(4.2, 6.6, 4.3545454545454545)","(2.7, 5.5, 4.2)","(6.0, 11.5, 6.318181818181818)"
06-01-2023 10:43:10.773630,"(2.3, 3.5, 2.7266666666666666)","(71.0, 580.0, 317.5)","(14.0, 30.0, 22.5)","(4.2, 6.6, 4.3545454545454545)","(2.7, 5.5, 4.2)","(6.0, 11.5, 6.318181818181818)"
06-01-2023 10:43:11.750424,"(2.3, 3.5, 2.7266666666666666)","(71.0, 580.0, 317.5)","(14.0, 30.0, 22.5)","(4.2, 6.6, 4.3545454545454545)","(2.7, 5.5, 4.2)","(6.0, 11.5, 6.318181818181818)"
06-01-2023 10:43:12.729417,"(2.3, 3.5, 2.7266666666666666)","(71.0, 580.0, 317.5)","(14.0, 30.0, 22.5)","(4.2, 6.6, 4.3545454545454545)","(2.7, 5.5, 4.2)","(6.0, 11.5, 6.318181818181818)"
06-01-2023 10:43:13.830384,"(2.3, 3.5, 2.7266666666666666)","(71.0, 580.0, 317.5)","(14.0, 30.0, 22.5)","(4.2, 6.6, 4.3545454545454545)","(2.7, 5.5, 4.2)","(6.0, 11.5, 6.318181818181818)"
06-01-2023 10:43:14.804879,"(2.3, 3.5, 2.7266666666666666)","(71.0, 580.0, 317.5)","(14.0, 30.0, 22.5)","(4.2, 6.6, 4.3545454545454545)","(2.7, 5.5, 3.7933333333333334)","(6.0, 11.5, 6.318181818181818)"
06-01-2023 10:43:15.727452,"(2.3, 3.5, 2.7266666666666666)","(71.0, 580.0, 317.5)","(14.0, 30.0, 22.5)","(4.2, 6.6, 4.3545454545454545)","(2.7, 5.5, 3.7933333333333334)","(6.0, 11.5, 6.318181818181818)"
06-01-2023 10:43:16.728206,"(2.3, 3.5, 2.7266666666666666)","(71.0, 580.0, 317.5)","(14.0, 30.0, 22.5)","(4.2, 6.6, 4.3545454545454545)","(2.7, 5.5, 3.7933333333333334)","(6.0, 11.5, 6.318181818181818)"
06-01-2023 10:43:17.708106,"(2.3, 3.5, 2.7266666666666666)","(71.0, 580.0, 317.5)","(14.0, 30.0, 22.5)","(4.2, 6.6, 4.3545454545454545)","(2.7, 5.5, 3.7933333333333334)","(6.0, 11.5, 6.318181818181818)"
06-01-2023 10:43:18.741182,"(2.3, 3.5, 2.7266666666666666)","(71.0, 580.0, 317.5)","(14.0, 30.0, 22.5)","(4.2, 6.6, 4.3545454545454545)","(2.7, 5.5, 3.7933333333333334)","(6.0, 11.5, 6.318181818181818)"
06-01-2023 10:43:19.701034,"(2.3, 3.5, 2.7266666666666666)","(71.0, 580.0, 317.5)","(14.0, 30.0, 22.5)","(4.2, 6.6, 4.3545454545454545)","(2.7, 5.5, 3.7933333333333334)","(6.0, 11.5, 6.318181818181818)"
06-01-2023 10:43:20.714097,"(2.3, 3.5, 2.7266666666666666)","(71.0, 580.0, 317.5)","(14.0, 30.0, 22.5)","(4.2, 6.6, 4.3545454545454545)","(2.7, 5.5, 3.7933333333333334)","(6.0, 11.5, 6.318181818181818)"
06-01-2023 10:43:21.743088,"(2.3, 3.5, 2.7266666666666666)","(71.0, 580.0, 317.5)","(14.0, 30.0, 22.5)","(4.2, 6.6, 4.3545454545454545)","(2.7, 5.5, 3.7933333333333334)","(6.0, 11.5, 6.318181818181818)"
06-01-2023 10:43:22.773170,"(2.3, 3.5, 2.7266666666666666)","(71.0, 580.0, 317.5)","(14.0, 30.0, 22.5)","(4.2, 6.6, 4.3545454545454545)","(2.7, 5.5, 3.7933333333333334)","(6.0, 11.5, 6.318181818181818)"
06-01-2023 10:43:23.747820,"(2.3, 3.5, 2.7266666666666666)","(71.0, 580.0, 317.5)","(14.0, 30.0, 22.5)","(4.2, 6.6, 4.3545454545454545)","(2.7, 5.5, 3.7933333333333334)","(6.0, 11.5, 6.318181818181818)"
06-01-2023 10:43:24.764226,"(2.3, 3.5, 2.7266666666666666)","(71.0, 580.0, 317.5)","(14.0, 30.0, 22.5)","(4.2, 6.6, 4.3545454545454545)","(2.7, 5.5, 3.7933333333333334)","(6.0, 11.5, 6.318181818181818)"
06-01-2023 10:43:25.737082,"(2.3, 3.5, 2.7266666666666666)","(71.0, 580.0, 317.5)","(14.0, 30.0, 22.5)","(4.2, 6.6, 4.3545454545454545)","(2.7, 5.5, 3.7933333333333334)","(6.0, 11.5, 6.318181818181818)"
06-01-2023 10:43:26.796162,"(2.3, 3.5, 2.7266666666666666)","(71.0, 580.0, 317.5)","(14.0, 30.0, 22.5)","(4.2, 6.6, 4.3545454545454545)","(2.7, 5.5, 3.7933333333333334)","(6.0, 11.5, 6.318181818181818)"
06-01-2023 10:43:27.817846,"(2.3, 3.5, 2.7266666666666666)","(71.0, 580.0, 317.5)","(14.0, 30.0, 22.5)","(4.2, 6.6, 4.3545454545454545)","(2.7, 5.5, 3.7933333333333334)","(6.0, 11.5, 6.318181818181818)"
06-01-2023 10:43:28.794703,"(2.3, 3.5, 2.7266666666666666)","(71.0, 580.0, 317.5)","(14.0, 30.0, 22.5)","(4.2, 6.6, 4.3545454545454545)","(2.7, 5.5, 3.7933333333333334)","(6.0, 11.5, 6.318181818181818)"
06-01-2023 10:43:29.746918,"(2.3, 3.5, 2.7266666666666666)","(71.0, 580.0, 317.5)","(14.0, 30.0, 22.5)","(4.2, 6.6, 4.3545454545454545)","(2.7, 5.5, 4.6466666666666665)","(6.0, 11.5, 6.318181818181818)"
06-01-2023 10:43:30.657931,"(2.3, 3.5, 2.7266666666666666)","(71.0, 580.0, 317.5)","(14.0, 30.0, 22.5)","(4.2, 6.6, 4.3545454545454545)","(2.7, 5.5, 4.6466666666666665)","(6.0, 11.5, 6.318181818181818)"
06-01-2023 10:43:31.598000,"(2.3, 3.5, 2.7266666666666666)","(71.0, 580.0, 317.5)","(14.0, 30.0, 22.5)","(4.2, 6.6, 4.3545454545454545)","(2.7, 5.5, 4.6466666666666665)","(6.0, 11.5, 6.318181818181818)"
06-01-2023 10:43:32.591830,"(2.3, 3.5, 2.7266666666666666)","(71.0, 580.0, 317.5)","(14.0, 30.0, 22.5)","(4.2, 6.6, 4.3545454545454545)","(2.7, 5.5, 4.6466666666666665)","(6.0, 11.5, 6.318181818181818)"
06-01-2023 10:43:33.558855,"(2.3, 3.5, 2.7266666666666666)","(71.0, 580.0, 317.5)","(14.0, 30.0, 22.5)","(4.2, 6.6, 4.3545454545454545)","(2.7, 5.5, 4.6466666666666665)","(6.0, 11.5, 6.318181818181818)"
06-01-2023 10:43:34.500849,"(2.3, 3.5, 2.7266666666666666)","(71.0, 580.0, 317.5)","(14.0, 30.0, 22.5)","(4.2, 6.6, 4.3545454545454545)","(2.7, 5.5, 4.6466666666666665)","(6.0, 11.5, 6.318181818181818)"
06-01-2023 10:43:35.518859,"(2.3, 3.5, 2.7266666666666666)","(71.0, 580.0, 317.5)","(14.0, 30.0, 22.5)","(4.2, 6.6, 4.3545454545454545)","(2.7, 5.5, 4.6466666666666665)","(6.0, 11.5, 6.318181818181818)"
06-01-2023 10:43:36.524889,"(2.3, 3.5, 2.7266666666666666)","(71.0, 580.0, 317.5)","(14.0, 30.0, 22.5)","(4.2, 6.6, 4.3545454545454545)","(2.7, 5.5, 4.6466666666666665)","(6.0, 11.5, 6.318181818181818)"
06-01-2023 10:43:37.551037,"(2.3, 3.5, 2.7266666666666666)","(71.0, 580.0, 317.5)","(14.0, 30.0, 22.5)","(4.2, 6.6, 4.3545454545454545)","(2.7, 5.5, 4.6466666666666665)","(6.0, 11.5, 6.318181818181818)"
06-01-2023 10:43:38.563887,"(2.3, 3.5, 2.7266666666666666)","(71.0, 580.0, 317.5)","(14.0, 30.0, 22.5)","(4.2, 6.6, 4.3545454545454545)","(2.7, 5.5, 4.6466666666666665)","(6.0, 11.5, 6.318181818181818)"
06-01-2023 10:43:39.604095,"(2.3, 3.5, 2.7266666666666666)","(71.0, 580.0, 317.5)","(14.0, 30.0, 22.5)","(4.2, 6.6, 4.3545454545454545)","(2.7, 5.5, 4.6466666666666665)","(6.0, 11.5, 6.318181818181818)"
06-01-2023 10:43:40.549873,"(2.3, 3.5, 2.7266666666666666)","(71.0, 580.0, 317.5)","(14.0, 30.0, 22.5)","(4.2, 6.6, 4.3545454545454545)","(2.7, 5.5, 4.6466666666666665)","(6.0, 11.5, 6.318181818181818)"
06-01-2023 10:43:41.590617,"(2.3, 3.5, 2.7266666666666666)","(71.0, 580.0, 317.5)","(14.0, 30.0, 22.5)","(4.2, 6.6, 4.3545454545454545)","(2.7, 5.5, 4.6466666666666665)","(6.0, 11.5, 6.318181818181818)"
06-01-2023 10:43:42.616884,"(2.3, 3.5, 2.7266666666666666)","(71.0, 580.0, 317.5)","(14.0, 30.0, 22.5)","(4.2, 6.6, 4.3545454545454545)","(2.7, 5.5, 4.6466666666666665)","(6.0, 11.5, 6.318181818181818)"
06-01-2023 10:43:43.574545,"(2.3, 3.5, 2.7266666666666666)","(71.0, 580.0, 317.5)","(14.0, 30.0, 22.5)","(4.2, 6.6, 4.3545454545454545)","(2.7, 5.5, 4.6466666666666665)","(6.0, 11.5, 6.318181818181818)"
06-01-2023 10:43:44.508858,"(2.3, 3.5, 2.7266666666666666)","(71.0, 580.0, 317.5)","(14.0, 30.0, 22.5)","(4.2, 6.6, 4.3545454545454545)","(2.7, 5.5, 4.6466666666666665)","(6.0, 11.5, 6.318181818181818)"
06-01-2023 10:43:45.546664,"(2.3, 3.5, 2.7266666666666666)","(71.0, 580.0, 317.5)","(14.0, 30.0, 22.5)","(4.2, 6.6, 4.3545454545454545)","(2.7, 5.5, 4.6466666666666665)","(6.0, 11.5, 6.318181818181818)"
06-01-2023 10:43:46.646401,"(2.3, 3.5, 2.7266666666666666)","(71.0, 580.0, 317.5)","(14.0, 30.0, 22.5)","(4.2, 6.6, 4.3545454545454545)","(2.7, 5.5, 4.6466666666666665)","(6.0, 11.5, 6.318181818181818)"
06-01-2023 10:43:47.779863,"(2.3, 3.5, 2.7266666666666666)","(71.0, 580.0, 317.5)","(14.0, 30.0, 22.5)","(4.2, 6.6, 4.3545454545454545)","(2.7, 5.5, 4.6466666666666665)","(6.0, 11.5, 6.318181818181818)"
06-01-2023 10:43:48.956068,"(2.3, 3.5, 2.7266666666666666)","(71.0, 580.0, 317.5)","(14.0, 30.0, 22.5)","(4.2, 6.6, 4.3545454545454545)","(2.7, 5.5, 4.6466666666666665)","(6.0, 11.5, 6.318181818181818)"
06-01-2023 10:43:49.942381,"(2.3, 3.5, 2.7266666666666666)","(71.0, 580.0, 317.5)","(14.0, 30.0, 22.5)","(4.2, 6.6, 4.3545454545454545)","(2.7, 5.5, 4.24)","(6.0, 11.5, 6.318181818181818)"
06-01-2023 10:43:50.927696,"(2.3, 3.5, 2.7266666666666666)","(71.0, 580.0, 317.5)","(14.0, 30.0, 22.5)","(4.2, 6.6, 4.3545454545454545)","(2.7, 5.5, 4.24)","(6.0, 11.5, 6.318181818181818)"
06-01-2023 10:43:52.025223,"(2.3, 3.5, 2.7266666666666666)","(71.0, 580.0, 317.5)","(14.0, 30.0, 22.5)","(4.2, 6.6, 4.3545454545454545)","(2.7, 5.5, 4.24)","(6.0, 11.5, 6.318181818181818)"
06-01-2023 10:43:53.103054,"(2.3, 3.5, 2.7266666666666666)","(71.0, 580.0, 317.5)","(14.0, 30.0, 22.5)","(4.2, 6.6, 4.3545454545454545)","(2.7, 5.5, 4.24)","(6.0, 11.5, 6.318181818181818)"
06-01-2023 10:43:54.158619,"(2.3, 3.5, 2.7266666666666666)","(71.0, 580.0, 317.5)","(14.0, 30.0, 22.5)","(4.2, 6.6, 4.3545454545454545)","(2.7, 5.5, 4.24)","(6.0, 11.5, 6.318181818181818)"
06-01-2023 10:43:55.168360,"(2.3, 3.5, 2.7266666666666666)","(71.0, 580.0, 317.5)","(14.0, 30.0, 22.5)","(4.2, 6.6, 4.3545454545454545)","(2.7, 5.5, 3.8666666666666667)","(6.0, 11.5, 6.318181818181818)"
06-01-2023 10:43:56.203421,"(2.3, 3.5, 2.7266666666666666)","(71.0, 580.0, 317.5)","(14.0, 30.0, 22.5)","(4.2, 6.6, 4.3545454545454545)","(2.7, 5.5, 3.8666666666666667)","(6.0, 11.5, 6.318181818181818)"
06-01-2023 10:43:57.273398,"(2.3, 3.5, 2.7266666666666666)","(71.0, 580.0, 317.5)","(14.0, 30.0, 22.5)","(4.2, 6.6, 4.3545454545454545)","(2.7, 5.5, 3.8666666666666667)","(6.0, 11.5, 6.318181818181818)"
06-01-2023 10:43:58.624329,"(2.3, 3.5, 2.7266666666666666)","(71.0, 580.0, 317.5)","(14.0, 30.0, 22.5)","(4.2, 6.6, 4.3545454545454545)","(2.7, 5.5, 3.8666666666666667)","(6.0, 11.5, 6.318181818181818)"
06-01-2023 10:43:59.757294,"(2.3, 3.5, 2.7266666666666666)","(71.0, 580.0, 317.5)","(14.0, 30.0, 22.5)","(4.2, 6.6, 4.3545454545454545)","(2.7, 5.5, 3.8666666666666667)","(6.0, 11.5, 6.318181818181818)"
06-01-2023 10:44:00.938332,"(2.3, 3.5, 2.7266666666666666)","(71.0, 580.0, 317.5)","(14.0, 30.0, 22.5)","(4.2, 6.6, 4.3545454545454545)","(2.7, 5.5, 3.8666666666666667)","(6.0, 11.5, 6.318181818181818)"
06-01-2023 10:44:02.108788,"(2.3, 3.5, 2.7266666666666666)","(71.0, 580.0, 317.5)","(14.0, 30.0, 22.5)","(4.2, 6.6, 4.3545454545454545)","(2.7, 5.5, 3.8666666666666667)","(6.0, 11.5, 6.318181818181818)"
06-01-2023 10:44:03.276236,"(2.3, 3.5, 2.7266666666666666)","(71.0, 580.0, 317.5)","(14.0, 30.0, 22.5)","(4.2, 6.6, 4.3545454545454545)","(2.7, 5.5, 3.8666666666666667)","(6.0, 11.5, 6.318181818181818)"
06-01-2023 10:44:04.285962,"(2.3, 3.5, 2.7266666666666666)","(71.0, 580.0, 317.5)","(14.0, 30.0, 22.5)","(4.2, 6.6, 4.3545454545454545)","(2.7, 5.5, 3.8666666666666667)","(6.0, 11.5, 6.318181818181818)"
06-01-2023 10:44:05.417157,"(2.3, 3.5, 2.7266666666666666)","(71.0, 580.0, 317.5)","(14.0, 30.0, 22.5)","(4.2, 6.6, 4.3545454545454545)","(2.7, 5.5, 3.8666666666666667)","(6.0, 11.5, 6.318181818181818)"
06-01-2023 10:44:06.536071,"(2.3, 3.5, 2.7266666666666666)","(71.0, 580.0, 317.5)","(14.0, 30.0, 22.5)","(4.2, 6.6, 4.3545454545454545)","(2.7, 5.5, 3.8666666666666667)","(6.0, 11.5, 6.318181818181818)"
06-01-2023 10:44:07.593956,"(2.3, 3.5, 2.7266666666666666)","(71.0, 580.0, 317.5)","(14.0, 30.0, 22.5)","(4.2, 6.6, 4.3545454545454545)","(2.7, 5.5, 3.8666666666666667)","(6.0, 11.5, 6.318181818181818)"
06-01-2023 10:44:08.567684,"(2.3, 3.5, 2.7266666666666666)","(71.0, 580.0, 317.5)","(14.0, 30.0, 22.5)","(4.2, 6.6, 4.3545454545454545)","(2.7, 5.5, 3.8666666666666667)","(6.0, 11.5, 6.318181818181818)"
06-01-2023 10:44:09.712633,"(2.3, 3.5, 2.7266666666666666)","(71.0, 580.0, 317.5)","(14.0, 30.0, 22.5)","(4.2, 6.6, 4.3545454545454545)","(2.7, 5.5, 3.8666666666666667)","(6.0, 11.5, 6.318181818181818)"
06-01-2023 10:44:10.883453,"(2.3, 3.5, 2.7266666666666666)","(71.0, 580.0, 317.5)","(14.0, 30.0, 22.5)","(4.2, 6.6, 4.3545454545454545)","(2.7, 5.5, 4.683333333333334)","(6.0, 11.5, 6.318181818181818)"
06-01-2023 10:44:12.112309,"(2.3, 3.5, 2.7266666666666666)","(71.0, 580.0, 317.5)","(14.0, 30.0, 22.5)","(4.2, 6.6, 4.3545454545454545)","(2.7, 5.5, 4.683333333333334)","(6.0, 11.5, 6.318181818181818)"
06-01-2023 10:44:13.124010,"(2.3, 3.5, 2.7266666666666666)","(71.0, 580.0, 317.5)","(14.0, 30.0, 22.5)","(4.2, 6.6, 4.3545454545454545)","(2.7, 5.5, 4.683333333333334)","(6.0, 11.5, 6.318181818181818)"
06-01-2023 10:44:14.146012,"(2.3, 3.5, 2.7266666666666666)","(71.0, 580.0, 317.5)","(14.0, 30.0, 22.5)","(4.2, 6.6, 4.3545454545454545)","(2.7, 5.5, 4.683333333333334)","(6.0, 11.5, 6.318181818181818)"
