,Splash Of Crimson Nz,Lucky Beach Boy,Watts Up Sunshine,Joe Nien,Firestorm Red,Reign Maker,Aalesund,Everybodylovedray,R Eleven Art Nz,Yoha Nz
07-01-2023 20:14:52.599211,"(6.5, 99999, 99990)","(13.0, 30.0, 27.181818181818183)","(1.9, 2.38, 2.3475)","(4.6, 7.0, 5.933333333333334)","(9.0, 19.5, 14.55)","(101.0, 220.0, 185.71428571428572)","(21.0, 34.0, 26.75)","(31.0, 110.0, 64.66666666666667)","(10.0, 99999, 99990)","(61.0, 99999, 99990)"
07-01-2023 20:14:53.860238,"(6.5, 99999, 99990)","(13.0, 30.0, 27.181818181818183)","(1.9, 2.38, 2.3475)","(4.6, 7.0, 5.933333333333334)","(9.0, 19.5, 14.55)","(101.0, 220.0, 185.71428571428572)","(21.0, 34.0, 26.75)","(31.0, 110.0, 64.66666666666667)","(10.0, 99999, 99990)","(61.0, 99999, 99990)"
07-01-2023 20:14:55.157896,"(6.5, 99999, 99990)","(13.0, 30.0, 27.181818181818183)","(1.9, 2.38, 2.3475)","(4.6, 7.0, 5.933333333333334)","(9.0, 19.5, 14.55)","(101.0, 220.0, 185.71428571428572)","(21.0, 34.0, 26.75)","(31.0, 110.0, 64.66666666666667)","(10.0, 99999, 99990)","(61.0, 99999, 99990)"
07-01-2023 20:14:56.460718,"(6.5, 99999, 99990)","(13.0, 30.0, 25.23076923076923)","(1.9, 2.38, 2.3475)","(4.6, 7.0, 5.933333333333334)","(9.0, 19.5, 14.55)","(101.0, 220.0, 185.71428571428572)","(21.0, 34.0, 26.75)","(31.0, 110.0, 64.66666666666667)","(10.0, 99999, 99990)","(61.0, 99999, 99990)"
07-01-2023 20:14:57.748315,"(6.5, 99999, 99990)","(13.0, 29.0, 27.549999999999997)","(1.9, 2.38, 2.3475)","(4.6, 7.0, 5.933333333333334)","(9.0, 19.5, 14.55)","(101.0, 220.0, 185.71428571428572)","(21.0, 34.0, 26.75)","(31.0, 110.0, 64.66666666666667)","(10.0, 99999, 99990)","(61.0, 99999, 99990)"
07-01-2023 20:14:59.062004,"(6.5, 99999, 99990)","(13.0, 29.0, 27.549999999999997)","(1.9, 2.38, 2.3475)","(4.6, 7.0, 5.933333333333334)","(9.0, 19.5, 14.55)","(101.0, 220.0, 185.71428571428572)","(21.0, 34.0, 26.75)","(31.0, 110.0, 64.66666666666667)","(10.0, 99999, 99990)","(61.0, 99999, 99990)"
07-01-2023 20:15:00.329130,"(6.5, 99999, 99990)","(13.0, 29.0, 27.549999999999997)","(1.9, 2.38, 2.3475)","(4.6, 7.0, 5.933333333333334)","(9.0, 19.5, 14.55)","(101.0, 220.0, 185.71428571428572)","(21.0, 34.0, 26.75)","(31.0, 110.0, 64.66666666666667)","(10.0, 99999, 99990)","(61.0, 99999, 99990)"
07-01-2023 20:15:01.551564,"(6.5, 99999, 99990)","(13.0, 29.0, 27.549999999999997)","(1.9, 2.38, 2.3475)","(4.6, 7.0, 5.933333333333334)","(9.0, 19.5, 14.55)","(101.0, 220.0, 185.71428571428572)","(21.0, 34.0, 26.75)","(31.0, 110.0, 64.66666666666667)","(10.0, 99999, 99990)","(61.0, 99999, 99990)"
07-01-2023 20:15:02.748273,"(6.5, 99999, 99990)","(13.0, 29.0, 27.549999999999997)","(1.9, 2.38, 2.3475)","(4.6, 7.0, 5.933333333333334)","(9.0, 19.5, 14.55)","(101.0, 220.0, 185.71428571428572)","(21.0, 34.0, 26.75)","(31.0, 110.0, 64.66666666666667)","(10.0, 99999, 99990)","(61.0, 99999, 99990)"
07-01-2023 20:15:03.909582,"(6.5, 99999, 99990)","(13.0, 29.0, 27.549999999999997)","(1.9, 2.38, 2.3475)","(4.6, 7.0, 5.933333333333334)","(9.0, 19.5, 14.55)","(101.0, 220.0, 112.85714285714286)","(21.0, 34.0, 26.75)","(31.0, 110.0, 64.66666666666667)","(10.0, 99999, 99990)","(61.0, 99999, 99990)"
07-01-2023 20:15:05.177588,"(6.5, 99999, 99990)","(13.0, 29.0, 27.549999999999997)","(1.9, 2.38, 2.3475)","(4.6, 7.0, 5.933333333333334)","(9.0, 19.5, 14.55)","(101.0, 220.0, 181.66666666666666)","(21.0, 34.0, 26.75)","(31.0, 110.0, 64.66666666666667)","(10.0, 99999, 99990)","(61.0, 99999, 99990)"
07-01-2023 20:15:06.391009,"(6.5, 99999, 99990)","(13.0, 29.0, 25.625)","(1.9, 2.38, 2.3475)","(4.6, 7.0, 5.933333333333334)","(9.0, 19.5, 14.55)","(101.0, 200.0, 157.5)","(21.0, 34.0, 26.75)","(31.0, 110.0, 64.66666666666667)","(10.0, 99999, 99990)","(61.0, 99999, 99990)"
07-01-2023 20:15:07.627598,"(6.5, 99999, 99990)","(13.0, 29.0, 20.5625)","(1.9, 2.38, 2.3475)","(4.6, 7.0, 5.933333333333334)","(9.0, 19.5, 14.55)","(101.0, 180.0, 143.33333333333334)","(21.0, 34.0, 26.75)","(31.0, 110.0, 64.66666666666667)","(10.0, 99999, 99990)","(61.0, 99999, 99990)"
07-01-2023 20:15:08.861558,"(6.5, 99999, 99990)","(13.0, 29.0, 20.5625)","(1.9, 2.38, 2.3475)","(4.6, 7.0, 5.933333333333334)","(9.0, 19.5, 11.185714285714287)","(101.0, 170.0, 126.36363636363636)","(21.0, 34.0, 26.75)","(31.0, 110.0, 64.66666666666667)","(10.0, 99999, 99990)","(61.0, 99999, 99990)"
07-01-2023 20:15:10.061693,"(6.5, 99999, 99990)","(13.0, 29.0, 21.5)","(1.9, 2.38, 2.3475)","(4.6, 7.0, 5.933333333333334)","(9.0, 19.5, 11.185714285714287)","(101.0, 170.0, 126.36363636363636)","(21.0, 34.0, 26.75)","(31.0, 110.0, 64.66666666666667)","(10.0, 99999, 99990)","(61.0, 99999, 99990)"
07-01-2023 20:15:11.389310,"(6.5, 99999, 99990)","(13.0, 29.0, 21.5)","(1.9, 2.38, 2.3475)","(4.6, 7.0, 5.933333333333334)","(9.0, 19.5, 11.185714285714287)","(101.0, 170.0, 126.36363636363636)","(21.0, 34.0, 26.75)","(31.0, 110.0, 64.66666666666667)","(10.0, 99999, 99990)","(61.0, 99999, 99990)"
07-01-2023 20:15:12.667518,"(6.5, 99999, 99990)","(13.0, 29.0, 21.5)","(1.9, 2.38, 2.3475)","(4.6, 7.0, 5.933333333333334)","(9.0, 19.5, 11.185714285714287)","(101.0, 170.0, 126.36363636363636)","(21.0, 34.0, 26.75)","(31.0, 110.0, 64.66666666666667)","(10.0, 99999, 99990)","(61.0, 99999, 99990)"
07-01-2023 20:15:13.958829,"(6.5, 99999, 99990)","(13.0, 29.0, 22.25)","(1.9, 2.38, 2.3475)","(4.6, 7.0, 5.933333333333334)","(9.0, 19.5, 11.185714285714287)","(101.0, 170.0, 126.36363636363636)","(21.0, 34.0, 26.75)","(31.0, 110.0, 64.66666666666667)","(10.0, 99999, 99990)","(61.0, 99999, 99990)"
07-01-2023 20:15:15.285518,"(6.5, 99999, 99990)","(13.0, 29.0, 19.714285714285715)","(1.9, 2.38, 2.3475)","(4.6, 7.0, 5.933333333333334)","(9.0, 19.5, 11.185714285714287)","(101.0, 170.0, 126.36363636363636)","(21.0, 34.0, 26.75)","(31.0, 110.0, 64.66666666666667)","(10.0, 99999, 99990)","(61.0, 99999, 99990)"
07-01-2023 20:15:16.595462,"(6.5, 99999, 99990)","(14.0, 29.0, 19.714285714285715)","(1.9, 2.38, 2.3475)","(4.6, 7.0, 5.933333333333334)","(9.0, 19.5, 11.185714285714287)","(101.0, 170.0, 126.36363636363636)","(21.0, 34.0, 26.75)","(31.0, 110.0, 64.66666666666667)","(10.0, 99999, 99990)","(61.0, 99999, 99990)"
07-01-2023 20:15:17.912958,"(6.5, 99999, 99990)","(14.0, 29.0, 19.714285714285715)","(1.9, 2.38, 2.3475)","(4.6, 7.0, 5.933333333333334)","(9.0, 19.5, 11.185714285714287)","(101.0, 170.0, 123.33333333333334)","(21.0, 34.0, 26.75)","(31.0, 110.0, 64.66666666666667)","(10.0, 99999, 99990)","(61.0, 99999, 99990)"
07-01-2023 20:15:19.203725,"(6.5, 99999, 99990)","(14.0, 29.0, 22.5)","(1.9, 2.38, 2.3475)","(4.6, 7.0, 5.933333333333334)","(9.0, 19.5, 13.033333333333333)","(101.0, 170.0, 117.5)","(21.0, 34.0, 26.75)","(31.0, 110.0, 64.66666666666667)","(10.0, 99999, 99990)","(61.0, 99999, 99990)"
07-01-2023 20:15:20.411250,"(6.5, 99999, 99990)","(14.0, 29.0, 22.5)","(1.9, 2.38, 2.3475)","(4.6, 7.0, 5.933333333333334)","(9.0, 19.5, 13.033333333333333)","(101.0, 170.0, 117.5)","(21.0, 34.0, 26.75)","(31.0, 110.0, 64.66666666666667)","(10.0, 99999, 99990)","(61.0, 99999, 99990)"
07-01-2023 20:15:21.621930,"(6.5, 99999, 99990)","(14.0, 29.0, 22.5)","(1.9, 2.38, 2.3475)","(4.6, 7.0, 5.933333333333334)","(9.0, 19.5, 13.033333333333333)","(101.0, 170.0, 117.5)","(21.0, 34.0, 26.75)","(31.0, 110.0, 64.66666666666667)","(10.0, 99999, 99990)","(61.0, 99999, 99990)"
07-01-2023 20:15:22.916528,"(6.5, 99999, 99990)","(14.0, 29.0, 19.714285714285715)","(1.9, 2.38, 2.3475)","(4.6, 7.0, 5.933333333333334)","(9.0, 19.0, 11.333333333333334)","(101.0, 160.0, 129.23076923076923)","(21.0, 34.0, 26.75)","(31.0, 110.0, 64.66666666666667)","(10.0, 99999, 99990)","(61.0, 99999, 99990)"
07-01-2023 20:15:24.203452,"(6.5, 99999, 99990)","(14.0, 29.0, 19.714285714285715)","(1.9, 2.38, 2.3475)","(4.6, 7.0, 5.933333333333334)","(9.0, 19.0, 11.333333333333334)","(101.0, 160.0, 123.07692307692308)","(21.0, 34.0, 26.75)","(31.0, 110.0, 64.66666666666667)","(10.0, 99999, 99990)","(61.0, 99999, 99990)"
07-01-2023 20:15:25.487897,"(6.5, 99999, 99990)","(14.0, 29.0, 19.714285714285715)","(1.9, 2.38, 2.3475)","(4.6, 7.0, 5.933333333333334)","(9.0, 19.0, 11.333333333333334)","(101.0, 150.0, 123.07692307692308)","(21.0, 34.0, 26.75)","(31.0, 110.0, 64.66666666666667)","(10.0, 99999, 99990)","(61.0, 99999, 99990)"
07-01-2023 20:15:26.655793,"(6.5, 99999, 99990)","(14.0, 29.0, 19.714285714285715)","(1.9, 2.38, 2.3475)","(4.6, 7.0, 5.933333333333334)","(9.0, 19.0, 11.333333333333334)","(101.0, 150.0, 123.07692307692308)","(21.0, 34.0, 26.75)","(31.0, 110.0, 64.66666666666667)","(10.0, 99999, 99990)","(61.0, 99999, 99990)"
07-01-2023 20:15:27.817762,"(6.5, 99999, 99990)","(14.0, 29.0, 19.714285714285715)","(1.9, 2.38, 2.3475)","(4.6, 7.0, 5.933333333333334)","(9.0, 19.0, 11.333333333333334)","(101.0, 150.0, 123.07692307692308)","(21.0, 34.0, 26.75)","(31.0, 110.0, 64.66666666666667)","(10.0, 99999, 99990)","(61.0, 99999, 99990)"
07-01-2023 20:15:29.066620,"(6.5, 99999, 99990)","(14.0, 29.0, 19.714285714285715)","(1.9, 2.38, 2.328)","(4.6, 7.0, 6.15)","(9.0, 19.0, 11.333333333333334)","(101.0, 150.0, 123.07692307692308)","(21.0, 34.0, 26.75)","(31.0, 110.0, 64.66666666666667)","(10.0, 99999, 99990)","(61.0, 99999, 99990)"
07-01-2023 20:15:30.262999,"(6.5, 99999, 99990)","(14.0, 29.0, 19.714285714285715)","(1.9, 2.38, 2.328)","(4.6, 7.0, 6.15)","(9.0, 19.0, 11.333333333333334)","(101.0, 150.0, 123.07692307692308)","(21.0, 34.0, 26.75)","(31.0, 110.0, 64.66666666666667)","(10.0, 99999, 99990)","(61.0, 99999, 99990)"
07-01-2023 20:15:31.440631,"(6.5, 99999, 99990)","(14.0, 29.0, 19.714285714285715)","(1.9, 2.38, 2.328)","(4.6, 7.0, 6.15)","(9.0, 19.0, 11.333333333333334)","(101.0, 150.0, 123.07692307692308)","(21.0, 34.0, 26.75)","(31.0, 110.0, 64.66666666666667)","(10.0, 99999, 99990)","(61.0, 99999, 99990)"
07-01-2023 20:15:32.645355,"(6.5, 99999, 99990)","(14.0, 29.0, 19.714285714285715)","(1.9, 2.38, 2.328)","(4.6, 7.0, 6.15)","(9.0, 19.0, 11.333333333333334)","(101.0, 150.0, 123.07692307692308)","(21.0, 34.0, 26.75)","(31.0, 110.0, 64.66666666666667)","(10.0, 99999, 99990)","(61.0, 99999, 99990)"
07-01-2023 20:15:33.888722,"(6.5, 99999, 99990)","(14.0, 29.0, 19.714285714285715)","(1.9, 2.38, 2.328)","(4.6, 7.0, 6.15)","(9.0, 19.0, 11.333333333333334)","(101.0, 150.0, 123.07692307692308)","(21.0, 34.0, 26.75)","(31.0, 110.0, 64.66666666666667)","(10.0, 99999, 99990)","(61.0, 99999, 99990)"
07-01-2023 20:15:35.202077,"(7.0, 99999, 99990)","(14.0, 29.0, 19.714285714285715)","(1.9, 2.38, 2.328)","(4.6, 7.0, 6.15)","(9.0, 19.0, 11.333333333333334)","(91.0, 150.0, 123.07692307692308)","(21.0, 34.0, 26.75)","(31.0, 110.0, 64.66666666666667)","(10.0, 99999, 99990)","(61.0, 99999, 99990)"
07-01-2023 20:15:36.480802,"(7.0, 99999, 99990)","(14.0, 29.0, 20.666666666666668)","(1.9, 2.38, 2.328)","(4.6, 7.0, 6.15)","(9.0, 19.0, 11.333333333333334)","(91.0, 150.0, 106.25)","(21.0, 34.0, 26.75)","(31.0, 110.0, 64.66666666666667)","(10.0, 99999, 99990)","(61.0, 99999, 99990)"
07-01-2023 20:15:37.721376,"(7.0, 99999, 99990)","(14.0, 30.0, 20.0)","(1.9, 2.38, 2.328)","(4.6, 7.0, 6.15)","(9.0, 19.0, 11.333333333333334)","(91.0, 150.0, 106.25)","(21.0, 34.0, 26.75)","(31.0, 110.0, 64.66666666666667)","(10.0, 99999, 99990)","(61.0, 99999, 99990)"
07-01-2023 20:15:38.936792,"(7.0, 99999, 99990)","(14.0, 29.0, 19.714285714285715)","(1.9, 2.38, 2.328)","(4.6, 7.0, 6.15)","(9.0, 19.0, 11.333333333333334)","(91.0, 150.0, 106.25)","(21.0, 34.0, 26.75)","(31.0, 110.0, 64.66666666666667)","(10.0, 99999, 99990)","(61.0, 99999, 99990)"
07-01-2023 20:15:40.243454,"(7.0, 99999, 99990)","(14.0, 29.0, 19.714285714285715)","(1.9, 2.38, 2.328)","(4.6, 7.0, 6.15)","(9.0, 19.0, 11.333333333333334)","(91.0, 150.0, 106.25)","(21.0, 34.0, 26.75)","(31.0, 110.0, 64.66666666666667)","(10.0, 99999, 99990)","(61.0, 99999, 99990)"
07-01-2023 20:15:41.580526,"(7.0, 99999, 99990)","(14.0, 29.0, 19.714285714285715)","(1.9, 2.38, 2.28)","(4.6, 7.0, 6.15)","(9.0, 19.0, 11.114285714285716)","(91.0, 150.0, 106.25)","(21.0, 34.0, 26.75)","(31.0, 110.0, 64.66666666666667)","(10.0, 99999, 99990)","(61.0, 99999, 99990)"
07-01-2023 20:15:42.853511,"(7.0, 99999, 99990)","(14.0, 29.0, 22.5)","(1.9, 2.36, 2.28)","(4.6, 7.0, 6.15)","(9.0, 19.0, 12.100000000000001)","(91.0, 150.0, 106.25)","(21.0, 34.0, 26.75)","(31.0, 110.0, 64.66666666666667)","(10.0, 99999, 99990)","(61.0, 99999, 99990)"
07-01-2023 20:15:44.170529,"(7.0, 99999, 99990)","(14.0, 29.0, 23.333333333333332)","(1.9, 2.36, 2.28)","(4.6, 7.0, 6.15)","(9.0, 19.0, 12.100000000000001)","(91.0, 150.0, 103.33333333333333)","(21.0, 34.0, 26.75)","(31.0, 110.0, 64.66666666666667)","(10.0, 99999, 99990)","(61.0, 99999, 99990)"
07-01-2023 20:15:45.467526,"(7.0, 99999, 99990)","(14.0, 27.0, 23.333333333333332)","(1.9, 2.36, 2.28)","(4.6, 7.0, 6.15)","(9.0, 19.0, 12.100000000000001)","(91.0, 150.0, 106.25)","(21.0, 34.0, 26.75)","(31.0, 110.0, 64.66666666666667)","(10.0, 99999, 99990)","(61.0, 99999, 99990)"
07-01-2023 20:15:46.723751,"(7.0, 99999, 99990)","(14.0, 27.0, 23.333333333333332)","(1.9, 2.36, 2.28)","(4.6, 7.0, 6.15)","(9.0, 19.0, 12.100000000000001)","(91.0, 150.0, 106.25)","(21.0, 34.0, 26.75)","(31.0, 110.0, 64.66666666666667)","(10.0, 99999, 99990)","(61.0, 99999, 99990)"
07-01-2023 20:15:47.920569,"(7.0, 99999, 99990)","(14.0, 27.0, 23.333333333333332)","(1.9, 2.36, 2.28)","(4.6, 7.0, 6.15)","(9.0, 19.0, 12.100000000000001)","(91.0, 150.0, 106.25)","(21.0, 34.0, 26.75)","(31.0, 110.0, 64.66666666666667)","(10.0, 99999, 99990)","(61.0, 99999, 99990)"
07-01-2023 20:15:49.255473,"(7.0, 99999, 99990)","(14.0, 27.0, 23.333333333333332)","(1.9, 2.36, 2.28)","(4.6, 7.0, 6.15)","(9.0, 19.0, 12.100000000000001)","(91.0, 150.0, 106.25)","(21.0, 34.0, 26.75)","(31.0, 110.0, 64.66666666666667)","(10.0, 99999, 99990)","(61.0, 99999, 99990)"
07-01-2023 20:15:50.522893,"(7.0, 99999, 99990)","(14.0, 27.0, 23.333333333333332)","(1.9, 2.36, 2.28)","(4.8, 7.0, 6.15)","(9.0, 19.0, 12.100000000000001)","(101.0, 150.0, 106.25)","(21.0, 34.0, 26.75)","(31.0, 110.0, 64.66666666666667)","(10.0, 99999, 99990)","(61.0, 99999, 99990)"
07-01-2023 20:15:51.755684,"(7.0, 99999, 99990)","(14.0, 27.0, 23.333333333333332)","(1.9, 2.36, 2.28)","(4.8, 7.0, 6.15)","(9.0, 19.0, 12.100000000000001)","(101.0, 150.0, 106.25)","(21.0, 34.0, 26.75)","(31.0, 110.0, 64.66666666666667)","(10.0, 99999, 99990)","(61.0, 99999, 99990)"
07-01-2023 20:15:53.084210,"(7.0, 99999, 99990)","(14.0, 27.0, 23.333333333333332)","(1.9, 2.36, 2.28)","(4.8, 7.0, 6.15)","(9.0, 19.0, 12.100000000000001)","(101.0, 150.0, 106.25)","(21.0, 34.0, 26.75)","(31.0, 110.0, 64.66666666666667)","(10.0, 99999, 99990)","(61.0, 99999, 99990)"
07-01-2023 20:15:54.238681,"(7.0, 99999, 99990)","(14.0, 27.0, 23.333333333333332)","(1.9, 2.36, 2.28)","(4.8, 7.0, 6.15)","(9.0, 19.0, 12.100000000000001)","(101.0, 150.0, 106.25)","(21.0, 34.0, 26.75)","(31.0, 110.0, 64.66666666666667)","(10.0, 99999, 99990)","(61.0, 99999, 99990)"
07-01-2023 20:15:55.389732,"(7.0, 99999, 99990)","(14.0, 27.0, 23.333333333333332)","(1.9, 2.36, 2.28)","(4.8, 7.0, 6.15)","(9.0, 19.0, 12.100000000000001)","(101.0, 150.0, 106.25)","(21.0, 34.0, 26.75)","(31.0, 110.0, 64.66666666666667)","(10.0, 99999, 99990)","(61.0, 99999, 99990)"
07-01-2023 20:15:56.567253,"(7.0, 99999, 99990)","(14.0, 27.0, 23.333333333333332)","(1.9, 2.36, 2.28)","(4.8, 7.0, 6.15)","(9.0, 19.0, 12.100000000000001)","(101.0, 150.0, 106.25)","(21.0, 34.0, 26.75)","(31.0, 110.0, 64.66666666666667)","(10.0, 99999, 99990)","(61.0, 99999, 99990)"
07-01-2023 20:15:57.725868,"(7.0, 99999, 99990)","(14.0, 27.0, 23.333333333333332)","(1.9, 2.36, 2.28)","(4.8, 7.0, 6.15)","(9.0, 19.0, 12.100000000000001)","(101.0, 150.0, 106.25)","(21.0, 34.0, 26.75)","(31.0, 110.0, 64.66666666666667)","(10.0, 99999, 99990)","(61.0, 99999, 99990)"
07-01-2023 20:15:58.993265,"(7.0, 99999, 99990)","(14.0, 27.0, 23.333333333333332)","(1.9, 2.36, 2.28)","(4.8, 7.0, 6.15)","(9.0, 19.0, 12.100000000000001)","(101.0, 150.0, 106.25)","(21.0, 34.0, 26.75)","(31.0, 110.0, 64.66666666666667)","(10.0, 99999, 99990)","(61.0, 99999, 99990)"
07-01-2023 20:16:00.205993,"(7.0, 99999, 99990)","(14.0, 27.0, 23.333333333333332)","(1.9, 2.36, 2.28)","(4.8, 7.0, 6.15)","(9.0, 19.0, 12.100000000000001)","(101.0, 150.0, 106.25)","(21.0, 34.0, 26.75)","(31.0, 110.0, 64.66666666666667)","(10.0, 99999, 99990)","(61.0, 99999, 99990)"
07-01-2023 20:16:01.382813,"(7.0, 99999, 99990)","(14.0, 27.0, 23.333333333333332)","(1.9, 2.36, 2.28)","(4.8, 7.0, 6.15)","(9.0, 19.0, 12.100000000000001)","(101.0, 150.0, 106.25)","(21.0, 34.0, 26.75)","(31.0, 110.0, 64.66666666666667)","(10.0, 99999, 99990)","(61.0, 99999, 99990)"
07-01-2023 20:16:02.571431,"(7.0, 99999, 99990)","(14.0, 27.0, 23.333333333333332)","(1.9, 2.36, 2.28)","(4.8, 7.0, 6.15)","(9.0, 19.0, 12.100000000000001)","(101.0, 150.0, 106.25)","(21.0, 34.0, 26.75)","(31.0, 110.0, 64.66666666666667)","(10.0, 99999, 99990)","(61.0, 99999, 99990)"
07-01-2023 20:16:03.828079,"(7.0, 99999, 99990)","(14.0, 27.0, 23.333333333333332)","(1.9, 2.36, 2.28)","(4.8, 7.0, 6.15)","(9.0, 19.0, 12.100000000000001)","(101.0, 150.0, 106.25)","(21.0, 34.0, 26.75)","(31.0, 110.0, 64.66666666666667)","(10.0, 99999, 99990)","(61.0, 99999, 99990)"
07-01-2023 20:16:05.150116,"(7.0, 99999, 99990)","(14.0, 27.0, 23.333333333333332)","(1.9, 2.36, 2.28)","(4.8, 7.0, 6.15)","(9.0, 19.0, 15.266666666666666)","(101.0, 150.0, 106.25)","(21.0, 34.0, 34.666666666666664)","(31.0, 110.0, 64.66666666666667)","(10.0, 99999, 99990)","(61.0, 99999, 99990)"
07-01-2023 20:16:06.411619,"(7.0, 99999, 99990)","(14.0, 27.0, 23.333333333333332)","(1.9, 2.36, 2.28)","(4.8, 7.0, 6.15)","(9.0, 18.0, 12.142857142857142)","(101.0, 150.0, 106.25)","(21.0, 65.0, 37.25)","(31.0, 110.0, 64.66666666666667)","(10.0, 99999, 99990)","(61.0, 99999, 99990)"
07-01-2023 20:16:07.723243,"(7.0, 99999, 99990)","(14.0, 27.0, 19.142857142857142)","(1.9, 2.36, 2.28)","(4.8, 7.0, 6.15)","(9.0, 18.0, 12.366666666666667)","(101.0, 150.0, 106.25)","(21.0, 55.0, 37.25)","(31.0, 110.0, 64.66666666666667)","(10.0, 99999, 99990)","(61.0, 99999, 99990)"
07-01-2023 20:16:09.200296,"(7.0, 99999, 99990)","(14.0, 27.0, 23.333333333333332)","(1.9, 2.36, 2.28)","(4.8, 7.0, 6.15)","(9.0, 17.5, 11.857142857142858)","(101.0, 150.0, 106.25)","(21.0, 55.0, 39.75)","(31.0, 110.0, 64.66666666666667)","(10.0, 99999, 99990)","(61.0, 99999, 99990)"
07-01-2023 20:16:10.580734,"(7.0, 99999, 99990)","(14.0, 27.0, 25.333333333333336)","(1.9, 2.36, 2.28)","(4.8, 7.0, 6.15)","(9.0, 17.0, 11.857142857142858)","(101.0, 150.0, 106.25)","(21.0, 60.0, 34.75)","(31.0, 110.0, 64.66666666666667)","(10.0, 99999, 99990)","(61.0, 99999, 99990)"
07-01-2023 20:16:11.911036,"(7.0, 99999, 99990)","(14.0, 30.0, 23.0)","(1.9, 2.36, 2.28)","(4.8, 7.0, 6.15)","(9.0, 17.0, 11.857142857142858)","(101.0, 150.0, 103.33333333333333)","(21.0, 50.0, 34.75)","(31.0, 110.0, 64.66666666666667)","(10.0, 99999, 99990)","(61.0, 99999, 99990)"
07-01-2023 20:16:13.250319,"(7.0, 99999, 99990)","(14.0, 30.0, 23.0)","(1.9, 2.36, 2.28)","(4.8, 7.0, 6.15)","(9.0, 17.0, 11.857142857142858)","(101.0, 150.0, 103.33333333333333)","(21.0, 50.0, 34.75)","(31.0, 110.0, 64.66666666666667)","(10.0, 99999, 99990)","(61.0, 99999, 99990)"
07-01-2023 20:16:14.637437,"(7.0, 99999, 99990)","(14.0, 30.0, 23.0)","(1.9, 2.36, 2.28)","(4.8, 7.0, 6.15)","(9.0, 17.0, 11.857142857142858)","(101.0, 150.0, 103.33333333333333)","(21.0, 50.0, 34.75)","(31.0, 110.0, 64.66666666666667)","(10.0, 99999, 99990)","(61.0, 99999, 99990)"
07-01-2023 20:16:15.999888,"(7.0, 99999, 99990)","(14.0, 30.0, 23.0)","(1.9, 2.36, 2.28)","(4.8, 7.0, 6.15)","(9.0, 17.0, 11.857142857142858)","(101.0, 150.0, 103.33333333333333)","(21.0, 50.0, 46.5)","(31.0, 110.0, 64.66666666666667)","(10.0, 99999, 99990)","(61.0, 99999, 99990)"
07-01-2023 20:16:17.380245,"(7.0, 99999, 99990)","(14.0, 30.0, 23.0)","(1.9, 2.36, 2.28)","(4.8, 7.0, 6.15)","(9.0, 17.0, 11.857142857142858)","(101.0, 150.0, 103.33333333333333)","(21.0, 60.0, 43.16666666666667)","(31.0, 110.0, 64.66666666666667)","(10.0, 99999, 99990)","(61.0, 99999, 99990)"
07-01-2023 20:16:18.631261,"(7.0, 99999, 99990)","(14.0, 30.0, 23.0)","(1.9, 2.36, 2.28)","(4.8, 7.0, 6.15)","(9.0, 17.0, 11.857142857142858)","(101.0, 150.0, 103.33333333333333)","(21.0, 55.0, 43.16666666666667)","(31.0, 110.0, 64.66666666666667)","(10.0, 99999, 99990)","(61.0, 99999, 99990)"
07-01-2023 20:16:19.882092,"(7.0, 99999, 99990)","(14.0, 30.0, 23.0)","(1.9, 2.36, 2.28)","(4.8, 7.0, 6.15)","(9.0, 17.0, 11.857142857142858)","(101.0, 150.0, 103.33333333333333)","(21.0, 55.0, 43.16666666666667)","(31.0, 110.0, 64.66666666666667)","(10.0, 99999, 99990)","(61.0, 99999, 99990)"
07-01-2023 20:16:21.225326,"(7.0, 99999, 99990)","(14.0, 30.0, 23.0)","(1.9, 2.36, 2.28)","(4.8, 7.0, 6.15)","(9.0, 17.0, 11.857142857142858)","(101.0, 150.0, 125.0)","(21.0, 55.0, 43.16666666666667)","(31.0, 110.0, 64.66666666666667)","(10.0, 99999, 99990)","(61.0, 99999, 99990)"
07-01-2023 20:16:22.543719,"(7.0, 99999, 99990)","(14.0, 30.0, 23.0)","(1.9, 2.36, 2.28)","(4.8, 7.0, 6.15)","(9.0, 17.0, 11.857142857142858)","(101.0, 140.0, 125.0)","(21.0, 55.0, 43.16666666666667)","(31.0, 110.0, 64.66666666666667)","(10.0, 99999, 99990)","(61.0, 99999, 99990)"
07-01-2023 20:16:23.847278,"(7.0, 99999, 99990)","(14.0, 30.0, 23.0)","(1.9, 2.36, 2.28)","(4.8, 7.0, 6.15)","(9.0, 17.0, 11.857142857142858)","(101.0, 140.0, 125.0)","(21.0, 55.0, 43.16666666666667)","(31.0, 110.0, 64.66666666666667)","(10.0, 99999, 99990)","(61.0, 99999, 99990)"
07-01-2023 20:16:25.234962,"(7.0, 99999, 99990)","(14.0, 30.0, 23.0)","(1.9, 2.36, 2.28)","(4.8, 7.0, 6.15)","(9.0, 17.0, 11.857142857142858)","(101.0, 140.0, 125.0)","(21.0, 55.0, 43.16666666666667)","(31.0, 110.0, 64.66666666666667)","(10.0, 99999, 99990)","(61.0, 99999, 99990)"
