,Orson Laurie,Blink You Lose,Double Happiness,Boston Budgies,Fernando Diva,Kingsbrae Anna
15-12-2022 12:43:20.645092,"(1.26, 1.52, 1.37)","(8.5, 21.0, 11.666666666666668)","(51.0, 420.0, 327.0)","(17.0, 65.0, 31.545454545454547)","(7.5, 17.0, 9.65)","(6.5, 14.0, 9.2)"
15-12-2022 12:43:21.538528,"(1.26, 1.52, 1.37)","(8.5, 21.0, 11.666666666666668)","(51.0, 420.0, 327.0)","(17.0, 65.0, 31.545454545454547)","(7.5, 17.0, 9.65)","(6.5, 14.0, 9.2)"
15-12-2022 12:43:22.455348,"(1.26, 1.52, 1.4100000000000001)","(8.5, 21.0, 11.666666666666668)","(51.0, 420.0, 260.57142857142856)","(17.0, 65.0, 31.545454545454547)","(7.5, 17.0, 9.65)","(6.5, 14.0, 9.2)"
15-12-2022 12:43:23.381679,"(1.26, 1.51, 1.4100000000000001)","(8.5, 21.0, 11.666666666666668)","(51.0, 420.0, 260.57142857142856)","(17.0, 65.0, 31.545454545454547)","(7.5, 17.0, 9.65)","(6.5, 14.0, 9.2)"
15-12-2022 12:43:24.387238,"(1.26, 1.51, 1.4100000000000001)","(8.5, 21.0, 11.666666666666668)","(51.0, 420.0, 260.57142857142856)","(17.0, 65.0, 31.545454545454547)","(7.5, 17.0, 9.65)","(6.5, 14.0, 9.2)"
15-12-2022 12:43:25.336140,"(1.26, 1.51, 1.4100000000000001)","(8.5, 21.0, 11.666666666666668)","(51.0, 440.0, 384.0)","(17.0, 65.0, 31.545454545454547)","(7.5, 17.0, 9.65)","(6.5, 14.0, 9.2)"
15-12-2022 12:43:26.216071,"(1.26, 1.51, 1.4100000000000001)","(8.5, 21.0, 11.666666666666668)","(51.0, 440.0, 384.0)","(17.0, 65.0, 31.545454545454547)","(7.5, 17.0, 9.65)","(6.5, 14.0, 9.2)"
15-12-2022 12:43:27.169994,"(1.26, 1.51, 1.4100000000000001)","(8.5, 21.0, 11.666666666666668)","(51.0, 440.0, 384.0)","(17.0, 65.0, 31.545454545454547)","(7.5, 17.0, 9.65)","(6.5, 14.0, 9.2)"
15-12-2022 12:43:28.172844,"(1.26, 1.51, 1.3678947368421053)","(8.5, 21.0, 11.666666666666668)","(51.0, 440.0, 384.0)","(17.0, 65.0, 31.545454545454547)","(7.5, 17.0, 9.65)","(6.5, 14.0, 9.2)"
15-12-2022 12:43:29.051248,"(1.26, 1.51, 1.3678947368421053)","(8.5, 21.0, 11.666666666666668)","(51.0, 440.0, 384.0)","(17.0, 65.0, 31.545454545454547)","(7.5, 17.0, 9.65)","(6.5, 14.0, 9.2)"
15-12-2022 12:43:29.904795,"(1.26, 1.5, 1.3980000000000001)","(8.5, 21.0, 11.666666666666668)","(51.0, 420.0, 366.8571428571429)","(17.0, 65.0, 31.545454545454547)","(7.5, 17.0, 9.65)","(6.5, 14.0, 9.2)"
15-12-2022 12:43:30.877365,"(1.26, 1.5, 1.3980000000000001)","(8.5, 21.0, 11.666666666666668)","(51.0, 410.0, 319.5)","(17.0, 65.0, 31.545454545454547)","(7.5, 17.0, 9.65)","(6.5, 14.0, 9.2)"
15-12-2022 12:43:31.848332,"(1.26, 1.5, 1.3980000000000001)","(8.5, 21.0, 11.666666666666668)","(51.0, 410.0, 319.5)","(17.0, 65.0, 31.545454545454547)","(7.5, 17.0, 9.65)","(6.5, 14.0, 9.2)"
15-12-2022 12:43:32.790378,"(1.26, 1.5, 1.3980000000000001)","(8.5, 21.0, 11.666666666666668)","(51.0, 410.0, 319.5)","(17.0, 65.0, 31.545454545454547)","(7.5, 17.0, 9.65)","(6.5, 14.0, 9.2)"
15-12-2022 12:43:33.672547,"(1.26, 1.5, 1.3980000000000001)","(8.5, 21.0, 11.666666666666668)","(51.0, 410.0, 319.5)","(17.0, 65.0, 31.545454545454547)","(7.5, 17.0, 9.65)","(6.5, 14.0, 9.2)"
15-12-2022 12:43:34.616367,"(1.26, 1.5, 1.3980000000000001)","(8.5, 21.0, 11.666666666666668)","(51.0, 410.0, 319.5)","(17.0, 65.0, 31.545454545454547)","(7.5, 17.0, 9.65)","(6.5, 14.0, 9.2)"
15-12-2022 12:43:35.550906,"(1.26, 1.5, 1.3980000000000001)","(8.5, 21.0, 11.666666666666668)","(51.0, 430.0, 334.5)","(17.0, 65.0, 31.545454545454547)","(7.5, 17.0, 9.65)","(6.5, 14.0, 9.2)"
15-12-2022 12:43:36.451062,"(1.26, 1.5, 1.3980000000000001)","(8.5, 21.0, 11.666666666666668)","(51.0, 430.0, 334.5)","(17.0, 65.0, 31.545454545454547)","(7.5, 17.0, 9.65)","(6.5, 14.0, 9.2)"
15-12-2022 12:43:37.368150,"(1.26, 1.47, 1.3860000000000001)","(8.5, 21.0, 11.666666666666668)","(51.0, 430.0, 334.5)","(17.0, 65.0, 31.545454545454547)","(7.5, 17.0, 9.65)","(6.5, 14.0, 9.2)"
15-12-2022 12:43:38.375471,"(1.26, 1.47, 1.3860000000000001)","(8.5, 21.0, 11.666666666666668)","(51.0, 430.0, 334.5)","(17.0, 65.0, 31.545454545454547)","(7.5, 17.0, 9.65)","(6.5, 14.0, 9.2)"
15-12-2022 12:43:39.361254,"(1.26, 1.47, 1.358)","(8.5, 21.0, 11.666666666666668)","(51.0, 430.0, 334.5)","(17.0, 65.0, 31.545454545454547)","(7.5, 17.0, 9.65)","(6.5, 14.0, 9.2)"
15-12-2022 12:43:40.285310,"(1.26, 1.47, 1.342)","(8.5, 21.0, 11.666666666666668)","(51.0, 430.0, 334.5)","(17.0, 65.0, 31.545454545454547)","(7.5, 17.0, 9.65)","(6.5, 14.0, 9.2)"
15-12-2022 12:43:41.165533,"(1.26, 1.47, 1.358)","(8.5, 21.0, 11.666666666666668)","(51.0, 440.0, 309.33333333333337)","(17.0, 65.0, 31.545454545454547)","(7.5, 17.0, 9.65)","(6.5, 14.0, 9.2)"
15-12-2022 12:43:42.075853,"(1.26, 1.52, 1.3333333333333335)","(8.5, 21.0, 11.666666666666668)","(51.0, 440.0, 309.33333333333337)","(17.0, 65.0, 31.545454545454547)","(7.5, 17.0, 9.65)","(6.5, 14.0, 9.2)"
15-12-2022 12:43:43.036408,"(1.26, 1.51, 1.4223076923076923)","(8.5, 21.0, 11.666666666666668)","(51.0, 440.0, 309.33333333333337)","(17.0, 65.0, 31.545454545454547)","(7.5, 17.0, 9.65)","(6.5, 14.0, 9.2)"
15-12-2022 12:43:44.021550,"(1.26, 1.51, 1.3463636363636364)","(8.5, 21.0, 11.666666666666668)","(51.0, 440.0, 309.33333333333337)","(17.0, 65.0, 31.545454545454547)","(7.5, 17.0, 9.65)","(6.5, 14.0, 9.2)"
15-12-2022 12:43:44.957296,"(1.26, 1.5, 1.401578947368421)","(8.5, 21.0, 11.666666666666668)","(51.0, 440.0, 309.33333333333337)","(17.0, 65.0, 31.545454545454547)","(7.5, 17.0, 9.65)","(6.5, 14.0, 9.2)"
15-12-2022 12:43:45.881384,"(1.26, 1.5, 1.401578947368421)","(8.5, 21.0, 11.666666666666668)","(51.0, 440.0, 309.33333333333337)","(17.0, 65.0, 31.545454545454547)","(7.5, 17.0, 9.65)","(6.5, 14.0, 9.2)"
15-12-2022 12:43:46.825142,"(1.26, 1.48, 1.3607692307692307)","(8.5, 21.0, 11.666666666666668)","(51.0, 440.0, 309.33333333333337)","(17.0, 65.0, 31.545454545454547)","(7.5, 17.0, 9.65)","(6.5, 14.0, 9.2)"
15-12-2022 12:43:47.763743,"(1.26, 1.48, 1.3607692307692307)","(8.5, 21.0, 11.666666666666668)","(51.0, 440.0, 309.33333333333337)","(17.0, 65.0, 31.545454545454547)","(7.5, 17.0, 9.65)","(6.5, 14.0, 9.2)"
15-12-2022 12:43:48.655197,"(1.26, 1.48, 1.3607692307692307)","(8.5, 21.0, 11.666666666666668)","(51.0, 440.0, 309.33333333333337)","(17.0, 65.0, 31.545454545454547)","(7.5, 17.0, 9.65)","(6.5, 14.0, 9.2)"
15-12-2022 12:43:49.507330,"(1.26, 1.48, 1.3607692307692307)","(8.5, 21.0, 11.666666666666668)","(51.0, 440.0, 309.33333333333337)","(17.0, 65.0, 31.545454545454547)","(7.5, 17.0, 9.65)","(6.5, 14.0, 9.2)"
15-12-2022 12:43:50.523164,"(1.26, 1.48, 1.3607692307692307)","(8.5, 21.0, 11.666666666666668)","(51.0, 440.0, 309.33333333333337)","(17.0, 65.0, 31.545454545454547)","(7.5, 17.0, 9.65)","(6.5, 14.0, 9.2)"
15-12-2022 12:43:51.544776,"(1.26, 1.47, 1.3860000000000001)","(8.5, 21.0, 11.666666666666668)","(51.0, 440.0, 309.33333333333337)","(17.0, 65.0, 31.545454545454547)","(7.5, 17.0, 9.65)","(6.5, 14.0, 9.2)"
15-12-2022 12:43:52.568359,"(1.26, 1.47, 1.3860000000000001)","(8.5, 21.0, 11.666666666666668)","(51.0, 440.0, 309.33333333333337)","(17.0, 65.0, 31.545454545454547)","(7.5, 17.0, 9.65)","(6.5, 14.0, 9.2)"
15-12-2022 12:43:53.509828,"(1.26, 1.47, 1.342)","(8.5, 21.0, 11.666666666666668)","(51.0, 440.0, 309.33333333333337)","(17.0, 65.0, 31.545454545454547)","(7.5, 17.0, 9.65)","(6.5, 14.0, 9.2)"
15-12-2022 12:43:54.388379,"(1.26, 1.57, 1.4092857142857143)","(8.5, 21.0, 11.666666666666668)","(51.0, 440.0, 309.33333333333337)","(17.0, 65.0, 31.545454545454547)","(7.5, 17.0, 9.65)","(6.5, 14.0, 9.2)"
15-12-2022 12:43:55.348943,"(1.26, 1.55, 1.336875)","(8.5, 21.0, 11.666666666666668)","(51.0, 440.0, 309.33333333333337)","(17.0, 65.0, 31.545454545454547)","(7.5, 17.0, 9.65)","(6.5, 14.0, 9.2)"
15-12-2022 12:43:56.337469,"(1.26, 1.55, 1.336875)","(8.5, 21.0, 11.666666666666668)","(51.0, 440.0, 309.33333333333337)","(17.0, 65.0, 31.545454545454547)","(7.5, 17.0, 9.65)","(6.5, 14.0, 9.2)"
15-12-2022 12:43:57.265254,"(1.26, 1.54, 1.3763636363636365)","(8.5, 21.0, 11.666666666666668)","(51.0, 440.0, 309.33333333333337)","(17.0, 65.0, 31.545454545454547)","(7.5, 17.0, 9.65)","(6.5, 14.0, 9.2)"
15-12-2022 12:43:58.173065,"(1.26, 1.53, 1.3663636363636364)","(8.5, 21.0, 11.666666666666668)","(51.0, 440.0, 309.33333333333337)","(17.0, 65.0, 31.545454545454547)","(7.5, 17.0, 9.65)","(6.5, 14.0, 9.2)"
15-12-2022 12:43:59.174683,"(1.26, 1.53, 1.3663636363636364)","(8.5, 21.0, 11.666666666666668)","(51.0, 440.0, 309.33333333333337)","(17.0, 65.0, 31.545454545454547)","(7.5, 17.0, 9.65)","(6.5, 14.0, 9.2)"
15-12-2022 12:44:00.141656,"(1.26, 1.52, 1.3840000000000001)","(8.5, 21.0, 11.666666666666668)","(51.0, 440.0, 309.33333333333337)","(17.0, 65.0, 31.545454545454547)","(7.5, 17.0, 9.65)","(6.5, 14.0, 9.2)"
15-12-2022 12:44:01.073765,"(1.26, 1.52, 1.3840000000000001)","(8.5, 21.0, 11.666666666666668)","(51.0, 440.0, 309.33333333333337)","(17.0, 65.0, 31.545454545454547)","(7.5, 17.0, 9.65)","(6.5, 14.0, 9.2)"
15-12-2022 12:44:01.944499,"(1.26, 1.52, 1.352)","(8.5, 21.0, 11.666666666666668)","(51.0, 440.0, 309.33333333333337)","(17.0, 65.0, 31.545454545454547)","(7.5, 17.0, 9.65)","(6.5, 14.0, 9.2)"
15-12-2022 12:44:02.844112,"(1.26, 1.52, 1.397857142857143)","(8.5, 21.0, 11.666666666666668)","(51.0, 440.0, 309.33333333333337)","(17.0, 65.0, 31.545454545454547)","(7.5, 17.0, 9.65)","(6.5, 14.0, 9.2)"
15-12-2022 12:44:03.848185,"(1.26, 1.52, 1.4163636363636365)","(8.5, 21.0, 11.666666666666668)","(51.0, 440.0, 309.33333333333337)","(17.0, 65.0, 31.545454545454547)","(7.5, 17.0, 9.65)","(6.5, 14.0, 9.2)"
15-12-2022 12:44:04.764777,"(1.26, 1.49, 1.3833333333333333)","(8.5, 21.0, 11.666666666666668)","(51.0, 410.0, 358.2857142857143)","(17.0, 65.0, 31.545454545454547)","(7.5, 17.0, 9.65)","(6.5, 14.0, 9.2)"
15-12-2022 12:44:05.695689,"(1.26, 1.48, 1.3716666666666668)","(8.5, 21.0, 16.25)","(51.0, 410.0, 337.6)","(17.0, 65.0, 31.545454545454547)","(7.5, 17.0, 9.65)","(6.5, 14.0, 9.2)"
15-12-2022 12:44:06.614111,"(1.26, 1.48, 1.3716666666666668)","(8.5, 21.0, 16.25)","(51.0, 420.0, 327.0)","(17.0, 65.0, 31.545454545454547)","(7.5, 17.0, 9.65)","(6.5, 14.0, 9.2)"
15-12-2022 12:44:07.549126,"(1.26, 1.48, 1.3716666666666668)","(8.5, 21.0, 16.25)","(51.0, 420.0, 327.0)","(17.0, 65.0, 31.545454545454547)","(7.5, 17.0, 9.65)","(6.5, 14.0, 9.2)"
15-12-2022 12:44:08.470307,"(1.26, 1.47, 1.421304347826087)","(8.5, 21.0, 16.25)","(51.0, 420.0, 327.0)","(17.0, 65.0, 31.545454545454547)","(7.5, 17.0, 9.65)","(6.5, 14.0, 9.2)"
15-12-2022 12:44:09.296576,"(1.26, 1.47, 1.391764705882353)","(8.5, 21.0, 16.25)","(51.0, 420.0, 327.0)","(17.0, 65.0, 31.545454545454547)","(7.5, 17.0, 9.65)","(6.5, 14.0, 9.2)"
15-12-2022 12:44:10.217920,"(1.26, 1.47, 1.3782758620689655)","(8.5, 21.0, 11.666666666666668)","(51.0, 420.0, 327.0)","(17.0, 65.0, 31.545454545454547)","(7.5, 17.0, 9.65)","(6.5, 14.0, 9.2)"
15-12-2022 12:44:11.244193,"(1.26, 1.47, 1.3782758620689655)","(8.5, 21.0, 11.666666666666668)","(51.0, 420.0, 327.0)","(17.0, 65.0, 31.545454545454547)","(7.5, 17.0, 9.65)","(6.5, 14.0, 9.2)"
15-12-2022 12:44:12.186629,"(1.26, 1.47, 1.3782758620689655)","(8.5, 21.0, 11.666666666666668)","(51.0, 420.0, 327.0)","(17.0, 65.0, 31.545454545454547)","(7.5, 17.0, 9.65)","(6.5, 14.0, 9.2)"
15-12-2022 12:44:13.166070,"(1.26, 1.47, 1.3782758620689655)","(8.5, 21.0, 11.666666666666668)","(51.0, 420.0, 327.0)","(17.0, 65.0, 31.545454545454547)","(7.5, 17.0, 9.65)","(6.5, 14.0, 9.2)"
15-12-2022 12:44:14.074306,"(1.26, 1.46, 1.3671428571428572)","(8.5, 21.0, 11.666666666666668)","(51.0, 420.0, 327.0)","(17.0, 65.0, 31.545454545454547)","(7.5, 17.0, 9.65)","(6.5, 14.0, 9.2)"
15-12-2022 12:44:14.980466,"(1.26, 1.45, 1.3845454545454545)","(8.5, 21.0, 11.666666666666668)","(51.0, 420.0, 327.0)","(17.0, 65.0, 31.545454545454547)","(7.5, 17.0, 9.65)","(6.5, 14.0, 9.2)"
15-12-2022 12:44:15.929496,"(1.26, 1.45, 1.3845454545454545)","(8.5, 21.0, 11.666666666666668)","(51.0, 420.0, 327.0)","(17.0, 65.0, 31.545454545454547)","(7.5, 17.0, 9.65)","(6.5, 14.0, 9.2)"
15-12-2022 12:44:16.812335,"(1.26, 1.45, 1.3845454545454545)","(8.5, 21.0, 11.666666666666668)","(51.0, 420.0, 327.0)","(17.0, 65.0, 31.545454545454547)","(7.5, 17.0, 9.65)","(6.5, 14.0, 9.2)"
15-12-2022 12:44:17.751892,"(1.26, 1.45, 1.3845454545454545)","(8.5, 21.0, 11.666666666666668)","(51.0, 420.0, 327.0)","(17.0, 65.0, 31.545454545454547)","(7.5, 17.0, 9.65)","(6.5, 14.0, 9.2)"
15-12-2022 12:44:18.715517,"(1.26, 1.45, 1.3845454545454545)","(8.5, 21.0, 11.666666666666668)","(51.0, 420.0, 327.0)","(17.0, 65.0, 31.545454545454547)","(7.5, 17.0, 9.65)","(6.5, 14.0, 9.2)"
15-12-2022 12:44:19.725814,"(1.26, 1.45, 1.3845454545454545)","(8.5, 21.0, 11.666666666666668)","(51.0, 420.0, 327.0)","(17.0, 65.0, 31.545454545454547)","(7.5, 17.0, 9.65)","(6.5, 14.0, 9.2)"
15-12-2022 12:44:20.742847,"(1.26, 1.45, 1.3845454545454545)","(8.5, 21.0, 11.666666666666668)","(51.0, 420.0, 327.0)","(17.0, 65.0, 31.545454545454547)","(7.5, 17.0, 9.65)","(6.5, 14.0, 9.2)"
15-12-2022 12:44:21.688498,"(1.26, 1.45, 1.3845454545454545)","(8.5, 21.0, 11.666666666666668)","(51.0, 420.0, 327.0)","(17.0, 65.0, 31.545454545454547)","(7.5, 17.0, 9.65)","(6.5, 14.0, 9.2)"
15-12-2022 12:44:22.569268,"(1.26, 1.45, 1.3845454545454545)","(8.5, 21.0, 11.666666666666668)","(51.0, 420.0, 327.0)","(17.0, 65.0, 31.545454545454547)","(7.5, 17.0, 9.65)","(6.5, 14.0, 9.2)"
15-12-2022 12:44:23.420888,"(1.26, 1.45, 1.3845454545454545)","(8.5, 21.0, 11.666666666666668)","(51.0, 420.0, 327.0)","(17.0, 65.0, 31.545454545454547)","(7.5, 17.0, 9.65)","(6.5, 14.0, 9.2)"
15-12-2022 12:44:24.373865,"(1.26, 1.45, 1.3845454545454545)","(8.5, 21.0, 11.666666666666668)","(51.0, 420.0, 327.0)","(17.0, 65.0, 31.545454545454547)","(7.5, 17.0, 9.65)","(6.5, 14.0, 9.2)"
15-12-2022 12:44:25.334067,"(1.26, 1.45, 1.3845454545454545)","(8.5, 21.0, 11.666666666666668)","(51.0, 420.0, 327.0)","(17.0, 65.0, 31.545454545454547)","(7.5, 17.0, 9.65)","(6.5, 14.0, 9.2)"
15-12-2022 12:44:26.246506,"(1.26, 1.45, 1.3845454545454545)","(8.5, 21.0, 11.666666666666668)","(51.0, 420.0, 327.0)","(17.0, 65.0, 31.545454545454547)","(7.5, 17.0, 9.65)","(6.5, 14.0, 9.2)"
15-12-2022 12:44:27.235454,"(1.26, 1.45, 1.3845454545454545)","(8.5, 21.0, 11.666666666666668)","(51.0, 420.0, 327.0)","(17.0, 65.0, 31.545454545454547)","(7.5, 17.0, 9.65)","(6.5, 14.0, 9.2)"
15-12-2022 12:44:28.173604,"(1.26, 1.45, 1.3871428571428572)","(8.5, 21.0, 11.666666666666668)","(51.0, 420.0, 327.0)","(17.0, 65.0, 31.545454545454547)","(7.5, 17.0, 9.65)","(6.5, 14.0, 9.2)"
15-12-2022 12:44:29.074580,"(1.26, 1.45, 1.3871428571428572)","(8.5, 21.0, 11.666666666666668)","(51.0, 420.0, 327.0)","(17.0, 65.0, 31.545454545454547)","(7.5, 17.0, 9.65)","(6.5, 14.0, 9.2)"
15-12-2022 12:44:29.934053,"(1.26, 1.45, 1.3871428571428572)","(8.5, 21.0, 11.666666666666668)","(51.0, 420.0, 327.0)","(17.0, 65.0, 31.545454545454547)","(7.5, 17.0, 9.65)","(6.5, 14.0, 9.2)"
15-12-2022 12:44:30.846347,"(1.26, 1.45, 1.37)","(8.5, 21.0, 11.666666666666668)","(51.0, 420.0, 327.0)","(17.0, 65.0, 31.545454545454547)","(7.5, 17.0, 9.65)","(6.5, 14.0, 9.2)"
15-12-2022 12:44:32.032493,"(1.26, 1.45, 1.37)","(8.5, 21.0, 11.666666666666668)","(51.0, 420.0, 327.0)","(17.0, 65.0, 31.545454545454547)","(7.5, 17.0, 9.65)","(6.5, 14.0, 9.2)"
15-12-2022 12:44:33.023792,"(1.26, 1.45, 1.37)","(8.5, 21.0, 11.666666666666668)","(51.0, 420.0, 327.0)","(17.0, 65.0, 31.545454545454547)","(7.5, 17.0, 9.65)","(6.5, 14.0, 9.2)"
15-12-2022 12:44:33.996168,"(1.26, 1.45, 1.37)","(8.5, 21.0, 11.666666666666668)","(51.0, 420.0, 327.0)","(17.0, 65.0, 31.545454545454547)","(7.5, 17.0, 9.65)","(6.5, 14.0, 9.2)"
15-12-2022 12:44:34.945191,"(1.26, 1.45, 1.37)","(8.5, 21.0, 11.666666666666668)","(51.0, 420.0, 327.0)","(17.0, 65.0, 31.545454545454547)","(7.5, 17.0, 9.65)","(6.5, 14.0, 9.2)"
15-12-2022 12:44:35.796498,"(1.26, 1.45, 1.37)","(8.5, 21.0, 11.666666666666668)","(51.0, 420.0, 327.0)","(17.0, 65.0, 31.545454545454547)","(7.5, 17.0, 9.65)","(6.5, 14.0, 9.2)"
15-12-2022 12:44:36.771253,"(1.26, 1.45, 1.37)","(8.5, 21.0, 11.666666666666668)","(51.0, 420.0, 327.0)","(17.0, 65.0, 31.545454545454547)","(7.5, 17.0, 9.65)","(6.5, 14.0, 9.2)"
15-12-2022 12:44:37.716184,"(1.26, 1.45, 1.37)","(8.5, 21.0, 11.666666666666668)","(51.0, 420.0, 327.0)","(17.0, 65.0, 31.545454545454547)","(7.5, 17.0, 9.65)","(6.5, 14.0, 9.2)"
15-12-2022 12:44:38.700042,"(1.26, 1.45, 1.37)","(8.5, 21.0, 11.666666666666668)","(51.0, 420.0, 327.0)","(17.0, 65.0, 31.545454545454547)","(7.5, 17.0, 9.65)","(6.5, 14.0, 9.2)"
15-12-2022 12:44:39.855168,"(1.26, 1.45, 1.37)","(8.5, 21.0, 11.666666666666668)","(51.0, 420.0, 327.0)","(17.0, 65.0, 31.545454545454547)","(7.5, 17.0, 9.65)","(6.5, 14.0, 9.2)"
15-12-2022 12:44:40.868705,"(1.26, 1.45, 1.37)","(8.5, 21.0, 11.666666666666668)","(51.0, 420.0, 327.0)","(17.0, 65.0, 31.545454545454547)","(7.5, 17.0, 9.65)","(6.5, 14.0, 9.2)"
15-12-2022 12:44:41.730058,"(1.26, 1.45, 1.37)","(8.5, 21.0, 11.666666666666668)","(51.0, 420.0, 327.0)","(17.0, 65.0, 31.545454545454547)","(7.5, 17.0, 9.65)","(6.5, 14.0, 9.2)"
15-12-2022 12:44:42.673405,"(1.26, 1.45, 1.37)","(8.5, 21.0, 11.666666666666668)","(51.0, 420.0, 327.0)","(17.0, 65.0, 31.545454545454547)","(7.5, 17.0, 9.65)","(6.5, 14.0, 9.2)"
15-12-2022 12:44:43.708582,"(1.26, 1.45, 1.37)","(8.5, 21.0, 11.666666666666668)","(51.0, 420.0, 327.0)","(17.0, 65.0, 31.545454545454547)","(7.5, 17.0, 9.65)","(6.5, 14.0, 9.2)"
15-12-2022 12:44:44.657122,"(1.26, 1.45, 1.37)","(8.5, 21.0, 11.666666666666668)","(51.0, 420.0, 327.0)","(17.0, 65.0, 31.545454545454547)","(7.5, 17.0, 9.65)","(6.5, 14.0, 9.2)"
15-12-2022 12:44:45.605279,"(1.26, 1.45, 1.37)","(8.5, 21.0, 11.666666666666668)","(51.0, 420.0, 327.0)","(17.0, 65.0, 31.545454545454547)","(7.5, 17.0, 9.65)","(6.5, 14.0, 9.2)"
15-12-2022 12:44:46.601999,"(1.26, 1.45, 1.37)","(8.5, 21.0, 11.666666666666668)","(51.0, 420.0, 327.0)","(17.0, 65.0, 31.545454545454547)","(7.5, 17.0, 9.65)","(6.5, 14.0, 9.2)"
15-12-2022 12:44:47.493822,"(1.26, 1.45, 1.37)","(8.5, 21.0, 11.666666666666668)","(51.0, 420.0, 327.0)","(17.0, 65.0, 31.545454545454547)","(7.5, 17.0, 9.65)","(6.5, 14.0, 9.2)"
15-12-2022 12:44:48.406049,"(1.26, 1.45, 1.37)","(8.5, 21.0, 11.666666666666668)","(51.0, 420.0, 327.0)","(17.0, 65.0, 31.545454545454547)","(7.5, 17.0, 9.65)","(6.5, 14.0, 9.2)"
15-12-2022 12:44:49.311445,"(1.26, 1.45, 1.37)","(8.5, 21.0, 11.666666666666668)","(51.0, 420.0, 327.0)","(17.0, 65.0, 31.545454545454547)","(7.5, 17.0, 9.65)","(6.5, 14.0, 9.2)"
15-12-2022 12:44:50.251017,"(1.26, 1.45, 1.37)","(8.5, 21.0, 11.666666666666668)","(51.0, 420.0, 327.0)","(17.0, 65.0, 31.545454545454547)","(7.5, 17.0, 9.65)","(6.5, 14.0, 9.2)"
15-12-2022 12:44:51.249042,"(1.26, 1.45, 1.37)","(8.5, 21.0, 11.666666666666668)","(51.0, 420.0, 327.0)","(17.0, 65.0, 31.545454545454547)","(7.5, 17.0, 9.65)","(6.5, 14.0, 9.2)"
15-12-2022 12:44:52.493530,"(1.26, 1.45, 1.37)","(8.5, 21.0, 11.666666666666668)","(51.0, 420.0, 327.0)","(17.0, 65.0, 31.545454545454547)","(7.5, 17.0, 9.65)","(6.5, 14.0, 9.2)"
15-12-2022 12:44:53.414020,"(1.26, 1.45, 1.37)","(8.5, 21.0, 11.666666666666668)","(51.0, 420.0, 327.0)","(17.0, 65.0, 31.545454545454547)","(7.5, 17.0, 9.65)","(6.5, 14.0, 9.2)"
15-12-2022 12:44:54.316418,"(1.26, 1.45, 1.37)","(8.5, 21.0, 11.666666666666668)","(51.0, 420.0, 327.0)","(17.0, 65.0, 31.545454545454547)","(7.5, 17.0, 9.65)","(6.5, 14.0, 9.2)"
15-12-2022 12:44:55.299321,"(1.26, 1.45, 1.37)","(8.5, 21.0, 11.666666666666668)","(51.0, 420.0, 327.0)","(17.0, 65.0, 31.545454545454547)","(7.5, 17.0, 9.65)","(6.5, 14.0, 9.2)"
15-12-2022 12:44:56.454683,"(1.26, 1.45, 1.37)","(8.5, 21.0, 11.666666666666668)","(51.0, 420.0, 327.0)","(17.0, 65.0, 31.545454545454547)","(7.5, 17.0, 9.65)","(6.5, 14.0, 9.2)"
15-12-2022 12:44:57.545016,"(1.26, 1.45, 1.37)","(8.5, 21.0, 11.666666666666668)","(51.0, 420.0, 327.0)","(17.0, 65.0, 31.545454545454547)","(7.5, 17.0, 9.65)","(6.5, 14.0, 9.2)"
15-12-2022 12:44:58.534341,"(1.26, 1.45, 1.37)","(8.5, 21.0, 11.666666666666668)","(51.0, 420.0, 327.0)","(17.0, 65.0, 31.545454545454547)","(7.5, 17.0, 9.65)","(6.5, 14.0, 9.2)"
15-12-2022 12:44:59.500824,"(1.26, 1.45, 1.37)","(8.5, 21.0, 11.666666666666668)","(51.0, 420.0, 327.0)","(17.0, 65.0, 31.545454545454547)","(7.5, 17.0, 9.65)","(6.5, 14.0, 9.2)"
15-12-2022 12:45:00.462497,"(1.26, 1.45, 1.37)","(8.5, 21.0, 11.666666666666668)","(51.0, 420.0, 327.0)","(17.0, 65.0, 31.545454545454547)","(7.5, 17.0, 9.65)","(6.5, 14.0, 9.2)"
15-12-2022 12:45:01.437375,"(1.26, 1.45, 1.37)","(8.5, 21.0, 11.666666666666668)","(51.0, 420.0, 327.0)","(17.0, 65.0, 31.545454545454547)","(7.5, 17.0, 9.65)","(6.5, 14.0, 9.2)"
15-12-2022 12:45:02.397674,"(1.26, 1.45, 1.37)","(8.5, 21.0, 11.666666666666668)","(51.0, 420.0, 327.0)","(17.0, 65.0, 31.545454545454547)","(7.5, 17.0, 9.65)","(6.5, 14.0, 9.2)"
15-12-2022 12:45:03.453650,"(1.26, 1.45, 1.37)","(8.5, 21.0, 11.666666666666668)","(51.0, 420.0, 327.0)","(17.0, 65.0, 31.545454545454547)","(7.5, 17.0, 9.65)","(6.5, 14.0, 9.2)"
15-12-2022 12:45:04.534107,"(1.26, 1.45, 1.37)","(8.5, 21.0, 11.666666666666668)","(51.0, 420.0, 327.0)","(17.0, 65.0, 31.545454545454547)","(7.5, 17.0, 9.65)","(6.5, 14.0, 9.2)"
