,Our Blue Haze,Shinning Hook,Please Thanks,Remo Rodman,Hot Fudge,Hooked On Red,Waterloo Boy
10-01-2023 18:06:03.453186,"(5.5, 9.4, 8.853333333333333)","(2.5, 3.25, 2.8886363636363637)","(3.4, 6.4, 4.962820512820513)","(13.0, 30.0, 22.291666666666668)","(18.0, 65.0, 43.40909090909091)","(9.0, 18.5, 17.2875)","(5.0, 8.0, 5.333333333333333)"
10-01-2023 18:06:04.551796,"(5.5, 9.4, 8.853333333333333)","(2.5, 3.25, 2.8886363636363637)","(3.4, 6.4, 4.962820512820513)","(13.0, 30.0, 22.291666666666668)","(18.0, 65.0, 43.40909090909091)","(9.0, 18.5, 17.2875)","(5.0, 8.0, 5.333333333333333)"
10-01-2023 18:06:05.511925,"(5.5, 9.4, 8.853333333333333)","(2.5, 3.25, 2.8886363636363637)","(3.4, 6.4, 4.962820512820513)","(13.0, 30.0, 22.291666666666668)","(18.0, 65.0, 43.40909090909091)","(9.0, 18.5, 17.2875)","(5.0, 8.0, 5.333333333333333)"
10-01-2023 18:06:06.535098,"(5.5, 9.4, 8.853333333333333)","(2.5, 3.25, 2.8886363636363637)","(3.4, 6.4, 4.962820512820513)","(13.0, 30.0, 22.291666666666668)","(18.0, 65.0, 43.40909090909091)","(9.0, 18.5, 17.2875)","(5.0, 8.0, 5.333333333333333)"
10-01-2023 18:06:07.645716,"(5.5, 9.4, 8.853333333333333)","(2.5, 3.25, 2.8886363636363637)","(3.4, 6.4, 4.962820512820513)","(13.0, 30.0, 22.291666666666668)","(18.0, 65.0, 43.40909090909091)","(9.0, 18.5, 17.2875)","(5.0, 8.0, 5.333333333333333)"
10-01-2023 18:06:08.896480,"(5.5, 9.4, 8.853333333333333)","(2.5, 3.25, 2.8886363636363637)","(3.4, 6.4, 4.962820512820513)","(13.0, 30.0, 22.291666666666668)","(18.0, 65.0, 43.40909090909091)","(9.0, 18.5, 17.2875)","(5.0, 8.0, 5.333333333333333)"
10-01-2023 18:06:10.130042,"(5.5, 9.4, 8.853333333333333)","(2.5, 3.25, 2.8886363636363637)","(3.4, 6.4, 4.962820512820513)","(13.0, 30.0, 22.291666666666668)","(18.0, 65.0, 43.40909090909091)","(9.0, 18.5, 17.2875)","(5.0, 8.0, 5.333333333333333)"
10-01-2023 18:06:11.341158,"(5.5, 9.4, 8.853333333333333)","(2.5, 3.25, 2.8886363636363637)","(3.4, 6.4, 4.962820512820513)","(13.0, 30.0, 22.291666666666668)","(18.0, 65.0, 43.40909090909091)","(9.0, 18.5, 17.2875)","(5.0, 8.0, 5.333333333333333)"
10-01-2023 18:06:12.445437,"(5.5, 9.4, 8.853333333333333)","(2.5, 3.25, 2.8886363636363637)","(3.4, 6.4, 4.962820512820513)","(13.0, 30.0, 22.291666666666668)","(18.0, 65.0, 43.40909090909091)","(9.0, 18.5, 17.2875)","(5.0, 8.0, 5.333333333333333)"
10-01-2023 18:06:13.508329,"(5.5, 9.4, 8.853333333333333)","(2.5, 3.25, 2.8886363636363637)","(3.4, 6.4, 4.962820512820513)","(13.0, 30.0, 22.291666666666668)","(18.0, 65.0, 43.40909090909091)","(9.0, 18.5, 17.2875)","(5.0, 8.0, 5.333333333333333)"
10-01-2023 18:06:14.544838,"(5.5, 9.4, 8.853333333333333)","(2.5, 3.25, 2.8886363636363637)","(3.4, 6.4, 4.962820512820513)","(13.0, 30.0, 22.291666666666668)","(18.0, 65.0, 43.40909090909091)","(9.0, 18.5, 17.2875)","(5.0, 8.0, 5.333333333333333)"
10-01-2023 18:06:15.526521,"(5.5, 9.4, 8.853333333333333)","(2.5, 3.25, 2.8886363636363637)","(3.4, 6.4, 4.962820512820513)","(13.0, 30.0, 22.291666666666668)","(18.0, 65.0, 43.40909090909091)","(9.0, 18.5, 17.2875)","(5.0, 8.0, 5.333333333333333)"
10-01-2023 18:06:16.645833,"(5.5, 9.4, 8.853333333333333)","(2.5, 3.25, 2.8886363636363637)","(3.4, 6.4, 4.962820512820513)","(13.0, 30.0, 22.291666666666668)","(18.0, 65.0, 43.40909090909091)","(9.0, 18.5, 17.2875)","(5.0, 8.0, 5.333333333333333)"
10-01-2023 18:06:17.727710,"(5.5, 9.4, 8.853333333333333)","(2.5, 3.25, 2.8886363636363637)","(3.4, 6.4, 4.962820512820513)","(13.0, 30.0, 22.291666666666668)","(18.0, 65.0, 43.40909090909091)","(9.0, 18.5, 17.2875)","(5.0, 8.0, 5.333333333333333)"
10-01-2023 18:06:18.849324,"(5.5, 9.4, 8.853333333333333)","(2.5, 3.25, 2.8886363636363637)","(3.4, 6.4, 4.962820512820513)","(13.0, 30.0, 22.291666666666668)","(18.0, 65.0, 43.40909090909091)","(9.0, 18.5, 17.2875)","(5.0, 8.0, 5.333333333333333)"
10-01-2023 18:06:19.965833,"(5.5, 9.4, 8.853333333333333)","(2.5, 3.25, 2.8886363636363637)","(3.4, 6.4, 4.962820512820513)","(13.0, 30.0, 22.291666666666668)","(18.0, 65.0, 43.40909090909091)","(9.0, 18.5, 17.2875)","(5.0, 8.0, 5.333333333333333)"
10-01-2023 18:06:20.987755,"(5.5, 9.4, 8.853333333333333)","(2.5, 3.25, 2.8886363636363637)","(3.4, 6.4, 4.962820512820513)","(13.0, 30.0, 22.291666666666668)","(18.0, 65.0, 43.40909090909091)","(9.0, 18.5, 17.2875)","(5.0, 8.0, 5.333333333333333)"
10-01-2023 18:06:22.032377,"(5.5, 9.4, 8.853333333333333)","(2.5, 3.25, 2.8886363636363637)","(3.4, 6.4, 4.962820512820513)","(13.0, 30.0, 22.291666666666668)","(18.0, 65.0, 43.40909090909091)","(9.0, 18.5, 17.2875)","(5.0, 8.0, 5.333333333333333)"
10-01-2023 18:06:23.093650,"(5.5, 9.4, 8.853333333333333)","(2.5, 3.25, 2.8886363636363637)","(3.4, 6.4, 4.962820512820513)","(13.0, 30.0, 22.291666666666668)","(18.0, 65.0, 43.40909090909091)","(9.0, 18.5, 17.2875)","(5.0, 8.0, 5.333333333333333)"
10-01-2023 18:06:24.137789,"(5.5, 9.4, 8.853333333333333)","(2.5, 3.25, 2.8886363636363637)","(3.4, 6.4, 4.962820512820513)","(13.0, 30.0, 22.291666666666668)","(18.0, 65.0, 43.40909090909091)","(9.0, 18.5, 17.2875)","(5.0, 8.0, 5.333333333333333)"
10-01-2023 18:06:25.211190,"(5.5, 9.4, 8.853333333333333)","(2.5, 3.25, 2.8886363636363637)","(3.4, 6.4, 4.962820512820513)","(13.0, 30.0, 22.291666666666668)","(18.0, 65.0, 43.40909090909091)","(9.0, 18.5, 17.2875)","(5.0, 8.0, 5.333333333333333)"
10-01-2023 18:06:26.273345,"(5.5, 9.4, 8.853333333333333)","(2.5, 3.25, 2.8886363636363637)","(3.4, 6.4, 4.962820512820513)","(13.0, 30.0, 22.291666666666668)","(18.0, 65.0, 43.40909090909091)","(9.0, 18.5, 17.2875)","(5.0, 8.0, 5.333333333333333)"
10-01-2023 18:06:27.354637,"(5.5, 9.4, 8.853333333333333)","(2.5, 3.25, 2.8886363636363637)","(3.4, 6.4, 4.962820512820513)","(13.0, 30.0, 22.291666666666668)","(18.0, 65.0, 43.40909090909091)","(9.0, 18.5, 17.2875)","(5.0, 8.0, 5.333333333333333)"
10-01-2023 18:06:28.471120,"(5.5, 9.4, 8.853333333333333)","(2.5, 3.25, 2.8886363636363637)","(3.4, 6.4, 4.962820512820513)","(13.0, 30.0, 22.291666666666668)","(18.0, 65.0, 43.40909090909091)","(9.0, 18.5, 17.2875)","(5.0, 8.0, 5.333333333333333)"
10-01-2023 18:06:29.665191,"(5.5, 9.4, 8.853333333333333)","(2.5, 3.25, 2.8886363636363637)","(3.4, 6.4, 4.962820512820513)","(13.0, 30.0, 22.291666666666668)","(18.0, 65.0, 43.40909090909091)","(9.0, 18.5, 17.2875)","(5.0, 8.0, 5.333333333333333)"
10-01-2023 18:06:30.961933,"(5.5, 9.4, 8.853333333333333)","(2.5, 3.25, 2.8886363636363637)","(3.4, 6.4, 4.962820512820513)","(13.0, 30.0, 22.291666666666668)","(18.0, 65.0, 43.40909090909091)","(9.0, 18.5, 17.2875)","(5.0, 8.0, 5.333333333333333)"
10-01-2023 18:06:32.288371,"(5.5, 9.4, 8.853333333333333)","(2.5, 3.25, 2.8886363636363637)","(3.4, 6.4, 4.962820512820513)","(13.0, 30.0, 22.291666666666668)","(18.0, 65.0, 43.40909090909091)","(9.0, 18.5, 17.2875)","(5.0, 8.0, 5.333333333333333)"
10-01-2023 18:06:33.507084,"(5.5, 9.4, 8.853333333333333)","(2.5, 3.25, 2.8886363636363637)","(3.4, 6.4, 4.962820512820513)","(13.0, 30.0, 22.291666666666668)","(18.0, 65.0, 43.40909090909091)","(9.0, 18.5, 17.2875)","(5.0, 8.0, 5.333333333333333)"
10-01-2023 18:06:34.743979,"(5.5, 9.4, 8.853333333333333)","(2.5, 3.25, 2.8886363636363637)","(3.4, 6.4, 4.962820512820513)","(13.0, 30.0, 22.291666666666668)","(18.0, 65.0, 43.40909090909091)","(9.0, 18.5, 17.2875)","(5.0, 8.0, 5.333333333333333)"
10-01-2023 18:06:36.037817,"(5.5, 9.4, 8.853333333333333)","(2.5, 3.25, 2.8886363636363637)","(3.4, 6.4, 4.962820512820513)","(13.0, 30.0, 22.291666666666668)","(18.0, 65.0, 43.40909090909091)","(9.0, 18.5, 17.2875)","(5.0, 8.0, 5.333333333333333)"
10-01-2023 18:06:37.231444,"(5.5, 9.4, 8.853333333333333)","(2.5, 3.25, 2.8886363636363637)","(3.4, 6.4, 4.962820512820513)","(13.0, 30.0, 22.291666666666668)","(18.0, 65.0, 43.40909090909091)","(9.0, 18.5, 17.2875)","(5.0, 8.0, 5.333333333333333)"
10-01-2023 18:06:38.346901,"(5.5, 9.4, 8.853333333333333)","(2.5, 3.25, 2.8886363636363637)","(3.4, 6.4, 4.962820512820513)","(13.0, 30.0, 22.291666666666668)","(18.0, 65.0, 43.40909090909091)","(9.0, 18.5, 17.2875)","(5.0, 8.0, 5.333333333333333)"
10-01-2023 18:06:39.635517,"(5.5, 9.4, 8.853333333333333)","(2.5, 3.25, 2.8886363636363637)","(3.4, 6.4, 4.962820512820513)","(13.0, 30.0, 20.0)","(18.0, 65.0, 35.625)","(9.0, 18.5, 15.333333333333332)","(5.0, 8.0, 5.333333333333333)"
10-01-2023 18:06:40.927319,"(5.5, 9.4, 8.853333333333333)","(2.5, 3.25, 2.8886363636363637)","(3.4, 6.4, 4.962820512820513)","(13.0, 30.0, 20.0)","(18.0, 65.0, 35.625)","(9.0, 18.5, 15.333333333333332)","(5.0, 8.0, 5.333333333333333)"
10-01-2023 18:06:42.415239,"(5.5, 9.4, 8.853333333333333)","(2.5, 3.25, 2.8886363636363637)","(3.4, 6.4, 4.962820512820513)","(13.0, 30.0, 20.0)","(18.0, 65.0, 35.625)","(9.0, 18.5, 15.333333333333332)","(5.0, 8.0, 5.333333333333333)"
10-01-2023 18:06:43.641193,"(5.5, 9.4, 8.853333333333333)","(2.5, 3.25, 2.8886363636363637)","(3.4, 6.4, 4.962820512820513)","(13.0, 30.0, 20.0)","(18.0, 65.0, 35.625)","(9.0, 18.5, 15.333333333333332)","(5.0, 8.0, 5.333333333333333)"
10-01-2023 18:06:44.756770,"(5.5, 9.4, 8.853333333333333)","(2.5, 3.25, 2.8886363636363637)","(3.4, 6.4, 4.962820512820513)","(13.0, 30.0, 20.0)","(18.0, 65.0, 35.625)","(9.0, 18.5, 15.333333333333332)","(5.0, 8.0, 5.333333333333333)"
10-01-2023 18:06:45.819797,"(5.5, 9.4, 8.853333333333333)","(2.5, 3.25, 2.8886363636363637)","(3.4, 6.4, 4.962820512820513)","(13.0, 30.0, 20.0)","(18.0, 65.0, 35.625)","(9.0, 18.5, 15.333333333333332)","(5.0, 8.0, 5.333333333333333)"
10-01-2023 18:06:46.962930,"(5.5, 9.4, 8.853333333333333)","(2.5, 3.25, 2.8886363636363637)","(3.4, 6.4, 4.962820512820513)","(13.0, 30.0, 20.0)","(18.0, 65.0, 35.625)","(9.0, 18.5, 15.333333333333332)","(5.0, 8.0, 5.333333333333333)"
10-01-2023 18:06:48.283961,"(5.5, 9.4, 8.853333333333333)","(2.5, 3.25, 2.8886363636363637)","(3.4, 6.4, 4.962820512820513)","(13.0, 30.0, 20.0)","(18.0, 65.0, 35.625)","(9.0, 18.5, 15.333333333333332)","(5.0, 8.0, 5.333333333333333)"
10-01-2023 18:06:49.529986,"(5.5, 9.4, 8.853333333333333)","(2.5, 3.25, 2.8886363636363637)","(3.4, 6.4, 4.962820512820513)","(13.0, 30.0, 20.0)","(18.0, 65.0, 35.625)","(9.0, 18.5, 15.333333333333332)","(5.0, 8.0, 5.333333333333333)"
10-01-2023 18:06:50.711182,"(5.5, 9.4, 8.853333333333333)","(2.5, 3.25, 2.8886363636363637)","(3.4, 6.4, 4.962820512820513)","(13.0, 30.0, 20.0)","(18.0, 65.0, 35.625)","(9.0, 18.5, 15.333333333333332)","(5.0, 8.0, 5.333333333333333)"
10-01-2023 18:06:51.930402,"(5.5, 9.4, 8.853333333333333)","(2.5, 3.25, 2.8886363636363637)","(3.4, 6.4, 4.962820512820513)","(13.0, 30.0, 20.0)","(18.0, 65.0, 35.625)","(9.0, 18.5, 15.333333333333332)","(5.0, 8.0, 5.333333333333333)"
10-01-2023 18:06:53.119640,"(5.5, 9.4, 8.853333333333333)","(2.5, 3.25, 2.8886363636363637)","(3.4, 6.4, 4.962820512820513)","(13.0, 30.0, 20.0)","(18.0, 65.0, 35.625)","(9.0, 18.5, 15.333333333333332)","(5.0, 8.0, 5.333333333333333)"
10-01-2023 18:06:54.338166,"(5.5, 9.4, 8.853333333333333)","(2.5, 3.25, 2.8886363636363637)","(3.4, 6.4, 4.962820512820513)","(13.0, 30.0, 20.0)","(18.0, 65.0, 35.625)","(9.0, 18.5, 15.333333333333332)","(5.0, 8.0, 5.333333333333333)"
10-01-2023 18:06:55.399692,"(5.5, 9.4, 8.853333333333333)","(2.5, 3.25, 2.8886363636363637)","(3.4, 6.4, 4.962820512820513)","(13.0, 30.0, 20.0)","(18.0, 65.0, 35.625)","(9.0, 18.5, 15.333333333333332)","(5.0, 8.0, 5.333333333333333)"
10-01-2023 18:06:56.594947,"(5.5, 9.4, 8.853333333333333)","(2.5, 3.25, 2.8886363636363637)","(3.4, 6.4, 4.962820512820513)","(13.0, 30.0, 20.0)","(18.0, 65.0, 35.625)","(9.0, 18.5, 15.333333333333332)","(5.0, 8.0, 5.333333333333333)"
10-01-2023 18:06:57.730465,"(5.5, 9.4, 8.853333333333333)","(2.5, 3.25, 2.8886363636363637)","(3.4, 6.4, 4.962820512820513)","(13.0, 30.0, 20.0)","(18.0, 65.0, 35.625)","(9.0, 18.5, 15.333333333333332)","(5.0, 8.0, 5.333333333333333)"
10-01-2023 18:06:58.828501,"(5.5, 9.4, 8.853333333333333)","(2.5, 3.25, 2.8886363636363637)","(3.4, 6.4, 4.962820512820513)","(13.0, 30.0, 20.0)","(18.0, 65.0, 35.625)","(9.0, 18.5, 15.333333333333332)","(5.0, 8.0, 5.333333333333333)"
10-01-2023 18:06:59.932566,"(5.5, 9.4, 8.853333333333333)","(2.5, 3.25, 2.8886363636363637)","(3.4, 6.4, 4.962820512820513)","(13.0, 30.0, 20.0)","(18.0, 65.0, 35.625)","(9.0, 18.5, 15.333333333333332)","(5.0, 8.0, 5.333333333333333)"
10-01-2023 18:07:00.960952,"(5.5, 9.4, 8.853333333333333)","(2.5, 3.25, 2.8886363636363637)","(3.4, 6.4, 4.962820512820513)","(13.0, 30.0, 20.0)","(18.0, 65.0, 35.625)","(9.0, 18.5, 15.333333333333332)","(5.0, 8.0, 5.333333333333333)"
10-01-2023 18:07:02.024206,"(5.5, 9.4, 8.853333333333333)","(2.5, 3.25, 2.8886363636363637)","(3.4, 6.4, 4.962820512820513)","(13.0, 30.0, 20.0)","(18.0, 65.0, 35.625)","(9.0, 18.5, 15.333333333333332)","(5.0, 8.0, 5.333333333333333)"
10-01-2023 18:07:03.046859,"(5.5, 9.4, 8.853333333333333)","(2.5, 3.25, 2.8886363636363637)","(3.4, 6.4, 4.962820512820513)","(13.0, 30.0, 20.0)","(18.0, 65.0, 35.625)","(9.0, 18.5, 15.333333333333332)","(5.0, 8.0, 5.333333333333333)"
10-01-2023 18:07:04.100107,"(5.5, 9.4, 8.853333333333333)","(2.5, 3.25, 2.8886363636363637)","(3.4, 6.4, 4.962820512820513)","(13.0, 30.0, 20.0)","(18.0, 65.0, 35.625)","(9.0, 18.5, 15.333333333333332)","(5.0, 8.0, 5.333333333333333)"
10-01-2023 18:07:05.135855,"(5.5, 9.4, 8.853333333333333)","(2.5, 3.25, 2.8886363636363637)","(3.4, 6.4, 4.962820512820513)","(13.0, 30.0, 20.0)","(18.0, 65.0, 35.625)","(9.0, 18.5, 15.333333333333332)","(5.0, 8.0, 5.333333333333333)"
10-01-2023 18:07:06.252314,"(5.5, 9.4, 8.853333333333333)","(2.5, 3.25, 2.8886363636363637)","(3.4, 6.4, 4.962820512820513)","(13.0, 30.0, 20.0)","(18.0, 65.0, 35.625)","(9.0, 18.5, 15.333333333333332)","(5.0, 8.0, 5.333333333333333)"
10-01-2023 18:07:07.369895,"(5.5, 9.4, 8.853333333333333)","(2.5, 3.25, 2.8886363636363637)","(3.4, 6.4, 4.962820512820513)","(13.0, 30.0, 20.0)","(18.0, 65.0, 35.625)","(9.0, 18.5, 15.333333333333332)","(5.0, 8.0, 5.333333333333333)"
10-01-2023 18:07:08.482638,"(5.5, 9.4, 8.853333333333333)","(2.5, 3.25, 2.8886363636363637)","(3.4, 6.4, 4.962820512820513)","(13.0, 30.0, 20.0)","(18.0, 65.0, 35.625)","(9.0, 18.5, 15.333333333333332)","(5.0, 8.0, 5.333333333333333)"
10-01-2023 18:07:09.632303,"(5.5, 9.4, 8.853333333333333)","(2.5, 3.25, 2.8886363636363637)","(3.4, 6.4, 4.962820512820513)","(13.0, 30.0, 20.0)","(18.0, 65.0, 35.625)","(9.0, 18.5, 15.333333333333332)","(5.0, 8.0, 5.333333333333333)"
10-01-2023 18:07:10.712170,"(5.5, 9.4, 8.853333333333333)","(2.5, 3.25, 2.8886363636363637)","(3.4, 6.4, 4.962820512820513)","(13.0, 30.0, 20.0)","(18.0, 65.0, 35.625)","(9.0, 18.5, 15.333333333333332)","(5.0, 8.0, 5.333333333333333)"
10-01-2023 18:07:11.862920,"(5.5, 9.4, 8.853333333333333)","(2.5, 3.25, 2.8886363636363637)","(3.4, 6.4, 4.962820512820513)","(13.0, 30.0, 20.0)","(18.0, 65.0, 35.625)","(9.0, 18.5, 15.333333333333332)","(5.0, 8.0, 5.333333333333333)"
10-01-2023 18:07:12.930687,"(5.5, 9.4, 8.853333333333333)","(2.5, 3.25, 2.8886363636363637)","(3.4, 6.4, 4.962820512820513)","(13.0, 30.0, 20.0)","(18.0, 65.0, 30.818181818181817)","(9.0, 18.5, 15.333333333333332)","(5.0, 8.0, 5.333333333333333)"
10-01-2023 18:07:14.006237,"(5.5, 9.4, 8.853333333333333)","(2.5, 3.25, 2.8886363636363637)","(3.4, 6.4, 4.962820512820513)","(13.0, 30.0, 20.0)","(18.0, 65.0, 30.818181818181817)","(9.0, 18.5, 15.333333333333332)","(5.0, 8.0, 5.333333333333333)"
10-01-2023 18:07:15.136915,"(5.5, 9.4, 8.853333333333333)","(2.5, 3.25, 2.8886363636363637)","(3.4, 6.4, 4.962820512820513)","(13.0, 30.0, 20.0)","(18.0, 65.0, 30.818181818181817)","(9.0, 18.5, 15.333333333333332)","(5.0, 8.0, 5.333333333333333)"
10-01-2023 18:07:16.271740,"(5.5, 9.4, 8.853333333333333)","(2.5, 3.25, 2.8886363636363637)","(3.4, 6.4, 4.962820512820513)","(13.0, 30.0, 20.0)","(18.0, 65.0, 30.818181818181817)","(9.0, 18.5, 15.333333333333332)","(5.0, 8.0, 5.333333333333333)"
10-01-2023 18:07:17.411180,"(5.5, 9.4, 8.853333333333333)","(2.5, 3.25, 2.8886363636363637)","(3.4, 6.4, 4.962820512820513)","(13.0, 30.0, 20.0)","(18.0, 65.0, 30.818181818181817)","(9.0, 18.5, 15.333333333333332)","(5.0, 8.0, 5.333333333333333)"
10-01-2023 18:07:18.414624,"(5.5, 9.4, 8.853333333333333)","(2.5, 3.25, 2.8886363636363637)","(3.4, 6.4, 4.962820512820513)","(13.0, 30.0, 20.0)","(18.0, 65.0, 30.818181818181817)","(9.0, 18.5, 15.333333333333332)","(5.0, 8.0, 5.333333333333333)"
10-01-2023 18:07:19.463893,"(5.5, 9.4, 8.853333333333333)","(2.5, 3.25, 2.8886363636363637)","(3.4, 6.4, 4.962820512820513)","(13.0, 30.0, 20.0)","(18.0, 65.0, 30.818181818181817)","(9.0, 18.5, 15.333333333333332)","(5.0, 8.0, 5.333333333333333)"
10-01-2023 18:07:20.461904,"(5.5, 9.4, 8.853333333333333)","(2.5, 3.25, 2.8886363636363637)","(3.4, 6.4, 4.962820512820513)","(13.0, 30.0, 20.0)","(18.0, 65.0, 30.818181818181817)","(9.0, 18.5, 15.333333333333332)","(5.0, 8.0, 5.333333333333333)"
10-01-2023 18:07:21.477269,"(5.5, 9.4, 8.853333333333333)","(2.5, 3.25, 2.8886363636363637)","(3.4, 6.4, 4.962820512820513)","(13.0, 30.0, 20.0)","(18.0, 65.0, 30.818181818181817)","(9.0, 18.5, 15.333333333333332)","(5.0, 8.0, 5.333333333333333)"
10-01-2023 18:07:22.525910,"(5.5, 9.4, 8.853333333333333)","(2.5, 3.25, 2.8886363636363637)","(3.4, 6.4, 4.962820512820513)","(13.0, 30.0, 20.0)","(18.0, 65.0, 30.818181818181817)","(9.0, 18.5, 15.333333333333332)","(5.0, 8.0, 5.333333333333333)"
10-01-2023 18:07:23.522604,"(5.5, 9.4, 8.853333333333333)","(2.5, 3.25, 2.8886363636363637)","(3.4, 6.4, 4.962820512820513)","(13.0, 30.0, 20.0)","(18.0, 65.0, 30.818181818181817)","(9.0, 18.5, 15.333333333333332)","(5.0, 8.0, 5.333333333333333)"
10-01-2023 18:07:24.503891,"(5.5, 9.4, 8.853333333333333)","(2.5, 3.25, 2.8886363636363637)","(3.4, 6.4, 4.962820512820513)","(13.0, 30.0, 20.0)","(18.0, 65.0, 30.818181818181817)","(9.0, 18.5, 15.333333333333332)","(5.0, 8.0, 5.333333333333333)"
10-01-2023 18:07:25.681310,"(5.5, 9.4, 8.853333333333333)","(2.5, 3.25, 2.8886363636363637)","(3.4, 6.4, 4.962820512820513)","(13.0, 30.0, 20.0)","(18.0, 65.0, 30.818181818181817)","(9.0, 18.5, 15.333333333333332)","(5.0, 8.0, 5.333333333333333)"
10-01-2023 18:07:26.890084,"(5.5, 9.4, 8.853333333333333)","(2.5, 3.25, 2.8886363636363637)","(3.4, 6.4, 4.962820512820513)","(13.0, 30.0, 20.0)","(18.0, 65.0, 30.818181818181817)","(9.0, 18.5, 15.333333333333332)","(5.0, 8.0, 5.333333333333333)"
10-01-2023 18:07:28.094593,"(5.5, 9.4, 8.853333333333333)","(2.5, 3.25, 2.8886363636363637)","(3.4, 6.4, 4.962820512820513)","(13.0, 30.0, 20.0)","(18.0, 65.0, 30.818181818181817)","(9.0, 18.5, 15.333333333333332)","(5.0, 8.0, 5.333333333333333)"
10-01-2023 18:07:29.253285,"(5.5, 9.4, 8.853333333333333)","(2.5, 3.25, 2.8886363636363637)","(3.4, 6.4, 4.962820512820513)","(13.0, 30.0, 20.0)","(18.0, 65.0, 30.818181818181817)","(9.0, 18.5, 15.333333333333332)","(5.0, 8.0, 5.333333333333333)"
10-01-2023 18:07:30.294346,"(5.5, 9.4, 8.853333333333333)","(2.5, 3.25, 2.8886363636363637)","(3.4, 6.4, 4.962820512820513)","(13.0, 30.0, 20.0)","(18.0, 65.0, 30.818181818181817)","(9.0, 18.5, 15.333333333333332)","(5.0, 8.0, 5.333333333333333)"
10-01-2023 18:07:31.312996,"(5.5, 9.4, 8.853333333333333)","(2.5, 3.25, 2.8886363636363637)","(3.4, 6.4, 4.962820512820513)","(13.0, 30.0, 20.0)","(18.0, 65.0, 30.818181818181817)","(9.0, 18.5, 15.333333333333332)","(5.0, 8.0, 5.333333333333333)"
10-01-2023 18:07:32.281399,"(5.5, 9.4, 8.853333333333333)","(2.5, 3.25, 2.8886363636363637)","(3.4, 6.4, 4.962820512820513)","(13.0, 30.0, 20.0)","(18.0, 65.0, 30.818181818181817)","(9.0, 18.5, 15.333333333333332)","(5.0, 8.0, 5.333333333333333)"
10-01-2023 18:07:33.342573,"(5.5, 9.4, 8.853333333333333)","(2.5, 3.25, 2.8886363636363637)","(3.4, 6.4, 4.962820512820513)","(13.0, 30.0, 20.0)","(18.0, 65.0, 30.818181818181817)","(9.0, 18.5, 15.333333333333332)","(5.0, 8.0, 5.333333333333333)"
10-01-2023 18:07:34.457412,"(5.5, 9.4, 8.853333333333333)","(2.5, 3.25, 2.8886363636363637)","(3.4, 6.4, 4.962820512820513)","(13.0, 30.0, 20.0)","(18.0, 65.0, 30.818181818181817)","(9.0, 18.5, 15.333333333333332)","(5.0, 8.0, 5.333333333333333)"
10-01-2023 18:07:35.553087,"(5.5, 9.4, 8.853333333333333)","(2.5, 3.25, 2.8886363636363637)","(3.4, 6.4, 4.962820512820513)","(13.0, 30.0, 20.0)","(18.0, 65.0, 30.818181818181817)","(9.0, 18.5, 15.333333333333332)","(5.0, 8.0, 5.333333333333333)"
10-01-2023 18:07:36.557268,"(5.5, 9.4, 8.853333333333333)","(2.5, 3.25, 2.8886363636363637)","(3.4, 6.4, 4.962820512820513)","(13.0, 30.0, 20.0)","(18.0, 65.0, 30.818181818181817)","(9.0, 18.5, 15.333333333333332)","(5.0, 8.0, 5.333333333333333)"
10-01-2023 18:07:37.584223,"(5.5, 9.4, 8.853333333333333)","(2.5, 3.25, 2.8886363636363637)","(3.4, 6.4, 4.962820512820513)","(13.0, 30.0, 20.0)","(18.0, 65.0, 30.818181818181817)","(9.0, 18.5, 15.333333333333332)","(5.0, 8.0, 5.333333333333333)"
10-01-2023 18:07:38.565709,"(5.5, 9.4, 8.853333333333333)","(2.5, 3.25, 2.8886363636363637)","(3.4, 6.4, 4.962820512820513)","(13.0, 30.0, 20.0)","(18.0, 65.0, 30.818181818181817)","(9.0, 18.5, 15.333333333333332)","(5.0, 8.0, 5.333333333333333)"
10-01-2023 18:07:39.649824,"(5.5, 9.4, 8.853333333333333)","(2.5, 3.25, 2.8886363636363637)","(3.4, 6.4, 4.962820512820513)","(13.0, 30.0, 22.291666666666668)","(18.0, 65.0, 43.40909090909091)","(9.0, 18.5, 17.2875)","(5.0, 8.0, 5.333333333333333)"
10-01-2023 18:07:40.770019,"(5.5, 9.4, 8.853333333333333)","(2.5, 3.25, 2.8886363636363637)","(3.4, 6.4, 4.962820512820513)","(13.0, 30.0, 22.291666666666668)","(18.0, 65.0, 43.40909090909091)","(9.0, 18.5, 17.2875)","(5.0, 8.0, 5.333333333333333)"
10-01-2023 18:07:41.806109,"(5.5, 9.4, 8.853333333333333)","(2.5, 3.25, 2.8886363636363637)","(3.4, 6.4, 4.962820512820513)","(13.0, 30.0, 22.291666666666668)","(18.0, 65.0, 43.40909090909091)","(9.0, 18.5, 17.2875)","(5.0, 8.0, 5.333333333333333)"
10-01-2023 18:07:42.775983,"(5.5, 9.4, 8.853333333333333)","(2.5, 3.25, 2.8886363636363637)","(3.4, 6.4, 4.962820512820513)","(13.0, 30.0, 22.291666666666668)","(18.0, 65.0, 43.40909090909091)","(9.0, 18.5, 17.2875)","(5.0, 8.0, 5.333333333333333)"
