,Big Time Axel,Churn It Up,Thrilling Bandit,Go Norman,Redeem A Rapper,Big Time Express,Dangerous Woman,Big Time Maurice
11-01-2023 13:40:03.625937,"(2.5, 4.0, 3.26)","(17.0, 95.0, 43.892857142857146)","(4.8, 10.5, 9.075)","(26.0, 150.0, 81.1764705882353)","(15.0, 85.0, 42.1)","(4.6, 14.5, 7.372727272727273)","(4.6, 16.0, 10.5)","(7.5, 13.0, 12.573333333333334)"
11-01-2023 13:40:04.850823,"(2.5, 4.0, 3.26)","(17.0, 95.0, 43.892857142857146)","(4.8, 10.5, 9.075)","(26.0, 150.0, 81.1764705882353)","(15.0, 85.0, 42.1)","(4.6, 14.5, 7.372727272727273)","(4.6, 16.0, 10.5)","(7.5, 13.0, 12.573333333333334)"
11-01-2023 13:40:06.010671,"(2.5, 4.0, 3.26)","(17.0, 95.0, 43.892857142857146)","(4.8, 10.5, 9.075)","(26.0, 150.0, 81.1764705882353)","(15.0, 85.0, 42.1)","(4.6, 14.5, 7.372727272727273)","(4.6, 16.0, 10.5)","(7.5, 13.0, 12.573333333333334)"
11-01-2023 13:40:07.180639,"(2.5, 4.0, 3.26)","(17.0, 95.0, 43.892857142857146)","(4.8, 10.5, 9.075)","(26.0, 150.0, 81.1764705882353)","(15.0, 85.0, 42.1)","(4.6, 14.5, 7.372727272727273)","(4.6, 16.0, 10.5)","(7.5, 13.0, 12.573333333333334)"
11-01-2023 13:40:08.329749,"(2.5, 4.0, 3.26)","(17.0, 95.0, 43.892857142857146)","(4.8, 10.5, 9.075)","(26.0, 150.0, 81.1764705882353)","(15.0, 85.0, 42.1)","(4.6, 14.5, 7.372727272727273)","(4.6, 16.0, 10.5)","(7.5, 13.0, 12.573333333333334)"
11-01-2023 13:40:09.492385,"(2.5, 4.0, 3.26)","(17.0, 95.0, 43.892857142857146)","(4.8, 10.5, 9.075)","(26.0, 150.0, 81.1764705882353)","(15.0, 85.0, 42.1)","(4.6, 14.5, 7.372727272727273)","(4.6, 16.0, 10.5)","(7.5, 13.0, 12.573333333333334)"
11-01-2023 13:40:10.738458,"(2.5, 4.0, 3.26)","(17.0, 80.0, 69.25)","(4.8, 10.5, 9.075)","(26.0, 150.0, 81.1764705882353)","(15.0, 85.0, 61.92857142857143)","(4.6, 14.5, 7.445454545454545)","(4.6, 16.0, 10.5)","(7.5, 13.0, 12.573333333333334)"
11-01-2023 13:40:12.019106,"(2.5, 4.0, 3.26)","(17.0, 80.0, 69.25)","(4.8, 10.5, 9.075)","(26.0, 150.0, 81.1764705882353)","(15.0, 70.0, 61.92857142857143)","(4.6, 14.5, 7.445454545454545)","(4.6, 16.0, 9.366666666666667)","(7.5, 13.0, 10.933333333333334)"
11-01-2023 13:40:13.284522,"(2.5, 4.0, 3.26)","(17.0, 80.0, 69.25)","(4.8, 10.5, 9.075)","(26.0, 150.0, 81.1764705882353)","(15.0, 70.0, 61.92857142857143)","(4.6, 14.5, 7.445454545454545)","(4.6, 11.5, 9.366666666666667)","(7.5, 13.0, 10.933333333333334)"
11-01-2023 13:40:14.467352,"(2.5, 4.0, 3.26)","(17.0, 80.0, 69.25)","(4.8, 10.5, 8.633333333333333)","(26.0, 150.0, 81.1764705882353)","(15.0, 70.0, 61.92857142857143)","(4.6, 14.5, 7.445454545454545)","(4.6, 11.5, 9.366666666666667)","(7.5, 13.0, 10.933333333333334)"
11-01-2023 13:40:15.571395,"(2.5, 4.0, 3.26)","(17.0, 80.0, 69.25)","(4.8, 10.5, 8.633333333333333)","(26.0, 150.0, 81.1764705882353)","(15.0, 70.0, 61.92857142857143)","(4.6, 14.5, 7.445454545454545)","(4.6, 11.5, 9.85)","(7.5, 13.0, 10.933333333333334)"
11-01-2023 13:40:16.971500,"(2.5, 4.0, 3.26)","(17.0, 80.0, 69.25)","(4.8, 10.5, 8.633333333333333)","(26.0, 150.0, 81.1764705882353)","(15.0, 70.0, 61.92857142857143)","(4.6, 14.5, 7.445454545454545)","(4.6, 11.5, 9.333333333333332)","(7.5, 13.0, 10.933333333333334)"
11-01-2023 13:40:18.250627,"(2.5, 4.0, 3.26)","(17.0, 80.0, 69.25)","(4.8, 10.5, 8.633333333333333)","(26.0, 150.0, 81.1764705882353)","(15.0, 70.0, 61.92857142857143)","(4.6, 14.5, 7.445454545454545)","(4.6, 11.5, 9.333333333333332)","(7.5, 13.0, 10.933333333333334)"
11-01-2023 13:40:19.556705,"(2.5, 4.0, 3.3823529411764706)","(17.0, 80.0, 69.25)","(4.8, 10.5, 8.633333333333333)","(26.0, 150.0, 81.1764705882353)","(15.0, 70.0, 61.92857142857143)","(4.6, 14.5, 7.445454545454545)","(4.6, 11.5, 9.333333333333332)","(7.5, 13.0, 10.933333333333334)"
11-01-2023 13:40:20.772360,"(2.5, 4.0, 3.3823529411764706)","(17.0, 80.0, 69.25)","(4.8, 10.5, 8.633333333333333)","(26.0, 150.0, 81.1764705882353)","(15.0, 70.0, 61.92857142857143)","(4.6, 14.5, 9.649999999999999)","(4.6, 11.5, 10.6875)","(7.5, 13.0, 10.933333333333334)"
11-01-2023 13:40:21.980635,"(2.5, 4.0, 3.3823529411764706)","(17.0, 80.0, 69.25)","(4.8, 10.5, 8.633333333333333)","(26.0, 150.0, 81.1764705882353)","(15.0, 70.0, 61.92857142857143)","(4.6, 14.5, 9.649999999999999)","(4.6, 11.5, 10.6875)","(7.5, 13.0, 10.933333333333334)"
11-01-2023 13:40:23.039406,"(2.5, 4.0, 3.3823529411764706)","(17.0, 80.0, 69.25)","(4.8, 10.5, 8.633333333333333)","(26.0, 150.0, 81.1764705882353)","(15.0, 70.0, 61.92857142857143)","(4.6, 14.5, 9.649999999999999)","(4.6, 11.5, 10.6875)","(7.5, 13.0, 10.933333333333334)"
11-01-2023 13:40:24.264776,"(2.5, 4.0, 3.3823529411764706)","(17.0, 80.0, 69.25)","(4.8, 10.5, 8.633333333333333)","(26.0, 150.0, 81.1764705882353)","(15.0, 70.0, 61.92857142857143)","(4.6, 14.5, 9.649999999999999)","(4.6, 11.5, 10.6875)","(7.5, 13.0, 10.933333333333334)"
11-01-2023 13:40:25.561146,"(2.5, 4.0, 3.3823529411764706)","(17.0, 80.0, 69.25)","(4.8, 10.5, 9.877777777777778)","(26.0, 150.0, 81.1764705882353)","(15.0, 70.0, 61.92857142857143)","(4.6, 14.5, 9.649999999999999)","(4.6, 11.5, 10.6875)","(7.5, 13.0, 10.933333333333334)"
11-01-2023 13:40:26.650116,"(2.5, 4.0, 3.3823529411764706)","(17.0, 80.0, 69.25)","(4.8, 10.5, 9.877777777777778)","(26.0, 150.0, 81.1764705882353)","(15.0, 70.0, 61.92857142857143)","(4.6, 14.5, 9.649999999999999)","(4.6, 11.5, 10.6875)","(7.5, 13.0, 10.933333333333334)"
11-01-2023 13:40:28.029269,"(2.5, 4.0, 3.3823529411764706)","(17.0, 80.0, 69.25)","(4.8, 10.5, 9.877777777777778)","(26.0, 150.0, 81.1764705882353)","(15.0, 70.0, 61.92857142857143)","(4.6, 14.5, 9.649999999999999)","(4.6, 11.5, 10.6875)","(7.5, 13.0, 10.933333333333334)"
11-01-2023 13:40:29.409331,"(2.5, 4.0, 3.3823529411764706)","(17.0, 80.0, 69.25)","(4.8, 10.5, 9.877777777777778)","(26.0, 150.0, 81.1764705882353)","(15.0, 70.0, 61.92857142857143)","(4.6, 14.5, 9.649999999999999)","(4.6, 11.5, 10.6875)","(7.5, 13.0, 10.933333333333334)"
11-01-2023 13:40:30.671819,"(2.5, 4.0, 3.3823529411764706)","(17.0, 80.0, 69.25)","(4.8, 10.5, 9.877777777777778)","(26.0, 150.0, 81.1764705882353)","(15.0, 70.0, 61.92857142857143)","(4.6, 14.5, 9.649999999999999)","(4.6, 11.5, 10.6875)","(7.5, 13.0, 10.933333333333334)"
11-01-2023 13:40:31.888030,"(2.5, 4.0, 3.3823529411764706)","(17.0, 80.0, 69.25)","(4.8, 10.5, 9.877777777777778)","(26.0, 150.0, 81.1764705882353)","(15.0, 70.0, 61.92857142857143)","(4.6, 14.5, 9.649999999999999)","(4.6, 11.5, 10.6875)","(7.5, 13.0, 10.933333333333334)"
11-01-2023 13:40:33.124309,"(2.5, 4.0, 3.3823529411764706)","(17.0, 80.0, 69.25)","(4.8, 10.5, 9.877777777777778)","(26.0, 150.0, 81.1764705882353)","(15.0, 70.0, 61.92857142857143)","(4.6, 14.5, 9.649999999999999)","(4.6, 11.5, 10.6875)","(7.5, 13.0, 10.933333333333334)"
11-01-2023 13:40:34.316274,"(2.5, 4.0, 3.3823529411764706)","(17.0, 80.0, 69.25)","(4.8, 10.5, 9.877777777777778)","(26.0, 150.0, 81.1764705882353)","(15.0, 70.0, 61.92857142857143)","(4.6, 14.5, 9.649999999999999)","(4.6, 11.5, 10.6875)","(7.5, 13.0, 10.933333333333334)"
11-01-2023 13:40:35.680474,"(2.5, 4.0, 3.3823529411764706)","(17.0, 80.0, 69.25)","(4.8, 10.5, 9.877777777777778)","(26.0, 150.0, 81.1764705882353)","(15.0, 70.0, 61.92857142857143)","(4.6, 14.5, 9.649999999999999)","(4.6, 11.5, 10.6875)","(7.5, 13.0, 10.933333333333334)"
11-01-2023 13:40:37.162536,"(2.5, 4.0, 3.3823529411764706)","(17.0, 80.0, 69.25)","(4.8, 10.5, 9.877777777777778)","(26.0, 150.0, 81.1764705882353)","(15.0, 70.0, 61.92857142857143)","(4.6, 14.5, 9.649999999999999)","(4.6, 11.5, 10.6875)","(7.5, 13.0, 10.933333333333334)"
11-01-2023 13:40:38.500494,"(2.5, 4.0, 3.3823529411764706)","(17.0, 80.0, 69.25)","(4.8, 10.5, 9.877777777777778)","(26.0, 150.0, 81.1764705882353)","(15.0, 70.0, 61.92857142857143)","(4.6, 14.5, 9.649999999999999)","(4.6, 11.5, 10.6875)","(7.5, 13.0, 10.933333333333334)"
11-01-2023 13:40:39.677978,"(2.5, 4.0, 3.3823529411764706)","(17.0, 80.0, 69.25)","(4.8, 10.5, 9.877777777777778)","(26.0, 150.0, 81.1764705882353)","(15.0, 70.0, 61.92857142857143)","(4.6, 14.5, 9.649999999999999)","(4.6, 11.5, 14.1875)","(7.5, 13.0, 10.933333333333334)"
11-01-2023 13:40:40.906242,"(2.5, 4.0, 3.3823529411764706)","(17.0, 80.0, 69.25)","(4.8, 10.5, 9.877777777777778)","(26.0, 150.0, 81.1764705882353)","(15.0, 70.0, 61.92857142857143)","(4.6, 14.5, 9.649999999999999)","(4.6, 15.5, 14.1875)","(7.5, 13.0, 10.933333333333334)"
11-01-2023 13:40:42.236327,"(2.5, 4.0, 3.3823529411764706)","(17.0, 80.0, 69.25)","(4.8, 10.5, 9.877777777777778)","(26.0, 150.0, 81.1764705882353)","(15.0, 70.0, 61.92857142857143)","(4.6, 14.5, 9.649999999999999)","(4.6, 15.5, 14.1875)","(7.5, 13.0, 10.933333333333334)"
11-01-2023 13:40:43.553701,"(2.5, 4.0, 3.3823529411764706)","(17.0, 80.0, 69.25)","(4.8, 10.5, 9.877777777777778)","(26.0, 150.0, 81.1764705882353)","(15.0, 70.0, 61.92857142857143)","(4.6, 14.5, 9.649999999999999)","(4.6, 15.5, 12.0)","(7.5, 13.0, 10.933333333333334)"
11-01-2023 13:40:44.869045,"(2.5, 4.0, 3.3823529411764706)","(17.0, 80.0, 69.25)","(4.8, 10.5, 9.877777777777778)","(26.0, 150.0, 81.1764705882353)","(15.0, 70.0, 61.92857142857143)","(4.6, 14.5, 9.649999999999999)","(4.6, 15.5, 12.0)","(7.5, 13.0, 10.933333333333334)"
11-01-2023 13:40:46.165975,"(2.5, 4.0, 3.3823529411764706)","(17.0, 80.0, 69.25)","(4.8, 10.5, 9.877777777777778)","(26.0, 150.0, 81.1764705882353)","(15.0, 70.0, 61.92857142857143)","(4.6, 14.5, 9.649999999999999)","(4.6, 15.5, 12.0)","(7.5, 13.0, 10.933333333333334)"
11-01-2023 13:40:47.443856,"(2.5, 4.0, 3.3823529411764706)","(17.0, 80.0, 69.25)","(4.8, 10.5, 9.877777777777778)","(26.0, 150.0, 81.1764705882353)","(15.0, 70.0, 61.92857142857143)","(4.6, 14.5, 9.649999999999999)","(4.6, 15.5, 12.0)","(7.5, 13.0, 10.933333333333334)"
11-01-2023 13:40:48.654248,"(2.5, 4.0, 3.3823529411764706)","(17.0, 80.0, 69.25)","(4.8, 10.5, 9.877777777777778)","(26.0, 150.0, 81.1764705882353)","(15.0, 70.0, 61.92857142857143)","(4.6, 14.5, 9.649999999999999)","(4.6, 15.5, 14.1875)","(7.5, 13.0, 10.933333333333334)"
11-01-2023 13:40:49.723179,"(2.5, 4.0, 3.3823529411764706)","(17.0, 80.0, 69.25)","(4.8, 10.5, 9.877777777777778)","(26.0, 150.0, 81.1764705882353)","(15.0, 70.0, 61.92857142857143)","(4.6, 14.5, 9.649999999999999)","(4.6, 15.5, 14.1875)","(7.5, 13.0, 10.933333333333334)"
11-01-2023 13:40:50.850620,"(2.5, 4.0, 3.3823529411764706)","(17.0, 80.0, 69.25)","(4.8, 10.5, 9.877777777777778)","(26.0, 150.0, 81.1764705882353)","(15.0, 70.0, 61.92857142857143)","(4.6, 14.5, 9.649999999999999)","(4.6, 15.5, 14.1875)","(7.5, 13.0, 10.933333333333334)"
11-01-2023 13:40:52.080049,"(2.5, 4.0, 3.3823529411764706)","(17.0, 80.0, 69.25)","(4.8, 10.5, 9.877777777777778)","(26.0, 150.0, 81.1764705882353)","(15.0, 70.0, 61.92857142857143)","(4.6, 14.5, 9.649999999999999)","(4.6, 15.5, 14.1875)","(7.5, 13.0, 10.933333333333334)"
11-01-2023 13:40:53.329948,"(2.5, 4.0, 3.3823529411764706)","(17.0, 80.0, 69.25)","(4.8, 10.5, 9.877777777777778)","(26.0, 150.0, 81.1764705882353)","(15.0, 70.0, 61.92857142857143)","(4.6, 14.5, 9.649999999999999)","(4.6, 15.5, 14.1875)","(7.5, 13.0, 10.933333333333334)"
11-01-2023 13:40:54.638593,"(2.5, 4.0, 3.3823529411764706)","(17.0, 80.0, 69.25)","(4.8, 10.5, 9.877777777777778)","(26.0, 150.0, 81.1764705882353)","(15.0, 70.0, 61.92857142857143)","(4.6, 14.5, 9.649999999999999)","(4.6, 15.5, 14.1875)","(7.5, 13.0, 10.933333333333334)"
11-01-2023 13:40:55.790760,"(2.5, 4.0, 3.3823529411764706)","(17.0, 80.0, 69.25)","(4.8, 10.5, 9.877777777777778)","(26.0, 150.0, 81.1764705882353)","(15.0, 70.0, 61.92857142857143)","(4.6, 14.5, 9.649999999999999)","(4.6, 15.5, 14.1875)","(7.5, 13.0, 10.933333333333334)"
11-01-2023 13:40:57.138625,"(2.5, 4.0, 3.3823529411764706)","(17.0, 80.0, 69.25)","(4.8, 10.5, 9.877777777777778)","(26.0, 150.0, 81.1764705882353)","(15.0, 70.0, 61.92857142857143)","(4.6, 14.5, 9.649999999999999)","(4.6, 15.5, 14.1875)","(7.5, 13.0, 10.933333333333334)"
11-01-2023 13:40:58.415285,"(2.5, 4.0, 3.3823529411764706)","(17.0, 80.0, 69.25)","(4.8, 10.5, 9.877777777777778)","(26.0, 150.0, 81.1764705882353)","(15.0, 70.0, 61.92857142857143)","(4.6, 14.5, 9.649999999999999)","(4.6, 15.5, 14.1875)","(7.5, 13.0, 10.933333333333334)"
11-01-2023 13:40:59.575407,"(2.5, 4.0, 3.3823529411764706)","(17.0, 80.0, 69.25)","(4.8, 10.5, 9.877777777777778)","(26.0, 150.0, 81.1764705882353)","(15.0, 70.0, 61.92857142857143)","(4.6, 14.5, 10.769230769230768)","(4.6, 15.5, 14.1875)","(7.5, 13.0, 10.933333333333334)"
11-01-2023 13:41:00.802482,"(2.5, 4.0, 3.3823529411764706)","(17.0, 80.0, 69.25)","(4.8, 10.5, 9.877777777777778)","(26.0, 150.0, 81.1764705882353)","(15.0, 70.0, 61.92857142857143)","(4.6, 14.5, 10.769230769230768)","(4.6, 15.5, 14.1875)","(7.5, 13.0, 10.933333333333334)"
11-01-2023 13:41:02.059467,"(2.5, 4.0, 3.3823529411764706)","(17.0, 80.0, 69.25)","(4.8, 10.5, 9.877777777777778)","(26.0, 150.0, 81.1764705882353)","(15.0, 70.0, 61.92857142857143)","(4.6, 14.5, 10.769230769230768)","(4.6, 15.5, 14.1875)","(7.5, 13.0, 10.933333333333334)"
11-01-2023 13:41:03.294593,"(2.5, 4.0, 3.3823529411764706)","(17.0, 80.0, 69.25)","(4.8, 10.5, 9.877777777777778)","(26.0, 150.0, 81.1764705882353)","(15.0, 70.0, 61.92857142857143)","(4.6, 14.5, 10.769230769230768)","(4.6, 15.5, 14.1875)","(7.5, 13.0, 10.933333333333334)"
11-01-2023 13:41:04.522663,"(2.5, 4.0, 3.3823529411764706)","(17.0, 80.0, 69.25)","(4.8, 10.5, 9.877777777777778)","(26.0, 150.0, 81.1764705882353)","(15.0, 70.0, 61.92857142857143)","(4.6, 14.5, 8.375)","(4.6, 15.5, 14.5)","(7.5, 13.0, 10.933333333333334)"
11-01-2023 13:41:05.680790,"(2.5, 4.0, 3.3823529411764706)","(17.0, 80.0, 69.25)","(4.8, 10.5, 9.877777777777778)","(26.0, 150.0, 81.1764705882353)","(15.0, 70.0, 61.92857142857143)","(4.6, 14.5, 8.375)","(4.6, 15.5, 14.5)","(7.5, 13.0, 10.933333333333334)"
11-01-2023 13:41:06.958538,"(2.5, 4.0, 3.3823529411764706)","(17.0, 80.0, 69.25)","(4.8, 10.5, 9.877777777777778)","(26.0, 150.0, 81.1764705882353)","(15.0, 70.0, 61.92857142857143)","(4.6, 15.0, 10.879999999999999)","(4.6, 15.5, 14.714285714285714)","(7.5, 13.0, 10.933333333333334)"
11-01-2023 13:41:08.375247,"(2.5, 4.0, 3.3823529411764706)","(17.0, 80.0, 69.25)","(4.8, 10.5, 9.877777777777778)","(26.0, 150.0, 81.1764705882353)","(15.0, 70.0, 61.92857142857143)","(4.6, 15.0, 10.879999999999999)","(4.6, 15.5, 15.0)","(7.5, 13.0, 10.933333333333334)"
11-01-2023 13:41:09.825090,"(2.5, 4.0, 3.3823529411764706)","(17.0, 80.0, 69.25)","(4.8, 10.5, 9.877777777777778)","(26.0, 150.0, 81.1764705882353)","(15.0, 70.0, 61.92857142857143)","(4.6, 15.0, 10.879999999999999)","(4.6, 15.5, 15.0)","(7.5, 13.0, 10.933333333333334)"
11-01-2023 13:41:10.917440,"(2.5, 4.0, 3.3823529411764706)","(17.0, 80.0, 69.25)","(4.8, 10.5, 9.877777777777778)","(26.0, 150.0, 81.1764705882353)","(15.0, 70.0, 61.92857142857143)","(4.6, 15.0, 10.879999999999999)","(4.6, 15.5, 15.0)","(7.5, 13.0, 10.933333333333334)"
11-01-2023 13:41:12.137534,"(2.5, 4.0, 3.3823529411764706)","(17.0, 80.0, 69.25)","(4.8, 10.5, 9.877777777777778)","(26.0, 150.0, 81.1764705882353)","(15.0, 70.0, 61.92857142857143)","(4.6, 15.0, 12.940000000000001)","(4.6, 15.5, 14.420000000000002)","(7.5, 13.0, 10.933333333333334)"
11-01-2023 13:41:13.373263,"(2.5, 4.0, 3.3823529411764706)","(17.0, 80.0, 69.25)","(4.8, 10.5, 9.877777777777778)","(26.0, 150.0, 81.1764705882353)","(15.0, 70.0, 61.92857142857143)","(4.6, 15.0, 12.940000000000001)","(4.6, 15.5, 14.420000000000002)","(7.5, 13.0, 10.933333333333334)"
11-01-2023 13:41:14.620266,"(2.5, 4.0, 3.3823529411764706)","(17.0, 80.0, 69.25)","(4.8, 10.5, 9.877777777777778)","(26.0, 150.0, 81.1764705882353)","(15.0, 70.0, 61.92857142857143)","(4.6, 15.0, 12.940000000000001)","(4.6, 15.5, 14.420000000000002)","(7.5, 13.0, 10.933333333333334)"
11-01-2023 13:41:15.829044,"(2.5, 4.0, 3.3823529411764706)","(17.0, 80.0, 69.25)","(4.8, 10.5, 9.877777777777778)","(26.0, 150.0, 81.1764705882353)","(15.0, 70.0, 61.92857142857143)","(4.6, 15.0, 12.940000000000001)","(4.6, 15.5, 14.420000000000002)","(7.5, 13.0, 10.933333333333334)"
11-01-2023 13:41:17.075140,"(2.5, 4.0, 3.3823529411764706)","(17.0, 80.0, 69.25)","(4.8, 10.5, 9.877777777777778)","(26.0, 150.0, 81.1764705882353)","(15.0, 70.0, 61.92857142857143)","(4.6, 15.0, 12.940000000000001)","(4.6, 15.5, 14.420000000000002)","(7.5, 13.0, 10.933333333333334)"
11-01-2023 13:41:18.277094,"(2.5, 4.0, 3.3823529411764706)","(17.0, 80.0, 69.25)","(4.8, 10.5, 9.877777777777778)","(26.0, 150.0, 81.1764705882353)","(15.0, 70.0, 61.92857142857143)","(4.6, 15.0, 12.940000000000001)","(4.6, 15.5, 14.420000000000002)","(7.5, 13.0, 10.933333333333334)"
11-01-2023 13:41:19.513169,"(2.5, 4.0, 3.3823529411764706)","(17.0, 80.0, 69.25)","(4.8, 10.5, 9.877777777777778)","(26.0, 150.0, 81.1764705882353)","(15.0, 70.0, 61.92857142857143)","(4.6, 15.0, 12.940000000000001)","(4.6, 15.5, 14.420000000000002)","(7.5, 13.0, 10.933333333333334)"
11-01-2023 13:41:20.757186,"(2.5, 4.0, 3.3823529411764706)","(17.0, 80.0, 69.25)","(4.8, 10.5, 9.877777777777778)","(26.0, 150.0, 81.1764705882353)","(15.0, 70.0, 61.92857142857143)","(4.6, 15.0, 12.940000000000001)","(4.6, 15.5, 14.420000000000002)","(7.5, 13.0, 10.933333333333334)"
11-01-2023 13:41:21.880789,"(2.5, 4.0, 3.3823529411764706)","(17.0, 80.0, 69.25)","(4.8, 10.5, 9.877777777777778)","(26.0, 150.0, 81.1764705882353)","(15.0, 70.0, 61.92857142857143)","(4.6, 15.0, 12.940000000000001)","(4.6, 15.5, 14.162499999999998)","(7.5, 13.0, 10.933333333333334)"
11-01-2023 13:41:22.962186,"(2.5, 4.0, 3.3823529411764706)","(17.0, 80.0, 69.25)","(4.8, 10.5, 9.877777777777778)","(26.0, 150.0, 81.1764705882353)","(15.0, 70.0, 61.92857142857143)","(4.6, 15.0, 12.940000000000001)","(4.6, 15.5, 14.162499999999998)","(7.5, 13.0, 10.933333333333334)"
11-01-2023 13:41:24.097110,"(2.5, 4.0, 3.3823529411764706)","(17.0, 80.0, 69.25)","(4.8, 10.5, 9.877777777777778)","(26.0, 150.0, 81.1764705882353)","(15.0, 70.0, 61.92857142857143)","(4.6, 15.0, 12.940000000000001)","(4.6, 15.5, 14.162499999999998)","(7.5, 13.0, 10.933333333333334)"
11-01-2023 13:41:25.200126,"(2.5, 4.0, 3.3823529411764706)","(17.0, 80.0, 69.25)","(4.8, 10.5, 9.877777777777778)","(26.0, 150.0, 81.1764705882353)","(15.0, 70.0, 61.92857142857143)","(4.6, 15.0, 12.940000000000001)","(4.6, 15.5, 14.162499999999998)","(7.5, 13.0, 10.933333333333334)"
11-01-2023 13:41:26.370701,"(2.5, 4.0, 3.3823529411764706)","(17.0, 80.0, 69.25)","(4.8, 10.5, 9.877777777777778)","(26.0, 150.0, 81.1764705882353)","(15.0, 70.0, 61.92857142857143)","(4.6, 15.0, 12.940000000000001)","(4.6, 15.5, 14.162499999999998)","(7.5, 13.0, 10.933333333333334)"
11-01-2023 13:41:27.530104,"(2.5, 4.0, 3.3823529411764706)","(17.0, 80.0, 69.25)","(4.8, 10.5, 9.877777777777778)","(26.0, 150.0, 81.1764705882353)","(15.0, 70.0, 61.92857142857143)","(4.6, 15.0, 12.940000000000001)","(4.6, 15.5, 14.162499999999998)","(7.5, 13.0, 10.933333333333334)"
11-01-2023 13:41:28.794999,"(2.5, 4.0, 3.3823529411764706)","(17.0, 80.0, 69.25)","(4.8, 10.5, 9.877777777777778)","(26.0, 150.0, 81.1764705882353)","(15.0, 70.0, 61.92857142857143)","(4.6, 15.0, 12.940000000000001)","(4.6, 15.5, 14.162499999999998)","(7.5, 13.0, 10.933333333333334)"
11-01-2023 13:41:29.953663,"(2.5, 4.0, 3.3823529411764706)","(17.0, 80.0, 69.25)","(4.8, 10.5, 9.877777777777778)","(26.0, 150.0, 81.1764705882353)","(15.0, 70.0, 61.92857142857143)","(4.6, 15.0, 12.940000000000001)","(4.6, 15.5, 14.162499999999998)","(7.5, 13.0, 10.933333333333334)"
11-01-2023 13:41:31.040138,"(2.5, 4.0, 3.3823529411764706)","(17.0, 80.0, 69.25)","(4.8, 10.5, 9.877777777777778)","(26.0, 150.0, 81.1764705882353)","(15.0, 70.0, 61.92857142857143)","(4.6, 15.0, 12.940000000000001)","(4.6, 15.5, 14.162499999999998)","(7.5, 13.0, 10.933333333333334)"
11-01-2023 13:41:32.240975,"(2.5, 4.0, 3.3823529411764706)","(17.0, 80.0, 69.25)","(4.8, 10.5, 9.877777777777778)","(26.0, 150.0, 81.1764705882353)","(15.0, 70.0, 61.92857142857143)","(4.6, 15.0, 12.940000000000001)","(4.6, 15.5, 14.162499999999998)","(7.5, 13.0, 10.933333333333334)"
11-01-2023 13:41:33.428700,"(2.5, 4.0, 3.3823529411764706)","(17.0, 80.0, 69.25)","(4.8, 10.5, 9.877777777777778)","(26.0, 150.0, 81.1764705882353)","(15.0, 70.0, 61.92857142857143)","(4.6, 15.0, 12.940000000000001)","(4.6, 15.5, 14.162499999999998)","(7.5, 13.0, 10.933333333333334)"
11-01-2023 13:41:34.634766,"(2.5, 4.0, 3.3823529411764706)","(17.0, 80.0, 69.25)","(4.8, 10.5, 9.877777777777778)","(26.0, 150.0, 81.1764705882353)","(15.0, 70.0, 61.92857142857143)","(4.6, 15.0, 12.940000000000001)","(4.6, 15.5, 14.162499999999998)","(7.5, 13.0, 10.933333333333334)"
11-01-2023 13:41:35.777485,"(2.5, 4.0, 3.3823529411764706)","(17.0, 80.0, 69.25)","(4.8, 10.5, 9.877777777777778)","(26.0, 150.0, 81.1764705882353)","(15.0, 70.0, 61.92857142857143)","(4.6, 15.0, 12.940000000000001)","(4.6, 15.5, 14.162499999999998)","(7.5, 13.0, 10.933333333333334)"
11-01-2023 13:41:36.971758,"(2.5, 4.0, 3.3823529411764706)","(17.0, 80.0, 69.25)","(4.8, 10.5, 9.877777777777778)","(26.0, 150.0, 81.1764705882353)","(15.0, 70.0, 61.92857142857143)","(4.6, 15.0, 12.940000000000001)","(4.6, 15.5, 14.162499999999998)","(7.5, 13.0, 10.933333333333334)"
11-01-2023 13:41:38.197114,"(2.5, 4.0, 3.3823529411764706)","(17.0, 80.0, 69.25)","(4.8, 10.5, 9.877777777777778)","(26.0, 150.0, 81.1764705882353)","(15.0, 70.0, 61.92857142857143)","(4.6, 15.0, 12.940000000000001)","(4.6, 15.5, 14.162499999999998)","(7.5, 13.0, 10.933333333333334)"
11-01-2023 13:41:39.513046,"(2.5, 4.0, 3.3823529411764706)","(17.0, 80.0, 69.25)","(4.8, 10.5, 9.877777777777778)","(26.0, 150.0, 81.1764705882353)","(15.0, 70.0, 61.92857142857143)","(4.6, 15.0, 12.940000000000001)","(4.6, 15.5, 14.162499999999998)","(7.5, 13.0, 10.933333333333334)"
11-01-2023 13:41:40.691008,"(2.5, 4.0, 3.3823529411764706)","(17.0, 80.0, 69.25)","(4.8, 10.5, 9.877777777777778)","(26.0, 150.0, 81.1764705882353)","(15.0, 70.0, 61.92857142857143)","(4.6, 15.0, 12.940000000000001)","(4.6, 15.5, 11.966666666666667)","(7.5, 13.0, 10.933333333333334)"
11-01-2023 13:41:41.875010,"(2.5, 4.0, 3.3823529411764706)","(17.0, 80.0, 69.25)","(4.8, 10.5, 9.877777777777778)","(26.0, 150.0, 81.1764705882353)","(15.0, 70.0, 61.92857142857143)","(4.6, 15.0, 12.940000000000001)","(4.6, 15.5, 11.966666666666667)","(7.5, 13.0, 10.933333333333334)"
