,Flat Tyre,Good Boy Lloyd,Canya Whisper,Orara Mullet,Aston Cash,Big Bad Bruce,Mary Now Knows,Annabelle Rocks
16-12-2022 12:11:34.338101,"(6.0, 8.2, 8.0375)","(6.0, 7.6, 7.315789473684211)","(4.0, 4.9, 4.768421052631579)","(20.0, 28.0, 26.384615384615383)","(101.0, 300.0, 190.0)","(31.0, 65.0, 64.58333333333333)","(4.6, 6.2, 6.089655172413793)","(2.7, 3.3, 3.2341772151898733)"
16-12-2022 12:11:35.446839,"(6.0, 8.2, 8.011111111111111)","(6.0, 7.4, 7.36)","(4.0, 4.9, 4.786363636363637)","(20.0, 28.0, 26.384615384615383)","(101.0, 300.0, 190.0)","(31.0, 65.0, 72.22222222222223)","(4.6, 6.2, 6.089655172413793)","(2.7, 3.3, 3.2294871794871796)"
16-12-2022 12:11:36.579706,"(6.0, 8.2, 8.011111111111111)","(6.0, 7.4, 7.36)","(4.0, 4.9, 4.786363636363637)","(20.0, 28.0, 26.043478260869566)","(101.0, 300.0, 193.33333333333334)","(31.0, 80.0, 70.71428571428572)","(4.6, 6.2, 6.089655172413793)","(2.7, 3.3, 3.2294871794871796)"
16-12-2022 12:11:37.569172,"(6.0, 8.2, 8.011111111111111)","(6.0, 7.4, 7.314285714285715)","(4.0, 4.9, 4.8589743589743595)","(20.0, 28.0, 26.043478260869566)","(101.0, 300.0, 193.33333333333334)","(31.0, 80.0, 69.6774193548387)","(4.6, 6.2, 6.089655172413793)","(2.7, 3.3, 3.2246575342465755)"
16-12-2022 12:11:38.660112,"(6.0, 8.2, 8.011111111111111)","(6.0, 7.4, 7.314285714285715)","(4.0, 4.9, 4.88421052631579)","(20.0, 28.0, 26.043478260869566)","(101.0, 300.0, 193.33333333333334)","(31.0, 80.0, 69.33333333333333)","(4.6, 6.2, 6.089655172413793)","(2.7, 3.3, 3.217910447761194)"
16-12-2022 12:11:39.720901,"(6.0, 8.2, 8.0375)","(6.0, 7.4, 7.314285714285715)","(4.0, 4.9, 4.88421052631579)","(20.0, 28.0, 26.043478260869566)","(101.0, 300.0, 193.33333333333334)","(31.0, 80.0, 67.6923076923077)","(4.6, 6.2, 6.089655172413793)","(2.7, 3.3, 3.216666666666667)"
16-12-2022 12:11:40.768327,"(6.0, 8.2, 8.0375)","(6.0, 7.4, 7.314285714285715)","(4.0, 4.9, 4.806382978723405)","(20.0, 28.0, 26.043478260869566)","(101.0, 300.0, 193.33333333333334)","(31.0, 80.0, 67.6923076923077)","(4.6, 6.2, 6.090909090909091)","(2.7, 3.3, 3.22741935483871)"
16-12-2022 12:11:41.896334,"(6.0, 8.4, 8.091891891891892)","(6.0, 7.4, 7.246153846153846)","(4.0, 4.9, 4.835135135135135)","(20.0, 28.0, 26.0)","(101.0, 300.0, 193.33333333333334)","(31.0, 80.0, 67.6923076923077)","(4.6, 6.2, 6.085714285714285)","(2.7, 3.3, 3.240983606557377)"
16-12-2022 12:11:43.151146,"(6.0, 8.4, 8.07)","(6.0, 7.4, 7.246153846153846)","(4.0, 4.9, 4.837037037037037)","(20.0, 28.0, 26.58823529411765)","(101.0, 300.0, 193.33333333333334)","(31.0, 80.0, 68.14814814814815)","(4.6, 6.2, 6.16390041493776)","(2.7, 3.3, 3.280281690140845)"
16-12-2022 12:11:44.162638,"(6.0, 8.4, 8.076923076923077)","(6.0, 7.4, 7.246153846153846)","(4.0, 4.9, 4.847826086956522)","(20.0, 28.0, 26.363636363636363)","(101.0, 300.0, 193.33333333333334)","(31.0, 80.0, 68.8)","(4.6, 6.2, 6.158482142857143)","(2.7, 3.3, 3.266)"
16-12-2022 12:11:45.244834,"(6.0, 8.2, 8.173333333333332)","(6.0, 7.4, 7.246153846153846)","(4.0, 4.9, 4.850877192982456)","(20.0, 28.0, 25.428571428571427)","(101.0, 300.0, 193.33333333333334)","(31.0, 80.0, 68.33333333333333)","(4.6, 6.2, 6.1573394495412845)","(2.7, 3.35, 3.26875)"
16-12-2022 12:11:46.360063,"(6.0, 8.4, 8.129032258064516)","(6.0, 7.4, 7.246153846153846)","(4.0, 4.9, 4.843859649122807)","(20.0, 27.0, 26.0)","(101.0, 300.0, 193.33333333333334)","(31.0, 80.0, 68.33333333333333)","(4.6, 6.2, 6.156944444444445)","(2.7, 3.35, 3.298684210526316)"
16-12-2022 12:11:47.360989,"(6.0, 8.2, 8.177777777777777)","(6.0, 7.4, 7.246153846153846)","(4.0, 4.9, 4.843859649122807)","(20.0, 27.0, 26.0)","(101.0, 300.0, 193.33333333333334)","(31.0, 80.0, 68.33333333333333)","(4.6, 6.2, 6.156944444444445)","(2.7, 3.35, 3.3080645161290323)"
16-12-2022 12:11:48.434407,"(6.0, 8.4, 8.061538461538461)","(6.0, 7.4, 7.246153846153846)","(4.0, 4.9, 4.843859649122807)","(20.0, 27.0, 26.0)","(101.0, 300.0, 193.33333333333334)","(31.0, 80.0, 68.33333333333333)","(4.6, 6.2, 6.156944444444445)","(2.7, 3.35, 3.308333333333333)"
16-12-2022 12:11:49.419845,"(6.0, 8.2, 8.17037037037037)","(6.0, 7.4, 7.246153846153846)","(4.0, 4.9, 4.850769230769231)","(20.0, 27.0, 26.0)","(101.0, 300.0, 193.33333333333334)","(31.0, 80.0, 68.33333333333333)","(4.6, 6.2, 6.156944444444445)","(2.7, 3.35, 3.308333333333333)"
16-12-2022 12:11:50.538930,"(6.0, 8.4, 8.09142857142857)","(6.0, 7.4, 7.30344827586207)","(4.0, 4.9, 4.846153846153847)","(20.0, 27.0, 26.0)","(101.0, 300.0, 193.33333333333334)","(31.0, 80.0, 68.33333333333333)","(4.6, 6.2, 6.156944444444445)","(2.7, 3.35, 3.306896551724138)"
16-12-2022 12:11:51.677092,"(6.0, 8.4, 8.044444444444444)","(6.0, 7.4, 7.2555555555555555)","(4.0, 4.9, 4.776190476190476)","(20.0, 27.0, 26.210526315789473)","(101.0, 300.0, 193.33333333333334)","(31.0, 80.0, 68.33333333333333)","(4.6, 6.2, 6.1461538461538465)","(2.7, 3.35, 3.353333333333333)"
16-12-2022 12:11:52.700623,"(6.0, 8.4, 8.177777777777777)","(6.0, 7.4, 7.226666666666667)","(4.0, 4.9, 4.776190476190476)","(20.0, 27.0, 26.210526315789473)","(101.0, 300.0, 192.22222222222223)","(31.0, 80.0, 69.23076923076923)","(4.6, 6.2, 6.15)","(2.7, 3.4, 3.3551724137931034)"
16-12-2022 12:11:53.748918,"(6.0, 8.4, 8.05)","(6.0, 7.4, 7.2)","(4.0, 4.9, 4.800000000000001)","(20.0, 27.0, 26.2)","(101.0, 290.0, 192.22222222222223)","(31.0, 80.0, 70.0)","(4.6, 6.2, 6.15)","(2.7, 3.4, 3.302941176470588)"
16-12-2022 12:11:54.794699,"(6.0, 8.4, 8.044444444444444)","(6.0, 7.4, 7.152941176470589)","(4.0, 5.1, 4.961538461538462)","(20.0, 25.0, 24.466666666666665)","(101.0, 290.0, 192.22222222222223)","(31.0, 80.0, 72.0)","(4.6, 6.2, 6.136931818181818)","(2.7, 3.35, 3.2841463414634147)"
16-12-2022 12:11:55.903515,"(6.0, 8.4, 8.08)","(6.0, 7.4, 7.213333333333334)","(4.0, 5.2, 5.1838461538461535)","(20.0, 25.0, 24.11111111111111)","(101.0, 290.0, 192.22222222222223)","(31.0, 80.0, 68.0)","(4.6, 6.2, 5.992)","(2.7, 3.3, 3.266279069767442)"
16-12-2022 12:11:56.961652,"(6.0, 8.4, 8.076190476190476)","(6.0, 7.4, 7.178947368421053)","(4.0, 5.2, 5.059375)","(20.0, 25.0, 24.11111111111111)","(101.0, 290.0, 192.22222222222223)","(31.0, 80.0, 68.0)","(4.6, 6.0, 5.996240601503759)","(2.7, 3.3, 3.223076923076923)"
16-12-2022 12:11:58.022889,"(6.0, 8.4, 8.064)","(6.0, 7.4, 7.181132075471698)","(4.0, 5.2, 5.023529411764706)","(20.0, 25.0, 24.2)","(101.0, 290.0, 192.22222222222223)","(31.0, 80.0, 68.0)","(4.6, 6.0, 5.996240601503759)","(2.7, 3.25, 3.2018518518518517)"
16-12-2022 12:11:59.091838,"(6.0, 8.4, 8.094117647058823)","(6.0, 7.4, 7.181132075471698)","(4.0, 5.2, 5.075)","(20.0, 25.0, 24.2)","(101.0, 290.0, 192.22222222222223)","(31.0, 80.0, 68.0)","(4.6, 6.0, 5.996212121212121)","(2.7, 3.25, 3.199019607843137)"
16-12-2022 12:12:00.144972,"(6.0, 8.4, 8.16470588235294)","(6.0, 7.4, 7.181132075471698)","(4.0, 5.2, 5.133333333333334)","(20.0, 25.0, 24.2)","(101.0, 290.0, 195.71428571428572)","(31.0, 80.0, 68.0)","(4.6, 6.0, 6.124074074074074)","(2.7, 3.25, 3.174074074074074)"
16-12-2022 12:12:01.253185,"(6.0, 8.4, 8.28)","(6.0, 7.2, 7.133333333333334)","(4.0, 5.2, 5.1971428571428575)","(20.0, 25.0, 24.2)","(101.0, 290.0, 195.71428571428572)","(31.0, 80.0, 65.71428571428571)","(4.6, 6.2, 6.105384615384615)","(2.7, 3.25, 3.218604651162791)"
16-12-2022 12:12:02.325160,"(6.0, 8.4, 8.13913043478261)","(6.0, 7.2, 7.108333333333333)","(4.0, 5.3, 5.2379310344827585)","(20.0, 24.0, 23.95)","(101.0, 290.0, 188.33333333333334)","(31.0, 80.0, 64.13793103448276)","(4.6, 6.2, 5.991935483870968)","(2.7, 3.25, 3.191818181818182)"
16-12-2022 12:12:03.435242,"(6.0, 8.4, 8.13913043478261)","(6.0, 7.2, 7.0962962962962965)","(4.0, 5.3, 5.148888888888888)","(20.0, 24.0, 23.95)","(101.0, 280.0, 186.25)","(31.0, 80.0, 64.13793103448276)","(4.6, 6.0, 5.840816326530613)","(2.7, 3.25, 3.1889830508474577)"
16-12-2022 12:12:04.770635,"(6.0, 8.4, 8.191304347826087)","(6.0, 7.2, 7.173333333333334)","(4.0, 5.3, 5.193023255813953)","(20.0, 24.0, 23.833333333333332)","(101.0, 280.0, 186.25)","(31.0, 80.0, 66.06060606060606)","(4.6, 6.0, 5.825581395348838)","(2.7, 3.25, 3.1868421052631577)"
16-12-2022 12:12:05.873843,"(6.0, 8.4, 8.191304347826087)","(6.0, 7.2, 7.173333333333334)","(4.0, 5.3, 5.193023255813953)","(20.0, 24.0, 23.833333333333332)","(101.0, 280.0, 186.25)","(31.0, 80.0, 66.06060606060606)","(4.6, 5.9, 5.766666666666667)","(2.7, 3.25, 3.1868421052631577)"
16-12-2022 12:12:06.988321,"(6.0, 8.4, 8.266666666666667)","(6.0, 7.2, 7.183333333333334)","(4.0, 5.3, 5.182051282051281)","(20.0, 24.0, 23.933333333333334)","(101.0, 280.0, 186.25)","(31.0, 80.0, 66.06060606060606)","(4.6, 5.9, 5.742857142857143)","(2.7, 3.25, 3.1985714285714284)"
16-12-2022 12:12:08.271266,"(6.0, 8.4, 8.13913043478261)","(6.0, 7.2, 7.08235294117647)","(4.0, 5.3, 5.182051282051281)","(20.0, 24.0, 23.129032258064516)","(101.0, 280.0, 186.25)","(31.0, 80.0, 66.06060606060606)","(4.6, 5.8, 5.604347826086957)","(2.7, 3.25, 3.1985714285714284)"
16-12-2022 12:12:09.384615,"(6.0, 8.4, 8.2)","(6.0, 7.4, 7.141935483870968)","(4.0, 5.3, 5.247727272727272)","(20.0, 25.0, 23.129032258064516)","(101.0, 280.0, 186.25)","(31.0, 80.0, 66.06060606060606)","(4.6, 5.8, 5.585714285714285)","(2.7, 3.25, 3.217391304347826)"
16-12-2022 12:12:10.522800,"(6.0, 8.4, 8.223529411764707)","(6.0, 7.4, 7.141935483870968)","(4.0, 5.3, 5.221590909090909)","(20.0, 25.0, 23.129032258064516)","(101.0, 280.0, 186.25)","(31.0, 80.0, 65.71428571428571)","(4.6, 5.8, 5.537894736842105)","(2.7, 3.25, 3.217391304347826)"
16-12-2022 12:12:11.631672,"(6.0, 8.4, 8.230769230769232)","(6.0, 7.4, 7.141935483870968)","(4.0, 5.3, 5.202127659574468)","(20.0, 25.0, 23.256410256410255)","(101.0, 280.0, 186.25)","(31.0, 80.0, 75.0)","(4.6, 5.8, 5.523333333333333)","(2.7, 3.25, 3.219047619047619)"
16-12-2022 12:12:12.616706,"(6.0, 8.4, 8.230769230769232)","(6.0, 7.4, 7.141935483870968)","(4.0, 5.3, 5.16060606060606)","(20.0, 25.0, 23.256410256410255)","(101.0, 280.0, 186.25)","(31.0, 80.0, 76.0)","(4.6, 5.8, 5.483333333333333)","(2.7, 3.25, 3.2211538461538463)"
16-12-2022 12:12:13.620831,"(6.0, 8.4, 8.230769230769232)","(6.0, 7.4, 7.141935483870968)","(4.0, 5.3, 5.16060606060606)","(20.0, 25.0, 23.256410256410255)","(101.0, 280.0, 186.25)","(31.0, 80.0, 76.66666666666667)","(4.6, 5.7, 5.3621621621621625)","(2.7, 3.25, 3.296885245901639)"
16-12-2022 12:12:14.671012,"(6.0, 8.4, 8.223529411764707)","(6.0, 7.4, 7.141935483870968)","(4.0, 5.3, 5.175675675675675)","(20.0, 28.0, 25.666666666666668)","(101.0, 280.0, 186.25)","(31.0, 80.0, 76.66666666666667)","(4.6, 5.4, 5.309803921568628)","(2.7, 3.3, 3.344827586206897)"
16-12-2022 12:12:15.657613,"(6.0, 8.4, 8.2)","(6.0, 7.4, 7.141935483870968)","(4.0, 5.3, 5.129629629629629)","(20.0, 28.0, 25.666666666666668)","(101.0, 280.0, 186.25)","(31.0, 80.0, 78.0)","(4.6, 5.4, 5.305882352941177)","(2.7, 3.35, 3.381967213114754)"
16-12-2022 12:12:16.657553,"(6.0, 8.4, 8.275)","(6.0, 7.4, 7.179310344827586)","(4.0, 5.0, 4.95)","(20.0, 28.0, 26.153846153846153)","(101.0, 280.0, 190.0)","(31.0, 80.0, 83.33333333333333)","(4.6, 5.4, 5.3090909090909095)","(2.7, 3.4, 3.396)"
16-12-2022 12:12:17.665910,"(6.0, 8.4, 8.275)","(6.0, 7.4, 7.179310344827586)","(4.0, 4.9, 4.837142857142857)","(20.0, 28.0, 26.5)","(101.0, 270.0, 190.0)","(31.0, 85.0, 83.33333333333333)","(4.6, 5.4, 5.3090909090909095)","(2.7, 3.4, 3.397297297297297)"
16-12-2022 12:12:18.718028,"(6.0, 8.4, 8.29)","(6.0, 7.4, 7.325)","(4.0, 4.9, 4.843589743589744)","(20.0, 28.0, 26.4)","(101.0, 270.0, 190.0)","(31.0, 85.0, 82.5)","(4.6, 5.4, 5.318918918918919)","(2.7, 3.4, 3.376923076923077)"
16-12-2022 12:12:19.751097,"(6.0, 8.4, 8.29)","(6.0, 7.4, 7.325)","(4.0, 4.9, 4.843589743589744)","(20.0, 28.0, 26.5)","(101.0, 270.0, 190.0)","(31.0, 85.0, 83.75)","(4.6, 5.4, 5.3500000000000005)","(2.7, 3.45, 3.3859375)"
16-12-2022 12:12:20.821302,"(6.0, 8.4, 8.295238095238094)","(6.0, 7.4, 7.325)","(4.0, 4.9, 4.843589743589744)","(20.0, 28.0, 26.5)","(101.0, 270.0, 190.0)","(41.0, 85.0, 83.75)","(4.4, 5.4, 5.3500000000000005)","(2.8, 3.4, 3.387837837837838)"
16-12-2022 12:12:21.908806,"(6.5, 8.4, 8.3)","(6.0, 7.4, 7.325)","(4.2, 4.9, 4.809803921568628)","(20.0, 28.0, 26.5)","(101.0, 270.0, 190.0)","(41.0, 85.0, 83.75)","(4.4, 5.4, 5.3125)","(2.8, 3.4, 3.427777777777778)"
16-12-2022 12:12:22.930429,"(6.5, 8.4, 8.3)","(6.0, 7.4, 7.325)","(4.2, 4.9, 4.809803921568628)","(20.0, 28.0, 26.5)","(101.0, 270.0, 190.0)","(41.0, 85.0, 83.75)","(4.4, 5.4, 5.3125)","(2.8, 3.45, 3.427777777777778)"
16-12-2022 12:12:24.006265,"(6.5, 8.4, 8.294736842105262)","(6.0, 7.4, 7.325)","(4.2, 4.9, 4.809803921568628)","(20.0, 28.0, 27.333333333333332)","(101.0, 270.0, 190.0)","(41.0, 85.0, 83.75)","(4.4, 5.4, 5.302857142857143)","(2.8, 3.45, 3.424193548387097)"
16-12-2022 12:12:25.025267,"(6.5, 8.4, 8.3125)","(6.0, 7.4, 7.3500000000000005)","(4.2, 4.9, 4.809803921568628)","(20.0, 29.0, 28.727272727272727)","(101.0, 270.0, 187.5)","(41.0, 85.0, 83.75)","(4.4, 5.4, 5.302857142857143)","(2.8, 3.45, 3.424193548387097)"
16-12-2022 12:12:26.062952,"(6.5, 8.4, 8.3125)","(6.0, 7.4, 7.152941176470589)","(4.2, 4.9, 4.786792452830189)","(20.0, 29.0, 28.727272727272727)","(101.0, 270.0, 187.5)","(41.0, 85.0, 83.88888888888889)","(4.4, 5.4, 5.3428571428571425)","(2.8, 3.45, 3.4948979591836733)"
16-12-2022 12:12:27.120409,"(6.5, 8.8, 8.407692307692308)","(6.0, 7.4, 7.144444444444445)","(4.2, 4.8, 4.73448275862069)","(20.0, 27.0, 26.5)","(101.0, 270.0, 263.125)","(41.0, 85.0, 81.84210526315789)","(4.4, 5.4, 5.3428571428571425)","(2.8, 3.5, 3.424193548387097)"
16-12-2022 12:12:28.154626,"(6.5, 8.8, 8.525)","(6.0, 7.4, 7.3617977528089895)","(4.2, 4.8, 4.72808988764045)","(20.0, 27.0, 26.285714285714285)","(101.0, 270.0, 263.84615384615387)","(41.0, 85.0, 81.84210526315789)","(4.4, 5.4, 5.356410256410257)","(2.8, 3.45, 3.435185185185185)"
16-12-2022 12:12:29.169144,"(6.5, 8.8, 8.525)","(6.0, 7.4, 7.3617977528089895)","(4.2, 4.8, 4.72906976744186)","(20.0, 27.0, 26.285714285714285)","(101.0, 270.0, 263.84615384615387)","(41.0, 85.0, 81.84210526315789)","(4.4, 5.4, 5.307017543859649)","(2.8, 3.45, 3.43974358974359)"
16-12-2022 12:12:30.151526,"(6.5, 8.8, 8.525)","(6.0, 7.4, 7.3617977528089895)","(4.2, 4.8, 4.727777777777778)","(20.0, 27.0, 26.285714285714285)","(101.0, 270.0, 263.84615384615387)","(41.0, 85.0, 81.84210526315789)","(4.4, 5.4, 5.05)","(2.8, 3.45, 3.467391304347826)"
16-12-2022 12:12:31.196972,"(6.5, 8.8, 8.644444444444446)","(6.0, 7.6, 7.25)","(4.2, 4.8, 4.727777777777778)","(20.0, 27.0, 26.285714285714285)","(101.0, 270.0, 263.84615384615387)","(41.0, 85.0, 81.84210526315789)","(4.4, 5.2, 5.0420454545454545)","(2.8, 3.5, 3.4755555555555557)"
16-12-2022 12:12:32.190443,"(6.5, 8.8, 8.658823529411766)","(6.0, 7.6, 7.25)","(4.2, 4.8, 4.727777777777778)","(20.0, 27.0, 26.285714285714285)","(101.0, 270.0, 265.0)","(41.0, 85.0, 82.27272727272727)","(4.4, 5.2, 5.047252747252747)","(2.8, 3.5, 3.4755555555555557)"
16-12-2022 12:12:33.194612,"(6.5, 8.8, 8.658823529411766)","(6.0, 7.6, 7.243478260869566)","(4.2, 4.8, 4.731578947368421)","(20.0, 27.0, 26.2)","(101.0, 270.0, 265.0)","(41.0, 85.0, 82.27272727272727)","(4.4, 5.2, 5.047252747252747)","(2.8, 3.5, 3.4755555555555557)"
16-12-2022 12:12:34.167435,"(6.5, 8.8, 8.658823529411766)","(6.0, 7.6, 7.242105263157895)","(4.2, 4.8, 4.731578947368421)","(20.0, 27.0, 26.2)","(101.0, 270.0, 265.0)","(41.0, 85.0, 82.27272727272727)","(4.4, 5.2, 5.142307692307693)","(2.8, 3.5, 3.478846153846154)"
16-12-2022 12:12:35.172801,"(6.5, 8.8, 8.714285714285715)","(6.0, 7.6, 7.247058823529412)","(4.2, 4.8, 4.731578947368421)","(20.0, 27.0, 26.2)","(101.0, 270.0, 265.0)","(41.0, 85.0, 96.66666666666667)","(4.4, 5.2, 5.142307692307693)","(2.8, 3.5, 3.4770833333333333)"
16-12-2022 12:12:36.200663,"(6.5, 8.8, 8.631578947368421)","(6.0, 7.6, 7.229629629629629)","(4.2, 4.8, 4.729411764705882)","(20.0, 27.0, 26.2)","(101.0, 270.0, 265.0)","(41.0, 100.0, 96.66666666666667)","(4.4, 5.2, 5.17872340425532)","(2.8, 3.5, 3.3528645833333335)"
16-12-2022 12:12:37.255993,"(6.5, 8.8, 8.675)","(6.0, 7.6, 7.229629629629629)","(4.2, 4.8, 4.736274509803922)","(20.0, 27.0, 26.2)","(101.0, 270.0, 265.0)","(41.0, 100.0, 96.0)","(4.4, 5.2, 5.137499999999999)","(2.8, 3.4, 3.331021897810219)"
16-12-2022 12:12:38.351803,"(6.5, 8.8, 8.609523809523811)","(6.0, 7.6, 7.255172413793104)","(4.2, 4.8, 4.739252336448598)","(20.0, 27.0, 26.210526315789473)","(101.0, 270.0, 265.0)","(41.0, 100.0, 96.0)","(4.4, 5.3, 5.174074074074074)","(2.8, 3.4, 3.3315985130111523)"
16-12-2022 12:12:39.434341,"(6.5, 8.8, 8.609523809523811)","(6.0, 7.6, 7.255172413793104)","(4.2, 4.8, 4.739252336448598)","(20.0, 27.0, 26.210526315789473)","(101.0, 270.0, 265.0)","(41.0, 100.0, 96.0)","(4.4, 5.3, 5.174074074074074)","(2.8, 3.4, 3.329501915708812)"
16-12-2022 12:12:40.522954,"(6.5, 8.8, 8.609523809523811)","(6.0, 7.6, 7.255172413793104)","(4.2, 4.8, 4.797674418604651)","(20.0, 27.0, 9998.5)","(101.0, 270.0, 9998.5)","(41.0, 100.0, 9998.5)","(4.4, 5.3, 9998.5)","(2.8, 3.4, 9998.5)"
16-12-2022 12:12:41.576315,"(6.5, 99998, 9998.5)","(6.0, 99998, 9998.5)","(4.2, 99998, 9998.5)","(20.0, 99998, 9998.5)","(101.0, 99998, 9998.5)","(41.0, 99998, 9998.5)","(4.4, 99998, 9998.5)","(2.8, 99998, 9998.5)"
16-12-2022 12:12:42.592242,"(6.5, 99998, 9998.5)","(6.0, 99998, 9998.5)","(4.2, 99998, 9998.5)","(20.0, 99998, 9998.5)","(101.0, 99998, 9998.5)","(41.0, 99998, 9998.5)","(4.4, 99998, 9998.5)","(2.8, 99998, 9998.5)"
16-12-2022 12:12:43.564099,"(6.5, 99998, 9998.5)","(6.0, 99998, 9998.5)","(4.2, 99998, 9998.5)","(20.0, 99998, 9998.5)","(101.0, 99998, 9998.5)","(41.0, 99998, 9998.5)","(4.4, 99998, 9998.5)","(2.8, 99998, 9998.5)"
16-12-2022 12:12:44.605115,"(6.5, 99998, 9998.5)","(6.0, 99998, 9998.5)","(4.2, 99998, 9998.5)","(20.0, 99998, 9998.5)","(101.0, 99998, 9998.5)","(41.0, 99998, 9998.5)","(4.4, 99998, 9998.5)","(2.8, 99998, 9998.5)"
16-12-2022 12:12:45.623701,"(6.5, 99998, 9998.5)","(6.0, 99998, 9998.5)","(4.2, 99998, 9998.5)","(20.0, 99998, 9998.5)","(101.0, 99998, 9998.5)","(41.0, 99998, 9998.5)","(4.4, 99998, 9998.5)","(2.8, 99998, 9998.5)"
16-12-2022 12:12:46.569234,"(6.5, 99998, 9998.5)","(6.0, 99998, 9998.5)","(4.2, 99998, 9998.5)","(20.0, 99998, 9998.5)","(101.0, 99998, 9998.5)","(41.0, 99998, 9998.5)","(4.4, 99998, 9998.5)","(2.8, 99998, 9998.5)"
16-12-2022 12:12:47.535874,"(6.5, 99998, 9998.5)","(6.0, 99998, 9998.5)","(4.2, 99998, 9998.5)","(20.0, 99998, 9998.5)","(101.0, 99998, 9998.5)","(41.0, 99998, 9998.5)","(4.4, 99998, 9998.5)","(2.8, 99998, 9998.5)"
16-12-2022 12:12:48.517189,"(6.5, 99998, 9998.5)","(6.0, 99998, 9998.5)","(4.2, 99998, 9998.5)","(20.0, 99998, 9998.5)","(101.0, 99998, 9998.5)","(41.0, 99998, 9998.5)","(4.4, 99998, 9998.5)","(2.8, 99998, 9998.5)"
16-12-2022 12:12:49.489608,"(6.5, 99998, 9998.5)","(6.0, 99998, 9998.5)","(4.2, 99998, 9998.5)","(20.0, 99998, 9998.5)","(101.0, 99998, 9998.5)","(41.0, 99998, 9998.5)","(4.4, 99998, 9998.5)","(2.8, 99998, 9998.5)"
16-12-2022 12:12:50.416089,"(6.5, 99998, 9998.5)","(6.0, 99998, 9998.5)","(4.2, 99998, 9998.5)","(20.0, 99998, 9998.5)","(101.0, 99998, 9998.5)","(41.0, 99998, 9998.5)","(4.4, 99998, 9998.5)","(2.8, 99998, 9998.5)"
16-12-2022 12:12:51.373721,"(6.5, 99998, 9998.5)","(6.0, 99998, 9998.5)","(4.2, 99998, 9998.5)","(20.0, 99998, 9998.5)","(101.0, 99998, 9998.5)","(41.0, 99998, 9998.5)","(4.4, 99998, 9998.5)","(2.8, 99998, 9998.5)"
16-12-2022 12:12:52.333641,"(6.5, 99998, 9998.5)","(6.0, 99998, 9998.5)","(4.2, 99998, 9998.5)","(20.0, 99998, 9998.5)","(101.0, 99998, 9998.5)","(41.0, 99998, 9998.5)","(4.4, 99998, 9998.5)","(2.8, 99998, 9998.5)"
16-12-2022 12:12:53.333422,"(6.5, 99998, 9998.5)","(6.0, 99998, 9998.5)","(4.2, 99998, 9998.5)","(20.0, 99998, 9998.5)","(101.0, 99998, 9998.5)","(41.0, 99998, 9998.5)","(4.4, 99998, 9998.5)","(2.8, 99998, 9998.5)"
