,Alfano,Lamelo,Sacred Field,Ramones,Arion Story,Cake Baby,Anavinci,Fanagoria,Shes A Bad Girl,Coriolis
08-12-2022 14:41:32.187989,"(31.0, 50.0, 47.03703703703704)","(31.0, 44.0, 43.29824561403509)","(41.0, 55.0, 54.0)","(1.75, 1.98, 1.9791253644314868)","(81.0, 120.0, 113.75)","(101.0, 630.0, 606.8181818181818)","(3.5, 3.8, 3.796456692913386)","(10.0, 12.5, 12.418478260869565)","(18.0, 28.0, 27.1875)","(20.0, 30.0, 29.032258064516128)"
08-12-2022 14:41:33.620689,"(31.0, 50.0, 47.03703703703704)","(31.0, 44.0, 43.29824561403509)","(41.0, 55.0, 54.0)","(1.75, 1.98, 1.9791253644314868)","(81.0, 120.0, 113.75)","(101.0, 630.0, 606.8181818181818)","(3.5, 3.8, 3.7959821428571425)","(10.0, 12.5, 12.417582417582418)","(18.0, 28.0, 27.1875)","(20.0, 30.0, 29.032258064516128)"
08-12-2022 14:41:35.089706,"(31.0, 50.0, 47.03703703703704)","(31.0, 44.0, 43.29824561403509)","(41.0, 55.0, 54.0)","(1.75, 1.98, 1.9774535809018567)","(81.0, 120.0, 113.75)","(101.0, 630.0, 606.8181818181818)","(3.4, 3.8, 3.7959821428571425)","(10.0, 12.5, 12.417582417582418)","(18.0, 28.0, 27.1875)","(20.0, 30.0, 29.032258064516128)"
08-12-2022 14:41:36.457185,"(31.0, 50.0, 48.888888888888886)","(31.0, 44.0, 37.904761904761905)","(41.0, 55.0, 54.0)","(1.75, 1.99, 1.979)","(81.0, 120.0, 113.75)","(101.0, 630.0, 606.8181818181818)","(3.4, 3.8, 3.793835616438356)","(10.0, 12.5, 12.417582417582418)","(18.0, 28.0, 27.1875)","(20.0, 30.0, 29.032258064516128)"
08-12-2022 14:41:37.904508,"(31.0, 50.0, 48.96103896103896)","(31.0, 38.0, 37.94285714285714)","(41.0, 55.0, 54.0)","(1.75, 1.99, 1.9841291810841983)","(81.0, 120.0, 111.42857142857143)","(101.0, 630.0, 606.8181818181818)","(3.4, 3.8, 3.7710526315789474)","(10.0, 12.5, 12.412790697674419)","(18.0, 28.0, 27.152173913043477)","(20.0, 30.0, 29.032258064516128)"
08-12-2022 14:41:39.303963,"(31.0, 50.0, 48.96103896103896)","(31.0, 48.0, 37.0)","(41.0, 55.0, 54.0)","(1.75, 2.02, 2.011043771043771)","(81.0, 120.0, 111.42857142857143)","(101.0, 630.0, 606.8181818181818)","(3.4, 3.8, 3.7710526315789474)","(10.0, 12.5, 12.412790697674419)","(18.0, 28.0, 27.093023255813954)","(20.0, 30.0, 29.032258064516128)"
08-12-2022 14:41:40.816815,"(31.0, 50.0, 48.96103896103896)","(31.0, 48.0, 40.666666666666664)","(41.0, 55.0, 54.0)","(1.75, 2.02, 2.011043771043771)","(81.0, 120.0, 111.25)","(101.0, 630.0, 606.8181818181818)","(3.4, 3.8, 3.7599537037037036)","(10.0, 12.5, 12.355670103092784)","(18.0, 28.0, 27.0625)","(20.0, 30.0, 28.833333333333332)"
08-12-2022 14:41:42.314637,"(31.0, 48.0, 47.96491228070175)","(31.0, 42.0, 41.6)","(41.0, 55.0, 53.96551724137931)","(1.75, 2.02, 2.015833333333333)","(81.0, 120.0, 111.42857142857143)","(101.0, 630.0, 606.8181818181818)","(3.4, 3.8, 3.7637820512820515)","(10.0, 12.5, 12.367816091954023)","(18.0, 28.0, 27.071428571428573)","(20.0, 29.0, 28.4)"
08-12-2022 14:41:43.847114,"(31.0, 50.0, 48.94736842105263)","(31.0, 42.0, 41.72093023255814)","(41.0, 55.0, 53.96551724137931)","(1.75, 2.02, 2.0173065902578795)","(81.0, 120.0, 111.42857142857143)","(101.0, 630.0, 606.8181818181818)","(3.4, 3.8, 3.7590579710144927)","(10.0, 12.5, 12.367816091954023)","(18.0, 28.0, 27.071428571428573)","(20.0, 32.0, 28.405405405405407)"
08-12-2022 14:41:45.302187,"(31.0, 50.0, 48.94736842105263)","(31.0, 42.0, 45.53488372093023)","(41.0, 55.0, 53.92857142857143)","(1.75, 2.02, 2.0294915254237287)","(81.0, 120.0, 114.78260869565217)","(101.0, 630.0, 606.8181818181818)","(3.4, 3.8, 3.685820895522388)","(10.0, 12.5, 12.395833333333334)","(18.0, 28.0, 27.113636363636363)","(20.0, 32.0, 28.88888888888889)"
08-12-2022 14:41:46.826328,"(31.0, 50.0, 48.80597014925373)","(31.0, 46.0, 45.53488372093023)","(41.0, 55.0, 53.92857142857143)","(1.75, 2.04, 2.0303125)","(81.0, 120.0, 112.5)","(101.0, 630.0, 606.8181818181818)","(3.4, 3.75, 3.6847826086956523)","(10.0, 12.5, 12.395833333333334)","(18.0, 28.0, 27.235294117647058)","(20.0, 30.0, 28.88888888888889)"
08-12-2022 14:41:48.323032,"(31.0, 50.0, 48.87323943661972)","(31.0, 46.0, 45.473684210526315)","(41.0, 55.0, 54.03225806451613)","(1.75, 2.04, 2.0173045822102424)","(81.0, 120.0, 112.5)","(101.0, 630.0, 606.8181818181818)","(3.4, 3.75, 3.7152173913043476)","(10.0, 12.5, 12.408536585365853)","(18.0, 28.0, 27.27102803738318)","(20.0, 30.0, 28.5)"
08-12-2022 14:41:49.782982,"(31.0, 50.0, 48.87323943661972)","(31.0, 46.0, 45.473684210526315)","(41.0, 55.0, 54.03225806451613)","(1.75, 2.02, 2.0359477124183005)","(81.0, 120.0, 112.5)","(101.0, 630.0, 606.8181818181818)","(3.4, 3.75, 3.7241758241758243)","(10.0, 12.5, 12.408536585365853)","(18.0, 28.0, 27.27102803738318)","(20.0, 30.0, 28.5)"
08-12-2022 14:41:51.239562,"(31.0, 50.0, 48.80597014925373)","(31.0, 46.0, 45.473684210526315)","(41.0, 55.0, 54.03225806451613)","(1.75, 2.04, 2.037857142857143)","(81.0, 120.0, 112.5)","(101.0, 630.0, 606.8181818181818)","(3.4, 3.75, 3.7132450331125826)","(10.0, 12.5, 12.408536585365853)","(18.0, 28.0, 27.27102803738318)","(20.0, 30.0, 28.5)"
08-12-2022 14:41:52.843244,"(31.0, 50.0, 48.80597014925373)","(31.0, 46.0, 45.473684210526315)","(41.0, 55.0, 54.03225806451613)","(1.75, 2.04, 2.0386046511627907)","(81.0, 120.0, 114.78260869565217)","(101.0, 630.0, 612.0)","(3.4, 3.75, 3.6651724137931034)","(10.0, 12.5, 12.414772727272727)","(18.0, 28.0, 27.25)","(20.0, 30.0, 28.5)"
08-12-2022 14:41:54.398020,"(31.0, 50.0, 48.87323943661972)","(31.0, 46.0, 45.473684210526315)","(41.0, 55.0, 54.03225806451613)","(1.75, 2.04, 2.035135135135135)","(81.0, 120.0, 110.2)","(101.0, 620.0, 612.0)","(3.4, 3.75, 3.7055555555555557)","(10.0, 12.5, 12.414772727272727)","(18.0, 28.0, 27.25)","(20.0, 30.0, 28.5)"
08-12-2022 14:41:55.990973,"(31.0, 50.0, 48.87323943661972)","(31.0, 46.0, 43.5)","(41.0, 55.0, 54.03225806451613)","(1.75, 2.04, 2.035135135135135)","(81.0, 120.0, 109.79166666666666)","(101.0, 620.0, 612.0)","(3.4, 3.75, 3.66027397260274)","(10.0, 12.5, 12.414772727272727)","(18.0, 28.0, 27.25)","(20.0, 30.0, 28.5)"
08-12-2022 14:41:57.792562,"(31.0, 50.0, 48.87323943661972)","(31.0, 46.0, 43.5)","(41.0, 55.0, 54.03225806451613)","(1.75, 2.04, 2.0384477611940297)","(81.0, 120.0, 109.79166666666666)","(101.0, 620.0, 612.0)","(3.4, 3.7, 3.6370967741935485)","(10.0, 12.5, 12.529411764705882)","(18.0, 28.0, 27.25)","(20.0, 30.0, 28.5)"
08-12-2022 14:41:59.553831,"(31.0, 50.0, 47.142857142857146)","(31.0, 46.0, 43.5)","(41.0, 55.0, 54.03225806451613)","(1.75, 2.04, 2.0193174061433448)","(81.0, 120.0, 101.34615384615384)","(101.0, 620.0, 612.0)","(3.4, 3.65, 3.6366666666666667)","(10.0, 13.0, 12.53623188405797)","(18.0, 28.0, 27.25)","(20.0, 30.0, 28.5)"
08-12-2022 14:42:01.023729,"(31.0, 50.0, 47.5)","(31.0, 46.0, 43.333333333333336)","(41.0, 55.0, 54.11764705882353)","(1.75, 2.02, 2.0194594594594593)","(71.0, 110.0, 89.54545454545455)","(101.0, 620.0, 540.0)","(3.4, 3.65, 3.6098214285714287)","(10.0, 13.0, 12.546099290780141)","(18.0, 28.0, 27.6)","(20.0, 30.0, 28.846153846153847)"
08-12-2022 14:42:02.457437,"(31.0, 50.0, 47.5)","(31.0, 46.0, 43.333333333333336)","(41.0, 55.0, 53.84615384615385)","(1.75, 2.02, 2.019476439790576)","(71.0, 110.0, 89.54545454545455)","(101.0, 620.0, 566.6666666666666)","(3.4, 3.65, 3.593604651162791)","(10.0, 13.0, 12.614457831325302)","(18.0, 28.0, 26.714285714285715)","(20.0, 30.0, 28.928571428571427)"
08-12-2022 14:42:03.881387,"(31.0, 50.0, 47.142857142857146)","(31.0, 46.0, 43.333333333333336)","(41.0, 55.0, 53.8)","(1.75, 2.02, 2.0329411764705885)","(71.0, 110.0, 92.5)","(101.0, 620.0, 510.0)","(3.4, 3.6, 3.6287234042553194)","(10.0, 13.0, 12.558620689655172)","(18.0, 28.0, 26.363636363636363)","(20.0, 30.0, 28.916666666666668)"
08-12-2022 14:42:05.411045,"(31.0, 50.0, 47.241379310344826)","(31.0, 46.0, 44.22222222222222)","(41.0, 55.0, 53.888888888888886)","(1.75, 2.08, 2.036990291262136)","(81.0, 100.0, 94.28571428571429)","(101.0, 610.0, 510.0)","(3.4, 3.75, 3.686259541984733)","(10.0, 13.0, 12.584415584415584)","(18.0, 28.0, 26.74418604651163)","(20.0, 30.0, 29.071428571428573)"
08-12-2022 14:42:07.037841,"(31.0, 50.0, 47.5)","(31.0, 46.0, 44.666666666666664)","(41.0, 55.0, 53.888888888888886)","(1.75, 2.08, 2.0403530895334177)","(71.0, 100.0, 94.28571428571429)","(101.0, 610.0, 497.5)","(3.3, 3.7, 3.686666666666667)","(10.0, 13.0, 12.584415584415584)","(18.0, 28.0, 26.74418604651163)","(20.0, 30.0, 29.071428571428573)"
08-12-2022 14:42:08.601802,"(31.0, 50.0, 47.5)","(31.0, 46.0, 42.15384615384615)","(41.0, 55.0, 53.888888888888886)","(1.75, 2.08, 2.0251627906976744)","(71.0, 100.0, 86.66666666666667)","(101.0, 610.0, 540.0)","(3.3, 3.7, 3.686666666666667)","(10.0, 13.0, 12.584415584415584)","(18.0, 28.0, 26.74418604651163)","(20.0, 30.0, 29.2)"
08-12-2022 14:42:10.170128,"(31.0, 50.0, 47.5)","(31.0, 46.0, 41.333333333333336)","(41.0, 55.0, 53.888888888888886)","(1.75, 2.08, 2.040502512562814)","(71.0, 100.0, 86.66666666666667)","(101.0, 620.0, 540.0)","(3.3, 3.7, 3.686666666666667)","(10.0, 13.0, 12.584415584415584)","(18.0, 28.0, 26.74418604651163)","(20.0, 30.0, 29.2)"
08-12-2022 14:42:11.736237,"(31.0, 50.0, 47.5)","(31.0, 44.0, 41.333333333333336)","(41.0, 55.0, 53.888888888888886)","(1.75, 2.08, 2.031078838174274)","(71.0, 100.0, 94.28571428571429)","(101.0, 620.0, 540.0)","(3.4, 3.7, 3.680555555555556)","(10.0, 13.0, 12.584415584415584)","(18.0, 28.0, 26.74418604651163)","(20.0, 30.0, 29.2)"
08-12-2022 14:42:13.377128,"(31.0, 50.0, 47.714285714285715)","(31.0, 44.0, 41.333333333333336)","(41.0, 55.0, 53.888888888888886)","(1.75, 2.08, 2.0360074626865674)","(71.0, 100.0, 131.42857142857144)","(101.0, 620.0, 540.0)","(3.3, 3.7, 3.5568702290076333)","(10.0, 13.0, 12.584415584415584)","(18.0, 28.0, 26.470588235294116)","(20.0, 30.0, 29.57894736842105)"
08-12-2022 14:42:14.969842,"(31.0, 50.0, 47.714285714285715)","(31.0, 44.0, 41.333333333333336)","(41.0, 55.0, 54.4)","(1.75, 2.08, 2.0363333333333333)","(71.0, 140.0, 125.0)","(101.0, 620.0, 540.0)","(3.3, 3.6, 3.5568702290076333)","(10.0, 13.0, 12.584415584415584)","(18.0, 28.0, 26.470588235294116)","(20.0, 30.0, 29.57894736842105)"
08-12-2022 14:42:16.477478,"(31.0, 50.0, 47.89473684210526)","(31.0, 44.0, 41.62962962962963)","(41.0, 55.0, 54.42307692307692)","(1.75, 2.08, 2.038919860627178)","(71.0, 140.0, 126.66666666666667)","(101.0, 620.0, 540.0)","(3.3, 3.6, 3.5454545454545454)","(10.0, 13.0, 12.542857142857143)","(18.0, 28.0, 26.581818181818182)","(20.0, 30.0, 29.652173913043477)"
08-12-2022 14:42:17.910062,"(31.0, 50.0, 47.89473684210526)","(31.0, 44.0, 41.62962962962963)","(41.0, 55.0, 54.42307692307692)","(1.75, 2.08, 2.040830564784053)","(71.0, 140.0, 110.0)","(101.0, 620.0, 540.0)","(3.4, 3.55, 3.5454545454545454)","(10.0, 13.0, 12.542857142857143)","(18.0, 28.0, 26.581818181818182)","(20.0, 30.0, 29.652173913043477)"
08-12-2022 14:42:19.359572,"(31.0, 50.0, 47.89473684210526)","(31.0, 44.0, 40.0)","(41.0, 55.0, 54.21052631578947)","(1.75, 2.08, 2.046047516198704)","(71.0, 140.0, 121.66666666666666)","(101.0, 620.0, 545.0)","(3.4, 3.55, 3.527142857142857)","(10.0, 13.0, 12.542857142857143)","(18.0, 28.0, 26.581818181818182)","(20.0, 30.0, 29.652173913043477)"
08-12-2022 14:42:20.762041,"(31.0, 50.0, 47.241379310344826)","(31.0, 44.0, 40.0)","(41.0, 55.0, 54.21052631578947)","(1.75, 2.08, 2.030153846153846)","(71.0, 140.0, 121.66666666666666)","(101.0, 630.0, 520.0)","(3.3, 3.55, 3.527142857142857)","(10.0, 13.0, 12.542857142857143)","(18.0, 28.0, 26.581818181818182)","(20.0, 30.0, 29.357142857142858)"
08-12-2022 14:42:22.225414,"(31.0, 50.0, 47.241379310344826)","(31.0, 44.0, 40.0)","(41.0, 55.0, 54.11764705882353)","(1.75, 2.08, 2.0454004576659037)","(71.0, 140.0, 121.66666666666666)","(101.0, 640.0, 520.0)","(3.3, 3.55, 3.510557768924303)","(10.0, 13.0, 12.53623188405797)","(18.0, 28.0, 26.581818181818182)","(20.0, 30.0, 28.36842105263158)"
08-12-2022 14:42:23.733057,"(31.0, 50.0, 47.241379310344826)","(31.0, 44.0, 40.0)","(41.0, 55.0, 54.11764705882353)","(1.75, 2.08, 2.0454004576659037)","(71.0, 140.0, 121.66666666666666)","(101.0, 640.0, 520.0)","(3.3, 3.55, 3.5021428571428572)","(10.0, 13.0, 12.53623188405797)","(18.0, 28.0, 26.581818181818182)","(20.0, 32.0, 29.333333333333332)"
08-12-2022 14:42:25.178212,"(31.0, 50.0, 47.241379310344826)","(31.0, 44.0, 40.0)","(41.0, 55.0, 54.11764705882353)","(1.75, 2.08, 2.0450585480093677)","(71.0, 140.0, 110.0)","(101.0, 640.0, 520.0)","(3.3, 3.55, 3.4923529411764704)","(10.0, 13.0, 12.53623188405797)","(18.0, 28.0, 26.581818181818182)","(20.0, 30.0, 29.333333333333332)"
08-12-2022 14:42:26.545201,"(31.0, 50.0, 47.241379310344826)","(31.0, 44.0, 40.0)","(41.0, 55.0, 53.333333333333336)","(1.75, 2.08, 2.0446445497630332)","(71.0, 140.0, 110.0)","(101.0, 640.0, 520.0)","(3.3, 3.5, 3.467543859649123)","(10.0, 13.0, 12.53623188405797)","(18.0, 28.0, 26.581818181818182)","(20.0, 30.0, 28.727272727272727)"
08-12-2022 14:42:27.943603,"(31.0, 50.0, 46.666666666666664)","(31.0, 44.0, 43.333333333333336)","(41.0, 55.0, 53.333333333333336)","(1.75, 2.08, 2.0482553191489363)","(71.0, 140.0, 110.0)","(101.0, 640.0, 520.0)","(3.3, 3.5, 3.4251724137931037)","(10.0, 13.0, 12.546296296296296)","(18.0, 28.0, 26.851063829787233)","(20.0, 30.0, 27.272727272727273)"
08-12-2022 14:42:29.427579,"(31.0, 50.0, 47.241379310344826)","(31.0, 46.0, 43.333333333333336)","(41.0, 55.0, 53.333333333333336)","(1.75, 2.08, 2.0449864498644987)","(71.0, 140.0, 110.0)","(101.0, 640.0, 520.0)","(3.3, 3.45, 3.479032258064516)","(10.0, 13.0, 12.546296296296296)","(18.0, 28.0, 27.01818181818182)","(20.0, 32.0, 27.517241379310345)"
08-12-2022 14:42:30.736062,"(31.0, 50.0, 46.86274509803921)","(31.0, 46.0, 43.333333333333336)","(41.0, 55.0, 53.333333333333336)","(1.8, 2.08, 2.040729483282675)","(71.0, 140.0, 110.0)","(101.0, 640.0, 520.0)","(3.3, 3.5, 3.4857142857142858)","(10.0, 13.0, 12.546296296296296)","(18.0, 28.0, 27.01818181818182)","(20.0, 32.0, 29.066666666666666)"
08-12-2022 14:42:32.078785,"(31.0, 44.0, 34.68181818181818)","(31.0, 46.0, 43.333333333333336)","(41.0, 55.0, 53.333333333333336)","(1.8, 2.08, 2.070897435897436)","(71.0, 140.0, 126.66666666666667)","(101.0, 640.0, 520.0)","(3.3, 3.55, 3.487012987012987)","(10.0, 13.0, 12.775)","(18.0, 28.0, 26.838709677419356)","(20.0, 30.0, 28.3)"
08-12-2022 14:42:33.479711,"(31.0, 42.0, 35.52066115702479)","(31.0, 48.0, 43.142857142857146)","(41.0, 55.0, 51.875)","(1.8, 2.08, 2.0734939759036144)","(71.0, 140.0, 118.88888888888889)","(101.0, 640.0, 502.5)","(3.3, 3.5, 3.481875)","(10.0, 13.0, 12.775)","(18.0, 28.0, 26.838709677419356)","(20.0, 29.0, 28.0)"
08-12-2022 14:42:34.911637,"(31.0, 42.0, 34.31372549019608)","(31.0, 48.0, 43.142857142857146)","(41.0, 55.0, 51.875)","(1.8, 2.08, 2.074098360655738)","(71.0, 130.0, 118.88888888888889)","(101.0, 630.0, 502.5)","(3.3, 3.5, 3.481875)","(10.0, 13.0, 13.38715953307393)","(18.0, 28.0, 26.838709677419356)","(20.0, 29.0, 27.253623188405797)"
08-12-2022 14:42:36.358322,"(31.0, 42.0, 32.3921568627451)","(31.0, 48.0, 43.142857142857146)","(41.0, 55.0, 51.875)","(1.8, 2.08, 2.0789967637540454)","(71.0, 130.0, 118.88888888888889)","(101.0, 630.0, 502.5)","(3.3, 3.5, 3.479733727810651)","(10.0, 13.5, 13.399598393574298)","(18.0, 28.0, 26.838709677419356)","(20.0, 32.0, 27.075187969924812)"
08-12-2022 14:42:37.772444,"(31.0, 42.0, 32.666666666666664)","(31.0, 48.0, 43.142857142857146)","(41.0, 55.0, 51.875)","(1.8, 2.08, 2.079151712887439)","(71.0, 130.0, 113.33333333333333)","(101.0, 630.0, 502.5)","(3.3, 3.5, 3.47996632996633)","(10.0, 13.5, 13.399598393574298)","(18.0, 28.0, 26.838709677419356)","(20.0, 32.0, 27.545454545454547)"
08-12-2022 14:42:39.181743,"(31.0, 42.0, 32.2)","(31.0, 48.0, 41.2)","(31.0, 55.0, 51.875)","(1.8, 2.08, 2.0795652173913046)","(71.0, 130.0, 118.46153846153845)","(101.0, 630.0, 502.5)","(3.3, 3.5, 3.47996632996633)","(10.0, 13.5, 13.399598393574298)","(18.0, 28.0, 26.838709677419356)","(20.0, 30.0, 27.545454545454547)"
08-12-2022 14:42:40.547227,"(31.0, 42.0, 32.48979591836735)","(31.0, 48.0, 42.92307692307692)","(31.0, 55.0, 51.875)","(1.8, 2.08, 2.110935251798561)","(71.0, 130.0, 110.71428571428572)","(101.0, 630.0, 516.6666666666666)","(3.3, 3.5, 3.4815420560747663)","(10.0, 13.5, 13.396414342629482)","(18.0, 28.0, 26.838709677419356)","(20.0, 30.0, 27.545454545454547)"
08-12-2022 14:42:41.960415,"(31.0, 44.0, 32.48979591836735)","(31.0, 46.0, 42.92307692307692)","(31.0, 55.0, 53.214285714285715)","(1.8, 2.12, 2.072808988764045)","(71.0, 130.0, 112.85714285714286)","(101.0, 630.0, 545.0)","(3.3, 3.5, 3.4854243542435426)","(11.0, 13.5, 13.396825396825397)","(18.0, 28.0, 27.121951219512194)","(20.0, 30.0, 28.071428571428573)"
08-12-2022 14:42:43.406332,"(31.0, 44.0, 34.888888888888886)","(31.0, 44.0, 42.0)","(31.0, 55.0, 53.6)","(1.8, 2.12, 2.0929032258064515)","(71.0, 130.0, 122.0)","(101.0, 630.0, 528.0)","(3.2, 3.5, 3.4755775577557757)","(11.0, 13.5, 13.431034482758621)","(18.0, 28.0, 26.97142857142857)","(20.0, 30.0, 28.071428571428573)"
08-12-2022 14:42:45.271491,"(31.0, 44.0, 32.38709677419355)","(31.0, 48.0, 43.714285714285715)","(31.0, 60.0, 52.72727272727273)","(1.8, 2.12, 2.0929032258064515)","(71.0, 130.0, 106.66666666666667)","(101.0, 630.0, 528.0)","(3.2, 3.5, 3.4692307692307693)","(11.0, 13.5, 13.431034482758621)","(18.0, 28.0, 26.875)","(20.0, 30.0, 28.071428571428573)"
08-12-2022 14:42:46.982175,"(31.0, 44.0, 35.10344827586207)","(31.0, 48.0, 43.714285714285715)","(31.0, 60.0, 52.72727272727273)","(1.8, 2.12, 2.068235294117647)","(71.0, 130.0, 106.66666666666667)","(101.0, 630.0, 528.0)","(3.2, 3.5, 3.456423611111111)","(11.0, 13.5, 13.431034482758621)","(18.0, 28.0, 26.875)","(20.0, 30.0, 28.071428571428573)"
08-12-2022 14:42:48.531643,"(31.0, 42.0, 35.10344827586207)","(31.0, 48.0, 43.2)","(31.0, 60.0, 52.72727272727273)","(1.8, 2.08, 2.0717808219178084)","(71.0, 130.0, 122.0)","(101.0, 630.0, 528.0)","(3.2, 3.5, 3.4576335877862596)","(11.0, 13.5, 13.427927927927929)","(18.0, 28.0, 26.875)","(20.0, 30.0, 28.071428571428573)"
08-12-2022 14:42:50.109963,"(31.0, 42.0, 35.75)","(31.0, 48.0, 45.0)","(41.0, 60.0, 52.38095238095238)","(1.8, 2.08, 2.076825396825397)","(71.0, 130.0, 122.72727272727272)","(101.0, 630.0, 528.0)","(3.2, 3.5, 3.461724137931035)","(10.0, 13.5, 13.430434782608696)","(18.0, 28.0, 27.0)","(20.0, 30.0, 28.5)"
08-12-2022 14:42:51.596651,"(31.0, 42.0, 35.75)","(31.0, 48.0, 45.0)","(41.0, 60.0, 52.38095238095238)","(1.8, 2.08, 2.0768503937007874)","(71.0, 130.0, 120.0)","(101.0, 630.0, 528.0)","(3.2, 3.5, 3.453846153846154)","(11.0, 13.5, 13.430434782608696)","(18.0, 28.0, 27.0)","(20.0, 30.0, 28.5)"
08-12-2022 14:42:53.062742,"(31.0, 42.0, 40.76190476190476)","(31.0, 48.0, 48.583333333333336)","(41.0, 60.0, 56.76470588235294)","(1.8, 2.08, 2.0143186582809225)","(71.0, 130.0, 162.85714285714286)","(101.0, 630.0, 545.0)","(3.2, 3.5, 3.476541095890411)","(11.0, 13.5, 13.743119266055047)","(18.0, 28.0, 27.575757575757574)","(20.0, 32.0, 30.181818181818183)"
08-12-2022 14:42:54.741089,"(31.0, 42.0, 40.73684210526316)","(31.0, 50.0, 45.36363636363637)","(41.0, 60.0, 57.38095238095238)","(1.8, 2.04, 2.0091428571428573)","(71.0, 170.0, 146.9230769230769)","(101.0, 630.0, 545.0)","(3.2, 3.5, 3.4789877300613496)","(11.0, 14.0, 13.796610169491526)","(18.0, 28.0, 27.666666666666668)","(20.0, 32.0, 30.181818181818183)"
08-12-2022 14:42:56.540936,"(31.0, 44.0, 40.73684210526316)","(31.0, 50.0, 45.36363636363637)","(41.0, 60.0, 57.38095238095238)","(1.8, 2.04, 2.0)","(71.0, 170.0, 146.9230769230769)","(101.0, 630.0, 523.3333333333334)","(3.2, 3.5, 3.4646907216494847)","(11.0, 14.0, 13.333333333333334)","(18.0, 28.0, 27.666666666666668)","(20.0, 32.0, 30.181818181818183)"
08-12-2022 14:42:58.139866,"(31.0, 44.0, 40.75675675675676)","(31.0, 50.0, 45.2)","(41.0, 60.0, 57.38095238095238)","(1.8, 2.06, 2.022341920374707)","(71.0, 170.0, 146.9230769230769)","(101.0, 630.0, 526.6666666666666)","(3.2, 3.5, 3.4571608040201007)","(11.0, 14.0, 13.243243243243244)","(18.0, 28.0, 27.62686567164179)","(20.0, 32.0, 30.181818181818183)"
08-12-2022 14:42:59.733022,"(31.0, 44.0, 40.75675675675676)","(31.0, 50.0, 45.2)","(41.0, 60.0, 57.5)","(1.8, 2.06, 1.9877083333333334)","(71.0, 170.0, 148.57142857142856)","(101.0, 640.0, 526.6666666666666)","(3.2, 3.5, 3.4789285714285714)","(11.0, 14.0, 13.109375)","(18.0, 29.0, 27.62686567164179)","(20.0, 32.0, 30.181818181818183)"
08-12-2022 14:43:01.152559,"(31.0, 44.0, 40.75675675675676)","(31.0, 50.0, 45.2)","(41.0, 60.0, 57.5)","(1.8, 2.0, 2.03873417721519)","(71.0, 170.0, 148.57142857142856)","(101.0, 640.0, 526.6666666666666)","(3.2, 3.5, 3.4584507042253523)","(11.0, 14.0, 13.109375)","(18.0, 29.0, 27.516129032258064)","(20.0, 32.0, 30.181818181818183)"
08-12-2022 14:43:02.599866,"(31.0, 44.0, 40.75675675675676)","(31.0, 50.0, 45.2)","(41.0, 60.0, 51.753246753246756)","(1.8, 2.06, 2.0874264705882353)","(71.0, 170.0, 92.5)","(101.0, 640.0, 526.6666666666666)","(3.2, 3.5, 3.3914473684210527)","(11.0, 14.0, 12.723880597014926)","(18.0, 29.0, 24.45)","(20.0, 32.0, 31.68)"
08-12-2022 14:43:04.101157,"(31.0, 44.0, 30.875)","(31.0, 50.0, 36.0)","(41.0, 65.0, 63.333333333333336)","(1.8, 2.24, 1.8832535885167465)","(71.0, 170.0, 115.0)","(101.0, 640.0, 6799.333333333333)","(3.2, 3.5, 3.019473684210526)","(11.0, 14.0, 10.866666666666667)","(19.0, 30.0, 30.0)","(21.0, 32.0, 24.666666666666668)"
08-12-2022 14:43:05.568825,"(31.0, 65.0, 39.0)","(31.0, 50.0, 39.0)","(41.0, 130.0, 55.0)","(1.8, 2.4, 2.0730769230769233)","(71.0, 240.0, 115.0)","(101.0, 99999, 6799.333333333333)","(3.2, 5.0, 4.1425)","(11.0, 15.0, 10.866666666666667)","(19.0, 44.0, 31.5)","(21.0, 32.0, 31.22222222222222)"
08-12-2022 14:43:07.039620,"(31.0, 48.0, 39.0)","(31.0, 48.0, 39.0)","(41.0, 80.0, 55.0)","(1.8, 2.4, 2.4314285714285715)","(71.0, 140.0, 115.0)","(101.0, 99999, 786.6666666666667)","(3.2, 4.9, 4.533333333333333)","(11.0, 15.0, 14.625)","(19.0, 40.0, 31.5)","(21.0, 32.0, 31.22222222222222)"
08-12-2022 14:43:08.514556,"(31.0, 48.0, 36.0)","(31.0, 48.0, 36.0)","(41.0, 80.0, 55.0)","(1.8, 2.68, 2.402222222222222)","(71.0, 140.0, 115.0)","(101.0, 980.0, 6802.666666666667)","(3.2, 4.8, 3.4222222222222225)","(11.0, 15.0, 14.625)","(19.0, 40.0, 18.037037037037038)","(21.0, 32.0, 31.22222222222222)"
08-12-2022 14:43:10.061644,"(31.0, 48.0, 38.0)","(31.0, 48.0, 39.0)","(41.0, 80.0, 53.5)","(1.8, 2.78, 2.6182658959537575)","(71.0, 140.0, 77.2)","(101.0, 99999, 866.0)","(3.2, 5.0, 3.5166666666666666)","(11.0, 15.0, 12.866666666666667)","(19.0, 20.0, 19.208955223880597)","(21.0, 32.0, 24.666666666666668)"
