,Cause Havoc,Sir Diamond,Chase Me Chopper,Double Buck,Off Beat
06-01-2023 11:24:11.514212,"(2.45, 4.2, 3.492857142857143)","(6.0, 7.0, 6.9314285714285715)","(2.5, 3.3, 2.98)","(26.0, 70.0, 46.5)","(4.4, 5.8, 5.066666666666667)"
06-01-2023 11:24:12.497658,"(2.45, 4.2, 3.7078947368421056)","(6.0, 6.8, 6.625)","(2.5, 3.3, 3.0169230769230766)","(26.0, 70.0, 46.5)","(4.4, 5.8, 5.066666666666667)"
06-01-2023 11:24:13.354930,"(2.45, 4.2, 3.7078947368421056)","(6.0, 6.8, 6.625)","(2.5, 3.3, 3.0169230769230766)","(26.0, 70.0, 46.5)","(4.4, 5.8, 5.066666666666667)"
06-01-2023 11:24:14.264626,"(2.45, 4.2, 3.7078947368421056)","(6.0, 6.8, 6.625)","(2.5, 3.3, 3.0169230769230766)","(26.0, 70.0, 46.5)","(4.4, 5.8, 5.066666666666667)"
06-01-2023 11:24:15.233019,"(2.5, 4.2, 3.7078947368421056)","(6.0, 6.8, 6.625)","(2.5, 3.3, 3.0169230769230766)","(26.0, 70.0, 46.5)","(4.4, 5.8, 5.066666666666667)"
06-01-2023 11:24:16.147607,"(2.5, 4.2, 3.7078947368421056)","(6.0, 6.8, 6.625)","(2.5, 3.3, 3.0169230769230766)","(26.0, 70.0, 46.5)","(4.4, 5.8, 5.066666666666667)"
06-01-2023 11:24:17.044097,"(2.5, 4.2, 3.7078947368421056)","(6.0, 6.8, 6.625)","(2.5, 3.3, 3.0169230769230766)","(26.0, 70.0, 46.5)","(4.4, 5.8, 5.066666666666667)"
06-01-2023 11:24:17.945642,"(2.5, 4.2, 3.7078947368421056)","(6.0, 6.8, 6.625)","(2.5, 3.3, 3.0169230769230766)","(26.0, 70.0, 46.5)","(4.4, 5.8, 4.813793103448276)"
06-01-2023 11:24:18.858765,"(2.5, 4.2, 3.5625)","(6.0, 6.8, 6.742857142857143)","(2.5, 3.3, 2.98)","(26.0, 70.0, 49.32)","(4.4, 5.8, 4.928571428571429)"
06-01-2023 11:24:19.748269,"(2.5, 4.2, 3.5625)","(6.0, 6.6, 6.4947368421052625)","(2.5, 3.3, 3.0169230769230766)","(26.0, 70.0, 49.32)","(4.4, 5.7, 4.928571428571429)"
06-01-2023 11:24:20.691845,"(2.5, 4.2, 3.5625)","(6.0, 6.6, 6.513513513513513)","(2.5, 3.3, 3.0169230769230766)","(26.0, 70.0, 49.32)","(4.4, 5.7, 4.7727272727272725)"
06-01-2023 11:24:21.567629,"(2.5, 4.2, 3.5625)","(6.0, 6.6, 6.25)","(2.5, 3.3, 3.0169230769230766)","(26.0, 70.0, 49.32)","(4.4, 5.7, 4.7727272727272725)"
06-01-2023 11:24:22.409624,"(2.5, 4.2, 3.5625)","(6.0, 6.6, 6.25)","(2.5, 3.3, 3.0169230769230766)","(26.0, 70.0, 49.32)","(4.4, 5.7, 4.7727272727272725)"
06-01-2023 11:24:23.306747,"(2.5, 4.2, 3.5625)","(6.0, 6.8, 6.414285714285715)","(2.5, 3.3, 3.0169230769230766)","(26.0, 70.0, 49.32)","(4.4, 5.7, 4.7727272727272725)"
06-01-2023 11:24:24.307136,"(2.5, 4.2, 3.5625)","(6.0, 6.6, 6.211111111111111)","(2.5, 3.3, 3.0169230769230766)","(26.0, 70.0, 46.5)","(4.4, 5.7, 5.209615384615384)"
06-01-2023 11:24:25.220295,"(2.5, 4.2, 3.5625)","(6.0, 6.6, 6.211111111111111)","(2.5, 3.3, 3.0169230769230766)","(26.0, 70.0, 46.5)","(4.4, 5.7, 5.209615384615384)"
06-01-2023 11:24:26.071767,"(2.5, 4.2, 3.776470588235294)","(6.0, 6.6, 6.211111111111111)","(2.5, 3.3, 3.0169230769230766)","(26.0, 70.0, 46.5)","(4.4, 5.7, 4.536842105263158)"
06-01-2023 11:24:26.939820,"(2.5, 4.2, 3.776470588235294)","(6.0, 6.6, 6.211111111111111)","(2.5, 3.3, 3.0169230769230766)","(26.0, 70.0, 46.5)","(4.4, 5.7, 4.536842105263158)"
06-01-2023 11:24:27.922513,"(2.5, 4.2, 3.776470588235294)","(6.0, 6.6, 6.211111111111111)","(2.5, 3.3, 3.0169230769230766)","(26.0, 70.0, 46.5)","(4.4, 5.7, 4.536842105263158)"
06-01-2023 11:24:28.866553,"(2.5, 4.2, 3.776470588235294)","(6.0, 6.6, 6.211111111111111)","(2.5, 3.3, 3.0169230769230766)","(26.0, 70.0, 46.5)","(4.4, 5.7, 4.536842105263158)"
06-01-2023 11:24:29.673659,"(2.5, 4.2, 3.776470588235294)","(6.0, 6.6, 6.211111111111111)","(2.5, 3.3, 3.0169230769230766)","(26.0, 70.0, 46.5)","(4.4, 5.7, 4.536842105263158)"
06-01-2023 11:24:30.528090,"(2.5, 4.2, 3.776470588235294)","(6.0, 7.2, 6.550000000000001)","(2.5, 3.3, 3.0169230769230766)","(26.0, 70.0, 46.5)","(4.4, 5.7, 4.536842105263158)"
06-01-2023 11:24:31.441849,"(2.5, 4.2, 3.776470588235294)","(6.0, 7.0, 6.266666666666667)","(2.5, 3.3, 3.0169230769230766)","(26.0, 70.0, 46.5)","(4.4, 5.7, 4.536842105263158)"
06-01-2023 11:24:32.320974,"(2.5, 4.2, 3.6)","(6.0, 7.0, 6.266666666666667)","(2.5, 3.3, 2.98)","(26.0, 70.0, 46.5)","(4.4, 5.7, 4.7727272727272725)"
06-01-2023 11:24:33.201182,"(2.5, 4.2, 3.8029411764705885)","(6.0, 7.0, 6.266666666666667)","(2.5, 3.3, 3.0169230769230766)","(26.0, 70.0, 46.5)","(4.4, 5.7, 4.892857142857142)"
06-01-2023 11:24:34.091017,"(2.5, 4.2, 3.8029411764705885)","(6.0, 7.0, 6.266666666666667)","(2.5, 3.3, 3.0169230769230766)","(26.0, 70.0, 46.5)","(4.4, 5.6, 4.892857142857142)"
06-01-2023 11:24:35.078277,"(2.5, 4.2, 3.8029411764705885)","(6.0, 7.0, 6.3)","(2.5, 3.3, 3.0169230769230766)","(26.0, 70.0, 46.5)","(4.4, 5.6, 4.729166666666667)"
06-01-2023 11:24:36.071631,"(2.5, 4.2, 3.8029411764705885)","(6.0, 7.0, 6.3)","(2.5, 3.3, 3.0169230769230766)","(26.0, 70.0, 46.5)","(4.4, 5.6, 4.729166666666667)"
06-01-2023 11:24:37.144081,"(2.5, 4.2, 3.8029411764705885)","(6.0, 7.0, 6.5285714285714285)","(2.5, 3.3, 3.0169230769230766)","(26.0, 70.0, 46.5)","(4.4, 5.6, 4.729166666666667)"
06-01-2023 11:24:38.147901,"(2.5, 4.2, 3.8029411764705885)","(6.0, 7.0, 6.5285714285714285)","(2.5, 3.3, 3.0169230769230766)","(26.0, 70.0, 46.5)","(4.4, 5.6, 4.729166666666667)"
06-01-2023 11:24:39.054587,"(2.5, 4.2, 3.8029411764705885)","(6.0, 6.8, 6.2272727272727275)","(2.5, 3.3, 3.0169230769230766)","(26.0, 70.0, 46.5)","(4.4, 5.6, 4.729166666666667)"
06-01-2023 11:24:39.984417,"(2.5, 4.2, 3.75)","(6.0, 6.8, 6.26)","(2.5, 3.3, 3.0169230769230766)","(26.0, 70.0, 46.5)","(4.4, 5.5, 5.223076923076923)"
06-01-2023 11:24:40.875087,"(2.5, 4.9, 4.225)","(6.0, 6.8, 6.26)","(2.5, 3.3, 3.0169230769230766)","(26.0, 70.0, 46.5)","(4.4, 5.5, 5.223076923076923)"
06-01-2023 11:24:41.862179,"(2.5, 4.9, 3.9357142857142855)","(6.0, 6.8, 6.26)","(2.5, 3.3, 3.0169230769230766)","(26.0, 70.0, 46.5)","(4.4, 5.5, 5.084615384615384)"
06-01-2023 11:24:42.769084,"(2.5, 4.8, 3.8)","(6.0, 6.8, 6.535294117647059)","(2.5, 3.3, 3.0169230769230766)","(26.0, 70.0, 46.5)","(4.4, 5.5, 4.715789473684211)"
06-01-2023 11:24:43.651873,"(2.5, 4.7, 3.933333333333333)","(6.0, 6.8, 6.535294117647059)","(2.5, 3.3, 3.0169230769230766)","(26.0, 70.0, 46.5)","(4.4, 5.4, 4.715789473684211)"
06-01-2023 11:24:44.544373,"(2.5, 4.7, 3.933333333333333)","(6.0, 6.8, 6.671428571428572)","(2.5, 3.3, 3.0169230769230766)","(26.0, 70.0, 46.5)","(4.4, 5.4, 4.715789473684211)"
06-01-2023 11:24:45.524282,"(2.5, 4.7, 3.933333333333333)","(6.0, 6.6, 6.425)","(2.5, 3.3, 3.0169230769230766)","(26.0, 70.0, 46.5)","(4.4, 5.4, 4.65)"
06-01-2023 11:24:46.408072,"(2.5, 4.7, 3.933333333333333)","(6.0, 6.6, 6.425)","(2.5, 3.3, 3.0169230769230766)","(26.0, 70.0, 46.5)","(4.4, 5.4, 4.695652173913044)"
06-01-2023 11:24:47.300622,"(2.5, 4.7, 3.8055555555555554)","(6.0, 6.6, 6.425)","(2.5, 3.3, 3.0169230769230766)","(26.0, 70.0, 46.5)","(4.4, 5.4, 4.695652173913044)"
06-01-2023 11:24:48.279456,"(2.5, 4.7, 3.8055555555555554)","(6.0, 6.6, 6.425)","(2.5, 3.3, 3.0169230769230766)","(26.0, 70.0, 46.5)","(4.4, 5.4, 4.695652173913044)"
06-01-2023 11:24:49.298330,"(2.5, 4.7, 3.8055555555555554)","(6.0, 6.6, 6.425)","(2.5, 3.3, 3.0169230769230766)","(26.0, 70.0, 46.5)","(4.4, 5.4, 4.695652173913044)"
06-01-2023 11:24:50.309996,"(2.5, 4.7, 3.8055555555555554)","(6.0, 6.6, 6.425)","(2.5, 3.3, 3.0169230769230766)","(26.0, 70.0, 46.5)","(4.4, 5.4, 4.695652173913044)"
06-01-2023 11:24:51.282600,"(2.5, 4.7, 3.8055555555555554)","(6.0, 6.6, 6.425)","(2.5, 3.3, 3.0169230769230766)","(26.0, 70.0, 46.5)","(4.4, 5.4, 4.695652173913044)"
06-01-2023 11:24:52.206481,"(2.5, 4.7, 3.8055555555555554)","(6.0, 6.6, 6.394117647058823)","(2.5, 3.3, 3.0169230769230766)","(26.0, 70.0, 46.5)","(4.4, 5.4, 4.695652173913044)"
06-01-2023 11:24:53.104614,"(2.5, 4.7, 3.8055555555555554)","(6.0, 6.6, 6.394117647058823)","(2.5, 3.3, 3.0169230769230766)","(26.0, 70.0, 46.5)","(4.4, 5.4, 4.695652173913044)"
06-01-2023 11:24:53.940148,"(2.5, 4.7, 3.8055555555555554)","(6.0, 6.6, 6.394117647058823)","(2.5, 3.3, 3.0169230769230766)","(26.0, 70.0, 46.5)","(4.4, 5.4, 4.695652173913044)"
06-01-2023 11:24:54.887449,"(2.5, 4.7, 3.8055555555555554)","(6.0, 6.6, 6.394117647058823)","(2.5, 3.3, 3.0169230769230766)","(26.0, 70.0, 46.5)","(4.4, 5.4, 4.695652173913044)"
06-01-2023 11:24:55.910426,"(2.5, 4.7, 3.8055555555555554)","(6.0, 6.6, 6.394117647058823)","(2.5, 3.3, 3.0169230769230766)","(26.0, 70.0, 46.5)","(4.4, 5.4, 4.695652173913044)"
06-01-2023 11:24:56.936918,"(2.5, 4.7, 3.8055555555555554)","(6.0, 6.6, 6.394117647058823)","(2.5, 3.3, 3.0169230769230766)","(26.0, 70.0, 46.5)","(4.4, 5.4, 4.695652173913044)"
06-01-2023 11:24:57.804440,"(2.5, 4.7, 3.8055555555555554)","(6.0, 6.6, 6.394117647058823)","(2.5, 3.3, 3.0169230769230766)","(26.0, 70.0, 46.5)","(4.4, 5.4, 4.695652173913044)"
06-01-2023 11:24:58.670436,"(2.5, 4.7, 3.8055555555555554)","(6.0, 6.8, 6.671428571428572)","(2.5, 3.3, 3.0169230769230766)","(26.0, 70.0, 46.5)","(4.4, 5.4, 4.695652173913044)"
06-01-2023 11:24:59.693651,"(2.5, 4.7, 3.8055555555555554)","(6.0, 6.6, 6.46)","(2.5, 3.3, 2.98)","(26.0, 70.0, 46.5)","(4.4, 5.4, 4.65)"
06-01-2023 11:25:00.676662,"(2.5, 4.7, 3.933333333333333)","(6.0, 6.6, 6.46)","(2.5, 3.3, 3.0169230769230766)","(26.0, 70.0, 46.5)","(4.4, 5.4, 4.695652173913044)"
06-01-2023 11:25:01.675202,"(2.5, 4.7, 3.8055555555555554)","(6.0, 6.6, 6.46)","(2.5, 3.3, 3.0169230769230766)","(26.0, 70.0, 46.5)","(4.4, 5.4, 4.695652173913044)"
06-01-2023 11:25:02.691138,"(2.5, 4.7, 3.8055555555555554)","(6.0, 6.6, 6.46)","(2.5, 3.3, 3.004285714285714)","(26.0, 70.0, 48.45833333333333)","(4.4, 5.4, 4.6875)"
06-01-2023 11:25:03.585229,"(2.5, 4.7, 3.8055555555555554)","(6.0, 6.6, 6.46)","(2.5, 3.3, 3.004285714285714)","(26.0, 70.0, 48.45833333333333)","(4.4, 5.4, 4.764705882352941)"
06-01-2023 11:25:04.478662,"(2.5, 4.7, 3.8055555555555554)","(6.0, 6.6, 6.46)","(2.5, 3.3, 3.004285714285714)","(26.0, 70.0, 27.53846153846154)","(4.4, 5.4, 4.764705882352941)"
06-01-2023 11:25:05.401246,"(2.5, 4.7, 3.8055555555555554)","(6.0, 6.6, 6.46)","(2.5, 3.3, 3.004285714285714)","(26.0, 70.0, 27.53846153846154)","(4.4, 5.4, 4.764705882352941)"
06-01-2023 11:25:06.370020,"(2.5, 4.7, 3.8055555555555554)","(6.0, 6.6, 6.46)","(2.5, 3.3, 3.004285714285714)","(26.0, 70.0, 31.42857142857143)","(4.4, 5.4, 4.764705882352941)"
06-01-2023 11:25:07.204467,"(2.5, 4.7, 3.759090909090909)","(6.0, 6.6, 6.529999999999999)","(2.5, 3.3, 3.004285714285714)","(26.0, 70.0, 31.42857142857143)","(4.4, 5.4, 4.764705882352941)"
06-01-2023 11:25:08.143721,"(2.5, 4.7, 3.8055555555555554)","(6.0, 6.6, 6.490625)","(2.5, 3.3, 3.004285714285714)","(26.0, 70.0, 40.0)","(4.4, 5.4, 4.764705882352941)"
06-01-2023 11:25:09.103787,"(2.5, 4.7, 3.8055555555555554)","(6.0, 6.6, 6.490625)","(2.5, 3.3, 3.004285714285714)","(26.0, 70.0, 40.0)","(4.4, 5.4, 4.764705882352941)"
06-01-2023 11:25:10.011423,"(2.5, 4.7, 3.8055555555555554)","(6.0, 6.6, 6.490625)","(2.5, 3.3, 3.004285714285714)","(26.0, 70.0, 40.0)","(4.4, 5.4, 4.764705882352941)"
06-01-2023 11:25:10.954847,"(2.5, 4.7, 3.933333333333333)","(6.0, 6.6, 6.7379310344827585)","(2.5, 3.3, 2.8499999999999996)","(26.0, 70.0, 55.333333333333336)","(4.4, 5.4, 4.384615384615384)"
06-01-2023 11:25:11.918223,"(2.5, 4.5, 3.9299999999999997)","(6.0, 6.6, 6.455882352941177)","(2.5, 3.3, 3.017142857142857)","(26.0, 60.0, 32.8)","(4.4, 5.4, 4.8352941176470585)"
06-01-2023 11:25:12.786699,"(2.5, 4.4, 3.89)","(6.0, 6.6, 6.323076923076923)","(2.5, 3.3, 3.017142857142857)","(26.0, 60.0, 32.8)","(4.4, 5.4, 4.8352941176470585)"
06-01-2023 11:25:13.734934,"(2.5, 4.4, 3.89)","(6.0, 6.6, 6.3428571428571425)","(2.5, 3.3, 3.017142857142857)","(26.0, 60.0, 29.77777777777778)","(4.4, 5.4, 4.8352941176470585)"
06-01-2023 11:25:14.736784,"(2.5, 4.4, 3.89)","(6.0, 6.6, 6.3428571428571425)","(2.5, 3.3, 3.017142857142857)","(26.0, 60.0, 29.4)","(4.4, 5.4, 4.8352941176470585)"
06-01-2023 11:25:15.701416,"(2.5, 4.4, 3.89)","(6.0, 6.6, 6.3428571428571425)","(2.5, 3.3, 3.017142857142857)","(26.0, 60.0, 29.4)","(4.4, 5.4, 4.8352941176470585)"
06-01-2023 11:25:16.569347,"(2.5, 4.4, 3.89)","(6.0, 6.6, 6.3428571428571425)","(2.5, 3.3, 3.017142857142857)","(26.0, 60.0, 29.4)","(4.4, 5.4, 4.8352941176470585)"
06-01-2023 11:25:17.540957,"(2.5, 4.6, 3.9699999999999998)","(6.0, 6.6, 6.4714285714285715)","(2.5, 3.3, 2.9657142857142853)","(26.0, 60.0, 29.4)","(4.4, 5.4, 4.764705882352941)"
06-01-2023 11:25:18.511817,"(2.5, 4.7, 3.8055555555555554)","(6.0, 6.8, 6.666666666666666)","(2.5, 3.3, 2.978571428571428)","(26.0, 60.0, 29.4)","(4.4, 5.4, 4.764705882352941)"
06-01-2023 11:25:19.453756,"(2.5, 4.7, 3.8055555555555554)","(6.0, 6.8, 6.676923076923077)","(2.5, 3.3, 2.978571428571428)","(26.0, 60.0, 29.4)","(4.4, 5.4, 4.764705882352941)"
06-01-2023 11:25:20.308933,"(2.5, 4.7, 3.8055555555555554)","(6.0, 6.8, 6.676923076923077)","(2.5, 3.3, 2.978571428571428)","(26.0, 60.0, 29.4)","(4.4, 5.4, 4.764705882352941)"
06-01-2023 11:25:21.275237,"(2.5, 4.7, 3.8055555555555554)","(6.0, 6.8, 6.676923076923077)","(2.5, 3.3, 2.978571428571428)","(26.0, 60.0, 29.4)","(4.4, 5.4, 4.764705882352941)"
06-01-2023 11:25:22.176657,"(2.5, 4.7, 3.8055555555555554)","(6.0, 6.8, 6.676923076923077)","(2.5, 3.3, 2.978571428571428)","(26.0, 60.0, 29.4)","(4.4, 5.4, 4.764705882352941)"
06-01-2023 11:25:23.112011,"(2.5, 4.7, 3.8055555555555554)","(6.0, 6.8, 6.676923076923077)","(2.5, 3.3, 2.978571428571428)","(26.0, 60.0, 29.4)","(4.4, 5.4, 4.764705882352941)"
06-01-2023 11:25:24.113479,"(2.5, 4.7, 3.8055555555555554)","(6.0, 6.8, 6.676923076923077)","(2.5, 3.3, 2.978571428571428)","(26.0, 60.0, 29.4)","(4.4, 5.4, 4.476923076923077)"
06-01-2023 11:25:24.995989,"(2.5, 4.6, 3.8499999999999996)","(6.0, 7.0, 6.875)","(2.5, 3.3, 2.978571428571428)","(26.0, 60.0, 29.4)","(4.4, 5.4, 4.764705882352941)"
06-01-2023 11:25:25.977717,"(2.5, 4.6, 3.7249999999999996)","(6.0, 6.8, 6.589473684210526)","(2.6, 3.3, 2.978571428571428)","(26.0, 60.0, 29.4)","(4.4, 5.4, 4.764705882352941)"
06-01-2023 11:25:27.011955,"(2.5, 4.6, 3.7249999999999996)","(6.0, 6.8, 6.589473684210526)","(2.6, 3.3, 2.978571428571428)","(26.0, 60.0, 29.4)","(4.4, 5.4, 4.764705882352941)"
06-01-2023 11:25:27.917927,"(2.5, 4.6, 3.7249999999999996)","(6.0, 6.8, 6.622222222222222)","(2.6, 3.3, 2.978571428571428)","(26.0, 60.0, 29.4)","(4.4, 5.4, 4.764705882352941)"
06-01-2023 11:25:28.747149,"(2.5, 4.6, 3.7249999999999996)","(6.0, 6.8, 6.658823529411764)","(2.6, 3.3, 2.978571428571428)","(26.0, 60.0, 29.4)","(4.4, 5.4, 4.764705882352941)"
06-01-2023 11:25:29.755216,"(2.5, 4.6, 3.7249999999999996)","(6.0, 6.8, 6.658823529411764)","(2.6, 3.3, 2.978571428571428)","(26.0, 60.0, 29.4)","(4.4, 5.4, 4.764705882352941)"
06-01-2023 11:25:30.751184,"(2.5, 4.6, 3.7249999999999996)","(6.0, 6.8, 6.658823529411764)","(2.6, 3.3, 2.978571428571428)","(26.0, 60.0, 29.4)","(4.4, 5.4, 4.457142857142857)"
06-01-2023 11:25:31.701054,"(2.5, 4.6, 3.7249999999999996)","(6.0, 6.8, 6.7)","(2.6, 3.3, 2.8139999999999996)","(26.0, 60.0, 29.4)","(4.4, 5.4, 4.694117647058824)"
06-01-2023 11:25:32.681834,"(2.5, 4.6, 3.7249999999999996)","(6.0, 7.0, 6.666666666666667)","(2.6, 3.3, 3.04)","(26.0, 60.0, 29.4)","(4.4, 5.4, 4.694117647058824)"
06-01-2023 11:25:33.649117,"(2.5, 4.6, 3.7249999999999996)","(6.0, 7.0, 6.695652173913043)","(2.6, 3.3, 3.04)","(26.0, 60.0, 29.4)","(4.4, 5.4, 4.694117647058824)"
06-01-2023 11:25:34.594894,"(2.5, 4.6, 3.7249999999999996)","(6.0, 7.0, 6.695652173913043)","(2.6, 3.3, 3.04)","(26.0, 60.0, 29.4)","(4.4, 5.4, 4.694117647058824)"
06-01-2023 11:25:35.520849,"(2.5, 4.6, 3.7249999999999996)","(6.0, 7.0, 6.695652173913043)","(2.6, 3.3, 3.04)","(26.0, 60.0, 29.4)","(4.4, 5.4, 4.694117647058824)"
06-01-2023 11:25:36.719425,"(2.5, 4.6, 3.7249999999999996)","(6.0, 7.0, 6.695652173913043)","(2.6, 3.3, 3.04)","(26.0, 60.0, 29.4)","(4.4, 5.4, 4.694117647058824)"
06-01-2023 11:25:37.858002,"(2.5, 4.6, 3.7249999999999996)","(6.0, 7.0, 6.695652173913043)","(2.6, 3.3, 2.94)","(26.0, 60.0, 29.4)","(4.4, 5.4, 4.694117647058824)"
06-01-2023 11:25:38.945544,"(2.5, 4.6, 3.7249999999999996)","(6.0, 7.0, 6.5200000000000005)","(2.6, 3.3, 2.978571428571428)","(26.0, 60.0, 29.4)","(4.4, 5.4, 4.694117647058824)"
06-01-2023 11:25:40.009643,"(2.5, 4.6, 3.7249999999999996)","(6.0, 7.0, 6.5200000000000005)","(2.6, 3.3, 2.978571428571428)","(26.0, 60.0, 29.4)","(4.4, 5.4, 4.694117647058824)"
06-01-2023 11:25:41.158834,"(2.5, 4.6, 3.7249999999999996)","(6.0, 7.0, 6.5200000000000005)","(2.6, 3.3, 2.978571428571428)","(26.0, 60.0, 29.4)","(4.4, 5.4, 4.694117647058824)"
06-01-2023 11:25:42.138465,"(2.5, 4.6, 3.7249999999999996)","(6.0, 7.0, 6.5200000000000005)","(2.6, 3.3, 2.978571428571428)","(26.0, 60.0, 29.4)","(4.4, 5.4, 4.694117647058824)"
06-01-2023 11:25:43.160532,"(2.5, 4.6, 3.7249999999999996)","(6.0, 7.0, 6.5200000000000005)","(2.6, 3.3, 2.978571428571428)","(26.0, 60.0, 29.4)","(4.4, 5.4, 4.694117647058824)"
06-01-2023 11:25:44.153050,"(2.5, 4.6, 3.7249999999999996)","(6.0, 7.0, 6.5200000000000005)","(2.6, 3.3, 2.978571428571428)","(26.0, 60.0, 29.4)","(4.4, 5.4, 4.694117647058824)"
06-01-2023 11:25:45.212483,"(2.5, 4.6, 3.7249999999999996)","(6.0, 7.0, 6.6)","(2.6, 3.3, 2.978571428571428)","(26.0, 60.0, 29.4)","(4.4, 5.4, 4.8)"
06-01-2023 11:25:46.211612,"(2.5, 4.6, 3.7249999999999996)","(6.0, 7.2, 6.7)","(2.6, 3.3, 2.978571428571428)","(26.0, 60.0, 29.4)","(4.4, 5.4, 4.928571428571429)"
06-01-2023 11:25:47.023299,"(2.5, 4.6, 3.7249999999999996)","(6.0, 6.8, 6.466666666666667)","(2.6, 3.3, 2.978571428571428)","(26.0, 60.0, 29.4)","(4.4, 5.4, 4.928571428571429)"
06-01-2023 11:25:48.004218,"(2.5, 4.6, 3.7249999999999996)","(6.0, 6.8, 6.5)","(2.6, 3.3, 2.978571428571428)","(26.0, 60.0, 29.4)","(4.4, 5.4, 4.928571428571429)"
06-01-2023 11:25:49.085233,"(2.5, 4.6, 3.7249999999999996)","(6.0, 6.8, 6.5)","(2.6, 3.3, 2.978571428571428)","(26.0, 60.0, 29.4)","(4.4, 5.4, 4.694117647058824)"
06-01-2023 11:25:50.097153,"(2.5, 4.6, 3.7249999999999996)","(6.0, 6.8, 6.5)","(2.6, 3.3, 2.978571428571428)","(26.0, 60.0, 29.4)","(4.4, 5.4, 4.694117647058824)"
06-01-2023 11:25:51.031903,"(2.5, 4.6, 3.7249999999999996)","(6.0, 6.8, 6.5)","(2.6, 3.3, 2.978571428571428)","(26.0, 60.0, 29.4)","(4.4, 5.4, 4.694117647058824)"
06-01-2023 11:25:52.043340,"(2.5, 4.6, 3.7249999999999996)","(6.0, 6.8, 6.5)","(2.6, 3.3, 2.978571428571428)","(26.0, 60.0, 29.4)","(4.4, 5.4, 4.694117647058824)"
06-01-2023 11:25:52.981266,"(2.5, 4.6, 3.7249999999999996)","(6.0, 7.2, 6.7)","(2.6, 3.3, 2.978571428571428)","(26.0, 60.0, 29.4)","(4.4, 5.4, 4.764705882352941)"
06-01-2023 11:25:53.845036,"(2.5, 4.5, 3.9299999999999997)","(6.0, 7.0, 6.5200000000000005)","(2.6, 3.3, 2.978571428571428)","(26.0, 60.0, 29.4)","(4.4, 5.4, 4.764705882352941)"
06-01-2023 11:25:54.765590,"(2.5, 4.5, 3.9299999999999997)","(6.0, 7.0, 6.5200000000000005)","(2.6, 3.3, 2.978571428571428)","(26.0, 60.0, 29.4)","(4.4, 5.4, 4.764705882352941)"
06-01-2023 11:25:55.728361,"(2.5, 4.5, 3.9299999999999997)","(6.0, 7.0, 6.5200000000000005)","(2.6, 3.3, 2.978571428571428)","(26.0, 60.0, 29.4)","(4.4, 5.4, 4.764705882352941)"
06-01-2023 11:25:56.637286,"(2.5, 4.5, 3.9299999999999997)","(6.0, 7.0, 6.5200000000000005)","(2.6, 3.3, 2.978571428571428)","(26.0, 60.0, 29.4)","(4.4, 5.4, 4.764705882352941)"
06-01-2023 11:25:57.591762,"(2.5, 4.5, 3.9299999999999997)","(6.0, 7.0, 6.5200000000000005)","(2.6, 3.3, 2.978571428571428)","(26.0, 60.0, 29.4)","(4.4, 5.4, 4.764705882352941)"
06-01-2023 11:25:58.527017,"(2.5, 4.5, 3.9299999999999997)","(6.0, 7.0, 6.5200000000000005)","(2.6, 3.3, 2.978571428571428)","(26.0, 60.0, 29.4)","(4.4, 5.4, 4.764705882352941)"
06-01-2023 11:25:59.371928,"(2.5, 4.6, 3.7249999999999996)","(6.0, 7.0, 6.5200000000000005)","(2.6, 3.3, 2.8139999999999996)","(26.0, 60.0, 29.4)","(4.4, 5.4, 4.764705882352941)"
06-01-2023 11:26:00.348521,"(2.5, 4.6, 3.69)","(6.0, 6.8, 6.466666666666667)","(2.6, 3.3, 2.9657142857142853)","(26.0, 60.0, 30.3)","(4.4, 5.4, 4.8)"
06-01-2023 11:26:01.314977,"(2.5, 4.6, 3.7970588235294116)","(6.0, 6.8, 6.466666666666667)","(2.6, 3.3, 2.9657142857142853)","(26.0, 60.0, 30.3)","(4.4, 5.4, 4.8)"
06-01-2023 11:26:02.267270,"(2.5, 4.6, 3.9174999999999995)","(6.0, 6.8, 6.466666666666667)","(2.6, 3.3, 2.9657142857142853)","(26.0, 60.0, 31.2)","(4.4, 5.4, 4.8)"
06-01-2023 11:26:03.273490,"(2.5, 4.6, 3.9174999999999995)","(6.0, 6.8, 6.466666666666667)","(2.6, 3.3, 2.9657142857142853)","(26.0, 60.0, 31.2)","(4.4, 5.4, 4.8)"
06-01-2023 11:26:04.369038,"(2.5, 4.6, 3.9174999999999995)","(6.0, 6.8, 6.466666666666667)","(2.6, 3.3, 2.9657142857142853)","(26.0, 60.0, 31.2)","(4.4, 5.4, 4.8)"
06-01-2023 11:26:05.390284,"(2.5, 4.6, 3.9174999999999995)","(6.0, 6.8, 6.466666666666667)","(2.6, 3.3, 2.9657142857142853)","(26.0, 60.0, 31.2)","(4.4, 5.4, 4.8)"
06-01-2023 11:26:06.366675,"(2.5, 4.6, 3.9174999999999995)","(6.0, 6.8, 6.466666666666667)","(2.6, 3.3, 2.9038095238095236)","(26.0, 60.0, 46.90909090909091)","(4.4, 5.4, 4.8352941176470585)"
06-01-2023 11:26:07.302306,"(2.5, 4.5, 4.104166666666666)","(6.0, 6.8, 6.466666666666667)","(2.6, 3.3, 2.9543999999999997)","(26.0, 60.0, 46.90909090909091)","(4.4, 5.4, 4.8352941176470585)"
