,Heavenly Sign,Wotnow Swanee,Nor Westa,Standandeliver,Sport Cadet,Colby Nz,Im Boo Nz,Thundamental
05-01-2023 17:16:54.576478,"(1.3, 1.64, 1.62)","(21.0, 44.0, 22.571428571428573)","(41.0, 90.0, 73.42857142857143)","(11.0, 27.0, 17.333333333333332)","(6.0, 9.4, 8.723076923076922)","(21.0, 99999, 99990)","(10.0, 99999, 99990)","(12.0, 30.0, 19.333333333333332)"
05-01-2023 17:16:55.747010,"(1.3, 1.63, 1.615)","(21.0, 44.0, 27.333333333333336)","(41.0, 90.0, 73.42857142857143)","(11.0, 26.0, 17.333333333333332)","(6.0, 9.4, 8.676190476190476)","(21.0, 99999, 99990)","(10.0, 99999, 99990)","(12.0, 30.0, 19.333333333333332)"
05-01-2023 17:16:56.852874,"(1.3, 1.73, 1.5936363636363637)","(21.0, 44.0, 27.333333333333336)","(41.0, 90.0, 73.42857142857143)","(11.0, 26.0, 17.333333333333332)","(6.0, 9.4, 8.676190476190476)","(21.0, 99999, 99990)","(10.0, 99999, 99990)","(12.0, 30.0, 16.285714285714285)"
05-01-2023 17:16:57.968234,"(1.3, 1.73, 1.5907142857142857)","(21.0, 44.0, 22.571428571428573)","(41.0, 90.0, 73.42857142857143)","(11.0, 26.0, 19.25)","(6.0, 9.4, 8.676190476190476)","(21.0, 99999, 99990)","(10.0, 99999, 99990)","(12.0, 30.0, 16.285714285714285)"
05-01-2023 17:16:59.054994,"(1.3, 1.61, 1.5950000000000002)","(21.0, 44.0, 22.571428571428573)","(41.0, 90.0, 73.42857142857143)","(11.0, 26.0, 16.714285714285715)","(6.0, 9.4, 8.676190476190476)","(21.0, 99999, 99990)","(10.0, 99999, 99990)","(12.0, 30.0, 16.285714285714285)"
05-01-2023 17:17:00.198303,"(1.3, 1.72, 1.5975000000000001)","(21.0, 44.0, 22.571428571428573)","(41.0, 90.0, 73.42857142857143)","(11.0, 26.0, 16.714285714285715)","(6.0, 9.4, 8.676190476190476)","(21.0, 99999, 99990)","(10.0, 99999, 99990)","(12.0, 30.0, 16.285714285714285)"
05-01-2023 17:17:01.381826,"(1.3, 1.72, 1.62375)","(21.0, 44.0, 22.571428571428573)","(41.0, 90.0, 73.42857142857143)","(11.0, 26.0, 16.714285714285715)","(6.0, 9.4, 8.676190476190476)","(21.0, 99999, 99990)","(10.0, 99999, 99990)","(12.0, 30.0, 16.285714285714285)"
05-01-2023 17:17:02.617412,"(1.3, 1.72, 1.6514285714285712)","(21.0, 44.0, 26.666666666666668)","(41.0, 90.0, 74.0)","(11.0, 26.0, 21.0)","(6.0, 9.4, 8.676190476190476)","(21.0, 99999, 99990)","(10.0, 99999, 99990)","(12.0, 30.0, 19.0)"
05-01-2023 17:17:03.867403,"(1.3, 1.72, 1.608)","(21.0, 42.0, 26.666666666666668)","(41.0, 90.0, 74.57142857142857)","(11.0, 25.0, 21.0)","(6.0, 9.4, 8.676190476190476)","(21.0, 99999, 99990)","(10.0, 99999, 99990)","(12.0, 29.0, 19.0)"
05-01-2023 17:17:05.119993,"(1.3, 1.62, 1.6)","(21.0, 42.0, 26.666666666666668)","(41.0, 90.0, 74.57142857142857)","(11.0, 25.0, 21.0)","(6.0, 9.4, 8.676190476190476)","(21.0, 99999, 99990)","(10.0, 99999, 99990)","(12.0, 29.0, 16.5)"
05-01-2023 17:17:06.329894,"(1.3, 1.62, 1.6)","(21.0, 42.0, 34.666666666666664)","(41.0, 90.0, 55.33333333333333)","(11.0, 25.0, 15.2)","(6.0, 9.4, 8.676190476190476)","(21.0, 99999, 99990)","(10.0, 99999, 99990)","(12.0, 29.0, 16.0)"
05-01-2023 17:17:07.582497,"(1.3, 1.62, 1.6)","(21.0, 42.0, 34.666666666666664)","(41.0, 90.0, 55.33333333333333)","(11.0, 24.0, 15.857142857142858)","(6.0, 9.4, 8.488)","(21.0, 99999, 99990)","(10.0, 99999, 99990)","(12.0, 28.0, 20.5)"
05-01-2023 17:17:08.784705,"(1.3, 1.72, 1.608)","(21.0, 42.0, 34.666666666666664)","(41.0, 90.0, 55.33333333333333)","(11.0, 23.0, 15.857142857142858)","(6.0, 9.4, 8.488)","(21.0, 99999, 99990)","(10.0, 99999, 99990)","(12.0, 27.0, 18.0)"
05-01-2023 17:17:09.937079,"(1.3, 1.72, 1.608)","(21.0, 55.0, 43.33333333333333)","(41.0, 90.0, 55.33333333333333)","(11.0, 22.0, 18.333333333333332)","(6.0, 9.4, 8.488)","(21.0, 99999, 99990)","(10.0, 99999, 99990)","(12.0, 26.0, 22.666666666666664)"
05-01-2023 17:17:11.064571,"(1.3, 1.72, 1.608)","(21.0, 65.0, 50.0)","(41.0, 90.0, 64.0)","(11.0, 21.0, 18.333333333333332)","(6.0, 9.4, 8.488)","(21.0, 99999, 99990)","(10.0, 99999, 99990)","(12.0, 40.0, 22.666666666666664)"
05-01-2023 17:17:12.204168,"(1.3, 1.72, 1.615)","(21.0, 65.0, 50.0)","(41.0, 90.0, 64.0)","(11.0, 21.0, 15.285714285714285)","(6.0, 9.4, 7.880000000000001)","(21.0, 99999, 99990)","(10.0, 99999, 99990)","(12.0, 38.0, 22.0)"
05-01-2023 17:17:13.385292,"(1.3, 1.72, 1.615)","(21.0, 65.0, 50.0)","(41.0, 90.0, 64.0)","(11.0, 21.0, 15.285714285714285)","(6.0, 9.2, 8.057142857142857)","(21.0, 99999, 99990)","(10.0, 99999, 99990)","(12.0, 38.0, 22.0)"
05-01-2023 17:17:14.546362,"(1.3, 1.72, 1.615)","(21.0, 65.0, 50.0)","(41.0, 90.0, 64.0)","(11.0, 21.0, 15.285714285714285)","(6.0, 9.2, 8.133333333333333)","(21.0, 99999, 99990)","(10.0, 99999, 99990)","(12.0, 38.0, 22.0)"
05-01-2023 17:17:15.666682,"(1.3, 1.72, 1.615)","(21.0, 65.0, 40.0)","(41.0, 90.0, 64.0)","(11.0, 21.0, 15.285714285714285)","(6.0, 9.2, 8.68)","(21.0, 99999, 99990)","(10.0, 99999, 99990)","(12.0, 38.0, 22.0)"
05-01-2023 17:17:16.890442,"(1.3, 1.72, 1.615)","(21.0, 60.0, 52.0)","(41.0, 90.0, 64.0)","(11.0, 21.0, 15.285714285714285)","(6.0, 9.2, 8.226086956521739)","(21.0, 99999, 99990)","(10.0, 99999, 99990)","(12.0, 38.0, 22.0)"
05-01-2023 17:17:18.092256,"(1.3, 1.72, 1.615)","(21.0, 60.0, 46.66666666666667)","(41.0, 90.0, 64.0)","(11.0, 21.0, 15.285714285714285)","(6.0, 9.2, 8.08)","(21.0, 99999, 99990)","(10.0, 99999, 99990)","(12.0, 38.0, 21.333333333333332)"
05-01-2023 17:17:19.266648,"(1.3, 1.72, 1.615)","(21.0, 60.0, 46.66666666666667)","(41.0, 85.0, 66.5)","(11.0, 21.0, 15.285714285714285)","(6.0, 9.2, 9.085714285714285)","(21.0, 99999, 99990)","(10.0, 99999, 99990)","(12.0, 36.0, 22.666666666666664)"
05-01-2023 17:17:20.460378,"(1.3, 1.72, 1.615)","(21.0, 60.0, 46.66666666666667)","(41.0, 95.0, 66.5)","(11.0, 21.0, 15.285714285714285)","(6.0, 9.2, 9.344444444444445)","(21.0, 99999, 99990)","(10.0, 99999, 99990)","(12.0, 40.0, 22.666666666666664)"
05-01-2023 17:17:21.708734,"(1.3, 1.72, 1.615)","(21.0, 60.0, 46.66666666666667)","(41.0, 95.0, 66.5)","(11.0, 21.0, 15.666666666666666)","(6.0, 9.4, 9.32857142857143)","(21.0, 99999, 99990)","(10.0, 99999, 99990)","(12.0, 40.0, 27.0)"
05-01-2023 17:17:22.933048,"(1.3, 1.72, 1.615)","(21.0, 60.0, 30.75)","(41.0, 95.0, 66.5)","(11.0, 21.0, 15.666666666666666)","(6.0, 9.4, 9.32857142857143)","(21.0, 99999, 99990)","(10.0, 99999, 99990)","(12.0, 40.0, 22.0)"
05-01-2023 17:17:24.113301,"(1.3, 1.72, 1.608)","(21.0, 50.0, 35.5)","(41.0, 95.0, 67.5)","(11.0, 21.0, 15.666666666666666)","(6.0, 9.4, 9.32857142857143)","(21.0, 99999, 99990)","(10.0, 99999, 99990)","(12.0, 38.0, 20.857142857142858)"
05-01-2023 17:17:25.265088,"(1.3, 1.72, 1.608)","(21.0, 55.0, 27.8)","(41.0, 95.0, 67.5)","(11.0, 21.0, 15.666666666666666)","(6.0, 9.4, 9.0)","(21.0, 99999, 99990)","(10.0, 99999, 99990)","(12.0, 38.0, 20.857142857142858)"
05-01-2023 17:17:26.395373,"(1.3, 1.72, 1.68)","(21.0, 55.0, 36.14285714285714)","(41.0, 95.0, 67.5)","(11.0, 21.0, 15.666666666666666)","(6.0, 9.4, 9.0)","(21.0, 99999, 99990)","(10.0, 99999, 99990)","(12.0, 38.0, 20.857142857142858)"
05-01-2023 17:17:27.480370,"(1.3, 1.72, 1.68)","(21.0, 55.0, 36.14285714285714)","(41.0, 95.0, 67.5)","(11.0, 21.0, 15.666666666666666)","(6.0, 9.4, 8.672727272727274)","(21.0, 99999, 99990)","(10.0, 99999, 99990)","(12.0, 38.0, 20.857142857142858)"
05-01-2023 17:17:28.617221,"(1.3, 1.72, 1.709090909090909)","(21.0, 55.0, 36.14285714285714)","(41.0, 95.0, 79.85714285714286)","(11.0, 21.0, 15.666666666666666)","(6.0, 9.4, 8.672727272727274)","(21.0, 99999, 99990)","(10.0, 99999, 99990)","(12.0, 38.0, 27.0)"
05-01-2023 17:17:29.831049,"(1.3, 1.71, 1.654)","(21.0, 55.0, 36.14285714285714)","(41.0, 95.0, 79.85714285714286)","(11.0, 21.0, 15.666666666666666)","(6.0, 9.4, 9.1)","(21.0, 99999, 99990)","(10.0, 99999, 99990)","(12.0, 40.0, 26.0)"
05-01-2023 17:17:31.068017,"(1.3, 1.71, 1.654)","(21.0, 55.0, 42.63636363636364)","(41.0, 95.0, 79.85714285714286)","(11.0, 21.0, 15.666666666666666)","(6.0, 9.2, 8.775)","(21.0, 99999, 99990)","(10.0, 99999, 99990)","(12.0, 38.0, 23.6)"
05-01-2023 17:17:32.284025,"(1.3, 1.71, 1.654)","(21.0, 55.0, 42.63636363636364)","(41.0, 95.0, 79.85714285714286)","(11.0, 21.0, 15.666666666666666)","(6.0, 9.4, 8.9)","(21.0, 99999, 99990)","(10.0, 99999, 99990)","(12.0, 38.0, 24.0)"
05-01-2023 17:17:33.444510,"(1.3, 1.71, 1.654)","(21.0, 50.0, 42.0)","(41.0, 95.0, 79.85714285714286)","(11.0, 21.0, 15.666666666666666)","(6.0, 9.4, 8.672727272727274)","(21.0, 99999, 99990)","(10.0, 99999, 99990)","(12.0, 34.0, 26.0)"
05-01-2023 17:17:34.604832,"(1.3, 1.71, 1.5936842105263158)","(21.0, 48.0, 42.0)","(41.0, 95.0, 79.85714285714286)","(11.0, 21.0, 15.666666666666666)","(6.0, 9.4, 8.672727272727274)","(21.0, 99999, 99990)","(10.0, 99999, 99990)","(12.0, 32.0, 25.0)"
05-01-2023 17:17:35.763320,"(1.3, 1.7, 1.62)","(21.0, 48.0, 42.0)","(41.0, 95.0, 79.85714285714286)","(11.0, 21.0, 15.666666666666666)","(6.0, 9.4, 8.672727272727274)","(21.0, 99999, 99990)","(10.0, 99999, 99990)","(12.0, 36.0, 25.0)"
05-01-2023 17:17:36.916790,"(1.3, 1.7, 1.604)","(21.0, 48.0, 42.0)","(41.0, 95.0, 79.85714285714286)","(11.0, 21.0, 17.5)","(6.0, 9.4, 8.9)","(21.0, 99999, 99990)","(10.0, 99999, 99990)","(12.0, 36.0, 25.0)"
05-01-2023 17:17:38.041858,"(1.3, 1.7, 1.604)","(21.0, 48.0, 42.0)","(41.0, 95.0, 79.85714285714286)","(11.0, 22.0, 23.2)","(6.0, 9.4, 8.9)","(21.0, 99999, 99990)","(10.0, 99999, 99990)","(12.0, 36.0, 25.0)"
05-01-2023 17:17:39.195942,"(1.3, 1.7, 1.6232)","(21.0, 48.0, 42.0)","(41.0, 95.0, 79.85714285714286)","(11.0, 30.0, 23.2)","(6.0, 9.4, 8.9)","(21.0, 99999, 99990)","(10.0, 99999, 99990)","(12.0, 36.0, 25.0)"
05-01-2023 17:17:40.468165,"(1.3, 1.7, 1.6314285714285715)","(21.0, 48.0, 42.0)","(41.0, 95.0, 79.85714285714286)","(11.0, 29.0, 22.6)","(6.0, 9.0, 8.672727272727274)","(21.0, 99999, 99990)","(10.0, 99999, 99990)","(12.0, 36.0, 25.0)"
05-01-2023 17:17:41.728116,"(1.3, 1.7, 1.6314285714285715)","(21.0, 48.0, 42.0)","(41.0, 95.0, 79.85714285714286)","(11.0, 29.0, 22.6)","(6.0, 9.4, 8.672727272727274)","(21.0, 99999, 99990)","(10.0, 99999, 99990)","(12.0, 36.0, 25.0)"
05-01-2023 17:17:42.993261,"(1.3, 1.7, 1.6314285714285715)","(21.0, 48.0, 42.0)","(41.0, 95.0, 79.85714285714286)","(11.0, 29.0, 18.333333333333332)","(6.0, 9.4, 7.622222222222223)","(21.0, 99999, 99990)","(10.0, 99999, 99990)","(12.0, 36.0, 19.5)"
05-01-2023 17:17:44.255827,"(1.3, 1.7, 1.6557894736842105)","(21.0, 48.0, 42.0)","(41.0, 95.0, 79.85714285714286)","(11.0, 29.0, 22.0)","(6.0, 9.4, 7.9)","(21.0, 99999, 99990)","(10.0, 99999, 99990)","(12.0, 36.0, 27.333333333333336)"
05-01-2023 17:17:45.523924,"(1.3, 1.7, 1.6300000000000001)","(21.0, 48.0, 42.0)","(41.0, 95.0, 79.85714285714286)","(11.0, 28.0, 18.625)","(6.0, 8.4, 8.533333333333333)","(21.0, 99999, 99990)","(10.0, 99999, 99990)","(12.0, 34.0, 21.5)"
05-01-2023 17:17:46.752602,"(1.3, 1.7, 1.6300000000000001)","(21.0, 48.0, 30.666666666666664)","(41.0, 95.0, 81.75)","(11.0, 28.0, 23.142857142857142)","(6.0, 9.2, 8.935294117647059)","(21.0, 99999, 99990)","(10.0, 99999, 99990)","(12.0, 34.0, 24.0)"
05-01-2023 17:17:47.979288,"(1.3, 1.7, 1.6125)","(21.0, 48.0, 39.33333333333333)","(41.0, 95.0, 69.5)","(11.0, 27.0, 20.0)","(6.0, 9.2, 9.08)","(21.0, 99999, 99990)","(10.0, 99999, 99990)","(12.0, 34.0, 29.0)"
05-01-2023 17:17:49.187619,"(1.3, 1.69, 1.609)","(21.0, 46.0, 40.25)","(41.0, 95.0, 69.5)","(11.0, 26.0, 16.2)","(6.0, 9.4, 8.378571428571428)","(21.0, 99999, 99990)","(10.0, 99999, 99990)","(12.0, 32.0, 29.0)"
05-01-2023 17:17:50.326780,"(1.3, 1.69, 1.605)","(21.0, 48.0, 38.0)","(41.0, 95.0, 69.5)","(11.0, 25.0, 15.375)","(6.0, 9.2, 8.625)","(21.0, 99999, 99990)","(10.0, 99999, 99990)","(12.0, 32.0, 29.0)"
05-01-2023 17:17:51.463346,"(1.3, 1.69, 1.605)","(21.0, 48.0, 38.0)","(41.0, 95.0, 69.5)","(11.0, 25.0, 15.833333333333334)","(6.0, 9.2, 8.857142857142858)","(21.0, 99999, 99990)","(10.0, 99999, 99990)","(12.0, 32.0, 29.0)"
05-01-2023 17:17:52.566562,"(1.3, 1.69, 1.605)","(21.0, 48.0, 36.0)","(41.0, 95.0, 69.5)","(11.0, 25.0, 15.833333333333334)","(6.0, 9.0, 8.55625)","(21.0, 99999, 99990)","(10.0, 99999, 99990)","(12.0, 32.0, 27.5)"
05-01-2023 17:17:53.691302,"(1.3, 1.69, 1.605)","(21.0, 46.0, 35.0)","(41.0, 95.0, 69.5)","(11.0, 25.0, 15.833333333333334)","(6.0, 8.6, 8.55625)","(21.0, 99999, 99990)","(10.0, 99999, 99990)","(12.0, 32.0, 27.5)"
05-01-2023 17:17:54.868741,"(1.3, 1.69, 1.6252380952380954)","(21.0, 44.0, 34.0)","(41.0, 95.0, 69.5)","(11.0, 25.0, 15.833333333333334)","(6.0, 8.6, 7.711111111111111)","(21.0, 99999, 99990)","(10.0, 99999, 99990)","(12.0, 32.0, 27.5)"
05-01-2023 17:17:56.053307,"(1.3, 1.69, 1.6252380952380954)","(21.0, 44.0, 34.0)","(41.0, 95.0, 69.5)","(11.0, 25.0, 20.5)","(6.0, 8.6, 8.4875)","(21.0, 99999, 99990)","(10.0, 99999, 99990)","(12.0, 32.0, 27.5)"
05-01-2023 17:17:57.219355,"(1.3, 1.68, 1.624)","(21.0, 44.0, 34.0)","(41.0, 95.0, 69.5)","(11.0, 27.0, 20.5)","(6.0, 8.6, 8.4875)","(21.0, 99999, 99990)","(10.0, 99999, 99990)","(12.0, 32.0, 27.5)"
05-01-2023 17:17:58.335248,"(1.3, 1.68, 1.624)","(21.0, 44.0, 34.0)","(41.0, 95.0, 69.5)","(11.0, 27.0, 20.5)","(6.0, 8.6, 8.529411764705882)","(21.0, 99999, 99990)","(10.0, 99999, 99990)","(12.0, 32.0, 27.5)"
05-01-2023 17:17:59.463210,"(1.3, 1.68, 1.624)","(21.0, 44.0, 34.0)","(41.0, 95.0, 69.5)","(11.0, 27.0, 20.5)","(6.0, 8.6, 8.0)","(21.0, 99999, 99990)","(10.0, 99999, 99990)","(12.0, 32.0, 27.5)"
05-01-2023 17:18:00.647340,"(1.3, 1.68, 1.624)","(21.0, 44.0, 34.0)","(41.0, 95.0, 69.5)","(11.0, 27.0, 20.5)","(6.0, 8.6, 8.153846153846153)","(21.0, 99999, 99990)","(10.0, 99999, 99990)","(12.0, 32.0, 27.5)"
05-01-2023 17:18:01.861131,"(1.3, 1.68, 1.624)","(21.0, 44.0, 34.0)","(41.0, 95.0, 69.5)","(11.0, 27.0, 16.333333333333332)","(6.0, 8.8, 8.581818181818182)","(21.0, 99999, 99990)","(10.0, 99999, 99990)","(12.0, 32.0, 25.142857142857142)"
05-01-2023 17:18:03.028543,"(1.3, 1.68, 1.624)","(21.0, 44.0, 34.0)","(41.0, 95.0, 69.5)","(12.0, 28.0, 18.333333333333332)","(5.5, 8.8, 8.571428571428571)","(21.0, 99999, 99990)","(10.0, 99999, 99990)","(12.0, 40.0, 29.6)"
05-01-2023 17:18:04.152457,"(1.3, 1.68, 1.624)","(21.0, 44.0, 34.0)","(41.0, 95.0, 69.5)","(12.0, 27.0, 17.6)","(5.5, 8.8, 8.492307692307692)","(21.0, 99999, 99990)","(10.0, 99999, 99990)","(12.0, 40.0, 24.285714285714285)"
05-01-2023 17:18:05.283434,"(1.3, 1.68, 1.6333333333333333)","(21.0, 44.0, 34.0)","(41.0, 95.0, 69.5)","(12.0, 32.0, 18.0)","(5.5, 8.8, 8.55)","(21.0, 99999, 99990)","(10.0, 99999, 99990)","(12.0, 38.0, 27.200000000000003)"
05-01-2023 17:18:06.461170,"(1.3, 1.67, 1.62)","(21.0, 44.0, 34.0)","(41.0, 95.0, 69.5)","(12.0, 26.0, 17.6)","(5.5, 8.8, 8.55)","(21.0, 99999, 99990)","(10.0, 99999, 99990)","(12.0, 36.0, 27.200000000000003)"
05-01-2023 17:18:07.689757,"(1.3, 1.67, 1.62)","(21.0, 44.0, 34.0)","(41.0, 95.0, 69.5)","(12.0, 32.0, 16.666666666666668)","(5.5, 8.8, 7.56923076923077)","(21.0, 99999, 99990)","(10.0, 99999, 99990)","(12.0, 36.0, 27.200000000000003)"
05-01-2023 17:18:08.918173,"(1.3, 1.67, 1.62)","(21.0, 44.0, 34.0)","(41.0, 95.0, 69.5)","(12.0, 30.0, 19.0)","(5.5, 8.8, 8.5)","(21.0, 99999, 99990)","(10.0, 99999, 99990)","(12.0, 36.0, 27.200000000000003)"
05-01-2023 17:18:10.157006,"(1.3, 1.67, 1.62)","(21.0, 44.0, 34.0)","(41.0, 95.0, 69.5)","(12.0, 29.0, 19.0)","(5.5, 8.6, 8.44)","(21.0, 99999, 99990)","(10.0, 99999, 99990)","(12.0, 36.0, 27.200000000000003)"
05-01-2023 17:18:11.419446,"(1.3, 1.67, 1.62)","(21.0, 44.0, 34.0)","(41.0, 95.0, 69.5)","(12.0, 32.0, 20.5)","(5.5, 8.6, 8.44)","(21.0, 99999, 99990)","(10.0, 99999, 99990)","(12.0, 36.0, 27.200000000000003)"
05-01-2023 17:18:12.657285,"(1.3, 1.67, 1.62)","(21.0, 44.0, 34.0)","(41.0, 95.0, 69.5)","(12.0, 27.0, 20.5)","(5.5, 8.6, 8.44)","(21.0, 99999, 99990)","(10.0, 99999, 99990)","(12.0, 36.0, 27.200000000000003)"
05-01-2023 17:18:13.881849,"(1.3, 1.66, 1.6266666666666667)","(21.0, 44.0, 34.0)","(41.0, 95.0, 69.5)","(12.0, 27.0, 20.5)","(5.5, 8.6, 8.44)","(21.0, 99999, 99990)","(10.0, 99999, 99990)","(12.0, 36.0, 27.200000000000003)"
05-01-2023 17:18:15.164251,"(1.3, 1.66, 1.618695652173913)","(21.0, 44.0, 34.0)","(41.0, 95.0, 70.5)","(12.0, 26.0, 21.6)","(5.5, 8.4, 8.165217391304347)","(21.0, 99999, 99990)","(10.0, 99999, 99990)","(12.0, 36.0, 27.6)"
05-01-2023 17:18:16.385261,"(1.3, 1.66, 1.6266666666666667)","(21.0, 44.0, 39.77777777777778)","(41.0, 95.0, 79.85714285714286)","(12.0, 26.0, 22.857142857142858)","(5.5, 8.4, 8.243478260869566)","(21.0, 99999, 99990)","(10.0, 99999, 99990)","(12.0, 36.0, 30.0)"
05-01-2023 17:18:17.562760,"(1.3, 1.66, 1.6266666666666667)","(21.0, 44.0, 36.4)","(41.0, 95.0, 79.85714285714286)","(12.0, 26.0, 20.75)","(5.5, 8.4, 8.329411764705883)","(21.0, 99999, 99990)","(10.0, 99999, 99990)","(12.0, 36.0, 25.75)"
05-01-2023 17:18:18.648583,"(1.3, 1.66, 1.6266666666666667)","(21.0, 44.0, 32.0)","(41.0, 95.0, 69.5)","(12.0, 26.0, 20.75)","(5.5, 8.4, 8.329411764705883)","(21.0, 99999, 99990)","(10.0, 99999, 99990)","(12.0, 36.0, 24.75)"
05-01-2023 17:18:19.840816,"(1.3, 1.66, 1.618695652173913)","(21.0, 44.0, 32.0)","(41.0, 95.0, 69.5)","(12.0, 25.0, 18.214285714285715)","(5.5, 8.4, 8.636363636363637)","(21.0, 99999, 99990)","(10.0, 99999, 99990)","(12.0, 34.0, 19.2)"
05-01-2023 17:18:21.042110,"(1.3, 1.65, 1.6233333333333333)","(21.0, 44.0, 32.0)","(41.0, 95.0, 69.5)","(12.0, 25.0, 19.75)","(5.5, 8.8, 8.636363636363637)","(21.0, 99999, 99990)","(10.0, 99999, 99990)","(12.0, 34.0, 23.75)"
05-01-2023 17:18:22.228536,"(1.3, 1.65, 1.6161538461538463)","(21.0, 44.0, 32.0)","(41.0, 95.0, 69.5)","(12.0, 24.0, 20.5)","(5.5, 8.8, 8.65)","(21.0, 99999, 99990)","(10.0, 99999, 99990)","(12.0, 32.0, 23.75)"
05-01-2023 17:18:23.443013,"(1.3, 1.65, 1.6161538461538463)","(21.0, 44.0, 32.0)","(41.0, 95.0, 69.5)","(12.0, 23.0, 20.5)","(5.5, 8.8, 8.65)","(21.0, 99999, 99990)","(10.0, 99999, 99990)","(12.0, 32.0, 31.833333333333332)"
05-01-2023 17:18:24.658035,"(1.3, 1.65, 1.6161538461538463)","(21.0, 44.0, 32.0)","(41.0, 95.0, 69.5)","(12.0, 22.0, 19.75)","(5.5, 8.8, 8.65)","(21.0, 99999, 99990)","(10.0, 99999, 99990)","(12.0, 40.0, 22.5)"
05-01-2023 17:18:25.869634,"(1.3, 1.65, 1.6161538461538463)","(21.0, 44.0, 35.0)","(41.0, 95.0, 69.5)","(12.0, 24.0, 18.9)","(5.5, 8.8, 8.65)","(21.0, 99999, 99990)","(10.0, 99999, 99990)","(12.0, 40.0, 22.5)"
05-01-2023 17:18:27.110263,"(1.3, 1.65, 1.6161538461538463)","(21.0, 44.0, 35.0)","(41.0, 95.0, 69.5)","(12.0, 24.0, 18.9)","(5.5, 8.8, 8.65)","(21.0, 99999, 99990)","(10.0, 99999, 99990)","(12.0, 40.0, 26.75)"
05-01-2023 17:18:28.278222,"(1.3, 1.64, 1.625)","(21.0, 44.0, 35.0)","(41.0, 95.0, 69.5)","(12.0, 23.0, 18.75)","(5.5, 8.8, 8.65)","(21.0, 99999, 99990)","(10.0, 99999, 99990)","(12.0, 38.0, 25.75)"
05-01-2023 17:18:29.499200,"(1.3, 1.64, 1.6154545454545455)","(21.0, 44.0, 35.0)","(41.0, 95.0, 69.5)","(12.0, 22.0, 18.75)","(5.5, 8.8, 8.714285714285715)","(21.0, 99999, 99990)","(10.0, 99999, 99990)","(12.0, 36.0, 25.75)"
05-01-2023 17:18:30.625717,"(1.3, 1.64, 1.6154545454545455)","(21.0, 44.0, 35.0)","(41.0, 95.0, 69.5)","(12.0, 22.0, 18.75)","(5.5, 8.8, 8.714285714285715)","(21.0, 99999, 99990)","(10.0, 99999, 99990)","(12.0, 36.0, 26.5)"
05-01-2023 17:18:31.682804,"(1.3, 1.64, 1.6154545454545455)","(21.0, 44.0, 35.0)","(41.0, 95.0, 69.5)","(12.0, 29.0, 20.9)","(5.5, 9.2, 8.552941176470588)","(21.0, 99999, 99990)","(10.0, 99999, 99990)","(12.0, 32.0, 20.214285714285715)"
05-01-2023 17:18:32.848393,"(1.3, 1.64, 1.6154545454545455)","(21.0, 44.0, 33.5)","(41.0, 95.0, 49.166666666666664)","(12.0, 28.0, 16.88888888888889)","(5.5, 14.5, 10.17142857142857)","(21.0, 99999, 99990)","(10.0, 99999, 99990)","(12.0, 32.0, 20.333333333333332)"
05-01-2023 17:18:34.059797,"(1.3, 1.64, 1.6154545454545455)","(21.0, 44.0, 33.5)","(41.0, 95.0, 58.33333333333333)","(12.0, 28.0, 19.333333333333332)","(5.5, 16.0, 13.192857142857143)","(21.0, 99999, 99990)","(10.0, 99999, 99990)","(12.0, 30.0, 22.25)"
05-01-2023 17:18:35.262196,"(1.3, 1.64, 1.6154545454545455)","(21.0, 48.0, 39.42857142857143)","(41.0, 95.0, 58.33333333333333)","(12.0, 27.0, 17.416666666666668)","(5.5, 13.5, 9.466666666666667)","(21.0, 99999, 99990)","(10.0, 99999, 99990)","(12.0, 29.0, 17.75)"
05-01-2023 17:18:36.493233,"(1.3, 1.64, 1.6127586206896551)","(21.0, 46.0, 39.42857142857143)","(41.0, 95.0, 58.33333333333333)","(12.0, 27.0, 17.25)","(5.5, 9.8, 9.64)","(21.0, 99999, 99990)","(10.0, 99999, 99990)","(12.0, 29.0, 17.583333333333332)"
05-01-2023 17:18:37.707952,"(1.3, 1.63, 1.6127586206896551)","(21.0, 46.0, 49.42857142857143)","(41.0, 95.0, 58.33333333333333)","(12.0, 26.0, 15.416666666666666)","(5.5, 10.0, 9.823333333333334)","(21.0, 99999, 99990)","(10.0, 99999, 99990)","(12.0, 28.0, 21.642857142857142)"
05-01-2023 17:18:38.945803,"(1.3, 1.63, 1.62)","(21.0, 60.0, 49.42857142857143)","(41.0, 95.0, 58.33333333333333)","(12.0, 25.0, 18.75)","(5.5, 10.5, 9.975000000000001)","(21.0, 99999, 99990)","(10.0, 99999, 99990)","(12.0, 27.0, 27.5)"
05-01-2023 17:18:40.146610,"(1.3, 1.63, 1.62)","(21.0, 55.0, 42.285714285714285)","(41.0, 95.0, 58.33333333333333)","(12.0, 24.0, 15.25)","(5.5, 10.5, 9.821875)","(21.0, 99999, 99990)","(10.0, 99999, 99990)","(12.0, 34.0, 28.5)"
05-01-2023 17:18:41.362796,"(1.3, 1.63, 1.62)","(21.0, 50.0, 42.285714285714285)","(41.0, 95.0, 58.33333333333333)","(12.0, 24.0, 16.666666666666668)","(5.5, 10.5, 10.24)","(21.0, 99999, 99990)","(10.0, 99999, 99990)","(12.0, 32.0, 28.5)"
