,Imperial Master,Perfect Design,Shrinking,Weblec Breeze,Miss Graphite,Scott Hue,Follow You,Diamond Carat
07-01-2023 09:09:59.342339,"(4.2, 7.8, 6.376923076923077)","(5.5, 10.5, 8.417857142857143)","(5.0, 10.5, 5.183333333333334)","(71.0, 590.0, 514.2857142857142)","(4.0, 6.6, 5.52)","(15.0, 42.0, 29.045454545454547)","(5.0, 11.0, 5.454545454545455)","(5.5, 11.0, 5.818181818181818)"
07-01-2023 09:10:00.436028,"(4.2, 7.8, 6.376923076923077)","(5.5, 10.5, 8.417857142857143)","(5.0, 10.5, 5.183333333333334)","(71.0, 590.0, 514.2857142857142)","(4.0, 6.6, 5.52)","(15.0, 42.0, 29.045454545454547)","(5.0, 11.0, 5.454545454545455)","(5.5, 11.0, 5.818181818181818)"
07-01-2023 09:10:01.417204,"(4.2, 7.8, 6.376923076923077)","(5.5, 10.5, 8.417857142857143)","(5.0, 10.5, 5.183333333333334)","(71.0, 590.0, 514.2857142857142)","(4.0, 6.6, 5.52)","(15.0, 42.0, 29.045454545454547)","(5.0, 11.0, 5.454545454545455)","(5.5, 11.0, 5.818181818181818)"
07-01-2023 09:10:02.468322,"(4.2, 7.8, 6.376923076923077)","(5.5, 10.5, 8.417857142857143)","(5.0, 10.5, 5.183333333333334)","(71.0, 590.0, 514.2857142857142)","(4.0, 6.6, 5.52)","(15.0, 42.0, 29.045454545454547)","(5.0, 11.0, 5.454545454545455)","(5.5, 11.0, 5.818181818181818)"
07-01-2023 09:10:03.498756,"(4.2, 7.8, 6.376923076923077)","(5.5, 10.5, 8.417857142857143)","(5.0, 10.5, 5.183333333333334)","(71.0, 590.0, 514.2857142857142)","(4.0, 6.6, 5.52)","(15.0, 42.0, 29.045454545454547)","(5.0, 11.0, 5.454545454545455)","(5.5, 11.0, 5.818181818181818)"
07-01-2023 09:10:04.520871,"(4.2, 7.8, 6.376923076923077)","(5.5, 10.5, 8.417857142857143)","(5.0, 10.5, 5.183333333333334)","(71.0, 590.0, 514.2857142857142)","(4.0, 6.6, 5.52)","(15.0, 42.0, 29.045454545454547)","(5.0, 11.0, 5.454545454545455)","(5.5, 11.0, 5.818181818181818)"
07-01-2023 09:10:05.529654,"(4.2, 7.8, 6.376923076923077)","(5.5, 10.5, 8.417857142857143)","(5.0, 10.5, 5.183333333333334)","(71.0, 590.0, 514.2857142857142)","(4.0, 6.6, 5.52)","(15.0, 42.0, 29.045454545454547)","(5.0, 11.0, 5.454545454545455)","(5.5, 11.0, 5.818181818181818)"
07-01-2023 09:10:06.541942,"(4.2, 7.8, 6.376923076923077)","(5.5, 10.5, 8.417857142857143)","(5.0, 10.5, 5.183333333333334)","(71.0, 590.0, 514.2857142857142)","(4.0, 6.6, 5.52)","(15.0, 42.0, 29.045454545454547)","(5.0, 11.0, 5.454545454545455)","(5.5, 11.0, 5.818181818181818)"
07-01-2023 09:10:07.542182,"(4.2, 7.8, 6.376923076923077)","(5.5, 10.5, 8.417857142857143)","(5.0, 10.5, 5.183333333333334)","(71.0, 590.0, 514.2857142857142)","(4.0, 6.6, 5.52)","(15.0, 42.0, 29.045454545454547)","(5.0, 11.0, 5.454545454545455)","(5.5, 11.0, 5.818181818181818)"
07-01-2023 09:10:08.571811,"(4.2, 7.8, 6.376923076923077)","(5.5, 10.5, 8.417857142857143)","(5.0, 10.5, 5.183333333333334)","(71.0, 590.0, 514.2857142857142)","(4.0, 6.6, 5.52)","(15.0, 42.0, 29.045454545454547)","(5.0, 11.0, 5.454545454545455)","(5.5, 11.0, 5.818181818181818)"
07-01-2023 09:10:09.616093,"(4.2, 7.8, 6.376923076923077)","(5.5, 10.5, 8.417857142857143)","(5.0, 10.5, 5.183333333333334)","(71.0, 590.0, 514.2857142857142)","(4.0, 6.6, 5.52)","(15.0, 42.0, 29.045454545454547)","(5.0, 11.0, 5.454545454545455)","(5.5, 11.0, 5.818181818181818)"
07-01-2023 09:10:10.610161,"(4.2, 7.8, 6.376923076923077)","(5.5, 10.5, 8.417857142857143)","(5.0, 10.5, 5.183333333333334)","(71.0, 590.0, 514.2857142857142)","(4.0, 6.6, 5.52)","(15.0, 42.0, 29.045454545454547)","(5.0, 11.0, 5.454545454545455)","(5.5, 11.0, 5.818181818181818)"
07-01-2023 09:10:11.689810,"(4.2, 7.8, 6.376923076923077)","(5.5, 10.5, 8.417857142857143)","(5.0, 10.5, 5.183333333333334)","(71.0, 590.0, 514.2857142857142)","(4.0, 6.6, 5.52)","(15.0, 42.0, 29.045454545454547)","(5.0, 11.0, 5.454545454545455)","(5.5, 11.0, 5.818181818181818)"
07-01-2023 09:10:12.678275,"(4.2, 7.8, 6.376923076923077)","(5.5, 10.5, 8.417857142857143)","(5.0, 10.5, 5.183333333333334)","(71.0, 590.0, 514.2857142857142)","(4.0, 6.6, 5.52)","(15.0, 42.0, 29.045454545454547)","(5.0, 11.0, 5.454545454545455)","(5.5, 11.0, 5.818181818181818)"
07-01-2023 09:10:13.664408,"(4.2, 7.8, 6.376923076923077)","(5.5, 10.5, 8.417857142857143)","(5.0, 10.5, 5.183333333333334)","(71.0, 590.0, 514.2857142857142)","(4.0, 6.6, 5.52)","(15.0, 42.0, 29.045454545454547)","(5.0, 11.0, 5.454545454545455)","(5.5, 11.0, 5.818181818181818)"
07-01-2023 09:10:14.641011,"(4.2, 7.8, 6.376923076923077)","(5.5, 10.5, 8.417857142857143)","(5.0, 10.5, 5.183333333333334)","(71.0, 590.0, 514.2857142857142)","(4.0, 6.6, 5.52)","(15.0, 42.0, 29.045454545454547)","(5.0, 11.0, 5.454545454545455)","(5.5, 11.0, 5.818181818181818)"
07-01-2023 09:10:15.637205,"(4.2, 7.8, 6.376923076923077)","(5.5, 10.5, 8.417857142857143)","(5.0, 10.5, 5.183333333333334)","(71.0, 590.0, 514.2857142857142)","(4.0, 6.6, 5.52)","(15.0, 42.0, 29.045454545454547)","(5.0, 11.0, 5.454545454545455)","(5.5, 11.0, 5.818181818181818)"
07-01-2023 09:10:16.599237,"(4.2, 7.8, 6.376923076923077)","(5.5, 10.5, 8.417857142857143)","(5.0, 10.5, 5.183333333333334)","(71.0, 590.0, 514.2857142857142)","(4.0, 6.6, 5.52)","(15.0, 42.0, 29.045454545454547)","(5.0, 11.0, 5.454545454545455)","(5.5, 11.0, 5.818181818181818)"
07-01-2023 09:10:17.630164,"(4.2, 7.8, 6.376923076923077)","(5.5, 10.5, 8.417857142857143)","(5.0, 10.5, 5.183333333333334)","(71.0, 590.0, 514.2857142857142)","(4.0, 6.6, 5.52)","(15.0, 42.0, 29.045454545454547)","(5.0, 11.0, 5.454545454545455)","(5.5, 11.0, 5.818181818181818)"
07-01-2023 09:10:18.618180,"(4.2, 7.8, 6.376923076923077)","(5.5, 10.5, 8.417857142857143)","(5.0, 10.5, 5.183333333333334)","(71.0, 590.0, 514.2857142857142)","(4.0, 6.6, 5.52)","(15.0, 42.0, 29.045454545454547)","(5.0, 11.0, 5.454545454545455)","(5.5, 11.0, 5.818181818181818)"
07-01-2023 09:10:19.649211,"(4.2, 7.8, 6.376923076923077)","(5.5, 10.5, 8.417857142857143)","(5.0, 10.5, 5.183333333333334)","(71.0, 590.0, 514.2857142857142)","(4.0, 6.6, 5.52)","(15.0, 42.0, 29.045454545454547)","(5.0, 11.0, 5.454545454545455)","(5.5, 11.0, 5.818181818181818)"
07-01-2023 09:10:20.705287,"(4.2, 7.8, 6.376923076923077)","(5.5, 10.5, 8.417857142857143)","(5.0, 10.5, 5.183333333333334)","(71.0, 590.0, 514.2857142857142)","(4.0, 6.6, 5.52)","(15.0, 42.0, 29.045454545454547)","(5.0, 11.0, 5.454545454545455)","(5.5, 11.0, 5.818181818181818)"
07-01-2023 09:10:21.723516,"(4.2, 7.8, 6.376923076923077)","(5.5, 10.5, 8.417857142857143)","(5.0, 10.5, 5.183333333333334)","(71.0, 590.0, 514.2857142857142)","(4.0, 6.6, 5.52)","(15.0, 42.0, 29.045454545454547)","(5.0, 11.0, 5.454545454545455)","(5.5, 11.0, 5.818181818181818)"
07-01-2023 09:10:22.775137,"(4.2, 7.8, 6.376923076923077)","(5.5, 10.5, 8.417857142857143)","(5.0, 10.5, 5.183333333333334)","(71.0, 590.0, 514.2857142857142)","(4.0, 6.6, 5.52)","(15.0, 42.0, 29.045454545454547)","(5.0, 11.0, 5.454545454545455)","(5.5, 11.0, 5.818181818181818)"
07-01-2023 09:10:23.803903,"(4.2, 7.8, 6.376923076923077)","(5.5, 10.5, 8.417857142857143)","(5.0, 10.5, 5.183333333333334)","(71.0, 590.0, 514.2857142857142)","(4.0, 6.6, 5.52)","(15.0, 42.0, 29.045454545454547)","(5.0, 11.0, 5.454545454545455)","(5.5, 11.0, 5.818181818181818)"
07-01-2023 09:10:24.867695,"(4.2, 7.8, 6.376923076923077)","(5.5, 10.5, 8.417857142857143)","(5.0, 10.5, 5.183333333333334)","(71.0, 590.0, 514.2857142857142)","(4.0, 6.6, 5.52)","(15.0, 42.0, 29.045454545454547)","(5.0, 11.0, 5.454545454545455)","(5.5, 11.0, 5.818181818181818)"
07-01-2023 09:10:25.919331,"(4.2, 7.8, 6.376923076923077)","(5.5, 10.5, 8.417857142857143)","(5.0, 10.5, 5.183333333333334)","(71.0, 590.0, 514.2857142857142)","(4.0, 6.6, 5.52)","(15.0, 42.0, 29.045454545454547)","(5.0, 11.0, 5.454545454545455)","(5.5, 11.0, 5.818181818181818)"
07-01-2023 09:10:27.005206,"(4.2, 7.8, 6.376923076923077)","(5.5, 10.5, 8.417857142857143)","(5.0, 10.5, 5.183333333333334)","(71.0, 590.0, 514.2857142857142)","(4.0, 6.6, 5.52)","(15.0, 42.0, 29.045454545454547)","(5.0, 11.0, 5.454545454545455)","(5.5, 11.0, 5.818181818181818)"
07-01-2023 09:10:28.081442,"(4.2, 7.8, 6.376923076923077)","(5.5, 10.5, 8.417857142857143)","(5.0, 10.5, 5.183333333333334)","(71.0, 590.0, 514.2857142857142)","(4.0, 6.6, 5.52)","(15.0, 42.0, 29.045454545454547)","(5.0, 11.0, 5.454545454545455)","(5.5, 11.0, 5.818181818181818)"
07-01-2023 09:10:29.065120,"(4.2, 7.8, 6.376923076923077)","(5.5, 10.5, 8.417857142857143)","(5.0, 10.5, 5.183333333333334)","(71.0, 590.0, 514.2857142857142)","(4.0, 6.6, 5.52)","(15.0, 42.0, 29.045454545454547)","(5.0, 11.0, 5.454545454545455)","(5.5, 11.0, 5.818181818181818)"
07-01-2023 09:10:30.134549,"(4.2, 7.8, 6.376923076923077)","(5.5, 10.5, 8.417857142857143)","(5.0, 10.5, 5.183333333333334)","(71.0, 590.0, 514.2857142857142)","(4.0, 6.6, 5.52)","(15.0, 42.0, 29.045454545454547)","(5.0, 11.0, 5.454545454545455)","(5.5, 11.0, 5.818181818181818)"
07-01-2023 09:10:31.107553,"(4.2, 7.8, 6.376923076923077)","(5.5, 10.5, 8.417857142857143)","(5.0, 10.5, 5.183333333333334)","(71.0, 590.0, 514.2857142857142)","(4.0, 6.6, 5.52)","(15.0, 42.0, 29.045454545454547)","(5.0, 11.0, 5.454545454545455)","(5.5, 11.0, 5.818181818181818)"
07-01-2023 09:10:32.173416,"(4.2, 7.8, 6.376923076923077)","(5.5, 10.5, 8.417857142857143)","(5.0, 10.5, 5.183333333333334)","(71.0, 590.0, 514.2857142857142)","(4.0, 6.6, 5.52)","(15.0, 42.0, 29.045454545454547)","(5.0, 11.0, 5.454545454545455)","(5.5, 11.0, 5.818181818181818)"
07-01-2023 09:10:33.148229,"(4.2, 7.8, 6.376923076923077)","(5.5, 10.5, 8.417857142857143)","(5.0, 10.5, 5.183333333333334)","(71.0, 590.0, 514.2857142857142)","(4.0, 6.6, 5.52)","(15.0, 42.0, 29.045454545454547)","(5.0, 11.0, 5.454545454545455)","(5.5, 11.0, 5.818181818181818)"
07-01-2023 09:10:34.195666,"(4.2, 7.8, 6.376923076923077)","(5.5, 10.5, 8.417857142857143)","(5.0, 10.5, 5.183333333333334)","(71.0, 590.0, 514.2857142857142)","(4.0, 6.6, 5.52)","(15.0, 42.0, 29.045454545454547)","(5.0, 11.0, 5.454545454545455)","(5.5, 11.0, 5.818181818181818)"
07-01-2023 09:10:35.219832,"(4.2, 7.8, 6.376923076923077)","(5.5, 10.5, 8.417857142857143)","(5.0, 10.5, 5.183333333333334)","(71.0, 590.0, 514.2857142857142)","(4.0, 6.6, 5.52)","(15.0, 42.0, 29.045454545454547)","(5.0, 11.0, 5.454545454545455)","(5.5, 11.0, 5.818181818181818)"
07-01-2023 09:10:36.257384,"(4.2, 7.8, 6.376923076923077)","(5.5, 10.5, 8.417857142857143)","(5.0, 10.5, 5.183333333333334)","(71.0, 590.0, 514.2857142857142)","(4.0, 6.6, 5.52)","(15.0, 42.0, 29.045454545454547)","(5.0, 11.0, 5.454545454545455)","(5.5, 11.0, 5.818181818181818)"
07-01-2023 09:10:37.233470,"(4.2, 7.8, 6.376923076923077)","(5.5, 10.5, 8.417857142857143)","(5.0, 10.5, 5.183333333333334)","(71.0, 590.0, 514.2857142857142)","(4.0, 6.6, 5.52)","(15.0, 42.0, 29.045454545454547)","(5.0, 11.0, 5.454545454545455)","(5.5, 11.0, 5.818181818181818)"
07-01-2023 09:10:38.285894,"(4.2, 7.8, 6.376923076923077)","(5.5, 10.5, 8.417857142857143)","(5.0, 10.5, 5.183333333333334)","(71.0, 590.0, 514.2857142857142)","(4.0, 6.6, 5.52)","(15.0, 42.0, 29.045454545454547)","(5.0, 11.0, 5.454545454545455)","(5.5, 11.0, 5.818181818181818)"
07-01-2023 09:10:39.296621,"(4.2, 7.8, 6.376923076923077)","(5.5, 10.5, 8.417857142857143)","(5.0, 10.5, 5.183333333333334)","(71.0, 590.0, 514.2857142857142)","(4.0, 6.6, 5.52)","(15.0, 42.0, 29.045454545454547)","(5.0, 11.0, 5.454545454545455)","(5.5, 11.0, 5.818181818181818)"
07-01-2023 09:10:40.328048,"(4.2, 7.8, 6.376923076923077)","(5.5, 10.5, 8.417857142857143)","(5.0, 10.5, 5.183333333333334)","(71.0, 590.0, 514.2857142857142)","(4.0, 6.6, 5.52)","(15.0, 42.0, 29.045454545454547)","(5.0, 11.0, 5.454545454545455)","(5.5, 11.0, 5.818181818181818)"
07-01-2023 09:10:41.322473,"(4.2, 7.8, 6.376923076923077)","(5.5, 10.5, 8.417857142857143)","(5.0, 10.5, 5.183333333333334)","(71.0, 590.0, 514.2857142857142)","(4.0, 6.6, 5.52)","(15.0, 42.0, 29.045454545454547)","(5.0, 11.0, 5.454545454545455)","(5.5, 11.0, 5.818181818181818)"
07-01-2023 09:10:42.371048,"(4.2, 7.8, 6.376923076923077)","(5.5, 10.5, 8.417857142857143)","(5.0, 10.5, 5.183333333333334)","(71.0, 590.0, 514.2857142857142)","(4.0, 6.6, 5.52)","(15.0, 42.0, 29.045454545454547)","(5.0, 11.0, 5.454545454545455)","(5.5, 11.0, 5.818181818181818)"
07-01-2023 09:10:43.348191,"(4.2, 7.8, 6.376923076923077)","(5.5, 10.5, 8.417857142857143)","(5.0, 10.5, 5.183333333333334)","(71.0, 590.0, 514.2857142857142)","(4.0, 6.6, 5.52)","(15.0, 42.0, 29.045454545454547)","(5.0, 11.0, 5.454545454545455)","(5.5, 11.0, 5.818181818181818)"
07-01-2023 09:10:44.363584,"(4.2, 7.8, 6.376923076923077)","(5.5, 10.5, 8.417857142857143)","(5.0, 10.5, 5.183333333333334)","(71.0, 590.0, 514.2857142857142)","(4.0, 6.6, 5.52)","(15.0, 42.0, 29.045454545454547)","(5.0, 11.0, 5.454545454545455)","(5.5, 11.0, 5.818181818181818)"
07-01-2023 09:10:45.327356,"(4.2, 7.8, 6.376923076923077)","(5.5, 10.5, 8.417857142857143)","(5.0, 10.5, 5.183333333333334)","(71.0, 590.0, 514.2857142857142)","(4.0, 6.6, 5.52)","(15.0, 42.0, 29.045454545454547)","(5.0, 11.0, 5.454545454545455)","(5.5, 11.0, 5.818181818181818)"
07-01-2023 09:10:46.333153,"(4.2, 7.8, 6.376923076923077)","(5.5, 10.5, 8.417857142857143)","(5.0, 10.5, 5.183333333333334)","(71.0, 590.0, 514.2857142857142)","(4.0, 6.6, 5.52)","(15.0, 42.0, 29.045454545454547)","(5.0, 11.0, 5.454545454545455)","(5.5, 11.0, 5.818181818181818)"
07-01-2023 09:10:47.326989,"(4.2, 7.8, 6.376923076923077)","(5.5, 10.5, 8.417857142857143)","(5.0, 10.5, 5.183333333333334)","(71.0, 590.0, 514.2857142857142)","(4.0, 6.6, 5.52)","(15.0, 42.0, 29.045454545454547)","(5.0, 11.0, 5.454545454545455)","(5.5, 11.0, 5.818181818181818)"
07-01-2023 09:10:48.348046,"(4.2, 7.8, 6.376923076923077)","(5.5, 10.5, 8.417857142857143)","(5.0, 10.5, 5.183333333333334)","(71.0, 590.0, 514.2857142857142)","(4.0, 6.6, 5.52)","(15.0, 42.0, 29.045454545454547)","(5.0, 11.0, 5.454545454545455)","(5.5, 11.0, 5.818181818181818)"
07-01-2023 09:10:49.346460,"(4.2, 7.8, 6.376923076923077)","(5.5, 10.5, 8.417857142857143)","(5.0, 10.5, 5.183333333333334)","(71.0, 590.0, 514.2857142857142)","(4.0, 6.6, 5.52)","(15.0, 42.0, 29.045454545454547)","(5.0, 11.0, 5.454545454545455)","(5.5, 11.0, 5.818181818181818)"
07-01-2023 09:10:50.351441,"(4.2, 7.8, 6.376923076923077)","(5.5, 10.5, 8.417857142857143)","(5.0, 10.5, 5.183333333333334)","(71.0, 590.0, 514.2857142857142)","(4.0, 6.6, 5.52)","(15.0, 42.0, 29.045454545454547)","(5.0, 11.0, 5.454545454545455)","(5.5, 11.0, 5.818181818181818)"
07-01-2023 09:10:51.350710,"(4.2, 7.8, 6.376923076923077)","(5.5, 10.5, 8.417857142857143)","(5.0, 10.5, 5.183333333333334)","(71.0, 590.0, 514.2857142857142)","(4.0, 6.6, 5.52)","(15.0, 42.0, 29.045454545454547)","(5.0, 11.0, 5.454545454545455)","(5.5, 11.0, 5.818181818181818)"
07-01-2023 09:10:52.357052,"(4.2, 7.8, 6.376923076923077)","(5.5, 10.5, 8.417857142857143)","(5.0, 10.5, 5.183333333333334)","(71.0, 590.0, 514.2857142857142)","(4.0, 6.6, 5.52)","(15.0, 42.0, 29.045454545454547)","(5.0, 11.0, 5.454545454545455)","(5.5, 11.0, 5.818181818181818)"
07-01-2023 09:10:53.350045,"(4.2, 7.8, 6.376923076923077)","(5.5, 10.5, 8.417857142857143)","(5.0, 10.5, 5.183333333333334)","(71.0, 590.0, 514.2857142857142)","(4.0, 6.6, 5.52)","(15.0, 42.0, 29.045454545454547)","(5.0, 11.0, 5.454545454545455)","(5.5, 11.0, 5.818181818181818)"
07-01-2023 09:10:54.356047,"(4.2, 7.8, 6.376923076923077)","(5.5, 10.5, 8.417857142857143)","(5.0, 10.5, 7.3100000000000005)","(71.0, 590.0, 514.2857142857142)","(4.0, 6.6, 5.52)","(15.0, 42.0, 29.045454545454547)","(5.0, 11.0, 5.454545454545455)","(5.5, 11.0, 5.818181818181818)"
07-01-2023 09:10:55.384720,"(4.2, 7.8, 6.376923076923077)","(5.5, 10.5, 8.417857142857143)","(5.0, 10.5, 7.3100000000000005)","(71.0, 590.0, 514.2857142857142)","(4.0, 6.6, 5.52)","(15.0, 42.0, 29.045454545454547)","(5.0, 11.0, 5.454545454545455)","(5.5, 11.0, 5.818181818181818)"
07-01-2023 09:10:56.394336,"(4.2, 7.8, 6.376923076923077)","(5.5, 10.5, 8.417857142857143)","(5.0, 10.5, 7.3100000000000005)","(71.0, 590.0, 514.2857142857142)","(4.0, 6.6, 5.52)","(15.0, 42.0, 29.045454545454547)","(5.0, 11.0, 5.454545454545455)","(5.5, 11.0, 5.818181818181818)"
07-01-2023 09:10:57.405697,"(4.2, 7.8, 6.376923076923077)","(5.5, 10.5, 8.417857142857143)","(5.0, 10.5, 7.3100000000000005)","(71.0, 590.0, 514.2857142857142)","(4.0, 6.6, 5.52)","(15.0, 42.0, 29.045454545454547)","(5.0, 11.0, 5.454545454545455)","(5.5, 11.0, 5.818181818181818)"
07-01-2023 09:10:58.366002,"(4.2, 7.8, 6.376923076923077)","(5.5, 10.5, 8.417857142857143)","(5.0, 10.5, 7.3100000000000005)","(71.0, 590.0, 514.2857142857142)","(4.0, 6.6, 5.52)","(15.0, 42.0, 29.045454545454547)","(5.0, 11.0, 5.454545454545455)","(5.5, 11.0, 5.818181818181818)"
07-01-2023 09:10:59.376602,"(4.2, 7.8, 6.376923076923077)","(5.5, 10.5, 8.417857142857143)","(5.0, 10.5, 7.3100000000000005)","(71.0, 590.0, 514.2857142857142)","(4.0, 6.6, 5.52)","(15.0, 42.0, 29.045454545454547)","(5.0, 11.0, 5.454545454545455)","(5.5, 11.0, 5.818181818181818)"
07-01-2023 09:11:00.397509,"(4.2, 7.8, 6.376923076923077)","(5.5, 10.5, 8.417857142857143)","(5.0, 10.5, 7.3100000000000005)","(71.0, 590.0, 514.2857142857142)","(4.0, 6.6, 5.52)","(15.0, 42.0, 29.045454545454547)","(5.0, 11.0, 5.454545454545455)","(5.5, 11.0, 5.818181818181818)"
07-01-2023 09:11:01.415526,"(4.2, 7.8, 6.376923076923077)","(5.5, 10.5, 8.417857142857143)","(5.0, 10.5, 7.3100000000000005)","(71.0, 590.0, 514.2857142857142)","(4.0, 6.6, 5.52)","(15.0, 42.0, 29.045454545454547)","(5.0, 11.0, 5.454545454545455)","(5.5, 11.0, 5.818181818181818)"
07-01-2023 09:11:02.384459,"(4.2, 7.8, 6.376923076923077)","(5.5, 10.5, 8.417857142857143)","(5.0, 10.5, 7.3100000000000005)","(71.0, 590.0, 514.2857142857142)","(4.0, 6.6, 5.52)","(15.0, 42.0, 29.045454545454547)","(5.0, 11.0, 5.454545454545455)","(5.5, 11.0, 5.818181818181818)"
07-01-2023 09:11:03.402879,"(4.2, 7.8, 6.376923076923077)","(5.5, 10.5, 8.417857142857143)","(5.0, 10.5, 7.3100000000000005)","(71.0, 590.0, 514.2857142857142)","(4.0, 6.6, 5.52)","(15.0, 42.0, 29.045454545454547)","(5.0, 11.0, 5.454545454545455)","(5.5, 11.0, 5.818181818181818)"
07-01-2023 09:11:04.375032,"(4.2, 7.8, 6.376923076923077)","(5.5, 10.5, 8.417857142857143)","(5.0, 10.5, 7.3100000000000005)","(71.0, 590.0, 514.2857142857142)","(4.0, 6.6, 5.52)","(15.0, 42.0, 29.045454545454547)","(5.0, 11.0, 5.454545454545455)","(5.5, 11.0, 5.818181818181818)"
07-01-2023 09:11:05.389027,"(4.2, 7.8, 6.376923076923077)","(5.5, 10.5, 8.417857142857143)","(5.0, 10.5, 7.3100000000000005)","(71.0, 590.0, 514.2857142857142)","(4.0, 6.6, 5.52)","(15.0, 42.0, 29.045454545454547)","(5.0, 11.0, 5.454545454545455)","(5.5, 11.0, 5.818181818181818)"
07-01-2023 09:11:06.383257,"(4.2, 7.8, 6.376923076923077)","(5.5, 10.5, 8.417857142857143)","(5.0, 10.5, 7.3100000000000005)","(71.0, 590.0, 514.2857142857142)","(4.0, 6.6, 5.52)","(15.0, 42.0, 29.045454545454547)","(5.0, 11.0, 5.454545454545455)","(5.5, 11.0, 5.818181818181818)"
07-01-2023 09:11:07.367481,"(4.2, 7.8, 6.376923076923077)","(5.5, 10.5, 8.417857142857143)","(5.0, 10.5, 7.3100000000000005)","(71.0, 590.0, 514.2857142857142)","(4.0, 6.6, 5.52)","(15.0, 42.0, 29.045454545454547)","(5.0, 11.0, 5.454545454545455)","(5.5, 11.0, 5.818181818181818)"
07-01-2023 09:11:08.358731,"(4.2, 7.8, 6.376923076923077)","(5.5, 10.5, 8.417857142857143)","(5.0, 10.5, 7.3100000000000005)","(71.0, 590.0, 514.2857142857142)","(4.0, 6.6, 5.52)","(15.0, 42.0, 29.045454545454547)","(5.0, 11.0, 5.454545454545455)","(5.5, 11.0, 5.818181818181818)"
07-01-2023 09:11:09.341624,"(4.2, 7.8, 6.376923076923077)","(5.5, 10.5, 8.417857142857143)","(5.0, 10.5, 7.3100000000000005)","(71.0, 590.0, 514.2857142857142)","(4.0, 6.6, 5.52)","(15.0, 42.0, 29.045454545454547)","(5.0, 11.0, 5.454545454545455)","(5.5, 11.0, 5.818181818181818)"
07-01-2023 09:11:10.322582,"(4.2, 7.8, 6.376923076923077)","(5.5, 10.5, 8.417857142857143)","(5.0, 10.5, 7.3100000000000005)","(71.0, 590.0, 514.2857142857142)","(4.0, 6.6, 5.52)","(15.0, 42.0, 29.045454545454547)","(5.0, 11.0, 5.454545454545455)","(5.5, 11.0, 5.818181818181818)"
07-01-2023 09:11:11.353650,"(4.2, 7.8, 6.376923076923077)","(5.5, 10.5, 8.417857142857143)","(5.0, 10.5, 7.3100000000000005)","(71.0, 590.0, 514.2857142857142)","(4.0, 6.6, 5.52)","(15.0, 42.0, 29.045454545454547)","(5.0, 11.0, 5.454545454545455)","(5.5, 11.0, 5.818181818181818)"
07-01-2023 09:11:12.428860,"(4.2, 7.8, 6.376923076923077)","(5.5, 10.5, 8.417857142857143)","(5.0, 10.5, 7.3100000000000005)","(71.0, 590.0, 514.2857142857142)","(4.0, 6.6, 5.52)","(15.0, 42.0, 29.045454545454547)","(5.0, 11.0, 5.454545454545455)","(5.5, 11.0, 5.818181818181818)"
07-01-2023 09:11:13.507871,"(4.2, 7.8, 6.376923076923077)","(5.5, 10.5, 8.417857142857143)","(5.0, 10.5, 7.3100000000000005)","(71.0, 590.0, 514.2857142857142)","(4.0, 6.6, 5.52)","(15.0, 42.0, 29.045454545454547)","(5.0, 11.0, 5.454545454545455)","(5.5, 11.0, 5.818181818181818)"
07-01-2023 09:11:14.546459,"(4.2, 7.8, 6.376923076923077)","(5.5, 10.5, 8.417857142857143)","(5.0, 10.5, 7.3100000000000005)","(71.0, 590.0, 514.2857142857142)","(4.0, 6.6, 5.52)","(15.0, 42.0, 29.045454545454547)","(5.0, 11.0, 5.454545454545455)","(5.5, 11.0, 5.818181818181818)"
07-01-2023 09:11:15.554403,"(4.2, 7.8, 6.376923076923077)","(5.5, 10.5, 8.417857142857143)","(5.0, 10.5, 7.3100000000000005)","(71.0, 590.0, 514.2857142857142)","(4.0, 6.6, 5.52)","(15.0, 42.0, 29.045454545454547)","(5.0, 11.0, 5.454545454545455)","(5.5, 11.0, 5.818181818181818)"
07-01-2023 09:11:16.588988,"(4.2, 7.8, 6.376923076923077)","(5.5, 10.5, 8.417857142857143)","(5.0, 10.5, 7.3100000000000005)","(71.0, 590.0, 514.2857142857142)","(4.0, 6.6, 5.52)","(15.0, 42.0, 29.045454545454547)","(5.0, 11.0, 5.454545454545455)","(5.5, 11.0, 5.818181818181818)"
07-01-2023 09:11:17.629174,"(4.2, 7.8, 6.376923076923077)","(5.5, 10.5, 8.417857142857143)","(5.0, 10.5, 7.3100000000000005)","(71.0, 590.0, 514.2857142857142)","(4.0, 6.6, 5.52)","(15.0, 42.0, 29.045454545454547)","(5.0, 11.0, 5.454545454545455)","(5.5, 11.0, 5.818181818181818)"
07-01-2023 09:11:18.662454,"(4.2, 7.8, 6.376923076923077)","(5.5, 10.5, 8.417857142857143)","(5.0, 10.5, 7.3100000000000005)","(71.0, 590.0, 514.2857142857142)","(4.0, 6.6, 5.52)","(15.0, 42.0, 29.045454545454547)","(5.0, 11.0, 5.454545454545455)","(5.5, 11.0, 5.818181818181818)"
