,Busted Axel,Springview Magic,Alpha Zap,Magical Trav,Magical Len,Champagne Jazzy
14-12-2022 13:37:45.515173,"(21.0, 50.0, 48.72)","(13.0, 19.5, 18.75)","(12.0, 16.0, 15.666666666666666)","(17.0, 30.0, 32.733333333333334)","(26.0, 55.0, 55.76470588235294)","(1.12, 1.25, 1.2249056603773585)"
14-12-2022 13:37:46.856273,"(21.0, 65.0, 63.94444444444444)","(13.0, 24.0, 20.181818181818183)","(12.0, 16.5, 17.8)","(17.0, 36.0, 33.0)","(26.0, 60.0, 55.5)","(1.12, 1.23, 1.2059016393442623)"
14-12-2022 13:37:48.292034,"(21.0, 65.0, 63.94444444444444)","(13.0, 24.0, 20.16)","(12.0, 18.0, 17.8)","(17.0, 36.0, 32.8)","(26.0, 60.0, 56.57142857142857)","(1.12, 1.22, 1.2052631578947368)"
14-12-2022 13:37:49.518499,"(21.0, 65.0, 62.40909090909091)","(13.0, 24.0, 21.12)","(12.0, 18.0, 17.0)","(17.0, 36.0, 33.42857142857143)","(26.0, 60.0, 55.21212121212121)","(1.12, 1.21, 1.2027586206896552)"
14-12-2022 13:37:50.647037,"(21.0, 65.0, 62.15)","(13.0, 24.0, 21.12)","(12.0, 17.5, 17.333333333333332)","(17.0, 36.0, 33.42857142857143)","(26.0, 65.0, 55.21212121212121)","(1.12, 1.21, 1.201970802919708)"
14-12-2022 13:37:51.892074,"(21.0, 65.0, 62.15)","(13.0, 23.0, 22.0)","(12.0, 17.5, 17.285714285714285)","(17.0, 36.0, 34.22222222222222)","(26.0, 65.0, 55.21212121212121)","(1.12, 1.21, 1.202076923076923)"
14-12-2022 13:37:53.133933,"(21.0, 65.0, 60.355555555555554)","(13.0, 23.0, 21.166666666666668)","(12.0, 18.0, 17.285714285714285)","(17.0, 36.0, 34.22222222222222)","(26.0, 65.0, 55.21212121212121)","(1.12, 1.21, 1.202076923076923)"
14-12-2022 13:37:54.232304,"(21.0, 65.0, 60.355555555555554)","(13.0, 23.0, 21.166666666666668)","(12.0, 18.0, 17.7)","(17.0, 36.0, 34.76923076923077)","(26.0, 65.0, 55.21212121212121)","(1.12, 1.21, 1.2041954022988506)"
14-12-2022 13:37:55.207700,"(21.0, 65.0, 60.355555555555554)","(13.0, 23.0, 21.166666666666668)","(12.0, 18.0, 17.5)","(18.0, 36.0, 35.05882352941177)","(26.0, 65.0, 55.21212121212121)","(1.12, 1.21, 1.2018548387096775)"
14-12-2022 13:37:56.354794,"(21.0, 65.0, 58.32142857142857)","(13.0, 23.0, 21.166666666666668)","(12.0, 18.0, 17.5)","(18.0, 36.0, 35.05882352941177)","(26.0, 65.0, 55.5)","(1.12, 1.21, 1.2008391608391609)"
14-12-2022 13:37:57.477119,"(21.0, 65.0, 59.94594594594595)","(13.0, 23.0, 21.533333333333335)","(12.0, 18.0, 17.333333333333332)","(18.0, 36.0, 34.36363636363637)","(26.0, 65.0, 55.5)","(1.12, 1.21, 1.2008441558441558)"
14-12-2022 13:37:58.551689,"(21.0, 65.0, 58.32142857142857)","(13.0, 23.0, 21.533333333333335)","(12.0, 18.0, 17.842105263157894)","(18.0, 36.0, 35.05882352941177)","(26.0, 65.0, 55.5)","(1.12, 1.21, 1.2013690476190475)"
14-12-2022 13:37:59.601502,"(21.0, 65.0, 60.325)","(13.0, 23.0, 21.533333333333335)","(12.0, 18.0, 17.842105263157894)","(18.0, 36.0, 35.05882352941177)","(26.0, 65.0, 55.5)","(1.12, 1.21, 1.2013690476190475)"
14-12-2022 13:38:00.588803,"(21.0, 65.0, 60.325)","(13.0, 23.0, 21.533333333333335)","(12.0, 17.5, 16.666666666666668)","(18.0, 36.0, 34.36363636363637)","(26.0, 65.0, 55.5)","(1.12, 1.21, 1.2029197080291971)"
14-12-2022 13:38:01.743957,"(21.0, 65.0, 60.325)","(13.0, 23.0, 22.185185185185183)","(12.0, 17.5, 16.589285714285715)","(18.0, 36.0, 35.05882352941177)","(26.0, 65.0, 55.5)","(1.12, 1.21, 1.2036184210526315)"
14-12-2022 13:38:02.960269,"(21.0, 65.0, 60.325)","(13.0, 23.0, 21.333333333333332)","(12.0, 17.5, 16.78813559322034)","(18.0, 36.0, 35.77777777777778)","(26.0, 65.0, 55.55555555555556)","(1.12, 1.21, 1.202479740680713)"
14-12-2022 13:38:04.137221,"(21.0, 60.0, 56.53846153846154)","(13.0, 23.0, 22.166666666666668)","(12.0, 17.5, 16.78813559322034)","(18.0, 36.0, 36.34146341463415)","(26.0, 65.0, 57.27272727272727)","(1.12, 1.21, 1.2020819112627985)"
14-12-2022 13:38:05.139132,"(21.0, 60.0, 57.35294117647059)","(13.0, 23.0, 22.166666666666668)","(12.0, 17.5, 16.78813559322034)","(18.0, 38.0, 36.46153846153846)","(26.0, 65.0, 57.27272727272727)","(1.12, 1.21, 1.2012025316455697)"
14-12-2022 13:38:06.093572,"(21.0, 60.0, 58.78787878787879)","(13.0, 23.0, 22.307692307692307)","(12.0, 17.5, 16.72222222222222)","(18.0, 38.0, 36.333333333333336)","(26.0, 65.0, 57.63157894736842)","(1.12, 1.21, 1.20324200913242)"
14-12-2022 13:38:07.129049,"(21.0, 60.0, 58.78787878787879)","(13.0, 23.0, 22.307692307692307)","(12.0, 17.5, 16.606382978723403)","(18.0, 36.0, 35.565217391304344)","(26.0, 65.0, 60.0)","(1.12, 1.21, 1.2038791946308725)"
14-12-2022 13:38:08.251776,"(21.0, 60.0, 57.69230769230769)","(13.0, 23.0, 22.357142857142858)","(12.0, 17.5, 17.333333333333332)","(19.0, 36.0, 36.333333333333336)","(26.0, 65.0, 60.0)","(1.12, 1.21, 1.2013385826771654)"
14-12-2022 13:38:09.362779,"(21.0, 65.0, 60.97560975609756)","(13.0, 23.0, 22.4)","(12.0, 17.0, 16.916666666666668)","(19.0, 38.0, 37.09090909090909)","(26.0, 65.0, 60.483870967741936)","(1.12, 1.21, 1.1989103448275862)"
14-12-2022 13:38:10.407902,"(21.0, 65.0, 62.027027027027025)","(13.0, 23.0, 22.57894736842105)","(12.0, 17.0, 16.9375)","(19.0, 38.0, 37.09090909090909)","(26.0, 65.0, 60.483870967741936)","(1.12, 1.21, 1.1984782608695652)"
14-12-2022 13:38:11.263394,"(21.0, 65.0, 62.027027027027025)","(13.0, 23.0, 22.6)","(12.0, 17.0, 16.9375)","(19.0, 38.0, 37.09090909090909)","(26.0, 65.0, 60.483870967741936)","(1.12, 1.21, 1.1984782608695652)"
14-12-2022 13:38:12.365247,"(21.0, 65.0, 62.44186046511628)","(13.0, 24.0, 22.866666666666667)","(12.0, 17.0, 16.9375)","(19.0, 38.0, 37.0)","(26.0, 65.0, 60.483870967741936)","(1.12, 1.21, 1.1959594755661502)"
14-12-2022 13:38:13.485239,"(21.0, 65.0, 62.027027027027025)","(14.0, 24.0, 22.591549295774648)","(12.0, 17.0, 16.9375)","(20.0, 38.0, 37.0)","(26.0, 65.0, 60.483870967741936)","(1.1, 1.21, 1.1968119891008173)"
14-12-2022 13:38:14.611450,"(21.0, 65.0, 61.76470588235294)","(14.0, 24.0, 22.46153846153846)","(12.0, 17.0, 16.6875)","(20.0, 38.0, 36.63636363636363)","(26.0, 65.0, 58.91304347826087)","(1.1, 1.21, 1.1979617834394904)"
14-12-2022 13:38:15.718640,"(21.0, 65.0, 61.5625)","(14.0, 24.0, 22.434782608695652)","(12.0, 17.0, 16.677419354838708)","(20.0, 38.0, 37.21052631578947)","(26.0, 65.0, 61.111111111111114)","(1.1, 1.21, 1.1948366013071894)"
14-12-2022 13:38:16.629577,"(26.0, 65.0, 62.44186046511628)","(14.0, 24.0, 23.04)","(12.0, 17.0, 16.736842105263158)","(20.0, 38.0, 37.21052631578947)","(26.0, 65.0, 61.111111111111114)","(1.09, 1.21, 1.1948366013071894)"
14-12-2022 13:38:17.611004,"(26.0, 65.0, 62.44186046511628)","(14.0, 24.0, 23.04)","(12.0, 17.0, 16.736842105263158)","(20.0, 38.0, 37.21052631578947)","(26.0, 65.0, 61.111111111111114)","(1.09, 1.21, 1.1948366013071894)"
14-12-2022 13:38:18.642343,"(26.0, 65.0, 62.44186046511628)","(14.0, 24.0, 23.04)","(12.0, 17.0, 16.6875)","(20.0, 38.0, 36.96551724137931)","(26.0, 65.0, 60.483870967741936)","(1.09, 1.21, 1.195393586005831)"
14-12-2022 13:38:19.711417,"(26.0, 65.0, 62.027027027027025)","(14.0, 24.0, 22.933333333333334)","(12.0, 17.0, 16.6875)","(20.0, 38.0, 34.2)","(26.0, 65.0, 61.42857142857143)","(1.09, 1.21, 1.201695652173913)"
14-12-2022 13:38:20.828294,"(26.0, 65.0, 61.20689655172414)","(14.0, 24.0, 22.54054054054054)","(12.0, 17.0, 16.615384615384617)","(20.0, 36.0, 34.61538461538461)","(26.0, 65.0, 64.13043478260869)","(1.09, 1.21, 1.20216)"
14-12-2022 13:38:21.731394,"(26.0, 65.0, 62.10526315789474)","(14.0, 24.0, 22.714285714285715)","(12.0, 17.0, 16.615384615384617)","(20.0, 36.0, 34.61538461538461)","(26.0, 70.0, 64.13043478260869)","(1.09, 1.21, 1.2017034068136272)"
14-12-2022 13:38:22.630531,"(26.0, 65.0, 62.659574468085104)","(14.0, 24.0, 22.9811320754717)","(12.0, 17.0, 16.696969696969695)","(20.0, 36.0, 35.25)","(26.0, 70.0, 65.64516129032258)","(1.09, 1.21, 1.201821862348178)"
14-12-2022 13:38:23.800898,"(26.0, 65.0, 62.3170731707317)","(14.0, 24.0, 22.875)","(12.0, 17.0, 16.62962962962963)","(20.0, 36.0, 35.357142857142854)","(26.0, 70.0, 65.2)","(1.09, 1.21, 1.201821862348178)"
14-12-2022 13:38:24.922012,"(26.0, 65.0, 62.3170731707317)","(14.0, 24.0, 22.9811320754717)","(12.0, 17.0, 16.696969696969695)","(20.0, 36.0, 35.45454545454545)","(26.0, 70.0, 67.22222222222223)","(1.09, 1.21, 1.2017034068136272)"
14-12-2022 13:38:25.990523,"(26.0, 65.0, 62.659574468085104)","(14.0, 24.0, 22.9811320754717)","(12.0, 17.0, 16.696969696969695)","(20.0, 36.0, 35.18181818181818)","(26.0, 70.0, 66.05263157894737)","(1.09, 1.21, 1.201967213114754)"
14-12-2022 13:38:26.977239,"(26.0, 65.0, 62.10526315789474)","(14.0, 24.0, 22.851063829787233)","(12.0, 17.0, 16.615384615384617)","(20.0, 36.0, 35.18181818181818)","(26.0, 70.0, 64.54545454545455)","(1.09, 1.21, 1.201821862348178)"
14-12-2022 13:38:27.842343,"(26.0, 65.0, 62.10526315789474)","(14.0, 24.0, 22.851063829787233)","(12.0, 17.0, 16.677419354838708)","(20.0, 36.0, 35.18181818181818)","(26.0, 70.0, 64.54545454545455)","(1.09, 1.21, 1.201821862348178)"
14-12-2022 13:38:28.936884,"(26.0, 65.0, 61.666666666666664)","(14.0, 24.0, 22.789473684210527)","(12.0, 17.0, 16.6)","(20.0, 36.0, 35.357142857142854)","(26.0, 70.0, 65.2)","(1.09, 1.21, 1.199404186795491)"
14-12-2022 13:38:30.049179,"(31.0, 65.0, 62.3170731707317)","(15.0, 24.0, 23.083333333333332)","(12.0, 17.0, 16.666666666666668)","(21.0, 36.0, 35.45454545454545)","(31.0, 70.0, 67.22222222222223)","(1.08, 1.21, 1.199329073482428)"
14-12-2022 13:38:31.111155,"(31.0, 65.0, 62.659574468085104)","(15.0, 24.0, 23.169811320754718)","(12.0, 17.0, 16.666666666666668)","(21.0, 36.0, 35.45454545454545)","(31.0, 70.0, 67.22222222222223)","(1.08, 1.21, 1.202122641509434)"
14-12-2022 13:38:32.145081,"(31.0, 65.0, 62.659574468085104)","(15.0, 24.0, 23.153846153846153)","(12.0, 17.0, 16.55263157894737)","(21.0, 36.0, 35.45454545454545)","(31.0, 70.0, 64.54545454545455)","(1.08, 1.21, 1.2021786492374726)"
14-12-2022 13:38:33.000930,"(31.0, 65.0, 62.10526315789474)","(15.0, 24.0, 22.97674418604651)","(12.0, 17.0, 16.413793103448278)","(21.0, 36.0, 35.05263157894737)","(31.0, 70.0, 64.54545454545455)","(1.08, 1.21, 1.2021786492374726)"
14-12-2022 13:38:34.155131,"(31.0, 65.0, 61.666666666666664)","(15.0, 24.0, 22.952380952380953)","(12.0, 16.5, 16.304347826086957)","(21.0, 36.0, 35.0)","(31.0, 70.0, 64.64285714285714)","(1.08, 1.2, 1.1978426966292135)"
14-12-2022 13:38:35.319820,"(31.0, 65.0, 61.666666666666664)","(15.0, 24.0, 23.25423728813559)","(12.0, 17.0, 16.605263157894736)","(21.0, 36.0, 35.470588235294116)","(31.0, 70.0, 66.12903225806451)","(1.08, 1.2, 1.197636761487965)"
14-12-2022 13:38:36.427198,"(31.0, 65.0, 62.659574468085104)","(15.0, 24.0, 23.25423728813559)","(12.0, 17.0, 16.594594594594593)","(21.0, 36.0, 35.526315789473685)","(31.0, 70.0, 68.26923076923077)","(1.08, 1.2, 1.197746170678337)"
14-12-2022 13:38:37.442424,"(31.0, 65.0, 62.608695652173914)","(15.0, 24.0, 23.214285714285715)","(12.0, 17.0, 16.594594594594593)","(21.0, 36.0, 35.45454545454545)","(31.0, 70.0, 67.41379310344828)","(1.08, 1.2, 1.1973849372384937)"
14-12-2022 13:38:38.439552,"(31.0, 65.0, 62.25)","(15.0, 24.0, 23.12)","(12.0, 17.0, 16.53125)","(21.0, 36.0, 35.333333333333336)","(31.0, 75.0, 66.53846153846153)","(1.08, 1.2, 1.1974683544303797)"
14-12-2022 13:38:39.543219,"(31.0, 60.0, 59.642857142857146)","(15.0, 24.0, 23.022222222222222)","(12.0, 17.0, 16.516129032258064)","(21.0, 36.0, 35.21739130434783)","(31.0, 75.0, 66.2)","(1.08, 1.2, 1.198119266055046)"
14-12-2022 13:38:40.729627,"(31.0, 60.0, 58.714285714285715)","(15.0, 24.0, 23.022222222222222)","(12.0, 17.0, 16.457142857142856)","(21.0, 36.0, 35.21739130434783)","(31.0, 75.0, 66.2)","(1.08, 1.2, 1.198119266055046)"
14-12-2022 13:38:41.874659,"(31.0, 60.0, 58.8235294117647)","(15.0, 24.0, 22.958333333333332)","(12.0, 17.0, 16.47222222222222)","(21.0, 36.0, 34.72727272727273)","(31.0, 75.0, 67.41379310344828)","(1.08, 1.2, 1.1982566585956416)"
14-12-2022 13:38:42.964526,"(31.0, 60.0, 59.80769230769231)","(15.0, 24.0, 23.056603773584907)","(12.0, 17.0, 16.47222222222222)","(21.0, 36.0, 34.72727272727273)","(31.0, 75.0, 67.41379310344828)","(1.08, 1.2, 1.1950443786982248)"
14-12-2022 13:38:43.989361,"(31.0, 60.0, 59.80769230769231)","(15.0, 24.0, 23.056603773584907)","(12.0, 17.0, 16.47222222222222)","(21.0, 36.0, 35.0)","(31.0, 75.0, 68.52941176470588)","(1.08, 1.21, 1.1978088578088577)"
14-12-2022 13:38:44.873887,"(31.0, 60.0, 59.83870967741935)","(15.0, 24.0, 23.152542372881356)","(12.0, 17.0, 16.69047619047619)","(21.0, 36.0, 35.294117647058826)","(31.0, 75.0, 68.52941176470588)","(1.08, 1.2, 1.1981907090464547)"
14-12-2022 13:38:45.858249,"(31.0, 60.0, 59.80769230769231)","(15.0, 24.0, 23.056603773584907)","(12.0, 17.0, 16.63888888888889)","(21.0, 36.0, 34.285714285714285)","(31.0, 75.0, 64.0)","(1.08, 1.2, 1.1979058823529412)"
14-12-2022 13:38:47.027636,"(31.0, 60.0, 62.61904761904762)","(15.0, 24.0, 22.894736842105264)","(12.0, 17.0, 16.551724137931036)","(21.0, 36.0, 34.588235294117645)","(31.0, 75.0, 63.4375)","(1.08, 1.2, 1.1966666666666665)"
14-12-2022 13:38:48.128590,"(31.0, 65.0, 62.61904761904762)","(15.0, 24.0, 22.894736842105264)","(12.0, 17.0, 16.69047619047619)","(21.0, 36.0, 35.72727272727273)","(31.0, 70.0, 64.85714285714286)","(1.08, 1.2, 1.1944647519582245)"
14-12-2022 13:38:49.223683,"(31.0, 65.0, 63.57142857142857)","(15.0, 24.0, 23.307692307692307)","(12.0, 17.0, 16.69047619047619)","(21.0, 36.0, 36.111111111111114)","(31.0, 70.0, 64.85714285714286)","(1.08, 1.2, 1.1927375565610858)"
14-12-2022 13:38:50.288436,"(31.0, 65.0, 63.57142857142857)","(15.0, 24.0, 23.36)","(12.0, 17.0, 16.63888888888889)","(21.0, 38.0, 36.111111111111114)","(31.0, 70.0, 65.8)","(1.08, 1.2, 1.1928409090909091)"
14-12-2022 13:38:51.272864,"(31.0, 65.0, 63.33333333333333)","(15.0, 24.0, 23.444444444444443)","(12.0, 17.0, 16.63888888888889)","(21.0, 38.0, 36.111111111111114)","(31.0, 70.0, 65.8)","(1.08, 1.2, 1.1932051282051281)"
14-12-2022 13:38:52.221743,"(31.0, 65.0, 63.33333333333333)","(15.0, 24.0, 23.444444444444443)","(12.0, 17.0, 16.63888888888889)","(21.0, 38.0, 35.42857142857143)","(31.0, 70.0, 64.16666666666667)","(1.08, 1.2, 1.201076923076923)"
14-12-2022 13:38:53.207115,"(31.0, 65.0, 63.148148148148145)","(15.0, 23.0, 22.724137931034484)","(12.0, 17.0, 16.325)","(21.0, 36.0, 35.42857142857143)","(31.0, 70.0, 63.68421052631579)","(1.08, 1.21, 1.1961061946902654)"
14-12-2022 13:38:54.244678,"(31.0, 65.0, 63.148148148148145)","(15.0, 23.0, 22.85185185185185)","(12.0, 17.0, 16.333333333333332)","(21.0, 36.0, 35.46666666666667)","(31.0, 70.0, 63.68421052631579)","(1.08, 1.2, 1.196305220883534)"
14-12-2022 13:38:55.447730,"(31.0, 65.0, 63.148148148148145)","(15.0, 23.0, 22.479166666666668)","(12.0, 17.0, 16.35)","(21.0, 36.0, 35.77777777777778)","(31.0, 70.0, 62.5)","(1.08, 1.2, 1.1951327433628318)"
14-12-2022 13:38:56.547386,"(31.0, 65.0, 63.33333333333333)","(15.0, 24.0, 23.137931034482758)","(12.0, 17.0, 16.35)","(21.0, 36.0, 35.77777777777778)","(31.0, 70.0, 61.111111111111114)","(1.08, 1.2, 1.1951020408163264)"
14-12-2022 13:38:57.512663,"(31.0, 65.0, 63.33333333333333)","(15.0, 24.0, 23.074074074074073)","(12.0, 17.0, 16.3953488372093)","(21.0, 36.0, 34.8421052631579)","(31.0, 65.0, 62.27272727272727)","(1.08, 1.2, 1.19531914893617)"
14-12-2022 13:38:58.476352,"(31.0, 65.0, 63.57142857142857)","(15.0, 23.0, 22.829268292682926)","(12.0, 17.0, 16.418181818181818)","(21.0, 38.0, 36.12765957446808)","(31.0, 65.0, 62.27272727272727)","(1.08, 1.2, 1.19531914893617)"
14-12-2022 13:38:59.554594,"(31.0, 65.0, 63.148148148148145)","(15.0, 23.0, 22.75)","(12.0, 17.0, 16.333333333333332)","(21.0, 38.0, 35.55555555555556)","(31.0, 65.0, 60.714285714285715)","(1.08, 1.2, 1.196213389121339)"
14-12-2022 13:39:00.595397,"(31.0, 65.0, 62.61904761904762)","(15.0, 23.0, 22.8)","(12.0, 17.0, 16.256410256410255)","(21.0, 36.0, 35.333333333333336)","(31.0, 65.0, 61.05263157894737)","(1.08, 1.2, 1.196225596529284)"
14-12-2022 13:39:01.666929,"(31.0, 65.0, 62.61904761904762)","(15.0, 23.0, 22.75)","(12.0, 17.0, 16.238095238095237)","(21.0, 36.0, 35.333333333333336)","(31.0, 65.0, 61.05263157894737)","(1.08, 1.2, 1.196225596529284)"
14-12-2022 13:39:02.542302,"(31.0, 65.0, 63.57142857142857)","(15.0, 23.0, 22.91891891891892)","(12.0, 17.0, 16.40740740740741)","(21.0, 38.0, 36.0)","(31.0, 65.0, 62.14285714285714)","(1.08, 1.2, 1.1983050847457626)"
14-12-2022 13:39:03.498383,"(31.0, 65.0, 60.833333333333336)","(15.0, 23.0, 22.923076923076923)","(12.0, 17.0, 16.40740740740741)","(21.0, 36.0, 35.388888888888886)","(31.0, 60.0, 59.39393939393939)","(1.08, 1.2, 1.1988636363636362)"
14-12-2022 13:39:04.597241,"(31.0, 70.0, 65.22727272727272)","(15.0, 23.0, 22.914285714285715)","(12.0, 17.0, 16.238095238095237)","(21.0, 36.0, 34.72727272727273)","(31.0, 60.0, 54.473684210526315)","(1.08, 1.21, 1.2013684210526316)"
14-12-2022 13:39:05.712118,"(31.0, 70.0, 63.0)","(15.0, 23.0, 22.842105263157894)","(12.0, 17.0, 16.243243243243242)","(21.0, 36.0, 34.72727272727273)","(31.0, 55.0, 54.72222222222222)","(1.08, 1.21, 1.200238095238095)"
14-12-2022 13:39:06.892915,"(31.0, 70.0, 63.275862068965516)","(15.0, 23.0, 22.695652173913043)","(12.0, 17.0, 16.333333333333332)","(21.0, 36.0, 34.833333333333336)","(31.0, 55.0, 54.791666666666664)","(1.08, 1.21, 1.200982905982906)"
14-12-2022 13:39:07.945652,"(31.0, 70.0, 64.42857142857143)","(15.0, 23.0, 22.75)","(12.0, 17.0, 16.333333333333332)","(21.0, 36.0, 35.282051282051285)","(31.0, 55.0, 54.83870967741935)","(1.08, 1.21, 1.20112)"
14-12-2022 13:39:09.028521,"(31.0, 70.0, 65.46511627906978)","(15.0, 23.0, 22.914285714285715)","(12.0, 17.0, 16.333333333333332)","(21.0, 36.0, 35.15151515151515)","(31.0, 55.0, 54.80769230769231)","(1.08, 1.21, 1.2010743801652892)"
14-12-2022 13:39:10.203232,"(31.0, 70.0, 64.72972972972973)","(15.0, 23.0, 22.627906976744185)","(12.0, 17.0, 16.333333333333332)","(21.0, 36.0, 35.06666666666667)","(31.0, 55.0, 54.827586206896555)","(1.07, 1.21, 1.201219512195122)"
14-12-2022 13:39:11.584910,"(31.0, 70.0, 63.46153846153846)","(15.0, 23.0, 22.194444444444443)","(12.0, 17.0, 15.785714285714286)","(21.0, 36.0, 34.54545454545455)","(31.0, 55.0, 54.791666666666664)","(1.07, 1.21, 1.2132919254658385)"
14-12-2022 13:39:12.737396,"(31.0, 70.0, 63.46153846153846)","(15.0, 23.0, 22.636363636363637)","(12.0, 16.0, 16.588709677419356)","(21.0, 36.0, 34.857142857142854)","(31.0, 55.0, 54.75)","(1.07, 1.22, 1.2015217391304347)"
14-12-2022 13:39:13.831456,"(31.0, 70.0, 62.714285714285715)","(15.0, 23.0, 22.764705882352942)","(12.0, 17.0, 16.588709677419356)","(21.0, 36.0, 34.54545454545455)","(31.0, 55.0, 54.54545454545455)","(1.07, 1.21, 1.1982201405152224)"
14-12-2022 13:39:14.952174,"(31.0, 70.0, 58.91304347826087)","(15.0, 23.0, 22.4)","(12.0, 17.0, 16.645454545454545)","(21.0, 38.0, 36.1)","(31.0, 55.0, 54.791666666666664)","(1.07, 1.2, 1.1976691729323308)"
14-12-2022 13:39:16.071154,"(31.0, 70.0, 63.10810810810811)","(15.0, 23.0, 22.642857142857142)","(12.0, 17.5, 16.838028169014084)","(21.0, 38.0, 36.1)","(31.0, 55.0, 54.82142857142857)","(1.07, 1.2, 1.1995975232198142)"
14-12-2022 13:39:17.224818,"(31.0, 70.0, 63.10810810810811)","(15.0, 23.0, 22.642857142857142)","(12.0, 17.5, 16.852941176470587)","(21.0, 38.0, 36.083333333333336)","(31.0, 55.0, 54.642857142857146)","(1.07, 1.2, 1.1995975232198142)"
14-12-2022 13:39:18.342267,"(31.0, 70.0, 63.10810810810811)","(15.0, 23.0, 22.642857142857142)","(12.0, 17.5, 16.852941176470587)","(21.0, 38.0, 36.083333333333336)","(31.0, 55.0, 54.642857142857146)","(1.07, 1.2, 1.1995975232198142)"
14-12-2022 13:39:19.355844,"(31.0, 70.0, 57.25)","(15.0, 23.0, 22.4)","(12.0, 17.5, 16.72641509433962)","(21.0, 38.0, 36.083333333333336)","(31.0, 55.0, 54.0)","(1.07, 1.21, 1.1947931303669008)"
14-12-2022 13:39:20.289715,"(31.0, 70.0, 60.19230769230769)","(15.0, 23.0, 22.516129032258064)","(12.0, 17.5, 16.805084745762713)","(21.0, 38.0, 36.083333333333336)","(31.0, 55.0, 54.35714285714286)","(1.07, 1.21, 1.1947707847707847)"
14-12-2022 13:39:21.217015,"(31.0, 65.0, 64.44444444444444)","(15.0, 23.0, 22.642857142857142)","(12.0, 17.5, 16.869230769230768)","(21.0, 38.0, 36.083333333333336)","(31.0, 55.0, 54.608695652173914)","(1.07, 1.21, 1.2060723514211886)"
14-12-2022 13:39:22.142058,"(31.0, 65.0, 64.44444444444444)","(15.0, 23.0, 22.642857142857142)","(12.0, 17.5, 17.048780487804876)","(21.0, 38.0, 36.083333333333336)","(31.0, 55.0, 54.608695652173914)","(1.07, 1.2, 1.196974595842956)"
14-12-2022 13:39:23.186410,"(31.0, 65.0, 64.23076923076923)","(15.0, 23.0, 22.583333333333332)","(12.0, 17.5, 17.069767441860463)","(21.0, 38.0, 36.083333333333336)","(31.0, 55.0, 51.25)","(1.07, 1.2, 1.1963847780126848)"
14-12-2022 13:39:24.215020,"(31.0, 65.0, 64.23076923076923)","(15.0, 23.0, 22.583333333333332)","(12.0, 17.5, 17.069767441860463)","(21.0, 38.0, 36.083333333333336)","(31.0, 55.0, 49.333333333333336)","(1.07, 1.2, 1.1972881355932203)"
14-12-2022 13:39:25.199479,"(31.0, 65.0, 64.0)","(15.0, 23.0, 22.516129032258064)","(12.0, 17.5, 17.122448979591837)","(21.0, 38.0, 36.083333333333336)","(31.0, 50.0, 49.6)","(1.07, 1.2, 1.198305597579425)"
14-12-2022 13:39:26.108180,"(31.0, 65.0, 64.16666666666667)","(15.0, 23.0, 22.558823529411764)","(12.0, 16.5, 16.173267326732674)","(21.0, 38.0, 36.16)","(31.0, 50.0, 49.6)","(1.07, 1.2, 1.1997027972027972)"
14-12-2022 13:39:26.960246,"(31.0, 70.0, 60.0)","(15.0, 23.0, 22.642857142857142)","(12.0, 16.0, 15.75)","(21.0, 38.0, 36.11764705882353)","(31.0, 55.0, 51.42857142857143)","(1.07, 1.2, 1.1997027972027972)"
14-12-2022 13:39:27.943114,"(31.0, 70.0, 61.25)","(15.0, 24.0, 23.07017543859649)","(12.0, 16.0, 15.6)","(21.0, 38.0, 36.095238095238095)","(31.0, 55.0, 53.59375)","(1.07, 1.21, 1.1997283531409169)"
14-12-2022 13:39:28.962469,"(31.0, 70.0, 61.25)","(15.0, 24.0, 22.63013698630137)","(12.0, 16.0, 15.703703703703704)","(21.0, 38.0, 36.11764705882353)","(31.0, 55.0, 54.14285714285714)","(1.07, 1.2, 1.1997560975609756)"
14-12-2022 13:39:30.030405,"(31.0, 70.0, 64.4)","(15.0, 24.0, 23.08823529411765)","(12.0, 15.5, 15.50561797752809)","(21.0, 38.0, 36.11764705882353)","(31.0, 55.0, 53.81578947368421)","(1.07, 1.2, 1.1997489082969433)"
14-12-2022 13:39:31.121458,"(31.0, 70.0, 64.4)","(15.0, 24.0, 23.17142857142857)","(12.0, 16.0, 15.666666666666666)","(21.0, 38.0, 36.78787878787879)","(31.0, 55.0, 54.666666666666664)","(1.07, 1.2, 1.20593837535014)"
14-12-2022 13:39:32.148935,"(31.0, 70.0, 63.57142857142857)","(15.0, 24.0, 23.303030303030305)","(12.0, 16.0, 15.666666666666666)","(21.0, 38.0, 36.89655172413793)","(31.0, 55.0, 54.666666666666664)","(1.07, 1.21, 1.20593837535014)"
14-12-2022 13:39:33.080519,"(31.0, 70.0, 62.5)","(15.0, 24.0, 23.27027027027027)","(12.0, 16.0, 15.666666666666666)","(21.0, 38.0, 37.319148936170215)","(31.0, 55.0, 54.666666666666664)","(1.07, 1.21, 1.20593837535014)"
14-12-2022 13:39:34.080525,"(31.0, 70.0, 62.5)","(15.0, 24.0, 23.27027027027027)","(12.0, 16.0, 15.666666666666666)","(21.0, 38.0, 37.319148936170215)","(31.0, 55.0, 54.666666666666664)","(1.07, 1.21, 1.2000645161290322)"
