,Amazonian Queen,Seven Ounce,Arlington,Desmonde,Affair Bit,Zipping Presley,Afro Puff,Bugs
06-01-2023 17:25:47.302780,"(2.8, 4.0, 3.9454545454545453)","(7.0, 11.5, 10.414285714285715)","(15.0, 28.0, 26.40625)","(3.3, 3.7, 3.6806451612903226)","(31.0, 100.0, 80.9090909090909)","(3.7, 4.7, 4.116666666666667)","(18.0, 70.0, 62.666666666666664)","(14.0, 40.0, 36.0)"
06-01-2023 17:25:48.479748,"(2.8, 4.0, 3.9454545454545453)","(7.0, 11.5, 10.204761904761906)","(15.0, 28.0, 26.40625)","(3.3, 3.7, 3.676923076923077)","(31.0, 100.0, 80.9090909090909)","(3.7, 4.7, 4.116666666666667)","(18.0, 70.0, 62.666666666666664)","(14.0, 40.0, 36.0)"
06-01-2023 17:25:49.726070,"(2.8, 4.0, 3.9454545454545453)","(7.0, 11.5, 10.412)","(15.0, 28.0, 26.40625)","(3.3, 3.7, 3.676923076923077)","(31.0, 100.0, 80.9090909090909)","(3.7, 4.7, 4.116666666666667)","(18.0, 70.0, 62.666666666666664)","(14.0, 40.0, 36.0)"
06-01-2023 17:25:50.850772,"(2.8, 4.0, 3.973913043478261)","(7.0, 11.5, 10.412)","(15.0, 28.0, 26.40625)","(3.3, 3.7, 3.676923076923077)","(31.0, 100.0, 80.9090909090909)","(3.7, 4.7, 4.116666666666667)","(18.0, 70.0, 62.666666666666664)","(14.0, 40.0, 36.0)"
06-01-2023 17:25:51.907157,"(2.8, 4.0, 3.938888888888889)","(7.0, 11.0, 10.0)","(15.0, 28.0, 26.40625)","(3.3, 3.7, 3.6545454545454548)","(31.0, 100.0, 80.9090909090909)","(3.7, 4.7, 4.116666666666667)","(18.0, 70.0, 62.666666666666664)","(14.0, 40.0, 36.0)"
06-01-2023 17:25:53.089801,"(2.8, 4.0, 3.938888888888889)","(7.0, 11.0, 10.0)","(15.0, 28.0, 26.40625)","(3.3, 3.7, 3.6545454545454548)","(31.0, 100.0, 80.9090909090909)","(3.7, 4.7, 4.116666666666667)","(18.0, 70.0, 62.666666666666664)","(14.0, 40.0, 36.8421052631579)"
06-01-2023 17:25:54.371815,"(2.8, 4.0, 3.938888888888889)","(7.0, 11.0, 10.0)","(15.0, 28.0, 26.40625)","(3.3, 3.7, 3.6545454545454548)","(31.0, 100.0, 80.9090909090909)","(3.7, 4.7, 4.116666666666667)","(18.0, 70.0, 62.666666666666664)","(14.0, 40.0, 36.8421052631579)"
06-01-2023 17:25:55.594654,"(2.8, 4.0, 3.938888888888889)","(7.0, 11.0, 10.0)","(15.0, 28.0, 26.40625)","(3.3, 3.7, 3.6545454545454548)","(31.0, 100.0, 80.9090909090909)","(3.7, 4.7, 4.116666666666667)","(18.0, 70.0, 62.666666666666664)","(14.0, 40.0, 35.26315789473684)"
06-01-2023 17:25:56.729634,"(2.8, 4.0, 3.938888888888889)","(7.0, 11.0, 10.0)","(15.0, 28.0, 26.40625)","(3.3, 3.7, 3.6545454545454548)","(31.0, 100.0, 80.9090909090909)","(3.7, 4.7, 4.116666666666667)","(18.0, 70.0, 62.666666666666664)","(14.0, 40.0, 35.26315789473684)"
06-01-2023 17:25:57.928600,"(2.8, 4.0, 3.938888888888889)","(7.5, 11.0, 10.0)","(15.0, 28.0, 26.40625)","(3.2, 3.7, 3.6545454545454548)","(31.0, 100.0, 80.9090909090909)","(3.6, 4.7, 4.116666666666667)","(19.0, 70.0, 59.0)","(14.0, 40.0, 35.26315789473684)"
06-01-2023 17:25:59.256311,"(2.8, 4.0, 3.938888888888889)","(7.5, 11.0, 10.076923076923077)","(15.0, 28.0, 26.40625)","(3.2, 3.7, 3.6545454545454548)","(31.0, 100.0, 80.9090909090909)","(3.6, 4.7, 4.25)","(19.0, 70.0, 59.0)","(14.0, 40.0, 35.26315789473684)"
06-01-2023 17:26:00.495144,"(2.8, 4.0, 3.938888888888889)","(7.5, 11.0, 10.076923076923077)","(15.0, 28.0, 26.40625)","(3.2, 3.7, 3.6545454545454548)","(31.0, 100.0, 80.9090909090909)","(3.6, 4.5, 4.25)","(19.0, 70.0, 59.0)","(14.0, 40.0, 35.26315789473684)"
06-01-2023 17:26:01.704661,"(2.8, 4.0, 3.75)","(7.5, 11.0, 10.076923076923077)","(15.0, 28.0, 26.178571428571427)","(3.2, 3.7, 3.6967105263157896)","(31.0, 100.0, 80.9090909090909)","(3.6, 4.5, 4.25)","(19.0, 70.0, 59.0)","(14.0, 40.0, 35.26315789473684)"
06-01-2023 17:26:03.032898,"(2.8, 4.0, 3.75)","(7.5, 11.0, 10.16)","(15.0, 28.0, 26.3)","(3.2, 3.7, 3.6967105263157896)","(31.0, 100.0, 80.9090909090909)","(3.6, 4.5, 4.25)","(19.0, 70.0, 52.4)","(14.0, 40.0, 35.26315789473684)"
06-01-2023 17:26:04.185657,"(2.8, 4.0, 3.9285714285714284)","(7.5, 11.0, 10.16)","(15.0, 28.0, 26.3)","(3.2, 3.7, 3.6968750000000004)","(31.0, 100.0, 80.9090909090909)","(3.6, 4.5, 4.25)","(19.0, 70.0, 59.333333333333336)","(14.0, 40.0, 35.26315789473684)"
06-01-2023 17:26:05.278450,"(2.8, 4.0, 3.9772727272727275)","(7.5, 11.0, 10.16)","(15.0, 28.0, 26.3)","(3.2, 3.7, 3.7444099378881988)","(31.0, 100.0, 80.9090909090909)","(3.6, 4.5, 4.25)","(19.0, 65.0, 59.333333333333336)","(14.0, 40.0, 34.0)"
06-01-2023 17:26:06.540304,"(2.8, 4.0, 3.775)","(7.5, 11.0, 10.066666666666666)","(15.0, 32.0, 27.9)","(3.2, 3.75, 3.742638036809816)","(31.0, 100.0, 80.9090909090909)","(3.6, 4.5, 4.25)","(19.0, 65.0, 59.333333333333336)","(14.0, 40.0, 34.0)"
06-01-2023 17:26:07.767227,"(2.8, 4.0, 3.775)","(7.5, 11.0, 10.236363636363636)","(15.0, 30.0, 27.9)","(3.2, 3.75, 3.742638036809816)","(31.0, 100.0, 80.9090909090909)","(3.6, 4.5, 4.25)","(19.0, 65.0, 59.333333333333336)","(14.0, 40.0, 34.0)"
06-01-2023 17:26:08.897498,"(2.8, 4.0, 3.775)","(7.5, 11.0, 10.10909090909091)","(15.0, 30.0, 27.9)","(3.2, 3.75, 3.742638036809816)","(31.0, 100.0, 80.9090909090909)","(3.6, 4.5, 4.3875)","(19.0, 65.0, 59.333333333333336)","(14.0, 40.0, 34.0)"
06-01-2023 17:26:10.050327,"(2.8, 4.0, 3.8833333333333333)","(7.5, 11.0, 10.10909090909091)","(15.0, 30.0, 27.9)","(3.2, 3.75, 3.692857142857143)","(31.0, 100.0, 80.9090909090909)","(3.6, 4.5, 4.031521739130435)","(19.0, 65.0, 59.333333333333336)","(14.0, 40.0, 34.0)"
06-01-2023 17:26:11.406592,"(2.8, 4.0, 3.973076923076923)","(7.5, 11.0, 10.8)","(15.0, 30.0, 25.0)","(3.2, 3.75, 3.692857142857143)","(31.0, 100.0, 80.9090909090909)","(3.6, 4.3, 3.9545454545454546)","(19.0, 65.0, 59.333333333333336)","(14.0, 40.0, 32.0)"
06-01-2023 17:26:12.793990,"(2.8, 4.0, 3.973076923076923)","(7.5, 12.0, 10.176)","(15.0, 30.0, 27.0)","(3.2, 3.75, 3.638888888888889)","(31.0, 100.0, 80.9090909090909)","(3.6, 4.3, 4.08)","(19.0, 65.0, 59.333333333333336)","(14.0, 40.0, 34.90909090909091)"
06-01-2023 17:26:14.060797,"(2.8, 4.0, 3.976785714285714)","(7.5, 12.0, 9.96774193548387)","(15.0, 30.0, 28.421052631578945)","(3.2, 3.75, 3.638888888888889)","(31.0, 100.0, 80.9090909090909)","(3.6, 4.1, 4.016666666666667)","(19.0, 65.0, 59.333333333333336)","(14.0, 40.0, 37.529411764705884)"
06-01-2023 17:26:15.502148,"(2.8, 3.9, 3.8666666666666667)","(7.5, 11.5, 10.2)","(15.0, 30.0, 28.421052631578945)","(3.2, 3.75, 3.7)","(31.0, 100.0, 80.9090909090909)","(3.6, 4.1, 3.918181818181818)","(19.0, 65.0, 59.333333333333336)","(14.0, 40.0, 37.529411764705884)"
06-01-2023 17:26:16.877931,"(2.8, 3.9, 3.765)","(7.5, 11.0, 10.11111111111111)","(15.0, 30.0, 28.421052631578945)","(3.2, 3.75, 3.712962962962963)","(31.0, 100.0, 80.9090909090909)","(3.6, 4.1, 3.918181818181818)","(19.0, 65.0, 59.333333333333336)","(14.0, 40.0, 37.529411764705884)"
06-01-2023 17:26:18.071327,"(2.8, 3.9, 3.765)","(7.5, 11.0, 10.11111111111111)","(15.0, 30.0, 28.421052631578945)","(3.2, 3.75, 3.7395833333333335)","(31.0, 100.0, 62.35294117647059)","(3.6, 4.1, 3.918181818181818)","(19.0, 65.0, 59.333333333333336)","(14.0, 40.0, 37.529411764705884)"
06-01-2023 17:26:19.264697,"(2.8, 3.9, 3.765)","(7.5, 11.0, 10.11111111111111)","(15.0, 30.0, 27.529411764705884)","(3.2, 3.75, 3.7395833333333335)","(31.0, 65.0, 63.333333333333336)","(3.6, 4.1, 3.918181818181818)","(19.0, 65.0, 57.5)","(14.0, 40.0, 37.529411764705884)"
06-01-2023 17:26:20.429250,"(2.8, 3.9, 3.765)","(7.5, 11.0, 10.11111111111111)","(15.0, 28.0, 27.529411764705884)","(3.2, 3.75, 3.7395833333333335)","(31.0, 65.0, 63.63636363636363)","(3.6, 4.1, 3.918181818181818)","(19.0, 65.0, 57.5)","(14.0, 40.0, 37.529411764705884)"
06-01-2023 17:26:21.670148,"(2.8, 3.9, 3.765)","(7.5, 11.0, 10.11111111111111)","(15.0, 28.0, 27.529411764705884)","(3.2, 3.75, 3.7395833333333335)","(31.0, 65.0, 63.63636363636363)","(3.6, 4.1, 3.918181818181818)","(19.0, 65.0, 57.5)","(14.0, 40.0, 37.529411764705884)"
06-01-2023 17:26:22.908898,"(2.8, 3.9, 3.765)","(7.5, 11.0, 10.11111111111111)","(15.0, 28.0, 27.529411764705884)","(3.2, 3.75, 3.7395833333333335)","(31.0, 65.0, 63.63636363636363)","(3.6, 4.1, 3.918181818181818)","(19.0, 65.0, 57.5)","(14.0, 40.0, 37.529411764705884)"
06-01-2023 17:26:24.053912,"(2.8, 3.9, 3.73125)","(7.5, 11.0, 10.11111111111111)","(15.0, 28.0, 27.529411764705884)","(3.2, 3.75, 3.7395833333333335)","(31.0, 65.0, 63.63636363636363)","(3.6, 4.1, 3.918181818181818)","(19.0, 65.0, 57.5)","(14.0, 40.0, 37.529411764705884)"
06-01-2023 17:26:25.425787,"(2.8, 3.9, 3.73125)","(7.5, 11.0, 10.11111111111111)","(15.0, 28.0, 27.529411764705884)","(3.2, 3.75, 3.7395833333333335)","(31.0, 65.0, 63.63636363636363)","(3.6, 4.1, 3.9)","(19.0, 65.0, 53.333333333333336)","(14.0, 40.0, 37.529411764705884)"
06-01-2023 17:26:26.648279,"(2.8, 3.9, 3.73125)","(7.5, 11.0, 10.11111111111111)","(15.0, 28.0, 24.0)","(3.2, 3.75, 3.716666666666667)","(31.0, 65.0, 63.63636363636363)","(3.6, 4.0, 3.91875)","(19.0, 70.0, 60.0)","(14.0, 40.0, 37.529411764705884)"
06-01-2023 17:26:27.823990,"(2.8, 3.9, 3.6333333333333333)","(7.5, 11.0, 10.11111111111111)","(15.0, 28.0, 24.0)","(3.2, 3.75, 3.75)","(31.0, 65.0, 64.44444444444444)","(3.6, 3.95, 3.91875)","(19.0, 70.0, 62.5)","(14.0, 40.0, 37.666666666666664)"
06-01-2023 17:26:29.018898,"(2.8, 3.9, 3.6333333333333333)","(7.5, 11.0, 10.11111111111111)","(15.0, 28.0, 24.0)","(3.2, 3.8, 3.67)","(31.0, 65.0, 64.44444444444444)","(3.6, 3.95, 3.91875)","(19.0, 75.0, 62.5)","(14.0, 40.0, 35.125)"
06-01-2023 17:26:30.186700,"(2.8, 3.9, 3.6333333333333333)","(7.5, 11.0, 10.11111111111111)","(15.0, 28.0, 24.0)","(3.2, 3.7, 3.6625)","(31.0, 65.0, 64.44444444444444)","(3.6, 3.95, 3.91875)","(19.0, 75.0, 66.66666666666667)","(14.0, 40.0, 36.75)"
06-01-2023 17:26:31.400795,"(2.8, 3.9, 3.6333333333333333)","(7.5, 11.0, 10.11111111111111)","(15.0, 28.0, 24.0)","(3.2, 3.7, 3.6625)","(31.0, 65.0, 64.44444444444444)","(3.6, 3.95, 3.8)","(19.0, 75.0, 65.33333333333333)","(14.0, 40.0, 37.0)"
06-01-2023 17:26:32.566681,"(2.8, 3.9, 3.6333333333333333)","(7.5, 11.0, 10.11111111111111)","(15.0, 29.0, 26.75)","(3.2, 3.7, 3.6625)","(31.0, 65.0, 82.22222222222223)","(3.6, 3.9, 3.8285714285714287)","(19.0, 75.0, 65.33333333333333)","(14.0, 40.0, 37.0)"
06-01-2023 17:26:33.701518,"(2.8, 3.9, 3.6333333333333333)","(7.5, 11.0, 10.11111111111111)","(15.0, 29.0, 27.666666666666664)","(3.2, 3.7, 3.6625)","(31.0, 85.0, 82.22222222222223)","(3.6, 3.85, 3.8285714285714287)","(19.0, 75.0, 65.33333333333333)","(14.0, 40.0, 37.0)"
06-01-2023 17:26:34.957301,"(2.8, 3.9, 3.6333333333333333)","(7.5, 11.0, 10.11111111111111)","(15.0, 29.0, 27.666666666666664)","(3.2, 3.7, 3.6625)","(31.0, 85.0, 82.22222222222223)","(3.6, 3.85, 3.8875)","(19.0, 75.0, 65.33333333333333)","(14.0, 40.0, 37.0)"
06-01-2023 17:26:36.166724,"(2.8, 3.9, 3.6333333333333333)","(7.5, 11.0, 9.666666666666668)","(15.0, 29.0, 28.428571428571427)","(3.2, 3.7, 3.7)","(31.0, 85.0, 82.22222222222223)","(3.6, 3.95, 3.8363636363636364)","(19.0, 75.0, 61.5)","(14.0, 40.0, 37.0)"
06-01-2023 17:26:37.297414,"(2.8, 3.9, 3.6333333333333333)","(7.5, 11.0, 9.666666666666668)","(15.0, 29.0, 28.428571428571427)","(3.2, 3.75, 3.7)","(31.0, 85.0, 82.22222222222223)","(3.6, 3.95, 3.792307692307692)","(19.0, 75.0, 61.5)","(14.0, 40.0, 37.0)"
06-01-2023 17:26:38.430880,"(2.8, 3.9, 3.6333333333333333)","(7.5, 11.0, 9.666666666666668)","(15.0, 29.0, 28.428571428571427)","(3.2, 3.75, 3.6625)","(31.0, 85.0, 82.22222222222223)","(3.6, 3.9, 3.8285714285714287)","(19.0, 75.0, 61.5)","(14.0, 40.0, 37.0)"
06-01-2023 17:26:39.553121,"(2.9, 3.9, 3.6333333333333333)","(7.5, 11.0, 9.666666666666668)","(15.0, 29.0, 28.428571428571427)","(3.2, 3.7, 3.6625)","(31.0, 85.0, 82.22222222222223)","(3.6, 3.85, 3.8285714285714287)","(19.0, 75.0, 61.5)","(15.0, 40.0, 37.0)"
06-01-2023 17:26:40.715740,"(2.9, 3.9, 3.6333333333333333)","(7.5, 11.0, 10.314285714285715)","(15.0, 29.0, 28.428571428571427)","(3.2, 3.7, 3.6625)","(31.0, 85.0, 82.22222222222223)","(3.6, 3.85, 3.9142857142857146)","(19.0, 75.0, 61.5)","(15.0, 40.0, 37.0)"
06-01-2023 17:26:41.876585,"(2.9, 3.9, 3.6333333333333333)","(7.5, 11.0, 10.987096774193548)","(15.0, 29.0, 28.428571428571427)","(3.2, 3.7, 3.6625)","(31.0, 85.0, 82.22222222222223)","(3.6, 3.95, 3.771428571428572)","(19.0, 75.0, 61.5)","(15.0, 40.0, 37.0)"
06-01-2023 17:26:42.966549,"(2.9, 3.9, 3.78)","(7.5, 11.0, 10.987096774193548)","(15.0, 29.0, 28.428571428571427)","(3.2, 3.7, 3.6625)","(31.0, 85.0, 82.22222222222223)","(3.6, 3.95, 3.771428571428572)","(19.0, 75.0, 61.5)","(15.0, 40.0, 35.666666666666664)"
06-01-2023 17:26:44.090744,"(2.9, 3.9, 3.7857142857142856)","(7.5, 12.0, 11.45)","(15.0, 29.0, 28.428571428571427)","(3.2, 3.7, 3.7)","(31.0, 85.0, 82.22222222222223)","(3.6, 3.95, 3.84)","(19.0, 75.0, 61.5)","(15.0, 40.0, 35.666666666666664)"
06-01-2023 17:26:45.189297,"(2.9, 3.9, 3.7857142857142856)","(7.5, 12.0, 11.4)","(15.0, 29.0, 27.5)","(3.2, 3.75, 3.638888888888889)","(31.0, 85.0, 82.22222222222223)","(3.6, 3.85, 3.8000000000000003)","(19.0, 75.0, 61.5)","(15.0, 40.0, 35.666666666666664)"
06-01-2023 17:26:46.245270,"(2.9, 3.9, 3.7249999999999996)","(7.5, 12.0, 11.45)","(15.0, 28.0, 27.363636363636363)","(3.2, 3.75, 3.67)","(31.0, 85.0, 82.22222222222223)","(3.6, 3.85, 3.8000000000000003)","(19.0, 75.0, 61.5)","(15.0, 40.0, 35.666666666666664)"
06-01-2023 17:26:47.274602,"(2.9, 3.9, 3.7249999999999996)","(7.5, 12.0, 11.45)","(15.0, 28.0, 27.363636363636363)","(3.2, 3.7, 3.6625)","(31.0, 85.0, 82.22222222222223)","(3.6, 3.85, 3.7833333333333337)","(19.0, 75.0, 61.5)","(15.0, 40.0, 35.666666666666664)"
06-01-2023 17:26:48.357915,"(2.9, 3.9, 3.7249999999999996)","(7.5, 12.0, 11.45)","(15.0, 28.0, 27.363636363636363)","(3.2, 3.7, 3.6625)","(31.0, 85.0, 82.22222222222223)","(3.6, 3.95, 3.7833333333333337)","(19.0, 75.0, 61.5)","(15.0, 40.0, 35.666666666666664)"
06-01-2023 17:26:49.426272,"(2.9, 3.9, 3.7249999999999996)","(7.5, 12.0, 11.45)","(15.0, 28.0, 27.363636363636363)","(3.2, 3.7, 3.6625)","(31.0, 85.0, 82.22222222222223)","(3.6, 3.95, 3.7833333333333337)","(19.0, 75.0, 61.5)","(15.0, 40.0, 35.666666666666664)"
06-01-2023 17:26:50.450162,"(2.9, 3.9, 3.7249999999999996)","(7.5, 12.0, 11.4)","(15.0, 28.0, 27.363636363636363)","(3.2, 3.7, 3.6625)","(31.0, 85.0, 82.22222222222223)","(3.6, 3.85, 3.8000000000000003)","(19.0, 75.0, 60.5)","(15.0, 40.0, 35.666666666666664)"
06-01-2023 17:26:51.436831,"(2.9, 3.9, 3.7249999999999996)","(7.5, 12.0, 11.4)","(15.0, 28.0, 27.363636363636363)","(3.2, 3.7, 3.6625)","(31.0, 85.0, 82.22222222222223)","(3.6, 3.85, 3.8000000000000003)","(19.0, 75.0, 60.5)","(15.0, 40.0, 35.666666666666664)"
06-01-2023 17:26:52.479714,"(2.9, 3.9, 3.7249999999999996)","(7.5, 12.0, 11.34)","(15.0, 29.0, 28.272727272727273)","(3.2, 3.7, 3.6625)","(31.0, 85.0, 82.22222222222223)","(3.6, 3.85, 3.8000000000000003)","(19.0, 75.0, 60.5)","(15.0, 40.0, 35.666666666666664)"
06-01-2023 17:26:53.605151,"(2.9, 3.9, 3.7249999999999996)","(7.5, 12.0, 11.34)","(15.0, 29.0, 28.272727272727273)","(3.2, 3.75, 3.583333333333333)","(31.0, 85.0, 82.22222222222223)","(3.6, 3.85, 3.8000000000000003)","(19.0, 75.0, 60.5)","(15.0, 40.0, 38.14285714285714)"
06-01-2023 17:26:54.703697,"(2.9, 3.9, 3.7249999999999996)","(7.5, 12.0, 11.34)","(15.0, 29.0, 28.272727272727273)","(3.2, 3.7, 3.625)","(31.0, 85.0, 82.22222222222223)","(3.6, 3.95, 3.825)","(19.0, 75.0, 60.5)","(15.0, 40.0, 38.14285714285714)"
06-01-2023 17:26:55.711875,"(2.9, 3.9, 3.7249999999999996)","(7.5, 12.0, 11.34)","(15.0, 29.0, 28.272727272727273)","(3.2, 3.7, 3.625)","(31.0, 85.0, 82.22222222222223)","(3.6, 3.95, 3.7444444444444445)","(19.0, 75.0, 65.33333333333333)","(15.0, 40.0, 38.14285714285714)"
06-01-2023 17:26:56.784560,"(2.9, 3.9, 3.7249999999999996)","(7.5, 12.0, 11.34)","(15.0, 29.0, 28.272727272727273)","(3.2, 3.7, 3.625)","(31.0, 85.0, 82.22222222222223)","(3.6, 3.9, 3.7444444444444445)","(19.0, 75.0, 65.33333333333333)","(15.0, 40.0, 38.14285714285714)"
06-01-2023 17:26:57.814773,"(2.9, 3.9, 3.7249999999999996)","(7.5, 12.0, 11.34)","(15.0, 30.0, 29.18181818181818)","(3.2, 3.7, 3.625)","(31.0, 85.0, 82.22222222222223)","(3.6, 3.9, 3.8000000000000003)","(19.0, 75.0, 61.5)","(15.0, 40.0, 38.14285714285714)"
06-01-2023 17:26:58.853849,"(2.9, 3.9, 3.7249999999999996)","(7.5, 12.0, 11.34)","(15.0, 30.0, 29.18181818181818)","(3.2, 3.7, 3.6750000000000003)","(31.0, 85.0, 82.22222222222223)","(3.6, 3.85, 3.8000000000000003)","(19.0, 75.0, 61.5)","(15.0, 40.0, 38.14285714285714)"
06-01-2023 17:27:00.146463,"(2.9, 3.9, 3.7249999999999996)","(7.5, 12.0, 11.34)","(15.0, 30.0, 28.666666666666664)","(3.2, 3.7, 3.6750000000000003)","(31.0, 85.0, 82.22222222222223)","(3.6, 3.85, 3.8333333333333335)","(19.0, 75.0, 61.5)","(15.0, 40.0, 38.14285714285714)"
06-01-2023 17:27:01.167968,"(2.9, 3.9, 3.7249999999999996)","(7.5, 12.0, 11.34)","(15.0, 30.0, 28.666666666666664)","(3.2, 3.7, 3.6750000000000003)","(31.0, 85.0, 82.22222222222223)","(3.6, 3.9, 3.8333333333333335)","(19.0, 75.0, 61.5)","(15.0, 40.0, 38.14285714285714)"
06-01-2023 17:27:02.287534,"(2.9, 3.9, 3.7249999999999996)","(7.5, 12.0, 11.34)","(15.0, 30.0, 27.5)","(3.2, 3.7, 3.6863636363636365)","(31.0, 85.0, 83.07692307692308)","(3.6, 3.9, 3.7214285714285715)","(19.0, 75.0, 71.625)","(15.0, 40.0, 38.916666666666664)"
06-01-2023 17:27:03.437580,"(2.9, 3.9, 3.776470588235294)","(7.5, 12.0, 11.56)","(15.0, 28.0, 27.53846153846154)","(3.2, 3.7, 3.6863636363636365)","(31.0, 85.0, 83.07692307692308)","(3.6, 3.85, 3.7666666666666666)","(19.0, 75.0, 68.25)","(15.0, 40.0, 38.916666666666664)"
06-01-2023 17:27:04.493338,"(2.9, 3.9, 3.776470588235294)","(7.5, 12.0, 11.56)","(15.0, 28.0, 27.333333333333332)","(3.2, 3.7, 3.6750000000000003)","(31.0, 85.0, 83.07692307692308)","(3.6, 3.8, 3.7916666666666665)","(19.0, 75.0, 75.75)","(15.0, 40.0, 38.916666666666664)"
06-01-2023 17:27:05.646610,"(2.9, 3.9, 3.776470588235294)","(7.5, 12.0, 11.56)","(15.0, 28.0, 27.333333333333332)","(3.2, 3.7, 3.6863636363636365)","(31.0, 85.0, 83.07692307692308)","(3.6, 3.8, 3.7874999999999996)","(19.0, 85.0, 80.88888888888889)","(15.0, 40.0, 38.916666666666664)"
06-01-2023 17:27:06.863217,"(2.9, 3.9, 3.776470588235294)","(7.5, 12.0, 11.56)","(15.0, 28.0, 27.333333333333332)","(3.2, 3.7, 3.6750000000000003)","(31.0, 85.0, 83.07692307692308)","(3.6, 3.8, 3.903846153846154)","(19.0, 85.0, 77.6)","(15.0, 40.0, 38.916666666666664)"
06-01-2023 17:27:07.938037,"(2.9, 3.9, 3.776470588235294)","(7.5, 12.0, 11.56)","(15.0, 28.0, 27.333333333333332)","(3.2, 3.7, 3.6750000000000003)","(31.0, 85.0, 83.07692307692308)","(3.6, 3.95, 3.838888888888889)","(19.0, 85.0, 77.6)","(15.0, 40.0, 38.916666666666664)"
06-01-2023 17:27:08.978033,"(2.9, 3.9, 3.776470588235294)","(7.5, 12.0, 11.56)","(15.0, 32.0, 28.666666666666668)","(3.2, 3.7, 3.6863636363636365)","(31.0, 85.0, 83.07692307692308)","(3.6, 3.85, 3.838888888888889)","(19.0, 85.0, 80.88888888888889)","(15.0, 40.0, 38.916666666666664)"
06-01-2023 17:27:10.031109,"(2.9, 3.9, 3.776470588235294)","(7.5, 12.0, 11.56)","(15.0, 32.0, 28.666666666666668)","(3.2, 3.7, 3.6863636363636365)","(31.0, 85.0, 78.94736842105263)","(3.6, 3.85, 3.692105263157895)","(19.0, 85.0, 58.57142857142857)","(15.0, 40.0, 38.916666666666664)"
06-01-2023 17:27:11.147729,"(2.9, 3.9, 3.776470588235294)","(7.5, 12.0, 10.68)","(15.0, 32.0, 26.705882352941178)","(3.2, 3.7, 3.6750000000000003)","(31.0, 90.0, 78.94736842105263)","(3.6, 3.85, 3.692105263157895)","(19.0, 85.0, 58.57142857142857)","(15.0, 40.0, 38.916666666666664)"
06-01-2023 17:27:12.204560,"(2.9, 3.9, 3.776470588235294)","(7.5, 12.0, 11.907692307692308)","(15.0, 32.0, 26.705882352941178)","(3.2, 3.7, 3.6750000000000003)","(31.0, 90.0, 78.94736842105263)","(3.6, 3.85, 3.692105263157895)","(19.0, 85.0, 64.44444444444444)","(15.0, 40.0, 38.916666666666664)"
06-01-2023 17:27:13.217193,"(2.9, 3.9, 3.776470588235294)","(7.5, 12.0, 11.911764705882353)","(15.0, 30.0, 27.81818181818182)","(3.2, 3.7, 3.6863636363636365)","(31.0, 90.0, 78.94736842105263)","(3.6, 3.85, 3.7045454545454546)","(19.0, 85.0, 58.57142857142857)","(15.0, 40.0, 38.916666666666664)"
06-01-2023 17:27:14.221788,"(2.9, 3.9, 3.776470588235294)","(7.5, 12.0, 11.911764705882353)","(15.0, 29.0, 28.22222222222222)","(3.2, 3.7, 3.6750000000000003)","(31.0, 90.0, 78.94736842105263)","(3.6, 3.8, 3.73)","(19.0, 85.0, 64.44444444444444)","(15.0, 40.0, 38.916666666666664)"
06-01-2023 17:27:15.264694,"(2.9, 3.9, 3.776470588235294)","(7.5, 12.0, 10.875)","(15.0, 30.0, 29.11111111111111)","(3.2, 3.7, 3.6750000000000003)","(31.0, 90.0, 78.94736842105263)","(3.6, 3.75, 3.73)","(19.0, 85.0, 58.57142857142857)","(15.0, 40.0, 38.916666666666664)"
06-01-2023 17:27:16.279785,"(2.9, 3.9, 3.776470588235294)","(7.5, 12.0, 10.875)","(15.0, 30.0, 29.11111111111111)","(3.2, 3.7, 3.6750000000000003)","(31.0, 90.0, 78.94736842105263)","(3.6, 3.75, 3.73)","(19.0, 85.0, 63.23529411764706)","(15.0, 40.0, 38.916666666666664)"
06-01-2023 17:27:17.353096,"(2.9, 3.9, 3.776470588235294)","(7.5, 12.0, 10.875)","(15.0, 30.0, 29.11111111111111)","(3.2, 3.7, 3.6863636363636365)","(31.0, 90.0, 87.6923076923077)","(3.6, 3.75, 3.73)","(19.0, 85.0, 53.18181818181818)","(15.0, 40.0, 38.916666666666664)"
06-01-2023 17:27:18.485470,"(2.9, 3.9, 3.776470588235294)","(7.5, 12.0, 10.875)","(15.0, 30.0, 26.17391304347826)","(3.2, 3.7, 3.6750000000000003)","(31.0, 90.0, 84.0)","(3.6, 3.75, 3.77)","(19.0, 85.0, 60.0)","(15.0, 40.0, 38.916666666666664)"
06-01-2023 17:27:19.634539,"(2.9, 3.9, 3.776470588235294)","(7.5, 12.0, 10.875)","(15.0, 34.0, 26.17391304347826)","(3.2, 3.7, 3.6750000000000003)","(31.0, 90.0, 84.0)","(3.6, 3.8, 3.6863636363636365)","(19.0, 85.0, 65.55555555555556)","(15.0, 40.0, 38.916666666666664)"
06-01-2023 17:27:20.724631,"(2.9, 3.9, 3.776470588235294)","(7.5, 12.0, 10.875)","(15.0, 34.0, 25.428571428571427)","(3.2, 3.7, 3.6863636363636365)","(31.0, 90.0, 84.0)","(3.6, 3.75, 3.69)","(19.0, 85.0, 60.0)","(15.0, 40.0, 38.916666666666664)"
