,Rich List,Bretts Hope,Mums Pet Rock,Resolute Bay,Movin Millions,Mister Nien,Denstown Nz,Streamliner,Taste It
09-01-2023 14:10:12.457734,"(5.5, 10.0, 9.4)","(15.0, 26.0, 22.57142857142857)","(31.0, 55.0, 34.333333333333336)","(10.0, 19.0, 12.333333333333334)","(18.0, 40.0, 26.2)","(5.0, 6.6, 6.027272727272727)","(4.0, 99999, 99990)","(4.2, 5.0, 4.8)","(4.8, 7.6, 7.536)"
09-01-2023 14:10:13.584975,"(5.5, 10.0, 9.1)","(15.0, 26.0, 22.57142857142857)","(31.0, 55.0, 34.333333333333336)","(10.0, 19.0, 12.333333333333334)","(18.0, 40.0, 26.2)","(5.0, 6.6, 6.0)","(4.0, 99999, 99990)","(4.2, 5.0, 4.8)","(4.8, 7.6, 7.536)"
09-01-2023 14:10:14.774631,"(5.5, 10.0, 9.622222222222222)","(15.0, 26.0, 22.57142857142857)","(31.0, 55.0, 34.333333333333336)","(10.0, 19.0, 12.333333333333334)","(18.0, 40.0, 26.2)","(5.0, 6.6, 6.0)","(4.0, 99999, 99990)","(4.2, 5.0, 4.8)","(4.8, 7.6, 7.536)"
09-01-2023 14:10:15.953720,"(5.5, 10.0, 9.622222222222222)","(15.0, 26.0, 22.57142857142857)","(31.0, 55.0, 34.333333333333336)","(10.0, 19.0, 12.333333333333334)","(18.0, 40.0, 26.2)","(5.0, 6.6, 6.0)","(4.0, 99999, 99990)","(4.2, 5.0, 4.8)","(4.8, 7.6, 7.536)"
09-01-2023 14:10:17.072640,"(5.5, 10.0, 9.622222222222222)","(15.0, 26.0, 22.57142857142857)","(31.0, 55.0, 34.333333333333336)","(10.0, 19.0, 12.333333333333334)","(18.0, 40.0, 26.2)","(5.0, 6.6, 6.0)","(4.0, 99999, 99990)","(4.2, 5.0, 4.8)","(4.8, 7.6, 7.536)"
09-01-2023 14:10:18.178261,"(5.5, 10.0, 9.622222222222222)","(15.0, 26.0, 22.57142857142857)","(31.0, 55.0, 34.333333333333336)","(10.0, 19.0, 12.333333333333334)","(18.0, 40.0, 26.2)","(5.0, 6.6, 6.0)","(4.0, 99999, 99990)","(4.2, 5.0, 4.8)","(4.8, 7.6, 7.536)"
09-01-2023 14:10:19.349692,"(5.5, 10.0, 9.622222222222222)","(15.0, 26.0, 22.57142857142857)","(31.0, 55.0, 34.333333333333336)","(10.0, 19.0, 12.333333333333334)","(18.0, 40.0, 26.2)","(5.0, 6.6, 6.0)","(4.0, 99999, 99990)","(4.2, 5.0, 4.8)","(4.8, 7.6, 7.536)"
09-01-2023 14:10:20.505191,"(5.5, 10.0, 9.622222222222222)","(15.0, 26.0, 22.57142857142857)","(31.0, 55.0, 34.333333333333336)","(10.0, 19.0, 12.333333333333334)","(18.0, 40.0, 26.2)","(5.0, 6.6, 6.0)","(4.0, 99999, 99990)","(4.2, 5.0, 4.8)","(4.8, 7.6, 7.536)"
09-01-2023 14:10:21.645128,"(5.5, 10.0, 9.466666666666667)","(15.0, 26.0, 22.57142857142857)","(31.0, 55.0, 34.333333333333336)","(10.0, 19.0, 12.333333333333334)","(18.0, 40.0, 26.2)","(5.0, 6.6, 6.0)","(4.0, 99999, 99990)","(4.2, 5.0, 4.8)","(4.8, 7.6, 7.536)"
09-01-2023 14:10:22.802764,"(5.5, 10.0, 9.466666666666667)","(15.0, 26.0, 22.57142857142857)","(31.0, 55.0, 34.333333333333336)","(10.0, 19.0, 12.333333333333334)","(18.0, 40.0, 26.2)","(5.0, 6.6, 6.0)","(4.0, 99999, 99990)","(4.2, 5.0, 4.8)","(4.8, 7.6, 7.536)"
09-01-2023 14:10:23.916026,"(5.5, 10.0, 9.644444444444444)","(15.0, 26.0, 22.57142857142857)","(31.0, 55.0, 34.333333333333336)","(10.0, 19.0, 12.333333333333334)","(18.0, 40.0, 26.2)","(5.0, 6.6, 6.0)","(4.0, 99999, 99990)","(4.2, 5.0, 4.8)","(4.8, 7.6, 7.536)"
09-01-2023 14:10:25.068079,"(5.5, 10.0, 9.666666666666666)","(15.0, 26.0, 22.57142857142857)","(31.0, 55.0, 34.333333333333336)","(10.0, 19.0, 12.333333333333334)","(18.0, 40.0, 26.2)","(5.0, 6.6, 6.0)","(4.0, 99999, 99990)","(4.2, 5.0, 4.8)","(4.8, 7.6, 7.536)"
09-01-2023 14:10:26.285561,"(5.5, 9.8, 8.723076923076924)","(15.0, 26.0, 22.57142857142857)","(31.0, 55.0, 34.333333333333336)","(10.0, 19.0, 12.333333333333334)","(18.0, 40.0, 26.2)","(5.0, 6.6, 6.0)","(4.0, 99999, 99990)","(4.2, 5.0, 4.8)","(4.8, 7.6, 7.536)"
09-01-2023 14:10:27.438667,"(5.5, 9.8, 8.244444444444445)","(15.0, 26.0, 22.57142857142857)","(31.0, 55.0, 34.333333333333336)","(10.0, 19.0, 12.333333333333334)","(18.0, 40.0, 26.2)","(5.0, 6.6, 6.0)","(4.0, 99999, 99990)","(4.2, 5.0, 4.8)","(4.8, 7.6, 7.536)"
09-01-2023 14:10:28.679444,"(5.5, 9.4, 8.046153846153846)","(15.0, 26.0, 22.57142857142857)","(31.0, 55.0, 34.333333333333336)","(10.0, 19.0, 12.333333333333334)","(18.0, 40.0, 26.2)","(5.0, 6.6, 6.0)","(4.0, 99999, 99990)","(4.2, 5.0, 4.8)","(4.8, 7.6, 7.536)"
09-01-2023 14:10:29.874013,"(5.5, 9.4, 8.046153846153846)","(15.0, 26.0, 22.57142857142857)","(31.0, 55.0, 34.333333333333336)","(10.0, 19.0, 12.333333333333334)","(18.0, 40.0, 26.2)","(5.0, 6.6, 6.0)","(4.0, 99999, 99990)","(4.2, 5.0, 4.8)","(4.8, 7.6, 7.536)"
09-01-2023 14:10:31.048962,"(5.5, 9.4, 8.046153846153846)","(15.0, 26.0, 22.57142857142857)","(31.0, 55.0, 34.333333333333336)","(10.0, 19.0, 12.333333333333334)","(18.0, 40.0, 26.2)","(5.0, 6.6, 6.0)","(4.0, 99999, 99990)","(4.2, 5.0, 4.8)","(4.8, 7.6, 7.536)"
09-01-2023 14:10:32.147740,"(5.5, 9.4, 8.046153846153846)","(15.0, 26.0, 22.57142857142857)","(31.0, 55.0, 34.333333333333336)","(10.0, 19.0, 12.333333333333334)","(18.0, 40.0, 26.2)","(5.0, 6.6, 6.0)","(4.0, 99999, 99990)","(4.2, 5.0, 4.8)","(4.8, 7.6, 7.536)"
09-01-2023 14:10:33.283573,"(5.5, 9.4, 8.046153846153846)","(15.0, 26.0, 22.57142857142857)","(31.0, 55.0, 34.333333333333336)","(10.0, 19.0, 12.333333333333334)","(18.0, 40.0, 26.2)","(5.0, 6.6, 6.0)","(4.0, 99999, 99990)","(4.2, 5.0, 4.8)","(4.8, 7.6, 7.536)"
09-01-2023 14:10:34.393878,"(5.5, 9.4, 8.046153846153846)","(15.0, 26.0, 22.57142857142857)","(31.0, 55.0, 34.333333333333336)","(10.0, 19.0, 12.333333333333334)","(18.0, 40.0, 26.2)","(5.0, 6.6, 6.0)","(4.0, 99999, 99990)","(4.2, 5.0, 4.8)","(4.8, 7.6, 7.536)"
09-01-2023 14:10:35.529058,"(5.5, 9.4, 8.046153846153846)","(15.0, 26.0, 22.57142857142857)","(31.0, 55.0, 34.333333333333336)","(10.0, 19.0, 12.333333333333334)","(18.0, 40.0, 26.2)","(5.0, 6.6, 6.15)","(4.0, 99999, 99990)","(4.2, 5.0, 4.8)","(4.8, 7.6, 7.536)"
09-01-2023 14:10:36.654488,"(5.5, 9.4, 8.046153846153846)","(15.0, 26.0, 22.57142857142857)","(31.0, 55.0, 34.333333333333336)","(10.0, 19.0, 12.333333333333334)","(18.0, 40.0, 26.2)","(5.0, 6.6, 6.15)","(4.0, 99999, 99990)","(4.2, 5.0, 4.8)","(4.8, 7.6, 7.536)"
09-01-2023 14:10:37.753835,"(5.5, 9.4, 7.945454545454545)","(15.0, 26.0, 22.57142857142857)","(31.0, 55.0, 34.333333333333336)","(10.0, 19.0, 12.333333333333334)","(18.0, 40.0, 26.2)","(5.0, 6.6, 6.15)","(4.0, 99999, 99990)","(4.2, 5.0, 4.8)","(4.8, 7.6, 7.536)"
09-01-2023 14:10:38.882358,"(5.5, 9.4, 8.333333333333334)","(15.0, 26.0, 22.57142857142857)","(31.0, 55.0, 34.333333333333336)","(10.0, 19.0, 12.333333333333334)","(18.0, 40.0, 26.2)","(5.0, 6.6, 6.15)","(4.0, 99999, 99990)","(4.2, 5.0, 4.8)","(4.8, 7.6, 7.536)"
09-01-2023 14:10:40.087955,"(5.5, 9.4, 8.672727272727274)","(15.0, 26.0, 22.57142857142857)","(31.0, 55.0, 34.333333333333336)","(10.0, 19.0, 12.333333333333334)","(18.0, 40.0, 26.2)","(5.0, 6.6, 6.15)","(4.0, 99999, 99990)","(4.2, 5.0, 4.8)","(4.8, 7.6, 7.536)"
09-01-2023 14:10:41.290105,"(5.5, 9.4, 8.672727272727274)","(15.0, 26.0, 22.57142857142857)","(31.0, 55.0, 34.333333333333336)","(10.0, 19.0, 12.333333333333334)","(18.0, 40.0, 26.2)","(5.0, 6.6, 6.15)","(4.0, 99999, 99990)","(4.2, 5.0, 4.8)","(4.8, 7.6, 7.536)"
09-01-2023 14:10:42.483768,"(5.5, 9.4, 8.672727272727274)","(15.0, 26.0, 22.57142857142857)","(31.0, 55.0, 34.333333333333336)","(10.0, 19.0, 10.666666666666666)","(18.0, 40.0, 26.2)","(5.0, 6.6, 6.0)","(4.0, 99999, 99990)","(4.2, 5.0, 4.918918918918919)","(4.8, 7.6, 7.527272727272727)"
09-01-2023 14:10:43.693856,"(5.5, 10.0, 9.675)","(15.0, 26.0, 22.57142857142857)","(31.0, 55.0, 34.333333333333336)","(10.0, 19.0, 11.5)","(18.0, 40.0, 26.2)","(5.0, 6.6, 6.027272727272727)","(4.0, 99999, 99990)","(4.2, 5.0, 4.828571428571428)","(4.8, 7.6, 7.536)"
09-01-2023 14:10:44.845878,"(5.5, 10.0, 9.675)","(15.0, 26.0, 22.57142857142857)","(31.0, 55.0, 34.333333333333336)","(10.0, 19.0, 11.5)","(18.0, 40.0, 26.2)","(5.0, 6.6, 6.15)","(4.0, 99999, 99990)","(4.2, 5.0, 4.858823529411765)","(4.8, 7.6, 7.536)"
09-01-2023 14:10:46.036261,"(5.5, 10.0, 9.675)","(15.0, 26.0, 22.57142857142857)","(31.0, 55.0, 34.333333333333336)","(10.0, 19.0, 11.5)","(18.0, 40.0, 26.2)","(5.0, 6.6, 6.15)","(4.0, 99999, 99990)","(4.2, 5.0, 4.858823529411765)","(4.8, 7.6, 7.0285714285714285)"
09-01-2023 14:10:47.173549,"(5.5, 10.0, 8.8)","(15.0, 26.0, 22.57142857142857)","(31.0, 55.0, 34.333333333333336)","(10.0, 19.0, 11.5)","(18.0, 40.0, 26.2)","(5.0, 6.6, 6.15)","(4.0, 99999, 99990)","(4.2, 5.0, 4.858823529411765)","(4.8, 7.2, 7.536)"
09-01-2023 14:10:48.279799,"(5.5, 10.0, 8.5375)","(15.0, 26.0, 22.57142857142857)","(31.0, 55.0, 34.333333333333336)","(10.0, 19.0, 11.5)","(18.0, 40.0, 26.2)","(5.0, 6.6, 6.15)","(4.0, 99999, 99990)","(4.2, 5.0, 4.858823529411765)","(4.8, 7.6, 7.536)"
09-01-2023 14:10:49.394711,"(5.5, 10.0, 8.5375)","(15.0, 26.0, 22.57142857142857)","(31.0, 55.0, 34.333333333333336)","(10.0, 19.0, 11.5)","(18.0, 40.0, 26.2)","(5.0, 6.6, 6.15)","(4.0, 99999, 99990)","(4.2, 5.0, 4.858823529411765)","(4.8, 7.6, 7.536)"
09-01-2023 14:10:50.529470,"(5.5, 9.8, 9.266666666666667)","(15.0, 26.0, 22.57142857142857)","(31.0, 55.0, 34.333333333333336)","(10.0, 19.0, 11.5)","(18.0, 40.0, 26.2)","(5.0, 6.6, 6.15)","(4.0, 99999, 99990)","(4.2, 5.0, 4.79)","(4.8, 7.6, 7.536)"
09-01-2023 14:10:51.646894,"(5.5, 9.8, 9.08)","(15.0, 26.0, 22.57142857142857)","(31.0, 55.0, 34.333333333333336)","(10.0, 19.0, 11.5)","(18.0, 40.0, 26.2)","(5.0, 6.6, 6.15)","(4.0, 99999, 99990)","(4.2, 5.0, 4.640000000000001)","(4.8, 7.6, 7.536)"
09-01-2023 14:10:52.695592,"(5.5, 9.8, 9.08)","(15.0, 26.0, 22.57142857142857)","(31.0, 55.0, 34.333333333333336)","(10.0, 19.0, 11.5)","(18.0, 40.0, 26.2)","(5.0, 6.6, 6.15)","(4.0, 99999, 99990)","(4.2, 5.0, 4.775)","(4.8, 7.6, 7.536)"
09-01-2023 14:10:53.805241,"(5.5, 9.8, 9.08)","(15.0, 26.0, 22.57142857142857)","(31.0, 55.0, 34.333333333333336)","(10.0, 19.0, 11.5)","(18.0, 40.0, 26.2)","(5.0, 6.6, 6.15)","(4.0, 99999, 99990)","(4.2, 5.0, 4.775)","(4.8, 7.6, 7.536)"
09-01-2023 14:10:54.866486,"(5.5, 9.8, 9.08)","(15.0, 26.0, 22.57142857142857)","(31.0, 55.0, 34.333333333333336)","(10.0, 19.0, 11.5)","(18.0, 40.0, 26.2)","(5.0, 6.6, 6.15)","(4.0, 99999, 99990)","(4.2, 5.0, 4.775)","(4.8, 7.6, 7.536)"
09-01-2023 14:10:55.913278,"(5.5, 9.8, 9.08)","(15.0, 26.0, 22.57142857142857)","(31.0, 55.0, 34.333333333333336)","(10.0, 19.0, 11.5)","(18.0, 40.0, 26.2)","(5.0, 6.6, 6.15)","(4.0, 99999, 99990)","(4.2, 5.0, 4.775)","(4.8, 7.6, 7.536)"
09-01-2023 14:10:57.036659,"(5.5, 9.8, 9.08)","(15.0, 26.0, 22.57142857142857)","(31.0, 55.0, 34.333333333333336)","(10.0, 19.0, 11.5)","(18.0, 40.0, 26.2)","(5.0, 6.6, 6.15)","(4.0, 99999, 99990)","(4.2, 5.0, 4.775)","(4.8, 7.6, 7.536)"
09-01-2023 14:10:58.176324,"(5.5, 9.8, 9.08)","(15.0, 26.0, 22.57142857142857)","(31.0, 55.0, 34.333333333333336)","(10.0, 19.0, 11.5)","(18.0, 40.0, 26.2)","(5.0, 6.6, 6.15)","(4.0, 99999, 99990)","(4.2, 5.0, 4.775)","(4.8, 7.6, 7.279999999999999)"
09-01-2023 14:10:59.293298,"(5.5, 9.6, 9.11111111111111)","(15.0, 26.0, 22.57142857142857)","(31.0, 55.0, 34.333333333333336)","(10.0, 19.0, 11.5)","(18.0, 40.0, 26.2)","(5.0, 6.6, 6.105882352941177)","(4.0, 99999, 99990)","(4.2, 5.0, 4.775)","(4.8, 7.6, 7.279999999999999)"
09-01-2023 14:11:00.361837,"(5.5, 9.6, 8.683333333333334)","(15.0, 26.0, 22.57142857142857)","(31.0, 55.0, 34.333333333333336)","(10.0, 19.0, 11.5)","(18.0, 40.0, 26.2)","(5.0, 6.6, 6.0)","(4.0, 99999, 99990)","(4.2, 5.0, 4.775)","(4.8, 7.6, 6.84)"
09-01-2023 14:11:01.451662,"(5.5, 9.6, 8.683333333333334)","(15.0, 26.0, 22.57142857142857)","(31.0, 55.0, 34.333333333333336)","(10.0, 19.0, 11.5)","(18.0, 40.0, 26.2)","(5.0, 6.6, 6.15)","(4.0, 99999, 99990)","(4.2, 5.0, 4.775)","(4.8, 7.6, 6.966666666666667)"
09-01-2023 14:11:02.537107,"(5.5, 9.6, 9.11111111111111)","(15.0, 26.0, 22.57142857142857)","(31.0, 55.0, 34.333333333333336)","(10.0, 19.0, 11.5)","(18.0, 40.0, 26.2)","(5.0, 6.6, 6.15)","(4.0, 99999, 99990)","(4.2, 5.0, 4.775)","(4.8, 7.6, 6.966666666666667)"
09-01-2023 14:11:03.574087,"(5.5, 9.6, 9.11111111111111)","(15.0, 26.0, 22.57142857142857)","(31.0, 55.0, 34.333333333333336)","(10.0, 19.0, 11.5)","(18.0, 40.0, 26.2)","(5.0, 6.6, 6.15)","(4.0, 99999, 99990)","(4.2, 5.0, 4.775)","(4.8, 7.6, 6.4437500000000005)"
09-01-2023 14:11:04.637604,"(5.5, 9.6, 9.11111111111111)","(15.0, 26.0, 22.57142857142857)","(31.0, 55.0, 34.333333333333336)","(10.0, 19.0, 11.5)","(18.0, 40.0, 26.2)","(5.0, 6.6, 6.15)","(4.0, 99999, 99990)","(4.2, 5.0, 4.7)","(4.8, 7.4, 6.55625)"
09-01-2023 14:11:05.725944,"(5.5, 9.6, 9.11111111111111)","(15.0, 26.0, 22.57142857142857)","(31.0, 55.0, 34.333333333333336)","(10.0, 19.0, 11.5)","(18.0, 40.0, 26.2)","(5.0, 6.6, 6.15)","(4.0, 99999, 99990)","(4.2, 5.0, 4.7)","(4.8, 7.4, 6.7250000000000005)"
09-01-2023 14:11:06.823511,"(5.5, 9.6, 9.11111111111111)","(15.0, 26.0, 22.0)","(31.0, 55.0, 34.333333333333336)","(10.0, 19.0, 16.45)","(18.0, 40.0, 26.2)","(5.0, 6.6, 6.15)","(4.0, 99999, 99990)","(4.2, 5.0, 4.7)","(4.8, 7.4, 6.7250000000000005)"
09-01-2023 14:11:07.934021,"(5.5, 9.6, 9.11111111111111)","(15.0, 26.0, 22.57142857142857)","(31.0, 55.0, 34.333333333333336)","(10.0, 19.0, 16.45)","(18.0, 40.0, 26.2)","(5.0, 6.6, 6.15)","(4.0, 99999, 99990)","(4.2, 5.0, 4.7)","(4.8, 7.4, 6.7250000000000005)"
09-01-2023 14:11:09.007375,"(5.5, 9.6, 9.11111111111111)","(15.0, 26.0, 22.57142857142857)","(31.0, 55.0, 34.333333333333336)","(10.0, 19.0, 16.45)","(18.0, 40.0, 26.2)","(5.0, 6.6, 6.15)","(4.0, 99999, 99990)","(4.2, 5.0, 4.7)","(4.8, 7.4, 6.3090909090909095)"
09-01-2023 14:11:10.102954,"(5.5, 9.6, 9.11111111111111)","(15.0, 26.0, 22.57142857142857)","(31.0, 55.0, 34.333333333333336)","(10.0, 19.0, 16.45)","(18.0, 40.0, 26.2)","(5.0, 6.6, 6.15)","(4.0, 99999, 99990)","(4.2, 5.0, 4.7)","(4.8, 7.4, 6.3090909090909095)"
09-01-2023 14:11:11.269400,"(5.5, 12.0, 9.546666666666667)","(15.0, 26.0, 22.57142857142857)","(31.0, 55.0, 34.333333333333336)","(10.0, 19.0, 16.45)","(18.0, 40.0, 26.2)","(5.0, 6.6, 6.15)","(4.0, 99999, 99990)","(4.2, 5.0, 4.7)","(4.8, 7.4, 6.3090909090909095)"
09-01-2023 14:11:12.469412,"(5.5, 11.5, 9.313333333333333)","(15.0, 26.0, 22.57142857142857)","(31.0, 55.0, 34.333333333333336)","(10.0, 19.0, 15.600000000000001)","(18.0, 40.0, 26.2)","(5.0, 6.6, 6.15)","(4.0, 99999, 99990)","(4.2, 5.0, 4.7)","(4.8, 7.4, 6.3090909090909095)"
09-01-2023 14:11:13.552460,"(5.5, 11.0, 9.2)","(15.0, 26.0, 22.57142857142857)","(31.0, 55.0, 34.333333333333336)","(10.0, 19.0, 15.600000000000001)","(18.0, 40.0, 26.2)","(5.0, 6.6, 6.15)","(4.0, 99999, 99990)","(4.2, 5.0, 4.7)","(4.8, 7.4, 6.607142857142858)"
09-01-2023 14:11:14.656067,"(5.5, 11.0, 9.2)","(15.0, 26.0, 22.57142857142857)","(31.0, 55.0, 34.333333333333336)","(10.0, 19.0, 16.45)","(18.0, 40.0, 30.8)","(5.0, 6.6, 6.15)","(4.0, 99999, 99990)","(4.2, 5.0, 4.8)","(4.8, 7.0, 6.71)"
09-01-2023 14:11:15.791951,"(5.5, 10.5, 9.81111111111111)","(15.0, 26.0, 21.4)","(31.0, 55.0, 34.333333333333336)","(10.0, 19.0, 16.45)","(18.0, 40.0, 30.8)","(5.0, 6.6, 6.15)","(4.0, 99999, 99990)","(4.2, 5.0, 4.85)","(4.8, 6.8, 6.71)"
09-01-2023 14:11:17.011568,"(5.5, 10.5, 9.57)","(15.0, 26.0, 21.4)","(31.0, 55.0, 34.333333333333336)","(10.0, 19.0, 15.600000000000001)","(18.0, 40.0, 30.8)","(5.0, 6.6, 6.15)","(4.0, 99999, 99990)","(4.2, 5.0, 4.85)","(4.8, 6.8, 6.71)"
09-01-2023 14:11:18.247702,"(5.5, 10.5, 9.57)","(15.0, 26.0, 21.4)","(31.0, 55.0, 34.333333333333336)","(10.0, 19.0, 9.612903225806452)","(18.0, 40.0, 30.8)","(5.0, 6.6, 6.15)","(4.0, 99999, 99990)","(4.2, 5.0, 4.85)","(4.8, 6.8, 6.71)"
09-01-2023 14:11:19.414357,"(5.5, 10.5, 8.325)","(15.0, 26.0, 21.4)","(31.0, 55.0, 34.333333333333336)","(9.0, 13.0, 9.612903225806452)","(19.0, 40.0, 30.8)","(5.5, 6.6, 6.15)","(4.0, 99999, 99990)","(4.2, 5.0, 4.85)","(4.8, 6.8, 6.71)"
09-01-2023 14:11:20.538844,"(5.5, 10.5, 9.4125)","(15.0, 26.0, 21.4)","(31.0, 55.0, 34.333333333333336)","(9.0, 13.0, 9.612903225806452)","(19.0, 40.0, 30.8)","(5.5, 6.6, 6.15)","(4.0, 99999, 99990)","(4.2, 5.0, 4.85)","(4.8, 6.8, 6.529999999999999)"
09-01-2023 14:11:21.737718,"(5.5, 10.5, 9.4125)","(15.0, 26.0, 21.4)","(31.0, 55.0, 34.333333333333336)","(9.0, 13.0, 9.612903225806452)","(19.0, 40.0, 30.8)","(5.5, 6.6, 6.15)","(4.0, 99999, 99990)","(4.2, 5.0, 4.85)","(4.8, 6.6, 6.529999999999999)"
09-01-2023 14:11:22.896740,"(5.5, 10.5, 9.4125)","(15.0, 26.0, 21.4)","(31.0, 55.0, 34.333333333333336)","(9.0, 13.0, 9.612903225806452)","(19.0, 40.0, 30.8)","(5.5, 6.6, 6.15)","(4.0, 99999, 99990)","(4.2, 5.0, 4.85)","(4.8, 6.6, 6.2)"
09-01-2023 14:11:24.110284,"(5.5, 10.5, 9.4125)","(15.0, 26.0, 21.4)","(31.0, 55.0, 34.333333333333336)","(9.0, 13.0, 9.911764705882353)","(19.0, 40.0, 32.33333333333333)","(5.5, 6.6, 6.15)","(4.0, 99999, 99990)","(4.2, 5.0, 4.85)","(4.8, 6.6, 5.6)"
09-01-2023 14:11:25.226289,"(5.5, 10.5, 9.4125)","(15.0, 26.0, 21.6)","(31.0, 55.0, 34.333333333333336)","(9.0, 13.0, 9.911764705882353)","(19.0, 40.0, 32.33333333333333)","(5.5, 6.6, 6.15)","(4.0, 99999, 99990)","(4.2, 5.0, 4.85)","(4.8, 6.6, 5.536363636363637)"
09-01-2023 14:11:26.361255,"(5.5, 12.0, 10.2)","(15.0, 26.0, 23.555555555555557)","(31.0, 55.0, 34.333333333333336)","(9.0, 13.0, 9.911764705882353)","(19.0, 40.0, 32.33333333333333)","(5.5, 6.6, 6.15)","(4.0, 99999, 99990)","(4.2, 5.0, 4.85)","(4.8, 6.4, 5.5058823529411764)"
09-01-2023 14:11:27.487506,"(5.5, 12.0, 10.04)","(15.0, 26.0, 23.555555555555557)","(31.0, 55.0, 34.333333333333336)","(9.0, 13.0, 11.418181818181818)","(19.0, 40.0, 32.33333333333333)","(5.5, 6.6, 6.15)","(4.0, 99999, 99990)","(4.2, 5.0, 4.85)","(4.8, 6.4, 6.175)"
09-01-2023 14:11:28.589193,"(5.5, 11.0, 8.5)","(15.0, 26.0, 23.555555555555557)","(31.0, 55.0, 34.333333333333336)","(9.0, 12.0, 11.418181818181818)","(19.0, 40.0, 32.33333333333333)","(5.5, 6.6, 6.15)","(4.0, 99999, 99990)","(4.2, 5.0, 4.85)","(4.8, 6.2, 6.175)"
09-01-2023 14:11:29.647700,"(5.5, 10.5, 8.357142857142858)","(15.0, 26.0, 22.333333333333332)","(31.0, 55.0, 34.333333333333336)","(9.0, 12.0, 11.418181818181818)","(19.0, 40.0, 20.714285714285715)","(5.5, 6.6, 6.15)","(4.0, 99999, 99990)","(4.2, 5.0, 4.75)","(4.8, 6.6, 6.56)"
09-01-2023 14:11:30.741941,"(5.5, 10.5, 8.357142857142858)","(15.0, 26.0, 22.333333333333332)","(31.0, 55.0, 34.333333333333336)","(9.0, 12.0, 9.833333333333334)","(19.0, 40.0, 32.875)","(5.5, 6.6, 6.15)","(4.0, 99999, 99990)","(4.2, 5.0, 4.85)","(4.8, 6.6, 6.7894736842105265)"
09-01-2023 14:11:31.900991,"(5.5, 10.5, 8.75)","(15.0, 26.0, 22.5)","(31.0, 55.0, 36.4)","(8.0, 11.5, 9.833333333333334)","(19.0, 38.0, 32.875)","(5.5, 6.6, 6.15)","(4.0, 99999, 99990)","(4.2, 5.0, 4.699999999999999)","(4.8, 7.0, 5.333333333333333)"
09-01-2023 14:11:33.050350,"(5.5, 10.5, 8.75)","(15.0, 26.0, 22.5)","(31.0, 55.0, 36.4)","(8.0, 12.0, 10.0)","(19.0, 38.0, 32.875)","(5.5, 6.6, 6.15)","(4.0, 99999, 99990)","(4.2, 5.0, 4.699999999999999)","(4.8, 6.6, 5.75)"
09-01-2023 14:11:34.151452,"(5.5, 10.5, 8.75)","(15.0, 29.0, 27.3125)","(31.0, 55.0, 39.5)","(8.0, 12.0, 10.5)","(19.0, 38.0, 32.875)","(5.5, 6.6, 6.20625)","(4.0, 99999, 99990)","(4.2, 5.0, 4.8)","(4.8, 6.8, 6.764705882352941)"
09-01-2023 14:11:35.423976,"(5.5, 10.5, 8.909090909090908)","(15.0, 29.0, 22.5)","(31.0, 55.0, 39.5)","(8.0, 12.0, 10.5)","(19.0, 38.0, 32.875)","(5.5, 6.6, 6.075)","(4.0, 99999, 99990)","(4.2, 5.0, 4.8)","(4.8, 6.8, 7.0)"
09-01-2023 14:11:36.583656,"(5.5, 10.5, 8.909090909090908)","(15.0, 29.0, 22.5)","(31.0, 55.0, 39.5)","(8.0, 12.0, 11.533333333333333)","(19.0, 38.0, 34.66666666666667)","(5.5, 6.6, 6.04)","(4.0, 99999, 99990)","(4.2, 5.0, 4.8)","(4.8, 7.2, 6.91578947368421)"
09-01-2023 14:11:37.779786,"(5.5, 10.5, 9.605555555555556)","(15.0, 29.0, 26.0)","(31.0, 55.0, 42.14285714285714)","(8.0, 12.0, 11.533333333333333)","(19.0, 38.0, 34.66666666666667)","(5.5, 6.6, 6.04)","(4.0, 99999, 99990)","(4.2, 5.0, 4.8)","(4.8, 7.2, 6.065454545454545)"
09-01-2023 14:11:38.984500,"(5.5, 10.5, 9.78125)","(15.0, 29.0, 26.0)","(31.0, 55.0, 42.14285714285714)","(8.0, 12.0, 11.533333333333333)","(19.0, 38.0, 35.14285714285714)","(5.5, 6.6, 6.04)","(4.0, 99999, 99990)","(4.2, 5.0, 4.8)","(4.8, 7.2, 6.7124999999999995)"
09-01-2023 14:11:40.093772,"(5.5, 10.5, 9.78125)","(15.0, 29.0, 26.0)","(31.0, 55.0, 42.14285714285714)","(8.0, 12.0, 11.533333333333333)","(19.0, 38.0, 35.14285714285714)","(5.5, 6.6, 6.04)","(4.0, 99999, 99990)","(4.2, 5.0, 4.8)","(4.8, 7.2, 6.7124999999999995)"
09-01-2023 14:11:41.336505,"(5.5, 10.5, 9.78125)","(15.0, 29.0, 23.0)","(31.0, 55.0, 42.14285714285714)","(8.0, 12.0, 11.533333333333333)","(19.0, 38.0, 35.14285714285714)","(5.5, 6.6, 6.04)","(4.0, 99999, 99990)","(4.2, 5.0, 4.8)","(4.8, 7.2, 6.704761904761905)"
