,Jubay,Cupids Song,Astrayal,Hes Clever,Gettin Spicy,Rockin Chair,Curb That Tiger,Shade Tree Corner,Windsors Star,Missionary
07-01-2023 12:21:03.616805,"(20.0, 230.0, 176.625)","(11.0, 19.5, 14.75)","(6.5, 28.0, 23.875)","(3.0, 3.6, 2.9699999999999998)","(31.0, 230.0, 126.0)","(13.0, 24.0, 19.833333333333336)","(41.0, 230.0, 161.66666666666666)","(9.0, 60.0, 47.5)","(4.6, 7.0, 6.525)","(3.6, 4.8, 4.05)"
07-01-2023 12:21:04.882715,"(20.0, 230.0, 176.625)","(11.0, 19.5, 14.75)","(6.5, 28.0, 23.875)","(3.0, 3.6, 2.9699999999999998)","(31.0, 230.0, 126.0)","(13.0, 24.0, 19.833333333333336)","(41.0, 230.0, 161.66666666666666)","(9.0, 60.0, 47.5)","(4.6, 7.0, 6.7)","(3.6, 4.8, 4.05)"
07-01-2023 12:21:06.131991,"(20.0, 230.0, 176.625)","(11.0, 19.5, 14.75)","(6.5, 28.0, 23.875)","(3.0, 3.6, 2.9699999999999998)","(31.0, 230.0, 126.0)","(13.0, 24.0, 19.833333333333336)","(41.0, 230.0, 161.66666666666666)","(9.0, 60.0, 47.5)","(4.6, 7.0, 6.575)","(3.6, 4.8, 4.05)"
07-01-2023 12:21:07.358799,"(20.0, 230.0, 176.625)","(11.0, 19.5, 14.75)","(6.5, 28.0, 23.875)","(3.0, 3.6, 2.9699999999999998)","(31.0, 230.0, 126.0)","(13.0, 24.0, 19.833333333333336)","(41.0, 230.0, 161.66666666666666)","(9.0, 60.0, 47.5)","(4.6, 7.0, 6.55)","(3.6, 4.8, 4.05)"
07-01-2023 12:21:08.627706,"(20.0, 230.0, 176.625)","(11.0, 19.5, 14.75)","(6.5, 28.0, 22.0)","(3.0, 3.6, 2.9699999999999998)","(31.0, 230.0, 126.0)","(13.0, 24.0, 19.833333333333336)","(41.0, 230.0, 161.66666666666666)","(9.0, 60.0, 47.5)","(4.6, 7.0, 6.525)","(3.6, 4.8, 4.05)"
07-01-2023 12:21:09.933190,"(20.0, 230.0, 176.625)","(11.0, 19.5, 14.75)","(6.5, 29.0, 22.375)","(3.0, 3.6, 2.9699999999999998)","(31.0, 230.0, 126.0)","(13.0, 24.0, 19.833333333333336)","(41.0, 230.0, 161.66666666666666)","(9.0, 60.0, 47.5)","(4.6, 7.0, 6.525)","(3.6, 4.8, 4.05)"
07-01-2023 12:21:11.268309,"(20.0, 230.0, 176.625)","(11.0, 19.5, 14.75)","(6.5, 26.0, 22.0)","(3.0, 3.6, 2.9699999999999998)","(31.0, 230.0, 126.0)","(13.0, 24.0, 19.833333333333336)","(41.0, 230.0, 161.66666666666666)","(9.0, 60.0, 47.5)","(4.6, 7.0, 6.7)","(3.6, 4.8, 4.05)"
07-01-2023 12:21:12.594895,"(20.0, 230.0, 176.625)","(11.0, 19.5, 14.75)","(6.5, 29.0, 20.0)","(3.0, 3.6, 2.9699999999999998)","(31.0, 230.0, 126.0)","(13.0, 24.0, 19.833333333333336)","(41.0, 230.0, 161.66666666666666)","(9.0, 60.0, 47.5)","(4.6, 7.0, 6.7)","(3.6, 4.8, 4.35)"
07-01-2023 12:21:13.875922,"(20.0, 230.0, 176.625)","(11.0, 19.5, 14.75)","(6.5, 24.0, 18.666666666666668)","(3.0, 3.6, 2.9699999999999998)","(31.0, 230.0, 126.0)","(13.0, 24.0, 19.833333333333336)","(41.0, 230.0, 161.66666666666666)","(9.0, 60.0, 47.5)","(4.6, 7.0, 5.85)","(3.6, 4.9, 4.35)"
07-01-2023 12:21:15.082890,"(20.0, 230.0, 176.625)","(11.0, 19.5, 14.75)","(6.5, 22.0, 18.666666666666668)","(3.0, 3.6, 2.9699999999999998)","(31.0, 230.0, 126.0)","(13.0, 24.0, 19.833333333333336)","(41.0, 230.0, 161.66666666666666)","(9.0, 60.0, 47.5)","(4.6, 7.0, 5.0)","(3.6, 4.9, 3.9)"
07-01-2023 12:21:16.327838,"(20.0, 230.0, 176.625)","(11.0, 19.5, 14.75)","(6.5, 22.0, 17.333333333333332)","(3.0, 3.6, 2.9699999999999998)","(31.0, 230.0, 126.0)","(13.0, 24.0, 19.833333333333336)","(41.0, 230.0, 161.66666666666666)","(9.0, 60.0, 47.5)","(4.6, 6.8, 5.6)","(3.6, 4.8, 3.9)"
07-01-2023 12:21:17.527272,"(20.0, 230.0, 176.625)","(11.0, 19.5, 14.75)","(6.5, 20.0, 17.333333333333332)","(3.0, 3.6, 2.9699999999999998)","(31.0, 230.0, 126.0)","(13.0, 24.0, 19.833333333333336)","(41.0, 230.0, 161.66666666666666)","(9.0, 60.0, 47.5)","(4.6, 6.6, 5.699999999999999)","(3.6, 4.8, 3.9)"
07-01-2023 12:21:18.706856,"(20.0, 230.0, 176.625)","(11.0, 19.5, 14.75)","(6.5, 20.0, 17.333333333333332)","(3.0, 3.6, 2.9699999999999998)","(31.0, 230.0, 126.0)","(13.0, 24.0, 19.833333333333336)","(41.0, 230.0, 161.66666666666666)","(9.0, 60.0, 47.5)","(4.6, 6.8, 5.25)","(3.6, 4.8, 3.9)"
07-01-2023 12:21:19.843639,"(20.0, 230.0, 176.625)","(11.0, 19.5, 14.75)","(6.5, 20.0, 17.333333333333332)","(3.0, 3.6, 2.9699999999999998)","(31.0, 230.0, 126.0)","(13.0, 24.0, 19.833333333333336)","(41.0, 230.0, 161.66666666666666)","(9.0, 60.0, 47.5)","(4.6, 7.2, 5.699999999999999)","(3.6, 4.8, 3.9)"
07-01-2023 12:21:21.054513,"(20.0, 230.0, 176.625)","(11.0, 19.5, 14.75)","(6.5, 20.0, 17.333333333333332)","(3.0, 3.6, 2.9699999999999998)","(31.0, 230.0, 126.0)","(13.0, 24.0, 19.833333333333336)","(41.0, 230.0, 161.66666666666666)","(9.0, 60.0, 47.5)","(4.6, 6.8, 6.425)","(3.6, 4.8, 3.9)"
07-01-2023 12:21:22.333237,"(20.0, 230.0, 176.625)","(11.0, 19.5, 14.75)","(6.5, 20.0, 17.333333333333332)","(3.0, 3.6, 2.9699999999999998)","(31.0, 230.0, 126.0)","(13.0, 24.0, 19.833333333333336)","(41.0, 230.0, 161.66666666666666)","(9.0, 60.0, 47.5)","(4.6, 7.0, 5.9)","(3.6, 4.8, 3.9)"
07-01-2023 12:21:23.600820,"(20.0, 230.0, 176.625)","(11.0, 19.5, 14.75)","(6.5, 20.0, 17.333333333333332)","(3.0, 3.6, 2.9699999999999998)","(31.0, 230.0, 126.0)","(13.0, 24.0, 19.833333333333336)","(41.0, 230.0, 161.66666666666666)","(9.0, 60.0, 47.5)","(4.6, 7.0, 5.9)","(3.6, 4.8, 3.9)"
07-01-2023 12:21:24.861709,"(20.0, 230.0, 176.625)","(11.0, 19.5, 14.75)","(6.5, 20.0, 17.333333333333332)","(3.0, 3.6, 2.9699999999999998)","(31.0, 230.0, 126.0)","(13.0, 24.0, 19.833333333333336)","(41.0, 230.0, 161.66666666666666)","(9.0, 60.0, 47.5)","(4.6, 7.0, 5.8)","(3.6, 4.8, 3.9)"
07-01-2023 12:21:26.073375,"(20.0, 230.0, 176.625)","(11.0, 19.5, 14.75)","(6.5, 20.0, 19.0)","(3.0, 3.6, 2.9699999999999998)","(31.0, 230.0, 126.0)","(13.0, 24.0, 19.833333333333336)","(41.0, 230.0, 161.66666666666666)","(9.0, 60.0, 47.5)","(4.6, 7.0, 5.8)","(3.6, 4.8, 3.8714285714285714)"
07-01-2023 12:21:27.326415,"(20.0, 230.0, 176.625)","(11.0, 19.5, 14.75)","(6.5, 20.0, 19.0)","(3.0, 3.6, 2.9699999999999998)","(31.0, 230.0, 126.0)","(13.0, 24.0, 19.833333333333336)","(41.0, 230.0, 161.66666666666666)","(9.0, 60.0, 47.5)","(4.6, 7.0, 5.8)","(3.6, 4.8, 3.8714285714285714)"
07-01-2023 12:21:28.555127,"(20.0, 230.0, 176.625)","(11.0, 19.5, 14.75)","(6.5, 20.0, 19.0)","(3.0, 3.6, 2.9699999999999998)","(31.0, 230.0, 126.0)","(13.0, 24.0, 19.833333333333336)","(41.0, 230.0, 161.66666666666666)","(9.0, 60.0, 47.5)","(4.6, 7.0, 5.8)","(3.6, 4.8, 3.8714285714285714)"
07-01-2023 12:21:29.797575,"(20.0, 230.0, 176.625)","(11.0, 19.5, 14.75)","(6.5, 20.0, 19.0)","(3.0, 3.6, 2.9699999999999998)","(31.0, 230.0, 126.0)","(13.0, 24.0, 19.833333333333336)","(41.0, 230.0, 161.66666666666666)","(9.0, 60.0, 47.5)","(4.6, 7.0, 5.8)","(3.6, 4.8, 3.98)"
07-01-2023 12:21:31.066755,"(20.0, 230.0, 176.625)","(11.0, 19.5, 14.75)","(6.5, 20.0, 19.0)","(3.0, 3.6, 2.9699999999999998)","(31.0, 230.0, 126.0)","(13.0, 24.0, 19.833333333333336)","(41.0, 230.0, 161.66666666666666)","(9.0, 60.0, 47.5)","(4.6, 7.0, 5.6)","(3.6, 4.7, 3.98)"
07-01-2023 12:21:32.295944,"(20.0, 230.0, 176.625)","(11.0, 19.5, 14.75)","(6.5, 20.0, 19.0)","(3.0, 3.6, 2.9699999999999998)","(31.0, 230.0, 126.0)","(13.0, 24.0, 19.833333333333336)","(41.0, 230.0, 161.66666666666666)","(9.0, 60.0, 47.5)","(4.6, 6.8, 6.275)","(3.6, 4.7, 3.98)"
07-01-2023 12:21:33.600912,"(20.0, 230.0, 176.625)","(11.0, 19.5, 14.75)","(6.5, 20.0, 19.0)","(3.0, 3.6, 2.9699999999999998)","(31.0, 230.0, 126.0)","(13.0, 24.0, 19.833333333333336)","(41.0, 230.0, 161.66666666666666)","(9.0, 60.0, 47.5)","(4.6, 6.8, 5.8)","(3.6, 4.7, 3.98)"
07-01-2023 12:21:34.958240,"(20.0, 230.0, 176.625)","(11.0, 19.5, 14.75)","(6.5, 20.0, 19.0)","(3.0, 3.6, 2.9699999999999998)","(31.0, 230.0, 126.0)","(13.0, 24.0, 19.833333333333336)","(41.0, 230.0, 161.66666666666666)","(9.0, 60.0, 47.5)","(4.6, 6.8, 6.0)","(3.6, 4.7, 3.98)"
07-01-2023 12:21:36.274654,"(20.0, 230.0, 176.625)","(11.0, 19.5, 14.75)","(6.5, 20.0, 19.0)","(3.0, 3.6, 2.9699999999999998)","(31.0, 230.0, 126.0)","(13.0, 24.0, 19.833333333333336)","(41.0, 230.0, 161.66666666666666)","(9.0, 60.0, 47.5)","(4.6, 7.2, 6.0)","(3.6, 4.7, 3.98)"
07-01-2023 12:21:37.614026,"(20.0, 230.0, 176.625)","(11.0, 19.5, 14.75)","(6.5, 20.0, 19.0)","(3.0, 3.6, 2.9699999999999998)","(31.0, 230.0, 126.0)","(13.0, 24.0, 19.833333333333336)","(41.0, 230.0, 161.66666666666666)","(9.0, 60.0, 47.5)","(4.6, 7.2, 6.0)","(3.6, 4.7, 4.05)"
07-01-2023 12:21:38.894533,"(20.0, 230.0, 176.625)","(11.0, 19.5, 14.75)","(6.5, 20.0, 19.0)","(3.0, 3.6, 2.9699999999999998)","(31.0, 230.0, 126.0)","(13.0, 24.0, 19.833333333333336)","(41.0, 230.0, 161.66666666666666)","(9.0, 60.0, 47.5)","(4.6, 7.2, 6.0)","(3.6, 4.8, 4.05)"
07-01-2023 12:21:40.095922,"(20.0, 230.0, 176.625)","(11.0, 19.5, 14.75)","(6.5, 20.0, 19.0)","(3.0, 3.6, 2.9699999999999998)","(31.0, 230.0, 126.0)","(13.0, 24.0, 19.833333333333336)","(41.0, 230.0, 161.66666666666666)","(9.0, 60.0, 47.5)","(4.6, 7.2, 6.0)","(3.6, 4.8, 4.35)"
07-01-2023 12:21:41.252393,"(20.0, 230.0, 176.625)","(11.0, 19.5, 14.75)","(6.5, 20.0, 19.0)","(3.0, 3.6, 2.9699999999999998)","(31.0, 230.0, 126.0)","(13.0, 24.0, 19.833333333333336)","(41.0, 230.0, 161.66666666666666)","(9.0, 60.0, 47.5)","(4.6, 7.2, 5.044444444444444)","(3.6, 4.9, 4.395)"
07-01-2023 12:21:42.408212,"(20.0, 230.0, 176.625)","(11.0, 19.5, 14.75)","(6.5, 20.0, 19.0)","(3.0, 3.6, 2.955)","(31.0, 230.0, 126.0)","(13.0, 24.0, 19.833333333333336)","(41.0, 230.0, 161.66666666666666)","(9.0, 60.0, 47.5)","(4.6, 7.0, 5.044444444444444)","(3.6, 4.8, 4.395)"
07-01-2023 12:21:43.545729,"(20.0, 230.0, 176.625)","(11.0, 19.5, 14.75)","(6.5, 20.0, 19.0)","(3.0, 3.6, 2.955)","(31.0, 230.0, 126.0)","(13.0, 24.0, 19.833333333333336)","(41.0, 230.0, 161.66666666666666)","(9.0, 60.0, 47.5)","(4.6, 7.0, 5.044444444444444)","(3.6, 4.8, 4.395)"
07-01-2023 12:21:44.759078,"(20.0, 230.0, 176.625)","(11.0, 19.5, 14.75)","(6.5, 20.0, 19.0)","(3.0, 3.6, 2.9699999999999998)","(31.0, 230.0, 126.0)","(13.0, 24.0, 19.833333333333336)","(41.0, 230.0, 161.66666666666666)","(9.0, 60.0, 47.5)","(4.6, 7.0, 5.9)","(3.6, 4.8, 4.395)"
07-01-2023 12:21:45.956391,"(20.0, 230.0, 176.625)","(11.0, 19.5, 14.75)","(6.5, 20.0, 19.0)","(3.0, 3.6, 2.9699999999999998)","(31.0, 230.0, 126.0)","(13.0, 24.0, 19.833333333333336)","(41.0, 230.0, 161.66666666666666)","(9.0, 60.0, 47.5)","(4.6, 7.0, 6.0588235294117645)","(3.6, 4.8, 4.395)"
07-01-2023 12:21:47.213517,"(20.0, 230.0, 176.625)","(11.0, 19.5, 14.75)","(6.5, 20.0, 19.0)","(3.0, 3.6, 2.9699999999999998)","(31.0, 230.0, 126.0)","(13.0, 24.0, 19.833333333333336)","(41.0, 230.0, 161.66666666666666)","(9.0, 60.0, 47.5)","(4.6, 7.0, 5.618181818181818)","(3.6, 4.8, 4.395)"
07-01-2023 12:21:48.459833,"(20.0, 230.0, 176.625)","(11.0, 19.5, 14.75)","(6.5, 20.0, 19.0)","(3.0, 3.6, 2.9699999999999998)","(31.0, 230.0, 126.0)","(13.0, 24.0, 19.833333333333336)","(41.0, 230.0, 161.66666666666666)","(9.0, 60.0, 47.5)","(4.6, 7.0, 5.892307692307693)","(3.6, 4.8, 4.395)"
07-01-2023 12:21:49.665211,"(20.0, 230.0, 176.625)","(11.0, 19.5, 14.75)","(6.5, 20.0, 19.0)","(3.0, 3.6, 2.9699999999999998)","(31.0, 230.0, 126.0)","(13.0, 24.0, 19.833333333333336)","(41.0, 230.0, 161.66666666666666)","(9.0, 60.0, 47.5)","(4.6, 7.0, 5.892307692307693)","(3.6, 4.8, 4.395)"
07-01-2023 12:21:50.863405,"(20.0, 230.0, 176.625)","(11.0, 19.5, 14.75)","(6.5, 20.0, 19.0)","(3.0, 3.6, 2.9699999999999998)","(31.0, 230.0, 126.0)","(13.0, 24.0, 19.833333333333336)","(41.0, 230.0, 161.66666666666666)","(9.0, 60.0, 47.5)","(4.6, 7.0, 5.892307692307693)","(3.6, 4.8, 4.395)"
07-01-2023 12:21:52.092221,"(20.0, 230.0, 176.625)","(11.0, 19.5, 14.75)","(6.5, 20.0, 19.0)","(3.0, 3.6, 2.9699999999999998)","(31.0, 230.0, 126.0)","(13.0, 24.0, 19.833333333333336)","(41.0, 230.0, 161.66666666666666)","(9.0, 60.0, 47.5)","(4.6, 7.0, 5.892307692307693)","(3.6, 4.8, 4.25)"
07-01-2023 12:21:53.301937,"(20.0, 230.0, 176.625)","(11.0, 19.5, 14.75)","(6.5, 20.0, 19.0)","(3.0, 3.6, 2.9699999999999998)","(31.0, 230.0, 126.0)","(13.0, 24.0, 19.833333333333336)","(41.0, 230.0, 161.66666666666666)","(9.0, 60.0, 47.5)","(4.6, 7.0, 5.892307692307693)","(3.6, 4.7, 4.25)"
07-01-2023 12:21:54.496371,"(20.0, 230.0, 176.625)","(11.0, 19.5, 14.75)","(6.5, 20.0, 19.0)","(3.0, 3.6, 2.955)","(31.0, 230.0, 126.0)","(13.0, 24.0, 19.833333333333336)","(41.0, 230.0, 161.66666666666666)","(9.0, 60.0, 47.5)","(4.6, 7.0, 5.892307692307693)","(3.6, 4.7, 4.525)"
07-01-2023 12:21:55.783138,"(20.0, 230.0, 176.625)","(11.0, 19.5, 14.75)","(6.5, 20.0, 19.0)","(3.0, 3.6, 2.955)","(31.0, 230.0, 126.0)","(13.0, 24.0, 20.875)","(41.0, 230.0, 161.66666666666666)","(9.0, 60.0, 47.5)","(4.6, 7.0, 5.9714285714285715)","(3.6, 4.7, 4.35)"
07-01-2023 12:21:57.105316,"(20.0, 230.0, 176.625)","(11.0, 19.5, 14.75)","(6.5, 20.0, 19.0)","(3.0, 3.6, 2.955)","(31.0, 230.0, 126.0)","(13.0, 24.0, 20.875)","(41.0, 230.0, 161.66666666666666)","(9.0, 60.0, 47.5)","(4.6, 7.0, 5.9714285714285715)","(3.6, 4.7, 3.9000000000000004)"
