,Magic Drum,Tom The Star,Silly Salmon,Strad,Beautrooper,Funny Impact,Isolating,Beaukati,Belle Power,Miss Epernay,Low Level Flying,Ourzacracker
10-01-2023 15:15:23.101767,"(9.0, 11.5, 10.782608695652174)","(5.0, 8.6, 8.5625)","(3.4, 4.3, 4.066666666666666)","(10.0, 17.0, 16.045454545454547)","(8.5, 10.0, 9.52)","(26.0, 55.0, 51.333333333333336)","(10.0, 12.5, 12.38888888888889)","(3.9, 4.5, 4.445454545454545)","(21.0, 42.0, 38.57142857142857)","(101.0, 190.0, 160.0)","(101.0, 210.0, 173.33333333333334)","(91.0, 130.0, 112.5)"
10-01-2023 15:15:24.722065,"(9.0, 11.5, 10.782608695652174)","(5.0, 8.6, 8.5625)","(3.4, 4.3, 4.066666666666666)","(10.0, 17.0, 16.045454545454547)","(8.5, 10.0, 9.52)","(26.0, 55.0, 54.07142857142857)","(10.0, 12.5, 12.38888888888889)","(3.9, 4.5, 4.445454545454545)","(21.0, 42.0, 38.57142857142857)","(101.0, 190.0, 185.33333333333334)","(101.0, 190.0, 170.0)","(91.0, 130.0, 112.5)"
10-01-2023 15:15:26.247185,"(9.0, 11.5, 10.782608695652174)","(5.0, 8.6, 8.5625)","(3.4, 4.3, 4.066666666666666)","(10.0, 17.0, 15.764705882352942)","(8.5, 10.0, 9.52)","(26.0, 55.0, 58.714285714285715)","(10.0, 12.5, 12.38888888888889)","(3.9, 4.5, 4.445454545454545)","(21.0, 42.0, 36.666666666666664)","(101.0, 190.0, 185.33333333333334)","(101.0, 190.0, 180.0)","(91.0, 130.0, 112.5)"
10-01-2023 15:15:27.831347,"(9.0, 11.5, 10.782608695652174)","(5.0, 8.6, 8.5625)","(3.4, 4.3, 4.066666666666666)","(10.0, 17.0, 15.764705882352942)","(8.5, 10.0, 9.52)","(26.0, 60.0, 53.266666666666666)","(10.0, 12.5, 12.416666666666666)","(3.9, 4.5, 4.445454545454545)","(21.0, 42.0, 36.666666666666664)","(101.0, 190.0, 150.0)","(101.0, 220.0, 180.0)","(91.0, 130.0, 112.5)"
10-01-2023 15:15:29.391988,"(9.0, 11.5, 10.766666666666667)","(5.0, 8.6, 8.5625)","(3.4, 4.2, 4.02)","(10.0, 17.0, 15.764705882352942)","(8.5, 10.0, 9.52)","(26.0, 55.0, 53.266666666666666)","(10.0, 12.5, 12.416666666666666)","(3.9, 4.5, 4.445454545454545)","(21.0, 42.0, 36.666666666666664)","(101.0, 190.0, 150.0)","(101.0, 220.0, 180.0)","(91.0, 130.0, 112.5)"
10-01-2023 15:15:30.903217,"(9.0, 11.5, 10.766666666666667)","(5.0, 8.6, 8.5625)","(3.4, 4.2, 4.02)","(10.0, 17.0, 15.764705882352942)","(8.5, 10.0, 9.52)","(26.0, 55.0, 53.266666666666666)","(10.0, 12.5, 12.416666666666666)","(3.9, 4.5, 4.444117647058824)","(21.0, 42.0, 36.666666666666664)","(101.0, 190.0, 150.0)","(101.0, 220.0, 180.0)","(91.0, 130.0, 112.5)"
10-01-2023 15:15:32.398337,"(9.0, 11.5, 10.766666666666667)","(5.0, 8.6, 8.5625)","(3.4, 4.2, 4.02)","(10.0, 17.0, 15.764705882352942)","(8.5, 10.0, 9.52)","(26.0, 55.0, 53.266666666666666)","(10.0, 12.5, 12.416666666666666)","(3.9, 4.5, 4.444117647058824)","(21.0, 42.0, 36.666666666666664)","(101.0, 190.0, 150.0)","(101.0, 220.0, 180.0)","(91.0, 130.0, 112.5)"
10-01-2023 15:15:33.960977,"(9.0, 11.5, 10.766666666666667)","(5.0, 8.6, 8.5625)","(3.4, 4.2, 4.02)","(10.0, 17.0, 15.764705882352942)","(8.5, 10.0, 9.807692307692307)","(26.0, 55.0, 53.266666666666666)","(10.0, 12.5, 12.416666666666666)","(3.9, 4.5, 4.445454545454545)","(21.0, 42.0, 36.666666666666664)","(101.0, 190.0, 150.0)","(101.0, 220.0, 180.0)","(91.0, 130.0, 112.5)"
10-01-2023 15:15:35.577719,"(9.0, 11.5, 10.766666666666667)","(5.0, 8.6, 8.5625)","(3.4, 4.2, 4.02)","(10.0, 17.0, 15.772727272727273)","(8.0, 10.5, 9.93125)","(26.0, 55.0, 53.266666666666666)","(10.0, 12.5, 12.416666666666666)","(3.9, 4.5, 4.445454545454545)","(21.0, 42.0, 38.333333333333336)","(101.0, 190.0, 150.0)","(101.0, 220.0, 180.0)","(91.0, 130.0, 112.5)"
10-01-2023 15:15:37.254249,"(9.0, 11.5, 10.766666666666667)","(5.0, 8.6, 8.5625)","(3.4, 4.2, 4.02)","(10.0, 16.5, 15.7)","(8.0, 10.5, 10.136000000000001)","(26.0, 55.0, 53.266666666666666)","(10.0, 12.5, 12.416666666666666)","(3.9, 4.5, 4.445454545454545)","(21.0, 40.0, 38.333333333333336)","(101.0, 190.0, 150.0)","(101.0, 220.0, 180.0)","(91.0, 130.0, 112.5)"
10-01-2023 15:15:38.838248,"(9.0, 11.5, 10.766666666666667)","(5.0, 8.6, 8.5625)","(3.4, 4.2, 4.015384615384615)","(10.0, 16.5, 16.367875647668395)","(8.0, 10.5, 10.4)","(26.0, 55.0, 53.266666666666666)","(10.0, 12.5, 12.416666666666666)","(3.9, 4.5, 4.458974358974359)","(21.0, 40.0, 38.333333333333336)","(101.0, 190.0, 150.0)","(101.0, 220.0, 180.0)","(91.0, 130.0, 112.5)"
10-01-2023 15:15:40.380798,"(9.0, 11.5, 10.722222222222221)","(5.0, 8.6, 8.5625)","(3.4, 4.2, 4.015384615384615)","(10.0, 16.5, 16.367875647668395)","(8.0, 11.0, 10.53125)","(26.0, 55.0, 53.266666666666666)","(10.0, 12.5, 12.416666666666666)","(3.9, 4.5, 4.458974358974359)","(21.0, 40.0, 38.333333333333336)","(101.0, 190.0, 150.0)","(101.0, 220.0, 202.85714285714286)","(91.0, 130.0, 112.5)"
10-01-2023 15:15:41.933505,"(9.0, 11.5, 11.3)","(5.0, 8.6, 8.5625)","(3.4, 4.2, 4.015384615384615)","(10.0, 16.5, 16.367875647668395)","(8.0, 11.0, 10.53125)","(26.0, 55.0, 53.266666666666666)","(10.0, 12.5, 12.416666666666666)","(3.9, 4.5, 4.292307692307692)","(21.0, 40.0, 38.333333333333336)","(101.0, 190.0, 150.0)","(101.0, 220.0, 202.85714285714286)","(91.0, 130.0, 112.5)"
10-01-2023 15:15:43.479182,"(9.0, 11.5, 11.3)","(5.0, 8.6, 8.5625)","(3.4, 4.2, 4.015384615384615)","(10.0, 16.5, 15.846153846153847)","(8.0, 11.0, 10.583333333333334)","(26.0, 55.0, 53.266666666666666)","(10.0, 12.5, 12.416666666666666)","(3.9, 4.4, 4.292307692307692)","(21.0, 40.0, 38.333333333333336)","(101.0, 190.0, 150.0)","(101.0, 220.0, 202.85714285714286)","(91.0, 130.0, 112.5)"
10-01-2023 15:15:44.974579,"(9.0, 11.5, 11.3)","(5.0, 8.6, 8.5625)","(3.4, 4.2, 4.015384615384615)","(10.0, 16.5, 15.846153846153847)","(8.0, 11.0, 10.53125)","(26.0, 55.0, 58.714285714285715)","(10.0, 12.5, 12.416666666666666)","(3.9, 4.4, 4.314285714285715)","(21.0, 40.0, 38.333333333333336)","(101.0, 190.0, 150.0)","(101.0, 220.0, 202.85714285714286)","(91.0, 130.0, 112.5)"
10-01-2023 15:15:46.523509,"(9.0, 11.5, 11.3)","(5.0, 8.6, 8.5625)","(3.4, 4.2, 4.015384615384615)","(10.0, 16.5, 15.846153846153847)","(8.0, 11.0, 10.625)","(26.0, 60.0, 58.714285714285715)","(10.0, 12.5, 12.416666666666666)","(3.9, 4.4, 4.329411764705883)","(21.0, 40.0, 38.333333333333336)","(101.0, 190.0, 150.0)","(101.0, 220.0, 202.85714285714286)","(91.0, 130.0, 112.5)"
10-01-2023 15:15:48.114932,"(9.0, 11.5, 11.3)","(5.0, 8.6, 8.5625)","(3.4, 4.2, 4.015384615384615)","(10.0, 16.5, 15.846153846153847)","(8.0, 11.0, 10.794117647058824)","(26.0, 60.0, 58.714285714285715)","(10.0, 12.5, 12.416666666666666)","(3.9, 4.4, 4.2956521739130435)","(21.0, 40.0, 36.666666666666664)","(101.0, 190.0, 150.0)","(101.0, 220.0, 202.85714285714286)","(91.0, 130.0, 112.5)"
10-01-2023 15:15:49.752523,"(9.0, 11.5, 11.3)","(5.0, 8.6, 8.5625)","(3.4, 4.2, 4.015384615384615)","(10.0, 16.5, 15.846153846153847)","(8.0, 11.0, 10.794117647058824)","(26.0, 60.0, 54.07142857142857)","(10.0, 12.5, 12.416666666666666)","(3.9, 4.4, 4.2615384615384615)","(21.0, 38.0, 36.0)","(101.0, 190.0, 150.0)","(101.0, 220.0, 202.85714285714286)","(91.0, 130.0, 112.5)"
10-01-2023 15:15:51.270164,"(9.0, 11.5, 11.3)","(5.0, 8.6, 8.5625)","(3.4, 4.2, 4.015384615384615)","(10.0, 16.5, 15.846153846153847)","(8.0, 11.0, 10.794117647058824)","(26.0, 55.0, 54.07142857142857)","(10.0, 12.5, 12.416666666666666)","(3.9, 4.3, 4.2615384615384615)","(21.0, 38.0, 36.0)","(101.0, 190.0, 150.0)","(101.0, 220.0, 202.85714285714286)","(91.0, 130.0, 112.5)"
10-01-2023 15:15:52.809264,"(9.0, 11.5, 11.3)","(5.0, 8.6, 8.5625)","(3.4, 4.2, 4.015384615384615)","(10.0, 16.5, 15.846153846153847)","(8.0, 11.0, 10.794117647058824)","(26.0, 55.0, 54.07142857142857)","(10.0, 12.5, 12.416666666666666)","(3.9, 4.3, 4.2727272727272725)","(21.0, 38.0, 36.0)","(101.0, 190.0, 150.0)","(101.0, 220.0, 202.85714285714286)","(91.0, 130.0, 112.5)"
10-01-2023 15:15:54.385192,"(9.0, 11.5, 11.277777777777779)","(5.0, 8.6, 8.5625)","(3.4, 4.2, 4.015384615384615)","(10.0, 16.5, 15.846153846153847)","(8.0, 11.0, 10.794117647058824)","(26.0, 55.0, 58.714285714285715)","(10.0, 12.5, 12.416666666666666)","(3.9, 4.3, 4.269565217391305)","(21.0, 38.0, 36.0)","(101.0, 190.0, 150.0)","(101.0, 220.0, 202.85714285714286)","(91.0, 130.0, 112.5)"
10-01-2023 15:15:55.920574,"(9.0, 11.5, 11.277777777777779)","(5.0, 8.6, 8.5625)","(3.4, 4.2, 4.015384615384615)","(10.0, 16.5, 15.846153846153847)","(8.0, 11.0, 10.884615384615385)","(26.0, 60.0, 58.714285714285715)","(10.0, 12.5, 12.416666666666666)","(3.9, 4.4, 4.211111111111111)","(21.0, 38.0, 36.0)","(101.0, 190.0, 150.0)","(101.0, 220.0, 202.85714285714286)","(91.0, 130.0, 112.5)"
10-01-2023 15:15:57.398659,"(9.0, 11.5, 11.277777777777779)","(5.0, 8.6, 8.5625)","(3.4, 4.2, 4.015384615384615)","(10.0, 16.5, 15.846153846153847)","(8.0, 11.0, 10.884615384615385)","(26.0, 60.0, 58.714285714285715)","(10.0, 12.5, 12.416666666666666)","(3.9, 4.3, 4.18)","(21.0, 38.0, 36.0)","(101.0, 190.0, 150.0)","(101.0, 220.0, 202.85714285714286)","(91.0, 130.0, 112.5)"
10-01-2023 15:15:58.924924,"(9.0, 11.5, 11.277777777777779)","(5.0, 8.6, 8.5625)","(3.4, 4.2, 4.015384615384615)","(10.0, 16.5, 15.846153846153847)","(8.0, 11.0, 10.884615384615385)","(26.0, 60.0, 58.714285714285715)","(10.0, 12.5, 12.416666666666666)","(3.9, 4.3, 4.189473684210526)","(21.0, 38.0, 36.0)","(101.0, 190.0, 150.0)","(101.0, 220.0, 202.85714285714286)","(91.0, 130.0, 112.5)"
10-01-2023 15:16:00.508076,"(8.5, 11.5, 11.277777777777779)","(5.0, 8.6, 8.522222222222222)","(3.4, 4.2, 4.015384615384615)","(10.0, 16.5, 15.846153846153847)","(8.0, 11.0, 12.09090909090909)","(26.0, 60.0, 58.714285714285715)","(10.0, 12.5, 12.416666666666666)","(3.9, 4.3, 4.193333333333333)","(21.0, 38.0, 36.0)","(101.0, 190.0, 150.0)","(101.0, 220.0, 202.85714285714286)","(91.0, 130.0, 112.5)"
10-01-2023 15:16:02.074425,"(8.5, 11.5, 11.277777777777779)","(5.0, 8.6, 8.522222222222222)","(3.4, 4.2, 4.015384615384615)","(10.0, 16.5, 15.846153846153847)","(8.0, 13.0, 12.125)","(26.0, 60.0, 53.266666666666666)","(10.0, 12.5, 12.416666666666666)","(3.9, 4.2, 4.190909090909091)","(21.0, 38.0, 36.0)","(101.0, 190.0, 185.33333333333334)","(101.0, 220.0, 202.85714285714286)","(91.0, 130.0, 112.5)"
10-01-2023 15:16:03.707627,"(8.5, 11.5, 11.277777777777779)","(5.0, 8.6, 8.522222222222222)","(3.4, 4.2, 4.015384615384615)","(10.0, 16.5, 15.846153846153847)","(8.0, 12.5, 11.6)","(26.0, 55.0, 53.266666666666666)","(10.0, 12.5, 12.416666666666666)","(3.9, 4.2, 4.190909090909091)","(21.0, 38.0, 36.0)","(101.0, 190.0, 185.33333333333334)","(101.0, 220.0, 202.85714285714286)","(91.0, 130.0, 112.5)"
10-01-2023 15:16:05.584994,"(8.5, 11.5, 11.119047619047619)","(5.0, 8.6, 8.96)","(3.4, 4.2, 4.015384615384615)","(10.0, 16.5, 15.946236559139784)","(8.0, 12.5, 11.705882352941176)","(26.0, 55.0, 53.266666666666666)","(10.0, 12.5, 12.333333333333334)","(3.9, 4.2, 4.242105263157895)","(21.0, 38.0, 36.0)","(101.0, 190.0, 150.0)","(101.0, 220.0, 202.85714285714286)","(91.0, 130.0, 112.5)"
10-01-2023 15:16:07.378103,"(8.5, 11.5, 11.4375)","(5.0, 9.0, 8.96923076923077)","(3.4, 4.2, 4.034285714285715)","(10.0, 16.0, 15.93121693121693)","(8.0, 12.5, 11.705882352941176)","(26.0, 55.0, 53.266666666666666)","(10.0, 12.5, 12.222222222222221)","(3.9, 4.4, 4.2555555555555555)","(21.0, 38.0, 36.0)","(101.0, 190.0, 150.0)","(101.0, 220.0, 202.85714285714286)","(91.0, 130.0, 112.5)"
10-01-2023 15:16:09.259731,"(8.5, 11.5, 11.4375)","(5.0, 9.0, 8.96923076923077)","(3.4, 4.2, 4.034285714285715)","(10.0, 16.0, 15.93121693121693)","(8.0, 12.5, 11.8)","(26.0, 55.0, 53.266666666666666)","(10.0, 12.5, 12.222222222222221)","(3.9, 4.3, 4.2555555555555555)","(21.0, 38.0, 36.0)","(101.0, 190.0, 150.0)","(101.0, 220.0, 202.85714285714286)","(91.0, 130.0, 112.5)"
10-01-2023 15:16:11.180843,"(8.5, 11.5, 11.25)","(5.0, 9.0, 8.96923076923077)","(3.4, 4.2, 4.074999999999999)","(10.0, 16.0, 15.93121693121693)","(8.0, 12.5, 11.545454545454545)","(26.0, 55.0, 53.266666666666666)","(10.0, 12.5, 11.882352941176471)","(3.9, 4.3, 4.333333333333334)","(21.0, 38.0, 36.0)","(101.0, 190.0, 150.0)","(101.0, 220.0, 202.85714285714286)","(91.0, 130.0, 112.5)"
10-01-2023 15:16:13.172997,"(8.5, 11.5, 11.25)","(5.0, 9.0, 8.96923076923077)","(3.4, 4.1, 4.074999999999999)","(10.0, 16.0, 15.93121693121693)","(8.0, 12.5, 11.545454545454545)","(26.0, 55.0, 53.266666666666666)","(10.0, 12.0, 11.882352941176471)","(3.9, 4.4, 4.292307692307692)","(21.0, 38.0, 36.0)","(101.0, 190.0, 150.0)","(101.0, 220.0, 202.85714285714286)","(91.0, 130.0, 112.5)"
10-01-2023 15:16:15.152319,"(9.0, 11.5, 11.25)","(5.0, 9.0, 8.92)","(3.4, 4.1, 4.074999999999999)","(10.0, 16.0, 15.93121693121693)","(8.0, 12.5, 11.545454545454545)","(26.0, 55.0, 53.266666666666666)","(9.0, 12.0, 12.090909090909092)","(3.8, 4.4, 4.326315789473685)","(21.0, 38.0, 36.0)","(101.0, 190.0, 150.0)","(101.0, 220.0, 202.85714285714286)","(91.0, 130.0, 112.5)"
10-01-2023 15:16:16.899997,"(9.0, 11.5, 11.25)","(5.0, 9.0, 8.92)","(3.4, 4.1, 4.074999999999999)","(10.0, 16.0, 15.93121693121693)","(8.0, 12.5, 11.375)","(26.0, 55.0, 53.266666666666666)","(9.0, 12.5, 12.090909090909092)","(3.8, 4.4, 4.326315789473685)","(21.0, 38.0, 36.0)","(101.0, 190.0, 150.0)","(101.0, 220.0, 202.85714285714286)","(91.0, 130.0, 112.5)"
10-01-2023 15:16:18.576083,"(9.0, 11.5, 11.205882352941176)","(5.0, 9.0, 8.877551020408163)","(3.4, 4.1, 4.074999999999999)","(10.0, 16.0, 15.93121693121693)","(8.0, 12.5, 11.375)","(26.0, 55.0, 53.266666666666666)","(9.0, 12.5, 12.090909090909092)","(3.8, 4.4, 4.4)","(21.0, 38.0, 36.0)","(101.0, 190.0, 150.0)","(101.0, 220.0, 202.85714285714286)","(91.0, 120.0, 100.0)"
10-01-2023 15:16:20.286454,"(9.0, 11.5, 11.205882352941176)","(5.0, 9.0, 8.877551020408163)","(3.4, 4.1, 4.074999999999999)","(10.0, 16.0, 15.912371134020619)","(8.0, 12.5, 11.375)","(26.0, 55.0, 58.714285714285715)","(9.0, 12.5, 12.090909090909092)","(3.8, 4.5, 4.015801354401805)","(21.0, 38.0, 36.0)","(101.0, 190.0, 150.0)","(101.0, 220.0, 202.85714285714286)","(91.0, 120.0, 100.0)"
10-01-2023 15:16:22.075384,"(9.0, 11.5, 11.454545454545455)","(5.0, 9.0, 8.85)","(3.4, 4.1, 4.034285714285715)","(10.0, 16.0, 16.014285714285712)","(8.0, 12.5, 11.6)","(26.0, 60.0, 58.714285714285715)","(9.0, 12.5, 12.333333333333334)","(3.8, 4.1, 4.0123255813953485)","(21.0, 38.0, 36.0)","(101.0, 190.0, 150.0)","(101.0, 220.0, 202.85714285714286)","(91.0, 120.0, 100.0)"
10-01-2023 15:16:23.730558,"(9.0, 11.5, 11.454545454545455)","(5.0, 9.0, 8.85)","(3.4, 4.2, 4.034285714285715)","(10.0, 16.5, 16.014285714285712)","(8.0, 12.5, 11.6)","(26.0, 60.0, 58.714285714285715)","(9.0, 12.5, 12.333333333333334)","(3.8, 4.1, 4.012354312354312)","(21.0, 38.0, 30.5)","(101.0, 190.0, 150.0)","(101.0, 220.0, 200.0)","(91.0, 120.0, 100.0)"
10-01-2023 15:16:25.342580,"(9.0, 11.5, 11.227272727272727)","(5.0, 9.0, 9.066666666666666)","(3.4, 4.2, 4.034285714285715)","(10.0, 16.5, 16.235294117647058)","(8.0, 12.5, 11.9375)","(26.0, 60.0, 58.714285714285715)","(9.0, 12.5, 12.210526315789474)","(3.8, 4.1, 3.750970873786408)","(21.0, 38.0, 34.25)","(101.0, 190.0, 150.0)","(101.0, 220.0, 202.85714285714286)","(91.0, 120.0, 100.0)"
10-01-2023 15:16:27.017434,"(9.0, 12.5, 12.136363636363637)","(5.0, 9.2, 9.066666666666666)","(3.4, 4.2, 4.034285714285715)","(10.0, 16.5, 16.235294117647058)","(8.0, 12.5, 11.9375)","(26.0, 60.0, 58.714285714285715)","(9.0, 13.0, 12.210526315789474)","(3.8, 3.8, 3.7516666666666665)","(21.0, 38.0, 34.25)","(101.0, 190.0, 150.0)","(101.0, 220.0, 202.85714285714286)","(91.0, 120.0, 100.0)"
10-01-2023 15:16:28.688982,"(9.0, 12.5, 12.1)","(5.0, 9.2, 9.066666666666666)","(3.4, 4.2, 4.0125)","(10.0, 16.5, 16.235294117647058)","(8.0, 12.5, 12.11111111111111)","(26.0, 60.0, 58.714285714285715)","(9.0, 13.0, 12.210526315789474)","(3.8, 3.8, 3.801556420233463)","(21.0, 38.0, 34.25)","(101.0, 190.0, 150.0)","(101.0, 220.0, 190.0)","(91.0, 120.0, 100.0)"
10-01-2023 15:16:30.426853,"(9.0, 12.5, 12.1)","(5.0, 9.2, 9.066666666666666)","(3.4, 4.1, 3.996875)","(10.0, 16.5, 16.235294117647058)","(8.0, 12.5, 12.11111111111111)","(26.0, 60.0, 58.714285714285715)","(9.0, 13.0, 12.210526315789474)","(3.8, 3.85, 3.73225)","(21.0, 38.0, 34.25)","(101.0, 190.0, 150.0)","(101.0, 220.0, 219.2982456140351)","(91.0, 120.0, 100.0)"
10-01-2023 15:16:32.178775,"(9.0, 12.5, 12.142857142857142)","(5.0, 9.2, 9.066666666666666)","(3.4, 4.1, 4.0125)","(10.0, 16.5, 16.258064516129032)","(8.0, 12.5, 12.11111111111111)","(26.0, 60.0, 58.714285714285715)","(9.0, 13.0, 12.210526315789474)","(3.8, 3.75, 3.729861111111111)","(21.0, 38.0, 34.25)","(101.0, 190.0, 150.0)","(101.0, 230.0, 229.46428571428572)","(91.0, 120.0, 100.0)"
10-01-2023 15:16:33.910748,"(9.0, 13.0, 12.142857142857142)","(5.0, 9.2, 9.066666666666666)","(3.4, 4.1, 4.0125)","(10.0, 16.5, 16.258064516129032)","(8.0, 12.5, 12.11111111111111)","(26.0, 60.0, 58.714285714285715)","(9.0, 13.0, 12.16)","(3.8, 3.75, 3.757142857142857)","(21.0, 38.0, 34.25)","(101.0, 190.0, 150.0)","(101.0, 230.0, 229.46428571428572)","(91.0, 120.0, 100.0)"
10-01-2023 15:16:35.646239,"(9.0, 13.0, 12.142857142857142)","(5.0, 9.2, 9.066666666666666)","(3.4, 4.1, 3.996875)","(10.0, 16.5, 16.025)","(8.0, 12.5, 12.11111111111111)","(26.0, 60.0, 58.714285714285715)","(9.0, 13.0, 12.142857142857142)","(3.8, 3.85, 3.757142857142857)","(21.0, 38.0, 34.25)","(101.0, 190.0, 150.0)","(101.0, 230.0, 229.46428571428572)","(91.0, 120.0, 100.0)"
10-01-2023 15:16:37.348306,"(9.0, 13.0, 12.307692307692308)","(5.0, 9.2, 9.142857142857142)","(3.4, 4.1, 3.9916666666666667)","(10.0, 16.5, 16.0)","(8.0, 12.5, 12.11111111111111)","(26.0, 60.0, 53.266666666666666)","(9.0, 13.0, 12.166666666666666)","(3.8, 3.85, 3.775)","(21.0, 38.0, 34.25)","(101.0, 190.0, 150.0)","(101.0, 230.0, 229.46428571428572)","(91.0, 120.0, 100.0)"
10-01-2023 15:16:39.060544,"(9.0, 13.0, 12.307692307692308)","(5.0, 9.2, 9.142857142857142)","(3.4, 4.1, 3.9741935483870967)","(10.0, 16.5, 16.0625)","(8.0, 12.5, 12.25)","(31.0, 55.0, 53.266666666666666)","(9.0, 13.0, 12.166666666666666)","(3.8, 3.8, 3.775)","(21.0, 38.0, 34.25)","(101.0, 190.0, 150.0)","(101.0, 230.0, 229.46428571428572)","(91.0, 120.0, 100.0)"
10-01-2023 15:16:40.706793,"(9.0, 13.0, 12.307692307692308)","(5.0, 9.2, 9.142857142857142)","(3.4, 4.1, 3.9741935483870967)","(10.0, 16.5, 16.08823529411765)","(8.0, 12.5, 12.1)","(31.0, 55.0, 51.333333333333336)","(9.0, 13.0, 12.2)","(3.8, 3.8, 3.774285714285714)","(21.0, 38.0, 32.6)","(101.0, 190.0, 150.0)","(101.0, 230.0, 229.46428571428572)","(91.0, 120.0, 100.0)"
10-01-2023 15:16:42.409583,"(9.0, 13.0, 12.526315789473685)","(5.0, 9.2, 9.12)","(3.4, 4.1, 4.0027027027027025)","(10.0, 16.5, 16.208333333333332)","(8.0, 12.5, 12.214285714285714)","(31.0, 55.0, 51.333333333333336)","(9.0, 13.0, 12.2)","(3.8, 3.8, 3.780851063829787)","(21.0, 38.0, 32.6)","(101.0, 190.0, 150.0)","(101.0, 230.0, 229.46428571428572)","(91.0, 120.0, 100.0)"
10-01-2023 15:16:44.138328,"(9.0, 13.0, 12.526315789473685)","(5.0, 9.2, 9.12)","(3.4, 4.1, 4.008823529411765)","(10.0, 16.5, 16.208333333333332)","(8.0, 12.5, 12.214285714285714)","(31.0, 55.0, 51.333333333333336)","(9.0, 13.0, 12.2)","(3.8, 3.8, 3.7710526315789474)","(21.0, 38.0, 32.6)","(101.0, 190.0, 150.0)","(101.0, 230.0, 229.46428571428572)","(91.0, 120.0, 100.0)"
10-01-2023 15:16:45.859606,"(9.0, 13.0, 12.526315789473685)","(5.0, 9.2, 9.12)","(3.4, 4.1, 3.948780487804878)","(10.0, 16.5, 16.22)","(8.0, 12.5, 12.214285714285714)","(31.0, 55.0, 49.5)","(9.0, 13.0, 12.2)","(3.8, 3.8, 3.8074324324324325)","(21.0, 38.0, 33.5)","(101.0, 190.0, 150.0)","(101.0, 230.0, 229.46428571428572)","(91.0, 120.0, 100.0)"
10-01-2023 15:16:47.564509,"(9.0, 13.0, 12.526315789473685)","(5.0, 9.2, 9.12)","(3.4, 4.1, 3.966666666666667)","(10.0, 16.5, 16.22)","(8.0, 12.5, 12.214285714285714)","(31.0, 55.0, 49.5)","(9.0, 13.0, 12.2)","(3.8, 3.85, 3.8277272727272726)","(21.0, 38.0, 33.5)","(101.0, 190.0, 150.0)","(101.0, 230.0, 229.46428571428572)","(91.0, 120.0, 100.0)"
10-01-2023 15:16:49.223071,"(9.0, 13.0, 12.526315789473685)","(5.0, 9.2, 9.12)","(3.4, 4.0, 3.9779411764705883)","(10.0, 16.5, 16.208333333333332)","(8.0, 12.5, 12.214285714285714)","(31.0, 55.0, 49.5)","(9.0, 13.0, 12.178571428571429)","(3.8, 3.85, 3.8948275862068966)","(21.0, 38.0, 33.5)","(101.0, 190.0, 150.0)","(101.0, 230.0, 229.46428571428572)","(91.0, 120.0, 96.0)"
10-01-2023 15:16:50.900699,"(9.0, 13.0, 12.333333333333334)","(5.0, 9.2, 9.054545454545455)","(3.4, 4.0, 3.9333333333333336)","(10.0, 16.5, 16.09090909090909)","(8.0, 12.5, 12.0625)","(31.0, 55.0, 47.142857142857146)","(9.0, 13.0, 12.178571428571429)","(3.8, 3.95, 4.046153846153846)","(21.0, 38.0, 33.5)","(101.0, 190.0, 150.0)","(101.0, 230.0, 229.46428571428572)","(91.0, 120.0, 96.0)"
10-01-2023 15:16:52.541872,"(9.0, 12.5, 12.333333333333334)","(5.0, 9.2, 9.151724137931033)","(3.4, 3.95, 3.9333333333333336)","(10.0, 16.5, 15.891304347826086)","(8.0, 12.5, 12.1)","(31.0, 55.0, 47.142857142857146)","(9.0, 13.0, 12.178571428571429)","(3.8, 4.1, 4.01)","(21.0, 38.0, 34.857142857142854)","(101.0, 190.0, 150.0)","(101.0, 230.0, 229.46428571428572)","(91.0, 120.0, 106.0)"
10-01-2023 15:16:54.326105,"(9.0, 12.5, 12.333333333333334)","(5.0, 9.2, 9.151724137931033)","(3.4, 3.95, 3.9333333333333336)","(10.0, 16.0, 15.891304347826086)","(8.0, 12.5, 12.1)","(31.0, 55.0, 47.142857142857146)","(9.0, 13.0, 12.178571428571429)","(3.8, 4.1, 4.01)","(21.0, 38.0, 30.545454545454547)","(101.0, 190.0, 150.0)","(101.0, 230.0, 229.46428571428572)","(91.0, 120.0, 106.0)"
10-01-2023 15:16:56.094785,"(9.0, 12.5, 12.333333333333334)","(5.5, 9.2, 9.151724137931033)","(3.5, 3.95, 3.9333333333333336)","(10.0, 16.0, 15.891304347826086)","(8.0, 12.5, 12.1)","(26.0, 55.0, 48.0)","(9.0, 13.0, 12.178571428571429)","(3.6, 4.1, 4.01)","(21.0, 36.0, 29.125)","(101.0, 190.0, 150.0)","(101.0, 230.0, 229.46428571428572)","(91.0, 120.0, 106.0)"
