,Ms Morena,Cupids Joy,Beautiful Taps,Mazi,Cat Tale Breeze,Valley Verde,Sweet Dynasty
16-12-2022 11:01:50.673595,"(12.0, 99999, 99990)","(7.0, 8.2, 7.814285714285714)","(31.0, 460.0, 379.0)","(3.5, 4.2, 4.05)","(5.5, 6.4, 6.285714285714286)","(4.6, 5.7, 5.642857142857143)","(3.8, 4.3, 4.157142857142857)"
16-12-2022 11:01:51.679854,"(12.0, 99999, 99990)","(7.0, 8.2, 7.814285714285714)","(31.0, 460.0, 379.0)","(3.5, 4.2, 4.05)","(5.5, 6.4, 6.285714285714286)","(4.6, 5.7, 5.642857142857143)","(3.8, 4.3, 4.157142857142857)"
16-12-2022 11:01:52.744404,"(12.0, 99999, 99990)","(7.0, 8.2, 7.814285714285714)","(31.0, 460.0, 379.0)","(3.5, 4.2, 3.9954545454545456)","(5.5, 6.4, 6.333333333333334)","(4.6, 5.7, 5.673333333333334)","(3.8, 4.3, 4.157142857142857)"
16-12-2022 11:01:53.847227,"(12.0, 99999, 99990)","(7.0, 8.2, 7.814285714285714)","(31.0, 460.0, 379.0)","(3.5, 4.2, 3.9954545454545456)","(5.5, 6.4, 6.333333333333334)","(4.6, 5.7, 5.673333333333334)","(3.8, 4.3, 4.157142857142857)"
16-12-2022 11:01:54.859287,"(12.0, 99999, 99990)","(7.0, 8.2, 7.814285714285714)","(31.0, 460.0, 379.0)","(3.5, 4.2, 3.9954545454545456)","(5.5, 6.4, 6.333333333333334)","(4.6, 5.7, 5.673333333333334)","(3.8, 4.3, 4.157142857142857)"
16-12-2022 11:01:55.825722,"(12.0, 99999, 99990)","(7.0, 8.2, 7.814285714285714)","(31.0, 460.0, 326.6666666666667)","(3.5, 4.2, 3.9954545454545456)","(5.5, 6.4, 6.333333333333334)","(4.6, 5.7, 5.673333333333334)","(3.8, 4.3, 4.157142857142857)"
16-12-2022 11:01:56.825916,"(12.0, 99999, 99990)","(7.0, 8.2, 7.814285714285714)","(31.0, 460.0, 326.6666666666667)","(3.5, 4.2, 3.9954545454545456)","(5.5, 6.4, 6.461538461538462)","(4.6, 5.7, 5.673333333333334)","(3.8, 4.3, 4.118181818181818)"
16-12-2022 11:01:57.868638,"(12.0, 99999, 99990)","(7.0, 8.2, 7.814285714285714)","(31.0, 460.0, 326.6666666666667)","(3.5, 4.2, 3.9954545454545456)","(5.5, 6.6, 6.461538461538462)","(4.6, 5.7, 5.673333333333334)","(3.8, 4.3, 4.118181818181818)"
16-12-2022 11:01:58.909015,"(12.0, 99999, 99990)","(7.0, 8.2, 7.814285714285714)","(31.0, 460.0, 326.6666666666667)","(3.5, 4.2, 3.9954545454545456)","(5.5, 6.6, 6.461538461538462)","(4.6, 5.7, 5.673333333333334)","(3.8, 4.3, 4.118181818181818)"
16-12-2022 11:01:59.927098,"(12.0, 99999, 99990)","(7.0, 8.2, 7.942857142857142)","(31.0, 460.0, 326.6666666666667)","(3.5, 4.2, 3.9954545454545456)","(5.5, 6.6, 6.461538461538462)","(4.6, 5.7, 5.673333333333334)","(3.8, 4.3, 4.118181818181818)"
16-12-2022 11:02:00.883231,"(12.0, 99999, 99990)","(7.0, 8.2, 7.942857142857142)","(31.0, 460.0, 326.6666666666667)","(3.5, 4.2, 4.0125)","(5.5, 6.6, 6.461538461538462)","(4.6, 5.7, 5.673333333333334)","(3.8, 4.3, 4.118181818181818)"
16-12-2022 11:02:01.861251,"(13.0, 99999, 99990)","(7.0, 8.2, 7.942857142857142)","(31.0, 470.0, 265.0)","(3.5, 4.2, 4.0125)","(5.5, 6.6, 6.461538461538462)","(4.6, 5.7, 5.6692307692307695)","(3.8, 4.3, 4.118181818181818)"
16-12-2022 11:02:02.855788,"(13.0, 99999, 99990)","(7.0, 8.2, 7.942857142857142)","(31.0, 470.0, 265.0)","(3.5, 4.2, 4.0125)","(5.5, 6.6, 6.461538461538462)","(4.6, 5.7, 5.640000000000001)","(3.8, 4.3, 4.118181818181818)"
16-12-2022 11:02:03.892219,"(13.0, 99999, 99990)","(7.0, 8.2, 7.942857142857142)","(31.0, 470.0, 265.0)","(3.5, 4.2, 3.9941176470588236)","(5.5, 6.6, 6.461538461538462)","(4.6, 5.7, 5.640000000000001)","(3.8, 4.3, 4.118181818181818)"
16-12-2022 11:02:04.915538,"(13.0, 99999, 99990)","(7.0, 8.2, 7.942857142857142)","(31.0, 470.0, 265.0)","(3.5, 4.2, 3.9941176470588236)","(5.5, 6.6, 6.461538461538462)","(4.6, 5.7, 5.640000000000001)","(3.8, 4.3, 4.123529411764705)"
16-12-2022 11:02:05.882061,"(13.0, 99999, 99990)","(7.0, 8.2, 7.942857142857142)","(31.0, 470.0, 265.0)","(3.5, 4.2, 3.9941176470588236)","(5.5, 6.6, 6.461538461538462)","(4.6, 5.7, 5.640000000000001)","(3.8, 4.3, 4.165671641791045)"
16-12-2022 11:02:06.842675,"(13.0, 99999, 99990)","(7.0, 8.2, 7.942857142857142)","(31.0, 470.0, 265.0)","(3.5, 4.2, 3.9941176470588236)","(5.5, 6.6, 6.461538461538462)","(4.6, 5.7, 5.640000000000001)","(3.8, 4.3, 4.1219780219780215)"
16-12-2022 11:02:07.806863,"(13.0, 99999, 99990)","(7.0, 8.2, 7.942857142857142)","(31.0, 480.0, 340.0)","(3.5, 4.1, 3.9875)","(5.5, 6.6, 6.461538461538462)","(4.6, 5.7, 5.640000000000001)","(3.8, 4.3, 4.1219780219780215)"
16-12-2022 11:02:08.836684,"(13.0, 99999, 99990)","(7.0, 8.2, 7.942857142857142)","(31.0, 490.0, 200.0)","(3.5, 4.1, 4.004)","(5.5, 6.6, 6.461538461538462)","(4.6, 5.7, 5.640000000000001)","(3.8, 4.3, 4.1219780219780215)"
16-12-2022 11:02:09.887451,"(13.0, 99999, 99990)","(7.0, 8.2, 7.942857142857142)","(31.0, 760.0, 204.0)","(3.5, 4.1, 4.004)","(5.5, 6.6, 6.461538461538462)","(4.6, 5.7, 5.640000000000001)","(3.8, 4.3, 4.1219780219780215)"
16-12-2022 11:02:10.915332,"(13.0, 99999, 99990)","(7.0, 8.2, 7.942857142857142)","(31.0, 760.0, 290.0)","(3.5, 4.1, 4.004)","(5.5, 6.6, 6.461538461538462)","(4.6, 5.7, 5.640000000000001)","(3.8, 4.3, 4.1219780219780215)"
16-12-2022 11:02:11.930886,"(13.0, 99999, 99990)","(7.0, 8.2, 7.942857142857142)","(31.0, 760.0, 290.0)","(3.5, 4.1, 4.0)","(5.5, 6.6, 6.490909090909091)","(4.6, 5.7, 5.640000000000001)","(3.8, 4.3, 4.015789473684211)"
16-12-2022 11:02:12.905566,"(13.0, 99999, 99990)","(7.0, 8.2, 8.114285714285714)","(31.0, 760.0, 290.0)","(3.5, 4.1, 3.9470588235294115)","(5.5, 7.0, 6.490909090909091)","(4.6, 5.7, 5.640000000000001)","(3.8, 4.3, 4.025714285714286)"
16-12-2022 11:02:13.907232,"(13.0, 99999, 99990)","(7.0, 8.2, 8.114285714285714)","(31.0, 760.0, 290.0)","(3.5, 4.1, 3.936206896551724)","(5.5, 7.0, 6.368421052631579)","(4.6, 5.7, 5.492307692307692)","(3.8, 4.3, 4.05)"
16-12-2022 11:02:14.887894,"(13.0, 99999, 99990)","(7.0, 8.2, 8.114285714285714)","(31.0, 760.0, 290.0)","(3.5, 4.1, 3.936206896551724)","(5.5, 7.0, 6.457142857142857)","(4.6, 5.8, 5.6)","(3.8, 4.2, 4.014634146341463)"
16-12-2022 11:02:15.930469,"(13.0, 99999, 99990)","(7.0, 8.2, 8.114285714285714)","(31.0, 220.0, 110.0)","(3.5, 4.1, 3.936206896551724)","(5.5, 7.0, 6.466666666666667)","(4.6, 5.8, 5.627272727272727)","(3.8, 4.2, 4.014634146341463)"
16-12-2022 11:02:16.896157,"(13.0, 99999, 99990)","(7.0, 8.2, 8.114285714285714)","(31.0, 220.0, 110.0)","(3.5, 4.1, 3.936206896551724)","(5.5, 7.0, 6.466666666666667)","(4.6, 5.9, 5.627272727272727)","(3.8, 4.2, 4.014634146341463)"
16-12-2022 11:02:17.877519,"(13.0, 99999, 99990)","(7.0, 8.2, 8.114285714285714)","(31.0, 220.0, 110.0)","(3.5, 4.1, 3.936206896551724)","(5.5, 7.0, 6.6000000000000005)","(4.6, 5.9, 5.7)","(3.8, 4.2, 4.014634146341463)"
16-12-2022 11:02:18.879564,"(13.0, 99999, 99990)","(7.0, 8.2, 8.114285714285714)","(31.0, 220.0, 110.0)","(3.5, 4.1, 3.936206896551724)","(5.5, 7.0, 6.6000000000000005)","(4.6, 5.9, 5.7)","(3.8, 4.2, 4.014634146341463)"
16-12-2022 11:02:19.936291,"(13.0, 99999, 99990)","(7.0, 8.2, 8.114285714285714)","(31.0, 220.0, 110.0)","(3.5, 4.1, 3.936206896551724)","(5.5, 7.0, 6.847619047619047)","(4.6, 5.9, 5.525)","(3.8, 4.2, 4.014634146341463)"
16-12-2022 11:02:20.991957,"(13.0, 99999, 99990)","(7.0, 8.2, 8.114285714285714)","(31.0, 220.0, 158.33333333333331)","(3.5, 4.1, 3.936206896551724)","(5.5, 7.0, 6.6000000000000005)","(4.6, 5.9, 5.881818181818182)","(3.8, 4.2, 4.014634146341463)"
16-12-2022 11:02:22.127440,"(13.0, 99999, 99990)","(7.0, 8.2, 8.114285714285714)","(31.0, 210.0, 158.33333333333331)","(3.5, 4.1, 3.936206896551724)","(5.5, 7.0, 6.6000000000000005)","(4.6, 5.9, 5.65)","(3.8, 4.2, 4.014634146341463)"
16-12-2022 11:02:23.154646,"(13.0, 99999, 99990)","(7.0, 8.2, 8.114285714285714)","(31.0, 210.0, 158.33333333333331)","(3.5, 4.1, 3.9586956521739127)","(5.5, 7.0, 6.85)","(4.6, 5.9, 5.68125)","(3.8, 4.2, 4.014634146341463)"
16-12-2022 11:02:24.160472,"(13.0, 99999, 99990)","(7.0, 8.6, 8.457142857142857)","(31.0, 210.0, 158.33333333333331)","(3.5, 4.1, 3.9)","(5.5, 7.0, 6.85)","(4.6, 5.9, 5.65)","(3.8, 4.2, 4.014634146341463)"
16-12-2022 11:02:25.176720,"(13.0, 99999, 99990)","(7.0, 8.6, 8.2)","(31.0, 200.0, 127.5)","(3.5, 4.0, 3.826923076923077)","(5.5, 7.0, 6.828571428571428)","(4.6, 5.9, 5.65)","(3.8, 4.2, 4.014634146341463)"
16-12-2022 11:02:26.192940,"(13.0, 99999, 99990)","(7.0, 8.6, 8.4)","(31.0, 200.0, 127.5)","(3.5, 4.0, 3.8088235294117645)","(5.5, 7.0, 6.866666666666667)","(4.6, 5.9, 5.65)","(3.8, 4.2, 4.014634146341463)"
16-12-2022 11:02:27.194582,"(13.0, 99999, 99990)","(7.0, 8.6, 8.5)","(31.0, 200.0, 127.5)","(3.5, 4.0, 3.7833333333333337)","(5.5, 7.0, 6.866666666666667)","(4.6, 5.9, 5.65)","(3.8, 4.2, 4.014634146341463)"
16-12-2022 11:02:28.235330,"(13.0, 99999, 99990)","(7.0, 8.6, 8.51578947368421)","(31.0, 200.0, 127.5)","(3.5, 4.0, 3.7833333333333337)","(5.5, 7.0, 6.866666666666667)","(4.6, 5.9, 5.65)","(3.8, 4.2, 4.014634146341463)"
16-12-2022 11:02:29.249586,"(13.0, 99999, 99990)","(7.0, 8.6, 8.466666666666667)","(31.0, 200.0, 127.5)","(3.5, 4.0, 3.7833333333333337)","(5.5, 7.0, 6.866666666666667)","(4.6, 5.9, 5.65)","(3.8, 4.2, 4.014634146341463)"
16-12-2022 11:02:30.250852,"(13.0, 99999, 99990)","(7.0, 8.6, 8.466666666666667)","(31.0, 200.0, 127.5)","(3.5, 4.0, 3.7833333333333337)","(5.5, 7.0, 6.895652173913043)","(4.6, 5.9, 5.65)","(3.8, 4.2, 4.144660194174757)"
16-12-2022 11:02:31.309631,"(13.0, 99999, 99990)","(7.0, 8.6, 8.466666666666667)","(31.0, 200.0, 127.5)","(3.5, 3.95, 3.838888888888889)","(5.5, 7.0, 6.895652173913043)","(4.6, 5.9, 5.65)","(3.8, 4.2, 4.144660194174757)"
16-12-2022 11:02:32.290633,"(13.0, 99999, 99990)","(7.0, 8.6, 8.466666666666667)","(31.0, 200.0, 127.5)","(3.5, 3.95, 3.838888888888889)","(5.5, 7.0, 6.895652173913043)","(4.6, 5.9, 5.65)","(3.8, 4.2, 4.144660194174757)"
16-12-2022 11:02:33.347255,"(13.0, 99999, 99990)","(7.0, 8.6, 8.466666666666667)","(31.0, 200.0, 127.5)","(3.5, 3.95, 3.838888888888889)","(5.5, 7.0, 6.895652173913043)","(4.6, 5.9, 5.65)","(3.8, 4.2, 4.088700564971751)"
16-12-2022 11:02:34.457674,"(13.0, 99999, 99990)","(7.0, 8.6, 8.466666666666667)","(31.0, 200.0, 127.5)","(3.5, 3.95, 3.7892857142857146)","(5.5, 7.0, 6.895652173913043)","(4.6, 5.9, 5.550000000000001)","(3.8, 4.1, 4.08876404494382)"
16-12-2022 11:02:35.529595,"(13.0, 99999, 99990)","(7.0, 8.6, 8.466666666666667)","(31.0, 200.0, 127.5)","(3.5, 3.95, 3.7892857142857146)","(5.5, 7.0, 6.895652173913043)","(4.6, 5.9, 5.550000000000001)","(3.8, 4.1, 4.08876404494382)"
16-12-2022 11:02:36.544324,"(13.0, 99999, 99990)","(7.0, 8.6, 8.466666666666667)","(31.0, 200.0, 130.0)","(3.5, 3.95, 3.7892857142857146)","(5.5, 7.0, 6.895652173913043)","(4.6, 5.9, 5.550000000000001)","(3.8, 4.1, 4.08876404494382)"
16-12-2022 11:02:37.494800,"(13.0, 99999, 99990)","(7.0, 8.6, 8.466666666666667)","(31.0, 200.0, 130.0)","(3.5, 3.95, 3.7892857142857146)","(5.5, 7.0, 6.895652173913043)","(4.6, 5.9, 5.688888888888889)","(3.8, 4.1, 3.9823529411764707)"
16-12-2022 11:02:38.458621,"(13.0, 99999, 99990)","(7.0, 9.4, 8.866666666666667)","(31.0, 200.0, 130.0)","(3.5, 4.0, 3.8157894736842106)","(5.5, 7.0, 6.895652173913043)","(4.6, 5.8, 5.688888888888889)","(3.8, 4.1, 3.914285714285714)"
16-12-2022 11:02:39.379159,"(13.0, 99999, 99990)","(7.0, 9.4, 8.784615384615384)","(31.0, 200.0, 127.5)","(3.5, 4.0, 3.844444444444444)","(5.5, 7.0, 6.895652173913043)","(4.6, 5.8, 5.688888888888889)","(3.8, 4.0, 3.903225806451613)"
16-12-2022 11:02:40.397222,"(13.0, 99999, 99990)","(7.0, 9.4, 8.784615384615384)","(31.0, 200.0, 127.5)","(3.5, 4.0, 3.832)","(5.5, 7.0, 6.895652173913043)","(4.6, 5.8, 5.688888888888889)","(3.8, 4.0, 3.818181818181818)"
16-12-2022 11:02:41.419160,"(13.0, 99999, 99990)","(7.0, 9.2, 8.75)","(31.0, 200.0, 127.5)","(3.5, 4.0, 3.832)","(5.5, 7.0, 6.895652173913043)","(4.6, 5.8, 5.688888888888889)","(3.8, 4.0, 3.7916666666666665)"
16-12-2022 11:02:42.527707,"(14.0, 99999, 99990)","(7.0, 9.2, 8.75)","(31.0, 200.0, 127.5)","(3.3, 3.9, 3.8099999999999996)","(5.5, 7.0, 6.895652173913043)","(4.6, 5.8, 5.688888888888889)","(3.7, 4.0, 3.7916666666666665)"
16-12-2022 11:02:43.581837,"(14.0, 99999, 99990)","(7.0, 9.2, 8.75)","(31.0, 200.0, 127.5)","(3.3, 3.9, 3.8099999999999996)","(5.5, 7.0, 6.9757575757575765)","(4.6, 5.8, 5.688888888888889)","(3.7, 4.0, 3.7916666666666665)"
16-12-2022 11:02:44.599284,"(14.0, 99999, 99990)","(7.0, 9.2, 8.75)","(31.0, 200.0, 113.33333333333334)","(3.3, 3.9, 3.8099999999999996)","(5.5, 7.4, 6.9757575757575765)","(4.6, 5.8, 5.688888888888889)","(3.7, 4.0, 3.7916666666666665)"
16-12-2022 11:02:45.574572,"(14.0, 99999, 99990)","(7.0, 9.2, 8.75)","(31.0, 200.0, 127.5)","(3.3, 3.9, 3.7714285714285714)","(5.5, 7.4, 6.9757575757575765)","(4.6, 5.8, 5.688888888888889)","(3.7, 4.0, 3.8484848484848486)"
16-12-2022 11:02:46.563584,"(14.0, 99999, 99990)","(7.0, 9.2, 8.75)","(31.0, 200.0, 127.5)","(3.3, 3.9, 3.7714285714285714)","(5.5, 7.4, 7.033333333333333)","(4.6, 5.8, 5.688888888888889)","(3.7, 3.95, 3.815)"
16-12-2022 11:02:47.605242,"(14.0, 99999, 99990)","(7.0, 9.2, 8.75)","(31.0, 200.0, 130.0)","(3.3, 3.9, 3.7714285714285714)","(5.5, 7.4, 6.825)","(4.6, 5.8, 5.688888888888889)","(3.7, 3.95, 3.815)"
16-12-2022 11:02:48.626091,"(14.0, 99999, 99990)","(7.0, 9.2, 8.75)","(31.0, 200.0, 130.0)","(3.3, 3.9, 3.7714285714285714)","(5.5, 7.2, 6.88)","(4.6, 5.8, 5.55)","(3.7, 3.95, 3.8)"
16-12-2022 11:02:49.614866,"(14.0, 99999, 99990)","(7.0, 9.2, 8.862499999999999)","(31.0, 200.0, 130.0)","(3.3, 3.9, 3.7714285714285714)","(5.5, 7.2, 6.88)","(4.6, 5.8, 5.55)","(3.7, 3.95, 3.8)"
16-12-2022 11:02:50.613339,"(14.0, 99999, 99990)","(7.0, 9.2, 8.862499999999999)","(31.0, 200.0, 130.0)","(3.3, 3.9, 3.7714285714285714)","(5.5, 7.2, 6.88)","(4.6, 5.8, 5.55)","(3.7, 3.95, 3.8)"
16-12-2022 11:02:51.594691,"(14.0, 99999, 99990)","(7.0, 9.2, 8.862499999999999)","(31.0, 200.0, 130.0)","(3.3, 3.9, 3.7714285714285714)","(5.5, 7.2, 6.9714285714285715)","(4.6, 5.8, 5.55)","(3.7, 3.95, 3.8)"
16-12-2022 11:02:52.617009,"(14.0, 99999, 99990)","(7.0, 9.2, 8.862499999999999)","(31.0, 200.0, 130.0)","(3.3, 3.9, 3.7714285714285714)","(5.5, 7.2, 6.9714285714285715)","(4.6, 5.8, 5.55)","(3.7, 3.95, 3.8)"
16-12-2022 11:02:53.683330,"(14.0, 99999, 99990)","(7.0, 9.2, 8.862499999999999)","(31.0, 200.0, 130.0)","(3.3, 3.9, 3.768292682926829)","(5.5, 7.2, 6.9714285714285715)","(4.6, 5.8, 5.55)","(3.7, 3.95, 3.8)"
16-12-2022 11:02:54.680865,"(14.0, 99999, 99990)","(7.0, 9.2, 8.862499999999999)","(31.0, 200.0, 130.0)","(3.3, 3.9, 3.768292682926829)","(5.5, 7.2, 6.9714285714285715)","(4.6, 5.8, 5.55)","(3.7, 3.95, 3.8)"
16-12-2022 11:02:55.706860,"(14.0, 99999, 99990)","(7.0, 8.6, 8.575)","(31.0, 200.0, 130.0)","(3.3, 3.9, 3.768292682926829)","(5.5, 7.2, 6.9714285714285715)","(4.6, 5.8, 5.704761904761905)","(3.7, 3.95, 3.8813559322033897)"
16-12-2022 11:02:56.634950,"(14.0, 99999, 99990)","(7.0, 8.6, 8.48235294117647)","(31.0, 200.0, 130.0)","(3.3, 3.9, 3.768292682926829)","(5.5, 7.2, 6.9714285714285715)","(4.6, 5.8, 5.704761904761905)","(3.7, 3.95, 3.8813559322033897)"
16-12-2022 11:02:57.634947,"(14.0, 99999, 99990)","(7.0, 9.4, 9.1)","(31.0, 200.0, 130.0)","(3.3, 3.9, 3.768292682926829)","(5.5, 7.2, 6.9714285714285715)","(4.6, 5.8, 5.704761904761905)","(3.7, 3.95, 3.8)"
16-12-2022 11:02:58.597782,"(14.0, 99999, 99990)","(7.0, 9.2, 8.933333333333334)","(31.0, 200.0, 127.5)","(3.3, 3.9, 3.768292682926829)","(5.5, 7.2, 6.9714285714285715)","(4.6, 5.8, 5.704761904761905)","(3.7, 3.95, 3.795714285714286)"
16-12-2022 11:02:59.593452,"(14.0, 99999, 99990)","(7.0, 9.2, 8.766666666666666)","(31.0, 200.0, 130.0)","(3.3, 3.9, 3.7714285714285714)","(5.5, 7.2, 6.9714285714285715)","(4.6, 5.8, 5.704761904761905)","(3.7, 3.95, 3.795714285714286)"
16-12-2022 11:03:00.656340,"(14.0, 99999, 99990)","(7.0, 9.2, 8.766666666666666)","(31.0, 200.0, 130.0)","(3.3, 3.9, 3.7714285714285714)","(5.5, 7.2, 6.9714285714285715)","(4.6, 5.8, 5.704761904761905)","(3.7, 3.95, 3.791176470588235)"
16-12-2022 11:03:01.614707,"(14.0, 99999, 99990)","(7.0, 9.2, 8.766666666666666)","(31.0, 200.0, 130.0)","(3.3, 3.9, 3.7683673469387755)","(5.5, 7.2, 6.9714285714285715)","(4.6, 5.8, 5.704761904761905)","(3.7, 3.95, 3.8173076923076925)"
16-12-2022 11:03:02.560746,"(14.0, 99999, 99990)","(7.0, 9.2, 8.766666666666666)","(31.0, 200.0, 127.5)","(3.3, 3.95, 3.774489795918367)","(5.5, 7.2, 6.9714285714285715)","(4.6, 5.8, 5.704761904761905)","(3.7, 4.0, 3.824074074074074)"
16-12-2022 11:03:03.582610,"(14.0, 99999, 99990)","(7.0, 9.2, 8.766666666666666)","(31.0, 200.0, 127.5)","(3.3, 3.95, 3.774489795918367)","(5.5, 7.2, 7.031578947368421)","(4.6, 5.8, 5.704761904761905)","(3.7, 4.0, 3.847560975609756)"
16-12-2022 11:03:04.595822,"(14.0, 99999, 99990)","(7.0, 9.2, 8.872727272727273)","(31.0, 200.0, 127.5)","(3.3, 3.95, 3.774489795918367)","(5.5, 7.2, 7.054545454545455)","(4.6, 5.8, 5.704761904761905)","(3.7, 4.0, 3.847560975609756)"
16-12-2022 11:03:05.665199,"(14.0, 99999, 99990)","(7.0, 9.2, 8.872727272727273)","(31.0, 200.0, 127.5)","(3.3, 3.95, 3.774489795918367)","(5.5, 7.2, 6.933333333333334)","(4.6, 5.8, 5.704761904761905)","(3.7, 4.0, 3.847560975609756)"
16-12-2022 11:03:06.673525,"(14.0, 99999, 99990)","(7.0, 9.2, 9.0)","(31.0, 200.0, 127.5)","(3.3, 3.95, 3.774489795918367)","(5.5, 7.2, 6.933333333333334)","(4.6, 5.8, 5.704761904761905)","(3.7, 4.0, 3.8214285714285716)"
16-12-2022 11:03:07.675857,"(14.0, 99999, 99990)","(7.0, 9.2, 9.0)","(31.0, 200.0, 127.5)","(3.3, 3.95, 3.774489795918367)","(5.5, 7.2, 6.933333333333334)","(4.6, 5.8, 5.704761904761905)","(3.7, 4.0, 3.855263157894737)"
16-12-2022 11:03:08.643404,"(14.0, 99999, 99990)","(7.0, 9.2, 9.0)","(31.0, 200.0, 127.5)","(3.3, 3.95, 3.774489795918367)","(5.5, 7.2, 6.933333333333334)","(4.6, 5.8, 5.704761904761905)","(3.7, 3.95, 3.855263157894737)"
16-12-2022 11:03:09.657921,"(14.0, 99999, 99990)","(7.0, 9.2, 9.0)","(31.0, 200.0, 127.5)","(3.3, 3.95, 3.774489795918367)","(5.5, 7.2, 6.933333333333334)","(4.6, 5.8, 5.704761904761905)","(3.7, 3.95, 3.855263157894737)"
16-12-2022 11:03:10.717918,"(14.0, 99999, 99990)","(7.0, 9.2, 9.0)","(31.0, 200.0, 127.5)","(3.3, 3.95, 3.774489795918367)","(5.5, 7.2, 6.933333333333334)","(4.6, 5.8, 5.704761904761905)","(3.7, 3.95, 3.8293103448275865)"
16-12-2022 11:03:11.747239,"(14.0, 99999, 99990)","(7.0, 9.2, 9.0)","(31.0, 200.0, 127.5)","(3.3, 3.95, 3.774489795918367)","(5.5, 7.2, 6.933333333333334)","(4.6, 5.8, 5.704761904761905)","(3.7, 3.95, 3.8293103448275865)"
16-12-2022 11:03:12.740857,"(14.0, 99999, 99990)","(7.0, 9.2, 9.0)","(31.0, 200.0, 130.0)","(3.3, 3.95, 3.774489795918367)","(5.5, 7.2, 6.933333333333334)","(4.6, 5.8, 5.704761904761905)","(3.7, 3.95, 3.8)"
16-12-2022 11:03:13.716849,"(14.0, 99999, 99990)","(7.0, 9.2, 9.0)","(31.0, 200.0, 130.0)","(3.3, 3.95, 3.774489795918367)","(5.5, 7.2, 6.933333333333334)","(4.6, 5.8, 5.704761904761905)","(3.5, 3.9, 3.8)"
16-12-2022 11:03:14.722103,"(14.0, 99999, 99990)","(7.0, 9.2, 8.872727272727273)","(31.0, 200.0, 130.0)","(3.3, 3.95, 3.7708333333333335)","(5.5, 7.2, 6.933333333333334)","(4.6, 5.8, 5.704761904761905)","(3.5, 3.9, 3.8)"
16-12-2022 11:03:15.726850,"(14.0, 99999, 99990)","(7.0, 9.2, 8.872727272727273)","(31.0, 200.0, 130.0)","(3.3, 3.95, 3.7708333333333335)","(5.5, 7.2, 6.933333333333334)","(4.6, 5.8, 5.704761904761905)","(3.5, 3.9, 3.8)"
16-12-2022 11:03:16.818227,"(14.0, 99999, 99990)","(7.0, 9.2, 8.872727272727273)","(31.0, 200.0, 132.5)","(3.3, 3.95, 3.7708333333333335)","(5.5, 7.2, 6.933333333333334)","(4.6, 5.8, 5.704761904761905)","(3.5, 3.9, 3.8)"
16-12-2022 11:03:17.839895,"(14.0, 99999, 99990)","(7.0, 9.2, 8.872727272727273)","(31.0, 200.0, 132.5)","(3.3, 3.95, 3.7708333333333335)","(5.5, 7.2, 6.933333333333334)","(4.6, 5.8, 5.704761904761905)","(3.5, 3.9, 3.8)"
16-12-2022 11:03:18.837350,"(14.0, 99999, 99990)","(7.0, 9.2, 8.736363636363636)","(31.0, 200.0, 132.5)","(3.3, 3.95, 3.7708333333333335)","(5.5, 7.2, 6.933333333333334)","(4.6, 5.8, 5.704761904761905)","(3.5, 3.9, 3.746875)"
16-12-2022 11:03:19.792133,"(14.0, 99999, 99990)","(7.0, 9.2, 8.736363636363636)","(31.0, 200.0, 132.5)","(3.3, 3.95, 3.7708333333333335)","(5.5, 7.2, 6.933333333333334)","(4.6, 5.8, 5.704761904761905)","(3.5, 3.9, 3.746875)"
16-12-2022 11:03:20.769226,"(14.0, 99999, 99990)","(7.0, 9.2, 8.736363636363636)","(31.0, 200.0, 132.5)","(3.3, 3.95, 3.7708333333333335)","(5.5, 7.2, 6.933333333333334)","(4.6, 5.8, 5.725)","(3.5, 3.9, 3.743478260869565)"
16-12-2022 11:03:21.733868,"(14.0, 99999, 99990)","(7.0, 9.2, 8.736363636363636)","(31.0, 200.0, 132.5)","(3.3, 3.95, 3.7708333333333335)","(5.5, 7.2, 7.0476190476190474)","(4.6, 5.8, 5.754545454545454)","(3.5, 3.9, 3.713793103448276)"
16-12-2022 11:03:22.732276,"(14.0, 99999, 99990)","(7.0, 9.2, 8.736363636363636)","(31.0, 200.0, 132.5)","(3.3, 3.95, 3.7708333333333335)","(5.5, 7.2, 7.0476190476190474)","(4.6, 5.8, 5.754545454545454)","(3.5, 3.9, 3.713793103448276)"
16-12-2022 11:03:23.725203,"(14.0, 99999, 99990)","(7.0, 9.2, 8.975)","(31.0, 200.0, 132.5)","(3.3, 3.95, 3.7708333333333335)","(5.5, 7.2, 7.0476190476190474)","(4.6, 5.8, 5.754545454545454)","(3.5, 3.9, 3.713793103448276)"
16-12-2022 11:03:24.727222,"(14.0, 99999, 99990)","(7.0, 9.4, 9.181818181818182)","(31.0, 200.0, 132.5)","(3.3, 3.95, 3.7708333333333335)","(5.5, 7.2, 7.0476190476190474)","(4.6, 5.8, 5.754545454545454)","(3.5, 3.9, 3.713793103448276)"
16-12-2022 11:03:25.745541,"(14.0, 99999, 99990)","(7.0, 9.4, 9.1)","(31.0, 200.0, 146.0)","(3.3, 3.95, 3.7708333333333335)","(5.5, 7.2, 7.0476190476190474)","(4.6, 5.8, 5.754545454545454)","(3.5, 3.9, 3.713793103448276)"
