,Lala Noel,Hailey Lainey,Especial Pip,You Yang Yaala,Amlin Princess,No Holds Barred,Sailors Girl,Alfie Solomon
09-01-2023 12:08:44.366483,"(6.0, 8.2, 7.865116279069767)","(8.5, 11.0, 10.152173913043478)","(3.5, 4.2, 4.053846153846154)","(11.0, 18.0, 17.238095238095237)","(5.0, 6.4, 6.188235294117647)","(4.6, 6.2, 5.857142857142857)","(9.0, 14.5, 14.3)","(9.0, 14.0, 13.75)"
09-01-2023 12:08:45.571051,"(6.0, 8.2, 7.865116279069767)","(8.5, 11.0, 10.044897959183674)","(3.5, 4.2, 4.053846153846154)","(11.0, 18.0, 17.238095238095237)","(5.0, 6.4, 6.222222222222222)","(4.6, 6.2, 5.857142857142857)","(9.0, 14.5, 13.96875)","(9.0, 14.0, 13.75)"
09-01-2023 12:08:46.776264,"(6.0, 8.2, 7.865116279069767)","(8.5, 11.0, 10.044897959183674)","(3.5, 4.2, 4.053846153846154)","(11.0, 18.0, 17.238095238095237)","(5.0, 6.4, 6.222222222222222)","(4.6, 6.2, 5.857142857142857)","(9.0, 15.0, 14.785714285714285)","(9.0, 14.0, 13.75)"
09-01-2023 12:08:47.922420,"(6.0, 8.2, 7.865116279069767)","(8.5, 11.0, 9.982608695652175)","(3.5, 4.2, 4.053846153846154)","(11.0, 18.0, 17.238095238095237)","(5.0, 6.4, 6.142857142857143)","(4.6, 6.2, 5.857142857142857)","(9.0, 15.0, 14.461538461538462)","(9.0, 14.0, 13.75)"
09-01-2023 12:08:49.096691,"(6.0, 8.2, 7.865116279069767)","(8.5, 11.0, 9.982608695652175)","(3.5, 4.2, 4.053846153846154)","(11.0, 18.0, 17.238095238095237)","(5.0, 6.4, 6.222222222222222)","(4.6, 6.2, 5.857142857142857)","(9.0, 15.5, 14.6)","(9.0, 14.0, 13.75)"
09-01-2023 12:08:50.296001,"(6.0, 8.2, 7.865116279069767)","(8.5, 11.0, 10.044897959183674)","(3.5, 4.2, 4.053846153846154)","(11.0, 18.0, 17.238095238095237)","(5.0, 6.4, 6.222222222222222)","(4.6, 6.2, 5.857142857142857)","(9.0, 15.5, 14.6)","(9.0, 14.0, 13.68421052631579)"
09-01-2023 12:08:51.498427,"(6.0, 8.2, 7.865116279069767)","(8.5, 11.0, 9.982608695652175)","(3.5, 4.2, 4.053846153846154)","(11.0, 18.0, 17.238095238095237)","(5.0, 6.4, 6.142857142857143)","(4.6, 6.2, 5.857142857142857)","(9.0, 15.5, 14.825)","(9.0, 14.0, 13.727272727272727)"
09-01-2023 12:08:52.729839,"(6.0, 8.2, 7.865116279069767)","(8.5, 11.0, 9.982608695652175)","(3.5, 4.2, 4.053846153846154)","(11.0, 18.0, 17.238095238095237)","(5.0, 6.4, 6.222222222222222)","(4.6, 6.2, 5.771428571428571)","(9.0, 15.5, 14.825)","(9.0, 14.0, 13.727272727272727)"
09-01-2023 12:08:53.955680,"(6.0, 8.2, 7.866666666666666)","(8.5, 11.0, 9.982608695652175)","(3.5, 4.2, 4.048)","(11.0, 18.0, 17.333333333333332)","(5.0, 6.4, 6.111111111111112)","(4.6, 6.2, 5.699999999999999)","(9.0, 15.5, 14.825)","(9.0, 14.0, 13.727272727272727)"
09-01-2023 12:08:55.146077,"(6.0, 8.2, 7.866666666666666)","(8.5, 11.0, 10.093023255813954)","(3.5, 4.2, 4.048)","(11.0, 18.0, 17.333333333333332)","(5.0, 6.4, 6.111111111111112)","(4.6, 6.0, 5.73)","(9.0, 15.5, 14.825)","(9.0, 14.0, 13.727272727272727)"
09-01-2023 12:08:56.321713,"(6.0, 8.2, 7.866666666666666)","(8.5, 11.0, 9.982608695652175)","(3.5, 4.2, 4.048)","(11.0, 18.0, 17.333333333333332)","(5.0, 6.4, 6.111111111111112)","(4.6, 6.0, 5.73)","(9.0, 15.5, 14.916666666666666)","(9.0, 14.0, 13.727272727272727)"
09-01-2023 12:08:57.543905,"(6.0, 8.2, 7.866666666666666)","(8.5, 11.0, 9.730232558139534)","(3.5, 4.2, 4.048)","(11.0, 18.0, 17.333333333333332)","(5.0, 6.4, 6.111111111111112)","(4.6, 6.0, 5.73)","(9.0, 15.0, 14.75)","(9.0, 14.0, 13.3)"
09-01-2023 12:08:58.677112,"(6.0, 8.4, 8.372)","(8.5, 11.0, 9.911627906976745)","(3.5, 4.2, 4.042857142857143)","(11.0, 18.0, 17.333333333333332)","(5.0, 6.4, 6.111111111111112)","(4.6, 6.0, 5.73)","(9.0, 15.0, 14.75)","(9.0, 14.0, 13.375)"
09-01-2023 12:08:59.812721,"(6.0, 8.4, 8.359633027522936)","(8.5, 11.0, 9.838297872340425)","(3.5, 4.2, 4.042857142857143)","(11.0, 18.0, 17.333333333333332)","(5.0, 6.4, 6.111111111111112)","(4.6, 6.0, 5.73)","(9.0, 15.0, 14.75)","(9.0, 13.5, 12.928571428571429)"
09-01-2023 12:09:00.972418,"(6.0, 8.4, 8.35)","(8.5, 11.0, 9.911627906976745)","(3.5, 4.2, 4.048)","(11.0, 18.0, 17.333333333333332)","(5.0, 6.4, 6.111111111111112)","(4.6, 6.0, 5.73)","(9.0, 15.0, 14.75)","(9.0, 13.5, 13.2)"
09-01-2023 12:09:02.127848,"(6.0, 8.4, 8.35)","(8.5, 11.0, 9.911627906976745)","(3.5, 4.2, 4.048)","(11.0, 18.0, 17.333333333333332)","(5.0, 6.4, 6.111111111111112)","(4.6, 6.0, 5.73)","(9.0, 15.0, 14.7)","(9.0, 13.5, 13.2)"
09-01-2023 12:09:03.324327,"(6.0, 8.4, 8.322666666666667)","(8.5, 11.0, 9.911627906976745)","(3.5, 4.2, 4.026086956521739)","(11.0, 18.0, 17.333333333333332)","(5.0, 6.4, 6.111111111111112)","(4.6, 6.0, 5.73)","(9.0, 15.5, 14.75)","(9.0, 13.5, 12.96)"
09-01-2023 12:09:04.542635,"(6.0, 8.4, 8.322666666666667)","(8.5, 11.0, 9.911627906976745)","(3.5, 4.2, 4.0095238095238095)","(11.0, 18.0, 17.333333333333332)","(5.0, 6.4, 6.111111111111112)","(4.6, 6.0, 5.73)","(9.0, 15.5, 14.8)","(9.0, 13.5, 12.96)"
09-01-2023 12:09:05.783731,"(6.0, 8.4, 8.384)","(8.5, 11.0, 9.984615384615385)","(3.5, 4.2, 4.02)","(11.0, 18.0, 17.333333333333332)","(5.0, 6.4, 6.214285714285714)","(4.6, 6.0, 5.653846153846154)","(9.0, 15.0, 14.571428571428571)","(9.0, 13.5, 12.9)"
09-01-2023 12:09:07.242189,"(6.0, 8.8, 8.683870967741935)","(8.5, 11.0, 9.838297872340425)","(3.5, 4.3, 4.1466666666666665)","(11.0, 18.0, 17.333333333333332)","(5.0, 6.4, 6.214285714285714)","(4.6, 6.0, 5.751428571428572)","(9.0, 15.5, 15.214285714285714)","(9.0, 13.5, 12.794117647058824)"
09-01-2023 12:09:08.642956,"(6.0, 8.8, 8.726315789473684)","(8.5, 11.0, 9.815384615384614)","(3.5, 4.2, 4.1466666666666665)","(11.0, 18.0, 17.32)","(5.0, 6.4, 6.214285714285714)","(4.6, 5.9, 5.783870967741936)","(9.0, 15.5, 15.115384615384615)","(9.0, 13.5, 12.8)"
09-01-2023 12:09:09.954839,"(6.0, 8.8, 8.740425531914894)","(8.5, 11.0, 9.815384615384614)","(3.5, 4.2, 4.11)","(11.0, 18.0, 17.32)","(5.0, 6.4, 6.214285714285714)","(4.6, 5.9, 5.783870967741936)","(9.0, 15.5, 15.076923076923077)","(9.0, 14.0, 12.607142857142858)"
09-01-2023 12:09:11.525555,"(6.0, 8.8, 8.740425531914894)","(8.5, 11.0, 9.803636363636363)","(3.4, 4.2, 4.11)","(12.0, 18.0, 17.32)","(5.0, 6.4, 6.266666666666667)","(4.6, 5.9, 5.751428571428572)","(10.0, 16.0, 15.076923076923077)","(10.0, 14.0, 13.161290322580644)"
09-01-2023 12:09:12.985116,"(6.0, 8.8, 8.740425531914894)","(8.5, 11.0, 9.803636363636363)","(3.4, 4.2, 4.11)","(12.0, 18.0, 16.9375)","(5.0, 6.4, 6.266666666666667)","(4.6, 5.9, 5.783870967741936)","(10.0, 16.0, 15.25)","(10.0, 14.0, 13.038461538461538)"
09-01-2023 12:09:14.239402,"(6.0, 8.8, 8.740425531914894)","(8.5, 11.0, 9.803636363636363)","(3.4, 4.2, 4.11)","(12.0, 18.0, 17.015625)","(5.0, 6.4, 6.266666666666667)","(4.6, 5.9, 5.783870967741936)","(10.0, 16.0, 15.25)","(10.0, 13.5, 13.0)"
09-01-2023 12:09:15.482638,"(6.0, 8.8, 8.740425531914894)","(8.5, 11.0, 9.815384615384614)","(3.4, 4.2, 4.11)","(12.0, 18.0, 17.015625)","(5.0, 6.4, 6.266666666666667)","(4.6, 5.9, 5.783870967741936)","(10.0, 16.0, 15.25)","(10.0, 13.5, 12.857142857142858)"
09-01-2023 12:09:16.725020,"(6.0, 8.8, 8.744)","(8.5, 11.0, 9.815384615384614)","(3.4, 4.2, 4.11)","(12.0, 18.0, 17.015625)","(5.0, 6.4, 6.207407407407407)","(4.6, 5.9, 5.816279069767442)","(10.0, 16.0, 15.166666666666666)","(10.0, 13.5, 13.0)"
09-01-2023 12:09:17.932837,"(6.0, 8.8, 8.744)","(8.5, 11.0, 9.815384615384614)","(3.4, 4.2, 4.122222222222223)","(12.0, 18.0, 17.015625)","(5.0, 6.4, 6.207407407407407)","(4.6, 5.9, 5.816279069767442)","(10.0, 15.5, 15.222222222222221)","(10.0, 13.5, 13.0)"
09-01-2023 12:09:19.156556,"(6.0, 8.8, 8.744)","(8.5, 11.0, 9.803636363636363)","(3.4, 4.2, 4.122222222222223)","(12.0, 18.0, 17.015625)","(5.0, 6.4, 6.214285714285714)","(4.6, 5.9, 5.816279069767442)","(10.0, 15.5, 15.366666666666667)","(10.0, 13.5, 13.0)"
09-01-2023 12:09:20.414618,"(6.0, 8.8, 8.744)","(8.5, 11.0, 10.05)","(3.4, 4.2, 4.122222222222223)","(12.0, 18.0, 17.5)","(5.0, 6.4, 6.214285714285714)","(4.6, 5.9, 5.816279069767442)","(10.0, 15.5, 15.366666666666667)","(10.0, 13.5, 13.0)"
09-01-2023 12:09:21.698442,"(6.0, 8.8, 8.744)","(8.5, 10.5, 9.763636363636364)","(3.4, 4.2, 4.122222222222223)","(12.0, 18.0, 17.5)","(5.0, 6.4, 6.152380952380953)","(4.6, 5.9, 5.7893617021276595)","(10.0, 15.5, 15.166666666666666)","(10.0, 13.5, 13.0)"
09-01-2023 12:09:22.978172,"(6.0, 8.8, 8.744)","(8.5, 10.5, 9.763636363636364)","(3.4, 4.2, 4.105882352941177)","(12.0, 18.0, 17.5)","(5.0, 6.4, 6.094117647058823)","(4.6, 5.9, 5.816279069767442)","(10.0, 15.5, 15.222222222222221)","(10.0, 13.5, 13.0)"
09-01-2023 12:09:24.183960,"(6.0, 9.4, 9.053125000000001)","(8.5, 10.5, 9.7125)","(3.4, 4.2, 4.105882352941177)","(12.0, 18.0, 17.5)","(5.0, 6.2, 6.076190476190476)","(4.6, 5.9, 5.816279069767442)","(10.0, 15.5, 15.366666666666667)","(10.0, 13.5, 13.0)"
09-01-2023 12:09:25.408018,"(6.0, 9.4, 9.045070422535211)","(8.5, 10.5, 9.692307692307692)","(3.4, 4.2, 4.105882352941177)","(12.0, 18.0, 17.5)","(5.0, 6.2, 6.076190476190476)","(4.6, 5.9, 5.816279069767442)","(10.0, 15.5, 15.333333333333334)","(10.0, 13.5, 13.0)"
09-01-2023 12:09:26.549713,"(6.0, 9.4, 9.045070422535211)","(8.5, 10.5, 9.692307692307692)","(3.4, 4.2, 4.105882352941177)","(12.0, 18.0, 17.5)","(5.0, 6.2, 6.076190476190476)","(4.6, 5.9, 5.7893617021276595)","(10.0, 15.5, 15.166666666666666)","(10.0, 13.5, 13.0)"
09-01-2023 12:09:27.700321,"(6.0, 9.4, 9.045070422535211)","(8.5, 10.5, 9.692307692307692)","(3.4, 4.2, 4.105882352941177)","(12.0, 18.0, 17.5)","(5.0, 6.2, 6.076190476190476)","(4.6, 5.9, 5.786956521739131)","(10.0, 15.5, 15.115384615384615)","(10.0, 13.5, 13.0)"
09-01-2023 12:09:28.771420,"(6.0, 9.4, 9.045070422535211)","(8.5, 10.5, 9.855263157894738)","(3.4, 4.2, 4.105882352941177)","(12.0, 18.0, 17.5)","(5.0, 6.2, 6.076190476190476)","(4.6, 5.9, 5.5)","(10.0, 15.5, 15.3)","(10.0, 13.5, 13.0)"
09-01-2023 12:09:29.900631,"(6.0, 9.4, 9.045070422535211)","(8.5, 10.5, 9.930232558139535)","(3.4, 4.2, 4.1125)","(12.0, 18.0, 17.5)","(5.0, 6.2, 6.16)","(4.6, 5.5, 5.417808219178083)","(10.0, 15.5, 15.444444444444445)","(10.0, 13.5, 13.0)"
09-01-2023 12:09:31.054004,"(6.0, 9.4, 9.05945945945946)","(8.5, 10.5, 9.930232558139535)","(3.4, 4.2, 4.1866666666666665)","(12.0, 18.0, 17.642857142857142)","(5.0, 6.2, 6.04)","(4.6, 5.5, 5.4297872340425535)","(10.0, 16.0, 15.076923076923077)","(10.0, 13.5, 13.0)"
09-01-2023 12:09:32.293406,"(6.0, 9.4, 9.05945945945946)","(8.5, 10.5, 9.930232558139535)","(3.4, 4.2, 4.1)","(12.0, 18.5, 17.7)","(5.0, 6.2, 5.906593406593407)","(4.6, 5.5, 5.4350000000000005)","(10.0, 16.0, 15.25)","(10.0, 13.5, 13.25)"
09-01-2023 12:09:33.576026,"(6.0, 9.4, 9.305263157894737)","(8.5, 10.5, 9.947368421052632)","(3.4, 4.2, 4.12)","(12.0, 18.0, 17.7)","(5.0, 6.0, 5.90625)","(4.6, 5.5, 5.4350000000000005)","(10.0, 16.0, 15.875)","(10.0, 13.5, 13.25)"
09-01-2023 12:09:34.908544,"(6.0, 9.4, 9.305263157894737)","(8.5, 10.5, 9.947368421052632)","(3.4, 4.2, 4.12)","(12.0, 18.0, 17.7)","(5.0, 6.0, 5.90625)","(4.6, 5.5, 5.427450980392157)","(10.0, 16.0, 15.833333333333334)","(10.0, 13.5, 13.25)"
09-01-2023 12:09:36.312531,"(6.0, 9.4, 9.305263157894737)","(8.5, 10.5, 9.947368421052632)","(3.4, 4.2, 4.1)","(12.0, 18.0, 17.7)","(5.0, 6.0, 5.90625)","(4.6, 5.5, 5.435483870967742)","(10.0, 16.0, 15.555555555555555)","(10.0, 13.5, 13.25)"
09-01-2023 12:09:37.785937,"(6.0, 9.4, 9.305263157894737)","(8.5, 10.5, 9.947368421052632)","(3.4, 4.2, 4.128571428571429)","(12.0, 18.0, 17.65625)","(5.0, 6.0, 5.90625)","(4.6, 5.5, 5.4526315789473685)","(10.0, 16.0, 14.028571428571428)","(10.0, 13.5, 13.25)"
09-01-2023 12:09:39.049878,"(6.0, 9.4, 9.305263157894737)","(8.5, 10.5, 10.133333333333333)","(3.4, 4.2, 4.18)","(12.0, 18.5, 17.88095238095238)","(5.0, 6.0, 5.90625)","(4.6, 5.5, 5.4437500000000005)","(10.0, 15.0, 14.3)","(10.0, 13.5, 13.25)"
09-01-2023 12:09:40.284343,"(6.0, 9.4, 9.305263157894737)","(8.5, 10.5, 10.133333333333333)","(3.4, 4.2, 4.1923076923076925)","(12.0, 18.5, 17.88095238095238)","(5.0, 6.0, 5.907216494845361)","(4.6, 5.5, 5.45)","(10.0, 14.5, 14.287878787878787)","(10.0, 13.5, 13.25)"
09-01-2023 12:09:41.546977,"(6.0, 9.4, 9.305263157894737)","(8.5, 10.5, 10.133333333333333)","(3.4, 4.2, 4.1923076923076925)","(12.0, 18.5, 17.88095238095238)","(5.0, 6.0, 5.907216494845361)","(4.6, 5.5, 5.45)","(10.0, 14.5, 14.287878787878787)","(10.0, 13.5, 13.323529411764707)"
09-01-2023 12:09:42.877224,"(6.0, 9.4, 9.305263157894737)","(8.5, 10.5, 10.133333333333333)","(3.4, 4.2, 4.1923076923076925)","(12.0, 18.5, 17.88095238095238)","(5.0, 6.0, 5.907216494845361)","(4.6, 5.5, 5.45)","(10.0, 14.5, 14.166666666666666)","(10.0, 13.5, 13.323529411764707)"
09-01-2023 12:09:44.128901,"(6.0, 9.4, 9.305263157894737)","(8.5, 10.5, 10.133333333333333)","(3.4, 4.2, 4.174418604651162)","(12.0, 18.5, 18.066666666666666)","(5.0, 6.0, 5.821212121212121)","(4.6, 5.5, 5.423076923076923)","(10.0, 14.5, 14.130434782608695)","(10.0, 13.5, 11.666666666666666)"
09-01-2023 12:09:45.451222,"(6.0, 10.0, 9.657142857142857)","(8.5, 11.0, 10.538461538461538)","(3.4, 4.3, 4.182051282051281)","(12.0, 18.5, 18.066666666666666)","(5.0, 5.9, 5.821212121212121)","(4.6, 5.5, 5.428571428571429)","(10.0, 14.5, 14.130434782608695)","(10.0, 12.0, 11.529411764705882)"
09-01-2023 12:09:46.689749,"(6.0, 10.0, 9.7)","(8.5, 11.0, 10.571428571428571)","(3.4, 4.3, 4.182051282051281)","(12.0, 18.5, 17.714285714285715)","(5.0, 5.9, 5.805263157894737)","(4.6, 5.5, 5.4375)","(10.0, 14.5, 14.1875)","(10.0, 12.0, 11.565217391304348)"
09-01-2023 12:09:47.907011,"(6.0, 10.0, 9.7)","(8.5, 11.0, 10.571428571428571)","(3.4, 4.3, 4.182051282051281)","(12.0, 18.0, 17.666666666666668)","(5.0, 5.9, 5.805263157894737)","(4.6, 5.5, 5.444444444444445)","(10.0, 14.5, 14.272727272727273)","(10.0, 12.0, 11.565217391304348)"
09-01-2023 12:09:49.130557,"(6.0, 10.0, 9.7)","(8.5, 11.0, 10.571428571428571)","(3.4, 4.3, 4.182051282051281)","(12.0, 18.0, 17.5625)","(5.0, 5.9, 5.805263157894737)","(4.6, 5.5, 5.444444444444445)","(10.0, 14.5, 14.144444444444444)","(10.0, 12.0, 11.464285714285714)"
09-01-2023 12:09:50.333759,"(6.0, 10.0, 9.7)","(8.5, 11.0, 10.571428571428571)","(3.4, 4.3, 4.182051282051281)","(12.0, 18.0, 17.526315789473685)","(5.0, 5.9, 5.805263157894737)","(4.6, 5.5, 5.455882352941177)","(10.0, 14.5, 14.173469387755102)","(10.0, 12.0, 11.464285714285714)"
09-01-2023 12:09:51.536041,"(6.0, 10.5, 9.619565217391305)","(8.5, 11.0, 10.428571428571429)","(3.4, 4.3, 4.182051282051281)","(12.0, 18.0, 17.526315789473685)","(5.0, 5.9, 5.808108108108108)","(4.6, 5.5, 5.455882352941177)","(10.0, 14.5, 14.25)","(10.0, 12.0, 11.375)"
09-01-2023 12:09:52.702711,"(6.0, 10.5, 9.681818181818182)","(8.5, 11.0, 10.428571428571429)","(3.4, 4.3, 4.174418604651162)","(12.0, 18.0, 17.526315789473685)","(5.0, 5.9, 5.808108108108108)","(4.6, 5.5, 5.727586206896552)","(10.0, 14.5, 14.375)","(10.0, 12.0, 11.538461538461538)"
09-01-2023 12:09:53.851409,"(6.0, 10.0, 9.657142857142857)","(8.5, 10.5, 10.3125)","(3.4, 4.3, 4.174418604651162)","(12.0, 18.0, 17.526315789473685)","(5.0, 5.9, 5.808108108108108)","(4.6, 5.8, 5.7827586206896555)","(10.0, 14.5, 14.19047619047619)","(10.0, 12.0, 11.538461538461538)"
09-01-2023 12:09:55.045070,"(6.0, 10.0, 9.657142857142857)","(8.5, 10.5, 10.3125)","(3.4, 4.3, 4.166666666666667)","(12.0, 18.0, 17.615384615384617)","(5.0, 5.9, 5.996610169491525)","(4.6, 5.9, 5.7827586206896555)","(10.0, 14.5, 14.217391304347826)","(10.0, 12.0, 11.470588235294118)"
09-01-2023 12:09:56.222063,"(6.0, 9.8, 9.742857142857144)","(8.5, 10.5, 10.251612903225807)","(3.4, 4.2, 4.093333333333334)","(12.0, 18.0, 17.526315789473685)","(5.0, 6.0, 6.10625)","(4.6, 5.9, 5.6049999999999995)","(10.0, 14.5, 14.19047619047619)","(10.0, 12.0, 11.470588235294118)"
09-01-2023 12:09:57.413794,"(6.0, 10.5, 9.984375)","(8.5, 10.5, 10.107142857142858)","(3.4, 4.2, 4.1)","(12.0, 18.0, 17.526315789473685)","(5.0, 6.2, 6.292307692307692)","(4.6, 5.8, 5.362962962962963)","(10.0, 14.5, 14.130434782608695)","(10.0, 12.0, 11.470588235294118)"
09-01-2023 12:09:58.650456,"(6.0, 10.5, 10.017241379310345)","(8.5, 10.5, 10.094736842105263)","(3.4, 4.2, 4.114285714285715)","(12.0, 18.0, 17.526315789473685)","(5.0, 6.4, 6.28)","(4.6, 5.4, 5.405882352941177)","(10.0, 14.5, 14.130434782608695)","(10.0, 12.0, 11.470588235294118)"
09-01-2023 12:09:59.828018,"(6.0, 10.5, 10.017241379310345)","(8.5, 10.5, 10.210526315789474)","(3.4, 4.2, 4.114285714285715)","(12.0, 18.0, 17.5)","(5.0, 6.4, 6.3090909090909095)","(4.6, 5.5, 5.446666666666667)","(10.0, 14.5, 15.5)","(10.0, 12.0, 11.470588235294118)"
09-01-2023 12:10:00.999282,"(6.0, 10.5, 9.642857142857142)","(8.5, 10.5, 10.107142857142858)","(3.4, 4.2, 4.103225806451613)","(12.0, 18.0, 17.5)","(5.0, 6.4, 6.3090909090909095)","(4.6, 5.5, 5.442857142857143)","(10.0, 16.0, 15.285714285714286)","(10.0, 12.0, 11.421052631578947)"
09-01-2023 12:10:02.205634,"(6.0, 10.5, 9.642857142857142)","(8.5, 10.5, 10.107142857142858)","(3.4, 4.2, 4.096969696969697)","(12.0, 18.0, 17.4)","(5.0, 6.4, 6.285714285714286)","(4.6, 5.5, 5.484615384615385)","(10.0, 15.5, 14.125)","(10.0, 12.0, 11.538461538461538)"
09-01-2023 12:10:03.283120,"(6.0, 10.5, 9.947368421052632)","(8.5, 10.5, 10.103333333333333)","(3.4, 4.2, 4.096969696969697)","(12.0, 18.0, 17.4)","(5.0, 6.4, 6.323076923076924)","(4.6, 5.5, 5.489795918367347)","(10.0, 15.0, 14.32857142857143)","(10.0, 12.0, 11.538461538461538)"
09-01-2023 12:10:04.342858,"(6.0, 10.5, 9.932258064516128)","(8.5, 10.5, 10.103333333333333)","(3.4, 4.2, 4.096969696969697)","(12.0, 18.0, 17.4)","(5.0, 6.4, 6.323076923076924)","(4.6, 5.6, 5.5227272727272725)","(10.0, 14.5, 14.176470588235293)","(10.0, 12.0, 11.538461538461538)"
09-01-2023 12:10:05.420662,"(6.5, 10.5, 9.932258064516128)","(8.5, 10.5, 10.103333333333333)","(3.4, 4.2, 4.096969696969697)","(12.0, 18.0, 17.4)","(5.0, 6.4, 6.323076923076924)","(4.6, 5.6, 5.5625)","(10.0, 14.5, 14.176470588235293)","(9.0, 12.0, 11.538461538461538)"
09-01-2023 12:10:06.482888,"(6.5, 10.0, 9.8)","(8.5, 10.5, 10.103333333333333)","(3.4, 4.2, 4.102439024390244)","(12.0, 18.0, 17.4)","(5.0, 6.4, 6.324528301886793)","(4.6, 5.6, 5.622222222222223)","(10.0, 14.5, 14.13888888888889)","(9.0, 12.0, 11.538461538461538)"
09-01-2023 12:10:07.504806,"(6.5, 9.8, 9.682352941176472)","(8.5, 10.5, 10.103333333333333)","(3.4, 4.2, 4.1)","(12.0, 18.0, 17.423076923076923)","(5.0, 6.4, 6.171428571428572)","(4.6, 5.7, 5.6)","(10.0, 14.5, 14.13888888888889)","(9.0, 12.0, 11.538461538461538)"
09-01-2023 12:10:08.500643,"(6.5, 9.8, 9.682352941176472)","(8.5, 10.5, 10.103333333333333)","(3.4, 4.2, 4.1)","(12.0, 18.0, 17.423076923076923)","(5.0, 6.4, 6.249056603773585)","(4.6, 5.7, 5.6)","(10.0, 14.5, 14.13888888888889)","(9.0, 12.0, 11.538461538461538)"
09-01-2023 12:10:09.489465,"(6.5, 9.8, 9.600000000000001)","(8.5, 10.5, 10.103333333333333)","(3.4, 4.2, 4.1)","(12.0, 18.0, 17.423076923076923)","(5.0, 6.4, 6.249056603773585)","(4.6, 5.7, 5.6)","(10.0, 14.5, 14.13888888888889)","(9.0, 12.0, 11.560975609756097)"
09-01-2023 12:10:10.514465,"(6.5, 9.8, 9.466666666666667)","(8.5, 10.5, 10.052777777777779)","(3.4, 4.2, 4.1)","(12.0, 18.0, 17.423076923076923)","(5.0, 6.4, 6.280597014925373)","(4.6, 5.7, 5.6)","(10.0, 14.5, 14.13888888888889)","(9.0, 12.0, 11.608695652173914)"
09-01-2023 12:10:11.618743,"(6.5, 9.8, 9.564705882352941)","(8.5, 10.5, 10.052777777777779)","(3.4, 4.2, 4.127272727272727)","(12.0, 18.0, 17.423076923076923)","(5.0, 6.4, 6.268571428571429)","(4.6, 5.7, 5.590909090909091)","(10.0, 14.5, 14.266666666666666)","(9.0, 12.0, 11.608695652173914)"
09-01-2023 12:10:12.719426,"(6.5, 9.8, 9.466666666666667)","(8.5, 10.5, 10.052777777777779)","(3.4, 4.2, 4.078787878787879)","(12.0, 18.0, 17.44)","(5.0, 6.4, 6.275675675675676)","(4.6, 5.7, 5.633333333333334)","(10.0, 14.5, 14.157142857142857)","(9.0, 12.0, 11.444444444444445)"
09-01-2023 12:10:13.807767,"(6.5, 9.8, 9.466666666666667)","(8.5, 10.5, 10.052777777777779)","(3.4, 4.2, 4.075)","(12.0, 18.0, 18.636363636363637)","(5.0, 6.4, 6.251612903225807)","(4.6, 5.7, 5.672727272727273)","(10.0, 14.5, 14.157142857142857)","(9.0, 12.0, 11.538461538461538)"
09-01-2023 12:10:14.941701,"(6.5, 9.8, 9.564705882352941)","(8.5, 10.5, 10.093548387096774)","(3.4, 4.2, 4.072222222222222)","(12.0, 19.0, 18.52654867256637)","(5.0, 6.4, 6.251612903225807)","(4.6, 5.7, 5.6461538461538465)","(10.0, 14.5, 14.157142857142857)","(9.0, 12.0, 11.560975609756097)"
09-01-2023 12:10:16.073626,"(6.5, 9.8, 9.4)","(8.5, 10.5, 10.06764705882353)","(3.4, 4.1, 4.074285714285715)","(12.0, 19.5, 18.533333333333335)","(5.0, 6.4, 6.251612903225807)","(4.6, 5.7, 5.6461538461538465)","(10.0, 14.5, 14.157142857142857)","(9.0, 12.0, 11.560975609756097)"
09-01-2023 12:10:17.168582,"(6.5, 9.8, 9.466666666666667)","(8.5, 10.5, 10.06764705882353)","(3.4, 4.2, 4.074285714285715)","(12.0, 19.5, 18.72222222222222)","(5.0, 6.4, 6.260606060606061)","(4.6, 5.7, 5.652)","(10.0, 14.5, 14.375)","(9.0, 12.0, 11.560975609756097)"
09-01-2023 12:10:18.300616,"(6.5, 9.8, 9.4)","(8.5, 10.5, 10.06764705882353)","(3.4, 4.2, 4.074285714285715)","(12.0, 19.0, 18.59090909090909)","(5.0, 6.4, 6.260606060606061)","(4.6, 5.7, 5.652)","(10.0, 14.5, 14.26923076923077)","(9.0, 12.0, 11.560975609756097)"
09-01-2023 12:10:19.426460,"(6.5, 9.8, 9.342857142857143)","(8.5, 10.5, 10.06764705882353)","(3.4, 4.2, 4.07027027027027)","(12.0, 19.0, 18.526315789473685)","(5.0, 6.4, 6.253968253968254)","(4.6, 5.7, 5.666666666666667)","(10.0, 14.5, 14.310344827586206)","(9.0, 12.0, 11.55)"
09-01-2023 12:10:20.567529,"(6.5, 9.6, 9.409090909090908)","(8.5, 10.5, 10.06764705882353)","(3.4, 4.2, 4.07027027027027)","(12.0, 19.0, 18.526315789473685)","(5.0, 6.4, 6.251612903225807)","(4.6, 5.7, 5.685714285714286)","(10.0, 15.0, 14.23076923076923)","(9.0, 12.0, 11.55)"
