,Mr Oklahoma City,Legionary,Gist,Hit One Out,Country Brave,Im Crenshaw,Spirit Of Spoatie,Canonize
15-12-2022 13:52:38.529698,"(11.0, 19.5, 13.9)","(4.6, 6.2, 6.154545454545454)","(26.0, 100.0, 82.66666666666666)","(8.0, 12.0, 10.9)","(6.0, 7.8, 7.4)","(3.2, 3.8, 3.5500000000000003)","(4.6, 5.6, 5.553125)","(11.0, 17.0, 16.891304347826086)"
15-12-2022 13:52:39.592309,"(11.0, 19.5, 13.9)","(4.6, 6.2, 6.154545454545454)","(26.0, 100.0, 82.66666666666666)","(8.0, 12.0, 10.9)","(6.0, 7.8, 7.4)","(3.2, 3.8, 3.6272727272727274)","(4.6, 5.6, 5.553125)","(11.0, 17.0, 16.333333333333332)"
15-12-2022 13:52:40.675065,"(11.0, 19.5, 14.3)","(4.6, 6.2, 6.15)","(26.0, 100.0, 82.66666666666666)","(8.0, 12.0, 10.9)","(6.0, 7.8, 7.4)","(3.2, 3.75, 3.68)","(4.6, 5.6, 5.553125)","(11.0, 17.0, 16.333333333333332)"
15-12-2022 13:52:41.734662,"(11.0, 19.0, 15.25)","(4.6, 6.2, 6.15)","(26.0, 100.0, 82.66666666666666)","(8.0, 12.0, 10.9)","(6.0, 7.8, 7.4)","(3.2, 3.75, 3.68)","(4.6, 5.6, 5.553125)","(11.0, 17.0, 16.333333333333332)"
15-12-2022 13:52:42.871630,"(11.0, 19.0, 15.25)","(4.6, 6.2, 6.15)","(26.0, 100.0, 82.66666666666666)","(8.0, 12.0, 10.9)","(6.0, 7.8, 7.4)","(3.2, 3.75, 3.525)","(4.6, 5.6, 5.553125)","(11.0, 17.0, 16.333333333333332)"
15-12-2022 13:52:43.945836,"(11.0, 19.0, 15.25)","(4.6, 6.2, 6.15)","(26.0, 100.0, 82.66666666666666)","(8.0, 12.0, 10.9)","(6.0, 7.8, 7.4)","(3.2, 3.75, 3.435)","(4.6, 5.6, 5.553125)","(11.0, 17.0, 16.333333333333332)"
15-12-2022 13:52:44.966471,"(11.0, 19.0, 15.25)","(4.6, 6.2, 6.15)","(26.0, 100.0, 82.66666666666666)","(8.0, 12.0, 10.9)","(6.0, 7.8, 7.4)","(3.2, 3.75, 3.4318181818181817)","(4.6, 5.6, 5.553125)","(11.0, 17.0, 16.75)"
15-12-2022 13:52:45.972989,"(11.0, 19.0, 15.25)","(4.6, 6.2, 6.15)","(26.0, 100.0, 82.66666666666666)","(8.0, 12.0, 10.9)","(6.0, 7.8, 7.3)","(3.2, 3.75, 3.5500000000000003)","(4.6, 5.6, 5.553125)","(11.0, 17.5, 16.75)"
15-12-2022 13:52:47.029877,"(11.0, 19.0, 15.25)","(4.6, 6.2, 6.15)","(26.0, 100.0, 85.71428571428572)","(8.0, 12.0, 10.9)","(6.0, 7.8, 7.3)","(3.2, 3.75, 3.6583333333333337)","(4.6, 5.6, 5.553125)","(11.0, 17.5, 16.555555555555557)"
15-12-2022 13:52:48.175489,"(11.0, 19.5, 16.5)","(4.6, 6.2, 6.15)","(26.0, 100.0, 66.25)","(8.0, 12.0, 10.9)","(6.0, 7.8, 7.3)","(3.2, 3.7, 3.6583333333333337)","(4.6, 5.6, 5.553125)","(11.0, 17.0, 16.555555555555557)"
15-12-2022 13:52:49.318014,"(11.0, 19.5, 16.5)","(4.6, 6.2, 6.15)","(26.0, 100.0, 85.0)","(8.0, 12.0, 10.9)","(6.0, 7.8, 7.3)","(3.2, 3.7, 3.666666666666667)","(4.6, 5.6, 5.553125)","(11.0, 17.0, 16.555555555555557)"
15-12-2022 13:52:50.467840,"(11.0, 19.5, 16.5)","(4.6, 6.2, 6.15)","(26.0, 100.0, 89.28571428571428)","(8.0, 12.0, 10.9)","(6.0, 7.8, 7.3)","(3.2, 3.7, 3.666666666666667)","(4.6, 5.6, 5.553125)","(11.0, 17.0, 16.555555555555557)"
15-12-2022 13:52:51.565878,"(11.0, 19.5, 16.5)","(4.6, 6.2, 6.15)","(26.0, 95.0, 89.28571428571428)","(8.0, 12.0, 10.9)","(6.0, 7.8, 7.3)","(3.2, 3.7, 3.666666666666667)","(4.6, 5.6, 5.553125)","(11.0, 17.0, 16.555555555555557)"
15-12-2022 13:52:52.656793,"(11.0, 19.5, 16.5)","(4.6, 6.2, 6.15)","(26.0, 95.0, 89.28571428571428)","(8.0, 12.0, 10.9)","(6.0, 7.8, 7.3)","(3.2, 3.7, 3.666666666666667)","(4.6, 5.6, 5.553125)","(11.0, 17.0, 16.555555555555557)"
15-12-2022 13:52:53.661723,"(11.0, 19.5, 16.5)","(4.6, 6.2, 6.15)","(26.0, 95.0, 89.16666666666666)","(8.0, 12.0, 10.9)","(6.0, 7.8, 7.3)","(3.2, 3.7, 3.666666666666667)","(4.6, 5.6, 5.553125)","(11.0, 17.0, 16.555555555555557)"
15-12-2022 13:52:54.796764,"(11.0, 19.5, 16.5)","(4.6, 6.2, 6.15)","(26.0, 95.0, 89.16666666666666)","(8.0, 12.0, 10.9)","(6.0, 7.8, 7.3)","(3.2, 3.7, 3.55)","(4.6, 5.6, 5.553125)","(11.0, 17.0, 16.0)"
15-12-2022 13:52:55.864852,"(11.0, 19.5, 16.5)","(4.6, 6.2, 6.15)","(26.0, 100.0, 85.0)","(8.0, 12.0, 10.9)","(6.0, 7.8, 7.3)","(3.2, 3.7, 3.55)","(4.6, 5.6, 5.553125)","(11.0, 17.0, 16.81818181818182)"
15-12-2022 13:52:56.991046,"(11.0, 19.5, 16.5)","(4.6, 6.2, 6.15)","(26.0, 100.0, 85.0)","(8.0, 12.0, 10.9)","(6.0, 7.8, 7.3)","(3.2, 3.7, 3.55)","(4.6, 5.6, 5.553125)","(11.0, 17.0, 16.81818181818182)"
15-12-2022 13:52:58.054109,"(11.0, 19.5, 16.5)","(4.6, 6.2, 6.15)","(26.0, 100.0, 85.0)","(8.0, 12.0, 10.9)","(6.0, 7.8, 7.3)","(3.2, 3.7, 3.55)","(4.6, 5.6, 5.553125)","(11.0, 17.0, 16.81818181818182)"
15-12-2022 13:52:59.066723,"(11.0, 19.5, 16.5)","(4.6, 6.2, 6.15)","(26.0, 100.0, 66.25)","(8.0, 12.0, 10.9)","(6.0, 7.8, 7.3)","(3.2, 3.7, 3.55)","(4.6, 5.6, 5.553125)","(11.0, 17.0, 16.81818181818182)"
15-12-2022 13:53:00.144443,"(11.0, 19.5, 16.5)","(4.6, 6.2, 6.15)","(26.0, 100.0, 66.25)","(8.0, 12.0, 10.4)","(6.0, 7.8, 7.35)","(3.2, 3.7, 3.4318181818181817)","(4.6, 5.6, 5.553125)","(11.0, 17.0, 16.363636363636363)"
15-12-2022 13:53:01.289929,"(11.0, 19.5, 16.5)","(4.6, 6.2, 6.15)","(26.0, 100.0, 73.0)","(8.0, 12.0, 10.4)","(6.0, 7.8, 7.35)","(3.2, 3.75, 3.4318181818181817)","(4.6, 5.6, 5.553125)","(11.0, 16.5, 16.363636363636363)"
15-12-2022 13:53:02.460111,"(11.0, 19.5, 16.5)","(4.6, 6.2, 6.290909090909091)","(26.0, 100.0, 57.33333333333333)","(8.0, 12.0, 11.133333333333333)","(6.0, 7.8, 7.4)","(3.2, 3.75, 3.609375)","(4.6, 5.6, 5.553125)","(11.0, 16.5, 16.35)"
15-12-2022 13:53:03.630912,"(11.0, 19.5, 18.4)","(4.6, 6.4, 6.290909090909091)","(26.0, 100.0, 57.33333333333333)","(8.0, 12.0, 11.4)","(6.0, 7.6, 7.4)","(3.2, 3.75, 3.390909090909091)","(4.6, 5.6, 5.553125)","(11.0, 16.5, 16.357142857142858)"
15-12-2022 13:53:04.791015,"(11.0, 19.5, 18.3)","(4.6, 6.4, 6.15)","(26.0, 100.0, 88.57142857142857)","(8.0, 12.0, 10.7)","(6.0, 7.6, 7.4)","(3.2, 3.8, 3.55)","(4.6, 5.6, 5.553125)","(11.0, 16.5, 15.5)"
15-12-2022 13:53:05.926642,"(11.0, 19.5, 18.125)","(4.6, 6.8, 6.2)","(26.0, 100.0, 88.57142857142857)","(8.0, 12.0, 10.7)","(6.0, 7.6, 7.4)","(3.2, 3.75, 3.55)","(4.6, 5.6, 5.553125)","(11.0, 16.5, 16.227272727272727)"
15-12-2022 13:53:07.024489,"(11.0, 19.5, 18.25)","(4.6, 6.8, 6.2)","(26.0, 100.0, 88.57142857142857)","(8.0, 12.0, 10.7)","(6.0, 7.6, 7.4)","(3.2, 3.75, 3.55)","(4.6, 5.6, 5.553125)","(11.0, 16.5, 16.227272727272727)"
15-12-2022 13:53:08.194313,"(11.0, 19.5, 18.25)","(4.6, 6.8, 6.575)","(26.0, 95.0, 89.16666666666666)","(8.0, 12.0, 10.142857142857142)","(6.0, 7.6, 7.4)","(3.2, 3.75, 3.4857142857142858)","(4.6, 5.6, 5.553125)","(11.0, 16.5, 16.875)"
15-12-2022 13:53:09.380143,"(11.0, 19.0, 17.2)","(4.6, 6.8, 6.575)","(26.0, 95.0, 65.0)","(8.0, 11.5, 10.8)","(6.0, 7.6, 7.4)","(3.2, 3.7, 3.6)","(4.6, 5.6, 5.553125)","(11.0, 17.5, 16.875)"
15-12-2022 13:53:10.539737,"(11.0, 19.0, 17.5)","(4.6, 6.8, 6.575)","(26.0, 100.0, 65.0)","(8.0, 12.0, 10.8)","(6.0, 7.6, 7.4)","(3.2, 3.7, 3.6)","(4.6, 5.6, 5.553125)","(11.0, 17.5, 16.636363636363637)"
15-12-2022 13:53:11.731707,"(11.0, 19.0, 17.5)","(4.6, 6.6, 6.425)","(26.0, 100.0, 65.0)","(8.0, 12.0, 11.45)","(6.0, 7.6, 7.3428571428571425)","(3.2, 3.7, 3.4166666666666665)","(4.6, 5.6, 5.553125)","(11.0, 17.0, 16.636363636363637)"
15-12-2022 13:53:12.879207,"(11.0, 19.0, 16.8)","(4.6, 6.6, 6.425)","(26.0, 100.0, 66.0)","(8.0, 12.0, 10.8)","(6.0, 7.8, 7.218181818181818)","(3.2, 3.7, 3.4833333333333334)","(4.6, 5.6, 5.553125)","(11.0, 17.0, 16.636363636363637)"
15-12-2022 13:53:14.050785,"(11.0, 19.0, 17.2)","(4.8, 6.6, 6.133333333333334)","(26.0, 100.0, 66.0)","(8.0, 12.0, 10.8)","(6.0, 7.8, 7.218181818181818)","(3.2, 3.65, 3.4454545454545453)","(4.6, 5.6, 5.553125)","(11.0, 17.0, 16.636363636363637)"
15-12-2022 13:53:15.204889,"(11.0, 19.0, 17.2)","(4.8, 6.6, 6.133333333333334)","(26.0, 100.0, 66.0)","(8.0, 12.0, 10.8)","(6.0, 7.8, 7.218181818181818)","(3.2, 3.65, 3.4454545454545453)","(4.6, 5.6, 5.553125)","(11.0, 17.0, 16.789473684210527)"
15-12-2022 13:53:16.281661,"(11.0, 19.0, 17.0)","(4.8, 6.6, 6.133333333333334)","(26.0, 95.0, 50.0)","(8.0, 12.0, 11.45)","(6.0, 7.8, 7.218181818181818)","(3.2, 3.65, 3.4454545454545453)","(4.6, 5.6, 5.553125)","(11.0, 17.0, 16.789473684210527)"
15-12-2022 13:53:17.320651,"(11.0, 30.0, 19.6875)","(5.0, 6.6, 6.133333333333334)","(26.0, 90.0, 54.0)","(8.0, 12.0, 10.8)","(6.0, 7.8, 7.218181818181818)","(3.2, 3.65, 3.4454545454545453)","(4.8, 5.6, 5.553125)","(12.0, 17.0, 16.789473684210527)"
15-12-2022 13:53:18.422023,"(11.0, 29.0, 21.5)","(5.0, 6.6, 6.133333333333334)","(26.0, 90.0, 45.0)","(8.0, 12.0, 11.45)","(6.0, 7.8, 7.218181818181818)","(3.2, 3.65, 3.55)","(4.8, 5.6, 5.553125)","(12.0, 17.0, 16.789473684210527)"
15-12-2022 13:53:19.568168,"(11.0, 28.0, 18.666666666666668)","(5.0, 6.4, 6.300000000000001)","(26.0, 90.0, 49.5)","(8.0, 12.0, 10.8)","(6.0, 7.6, 7.3999999999999995)","(3.2, 3.65, 3.4833333333333334)","(4.8, 5.6, 5.553125)","(12.0, 17.0, 17.36111111111111)"
15-12-2022 13:53:20.653296,"(11.0, 28.0, 18.666666666666668)","(5.0, 6.4, 6.300000000000001)","(26.0, 90.0, 45.0)","(8.0, 12.0, 10.8)","(6.0, 7.6, 7.266666666666667)","(3.2, 3.65, 3.4833333333333334)","(4.8, 5.6, 5.553125)","(12.0, 17.5, 17.36111111111111)"
15-12-2022 13:53:21.719915,"(11.0, 28.0, 15.75)","(5.0, 6.4, 6.300000000000001)","(26.0, 90.0, 48.57142857142857)","(8.0, 12.0, 10.8)","(6.0, 7.6, 7.266666666666667)","(3.2, 3.65, 3.6136363636363638)","(4.8, 5.6, 5.553125)","(12.0, 17.5, 17.36111111111111)"
15-12-2022 13:53:22.776526,"(11.0, 26.0, 18.0)","(5.0, 6.4, 6.300000000000001)","(26.0, 90.0, 55.2)","(8.0, 12.0, 10.36)","(6.0, 7.6, 7.266666666666667)","(3.2, 3.65, 3.6241935483870966)","(4.8, 5.6, 5.553125)","(12.0, 17.5, 17.36111111111111)"
15-12-2022 13:53:23.922501,"(11.0, 26.0, 18.0)","(5.0, 6.4, 6.300000000000001)","(26.0, 90.0, 55.2)","(8.0, 11.5, 10.36)","(6.0, 7.6, 7.266666666666667)","(3.2, 3.65, 3.401923076923077)","(4.8, 5.6, 5.553125)","(12.0, 17.5, 17.36111111111111)"
15-12-2022 13:53:25.080669,"(11.0, 26.0, 18.0)","(5.0, 6.4, 6.300000000000001)","(26.0, 90.0, 56.4)","(8.0, 11.5, 10.36)","(6.0, 7.6, 7.266666666666667)","(3.2, 3.45, 3.377325581395349)","(4.8, 5.6, 5.553125)","(12.0, 17.5, 16.36111111111111)"
15-12-2022 13:53:26.284831,"(11.0, 26.0, 18.68181818181818)","(5.0, 6.4, 6.228571428571429)","(26.0, 90.0, 56.4)","(8.0, 11.5, 10.36)","(6.0, 7.6, 7.266666666666667)","(3.2, 3.45, 3.4675)","(4.8, 5.6, 5.553125)","(12.0, 18.5, 16.36111111111111)"
15-12-2022 13:53:27.455236,"(11.0, 25.0, 20.5)","(5.0, 6.4, 6.228571428571429)","(26.0, 90.0, 48.57142857142857)","(8.0, 11.5, 10.36)","(6.0, 7.6, 7.3428571428571425)","(3.2, 3.5, 3.303973509933775)","(4.8, 5.6, 5.553125)","(12.0, 18.5, 17.333333333333332)"
15-12-2022 13:53:28.627492,"(11.0, 25.0, 22.576923076923077)","(5.0, 6.8, 6.514285714285714)","(26.0, 85.0, 48.57142857142857)","(8.0, 11.5, 10.36)","(6.0, 7.6, 7.3428571428571425)","(3.2, 3.45, 3.2444444444444445)","(4.8, 5.6, 5.553125)","(12.0, 18.0, 17.333333333333332)"
15-12-2022 13:53:29.753241,"(11.0, 25.0, 20.714285714285715)","(5.0, 6.8, 6.592307692307692)","(26.0, 80.0, 50.666666666666664)","(8.0, 11.5, 10.36)","(6.0, 7.6, 7.3428571428571425)","(3.2, 3.45, 3.2444444444444445)","(4.8, 5.6, 5.553125)","(12.0, 18.0, 17.333333333333332)"
15-12-2022 13:53:30.894854,"(11.0, 25.0, 20.714285714285715)","(5.0, 6.8, 6.592307692307692)","(26.0, 80.0, 59.0)","(8.0, 11.5, 10.36)","(6.0, 7.6, 7.3428571428571425)","(3.2, 3.45, 3.2444444444444445)","(4.8, 5.6, 5.5625)","(12.0, 18.0, 17.333333333333332)"
15-12-2022 13:53:32.016443,"(11.0, 25.0, 19.0)","(5.0, 6.8, 6.569230769230769)","(26.0, 80.0, 69.0)","(8.0, 11.5, 10.36)","(6.0, 7.6, 7.3428571428571425)","(3.2, 3.45, 3.115806451612903)","(4.8, 5.6, 5.5625)","(12.0, 18.0, 17.333333333333332)"
15-12-2022 13:53:33.213906,"(11.0, 24.0, 19.5)","(5.0, 6.6, 6.466666666666667)","(26.0, 90.0, 55.33333333333333)","(8.0, 11.5, 10.36)","(6.0, 7.6, 7.3428571428571425)","(3.2, 3.4, 3.167741935483871)","(4.8, 5.6, 5.5625)","(12.0, 18.0, 17.333333333333332)"
15-12-2022 13:53:34.376727,"(11.0, 24.0, 19.75)","(5.0, 6.6, 6.466666666666667)","(26.0, 90.0, 55.33333333333333)","(8.0, 11.5, 10.36)","(6.0, 7.6, 7.3428571428571425)","(3.2, 3.4, 3.167741935483871)","(4.8, 5.6, 5.5625)","(12.0, 18.0, 16.944444444444443)"
15-12-2022 13:53:35.613919,"(11.0, 24.0, 19.75)","(5.0, 6.6, 6.25)","(26.0, 90.0, 55.33333333333333)","(8.0, 11.5, 10.36)","(6.0, 7.6, 7.3428571428571425)","(3.2, 3.4, 3.0583333333333336)","(4.8, 5.6, 5.5625)","(12.0, 17.5, 17.205882352941178)"
15-12-2022 13:53:36.927299,"(11.0, 24.0, 20.0)","(5.0, 6.6, 6.228571428571429)","(26.0, 90.0, 78.0)","(8.0, 11.5, 10.30625)","(6.0, 7.6, 7.3428571428571425)","(3.2, 3.35, 3.1192307692307693)","(4.8, 5.6, 5.5625)","(12.0, 17.5, 16.5)"
15-12-2022 13:53:38.171352,"(11.0, 23.0, 19.5)","(5.0, 6.4, 6.228571428571429)","(26.0, 90.0, 78.0)","(8.0, 12.5, 9.986666666666666)","(6.0, 7.6, 7.3428571428571425)","(3.2, 3.35, 3.1192307692307693)","(4.8, 5.6, 5.5625)","(12.0, 17.5, 16.5)"
15-12-2022 13:53:39.450435,"(11.0, 23.0, 20.666666666666668)","(5.0, 6.4, 6.228571428571429)","(26.0, 90.0, 78.0)","(8.0, 12.5, 9.986666666666666)","(6.0, 7.6, 7.3428571428571425)","(3.2, 3.35, 3.0777777777777775)","(4.8, 5.6, 5.5625)","(12.0, 17.5, 16.5)"
15-12-2022 13:53:40.641119,"(11.0, 23.0, 18.666666666666668)","(5.0, 6.4, 6.228571428571429)","(26.0, 90.0, 71.11111111111111)","(8.0, 12.5, 10.285714285714285)","(6.0, 7.6, 7.3428571428571425)","(3.2, 3.3, 3.14375)","(4.8, 5.6, 5.5625)","(12.0, 17.5, 16.5)"
15-12-2022 13:53:41.844036,"(11.0, 23.0, 21.142857142857142)","(5.0, 6.4, 6.228571428571429)","(26.0, 85.0, 71.11111111111111)","(8.0, 12.0, 10.625)","(6.0, 7.6, 7.114285714285714)","(3.2, 3.3, 3.14375)","(4.8, 5.6, 5.554545454545455)","(12.0, 17.5, 16.75)"
15-12-2022 13:53:43.062928,"(11.0, 23.0, 20.0)","(5.0, 6.4, 6.228571428571429)","(26.0, 85.0, 71.11111111111111)","(8.0, 12.0, 10.285714285714285)","(6.0, 7.6, 7.114285714285714)","(3.1, 3.3, 3.14375)","(4.8, 5.6, 5.554545454545455)","(12.0, 18.0, 16.75)"
15-12-2022 13:53:44.199992,"(11.0, 23.0, 20.0)","(5.0, 6.4, 6.228571428571429)","(26.0, 85.0, 72.5)","(8.0, 12.0, 10.142857142857142)","(6.0, 7.6, 7.114285714285714)","(3.1, 3.3, 3.1857142857142855)","(4.8, 5.6, 5.88)","(12.0, 18.0, 15.961538461538462)"
15-12-2022 13:53:45.299586,"(11.0, 24.0, 20.5)","(5.0, 6.6, 6.371428571428571)","(26.0, 85.0, 70.71428571428572)","(8.0, 11.5, 10.4375)","(6.0, 7.6, 7.088888888888889)","(3.1, 3.3, 3.1285714285714286)","(4.8, 6.0, 5.928571428571429)","(12.0, 18.5, 16.714285714285715)"
15-12-2022 13:53:46.484465,"(11.0, 24.0, 20.5)","(5.0, 6.6, 6.371428571428571)","(31.0, 85.0, 70.71428571428572)","(8.0, 11.5, 10.142857142857142)","(6.0, 7.8, 7.3428571428571425)","(3.1, 3.3, 3.033333333333333)","(4.8, 6.0, 5.75)","(12.0, 18.5, 17.61764705882353)"
15-12-2022 13:53:47.606283,"(11.0, 24.0, 22.25)","(5.0, 6.6, 6.371428571428571)","(31.0, 85.0, 78.0)","(8.0, 11.5, 10.142857142857142)","(6.0, 7.6, 7.3428571428571425)","(3.1, 3.3, 3.046153846153846)","(4.8, 6.0, 5.75)","(12.0, 18.5, 17.346153846153847)"
15-12-2022 13:53:48.778951,"(11.0, 24.0, 20.75)","(5.0, 6.6, 6.371428571428571)","(31.0, 90.0, 78.0)","(8.0, 11.5, 10.142857142857142)","(6.0, 7.6, 7.3428571428571425)","(3.1, 3.3, 3.0625)","(4.8, 6.0, 5.75)","(12.0, 18.5, 17.346153846153847)"
15-12-2022 13:53:49.983561,"(11.0, 24.0, 20.75)","(5.0, 6.6, 6.371428571428571)","(31.0, 90.0, 108.0)","(8.0, 11.5, 10.3)","(6.0, 7.6, 7.3428571428571425)","(3.1, 3.25, 3.0625)","(4.8, 6.0, 5.75)","(12.0, 18.5, 17.346153846153847)"
15-12-2022 13:53:51.087179,"(11.0, 24.0, 20.75)","(5.0, 6.6, 6.371428571428571)","(31.0, 140.0, 108.0)","(8.0, 11.0, 10.3)","(6.0, 7.6, 7.3428571428571425)","(3.1, 3.25, 3.0277777777777777)","(4.8, 6.0, 5.75)","(12.0, 18.5, 17.346153846153847)"
15-12-2022 13:53:52.097661,"(11.0, 24.0, 20.75)","(5.0, 6.6, 6.371428571428571)","(31.0, 140.0, 108.0)","(8.0, 11.0, 10.3)","(6.0, 7.6, 7.3428571428571425)","(3.1, 3.25, 3.0384615384615383)","(4.8, 6.0, 5.75)","(12.0, 18.5, 17.346153846153847)"
15-12-2022 13:53:53.179681,"(11.0, 24.0, 20.75)","(5.0, 6.6, 6.371428571428571)","(26.0, 140.0, 108.0)","(8.0, 11.0, 10.3)","(6.0, 7.6, 7.3428571428571425)","(3.1, 3.25, 3.0384615384615383)","(4.8, 6.0, 5.954545454545455)","(12.0, 18.5, 17.346153846153847)"
15-12-2022 13:53:54.231110,"(11.0, 24.0, 20.75)","(5.0, 6.6, 6.371428571428571)","(26.0, 140.0, 108.0)","(8.0, 11.0, 9.933333333333334)","(6.0, 7.6, 7.3428571428571425)","(3.1, 3.25, 3.0384615384615383)","(4.8, 6.0, 5.954545454545455)","(12.0, 18.5, 16.714285714285715)"
15-12-2022 13:53:55.388667,"(11.0, 23.0, 20.25)","(5.0, 6.4, 6.15)","(26.0, 140.0, 108.0)","(8.0, 11.0, 9.933333333333334)","(6.0, 7.6, 7.3428571428571425)","(3.1, 3.25, 3.0384615384615383)","(4.8, 6.0, 5.954545454545455)","(12.0, 18.5, 17.458333333333332)"
15-12-2022 13:53:56.487086,"(11.0, 23.0, 20.25)","(5.0, 6.4, 6.15)","(26.0, 140.0, 68.0)","(8.0, 11.0, 9.933333333333334)","(6.0, 7.6, 7.3428571428571425)","(3.1, 3.25, 3.0384615384615383)","(4.8, 6.0, 5.954545454545455)","(12.0, 18.5, 18.153846153846153)"
15-12-2022 13:53:57.553747,"(11.0, 23.0, 20.25)","(5.0, 6.4, 6.15)","(26.0, 140.0, 68.0)","(8.0, 11.0, 9.933333333333334)","(6.0, 7.6, 7.3428571428571425)","(3.1, 3.25, 3.0384615384615383)","(4.8, 6.0, 5.954545454545455)","(12.0, 20.0, 18.153846153846153)"
15-12-2022 13:53:58.571392,"(12.0, 23.0, 20.0)","(5.0, 6.4, 6.15)","(26.0, 140.0, 68.0)","(8.0, 11.0, 9.933333333333334)","(6.0, 7.6, 7.3428571428571425)","(3.0, 3.25, 3.0384615384615383)","(5.0, 6.0, 5.954545454545455)","(12.0, 20.0, 18.72222222222222)"
15-12-2022 13:53:59.560381,"(12.0, 23.0, 18.333333333333332)","(5.0, 6.4, 6.15)","(26.0, 130.0, 59.5)","(8.0, 11.5, 10.66)","(6.0, 7.6, 7.3428571428571425)","(3.0, 3.25, 3.0208333333333335)","(5.0, 6.0, 5.9772727272727275)","(12.0, 19.5, 17.75)"
15-12-2022 13:54:00.674921,"(12.0, 23.0, 21.428571428571427)","(5.0, 6.4, 6.15)","(26.0, 130.0, 83.0)","(8.0, 11.5, 10.3)","(6.0, 7.6, 7.3428571428571425)","(3.0, 3.25, 2.984166666666667)","(5.0, 6.0, 5.9772727272727275)","(12.0, 19.5, 18.333333333333332)"
15-12-2022 13:54:01.791474,"(12.0, 23.0, 20.5)","(5.0, 6.4, 6.15)","(26.0, 130.0, 84.0)","(8.0, 11.0, 10.3)","(6.0, 7.6, 7.24)","(3.0, 3.25, 3.1491666666666664)","(5.0, 6.0, 5.980769230769231)","(12.0, 19.0, 18.333333333333332)"
15-12-2022 13:54:02.982874,"(12.0, 23.0, 20.5)","(5.0, 6.4, 6.066666666666667)","(26.0, 130.0, 70.66666666666666)","(8.0, 11.0, 10.745454545454546)","(6.0, 7.6, 7.4714285714285715)","(3.0, 3.25, 3.1018367346938773)","(5.0, 6.0, 5.96)","(12.0, 19.0, 18.57142857142857)"
15-12-2022 13:54:04.152175,"(12.0, 23.0, 20.5)","(5.0, 6.4, 6.246153846153846)","(26.0, 140.0, 72.0)","(8.0, 11.0, 10.745454545454546)","(6.0, 7.6, 7.428571428571429)","(3.0, 3.25, 3.0343478260869565)","(5.0, 6.0, 5.977777777777778)","(12.0, 19.0, 18.57142857142857)"
15-12-2022 13:54:05.276831,"(12.0, 23.0, 20.5)","(5.0, 6.4, 6.3047619047619055)","(26.0, 140.0, 72.0)","(8.0, 11.0, 10.76)","(6.0, 7.6, 7.985714285714285)","(3.0, 3.25, 3.1041176470588234)","(5.0, 6.0, 5.977777777777778)","(12.0, 19.0, 18.5)"
15-12-2022 13:54:06.381549,"(12.0, 23.0, 20.5)","(5.0, 6.4, 6.1000000000000005)","(26.0, 140.0, 72.0)","(8.0, 11.0, 10.9)","(6.0, 8.2, 7.65)","(3.0, 3.25, 3.1041176470588234)","(5.0, 6.0, 5.977777777777778)","(12.0, 19.0, 18.5)"
15-12-2022 13:54:07.461790,"(12.0, 23.0, 19.75)","(5.0, 6.4, 6.1000000000000005)","(26.0, 140.0, 70.66666666666666)","(8.0, 12.0, 10.9)","(6.0, 8.4, 7.65)","(3.0, 3.25, 3.1041176470588234)","(5.0, 6.0, 5.977777777777778)","(12.0, 20.0, 18.5)"
15-12-2022 13:54:08.574250,"(12.0, 23.0, 19.75)","(5.0, 6.4, 6.1000000000000005)","(26.0, 140.0, 70.66666666666666)","(8.0, 12.0, 10.864516129032259)","(6.0, 8.4, 7.65)","(3.0, 3.25, 3.1041176470588234)","(5.0, 6.0, 5.977777777777778)","(12.0, 20.0, 18.833333333333332)"
15-12-2022 13:54:09.721607,"(12.0, 23.0, 21.0)","(5.0, 6.4, 6.1000000000000005)","(26.0, 140.0, 70.66666666666666)","(8.0, 12.0, 10.864516129032259)","(6.0, 8.4, 7.65)","(3.0, 3.25, 3.1041176470588234)","(5.0, 6.0, 5.977777777777778)","(12.0, 20.0, 18.833333333333332)"
15-12-2022 13:54:10.864483,"(12.0, 23.0, 21.0)","(5.0, 6.4, 6.04)","(26.0, 140.0, 70.66666666666666)","(8.0, 12.0, 10.864516129032259)","(6.0, 8.4, 7.65)","(3.0, 3.25, 3.1041176470588234)","(5.0, 6.0, 5.977777777777778)","(12.0, 20.0, 18.833333333333332)"
15-12-2022 13:54:11.988564,"(12.0, 23.0, 19.75)","(5.0, 6.4, 6.04)","(26.0, 140.0, 70.66666666666666)","(8.0, 12.0, 10.864516129032259)","(6.0, 8.4, 7.65)","(3.0, 3.25, 3.0494117647058823)","(5.0, 6.0, 5.9862068965517246)","(12.0, 20.0, 18.833333333333332)"
15-12-2022 13:54:13.107592,"(12.0, 23.0, 20.0)","(5.0, 6.4, 6.04)","(26.0, 140.0, 70.66666666666666)","(8.0, 12.0, 10.75)","(6.0, 8.4, 7.65)","(3.0, 3.25, 3.096)","(5.0, 6.0, 5.9862068965517246)","(12.0, 20.0, 18.25)"
