,Akina Crusader,Dr Cinny,Myall Sparrow,Dr Whitlee,Early Boy,Dr Audrey,Rapidfire Serena
11-01-2023 18:07:16.089335,"(2.1, 3.15, 2.1429411764705883)","(13.0, 30.0, 16.153846153846153)","(5.0, 12.0, 10.521428571428572)","(18.0, 55.0, 30.625)","(2.8, 4.5, 2.9425000000000003)","(13.0, 30.0, 25.5)","(11.0, 27.0, 16.0)"
11-01-2023 18:07:17.023662,"(2.1, 3.15, 2.1429411764705883)","(13.0, 30.0, 16.153846153846153)","(5.0, 12.0, 10.521428571428572)","(18.0, 55.0, 30.625)","(2.8, 4.5, 2.9425000000000003)","(13.0, 30.0, 25.5)","(11.0, 27.0, 16.0)"
11-01-2023 18:07:18.052271,"(2.1, 3.15, 2.121153846153846)","(13.0, 30.0, 16.153846153846153)","(5.0, 12.0, 10.521428571428572)","(18.0, 55.0, 30.625)","(2.8, 4.5, 2.9425000000000003)","(13.0, 30.0, 25.5)","(11.0, 27.0, 16.0)"
11-01-2023 18:07:19.133008,"(2.1, 3.15, 2.121153846153846)","(13.0, 30.0, 16.153846153846153)","(5.0, 12.0, 10.521428571428572)","(18.0, 55.0, 30.625)","(2.8, 4.5, 2.9425000000000003)","(13.0, 30.0, 25.5)","(11.0, 27.0, 16.0)"
11-01-2023 18:07:20.196237,"(2.1, 3.15, 2.121153846153846)","(13.0, 30.0, 16.153846153846153)","(5.0, 12.0, 10.521428571428572)","(18.0, 55.0, 30.625)","(2.8, 4.5, 2.9425000000000003)","(13.0, 30.0, 25.5)","(11.0, 27.0, 16.0)"
11-01-2023 18:07:21.162516,"(2.1, 3.15, 2.121153846153846)","(13.0, 30.0, 16.153846153846153)","(5.0, 12.0, 10.521428571428572)","(18.0, 55.0, 30.625)","(2.8, 4.5, 2.9425000000000003)","(13.0, 30.0, 25.5)","(11.0, 27.0, 16.0)"
11-01-2023 18:07:22.113987,"(2.1, 3.15, 2.121153846153846)","(13.0, 30.0, 16.153846153846153)","(5.0, 12.0, 10.521428571428572)","(18.0, 55.0, 30.625)","(2.8, 4.5, 2.9425000000000003)","(13.0, 30.0, 25.5)","(11.0, 27.0, 16.0)"
11-01-2023 18:07:23.139238,"(2.1, 3.15, 2.121153846153846)","(13.0, 30.0, 16.153846153846153)","(5.0, 12.0, 10.521428571428572)","(18.0, 55.0, 30.625)","(2.8, 4.5, 2.9425000000000003)","(13.0, 30.0, 25.5)","(11.0, 27.0, 16.0)"
11-01-2023 18:07:24.244722,"(2.1, 3.15, 2.121153846153846)","(13.0, 30.0, 16.153846153846153)","(5.0, 12.0, 10.521428571428572)","(18.0, 55.0, 30.625)","(2.8, 4.5, 2.9425000000000003)","(13.0, 30.0, 25.5)","(11.0, 27.0, 16.0)"
11-01-2023 18:07:25.349446,"(2.1, 3.15, 2.121153846153846)","(13.0, 30.0, 16.153846153846153)","(5.0, 12.0, 10.521428571428572)","(18.0, 55.0, 30.625)","(2.8, 4.5, 2.9425000000000003)","(13.0, 30.0, 25.5)","(11.0, 27.0, 16.0)"
11-01-2023 18:07:26.363681,"(2.1, 3.15, 2.121153846153846)","(13.0, 30.0, 16.153846153846153)","(5.0, 12.0, 10.521428571428572)","(18.0, 55.0, 30.625)","(2.8, 4.5, 2.9425000000000003)","(13.0, 30.0, 25.5)","(11.0, 27.0, 16.0)"
11-01-2023 18:07:27.319652,"(2.1, 3.15, 2.121153846153846)","(13.0, 30.0, 16.153846153846153)","(5.0, 12.0, 10.521428571428572)","(18.0, 55.0, 30.625)","(2.8, 4.5, 2.9425000000000003)","(13.0, 30.0, 25.5)","(11.0, 27.0, 16.0)"
11-01-2023 18:07:28.244073,"(2.1, 3.15, 2.121153846153846)","(13.0, 30.0, 16.153846153846153)","(5.0, 12.0, 10.521428571428572)","(18.0, 55.0, 30.625)","(2.8, 4.5, 2.9425000000000003)","(13.0, 30.0, 25.5)","(11.0, 27.0, 16.0)"
11-01-2023 18:07:29.223813,"(2.1, 3.15, 2.121153846153846)","(13.0, 30.0, 16.153846153846153)","(5.0, 12.0, 10.521428571428572)","(18.0, 55.0, 30.625)","(2.8, 4.5, 2.9425000000000003)","(13.0, 30.0, 25.5)","(11.0, 27.0, 16.0)"
11-01-2023 18:07:30.217670,"(2.1, 3.15, 2.121153846153846)","(13.0, 30.0, 16.153846153846153)","(5.0, 12.0, 10.521428571428572)","(18.0, 55.0, 30.625)","(2.8, 4.5, 2.9425000000000003)","(13.0, 30.0, 25.5)","(11.0, 27.0, 16.0)"
11-01-2023 18:07:31.248233,"(2.1, 3.15, 2.121153846153846)","(13.0, 30.0, 16.153846153846153)","(5.0, 12.0, 10.521428571428572)","(18.0, 55.0, 30.625)","(2.8, 4.5, 2.9425000000000003)","(13.0, 30.0, 25.5)","(11.0, 27.0, 16.0)"
11-01-2023 18:07:32.168527,"(2.1, 3.15, 2.121153846153846)","(13.0, 30.0, 16.153846153846153)","(5.0, 12.0, 10.521428571428572)","(18.0, 55.0, 30.625)","(2.8, 4.5, 2.9425000000000003)","(13.0, 30.0, 25.5)","(11.0, 27.0, 16.0)"
11-01-2023 18:07:33.134538,"(2.1, 3.15, 2.121153846153846)","(13.0, 30.0, 16.153846153846153)","(5.0, 12.0, 10.521428571428572)","(18.0, 55.0, 30.625)","(2.8, 4.5, 2.9425000000000003)","(13.0, 30.0, 25.5)","(11.0, 27.0, 16.0)"
11-01-2023 18:07:34.218752,"(2.1, 3.15, 2.121153846153846)","(13.0, 30.0, 16.153846153846153)","(5.0, 12.0, 10.521428571428572)","(18.0, 55.0, 30.625)","(2.8, 4.5, 2.9425000000000003)","(13.0, 30.0, 25.5)","(11.0, 27.0, 16.0)"
11-01-2023 18:07:35.285394,"(2.1, 3.15, 2.121153846153846)","(13.0, 30.0, 16.153846153846153)","(5.0, 12.0, 10.521428571428572)","(18.0, 55.0, 30.625)","(2.8, 4.5, 2.9425000000000003)","(13.0, 30.0, 25.5)","(11.0, 27.0, 16.0)"
11-01-2023 18:07:36.278458,"(2.1, 3.15, 2.121153846153846)","(13.0, 30.0, 16.153846153846153)","(5.0, 12.0, 10.521428571428572)","(18.0, 55.0, 30.625)","(2.8, 4.5, 2.9425000000000003)","(13.0, 30.0, 25.5)","(11.0, 27.0, 16.0)"
11-01-2023 18:07:37.296330,"(2.1, 3.15, 2.121153846153846)","(13.0, 30.0, 16.153846153846153)","(5.0, 12.0, 10.521428571428572)","(18.0, 55.0, 30.625)","(2.8, 4.5, 2.9425000000000003)","(13.0, 30.0, 25.5)","(11.0, 27.0, 16.0)"
11-01-2023 18:07:38.350736,"(2.1, 3.15, 2.121153846153846)","(13.0, 30.0, 16.153846153846153)","(5.0, 12.0, 10.521428571428572)","(18.0, 55.0, 30.625)","(2.8, 4.5, 2.9425000000000003)","(13.0, 30.0, 25.5)","(11.0, 27.0, 16.0)"
11-01-2023 18:07:39.425835,"(2.1, 3.15, 2.121153846153846)","(13.0, 30.0, 16.153846153846153)","(5.0, 12.0, 10.521428571428572)","(18.0, 55.0, 30.625)","(2.8, 4.5, 2.9425000000000003)","(13.0, 30.0, 25.5)","(11.0, 27.0, 16.0)"
11-01-2023 18:07:40.457921,"(2.1, 3.15, 2.121153846153846)","(13.0, 30.0, 16.153846153846153)","(5.0, 12.0, 10.521428571428572)","(18.0, 55.0, 30.625)","(2.8, 4.5, 2.9425000000000003)","(13.0, 30.0, 25.5)","(11.0, 27.0, 16.0)"
11-01-2023 18:07:41.428621,"(2.1, 3.15, 2.121153846153846)","(13.0, 30.0, 16.153846153846153)","(5.0, 12.0, 10.521428571428572)","(18.0, 55.0, 30.625)","(2.8, 4.5, 2.9425000000000003)","(13.0, 30.0, 25.5)","(11.0, 27.0, 16.0)"
11-01-2023 18:07:42.385903,"(2.1, 3.15, 2.121153846153846)","(13.0, 30.0, 16.153846153846153)","(5.0, 12.0, 10.521428571428572)","(18.0, 55.0, 30.625)","(2.8, 4.5, 2.9425000000000003)","(13.0, 30.0, 25.5)","(11.0, 27.0, 16.0)"
11-01-2023 18:07:43.298275,"(2.1, 3.15, 2.121153846153846)","(13.0, 30.0, 16.153846153846153)","(5.0, 12.0, 10.521428571428572)","(18.0, 55.0, 30.625)","(2.8, 4.5, 2.9425000000000003)","(13.0, 30.0, 25.5)","(11.0, 27.0, 16.0)"
11-01-2023 18:07:44.392313,"(2.1, 3.15, 2.121153846153846)","(13.0, 30.0, 16.153846153846153)","(5.0, 12.0, 10.521428571428572)","(18.0, 55.0, 30.625)","(2.8, 4.5, 2.9425000000000003)","(13.0, 30.0, 25.5)","(11.0, 27.0, 16.0)"
11-01-2023 18:07:45.458922,"(2.1, 3.15, 2.121153846153846)","(13.0, 30.0, 16.153846153846153)","(5.0, 12.0, 10.521428571428572)","(18.0, 55.0, 30.625)","(2.8, 4.5, 2.9425000000000003)","(13.0, 30.0, 25.5)","(11.0, 27.0, 16.0)"
11-01-2023 18:07:46.571182,"(2.1, 3.15, 2.121153846153846)","(13.0, 30.0, 16.153846153846153)","(5.0, 12.0, 10.521428571428572)","(18.0, 55.0, 30.625)","(2.8, 4.5, 2.9425000000000003)","(13.0, 30.0, 25.5)","(11.0, 27.0, 16.0)"
11-01-2023 18:07:47.685296,"(2.1, 3.15, 2.121153846153846)","(13.0, 30.0, 16.153846153846153)","(5.0, 12.0, 10.521428571428572)","(18.0, 55.0, 30.625)","(2.8, 4.5, 2.9425000000000003)","(13.0, 30.0, 25.5)","(11.0, 27.0, 16.0)"
11-01-2023 18:07:48.780407,"(2.1, 3.15, 2.121153846153846)","(13.0, 30.0, 16.153846153846153)","(5.0, 12.0, 10.521428571428572)","(18.0, 55.0, 30.625)","(2.8, 4.5, 2.9425000000000003)","(13.0, 30.0, 25.5)","(11.0, 27.0, 16.0)"
11-01-2023 18:07:49.778356,"(2.1, 3.15, 2.121153846153846)","(13.0, 30.0, 16.153846153846153)","(5.0, 12.0, 10.521428571428572)","(18.0, 55.0, 30.625)","(2.8, 4.5, 2.9425000000000003)","(13.0, 30.0, 25.5)","(11.0, 27.0, 16.0)"
11-01-2023 18:07:50.722319,"(2.1, 3.15, 2.121153846153846)","(13.0, 30.0, 16.153846153846153)","(5.0, 12.0, 10.521428571428572)","(18.0, 55.0, 30.625)","(2.8, 4.5, 2.9425000000000003)","(13.0, 30.0, 25.5)","(11.0, 27.0, 16.0)"
11-01-2023 18:07:51.732359,"(2.1, 3.15, 2.121153846153846)","(13.0, 30.0, 16.153846153846153)","(5.0, 12.0, 10.521428571428572)","(18.0, 55.0, 30.625)","(2.8, 4.5, 2.9425000000000003)","(13.0, 30.0, 25.5)","(11.0, 27.0, 16.0)"
11-01-2023 18:07:52.795211,"(2.1, 3.15, 2.121153846153846)","(13.0, 30.0, 16.153846153846153)","(5.0, 12.0, 10.521428571428572)","(18.0, 55.0, 30.625)","(2.8, 4.5, 2.9425000000000003)","(13.0, 30.0, 28.97222222222222)","(11.0, 27.0, 21.0)"
11-01-2023 18:07:53.906430,"(2.1, 3.15, 2.121153846153846)","(13.0, 30.0, 21.46153846153846)","(5.0, 12.0, 10.521428571428572)","(18.0, 55.0, 43.75)","(2.8, 4.5, 2.9425000000000003)","(13.0, 30.0, 28.97222222222222)","(11.0, 27.0, 21.0)"
11-01-2023 18:07:54.964236,"(2.1, 3.15, 2.121153846153846)","(13.0, 30.0, 21.46153846153846)","(5.0, 12.0, 10.521428571428572)","(18.0, 55.0, 43.75)","(2.8, 4.5, 2.9425000000000003)","(13.0, 30.0, 28.97222222222222)","(11.0, 27.0, 21.0)"
11-01-2023 18:07:55.926770,"(2.1, 3.15, 2.121153846153846)","(13.0, 30.0, 21.46153846153846)","(5.0, 12.0, 10.521428571428572)","(18.0, 55.0, 43.75)","(2.8, 4.5, 2.9425000000000003)","(13.0, 30.0, 28.97222222222222)","(11.0, 27.0, 21.0)"
11-01-2023 18:07:56.817339,"(2.1, 3.15, 2.121153846153846)","(13.0, 30.0, 27.6875)","(5.0, 12.0, 10.521428571428572)","(18.0, 55.0, 43.75)","(2.8, 4.5, 2.9425000000000003)","(13.0, 30.0, 28.97222222222222)","(11.0, 27.0, 21.0)"
11-01-2023 18:07:57.829615,"(2.1, 3.15, 2.121153846153846)","(13.0, 30.0, 27.6875)","(5.0, 12.0, 10.521428571428572)","(18.0, 55.0, 43.75)","(2.8, 4.5, 2.9425000000000003)","(13.0, 30.0, 28.97222222222222)","(11.0, 27.0, 21.0)"
11-01-2023 18:07:59.060060,"(2.1, 3.15, 2.121153846153846)","(13.0, 30.0, 27.6875)","(5.0, 12.0, 10.521428571428572)","(18.0, 55.0, 43.75)","(2.8, 4.5, 2.9425000000000003)","(13.0, 30.0, 28.97222222222222)","(11.0, 27.0, 21.0)"
11-01-2023 18:08:00.274277,"(2.1, 3.15, 2.121153846153846)","(13.0, 30.0, 27.6875)","(5.0, 12.0, 10.521428571428572)","(18.0, 55.0, 43.75)","(2.8, 4.5, 2.9425000000000003)","(13.0, 30.0, 28.97222222222222)","(11.0, 27.0, 21.0)"
11-01-2023 18:08:01.443898,"(2.1, 3.15, 2.121153846153846)","(13.0, 30.0, 27.6875)","(5.0, 12.0, 10.521428571428572)","(18.0, 55.0, 43.75)","(2.8, 4.5, 2.9425000000000003)","(13.0, 30.0, 28.97222222222222)","(11.0, 27.0, 21.0)"
11-01-2023 18:08:02.481911,"(2.1, 3.15, 2.121153846153846)","(13.0, 30.0, 27.6875)","(5.0, 12.0, 10.521428571428572)","(18.0, 55.0, 43.75)","(2.8, 4.5, 2.9425000000000003)","(13.0, 30.0, 28.97222222222222)","(11.0, 27.0, 21.0)"
11-01-2023 18:08:03.524417,"(2.1, 3.15, 2.121153846153846)","(13.0, 30.0, 27.6875)","(5.0, 12.0, 10.521428571428572)","(18.0, 55.0, 43.75)","(2.8, 4.5, 2.9425000000000003)","(13.0, 30.0, 28.97222222222222)","(11.0, 27.0, 21.0)"
11-01-2023 18:08:04.625757,"(2.1, 3.15, 2.121153846153846)","(13.0, 30.0, 27.6875)","(5.0, 12.0, 10.521428571428572)","(18.0, 55.0, 43.75)","(2.8, 4.5, 2.9425000000000003)","(13.0, 30.0, 28.97222222222222)","(11.0, 27.0, 21.0)"
11-01-2023 18:08:05.878078,"(2.1, 3.15, 2.121153846153846)","(13.0, 30.0, 27.6875)","(5.0, 12.0, 10.521428571428572)","(18.0, 55.0, 43.75)","(2.8, 4.5, 2.9425000000000003)","(13.0, 30.0, 28.97222222222222)","(11.0, 27.0, 21.0)"
11-01-2023 18:08:07.018231,"(2.1, 3.15, 2.121153846153846)","(13.0, 30.0, 27.6875)","(5.0, 12.0, 10.521428571428572)","(18.0, 55.0, 43.75)","(2.8, 4.5, 2.9425000000000003)","(13.0, 30.0, 28.97222222222222)","(11.0, 27.0, 21.0)"
11-01-2023 18:08:08.113957,"(2.1, 3.15, 2.121153846153846)","(13.0, 30.0, 27.6875)","(5.0, 12.0, 10.521428571428572)","(18.0, 55.0, 43.75)","(2.8, 4.5, 2.9425000000000003)","(13.0, 30.0, 28.97222222222222)","(11.0, 27.0, 21.0)"
11-01-2023 18:08:09.187420,"(2.1, 3.15, 2.121153846153846)","(13.0, 30.0, 27.6875)","(5.0, 12.0, 10.521428571428572)","(18.0, 55.0, 43.75)","(2.8, 4.5, 2.9425000000000003)","(13.0, 30.0, 28.97222222222222)","(11.0, 27.0, 21.0)"
11-01-2023 18:08:10.210365,"(2.1, 3.15, 2.121153846153846)","(13.0, 30.0, 27.6875)","(5.0, 12.0, 10.521428571428572)","(18.0, 55.0, 43.75)","(2.8, 4.5, 2.9425000000000003)","(13.0, 30.0, 28.97222222222222)","(11.0, 27.0, 21.0)"
11-01-2023 18:08:11.546294,"(2.1, 3.15, 2.121153846153846)","(13.0, 30.0, 27.6875)","(5.0, 12.0, 10.521428571428572)","(18.0, 55.0, 43.75)","(2.8, 4.5, 2.9425000000000003)","(13.0, 30.0, 28.97222222222222)","(11.0, 27.0, 21.0)"
11-01-2023 18:08:12.649633,"(2.1, 3.15, 2.121153846153846)","(13.0, 30.0, 27.6875)","(5.0, 12.0, 10.521428571428572)","(18.0, 55.0, 43.75)","(2.8, 4.5, 2.9425000000000003)","(13.0, 30.0, 28.97222222222222)","(11.0, 27.0, 21.0)"
11-01-2023 18:08:13.716957,"(2.1, 3.15, 2.121153846153846)","(13.0, 30.0, 27.6875)","(5.0, 12.0, 10.521428571428572)","(18.0, 55.0, 43.75)","(2.8, 4.5, 2.9425000000000003)","(13.0, 30.0, 28.97222222222222)","(11.0, 27.0, 21.0)"
11-01-2023 18:08:15.010161,"(2.1, 3.15, 2.121153846153846)","(13.0, 30.0, 29.11904761904762)","(5.0, 12.0, 10.521428571428572)","(18.0, 55.0, 43.75)","(2.8, 4.5, 2.9425000000000003)","(13.0, 30.0, 28.97222222222222)","(11.0, 27.0, 21.0)"
11-01-2023 18:08:16.234571,"(2.1, 3.15, 2.121153846153846)","(13.0, 30.0, 29.11904761904762)","(5.0, 12.0, 10.521428571428572)","(18.0, 55.0, 43.75)","(2.8, 4.5, 2.9425000000000003)","(13.0, 30.0, 28.97222222222222)","(11.0, 27.0, 21.0)"
11-01-2023 18:08:17.387225,"(2.1, 3.15, 2.121153846153846)","(13.0, 30.0, 29.11904761904762)","(5.0, 12.0, 10.521428571428572)","(18.0, 55.0, 43.75)","(2.8, 4.5, 2.9425000000000003)","(13.0, 30.0, 28.97222222222222)","(11.0, 27.0, 21.0)"
11-01-2023 18:08:18.376480,"(2.1, 3.15, 2.121153846153846)","(13.0, 30.0, 29.11904761904762)","(5.0, 12.0, 10.521428571428572)","(18.0, 55.0, 43.75)","(2.8, 4.5, 2.9425000000000003)","(13.0, 30.0, 28.97222222222222)","(11.0, 27.0, 21.0)"
11-01-2023 18:08:19.542689,"(2.1, 3.15, 2.121153846153846)","(13.0, 30.0, 29.11904761904762)","(5.0, 12.0, 10.521428571428572)","(18.0, 55.0, 43.75)","(2.8, 4.5, 2.9425000000000003)","(13.0, 30.0, 28.97222222222222)","(11.0, 27.0, 21.0)"
11-01-2023 18:08:20.563417,"(2.1, 3.15, 2.121153846153846)","(13.0, 30.0, 29.11904761904762)","(5.0, 12.0, 10.521428571428572)","(18.0, 55.0, 43.75)","(2.8, 4.5, 2.9425000000000003)","(13.0, 30.0, 28.97222222222222)","(11.0, 27.0, 21.0)"
11-01-2023 18:08:21.569105,"(2.1, 3.15, 2.121153846153846)","(13.0, 30.0, 29.11904761904762)","(5.0, 12.0, 10.521428571428572)","(18.0, 55.0, 43.75)","(2.8, 4.5, 2.9425000000000003)","(13.0, 30.0, 28.97222222222222)","(11.0, 27.0, 21.0)"
11-01-2023 18:08:22.658940,"(2.1, 3.15, 2.121153846153846)","(13.0, 30.0, 29.11904761904762)","(5.0, 12.0, 10.521428571428572)","(18.0, 55.0, 43.75)","(2.8, 4.5, 2.9425000000000003)","(13.0, 30.0, 28.97222222222222)","(11.0, 27.0, 21.0)"
11-01-2023 18:08:23.815632,"(2.1, 3.15, 2.121153846153846)","(13.0, 30.0, 29.11904761904762)","(5.0, 12.0, 10.521428571428572)","(18.0, 55.0, 43.75)","(2.8, 4.5, 2.9425000000000003)","(13.0, 30.0, 28.97222222222222)","(11.0, 27.0, 21.0)"
11-01-2023 18:08:24.795136,"(2.1, 3.15, 2.121153846153846)","(13.0, 30.0, 29.11904761904762)","(5.0, 12.0, 10.521428571428572)","(18.0, 55.0, 43.75)","(2.8, 4.5, 2.9425000000000003)","(13.0, 30.0, 28.97222222222222)","(11.0, 27.0, 21.0)"
11-01-2023 18:08:25.901635,"(2.1, 3.15, 2.121153846153846)","(13.0, 30.0, 29.11904761904762)","(5.0, 12.0, 10.521428571428572)","(18.0, 55.0, 43.75)","(2.8, 4.5, 2.9425000000000003)","(13.0, 30.0, 28.97222222222222)","(11.0, 27.0, 21.0)"
11-01-2023 18:08:26.935598,"(2.1, 3.15, 2.121153846153846)","(13.0, 30.0, 29.11904761904762)","(5.0, 12.0, 10.521428571428572)","(18.0, 55.0, 43.75)","(2.8, 4.5, 2.9425000000000003)","(13.0, 30.0, 28.97222222222222)","(11.0, 27.0, 21.0)"
11-01-2023 18:08:28.141947,"(2.1, 3.15, 2.121153846153846)","(13.0, 30.0, 29.11904761904762)","(5.0, 12.0, 10.521428571428572)","(18.0, 55.0, 43.75)","(2.8, 4.5, 2.9425000000000003)","(13.0, 30.0, 28.97222222222222)","(11.0, 27.0, 21.0)"
11-01-2023 18:08:29.295385,"(2.1, 3.15, 2.121153846153846)","(13.0, 30.0, 29.11904761904762)","(5.0, 12.0, 10.521428571428572)","(18.0, 55.0, 43.75)","(2.8, 4.5, 2.9425000000000003)","(13.0, 30.0, 28.97222222222222)","(11.0, 27.0, 21.0)"
11-01-2023 18:08:30.395546,"(2.1, 3.15, 2.121153846153846)","(13.0, 30.0, 29.11904761904762)","(5.0, 12.0, 10.521428571428572)","(18.0, 55.0, 43.75)","(2.8, 4.5, 2.9425000000000003)","(13.0, 30.0, 28.97222222222222)","(11.0, 27.0, 21.0)"
11-01-2023 18:08:31.371099,"(2.1, 3.15, 2.121153846153846)","(13.0, 30.0, 29.11904761904762)","(5.0, 12.0, 10.521428571428572)","(18.0, 55.0, 43.75)","(2.8, 4.5, 2.9425000000000003)","(13.0, 30.0, 28.97222222222222)","(11.0, 27.0, 21.0)"
11-01-2023 18:08:32.463837,"(2.1, 3.15, 2.121153846153846)","(13.0, 30.0, 29.11904761904762)","(5.0, 12.0, 10.521428571428572)","(18.0, 55.0, 43.75)","(2.8, 4.5, 2.9425000000000003)","(13.0, 30.0, 28.97222222222222)","(11.0, 27.0, 21.0)"
11-01-2023 18:08:33.540881,"(2.1, 3.15, 2.121153846153846)","(13.0, 30.0, 29.11904761904762)","(5.0, 12.0, 10.521428571428572)","(18.0, 55.0, 43.75)","(2.8, 4.5, 2.9425000000000003)","(13.0, 30.0, 28.97222222222222)","(11.0, 27.0, 21.0)"
11-01-2023 18:08:34.619043,"(2.1, 3.15, 2.121153846153846)","(13.0, 30.0, 29.11904761904762)","(5.0, 12.0, 10.521428571428572)","(18.0, 55.0, 43.75)","(2.8, 4.5, 2.9425000000000003)","(13.0, 30.0, 28.97222222222222)","(11.0, 27.0, 21.0)"
11-01-2023 18:08:35.717131,"(2.1, 3.15, 2.121153846153846)","(13.0, 30.0, 29.11904761904762)","(5.0, 12.0, 10.521428571428572)","(18.0, 55.0, 43.75)","(2.8, 4.5, 2.9425000000000003)","(13.0, 30.0, 28.97222222222222)","(11.0, 27.0, 21.0)"
11-01-2023 18:08:36.769618,"(2.1, 3.15, 2.121153846153846)","(13.0, 30.0, 29.11904761904762)","(5.0, 12.0, 10.521428571428572)","(18.0, 55.0, 43.75)","(2.8, 4.5, 2.9425000000000003)","(13.0, 30.0, 28.97222222222222)","(11.0, 27.0, 21.0)"
11-01-2023 18:08:37.654434,"(2.1, 3.15, 2.121153846153846)","(13.0, 30.0, 29.11904761904762)","(5.0, 12.0, 10.521428571428572)","(18.0, 55.0, 43.75)","(2.8, 4.5, 2.9425000000000003)","(13.0, 30.0, 28.97222222222222)","(11.0, 27.0, 21.0)"
11-01-2023 18:08:38.728041,"(2.1, 3.15, 2.121153846153846)","(13.0, 30.0, 29.11904761904762)","(5.0, 12.0, 10.521428571428572)","(18.0, 55.0, 43.75)","(2.8, 4.5, 2.9425000000000003)","(13.0, 30.0, 28.97222222222222)","(11.0, 27.0, 21.0)"
11-01-2023 18:08:39.791695,"(2.1, 3.15, 2.121153846153846)","(13.0, 30.0, 29.11904761904762)","(5.0, 12.0, 10.521428571428572)","(18.0, 55.0, 43.75)","(2.8, 4.5, 2.9425000000000003)","(13.0, 30.0, 28.97222222222222)","(11.0, 27.0, 21.0)"
11-01-2023 18:08:40.944944,"(2.1, 3.15, 2.121153846153846)","(13.0, 30.0, 29.11904761904762)","(5.0, 12.0, 10.521428571428572)","(18.0, 55.0, 30.625)","(2.8, 4.5, 2.9425000000000003)","(13.0, 30.0, 25.5)","(11.0, 27.0, 16.0)"
11-01-2023 18:08:42.069337,"(2.1, 3.15, 2.121153846153846)","(13.0, 30.0, 25.5)","(5.0, 12.0, 10.521428571428572)","(18.0, 55.0, 30.625)","(2.8, 4.5, 2.9425000000000003)","(13.0, 30.0, 25.5)","(11.0, 27.0, 16.0)"
11-01-2023 18:08:43.149057,"(2.1, 3.15, 2.121153846153846)","(13.0, 30.0, 25.5)","(5.0, 12.0, 10.521428571428572)","(18.0, 55.0, 30.625)","(2.8, 4.5, 2.9425000000000003)","(13.0, 30.0, 25.5)","(11.0, 27.0, 16.0)"
11-01-2023 18:08:44.180694,"(2.1, 3.15, 2.121153846153846)","(13.0, 30.0, 25.5)","(5.0, 12.0, 10.521428571428572)","(18.0, 55.0, 30.625)","(2.8, 4.5, 2.9425000000000003)","(13.0, 30.0, 25.5)","(11.0, 27.0, 16.0)"
11-01-2023 18:08:45.121719,"(2.1, 3.15, 2.121153846153846)","(13.0, 30.0, 25.5)","(5.0, 12.0, 10.521428571428572)","(18.0, 55.0, 30.625)","(2.8, 4.5, 2.9425000000000003)","(13.0, 30.0, 25.5)","(11.0, 27.0, 16.0)"
11-01-2023 18:08:46.075603,"(2.1, 3.15, 2.121153846153846)","(13.0, 30.0, 25.5)","(5.0, 12.0, 10.521428571428572)","(18.0, 55.0, 30.625)","(2.8, 4.5, 2.9425000000000003)","(13.0, 30.0, 25.5)","(11.0, 27.0, 16.0)"
11-01-2023 18:08:47.161648,"(2.1, 3.15, 2.121153846153846)","(13.0, 30.0, 25.5)","(5.0, 12.0, 10.521428571428572)","(18.0, 55.0, 30.625)","(2.8, 4.5, 2.9425000000000003)","(13.0, 30.0, 25.5)","(11.0, 27.0, 16.0)"
11-01-2023 18:08:48.232882,"(2.1, 3.15, 2.121153846153846)","(13.0, 30.0, 25.5)","(5.0, 12.0, 10.521428571428572)","(18.0, 55.0, 30.625)","(2.8, 4.5, 2.9425000000000003)","(13.0, 30.0, 25.5)","(11.0, 27.0, 16.0)"
11-01-2023 18:08:49.284522,"(2.1, 3.15, 2.121153846153846)","(13.0, 30.0, 25.5)","(5.0, 12.0, 10.521428571428572)","(18.0, 55.0, 30.625)","(2.8, 4.5, 2.9425000000000003)","(13.0, 30.0, 25.5)","(11.0, 27.0, 16.0)"
11-01-2023 18:08:50.219493,"(2.1, 3.15, 2.121153846153846)","(13.0, 30.0, 25.5)","(5.0, 12.0, 10.521428571428572)","(18.0, 55.0, 30.625)","(2.8, 4.5, 2.9425000000000003)","(13.0, 30.0, 25.5)","(11.0, 27.0, 16.0)"
11-01-2023 18:08:51.229797,"(2.1, 3.15, 2.121153846153846)","(13.0, 30.0, 25.5)","(5.0, 12.0, 10.521428571428572)","(18.0, 55.0, 30.625)","(2.8, 4.5, 2.9425000000000003)","(13.0, 30.0, 25.5)","(11.0, 27.0, 16.0)"
11-01-2023 18:08:52.284982,"(2.1, 3.15, 2.121153846153846)","(13.0, 30.0, 25.5)","(5.0, 12.0, 10.521428571428572)","(18.0, 55.0, 30.625)","(2.8, 4.5, 2.9425000000000003)","(13.0, 30.0, 25.5)","(11.0, 27.0, 16.0)"
11-01-2023 18:08:53.378782,"(2.1, 3.15, 2.121153846153846)","(13.0, 30.0, 25.5)","(5.0, 12.0, 10.521428571428572)","(18.0, 55.0, 30.625)","(2.8, 4.5, 2.9425000000000003)","(13.0, 30.0, 25.5)","(11.0, 27.0, 16.0)"
11-01-2023 18:08:54.533813,"(2.1, 3.15, 2.121153846153846)","(13.0, 30.0, 25.5)","(5.0, 12.0, 10.521428571428572)","(18.0, 55.0, 30.625)","(2.8, 4.5, 2.9425000000000003)","(13.0, 30.0, 25.5)","(11.0, 27.0, 16.0)"
