,Set Us Free,Inordinate,Rebel Racer,Dixie Built,Hollerween,Turin,Black Banjo,Manhattan Sting,Fabiola,Hesontherun,Delightful Hustler,Anything But
10-01-2023 14:53:19.557709,"(14.0, 19.0, 18.615384615384617)","(3.8, 4.6, 4.478260869565218)","(9.0, 11.0, 10.538793103448276)","(10.0, 12.5, 12.178571428571429)","(6.0, 10.0, 9.768115942028984)","(3.8, 4.1, 4.078021978021978)","(31.0, 55.0, 50.416666666666664)","(101.0, 150.0, 138.57142857142858)","(10.0, 13.0, 12.666666666666666)","(16.0, 24.0, 23.81818181818182)","(21.0, 23.0, 22.25)","(101.0, 230.0, 196.66666666666666)"
10-01-2023 14:53:21.280395,"(14.0, 19.0, 18.615384615384617)","(3.8, 4.6, 4.478260869565218)","(9.0, 11.0, 10.538793103448276)","(10.0, 12.5, 12.178571428571429)","(6.0, 10.0, 9.768115942028984)","(3.8, 4.1, 4.078021978021978)","(31.0, 55.0, 50.416666666666664)","(101.0, 150.0, 138.57142857142858)","(10.0, 13.0, 12.538461538461538)","(16.0, 24.0, 23.81818181818182)","(21.0, 23.0, 22.25)","(101.0, 230.0, 196.66666666666666)"
10-01-2023 14:53:22.803278,"(14.0, 19.0, 18.615384615384617)","(3.8, 4.6, 4.4837209302325585)","(9.0, 11.0, 10.538793103448276)","(10.0, 12.5, 12.178571428571429)","(6.0, 10.0, 9.768115942028984)","(3.8, 4.1, 4.078021978021978)","(31.0, 55.0, 51.53846153846154)","(101.0, 150.0, 138.57142857142858)","(10.0, 13.0, 12.452830188679245)","(16.0, 24.0, 23.81818181818182)","(21.0, 23.0, 22.52)","(101.0, 230.0, 217.14285714285714)"
10-01-2023 14:53:24.307223,"(14.0, 19.0, 18.705882352941178)","(3.8, 4.6, 4.4837209302325585)","(9.0, 11.0, 10.538793103448276)","(10.0, 12.5, 12.178571428571429)","(6.0, 10.0, 9.768115942028984)","(3.8, 4.1, 4.078021978021978)","(31.0, 55.0, 52.1578947368421)","(101.0, 150.0, 138.57142857142858)","(10.0, 13.0, 12.573529411764707)","(16.0, 24.0, 23.81818181818182)","(21.0, 23.0, 22.52)","(101.0, 230.0, 196.66666666666666)"
10-01-2023 14:53:25.681812,"(14.0, 19.0, 18.705882352941178)","(3.8, 4.6, 4.4837209302325585)","(9.0, 11.0, 10.538793103448276)","(10.0, 12.5, 12.178571428571429)","(6.0, 10.0, 9.768115942028984)","(3.8, 4.1, 4.078021978021978)","(31.0, 55.0, 52.1578947368421)","(101.0, 150.0, 138.57142857142858)","(10.0, 13.0, 12.573529411764707)","(16.0, 24.0, 23.81818181818182)","(21.0, 23.0, 22.52)","(101.0, 220.0, 204.44444444444446)"
10-01-2023 14:53:27.042248,"(14.0, 19.0, 18.705882352941178)","(3.8, 4.6, 4.4837209302325585)","(9.0, 11.0, 10.538793103448276)","(10.0, 12.5, 12.178571428571429)","(6.0, 10.0, 9.533333333333333)","(3.8, 4.1, 4.078021978021978)","(31.0, 55.0, 52.1578947368421)","(101.0, 150.0, 158.1818181818182)","(10.0, 13.0, 12.73913043478261)","(16.0, 24.0, 23.81818181818182)","(21.0, 23.0, 22.52)","(101.0, 220.0, 190.0)"
10-01-2023 14:53:28.445271,"(14.0, 19.0, 18.705882352941178)","(3.8, 4.6, 4.4837209302325585)","(9.0, 11.0, 10.538793103448276)","(10.0, 12.5, 12.178571428571429)","(6.0, 9.6, 9.363636363636363)","(3.8, 4.1, 4.078021978021978)","(31.0, 55.0, 52.1578947368421)","(101.0, 160.0, 158.8235294117647)","(10.0, 13.0, 12.689655172413794)","(16.0, 24.0, 23.81818181818182)","(21.0, 23.0, 22.52)","(101.0, 220.0, 190.0)"
10-01-2023 14:53:29.866877,"(14.0, 19.0, 18.705882352941178)","(3.8, 4.6, 4.4837209302325585)","(9.0, 11.0, 10.538793103448276)","(10.0, 12.5, 12.178571428571429)","(6.0, 9.6, 9.36)","(3.8, 4.1, 4.078021978021978)","(31.0, 55.0, 52.1578947368421)","(101.0, 160.0, 158.8235294117647)","(10.0, 13.0, 12.689655172413794)","(16.0, 24.0, 23.81818181818182)","(21.0, 23.0, 22.52)","(101.0, 220.0, 190.0)"
10-01-2023 14:53:31.294307,"(14.0, 19.0, 18.705882352941178)","(3.8, 4.6, 4.4837209302325585)","(9.0, 11.0, 10.538793103448276)","(10.0, 12.5, 12.178571428571429)","(6.0, 9.6, 9.36)","(3.8, 4.1, 4.078021978021978)","(31.0, 55.0, 52.1578947368421)","(101.0, 160.0, 158.8235294117647)","(10.0, 13.0, 12.689655172413794)","(16.0, 24.0, 23.81818181818182)","(21.0, 23.0, 22.52)","(101.0, 220.0, 190.0)"
10-01-2023 14:53:32.698975,"(14.0, 19.0, 18.705882352941178)","(3.8, 4.6, 4.4837209302325585)","(9.0, 11.0, 10.534782608695652)","(10.0, 12.5, 12.178571428571429)","(6.0, 9.4, 9.123076923076923)","(3.8, 4.1, 4.045588235294117)","(31.0, 55.0, 63.64285714285714)","(101.0, 160.0, 157.14285714285714)","(10.0, 13.0, 12.966666666666667)","(16.0, 24.0, 23.81818181818182)","(21.0, 23.0, 22.52)","(101.0, 220.0, 187.33333333333334)"
10-01-2023 14:53:34.160975,"(14.0, 19.0, 18.705882352941178)","(3.8, 4.6, 4.524137931034483)","(9.0, 11.0, 10.534782608695652)","(10.0, 12.5, 12.178571428571429)","(6.0, 9.2, 9.064)","(3.8, 4.1, 4.045588235294117)","(31.0, 65.0, 58.44444444444444)","(101.0, 160.0, 157.14285714285714)","(10.0, 13.0, 12.966666666666667)","(16.0, 24.0, 23.81818181818182)","(21.0, 23.0, 22.05128205128205)","(101.0, 220.0, 187.33333333333334)"
10-01-2023 14:53:35.576441,"(14.0, 19.0, 18.77777777777778)","(3.8, 4.6, 4.535294117647059)","(9.0, 11.0, 10.534782608695652)","(10.0, 12.5, 12.178571428571429)","(6.0, 9.2, 8.971428571428572)","(3.8, 4.1, 4.045588235294117)","(31.0, 60.0, 63.88235294117647)","(101.0, 160.0, 157.14285714285714)","(10.0, 13.0, 12.966666666666667)","(16.0, 24.0, 23.81818181818182)","(21.0, 24.0, 22.384615384615383)","(101.0, 220.0, 187.33333333333334)"
10-01-2023 14:53:36.911663,"(14.0, 19.5, 18.97826086956522)","(3.8, 4.6, 4.535294117647059)","(9.0, 11.0, 10.534782608695652)","(10.0, 12.5, 12.178571428571429)","(6.0, 9.2, 9.05)","(3.8, 4.1, 4.041269841269841)","(31.0, 65.0, 63.88235294117647)","(101.0, 160.0, 157.14285714285714)","(10.0, 13.0, 13.178571428571429)","(16.0, 24.0, 23.81818181818182)","(21.0, 23.0, 22.5)","(101.0, 220.0, 187.33333333333334)"
10-01-2023 14:53:38.252259,"(14.0, 19.5, 18.97826086956522)","(3.8, 4.6, 4.535294117647059)","(9.0, 11.0, 10.534782608695652)","(10.0, 12.5, 12.178571428571429)","(6.0, 9.2, 8.95)","(3.8, 4.1, 4.038235294117647)","(31.0, 65.0, 63.88235294117647)","(101.0, 160.0, 157.14285714285714)","(10.0, 13.5, 13.25)","(16.0, 24.0, 23.81818181818182)","(21.0, 23.0, 22.5)","(101.0, 220.0, 187.33333333333334)"
10-01-2023 14:53:39.757586,"(14.0, 19.5, 18.923076923076923)","(3.8, 4.6, 4.535294117647059)","(9.0, 11.0, 10.534782608695652)","(10.0, 12.5, 12.178571428571429)","(6.0, 9.2, 8.95)","(3.8, 4.1, 4.038235294117647)","(31.0, 65.0, 63.88235294117647)","(101.0, 160.0, 157.14285714285714)","(10.0, 13.5, 13.25)","(16.0, 24.0, 23.81818181818182)","(21.0, 23.0, 22.5)","(101.0, 220.0, 187.33333333333334)"
10-01-2023 14:53:41.177779,"(14.0, 19.5, 18.923076923076923)","(3.8, 4.6, 4.535294117647059)","(9.0, 11.0, 10.534782608695652)","(10.0, 12.5, 12.178571428571429)","(6.0, 9.2, 8.95)","(3.8, 4.1, 4.038235294117647)","(31.0, 65.0, 63.88235294117647)","(101.0, 160.0, 157.14285714285714)","(10.0, 13.5, 13.25)","(16.0, 24.0, 23.81818181818182)","(21.0, 23.0, 22.5)","(101.0, 220.0, 187.33333333333334)"
10-01-2023 14:53:42.566269,"(14.0, 19.5, 18.923076923076923)","(3.8, 4.6, 4.535294117647059)","(9.0, 11.0, 10.534782608695652)","(10.0, 12.5, 12.178571428571429)","(6.0, 9.2, 8.95)","(3.8, 4.1, 4.038235294117647)","(31.0, 65.0, 61.2)","(101.0, 160.0, 157.14285714285714)","(10.0, 13.5, 13.25)","(16.0, 24.0, 23.81818181818182)","(21.0, 23.0, 22.61904761904762)","(101.0, 220.0, 187.33333333333334)"
10-01-2023 14:53:43.941310,"(14.0, 19.5, 18.847826086956523)","(3.8, 4.6, 4.535294117647059)","(9.0, 11.0, 10.534782608695652)","(10.0, 12.5, 12.178571428571429)","(6.0, 9.2, 8.95)","(3.8, 4.1, 4.038235294117647)","(31.0, 65.0, 58.44444444444444)","(101.0, 160.0, 157.14285714285714)","(10.0, 13.5, 13.25)","(16.0, 24.0, 23.81818181818182)","(21.0, 23.0, 22.61904761904762)","(101.0, 220.0, 187.33333333333334)"
10-01-2023 14:53:45.303647,"(14.0, 19.5, 18.847826086956523)","(3.8, 4.6, 4.562068965517241)","(9.0, 11.0, 10.648809523809524)","(10.0, 12.5, 12.13888888888889)","(6.0, 9.2, 8.916129032258064)","(3.8, 4.1, 4.038235294117647)","(31.0, 60.0, 58.526315789473685)","(101.0, 160.0, 157.14285714285714)","(10.0, 13.5, 13.25)","(16.0, 24.0, 23.25)","(21.0, 23.0, 22.61904761904762)","(101.0, 220.0, 187.33333333333334)"
10-01-2023 14:53:46.647920,"(14.0, 19.5, 18.863636363636363)","(3.8, 4.6, 4.533333333333333)","(9.0, 11.0, 10.648809523809524)","(10.0, 12.5, 12.178571428571429)","(6.0, 9.2, 8.916129032258064)","(3.8, 4.1, 4.067256637168142)","(31.0, 60.0, 58.526315789473685)","(101.0, 160.0, 157.14285714285714)","(10.0, 13.5, 13.314814814814815)","(16.0, 24.0, 23.454545454545453)","(21.0, 23.0, 22.61904761904762)","(101.0, 220.0, 187.33333333333334)"
10-01-2023 14:53:47.932740,"(14.0, 19.0, 18.863636363636363)","(3.8, 4.6, 4.533333333333333)","(9.0, 11.0, 10.561111111111112)","(10.0, 12.5, 12.178571428571429)","(6.0, 9.2, 8.916129032258064)","(3.8, 4.1, 4.067256637168142)","(31.0, 60.0, 58.526315789473685)","(101.0, 160.0, 157.14285714285714)","(10.0, 13.5, 13.314814814814815)","(16.0, 24.0, 23.454545454545453)","(21.0, 23.0, 22.757575757575758)","(101.0, 220.0, 187.33333333333334)"
10-01-2023 14:53:49.281031,"(14.0, 19.0, 18.72222222222222)","(3.8, 4.6, 4.545)","(9.0, 11.0, 10.561111111111112)","(10.0, 12.5, 12.178571428571429)","(6.0, 9.2, 8.916129032258064)","(3.8, 4.1, 4.067256637168142)","(31.0, 60.0, 58.526315789473685)","(101.0, 160.0, 157.14285714285714)","(10.0, 13.5, 13.333333333333334)","(16.0, 24.0, 23.454545454545453)","(21.0, 23.0, 22.757575757575758)","(101.0, 220.0, 167.5)"
10-01-2023 14:53:50.656390,"(14.0, 19.0, 18.807692307692307)","(3.8, 4.6, 4.545)","(9.0, 11.0, 10.561111111111112)","(10.0, 12.5, 12.178571428571429)","(6.0, 9.2, 8.916129032258064)","(3.8, 4.1, 4.067256637168142)","(31.0, 60.0, 58.526315789473685)","(101.0, 160.0, 157.14285714285714)","(10.0, 13.5, 13.314814814814815)","(16.0, 24.0, 23.454545454545453)","(21.0, 23.0, 22.757575757575758)","(101.0, 220.0, 190.0)"
10-01-2023 14:53:52.045957,"(14.0, 19.0, 18.916666666666668)","(3.8, 4.6, 4.545)","(9.0, 11.0, 10.561111111111112)","(10.0, 12.5, 12.178571428571429)","(6.0, 9.2, 8.916129032258064)","(3.8, 4.1, 4.067256637168142)","(31.0, 60.0, 58.526315789473685)","(101.0, 160.0, 157.14285714285714)","(10.0, 13.5, 13.314814814814815)","(16.0, 24.0, 23.454545454545453)","(21.0, 23.0, 23.542857142857144)","(101.0, 220.0, 190.0)"
10-01-2023 14:53:53.415993,"(14.0, 19.0, 18.916666666666668)","(3.8, 4.6, 4.545)","(9.0, 11.0, 10.561111111111112)","(10.0, 12.5, 12.328947368421053)","(6.0, 9.2, 8.916129032258064)","(3.8, 4.1, 4.067256637168142)","(31.0, 60.0, 57.9)","(101.0, 160.0, 157.14285714285714)","(10.0, 13.5, 13.333333333333334)","(16.0, 24.0, 23.454545454545453)","(21.0, 24.0, 23.58974358974359)","(101.0, 220.0, 190.0)"
10-01-2023 14:53:54.765021,"(14.0, 19.0, 18.84090909090909)","(3.8, 4.6, 4.545)","(9.0, 11.0, 10.561111111111112)","(10.0, 12.5, 12.035714285714286)","(6.0, 9.2, 8.916129032258064)","(3.8, 4.1, 4.067256637168142)","(31.0, 60.0, 57.9)","(101.0, 160.0, 157.14285714285714)","(10.0, 13.5, 13.314814814814815)","(16.0, 24.0, 23.454545454545453)","(21.0, 24.0, 23.58974358974359)","(101.0, 220.0, 190.0)"
10-01-2023 14:53:56.232410,"(14.0, 19.0, 18.84090909090909)","(3.8, 4.6, 4.545)","(9.0, 11.0, 10.561111111111112)","(10.0, 12.5, 11.96875)","(6.0, 9.2, 8.916129032258064)","(3.8, 4.1, 4.065789473684211)","(31.0, 60.0, 57.9)","(101.0, 160.0, 157.14285714285714)","(10.0, 13.5, 13.314814814814815)","(16.0, 24.0, 23.454545454545453)","(21.0, 24.0, 23.55)","(101.0, 220.0, 190.0)"
10-01-2023 14:53:57.702031,"(14.0, 19.0, 18.916666666666668)","(3.8, 4.6, 4.545)","(9.0, 11.0, 10.541666666666666)","(10.0, 12.5, 11.984848484848484)","(6.0, 9.2, 8.916129032258064)","(3.8, 4.1, 4.065789473684211)","(31.0, 60.0, 57.9)","(101.0, 160.0, 157.14285714285714)","(10.0, 13.5, 13.333333333333334)","(16.0, 24.0, 23.454545454545453)","(21.0, 24.0, 23.55)","(101.0, 220.0, 190.0)"
10-01-2023 14:53:59.079314,"(14.0, 19.0, 18.833333333333332)","(3.8, 4.6, 4.545)","(9.0, 11.0, 10.541666666666666)","(10.0, 12.5, 11.951612903225806)","(6.0, 9.2, 8.916129032258064)","(3.8, 4.1, 4.065789473684211)","(31.0, 60.0, 57.9)","(101.0, 160.0, 157.14285714285714)","(10.0, 13.5, 13.314814814814815)","(16.0, 24.0, 23.454545454545453)","(21.0, 24.0, 23.55)","(101.0, 220.0, 190.0)"
10-01-2023 14:54:00.560641,"(14.0, 19.0, 18.833333333333332)","(3.8, 4.6, 4.545)","(9.0, 11.0, 10.541666666666666)","(10.0, 12.5, 11.951612903225806)","(6.0, 9.2, 8.916129032258064)","(3.8, 4.1, 4.065789473684211)","(31.0, 60.0, 57.9)","(101.0, 160.0, 157.14285714285714)","(10.0, 13.5, 13.166666666666666)","(16.0, 24.0, 23.454545454545453)","(21.0, 24.0, 25.689655172413794)","(101.0, 220.0, 190.0)"
10-01-2023 14:54:02.053713,"(14.0, 19.5, 18.58)","(3.8, 4.6, 4.56)","(9.0, 11.0, 10.503759398496241)","(10.0, 12.0, 11.8125)","(6.0, 9.2, 8.874074074074075)","(3.8, 4.1, 4.075)","(31.0, 60.0, 57.9)","(101.0, 160.0, 157.14285714285714)","(10.0, 14.0, 13.266666666666667)","(16.0, 24.0, 23.454545454545453)","(21.0, 26.0, 26.157894736842106)","(101.0, 220.0, 190.0)"
10-01-2023 14:54:03.498391,"(14.0, 19.5, 18.58)","(3.8, 4.6, 4.56)","(9.0, 11.0, 10.503759398496241)","(10.0, 12.0, 11.8125)","(6.0, 9.2, 8.874074074074075)","(3.8, 4.1, 4.072815533980583)","(31.0, 60.0, 57.9)","(101.0, 160.0, 157.14285714285714)","(10.0, 14.0, 13.333333333333334)","(16.0, 24.0, 23.454545454545453)","(21.0, 27.0, 26.243243243243242)","(101.0, 220.0, 190.0)"
10-01-2023 14:54:04.983808,"(14.0, 19.5, 18.666666666666668)","(3.8, 4.6, 4.56)","(9.0, 11.0, 10.51937984496124)","(10.0, 12.0, 11.8125)","(6.0, 9.2, 8.874074074074075)","(3.8, 4.1, 4.072815533980583)","(31.0, 60.0, 57.9)","(101.0, 160.0, 157.14285714285714)","(10.0, 14.0, 13.571428571428571)","(16.0, 24.0, 23.454545454545453)","(21.0, 27.0, 26.243243243243242)","(101.0, 220.0, 190.0)"
10-01-2023 14:54:06.437384,"(14.0, 19.0, 18.666666666666668)","(3.8, 4.6, 4.56)","(9.0, 11.0, 10.518292682926829)","(10.0, 12.0, 12.25609756097561)","(6.0, 9.2, 8.933333333333334)","(3.8, 4.1, 4.063559322033898)","(31.0, 60.0, 57.9)","(101.0, 160.0, 157.14285714285714)","(10.0, 14.0, 12.817460317460318)","(16.0, 24.0, 24.17391304347826)","(21.0, 27.0, 24.666666666666668)","(101.0, 220.0, 190.0)"
10-01-2023 14:54:07.937806,"(14.0, 19.0, 18.55263157894737)","(3.8, 4.6, 4.536585365853658)","(9.0, 11.0, 10.518292682926829)","(10.0, 12.5, 12.01063829787234)","(6.0, 9.2, 8.933333333333334)","(3.8, 4.1, 4.063559322033898)","(31.0, 60.0, 57.9)","(101.0, 160.0, 157.14285714285714)","(10.0, 13.5, 13.11111111111111)","(16.0, 26.0, 24.35)","(21.0, 26.0, 24.666666666666668)","(101.0, 220.0, 190.0)"
10-01-2023 14:54:09.427396,"(14.0, 19.0, 18.55263157894737)","(3.8, 4.6, 4.536585365853658)","(9.0, 11.0, 10.518292682926829)","(10.0, 12.5, 12.01063829787234)","(6.0, 9.2, 8.933333333333334)","(3.8, 4.1, 4.063559322033898)","(31.0, 60.0, 57.9)","(101.0, 160.0, 157.14285714285714)","(10.0, 13.5, 13.11111111111111)","(16.0, 26.0, 24.8)","(21.0, 26.0, 24.666666666666668)","(101.0, 220.0, 192.22222222222223)"
10-01-2023 14:54:10.919057,"(14.0, 19.0, 17.71875)","(3.8, 4.6, 4.6466666666666665)","(9.0, 11.0, 10.505952380952381)","(10.0, 12.5, 12.01063829787234)","(6.0, 9.2, 8.933333333333334)","(3.8, 4.1, 4.080722891566265)","(31.0, 60.0, 57.9)","(101.0, 160.0, 153.33333333333334)","(10.0, 13.5, 13.088235294117647)","(16.0, 26.0, 24.8)","(21.0, 26.0, 24.666666666666668)","(101.0, 220.0, 199.16666666666666)"
10-01-2023 14:54:12.382546,"(14.0, 18.0, 17.839285714285715)","(3.8, 4.7, 4.661904761904762)","(9.0, 11.0, 10.518292682926829)","(10.0, 12.5, 11.78125)","(6.0, 9.2, 8.933333333333334)","(3.8, 4.1, 4.084)","(31.0, 60.0, 57.9)","(101.0, 160.0, 153.33333333333334)","(10.0, 13.5, 13.017241379310345)","(16.0, 26.0, 24.5)","(21.0, 26.0, 24.666666666666668)","(101.0, 220.0, 199.16666666666666)"
10-01-2023 14:54:13.826149,"(14.0, 18.0, 17.839285714285715)","(3.8, 4.7, 4.661904761904762)","(9.0, 11.0, 10.518292682926829)","(10.0, 12.5, 11.576923076923077)","(6.0, 9.2, 8.933333333333334)","(3.8, 4.1, 4.084)","(31.0, 60.0, 57.9)","(101.0, 160.0, 157.14285714285714)","(10.0, 13.5, 12.833333333333334)","(16.0, 26.0, 24.5)","(21.0, 26.0, 24.666666666666668)","(101.0, 220.0, 199.16666666666666)"
10-01-2023 14:54:15.275736,"(14.0, 18.0, 17.839285714285715)","(3.8, 4.7, 4.661904761904762)","(9.0, 11.0, 10.518292682926829)","(10.0, 12.0, 11.576923076923077)","(6.0, 9.2, 8.933333333333334)","(3.8, 4.1, 4.08)","(31.0, 60.0, 57.9)","(101.0, 160.0, 157.14285714285714)","(10.0, 13.5, 12.833333333333334)","(16.0, 26.0, 24.5)","(21.0, 26.0, 24.666666666666668)","(101.0, 220.0, 199.16666666666666)"
10-01-2023 14:54:16.798842,"(14.0, 18.0, 17.839285714285715)","(3.8, 4.7, 4.661904761904762)","(9.0, 11.0, 10.518292682926829)","(10.0, 12.0, 11.576923076923077)","(6.0, 9.2, 8.933333333333334)","(3.8, 4.1, 4.08)","(31.0, 60.0, 57.9)","(101.0, 160.0, 157.14285714285714)","(10.0, 13.5, 13.0625)","(16.0, 26.0, 24.5)","(21.0, 26.0, 24.666666666666668)","(101.0, 220.0, 199.16666666666666)"
10-01-2023 14:54:18.399725,"(14.0, 18.0, 17.839285714285715)","(3.8, 4.7, 4.661904761904762)","(9.0, 11.0, 10.518292682926829)","(10.0, 12.0, 11.558823529411764)","(6.0, 9.2, 8.981132075471699)","(3.8, 4.1, 4.08)","(31.0, 60.0, 57.9)","(101.0, 160.0, 157.14285714285714)","(10.0, 13.5, 13.333333333333334)","(16.0, 26.0, 24.82608695652174)","(21.0, 26.0, 24.48051948051948)","(101.0, 220.0, 199.16666666666666)"
10-01-2023 14:54:20.134064,"(14.0, 18.0, 17.839285714285715)","(3.8, 4.7, 4.661904761904762)","(9.0, 11.0, 10.518292682926829)","(10.0, 12.0, 11.558823529411764)","(6.0, 9.2, 9.008695652173913)","(3.8, 4.1, 4.08)","(31.0, 60.0, 57.9)","(101.0, 160.0, 157.14285714285714)","(10.0, 14.0, 13.277777777777779)","(16.0, 26.0, 24.82608695652174)","(21.0, 25.0, 24.473684210526315)","(101.0, 220.0, 199.16666666666666)"
10-01-2023 14:54:21.735701,"(14.0, 18.0, 17.806451612903224)","(3.8, 4.7, 4.57391304347826)","(9.0, 11.0, 10.518292682926829)","(10.0, 12.0, 11.778761061946902)","(6.0, 9.2, 9.008695652173913)","(3.8, 4.1, 4.122900763358778)","(31.0, 60.0, 57.9)","(101.0, 160.0, 157.14285714285714)","(10.0, 14.0, 13.277777777777779)","(16.0, 26.0, 24.82608695652174)","(21.0, 25.0, 24.43661971830986)","(101.0, 220.0, 213.75)"
10-01-2023 14:54:23.548825,"(14.0, 18.0, 17.806451612903224)","(3.8, 4.6, 4.57391304347826)","(9.0, 11.0, 10.518292682926829)","(10.0, 12.0, 11.764150943396226)","(6.0, 9.2, 9.008695652173913)","(3.8, 4.2, 4.122900763358778)","(31.0, 60.0, 57.2)","(101.0, 160.0, 153.33333333333334)","(10.0, 14.0, 13.6)","(16.0, 26.0, 24.82608695652174)","(21.0, 25.0, 24.43661971830986)","(101.0, 220.0, 212.85714285714286)"
10-01-2023 14:54:25.294773,"(14.0, 18.0, 17.806451612903224)","(3.8, 4.6, 4.564705882352941)","(9.0, 11.0, 10.518292682926829)","(10.0, 12.0, 11.764150943396226)","(6.0, 9.2, 9.008695652173913)","(3.8, 4.2, 4.120547945205479)","(31.0, 60.0, 57.2)","(101.0, 160.0, 153.33333333333334)","(10.0, 14.0, 13.875)","(16.0, 26.0, 24.82608695652174)","(21.0, 25.0, 24.43661971830986)","(101.0, 220.0, 212.85714285714286)"
10-01-2023 14:54:26.798004,"(14.0, 18.0, 17.806451612903224)","(3.8, 4.6, 4.564705882352941)","(9.0, 11.0, 10.505952380952381)","(10.0, 12.0, 11.56140350877193)","(6.0, 9.2, 9.008695652173913)","(3.8, 4.2, 4.120547945205479)","(31.0, 60.0, 57.2)","(101.0, 160.0, 153.33333333333334)","(10.0, 14.0, 13.875)","(16.0, 26.0, 24.82608695652174)","(21.0, 25.0, 24.43661971830986)","(101.0, 220.0, 212.85714285714286)"
10-01-2023 14:54:28.294791,"(14.0, 18.0, 17.806451612903224)","(3.8, 4.6, 4.564705882352941)","(9.0, 11.0, 10.505952380952381)","(10.0, 12.0, 11.41025641025641)","(6.0, 9.2, 9.008695652173913)","(3.8, 4.2, 4.109375)","(31.0, 60.0, 57.2)","(101.0, 160.0, 153.33333333333334)","(10.0, 14.0, 13.6875)","(16.0, 26.0, 24.82608695652174)","(21.0, 25.0, 24.43661971830986)","(101.0, 220.0, 215.0)"
10-01-2023 14:54:29.825774,"(14.0, 18.0, 17.796875)","(3.8, 4.7, 4.66)","(9.0, 11.0, 10.518292682926829)","(10.0, 11.5, 11.627450980392156)","(6.0, 9.2, 9.008695652173913)","(3.8, 4.2, 4.120547945205479)","(31.0, 60.0, 53.46666666666667)","(101.0, 160.0, 153.33333333333334)","(10.0, 14.0, 13.6875)","(16.0, 26.0, 24.82608695652174)","(21.0, 25.0, 23.714285714285715)","(101.0, 230.0, 215.0)"
10-01-2023 14:54:31.340684,"(14.0, 18.0, 17.796875)","(3.8, 4.6, 4.571428571428571)","(9.0, 11.0, 10.496815286624203)","(10.0, 12.0, 11.581818181818182)","(6.0, 9.2, 9.008695652173913)","(3.8, 4.2, 4.096)","(31.0, 60.0, 56.18181818181818)","(101.0, 160.0, 153.33333333333334)","(10.0, 14.0, 13.6875)","(16.0, 26.0, 24.82608695652174)","(21.0, 24.0, 23.714285714285715)","(101.0, 230.0, 215.0)"
10-01-2023 14:54:32.939393,"(14.0, 20.0, 19.396551724137932)","(3.8, 4.6, 4.571428571428571)","(9.0, 11.0, 10.48447204968944)","(10.0, 12.0, 11.581818181818182)","(6.0, 9.2, 9.008695652173913)","(3.8, 4.2, 4.088571428571429)","(31.0, 60.0, 56.18181818181818)","(101.0, 160.0, 153.33333333333334)","(10.0, 14.0, 13.6875)","(16.0, 26.0, 24.82608695652174)","(21.0, 24.0, 23.428571428571427)","(101.0, 230.0, 215.0)"
10-01-2023 14:54:34.479363,"(14.0, 19.5, 18.928571428571427)","(3.8, 4.6, 4.571428571428571)","(9.0, 11.0, 10.48447204968944)","(10.0, 12.0, 11.581818181818182)","(6.0, 9.2, 9.008695652173913)","(3.8, 4.2, 4.088571428571429)","(31.0, 60.0, 56.18181818181818)","(101.0, 160.0, 153.33333333333334)","(10.0, 14.0, 13.6875)","(16.0, 26.0, 24.555555555555557)","(21.0, 24.0, 23.428571428571427)","(101.0, 230.0, 215.0)"
10-01-2023 14:54:36.056811,"(14.0, 19.5, 18.928571428571427)","(3.8, 4.6, 4.571428571428571)","(9.0, 11.0, 10.48447204968944)","(10.0, 12.0, 11.581818181818182)","(6.0, 9.2, 9.008695652173913)","(3.8, 4.2, 4.082300884955752)","(31.0, 60.0, 56.18181818181818)","(101.0, 160.0, 153.33333333333334)","(10.0, 14.0, 13.4)","(16.0, 26.0, 24.555555555555557)","(21.0, 24.0, 23.272727272727273)","(101.0, 230.0, 215.0)"
10-01-2023 14:54:37.823625,"(14.0, 19.5, 19.210526315789473)","(3.8, 4.6, 4.571428571428571)","(9.0, 11.0, 10.502994011976048)","(10.0, 12.0, 11.581818181818182)","(6.0, 9.2, 9.008695652173913)","(3.8, 4.2, 4.082300884955752)","(31.0, 60.0, 56.18181818181818)","(101.0, 160.0, 153.33333333333334)","(10.0, 14.0, 13.325581395348838)","(16.0, 26.0, 24.555555555555557)","(21.0, 24.0, 23.272727272727273)","(101.0, 230.0, 215.0)"
10-01-2023 14:54:39.467483,"(14.0, 20.0, 19.08695652173913)","(3.8, 4.6, 4.591666666666667)","(9.0, 11.0, 10.502994011976048)","(10.0, 12.0, 11.77450980392157)","(6.0, 9.2, 9.008695652173913)","(3.8, 4.2, 4.125862068965517)","(31.0, 60.0, 56.18181818181818)","(101.0, 160.0, 153.33333333333334)","(10.0, 14.0, 13.25)","(16.0, 26.0, 24.285714285714285)","(21.0, 24.0, 23.272727272727273)","(101.0, 230.0, 215.0)"
10-01-2023 14:54:41.282311,"(14.0, 20.0, 19.363636363636363)","(3.8, 4.6, 4.591666666666667)","(9.0, 11.0, 10.502994011976048)","(10.0, 12.0, 11.77450980392157)","(6.0, 9.2, 9.008695652173913)","(3.8, 4.2, 4.125862068965517)","(31.0, 60.0, 53.0)","(101.0, 160.0, 153.33333333333334)","(10.0, 13.5, 13.22340425531915)","(16.0, 26.0, 24.2)","(21.0, 24.0, 23.272727272727273)","(101.0, 230.0, 215.0)"
