,Drop Zone,Monkey Paw,Greek Malt,Little Fred,Winlock To Rise,Purse Strings,Brockton Bomber,Chip Rock
15-12-2022 14:23:09.021800,"(5.0, 12.5, 11.7875)","(1.45, 1.67, 1.595)","(31.0, 100.0, 64.0)","(31.0, 390.0, 356.1111111111111)","(9.0, 22.0, 16.0)","(7.0, 13.0, 10.6)","(26.0, 75.0, 44.45)","(11.0, 26.0, 20.75)"
15-12-2022 14:23:10.092462,"(5.0, 12.5, 11.7875)","(1.45, 1.67, 1.595)","(31.0, 100.0, 64.0)","(31.0, 390.0, 356.1111111111111)","(9.0, 22.0, 16.0)","(7.0, 13.0, 10.6)","(26.0, 75.0, 44.45)","(11.0, 26.0, 20.75)"
15-12-2022 14:23:11.171768,"(5.0, 12.5, 11.7875)","(1.45, 1.67, 1.595)","(31.0, 100.0, 64.0)","(31.0, 390.0, 253.0)","(9.0, 22.0, 16.0)","(7.0, 13.0, 10.6)","(26.0, 75.0, 44.45)","(11.0, 26.0, 20.75)"
15-12-2022 14:23:12.362045,"(5.0, 12.5, 11.7875)","(1.45, 1.67, 1.595)","(31.0, 100.0, 64.0)","(31.0, 400.0, 301.66666666666663)","(9.0, 22.0, 16.0)","(7.0, 13.0, 10.6)","(26.0, 75.0, 39.05882352941177)","(11.0, 26.0, 20.75)"
15-12-2022 14:23:13.519585,"(5.0, 12.5, 11.7875)","(1.45, 1.67, 1.595)","(31.0, 100.0, 64.0)","(31.0, 410.0, 337.0)","(9.0, 22.0, 16.0)","(7.0, 13.0, 10.6)","(26.0, 75.0, 39.05882352941177)","(11.0, 26.0, 20.75)"
15-12-2022 14:23:14.708009,"(5.0, 12.5, 11.7875)","(1.45, 1.67, 1.595)","(31.0, 100.0, 64.0)","(31.0, 400.0, 337.0)","(9.0, 22.0, 16.0)","(7.0, 13.0, 10.6)","(26.0, 75.0, 39.05882352941177)","(11.0, 26.0, 20.75)"
15-12-2022 14:23:15.926055,"(5.0, 12.5, 11.7875)","(1.45, 1.67, 1.595)","(31.0, 100.0, 64.0)","(31.0, 400.0, 337.0)","(9.0, 22.0, 16.0)","(7.0, 13.0, 10.6)","(26.0, 75.0, 39.05882352941177)","(11.0, 26.0, 20.75)"
15-12-2022 14:23:17.065020,"(5.0, 12.5, 11.7875)","(1.45, 1.67, 1.595)","(31.0, 100.0, 64.0)","(31.0, 400.0, 288.33333333333337)","(9.0, 22.0, 16.0)","(7.0, 13.0, 10.6)","(26.0, 75.0, 39.05882352941177)","(11.0, 26.0, 20.75)"
15-12-2022 14:23:18.211538,"(5.0, 12.5, 11.7875)","(1.45, 1.67, 1.595)","(31.0, 100.0, 64.0)","(31.0, 390.0, 253.57142857142858)","(9.0, 22.0, 16.0)","(7.0, 13.0, 10.6)","(26.0, 75.0, 44.45)","(11.0, 26.0, 20.75)"
15-12-2022 14:23:19.321970,"(5.0, 12.5, 11.7875)","(1.45, 1.67, 1.595)","(31.0, 100.0, 64.0)","(31.0, 380.0, 253.57142857142858)","(9.0, 22.0, 16.0)","(7.0, 13.0, 10.6)","(26.0, 75.0, 44.45)","(11.0, 26.0, 20.75)"
15-12-2022 14:23:20.409987,"(5.0, 12.5, 11.7875)","(1.45, 1.67, 1.595)","(31.0, 100.0, 64.0)","(31.0, 380.0, 253.57142857142858)","(9.0, 22.0, 16.0)","(7.0, 13.0, 10.6)","(26.0, 75.0, 44.45)","(11.0, 26.0, 20.75)"
15-12-2022 14:23:21.448969,"(5.0, 12.5, 11.7875)","(1.45, 1.67, 1.595)","(31.0, 100.0, 64.0)","(31.0, 380.0, 253.57142857142858)","(9.0, 22.0, 16.0)","(7.0, 13.0, 10.6)","(26.0, 75.0, 44.45)","(11.0, 26.0, 20.75)"
15-12-2022 14:23:22.489206,"(5.0, 12.5, 11.7875)","(1.45, 1.67, 1.595)","(31.0, 100.0, 64.0)","(31.0, 380.0, 275.0)","(9.0, 22.0, 16.0)","(7.0, 13.0, 10.6)","(26.0, 75.0, 44.45)","(11.0, 26.0, 20.75)"
15-12-2022 14:23:23.653580,"(5.0, 12.5, 11.7875)","(1.45, 1.67, 1.595)","(31.0, 100.0, 64.0)","(31.0, 370.0, 242.14285714285714)","(9.0, 22.0, 16.0)","(7.0, 13.0, 10.6)","(26.0, 75.0, 44.45)","(11.0, 26.0, 20.75)"
15-12-2022 14:23:24.717896,"(5.0, 12.5, 11.7875)","(1.45, 1.67, 1.595)","(31.0, 100.0, 64.0)","(31.0, 360.0, 242.14285714285714)","(9.0, 22.0, 16.0)","(7.0, 13.0, 10.6)","(26.0, 75.0, 44.45)","(11.0, 26.0, 20.75)"
15-12-2022 14:23:25.745341,"(5.0, 12.5, 11.7875)","(1.45, 1.67, 1.595)","(31.0, 100.0, 64.0)","(31.0, 360.0, 242.14285714285714)","(9.0, 22.0, 16.0)","(7.0, 13.0, 10.6)","(26.0, 75.0, 44.45)","(11.0, 26.0, 20.75)"
15-12-2022 14:23:26.844011,"(5.0, 12.5, 11.7875)","(1.45, 1.67, 1.595)","(31.0, 100.0, 64.0)","(31.0, 360.0, 242.14285714285714)","(9.0, 22.0, 16.0)","(7.0, 13.0, 10.6)","(26.0, 75.0, 44.45)","(11.0, 26.0, 20.75)"
15-12-2022 14:23:27.945922,"(5.0, 12.5, 11.7875)","(1.45, 1.67, 1.595)","(31.0, 100.0, 64.0)","(31.0, 360.0, 242.14285714285714)","(9.0, 22.0, 16.0)","(7.0, 13.0, 10.6)","(26.0, 75.0, 44.45)","(11.0, 26.0, 20.75)"
15-12-2022 14:23:28.981051,"(5.0, 12.5, 11.7875)","(1.45, 1.67, 1.595)","(31.0, 90.0, 59.0)","(31.0, 360.0, 242.14285714285714)","(9.0, 22.0, 16.0)","(7.0, 13.0, 10.6)","(26.0, 75.0, 44.45)","(11.0, 26.0, 20.75)"
15-12-2022 14:23:30.026701,"(5.0, 12.5, 11.7875)","(1.45, 1.67, 1.595)","(31.0, 90.0, 59.0)","(31.0, 360.0, 242.14285714285714)","(9.0, 22.0, 16.0)","(7.0, 13.0, 10.6)","(26.0, 75.0, 44.45)","(11.0, 26.0, 20.75)"
15-12-2022 14:23:31.021064,"(5.0, 12.5, 11.7875)","(1.45, 1.67, 1.595)","(31.0, 90.0, 59.0)","(31.0, 360.0, 242.14285714285714)","(9.0, 22.0, 16.0)","(7.0, 13.0, 10.6)","(26.0, 75.0, 44.45)","(11.0, 26.0, 20.75)"
15-12-2022 14:23:32.010246,"(5.0, 12.5, 11.7875)","(1.45, 1.67, 1.595)","(31.0, 90.0, 59.0)","(31.0, 360.0, 242.14285714285714)","(9.0, 22.0, 16.0)","(7.0, 13.0, 10.6)","(26.0, 75.0, 44.45)","(11.0, 26.0, 20.75)"
15-12-2022 14:23:33.027480,"(5.0, 12.5, 11.7875)","(1.45, 1.67, 1.595)","(31.0, 90.0, 59.0)","(31.0, 360.0, 242.14285714285714)","(9.0, 22.0, 16.0)","(7.0, 13.0, 10.6)","(26.0, 75.0, 44.45)","(11.0, 26.0, 20.75)"
15-12-2022 14:23:34.126217,"(5.0, 12.5, 11.7875)","(1.45, 1.67, 1.595)","(31.0, 90.0, 59.0)","(31.0, 360.0, 242.14285714285714)","(9.0, 22.0, 16.0)","(7.0, 13.0, 10.6)","(26.0, 75.0, 44.45)","(11.0, 26.0, 20.75)"
15-12-2022 14:23:35.240182,"(5.0, 12.5, 11.7875)","(1.45, 1.67, 1.595)","(31.0, 90.0, 59.0)","(31.0, 360.0, 242.14285714285714)","(9.0, 22.0, 16.0)","(7.0, 13.0, 10.6)","(26.0, 75.0, 44.45)","(11.0, 26.0, 20.75)"
15-12-2022 14:23:36.343612,"(5.0, 12.5, 11.7875)","(1.45, 1.67, 1.595)","(31.0, 90.0, 59.0)","(31.0, 360.0, 242.14285714285714)","(9.0, 22.0, 16.0)","(7.0, 13.0, 10.6)","(26.0, 75.0, 44.45)","(11.0, 26.0, 20.75)"
15-12-2022 14:23:37.763050,"(5.0, 12.5, 11.7875)","(1.45, 1.67, 1.595)","(31.0, 90.0, 59.0)","(31.0, 360.0, 320.55555555555554)","(9.0, 22.0, 16.0)","(7.0, 13.0, 10.6)","(26.0, 75.0, 44.45)","(11.0, 26.0, 20.75)"
15-12-2022 14:23:38.915374,"(5.0, 12.5, 11.7875)","(1.45, 1.67, 1.595)","(31.0, 90.0, 59.0)","(31.0, 350.0, 320.55555555555554)","(9.0, 22.0, 16.0)","(7.0, 13.0, 10.6)","(26.0, 75.0, 44.45)","(11.0, 26.0, 20.75)"
15-12-2022 14:23:40.120473,"(5.0, 12.5, 11.7875)","(1.45, 1.67, 1.595)","(31.0, 90.0, 64.63636363636364)","(31.0, 350.0, 283.75)","(9.0, 22.0, 16.0)","(7.0, 13.0, 10.6)","(26.0, 75.0, 45.904761904761905)","(11.0, 26.0, 20.75)"
15-12-2022 14:23:41.157096,"(5.0, 12.5, 11.7875)","(1.45, 1.67, 1.595)","(31.0, 90.0, 64.63636363636364)","(31.0, 350.0, 283.75)","(9.0, 22.0, 16.0)","(7.0, 13.0, 10.6)","(26.0, 75.0, 45.904761904761905)","(11.0, 26.0, 20.75)"
15-12-2022 14:23:42.217164,"(5.0, 12.5, 11.7875)","(1.45, 1.67, 1.595)","(31.0, 90.0, 64.63636363636364)","(31.0, 350.0, 283.75)","(9.0, 22.0, 16.0)","(7.0, 13.0, 10.6)","(26.0, 75.0, 45.904761904761905)","(11.0, 26.0, 20.75)"
15-12-2022 14:23:43.399837,"(5.0, 12.5, 11.7875)","(1.45, 1.67, 1.595)","(31.0, 90.0, 64.63636363636364)","(31.0, 350.0, 283.75)","(9.0, 22.0, 16.0)","(7.0, 13.0, 10.6)","(26.0, 75.0, 45.904761904761905)","(11.0, 26.0, 20.75)"
15-12-2022 14:23:44.444307,"(5.0, 12.5, 11.7875)","(1.45, 1.67, 1.595)","(31.0, 90.0, 64.63636363636364)","(31.0, 350.0, 283.75)","(9.0, 22.0, 16.0)","(7.0, 13.0, 10.6)","(26.0, 75.0, 45.904761904761905)","(11.0, 26.0, 20.75)"
15-12-2022 14:23:45.678487,"(5.0, 12.5, 11.7875)","(1.45, 1.67, 1.595)","(31.0, 90.0, 64.63636363636364)","(31.0, 350.0, 283.75)","(9.0, 22.0, 16.0)","(7.0, 13.0, 10.6)","(26.0, 75.0, 45.904761904761905)","(11.0, 26.0, 20.75)"
15-12-2022 14:23:46.719467,"(5.0, 12.5, 11.7875)","(1.45, 1.67, 1.595)","(31.0, 90.0, 64.63636363636364)","(31.0, 350.0, 283.75)","(9.0, 22.0, 16.0)","(7.0, 13.0, 10.6)","(26.0, 75.0, 45.904761904761905)","(11.0, 26.0, 20.75)"
15-12-2022 14:23:47.745766,"(5.0, 12.5, 11.7875)","(1.45, 1.67, 1.595)","(31.0, 90.0, 64.63636363636364)","(31.0, 350.0, 283.75)","(9.0, 22.0, 16.0)","(7.0, 13.0, 10.6)","(26.0, 75.0, 45.904761904761905)","(11.0, 26.0, 20.75)"
15-12-2022 14:23:48.735067,"(5.0, 12.5, 11.7875)","(1.45, 1.67, 1.595)","(31.0, 90.0, 64.63636363636364)","(31.0, 350.0, 283.75)","(9.0, 22.0, 16.0)","(7.0, 13.0, 10.6)","(26.0, 75.0, 45.904761904761905)","(11.0, 26.0, 20.75)"
15-12-2022 14:23:49.749276,"(5.0, 12.5, 11.7875)","(1.45, 1.67, 1.595)","(31.0, 90.0, 64.63636363636364)","(31.0, 350.0, 283.75)","(9.0, 22.0, 16.0)","(7.0, 13.0, 10.6)","(26.0, 75.0, 45.904761904761905)","(11.0, 26.0, 20.75)"
15-12-2022 14:23:50.752260,"(5.0, 12.5, 11.7875)","(1.45, 1.67, 1.595)","(31.0, 90.0, 64.63636363636364)","(31.0, 350.0, 283.75)","(9.0, 22.0, 16.0)","(7.0, 13.0, 10.6)","(26.0, 75.0, 45.904761904761905)","(11.0, 26.0, 20.75)"
15-12-2022 14:23:51.760423,"(5.0, 12.5, 11.7875)","(1.45, 1.67, 1.595)","(31.0, 90.0, 64.63636363636364)","(31.0, 350.0, 283.75)","(9.0, 22.0, 16.0)","(7.0, 13.0, 10.6)","(26.0, 75.0, 45.904761904761905)","(11.0, 26.0, 20.75)"
15-12-2022 14:23:53.031328,"(5.0, 12.5, 11.7875)","(1.45, 1.67, 1.595)","(31.0, 90.0, 64.63636363636364)","(31.0, 350.0, 283.75)","(9.0, 22.0, 15.117647058823529)","(7.0, 13.0, 10.6)","(26.0, 75.0, 45.904761904761905)","(11.0, 26.0, 20.75)"
15-12-2022 14:23:54.355297,"(5.0, 12.5, 11.7875)","(1.45, 1.67, 1.595)","(31.0, 90.0, 64.63636363636364)","(31.0, 350.0, 283.75)","(9.0, 22.0, 15.117647058823529)","(7.0, 13.0, 10.6)","(26.0, 75.0, 45.904761904761905)","(11.0, 26.0, 20.75)"
15-12-2022 14:23:55.672263,"(5.0, 12.5, 11.7875)","(1.45, 1.67, 1.595)","(31.0, 90.0, 64.63636363636364)","(31.0, 350.0, 283.75)","(9.0, 22.0, 15.117647058823529)","(7.0, 13.0, 10.6)","(26.0, 75.0, 45.904761904761905)","(11.0, 26.0, 20.75)"
15-12-2022 14:23:56.962439,"(5.0, 12.5, 11.7875)","(1.45, 1.67, 1.595)","(31.0, 90.0, 64.63636363636364)","(31.0, 350.0, 283.75)","(9.0, 22.0, 15.117647058823529)","(7.0, 13.0, 10.6)","(26.0, 75.0, 45.904761904761905)","(11.0, 26.0, 20.75)"
15-12-2022 14:23:58.352640,"(5.0, 12.5, 11.7875)","(1.45, 1.67, 1.595)","(31.0, 90.0, 64.63636363636364)","(31.0, 350.0, 283.75)","(9.0, 22.0, 15.117647058823529)","(7.0, 13.0, 10.6)","(26.0, 75.0, 45.904761904761905)","(11.0, 26.0, 20.75)"
15-12-2022 14:23:59.631284,"(5.0, 12.5, 11.7875)","(1.45, 1.67, 1.595)","(31.0, 90.0, 64.63636363636364)","(31.0, 350.0, 283.75)","(9.0, 22.0, 15.117647058823529)","(7.0, 13.0, 10.6)","(26.0, 75.0, 45.904761904761905)","(11.0, 26.0, 20.75)"
15-12-2022 14:24:00.930246,"(5.0, 12.5, 11.7875)","(1.45, 1.67, 1.595)","(31.0, 90.0, 64.63636363636364)","(31.0, 350.0, 283.75)","(9.0, 22.0, 15.117647058823529)","(7.0, 13.0, 10.6)","(26.0, 75.0, 45.904761904761905)","(11.0, 26.0, 20.75)"
15-12-2022 14:24:02.318265,"(5.0, 12.5, 11.7875)","(1.45, 1.67, 1.595)","(31.0, 90.0, 64.63636363636364)","(31.0, 350.0, 283.75)","(9.0, 22.0, 15.117647058823529)","(7.0, 13.0, 10.6)","(26.0, 75.0, 45.904761904761905)","(11.0, 26.0, 20.75)"
15-12-2022 14:24:03.914560,"(5.0, 12.5, 11.7875)","(1.45, 1.67, 1.595)","(31.0, 90.0, 64.63636363636364)","(31.0, 350.0, 283.75)","(9.0, 22.0, 15.117647058823529)","(7.0, 13.0, 10.6)","(26.0, 75.0, 45.904761904761905)","(11.0, 26.0, 20.75)"
15-12-2022 14:24:05.240040,"(5.0, 12.5, 11.7875)","(1.45, 1.67, 1.595)","(31.0, 90.0, 64.63636363636364)","(31.0, 350.0, 283.75)","(9.0, 22.0, 15.117647058823529)","(7.0, 13.0, 10.6)","(26.0, 75.0, 45.904761904761905)","(11.0, 26.0, 20.75)"
15-12-2022 14:24:06.598762,"(5.0, 12.5, 11.7875)","(1.45, 1.67, 1.595)","(31.0, 90.0, 64.63636363636364)","(31.0, 350.0, 283.75)","(9.0, 22.0, 15.117647058823529)","(7.0, 13.0, 10.6)","(26.0, 75.0, 45.904761904761905)","(11.0, 26.0, 20.75)"
15-12-2022 14:24:07.703690,"(5.0, 12.5, 11.7875)","(1.45, 1.67, 1.595)","(31.0, 90.0, 64.63636363636364)","(31.0, 350.0, 283.75)","(9.0, 22.0, 15.117647058823529)","(7.0, 13.0, 10.6)","(26.0, 75.0, 45.904761904761905)","(11.0, 26.0, 20.75)"
15-12-2022 14:24:08.812274,"(5.0, 12.5, 11.7875)","(1.45, 1.67, 1.595)","(31.0, 90.0, 64.63636363636364)","(31.0, 350.0, 283.75)","(9.0, 22.0, 15.117647058823529)","(7.0, 13.0, 10.6)","(26.0, 75.0, 45.904761904761905)","(11.0, 26.0, 20.75)"
15-12-2022 14:24:10.020095,"(5.0, 13.0, 9.9)","(1.45, 1.67, 1.595)","(31.0, 90.0, 63.857142857142854)","(31.0, 350.0, 283.75)","(9.0, 22.0, 15.25)","(7.0, 13.0, 10.0)","(26.0, 75.0, 44.45)","(11.0, 26.0, 22.5)"
15-12-2022 14:24:11.281738,"(5.0, 13.0, 9.9)","(1.45, 1.67, 1.595)","(31.0, 90.0, 63.857142857142854)","(31.0, 350.0, 283.75)","(9.0, 22.0, 15.25)","(7.0, 13.0, 10.0)","(26.0, 75.0, 44.45)","(11.0, 26.0, 22.5)"
15-12-2022 14:24:12.550739,"(5.0, 13.0, 9.9)","(1.45, 1.67, 1.595)","(31.0, 90.0, 63.857142857142854)","(31.0, 350.0, 283.75)","(9.0, 22.0, 15.25)","(7.0, 13.0, 10.0)","(26.0, 75.0, 44.45)","(11.0, 26.0, 22.5)"
15-12-2022 14:24:13.749481,"(5.0, 13.0, 9.9)","(1.45, 1.67, 1.595)","(31.0, 90.0, 63.857142857142854)","(31.0, 350.0, 283.75)","(9.0, 22.0, 15.25)","(7.0, 13.0, 10.0)","(26.0, 75.0, 44.45)","(11.0, 26.0, 22.5)"
15-12-2022 14:24:15.202641,"(5.0, 13.0, 9.9)","(1.45, 1.67, 1.595)","(31.0, 90.0, 63.857142857142854)","(31.0, 350.0, 283.75)","(9.0, 22.0, 15.25)","(7.0, 13.0, 10.6)","(26.0, 75.0, 44.45)","(11.0, 26.0, 22.5)"
15-12-2022 14:24:16.225218,"(5.0, 13.0, 9.9)","(1.45, 1.67, 1.595)","(31.0, 90.0, 63.857142857142854)","(31.0, 350.0, 283.75)","(9.0, 22.0, 15.25)","(7.0, 13.0, 10.6)","(26.0, 75.0, 44.45)","(11.0, 26.0, 22.5)"
15-12-2022 14:24:17.265067,"(5.0, 13.0, 9.9)","(1.45, 1.67, 1.595)","(31.0, 90.0, 63.857142857142854)","(31.0, 350.0, 283.75)","(9.0, 22.0, 15.25)","(7.0, 13.0, 10.6)","(26.0, 75.0, 44.45)","(11.0, 26.0, 22.5)"
15-12-2022 14:24:18.380624,"(5.0, 13.0, 9.9)","(1.45, 1.67, 1.595)","(31.0, 90.0, 63.857142857142854)","(31.0, 350.0, 283.75)","(9.0, 22.0, 16.272727272727273)","(7.0, 13.0, 10.6)","(26.0, 75.0, 44.45)","(11.0, 26.0, 22.5)"
15-12-2022 14:24:19.602119,"(5.0, 13.0, 9.9)","(1.45, 1.67, 1.595)","(31.0, 90.0, 63.857142857142854)","(31.0, 350.0, 283.75)","(9.0, 22.0, 16.272727272727273)","(7.0, 13.0, 10.6)","(26.0, 75.0, 44.45)","(11.0, 26.0, 22.5)"
15-12-2022 14:24:21.152946,"(5.0, 13.0, 9.9)","(1.45, 1.67, 1.595)","(31.0, 90.0, 63.857142857142854)","(31.0, 350.0, 283.75)","(9.0, 22.0, 16.272727272727273)","(7.0, 13.0, 10.6)","(26.0, 75.0, 44.45)","(11.0, 26.0, 22.5)"
15-12-2022 14:24:22.284470,"(5.0, 13.0, 9.9)","(1.45, 1.67, 1.595)","(31.0, 90.0, 63.857142857142854)","(31.0, 350.0, 283.75)","(9.0, 22.0, 16.272727272727273)","(7.0, 13.0, 10.6)","(26.0, 75.0, 44.45)","(11.0, 26.0, 22.5)"
15-12-2022 14:24:23.293611,"(5.0, 13.0, 8.177777777777777)","(1.45, 1.67, 1.595)","(31.0, 90.0, 63.857142857142854)","(31.0, 350.0, 283.75)","(9.0, 22.0, 16.272727272727273)","(7.0, 13.0, 10.6)","(26.0, 75.0, 44.45)","(11.0, 26.0, 24.416666666666664)"
15-12-2022 14:24:24.468132,"(5.0, 12.5, 10.427272727272728)","(1.45, 1.67, 1.595)","(31.0, 90.0, 63.857142857142854)","(31.0, 350.0, 320.55555555555554)","(9.0, 22.0, 16.272727272727273)","(7.0, 13.0, 10.6)","(26.0, 75.0, 44.45)","(11.0, 26.0, 24.416666666666664)"
15-12-2022 14:24:25.634357,"(5.0, 12.5, 10.055555555555555)","(1.45, 1.67, 1.595)","(31.0, 90.0, 63.857142857142854)","(31.0, 350.0, 320.55555555555554)","(9.0, 22.0, 15.25)","(7.0, 13.0, 11.8)","(26.0, 75.0, 44.45)","(11.0, 26.0, 24.416666666666664)"
15-12-2022 14:24:26.835819,"(5.0, 12.5, 10.055555555555555)","(1.45, 1.67, 1.595)","(31.0, 90.0, 63.857142857142854)","(31.0, 350.0, 320.55555555555554)","(9.0, 22.0, 15.25)","(7.0, 13.0, 11.733333333333333)","(26.0, 75.0, 50.56)","(11.0, 26.0, 24.416666666666664)"
15-12-2022 14:24:27.986851,"(5.0, 12.5, 10.055555555555555)","(1.45, 1.67, 1.595)","(31.0, 90.0, 63.857142857142854)","(31.0, 350.0, 320.55555555555554)","(9.0, 22.0, 15.25)","(7.0, 13.0, 11.733333333333333)","(26.0, 75.0, 47.05882352941177)","(11.0, 26.0, 25.269230769230766)"
15-12-2022 14:24:29.184831,"(5.0, 12.5, 10.055555555555555)","(1.45, 1.67, 1.595)","(31.0, 90.0, 63.857142857142854)","(31.0, 350.0, 320.55555555555554)","(9.0, 22.0, 15.25)","(7.0, 13.0, 11.733333333333333)","(26.0, 55.0, 47.05882352941177)","(11.0, 26.0, 25.269230769230766)"
15-12-2022 14:24:30.418809,"(5.0, 12.5, 10.055555555555555)","(1.45, 1.67, 1.595)","(31.0, 90.0, 63.857142857142854)","(31.0, 350.0, 320.55555555555554)","(9.0, 22.0, 15.25)","(7.0, 13.0, 12.514285714285714)","(26.0, 55.0, 47.05882352941177)","(11.0, 26.0, 25.269230769230766)"
15-12-2022 14:24:31.654893,"(5.0, 12.5, 10.055555555555555)","(1.45, 1.67, 1.595)","(31.0, 90.0, 63.857142857142854)","(31.0, 350.0, 320.55555555555554)","(9.0, 22.0, 15.25)","(7.0, 13.0, 12.514285714285714)","(26.0, 55.0, 47.05882352941177)","(11.0, 26.0, 25.269230769230766)"
15-12-2022 14:24:32.830409,"(5.0, 12.5, 10.055555555555555)","(1.45, 1.67, 1.595)","(31.0, 90.0, 63.857142857142854)","(31.0, 350.0, 320.55555555555554)","(9.0, 22.0, 15.25)","(7.0, 13.0, 12.514285714285714)","(26.0, 55.0, 47.05882352941177)","(11.0, 26.0, 25.269230769230766)"
15-12-2022 14:24:33.905684,"(5.0, 12.5, 10.055555555555555)","(1.45, 1.67, 1.595)","(31.0, 90.0, 63.857142857142854)","(31.0, 350.0, 320.55555555555554)","(9.0, 22.0, 15.25)","(7.0, 13.0, 12.514285714285714)","(26.0, 55.0, 47.05882352941177)","(11.0, 26.0, 25.25)"
15-12-2022 14:24:35.014548,"(5.0, 12.5, 9.291666666666666)","(1.45, 1.67, 1.595)","(31.0, 90.0, 63.857142857142854)","(41.0, 350.0, 320.55555555555554)","(10.0, 22.0, 15.25)","(7.0, 13.0, 12.514285714285714)","(26.0, 55.0, 47.05882352941177)","(12.0, 26.0, 24.583333333333336)"
15-12-2022 14:24:36.065772,"(5.0, 12.5, 10.473684210526315)","(1.45, 1.67, 1.6266666666666667)","(31.0, 90.0, 63.857142857142854)","(41.0, 350.0, 320.55555555555554)","(10.0, 22.0, 15.25)","(7.0, 13.0, 12.716666666666667)","(26.0, 55.0, 47.05882352941177)","(12.0, 26.0, 24.583333333333336)"
15-12-2022 14:24:37.093507,"(5.0, 12.5, 10.473684210526315)","(1.45, 1.67, 1.6266666666666667)","(31.0, 90.0, 63.857142857142854)","(41.0, 350.0, 320.55555555555554)","(10.0, 22.0, 15.25)","(7.0, 13.0, 12.575)","(26.0, 55.0, 47.05882352941177)","(12.0, 26.0, 24.583333333333336)"
15-12-2022 14:24:38.242733,"(5.0, 12.5, 10.473684210526315)","(1.45, 1.67, 1.6266666666666667)","(31.0, 90.0, 63.857142857142854)","(41.0, 350.0, 320.55555555555554)","(10.0, 22.0, 15.25)","(7.0, 13.0, 12.575)","(26.0, 55.0, 47.05882352941177)","(12.0, 26.0, 24.583333333333336)"
15-12-2022 14:24:39.496154,"(5.0, 12.5, 10.473684210526315)","(1.45, 1.67, 1.6266666666666667)","(31.0, 90.0, 63.857142857142854)","(41.0, 350.0, 320.55555555555554)","(10.0, 22.0, 15.25)","(7.0, 13.0, 12.575)","(26.0, 55.0, 47.05882352941177)","(12.0, 26.0, 30.0)"
15-12-2022 14:24:40.679649,"(5.0, 12.5, 10.473684210526315)","(1.45, 1.67, 1.6266666666666667)","(31.0, 90.0, 63.857142857142854)","(41.0, 350.0, 320.55555555555554)","(10.0, 22.0, 19.4)","(7.0, 13.0, 12.771428571428572)","(26.0, 55.0, 47.05882352941177)","(12.0, 42.0, 25.5)"
15-12-2022 14:24:42.076292,"(5.0, 12.5, 10.75)","(1.45, 1.67, 1.6575862068965517)","(31.0, 90.0, 63.857142857142854)","(41.0, 350.0, 320.55555555555554)","(10.0, 21.0, 17.666666666666668)","(7.0, 13.0, 12.571428571428571)","(26.0, 55.0, 47.05882352941177)","(12.0, 27.0, 25.5)"
15-12-2022 14:24:43.455135,"(5.0, 12.0, 9.857142857142858)","(1.45, 1.67, 1.6575862068965517)","(31.0, 90.0, 63.857142857142854)","(41.0, 350.0, 320.55555555555554)","(10.0, 20.0, 17.666666666666668)","(7.0, 13.0, 12.571428571428571)","(26.0, 55.0, 47.05882352941177)","(12.0, 27.0, 25.5)"
15-12-2022 14:24:44.725170,"(5.0, 12.0, 9.857142857142858)","(1.45, 1.67, 1.6575862068965517)","(31.0, 90.0, 63.857142857142854)","(41.0, 350.0, 320.55555555555554)","(10.0, 20.0, 15.88888888888889)","(7.0, 13.0, 12.625)","(26.0, 55.0, 47.05882352941177)","(12.0, 27.0, 25.5)"
15-12-2022 14:24:46.045614,"(5.0, 12.0, 9.857142857142858)","(1.45, 1.67, 1.6575862068965517)","(31.0, 90.0, 55.6875)","(41.0, 350.0, 320.55555555555554)","(10.0, 19.5, 17.735294117647058)","(7.0, 13.0, 12.722222222222221)","(26.0, 55.0, 47.05882352941177)","(12.0, 27.0, 25.5)"
15-12-2022 14:24:47.298903,"(5.0, 12.0, 9.857142857142858)","(1.45, 1.67, 1.6575862068965517)","(31.0, 90.0, 55.6875)","(41.0, 350.0, 320.55555555555554)","(10.0, 19.5, 16.75)","(7.0, 13.0, 12.722222222222221)","(26.0, 55.0, 47.05882352941177)","(12.0, 27.0, 26.18181818181818)"
15-12-2022 14:24:48.456224,"(5.0, 12.0, 9.857142857142858)","(1.45, 1.67, 1.6372727272727272)","(31.0, 90.0, 55.6875)","(41.0, 350.0, 320.55555555555554)","(10.0, 19.5, 17.78125)","(7.0, 13.0, 12.722222222222221)","(26.0, 55.0, 47.05882352941177)","(12.0, 27.0, 24.666666666666664)"
15-12-2022 14:24:49.527906,"(5.0, 12.0, 9.857142857142858)","(1.45, 1.67, 1.6372727272727272)","(31.0, 90.0, 55.6875)","(41.0, 350.0, 320.55555555555554)","(10.0, 19.5, 17.78125)","(7.0, 13.0, 12.722222222222221)","(26.0, 55.0, 47.05882352941177)","(12.0, 26.0, 24.666666666666664)"
15-12-2022 14:24:50.548133,"(5.0, 12.0, 9.857142857142858)","(1.45, 1.67, 1.646)","(31.0, 90.0, 55.6875)","(41.0, 350.0, 320.55555555555554)","(10.0, 19.5, 17.384615384615383)","(7.0, 13.0, 12.722222222222221)","(26.0, 55.0, 47.05882352941177)","(12.0, 26.0, 24.666666666666664)"
