,Rosie La La,Dr Dot,Snowy Alford,Open Heaven,Galloping Moon,Sword Dancer,Young Blowy
10-01-2023 20:25:16.657154,"(2.7, 3.6, 2.8831249999999997)","(4.0, 9.2, 5.8)","(5.5, 13.0, 6.07)","(6.5, 13.0, 10.866666666666667)","(101.0, 730.0, 618.3333333333334)","(2.9, 5.7, 3.13125)","(41.0, 480.0, 288.0)"
10-01-2023 20:25:17.752742,"(2.7, 3.6, 2.8831249999999997)","(4.0, 9.2, 5.8)","(5.5, 13.0, 6.07)","(6.5, 13.0, 10.866666666666667)","(101.0, 730.0, 618.3333333333334)","(2.9, 5.7, 5.076923076923077)","(41.0, 480.0, 288.0)"
10-01-2023 20:25:18.828839,"(2.7, 3.6, 2.8831249999999997)","(4.0, 9.2, 5.8)","(5.5, 13.0, 6.07)","(6.5, 13.0, 10.866666666666667)","(101.0, 730.0, 618.3333333333334)","(2.9, 5.7, 5.076923076923077)","(41.0, 480.0, 288.0)"
10-01-2023 20:25:19.956308,"(2.7, 3.6, 2.8831249999999997)","(4.0, 9.2, 5.8)","(5.5, 13.0, 6.07)","(6.5, 13.0, 10.866666666666667)","(101.0, 730.0, 618.3333333333334)","(2.9, 5.7, 5.076923076923077)","(41.0, 480.0, 288.0)"
10-01-2023 20:25:21.076560,"(2.7, 3.6, 2.8831249999999997)","(4.0, 9.2, 5.8)","(5.5, 13.0, 6.07)","(6.5, 13.0, 10.866666666666667)","(101.0, 730.0, 618.3333333333334)","(2.9, 5.7, 5.076923076923077)","(41.0, 480.0, 288.0)"
10-01-2023 20:25:22.154521,"(2.7, 3.6, 2.8831249999999997)","(4.0, 9.2, 5.8)","(5.5, 13.0, 6.07)","(6.5, 13.0, 10.866666666666667)","(101.0, 730.0, 618.3333333333334)","(2.9, 5.7, 3.3093749999999997)","(41.0, 480.0, 288.0)"
10-01-2023 20:25:23.178718,"(2.7, 3.6, 2.8831249999999997)","(4.0, 9.2, 5.8)","(5.5, 13.0, 6.07)","(6.5, 13.0, 10.866666666666667)","(101.0, 730.0, 618.3333333333334)","(2.9, 5.7, 3.3093749999999997)","(41.0, 480.0, 288.0)"
10-01-2023 20:25:24.197533,"(2.7, 3.6, 2.8831249999999997)","(4.0, 9.2, 5.8)","(5.5, 13.0, 6.07)","(6.5, 13.0, 10.866666666666667)","(101.0, 730.0, 618.3333333333334)","(2.9, 5.7, 3.3093749999999997)","(41.0, 480.0, 288.0)"
10-01-2023 20:25:25.298107,"(2.7, 3.6, 2.8831249999999997)","(4.0, 9.2, 5.8)","(5.5, 13.0, 6.07)","(6.5, 13.0, 10.866666666666667)","(101.0, 730.0, 618.3333333333334)","(2.9, 5.7, 3.3093749999999997)","(41.0, 480.0, 288.0)"
10-01-2023 20:25:26.247754,"(2.7, 3.6, 2.8831249999999997)","(4.0, 9.2, 5.8)","(5.5, 13.0, 6.07)","(6.5, 13.0, 10.866666666666667)","(101.0, 730.0, 618.3333333333334)","(2.9, 5.7, 3.3093749999999997)","(41.0, 480.0, 318.0)"
10-01-2023 20:25:27.294973,"(2.7, 3.6, 2.8831249999999997)","(4.0, 9.2, 5.8)","(5.5, 13.0, 6.07)","(6.5, 13.0, 10.866666666666667)","(101.0, 730.0, 618.3333333333334)","(2.9, 5.7, 3.3093749999999997)","(41.0, 480.0, 318.0)"
10-01-2023 20:25:28.405193,"(2.7, 3.6, 2.8831249999999997)","(4.0, 9.2, 5.8)","(5.5, 13.0, 6.07)","(6.5, 13.0, 10.866666666666667)","(101.0, 730.0, 618.3333333333334)","(2.9, 5.7, 3.3093749999999997)","(41.0, 480.0, 318.0)"
10-01-2023 20:25:29.565544,"(2.7, 3.6, 2.8831249999999997)","(4.0, 9.2, 5.8)","(5.5, 13.0, 6.07)","(6.5, 13.0, 10.866666666666667)","(101.0, 730.0, 618.3333333333334)","(2.9, 5.7, 3.3093749999999997)","(41.0, 480.0, 333.0)"
10-01-2023 20:25:30.648896,"(2.7, 3.6, 2.8831249999999997)","(4.0, 9.2, 5.8)","(5.5, 13.0, 6.07)","(6.5, 13.0, 10.866666666666667)","(101.0, 730.0, 618.3333333333334)","(2.9, 5.7, 3.3093749999999997)","(41.0, 390.0, 333.0)"
10-01-2023 20:25:31.715977,"(2.7, 3.6, 2.8831249999999997)","(4.0, 9.2, 5.8)","(5.5, 13.0, 6.07)","(6.5, 13.0, 10.866666666666667)","(101.0, 730.0, 618.3333333333334)","(2.9, 5.7, 3.3093749999999997)","(41.0, 390.0, 333.0)"
10-01-2023 20:25:32.794579,"(2.7, 3.6, 2.8831249999999997)","(4.0, 9.2, 5.8)","(5.5, 13.0, 6.07)","(6.5, 13.0, 10.866666666666667)","(101.0, 730.0, 618.3333333333334)","(2.9, 5.7, 3.3093749999999997)","(41.0, 390.0, 333.0)"
10-01-2023 20:25:33.791359,"(2.7, 3.6, 2.8831249999999997)","(4.0, 9.2, 5.8)","(5.5, 13.0, 11.075)","(6.5, 13.0, 10.866666666666667)","(101.0, 730.0, 618.3333333333334)","(2.9, 5.7, 3.3093749999999997)","(41.0, 390.0, 330.6666666666667)"
10-01-2023 20:25:34.756592,"(2.7, 3.6, 2.8831249999999997)","(4.0, 9.2, 5.8)","(5.5, 13.0, 11.075)","(6.5, 13.0, 10.866666666666667)","(101.0, 730.0, 618.3333333333334)","(2.9, 5.7, 3.3093749999999997)","(41.0, 390.0, 330.6666666666667)"
10-01-2023 20:25:35.732641,"(2.7, 3.6, 2.8831249999999997)","(4.0, 9.2, 5.8)","(5.5, 13.0, 11.075)","(6.5, 13.0, 10.866666666666667)","(101.0, 730.0, 618.3333333333334)","(2.9, 5.7, 3.3093749999999997)","(41.0, 390.0, 330.6666666666667)"
10-01-2023 20:25:36.786653,"(2.7, 3.6, 2.8831249999999997)","(4.0, 9.2, 5.8)","(5.5, 13.0, 11.075)","(6.5, 13.0, 10.866666666666667)","(101.0, 730.0, 618.3333333333334)","(2.9, 5.7, 3.3093749999999997)","(41.0, 390.0, 330.6666666666667)"
10-01-2023 20:25:37.782726,"(2.7, 3.6, 2.8831249999999997)","(4.0, 9.2, 5.8)","(5.5, 13.0, 11.075)","(6.5, 13.0, 10.866666666666667)","(101.0, 730.0, 618.3333333333334)","(2.9, 5.7, 3.3093749999999997)","(41.0, 390.0, 330.6666666666667)"
10-01-2023 20:25:38.818638,"(2.7, 3.6, 2.8831249999999997)","(4.0, 9.2, 5.8)","(5.5, 13.0, 11.075)","(6.5, 13.0, 10.866666666666667)","(101.0, 730.0, 618.3333333333334)","(2.9, 5.7, 3.3093749999999997)","(41.0, 390.0, 330.6666666666667)"
10-01-2023 20:25:39.954627,"(2.7, 3.6, 2.8831249999999997)","(4.0, 9.2, 5.8)","(5.5, 13.0, 11.075)","(6.5, 13.0, 10.866666666666667)","(101.0, 730.0, 618.3333333333334)","(2.9, 5.7, 3.3093749999999997)","(41.0, 390.0, 330.6666666666667)"
10-01-2023 20:25:41.095735,"(2.7, 3.6, 2.8831249999999997)","(4.0, 9.2, 5.8)","(5.5, 13.0, 11.075)","(6.5, 13.0, 10.866666666666667)","(101.0, 730.0, 618.3333333333334)","(2.9, 5.7, 3.3093749999999997)","(41.0, 390.0, 330.6666666666667)"
10-01-2023 20:25:42.248826,"(2.7, 3.6, 2.8831249999999997)","(4.0, 9.2, 5.8)","(5.5, 13.0, 11.075)","(6.5, 13.0, 10.866666666666667)","(101.0, 730.0, 618.3333333333334)","(2.9, 5.7, 3.3093749999999997)","(41.0, 390.0, 330.6666666666667)"
10-01-2023 20:25:43.352900,"(2.7, 3.6, 2.8831249999999997)","(4.0, 9.2, 5.8)","(5.5, 13.0, 11.075)","(6.5, 13.0, 10.866666666666667)","(101.0, 730.0, 618.3333333333334)","(2.9, 5.7, 3.3093749999999997)","(41.0, 390.0, 330.6666666666667)"
10-01-2023 20:25:44.329825,"(2.7, 3.6, 2.8831249999999997)","(4.0, 9.2, 5.8)","(5.5, 13.0, 11.075)","(6.5, 13.0, 10.866666666666667)","(101.0, 730.0, 618.3333333333334)","(2.9, 5.7, 3.3093749999999997)","(41.0, 390.0, 330.6666666666667)"
10-01-2023 20:25:45.317226,"(2.7, 3.6, 2.8831249999999997)","(4.0, 9.2, 5.8)","(5.5, 13.0, 11.075)","(6.5, 13.0, 10.866666666666667)","(91.0, 730.0, 618.3333333333334)","(2.9, 5.7, 3.3093749999999997)","(31.0, 390.0, 330.6666666666667)"
10-01-2023 20:25:46.275385,"(2.7, 3.6, 2.8831249999999997)","(4.0, 9.2, 5.8)","(5.5, 13.0, 11.075)","(6.5, 13.0, 11.719999999999999)","(91.0, 730.0, 405.0)","(2.9, 5.7, 3.3093749999999997)","(31.0, 390.0, 350.44444444444446)"
10-01-2023 20:25:47.420512,"(2.7, 3.6, 2.8831249999999997)","(4.0, 9.2, 5.8)","(5.5, 13.0, 11.075)","(6.5, 13.0, 11.719999999999999)","(91.0, 730.0, 405.0)","(2.9, 5.7, 3.3093749999999997)","(31.0, 390.0, 350.44444444444446)"
10-01-2023 20:25:48.823344,"(2.7, 3.6, 2.8831249999999997)","(4.0, 9.2, 5.8)","(5.5, 13.0, 11.075)","(6.5, 13.0, 11.719999999999999)","(91.0, 730.0, 405.0)","(2.9, 5.7, 3.3093749999999997)","(31.0, 390.0, 350.44444444444446)"
10-01-2023 20:25:49.950524,"(2.7, 3.6, 2.8831249999999997)","(4.0, 9.2, 5.8)","(5.5, 13.0, 11.075)","(6.5, 13.0, 12.92)","(91.0, 730.0, 405.0)","(2.9, 5.7, 3.3093749999999997)","(31.0, 390.0, 350.44444444444446)"
10-01-2023 20:25:51.127792,"(2.7, 3.6, 2.8831249999999997)","(4.0, 9.2, 5.8)","(5.5, 13.0, 11.075)","(6.5, 14.5, 12.92)","(91.0, 730.0, 405.0)","(2.9, 5.7, 3.3093749999999997)","(31.0, 390.0, 350.44444444444446)"
10-01-2023 20:25:52.407168,"(2.7, 3.6, 2.8831249999999997)","(4.0, 9.2, 5.8)","(5.5, 13.0, 11.075)","(6.5, 14.5, 12.92)","(91.0, 730.0, 405.0)","(2.9, 5.7, 3.3093749999999997)","(31.0, 390.0, 245.2)"
10-01-2023 20:25:53.671524,"(2.7, 3.6, 2.8831249999999997)","(4.0, 9.2, 5.8)","(5.5, 13.0, 11.075)","(6.5, 14.5, 12.92)","(91.0, 730.0, 405.0)","(2.9, 5.7, 3.893181818181818)","(31.0, 430.0, 314.8888888888889)"
10-01-2023 20:25:54.837229,"(2.7, 3.6, 2.689375)","(4.0, 9.2, 5.8)","(5.5, 13.0, 11.075)","(6.5, 14.5, 12.92)","(91.0, 730.0, 405.0)","(2.9, 5.7, 3.893181818181818)","(31.0, 350.0, 314.8888888888889)"
10-01-2023 20:25:55.852983,"(2.7, 3.6, 2.689375)","(4.0, 9.2, 5.8)","(5.5, 13.0, 11.075)","(6.5, 14.5, 12.92)","(91.0, 730.0, 405.0)","(2.9, 5.7, 3.893181818181818)","(31.0, 350.0, 314.8888888888889)"
10-01-2023 20:25:56.935723,"(2.7, 3.6, 2.689375)","(4.0, 9.2, 5.8)","(5.5, 13.0, 11.075)","(6.5, 14.5, 12.92)","(91.0, 730.0, 405.0)","(2.9, 5.7, 3.893181818181818)","(31.0, 350.0, 314.8888888888889)"
10-01-2023 20:25:58.039474,"(2.7, 3.6, 2.689375)","(4.0, 9.2, 5.8)","(5.5, 13.0, 11.075)","(6.5, 14.5, 12.92)","(91.0, 730.0, 405.0)","(2.9, 5.7, 3.893181818181818)","(31.0, 350.0, 314.8888888888889)"
10-01-2023 20:25:59.142533,"(2.7, 3.6, 2.689375)","(4.0, 9.2, 5.8)","(5.5, 13.0, 11.075)","(6.5, 14.5, 12.92)","(91.0, 730.0, 405.0)","(2.9, 5.7, 3.893181818181818)","(31.0, 350.0, 314.8888888888889)"
10-01-2023 20:26:00.140545,"(2.7, 3.6, 2.689375)","(4.0, 9.2, 5.8)","(5.5, 13.0, 11.075)","(6.5, 14.5, 12.92)","(91.0, 730.0, 405.0)","(2.9, 5.7, 3.893181818181818)","(31.0, 350.0, 314.8888888888889)"
10-01-2023 20:26:01.121327,"(2.7, 3.6, 2.689375)","(4.0, 9.2, 5.8)","(5.5, 13.0, 11.075)","(6.5, 14.5, 12.92)","(91.0, 730.0, 405.0)","(2.9, 5.7, 3.893181818181818)","(31.0, 350.0, 314.8888888888889)"
10-01-2023 20:26:02.183205,"(2.7, 3.6, 2.689375)","(4.0, 9.2, 5.8)","(5.5, 13.0, 11.075)","(6.5, 14.5, 12.92)","(91.0, 730.0, 405.0)","(2.9, 5.7, 3.893181818181818)","(31.0, 350.0, 314.8888888888889)"
10-01-2023 20:26:03.247474,"(2.7, 3.6, 2.689375)","(4.0, 9.2, 5.8)","(5.5, 13.0, 11.075)","(6.5, 14.5, 14.120000000000001)","(91.0, 730.0, 405.0)","(2.9, 5.7, 3.893181818181818)","(31.0, 350.0, 314.8888888888889)"
10-01-2023 20:26:04.655512,"(2.7, 3.6, 2.689375)","(4.0, 9.2, 5.8)","(5.5, 13.0, 11.075)","(6.5, 16.0, 14.120000000000001)","(91.0, 730.0, 405.0)","(2.9, 5.7, 3.893181818181818)","(31.0, 350.0, 314.8888888888889)"
10-01-2023 20:26:05.752655,"(2.7, 3.6, 2.689375)","(4.0, 9.2, 5.8)","(5.5, 13.0, 11.075)","(6.5, 16.0, 14.120000000000001)","(91.0, 730.0, 405.0)","(2.9, 5.7, 3.893181818181818)","(31.0, 350.0, 314.8888888888889)"
10-01-2023 20:26:06.860533,"(2.7, 3.6, 2.689375)","(4.0, 9.2, 5.8)","(5.5, 13.0, 11.075)","(6.5, 16.0, 14.120000000000001)","(91.0, 730.0, 405.0)","(2.9, 5.7, 3.893181818181818)","(31.0, 350.0, 314.8888888888889)"
10-01-2023 20:26:08.019432,"(2.7, 3.6, 2.689375)","(4.0, 9.2, 5.8)","(5.5, 13.0, 11.075)","(6.5, 16.0, 14.120000000000001)","(91.0, 730.0, 405.0)","(2.9, 5.7, 3.893181818181818)","(31.0, 350.0, 314.8888888888889)"
10-01-2023 20:26:09.018581,"(2.7, 3.6, 2.689375)","(4.0, 9.2, 5.8)","(5.5, 13.0, 11.075)","(6.5, 16.0, 14.120000000000001)","(91.0, 730.0, 405.0)","(2.9, 5.7, 3.893181818181818)","(31.0, 350.0, 314.8888888888889)"
10-01-2023 20:26:10.084871,"(2.7, 3.6, 2.689375)","(4.0, 9.2, 5.8)","(5.5, 13.0, 11.075)","(6.5, 16.0, 14.120000000000001)","(91.0, 730.0, 405.0)","(2.9, 5.7, 3.893181818181818)","(31.0, 350.0, 314.8888888888889)"
10-01-2023 20:26:11.193341,"(2.7, 3.6, 2.689375)","(4.0, 9.2, 5.8)","(5.5, 13.0, 11.075)","(6.5, 16.0, 14.120000000000001)","(91.0, 730.0, 405.0)","(2.9, 5.7, 3.893181818181818)","(31.0, 350.0, 314.8888888888889)"
10-01-2023 20:26:12.246489,"(2.7, 3.6, 2.689375)","(4.0, 9.2, 5.8)","(5.5, 13.0, 11.075)","(6.5, 16.0, 14.120000000000001)","(91.0, 730.0, 405.0)","(2.9, 5.7, 3.893181818181818)","(31.0, 350.0, 314.8888888888889)"
10-01-2023 20:26:13.378129,"(2.7, 3.6, 2.689375)","(4.0, 9.2, 5.8)","(5.5, 13.0, 11.075)","(6.5, 16.0, 9.866666666666667)","(91.0, 730.0, 405.0)","(2.9, 5.7, 3.893181818181818)","(31.0, 350.0, 222.30769230769232)"
10-01-2023 20:26:14.488695,"(2.7, 3.6, 2.689375)","(4.0, 9.2, 5.8)","(5.5, 13.0, 11.075)","(6.5, 16.0, 9.866666666666667)","(91.0, 730.0, 405.0)","(2.9, 5.7, 3.893181818181818)","(31.0, 340.0, 222.30769230769232)"
10-01-2023 20:26:15.602594,"(2.7, 3.6, 2.689375)","(4.0, 9.2, 5.8)","(5.5, 13.0, 11.075)","(6.5, 16.0, 9.866666666666667)","(91.0, 730.0, 540.0)","(2.9, 5.7, 3.893181818181818)","(31.0, 340.0, 222.30769230769232)"
10-01-2023 20:26:16.649610,"(2.7, 3.6, 2.689375)","(4.0, 9.2, 5.8)","(5.5, 13.0, 11.075)","(6.5, 16.0, 9.866666666666667)","(91.0, 1000.0, 540.0)","(2.9, 5.7, 3.893181818181818)","(31.0, 340.0, 222.30769230769232)"
10-01-2023 20:26:17.661577,"(2.7, 3.6, 2.689375)","(4.0, 9.2, 5.8)","(5.5, 13.0, 11.075)","(6.5, 16.0, 9.866666666666667)","(91.0, 1000.0, 540.0)","(2.9, 5.7, 3.893181818181818)","(31.0, 340.0, 222.30769230769232)"
10-01-2023 20:26:18.739160,"(2.7, 3.6, 2.689375)","(4.0, 9.2, 5.8)","(5.5, 13.0, 11.075)","(6.5, 16.0, 9.866666666666667)","(91.0, 1000.0, 540.0)","(2.9, 5.7, 3.893181818181818)","(31.0, 340.0, 187.0)"
10-01-2023 20:26:19.780814,"(2.7, 3.6, 2.689375)","(4.0, 9.2, 5.8)","(5.5, 13.0, 11.075)","(6.5, 16.0, 9.866666666666667)","(91.0, 1000.0, 540.0)","(2.9, 5.7, 3.893181818181818)","(31.0, 340.0, 187.0)"
10-01-2023 20:26:20.782457,"(2.7, 3.6, 2.689375)","(4.0, 9.2, 5.8)","(5.5, 13.0, 11.075)","(6.5, 16.0, 9.866666666666667)","(91.0, 1000.0, 365.0)","(2.9, 5.7, 3.893181818181818)","(31.0, 340.0, 273.6666666666667)"
10-01-2023 20:26:21.882386,"(2.7, 3.6, 2.689375)","(4.0, 9.2, 5.8)","(5.5, 13.0, 11.075)","(6.5, 16.0, 9.866666666666667)","(91.0, 650.0, 365.0)","(2.9, 5.7, 3.893181818181818)","(31.0, 320.0, 273.6666666666667)"
10-01-2023 20:26:22.980659,"(2.7, 3.6, 2.689375)","(4.0, 9.2, 5.8)","(5.5, 13.0, 11.075)","(6.5, 16.0, 9.866666666666667)","(91.0, 650.0, 365.0)","(2.9, 5.7, 3.893181818181818)","(31.0, 320.0, 273.6666666666667)"
10-01-2023 20:26:24.033794,"(2.7, 3.6, 2.689375)","(4.0, 9.2, 5.8)","(5.5, 13.0, 11.075)","(6.5, 16.0, 9.866666666666667)","(91.0, 650.0, 365.0)","(2.9, 5.7, 3.893181818181818)","(31.0, 320.0, 196.44444444444446)"
10-01-2023 20:26:25.096667,"(2.7, 3.6, 2.689375)","(4.0, 9.2, 5.8)","(5.5, 13.0, 11.075)","(6.5, 16.0, 9.866666666666667)","(91.0, 650.0, 365.0)","(2.9, 5.7, 3.893181818181818)","(31.0, 320.0, 196.44444444444446)"
10-01-2023 20:26:26.399674,"(2.7, 3.6, 2.689375)","(4.0, 9.2, 5.8)","(5.5, 13.0, 11.075)","(6.5, 16.0, 9.866666666666667)","(91.0, 650.0, 365.0)","(2.9, 5.7, 3.893181818181818)","(31.0, 320.0, 196.44444444444446)"
10-01-2023 20:26:27.525346,"(2.7, 3.6, 2.689375)","(4.0, 9.2, 5.8)","(5.5, 13.0, 11.075)","(6.5, 16.0, 9.866666666666667)","(91.0, 650.0, 365.0)","(2.9, 5.7, 3.893181818181818)","(31.0, 320.0, 196.44444444444446)"
10-01-2023 20:26:28.573160,"(2.7, 3.6, 2.689375)","(4.0, 9.2, 5.8)","(5.5, 13.0, 11.075)","(6.5, 16.0, 9.866666666666667)","(91.0, 650.0, 365.0)","(2.9, 5.7, 3.893181818181818)","(31.0, 320.0, 196.44444444444446)"
10-01-2023 20:26:29.741766,"(2.7, 3.6, 2.689375)","(4.0, 9.2, 5.8)","(5.5, 13.0, 11.075)","(6.5, 16.0, 9.866666666666667)","(91.0, 650.0, 365.0)","(2.9, 5.7, 3.893181818181818)","(31.0, 320.0, 273.6666666666667)"
10-01-2023 20:26:30.938893,"(2.7, 3.6, 2.689375)","(4.0, 9.2, 5.8)","(5.5, 13.0, 11.075)","(6.5, 16.0, 9.866666666666667)","(91.0, 650.0, 365.0)","(2.9, 5.7, 3.893181818181818)","(31.0, 320.0, 273.6666666666667)"
10-01-2023 20:26:32.031972,"(2.7, 3.6, 2.689375)","(4.0, 9.2, 5.8)","(5.5, 13.0, 11.075)","(6.5, 16.0, 9.866666666666667)","(91.0, 650.0, 365.0)","(2.9, 5.7, 3.893181818181818)","(31.0, 320.0, 289.1111111111111)"
10-01-2023 20:26:33.124453,"(2.7, 3.6, 2.689375)","(4.0, 9.2, 5.8)","(5.5, 13.0, 11.075)","(6.5, 16.0, 9.866666666666667)","(91.0, 650.0, 365.0)","(2.9, 5.7, 3.893181818181818)","(31.0, 320.0, 289.1111111111111)"
10-01-2023 20:26:34.327479,"(2.7, 3.6, 2.689375)","(4.0, 9.2, 5.8)","(5.5, 13.0, 11.075)","(6.5, 16.0, 9.866666666666667)","(91.0, 650.0, 365.0)","(2.9, 5.7, 3.893181818181818)","(31.0, 320.0, 289.1111111111111)"
10-01-2023 20:26:35.480102,"(2.7, 3.6, 2.689375)","(4.0, 9.2, 5.8)","(5.5, 13.0, 11.075)","(6.5, 16.0, 9.866666666666667)","(91.0, 650.0, 365.0)","(2.9, 5.7, 3.893181818181818)","(31.0, 320.0, 289.1111111111111)"
10-01-2023 20:26:36.637601,"(2.7, 3.6, 2.689375)","(4.0, 9.2, 5.8)","(5.5, 13.0, 11.075)","(6.5, 16.0, 9.866666666666667)","(91.0, 650.0, 365.0)","(2.9, 5.7, 3.893181818181818)","(31.0, 320.0, 289.1111111111111)"
10-01-2023 20:26:37.801409,"(2.7, 3.6, 3.1810810810810812)","(4.0, 9.2, 5.8)","(5.5, 13.0, 11.075)","(6.5, 16.0, 9.866666666666667)","(91.0, 650.0, 365.0)","(2.9, 5.7, 3.893181818181818)","(31.0, 320.0, 289.1111111111111)"
10-01-2023 20:26:38.878663,"(2.7, 3.6, 3.1810810810810812)","(4.0, 9.2, 5.8)","(5.5, 13.0, 11.075)","(6.5, 16.0, 9.866666666666667)","(91.0, 650.0, 365.0)","(2.9, 5.7, 3.893181818181818)","(31.0, 320.0, 289.1111111111111)"
10-01-2023 20:26:40.108096,"(2.7, 3.45, 3.430681818181818)","(4.0, 9.2, 5.8)","(5.5, 13.0, 11.075)","(6.5, 16.0, 9.866666666666667)","(91.0, 650.0, 365.0)","(2.9, 5.7, 3.893181818181818)","(31.0, 320.0, 289.1111111111111)"
10-01-2023 20:26:41.338862,"(2.7, 3.45, 3.434605263157895)","(4.0, 9.2, 5.8)","(5.5, 13.0, 11.075)","(6.5, 16.0, 9.866666666666667)","(91.0, 650.0, 365.0)","(2.9, 5.7, 3.893181818181818)","(31.0, 320.0, 289.1111111111111)"
10-01-2023 20:26:42.494030,"(2.7, 3.45, 3.434605263157895)","(4.0, 9.2, 5.8)","(5.5, 13.0, 11.075)","(6.5, 16.0, 9.866666666666667)","(91.0, 650.0, 365.0)","(2.9, 5.7, 3.893181818181818)","(31.0, 320.0, 289.1111111111111)"
10-01-2023 20:26:43.745296,"(2.7, 3.45, 3.434605263157895)","(4.0, 9.2, 5.8)","(5.5, 13.0, 11.075)","(6.5, 16.0, 9.866666666666667)","(91.0, 650.0, 365.0)","(2.9, 5.7, 3.0749999999999997)","(31.0, 320.0, 289.1111111111111)"
10-01-2023 20:26:44.887627,"(2.7, 3.45, 3.434605263157895)","(4.0, 9.2, 5.8)","(5.5, 13.0, 11.075)","(6.5, 16.0, 9.866666666666667)","(91.0, 650.0, 365.0)","(2.9, 5.7, 3.0749999999999997)","(31.0, 320.0, 289.1111111111111)"
10-01-2023 20:26:45.917737,"(2.7, 3.45, 3.4314285714285715)","(4.0, 9.2, 5.8)","(5.5, 13.0, 11.075)","(6.5, 16.0, 9.866666666666667)","(91.0, 650.0, 365.0)","(2.9, 5.7, 3.0749999999999997)","(31.0, 320.0, 289.1111111111111)"
10-01-2023 20:26:47.003803,"(2.7, 3.6, 3.53764705882353)","(4.0, 9.2, 5.8)","(5.5, 13.0, 11.075)","(6.5, 14.5, 9.366666666666667)","(91.0, 650.0, 365.0)","(2.9, 5.7, 3.0749999999999997)","(31.0, 320.0, 289.1111111111111)"
10-01-2023 20:26:48.028749,"(2.7, 3.6, 3.53764705882353)","(4.0, 9.4, 4.723529411764706)","(5.5, 13.0, 11.075)","(6.5, 18.0, 9.6)","(91.0, 650.0, 365.0)","(2.9, 5.7, 3.0749999999999997)","(31.0, 320.0, 289.1111111111111)"
10-01-2023 20:26:49.152509,"(2.7, 3.6, 3.53764705882353)","(4.0, 9.4, 4.723529411764706)","(5.5, 13.0, 11.075)","(6.5, 18.0, 9.6)","(91.0, 650.0, 365.0)","(2.9, 5.7, 3.0749999999999997)","(31.0, 320.0, 289.1111111111111)"
10-01-2023 20:26:50.169026,"(2.7, 3.6, 3.53764705882353)","(4.0, 9.4, 4.723529411764706)","(5.5, 13.0, 11.075)","(6.5, 18.0, 9.6)","(91.0, 650.0, 365.0)","(2.9, 5.7, 3.0749999999999997)","(31.0, 320.0, 289.1111111111111)"
10-01-2023 20:26:51.216063,"(2.7, 3.6, 3.2880000000000003)","(4.0, 9.4, 4.723529411764706)","(5.5, 13.0, 11.075)","(6.5, 18.0, 9.6)","(91.0, 650.0, 365.0)","(2.9, 5.7, 3.0749999999999997)","(31.0, 320.0, 289.1111111111111)"
10-01-2023 20:26:52.385480,"(2.7, 3.6, 3.2880000000000003)","(4.0, 9.4, 4.723529411764706)","(5.5, 13.0, 11.075)","(6.5, 18.0, 9.6)","(91.0, 650.0, 365.0)","(2.9, 5.7, 3.0749999999999997)","(31.0, 320.0, 289.1111111111111)"
10-01-2023 20:26:53.558842,"(2.7, 3.6, 3.2880000000000003)","(4.0, 9.4, 4.723529411764706)","(5.5, 13.0, 10.7)","(6.5, 18.0, 9.6)","(91.0, 650.0, 365.0)","(2.9, 5.7, 3.0749999999999997)","(31.0, 320.0, 280.22222222222223)"
10-01-2023 20:26:54.646332,"(2.7, 3.6, 3.2880000000000003)","(4.0, 9.4, 4.723529411764706)","(5.5, 12.5, 10.7)","(6.5, 18.0, 9.6)","(91.0, 650.0, 365.0)","(2.9, 5.7, 3.0749999999999997)","(31.0, 310.0, 280.22222222222223)"
10-01-2023 20:26:55.872906,"(2.7, 3.6, 3.2880000000000003)","(4.0, 9.4, 4.723529411764706)","(5.5, 12.5, 10.7)","(6.5, 18.0, 9.6)","(91.0, 650.0, 365.0)","(2.9, 5.7, 3.0749999999999997)","(31.0, 310.0, 280.22222222222223)"
10-01-2023 20:26:57.044430,"(2.7, 3.6, 3.2880000000000003)","(4.0, 9.4, 4.723529411764706)","(5.5, 12.5, 10.7)","(6.5, 18.0, 9.6)","(91.0, 650.0, 365.0)","(2.9, 5.7, 3.95)","(31.0, 310.0, 280.22222222222223)"
10-01-2023 20:26:58.247482,"(2.7, 3.6, 3.2880000000000003)","(4.0, 9.4, 4.723529411764706)","(5.5, 12.5, 10.7)","(6.5, 18.0, 9.6)","(91.0, 650.0, 365.0)","(2.9, 5.7, 3.95)","(31.0, 310.0, 280.22222222222223)"
10-01-2023 20:26:59.529776,"(2.7, 3.6, 3.2880000000000003)","(4.0, 9.4, 4.723529411764706)","(5.5, 12.5, 10.7)","(6.5, 18.0, 9.6)","(91.0, 650.0, 365.0)","(2.9, 5.7, 3.95)","(31.0, 310.0, 280.22222222222223)"
10-01-2023 20:27:00.795508,"(2.7, 3.6, 3.2880000000000003)","(4.0, 9.4, 4.723529411764706)","(5.5, 12.5, 10.7)","(6.5, 18.0, 9.6)","(91.0, 650.0, 365.0)","(2.9, 5.7, 3.95)","(31.0, 310.0, 280.22222222222223)"
