,Chatty Mavis,Sozins Queen,Epic Blossom,Lucky Jack,Goldstar Clover,Romeo,Homebush Thaw,Retread Pete
15-12-2022 13:48:29.305882,"(1.55, 1.94, 1.775)","(15.0, 180.0, 138.375)","(14.0, 180.0, 75.625)","(3.3, 4.2, 3.494776119402985)","(18.0, 180.0, 97.75)","(14.0, 95.0, 84.625)","(20.0, 250.0, 203.7)","(17.0, 160.0, 114.53125)"
15-12-2022 13:48:30.574174,"(1.55, 1.94, 1.775)","(15.0, 180.0, 138.375)","(14.0, 180.0, 75.625)","(3.3, 4.2, 3.494776119402985)","(18.0, 180.0, 97.75)","(14.0, 95.0, 84.625)","(20.0, 250.0, 203.7)","(17.0, 160.0, 114.53125)"
15-12-2022 13:48:31.794784,"(1.55, 1.94, 1.775)","(15.0, 180.0, 138.375)","(14.0, 180.0, 75.625)","(3.3, 4.2, 3.494776119402985)","(18.0, 180.0, 97.75)","(14.0, 95.0, 84.625)","(20.0, 250.0, 203.7)","(17.0, 160.0, 114.53125)"
15-12-2022 13:48:33.280339,"(1.55, 1.94, 1.775)","(15.0, 180.0, 138.375)","(14.0, 180.0, 75.625)","(3.3, 4.2, 3.494776119402985)","(18.0, 180.0, 97.75)","(14.0, 95.0, 84.625)","(20.0, 250.0, 203.7)","(17.0, 160.0, 114.53125)"
15-12-2022 13:48:34.616990,"(1.55, 1.94, 1.775)","(15.0, 180.0, 138.375)","(14.0, 180.0, 75.625)","(3.3, 4.2, 3.494776119402985)","(18.0, 180.0, 97.75)","(14.0, 95.0, 84.625)","(20.0, 250.0, 203.7)","(17.0, 160.0, 114.53125)"
15-12-2022 13:48:35.866324,"(1.55, 1.94, 1.775)","(15.0, 180.0, 138.375)","(14.0, 180.0, 75.625)","(3.3, 4.2, 3.494776119402985)","(18.0, 180.0, 97.75)","(14.0, 95.0, 84.625)","(20.0, 250.0, 203.7)","(17.0, 160.0, 114.53125)"
15-12-2022 13:48:37.265691,"(1.55, 1.94, 1.775)","(15.0, 180.0, 138.375)","(14.0, 180.0, 75.625)","(3.3, 4.2, 3.494776119402985)","(18.0, 180.0, 97.75)","(14.0, 95.0, 84.625)","(20.0, 250.0, 203.7)","(17.0, 160.0, 114.53125)"
15-12-2022 13:48:38.612105,"(1.55, 1.94, 1.775)","(15.0, 180.0, 138.375)","(14.0, 180.0, 75.625)","(3.3, 4.2, 3.494776119402985)","(18.0, 180.0, 97.75)","(14.0, 95.0, 84.625)","(20.0, 250.0, 203.7)","(17.0, 160.0, 114.53125)"
15-12-2022 13:48:39.855633,"(1.55, 1.94, 1.775)","(15.0, 180.0, 138.375)","(14.0, 180.0, 75.625)","(3.3, 4.2, 3.494776119402985)","(18.0, 180.0, 97.75)","(14.0, 95.0, 84.625)","(20.0, 250.0, 203.7)","(17.0, 160.0, 114.53125)"
15-12-2022 13:48:41.122952,"(1.55, 1.94, 1.775)","(15.0, 180.0, 138.375)","(14.0, 180.0, 115.75)","(3.3, 4.2, 3.2357142857142858)","(18.0, 180.0, 97.75)","(14.0, 95.0, 84.625)","(20.0, 250.0, 203.7)","(17.0, 160.0, 114.53125)"
15-12-2022 13:48:42.579727,"(1.55, 1.94, 1.775)","(15.0, 180.0, 138.375)","(14.0, 150.0, 115.75)","(3.3, 4.2, 3.2357142857142858)","(18.0, 180.0, 97.75)","(14.0, 95.0, 84.625)","(20.0, 250.0, 203.7)","(17.0, 160.0, 114.53125)"
15-12-2022 13:48:43.845132,"(1.55, 1.94, 1.775)","(15.0, 180.0, 138.375)","(14.0, 150.0, 115.75)","(3.3, 4.2, 3.2357142857142858)","(18.0, 180.0, 97.75)","(14.0, 95.0, 84.625)","(20.0, 250.0, 203.7)","(17.0, 160.0, 114.53125)"
15-12-2022 13:48:45.007249,"(1.55, 1.94, 1.775)","(15.0, 180.0, 138.375)","(14.0, 150.0, 115.75)","(3.3, 4.2, 3.2357142857142858)","(18.0, 180.0, 97.75)","(14.0, 95.0, 84.625)","(20.0, 250.0, 203.7)","(17.0, 160.0, 114.53125)"
15-12-2022 13:48:46.182958,"(1.55, 1.94, 1.775)","(15.0, 180.0, 138.375)","(14.0, 150.0, 115.75)","(3.3, 4.2, 3.2357142857142858)","(18.0, 180.0, 97.75)","(14.0, 95.0, 84.625)","(20.0, 250.0, 203.7)","(17.0, 160.0, 114.53125)"
15-12-2022 13:48:47.236706,"(1.55, 1.94, 1.775)","(15.0, 180.0, 138.375)","(14.0, 150.0, 115.75)","(3.3, 4.2, 3.2357142857142858)","(18.0, 180.0, 97.75)","(14.0, 95.0, 84.625)","(20.0, 250.0, 203.7)","(17.0, 160.0, 114.53125)"
15-12-2022 13:48:48.305214,"(1.55, 1.94, 1.775)","(15.0, 180.0, 138.375)","(14.0, 150.0, 115.75)","(3.3, 4.2, 3.2357142857142858)","(18.0, 180.0, 97.75)","(14.0, 95.0, 84.625)","(20.0, 250.0, 203.7)","(17.0, 160.0, 114.53125)"
15-12-2022 13:48:49.319587,"(1.55, 1.94, 1.775)","(15.0, 180.0, 138.375)","(14.0, 150.0, 115.75)","(3.3, 4.2, 3.2357142857142858)","(18.0, 180.0, 97.75)","(14.0, 95.0, 84.625)","(20.0, 250.0, 203.7)","(17.0, 160.0, 114.53125)"
15-12-2022 13:48:50.392327,"(1.55, 1.94, 1.775)","(15.0, 180.0, 138.375)","(14.0, 150.0, 115.75)","(3.3, 4.2, 3.2357142857142858)","(18.0, 180.0, 97.75)","(14.0, 95.0, 84.625)","(20.0, 250.0, 203.7)","(17.0, 160.0, 114.53125)"
15-12-2022 13:48:51.531607,"(1.55, 1.94, 1.775)","(15.0, 180.0, 138.375)","(14.0, 150.0, 115.75)","(3.3, 4.2, 3.2357142857142858)","(18.0, 180.0, 97.75)","(14.0, 95.0, 84.625)","(20.0, 250.0, 203.7)","(17.0, 160.0, 114.53125)"
15-12-2022 13:48:52.748610,"(1.55, 1.94, 1.775)","(15.0, 180.0, 138.375)","(14.0, 150.0, 115.75)","(3.3, 4.2, 3.2357142857142858)","(18.0, 180.0, 97.75)","(14.0, 95.0, 84.625)","(20.0, 250.0, 203.7)","(17.0, 160.0, 114.53125)"
15-12-2022 13:48:53.857653,"(1.55, 1.94, 1.775)","(15.0, 180.0, 138.375)","(14.0, 150.0, 115.75)","(3.3, 4.2, 3.2357142857142858)","(18.0, 180.0, 97.75)","(14.0, 95.0, 84.625)","(20.0, 250.0, 203.7)","(17.0, 160.0, 114.53125)"
15-12-2022 13:48:54.924481,"(1.55, 1.94, 1.775)","(15.0, 180.0, 138.375)","(14.0, 150.0, 115.75)","(3.3, 4.2, 3.2357142857142858)","(18.0, 180.0, 97.75)","(14.0, 95.0, 84.625)","(20.0, 250.0, 203.7)","(17.0, 160.0, 114.53125)"
15-12-2022 13:48:55.959988,"(1.55, 1.94, 1.775)","(15.0, 180.0, 138.375)","(14.0, 150.0, 115.75)","(3.3, 4.2, 3.2357142857142858)","(18.0, 180.0, 97.75)","(14.0, 95.0, 84.625)","(20.0, 250.0, 203.7)","(17.0, 160.0, 114.53125)"
15-12-2022 13:48:57.133133,"(1.55, 1.94, 1.775)","(15.0, 180.0, 138.375)","(14.0, 150.0, 115.75)","(3.3, 4.2, 3.2357142857142858)","(18.0, 180.0, 97.75)","(14.0, 95.0, 84.625)","(20.0, 250.0, 203.7)","(17.0, 160.0, 114.53125)"
15-12-2022 13:48:58.308429,"(1.55, 1.94, 1.775)","(15.0, 180.0, 138.375)","(14.0, 150.0, 115.75)","(3.3, 4.2, 3.2357142857142858)","(18.0, 180.0, 97.75)","(14.0, 95.0, 84.625)","(20.0, 250.0, 203.7)","(17.0, 160.0, 114.53125)"
15-12-2022 13:48:59.365204,"(1.55, 1.94, 1.775)","(15.0, 180.0, 138.375)","(14.0, 150.0, 115.75)","(3.3, 4.2, 3.2357142857142858)","(18.0, 180.0, 97.75)","(14.0, 95.0, 84.625)","(20.0, 250.0, 203.7)","(17.0, 160.0, 114.53125)"
15-12-2022 13:49:00.422516,"(1.55, 1.94, 1.775)","(15.0, 180.0, 138.375)","(14.0, 150.0, 115.75)","(3.3, 4.2, 3.2357142857142858)","(18.0, 180.0, 97.75)","(14.0, 95.0, 84.625)","(20.0, 250.0, 203.7)","(17.0, 160.0, 114.53125)"
15-12-2022 13:49:01.507532,"(1.55, 1.94, 1.775)","(15.0, 180.0, 138.375)","(14.0, 150.0, 115.75)","(3.3, 4.2, 3.2357142857142858)","(18.0, 180.0, 97.75)","(14.0, 95.0, 84.625)","(20.0, 250.0, 203.7)","(17.0, 160.0, 114.53125)"
15-12-2022 13:49:02.594735,"(1.55, 1.94, 1.775)","(15.0, 180.0, 138.375)","(14.0, 150.0, 115.75)","(3.3, 4.2, 3.2357142857142858)","(18.0, 180.0, 97.75)","(14.0, 95.0, 84.625)","(20.0, 250.0, 203.7)","(17.0, 160.0, 114.53125)"
15-12-2022 13:49:03.697497,"(1.55, 1.94, 1.775)","(15.0, 180.0, 138.375)","(14.0, 150.0, 115.75)","(3.3, 4.2, 3.2357142857142858)","(18.0, 180.0, 97.75)","(14.0, 95.0, 84.625)","(20.0, 250.0, 203.7)","(17.0, 160.0, 114.53125)"
15-12-2022 13:49:04.801202,"(1.55, 1.94, 1.775)","(15.0, 180.0, 138.375)","(14.0, 150.0, 115.75)","(3.3, 4.2, 3.2357142857142858)","(18.0, 180.0, 97.75)","(14.0, 95.0, 84.625)","(20.0, 250.0, 203.7)","(17.0, 160.0, 114.53125)"
15-12-2022 13:49:05.888157,"(1.55, 1.94, 1.775)","(15.0, 180.0, 138.375)","(14.0, 150.0, 115.75)","(3.3, 4.2, 3.2357142857142858)","(18.0, 180.0, 97.75)","(14.0, 95.0, 84.625)","(20.0, 250.0, 203.7)","(17.0, 160.0, 114.53125)"
15-12-2022 13:49:06.964893,"(1.55, 1.94, 1.775)","(15.0, 180.0, 138.375)","(14.0, 150.0, 115.75)","(3.3, 4.2, 3.2357142857142858)","(18.0, 180.0, 97.75)","(14.0, 95.0, 84.625)","(20.0, 250.0, 203.7)","(17.0, 160.0, 114.53125)"
15-12-2022 13:49:08.088818,"(1.55, 1.94, 1.775)","(15.0, 180.0, 138.375)","(14.0, 150.0, 115.75)","(3.3, 4.2, 3.2357142857142858)","(18.0, 180.0, 97.75)","(14.0, 95.0, 84.625)","(20.0, 250.0, 203.7)","(17.0, 160.0, 114.53125)"
15-12-2022 13:49:09.232607,"(1.55, 1.94, 1.775)","(15.0, 180.0, 138.375)","(14.0, 150.0, 115.75)","(3.3, 4.2, 3.2357142857142858)","(18.0, 180.0, 97.75)","(14.0, 95.0, 84.625)","(20.0, 250.0, 203.7)","(17.0, 160.0, 114.53125)"
15-12-2022 13:49:10.349996,"(1.55, 1.94, 1.775)","(15.0, 180.0, 138.375)","(14.0, 150.0, 115.75)","(3.3, 4.2, 3.2357142857142858)","(18.0, 180.0, 97.75)","(14.0, 95.0, 84.625)","(20.0, 250.0, 203.7)","(17.0, 160.0, 114.53125)"
15-12-2022 13:49:11.510739,"(1.55, 1.94, 1.775)","(15.0, 180.0, 138.375)","(14.0, 150.0, 115.75)","(3.3, 4.2, 3.2357142857142858)","(18.0, 180.0, 97.75)","(14.0, 95.0, 84.625)","(20.0, 250.0, 203.7)","(17.0, 160.0, 114.53125)"
15-12-2022 13:49:12.507653,"(1.55, 1.94, 1.775)","(15.0, 180.0, 138.375)","(14.0, 150.0, 115.75)","(3.3, 4.2, 3.2357142857142858)","(18.0, 180.0, 97.75)","(14.0, 95.0, 84.625)","(20.0, 250.0, 203.7)","(17.0, 160.0, 114.53125)"
15-12-2022 13:49:13.555305,"(1.55, 1.94, 1.775)","(15.0, 180.0, 138.375)","(14.0, 150.0, 81.5)","(3.3, 4.2, 3.2357142857142858)","(18.0, 180.0, 97.75)","(14.0, 95.0, 84.625)","(20.0, 250.0, 203.7)","(17.0, 160.0, 114.53125)"
15-12-2022 13:49:14.632510,"(1.55, 1.94, 1.775)","(15.0, 180.0, 138.375)","(14.0, 150.0, 81.5)","(3.3, 4.2, 3.2357142857142858)","(18.0, 180.0, 97.75)","(14.0, 95.0, 84.625)","(20.0, 250.0, 203.7)","(17.0, 160.0, 114.53125)"
15-12-2022 13:49:15.727402,"(1.55, 1.94, 1.775)","(15.0, 180.0, 138.375)","(14.0, 150.0, 81.5)","(3.3, 4.2, 3.2357142857142858)","(18.0, 180.0, 97.75)","(14.0, 95.0, 84.625)","(20.0, 250.0, 203.7)","(17.0, 160.0, 114.53125)"
15-12-2022 13:49:16.842341,"(1.55, 1.94, 1.775)","(15.0, 180.0, 138.375)","(14.0, 150.0, 81.5)","(3.3, 4.2, 3.2357142857142858)","(18.0, 180.0, 97.75)","(14.0, 95.0, 84.625)","(20.0, 250.0, 203.7)","(17.0, 160.0, 114.53125)"
15-12-2022 13:49:18.030902,"(1.55, 1.94, 1.775)","(15.0, 180.0, 138.375)","(14.0, 150.0, 81.5)","(3.3, 4.2, 3.2357142857142858)","(18.0, 180.0, 97.75)","(14.0, 95.0, 84.625)","(20.0, 250.0, 203.7)","(17.0, 160.0, 114.53125)"
15-12-2022 13:49:19.276914,"(1.55, 1.94, 1.775)","(15.0, 180.0, 138.375)","(14.0, 150.0, 81.5)","(3.3, 4.2, 3.2357142857142858)","(18.0, 180.0, 97.75)","(14.0, 95.0, 84.625)","(20.0, 250.0, 203.7)","(17.0, 160.0, 114.53125)"
15-12-2022 13:49:20.654340,"(1.55, 1.94, 1.775)","(15.0, 180.0, 138.375)","(14.0, 150.0, 81.5)","(3.3, 4.2, 3.2357142857142858)","(18.0, 180.0, 97.75)","(14.0, 95.0, 84.625)","(20.0, 250.0, 203.7)","(17.0, 160.0, 114.53125)"
15-12-2022 13:49:21.803359,"(1.55, 1.94, 1.775)","(15.0, 180.0, 138.375)","(14.0, 150.0, 81.5)","(3.3, 4.2, 3.2357142857142858)","(18.0, 180.0, 97.75)","(14.0, 95.0, 84.625)","(20.0, 250.0, 203.7)","(17.0, 160.0, 114.53125)"
15-12-2022 13:49:22.942809,"(1.55, 1.94, 1.775)","(15.0, 180.0, 138.375)","(14.0, 150.0, 81.5)","(3.3, 4.2, 3.2357142857142858)","(18.0, 180.0, 97.75)","(14.0, 95.0, 84.625)","(20.0, 250.0, 203.7)","(17.0, 160.0, 114.53125)"
15-12-2022 13:49:24.131612,"(1.55, 1.94, 1.775)","(15.0, 180.0, 138.375)","(14.0, 150.0, 81.5)","(3.3, 4.1, 3.7039999999999997)","(18.0, 180.0, 97.75)","(14.0, 95.0, 84.625)","(20.0, 250.0, 203.7)","(17.0, 160.0, 114.53125)"
15-12-2022 13:49:25.379532,"(1.55, 1.94, 1.775)","(15.0, 180.0, 138.375)","(14.0, 150.0, 81.5)","(3.3, 4.1, 3.7039999999999997)","(18.0, 180.0, 97.75)","(14.0, 95.0, 84.625)","(20.0, 250.0, 203.7)","(17.0, 160.0, 114.53125)"
15-12-2022 13:49:26.577441,"(1.55, 1.94, 1.775)","(15.0, 180.0, 138.375)","(14.0, 150.0, 81.5)","(3.3, 4.1, 3.7039999999999997)","(18.0, 180.0, 97.75)","(14.0, 95.0, 84.625)","(20.0, 250.0, 203.7)","(17.0, 160.0, 114.53125)"
15-12-2022 13:49:27.729551,"(1.55, 1.94, 1.775)","(15.0, 180.0, 138.375)","(14.0, 150.0, 81.5)","(3.3, 4.1, 3.7039999999999997)","(18.0, 180.0, 97.75)","(14.0, 95.0, 84.625)","(20.0, 250.0, 203.7)","(17.0, 160.0, 114.53125)"
15-12-2022 13:49:28.863825,"(1.55, 1.94, 1.775)","(15.0, 180.0, 138.375)","(14.0, 150.0, 81.5)","(3.3, 4.1, 3.7039999999999997)","(18.0, 180.0, 97.75)","(14.0, 95.0, 84.625)","(20.0, 250.0, 203.7)","(17.0, 160.0, 114.53125)"
15-12-2022 13:49:30.060613,"(1.55, 1.94, 1.775)","(15.0, 180.0, 138.375)","(14.0, 150.0, 81.5)","(3.3, 4.1, 3.581818181818182)","(18.0, 180.0, 97.75)","(14.0, 95.0, 84.625)","(20.0, 250.0, 203.7)","(17.0, 160.0, 114.53125)"
15-12-2022 13:49:31.233741,"(1.55, 1.94, 1.775)","(15.0, 180.0, 138.375)","(14.0, 150.0, 81.5)","(3.3, 4.1, 3.581818181818182)","(18.0, 180.0, 97.75)","(14.0, 95.0, 84.625)","(20.0, 250.0, 203.7)","(17.0, 160.0, 114.53125)"
15-12-2022 13:49:32.476898,"(1.55, 1.94, 1.775)","(15.0, 180.0, 138.375)","(14.0, 150.0, 81.5)","(3.3, 4.1, 3.581818181818182)","(18.0, 180.0, 97.75)","(14.0, 95.0, 84.625)","(20.0, 250.0, 203.7)","(17.0, 160.0, 114.53125)"
15-12-2022 13:49:33.746727,"(1.55, 1.94, 1.775)","(15.0, 180.0, 138.375)","(14.0, 150.0, 81.5)","(3.3, 4.1, 3.581818181818182)","(18.0, 180.0, 97.75)","(14.0, 95.0, 84.625)","(20.0, 250.0, 203.7)","(17.0, 160.0, 114.53125)"
15-12-2022 13:49:34.917410,"(1.55, 1.94, 1.775)","(15.0, 180.0, 138.375)","(14.0, 150.0, 81.5)","(3.3, 4.1, 3.581818181818182)","(18.0, 180.0, 97.75)","(14.0, 95.0, 84.625)","(20.0, 250.0, 203.7)","(17.0, 160.0, 114.53125)"
15-12-2022 13:49:36.008844,"(1.55, 1.94, 1.775)","(15.0, 180.0, 138.375)","(14.0, 150.0, 81.5)","(3.3, 4.1, 3.581818181818182)","(18.0, 180.0, 97.75)","(14.0, 95.0, 84.625)","(20.0, 250.0, 203.7)","(17.0, 160.0, 114.53125)"
15-12-2022 13:49:37.231000,"(1.55, 1.94, 1.775)","(15.0, 180.0, 138.375)","(14.0, 150.0, 81.5)","(3.3, 4.1, 3.581818181818182)","(18.0, 180.0, 97.75)","(14.0, 95.0, 84.625)","(20.0, 250.0, 203.7)","(17.0, 160.0, 114.53125)"
15-12-2022 13:49:38.407646,"(1.55, 1.94, 1.775)","(15.0, 180.0, 138.375)","(14.0, 150.0, 81.5)","(3.3, 4.1, 3.581818181818182)","(18.0, 180.0, 97.75)","(14.0, 95.0, 84.625)","(20.0, 250.0, 203.7)","(17.0, 160.0, 114.53125)"
15-12-2022 13:49:39.599149,"(1.55, 1.94, 1.775)","(15.0, 180.0, 138.375)","(14.0, 150.0, 81.5)","(3.3, 4.1, 3.581818181818182)","(18.0, 180.0, 97.75)","(14.0, 95.0, 84.625)","(20.0, 250.0, 203.7)","(17.0, 160.0, 114.53125)"
15-12-2022 13:49:40.762905,"(1.55, 1.94, 1.775)","(15.0, 180.0, 138.375)","(14.0, 150.0, 81.5)","(3.3, 4.1, 3.581818181818182)","(18.0, 180.0, 97.75)","(14.0, 95.0, 84.625)","(20.0, 250.0, 203.7)","(17.0, 160.0, 114.53125)"
15-12-2022 13:49:41.856517,"(1.55, 1.94, 1.775)","(15.0, 180.0, 138.375)","(14.0, 150.0, 81.5)","(3.3, 4.1, 3.581818181818182)","(18.0, 180.0, 97.75)","(14.0, 95.0, 84.625)","(20.0, 250.0, 203.7)","(17.0, 160.0, 114.53125)"
15-12-2022 13:49:42.926330,"(1.55, 1.94, 1.775)","(15.0, 180.0, 138.375)","(14.0, 150.0, 81.5)","(3.3, 4.1, 3.581818181818182)","(18.0, 180.0, 97.75)","(14.0, 95.0, 84.625)","(20.0, 250.0, 203.7)","(17.0, 160.0, 114.53125)"
15-12-2022 13:49:44.080874,"(1.55, 1.94, 1.775)","(15.0, 180.0, 138.375)","(14.0, 150.0, 81.5)","(3.3, 4.1, 3.581818181818182)","(18.0, 180.0, 97.75)","(14.0, 95.0, 84.625)","(20.0, 250.0, 203.7)","(17.0, 160.0, 114.53125)"
15-12-2022 13:49:45.257962,"(1.55, 1.94, 1.775)","(15.0, 180.0, 138.375)","(14.0, 150.0, 81.5)","(3.3, 4.1, 3.581818181818182)","(18.0, 180.0, 97.75)","(14.0, 95.0, 84.625)","(20.0, 250.0, 203.7)","(17.0, 160.0, 114.53125)"
15-12-2022 13:49:46.455708,"(1.55, 1.94, 1.775)","(15.0, 180.0, 138.375)","(14.0, 150.0, 81.5)","(3.3, 4.1, 3.581818181818182)","(18.0, 180.0, 97.75)","(14.0, 95.0, 84.625)","(20.0, 250.0, 203.7)","(17.0, 160.0, 114.53125)"
15-12-2022 13:49:47.556037,"(1.55, 1.94, 1.775)","(15.0, 180.0, 138.375)","(14.0, 150.0, 81.5)","(3.3, 4.1, 3.581818181818182)","(18.0, 180.0, 97.75)","(14.0, 95.0, 84.625)","(20.0, 250.0, 203.7)","(17.0, 160.0, 114.53125)"
15-12-2022 13:49:48.685794,"(1.55, 1.94, 1.775)","(15.0, 180.0, 138.375)","(14.0, 150.0, 81.5)","(3.3, 4.1, 3.581818181818182)","(18.0, 180.0, 97.75)","(14.0, 95.0, 84.625)","(20.0, 250.0, 203.7)","(17.0, 160.0, 114.53125)"
15-12-2022 13:49:49.825908,"(1.55, 1.94, 1.775)","(15.0, 180.0, 138.375)","(14.0, 150.0, 81.5)","(3.3, 4.1, 3.581818181818182)","(18.0, 180.0, 97.75)","(14.0, 95.0, 84.625)","(20.0, 250.0, 203.7)","(17.0, 160.0, 114.53125)"
15-12-2022 13:49:50.963888,"(1.55, 1.94, 1.775)","(15.0, 180.0, 138.375)","(14.0, 150.0, 81.5)","(3.3, 4.1, 3.581818181818182)","(18.0, 180.0, 97.75)","(14.0, 95.0, 84.625)","(20.0, 250.0, 203.7)","(17.0, 160.0, 114.53125)"
15-12-2022 13:49:52.202782,"(1.55, 1.94, 1.775)","(15.0, 180.0, 138.375)","(14.0, 150.0, 81.5)","(3.3, 4.1, 3.581818181818182)","(18.0, 180.0, 97.75)","(14.0, 95.0, 84.625)","(20.0, 250.0, 203.7)","(17.0, 160.0, 114.53125)"
15-12-2022 13:49:53.417216,"(1.55, 1.94, 1.775)","(15.0, 180.0, 138.375)","(14.0, 150.0, 81.5)","(3.3, 4.1, 3.581818181818182)","(18.0, 180.0, 97.75)","(14.0, 95.0, 84.625)","(20.0, 250.0, 203.7)","(17.0, 160.0, 114.53125)"
15-12-2022 13:49:54.615186,"(1.55, 1.94, 1.775)","(15.0, 180.0, 138.375)","(14.0, 150.0, 81.5)","(3.3, 4.1, 3.581818181818182)","(18.0, 180.0, 97.75)","(14.0, 95.0, 84.625)","(20.0, 250.0, 203.7)","(17.0, 160.0, 114.53125)"
15-12-2022 13:49:55.720209,"(1.55, 1.94, 1.775)","(15.0, 180.0, 138.375)","(14.0, 150.0, 81.5)","(3.3, 4.1, 3.581818181818182)","(18.0, 180.0, 97.75)","(14.0, 95.0, 84.625)","(20.0, 250.0, 203.7)","(17.0, 160.0, 114.53125)"
15-12-2022 13:49:56.757474,"(1.55, 1.94, 1.775)","(15.0, 180.0, 138.375)","(14.0, 150.0, 81.5)","(3.3, 4.1, 3.581818181818182)","(18.0, 180.0, 97.75)","(14.0, 95.0, 84.625)","(20.0, 250.0, 203.7)","(17.0, 160.0, 114.53125)"
15-12-2022 13:49:57.841267,"(1.55, 1.94, 1.775)","(15.0, 180.0, 138.375)","(14.0, 150.0, 81.5)","(3.3, 4.1, 3.581818181818182)","(18.0, 180.0, 97.75)","(14.0, 95.0, 84.625)","(20.0, 250.0, 203.7)","(17.0, 160.0, 114.53125)"
15-12-2022 13:49:58.978485,"(1.55, 1.94, 1.775)","(15.0, 180.0, 138.375)","(14.0, 150.0, 81.5)","(3.3, 4.1, 3.581818181818182)","(18.0, 180.0, 97.75)","(14.0, 95.0, 84.625)","(20.0, 250.0, 203.7)","(17.0, 160.0, 114.53125)"
15-12-2022 13:50:00.243093,"(1.55, 1.94, 1.775)","(15.0, 180.0, 138.375)","(14.0, 150.0, 81.5)","(3.3, 4.1, 3.581818181818182)","(18.0, 180.0, 97.75)","(14.0, 95.0, 84.625)","(20.0, 250.0, 203.7)","(17.0, 160.0, 114.53125)"
15-12-2022 13:50:01.682246,"(1.55, 1.94, 1.775)","(15.0, 180.0, 138.375)","(14.0, 150.0, 81.5)","(3.3, 4.1, 3.581818181818182)","(18.0, 180.0, 97.75)","(14.0, 95.0, 84.625)","(20.0, 250.0, 203.7)","(17.0, 160.0, 114.53125)"
15-12-2022 13:50:03.004683,"(1.55, 1.94, 1.775)","(15.0, 180.0, 138.375)","(14.0, 150.0, 81.5)","(3.3, 4.1, 3.581818181818182)","(18.0, 180.0, 97.75)","(14.0, 95.0, 84.625)","(20.0, 250.0, 203.7)","(17.0, 160.0, 114.53125)"
15-12-2022 13:50:04.204812,"(1.55, 1.94, 1.775)","(15.0, 180.0, 138.375)","(14.0, 140.0, 63.8)","(3.3, 4.1, 3.581818181818182)","(18.0, 180.0, 97.75)","(14.0, 95.0, 84.625)","(20.0, 250.0, 203.7)","(17.0, 160.0, 114.53125)"
15-12-2022 13:50:05.441310,"(1.55, 1.94, 1.775)","(15.0, 180.0, 138.375)","(14.0, 140.0, 63.8)","(3.3, 4.1, 3.581818181818182)","(18.0, 180.0, 97.75)","(14.0, 95.0, 84.625)","(20.0, 250.0, 203.7)","(17.0, 160.0, 114.53125)"
15-12-2022 13:50:06.685227,"(1.55, 1.94, 1.775)","(15.0, 180.0, 138.375)","(14.0, 140.0, 63.8)","(3.3, 4.1, 3.581818181818182)","(18.0, 180.0, 97.75)","(14.0, 95.0, 84.625)","(20.0, 250.0, 203.7)","(17.0, 160.0, 114.53125)"
15-12-2022 13:50:07.798550,"(1.55, 1.94, 1.775)","(15.0, 180.0, 138.375)","(14.0, 140.0, 63.8)","(3.3, 4.1, 3.581818181818182)","(18.0, 180.0, 97.75)","(14.0, 95.0, 84.625)","(20.0, 250.0, 203.7)","(17.0, 160.0, 114.53125)"
15-12-2022 13:50:08.949454,"(1.55, 1.94, 1.775)","(15.0, 180.0, 138.375)","(14.0, 140.0, 63.8)","(3.3, 4.1, 3.581818181818182)","(18.0, 180.0, 97.75)","(14.0, 95.0, 84.625)","(20.0, 250.0, 203.7)","(17.0, 160.0, 114.53125)"
15-12-2022 13:50:10.448194,"(1.55, 1.94, 1.775)","(15.0, 180.0, 138.375)","(14.0, 140.0, 63.8)","(3.3, 4.1, 3.581818181818182)","(18.0, 180.0, 97.75)","(14.0, 95.0, 84.625)","(20.0, 250.0, 203.7)","(17.0, 160.0, 114.53125)"
15-12-2022 13:50:11.963725,"(1.55, 1.94, 1.775)","(15.0, 180.0, 138.375)","(14.0, 140.0, 63.8)","(3.3, 4.1, 3.581818181818182)","(18.0, 180.0, 97.75)","(14.0, 95.0, 84.625)","(20.0, 250.0, 203.7)","(17.0, 160.0, 114.53125)"
15-12-2022 13:50:13.099308,"(1.55, 1.94, 1.775)","(15.0, 180.0, 138.375)","(14.0, 140.0, 63.8)","(3.3, 4.1, 3.581818181818182)","(18.0, 180.0, 97.75)","(14.0, 95.0, 84.625)","(20.0, 250.0, 203.7)","(17.0, 160.0, 114.53125)"
15-12-2022 13:50:14.175753,"(1.55, 1.94, 1.775)","(15.0, 180.0, 138.375)","(14.0, 140.0, 63.8)","(3.3, 4.1, 3.581818181818182)","(18.0, 180.0, 97.75)","(14.0, 95.0, 84.625)","(20.0, 250.0, 203.7)","(17.0, 160.0, 114.53125)"
15-12-2022 13:50:15.343416,"(1.55, 1.94, 1.775)","(15.0, 180.0, 138.375)","(14.0, 140.0, 63.8)","(3.3, 4.1, 3.581818181818182)","(18.0, 180.0, 97.75)","(14.0, 95.0, 84.625)","(20.0, 250.0, 203.7)","(17.0, 160.0, 114.53125)"
15-12-2022 13:50:16.527285,"(1.55, 1.94, 1.775)","(15.0, 180.0, 138.375)","(14.0, 140.0, 63.8)","(3.3, 4.1, 3.581818181818182)","(18.0, 180.0, 97.75)","(14.0, 95.0, 84.625)","(20.0, 250.0, 203.7)","(17.0, 160.0, 114.53125)"
