,Rapidfire Forest,Moody Girl,Whizbang Jack,Why Not Rhyno,Sneaky Mojo,Cyber Crime,Sheila Sazs,Galloping Star
11-01-2023 19:01:08.379856,"(6.0, 9.6, 7.56923076923077)","(7.0, 8.0, 7.0476190476190474)","(2.2, 2.7, 2.6725000000000003)","(6.5, 9.4, 8.35)","(6.0, 8.8, 8.533333333333335)","(17.0, 46.0, 30.5625)","(7.5, 21.0, 18.44642857142857)","(21.0, 38.0, 32.857142857142854)"
11-01-2023 19:01:09.455339,"(6.0, 9.6, 7.56923076923077)","(7.0, 8.0, 7.0476190476190474)","(2.2, 2.7, 2.677777777777778)","(6.5, 9.4, 8.35)","(6.0, 8.8, 8.533333333333335)","(17.0, 46.0, 30.5625)","(7.5, 21.0, 18.44642857142857)","(21.0, 38.0, 32.857142857142854)"
11-01-2023 19:01:10.511553,"(6.0, 9.6, 7.56923076923077)","(7.0, 8.0, 7.0476190476190474)","(2.2, 2.7, 2.677777777777778)","(6.5, 9.4, 8.08)","(6.0, 8.8, 8.533333333333335)","(17.0, 46.0, 30.5625)","(7.5, 21.0, 18.14)","(21.0, 38.0, 32.857142857142854)"
11-01-2023 19:01:11.679632,"(6.0, 9.6, 7.95)","(7.0, 8.0, 7.0476190476190474)","(2.2, 2.7, 2.6550000000000002)","(6.5, 9.4, 8.08)","(6.0, 8.8, 8.533333333333335)","(17.0, 46.0, 30.5625)","(7.5, 21.0, 18.14)","(21.0, 38.0, 32.857142857142854)"
11-01-2023 19:01:12.799375,"(6.0, 9.6, 8.28)","(7.0, 8.0, 7.0476190476190474)","(2.2, 2.7, 2.6550000000000002)","(6.5, 9.4, 8.08)","(6.0, 8.8, 8.533333333333335)","(17.0, 46.0, 30.5625)","(7.5, 21.0, 18.14)","(21.0, 38.0, 32.857142857142854)"
11-01-2023 19:01:13.884041,"(6.0, 9.6, 8.657142857142857)","(7.0, 8.0, 7.0476190476190474)","(2.2, 2.7, 2.6550000000000002)","(6.5, 9.4, 8.08)","(6.0, 8.8, 8.533333333333335)","(17.0, 46.0, 30.5625)","(7.5, 21.0, 18.14)","(21.0, 38.0, 32.857142857142854)"
11-01-2023 19:01:14.913171,"(6.0, 9.6, 8.657142857142857)","(7.0, 8.0, 7.0476190476190474)","(2.2, 2.7, 2.6550000000000002)","(6.5, 9.4, 8.08)","(6.0, 8.8, 8.533333333333335)","(17.0, 46.0, 30.5625)","(7.5, 21.0, 18.058823529411764)","(21.0, 38.0, 32.857142857142854)"
11-01-2023 19:01:15.945520,"(6.0, 9.6, 8.5)","(7.0, 8.0, 7.0476190476190474)","(2.2, 2.7, 2.6550000000000002)","(6.5, 9.4, 8.08)","(6.0, 8.8, 8.533333333333335)","(17.0, 46.0, 30.5625)","(7.5, 21.0, 18.058823529411764)","(21.0, 38.0, 32.857142857142854)"
11-01-2023 19:01:16.993704,"(6.0, 9.6, 8.5)","(7.0, 8.0, 7.0476190476190474)","(2.2, 2.7, 2.6550000000000002)","(6.5, 9.4, 8.08)","(6.0, 8.8, 8.533333333333335)","(17.0, 46.0, 30.5625)","(7.5, 21.0, 18.5)","(21.0, 38.0, 32.857142857142854)"
11-01-2023 19:01:17.975612,"(6.0, 9.6, 8.5)","(7.0, 8.0, 7.0476190476190474)","(2.2, 2.7, 2.6550000000000002)","(6.5, 9.4, 8.08)","(6.0, 8.8, 8.533333333333335)","(17.0, 46.0, 30.5625)","(7.5, 21.0, 18.5)","(21.0, 38.0, 32.857142857142854)"
11-01-2023 19:01:19.000685,"(6.0, 9.6, 8.657142857142857)","(7.0, 8.0, 7.0476190476190474)","(2.2, 2.7, 2.6550000000000002)","(6.5, 9.4, 8.08)","(6.0, 8.8, 8.533333333333335)","(17.0, 46.0, 30.5625)","(7.5, 21.0, 18.5)","(21.0, 38.0, 32.857142857142854)"
11-01-2023 19:01:20.194246,"(6.0, 9.6, 8.5)","(7.0, 8.0, 7.0476190476190474)","(2.2, 2.7, 2.6550000000000002)","(6.5, 9.4, 8.08)","(6.0, 8.8, 8.533333333333335)","(17.0, 46.0, 30.5625)","(7.5, 21.0, 18.5)","(21.0, 38.0, 32.857142857142854)"
11-01-2023 19:01:21.335266,"(6.0, 9.6, 8.5)","(7.0, 8.0, 7.0476190476190474)","(2.2, 2.7, 2.6550000000000002)","(6.5, 9.4, 8.08)","(6.0, 8.8, 8.533333333333335)","(17.0, 46.0, 30.5625)","(7.5, 21.0, 18.5)","(21.0, 38.0, 32.857142857142854)"
11-01-2023 19:01:22.596971,"(6.0, 9.6, 8.5)","(7.0, 8.0, 7.7444444444444445)","(2.2, 2.7, 2.593684210526316)","(6.5, 9.4, 8.08)","(6.0, 8.8, 8.533333333333335)","(17.0, 46.0, 30.5625)","(7.5, 21.0, 18.5)","(21.0, 38.0, 32.857142857142854)"
11-01-2023 19:01:23.820060,"(6.0, 9.6, 8.657142857142857)","(7.0, 7.8, 7.4799999999999995)","(2.2, 2.72, 2.56)","(6.5, 9.4, 8.08)","(6.0, 8.8, 8.533333333333335)","(17.0, 46.0, 30.5625)","(7.5, 21.0, 18.5)","(21.0, 38.0, 32.857142857142854)"
11-01-2023 19:01:24.967562,"(6.0, 9.6, 8.657142857142857)","(7.0, 7.8, 7.4799999999999995)","(2.2, 2.72, 2.56)","(6.5, 9.4, 8.08)","(6.0, 8.8, 8.533333333333335)","(17.0, 46.0, 30.5625)","(7.5, 21.0, 18.63157894736842)","(21.0, 38.0, 32.857142857142854)"
11-01-2023 19:01:26.260925,"(6.0, 9.6, 8.657142857142857)","(7.0, 7.8, 7.4799999999999995)","(2.2, 2.72, 2.5353846153846153)","(6.5, 9.4, 8.08)","(6.0, 8.8, 8.533333333333335)","(17.0, 46.0, 30.5625)","(7.5, 21.0, 18.63157894736842)","(21.0, 38.0, 32.857142857142854)"
11-01-2023 19:01:27.354489,"(6.0, 9.6, 8.657142857142857)","(7.0, 7.8, 7.348387096774193)","(2.2, 2.72, 2.5314285714285716)","(6.5, 9.4, 8.08)","(6.0, 8.8, 8.533333333333335)","(17.0, 46.0, 30.5625)","(7.5, 21.0, 18.63157894736842)","(21.0, 38.0, 32.857142857142854)"
11-01-2023 19:01:28.722930,"(6.0, 9.6, 8.5)","(7.0, 7.8, 7.348387096774193)","(2.2, 2.72, 2.576)","(6.5, 9.4, 8.08)","(6.0, 8.8, 8.533333333333335)","(17.0, 46.0, 30.5625)","(7.5, 21.0, 18.63157894736842)","(21.0, 38.0, 30.8)"
11-01-2023 19:01:29.894472,"(6.0, 9.6, 8.5)","(7.0, 7.8, 7.348387096774193)","(2.2, 2.72, 2.576)","(6.5, 9.4, 8.08)","(6.0, 8.8, 8.533333333333335)","(17.0, 46.0, 30.5625)","(7.5, 21.0, 18.63157894736842)","(21.0, 38.0, 30.8)"
11-01-2023 19:01:31.065790,"(6.0, 9.6, 8.5)","(7.0, 7.8, 7.3625)","(2.2, 2.72, 2.576)","(6.5, 9.4, 8.08)","(6.0, 8.8, 8.533333333333335)","(17.0, 46.0, 30.5625)","(7.5, 21.0, 18.63157894736842)","(21.0, 38.0, 30.8)"
11-01-2023 19:01:32.341835,"(6.0, 9.6, 8.5)","(7.0, 7.8, 7.3625)","(2.2, 2.72, 2.576)","(6.5, 9.4, 8.08)","(6.0, 8.8, 8.533333333333335)","(17.0, 46.0, 30.5625)","(7.5, 21.0, 18.63157894736842)","(21.0, 38.0, 30.8)"
11-01-2023 19:01:33.563194,"(6.0, 9.6, 8.5)","(7.0, 7.8, 7.3625)","(2.2, 2.72, 2.576)","(6.5, 9.4, 7.847058823529411)","(6.0, 8.8, 8.533333333333335)","(17.0, 46.0, 30.5625)","(7.5, 21.0, 18.63157894736842)","(21.0, 38.0, 30.8)"
11-01-2023 19:01:34.690243,"(6.0, 9.6, 8.5)","(7.0, 7.8, 7.3625)","(2.2, 2.72, 2.576)","(6.5, 9.4, 7.847058823529411)","(6.0, 8.8, 8.533333333333335)","(17.0, 46.0, 30.5625)","(7.5, 21.0, 18.63157894736842)","(21.0, 38.0, 30.8)"
11-01-2023 19:01:35.786044,"(6.0, 9.6, 8.657142857142857)","(7.0, 7.8, 7.329411764705882)","(2.2, 2.72, 2.606315789473684)","(6.5, 9.2, 8.15)","(6.0, 8.8, 8.533333333333335)","(17.0, 46.0, 30.5625)","(7.5, 21.0, 18.63157894736842)","(21.0, 38.0, 30.8)"
11-01-2023 19:01:36.949944,"(6.0, 9.6, 8.657142857142857)","(7.0, 7.8, 7.329411764705882)","(2.2, 2.7, 2.6345454545454547)","(6.5, 9.0, 8.440000000000001)","(6.0, 8.8, 8.533333333333335)","(17.0, 46.0, 30.5625)","(7.5, 21.0, 18.63157894736842)","(21.0, 38.0, 30.8)"
11-01-2023 19:01:38.189890,"(6.0, 9.6, 8.657142857142857)","(7.0, 7.8, 7.329411764705882)","(2.2, 2.7, 2.6345454545454547)","(6.5, 8.8, 8.2)","(6.0, 8.8, 8.533333333333335)","(17.0, 46.0, 30.5625)","(7.5, 21.0, 18.63157894736842)","(21.0, 38.0, 30.8)"
11-01-2023 19:01:39.303782,"(6.0, 9.6, 8.657142857142857)","(7.0, 7.8, 7.329411764705882)","(2.2, 2.7, 2.6345454545454547)","(6.5, 8.8, 7.827027027027027)","(6.0, 8.8, 8.533333333333335)","(17.0, 46.0, 30.5625)","(7.5, 21.0, 19.333333333333332)","(21.0, 38.0, 30.8)"
11-01-2023 19:01:40.440196,"(6.0, 9.6, 8.657142857142857)","(6.5, 7.8, 7.329411764705882)","(2.2, 2.7, 2.6345454545454547)","(7.0, 8.8, 7.827027027027027)","(6.0, 8.8, 8.571428571428573)","(18.0, 46.0, 30.5625)","(7.5, 21.0, 20.6875)","(21.0, 38.0, 30.8)"
11-01-2023 19:01:41.571981,"(6.0, 9.2, 8.909090909090908)","(6.5, 7.8, 7.329411764705882)","(2.2, 2.7, 2.6345454545454547)","(7.0, 8.8, 7.827027027027027)","(6.0, 8.8, 7.846153846153846)","(18.0, 46.0, 33.65)","(7.5, 21.0, 19.772727272727273)","(21.0, 38.0, 30.8)"
11-01-2023 19:01:42.789666,"(6.0, 9.2, 8.5)","(6.5, 7.8, 7.329411764705882)","(2.2, 2.7, 2.5875)","(7.0, 8.8, 7.827027027027027)","(6.0, 8.6, 7.666666666666667)","(18.0, 46.0, 33.65)","(7.5, 21.0, 19.96153846153846)","(21.0, 38.0, 30.8)"
11-01-2023 19:01:43.896202,"(6.0, 9.2, 8.389473684210525)","(6.5, 7.8, 7.329411764705882)","(2.2, 2.7, 2.5875)","(7.0, 8.8, 7.827027027027027)","(6.0, 8.6, 7.9)","(18.0, 46.0, 33.65)","(7.5, 21.0, 19.96153846153846)","(21.0, 38.0, 30.8)"
11-01-2023 19:01:45.030789,"(6.0, 9.2, 8.389473684210525)","(6.5, 7.8, 7.329411764705882)","(2.2, 2.7, 2.5875)","(7.0, 8.8, 7.827027027027027)","(6.0, 8.6, 7.9)","(18.0, 46.0, 33.65)","(7.5, 21.0, 19.96153846153846)","(21.0, 38.0, 30.8)"
11-01-2023 19:01:46.283783,"(6.0, 9.2, 8.389473684210525)","(6.5, 7.8, 7.329411764705882)","(2.2, 2.7, 2.574)","(7.0, 8.8, 7.827027027027027)","(6.0, 8.6, 7.6000000000000005)","(18.0, 46.0, 33.65)","(7.5, 21.0, 19.96153846153846)","(21.0, 38.0, 30.8)"
11-01-2023 19:01:47.455373,"(6.0, 9.2, 8.389473684210525)","(6.5, 7.8, 7.329411764705882)","(2.2, 2.7, 2.574)","(7.0, 8.8, 7.827027027027027)","(6.0, 8.6, 7.642553191489362)","(18.0, 46.0, 33.65)","(7.5, 21.0, 20.642857142857142)","(21.0, 38.0, 30.8)"
11-01-2023 19:01:48.649006,"(6.0, 9.2, 8.5125)","(6.5, 7.8, 7.329411764705882)","(2.2, 2.7, 2.6100000000000003)","(7.0, 8.8, 7.827027027027027)","(6.0, 8.6, 7.314285714285714)","(18.0, 46.0, 33.65)","(7.5, 21.0, 20.642857142857142)","(21.0, 38.0, 30.8)"
11-01-2023 19:01:49.789122,"(6.0, 9.2, 8.557142857142857)","(6.5, 7.8, 7.329411764705882)","(2.2, 2.7, 2.592)","(7.0, 8.8, 7.827027027027027)","(6.0, 8.6, 7.433333333333334)","(18.0, 46.0, 33.65)","(7.5, 21.0, 20.642857142857142)","(21.0, 38.0, 30.8)"
11-01-2023 19:01:50.974601,"(6.0, 9.2, 8.557142857142857)","(6.5, 7.8, 7.329411764705882)","(2.2, 2.7, 2.576842105263158)","(7.0, 8.8, 7.827027027027027)","(6.0, 8.6, 7.433333333333334)","(18.0, 46.0, 34.388888888888886)","(7.5, 21.0, 21.5)","(21.0, 38.0, 30.8)"
11-01-2023 19:01:52.105522,"(6.0, 9.2, 8.557142857142857)","(6.5, 7.8, 7.329411764705882)","(2.2, 2.7, 2.576842105263158)","(7.0, 8.8, 7.827027027027027)","(6.0, 8.6, 7.433333333333334)","(18.0, 46.0, 34.388888888888886)","(7.5, 22.0, 21.5)","(21.0, 38.0, 30.8)"
11-01-2023 19:01:53.181142,"(6.0, 9.2, 8.557142857142857)","(6.5, 7.8, 7.329411764705882)","(2.2, 2.7, 2.576842105263158)","(7.0, 8.8, 7.827027027027027)","(6.0, 8.6, 7.433333333333334)","(18.0, 46.0, 34.388888888888886)","(7.5, 22.0, 21.5)","(21.0, 38.0, 30.8)"
11-01-2023 19:01:54.218729,"(6.0, 9.2, 8.557142857142857)","(6.5, 7.8, 7.329411764705882)","(2.2, 2.7, 2.592)","(7.0, 8.8, 7.821052631578947)","(6.0, 8.6, 7.433333333333334)","(18.0, 46.0, 34.388888888888886)","(7.5, 22.0, 21.583333333333332)","(21.0, 38.0, 30.8)"
11-01-2023 19:01:55.269522,"(6.0, 9.2, 8.685714285714285)","(6.5, 7.8, 7.329411764705882)","(2.2, 2.7, 2.592)","(7.0, 8.8, 7.821052631578947)","(6.0, 8.6, 7.433333333333334)","(18.0, 46.0, 34.388888888888886)","(7.5, 22.0, 21.583333333333332)","(21.0, 38.0, 30.8)"
11-01-2023 19:01:56.297319,"(6.0, 9.2, 8.666666666666666)","(6.5, 7.8, 7.329411764705882)","(2.2, 2.7, 2.576842105263158)","(7.0, 8.8, 7.821052631578947)","(6.0, 8.6, 7.433333333333334)","(18.0, 46.0, 34.388888888888886)","(7.5, 22.0, 21.583333333333332)","(21.0, 38.0, 30.8)"
11-01-2023 19:01:57.274779,"(6.0, 9.2, 8.666666666666666)","(6.5, 7.8, 7.329411764705882)","(2.2, 2.7, 2.576842105263158)","(7.0, 8.8, 7.821052631578947)","(6.0, 8.6, 7.433333333333334)","(18.0, 46.0, 34.388888888888886)","(7.5, 22.0, 21.583333333333332)","(21.0, 38.0, 30.8)"
11-01-2023 19:01:58.364001,"(6.0, 9.2, 8.666666666666666)","(6.5, 7.8, 7.329411764705882)","(2.2, 2.7, 2.576842105263158)","(7.0, 8.8, 7.705882352941177)","(6.0, 8.6, 7.433333333333334)","(18.0, 46.0, 34.388888888888886)","(7.5, 22.0, 21.583333333333332)","(21.0, 38.0, 30.8)"
11-01-2023 19:01:59.411923,"(6.0, 9.2, 8.666666666666666)","(6.5, 7.8, 7.329411764705882)","(2.2, 2.7, 2.576842105263158)","(7.0, 8.8, 7.705882352941177)","(6.0, 8.6, 7.433333333333334)","(18.0, 46.0, 34.388888888888886)","(7.5, 22.0, 21.583333333333332)","(21.0, 38.0, 30.8)"
11-01-2023 19:02:00.507021,"(6.0, 9.2, 8.666666666666666)","(6.5, 7.8, 7.329411764705882)","(2.2, 2.7, 2.592)","(7.0, 8.6, 8.0)","(6.0, 8.6, 7.433333333333334)","(18.0, 46.0, 34.388888888888886)","(7.5, 22.0, 21.583333333333332)","(21.0, 38.0, 32.78947368421053)"
11-01-2023 19:02:01.571322,"(6.0, 9.2, 8.666666666666666)","(6.5, 7.8, 7.3428571428571425)","(2.2, 2.7, 2.592)","(7.0, 8.4, 7.636363636363637)","(6.0, 8.6, 7.92)","(18.0, 46.0, 34.388888888888886)","(7.5, 22.0, 21.5)","(21.0, 38.0, 33.285714285714285)"
11-01-2023 19:02:02.775440,"(6.0, 9.2, 8.57391304347826)","(6.5, 7.8, 7.3428571428571425)","(2.2, 2.7, 2.6100000000000003)","(7.0, 8.4, 7.636363636363637)","(6.0, 8.4, 7.92)","(18.0, 46.0, 34.388888888888886)","(7.5, 22.0, 21.5)","(21.0, 38.0, 31.846153846153847)"
11-01-2023 19:02:03.961343,"(6.0, 9.2, 8.57391304347826)","(6.5, 7.2, 7.180952380952381)","(2.2, 2.7, 2.6100000000000003)","(7.0, 8.4, 7.636363636363637)","(6.0, 8.4, 7.835294117647059)","(18.0, 46.0, 34.388888888888886)","(7.5, 22.0, 21.5)","(21.0, 38.0, 31.846153846153847)"
11-01-2023 19:02:05.107544,"(6.0, 9.2, 8.57391304347826)","(6.5, 7.8, 7.282758620689655)","(2.2, 2.7, 2.58)","(7.0, 8.4, 7.636363636363637)","(6.0, 8.4, 7.835294117647059)","(18.0, 46.0, 34.388888888888886)","(7.5, 22.0, 21.5)","(21.0, 38.0, 31.846153846153847)"
11-01-2023 19:02:06.181508,"(6.0, 9.2, 8.57391304347826)","(6.5, 7.8, 7.223076923076923)","(2.2, 2.7, 2.6100000000000003)","(7.0, 8.4, 7.800000000000001)","(6.0, 8.4, 7.835294117647059)","(18.0, 46.0, 34.388888888888886)","(7.5, 22.0, 21.5)","(21.0, 38.0, 31.846153846153847)"
11-01-2023 19:02:07.319044,"(6.0, 9.2, 8.57391304347826)","(6.5, 7.8, 7.223076923076923)","(2.2, 2.7, 2.6100000000000003)","(7.0, 8.4, 7.507692307692308)","(6.0, 8.4, 7.392857142857143)","(18.0, 46.0, 34.388888888888886)","(7.5, 22.0, 21.5)","(21.0, 38.0, 31.846153846153847)"
11-01-2023 19:02:08.464286,"(6.0, 9.2, 8.57391304347826)","(6.5, 7.8, 7.223076923076923)","(2.2, 2.7, 2.6100000000000003)","(7.0, 8.4, 7.507692307692308)","(6.0, 8.4, 7.508571428571429)","(18.0, 46.0, 34.388888888888886)","(7.5, 22.0, 21.583333333333332)","(21.0, 38.0, 31.846153846153847)"
11-01-2023 19:02:09.606833,"(6.0, 9.0, 8.885714285714286)","(6.5, 7.8, 7.24)","(2.2, 2.7, 2.6100000000000003)","(7.0, 8.4, 7.699999999999999)","(6.0, 8.4, 7.508571428571429)","(18.0, 46.0, 34.388888888888886)","(7.5, 22.0, 21.583333333333332)","(21.0, 38.0, 31.846153846153847)"
11-01-2023 19:02:10.745707,"(6.0, 9.2, 8.799999999999999)","(6.5, 7.8, 7.24)","(2.2, 2.7, 2.6100000000000003)","(7.0, 8.2, 7.699999999999999)","(6.0, 8.4, 7.508571428571429)","(18.0, 46.0, 34.388888888888886)","(8.0, 22.0, 21.583333333333332)","(21.0, 38.0, 31.846153846153847)"
11-01-2023 19:02:11.810286,"(6.0, 9.2, 8.799999999999999)","(6.5, 7.8, 7.24)","(2.2, 2.7, 2.6100000000000003)","(7.0, 8.2, 7.699999999999999)","(6.0, 8.4, 7.508571428571429)","(18.0, 46.0, 34.388888888888886)","(8.0, 22.0, 21.583333333333332)","(21.0, 38.0, 31.846153846153847)"
11-01-2023 19:02:12.901165,"(6.0, 9.2, 8.799999999999999)","(6.5, 7.8, 7.24)","(2.2, 2.7, 2.6100000000000003)","(7.0, 8.2, 7.699999999999999)","(6.0, 8.4, 7.508571428571429)","(18.0, 46.0, 34.388888888888886)","(8.0, 22.0, 21.583333333333332)","(21.0, 38.0, 31.846153846153847)"
11-01-2023 19:02:13.998277,"(6.0, 9.2, 8.799999999999999)","(6.5, 7.8, 7.24)","(2.2, 2.7, 2.6100000000000003)","(7.0, 8.2, 7.699999999999999)","(6.0, 8.4, 7.508571428571429)","(18.0, 46.0, 34.388888888888886)","(8.0, 22.0, 21.583333333333332)","(21.0, 38.0, 31.846153846153847)"
11-01-2023 19:02:15.095540,"(6.0, 9.2, 8.799999999999999)","(6.5, 7.8, 7.3999999999999995)","(2.2, 2.7, 2.6100000000000003)","(7.0, 8.2, 7.441379310344828)","(6.0, 8.4, 7.508571428571429)","(18.0, 46.0, 34.388888888888886)","(8.0, 22.0, 20.833333333333332)","(21.0, 38.0, 31.846153846153847)"
11-01-2023 19:02:16.231667,"(6.0, 9.2, 8.033333333333333)","(6.5, 7.8, 7.3999999999999995)","(2.2, 2.7, 2.6100000000000003)","(7.0, 8.2, 7.644444444444445)","(6.0, 8.4, 7.508571428571429)","(18.0, 46.0, 34.388888888888886)","(8.0, 22.0, 21.583333333333332)","(21.0, 38.0, 31.846153846153847)"
11-01-2023 19:02:17.378424,"(6.0, 8.8, 8.355555555555556)","(6.5, 7.8, 7.3999999999999995)","(2.2, 2.7, 2.6100000000000003)","(7.0, 8.0, 7.628571428571428)","(6.0, 8.4, 7.508571428571429)","(18.0, 46.0, 34.388888888888886)","(8.0, 22.0, 21.583333333333332)","(21.0, 38.0, 31.846153846153847)"
11-01-2023 19:02:18.587776,"(6.0, 8.8, 8.355555555555556)","(6.5, 7.8, 7.3999999999999995)","(2.2, 2.7, 2.6100000000000003)","(7.0, 7.8, 7.628571428571428)","(6.0, 8.4, 7.508571428571429)","(18.0, 46.0, 34.388888888888886)","(8.0, 22.0, 21.583333333333332)","(21.0, 38.0, 31.846153846153847)"
11-01-2023 19:02:19.807519,"(6.0, 8.8, 8.355555555555556)","(6.5, 7.8, 7.3999999999999995)","(2.2, 2.7, 2.6100000000000003)","(7.0, 7.8, 7.628571428571428)","(6.0, 8.4, 7.508571428571429)","(18.0, 46.0, 34.82352941176471)","(8.0, 22.0, 21.583333333333332)","(21.0, 38.0, 33.76470588235294)"
11-01-2023 19:02:21.004984,"(6.0, 8.8, 8.436363636363637)","(6.5, 7.8, 7.3999999999999995)","(2.2, 2.7, 2.57625)","(7.0, 7.8, 7.628571428571428)","(6.0, 8.4, 7.508571428571429)","(18.0, 46.0, 35.44444444444444)","(8.0, 22.0, 21.583333333333332)","(21.0, 38.0, 34.0)"
11-01-2023 19:02:22.257673,"(6.0, 8.8, 8.685714285714287)","(6.5, 7.8, 7.3999999999999995)","(2.2, 2.7, 2.557)","(7.0, 7.8, 7.628571428571428)","(6.0, 8.4, 7.508571428571429)","(18.0, 46.0, 35.44444444444444)","(8.0, 22.0, 20.833333333333332)","(21.0, 38.0, 34.0)"
11-01-2023 19:02:23.468885,"(6.0, 8.8, 8.685714285714287)","(6.5, 7.8, 7.3999999999999995)","(2.2, 2.7, 2.581818181818182)","(7.0, 7.8, 7.628571428571428)","(6.0, 8.4, 7.508571428571429)","(18.0, 46.0, 35.44444444444444)","(8.0, 22.0, 20.833333333333332)","(21.0, 38.0, 34.0)"
11-01-2023 19:02:24.756427,"(6.0, 8.8, 8.685714285714287)","(6.5, 7.8, 7.3999999999999995)","(2.2, 2.7, 2.581818181818182)","(7.0, 7.8, 7.628571428571428)","(6.0, 8.4, 7.508571428571429)","(18.0, 46.0, 35.44444444444444)","(8.0, 22.0, 20.576923076923077)","(21.0, 38.0, 34.0)"
11-01-2023 19:02:25.929226,"(6.0, 8.8, 8.685714285714287)","(6.5, 7.8, 7.3999999999999995)","(2.2, 2.7, 2.62)","(7.0, 7.8, 7.228571428571429)","(6.0, 8.4, 7.6375)","(18.0, 46.0, 35.44444444444444)","(8.0, 23.0, 20.954545454545453)","(21.0, 38.0, 34.0)"
11-01-2023 19:02:27.032503,"(6.0, 8.8, 8.685714285714287)","(6.5, 7.8, 7.431578947368421)","(2.2, 2.66, 2.6180000000000003)","(7.0, 7.8, 7.228571428571429)","(6.0, 8.2, 7.6375)","(18.0, 46.0, 35.44444444444444)","(8.0, 23.0, 20.954545454545453)","(21.0, 38.0, 34.0)"
11-01-2023 19:02:28.089121,"(6.0, 8.8, 8.4)","(6.5, 7.8, 7.431578947368421)","(2.2, 2.66, 2.6180000000000003)","(7.0, 7.8, 7.571428571428571)","(6.0, 8.2, 7.6375)","(18.0, 46.0, 35.44444444444444)","(8.0, 23.0, 20.954545454545453)","(21.0, 38.0, 34.0)"
11-01-2023 19:02:29.210015,"(6.0, 9.0, 8.666666666666666)","(6.5, 7.8, 7.3999999999999995)","(2.2, 2.66, 2.5853333333333333)","(7.0, 7.8, 7.571428571428571)","(6.0, 8.2, 7.352173913043479)","(18.0, 46.0, 35.44444444444444)","(8.0, 23.0, 21.6875)","(21.0, 38.0, 34.0)"
11-01-2023 19:02:30.281547,"(6.0, 9.0, 8.55)","(6.5, 7.8, 7.45625)","(2.2, 2.66, 2.5853333333333333)","(7.0, 7.8, 7.571428571428571)","(6.0, 8.2, 7.352173913043479)","(18.0, 46.0, 35.44444444444444)","(8.0, 23.0, 21.6875)","(21.0, 38.0, 34.0)"
11-01-2023 19:02:31.428438,"(6.0, 9.0, 8.55)","(6.5, 7.8, 7.45625)","(2.2, 2.66, 2.5812500000000003)","(7.0, 7.8, 7.571428571428571)","(6.0, 8.2, 7.352173913043479)","(18.0, 46.0, 35.44444444444444)","(8.0, 23.0, 22.5)","(21.0, 38.0, 34.0)"
11-01-2023 19:02:32.689801,"(6.0, 9.0, 8.175)","(6.5, 7.8, 7.4944444444444445)","(2.2, 2.66, 2.5812500000000003)","(7.0, 7.8, 7.571428571428571)","(6.0, 8.2, 7.352173913043479)","(18.0, 46.0, 35.44444444444444)","(8.0, 24.0, 21.954545454545453)","(21.0, 38.0, 34.0)"
11-01-2023 19:02:33.863505,"(6.0, 9.0, 8.614285714285714)","(6.5, 7.8, 7.4944444444444445)","(2.2, 2.66, 2.5812500000000003)","(7.0, 7.8, 7.571428571428571)","(6.0, 8.2, 7.352173913043479)","(18.0, 46.0, 35.44444444444444)","(8.0, 24.0, 21.954545454545453)","(21.0, 38.0, 34.0)"
11-01-2023 19:02:35.017925,"(6.0, 9.0, 8.65)","(6.5, 7.8, 7.441025641025641)","(2.2, 2.66, 2.5812500000000003)","(7.0, 7.8, 7.571428571428571)","(6.0, 8.2, 7.352173913043479)","(18.0, 46.0, 35.44444444444444)","(8.0, 24.0, 21.541666666666668)","(21.0, 38.0, 34.0)"
11-01-2023 19:02:36.178647,"(6.0, 9.0, 8.65)","(6.5, 7.8, 7.441025641025641)","(2.2, 2.66, 2.5812500000000003)","(7.0, 7.8, 7.571428571428571)","(6.0, 8.2, 7.352173913043479)","(18.0, 46.0, 35.44444444444444)","(8.0, 23.0, 22.833333333333332)","(21.0, 38.0, 34.0)"
11-01-2023 19:02:37.287732,"(6.0, 9.0, 8.65)","(6.5, 7.8, 7.4944444444444445)","(2.2, 2.66, 2.59)","(7.0, 7.8, 7.571428571428571)","(6.0, 8.2, 7.352173913043479)","(18.0, 46.0, 35.44444444444444)","(8.0, 23.0, 24.25)","(21.0, 38.0, 34.0)"
11-01-2023 19:02:38.486449,"(6.0, 9.0, 8.65)","(6.5, 7.8, 7.24)","(2.2, 2.66, 2.555)","(7.0, 7.8, 7.4)","(6.0, 8.2, 7.352173913043479)","(18.0, 46.0, 35.44444444444444)","(8.0, 25.0, 23.5)","(21.0, 38.0, 33.42857142857143)"
11-01-2023 19:02:39.670794,"(6.0, 9.0, 8.65)","(6.5, 7.8, 7.24)","(2.2, 2.66, 2.555)","(7.0, 7.8, 7.571428571428571)","(6.0, 8.2, 7.352173913043479)","(18.0, 46.0, 35.44444444444444)","(8.0, 26.0, 24.0)","(21.0, 38.0, 33.42857142857143)"
11-01-2023 19:02:40.838043,"(6.0, 8.8, 8.700000000000001)","(6.5, 7.8, 7.24)","(2.2, 2.66, 2.555)","(7.0, 7.8, 7.190476190476191)","(6.0, 8.2, 7.352173913043479)","(18.0, 46.0, 35.44444444444444)","(8.0, 26.0, 24.0)","(21.0, 38.0, 33.42857142857143)"
