,Aikhal,Keyless Go,Tango And Cash,White Hart Express,Cape Wrath,Kentucky Nick,Prickley Prince,Splendid Chap,Princess Alakhai,Sassolino,Missedthedeel,Poetic Whisper
08-12-2022 13:24:03.005873,"(6.5, 7.4, 7.378947368421052)","(26.0, 70.0, 56.0)","(3.8, 5.5, 5.373333333333334)","(31.0, 120.0, 90.0)","(101.0, 360.0, 355.0)","(4.8, 6.2, 5.805263157894737)","(41.0, 80.0, 75.71428571428571)","(3.5, 3.9, 3.860344827586207)","(101.0, 310.0, 290.0)","(5.5, 6.4, 6.258333333333334)","(91.0, 130.0, 115.0)","(16.0, 28.0, 26.2)"
08-12-2022 13:24:04.673290,"(6.5, 7.6, 7.378947368421052)","(26.0, 70.0, 56.0)","(3.8, 5.4, 5.373333333333334)","(31.0, 120.0, 90.0)","(101.0, 360.0, 355.0)","(4.8, 6.2, 5.866666666666667)","(41.0, 80.0, 75.71428571428571)","(3.5, 3.9, 3.860344827586207)","(101.0, 310.0, 290.0)","(5.5, 6.4, 6.258333333333334)","(91.0, 130.0, 107.5)","(16.0, 28.0, 26.2)"
08-12-2022 13:24:06.281222,"(6.5, 7.6, 7.17)","(26.0, 70.0, 59.0)","(3.8, 5.4, 5.152380952380953)","(31.0, 120.0, 106.0)","(101.0, 360.0, 355.0)","(4.8, 6.2, 5.876470588235295)","(41.0, 80.0, 75.71428571428571)","(3.5, 3.9, 3.8714285714285714)","(101.0, 310.0, 290.0)","(5.5, 6.4, 6.2153846153846155)","(91.0, 130.0, 107.5)","(16.0, 28.0, 26.565217391304348)"
08-12-2022 13:24:07.977604,"(6.5, 7.4, 7.17)","(26.0, 65.0, 57.5)","(3.8, 5.2, 5.229411764705882)","(31.0, 120.0, 112.22222222222223)","(101.0, 360.0, 355.0)","(4.8, 6.0, 5.939130434782609)","(41.0, 80.0, 76.0)","(3.5, 3.9, 3.9651376146788992)","(101.0, 310.0, 295.0)","(5.5, 6.4, 6.23448275862069)","(91.0, 130.0, 107.5)","(16.0, 28.0, 27.125)"
08-12-2022 13:24:09.681672,"(6.5, 7.4, 7.28)","(26.0, 65.0, 57.5)","(3.8, 5.3, 5.22)","(31.0, 120.0, 112.22222222222223)","(101.0, 360.0, 355.0)","(4.8, 6.0, 5.939130434782609)","(41.0, 80.0, 76.66666666666667)","(3.5, 4.1, 3.9766129032258064)","(101.0, 310.0, 295.0)","(5.5, 6.4, 6.23448275862069)","(91.0, 130.0, 107.5)","(16.0, 28.0, 27.125)"
08-12-2022 13:24:11.480830,"(6.5, 7.4, 7.28)","(26.0, 65.0, 57.5)","(3.8, 5.3, 5.22)","(31.0, 120.0, 112.22222222222223)","(101.0, 360.0, 355.0)","(4.8, 6.0, 5.939130434782609)","(41.0, 80.0, 76.66666666666667)","(3.5, 4.1, 3.980841121495327)","(101.0, 310.0, 295.0)","(5.5, 6.4, 6.23448275862069)","(91.0, 130.0, 107.5)","(16.0, 28.0, 27.125)"
08-12-2022 13:24:13.190688,"(6.5, 7.4, 7.28)","(26.0, 65.0, 57.5)","(3.8, 5.3, 5.347058823529412)","(31.0, 120.0, 112.22222222222223)","(101.0, 360.0, 355.0)","(4.8, 6.0, 5.75)","(41.0, 80.0, 77.33333333333333)","(3.5, 4.1, 3.973762376237624)","(101.0, 310.0, 295.0)","(5.5, 6.4, 6.23448275862069)","(91.0, 130.0, 107.5)","(16.0, 28.0, 27.125)"
08-12-2022 13:24:14.876043,"(6.5, 7.4, 7.28)","(26.0, 65.0, 57.5)","(3.8, 5.4, 5.321621621621621)","(31.0, 120.0, 112.22222222222223)","(101.0, 360.0, 355.0)","(4.8, 5.8, 5.76)","(41.0, 90.0, 77.33333333333333)","(3.5, 4.1, 3.973762376237624)","(101.0, 310.0, 295.0)","(5.5, 6.4, 6.23448275862069)","(91.0, 130.0, 151.25)","(16.0, 28.0, 27.125)"
08-12-2022 13:24:16.635074,"(6.5, 7.4, 7.28)","(26.0, 65.0, 57.5)","(3.8, 5.4, 5.321621621621621)","(31.0, 120.0, 112.22222222222223)","(101.0, 360.0, 355.0)","(4.8, 5.8, 5.76)","(41.0, 90.0, 75.92592592592592)","(3.5, 4.1, 3.973762376237624)","(101.0, 310.0, 295.0)","(5.5, 6.4, 6.23448275862069)","(91.0, 160.0, 148.0)","(16.0, 28.0, 27.125)"
08-12-2022 13:24:18.145026,"(6.5, 7.4, 7.28)","(26.0, 65.0, 57.5)","(3.8, 5.4, 5.321621621621621)","(31.0, 120.0, 112.22222222222223)","(101.0, 360.0, 355.0)","(4.8, 5.8, 5.742857142857143)","(41.0, 90.0, 82.22222222222223)","(3.5, 4.1, 3.9846153846153847)","(101.0, 310.0, 295.0)","(5.5, 6.4, 6.2468085106382985)","(91.0, 160.0, 136.0)","(16.0, 28.0, 27.125)"
08-12-2022 13:24:19.631344,"(6.5, 7.4, 7.28)","(31.0, 65.0, 57.5)","(3.9, 5.4, 5.321621621621621)","(31.0, 120.0, 112.22222222222223)","(101.0, 360.0, 355.0)","(5.0, 5.8, 5.711111111111111)","(41.0, 90.0, 81.57894736842105)","(3.5, 4.1, 3.9846153846153847)","(101.0, 310.0, 295.0)","(5.5, 6.4, 6.2468085106382985)","(91.0, 160.0, 136.0)","(17.0, 28.0, 27.125)"
08-12-2022 13:24:21.048571,"(6.5, 7.4, 7.28)","(31.0, 65.0, 57.5)","(3.9, 5.4, 5.321621621621621)","(31.0, 120.0, 112.22222222222223)","(101.0, 360.0, 355.0)","(5.0, 5.8, 5.711111111111111)","(41.0, 90.0, 81.57894736842105)","(3.5, 4.1, 3.9846153846153847)","(101.0, 310.0, 295.0)","(5.5, 6.4, 6.2468085106382985)","(91.0, 160.0, 136.0)","(17.0, 28.0, 27.125)"
08-12-2022 13:24:22.543046,"(6.5, 7.4, 7.28)","(31.0, 65.0, 57.5)","(3.9, 5.4, 5.321621621621621)","(31.0, 120.0, 112.22222222222223)","(101.0, 360.0, 355.0)","(5.0, 5.8, 5.711111111111111)","(41.0, 90.0, 81.57894736842105)","(3.5, 4.1, 3.9846153846153847)","(101.0, 310.0, 295.0)","(5.5, 6.4, 6.2468085106382985)","(91.0, 160.0, 136.0)","(17.0, 28.0, 27.125)"
08-12-2022 13:24:23.898988,"(6.5, 7.4, 7.28)","(31.0, 65.0, 57.5)","(3.9, 5.4, 5.321621621621621)","(31.0, 120.0, 112.22222222222223)","(101.0, 360.0, 355.0)","(5.0, 5.8, 5.711111111111111)","(41.0, 90.0, 81.57894736842105)","(3.5, 4.1, 3.9275862068965517)","(101.0, 310.0, 295.0)","(5.5, 6.4, 6.2468085106382985)","(91.0, 160.0, 136.0)","(17.0, 28.0, 27.125)"
08-12-2022 13:24:25.323234,"(6.5, 7.4, 7.28)","(31.0, 65.0, 57.5)","(3.9, 5.4, 5.321621621621621)","(31.0, 120.0, 112.22222222222223)","(101.0, 360.0, 355.0)","(5.0, 5.8, 5.711111111111111)","(41.0, 90.0, 81.57894736842105)","(3.5, 4.1, 3.9275862068965517)","(101.0, 310.0, 295.0)","(5.5, 6.4, 6.2468085106382985)","(91.0, 160.0, 151.42857142857144)","(17.0, 28.0, 27.125)"
08-12-2022 13:24:26.848008,"(6.5, 7.8, 7.64)","(31.0, 65.0, 57.5)","(3.9, 5.4, 5.321621621621621)","(31.0, 120.0, 112.22222222222223)","(101.0, 360.0, 355.0)","(5.0, 5.8, 5.711111111111111)","(41.0, 90.0, 81.57894736842105)","(3.5, 4.1, 3.9275862068965517)","(101.0, 310.0, 295.0)","(5.5, 6.4, 6.247826086956522)","(91.0, 160.0, 151.42857142857144)","(17.0, 28.0, 27.125)"
08-12-2022 13:24:28.544752,"(6.5, 7.8, 7.5473684210526315)","(31.0, 65.0, 57.5)","(3.9, 5.4, 5.321621621621621)","(31.0, 120.0, 100.0)","(101.0, 360.0, 355.0)","(5.0, 5.8, 5.742857142857143)","(41.0, 90.0, 81.57894736842105)","(3.5, 4.1, 3.9275862068965517)","(101.0, 310.0, 295.0)","(5.5, 6.4, 6.247826086956522)","(91.0, 160.0, 151.42857142857144)","(17.0, 28.0, 27.125)"
08-12-2022 13:24:30.046783,"(6.5, 7.8, 7.5473684210526315)","(31.0, 65.0, 57.5)","(3.9, 5.4, 5.321621621621621)","(31.0, 120.0, 100.0)","(101.0, 360.0, 355.0)","(5.0, 5.8, 5.763636363636364)","(41.0, 90.0, 81.57894736842105)","(3.5, 4.1, 3.9275862068965517)","(101.0, 310.0, 295.0)","(5.5, 6.4, 6.247826086956522)","(91.0, 160.0, 151.42857142857144)","(17.0, 28.0, 27.125)"
08-12-2022 13:24:31.391780,"(6.5, 7.8, 7.5473684210526315)","(31.0, 65.0, 59.230769230769226)","(3.9, 5.4, 5.321621621621621)","(31.0, 120.0, 100.0)","(101.0, 360.0, 355.0)","(5.0, 5.8, 5.769230769230769)","(41.0, 90.0, 81.57894736842105)","(3.5, 4.1, 3.9275862068965517)","(101.0, 310.0, 295.0)","(5.5, 6.4, 6.247826086956522)","(91.0, 160.0, 151.42857142857144)","(17.0, 28.0, 27.125)"
08-12-2022 13:24:32.935788,"(6.5, 7.8, 7.5473684210526315)","(31.0, 65.0, 59.230769230769226)","(3.9, 5.4, 5.321621621621621)","(31.0, 120.0, 100.0)","(101.0, 360.0, 355.0)","(5.0, 5.8, 5.688888888888888)","(41.0, 90.0, 81.57894736842105)","(3.5, 4.1, 3.9275862068965517)","(101.0, 310.0, 295.0)","(5.5, 6.4, 6.246315789473685)","(91.0, 160.0, 151.42857142857144)","(17.0, 28.0, 27.125)"
08-12-2022 13:24:34.496204,"(6.5, 7.8, 7.671428571428572)","(31.0, 65.0, 59.230769230769226)","(4.0, 5.4, 5.321621621621621)","(31.0, 120.0, 100.0)","(101.0, 360.0, 355.0)","(5.0, 5.8, 5.688888888888888)","(41.0, 90.0, 81.57894736842105)","(3.5, 4.1, 3.9275862068965517)","(101.0, 310.0, 295.0)","(5.5, 6.4, 6.246315789473685)","(91.0, 160.0, 151.42857142857144)","(17.0, 28.0, 27.125)"
08-12-2022 13:24:36.043079,"(6.5, 7.6, 7.512499999999999)","(31.0, 65.0, 59.230769230769226)","(4.0, 5.4, 5.321621621621621)","(31.0, 120.0, 100.0)","(101.0, 360.0, 355.0)","(5.0, 5.8, 5.688888888888888)","(41.0, 90.0, 81.57894736842105)","(3.5, 4.1, 3.9275862068965517)","(101.0, 310.0, 295.0)","(5.5, 6.4, 6.246315789473685)","(91.0, 160.0, 151.42857142857144)","(17.0, 28.0, 27.125)"
08-12-2022 13:24:37.493698,"(6.5, 7.6, 7.654545454545454)","(31.0, 65.0, 59.230769230769226)","(4.0, 5.4, 5.321621621621621)","(31.0, 120.0, 100.0)","(101.0, 360.0, 355.0)","(5.0, 5.8, 5.688888888888888)","(41.0, 90.0, 81.57894736842105)","(3.5, 4.1, 3.9275862068965517)","(101.0, 310.0, 295.0)","(5.5, 6.4, 6.246315789473685)","(91.0, 160.0, 151.42857142857144)","(17.0, 28.0, 27.125)"
08-12-2022 13:24:38.835220,"(6.5, 7.8, 7.624)","(31.0, 65.0, 57.5)","(4.0, 5.4, 5.321621621621621)","(31.0, 120.0, 100.0)","(101.0, 360.0, 355.0)","(5.0, 5.8, 5.688888888888888)","(41.0, 90.0, 81.57894736842105)","(3.5, 4.1, 3.9275862068965517)","(101.0, 310.0, 295.0)","(5.5, 6.4, 6.246315789473685)","(91.0, 160.0, 151.42857142857144)","(17.0, 28.0, 27.125)"
08-12-2022 13:24:40.223480,"(6.5, 7.8, 7.624)","(31.0, 65.0, 57.5)","(4.0, 5.4, 5.321621621621621)","(31.0, 120.0, 100.0)","(101.0, 360.0, 355.0)","(5.0, 5.8, 5.661538461538461)","(41.0, 90.0, 81.57894736842105)","(3.5, 4.1, 3.9275862068965517)","(101.0, 310.0, 295.0)","(5.5, 6.4, 6.246315789473685)","(91.0, 160.0, 151.42857142857144)","(17.0, 28.0, 27.125)"
08-12-2022 13:24:41.658405,"(6.5, 7.8, 7.624)","(31.0, 65.0, 57.5)","(4.0, 5.4, 5.321621621621621)","(31.0, 120.0, 100.0)","(101.0, 360.0, 355.0)","(5.0, 5.8, 5.647058823529411)","(41.0, 90.0, 81.57894736842105)","(3.5, 4.1, 3.9275862068965517)","(101.0, 310.0, 295.0)","(5.5, 6.4, 6.246315789473685)","(91.0, 160.0, 151.42857142857144)","(17.0, 28.0, 27.125)"
08-12-2022 13:24:43.190357,"(6.5, 7.8, 7.773333333333333)","(31.0, 65.0, 57.5)","(4.0, 5.4, 5.321621621621621)","(31.0, 120.0, 100.0)","(101.0, 360.0, 355.0)","(5.0, 5.8, 5.6049999999999995)","(41.0, 90.0, 81.57894736842105)","(3.5, 4.1, 3.9275862068965517)","(101.0, 310.0, 295.0)","(5.5, 6.4, 6.246315789473685)","(91.0, 160.0, 151.42857142857144)","(17.0, 28.0, 27.125)"
08-12-2022 13:24:44.665845,"(6.5, 7.8, 7.773333333333333)","(31.0, 65.0, 57.5)","(4.0, 5.4, 5.321621621621621)","(31.0, 120.0, 100.0)","(101.0, 360.0, 355.0)","(5.0, 5.8, 5.6049999999999995)","(41.0, 90.0, 81.57894736842105)","(3.5, 4.1, 3.9275862068965517)","(101.0, 310.0, 295.0)","(5.5, 6.4, 6.246315789473685)","(91.0, 160.0, 151.42857142857144)","(17.0, 28.0, 27.125)"
08-12-2022 13:24:46.122523,"(6.5, 7.8, 7.773333333333333)","(31.0, 65.0, 57.5)","(4.0, 5.4, 5.321621621621621)","(31.0, 120.0, 100.0)","(101.0, 360.0, 323.3333333333333)","(5.0, 5.8, 5.570588235294117)","(41.0, 90.0, 81.57894736842105)","(3.5, 4.1, 3.9275862068965517)","(101.0, 310.0, 295.0)","(5.5, 6.4, 6.246315789473685)","(91.0, 160.0, 151.42857142857144)","(17.0, 28.0, 27.125)"
08-12-2022 13:24:47.612776,"(6.5, 7.8, 7.773333333333333)","(31.0, 65.0, 57.5)","(4.0, 5.4, 5.321621621621621)","(31.0, 120.0, 100.0)","(101.0, 350.0, 330.0)","(5.0, 5.8, 5.570588235294117)","(41.0, 90.0, 72.61904761904762)","(3.5, 4.1, 3.9275862068965517)","(101.0, 310.0, 295.0)","(5.5, 6.4, 6.3100000000000005)","(91.0, 160.0, 151.42857142857144)","(17.0, 28.0, 27.125)"
08-12-2022 13:24:48.994412,"(6.5, 8.0, 7.670588235294117)","(31.0, 65.0, 57.5)","(4.0, 5.4, 5.321621621621621)","(31.0, 120.0, 100.0)","(101.0, 350.0, 330.0)","(5.0, 5.8, 5.570588235294117)","(41.0, 75.0, 72.22222222222223)","(3.5, 4.1, 3.9275862068965517)","(101.0, 310.0, 295.0)","(5.5, 6.4, 6.3100000000000005)","(91.0, 160.0, 151.42857142857144)","(17.0, 28.0, 27.125)"
08-12-2022 13:24:50.420313,"(6.5, 8.0, 7.756521739130434)","(31.0, 65.0, 57.5)","(4.2, 5.4, 5.321621621621621)","(31.0, 120.0, 100.0)","(101.0, 350.0, 330.0)","(5.0, 5.8, 5.570588235294117)","(41.0, 75.0, 72.22222222222223)","(3.5, 4.1, 3.9275862068965517)","(101.0, 310.0, 295.0)","(5.5, 6.4, 6.3100000000000005)","(91.0, 160.0, 151.42857142857144)","(17.0, 28.0, 27.125)"
08-12-2022 13:24:51.860678,"(6.0, 8.0, 7.756521739130434)","(31.0, 65.0, 57.5)","(4.2, 5.4, 5.321621621621621)","(31.0, 120.0, 100.0)","(101.0, 350.0, 330.0)","(5.0, 5.8, 5.55)","(41.0, 75.0, 72.22222222222223)","(3.5, 4.1, 3.918181818181818)","(101.0, 310.0, 295.0)","(5.5, 6.4, 6.326829268292683)","(91.0, 160.0, 151.42857142857144)","(17.0, 28.0, 27.125)"
08-12-2022 13:24:53.303888,"(6.0, 8.0, 7.716129032258064)","(31.0, 65.0, 57.5)","(4.2, 5.5, 5.346808510638298)","(31.0, 120.0, 100.0)","(101.0, 350.0, 330.0)","(5.0, 5.8, 5.55)","(41.0, 75.0, 74.44444444444444)","(3.5, 3.95, 3.918181818181818)","(101.0, 310.0, 295.0)","(5.5, 6.4, 6.326829268292683)","(91.0, 160.0, 151.42857142857144)","(17.0, 28.0, 27.125)"
08-12-2022 13:24:54.677775,"(6.5, 8.0, 7.809523809523809)","(31.0, 65.0, 57.5)","(4.2, 5.5, 5.346808510638298)","(31.0, 120.0, 100.0)","(101.0, 350.0, 330.0)","(5.0, 5.8, 5.55)","(41.0, 75.0, 74.44444444444444)","(3.5, 3.95, 3.9125)","(101.0, 310.0, 295.0)","(5.5, 6.4, 6.326829268292683)","(91.0, 160.0, 151.42857142857144)","(17.0, 28.0, 27.125)"
08-12-2022 13:24:56.159447,"(6.5, 8.0, 7.809523809523809)","(31.0, 65.0, 57.5)","(4.2, 5.4, 5.337037037037037)","(31.0, 120.0, 100.0)","(101.0, 350.0, 330.0)","(5.0, 5.8, 5.55)","(41.0, 75.0, 74.44444444444444)","(3.5, 3.95, 3.9125)","(101.0, 310.0, 295.0)","(5.5, 6.4, 6.326829268292683)","(91.0, 160.0, 151.42857142857144)","(17.0, 28.0, 27.125)"
08-12-2022 13:24:57.573124,"(6.5, 8.0, 7.809523809523809)","(31.0, 65.0, 57.5)","(4.2, 5.4, 5.337037037037037)","(31.0, 120.0, 100.0)","(101.0, 350.0, 330.0)","(5.0, 5.8, 5.55)","(41.0, 75.0, 84.54545454545455)","(3.5, 3.95, 3.9125)","(101.0, 310.0, 295.0)","(5.5, 6.4, 6.326829268292683)","(91.0, 160.0, 151.42857142857144)","(17.0, 28.0, 27.125)"
08-12-2022 13:24:58.995201,"(6.5, 8.0, 7.833333333333333)","(31.0, 65.0, 57.5)","(4.2, 5.4, 5.254545454545455)","(31.0, 120.0, 100.0)","(101.0, 350.0, 330.0)","(5.0, 5.8, 5.56)","(41.0, 90.0, 85.0)","(3.5, 3.95, 3.9125)","(101.0, 310.0, 295.0)","(5.5, 6.4, 6.326829268292683)","(91.0, 160.0, 151.42857142857144)","(17.0, 28.0, 27.125)"
08-12-2022 13:25:00.425835,"(6.5, 8.0, 7.833333333333333)","(31.0, 65.0, 57.5)","(4.2, 5.3, 5.258823529411765)","(31.0, 120.0, 100.0)","(101.0, 350.0, 330.0)","(5.0, 5.8, 5.56)","(41.0, 90.0, 85.0)","(3.5, 3.95, 3.9125)","(101.0, 310.0, 295.0)","(5.5, 6.4, 6.326829268292683)","(91.0, 160.0, 151.42857142857144)","(17.0, 28.0, 27.125)"
08-12-2022 13:25:01.829493,"(6.5, 8.0, 7.833333333333333)","(31.0, 65.0, 57.5)","(4.2, 5.3, 5.258823529411765)","(31.0, 120.0, 100.0)","(101.0, 350.0, 330.0)","(5.0, 5.8, 5.56)","(41.0, 90.0, 85.0)","(3.5, 3.95, 3.9125)","(101.0, 310.0, 295.0)","(5.5, 6.4, 6.326829268292683)","(91.0, 160.0, 151.42857142857144)","(17.0, 28.0, 27.125)"
08-12-2022 13:25:03.324748,"(6.5, 8.0, 7.833333333333333)","(31.0, 65.0, 57.5)","(4.2, 5.3, 5.25989010989011)","(31.0, 120.0, 100.0)","(101.0, 350.0, 330.0)","(5.0, 5.8, 5.5588235294117645)","(41.0, 90.0, 85.0)","(3.5, 3.95, 3.937037037037037)","(101.0, 310.0, 295.0)","(5.5, 6.4, 6.071111111111112)","(91.0, 160.0, 151.42857142857144)","(17.0, 28.0, 25.142857142857142)"
08-12-2022 13:25:04.813712,"(6.5, 8.0, 7.95)","(31.0, 65.0, 62.368421052631575)","(4.2, 5.3, 5.1808219178082195)","(31.0, 120.0, 123.92857142857143)","(101.0, 350.0, 330.0)","(5.0, 5.7, 5.7214285714285715)","(41.0, 90.0, 89.0909090909091)","(3.5, 4.0, 3.818487394957983)","(101.0, 310.0, 295.0)","(5.5, 6.2, 6.0293706293706295)","(91.0, 160.0, 162.0)","(17.0, 28.0, 25.0)"
08-12-2022 13:25:06.201606,"(6.5, 8.0, 7.95)","(31.0, 65.0, 66.66666666666667)","(4.2, 5.2, 5.170967741935484)","(31.0, 140.0, 124.16666666666666)","(101.0, 350.0, 330.0)","(5.0, 5.8, 5.7214285714285715)","(41.0, 100.0, 87.14285714285714)","(3.5, 3.9, 3.825)","(101.0, 310.0, 295.0)","(5.5, 6.2, 6.0078740157480315)","(91.0, 170.0, 165.71428571428572)","(17.0, 27.0, 25.0)"
08-12-2022 13:25:07.583935,"(6.5, 8.0, 7.95)","(31.0, 70.0, 66.66666666666667)","(4.2, 5.3, 5.170967741935484)","(31.0, 130.0, 124.16666666666666)","(101.0, 350.0, 330.0)","(5.0, 5.8, 5.7214285714285715)","(41.0, 100.0, 91.11111111111111)","(3.5, 3.85, 3.7875)","(101.0, 310.0, 295.0)","(5.5, 6.2, 6.0078740157480315)","(91.0, 180.0, 165.71428571428572)","(17.0, 27.0, 25.0)"
08-12-2022 13:25:09.032554,"(6.5, 8.0, 7.95)","(31.0, 70.0, 66.84210526315789)","(4.2, 5.3, 5.025925925925926)","(31.0, 130.0, 110.0)","(101.0, 350.0, 330.0)","(4.8, 5.8, 5.927272727272728)","(41.0, 100.0, 88.0)","(3.5, 3.85, 3.817741935483871)","(101.0, 310.0, 295.0)","(5.5, 6.2, 6.0078740157480315)","(91.0, 180.0, 165.71428571428572)","(17.0, 27.0, 25.071428571428573)"
08-12-2022 13:25:10.416346,"(6.5, 8.2, 8.05)","(31.0, 70.0, 66.25)","(4.2, 5.1, 4.929032258064517)","(31.0, 130.0, 110.0)","(101.0, 350.0, 330.0)","(4.8, 6.0, 5.978947368421053)","(41.0, 100.0, 86.66666666666667)","(3.5, 3.85, 3.788235294117647)","(101.0, 310.0, 295.0)","(5.5, 6.2, 6.0078740157480315)","(91.0, 180.0, 165.71428571428572)","(17.0, 26.0, 25.058823529411764)"
08-12-2022 13:25:11.850240,"(6.5, 8.6, 8.266666666666666)","(31.0, 70.0, 66.73913043478261)","(4.2, 5.0, 4.923076923076923)","(31.0, 130.0, 110.0)","(101.0, 350.0, 330.0)","(4.8, 6.4, 5.978947368421053)","(41.0, 95.0, 86.0)","(3.5, 3.8, 3.834)","(101.0, 310.0, 295.0)","(5.5, 6.2, 6.0078740157480315)","(91.0, 180.0, 165.71428571428572)","(17.0, 26.0, 23.379310344827587)"
08-12-2022 13:25:13.377426,"(6.5, 8.4, 8.16)","(31.0, 70.0, 66.73913043478261)","(4.2, 5.0, 4.903846153846154)","(31.0, 130.0, 110.0)","(101.0, 350.0, 330.0)","(4.8, 6.4, 5.978947368421053)","(41.0, 95.0, 86.66666666666667)","(3.5, 3.9, 3.868181818181818)","(101.0, 310.0, 295.0)","(5.5, 6.2, 6.0078740157480315)","(91.0, 180.0, 165.71428571428572)","(17.0, 26.0, 23.185185185185183)"
08-12-2022 13:25:14.779795,"(6.5, 8.4, 8.16)","(31.0, 70.0, 66.73913043478261)","(4.2, 5.0, 4.9375)","(31.0, 130.0, 110.0)","(101.0, 350.0, 330.0)","(4.8, 6.4, 5.968181818181819)","(41.0, 95.0, 86.66666666666667)","(3.5, 3.9, 3.8629032258064515)","(101.0, 310.0, 295.0)","(5.5, 6.2, 5.98448275862069)","(91.0, 180.0, 165.71428571428572)","(17.0, 26.0, 22.833333333333332)"
08-12-2022 13:25:16.208430,"(6.0, 8.4, 8.05625)","(31.0, 70.0, 64.47368421052632)","(4.2, 5.0, 4.924590163934426)","(31.0, 130.0, 110.0)","(101.0, 350.0, 330.0)","(4.8, 6.4, 5.968181818181819)","(51.0, 95.0, 86.0)","(3.5, 3.9, 3.868181818181818)","(101.0, 310.0, 295.0)","(5.0, 6.2, 5.97810650887574)","(91.0, 180.0, 165.71428571428572)","(17.0, 26.0, 24.235294117647058)"
08-12-2022 13:25:17.564591,"(6.0, 8.2, 8.05625)","(31.0, 65.0, 64.47368421052632)","(4.2, 5.0, 4.924590163934426)","(31.0, 130.0, 110.0)","(101.0, 350.0, 330.0)","(4.8, 6.4, 5.939473684210527)","(51.0, 95.0, 86.66666666666667)","(3.5, 3.9, 3.8633333333333333)","(101.0, 310.0, 295.0)","(5.0, 6.2, 5.97810650887574)","(91.0, 180.0, 165.71428571428572)","(17.0, 26.0, 24.857142857142858)"
08-12-2022 13:25:18.960483,"(6.0, 8.2, 8.161702127659574)","(31.0, 65.0, 64.47368421052632)","(4.2, 5.0, 4.924590163934426)","(31.0, 130.0, 110.0)","(101.0, 350.0, 330.0)","(4.8, 6.4, 5.939473684210527)","(51.0, 95.0, 86.66666666666667)","(3.5, 3.9, 3.8633333333333333)","(101.0, 310.0, 295.0)","(5.0, 6.2, 5.979411764705882)","(91.0, 180.0, 165.71428571428572)","(17.0, 26.0, 24.666666666666668)"
08-12-2022 13:25:20.451673,"(6.0, 8.2, 8.161702127659574)","(31.0, 65.0, 64.0)","(4.2, 5.0, 4.924590163934426)","(31.0, 130.0, 110.0)","(101.0, 350.0, 330.0)","(4.8, 6.4, 5.939473684210527)","(51.0, 95.0, 86.66666666666667)","(3.5, 3.9, 3.833333333333333)","(101.0, 310.0, 295.0)","(5.0, 6.2, 5.979411764705882)","(91.0, 180.0, 165.71428571428572)","(17.0, 26.0, 23.2)"
08-12-2022 13:25:21.901147,"(6.0, 8.2, 8.0375)","(31.0, 70.0, 69.21052631578948)","(4.2, 5.0, 4.924590163934426)","(31.0, 130.0, 110.0)","(101.0, 350.0, 330.0)","(4.8, 6.4, 5.9750000000000005)","(51.0, 95.0, 90.83333333333333)","(3.5, 3.9, 3.856)","(101.0, 310.0, 295.0)","(5.0, 6.2, 5.979411764705882)","(91.0, 180.0, 165.71428571428572)","(17.0, 24.0, 23.11111111111111)"
08-12-2022 13:25:23.365977,"(6.0, 8.4, 8.229999999999999)","(31.0, 70.0, 67.27272727272727)","(4.2, 5.0, 4.924590163934426)","(31.0, 130.0, 110.0)","(101.0, 350.0, 330.0)","(4.8, 6.2, 5.99)","(51.0, 95.0, 90.83333333333333)","(3.5, 3.9, 3.875)","(101.0, 310.0, 295.0)","(5.0, 6.2, 5.958064516129032)","(91.0, 180.0, 170.0)","(17.0, 24.0, 23.142857142857142)"
08-12-2022 13:25:24.880738,"(6.0, 8.4, 8.264)","(31.0, 70.0, 67.27272727272727)","(4.2, 5.0, 4.924590163934426)","(31.0, 130.0, 115.0)","(101.0, 350.0, 330.0)","(4.8, 6.2, 5.99)","(51.0, 95.0, 91.15384615384616)","(3.5, 3.95, 3.892857142857143)","(101.0, 310.0, 295.0)","(5.0, 6.2, 5.94875)","(91.0, 180.0, 160.0)","(17.0, 24.0, 23.142857142857142)"
08-12-2022 13:25:26.329316,"(6.0, 8.4, 8.264)","(31.0, 70.0, 69.28571428571429)","(4.2, 5.0, 4.924590163934426)","(31.0, 130.0, 103.33333333333333)","(101.0, 350.0, 330.0)","(4.8, 6.2, 5.99)","(51.0, 95.0, 92.27272727272727)","(3.5, 3.95, 3.892857142857143)","(101.0, 310.0, 295.0)","(5.0, 6.2, 5.94875)","(91.0, 180.0, 160.0)","(18.0, 24.0, 21.047619047619047)"
08-12-2022 13:25:27.755291,"(6.0, 8.4, 8.264)","(31.0, 75.0, 66.0)","(4.2, 5.0, 4.902127659574468)","(31.0, 120.0, 110.0)","(101.0, 350.0, 330.0)","(4.8, 6.2, 5.964285714285714)","(51.0, 95.0, 92.27272727272727)","(3.5, 3.95, 3.9661764705882354)","(101.0, 310.0, 295.0)","(5.0, 6.2, 5.982105263157895)","(91.0, 180.0, 146.66666666666666)","(18.0, 22.0, 22.857142857142858)"
