,Deluxe Legend,Exlover,Tupelawara,Regal Conqueror,Warrioress,Crazy Eyed Fred,Super Art,Good Girl
08-01-2023 12:45:17.442397,"(8.0, 10.5, 9.5)","(31.0, 70.0, 62.5)","(3.9, 7.0, 6.885714285714286)","(13.0, 17.0, 15.8)","(1.75, 1.96, 1.9262162162162162)","(101.0, 210.0, 160.0)","(41.0, 70.0, 63.333333333333336)","(5.5, 7.8, 7.32)"
08-01-2023 12:45:18.515461,"(8.0, 10.5, 9.5)","(31.0, 70.0, 62.5)","(3.9, 7.0, 6.885714285714286)","(13.0, 17.0, 15.8)","(1.75, 1.96, 1.9262162162162162)","(101.0, 210.0, 160.0)","(41.0, 70.0, 63.333333333333336)","(5.5, 7.8, 7.32)"
08-01-2023 12:45:19.569611,"(8.0, 10.5, 10.138095238095238)","(31.0, 70.0, 62.5)","(3.9, 7.0, 6.885714285714286)","(13.0, 17.0, 15.8)","(1.75, 1.96, 1.9262162162162162)","(101.0, 210.0, 160.0)","(41.0, 70.0, 63.333333333333336)","(5.5, 7.8, 7.32)"
08-01-2023 12:45:20.668715,"(8.0, 10.5, 9.414285714285715)","(26.0, 70.0, 62.5)","(4.2, 7.0, 6.885714285714286)","(12.0, 17.0, 15.8)","(1.75, 1.96, 1.92875)","(101.0, 210.0, 160.0)","(31.0, 70.0, 63.333333333333336)","(5.0, 7.8, 7.32)"
08-01-2023 12:45:21.774748,"(8.0, 10.5, 10.057894736842105)","(26.0, 70.0, 62.5)","(4.2, 7.0, 6.885714285714286)","(12.0, 17.0, 15.8)","(1.75, 1.96, 1.92875)","(101.0, 210.0, 160.0)","(31.0, 70.0, 63.333333333333336)","(5.0, 7.8, 7.32)"
08-01-2023 12:45:22.891805,"(8.0, 10.5, 9.655555555555555)","(26.0, 70.0, 62.0)","(4.2, 7.0, 6.885714285714286)","(12.0, 17.0, 15.8)","(1.75, 1.96, 1.92875)","(101.0, 210.0, 160.0)","(31.0, 70.0, 63.333333333333336)","(5.0, 7.8, 7.32)"
08-01-2023 12:45:24.022754,"(8.0, 10.5, 9.655555555555555)","(26.0, 70.0, 64.9090909090909)","(4.2, 7.0, 6.885714285714286)","(12.0, 17.0, 15.8)","(1.75, 1.96, 1.92875)","(101.0, 210.0, 160.0)","(31.0, 70.0, 63.333333333333336)","(5.0, 7.8, 7.32)"
08-01-2023 12:45:25.174574,"(8.0, 10.5, 9.655555555555555)","(26.0, 70.0, 64.9090909090909)","(4.2, 7.0, 6.885714285714286)","(12.0, 17.0, 15.8)","(1.75, 1.96, 1.92875)","(101.0, 210.0, 160.0)","(31.0, 70.0, 63.333333333333336)","(5.0, 7.8, 7.32)"
08-01-2023 12:45:26.374420,"(8.0, 10.5, 9.655555555555555)","(26.0, 70.0, 64.9090909090909)","(4.2, 7.0, 6.885714285714286)","(12.0, 17.0, 15.8)","(1.75, 1.96, 1.92875)","(101.0, 210.0, 160.0)","(31.0, 70.0, 63.333333333333336)","(5.0, 7.8, 7.32)"
08-01-2023 12:45:27.702355,"(8.0, 10.5, 9.655555555555555)","(26.0, 70.0, 64.9090909090909)","(4.2, 7.0, 6.885714285714286)","(12.0, 17.0, 15.8)","(1.75, 1.96, 1.92875)","(101.0, 210.0, 160.0)","(31.0, 70.0, 63.333333333333336)","(5.0, 7.8, 7.3428571428571425)"
08-01-2023 12:45:29.165534,"(8.0, 10.5, 9.655555555555555)","(26.0, 70.0, 64.9090909090909)","(4.2, 7.0, 6.885714285714286)","(12.0, 17.0, 15.8)","(1.75, 1.96, 1.92875)","(101.0, 210.0, 160.0)","(31.0, 70.0, 63.333333333333336)","(5.0, 7.8, 7.3428571428571425)"
08-01-2023 12:45:30.498028,"(8.0, 10.5, 9.655555555555555)","(26.0, 70.0, 64.9090909090909)","(4.2, 7.0, 6.885714285714286)","(12.0, 17.0, 15.8)","(1.75, 1.96, 1.92875)","(101.0, 210.0, 160.0)","(31.0, 70.0, 63.333333333333336)","(5.0, 7.8, 7.3428571428571425)"
08-01-2023 12:45:31.780770,"(8.0, 10.5, 9.655555555555555)","(26.0, 70.0, 64.9090909090909)","(4.2, 7.0, 6.885714285714286)","(12.0, 17.0, 15.8)","(1.75, 1.96, 1.92875)","(101.0, 210.0, 160.0)","(31.0, 70.0, 63.333333333333336)","(5.0, 7.8, 7.3428571428571425)"
08-01-2023 12:45:33.039253,"(8.0, 10.5, 9.655555555555555)","(26.0, 70.0, 64.9090909090909)","(4.2, 7.0, 6.885714285714286)","(12.0, 17.0, 15.8)","(1.75, 1.96, 1.9064285714285714)","(101.0, 210.0, 160.0)","(31.0, 70.0, 63.333333333333336)","(5.0, 7.8, 7.199999999999999)"
08-01-2023 12:45:34.290239,"(8.0, 10.5, 9.366666666666667)","(26.0, 70.0, 64.9090909090909)","(4.2, 7.0, 6.885714285714286)","(12.0, 17.0, 15.8)","(1.75, 1.96, 1.9262162162162162)","(101.0, 210.0, 143.33333333333334)","(31.0, 70.0, 63.333333333333336)","(5.0, 7.8, 7.114285714285714)"
08-01-2023 12:45:35.457879,"(8.0, 10.5, 9.48)","(26.0, 70.0, 64.9090909090909)","(4.2, 7.0, 6.885714285714286)","(12.0, 17.0, 15.8)","(1.75, 1.96, 1.9262162162162162)","(101.0, 210.0, 143.33333333333334)","(31.0, 70.0, 63.333333333333336)","(5.0, 7.8, 7.673684210526316)"
08-01-2023 12:45:36.704164,"(8.0, 10.0, 9.4)","(26.0, 70.0, 48.666666666666664)","(4.2, 7.0, 6.965217391304348)","(12.0, 17.0, 15.8)","(1.75, 1.96, 1.9255172413793102)","(101.0, 210.0, 143.33333333333334)","(31.0, 70.0, 63.333333333333336)","(5.0, 7.8, 7.657142857142857)"
08-01-2023 12:45:37.790541,"(8.0, 10.0, 9.4)","(26.0, 70.0, 48.666666666666664)","(4.2, 7.0, 6.965217391304348)","(12.0, 17.0, 15.8)","(1.75, 1.96, 1.9255172413793102)","(101.0, 210.0, 143.33333333333334)","(31.0, 70.0, 63.333333333333336)","(5.0, 7.8, 7.657142857142857)"
08-01-2023 12:45:38.918568,"(8.0, 10.0, 9.6)","(26.0, 70.0, 62.0)","(4.2, 7.0, 6.885714285714286)","(12.0, 17.0, 15.8)","(1.75, 1.96, 1.9314285714285713)","(101.0, 210.0, 143.33333333333334)","(31.0, 70.0, 63.333333333333336)","(5.0, 7.8, 7.670967741935484)"
08-01-2023 12:45:39.984875,"(8.0, 10.0, 9.6)","(26.0, 70.0, 48.666666666666664)","(4.2, 7.0, 6.885714285714286)","(12.0, 17.0, 15.8)","(1.75, 1.96, 1.9314285714285713)","(101.0, 210.0, 143.33333333333334)","(31.0, 70.0, 63.333333333333336)","(5.0, 7.8, 7.670967741935484)"
08-01-2023 12:45:41.119892,"(8.0, 10.0, 9.6)","(26.0, 70.0, 48.666666666666664)","(4.2, 7.0, 6.885714285714286)","(12.0, 17.0, 15.8)","(1.75, 1.96, 1.927741935483871)","(101.0, 210.0, 143.33333333333334)","(31.0, 70.0, 63.333333333333336)","(5.0, 7.8, 7.670967741935484)"
08-01-2023 12:45:42.369311,"(8.0, 10.0, 9.6)","(26.0, 70.0, 48.666666666666664)","(4.2, 7.0, 6.885714285714286)","(12.0, 17.0, 15.8)","(1.75, 1.96, 1.9514529914529914)","(101.0, 210.0, 143.33333333333334)","(31.0, 70.0, 63.333333333333336)","(5.0, 7.8, 7.670967741935484)"
08-01-2023 12:45:43.576512,"(8.0, 10.0, 9.6)","(26.0, 70.0, 48.666666666666664)","(4.2, 7.0, 6.885714285714286)","(12.0, 17.0, 15.8)","(1.75, 1.96, 1.9314285714285713)","(101.0, 210.0, 143.33333333333334)","(31.0, 70.0, 63.333333333333336)","(5.0, 7.8, 7.670967741935484)"
08-01-2023 12:45:44.805359,"(8.0, 10.0, 9.6)","(26.0, 70.0, 48.666666666666664)","(4.2, 7.0, 6.885714285714286)","(12.0, 17.0, 15.8)","(1.75, 1.96, 1.9314285714285713)","(101.0, 210.0, 143.33333333333334)","(31.0, 70.0, 63.333333333333336)","(5.0, 7.8, 7.670967741935484)"
08-01-2023 12:45:46.114382,"(8.0, 10.0, 9.6)","(26.0, 70.0, 48.666666666666664)","(4.2, 7.0, 6.885714285714286)","(12.0, 17.0, 15.8)","(1.75, 1.96, 1.9262162162162162)","(101.0, 210.0, 143.33333333333334)","(31.0, 70.0, 63.333333333333336)","(5.0, 7.8, 7.670967741935484)"
08-01-2023 12:45:47.365177,"(8.0, 10.0, 9.6)","(26.0, 70.0, 48.666666666666664)","(4.2, 7.0, 6.885714285714286)","(12.0, 17.0, 13.71875)","(1.75, 1.96, 1.950990990990991)","(101.0, 210.0, 143.33333333333334)","(31.0, 70.0, 63.333333333333336)","(5.0, 7.8, 7.7)"
08-01-2023 12:45:48.645817,"(8.0, 10.0, 9.6)","(26.0, 70.0, 48.666666666666664)","(4.2, 7.0, 6.885714285714286)","(12.0, 17.0, 13.71875)","(1.75, 1.96, 1.935)","(101.0, 210.0, 143.33333333333334)","(31.0, 70.0, 63.333333333333336)","(5.0, 8.0, 7.7)"
08-01-2023 12:45:49.829308,"(8.0, 10.0, 9.6)","(26.0, 70.0, 48.666666666666664)","(4.2, 7.0, 6.885714285714286)","(12.0, 17.0, 13.71875)","(1.75, 1.96, 1.935)","(101.0, 210.0, 143.33333333333334)","(31.0, 70.0, 65.0)","(5.0, 8.0, 7.7)"
08-01-2023 12:45:50.908379,"(8.0, 10.0, 9.6)","(26.0, 70.0, 48.666666666666664)","(4.2, 7.0, 6.885714285714286)","(12.0, 17.0, 15.055555555555555)","(1.75, 1.96, 1.935)","(101.0, 210.0, 143.33333333333334)","(31.0, 70.0, 65.0)","(5.0, 8.0, 7.7)"
08-01-2023 12:45:52.063515,"(8.0, 10.0, 9.6)","(26.0, 70.0, 48.666666666666664)","(4.2, 7.0, 6.885714285714286)","(12.0, 17.0, 15.055555555555555)","(1.75, 1.96, 1.9255172413793102)","(101.0, 210.0, 143.33333333333334)","(31.0, 70.0, 65.0)","(5.0, 8.0, 7.7)"
08-01-2023 12:45:53.230928,"(8.0, 10.0, 9.6)","(26.0, 70.0, 48.666666666666664)","(4.2, 7.0, 6.885714285714286)","(12.0, 17.0, 15.055555555555555)","(1.75, 1.96, 1.9332142857142856)","(101.0, 210.0, 143.33333333333334)","(31.0, 70.0, 65.0)","(5.0, 8.0, 7.7)"
08-01-2023 12:45:54.378293,"(8.0, 10.0, 9.6)","(26.0, 70.0, 48.666666666666664)","(4.2, 7.0, 6.885714285714286)","(12.0, 17.0, 15.541666666666666)","(1.75, 1.96, 1.9332142857142856)","(101.0, 210.0, 143.33333333333334)","(31.0, 70.0, 65.0)","(5.0, 8.0, 7.7)"
08-01-2023 12:45:55.586992,"(8.0, 10.0, 9.6)","(26.0, 70.0, 48.666666666666664)","(4.2, 7.0, 6.885714285714286)","(12.0, 17.0, 15.81578947368421)","(1.75, 1.96, 1.9332142857142856)","(101.0, 210.0, 143.33333333333334)","(31.0, 70.0, 65.0)","(5.0, 8.0, 7.181818181818182)"
08-01-2023 12:45:56.780590,"(8.0, 10.0, 9.8)","(26.0, 70.0, 48.666666666666664)","(4.2, 7.0, 6.885714285714286)","(12.0, 17.0, 15.81578947368421)","(1.75, 1.96, 1.9332142857142856)","(101.0, 210.0, 143.33333333333334)","(31.0, 70.0, 65.0)","(5.0, 8.0, 7.181818181818182)"
08-01-2023 12:45:57.942486,"(8.0, 10.0, 9.8)","(26.0, 70.0, 48.666666666666664)","(4.2, 7.0, 6.885714285714286)","(12.0, 17.0, 15.5)","(1.75, 1.96, 1.9332142857142856)","(101.0, 210.0, 143.33333333333334)","(31.0, 70.0, 63.333333333333336)","(5.0, 8.0, 7.181818181818182)"
08-01-2023 12:45:59.179258,"(8.0, 10.0, 9.8)","(26.0, 70.0, 48.666666666666664)","(4.2, 7.0, 6.885714285714286)","(12.0, 17.0, 15.5)","(1.75, 1.96, 1.9332142857142856)","(101.0, 210.0, 143.33333333333334)","(31.0, 70.0, 63.333333333333336)","(5.0, 8.0, 7.568)"
08-01-2023 12:46:00.282943,"(8.0, 10.0, 9.8)","(26.0, 70.0, 48.666666666666664)","(4.2, 7.0, 6.885714285714286)","(12.0, 17.0, 15.5)","(1.75, 1.96, 1.9332142857142856)","(101.0, 210.0, 143.33333333333334)","(31.0, 70.0, 63.333333333333336)","(5.0, 8.0, 7.568)"
08-01-2023 12:46:01.405589,"(8.0, 10.0, 9.8)","(26.0, 70.0, 48.666666666666664)","(4.2, 7.0, 6.885714285714286)","(12.0, 17.0, 15.81578947368421)","(1.75, 1.96, 1.938021978021978)","(101.0, 210.0, 143.33333333333334)","(31.0, 70.0, 63.333333333333336)","(5.0, 8.0, 7.568)"
08-01-2023 12:46:02.547579,"(8.0, 10.0, 9.3)","(26.0, 70.0, 48.666666666666664)","(4.2, 7.0, 7.666666666666666)","(12.0, 17.0, 15.5)","(1.75, 1.96, 1.9361702127659575)","(101.0, 210.0, 143.33333333333334)","(31.0, 70.0, 65.0)","(5.0, 8.0, 7.568)"
08-01-2023 12:46:03.726610,"(8.0, 10.0, 9.3)","(26.0, 70.0, 48.666666666666664)","(4.2, 7.8, 7.4)","(12.0, 17.0, 15.81578947368421)","(1.75, 1.96, 1.9361702127659575)","(101.0, 210.0, 143.33333333333334)","(31.0, 70.0, 63.333333333333336)","(5.0, 8.0, 7.568)"
08-01-2023 12:46:04.907534,"(8.0, 10.0, 9.3)","(26.0, 70.0, 48.666666666666664)","(4.2, 7.8, 7.4)","(12.0, 17.0, 15.81578947368421)","(1.75, 1.96, 1.9361702127659575)","(101.0, 210.0, 143.33333333333334)","(31.0, 70.0, 63.333333333333336)","(5.0, 8.0, 7.568)"
08-01-2023 12:46:06.071650,"(8.0, 10.0, 9.3)","(26.0, 70.0, 48.666666666666664)","(4.2, 7.8, 7.509090909090909)","(12.0, 17.0, 15.81578947368421)","(1.75, 1.96, 1.9361702127659575)","(101.0, 210.0, 143.33333333333334)","(31.0, 70.0, 63.333333333333336)","(5.0, 8.0, 7.568)"
08-01-2023 12:46:07.264187,"(8.0, 10.0, 9.3)","(26.0, 70.0, 48.666666666666664)","(4.2, 7.8, 7.635294117647058)","(12.0, 17.0, 15.81578947368421)","(1.75, 1.96, 1.9361702127659575)","(101.0, 210.0, 143.33333333333334)","(31.0, 70.0, 63.333333333333336)","(5.0, 8.0, 7.568)"
08-01-2023 12:46:08.337223,"(8.0, 10.0, 9.3)","(26.0, 70.0, 48.666666666666664)","(4.2, 7.8, 7.635294117647058)","(12.0, 17.0, 15.81578947368421)","(1.75, 1.96, 1.9361702127659575)","(101.0, 210.0, 143.33333333333334)","(31.0, 70.0, 63.333333333333336)","(5.0, 8.0, 7.568)"
08-01-2023 12:46:09.406219,"(8.0, 10.0, 9.3)","(26.0, 70.0, 48.666666666666664)","(4.2, 7.8, 7.4)","(12.0, 17.0, 15.81578947368421)","(1.75, 1.96, 1.9361702127659575)","(101.0, 210.0, 143.33333333333334)","(31.0, 70.0, 63.333333333333336)","(5.0, 8.0, 7.1)"
08-01-2023 12:46:10.537832,"(8.0, 10.0, 9.3)","(26.0, 70.0, 48.666666666666664)","(4.2, 7.8, 7.666666666666666)","(12.0, 17.0, 15.81578947368421)","(1.75, 1.96, 1.9361702127659575)","(101.0, 210.0, 143.33333333333334)","(31.0, 70.0, 63.333333333333336)","(5.0, 8.0, 7.1)"
08-01-2023 12:46:11.709058,"(8.0, 10.0, 9.8)","(26.0, 70.0, 48.666666666666664)","(4.2, 7.8, 7.681481481481481)","(12.0, 17.0, 15.81578947368421)","(1.75, 1.96, 1.9361702127659575)","(101.0, 210.0, 143.33333333333334)","(31.0, 70.0, 63.333333333333336)","(5.0, 8.0, 7.593548387096774)"
08-01-2023 12:46:13.066705,"(8.0, 10.0, 9.200000000000001)","(26.0, 70.0, 48.666666666666664)","(4.2, 7.8, 7.635294117647058)","(12.0, 17.0, 15.81578947368421)","(1.75, 1.96, 1.9361702127659575)","(101.0, 210.0, 143.33333333333334)","(31.0, 70.0, 63.333333333333336)","(5.0, 8.0, 7.593548387096774)"
08-01-2023 12:46:14.380611,"(8.0, 10.0, 8.933333333333334)","(26.0, 70.0, 48.666666666666664)","(4.2, 7.8, 7.635294117647058)","(12.0, 17.0, 15.81578947368421)","(1.75, 1.96, 1.9361702127659575)","(101.0, 210.0, 143.33333333333334)","(31.0, 70.0, 63.333333333333336)","(5.0, 8.0, 7.629411764705882)"
08-01-2023 12:46:15.716273,"(8.0, 10.0, 8.8)","(26.0, 70.0, 48.666666666666664)","(4.2, 7.8, 7.635294117647058)","(12.0, 17.0, 15.81578947368421)","(1.75, 1.96, 1.9361702127659575)","(101.0, 210.0, 143.33333333333334)","(31.0, 70.0, 63.333333333333336)","(5.0, 8.0, 7.629411764705882)"
08-01-2023 12:46:17.217307,"(8.0, 10.0, 8.8)","(26.0, 70.0, 48.666666666666664)","(4.2, 7.8, 7.635294117647058)","(12.0, 17.0, 15.81578947368421)","(1.75, 1.96, 1.9361702127659575)","(101.0, 210.0, 143.33333333333334)","(31.0, 70.0, 63.333333333333336)","(5.0, 8.0, 7.629411764705882)"
08-01-2023 12:46:18.683062,"(8.0, 10.0, 8.8)","(26.0, 70.0, 48.666666666666664)","(4.2, 7.8, 7.635294117647058)","(12.0, 17.0, 15.81578947368421)","(1.75, 1.96, 1.9444444444444444)","(101.0, 210.0, 143.33333333333334)","(31.0, 70.0, 63.333333333333336)","(5.0, 8.0, 7.629411764705882)"
08-01-2023 12:46:19.894991,"(8.0, 10.0, 8.8)","(26.0, 70.0, 48.666666666666664)","(4.2, 7.8, 7.635294117647058)","(12.0, 17.0, 15.81578947368421)","(1.75, 1.96, 1.9444444444444444)","(101.0, 210.0, 143.33333333333334)","(31.0, 70.0, 63.333333333333336)","(5.0, 8.0, 7.64)"
08-01-2023 12:46:21.067982,"(8.0, 9.8, 9.2)","(26.0, 70.0, 48.666666666666664)","(4.2, 7.8, 7.635294117647058)","(12.0, 16.5, 16.282608695652172)","(1.75, 1.96, 1.9223076923076923)","(101.0, 210.0, 143.33333333333334)","(31.0, 70.0, 63.333333333333336)","(5.0, 8.0, 7.64)"
08-01-2023 12:46:22.185096,"(8.0, 9.6, 8.933333333333334)","(26.0, 70.0, 48.666666666666664)","(4.2, 7.8, 7.635294117647058)","(12.0, 16.5, 16.282608695652172)","(1.75, 1.96, 1.9223076923076923)","(101.0, 210.0, 143.33333333333334)","(31.0, 70.0, 63.333333333333336)","(5.0, 8.0, 7.568)"
08-01-2023 12:46:23.230340,"(7.5, 9.6, 8.885714285714286)","(26.0, 70.0, 48.666666666666664)","(4.2, 7.8, 7.635294117647058)","(12.0, 16.5, 16.282608695652172)","(1.75, 1.96, 1.9223076923076923)","(101.0, 210.0, 143.33333333333334)","(31.0, 70.0, 63.333333333333336)","(5.0, 8.0, 7.568)"
08-01-2023 12:46:24.356365,"(7.5, 9.6, 8.885714285714286)","(26.0, 70.0, 48.666666666666664)","(4.2, 7.8, 7.635294117647058)","(12.0, 16.5, 16.282608695652172)","(1.75, 1.96, 1.9394117647058824)","(101.0, 210.0, 143.33333333333334)","(31.0, 70.0, 63.333333333333336)","(5.0, 8.0, 7.614285714285714)"
08-01-2023 12:46:25.461213,"(7.5, 9.6, 8.85)","(26.0, 70.0, 48.666666666666664)","(4.2, 7.8, 7.635294117647058)","(12.0, 16.5, 16.282608695652172)","(1.75, 1.96, 1.9394117647058824)","(101.0, 210.0, 143.33333333333334)","(31.0, 70.0, 63.333333333333336)","(5.0, 8.0, 7.614285714285714)"
08-01-2023 12:46:26.593608,"(7.5, 9.6, 8.85)","(26.0, 70.0, 48.666666666666664)","(4.2, 7.8, 7.635294117647058)","(12.0, 16.5, 16.282608695652172)","(1.75, 1.96, 1.9394117647058824)","(101.0, 210.0, 143.33333333333334)","(31.0, 70.0, 63.333333333333336)","(5.0, 8.0, 7.614285714285714)"
08-01-2023 12:46:27.766778,"(7.5, 9.6, 8.85)","(26.0, 70.0, 48.666666666666664)","(4.2, 7.8, 7.635294117647058)","(12.0, 16.5, 16.282608695652172)","(1.75, 1.96, 1.9394117647058824)","(101.0, 210.0, 143.33333333333334)","(31.0, 70.0, 63.333333333333336)","(5.0, 8.0, 7.4)"
08-01-2023 12:46:28.950604,"(7.5, 9.6, 8.85)","(26.0, 70.0, 48.666666666666664)","(4.2, 7.8, 7.635294117647058)","(12.0, 17.0, 14.794117647058824)","(1.75, 1.96, 1.9394117647058824)","(101.0, 210.0, 143.33333333333334)","(31.0, 70.0, 63.333333333333336)","(5.0, 7.8, 7.4)"
08-01-2023 12:46:30.076092,"(7.5, 9.6, 8.85)","(26.0, 70.0, 48.666666666666664)","(4.2, 7.8, 7.635294117647058)","(12.0, 17.0, 14.916666666666666)","(1.75, 1.96, 1.941081081081081)","(101.0, 210.0, 143.33333333333334)","(31.0, 70.0, 63.333333333333336)","(5.0, 7.8, 7.4)"
08-01-2023 12:46:31.244519,"(7.5, 9.2, 8.77142857142857)","(26.0, 70.0, 48.666666666666664)","(4.2, 7.8, 7.635294117647058)","(12.0, 17.0, 15.660714285714286)","(1.75, 1.96, 1.941081081081081)","(101.0, 210.0, 143.33333333333334)","(31.0, 70.0, 63.333333333333336)","(5.0, 7.8, 7.4)"
08-01-2023 12:46:32.398653,"(7.5, 9.2, 8.77142857142857)","(26.0, 70.0, 48.666666666666664)","(4.2, 7.8, 7.635294117647058)","(12.0, 17.0, 14.916666666666666)","(1.75, 1.96, 1.941081081081081)","(101.0, 210.0, 143.33333333333334)","(31.0, 70.0, 63.333333333333336)","(5.0, 7.8, 7.4)"
08-01-2023 12:46:33.606894,"(7.5, 9.2, 8.77142857142857)","(26.0, 70.0, 49.0)","(4.2, 7.8, 6.875)","(12.0, 17.0, 16.1)","(1.75, 1.96, 1.9183333333333332)","(101.0, 210.0, 143.33333333333334)","(31.0, 70.0, 63.333333333333336)","(5.0, 7.8, 7.054545454545455)"
08-01-2023 12:46:34.820804,"(7.5, 9.2, 8.77142857142857)","(26.0, 60.0, 49.0)","(4.2, 7.4, 6.875)","(12.0, 17.0, 15.59375)","(1.75, 1.96, 1.9183333333333332)","(101.0, 210.0, 160.0)","(31.0, 70.0, 63.333333333333336)","(5.0, 7.6, 7.155555555555556)"
08-01-2023 12:46:36.025364,"(7.5, 9.2, 8.78)","(26.0, 60.0, 49.0)","(4.2, 7.4, 6.931707317073171)","(12.0, 17.0, 16.1)","(1.75, 1.96, 1.9183333333333332)","(101.0, 210.0, 160.0)","(31.0, 70.0, 65.0)","(5.0, 7.6, 7.155555555555556)"
08-01-2023 12:46:37.188925,"(7.5, 9.2, 8.78)","(26.0, 60.0, 49.0)","(4.2, 7.4, 6.931707317073171)","(12.0, 17.0, 16.1)","(1.75, 1.96, 1.9183333333333332)","(101.0, 210.0, 160.0)","(31.0, 70.0, 65.0)","(5.0, 7.6, 7.155555555555556)"
08-01-2023 12:46:38.369966,"(7.5, 9.2, 8.78)","(26.0, 60.0, 49.0)","(4.2, 7.4, 6.931707317073171)","(12.0, 17.0, 16.1)","(1.75, 1.96, 1.9183333333333332)","(101.0, 210.0, 160.0)","(31.0, 70.0, 65.0)","(5.0, 7.6, 7.155555555555556)"
08-01-2023 12:46:39.525711,"(7.5, 9.2, 8.78)","(26.0, 60.0, 49.0)","(4.2, 7.4, 6.931707317073171)","(12.0, 17.0, 16.1)","(1.75, 1.96, 1.9183333333333332)","(101.0, 210.0, 160.0)","(31.0, 70.0, 65.0)","(5.0, 7.6, 7.155555555555556)"
08-01-2023 12:46:40.706859,"(7.5, 9.2, 8.78)","(26.0, 60.0, 49.0)","(4.2, 7.4, 6.931707317073171)","(12.0, 17.0, 16.1)","(1.75, 1.96, 1.9183333333333332)","(101.0, 210.0, 160.0)","(31.0, 70.0, 65.0)","(5.0, 7.6, 7.155555555555556)"
08-01-2023 12:46:41.827055,"(7.5, 9.2, 8.78)","(26.0, 60.0, 49.0)","(4.2, 7.4, 6.931707317073171)","(12.0, 17.0, 16.1)","(1.75, 1.96, 1.9183333333333332)","(101.0, 210.0, 160.0)","(31.0, 70.0, 65.0)","(5.0, 7.6, 7.054545454545455)"
08-01-2023 12:46:42.837718,"(7.5, 9.2, 8.78)","(26.0, 60.0, 49.0)","(4.2, 7.4, 6.931707317073171)","(12.0, 17.0, 16.1)","(1.75, 1.96, 1.9183333333333332)","(101.0, 210.0, 160.0)","(31.0, 70.0, 65.0)","(5.0, 7.6, 7.054545454545455)"
08-01-2023 12:46:43.849881,"(7.5, 9.2, 8.78)","(26.0, 60.0, 49.0)","(4.2, 7.4, 6.931707317073171)","(12.0, 17.0, 16.1)","(1.75, 1.96, 1.9183333333333332)","(101.0, 210.0, 160.0)","(31.0, 70.0, 65.0)","(5.0, 7.6, 7.054545454545455)"
08-01-2023 12:46:44.999033,"(7.5, 9.2, 8.78)","(26.0, 60.0, 49.0)","(4.2, 7.4, 6.931707317073171)","(12.0, 17.0, 16.1)","(1.75, 1.96, 1.9183333333333332)","(101.0, 210.0, 160.0)","(31.0, 70.0, 65.0)","(5.0, 7.6, 7.054545454545455)"
08-01-2023 12:46:46.145974,"(7.5, 9.2, 8.78)","(26.0, 60.0, 49.0)","(4.2, 7.4, 6.931707317073171)","(12.0, 17.0, 16.1)","(1.75, 1.96, 1.9183333333333332)","(101.0, 210.0, 160.0)","(31.0, 70.0, 65.0)","(5.0, 7.6, 7.054545454545455)"
08-01-2023 12:46:47.338622,"(7.5, 9.2, 8.78)","(26.0, 60.0, 49.0)","(4.2, 7.4, 6.931707317073171)","(12.0, 17.0, 16.1)","(1.75, 1.96, 1.9183333333333332)","(101.0, 210.0, 160.0)","(31.0, 70.0, 65.0)","(5.0, 7.6, 7.054545454545455)"
08-01-2023 12:46:48.549329,"(7.5, 9.2, 8.78)","(26.0, 60.0, 49.0)","(4.2, 7.4, 6.931707317073171)","(12.0, 17.0, 16.1)","(1.75, 1.96, 1.9183333333333332)","(101.0, 210.0, 160.0)","(31.0, 70.0, 65.0)","(5.0, 7.6, 7.054545454545455)"
08-01-2023 12:46:49.760703,"(7.5, 9.2, 8.78)","(26.0, 60.0, 49.0)","(4.2, 7.4, 6.931707317073171)","(12.0, 17.0, 16.1)","(1.75, 1.96, 1.9183333333333332)","(101.0, 210.0, 160.0)","(31.0, 70.0, 63.333333333333336)","(5.0, 7.6, 7.054545454545455)"
08-01-2023 12:46:50.917888,"(7.5, 9.2, 8.78)","(26.0, 60.0, 49.0)","(4.2, 7.4, 6.931707317073171)","(12.0, 17.0, 16.1)","(1.75, 1.96, 1.9183333333333332)","(101.0, 210.0, 160.0)","(31.0, 70.0, 63.333333333333336)","(5.0, 7.6, 7.054545454545455)"
08-01-2023 12:46:52.016965,"(7.5, 9.2, 8.78)","(26.0, 60.0, 49.0)","(4.2, 7.4, 6.931707317073171)","(12.0, 17.0, 16.1)","(1.75, 1.96, 1.9183333333333332)","(101.0, 210.0, 160.0)","(31.0, 70.0, 65.0)","(5.0, 7.6, 7.171428571428572)"
08-01-2023 12:46:53.075874,"(7.5, 9.2, 8.733333333333333)","(26.0, 60.0, 52.666666666666664)","(4.2, 7.4, 6.976470588235294)","(12.0, 17.0, 14.794117647058824)","(1.75, 1.92, 1.9108333333333332)","(101.0, 210.0, 160.0)","(31.0, 70.0, 66.0)","(5.0, 7.6, 7.171428571428572)"
08-01-2023 12:46:54.089421,"(7.5, 9.2, 8.733333333333333)","(26.0, 60.0, 57.25)","(4.2, 7.4, 6.976470588235294)","(12.0, 17.0, 15.548387096774194)","(1.75, 1.92, 1.900187165775401)","(101.0, 210.0, 160.0)","(31.0, 70.0, 65.0)","(5.0, 7.6, 6.984615384615385)"
