,Loui,Our Princess Kennedy Nz,Freddy Singh,Smooth Overarm Nz,Mighty Joe,Pippo Nien,Oursouthernstar,Mach Daddy,Eagle Commander,Bertie Jones Nz
14-12-2022 19:02:02.340367,"(3.0, 6.4, 5.38)","(41.0, 99999, 99990)","(19.0, 50.0, 29.291666666666668)","(4.6, 99999, 99990)","(13.0, 28.0, 17.333333333333332)","(26.0, 75.0, 38.6)","(12.0, 27.0, 21.833333333333336)","(11.0, 21.0, 13.666666666666666)","(5.0, 10.5, 8.928571428571429)","(4.8, 99999, 99990)"
14-12-2022 19:02:03.771602,"(3.0, 6.4, 5.38)","(41.0, 99999, 99990)","(19.0, 50.0, 29.291666666666668)","(4.6, 99999, 99990)","(13.0, 28.0, 17.333333333333332)","(26.0, 75.0, 38.6)","(12.0, 27.0, 21.833333333333336)","(11.0, 21.0, 13.666666666666666)","(5.0, 10.5, 8.928571428571429)","(4.8, 99999, 99990)"
14-12-2022 19:02:05.155241,"(3.0, 6.4, 5.38)","(41.0, 99999, 99990)","(19.0, 50.0, 29.291666666666668)","(4.6, 99999, 99990)","(13.0, 28.0, 17.333333333333332)","(26.0, 75.0, 38.6)","(12.0, 27.0, 21.833333333333336)","(11.0, 21.0, 13.666666666666666)","(5.0, 10.5, 8.928571428571429)","(4.8, 99999, 99990)"
14-12-2022 19:02:06.535048,"(3.0, 6.4, 5.38)","(41.0, 99999, 99990)","(19.0, 50.0, 29.291666666666668)","(4.6, 99999, 99990)","(13.0, 28.0, 17.333333333333332)","(26.0, 75.0, 38.6)","(12.0, 27.0, 21.833333333333336)","(11.0, 21.0, 13.666666666666666)","(5.0, 10.5, 9.277777777777779)","(4.8, 99999, 99990)"
14-12-2022 19:02:08.001456,"(3.0, 6.4, 5.38)","(41.0, 99999, 99990)","(19.0, 50.0, 29.291666666666668)","(4.6, 99999, 99990)","(13.0, 28.0, 17.333333333333332)","(26.0, 75.0, 38.6)","(12.0, 27.0, 21.833333333333336)","(11.0, 21.0, 13.666666666666666)","(5.0, 10.5, 6.8999999999999995)","(4.8, 99999, 99990)"
14-12-2022 19:02:09.486574,"(3.0, 6.4, 5.38)","(41.0, 99999, 99990)","(19.0, 50.0, 29.291666666666668)","(4.6, 99999, 99990)","(13.0, 28.0, 17.333333333333332)","(26.0, 75.0, 38.6)","(12.0, 27.0, 21.833333333333336)","(11.0, 21.0, 13.666666666666666)","(5.0, 10.5, 6.8999999999999995)","(4.8, 99999, 99990)"
14-12-2022 19:02:11.284360,"(3.0, 6.4, 5.38)","(41.0, 99999, 99990)","(19.0, 50.0, 29.291666666666668)","(4.6, 99999, 99990)","(13.0, 28.0, 17.333333333333332)","(26.0, 75.0, 38.6)","(12.0, 27.0, 21.833333333333336)","(11.0, 21.0, 13.666666666666666)","(5.0, 10.5, 6.8999999999999995)","(4.8, 99999, 99990)"
14-12-2022 19:02:12.957450,"(3.0, 6.4, 5.38)","(41.0, 99999, 99990)","(19.0, 50.0, 29.291666666666668)","(4.6, 99999, 99990)","(13.0, 28.0, 17.333333333333332)","(26.0, 75.0, 38.6)","(12.0, 27.0, 21.833333333333336)","(11.0, 21.0, 13.666666666666666)","(5.0, 10.5, 6.8999999999999995)","(4.8, 99999, 99990)"
14-12-2022 19:02:14.610613,"(3.0, 6.4, 5.38)","(41.0, 99999, 99990)","(19.0, 50.0, 29.291666666666668)","(4.6, 99999, 99990)","(13.0, 28.0, 17.333333333333332)","(26.0, 75.0, 38.6)","(12.0, 27.0, 21.833333333333336)","(11.0, 21.0, 13.666666666666666)","(5.0, 10.5, 6.8999999999999995)","(4.8, 99999, 99990)"
14-12-2022 19:02:16.188815,"(3.0, 6.4, 5.38)","(41.0, 99999, 99990)","(19.0, 50.0, 29.291666666666668)","(4.6, 99999, 99990)","(13.0, 28.0, 17.333333333333332)","(26.0, 75.0, 38.6)","(12.0, 27.0, 21.833333333333336)","(11.0, 21.0, 13.666666666666666)","(5.0, 10.5, 6.8999999999999995)","(4.8, 99999, 99990)"
14-12-2022 19:02:17.713803,"(3.0, 6.4, 5.38)","(41.0, 99999, 99990)","(19.0, 50.0, 29.291666666666668)","(4.6, 99999, 99990)","(13.0, 28.0, 17.333333333333332)","(26.0, 75.0, 38.6)","(12.0, 27.0, 21.833333333333336)","(11.0, 21.0, 13.666666666666666)","(5.0, 10.5, 6.8999999999999995)","(4.8, 99999, 99990)"
14-12-2022 19:02:19.112913,"(3.0, 6.4, 5.38)","(41.0, 99999, 99990)","(19.0, 50.0, 29.291666666666668)","(4.6, 99999, 99990)","(13.0, 28.0, 17.333333333333332)","(26.0, 75.0, 38.6)","(12.0, 27.0, 21.833333333333336)","(11.0, 21.0, 13.666666666666666)","(5.0, 10.5, 6.8999999999999995)","(4.8, 99999, 99990)"
14-12-2022 19:02:20.482740,"(3.0, 6.4, 5.38)","(41.0, 99999, 99990)","(19.0, 50.0, 29.291666666666668)","(4.6, 99999, 99990)","(13.0, 28.0, 17.333333333333332)","(26.0, 75.0, 38.6)","(12.0, 27.0, 21.833333333333336)","(11.0, 21.0, 13.666666666666666)","(5.0, 10.5, 6.8999999999999995)","(4.8, 99999, 99990)"
14-12-2022 19:02:21.863544,"(3.0, 6.4, 5.38)","(41.0, 99999, 99990)","(19.0, 50.0, 29.291666666666668)","(4.6, 99999, 99990)","(13.0, 28.0, 17.333333333333332)","(26.0, 75.0, 38.6)","(12.0, 27.0, 21.833333333333336)","(11.0, 21.0, 13.666666666666666)","(5.0, 10.5, 6.8999999999999995)","(4.8, 99999, 99990)"
14-12-2022 19:02:23.377663,"(3.0, 6.4, 5.38)","(41.0, 99999, 99990)","(19.0, 50.0, 29.291666666666668)","(4.6, 99999, 99990)","(13.0, 28.0, 17.333333333333332)","(26.0, 75.0, 38.6)","(12.0, 27.0, 21.833333333333336)","(11.0, 21.0, 13.666666666666666)","(5.0, 10.5, 6.8999999999999995)","(4.8, 99999, 99990)"
14-12-2022 19:02:24.895988,"(3.0, 6.4, 5.38)","(41.0, 99999, 99990)","(19.0, 50.0, 29.291666666666668)","(4.6, 99999, 99990)","(13.0, 28.0, 17.333333333333332)","(26.0, 75.0, 38.6)","(12.0, 27.0, 21.833333333333336)","(11.0, 21.0, 13.666666666666666)","(5.0, 10.5, 6.8999999999999995)","(4.8, 99999, 99990)"
14-12-2022 19:02:26.415429,"(3.0, 6.4, 5.38)","(41.0, 99999, 99990)","(19.0, 50.0, 29.291666666666668)","(4.6, 99999, 99990)","(13.0, 28.0, 17.333333333333332)","(26.0, 75.0, 38.6)","(12.0, 27.0, 21.833333333333336)","(11.0, 21.0, 13.666666666666666)","(5.0, 10.5, 6.8999999999999995)","(4.8, 99999, 99990)"
14-12-2022 19:02:27.971383,"(3.0, 6.4, 5.38)","(41.0, 99999, 99990)","(19.0, 50.0, 29.291666666666668)","(4.6, 99999, 99990)","(13.0, 28.0, 17.333333333333332)","(26.0, 75.0, 38.6)","(12.0, 27.0, 21.833333333333336)","(11.0, 21.0, 13.666666666666666)","(5.0, 10.5, 6.8999999999999995)","(4.8, 99999, 99990)"
14-12-2022 19:02:29.428288,"(3.0, 6.4, 5.38)","(41.0, 99999, 99990)","(19.0, 50.0, 29.291666666666668)","(4.6, 99999, 99990)","(13.0, 28.0, 17.333333333333332)","(26.0, 75.0, 38.6)","(12.0, 27.0, 21.833333333333336)","(11.0, 21.0, 13.666666666666666)","(5.0, 10.5, 6.8999999999999995)","(4.8, 99999, 99990)"
14-12-2022 19:02:30.843972,"(3.0, 6.4, 5.38)","(41.0, 99999, 99990)","(19.0, 50.0, 29.291666666666668)","(4.6, 99999, 99990)","(13.0, 28.0, 17.333333333333332)","(26.0, 75.0, 38.6)","(12.0, 27.0, 21.833333333333336)","(11.0, 21.0, 13.666666666666666)","(5.0, 10.5, 6.8999999999999995)","(4.8, 99999, 99990)"
14-12-2022 19:02:32.283694,"(3.0, 6.4, 5.38)","(41.0, 99999, 99990)","(19.0, 50.0, 29.291666666666668)","(4.6, 99999, 99990)","(13.0, 28.0, 17.333333333333332)","(26.0, 75.0, 38.6)","(12.0, 27.0, 21.833333333333336)","(11.0, 21.0, 13.666666666666666)","(5.0, 10.5, 6.8999999999999995)","(4.8, 99999, 99990)"
14-12-2022 19:02:33.698334,"(3.0, 6.4, 5.38)","(41.0, 99999, 99990)","(19.0, 50.0, 29.291666666666668)","(4.6, 99999, 99990)","(13.0, 28.0, 17.333333333333332)","(26.0, 75.0, 38.6)","(12.0, 27.0, 21.833333333333336)","(11.0, 21.0, 13.666666666666666)","(5.0, 10.5, 6.8999999999999995)","(4.8, 99999, 99990)"
14-12-2022 19:02:35.266014,"(3.0, 6.4, 5.38)","(41.0, 99999, 99990)","(19.0, 50.0, 29.291666666666668)","(4.6, 99999, 99990)","(13.0, 28.0, 17.333333333333332)","(26.0, 75.0, 38.6)","(12.0, 27.0, 21.833333333333336)","(11.0, 21.0, 13.666666666666666)","(5.0, 10.5, 6.8999999999999995)","(4.8, 99999, 99990)"
14-12-2022 19:02:36.874099,"(3.0, 6.4, 5.38)","(41.0, 99999, 99990)","(19.0, 50.0, 29.291666666666668)","(4.6, 99999, 99990)","(13.0, 28.0, 17.333333333333332)","(26.0, 75.0, 38.6)","(12.0, 27.0, 21.833333333333336)","(11.0, 21.0, 13.666666666666666)","(5.0, 10.5, 6.8999999999999995)","(4.8, 99999, 99990)"
14-12-2022 19:02:38.459140,"(3.0, 6.4, 5.38)","(41.0, 99999, 99990)","(19.0, 50.0, 29.291666666666668)","(4.6, 99999, 99990)","(13.0, 28.0, 17.333333333333332)","(26.0, 75.0, 38.6)","(12.0, 27.0, 21.833333333333336)","(11.0, 21.0, 13.666666666666666)","(5.0, 10.5, 6.8999999999999995)","(4.8, 99999, 99990)"
14-12-2022 19:02:40.345707,"(3.0, 6.4, 5.38)","(41.0, 99999, 99990)","(19.0, 50.0, 29.291666666666668)","(4.6, 99999, 99990)","(13.0, 28.0, 17.333333333333332)","(26.0, 75.0, 38.6)","(12.0, 27.0, 21.833333333333336)","(11.0, 21.0, 13.666666666666666)","(5.0, 10.5, 6.8999999999999995)","(4.8, 99999, 99990)"
14-12-2022 19:02:42.206702,"(3.0, 6.4, 5.38)","(41.0, 99999, 99990)","(19.0, 50.0, 29.291666666666668)","(4.6, 99999, 99990)","(13.0, 28.0, 17.333333333333332)","(26.0, 75.0, 38.6)","(12.0, 27.0, 21.833333333333336)","(11.0, 21.0, 13.666666666666666)","(5.0, 10.5, 6.8999999999999995)","(4.8, 99999, 99990)"
14-12-2022 19:02:43.742783,"(3.0, 6.4, 5.38)","(41.0, 99999, 99990)","(19.0, 50.0, 29.291666666666668)","(4.6, 99999, 99990)","(13.0, 28.0, 17.333333333333332)","(26.0, 75.0, 38.6)","(12.0, 27.0, 21.833333333333336)","(11.0, 21.0, 13.666666666666666)","(5.0, 10.5, 6.8999999999999995)","(4.8, 99999, 99990)"
14-12-2022 19:02:45.247606,"(3.0, 6.4, 5.38)","(41.0, 99999, 99990)","(19.0, 50.0, 29.291666666666668)","(4.6, 99999, 99990)","(13.0, 28.0, 17.333333333333332)","(26.0, 75.0, 49.0)","(12.0, 27.0, 16.666666666666668)","(11.0, 21.0, 13.666666666666666)","(5.0, 10.5, 6.8999999999999995)","(4.8, 99999, 99990)"
14-12-2022 19:02:46.734705,"(3.0, 6.4, 5.38)","(41.0, 99999, 99990)","(19.0, 50.0, 36.6875)","(4.6, 99999, 99990)","(13.0, 28.0, 17.0)","(26.0, 75.0, 32.625)","(12.0, 27.0, 16.666666666666668)","(11.0, 21.0, 13.666666666666666)","(5.0, 10.5, 6.8999999999999995)","(4.8, 99999, 99990)"
14-12-2022 19:02:48.194321,"(3.0, 6.4, 5.38)","(41.0, 99999, 99990)","(19.0, 50.0, 36.6875)","(4.6, 99999, 99990)","(13.0, 28.0, 17.0)","(26.0, 75.0, 32.625)","(12.0, 27.0, 16.666666666666668)","(11.0, 21.0, 13.666666666666666)","(5.0, 10.5, 6.8999999999999995)","(4.8, 99999, 99990)"
14-12-2022 19:02:49.665099,"(3.0, 6.4, 5.38)","(41.0, 99999, 99990)","(19.0, 50.0, 36.6875)","(4.6, 99999, 99990)","(13.0, 28.0, 17.0)","(26.0, 75.0, 32.625)","(12.0, 27.0, 16.666666666666668)","(11.0, 21.0, 13.666666666666666)","(5.0, 10.5, 6.8999999999999995)","(4.8, 99999, 99990)"
14-12-2022 19:02:51.123135,"(3.0, 6.4, 5.38)","(41.0, 99999, 99990)","(19.0, 50.0, 36.6875)","(4.6, 99999, 99990)","(13.0, 28.0, 17.0)","(26.0, 75.0, 32.625)","(12.0, 27.0, 16.666666666666668)","(11.0, 21.0, 13.666666666666666)","(5.0, 10.5, 6.8999999999999995)","(4.8, 99999, 99990)"
14-12-2022 19:02:52.710617,"(3.0, 6.4, 5.38)","(41.0, 99999, 99990)","(19.0, 50.0, 36.6875)","(4.6, 99999, 99990)","(13.0, 28.0, 17.0)","(26.0, 75.0, 32.625)","(12.0, 27.0, 16.666666666666668)","(11.0, 21.0, 13.666666666666666)","(5.0, 10.5, 6.8999999999999995)","(4.8, 99999, 99990)"
14-12-2022 19:02:54.320824,"(3.0, 6.4, 5.38)","(41.0, 99999, 99990)","(19.0, 50.0, 36.6875)","(4.6, 99999, 99990)","(13.0, 28.0, 17.0)","(26.0, 75.0, 32.625)","(12.0, 27.0, 16.666666666666668)","(11.0, 21.0, 13.666666666666666)","(5.0, 10.5, 6.8999999999999995)","(4.8, 99999, 99990)"
14-12-2022 19:02:55.825201,"(3.0, 6.4, 5.38)","(41.0, 99999, 99990)","(19.0, 50.0, 36.6875)","(4.6, 99999, 99990)","(13.0, 28.0, 17.0)","(26.0, 75.0, 32.625)","(12.0, 27.0, 16.666666666666668)","(11.0, 21.0, 13.666666666666666)","(5.0, 10.5, 6.8999999999999995)","(4.8, 99999, 99990)"
14-12-2022 19:02:57.373450,"(3.0, 6.4, 5.38)","(41.0, 99999, 99990)","(19.0, 50.0, 36.6875)","(4.6, 99999, 99990)","(13.0, 28.0, 17.0)","(26.0, 75.0, 32.625)","(12.0, 27.0, 16.666666666666668)","(11.0, 21.0, 13.666666666666666)","(5.0, 10.5, 6.8999999999999995)","(4.8, 99999, 99990)"
14-12-2022 19:02:58.960954,"(3.0, 6.4, 5.38)","(41.0, 99999, 99990)","(19.0, 50.0, 36.6875)","(4.6, 99999, 99990)","(13.0, 28.0, 17.0)","(26.0, 75.0, 32.625)","(12.0, 27.0, 16.666666666666668)","(11.0, 21.0, 13.666666666666666)","(5.0, 10.5, 6.8999999999999995)","(4.8, 99999, 99990)"
14-12-2022 19:03:00.483709,"(3.0, 6.4, 5.38)","(41.0, 99999, 99990)","(19.0, 50.0, 36.6875)","(4.6, 99999, 99990)","(13.0, 28.0, 17.0)","(26.0, 75.0, 32.625)","(12.0, 27.0, 16.666666666666668)","(11.0, 21.0, 13.666666666666666)","(5.0, 10.5, 6.8999999999999995)","(4.8, 99999, 99990)"
14-12-2022 19:03:02.030969,"(3.0, 6.4, 5.38)","(41.0, 99999, 99990)","(19.0, 50.0, 36.6875)","(4.6, 99999, 99990)","(13.0, 28.0, 17.0)","(26.0, 75.0, 32.625)","(12.0, 27.0, 16.666666666666668)","(11.0, 21.0, 13.666666666666666)","(5.0, 10.5, 6.8999999999999995)","(4.8, 99999, 99990)"
14-12-2022 19:03:03.487499,"(3.0, 6.4, 5.38)","(41.0, 99999, 99990)","(19.0, 50.0, 36.6875)","(4.6, 99999, 99990)","(13.0, 28.0, 17.0)","(26.0, 75.0, 32.625)","(12.0, 27.0, 16.666666666666668)","(11.0, 21.0, 13.666666666666666)","(5.0, 10.5, 6.8999999999999995)","(4.8, 99999, 99990)"
14-12-2022 19:03:05.007178,"(3.0, 6.4, 5.38)","(41.0, 99999, 99990)","(19.0, 50.0, 36.6875)","(4.6, 99999, 99990)","(13.0, 28.0, 17.0)","(26.0, 75.0, 32.625)","(12.0, 27.0, 16.666666666666668)","(11.0, 21.0, 13.666666666666666)","(5.0, 10.5, 6.8999999999999995)","(4.8, 99999, 99990)"
14-12-2022 19:03:06.544645,"(3.0, 6.4, 5.38)","(41.0, 99999, 99990)","(19.0, 50.0, 36.6875)","(4.6, 99999, 99990)","(13.0, 28.0, 17.0)","(26.0, 75.0, 32.625)","(12.0, 27.0, 16.666666666666668)","(11.0, 21.0, 13.666666666666666)","(5.0, 10.5, 6.8999999999999995)","(4.8, 99999, 99990)"
14-12-2022 19:03:08.057162,"(3.0, 6.4, 5.38)","(41.0, 99999, 99990)","(19.0, 50.0, 36.6875)","(4.6, 99999, 99990)","(13.0, 28.0, 17.0)","(26.0, 75.0, 32.625)","(12.0, 27.0, 16.666666666666668)","(11.0, 21.0, 13.666666666666666)","(5.0, 10.5, 6.8999999999999995)","(4.8, 99999, 99990)"
14-12-2022 19:03:09.515034,"(3.0, 6.4, 5.38)","(41.0, 99999, 99990)","(19.0, 50.0, 36.6875)","(4.6, 99999, 99990)","(13.0, 28.0, 17.0)","(26.0, 75.0, 32.625)","(12.0, 27.0, 16.666666666666668)","(11.0, 21.0, 13.666666666666666)","(5.0, 10.5, 6.8999999999999995)","(4.8, 99999, 99990)"
14-12-2022 19:03:11.010914,"(3.0, 6.4, 5.38)","(41.0, 99999, 99990)","(19.0, 50.0, 36.6875)","(4.6, 99999, 99990)","(13.0, 28.0, 17.0)","(26.0, 75.0, 32.625)","(12.0, 27.0, 16.666666666666668)","(11.0, 21.0, 13.666666666666666)","(5.0, 10.5, 6.8999999999999995)","(4.8, 99999, 99990)"
14-12-2022 19:03:12.460515,"(3.0, 6.4, 5.38)","(41.0, 99999, 99990)","(19.0, 50.0, 36.6875)","(4.6, 99999, 99990)","(13.0, 28.0, 17.0)","(26.0, 75.0, 32.625)","(12.0, 27.0, 16.666666666666668)","(11.0, 21.0, 13.666666666666666)","(5.0, 10.5, 6.8999999999999995)","(4.8, 99999, 99990)"
14-12-2022 19:03:13.861885,"(3.0, 6.4, 5.38)","(41.0, 99999, 99990)","(19.0, 50.0, 36.6875)","(4.6, 99999, 99990)","(13.0, 28.0, 17.0)","(26.0, 75.0, 32.625)","(12.0, 27.0, 16.666666666666668)","(11.0, 21.0, 13.666666666666666)","(5.0, 10.5, 6.8999999999999995)","(4.8, 99999, 99990)"
14-12-2022 19:03:15.282471,"(3.0, 6.4, 5.38)","(41.0, 99999, 99990)","(19.0, 50.0, 36.6875)","(4.6, 99999, 99990)","(13.0, 28.0, 17.0)","(26.0, 75.0, 32.625)","(12.0, 27.0, 16.666666666666668)","(11.0, 21.0, 13.666666666666666)","(5.0, 10.5, 6.8999999999999995)","(4.8, 99999, 99990)"
14-12-2022 19:03:16.672845,"(3.0, 6.4, 5.38)","(41.0, 99999, 99990)","(19.0, 50.0, 36.6875)","(4.6, 99999, 99990)","(13.0, 28.0, 17.0)","(26.0, 75.0, 32.625)","(12.0, 27.0, 16.666666666666668)","(11.0, 21.0, 13.666666666666666)","(5.0, 10.5, 6.8999999999999995)","(4.8, 99999, 99990)"
14-12-2022 19:03:18.072670,"(3.0, 6.4, 5.38)","(41.0, 99999, 99990)","(19.0, 50.0, 36.6875)","(4.6, 99999, 99990)","(13.0, 28.0, 17.0)","(26.0, 75.0, 32.625)","(12.0, 27.0, 16.666666666666668)","(11.0, 21.0, 13.666666666666666)","(5.0, 10.5, 6.8999999999999995)","(4.8, 99999, 99990)"
14-12-2022 19:03:19.557727,"(3.0, 6.4, 5.38)","(41.0, 99999, 99990)","(19.0, 50.0, 36.6875)","(4.6, 99999, 99990)","(13.0, 28.0, 17.0)","(26.0, 75.0, 32.625)","(12.0, 27.0, 16.666666666666668)","(11.0, 21.0, 13.666666666666666)","(5.0, 10.5, 6.8999999999999995)","(4.8, 99999, 99990)"
14-12-2022 19:03:20.973772,"(3.0, 6.4, 5.38)","(41.0, 99999, 99990)","(19.0, 50.0, 36.6875)","(4.6, 99999, 99990)","(13.0, 28.0, 17.0)","(26.0, 75.0, 32.625)","(12.0, 27.0, 16.666666666666668)","(11.0, 21.0, 13.666666666666666)","(5.0, 10.5, 6.8999999999999995)","(4.8, 99999, 99990)"
14-12-2022 19:03:22.375926,"(3.0, 6.4, 5.38)","(41.0, 99999, 99990)","(19.0, 50.0, 36.6875)","(4.6, 99999, 99990)","(13.0, 28.0, 17.0)","(26.0, 75.0, 32.625)","(12.0, 27.0, 16.666666666666668)","(11.0, 21.0, 13.666666666666666)","(5.0, 10.5, 6.8999999999999995)","(4.8, 99999, 99990)"
14-12-2022 19:03:23.786367,"(3.0, 6.4, 5.38)","(41.0, 99999, 99990)","(19.0, 50.0, 36.6875)","(4.6, 99999, 99990)","(13.0, 28.0, 17.0)","(26.0, 75.0, 32.625)","(12.0, 27.0, 16.666666666666668)","(11.0, 21.0, 13.666666666666666)","(5.0, 10.5, 6.8999999999999995)","(4.8, 99999, 99990)"
14-12-2022 19:03:25.253363,"(3.0, 6.4, 5.38)","(41.0, 99999, 99990)","(19.0, 50.0, 36.6875)","(4.6, 99999, 99990)","(13.0, 28.0, 17.0)","(26.0, 75.0, 32.625)","(12.0, 27.0, 16.666666666666668)","(11.0, 21.0, 13.666666666666666)","(5.0, 10.5, 6.8999999999999995)","(4.8, 99999, 99990)"
14-12-2022 19:03:26.722482,"(3.0, 6.4, 5.38)","(41.0, 99999, 99990)","(19.0, 50.0, 36.6875)","(4.6, 99999, 99990)","(13.0, 28.0, 17.0)","(26.0, 75.0, 32.625)","(12.0, 27.0, 16.666666666666668)","(11.0, 21.0, 13.666666666666666)","(5.0, 10.5, 6.8999999999999995)","(4.8, 99999, 99990)"
14-12-2022 19:03:28.158978,"(3.0, 6.4, 5.38)","(41.0, 99999, 99990)","(19.0, 50.0, 36.6875)","(4.6, 99999, 99990)","(13.0, 28.0, 17.0)","(26.0, 75.0, 32.625)","(12.0, 27.0, 16.666666666666668)","(11.0, 21.0, 13.666666666666666)","(5.0, 10.5, 6.8999999999999995)","(4.8, 99999, 99990)"
14-12-2022 19:03:29.634927,"(3.0, 6.4, 5.38)","(41.0, 99999, 99990)","(19.0, 50.0, 36.6875)","(4.6, 99999, 99990)","(13.0, 28.0, 17.0)","(26.0, 75.0, 32.625)","(12.0, 27.0, 16.666666666666668)","(11.0, 21.0, 13.666666666666666)","(5.0, 10.5, 6.8999999999999995)","(4.8, 99999, 99990)"
14-12-2022 19:03:31.117759,"(3.0, 6.4, 5.38)","(41.0, 99999, 99990)","(19.0, 50.0, 36.6875)","(4.6, 99999, 99990)","(13.0, 28.0, 17.0)","(26.0, 75.0, 32.625)","(12.0, 27.0, 16.666666666666668)","(11.0, 21.0, 13.666666666666666)","(5.0, 10.5, 6.8999999999999995)","(4.8, 99999, 99990)"
14-12-2022 19:03:32.593702,"(3.0, 6.4, 5.38)","(41.0, 99999, 99990)","(19.0, 50.0, 36.6875)","(4.6, 99999, 99990)","(13.0, 28.0, 17.0)","(26.0, 75.0, 32.625)","(12.0, 27.0, 16.666666666666668)","(11.0, 21.0, 13.666666666666666)","(5.0, 10.5, 6.8999999999999995)","(4.8, 99999, 99990)"
14-12-2022 19:03:33.990292,"(3.0, 6.4, 5.38)","(41.0, 99999, 99990)","(19.0, 50.0, 36.6875)","(4.6, 99999, 99990)","(13.0, 28.0, 17.0)","(26.0, 75.0, 32.625)","(12.0, 27.0, 16.666666666666668)","(11.0, 21.0, 13.666666666666666)","(5.0, 10.5, 6.8999999999999995)","(4.8, 99999, 99990)"
14-12-2022 19:03:35.384653,"(3.0, 6.4, 5.38)","(41.0, 99999, 99990)","(19.0, 50.0, 36.6875)","(4.6, 99999, 99990)","(13.0, 28.0, 17.0)","(26.0, 75.0, 32.625)","(12.0, 27.0, 16.666666666666668)","(11.0, 21.0, 13.666666666666666)","(5.0, 10.5, 6.8999999999999995)","(4.8, 99999, 99990)"
14-12-2022 19:03:36.726847,"(3.0, 6.4, 5.38)","(41.0, 99999, 99990)","(19.0, 50.0, 36.6875)","(4.6, 99999, 99990)","(13.0, 28.0, 17.0)","(26.0, 75.0, 32.625)","(12.0, 27.0, 16.666666666666668)","(11.0, 21.0, 13.666666666666666)","(5.0, 10.5, 6.8999999999999995)","(4.8, 99999, 99990)"
14-12-2022 19:03:38.177706,"(3.0, 6.4, 5.38)","(41.0, 99999, 99990)","(19.0, 50.0, 36.6875)","(4.6, 99999, 99990)","(13.0, 28.0, 17.0)","(26.0, 75.0, 32.625)","(12.0, 27.0, 16.666666666666668)","(11.0, 21.0, 13.666666666666666)","(5.0, 10.5, 6.8999999999999995)","(4.8, 99999, 99990)"
14-12-2022 19:03:39.529265,"(3.0, 6.4, 5.38)","(41.0, 99999, 99990)","(19.0, 50.0, 36.6875)","(4.6, 99999, 99990)","(13.0, 28.0, 17.0)","(26.0, 75.0, 32.625)","(12.0, 27.0, 16.666666666666668)","(11.0, 21.0, 13.666666666666666)","(5.0, 10.5, 6.8999999999999995)","(4.8, 99999, 99990)"
14-12-2022 19:03:40.968110,"(3.0, 6.4, 5.38)","(41.0, 99999, 99990)","(19.0, 50.0, 36.6875)","(4.6, 99999, 99990)","(13.0, 28.0, 17.0)","(26.0, 75.0, 32.625)","(12.0, 27.0, 16.666666666666668)","(11.0, 21.0, 13.666666666666666)","(5.0, 10.5, 6.8999999999999995)","(4.8, 99999, 99990)"
14-12-2022 19:03:42.416528,"(3.0, 6.4, 5.38)","(41.0, 99999, 99990)","(19.0, 50.0, 36.6875)","(4.6, 99999, 99990)","(13.0, 28.0, 17.0)","(26.0, 75.0, 32.625)","(12.0, 27.0, 16.666666666666668)","(11.0, 21.0, 13.666666666666666)","(5.0, 10.5, 6.8999999999999995)","(4.8, 99999, 99990)"
14-12-2022 19:03:44.095950,"(3.0, 6.4, 5.38)","(41.0, 99999, 99990)","(19.0, 50.0, 36.6875)","(4.6, 99999, 99990)","(13.0, 28.0, 17.0)","(26.0, 75.0, 32.625)","(12.0, 27.0, 16.666666666666668)","(11.0, 21.0, 13.666666666666666)","(5.0, 10.5, 6.8999999999999995)","(4.8, 99999, 99990)"
14-12-2022 19:03:45.710386,"(3.0, 6.4, 5.38)","(41.0, 99999, 99990)","(19.0, 50.0, 36.6875)","(4.6, 99999, 99990)","(13.0, 28.0, 18.857142857142858)","(26.0, 75.0, 49.0)","(12.0, 27.0, 21.833333333333336)","(11.0, 21.0, 13.666666666666666)","(5.0, 10.5, 6.8999999999999995)","(4.8, 99999, 99990)"
14-12-2022 19:03:47.417982,"(3.0, 6.4, 5.38)","(41.0, 99999, 99990)","(19.0, 50.0, 36.6875)","(4.6, 99999, 99990)","(13.0, 28.0, 18.857142857142858)","(26.0, 75.0, 49.0)","(12.0, 27.0, 21.833333333333336)","(11.0, 21.0, 13.666666666666666)","(5.0, 10.5, 6.8999999999999995)","(4.8, 99999, 99990)"
14-12-2022 19:03:48.971742,"(3.0, 6.4, 5.38)","(41.0, 99999, 99990)","(19.0, 50.0, 36.6875)","(4.6, 99999, 99990)","(13.0, 28.0, 18.857142857142858)","(26.0, 75.0, 49.0)","(12.0, 27.0, 21.833333333333336)","(11.0, 21.0, 13.666666666666666)","(5.0, 10.5, 6.8999999999999995)","(4.8, 99999, 99990)"
14-12-2022 19:03:50.598772,"(3.0, 6.4, 5.38)","(41.0, 99999, 99990)","(19.0, 50.0, 36.6875)","(4.6, 99999, 99990)","(13.0, 28.0, 18.857142857142858)","(26.0, 75.0, 49.0)","(12.0, 27.0, 21.833333333333336)","(11.0, 21.0, 13.666666666666666)","(5.0, 10.5, 6.8999999999999995)","(4.8, 99999, 99990)"
