,Mount Tate,Just Ellie,Licorice,Bali Lava,Fair Call,Firkin,Skedaddle Amber
09-01-2023 18:40:07.373892,"(16.0, 40.0, 25.333333333333332)","(6.5, 13.0, 10.62962962962963)","(26.0, 110.0, 51.411764705882355)","(1.45, 2.0, 1.8571428571428572)","(4.0, 7.8, 6.159375)","(21.0, 75.0, 38.63636363636364)","(19.0, 50.0, 30.0)"
09-01-2023 18:40:08.499652,"(16.0, 40.0, 25.333333333333332)","(6.5, 13.0, 10.62962962962963)","(26.0, 110.0, 51.411764705882355)","(1.45, 2.0, 1.8571428571428572)","(4.0, 7.8, 5.036842105263157)","(21.0, 75.0, 38.63636363636364)","(19.0, 50.0, 30.0)"
09-01-2023 18:40:09.545793,"(16.0, 40.0, 25.333333333333332)","(6.5, 13.0, 10.62962962962963)","(26.0, 110.0, 51.411764705882355)","(1.45, 2.0, 1.8571428571428572)","(4.0, 7.8, 5.978571428571429)","(21.0, 75.0, 38.63636363636364)","(19.0, 50.0, 30.0)"
09-01-2023 18:40:10.482476,"(16.0, 40.0, 25.333333333333332)","(6.5, 13.0, 10.62962962962963)","(26.0, 110.0, 51.411764705882355)","(1.45, 2.0, 1.8571428571428572)","(4.0, 7.8, 5.978571428571429)","(21.0, 75.0, 38.63636363636364)","(19.0, 50.0, 30.0)"
09-01-2023 18:40:11.522273,"(16.0, 40.0, 25.333333333333332)","(6.5, 13.0, 10.62962962962963)","(26.0, 110.0, 51.411764705882355)","(1.45, 2.0, 1.8571428571428572)","(4.0, 7.8, 5.978571428571429)","(21.0, 75.0, 38.63636363636364)","(19.0, 50.0, 30.0)"
09-01-2023 18:40:12.676286,"(16.0, 40.0, 25.333333333333332)","(6.5, 13.0, 10.62962962962963)","(26.0, 110.0, 51.411764705882355)","(1.45, 2.0, 1.8571428571428572)","(4.0, 7.8, 5.194736842105263)","(21.0, 75.0, 38.63636363636364)","(19.0, 50.0, 30.0)"
09-01-2023 18:40:13.886409,"(16.0, 40.0, 25.333333333333332)","(6.5, 13.0, 10.62962962962963)","(26.0, 110.0, 51.411764705882355)","(1.45, 2.0, 1.8571428571428572)","(4.0, 7.8, 5.194736842105263)","(21.0, 75.0, 38.63636363636364)","(19.0, 50.0, 30.0)"
09-01-2023 18:40:15.197273,"(16.0, 40.0, 25.333333333333332)","(6.5, 13.0, 10.62962962962963)","(26.0, 110.0, 51.411764705882355)","(1.45, 2.0, 1.8571428571428572)","(4.0, 7.8, 5.194736842105263)","(21.0, 75.0, 38.63636363636364)","(19.0, 50.0, 30.0)"
09-01-2023 18:40:16.503334,"(16.0, 40.0, 25.333333333333332)","(6.5, 13.0, 10.62962962962963)","(26.0, 110.0, 51.411764705882355)","(1.45, 2.0, 1.8571428571428572)","(4.0, 7.8, 5.194736842105263)","(21.0, 75.0, 38.63636363636364)","(19.0, 50.0, 30.0)"
09-01-2023 18:40:17.655333,"(16.0, 40.0, 25.333333333333332)","(6.5, 13.0, 10.62962962962963)","(26.0, 110.0, 51.411764705882355)","(1.45, 2.0, 1.8571428571428572)","(4.0, 7.8, 5.194736842105263)","(21.0, 75.0, 38.63636363636364)","(19.0, 50.0, 30.0)"
09-01-2023 18:40:18.695045,"(16.0, 40.0, 25.333333333333332)","(6.5, 13.0, 10.62962962962963)","(26.0, 110.0, 51.411764705882355)","(1.45, 2.0, 1.8571428571428572)","(4.0, 7.8, 5.194736842105263)","(21.0, 75.0, 38.63636363636364)","(19.0, 50.0, 30.0)"
09-01-2023 18:40:19.732119,"(16.0, 40.0, 25.333333333333332)","(6.5, 13.0, 10.62962962962963)","(26.0, 110.0, 51.411764705882355)","(1.45, 2.0, 1.8571428571428572)","(4.0, 7.8, 5.194736842105263)","(21.0, 75.0, 38.63636363636364)","(19.0, 50.0, 30.0)"
09-01-2023 18:40:20.900309,"(16.0, 40.0, 25.333333333333332)","(6.5, 13.0, 10.62962962962963)","(26.0, 110.0, 51.411764705882355)","(1.45, 2.0, 1.8571428571428572)","(4.0, 7.8, 5.194736842105263)","(21.0, 75.0, 38.63636363636364)","(19.0, 50.0, 30.0)"
09-01-2023 18:40:22.071993,"(16.0, 40.0, 25.333333333333332)","(6.5, 13.0, 10.62962962962963)","(26.0, 110.0, 51.411764705882355)","(1.45, 2.0, 1.8571428571428572)","(4.0, 7.8, 5.194736842105263)","(21.0, 75.0, 38.63636363636364)","(19.0, 50.0, 30.0)"
09-01-2023 18:40:23.250974,"(16.0, 40.0, 25.333333333333332)","(6.5, 13.0, 10.62962962962963)","(26.0, 110.0, 51.411764705882355)","(1.45, 2.0, 1.8571428571428572)","(4.0, 7.8, 5.194736842105263)","(21.0, 75.0, 38.63636363636364)","(19.0, 50.0, 30.0)"
09-01-2023 18:40:24.339139,"(16.0, 40.0, 25.333333333333332)","(6.5, 13.0, 10.62962962962963)","(26.0, 110.0, 51.411764705882355)","(1.45, 2.0, 1.8571428571428572)","(4.0, 7.8, 5.194736842105263)","(21.0, 75.0, 38.63636363636364)","(19.0, 50.0, 30.0)"
09-01-2023 18:40:25.520788,"(16.0, 40.0, 25.333333333333332)","(6.5, 13.0, 10.62962962962963)","(26.0, 110.0, 51.411764705882355)","(1.45, 2.0, 1.8571428571428572)","(4.0, 7.8, 5.194736842105263)","(21.0, 75.0, 38.63636363636364)","(19.0, 50.0, 30.0)"
09-01-2023 18:40:26.521866,"(16.0, 40.0, 25.333333333333332)","(6.5, 13.0, 10.62962962962963)","(26.0, 110.0, 51.411764705882355)","(1.45, 2.0, 1.8571428571428572)","(4.0, 7.8, 5.194736842105263)","(21.0, 75.0, 38.63636363636364)","(19.0, 50.0, 30.0)"
09-01-2023 18:40:27.696816,"(16.0, 40.0, 25.333333333333332)","(6.5, 13.0, 10.62962962962963)","(26.0, 110.0, 51.411764705882355)","(1.45, 2.0, 1.8571428571428572)","(4.0, 7.8, 5.194736842105263)","(21.0, 75.0, 38.63636363636364)","(19.0, 50.0, 30.0)"
09-01-2023 18:40:28.782087,"(16.0, 40.0, 25.333333333333332)","(6.5, 13.0, 10.62962962962963)","(26.0, 110.0, 51.411764705882355)","(1.45, 2.0, 1.8571428571428572)","(4.0, 7.8, 5.194736842105263)","(21.0, 75.0, 38.63636363636364)","(19.0, 50.0, 30.0)"
09-01-2023 18:40:29.964768,"(16.0, 40.0, 25.333333333333332)","(6.5, 13.0, 10.62962962962963)","(26.0, 110.0, 51.411764705882355)","(1.45, 2.0, 1.8571428571428572)","(4.0, 7.8, 5.194736842105263)","(21.0, 75.0, 38.63636363636364)","(19.0, 50.0, 30.0)"
09-01-2023 18:40:31.172528,"(16.0, 40.0, 25.333333333333332)","(6.5, 13.0, 10.62962962962963)","(26.0, 110.0, 51.411764705882355)","(1.45, 2.0, 1.8571428571428572)","(4.0, 7.8, 5.194736842105263)","(21.0, 75.0, 38.63636363636364)","(19.0, 50.0, 30.0)"
09-01-2023 18:40:32.423563,"(16.0, 40.0, 25.333333333333332)","(6.5, 13.0, 10.62962962962963)","(26.0, 110.0, 51.411764705882355)","(1.45, 2.0, 1.8571428571428572)","(4.0, 7.8, 5.194736842105263)","(21.0, 75.0, 38.63636363636364)","(19.0, 50.0, 30.0)"
09-01-2023 18:40:33.593888,"(16.0, 40.0, 25.333333333333332)","(6.5, 13.0, 10.62962962962963)","(26.0, 110.0, 51.411764705882355)","(1.45, 2.0, 1.8571428571428572)","(4.0, 7.8, 5.194736842105263)","(21.0, 75.0, 38.63636363636364)","(19.0, 50.0, 30.0)"
09-01-2023 18:40:34.940676,"(16.0, 40.0, 25.333333333333332)","(6.5, 13.0, 10.62962962962963)","(26.0, 110.0, 51.411764705882355)","(1.45, 2.0, 1.8571428571428572)","(4.0, 7.8, 5.194736842105263)","(21.0, 75.0, 38.63636363636364)","(19.0, 50.0, 30.0)"
09-01-2023 18:40:36.277808,"(16.0, 40.0, 25.333333333333332)","(6.5, 13.0, 10.62962962962963)","(26.0, 110.0, 51.411764705882355)","(1.45, 2.0, 1.8571428571428572)","(4.0, 7.8, 5.194736842105263)","(21.0, 75.0, 38.63636363636364)","(19.0, 50.0, 30.0)"
09-01-2023 18:40:37.581133,"(16.0, 40.0, 25.333333333333332)","(6.5, 13.0, 10.62962962962963)","(26.0, 110.0, 51.411764705882355)","(1.45, 2.0, 1.8571428571428572)","(4.0, 7.8, 5.194736842105263)","(21.0, 75.0, 38.63636363636364)","(19.0, 50.0, 30.0)"
09-01-2023 18:40:38.782698,"(16.0, 40.0, 25.333333333333332)","(6.5, 13.0, 10.62962962962963)","(26.0, 110.0, 51.411764705882355)","(1.45, 2.0, 1.8571428571428572)","(4.0, 7.8, 6.085714285714285)","(21.0, 75.0, 38.63636363636364)","(19.0, 50.0, 30.0)"
09-01-2023 18:40:39.813123,"(16.0, 40.0, 25.333333333333332)","(6.5, 13.0, 10.62962962962963)","(26.0, 110.0, 51.411764705882355)","(1.45, 2.0, 1.8571428571428572)","(4.0, 7.8, 6.085714285714285)","(21.0, 75.0, 38.63636363636364)","(19.0, 50.0, 30.0)"
09-01-2023 18:40:40.828959,"(16.0, 40.0, 25.333333333333332)","(6.5, 13.0, 10.62962962962963)","(26.0, 110.0, 51.411764705882355)","(1.45, 2.0, 1.8571428571428572)","(4.0, 7.8, 6.085714285714285)","(21.0, 75.0, 38.63636363636364)","(19.0, 50.0, 30.0)"
09-01-2023 18:40:41.852985,"(16.0, 40.0, 25.333333333333332)","(6.5, 13.0, 10.62962962962963)","(26.0, 110.0, 51.411764705882355)","(1.45, 2.0, 1.6020408163265305)","(4.0, 7.8, 6.085714285714285)","(21.0, 75.0, 38.63636363636364)","(19.0, 50.0, 30.0)"
09-01-2023 18:40:42.894577,"(16.0, 40.0, 25.333333333333332)","(6.5, 13.0, 10.62962962962963)","(26.0, 110.0, 51.411764705882355)","(1.45, 2.0, 1.6111111111111112)","(4.0, 7.8, 6.085714285714285)","(21.0, 75.0, 38.63636363636364)","(19.0, 50.0, 30.0)"
09-01-2023 18:40:44.095198,"(16.0, 40.0, 25.333333333333332)","(6.5, 13.0, 10.62962962962963)","(26.0, 110.0, 51.411764705882355)","(1.45, 1.99, 1.7285714285714286)","(4.0, 7.8, 6.085714285714285)","(21.0, 75.0, 38.63636363636364)","(19.0, 50.0, 30.0)"
09-01-2023 18:40:45.150480,"(16.0, 40.0, 25.333333333333332)","(6.5, 13.0, 10.62962962962963)","(26.0, 110.0, 51.411764705882355)","(1.45, 1.98, 1.7285714285714286)","(4.0, 7.8, 6.085714285714285)","(21.0, 75.0, 38.63636363636364)","(19.0, 50.0, 30.0)"
09-01-2023 18:40:46.342794,"(16.0, 40.0, 25.333333333333332)","(6.5, 13.0, 10.62962962962963)","(26.0, 110.0, 51.411764705882355)","(1.45, 1.98, 1.7285714285714286)","(4.0, 7.8, 6.085714285714285)","(21.0, 75.0, 38.63636363636364)","(19.0, 50.0, 30.0)"
09-01-2023 18:40:47.432724,"(16.0, 40.0, 25.333333333333332)","(6.5, 13.0, 10.62962962962963)","(26.0, 110.0, 51.411764705882355)","(1.45, 1.98, 1.8357142857142859)","(4.0, 7.8, 6.085714285714285)","(21.0, 75.0, 38.63636363636364)","(19.0, 50.0, 30.0)"
09-01-2023 18:40:48.498702,"(16.0, 40.0, 25.333333333333332)","(6.5, 13.0, 10.62962962962963)","(26.0, 110.0, 51.411764705882355)","(1.45, 1.97, 1.8357142857142859)","(4.0, 7.8, 5.925)","(21.0, 75.0, 38.63636363636364)","(19.0, 50.0, 30.0)"
09-01-2023 18:40:49.614039,"(16.0, 40.0, 25.333333333333332)","(6.5, 13.0, 10.62962962962963)","(26.0, 110.0, 51.411764705882355)","(1.45, 1.97, 1.8357142857142859)","(4.0, 7.8, 5.11578947368421)","(21.0, 75.0, 38.63636363636364)","(19.0, 50.0, 30.0)"
09-01-2023 18:40:50.780585,"(16.0, 40.0, 25.333333333333332)","(6.5, 13.0, 10.62962962962963)","(26.0, 110.0, 51.411764705882355)","(1.45, 1.97, 1.8357142857142859)","(4.0, 7.8, 5.11578947368421)","(21.0, 75.0, 38.63636363636364)","(19.0, 50.0, 30.0)"
09-01-2023 18:40:51.889874,"(16.0, 40.0, 25.333333333333332)","(6.5, 13.0, 10.62962962962963)","(26.0, 110.0, 51.411764705882355)","(1.45, 1.97, 1.8357142857142859)","(4.0, 7.8, 5.11578947368421)","(21.0, 75.0, 38.63636363636364)","(19.0, 50.0, 30.0)"
09-01-2023 18:40:52.936989,"(16.0, 40.0, 25.333333333333332)","(6.5, 13.0, 10.62962962962963)","(26.0, 110.0, 51.411764705882355)","(1.45, 1.97, 1.8357142857142859)","(4.0, 7.8, 5.11578947368421)","(21.0, 75.0, 38.63636363636364)","(19.0, 50.0, 30.0)"
09-01-2023 18:40:54.133319,"(16.0, 40.0, 25.333333333333332)","(6.5, 13.0, 10.62962962962963)","(26.0, 110.0, 51.411764705882355)","(1.45, 1.97, 1.8357142857142859)","(4.0, 7.8, 5.11578947368421)","(21.0, 75.0, 38.63636363636364)","(19.0, 50.0, 30.0)"
09-01-2023 18:40:55.198964,"(16.0, 40.0, 25.333333333333332)","(6.5, 13.0, 10.62962962962963)","(26.0, 110.0, 51.411764705882355)","(1.45, 1.97, 1.8357142857142859)","(4.0, 7.8, 5.11578947368421)","(21.0, 75.0, 38.63636363636364)","(19.0, 50.0, 30.0)"
09-01-2023 18:40:56.272766,"(16.0, 40.0, 25.333333333333332)","(6.5, 13.0, 10.62962962962963)","(26.0, 110.0, 51.411764705882355)","(1.45, 1.97, 1.8357142857142859)","(4.0, 7.8, 5.11578947368421)","(21.0, 75.0, 38.63636363636364)","(19.0, 50.0, 30.0)"
09-01-2023 18:40:57.496950,"(16.0, 40.0, 25.333333333333332)","(6.5, 13.0, 10.62962962962963)","(26.0, 110.0, 51.411764705882355)","(1.45, 1.97, 1.8357142857142859)","(4.0, 7.8, 5.11578947368421)","(21.0, 75.0, 38.63636363636364)","(19.0, 50.0, 30.0)"
09-01-2023 18:40:58.553193,"(16.0, 40.0, 25.333333333333332)","(6.5, 13.0, 10.62962962962963)","(26.0, 110.0, 51.411764705882355)","(1.45, 1.97, 1.8357142857142859)","(4.0, 7.8, 5.11578947368421)","(21.0, 75.0, 38.63636363636364)","(19.0, 50.0, 30.0)"
09-01-2023 18:40:59.842620,"(16.0, 40.0, 25.333333333333332)","(6.5, 13.0, 10.62962962962963)","(26.0, 110.0, 51.411764705882355)","(1.45, 1.97, 1.8357142857142859)","(4.0, 7.8, 5.11578947368421)","(21.0, 75.0, 38.63636363636364)","(19.0, 50.0, 30.0)"
09-01-2023 18:41:01.016571,"(16.0, 40.0, 25.333333333333332)","(6.5, 13.0, 10.62962962962963)","(26.0, 110.0, 51.411764705882355)","(1.45, 1.97, 1.8357142857142859)","(4.0, 7.8, 5.925)","(21.0, 75.0, 38.63636363636364)","(19.0, 50.0, 30.0)"
09-01-2023 18:41:02.097218,"(16.0, 40.0, 25.333333333333332)","(6.5, 13.0, 10.62962962962963)","(26.0, 110.0, 51.411764705882355)","(1.45, 1.97, 1.8357142857142859)","(4.0, 7.8, 5.925)","(21.0, 75.0, 38.63636363636364)","(19.0, 50.0, 30.0)"
09-01-2023 18:41:03.252561,"(16.0, 40.0, 25.333333333333332)","(6.5, 13.0, 10.62962962962963)","(26.0, 110.0, 51.411764705882355)","(1.45, 1.97, 1.65)","(4.0, 7.8, 5.925)","(21.0, 75.0, 38.63636363636364)","(19.0, 50.0, 30.0)"
09-01-2023 18:41:04.329308,"(16.0, 40.0, 25.333333333333332)","(6.5, 12.5, 10.666666666666668)","(26.0, 110.0, 51.411764705882355)","(1.45, 1.77, 1.65)","(4.0, 7.8, 5.925)","(21.0, 75.0, 38.63636363636364)","(19.0, 50.0, 30.0)"
09-01-2023 18:41:05.406235,"(16.0, 40.0, 25.333333333333332)","(6.5, 12.5, 11.321428571428571)","(26.0, 110.0, 51.411764705882355)","(1.45, 1.77, 1.6181818181818182)","(4.0, 7.8, 5.76)","(21.0, 75.0, 38.63636363636364)","(19.0, 50.0, 30.0)"
09-01-2023 18:41:06.439664,"(16.0, 40.0, 25.333333333333332)","(6.5, 12.5, 11.321428571428571)","(26.0, 110.0, 51.411764705882355)","(1.45, 2.02, 1.8571428571428572)","(4.0, 7.8, 5.76)","(21.0, 75.0, 38.63636363636364)","(19.0, 50.0, 30.0)"
09-01-2023 18:41:07.493823,"(16.0, 40.0, 25.333333333333332)","(6.5, 12.5, 11.321428571428571)","(26.0, 110.0, 51.411764705882355)","(1.45, 2.0, 1.8571428571428572)","(4.0, 7.8, 5.76)","(21.0, 75.0, 38.63636363636364)","(19.0, 50.0, 30.0)"
09-01-2023 18:41:08.509333,"(16.0, 40.0, 25.333333333333332)","(6.5, 12.5, 11.321428571428571)","(26.0, 110.0, 51.411764705882355)","(1.45, 2.0, 1.8571428571428572)","(4.0, 7.8, 5.76)","(21.0, 75.0, 38.63636363636364)","(19.0, 50.0, 30.0)"
09-01-2023 18:41:09.579084,"(16.0, 40.0, 25.333333333333332)","(6.5, 12.5, 11.321428571428571)","(26.0, 110.0, 51.411764705882355)","(1.45, 2.0, 1.8571428571428572)","(4.0, 7.8, 5.76)","(21.0, 75.0, 38.63636363636364)","(19.0, 50.0, 30.0)"
09-01-2023 18:41:10.622125,"(16.0, 40.0, 25.333333333333332)","(6.5, 12.5, 11.321428571428571)","(26.0, 110.0, 51.411764705882355)","(1.45, 2.0, 1.6923076923076923)","(4.0, 7.8, 5.76)","(21.0, 75.0, 38.63636363636364)","(19.0, 50.0, 30.0)"
09-01-2023 18:41:11.716729,"(16.0, 40.0, 25.333333333333332)","(6.5, 12.5, 11.321428571428571)","(26.0, 110.0, 51.411764705882355)","(1.45, 2.0, 1.6923076923076923)","(4.0, 7.8, 5.76)","(21.0, 75.0, 38.63636363636364)","(19.0, 50.0, 30.0)"
09-01-2023 18:41:12.828252,"(16.0, 40.0, 25.333333333333332)","(6.5, 12.5, 11.321428571428571)","(26.0, 110.0, 51.411764705882355)","(1.45, 2.0, 1.6923076923076923)","(4.0, 7.8, 5.76)","(21.0, 75.0, 38.63636363636364)","(19.0, 50.0, 30.0)"
09-01-2023 18:41:13.904317,"(16.0, 40.0, 25.333333333333332)","(6.5, 12.5, 11.321428571428571)","(26.0, 110.0, 51.411764705882355)","(1.45, 2.0, 1.6923076923076923)","(4.0, 7.8, 5.76)","(21.0, 75.0, 38.63636363636364)","(19.0, 50.0, 30.0)"
09-01-2023 18:41:14.936786,"(16.0, 40.0, 25.333333333333332)","(6.5, 12.5, 11.321428571428571)","(26.0, 110.0, 51.411764705882355)","(1.45, 2.0, 1.6923076923076923)","(4.0, 7.8, 5.76)","(21.0, 75.0, 38.63636363636364)","(19.0, 50.0, 30.0)"
09-01-2023 18:41:15.944976,"(16.0, 40.0, 25.333333333333332)","(6.5, 12.5, 11.321428571428571)","(26.0, 110.0, 51.411764705882355)","(1.45, 2.0, 1.6923076923076923)","(4.0, 7.8, 5.481818181818182)","(21.0, 75.0, 38.63636363636364)","(19.0, 50.0, 30.0)"
09-01-2023 18:41:16.915113,"(16.0, 40.0, 25.333333333333332)","(6.5, 12.5, 11.321428571428571)","(26.0, 110.0, 51.411764705882355)","(1.45, 2.0, 1.6923076923076923)","(4.0, 7.8, 5.55)","(21.0, 75.0, 38.63636363636364)","(19.0, 50.0, 30.0)"
09-01-2023 18:41:17.865979,"(16.0, 40.0, 25.333333333333332)","(6.5, 12.5, 11.321428571428571)","(26.0, 110.0, 51.411764705882355)","(1.45, 2.0, 1.6923076923076923)","(4.0, 7.8, 5.55)","(21.0, 75.0, 38.63636363636364)","(19.0, 50.0, 30.0)"
09-01-2023 18:41:18.854370,"(16.0, 40.0, 25.333333333333332)","(6.5, 14.0, 10.666666666666666)","(26.0, 110.0, 51.411764705882355)","(1.45, 2.0, 1.6923076923076923)","(4.0, 7.8, 6.425)","(21.0, 75.0, 38.63636363636364)","(19.0, 50.0, 30.0)"
09-01-2023 18:41:19.832181,"(16.0, 40.0, 25.333333333333332)","(6.5, 14.0, 10.666666666666666)","(26.0, 110.0, 51.411764705882355)","(1.45, 2.0, 1.6923076923076923)","(4.0, 7.8, 6.425)","(21.0, 75.0, 38.63636363636364)","(19.0, 50.0, 30.0)"
09-01-2023 18:41:20.856705,"(16.0, 40.0, 25.333333333333332)","(6.5, 14.0, 10.666666666666666)","(26.0, 110.0, 51.411764705882355)","(1.45, 2.0, 1.6923076923076923)","(4.0, 7.8, 6.425)","(21.0, 75.0, 38.63636363636364)","(19.0, 50.0, 30.0)"
09-01-2023 18:41:21.859775,"(16.0, 40.0, 25.333333333333332)","(6.5, 14.0, 10.666666666666666)","(26.0, 110.0, 51.411764705882355)","(1.45, 2.0, 1.6923076923076923)","(4.0, 7.8, 6.425)","(21.0, 75.0, 38.63636363636364)","(19.0, 50.0, 30.0)"
09-01-2023 18:41:22.879264,"(16.0, 40.0, 25.333333333333332)","(6.5, 14.0, 10.666666666666666)","(26.0, 110.0, 51.411764705882355)","(1.45, 2.0, 1.7272727272727273)","(4.0, 7.8, 6.425)","(21.0, 75.0, 38.63636363636364)","(19.0, 50.0, 30.0)"
09-01-2023 18:41:23.905998,"(16.0, 40.0, 25.333333333333332)","(6.5, 13.5, 12.107142857142858)","(26.0, 110.0, 51.411764705882355)","(1.45, 1.99, 1.7227272727272727)","(4.0, 7.8, 6.425)","(21.0, 75.0, 38.63636363636364)","(19.0, 50.0, 30.0)"
09-01-2023 18:41:24.957913,"(16.0, 40.0, 25.333333333333332)","(6.5, 13.5, 12.107142857142858)","(26.0, 110.0, 51.411764705882355)","(1.45, 1.99, 1.7227272727272727)","(4.0, 7.8, 6.425)","(21.0, 75.0, 38.63636363636364)","(19.0, 50.0, 30.0)"
09-01-2023 18:41:25.921733,"(16.0, 40.0, 25.333333333333332)","(6.5, 13.5, 12.107142857142858)","(26.0, 110.0, 51.411764705882355)","(1.45, 1.99, 1.7227272727272727)","(4.0, 7.8, 6.425)","(21.0, 75.0, 38.63636363636364)","(19.0, 50.0, 30.0)"
09-01-2023 18:41:26.935346,"(16.0, 40.0, 25.333333333333332)","(6.5, 13.5, 12.107142857142858)","(26.0, 110.0, 51.411764705882355)","(1.45, 1.99, 1.7227272727272727)","(4.0, 7.8, 6.425)","(21.0, 75.0, 38.63636363636364)","(19.0, 50.0, 30.0)"
09-01-2023 18:41:27.897778,"(16.0, 40.0, 25.333333333333332)","(6.5, 13.5, 12.107142857142858)","(26.0, 110.0, 51.411764705882355)","(1.45, 1.99, 1.7227272727272727)","(4.0, 7.8, 5.133333333333333)","(21.0, 75.0, 38.63636363636364)","(19.0, 50.0, 30.0)"
09-01-2023 18:41:28.889018,"(16.0, 40.0, 25.333333333333332)","(6.5, 13.5, 10.350000000000001)","(26.0, 110.0, 51.411764705882355)","(1.45, 1.99, 1.7227272727272727)","(4.0, 7.8, 5.8625)","(21.0, 75.0, 38.63636363636364)","(19.0, 50.0, 30.0)"
09-01-2023 18:41:29.921915,"(16.0, 40.0, 25.333333333333332)","(6.5, 13.5, 11.466666666666667)","(26.0, 110.0, 51.411764705882355)","(1.45, 1.99, 1.7227272727272727)","(4.0, 7.8, 5.3)","(21.0, 75.0, 38.63636363636364)","(19.0, 50.0, 30.0)"
09-01-2023 18:41:30.905182,"(16.0, 40.0, 25.333333333333332)","(6.5, 13.5, 10.55)","(26.0, 110.0, 51.411764705882355)","(1.45, 1.99, 1.7227272727272727)","(4.0, 7.8, 5.9875)","(21.0, 75.0, 38.63636363636364)","(19.0, 50.0, 30.0)"
09-01-2023 18:41:31.941850,"(16.0, 40.0, 25.333333333333332)","(6.5, 13.5, 10.45)","(26.0, 110.0, 51.411764705882355)","(1.45, 1.99, 1.7227272727272727)","(4.0, 7.8, 5.8625)","(21.0, 75.0, 38.63636363636364)","(19.0, 50.0, 30.0)"
09-01-2023 18:41:32.956207,"(16.0, 40.0, 25.333333333333332)","(6.5, 13.5, 10.65)","(26.0, 110.0, 51.411764705882355)","(1.45, 1.99, 1.7227272727272727)","(4.0, 7.8, 5.3)","(21.0, 75.0, 38.63636363636364)","(19.0, 50.0, 30.0)"
09-01-2023 18:41:33.948607,"(16.0, 40.0, 25.333333333333332)","(6.5, 13.5, 11.4375)","(26.0, 110.0, 51.411764705882355)","(1.45, 1.99, 1.7227272727272727)","(4.0, 7.8, 5.3)","(21.0, 75.0, 38.63636363636364)","(19.0, 50.0, 30.0)"
09-01-2023 18:41:34.926791,"(16.0, 40.0, 25.333333333333332)","(6.5, 13.5, 10.85)","(26.0, 110.0, 51.411764705882355)","(1.45, 1.99, 1.6441176470588235)","(4.0, 7.8, 5.216666666666667)","(21.0, 75.0, 38.63636363636364)","(19.0, 50.0, 30.0)"
09-01-2023 18:41:35.936979,"(16.0, 40.0, 25.333333333333332)","(6.5, 13.5, 11.533333333333333)","(26.0, 110.0, 51.411764705882355)","(1.45, 1.99, 1.6441176470588235)","(4.0, 7.8, 5.216666666666667)","(21.0, 75.0, 38.63636363636364)","(19.0, 50.0, 30.0)"
09-01-2023 18:41:36.899192,"(16.0, 40.0, 25.333333333333332)","(6.5, 13.5, 10.65)","(26.0, 110.0, 51.411764705882355)","(1.45, 1.99, 1.6441176470588235)","(4.0, 7.8, 5.216666666666667)","(21.0, 75.0, 38.63636363636364)","(19.0, 50.0, 30.0)"
09-01-2023 18:41:37.893982,"(16.0, 40.0, 25.333333333333332)","(6.5, 13.5, 11.466666666666667)","(26.0, 110.0, 51.411764705882355)","(1.45, 1.99, 1.6441176470588235)","(4.0, 7.8, 5.216666666666667)","(21.0, 75.0, 38.63636363636364)","(19.0, 50.0, 30.0)"
09-01-2023 18:41:38.845992,"(16.0, 40.0, 25.333333333333332)","(6.5, 13.5, 10.55)","(26.0, 110.0, 51.411764705882355)","(1.45, 1.99, 1.6441176470588235)","(4.0, 7.8, 5.216666666666667)","(21.0, 75.0, 38.63636363636364)","(19.0, 50.0, 30.0)"
09-01-2023 18:41:39.817661,"(16.0, 40.0, 25.333333333333332)","(6.5, 13.5, 10.350000000000001)","(26.0, 110.0, 51.411764705882355)","(1.45, 1.99, 1.6441176470588235)","(4.0, 7.8, 5.216666666666667)","(21.0, 75.0, 38.63636363636364)","(19.0, 50.0, 30.0)"
09-01-2023 18:41:40.790600,"(16.0, 40.0, 25.333333333333332)","(6.5, 13.5, 11.333333333333332)","(26.0, 110.0, 51.411764705882355)","(1.45, 1.99, 1.6441176470588235)","(4.0, 7.8, 5.216666666666667)","(21.0, 75.0, 38.63636363636364)","(19.0, 50.0, 30.0)"
09-01-2023 18:41:41.722759,"(16.0, 40.0, 25.333333333333332)","(6.5, 13.5, 10.350000000000001)","(26.0, 110.0, 51.411764705882355)","(1.45, 1.99, 1.6441176470588235)","(4.0, 7.8, 5.216666666666667)","(21.0, 75.0, 38.63636363636364)","(19.0, 50.0, 30.0)"
09-01-2023 18:41:42.735660,"(16.0, 40.0, 25.333333333333332)","(6.5, 13.5, 10.628571428571428)","(26.0, 110.0, 51.411764705882355)","(1.45, 1.98, 1.842857142857143)","(4.0, 7.8, 5.88)","(21.0, 75.0, 38.63636363636364)","(19.0, 50.0, 30.0)"
09-01-2023 18:41:43.663011,"(16.0, 40.0, 25.333333333333332)","(6.5, 13.5, 10.350000000000001)","(26.0, 110.0, 51.411764705882355)","(1.45, 1.98, 1.842857142857143)","(4.0, 7.8, 5.88)","(21.0, 75.0, 38.63636363636364)","(19.0, 50.0, 30.0)"
09-01-2023 18:41:44.713501,"(16.0, 40.0, 25.333333333333332)","(6.5, 13.5, 10.350000000000001)","(26.0, 110.0, 51.411764705882355)","(1.45, 1.98, 1.842857142857143)","(4.0, 7.8, 5.216666666666667)","(21.0, 75.0, 38.63636363636364)","(19.0, 50.0, 30.0)"
