,Farmor Admission,Devils Sister,Velocity Carly,Bentley Boom,La Folie,Frosty Feet,Three Putt Par,Hes Blazing
09-01-2023 10:50:14.284568,"(2.5, 4.0, 3.4299999999999997)","(51.0, 470.0, 282.44444444444446)","(2.6, 4.9, 3.6866666666666665)","(4.8, 9.4, 4.942857142857142)","(5.5, 10.5, 5.330769230769231)","(21.0, 85.0, 70.7608695652174)","(21.0, 70.0, 41.66666666666667)","(21.0, 85.0, 52.25)"
09-01-2023 10:50:15.392158,"(2.5, 4.0, 3.4299999999999997)","(51.0, 470.0, 282.44444444444446)","(2.6, 4.9, 3.6866666666666665)","(4.8, 9.4, 4.942857142857142)","(5.5, 10.5, 5.330769230769231)","(21.0, 85.0, 70.7608695652174)","(21.0, 70.0, 41.66666666666667)","(21.0, 85.0, 52.25)"
09-01-2023 10:50:16.467997,"(2.5, 4.0, 3.4299999999999997)","(51.0, 470.0, 282.44444444444446)","(2.6, 4.9, 3.6866666666666665)","(4.8, 9.4, 4.942857142857142)","(5.5, 10.5, 5.330769230769231)","(21.0, 85.0, 70.7608695652174)","(21.0, 70.0, 41.66666666666667)","(21.0, 85.0, 52.25)"
09-01-2023 10:50:17.564619,"(2.5, 4.0, 3.4299999999999997)","(51.0, 470.0, 282.44444444444446)","(2.6, 4.9, 3.6866666666666665)","(4.8, 9.4, 4.942857142857142)","(5.5, 10.5, 5.330769230769231)","(21.0, 85.0, 70.7608695652174)","(21.0, 70.0, 41.66666666666667)","(21.0, 85.0, 52.25)"
09-01-2023 10:50:18.626966,"(2.5, 4.0, 3.4299999999999997)","(51.0, 470.0, 282.44444444444446)","(2.6, 4.9, 3.6866666666666665)","(4.8, 9.4, 4.942857142857142)","(5.5, 10.5, 5.330769230769231)","(21.0, 85.0, 70.7608695652174)","(21.0, 70.0, 41.66666666666667)","(21.0, 85.0, 52.25)"
09-01-2023 10:50:19.637543,"(2.5, 4.0, 3.4299999999999997)","(51.0, 470.0, 282.44444444444446)","(2.6, 4.9, 3.6866666666666665)","(4.8, 9.4, 4.942857142857142)","(5.5, 10.5, 5.330769230769231)","(21.0, 85.0, 70.7608695652174)","(21.0, 70.0, 41.66666666666667)","(21.0, 85.0, 52.25)"
09-01-2023 10:50:20.628791,"(2.5, 4.0, 3.4299999999999997)","(51.0, 470.0, 282.44444444444446)","(2.6, 4.9, 3.6866666666666665)","(4.8, 9.4, 4.942857142857142)","(5.5, 10.5, 5.330769230769231)","(21.0, 85.0, 70.7608695652174)","(21.0, 70.0, 41.66666666666667)","(21.0, 85.0, 52.25)"
09-01-2023 10:50:21.583135,"(2.5, 4.0, 3.4299999999999997)","(51.0, 470.0, 282.44444444444446)","(2.6, 4.9, 3.6866666666666665)","(4.8, 9.4, 4.942857142857142)","(5.5, 10.5, 5.330769230769231)","(21.0, 85.0, 70.7608695652174)","(21.0, 70.0, 41.66666666666667)","(21.0, 85.0, 52.25)"
09-01-2023 10:50:22.610302,"(2.5, 4.0, 3.4299999999999997)","(51.0, 470.0, 282.44444444444446)","(2.6, 4.9, 3.6866666666666665)","(4.8, 9.4, 4.942857142857142)","(5.5, 10.5, 5.330769230769231)","(21.0, 85.0, 70.7608695652174)","(21.0, 70.0, 41.66666666666667)","(21.0, 85.0, 52.25)"
09-01-2023 10:50:23.694429,"(2.5, 4.0, 3.4299999999999997)","(51.0, 470.0, 282.44444444444446)","(2.6, 4.9, 3.6866666666666665)","(4.8, 9.4, 4.942857142857142)","(5.5, 10.5, 5.330769230769231)","(21.0, 85.0, 70.7608695652174)","(21.0, 70.0, 41.66666666666667)","(21.0, 85.0, 52.25)"
09-01-2023 10:50:24.755166,"(2.5, 4.0, 3.4299999999999997)","(51.0, 470.0, 282.44444444444446)","(2.6, 4.9, 3.6866666666666665)","(4.8, 9.4, 4.942857142857142)","(5.5, 10.5, 5.330769230769231)","(21.0, 85.0, 70.7608695652174)","(21.0, 70.0, 41.66666666666667)","(21.0, 85.0, 52.25)"
09-01-2023 10:50:25.892526,"(2.5, 4.0, 3.4299999999999997)","(51.0, 470.0, 282.44444444444446)","(2.6, 4.9, 3.6866666666666665)","(4.8, 9.4, 4.942857142857142)","(5.5, 10.5, 5.330769230769231)","(21.0, 85.0, 70.7608695652174)","(21.0, 70.0, 41.66666666666667)","(21.0, 85.0, 52.25)"
09-01-2023 10:50:27.008671,"(2.5, 4.0, 3.4299999999999997)","(51.0, 470.0, 282.44444444444446)","(2.6, 4.9, 3.6866666666666665)","(4.8, 9.4, 4.942857142857142)","(5.5, 10.5, 5.330769230769231)","(21.0, 85.0, 70.7608695652174)","(21.0, 70.0, 41.66666666666667)","(21.0, 85.0, 52.25)"
09-01-2023 10:50:28.160124,"(2.5, 4.0, 3.4299999999999997)","(51.0, 470.0, 282.44444444444446)","(2.6, 4.9, 3.6866666666666665)","(4.8, 9.4, 4.942857142857142)","(5.5, 10.5, 5.330769230769231)","(21.0, 85.0, 70.7608695652174)","(21.0, 70.0, 41.66666666666667)","(21.0, 85.0, 52.25)"
09-01-2023 10:50:29.313662,"(2.5, 4.0, 3.4299999999999997)","(51.0, 470.0, 282.44444444444446)","(2.6, 4.9, 3.6866666666666665)","(4.8, 9.4, 4.942857142857142)","(5.5, 10.5, 5.330769230769231)","(21.0, 85.0, 70.7608695652174)","(21.0, 70.0, 41.66666666666667)","(21.0, 85.0, 52.25)"
09-01-2023 10:50:30.468038,"(2.5, 4.0, 3.4299999999999997)","(51.0, 470.0, 282.44444444444446)","(2.6, 4.9, 3.6866666666666665)","(4.8, 9.4, 4.942857142857142)","(5.5, 10.5, 5.330769230769231)","(21.0, 85.0, 70.7608695652174)","(21.0, 70.0, 41.66666666666667)","(21.0, 85.0, 52.25)"
09-01-2023 10:50:31.596440,"(2.5, 4.0, 3.4299999999999997)","(51.0, 470.0, 282.44444444444446)","(2.6, 4.9, 3.6866666666666665)","(4.8, 9.4, 4.942857142857142)","(5.5, 10.5, 5.330769230769231)","(21.0, 85.0, 70.7608695652174)","(21.0, 70.0, 41.66666666666667)","(21.0, 85.0, 52.25)"
09-01-2023 10:50:32.706844,"(2.5, 4.0, 3.4299999999999997)","(51.0, 470.0, 282.44444444444446)","(2.6, 4.9, 3.6866666666666665)","(4.8, 9.4, 4.942857142857142)","(5.5, 10.5, 5.330769230769231)","(21.0, 85.0, 70.7608695652174)","(21.0, 70.0, 41.66666666666667)","(21.0, 85.0, 52.25)"
09-01-2023 10:50:33.798762,"(2.5, 4.0, 3.4299999999999997)","(51.0, 470.0, 282.44444444444446)","(2.6, 4.9, 3.6866666666666665)","(4.8, 9.4, 4.942857142857142)","(5.5, 10.5, 5.330769230769231)","(21.0, 85.0, 70.7608695652174)","(21.0, 70.0, 41.66666666666667)","(21.0, 85.0, 52.25)"
09-01-2023 10:50:34.927493,"(2.5, 4.0, 3.4299999999999997)","(51.0, 470.0, 282.44444444444446)","(2.6, 4.9, 3.6866666666666665)","(4.8, 9.4, 4.942857142857142)","(5.5, 10.5, 5.330769230769231)","(21.0, 85.0, 70.7608695652174)","(21.0, 70.0, 41.66666666666667)","(21.0, 85.0, 52.25)"
09-01-2023 10:50:36.010735,"(2.5, 4.0, 3.4299999999999997)","(51.0, 470.0, 282.44444444444446)","(2.6, 4.9, 3.6866666666666665)","(4.8, 9.4, 4.942857142857142)","(5.5, 10.5, 5.330769230769231)","(21.0, 85.0, 70.7608695652174)","(21.0, 70.0, 41.66666666666667)","(21.0, 85.0, 52.25)"
09-01-2023 10:50:37.095073,"(2.5, 4.0, 3.4299999999999997)","(51.0, 470.0, 282.44444444444446)","(2.6, 4.9, 3.6866666666666665)","(4.8, 9.4, 4.942857142857142)","(5.5, 10.5, 5.330769230769231)","(21.0, 85.0, 70.7608695652174)","(21.0, 70.0, 41.66666666666667)","(21.0, 85.0, 52.25)"
09-01-2023 10:50:38.143549,"(2.5, 4.0, 3.4299999999999997)","(51.0, 470.0, 282.44444444444446)","(2.6, 4.9, 3.6866666666666665)","(4.8, 9.4, 4.942857142857142)","(5.5, 10.5, 5.330769230769231)","(21.0, 85.0, 70.7608695652174)","(21.0, 70.0, 41.66666666666667)","(21.0, 85.0, 52.25)"
09-01-2023 10:50:39.205925,"(2.5, 4.0, 3.4299999999999997)","(51.0, 470.0, 282.44444444444446)","(2.6, 4.9, 3.6866666666666665)","(4.8, 9.4, 4.942857142857142)","(5.5, 10.5, 5.330769230769231)","(21.0, 85.0, 70.7608695652174)","(21.0, 70.0, 41.66666666666667)","(21.0, 85.0, 52.25)"
09-01-2023 10:50:40.287197,"(2.5, 4.0, 3.4299999999999997)","(51.0, 470.0, 282.44444444444446)","(2.6, 4.9, 3.6866666666666665)","(4.8, 9.4, 4.942857142857142)","(5.5, 10.5, 5.330769230769231)","(21.0, 85.0, 70.7608695652174)","(21.0, 70.0, 41.66666666666667)","(21.0, 85.0, 52.25)"
09-01-2023 10:50:41.426230,"(2.5, 4.0, 3.4299999999999997)","(51.0, 470.0, 282.44444444444446)","(2.6, 4.9, 3.6866666666666665)","(4.8, 9.4, 4.942857142857142)","(5.5, 10.5, 5.330769230769231)","(21.0, 85.0, 70.7608695652174)","(21.0, 70.0, 41.66666666666667)","(21.0, 85.0, 52.25)"
09-01-2023 10:50:42.582742,"(2.5, 4.0, 3.4299999999999997)","(51.0, 470.0, 282.44444444444446)","(2.6, 4.9, 3.6866666666666665)","(4.8, 9.4, 4.942857142857142)","(5.5, 10.5, 5.330769230769231)","(21.0, 85.0, 70.7608695652174)","(21.0, 70.0, 41.66666666666667)","(21.0, 85.0, 52.25)"
09-01-2023 10:50:43.744056,"(2.5, 4.0, 3.4299999999999997)","(51.0, 470.0, 282.44444444444446)","(2.6, 4.9, 3.6866666666666665)","(4.8, 9.4, 4.942857142857142)","(5.5, 10.5, 5.330769230769231)","(21.0, 85.0, 70.7608695652174)","(21.0, 70.0, 41.66666666666667)","(21.0, 85.0, 52.25)"
09-01-2023 10:50:44.841920,"(2.5, 4.0, 3.4299999999999997)","(51.0, 470.0, 282.44444444444446)","(2.6, 4.9, 3.6866666666666665)","(4.8, 9.4, 4.942857142857142)","(5.5, 10.5, 5.330769230769231)","(21.0, 85.0, 70.7608695652174)","(21.0, 70.0, 41.66666666666667)","(21.0, 85.0, 52.25)"
09-01-2023 10:50:45.883727,"(2.5, 4.0, 3.4299999999999997)","(51.0, 470.0, 282.44444444444446)","(2.6, 4.9, 3.6866666666666665)","(4.8, 9.4, 4.942857142857142)","(5.5, 10.5, 5.330769230769231)","(21.0, 85.0, 70.7608695652174)","(21.0, 70.0, 41.66666666666667)","(21.0, 85.0, 52.25)"
09-01-2023 10:50:46.945428,"(2.5, 4.0, 3.4299999999999997)","(51.0, 470.0, 282.44444444444446)","(2.6, 4.9, 3.6866666666666665)","(4.8, 9.4, 4.942857142857142)","(5.5, 10.5, 5.330769230769231)","(21.0, 85.0, 70.7608695652174)","(21.0, 70.0, 41.66666666666667)","(21.0, 85.0, 52.25)"
09-01-2023 10:50:47.980534,"(2.5, 4.0, 3.4299999999999997)","(51.0, 470.0, 282.44444444444446)","(2.6, 4.9, 3.6866666666666665)","(4.8, 9.4, 4.942857142857142)","(5.5, 10.5, 5.330769230769231)","(21.0, 85.0, 70.7608695652174)","(21.0, 70.0, 41.66666666666667)","(21.0, 85.0, 52.25)"
09-01-2023 10:50:48.996664,"(2.5, 4.0, 3.4299999999999997)","(51.0, 470.0, 282.44444444444446)","(2.6, 4.9, 3.6866666666666665)","(4.8, 9.4, 4.942857142857142)","(5.5, 10.5, 5.330769230769231)","(21.0, 85.0, 70.7608695652174)","(21.0, 70.0, 41.66666666666667)","(21.0, 85.0, 52.25)"
09-01-2023 10:50:49.988632,"(2.5, 4.0, 3.4299999999999997)","(51.0, 470.0, 282.44444444444446)","(2.6, 4.9, 3.6866666666666665)","(4.8, 9.4, 4.942857142857142)","(5.5, 10.5, 5.330769230769231)","(21.0, 85.0, 70.7608695652174)","(21.0, 70.0, 41.66666666666667)","(21.0, 85.0, 52.25)"
09-01-2023 10:50:51.013371,"(2.5, 4.0, 3.4299999999999997)","(51.0, 470.0, 282.44444444444446)","(2.6, 4.9, 3.6866666666666665)","(4.8, 9.4, 4.942857142857142)","(5.5, 10.5, 5.330769230769231)","(21.0, 85.0, 70.7608695652174)","(21.0, 70.0, 41.66666666666667)","(21.0, 85.0, 52.25)"
09-01-2023 10:50:52.003575,"(2.5, 4.0, 3.4299999999999997)","(51.0, 470.0, 282.44444444444446)","(2.6, 4.9, 3.6866666666666665)","(4.8, 9.4, 4.942857142857142)","(5.5, 10.5, 5.330769230769231)","(21.0, 85.0, 70.7608695652174)","(21.0, 70.0, 41.66666666666667)","(21.0, 85.0, 52.25)"
09-01-2023 10:50:53.003095,"(2.5, 4.0, 3.4299999999999997)","(51.0, 470.0, 282.44444444444446)","(2.6, 4.9, 3.6866666666666665)","(4.8, 9.4, 4.942857142857142)","(5.5, 10.5, 5.330769230769231)","(21.0, 85.0, 70.7608695652174)","(21.0, 70.0, 41.66666666666667)","(21.0, 85.0, 52.25)"
09-01-2023 10:50:54.075005,"(2.5, 4.0, 3.4299999999999997)","(51.0, 470.0, 282.44444444444446)","(2.6, 4.9, 3.6866666666666665)","(4.8, 9.4, 4.942857142857142)","(5.5, 10.5, 5.330769230769231)","(21.0, 85.0, 70.7608695652174)","(21.0, 70.0, 41.66666666666667)","(21.0, 85.0, 52.25)"
09-01-2023 10:50:55.173613,"(2.5, 4.0, 3.4299999999999997)","(51.0, 470.0, 282.44444444444446)","(2.6, 4.9, 3.6866666666666665)","(4.8, 9.4, 4.942857142857142)","(5.5, 10.5, 5.330769230769231)","(21.0, 85.0, 70.7608695652174)","(21.0, 70.0, 41.66666666666667)","(21.0, 85.0, 52.25)"
09-01-2023 10:50:56.251615,"(2.5, 4.0, 3.4299999999999997)","(51.0, 470.0, 282.44444444444446)","(2.6, 4.9, 3.6866666666666665)","(4.8, 9.4, 4.942857142857142)","(5.5, 10.5, 5.330769230769231)","(21.0, 85.0, 70.7608695652174)","(21.0, 70.0, 41.66666666666667)","(21.0, 85.0, 52.25)"
09-01-2023 10:50:57.310556,"(2.5, 4.0, 3.4299999999999997)","(51.0, 470.0, 282.44444444444446)","(2.6, 4.9, 3.6866666666666665)","(4.8, 9.4, 4.942857142857142)","(5.5, 10.5, 5.330769230769231)","(21.0, 85.0, 70.7608695652174)","(21.0, 70.0, 41.66666666666667)","(21.0, 85.0, 52.25)"
09-01-2023 10:50:58.402852,"(2.5, 4.0, 3.4299999999999997)","(51.0, 470.0, 282.44444444444446)","(2.6, 4.9, 3.6866666666666665)","(4.8, 9.4, 4.942857142857142)","(5.5, 10.5, 5.330769230769231)","(21.0, 85.0, 70.7608695652174)","(21.0, 70.0, 41.66666666666667)","(21.0, 85.0, 52.25)"
09-01-2023 10:50:59.556297,"(2.5, 4.0, 3.4299999999999997)","(51.0, 470.0, 282.44444444444446)","(2.6, 4.9, 3.6866666666666665)","(4.8, 9.4, 4.942857142857142)","(5.5, 10.5, 5.330769230769231)","(21.0, 85.0, 70.7608695652174)","(21.0, 70.0, 41.66666666666667)","(21.0, 85.0, 52.25)"
09-01-2023 10:51:00.726440,"(2.5, 4.0, 3.4299999999999997)","(51.0, 470.0, 282.44444444444446)","(2.6, 4.9, 3.6866666666666665)","(4.8, 9.4, 4.942857142857142)","(5.5, 10.5, 5.330769230769231)","(21.0, 85.0, 70.7608695652174)","(21.0, 70.0, 41.66666666666667)","(21.0, 85.0, 52.25)"
09-01-2023 10:51:01.863509,"(2.5, 4.0, 3.4299999999999997)","(51.0, 470.0, 282.44444444444446)","(2.6, 4.9, 3.6866666666666665)","(4.8, 9.4, 4.942857142857142)","(5.5, 10.5, 5.330769230769231)","(21.0, 85.0, 70.7608695652174)","(21.0, 70.0, 41.66666666666667)","(21.0, 85.0, 52.25)"
09-01-2023 10:51:03.026768,"(2.5, 4.0, 3.4299999999999997)","(51.0, 470.0, 282.44444444444446)","(2.6, 4.9, 3.6866666666666665)","(4.8, 9.4, 4.942857142857142)","(5.5, 10.5, 5.330769230769231)","(21.0, 85.0, 70.7608695652174)","(21.0, 70.0, 41.66666666666667)","(21.0, 85.0, 52.25)"
09-01-2023 10:51:04.158279,"(2.5, 4.0, 3.4299999999999997)","(51.0, 470.0, 282.44444444444446)","(2.6, 4.9, 3.6866666666666665)","(4.8, 9.4, 4.942857142857142)","(5.5, 10.5, 5.330769230769231)","(21.0, 85.0, 70.7608695652174)","(21.0, 70.0, 41.66666666666667)","(21.0, 85.0, 52.25)"
09-01-2023 10:51:05.322867,"(2.5, 4.0, 3.4299999999999997)","(51.0, 470.0, 282.44444444444446)","(2.6, 4.9, 3.6866666666666665)","(4.8, 9.4, 4.942857142857142)","(5.5, 10.5, 5.330769230769231)","(21.0, 85.0, 70.7608695652174)","(21.0, 70.0, 41.66666666666667)","(21.0, 85.0, 52.25)"
09-01-2023 10:51:06.469648,"(2.5, 4.0, 3.4299999999999997)","(51.0, 470.0, 282.44444444444446)","(2.6, 4.9, 3.6866666666666665)","(4.8, 9.4, 4.942857142857142)","(5.5, 10.5, 5.330769230769231)","(21.0, 85.0, 70.7608695652174)","(21.0, 70.0, 41.66666666666667)","(21.0, 85.0, 52.25)"
09-01-2023 10:51:07.578359,"(2.5, 4.0, 3.4299999999999997)","(51.0, 470.0, 282.44444444444446)","(2.6, 4.9, 3.6866666666666665)","(4.8, 9.4, 4.942857142857142)","(5.5, 10.5, 5.330769230769231)","(21.0, 85.0, 70.7608695652174)","(21.0, 70.0, 41.66666666666667)","(21.0, 85.0, 52.25)"
09-01-2023 10:51:08.710375,"(2.5, 4.0, 3.4299999999999997)","(51.0, 470.0, 282.44444444444446)","(2.6, 4.9, 3.6866666666666665)","(4.8, 9.4, 4.942857142857142)","(5.5, 10.5, 5.330769230769231)","(21.0, 85.0, 70.7608695652174)","(21.0, 70.0, 41.66666666666667)","(21.0, 85.0, 52.25)"
09-01-2023 10:51:09.874722,"(2.5, 4.0, 3.4299999999999997)","(51.0, 470.0, 282.44444444444446)","(2.6, 4.9, 3.6866666666666665)","(4.8, 9.4, 4.942857142857142)","(5.5, 10.5, 5.330769230769231)","(21.0, 85.0, 70.7608695652174)","(21.0, 70.0, 41.66666666666667)","(21.0, 85.0, 52.25)"
09-01-2023 10:51:11.080466,"(2.5, 4.0, 3.4299999999999997)","(51.0, 470.0, 282.44444444444446)","(2.6, 4.9, 3.6866666666666665)","(4.8, 9.4, 4.942857142857142)","(5.5, 10.5, 5.330769230769231)","(21.0, 85.0, 70.7608695652174)","(21.0, 70.0, 41.66666666666667)","(21.0, 85.0, 52.25)"
09-01-2023 10:51:12.256786,"(2.5, 4.0, 3.4299999999999997)","(51.0, 470.0, 282.44444444444446)","(2.6, 4.9, 3.6866666666666665)","(4.8, 9.4, 4.942857142857142)","(5.5, 10.5, 5.330769230769231)","(21.0, 85.0, 70.7608695652174)","(21.0, 70.0, 41.66666666666667)","(21.0, 85.0, 52.25)"
09-01-2023 10:51:13.417824,"(2.5, 4.0, 3.4299999999999997)","(51.0, 470.0, 282.44444444444446)","(2.6, 4.9, 3.6866666666666665)","(4.8, 9.4, 4.942857142857142)","(5.5, 10.5, 5.330769230769231)","(21.0, 85.0, 70.7608695652174)","(21.0, 70.0, 41.66666666666667)","(21.0, 85.0, 52.25)"
09-01-2023 10:51:14.596392,"(2.5, 4.0, 3.4299999999999997)","(51.0, 470.0, 282.44444444444446)","(2.6, 4.9, 3.6866666666666665)","(4.8, 9.4, 4.942857142857142)","(5.5, 10.5, 5.330769230769231)","(21.0, 85.0, 70.7608695652174)","(21.0, 70.0, 41.66666666666667)","(21.0, 85.0, 52.25)"
09-01-2023 10:51:15.752758,"(2.5, 4.0, 3.4299999999999997)","(51.0, 470.0, 282.44444444444446)","(2.6, 4.9, 3.6866666666666665)","(4.8, 9.4, 4.942857142857142)","(5.5, 10.5, 5.330769230769231)","(21.0, 85.0, 70.7608695652174)","(21.0, 70.0, 41.66666666666667)","(21.0, 85.0, 52.25)"
09-01-2023 10:51:16.881248,"(2.5, 4.0, 3.4299999999999997)","(51.0, 470.0, 282.44444444444446)","(2.6, 4.9, 3.6866666666666665)","(4.8, 9.4, 4.942857142857142)","(5.5, 10.5, 5.330769230769231)","(21.0, 85.0, 70.7608695652174)","(21.0, 70.0, 41.66666666666667)","(21.0, 85.0, 52.25)"
09-01-2023 10:51:17.982934,"(2.5, 4.0, 3.4299999999999997)","(51.0, 470.0, 282.44444444444446)","(2.6, 4.9, 3.6866666666666665)","(4.8, 9.4, 4.942857142857142)","(5.5, 10.5, 5.330769230769231)","(21.0, 85.0, 70.7608695652174)","(21.0, 70.0, 41.66666666666667)","(21.0, 85.0, 52.25)"
09-01-2023 10:51:19.113934,"(2.5, 4.0, 3.4299999999999997)","(51.0, 470.0, 282.44444444444446)","(2.6, 4.9, 3.6866666666666665)","(4.8, 9.4, 4.942857142857142)","(5.5, 10.5, 5.330769230769231)","(21.0, 85.0, 70.7608695652174)","(21.0, 70.0, 41.66666666666667)","(21.0, 85.0, 52.25)"
09-01-2023 10:51:20.215423,"(2.5, 4.0, 3.4299999999999997)","(51.0, 470.0, 282.44444444444446)","(2.6, 4.9, 3.6866666666666665)","(4.8, 9.4, 4.942857142857142)","(5.5, 10.5, 5.330769230769231)","(21.0, 85.0, 70.7608695652174)","(21.0, 70.0, 41.66666666666667)","(21.0, 85.0, 52.25)"
09-01-2023 10:51:21.301507,"(2.5, 4.0, 3.4299999999999997)","(51.0, 470.0, 282.44444444444446)","(2.6, 4.9, 3.6866666666666665)","(4.8, 9.4, 4.942857142857142)","(5.5, 10.5, 5.330769230769231)","(21.0, 85.0, 70.7608695652174)","(21.0, 70.0, 41.66666666666667)","(21.0, 85.0, 52.25)"
09-01-2023 10:51:22.398980,"(2.5, 4.0, 3.4299999999999997)","(51.0, 470.0, 282.44444444444446)","(2.6, 4.9, 3.6866666666666665)","(4.8, 9.4, 4.942857142857142)","(5.5, 10.5, 5.330769230769231)","(21.0, 85.0, 70.7608695652174)","(21.0, 70.0, 41.66666666666667)","(21.0, 85.0, 52.25)"
09-01-2023 10:51:23.594399,"(2.5, 4.0, 3.4299999999999997)","(51.0, 470.0, 282.44444444444446)","(2.6, 4.9, 3.6866666666666665)","(4.8, 9.4, 4.942857142857142)","(5.5, 10.5, 5.330769230769231)","(21.0, 85.0, 70.7608695652174)","(21.0, 70.0, 41.66666666666667)","(21.0, 85.0, 52.25)"
09-01-2023 10:51:24.738225,"(2.5, 4.0, 3.4299999999999997)","(51.0, 470.0, 282.44444444444446)","(2.6, 4.9, 3.6866666666666665)","(4.8, 9.4, 4.942857142857142)","(5.5, 10.5, 5.330769230769231)","(21.0, 85.0, 70.7608695652174)","(21.0, 70.0, 41.66666666666667)","(21.0, 85.0, 52.25)"
09-01-2023 10:51:25.859641,"(2.5, 4.0, 3.4299999999999997)","(51.0, 470.0, 282.44444444444446)","(2.6, 4.9, 3.6866666666666665)","(4.8, 9.4, 4.942857142857142)","(5.5, 10.5, 5.330769230769231)","(21.0, 85.0, 70.7608695652174)","(21.0, 70.0, 41.66666666666667)","(21.0, 85.0, 52.25)"
09-01-2023 10:51:26.943497,"(2.5, 4.0, 3.4299999999999997)","(51.0, 470.0, 282.44444444444446)","(2.6, 4.9, 3.6866666666666665)","(4.8, 9.4, 4.942857142857142)","(5.5, 10.5, 5.330769230769231)","(21.0, 85.0, 70.7608695652174)","(21.0, 70.0, 41.66666666666667)","(21.0, 85.0, 52.25)"
09-01-2023 10:51:28.014373,"(2.5, 4.0, 3.4299999999999997)","(51.0, 470.0, 282.44444444444446)","(2.6, 4.9, 3.6866666666666665)","(4.8, 9.4, 4.942857142857142)","(5.5, 10.5, 5.330769230769231)","(21.0, 85.0, 70.7608695652174)","(21.0, 70.0, 41.66666666666667)","(21.0, 85.0, 52.25)"
09-01-2023 10:51:29.013962,"(2.5, 4.0, 3.4299999999999997)","(51.0, 470.0, 282.44444444444446)","(2.6, 4.9, 3.6866666666666665)","(4.8, 9.4, 4.942857142857142)","(5.5, 10.5, 5.330769230769231)","(21.0, 85.0, 70.7608695652174)","(21.0, 70.0, 41.66666666666667)","(21.0, 85.0, 52.25)"
09-01-2023 10:51:30.088831,"(2.5, 4.0, 3.4299999999999997)","(51.0, 470.0, 282.44444444444446)","(2.6, 4.9, 3.6866666666666665)","(4.8, 9.4, 4.942857142857142)","(5.5, 10.5, 5.330769230769231)","(21.0, 85.0, 70.7608695652174)","(21.0, 70.0, 41.66666666666667)","(21.0, 85.0, 52.25)"
09-01-2023 10:51:31.093642,"(2.5, 4.0, 3.4299999999999997)","(51.0, 470.0, 282.44444444444446)","(2.6, 4.9, 3.6866666666666665)","(4.8, 9.4, 4.942857142857142)","(5.5, 10.5, 5.330769230769231)","(21.0, 85.0, 70.7608695652174)","(21.0, 70.0, 41.66666666666667)","(21.0, 85.0, 52.25)"
09-01-2023 10:51:32.079324,"(2.5, 4.0, 3.4299999999999997)","(51.0, 470.0, 282.44444444444446)","(2.6, 4.9, 3.6866666666666665)","(4.8, 9.4, 4.942857142857142)","(5.5, 10.5, 5.330769230769231)","(21.0, 85.0, 70.7608695652174)","(21.0, 70.0, 41.66666666666667)","(21.0, 85.0, 52.25)"
09-01-2023 10:51:33.113747,"(2.5, 4.0, 3.4299999999999997)","(51.0, 470.0, 282.44444444444446)","(2.6, 4.9, 3.6866666666666665)","(4.8, 9.4, 4.942857142857142)","(5.5, 10.5, 5.330769230769231)","(21.0, 85.0, 70.7608695652174)","(21.0, 70.0, 41.66666666666667)","(21.0, 85.0, 52.25)"
09-01-2023 10:51:34.167338,"(2.5, 4.0, 3.4299999999999997)","(51.0, 470.0, 282.44444444444446)","(2.6, 4.9, 3.6866666666666665)","(4.8, 9.4, 4.942857142857142)","(5.5, 10.5, 5.330769230769231)","(21.0, 85.0, 70.7608695652174)","(21.0, 70.0, 41.66666666666667)","(21.0, 85.0, 52.25)"
09-01-2023 10:51:35.194271,"(2.5, 4.0, 3.4299999999999997)","(51.0, 470.0, 282.44444444444446)","(2.6, 4.9, 3.6866666666666665)","(4.8, 9.4, 4.942857142857142)","(5.5, 10.5, 5.330769230769231)","(21.0, 85.0, 70.7608695652174)","(21.0, 70.0, 41.66666666666667)","(21.0, 85.0, 52.25)"
09-01-2023 10:51:36.262978,"(2.5, 4.0, 3.4299999999999997)","(51.0, 470.0, 282.44444444444446)","(2.6, 4.9, 3.6866666666666665)","(4.8, 9.4, 4.942857142857142)","(5.5, 10.5, 5.330769230769231)","(21.0, 85.0, 70.7608695652174)","(21.0, 70.0, 41.66666666666667)","(21.0, 85.0, 52.25)"
09-01-2023 10:51:37.322537,"(2.5, 4.0, 3.4299999999999997)","(51.0, 470.0, 282.44444444444446)","(2.6, 4.9, 3.6866666666666665)","(4.8, 9.4, 4.942857142857142)","(5.5, 10.5, 5.330769230769231)","(21.0, 85.0, 70.7608695652174)","(21.0, 70.0, 41.66666666666667)","(21.0, 85.0, 52.25)"
09-01-2023 10:51:38.407213,"(2.5, 4.0, 3.4299999999999997)","(51.0, 470.0, 282.44444444444446)","(2.6, 4.9, 3.6866666666666665)","(4.8, 9.4, 4.942857142857142)","(5.5, 10.5, 5.330769230769231)","(21.0, 85.0, 70.7608695652174)","(21.0, 70.0, 41.66666666666667)","(21.0, 85.0, 52.25)"
09-01-2023 10:51:39.570879,"(2.5, 4.0, 3.4299999999999997)","(51.0, 470.0, 282.44444444444446)","(2.6, 4.9, 3.6866666666666665)","(4.8, 9.4, 4.942857142857142)","(5.5, 10.5, 5.330769230769231)","(21.0, 85.0, 70.7608695652174)","(21.0, 70.0, 41.66666666666667)","(21.0, 85.0, 52.25)"
