,Neretva,Wolff Boss,Zumikon,Friscos Image,Spending My Time,Brave Enough,Hamilton Hill,Princess Bojack
07-01-2023 13:27:42.858982,"(41.0, 65.0, 62.333333333333336)","(4.2, 4.8, 4.796240601503759)","(10.0, 14.0, 13.38)","(71.0, 120.0, 119.33333333333333)","(18.0, 27.0, 25.444444444444443)","(41.0, 65.0, 63.07692307692308)","(3.2, 3.55, 3.4783967391304347)","(2.4, 2.82, 2.8387499999999997)"
07-01-2023 13:27:44.486162,"(41.0, 65.0, 62.85714285714286)","(4.2, 4.8, 4.6959459459459465)","(10.0, 14.0, 13.65979381443299)","(71.0, 130.0, 127.5)","(18.0, 27.0, 25.633333333333333)","(41.0, 65.0, 63.33333333333333)","(3.2, 3.5, 3.4878186968838527)","(2.4, 2.84, 2.8554455445544553)"
07-01-2023 13:27:45.821826,"(41.0, 65.0, 63.5)","(4.2, 4.7, 4.406849315068493)","(10.0, 14.0, 13.890625)","(71.0, 130.0, 129.0)","(18.0, 27.0, 26.0625)","(41.0, 65.0, 61.81818181818182)","(3.2, 3.5, 3.57841726618705)","(2.4, 2.88, 2.8497777777777777)"
07-01-2023 13:27:47.215360,"(41.0, 70.0, 67.85714285714286)","(4.2, 4.5, 4.246416382252559)","(10.0, 14.0, 13.901785714285714)","(71.0, 130.0, 127.5)","(18.0, 27.0, 26.285714285714285)","(41.0, 65.0, 67.41935483870968)","(3.2, 3.6, 3.591666666666667)","(2.4, 2.88, 2.9023255813953486)"
07-01-2023 13:27:48.578364,"(41.0, 70.0, 67.22222222222223)","(4.2, 4.3, 4.246416382252559)","(10.0, 14.0, 13.974074074074075)","(71.0, 130.0, 128.33333333333334)","(18.0, 27.0, 26.8)","(41.0, 70.0, 63.93939393939394)","(3.2, 3.6, 3.560703363914373)","(2.4, 2.92, 2.85578947368421)"
07-01-2023 13:27:49.870633,"(41.0, 70.0, 68.18181818181819)","(4.2, 4.5, 4.436559139784946)","(10.0, 14.5, 14.076642335766424)","(71.0, 130.0, 132.66666666666666)","(18.0, 27.0, 26.763157894736842)","(41.0, 65.0, 64.07894736842105)","(3.2, 3.65, 3.5970149253731343)","(2.4, 2.86, 2.796165803108808)"
07-01-2023 13:27:51.172760,"(41.0, 75.0, 68.01886792452831)","(4.2, 4.5, 4.498550724637681)","(10.0, 14.5, 13.953947368421053)","(71.0, 140.0, 133.52941176470588)","(18.0, 28.0, 26.736842105263158)","(41.0, 65.0, 64.07894736842105)","(3.2, 3.65, 3.580710659898477)","(2.4, 2.8, 2.7911340206185566)"
07-01-2023 13:27:52.454028,"(41.0, 75.0, 68.39285714285714)","(4.2, 4.6, 4.560795454545454)","(10.0, 14.5, 13.974683544303797)","(71.0, 140.0, 136.42857142857142)","(18.0, 28.0, 26.489795918367346)","(41.0, 65.0, 64.18604651162791)","(3.2, 3.6, 3.6226415094339623)","(2.4, 2.8, 2.7945549738219895)"
07-01-2023 13:27:53.735278,"(41.0, 75.0, 68.39285714285714)","(4.2, 4.6, 4.560795454545454)","(10.0, 14.5, 13.977707006369426)","(71.0, 140.0, 136.42857142857142)","(18.0, 27.0, 26.489795918367346)","(41.0, 65.0, 64.18604651162791)","(3.2, 3.65, 3.595419847328244)","(2.4, 2.8, 2.8156)"
07-01-2023 13:27:54.967518,"(41.0, 75.0, 68.39285714285714)","(4.2, 4.6, 4.548333333333333)","(11.0, 14.5, 14.01764705882353)","(71.0, 140.0, 135.625)","(18.0, 27.0, 26.489795918367346)","(41.0, 65.0, 64.5)","(3.2, 3.65, 3.5997907949790795)","(2.4, 2.82, 2.8061271676300574)"
07-01-2023 13:27:56.191454,"(41.0, 75.0, 68.39285714285714)","(4.2, 4.6, 4.548333333333333)","(11.0, 14.5, 14.01764705882353)","(71.0, 140.0, 135.625)","(18.0, 27.0, 26.537037037037038)","(41.0, 65.0, 64.52380952380952)","(3.2, 3.6, 3.6032608695652173)","(2.4, 2.82, 2.810063694267516)"
07-01-2023 13:27:57.513455,"(41.0, 75.0, 68.62068965517241)","(4.0, 4.6, 4.515247524752475)","(11.0, 14.0, 13.994791666666666)","(71.0, 140.0, 136.875)","(18.0, 27.0, 26.555555555555557)","(41.0, 65.0, 64.55555555555556)","(3.2, 3.65, 3.580983302411874)","(2.4, 2.82, 2.81953488372093)"
07-01-2023 13:27:58.891025,"(41.0, 75.0, 68.39285714285714)","(4.2, 4.5, 4.497515527950311)","(11.0, 14.5, 13.944444444444445)","(81.0, 140.0, 136.875)","(18.0, 27.0, 26.555555555555557)","(41.0, 65.0, 64.55555555555556)","(3.2, 3.6, 3.5786458333333333)","(2.4, 2.84, 2.8187804878048777)"
07-01-2023 13:28:00.242003,"(41.0, 75.0, 68.39285714285714)","(4.2, 4.6, 4.4864721485411145)","(11.0, 14.5, 13.944444444444445)","(81.0, 140.0, 136.875)","(18.0, 27.0, 26.555555555555557)","(41.0, 65.0, 64.35483870967742)","(3.2, 3.6, 3.581663685152057)","(2.4, 2.82, 2.7863926940639265)"
07-01-2023 13:28:01.525478,"(41.0, 75.0, 68.62068965517241)","(4.2, 4.6, 4.5)","(11.0, 14.5, 14.102564102564102)","(81.0, 140.0, 137.3684210526316)","(19.0, 27.0, 26.76271186440678)","(41.0, 65.0, 64.84848484848484)","(3.2, 3.6, 3.5850420168067227)","(2.4, 2.8, 2.788711111111111)"
07-01-2023 13:28:02.717565,"(41.0, 75.0, 69.0677966101695)","(4.2, 4.5, 4.411188811188811)","(11.0, 14.5, 14.051724137931034)","(81.0, 140.0, 138.42105263157896)","(19.0, 27.0, 26.923076923076923)","(41.0, 65.0, 68.71794871794872)","(3.2, 3.6, 3.5921471172962227)","(2.4, 2.8, 2.773864541832669)"
07-01-2023 13:28:03.923012,"(41.0, 75.0, 69.56140350877193)","(4.2, 4.6, 4.5055944055944055)","(11.0, 14.5, 14.075757575757576)","(81.0, 140.0, 138.5)","(19.0, 27.0, 26.923076923076923)","(41.0, 70.0, 67.72727272727273)","(3.2, 3.6, 3.594757281553398)","(2.4, 2.78, 2.7741104294478527)"
07-01-2023 13:28:05.107501,"(41.0, 75.0, 69.59016393442623)","(4.2, 4.6, 4.510398230088495)","(11.0, 14.5, 14.128571428571428)","(81.0, 140.0, 138.57142857142858)","(19.0, 27.0, 26.869565217391305)","(41.0, 70.0, 65.83333333333333)","(3.2, 3.6, 3.5998161764705885)","(2.4, 2.78, 2.7497872340425533)"
07-01-2023 13:28:06.220764,"(41.0, 75.0, 69.02777777777777)","(4.2, 4.6, 4.51851106639839)","(11.0, 14.5, 14.128571428571428)","(81.0, 140.0, 138.75)","(19.0, 28.0, 27.133333333333333)","(41.0, 70.0, 67.91666666666667)","(3.2, 3.6, 3.5985735735735735)","(2.4, 2.76, 2.7548014440433213)"
07-01-2023 13:28:07.487057,"(41.0, 75.0, 69.48717948717949)","(4.2, 4.6, 4.545491803278688)","(11.0, 14.5, 14.24)","(81.0, 140.0, 138.75)","(19.0, 28.0, 26.975)","(41.0, 70.0, 66.875)","(3.2, 3.6, 3.598588410104012)","(2.4, 2.76, 2.7549473684210524)"
07-01-2023 13:28:08.764866,"(41.0, 75.0, 69.48717948717949)","(4.2, 4.6, 4.5408839779005525)","(11.0, 14.5, 14.273684210526316)","(81.0, 140.0, 138.38709677419354)","(19.0, 27.0, 26.936708860759495)","(41.0, 70.0, 68.97435897435898)","(3.2, 3.6, 3.609937238493724)","(2.4, 2.76, 2.773481481481481)"
07-01-2023 13:28:10.006549,"(41.0, 70.0, 69.30232558139535)","(4.0, 4.6, 4.547733333333333)","(11.0, 14.5, 14.28921568627451)","(81.0, 140.0, 138.4375)","(19.0, 28.0, 26.975609756097562)","(41.0, 70.0, 69.23076923076923)","(3.2, 3.65, 3.597722095671982)","(2.4, 2.78, 2.763100775193798)"
07-01-2023 13:28:11.184771,"(41.0, 70.0, 69.31818181818181)","(4.0, 4.6, 4.547733333333333)","(11.0, 14.5, 14.29816513761468)","(81.0, 140.0, 138.4848484848485)","(19.0, 28.0, 26.9438202247191)","(41.0, 70.0, 64.86486486486487)","(3.2, 3.6, 3.584715025906736)","(2.4, 2.78, 2.767251461988304)"
07-01-2023 13:28:12.423536,"(41.0, 70.0, 68.92156862745098)","(4.0, 4.6, 4.579391891891891)","(11.0, 14.5, 14.3125)","(81.0, 140.0, 138.4848484848485)","(19.0, 28.0, 26.9438202247191)","(41.0, 65.0, 64.86486486486487)","(3.2, 3.6, 3.581407942238267)","(2.4, 2.78, 2.7659807073954985)"
07-01-2023 13:28:13.736335,"(41.0, 70.0, 68.92156862745098)","(4.0, 4.6, 4.579391891891891)","(11.0, 14.5, 14.3125)","(81.0, 140.0, 138.4848484848485)","(19.0, 28.0, 26.91304347826087)","(41.0, 65.0, 64.8780487804878)","(3.2, 3.6, 3.5713141025641026)","(2.4, 2.78, 2.7636090225563907)"
07-01-2023 13:28:14.891653,"(41.0, 70.0, 69.0)","(4.0, 4.7, 4.590381679389313)","(11.0, 14.5, 14.381188118811881)","(81.0, 140.0, 138.57142857142858)","(19.0, 27.0, 26.927272727272726)","(41.0, 65.0, 64.8780487804878)","(3.2, 3.6, 3.5713826366559487)","(2.4, 2.78, 2.7516756756756755)"
07-01-2023 13:28:15.988645,"(41.0, 70.0, 69.01785714285714)","(4.0, 4.7, 4.605277044854881)","(11.0, 14.5, 14.38888888888889)","(81.0, 140.0, 138.25)","(19.0, 27.0, 26.885714285714286)","(41.0, 65.0, 64.8780487804878)","(3.2, 3.6, 3.568661971830986)","(2.4, 2.76, 2.7420020429009195)"
07-01-2023 13:28:17.154992,"(41.0, 70.0, 69.05172413793103)","(4.0, 4.7, 4.615727699530516)","(11.0, 14.5, 14.353383458646617)","(81.0, 140.0, 142.83018867924528)","(19.0, 28.0, 26.878048780487806)","(41.0, 65.0, 64.8780487804878)","(3.2, 3.6, 3.5616470588235294)","(2.4, 2.78, 2.7566666666666664)"
07-01-2023 13:28:18.347268,"(41.0, 70.0, 69.05172413793103)","(4.0, 4.7, 4.615727699530516)","(11.0, 14.5, 14.361702127659575)","(81.0, 150.0, 142.45283018867926)","(19.0, 28.0, 26.919540229885058)","(41.0, 65.0, 69.30232558139535)","(3.2, 3.6, 3.559367088607595)","(2.4, 2.76, 2.7629514207149404)"
07-01-2023 13:28:19.653404,"(41.0, 70.0, 69.140625)","(4.0, 4.7, 4.611194029850746)","(11.0, 14.5, 14.370192307692308)","(81.0, 150.0, 142.45283018867926)","(19.0, 28.0, 26.919540229885058)","(41.0, 70.0, 69.30232558139535)","(3.2, 3.6, 3.5533333333333332)","(2.4, 2.78, 2.7623696682464454)"
07-01-2023 13:28:20.912202,"(41.0, 70.0, 69.140625)","(4.0, 4.7, 4.611194029850746)","(11.0, 14.5, 14.389344262295083)","(81.0, 150.0, 142.72727272727272)","(19.0, 28.0, 27.056603773584907)","(41.0, 70.0, 64.68085106382979)","(3.2, 3.6, 3.5579064587973273)","(2.4, 2.78, 2.763773928896992)"
07-01-2023 13:28:22.102893,"(41.0, 70.0, 69.19117647058823)","(4.0, 4.7, 4.622052401746725)","(11.0, 14.5, 14.389344262295083)","(81.0, 150.0, 143.10344827586206)","(19.0, 28.0, 27.11320754716981)","(41.0, 65.0, 64.68085106382979)","(3.2, 3.6, 3.5429850746268654)","(2.4, 2.78, 2.761910569105691)"
07-01-2023 13:28:23.323938,"(41.0, 70.0, 69.19117647058823)","(4.0, 4.7, 4.625820568927789)","(11.0, 14.5, 14.409638554216867)","(81.0, 150.0, 142.0689655172414)","(19.0, 28.0, 27.11320754716981)","(41.0, 65.0, 64.68085106382979)","(3.2, 3.55, 3.5739079102715468)","(2.4, 2.78, 2.780724946695096)"
07-01-2023 13:28:24.518752,"(41.0, 70.0, 69.19117647058823)","(4.0, 4.7, 4.624842105263157)","(11.0, 14.5, 14.414772727272727)","(81.0, 150.0, 142.33333333333334)","(19.0, 28.0, 26.912280701754387)","(41.0, 65.0, 64.59183673469389)","(3.2, 3.6, 3.574767441860465)","(2.4, 2.8, 2.7877482517482517)"
07-01-2023 13:28:26.049713,"(41.0, 70.0, 69.0)","(4.0, 4.7, 4.62420382165605)","(11.0, 14.5, 14.418478260869565)","(81.0, 150.0, 142.45901639344262)","(19.0, 27.0, 26.916666666666668)","(41.0, 65.0, 64.6)","(3.2, 3.6, 3.5744081172491544)","(2.4, 2.8, 2.7809565217391303)"
07-01-2023 13:28:27.395918,"(41.0, 70.0, 69.0)","(4.0, 4.7, 4.6175519630484985)","(11.0, 14.5, 14.381944444444445)","(81.0, 150.0, 143.42857142857142)","(19.0, 27.0, 26.964285714285715)","(41.0, 65.0, 64.6)","(3.2, 3.6, 3.5744081172491544)","(2.4, 2.8, 2.7713725490196075)"
07-01-2023 13:28:28.710110,"(41.0, 70.0, 68.92156862745098)","(4.0, 4.7, 4.6175519630484985)","(11.0, 14.5, 14.381944444444445)","(81.0, 150.0, 143.52941176470588)","(19.0, 27.0, 26.87037037037037)","(41.0, 65.0, 64.6)","(3.2, 3.6, 3.57621247113164)","(2.4, 2.8, 2.7710476190476188)"
07-01-2023 13:28:30.048133,"(41.0, 70.0, 68.75)","(4.0, 4.7, 4.619791666666666)","(11.0, 14.5, 13.677740863787376)","(81.0, 150.0, 143.52941176470588)","(19.0, 27.0, 26.76923076923077)","(41.0, 65.0, 64.6)","(3.2, 3.6, 3.5812981298129816)","(2.4, 2.8, 2.7710476190476188)"
07-01-2023 13:28:31.452637,"(41.0, 70.0, 68.75)","(4.0, 4.7, 4.624477611940298)","(11.0, 14.0, 13.6015625)","(81.0, 150.0, 142.59259259259258)","(19.0, 27.0, 26.763636363636362)","(41.0, 65.0, 64.6078431372549)","(3.2, 3.6, 3.5545454545454542)","(2.4, 2.8, 2.7704854368932037)"
07-01-2023 13:28:32.643965,"(41.0, 70.0, 68.77777777777777)","(4.0, 4.7, 4.624477611940298)","(11.0, 14.0, 13.893333333333333)","(81.0, 150.0, 142.85714285714286)","(19.0, 27.0, 26.763636363636362)","(41.0, 65.0, 64.6078431372549)","(3.2, 3.6, 3.5522471910112356)","(2.4, 2.8, 2.768101265822785)"
07-01-2023 13:28:33.737768,"(41.0, 70.0, 68.77777777777777)","(4.0, 4.7, 4.624477611940298)","(11.0, 14.0, 13.893333333333333)","(81.0, 150.0, 142.28571428571428)","(19.0, 27.0, 26.583333333333332)","(41.0, 65.0, 64.6078431372549)","(3.2, 3.6, 3.55662100456621)","(2.4, 2.8, 2.7606249999999997)"
07-01-2023 13:28:34.860825,"(41.0, 70.0, 68.77777777777777)","(4.0, 4.7, 4.612179487179487)","(11.0, 14.0, 13.876923076923077)","(81.0, 150.0, 142.28571428571428)","(19.0, 27.0, 26.63768115942029)","(41.0, 65.0, 64.61538461538461)","(3.2, 3.6, 3.5664310954063603)","(2.4, 2.8, 2.7687943262411348)"
07-01-2023 13:28:36.031285,"(41.0, 70.0, 68.80434782608695)","(4.0, 4.6, 4.589595375722543)","(11.0, 14.0, 13.88888888888889)","(81.0, 150.0, 142.28571428571428)","(19.0, 27.0, 26.63768115942029)","(41.0, 65.0, 64.61538461538461)","(3.2, 3.6, 3.559125188536953)","(2.4, 2.8, 2.768173598553345)"
07-01-2023 13:28:37.217681,"(41.0, 70.0, 68.72093023255815)","(4.0, 4.6, 4.60441400304414)","(11.0, 14.0, 13.959302325581396)","(81.0, 150.0, 142.7027027027027)","(19.0, 27.0, 26.651162790697676)","(41.0, 65.0, 64.64912280701755)","(3.2, 3.6, 3.5604225352112673)","(2.4, 2.8, 2.801333333333333)"
07-01-2023 13:28:38.366586,"(41.0, 70.0, 68.85416666666667)","(4.0, 4.7, 4.60441400304414)","(11.0, 14.0, 13.959302325581396)","(81.0, 150.0, 142.7027027027027)","(19.0, 27.0, 26.545454545454547)","(41.0, 65.0, 64.64912280701755)","(3.2, 3.6, 3.5604225352112673)","(2.45, 2.82, 2.8116)"
07-01-2023 13:28:39.570326,"(41.0, 70.0, 68.93617021276596)","(4.0, 4.6, 4.596941896024465)","(11.0, 14.0, 14.219626168224298)","(81.0, 150.0, 143.05555555555554)","(19.0, 27.0, 26.58730158730159)","(41.0, 65.0, 64.83050847457628)","(3.2, 3.6, 3.563586956521739)","(2.45, 2.82, 2.7871698113207546)"
07-01-2023 13:28:40.778746,"(41.0, 70.0, 68.95833333333333)","(4.0, 4.6, 4.596941896024465)","(11.0, 14.5, 14.105263157894736)","(81.0, 150.0, 143.5897435897436)","(19.0, 27.0, 26.58730158730159)","(41.0, 65.0, 64.83050847457628)","(3.2, 3.6, 3.563674033149171)","(2.45, 2.8, 2.8013592233009708)"
07-01-2023 13:28:42.031852,"(41.0, 70.0, 68.95833333333333)","(4.0, 4.6, 4.597422680412371)","(11.0, 14.5, 14.105263157894736)","(81.0, 150.0, 143.78378378378378)","(19.0, 27.0, 26.58730158730159)","(41.0, 65.0, 64.83050847457628)","(3.2, 3.6, 3.562976539589443)","(2.45, 2.82, 2.784550264550264)"
07-01-2023 13:28:43.207753,"(41.0, 70.0, 68.95833333333333)","(4.0, 4.6, 4.597422680412371)","(11.0, 14.5, 14.371794871794872)","(81.0, 150.0, 143.78378378378378)","(19.0, 27.0, 26.58730158730159)","(41.0, 65.0, 65.27777777777777)","(3.2, 3.6, 3.5587418300653595)","(2.45, 2.8, 2.7781021897810216)"
07-01-2023 13:28:44.351461,"(41.0, 70.0, 68.95833333333333)","(4.0, 4.6, 4.597422680412371)","(11.0, 14.5, 14.13888888888889)","(81.0, 150.0, 143.78378378378378)","(19.0, 27.0, 26.58730158730159)","(41.0, 70.0, 65.23809523809524)","(3.2, 3.6, 3.6177952755905514)","(2.45, 2.8, 2.8107017543859647)"
07-01-2023 13:28:45.500508,"(41.0, 70.0, 68.95833333333333)","(4.0, 4.6, 4.583764705882353)","(11.0, 14.5, 14.13888888888889)","(81.0, 150.0, 142.54545454545453)","(19.0, 27.0, 26.611940298507463)","(41.0, 70.0, 67.43589743589743)","(3.2, 3.65, 3.6165849673202617)","(2.45, 2.82, 2.777757009345794)"
07-01-2023 13:28:46.699828,"(41.0, 70.0, 68.95833333333333)","(4.0, 4.6, 4.551549755301794)","(11.0, 14.5, 13.61111111111111)","(81.0, 150.0, 142.54545454545453)","(19.0, 27.0, 26.611940298507463)","(41.0, 70.0, 67.73333333333333)","(3.2, 3.65, 3.617227564102564)","(2.45, 2.78, 2.787630522088353)"
07-01-2023 13:28:47.856486,"(41.0, 70.0, 68.95833333333333)","(4.0, 4.7, 4.602265372168285)","(11.0, 14.0, 13.629032258064516)","(81.0, 150.0, 142.54545454545453)","(19.0, 27.0, 26.611940298507463)","(41.0, 70.0, 67.73333333333333)","(3.2, 3.65, 3.617227564102564)","(2.45, 2.8, 2.7874796747967476)"
07-01-2023 13:28:48.953785,"(41.0, 70.0, 68.95833333333333)","(4.0, 4.7, 4.602737520128825)","(11.0, 14.0, 13.629032258064516)","(81.0, 150.0, 142.54545454545453)","(19.0, 27.0, 26.6231884057971)","(41.0, 70.0, 65.27777777777777)","(3.2, 3.65, 3.6174363057324843)","(2.45, 2.8, 2.7789203084832903)"
07-01-2023 13:28:50.032905,"(41.0, 70.0, 68.95833333333333)","(4.0, 4.7, 4.60258064516129)","(11.0, 14.0, 13.744444444444444)","(81.0, 150.0, 142.67857142857142)","(19.0, 27.0, 26.633802816901408)","(41.0, 70.0, 66.30434782608695)","(3.2, 3.65, 3.6201023391812868)","(2.45, 2.8, 2.779292929292929)"
07-01-2023 13:28:51.240526,"(41.0, 70.0, 68.9)","(4.0, 4.6, 4.594285714285714)","(11.0, 14.0, 13.744444444444444)","(81.0, 150.0, 142.67857142857142)","(19.0, 27.0, 26.633802816901408)","(41.0, 70.0, 66.30434782608695)","(3.2, 3.65, 3.621358543417367)","(2.45, 2.8, 2.7804484304932733)"
07-01-2023 13:28:52.450313,"(41.0, 70.0, 68.9)","(4.0, 4.6, 4.594285714285714)","(11.0, 14.0, 13.744444444444444)","(81.0, 150.0, 142.67857142857142)","(19.0, 27.0, 26.633802816901408)","(41.0, 70.0, 66.30434782608695)","(3.2, 3.65, 3.621358543417367)","(2.45, 2.8, 2.777142857142857)"
07-01-2023 13:28:53.613596,"(41.0, 70.0, 68.9)","(4.0, 4.6, 4.594285714285714)","(11.0, 14.0, 13.823529411764707)","(81.0, 150.0, 142.67857142857142)","(19.0, 27.0, 26.633802816901408)","(41.0, 70.0, 66.30434782608695)","(3.2, 3.65, 3.621358543417367)","(2.45, 2.78, 2.777142857142857)"
07-01-2023 13:28:54.777303,"(41.0, 70.0, 68.85416666666667)","(4.0, 4.6, 4.576033057851239)","(11.0, 14.0, 13.866666666666667)","(81.0, 150.0, 142.67857142857142)","(19.0, 27.0, 26.633802816901408)","(41.0, 70.0, 66.30434782608695)","(3.2, 3.65, 3.62026825633383)","(2.45, 2.78, 2.777099236641221)"
07-01-2023 13:28:55.937203,"(41.0, 70.0, 68.85416666666667)","(4.0, 4.6, 4.576033057851239)","(11.0, 14.0, 13.866666666666667)","(81.0, 150.0, 142.0)","(19.0, 27.0, 26.652173913043477)","(41.0, 70.0, 66.36363636363636)","(3.2, 3.65, 3.620731707317073)","(2.45, 2.78, 2.771111111111111)"
07-01-2023 13:28:57.151804,"(41.0, 70.0, 68.93617021276596)","(4.0, 4.6, 4.573895582329317)","(11.0, 14.0, 13.105263157894736)","(81.0, 150.0, 142.0)","(19.0, 27.0, 26.652173913043477)","(41.0, 70.0, 66.66666666666667)","(3.2, 3.65, 3.6207865168539324)","(2.45, 2.8, 2.7746198830409354)"
07-01-2023 13:28:58.311041,"(41.0, 70.0, 68.93617021276596)","(4.0, 4.6, 4.576014760147602)","(11.0, 13.5, 13.454545454545455)","(81.0, 150.0, 142.0408163265306)","(19.0, 27.0, 26.65714285714286)","(41.0, 70.0, 66.66666666666667)","(3.2, 3.65, 3.6235008103727715)","(2.45, 2.78, 2.7748022598870055)"
07-01-2023 13:28:59.435741,"(41.0, 75.0, 71.22641509433963)","(4.0, 4.6, 4.576454293628808)","(11.0, 14.0, 13.62962962962963)","(81.0, 150.0, 142.0408163265306)","(19.0, 27.0, 26.65714285714286)","(41.0, 70.0, 66.66666666666667)","(3.2, 3.65, 3.625669642857143)","(2.4, 2.78, 2.773030303030303)"
07-01-2023 13:29:00.537574,"(41.0, 75.0, 71.22641509433963)","(4.0, 4.6, 4.577748691099476)","(11.0, 14.0, 13.6875)","(81.0, 150.0, 142.0)","(19.0, 27.0, 26.65714285714286)","(41.0, 70.0, 66.66666666666667)","(3.2, 3.65, 3.631741935483871)","(2.4, 2.78, 2.749009009009009)"
07-01-2023 13:29:01.794545,"(41.0, 75.0, 71.22641509433963)","(4.0, 4.6, 4.5130718954248366)","(11.0, 14.0, 13.618181818181817)","(81.0, 150.0, 142.35294117647058)","(19.0, 27.0, 26.65753424657534)","(41.0, 70.0, 66.66666666666667)","(3.2, 3.65, 3.631404958677686)","(2.4, 2.76, 2.7468817204301077)"
07-01-2023 13:29:03.075691,"(41.0, 75.0, 71.1864406779661)","(4.0, 4.7, 4.604983388704318)","(11.0, 14.0, 13.618181818181817)","(81.0, 150.0, 141.52173913043478)","(19.0, 27.0, 26.65753424657534)","(41.0, 70.0, 66.66666666666667)","(3.2, 3.65, 3.631404958677686)","(2.4, 2.76, 2.7468817204301077)"
07-01-2023 13:29:04.363355,"(41.0, 75.0, 71.1864406779661)","(4.0, 4.7, 4.604983388704318)","(11.0, 14.0, 13.618181818181817)","(81.0, 150.0, 141.42857142857142)","(19.0, 27.0, 26.65753424657534)","(41.0, 70.0, 66.66666666666667)","(3.2, 3.65, 3.6313278008298755)","(2.4, 2.76, 2.7472727272727275)"
07-01-2023 13:29:05.850005,"(41.0, 75.0, 71.1864406779661)","(4.0, 4.7, 4.61326860841424)","(11.0, 14.0, 13.618181818181817)","(81.0, 150.0, 140.8695652173913)","(19.0, 27.0, 26.65753424657534)","(41.0, 70.0, 66.66666666666667)","(3.2, 3.65, 3.6313278008298755)","(2.4, 2.76, 2.738490566037736)"
07-01-2023 13:29:07.012919,"(41.0, 75.0, 71.1864406779661)","(4.0, 4.7, 4.638812785388128)","(11.0, 14.0, 13.75)","(81.0, 150.0, 140.83333333333334)","(19.0, 27.0, 26.65753424657534)","(41.0, 70.0, 66.76470588235294)","(3.2, 3.65, 3.586320754716981)","(2.4, 2.76, 2.727843137254902)"
07-01-2023 13:29:08.324449,"(41.0, 75.0, 71.1864406779661)","(4.0, 4.7, 4.651005484460694)","(11.0, 14.0, 14.175675675675675)","(81.0, 150.0, 141.42857142857142)","(19.0, 27.0, 26.71264367816092)","(41.0, 70.0, 67.6086956521739)","(3.2, 3.65, 3.601505016722408)","(2.4, 2.76, 2.749090909090909)"
07-01-2023 13:29:09.521940,"(41.0, 75.0, 71.1864406779661)","(4.0, 4.7, 4.651005484460694)","(11.0, 14.5, 14.175675675675675)","(81.0, 150.0, 142.05882352941177)","(19.0, 27.0, 26.71264367816092)","(41.0, 70.0, 67.6086956521739)","(3.2, 3.65, 3.6019071310116084)","(2.4, 2.76, 2.749090909090909)"
07-01-2023 13:29:10.772578,"(41.0, 75.0, 71.1864406779661)","(4.0, 4.7, 4.678425655976676)","(11.0, 14.5, 14.03191489361702)","(81.0, 150.0, 142.05882352941177)","(19.0, 27.0, 26.71264367816092)","(41.0, 70.0, 67.6086956521739)","(3.2, 3.65, 3.6019071310116084)","(2.4, 2.76, 2.749090909090909)"
07-01-2023 13:29:11.962390,"(41.0, 75.0, 71.1864406779661)","(4.0, 4.7, 4.678425655976676)","(11.0, 14.5, 14.03191489361702)","(81.0, 150.0, 142.05882352941177)","(19.0, 27.0, 26.71264367816092)","(41.0, 70.0, 67.6086956521739)","(3.2, 3.65, 3.5869976359338063)","(2.4, 2.76, 2.752)"
07-01-2023 13:29:13.178179,"(41.0, 75.0, 71.1864406779661)","(4.0, 4.7, 4.643621399176954)","(11.0, 14.5, 14.071428571428571)","(81.0, 150.0, 143.63636363636363)","(19.0, 27.0, 26.896103896103895)","(41.0, 70.0, 68.75)","(3.2, 3.6, 3.60363196125908)","(2.4, 2.76, 2.7034862385321103)"
07-01-2023 13:29:14.418640,"(41.0, 75.0, 71.49122807017544)","(4.0, 4.8, 4.713692307692308)","(11.0, 14.5, 14.027777777777779)","(81.0, 150.0, 143.8709677419355)","(19.0, 27.0, 26.88888888888889)","(41.0, 70.0, 68.75)","(3.2, 3.65, 3.60363196125908)","(2.4, 2.72, 2.707260273972603)"
07-01-2023 13:29:15.617593,"(41.0, 75.0, 71.0)","(4.0, 4.8, 4.723880597014926)","(11.0, 14.5, 14.215686274509803)","(81.0, 150.0, 144.41176470588235)","(19.0, 27.0, 26.785714285714285)","(41.0, 70.0, 68.86363636363636)","(3.2, 3.65, 3.6109406952965237)","(2.4, 2.72, 2.6908695652173913)"
07-01-2023 13:29:16.760070,"(41.0, 75.0, 71.03448275862068)","(4.0, 4.8, 4.723880597014926)","(11.0, 14.5, 14.197916666666666)","(81.0, 150.0, 144.41176470588235)","(19.0, 27.0, 26.77358490566038)","(41.0, 70.0, 68.86363636363636)","(3.2, 3.65, 3.6109406952965237)","(2.4, 2.7, 2.69125)"
07-01-2023 13:29:17.940969,"(41.0, 75.0, 71.03448275862068)","(4.0, 4.8, 4.723569482288829)","(11.0, 14.5, 14.197916666666666)","(81.0, 150.0, 144.16666666666666)","(19.0, 27.0, 26.77358490566038)","(41.0, 70.0, 68.86363636363636)","(3.2, 3.65, 3.611491935483871)","(2.4, 2.7, 2.69125)"
