,Magic Tale,Mine Master,Alvin Rose,Casino Rose,Psychotic Babe,Sort Of Sublime,Wickham
11-01-2023 12:34:20.538237,"(2.35, 3.05, 3.0374999999999996)","(10.0, 11.0, 10.538461538461538)","(3.3, 3.65, 3.6289473684210525)","(26.0, 34.0, 31.625)","(3.4, 4.7, 4.569565217391305)","(19.0, 30.0, 28.75)","(31.0, 75.0, 72.0)"
11-01-2023 12:34:21.659296,"(2.35, 3.05, 3.0374999999999996)","(10.0, 11.0, 10.538461538461538)","(3.3, 3.65, 3.6136363636363633)","(26.0, 32.0, 31.625)","(3.4, 4.7, 4.657142857142857)","(19.0, 30.0, 28.75)","(31.0, 75.0, 74.30555555555556)"
11-01-2023 12:34:22.906160,"(2.35, 3.05, 3.0374999999999996)","(10.0, 11.0, 10.538461538461538)","(3.3, 3.65, 3.515)","(26.0, 32.0, 31.4)","(3.4, 4.8, 4.694117647058824)","(19.0, 30.0, 27.857142857142858)","(31.0, 85.0, 74.30555555555556)"
11-01-2023 12:34:24.117994,"(2.35, 3.1, 3.0176470588235293)","(10.0, 11.0, 10.538461538461538)","(3.3, 3.55, 3.5374999999999996)","(26.0, 32.0, 29.75)","(3.4, 4.8, 4.718181818181818)","(19.0, 30.0, 28.75)","(31.0, 85.0, 74.30555555555556)"
11-01-2023 12:34:25.323150,"(2.35, 3.05, 3.025)","(10.0, 11.0, 10.538461538461538)","(3.3, 3.55, 3.539285714285714)","(26.0, 32.0, 29.724137931034484)","(3.4, 4.8, 4.714285714285714)","(19.0, 30.0, 27.857142857142858)","(31.0, 85.0, 70.65217391304348)"
11-01-2023 12:34:26.590768,"(2.35, 3.1, 3.058823529411765)","(10.0, 11.0, 10.571428571428571)","(3.3, 3.55, 3.5157894736842104)","(26.0, 32.0, 29.571428571428573)","(3.4, 4.8, 4.65)","(19.0, 30.0, 28.75)","(31.0, 85.0, 75.0)"
11-01-2023 12:34:27.870032,"(2.35, 3.1, 3.066666666666667)","(10.0, 11.0, 10.615384615384615)","(3.3, 3.55, 3.5010204081632654)","(26.0, 32.0, 29.571428571428573)","(3.4, 4.8, 4.636842105263158)","(19.0, 30.0, 27.857142857142858)","(31.0, 85.0, 75.0)"
11-01-2023 12:34:29.523361,"(2.35, 3.1, 3.05625)","(10.0, 11.0, 10.81132075471698)","(3.3, 3.55, 3.5270270270270268)","(26.0, 32.0, 29.571428571428573)","(3.5, 4.7, 4.685714285714286)","(19.0, 30.0, 28.75)","(31.0, 85.0, 75.0)"
11-01-2023 12:34:30.943792,"(2.35, 3.15, 3.033333333333333)","(10.0, 11.0, 10.81132075471698)","(3.3, 3.55, 3.5209302325581393)","(26.0, 32.0, 29.875)","(3.5, 4.7, 4.68)","(19.0, 30.0, 27.857142857142858)","(31.0, 85.0, 75.0)"
11-01-2023 12:34:32.224474,"(2.35, 3.1, 3.033333333333333)","(10.0, 11.0, 10.81132075471698)","(3.3, 3.55, 3.5374999999999996)","(26.0, 32.0, 36.8)","(3.5, 4.7, 4.564285714285714)","(19.0, 30.0, 28.75)","(31.0, 85.0, 76.17647058823529)"
11-01-2023 12:34:33.438369,"(2.35, 3.1, 3.025)","(10.0, 11.0, 10.764705882352942)","(3.3, 3.55, 3.5074074074074075)","(26.0, 38.0, 32.0)","(3.5, 4.6, 4.536842105263158)","(19.0, 30.0, 27.857142857142858)","(31.0, 85.0, 75.0)"
11-01-2023 12:34:34.657965,"(2.35, 3.1, 3.033333333333333)","(10.0, 11.0, 10.75)","(3.3, 3.6, 3.5528481012658224)","(26.0, 40.0, 30.896551724137932)","(3.5, 4.6, 4.537931034482758)","(19.0, 30.0, 28.75)","(31.0, 85.0, 76.1764705882353)"
11-01-2023 12:34:35.946350,"(2.35, 3.1, 3.0571428571428574)","(10.0, 11.5, 11.14)","(3.3, 3.6, 3.533333333333333)","(26.0, 40.0, 30.896551724137932)","(3.5, 4.6, 4.557142857142857)","(19.0, 30.0, 27.857142857142858)","(31.0, 85.0, 74.28571428571428)"
11-01-2023 12:34:37.403810,"(2.35, 3.1, 3.0470588235294116)","(10.0, 11.5, 11.14)","(3.3, 3.55, 3.5083333333333333)","(26.0, 40.0, 29.846153846153847)","(3.5, 4.7, 4.66)","(19.0, 30.0, 26.363636363636363)","(31.0, 80.0, 71.0)"
11-01-2023 12:34:38.735878,"(2.35, 3.1, 3.08)","(10.0, 11.5, 11.14)","(3.3, 3.55, 3.48)","(26.0, 40.0, 30.5)","(3.5, 4.7, 4.685714285714286)","(19.0, 30.0, 24.647058823529413)","(31.0, 80.0, 72.94117647058823)"
11-01-2023 12:34:40.053735,"(2.35, 3.1, 3.0846153846153848)","(10.0, 11.5, 10.95)","(3.3, 3.5, 3.4571428571428573)","(26.0, 40.0, 30.5)","(3.5, 4.8, 4.66)","(19.0, 30.0, 23.5)","(31.0, 80.0, 72.94117647058823)"
11-01-2023 12:34:41.345590,"(2.35, 3.15, 3.132142857142857)","(10.0, 12.0, 11.392857142857142)","(3.3, 3.5, 3.4545454545454546)","(26.0, 40.0, 30.5)","(3.5, 4.7, 4.557142857142857)","(19.0, 30.0, 25.210526315789473)","(31.0, 80.0, 71.0)"
11-01-2023 12:34:42.550583,"(2.35, 3.15, 3.1148936170212767)","(10.0, 11.5, 11.55)","(3.3, 3.5, 3.5042857142857144)","(26.0, 40.0, 30.5)","(3.5, 4.7, 4.667857142857143)","(19.0, 30.0, 25.210526315789473)","(31.0, 80.0, 72.94117647058823)"
11-01-2023 12:34:43.676987,"(2.35, 3.1, 3.0076923076923077)","(10.0, 12.0, 11.55)","(3.3, 3.55, 3.524)","(26.0, 40.0, 30.5)","(3.5, 4.7, 4.67)","(19.0, 30.0, 26.208333333333332)","(31.0, 80.0, 72.94117647058823)"
11-01-2023 12:34:44.798801,"(2.35, 3.05, 3.022)","(10.0, 11.5, 11.4375)","(3.3, 3.55, 3.5206896551724136)","(26.0, 40.0, 30.5)","(3.5, 4.7, 4.622580645161291)","(19.0, 30.0, 25.210526315789473)","(31.0, 80.0, 72.94117647058823)"
11-01-2023 12:34:46.077312,"(2.35, 3.05, 3.022)","(10.0, 11.5, 11.433333333333334)","(3.3, 3.55, 3.5421052631578944)","(26.0, 40.0, 30.5)","(3.5, 4.7, 4.6571428571428575)","(19.0, 30.0, 24.428571428571427)","(31.0, 80.0, 72.94117647058823)"
11-01-2023 12:34:47.361622,"(2.35, 2.94, 2.9266666666666667)","(10.0, 12.0, 11.680851063829786)","(3.3, 3.55, 3.5428571428571427)","(26.0, 40.0, 30.476190476190474)","(3.5, 4.7, 4.666666666666667)","(19.0, 30.0, 24.428571428571427)","(31.0, 80.0, 73.33333333333333)"
11-01-2023 12:34:48.648962,"(2.4, 2.92, 2.91)","(10.0, 12.0, 11.744186046511627)","(3.2, 3.55, 3.5095238095238095)","(26.0, 40.0, 30.476190476190474)","(3.6, 4.7, 4.683333333333334)","(19.0, 30.0, 25.5)","(31.0, 80.0, 75.0)"
11-01-2023 12:34:49.904046,"(2.4, 2.94, 2.91)","(10.0, 12.0, 11.744186046511627)","(3.2, 3.6, 3.510059171597633)","(26.0, 40.0, 30.476190476190474)","(3.6, 4.7, 4.690909090909091)","(19.0, 30.0, 26.869565217391305)","(31.0, 80.0, 75.0)"
11-01-2023 12:34:51.107048,"(2.4, 2.92, 2.893333333333333)","(10.0, 12.0, 11.78048780487805)","(3.2, 3.6, 3.5166666666666666)","(26.0, 40.0, 30.5)","(3.6, 4.7, 4.723529411764706)","(19.0, 30.0, 30.666666666666668)","(31.0, 80.0, 75.0)"
11-01-2023 12:34:52.314386,"(2.4, 2.94, 2.9228571428571426)","(10.0, 12.0, 11.76923076923077)","(3.2, 3.55, 3.5428571428571427)","(26.0, 40.0, 33.0)","(3.6, 4.9, 4.672727272727273)","(19.0, 34.0, 27.692307692307693)","(31.0, 80.0, 75.0)"
11-01-2023 12:34:53.518517,"(2.4, 2.98, 2.9233333333333333)","(10.0, 12.0, 11.76923076923077)","(3.2, 3.6, 3.5625)","(26.0, 36.0, 33.0)","(3.6, 4.8, 4.704)","(19.0, 32.0, 29.375)","(31.0, 80.0, 75.0)"
11-01-2023 12:34:54.711746,"(2.4, 2.98, 2.9027118644067795)","(10.0, 12.0, 11.462962962962964)","(3.2, 3.6, 3.5625)","(26.0, 36.0, 33.0)","(3.6, 4.8, 4.771428571428571)","(19.0, 30.0, 27.4)","(31.0, 80.0, 70.0)"
11-01-2023 12:34:55.914246,"(2.4, 2.96, 2.9066666666666667)","(10.0, 12.0, 11.472727272727273)","(3.2, 3.6, 3.432352941176471)","(26.0, 36.0, 33.0)","(3.6, 4.8, 4.886666666666667)","(19.0, 28.0, 25.6)","(31.0, 80.0, 70.0)"
11-01-2023 12:34:57.199405,"(2.4, 2.96, 2.925)","(10.0, 12.0, 11.462962962962964)","(3.2, 3.45, 3.420560747663551)","(26.0, 36.0, 31.2)","(3.6, 4.9, 4.883333333333333)","(19.0, 26.0, 24.8)","(31.0, 80.0, 73.33333333333333)"
11-01-2023 12:34:58.473640,"(2.4, 2.96, 2.924)","(10.0, 12.0, 11.535714285714286)","(3.2, 3.5, 3.51875)","(26.0, 36.0, 30.857142857142858)","(3.6, 5.0, 5.080645161290322)","(19.0, 26.0, 24.5)","(31.0, 80.0, 70.0)"
11-01-2023 12:34:59.672931,"(2.4, 2.84, 2.8023529411764705)","(10.0, 12.0, 11.535714285714286)","(3.2, 3.6, 3.5435897435897434)","(26.0, 36.0, 30.75)","(3.6, 5.1, 5.071428571428571)","(19.0, 26.0, 24.5)","(31.0, 80.0, 70.0)"
11-01-2023 12:35:01.239647,"(2.4, 2.82, 2.796)","(10.0, 12.0, 11.563636363636364)","(3.2, 3.6, 3.3676470588235294)","(26.0, 36.0, 30.857142857142858)","(3.6, 5.1, 5.166666666666666)","(19.0, 26.0, 26.5)","(31.0, 80.0, 71.11111111111111)"
11-01-2023 12:35:02.793058,"(2.4, 2.82, 2.818064516129032)","(10.0, 12.0, 11.72972972972973)","(3.2, 3.45, 3.4472222222222224)","(26.0, 36.0, 30.857142857142858)","(3.6, 5.3, 5.109523809523809)","(19.0, 29.0, 25.8)","(31.0, 80.0, 76.0)"
11-01-2023 12:35:04.266326,"(2.4, 2.84, 2.833939393939394)","(10.0, 12.0, 11.72972972972973)","(3.2, 3.45, 3.4115384615384614)","(26.0, 36.0, 30.857142857142858)","(3.7, 5.3, 5.1)","(19.0, 27.0, 24.857142857142858)","(31.0, 80.0, 76.25)"
11-01-2023 12:35:05.654057,"(2.3, 2.88, 2.854285714285714)","(9.0, 12.0, 11.72972972972973)","(3.2, 3.5, 3.4104166666666664)","(26.0, 36.0, 30.857142857142858)","(3.7, 5.3, 5.207142857142857)","(19.0, 27.0, 24.857142857142858)","(31.0, 80.0, 76.25)"
11-01-2023 12:35:07.295287,"(2.3, 2.86, 2.8307692307692305)","(9.0, 12.0, 11.714285714285714)","(3.2, 3.45, 3.4233333333333333)","(26.0, 36.0, 30.857142857142858)","(3.7, 5.4, 5.266666666666667)","(19.0, 27.0, 25.5)","(31.0, 80.0, 76.25)"
11-01-2023 12:35:08.814252,"(2.3, 2.84, 2.824)","(9.0, 12.0, 11.357142857142858)","(3.2, 3.45, 3.4073529411764705)","(26.0, 36.0, 30.857142857142858)","(3.7, 5.4, 5.311111111111112)","(19.0, 27.0, 25.5)","(31.0, 80.0, 76.25)"
11-01-2023 12:35:10.153701,"(2.3, 2.84, 2.818461538461538)","(9.0, 12.0, 11.470588235294118)","(3.2, 3.45, 3.4039682539682543)","(26.0, 36.0, 30.857142857142858)","(3.7, 5.4, 5.311111111111112)","(19.0, 27.0, 26.0)","(31.0, 80.0, 76.25)"
11-01-2023 12:35:11.467372,"(2.3, 2.84, 2.828333333333333)","(9.0, 12.0, 11.470588235294118)","(3.2, 3.45, 3.4039682539682543)","(26.0, 36.0, 30.857142857142858)","(3.7, 5.4, 5.457142857142857)","(19.0, 27.0, 29.0)","(31.0, 80.0, 76.25)"
11-01-2023 12:35:12.843097,"(2.3, 2.84, 2.8049999999999997)","(9.0, 12.0, 11.470588235294118)","(3.2, 3.45, 3.406716417910448)","(26.0, 36.0, 30.857142857142858)","(3.7, 5.5, 5.457142857142857)","(19.0, 30.0, 27.923076923076923)","(31.0, 80.0, 76.25)"
11-01-2023 12:35:14.228623,"(2.3, 2.82, 2.8129411764705883)","(9.0, 12.0, 11.526315789473685)","(3.2, 3.45, 3.4000000000000004)","(26.0, 36.0, 30.6)","(3.7, 5.5, 5.36875)","(19.0, 32.0, 29.5)","(31.0, 80.0, 76.25)"
11-01-2023 12:35:15.711478,"(2.3, 2.82, 2.813333333333333)","(9.0, 12.0, 11.571428571428571)","(3.2, 3.45, 3.41)","(26.0, 36.0, 30.375)","(3.7, 5.5, 5.36875)","(19.0, 32.0, 30.0)","(31.0, 80.0, 76.25)"
11-01-2023 12:35:17.190462,"(2.3, 2.84, 2.8070967741935484)","(9.0, 12.0, 11.571428571428571)","(3.2, 3.45, 3.4055555555555554)","(26.0, 36.0, 30.375)","(3.7, 5.5, 5.427586206896552)","(19.0, 32.0, 29.0)","(31.0, 80.0, 73.6842105263158)"
11-01-2023 12:35:18.444038,"(2.3, 2.82, 2.7866666666666666)","(9.0, 12.0, 11.571428571428571)","(3.2, 3.45, 3.5441666666666665)","(26.0, 36.0, 29.4375)","(3.7, 5.5, 5.383333333333333)","(19.0, 32.0, 28.818181818181817)","(31.0, 80.0, 73.6842105263158)"
11-01-2023 12:35:19.711561,"(2.3, 2.78, 2.7704761904761903)","(9.0, 12.0, 11.3)","(3.2, 3.55, 3.5416666666666665)","(26.0, 36.0, 29.4375)","(3.7, 5.5, 5.347826086956522)","(19.0, 32.0, 28.818181818181817)","(31.0, 80.0, 73.6842105263158)"
11-01-2023 12:35:20.978117,"(2.3, 2.78, 2.780952380952381)","(9.0, 12.0, 11.333333333333334)","(3.2, 3.55, 3.4787878787878785)","(26.0, 36.0, 30.75)","(3.7, 5.4, 5.325925925925926)","(19.0, 32.0, 30.0)","(31.0, 80.0, 73.6842105263158)"
11-01-2023 12:35:22.413703,"(2.3, 2.8, 2.784313725490196)","(9.0, 12.0, 11.542857142857143)","(3.2, 3.5, 3.5272727272727273)","(26.0, 36.0, 30.842105263157894)","(3.8, 5.4, 4.742424242424242)","(19.0, 32.0, 29.22222222222222)","(31.0, 80.0, 73.6842105263158)"
11-01-2023 12:35:23.808629,"(2.3, 2.9, 2.8815384615384616)","(9.0, 12.0, 11.542857142857143)","(3.1, 3.55, 3.534375)","(26.0, 36.0, 31.545454545454547)","(3.8, 4.9, 4.729411764705882)","(19.0, 32.0, 29.82608695652174)","(31.0, 80.0, 71.30434782608695)"
11-01-2023 12:35:25.145105,"(2.3, 2.94, 2.9355555555555557)","(9.0, 12.0, 11.475)","(3.1, 3.55, 3.4753424657534246)","(26.0, 36.0, 31.916666666666668)","(3.8, 4.8, 4.682051282051281)","(19.0, 32.0, 29.82608695652174)","(31.0, 80.0, 71.30434782608695)"
11-01-2023 12:35:26.453889,"(2.3, 2.98, 2.9699999999999998)","(9.0, 12.0, 11.527777777777779)","(3.1, 3.5, 3.4785714285714286)","(26.0, 36.0, 30.75)","(3.8, 4.8, 4.71)","(19.0, 32.0, 29.82608695652174)","(31.0, 80.0, 71.30434782608695)"
11-01-2023 12:35:27.782929,"(2.3, 2.94, 2.9357142857142855)","(9.0, 12.0, 11.527777777777779)","(3.1, 3.5, 3.4785714285714286)","(26.0, 36.0, 30.75)","(3.8, 4.8, 4.6358490566037736)","(19.0, 32.0, 29.82608695652174)","(31.0, 80.0, 76.0)"
11-01-2023 12:35:29.098158,"(2.4, 2.96, 2.956)","(9.0, 12.0, 11.585365853658537)","(3.1, 3.5, 3.4703947368421053)","(21.0, 36.0, 32.5)","(3.9, 4.8, 4.682608695652174)","(19.0, 32.0, 29.82608695652174)","(31.0, 80.0, 78.46153846153847)"
11-01-2023 12:35:30.387822,"(2.4, 2.98, 2.9725)","(9.0, 12.0, 11.585365853658537)","(3.1, 3.5, 3.469135802469136)","(21.0, 36.0, 31.333333333333332)","(3.9, 4.7, 4.677777777777778)","(19.0, 32.0, 29.82608695652174)","(31.0, 80.0, 78.46153846153847)"
11-01-2023 12:35:31.682444,"(2.4, 3.0, 2.968695652173913)","(9.0, 12.0, 11.585365853658537)","(3.1, 3.5, 3.4733766233766237)","(21.0, 36.0, 31.333333333333332)","(3.8, 4.7, 4.64)","(19.0, 32.0, 29.82608695652174)","(31.0, 80.0, 91.11111111111111)"
11-01-2023 12:35:32.963719,"(2.4, 3.05, 3.022)","(9.0, 12.0, 11.585365853658537)","(3.1, 3.5, 3.4733766233766237)","(21.0, 36.0, 30.473684210526315)","(3.8, 4.7, 4.6034482758620685)","(19.0, 32.0, 30.285714285714285)","(31.0, 95.0, 88.8)"
11-01-2023 12:35:34.270784,"(2.4, 2.98, 2.975)","(9.0, 12.0, 11.54054054054054)","(3.1, 3.5, 3.4686666666666666)","(21.0, 36.0, 32.5)","(3.8, 4.7, 4.620833333333333)","(19.0, 32.0, 29.428571428571427)","(31.0, 90.0, 70.0)"
11-01-2023 12:35:35.738436,"(2.4, 3.05, 3.006666666666667)","(9.0, 12.0, 11.56)","(3.1, 3.5, 3.4716216216216216)","(21.0, 34.0, 31.692307692307693)","(3.8, 4.7, 4.613513513513513)","(19.0, 32.0, 30.11764705882353)","(31.0, 90.0, 76.12903225806451)"
11-01-2023 12:35:37.081372,"(2.4, 3.05, 3.006666666666667)","(9.0, 12.0, 11.56)","(3.1, 3.5, 3.470422535211268)","(21.0, 34.0, 31.428571428571427)","(3.8, 4.7, 4.628947368421052)","(19.0, 32.0, 29.8)","(31.0, 85.0, 74.81481481481481)"
11-01-2023 12:35:38.447068,"(2.4, 3.05, 3.0346153846153845)","(9.0, 12.0, 11.53191489361702)","(3.1, 3.5, 3.469078947368421)","(21.0, 34.0, 31.428571428571427)","(3.8, 4.7, 4.594444444444444)","(19.0, 30.0, 29.5)","(31.0, 85.0, 73.04347826086956)"
11-01-2023 12:35:39.782690,"(2.4, 3.05, 3.0157894736842104)","(9.0, 12.0, 11.53191489361702)","(3.1, 3.5, 3.469811320754717)","(21.0, 34.0, 31.428571428571427)","(3.8, 4.7, 4.422297297297297)","(19.0, 30.0, 29.5)","(31.0, 85.0, 78.46153846153847)"
11-01-2023 12:35:41.078736,"(2.45, 3.1, 3.025)","(9.0, 12.0, 11.67741935483871)","(3.1, 3.5, 3.479090909090909)","(21.0, 34.0, 31.6)","(3.8, 4.5, 4.402962962962963)","(19.0, 30.0, 29.63157894736842)","(31.0, 80.0, 78.46153846153847)"
11-01-2023 12:35:42.560984,"(2.45, 3.15, 3.09)","(9.0, 12.0, 11.866666666666667)","(3.1, 3.5, 3.4923076923076923)","(21.0, 34.0, 31.6)","(3.8, 4.5, 4.390000000000001)","(19.0, 32.0, 28.5)","(31.0, 80.0, 78.33333333333334)"
11-01-2023 12:35:43.945612,"(2.45, 3.15, 3.123170731707317)","(9.0, 12.0, 11.866666666666667)","(3.1, 3.5, 3.5243243243243243)","(21.0, 34.0, 31.6)","(3.8, 4.4, 4.3517241379310345)","(19.0, 32.0, 28.53846153846154)","(31.0, 80.0, 78.75)"
11-01-2023 12:35:45.247916,"(2.45, 3.15, 3.123170731707317)","(9.0, 12.0, 11.88888888888889)","(3.1, 3.55, 3.477906976744186)","(21.0, 34.0, 31.428571428571427)","(3.8, 4.4, 4.3517241379310345)","(19.0, 32.0, 28.53846153846154)","(31.0, 80.0, 78.75)"
11-01-2023 12:35:46.562751,"(2.45, 3.15, 3.123170731707317)","(9.0, 12.0, 11.88888888888889)","(3.1, 3.5, 3.482967032967033)","(21.0, 34.0, 31.428571428571427)","(3.8, 4.4, 4.291304347826087)","(19.0, 32.0, 28.176470588235293)","(31.0, 80.0, 70.22727272727272)"
11-01-2023 12:35:47.937474,"(2.45, 3.2, 3.1470588235294117)","(9.0, 12.0, 11.46808510638298)","(3.1, 3.5, 3.450793650793651)","(21.0, 34.0, 30.0)","(3.8, 4.4, 4.644827586206897)","(19.0, 29.0, 28.666666666666668)","(31.0, 75.0, 67.14285714285714)"
11-01-2023 12:35:49.251814,"(2.45, 3.15, 3.1044117647058824)","(9.0, 12.0, 11.444444444444445)","(3.1, 3.5, 3.4555555555555557)","(21.0, 32.0, 28.75)","(3.8, 4.7, 4.610526315789474)","(19.0, 29.0, 28.454545454545453)","(31.0, 75.0, 67.14285714285714)"
11-01-2023 12:35:50.531968,"(2.45, 3.15, 3.1044117647058824)","(9.0, 12.0, 11.526315789473685)","(3.1, 3.5, 3.518965517241379)","(21.0, 30.0, 29.11764705882353)","(3.8, 4.7, 4.65)","(19.0, 29.0, 28.428571428571427)","(31.0, 75.0, 67.14285714285714)"
11-01-2023 12:35:51.742700,"(2.45, 3.05, 3.0033333333333334)","(9.0, 12.0, 11.34375)","(3.1, 3.55, 3.5552083333333333)","(21.0, 30.0, 28.846153846153847)","(3.8, 4.7, 4.684)","(19.0, 29.0, 27.76923076923077)","(31.0, 75.0, 66.3157894736842)"
11-01-2023 12:35:53.030816,"(2.45, 2.98, 2.9632558139534884)","(9.0, 11.5, 11.333333333333334)","(3.1, 3.6, 3.509375)","(21.0, 29.0, 28.384615384615383)","(3.8, 4.7, 4.66)","(19.0, 29.0, 28.8)","(31.0, 75.0, 69.47368421052632)"
11-01-2023 12:35:54.281403,"(2.45, 3.05, 2.9899999999999998)","(9.0, 11.5, 11.333333333333334)","(3.1, 3.55, 3.509375)","(21.0, 30.0, 28.52173913043478)","(3.8, 4.7, 4.688235294117647)","(19.0, 29.0, 28.666666666666668)","(31.0, 75.0, 62.04545454545455)"
11-01-2023 12:35:55.571046,"(2.45, 3.05, 3.0106060606060607)","(9.0, 11.0, 10.833333333333334)","(3.1, 3.55, 3.4160633484162894)","(21.0, 30.0, 28.666666666666668)","(3.8, 4.7, 4.793506493506493)","(19.0, 29.0, 28.666666666666668)","(31.0, 75.0, 60.55555555555556)"
11-01-2023 12:35:56.938757,"(2.45, 3.1, 3.0804761904761904)","(9.0, 11.5, 10.807692307692308)","(3.1, 3.45, 3.443525179856115)","(21.0, 30.0, 28.666666666666668)","(3.8, 4.8, 4.8752808988764045)","(19.0, 29.0, 29.428571428571427)","(31.0, 75.0, 68.33333333333333)"
11-01-2023 12:35:58.318869,"(2.45, 3.1, 3.093975903614458)","(9.0, 11.0, 10.766666666666667)","(3.1, 3.45, 3.444160583941606)","(21.0, 30.0, 28.352941176470587)","(3.8, 4.9, 4.84909090909091)","(19.0, 30.0, 28.37837837837838)","(31.0, 70.0, 68.33333333333333)"
11-01-2023 12:35:59.607449,"(2.45, 3.1, 3.093975903614458)","(9.0, 11.0, 10.766666666666667)","(3.1, 3.45, 3.4106382978723406)","(21.0, 30.0, 27.942857142857143)","(3.8, 4.9, 4.857692307692308)","(19.0, 30.0, 28.789473684210527)","(31.0, 70.0, 60.0)"
11-01-2023 12:36:00.855078,"(2.45, 3.15, 3.1221739130434782)","(9.0, 11.0, 10.473684210526315)","(3.1, 3.45, 3.3909090909090907)","(21.0, 30.0, 26.685714285714287)","(3.8, 4.9, 5.0234375)","(19.0, 29.0, 28.25)","(31.0, 70.0, 60.0)"
11-01-2023 12:36:02.218945,"(2.45, 3.15, 3.1)","(9.0, 11.0, 10.441176470588236)","(3.1, 3.4, 3.4089887640449437)","(21.0, 30.0, 28.4)","(3.8, 5.1, 5.044827586206896)","(19.0, 29.0, 27.4)","(31.0, 70.0, 59.44444444444444)"
11-01-2023 12:36:03.615233,"(2.45, 3.1, 3.138709677419355)","(9.0, 11.0, 10.357142857142858)","(3.0, 3.45, 3.3923076923076922)","(21.0, 29.0, 26.647058823529413)","(3.8, 5.1, 5.026000000000001)","(19.0, 28.0, 25.894736842105264)","(31.0, 70.0, 59.44444444444444)"
11-01-2023 12:36:04.984502,"(2.45, 3.2, 3.11)","(9.0, 11.0, 10.375)","(3.0, 3.4, 3.3754237288135593)","(21.0, 29.0, 27.545454545454547)","(3.8, 5.2, 5.1000000000000005)","(19.0, 28.0, 25.11111111111111)","(31.0, 70.0, 59.44444444444444)"
11-01-2023 12:36:06.316552,"(2.45, 3.15, 3.126190476190476)","(9.0, 11.0, 10.573770491803279)","(3.0, 3.4, 3.3426470588235295)","(21.0, 29.0, 27.545454545454547)","(3.8, 5.2, 5.164516129032258)","(19.0, 28.0, 25.6)","(31.0, 70.0, 59.44444444444444)"
11-01-2023 12:36:07.820409,"(2.45, 3.15, 3.1900000000000004)","(9.0, 11.0, 10.333333333333334)","(3.0, 3.35, 3.3423076923076924)","(21.0, 29.0, 27.285714285714285)","(3.8, 5.3, 5.164516129032258)","(19.0, 27.0, 25.785714285714285)","(31.0, 70.0, 59.44444444444444)"
11-01-2023 12:36:09.261945,"(2.45, 3.2, 3.1897727272727274)","(9.0, 11.0, 10.23076923076923)","(3.0, 3.35, 3.342857142857143)","(21.0, 29.0, 27.545454545454547)","(3.8, 5.3, 5.276470588235294)","(19.0, 26.0, 25.727272727272727)","(31.0, 70.0, 59.44444444444444)"
11-01-2023 12:36:10.632623,"(2.45, 3.2, 3.1755102040816325)","(9.0, 11.0, 10.454545454545455)","(3.0, 3.35, 3.348051948051948)","(21.0, 29.0, 27.5)","(3.8, 5.4, 5.2953488372093025)","(19.0, 26.0, 23.833333333333332)","(31.0, 70.0, 56.276595744680854)"
11-01-2023 12:36:12.353899,"(2.5, 3.2, 3.1547169811320757)","(9.0, 10.5, 10.454545454545455)","(3.0, 3.35, 3.288235294117647)","(21.0, 28.0, 27.5)","(3.9, 5.4, 5.333333333333334)","(18.0, 23.0, 22.0)","(31.0, 70.0, 57.30769230769231)"
11-01-2023 12:36:14.164293,"(2.5, 3.2, 3.137878787878788)","(9.0, 10.5, 10.454545454545455)","(3.0, 3.3, 3.3188235294117647)","(21.0, 28.0, 27.5)","(3.9, 5.4, 5.376)","(18.0, 23.0, 22.77777777777778)","(31.0, 70.0, 57.30769230769231)"
11-01-2023 12:36:15.622814,"(2.5, 3.2, 3.1679166666666667)","(9.0, 10.5, 10.314285714285715)","(3.0, 3.4, 3.2982142857142858)","(21.0, 28.0, 26.75)","(3.9, 5.4, 5.485365853658537)","(18.0, 23.0, 22.666666666666668)","(31.0, 70.0, 60.22222222222222)"
11-01-2023 12:36:17.194793,"(2.5, 3.2, 3.163592233009709)","(9.0, 10.5, 10.297297297297296)","(3.0, 3.3, 3.3435483870967744)","(21.0, 28.0, 26.75)","(3.9, 5.5, 5.421739130434783)","(18.0, 23.0, 22.666666666666668)","(31.0, 70.0, 61.25)"
11-01-2023 12:36:18.536451,"(2.5, 3.2, 3.163592233009709)","(9.0, 10.5, 10.305555555555555)","(2.9, 3.35, 3.348101265822785)","(21.0, 28.0, 26.125)","(3.9, 5.5, 5.358333333333333)","(18.0, 23.0, 21.666666666666668)","(31.0, 65.0, 54.72222222222222)"
11-01-2023 12:36:19.909613,"(2.5, 3.2, 3.155357142857143)","(9.0, 10.5, 10.24074074074074)","(2.9, 3.35, 3.3196531791907513)","(21.0, 28.0, 26.125)","(3.9, 5.5, 5.4)","(18.0, 23.0, 21.4)","(31.0, 60.0, 54.72222222222222)"
11-01-2023 12:36:21.318917,"(2.5, 3.2, 3.154268292682927)","(9.0, 10.5, 10.287878787878787)","(2.9, 3.35, 3.3201183431952663)","(21.0, 28.0, 26.125)","(4.0, 5.5, 5.3730769230769235)","(18.0, 23.0, 21.4)","(31.0, 60.0, 54.473684210526315)"
11-01-2023 12:36:22.711917,"(2.6, 3.2, 3.154268292682927)","(9.0, 10.5, 10.287878787878787)","(2.9, 3.35, 3.323170731707317)","(21.0, 28.0, 26.125)","(4.0, 5.5, 5.352631578947368)","(18.0, 23.0, 21.22222222222222)","(31.0, 60.0, 54.0)"
