,Nana Jann,Black Edition,Enraged,Prince Pulpogan,Renegade Ruslie,Dundee Fidget,Nash Bale,War Knee
15-12-2022 15:08:51.012078,"(21.0, 65.0, 48.375)","(7.5, 28.0, 14.05)","(12.0, 40.0, 36.0)","(8.5, 13.5, 10.96923076923077)","(21.0, 110.0, 71.0)","(4.2, 7.8, 6.933333333333333)","(8.5, 15.5, 14.0)","(1.85, 2.04, 1.9145454545454546)"
15-12-2022 15:08:52.228373,"(21.0, 65.0, 48.375)","(7.5, 28.0, 14.05)","(12.0, 40.0, 36.0)","(8.5, 13.5, 10.96923076923077)","(21.0, 110.0, 71.0)","(4.2, 7.8, 6.933333333333333)","(8.5, 15.5, 14.0)","(1.85, 2.04, 1.9145454545454546)"
15-12-2022 15:08:53.421289,"(21.0, 65.0, 48.375)","(7.5, 28.0, 14.05)","(12.0, 40.0, 37.27272727272727)","(8.5, 13.5, 10.96923076923077)","(21.0, 110.0, 71.0)","(4.2, 7.8, 6.933333333333333)","(8.5, 15.5, 14.363636363636363)","(1.85, 2.04, 1.9145454545454546)"
15-12-2022 15:08:54.535563,"(21.0, 65.0, 48.375)","(7.5, 28.0, 14.05)","(12.0, 40.0, 37.27272727272727)","(8.5, 13.5, 10.96923076923077)","(21.0, 110.0, 71.0)","(4.2, 7.8, 6.76)","(8.5, 15.5, 14.363636363636363)","(1.85, 2.04, 1.86)"
15-12-2022 15:08:55.645660,"(21.0, 65.0, 48.375)","(7.5, 28.0, 14.05)","(12.0, 40.0, 37.27272727272727)","(8.5, 13.5, 10.96923076923077)","(21.0, 110.0, 71.0)","(4.2, 7.8, 6.933333333333334)","(8.5, 15.5, 14.363636363636363)","(1.85, 2.04, 2.001666666666667)"
15-12-2022 15:08:56.800770,"(21.0, 65.0, 48.375)","(7.5, 28.0, 14.05)","(12.0, 40.0, 37.27272727272727)","(8.5, 13.5, 10.96923076923077)","(21.0, 110.0, 71.0)","(4.2, 7.8, 6.968421052631579)","(8.5, 15.5, 14.363636363636363)","(1.85, 2.04, 2.001666666666667)"
15-12-2022 15:08:57.955089,"(21.0, 65.0, 48.375)","(7.5, 28.0, 14.05)","(12.0, 40.0, 37.27272727272727)","(8.5, 13.5, 10.96923076923077)","(21.0, 110.0, 71.0)","(4.2, 7.6, 6.968421052631579)","(8.5, 15.5, 14.363636363636363)","(1.85, 2.04, 2.001666666666667)"
15-12-2022 15:08:59.175154,"(21.0, 65.0, 48.375)","(7.5, 28.0, 14.05)","(12.0, 40.0, 37.27272727272727)","(8.5, 13.5, 10.96923076923077)","(21.0, 110.0, 71.0)","(4.2, 7.6, 6.968421052631579)","(8.5, 15.5, 14.363636363636363)","(1.85, 2.04, 2.001666666666667)"
15-12-2022 15:09:00.351572,"(21.0, 65.0, 48.375)","(7.5, 28.0, 14.05)","(12.0, 40.0, 34.0)","(8.5, 13.5, 12.076923076923077)","(21.0, 110.0, 71.0)","(4.2, 7.6, 6.776470588235294)","(8.5, 15.5, 14.0)","(1.85, 2.04, 1.96)"
15-12-2022 15:09:01.561209,"(21.0, 65.0, 48.375)","(7.5, 28.0, 14.05)","(12.0, 40.0, 34.0)","(8.5, 13.0, 12.076923076923077)","(21.0, 110.0, 71.0)","(4.2, 7.6, 6.8)","(8.5, 15.5, 14.0)","(1.85, 2.04, 2.001666666666667)"
15-12-2022 15:09:02.822665,"(21.0, 65.0, 48.375)","(7.5, 28.0, 14.05)","(12.0, 40.0, 36.0)","(8.5, 13.0, 11.666666666666666)","(21.0, 110.0, 71.0)","(4.2, 7.6, 6.8)","(8.5, 15.5, 13.625)","(1.85, 2.04, 2.045714285714286)"
15-12-2022 15:09:04.015802,"(21.0, 65.0, 48.375)","(7.5, 28.0, 14.05)","(12.0, 40.0, 35.0)","(8.5, 13.0, 11.944444444444445)","(21.0, 110.0, 68.4)","(4.2, 7.6, 6.333333333333333)","(8.5, 15.5, 14.363636363636363)","(1.85, 2.14, 1.9315)"
15-12-2022 15:09:05.186977,"(21.0, 65.0, 46.0)","(7.5, 28.0, 14.05)","(12.0, 40.0, 35.0)","(8.5, 13.0, 11.944444444444445)","(21.0, 110.0, 68.4)","(4.2, 7.6, 6.242857142857143)","(8.5, 15.5, 14.607142857142858)","(1.85, 2.12, 1.93609756097561)"
15-12-2022 15:09:06.348894,"(21.0, 65.0, 46.0)","(7.5, 28.0, 14.05)","(12.0, 40.0, 35.0)","(8.5, 13.0, 11.944444444444445)","(21.0, 110.0, 68.4)","(4.2, 7.6, 6.242857142857143)","(8.5, 15.5, 14.607142857142858)","(1.85, 2.12, 1.93609756097561)"
15-12-2022 15:09:07.553221,"(21.0, 65.0, 46.0)","(7.5, 28.0, 14.05)","(12.0, 40.0, 35.0)","(8.5, 13.0, 11.944444444444445)","(21.0, 110.0, 68.4)","(4.2, 7.6, 6.242857142857143)","(8.5, 15.5, 14.607142857142858)","(1.85, 2.12, 2.0167647058823532)"
15-12-2022 15:09:08.743157,"(21.0, 65.0, 39.8)","(7.5, 27.0, 25.549999999999997)","(12.0, 38.0, 34.0)","(8.5, 12.5, 12.1125)","(21.0, 100.0, 86.8)","(4.2, 7.6, 6.891666666666667)","(8.5, 15.0, 14.5)","(1.85, 2.1, 2.0115384615384615)"
15-12-2022 15:09:09.940561,"(21.0, 65.0, 47.0)","(7.5, 27.0, 25.549999999999997)","(12.0, 38.0, 34.66666666666667)","(8.5, 12.5, 12.1125)","(21.0, 100.0, 86.8)","(4.2, 7.6, 6.891666666666667)","(8.5, 15.0, 14.5)","(1.85, 2.1, 2.0115384615384615)"
15-12-2022 15:09:11.194484,"(21.0, 65.0, 40.5)","(7.5, 27.0, 25.549999999999997)","(12.0, 38.0, 33.714285714285715)","(8.5, 12.5, 12.1125)","(21.0, 100.0, 86.8)","(4.2, 7.6, 7.066666666666666)","(8.5, 15.0, 14.5)","(1.85, 2.1, 1.9327272727272728)"
15-12-2022 15:09:12.420425,"(21.0, 65.0, 40.5)","(7.5, 27.0, 25.549999999999997)","(12.0, 38.0, 33.714285714285715)","(8.5, 12.5, 12.1375)","(21.0, 100.0, 86.8)","(4.2, 7.6, 7.066666666666666)","(8.5, 15.0, 15.357142857142858)","(1.85, 2.1, 1.9125925925925926)"
15-12-2022 15:09:13.530487,"(21.0, 65.0, 40.5)","(7.5, 27.0, 25.549999999999997)","(12.0, 38.0, 33.714285714285715)","(8.5, 12.5, 12.1375)","(21.0, 100.0, 91.5)","(4.2, 7.6, 7.066666666666666)","(8.5, 16.0, 15.357142857142858)","(1.85, 2.1, 2.02453125)"
15-12-2022 15:09:14.625126,"(21.0, 65.0, 40.5)","(7.5, 27.0, 25.549999999999997)","(12.0, 38.0, 34.5)","(8.5, 12.5, 11.4)","(21.0, 100.0, 91.5)","(4.2, 7.6, 6.8)","(8.5, 16.0, 15.357142857142858)","(1.85, 2.1, 1.9210526315789473)"
15-12-2022 15:09:15.866402,"(21.0, 65.0, 40.5)","(7.5, 27.0, 25.549999999999997)","(12.0, 38.0, 34.5)","(8.5, 13.0, 11.4)","(21.0, 100.0, 91.5)","(4.2, 7.6, 6.8)","(8.5, 16.0, 15.357142857142858)","(1.85, 2.1, 1.9210526315789473)"
15-12-2022 15:09:17.083656,"(21.0, 65.0, 40.5)","(7.5, 27.0, 25.549999999999997)","(12.0, 38.0, 34.5)","(8.5, 13.0, 11.4)","(21.0, 100.0, 91.5)","(4.2, 7.6, 6.8)","(8.5, 16.0, 15.357142857142858)","(1.85, 2.1, 1.9210526315789473)"
15-12-2022 15:09:18.256282,"(21.0, 65.0, 40.5)","(7.5, 27.0, 25.549999999999997)","(12.0, 38.0, 34.5)","(8.5, 13.0, 11.4)","(21.0, 100.0, 91.5)","(4.2, 7.6, 6.9)","(8.5, 16.0, 15.357142857142858)","(1.85, 2.1, 1.9210526315789473)"
15-12-2022 15:09:19.321746,"(21.0, 65.0, 40.5)","(7.5, 27.0, 25.549999999999997)","(12.0, 38.0, 34.5)","(8.5, 13.0, 11.4)","(21.0, 100.0, 91.5)","(4.2, 7.6, 7.1)","(8.5, 16.0, 15.357142857142858)","(1.85, 2.1, 2.031111111111111)"
15-12-2022 15:09:20.448307,"(21.0, 65.0, 40.5)","(7.5, 27.0, 25.549999999999997)","(12.0, 38.0, 34.5)","(8.5, 13.0, 11.4)","(21.0, 100.0, 91.5)","(4.2, 7.6, 7.1)","(8.5, 16.0, 15.357142857142858)","(1.85, 2.08, 2.031111111111111)"
15-12-2022 15:09:21.624041,"(21.0, 65.0, 40.5)","(7.5, 27.0, 25.549999999999997)","(12.0, 38.0, 34.5)","(8.5, 13.0, 11.4)","(21.0, 100.0, 91.5)","(4.2, 7.6, 7.1)","(8.5, 16.0, 15.357142857142858)","(1.85, 2.08, 2.031111111111111)"
15-12-2022 15:09:22.787350,"(21.0, 65.0, 40.5)","(7.5, 27.0, 25.549999999999997)","(12.0, 38.0, 34.5)","(8.5, 13.0, 11.4)","(21.0, 100.0, 91.5)","(4.2, 7.6, 6.822222222222222)","(8.5, 16.0, 15.357142857142858)","(1.85, 2.08, 2.031111111111111)"
15-12-2022 15:09:24.031591,"(21.0, 65.0, 40.5)","(7.5, 27.0, 25.549999999999997)","(12.0, 38.0, 34.5)","(8.5, 13.0, 11.4)","(21.0, 100.0, 91.5)","(4.2, 7.6, 7.0)","(8.5, 16.0, 16.214285714285715)","(1.85, 2.08, 1.976875)"
15-12-2022 15:09:25.195789,"(21.0, 65.0, 40.5)","(7.5, 27.0, 25.549999999999997)","(12.0, 38.0, 34.5)","(8.5, 13.0, 11.4)","(21.0, 100.0, 91.5)","(4.2, 7.6, 7.0)","(8.5, 17.0, 16.214285714285715)","(1.85, 2.08, 1.976875)"
15-12-2022 15:09:26.355819,"(21.0, 65.0, 40.5)","(7.5, 27.0, 25.549999999999997)","(12.0, 38.0, 34.5)","(8.5, 13.0, 11.4)","(21.0, 100.0, 91.5)","(4.2, 7.6, 7.0)","(8.5, 17.0, 16.214285714285715)","(1.85, 2.08, 2.005)"
15-12-2022 15:09:27.539547,"(21.0, 65.0, 48.2)","(7.5, 27.0, 24.583333333333332)","(12.0, 38.0, 36.0)","(8.5, 13.0, 11.4)","(21.0, 100.0, 91.5)","(4.2, 7.6, 7.0)","(8.5, 17.0, 16.214285714285715)","(1.85, 2.08, 2.005)"
15-12-2022 15:09:28.807413,"(21.0, 65.0, 48.2)","(7.5, 27.0, 24.583333333333332)","(12.0, 38.0, 34.5)","(8.5, 13.0, 11.4)","(21.0, 100.0, 91.5)","(4.2, 7.6, 6.933333333333334)","(8.5, 17.0, 16.214285714285715)","(1.85, 2.08, 2.01)"
15-12-2022 15:09:30.044283,"(21.0, 65.0, 48.2)","(7.5, 27.0, 24.583333333333332)","(12.0, 38.0, 34.5)","(8.5, 13.0, 11.4)","(21.0, 100.0, 91.5)","(4.2, 7.6, 7.0)","(8.5, 17.0, 13.115384615384615)","(1.85, 2.08, 2.01)"
15-12-2022 15:09:31.284834,"(21.0, 65.0, 48.2)","(7.5, 27.0, 24.583333333333332)","(12.0, 38.0, 34.5)","(8.5, 13.0, 11.4)","(21.0, 100.0, 91.5)","(4.2, 7.6, 7.0)","(8.5, 15.0, 13.115384615384615)","(1.85, 2.08, 2.01)"
15-12-2022 15:09:32.432815,"(21.0, 65.0, 48.2)","(7.5, 27.0, 24.583333333333332)","(12.0, 38.0, 34.5)","(8.5, 13.0, 11.0)","(21.0, 100.0, 91.5)","(4.2, 7.6, 6.933333333333334)","(8.5, 15.0, 13.115384615384615)","(1.85, 2.08, 2.0442857142857145)"
15-12-2022 15:09:33.537660,"(21.0, 65.0, 48.2)","(7.5, 27.0, 24.583333333333332)","(12.0, 38.0, 35.83333333333333)","(8.5, 13.0, 11.0)","(21.0, 100.0, 91.5)","(4.2, 7.6, 6.933333333333334)","(8.5, 15.0, 13.115384615384615)","(1.85, 2.08, 2.0442857142857145)"
15-12-2022 15:09:34.607043,"(21.0, 65.0, 48.2)","(7.5, 27.0, 24.583333333333332)","(12.0, 38.0, 35.83333333333333)","(8.5, 13.0, 11.0)","(21.0, 100.0, 91.5)","(4.2, 7.6, 6.933333333333334)","(8.5, 15.0, 13.115384615384615)","(1.85, 2.08, 2.0442857142857145)"
15-12-2022 15:09:35.773788,"(21.0, 65.0, 48.2)","(7.5, 27.0, 24.583333333333332)","(12.0, 38.0, 35.83333333333333)","(8.5, 13.0, 11.0)","(21.0, 100.0, 91.5)","(4.2, 7.6, 7.0)","(8.5, 15.0, 16.214285714285715)","(1.85, 2.08, 2.015)"
15-12-2022 15:09:36.975757,"(21.0, 65.0, 48.2)","(7.5, 27.0, 24.583333333333332)","(12.0, 38.0, 35.81818181818181)","(8.5, 13.0, 11.0)","(21.0, 100.0, 91.5)","(4.2, 7.6, 7.0)","(8.5, 17.0, 16.214285714285715)","(1.85, 2.08, 2.015)"
15-12-2022 15:09:38.333114,"(21.0, 65.0, 48.2)","(7.5, 27.0, 24.583333333333332)","(12.0, 38.0, 35.81818181818181)","(8.5, 13.0, 11.0)","(21.0, 100.0, 91.5)","(4.2, 7.6, 7.0)","(8.5, 17.0, 16.214285714285715)","(1.85, 2.08, 2.015)"
15-12-2022 15:09:39.811813,"(21.0, 65.0, 48.2)","(8.0, 27.0, 24.583333333333332)","(12.0, 38.0, 35.81818181818181)","(8.5, 13.0, 11.0)","(21.0, 100.0, 91.5)","(4.2, 7.6, 6.933333333333334)","(8.5, 17.0, 16.214285714285715)","(1.85, 2.08, 2.02)"
15-12-2022 15:09:41.195162,"(21.0, 65.0, 48.2)","(8.0, 27.0, 24.583333333333332)","(12.0, 38.0, 37.45454545454545)","(8.5, 13.0, 11.0)","(21.0, 100.0, 91.5)","(4.2, 7.6, 7.0)","(8.5, 17.0, 16.214285714285715)","(1.85, 2.06, 1.97)"
15-12-2022 15:09:42.591322,"(21.0, 65.0, 48.2)","(8.0, 27.0, 22.916666666666668)","(12.0, 40.0, 35.0)","(8.5, 13.0, 11.0)","(21.0, 100.0, 91.5)","(4.2, 7.6, 7.0)","(8.5, 17.0, 16.214285714285715)","(1.85, 1.99, 1.9861538461538462)"
15-12-2022 15:09:43.931175,"(21.0, 65.0, 49.25)","(8.0, 25.0, 21.42857142857143)","(12.0, 36.0, 35.0)","(8.5, 13.0, 11.0)","(21.0, 100.0, 91.5)","(4.2, 7.6, 7.0)","(8.5, 17.0, 16.214285714285715)","(1.85, 1.99, 1.9861538461538462)"
15-12-2022 15:09:45.200020,"(21.0, 65.0, 49.25)","(8.0, 25.0, 20.3125)","(12.0, 36.0, 35.0)","(8.5, 13.0, 11.0)","(21.0, 100.0, 84.88888888888889)","(4.2, 7.6, 6.933333333333334)","(8.5, 17.0, 16.214285714285715)","(1.85, 1.99, 1.9861538461538462)"
15-12-2022 15:09:46.561789,"(21.0, 65.0, 49.25)","(8.0, 25.0, 22.230769230769234)","(12.0, 36.0, 35.0)","(8.5, 13.0, 11.0)","(21.0, 100.0, 84.88888888888889)","(4.2, 7.6, 6.933333333333334)","(8.5, 17.0, 16.214285714285715)","(1.85, 1.99, 1.9861538461538462)"
15-12-2022 15:09:47.782481,"(21.0, 65.0, 49.25)","(8.0, 25.0, 22.230769230769234)","(12.0, 36.0, 35.0)","(8.5, 13.0, 11.0)","(21.0, 100.0, 84.88888888888889)","(4.2, 7.6, 7.0)","(8.5, 17.0, 16.214285714285715)","(1.85, 1.99, 1.9833333333333334)"
15-12-2022 15:09:49.004662,"(21.0, 65.0, 49.25)","(8.0, 25.0, 21.57142857142857)","(12.0, 36.0, 35.0)","(8.5, 13.0, 11.0)","(21.0, 100.0, 84.88888888888889)","(4.2, 7.6, 7.0)","(8.5, 17.0, 16.214285714285715)","(1.85, 1.99, 1.9833333333333334)"
15-12-2022 15:09:50.509344,"(21.0, 65.0, 49.25)","(8.0, 25.0, 22.230769230769234)","(12.0, 36.0, 34.0)","(8.5, 13.0, 11.0)","(21.0, 100.0, 84.88888888888889)","(4.2, 7.6, 6.933333333333334)","(8.5, 17.0, 16.214285714285715)","(1.85, 1.99, 1.9858333333333333)"
15-12-2022 15:09:52.033712,"(21.0, 65.0, 49.25)","(8.0, 25.0, 21.57142857142857)","(12.0, 36.0, 34.0)","(8.5, 13.0, 11.0)","(21.0, 100.0, 84.88888888888889)","(4.2, 7.6, 7.0)","(8.5, 17.0, 13.0)","(1.85, 1.99, 1.9833333333333334)"
15-12-2022 15:09:53.240620,"(21.0, 65.0, 49.25)","(8.0, 25.0, 21.57142857142857)","(12.0, 36.0, 34.0)","(8.5, 13.0, 11.0)","(21.0, 100.0, 84.88888888888889)","(4.2, 7.6, 7.0)","(8.5, 15.0, 13.0)","(1.85, 1.99, 1.9833333333333334)"
15-12-2022 15:09:54.371676,"(21.0, 65.0, 49.25)","(8.0, 25.0, 19.0)","(12.0, 36.0, 34.0)","(8.5, 13.0, 11.0)","(21.0, 100.0, 84.88888888888889)","(4.2, 7.6, 7.0)","(8.5, 15.0, 13.0)","(1.85, 1.99, 1.9833333333333334)"
15-12-2022 15:09:55.487395,"(21.0, 65.0, 49.25)","(8.0, 25.0, 19.0)","(12.0, 36.0, 34.0)","(8.5, 13.0, 11.0)","(21.0, 100.0, 84.88888888888889)","(4.2, 7.6, 6.933333333333334)","(8.5, 15.0, 13.0)","(1.85, 1.99, 1.9858333333333333)"
15-12-2022 15:09:56.663744,"(21.0, 65.0, 49.25)","(8.0, 25.0, 19.857142857142858)","(12.0, 36.0, 34.714285714285715)","(8.5, 13.0, 11.0)","(21.0, 100.0, 84.88888888888889)","(4.2, 7.6, 6.933333333333334)","(8.5, 15.0, 13.0)","(1.85, 1.99, 1.9858333333333333)"
15-12-2022 15:09:57.799499,"(21.0, 65.0, 49.25)","(8.0, 25.0, 21.8)","(12.0, 36.0, 35.1)","(8.5, 13.0, 11.0)","(21.0, 100.0, 84.88888888888889)","(4.2, 7.6, 7.0)","(8.5, 15.0, 13.0)","(1.85, 1.99, 1.9833333333333334)"
15-12-2022 15:09:58.944726,"(21.0, 65.0, 49.25)","(8.0, 24.0, 21.8)","(12.0, 36.0, 35.1)","(8.5, 13.0, 11.0)","(21.0, 100.0, 84.88888888888889)","(4.2, 7.6, 7.0)","(8.5, 15.0, 12.735294117647058)","(1.85, 1.99, 1.9833333333333334)"
15-12-2022 15:10:00.121810,"(21.0, 65.0, 49.25)","(8.0, 24.0, 21.8)","(12.0, 36.0, 33.75)","(8.5, 13.0, 11.0)","(21.0, 100.0, 84.88888888888889)","(4.2, 7.6, 7.0)","(8.5, 15.0, 12.735294117647058)","(1.85, 1.99, 1.9833333333333334)"
15-12-2022 15:10:01.308237,"(21.0, 65.0, 49.25)","(8.0, 24.0, 21.8)","(12.0, 36.0, 33.75)","(8.5, 13.0, 11.0)","(21.0, 100.0, 84.88888888888889)","(4.2, 7.6, 6.933333333333334)","(8.5, 15.0, 12.735294117647058)","(1.85, 1.99, 1.9833333333333334)"
15-12-2022 15:10:02.435794,"(21.0, 65.0, 49.25)","(8.0, 25.0, 22.346153846153847)","(12.0, 36.0, 33.75)","(8.5, 13.0, 11.0)","(21.0, 100.0, 84.88888888888889)","(4.2, 7.6, 6.933333333333334)","(8.5, 15.0, 12.735294117647058)","(1.85, 1.99, 1.96)"
15-12-2022 15:10:03.626009,"(21.0, 65.0, 49.25)","(8.0, 25.0, 22.346153846153847)","(12.0, 36.0, 33.75)","(8.5, 13.0, 11.0)","(21.0, 100.0, 84.88888888888889)","(4.2, 7.6, 7.0)","(8.5, 15.0, 12.735294117647058)","(1.85, 1.99, 1.9766666666666666)"
15-12-2022 15:10:04.777099,"(21.0, 65.0, 49.25)","(8.0, 25.0, 21.700000000000003)","(12.0, 36.0, 33.75)","(8.5, 13.0, 11.0)","(21.0, 100.0, 84.88888888888889)","(4.2, 7.6, 7.0)","(8.5, 15.0, 12.735294117647058)","(1.85, 1.99, 1.9766666666666666)"
15-12-2022 15:10:05.920688,"(21.0, 65.0, 49.25)","(8.0, 25.0, 21.700000000000003)","(12.0, 36.0, 33.75)","(8.5, 13.0, 11.0)","(21.0, 100.0, 84.88888888888889)","(4.2, 7.6, 7.0)","(8.5, 15.0, 12.735294117647058)","(1.85, 1.99, 1.9841666666666666)"
15-12-2022 15:10:07.035209,"(21.0, 65.0, 49.25)","(8.0, 25.0, 21.700000000000003)","(12.0, 36.0, 33.75)","(8.5, 13.0, 11.0)","(21.0, 100.0, 84.88888888888889)","(4.2, 7.6, 7.0)","(8.5, 15.0, 12.735294117647058)","(1.85, 1.99, 1.9841666666666666)"
15-12-2022 15:10:08.061102,"(21.0, 65.0, 49.25)","(8.0, 25.0, 21.700000000000003)","(12.0, 36.0, 33.75)","(8.5, 13.0, 11.0)","(21.0, 100.0, 84.88888888888889)","(4.2, 7.6, 6.933333333333334)","(8.5, 15.0, 12.735294117647058)","(1.85, 1.99, 1.9841666666666666)"
15-12-2022 15:10:09.178538,"(21.0, 65.0, 49.25)","(8.0, 25.0, 21.700000000000003)","(12.0, 36.0, 33.75)","(8.5, 13.0, 11.0)","(21.0, 100.0, 84.88888888888889)","(4.2, 7.6, 7.0)","(8.5, 15.0, 12.735294117647058)","(1.85, 1.99, 1.9841666666666666)"
15-12-2022 15:10:10.380811,"(21.0, 65.0, 49.25)","(8.0, 25.0, 21.700000000000003)","(12.0, 36.0, 33.75)","(8.5, 13.0, 11.0)","(21.0, 100.0, 84.88888888888889)","(4.2, 7.6, 7.0)","(8.5, 15.0, 12.735294117647058)","(1.85, 1.99, 1.98)"
15-12-2022 15:10:11.564562,"(21.0, 65.0, 49.25)","(8.0, 25.0, 21.700000000000003)","(12.0, 36.0, 33.75)","(8.5, 13.0, 11.0)","(21.0, 100.0, 84.88888888888889)","(4.2, 7.6, 7.0)","(8.5, 15.0, 12.785714285714285)","(1.85, 1.99, 1.98)"
15-12-2022 15:10:12.685365,"(21.0, 65.0, 49.25)","(8.0, 25.0, 21.700000000000003)","(12.0, 36.0, 33.75)","(8.5, 13.0, 11.0)","(21.0, 100.0, 84.88888888888889)","(4.2, 7.6, 6.933333333333334)","(8.5, 14.5, 12.785714285714285)","(1.85, 1.99, 1.9841666666666666)"
15-12-2022 15:10:13.711129,"(21.0, 65.0, 49.25)","(8.0, 25.0, 21.700000000000003)","(13.0, 36.0, 33.75)","(8.5, 13.0, 11.0)","(26.0, 100.0, 84.88888888888889)","(4.4, 7.6, 7.0)","(9.0, 14.5, 12.785714285714285)","(1.85, 1.99, 1.98)"
15-12-2022 15:10:14.787213,"(21.0, 65.0, 49.25)","(8.0, 25.0, 19.5)","(13.0, 36.0, 33.75)","(8.5, 13.0, 11.0)","(26.0, 100.0, 84.88888888888889)","(4.4, 7.6, 7.0)","(9.0, 14.5, 12.785714285714285)","(1.85, 1.99, 1.98)"
15-12-2022 15:10:15.887600,"(21.0, 65.0, 49.25)","(8.0, 25.0, 19.5)","(13.0, 36.0, 33.75)","(8.5, 13.0, 11.0)","(26.0, 100.0, 84.88888888888889)","(4.4, 7.6, 7.0)","(9.0, 14.5, 12.785714285714285)","(1.85, 1.99, 1.98)"
15-12-2022 15:10:17.041211,"(21.0, 65.0, 49.25)","(8.0, 25.0, 19.5)","(13.0, 36.0, 33.75)","(8.5, 13.0, 11.0)","(26.0, 100.0, 84.88888888888889)","(4.4, 7.6, 6.933333333333334)","(9.0, 14.5, 12.785714285714285)","(1.85, 1.99, 1.9841666666666666)"
15-12-2022 15:10:18.178706,"(21.0, 65.0, 49.25)","(8.0, 25.0, 19.5)","(13.0, 36.0, 33.75)","(8.5, 13.0, 11.0)","(26.0, 100.0, 84.88888888888889)","(4.4, 7.6, 6.933333333333334)","(9.0, 14.5, 12.785714285714285)","(1.85, 1.99, 1.9841666666666666)"
15-12-2022 15:10:19.307675,"(21.0, 65.0, 49.25)","(8.0, 25.0, 19.5)","(13.0, 36.0, 33.75)","(8.5, 13.0, 11.0)","(26.0, 100.0, 84.88888888888889)","(4.4, 7.6, 7.0)","(9.0, 14.5, 12.785714285714285)","(1.85, 1.99, 1.98)"
15-12-2022 15:10:20.377288,"(21.0, 65.0, 49.25)","(8.0, 25.0, 19.5)","(13.0, 36.0, 33.75)","(8.5, 13.0, 11.0)","(26.0, 100.0, 84.88888888888889)","(4.4, 7.6, 7.0)","(9.0, 14.5, 12.785714285714285)","(1.85, 1.99, 1.98)"
15-12-2022 15:10:21.445504,"(21.0, 65.0, 49.25)","(8.0, 25.0, 19.5)","(13.0, 36.0, 33.75)","(8.5, 13.0, 11.0)","(26.0, 100.0, 84.88888888888889)","(4.4, 7.6, 7.0)","(9.0, 14.5, 12.785714285714285)","(1.85, 1.99, 1.98)"
15-12-2022 15:10:22.506759,"(21.0, 65.0, 49.25)","(8.0, 25.0, 19.5)","(13.0, 36.0, 33.75)","(8.5, 13.0, 11.0)","(26.0, 100.0, 84.88888888888889)","(4.4, 7.6, 7.0)","(9.0, 14.5, 12.785714285714285)","(1.85, 1.99, 1.978)"
15-12-2022 15:10:23.503832,"(21.0, 65.0, 49.25)","(8.0, 25.0, 19.5)","(13.0, 36.0, 33.75)","(8.5, 13.0, 11.0)","(26.0, 100.0, 84.88888888888889)","(4.4, 7.6, 7.1)","(9.0, 14.5, 12.785714285714285)","(1.85, 1.99, 1.9841666666666666)"
15-12-2022 15:10:24.580486,"(21.0, 65.0, 49.25)","(8.0, 25.0, 19.5)","(13.0, 36.0, 33.75)","(8.5, 13.0, 11.0)","(26.0, 100.0, 84.88888888888889)","(4.4, 7.6, 7.0)","(9.0, 14.5, 12.785714285714285)","(1.85, 1.99, 1.9766666666666666)"
15-12-2022 15:10:25.808317,"(21.0, 65.0, 49.25)","(8.0, 25.0, 19.5)","(13.0, 36.0, 33.75)","(8.5, 13.0, 11.0)","(26.0, 100.0, 84.88888888888889)","(4.4, 7.6, 7.0)","(9.0, 14.5, 12.785714285714285)","(1.85, 1.99, 1.9766666666666666)"
15-12-2022 15:10:27.270023,"(21.0, 65.0, 49.25)","(8.0, 25.0, 19.5)","(13.0, 36.0, 33.75)","(8.5, 13.0, 11.0)","(26.0, 100.0, 84.88888888888889)","(4.4, 7.6, 7.0)","(9.0, 14.5, 12.785714285714285)","(1.85, 1.99, 1.9792307692307691)"
15-12-2022 15:10:28.542763,"(21.0, 65.0, 49.25)","(8.0, 25.0, 19.5)","(13.0, 36.0, 33.75)","(8.5, 13.0, 11.0)","(26.0, 100.0, 84.88888888888889)","(4.4, 7.6, 6.933333333333334)","(9.0, 14.5, 12.785714285714285)","(1.85, 1.99, 1.9792307692307691)"
15-12-2022 15:10:29.834687,"(21.0, 65.0, 49.25)","(8.0, 25.0, 19.5)","(13.0, 36.0, 33.75)","(8.5, 13.0, 11.0)","(26.0, 100.0, 84.88888888888889)","(4.4, 7.6, 6.933333333333334)","(9.0, 14.5, 12.785714285714285)","(1.85, 1.99, 1.9792307692307691)"
15-12-2022 15:10:31.079338,"(21.0, 65.0, 49.25)","(8.0, 25.0, 19.5)","(13.0, 36.0, 33.6)","(8.5, 13.0, 11.0)","(26.0, 100.0, 84.88888888888889)","(4.4, 7.6, 7.171428571428571)","(9.0, 14.5, 13.136363636363637)","(1.85, 1.99, 1.9891203703703704)"
15-12-2022 15:10:32.239665,"(21.0, 65.0, 49.25)","(8.0, 25.0, 19.5)","(13.0, 38.0, 33.6)","(8.5, 13.0, 11.0)","(26.0, 100.0, 84.88888888888889)","(4.4, 7.6, 7.171428571428571)","(9.0, 14.5, 13.136363636363637)","(1.85, 1.99, 1.9882439024390244)"
