,Mad Martigan,Ravioli,Active Opal,Queen Zeus,Black Daniels,Corporal Trigger,Sister Two
08-01-2023 17:16:01.939659,"(31.0, 220.0, 128.0)","(3.0, 4.0, 3.065)","(3.8, 6.6, 5.025)","(11.0, 24.0, 23.0)","(3.6, 4.8, 3.5638888888888887)","(11.0, 24.0, 18.0)","(4.8, 8.8, 4.88)"
08-01-2023 17:16:03.120686,"(31.0, 220.0, 128.0)","(3.0, 4.0, 3.065)","(3.8, 6.6, 5.025)","(11.0, 24.0, 23.0)","(3.6, 4.8, 3.5638888888888887)","(11.0, 24.0, 18.0)","(4.8, 8.8, 4.88)"
08-01-2023 17:16:04.168007,"(31.0, 220.0, 100.625)","(3.0, 4.0, 3.065)","(3.8, 6.6, 5.025)","(11.0, 24.0, 23.0)","(3.6, 4.8, 3.5638888888888887)","(11.0, 24.0, 18.0)","(4.8, 8.8, 4.88)"
08-01-2023 17:16:05.331084,"(31.0, 220.0, 100.625)","(3.0, 4.0, 3.065)","(3.8, 6.6, 5.025)","(11.0, 24.0, 23.0)","(3.6, 4.8, 3.5638888888888887)","(11.0, 24.0, 18.0)","(4.8, 8.8, 4.88)"
08-01-2023 17:16:06.481603,"(31.0, 220.0, 100.625)","(3.0, 4.0, 3.065)","(3.8, 6.6, 5.025)","(11.0, 24.0, 23.0)","(3.6, 4.8, 3.5638888888888887)","(11.0, 24.0, 18.0)","(4.8, 8.8, 4.88)"
08-01-2023 17:16:07.626048,"(31.0, 220.0, 100.625)","(3.0, 4.0, 3.065)","(3.8, 6.6, 5.025)","(11.0, 24.0, 23.0)","(3.6, 4.8, 3.5638888888888887)","(11.0, 24.0, 18.0)","(4.8, 8.8, 4.88)"
08-01-2023 17:16:08.706643,"(31.0, 220.0, 100.625)","(3.0, 4.0, 3.065)","(3.8, 6.6, 5.025)","(11.0, 24.0, 23.0)","(3.6, 4.8, 3.5638888888888887)","(11.0, 24.0, 18.0)","(4.8, 8.8, 4.88)"
08-01-2023 17:16:09.730105,"(31.0, 220.0, 100.625)","(3.0, 4.0, 3.065)","(3.8, 6.6, 5.025)","(11.0, 24.0, 23.0)","(3.6, 4.8, 3.5638888888888887)","(11.0, 24.0, 18.0)","(4.8, 8.8, 4.88)"
08-01-2023 17:16:10.926093,"(31.0, 220.0, 100.625)","(3.0, 4.0, 3.065)","(3.8, 6.6, 5.025)","(11.0, 24.0, 23.0)","(3.6, 4.8, 3.5638888888888887)","(11.0, 24.0, 18.0)","(4.8, 8.8, 4.88)"
08-01-2023 17:16:11.998618,"(31.0, 220.0, 100.625)","(3.0, 4.0, 3.065)","(3.8, 6.6, 5.025)","(11.0, 24.0, 23.0)","(3.6, 4.8, 3.5638888888888887)","(11.0, 24.0, 18.0)","(4.8, 8.8, 4.88)"
08-01-2023 17:16:12.982076,"(31.0, 220.0, 114.44444444444444)","(3.0, 4.0, 3.065)","(3.8, 6.6, 5.025)","(11.0, 24.0, 23.0)","(3.6, 4.8, 3.5638888888888887)","(11.0, 24.0, 18.0)","(4.8, 8.8, 4.88)"
08-01-2023 17:16:14.177575,"(31.0, 220.0, 114.44444444444444)","(3.0, 4.0, 3.065)","(3.8, 6.6, 5.025)","(11.0, 24.0, 23.0)","(3.6, 4.8, 3.5638888888888887)","(11.0, 24.0, 18.0)","(4.8, 8.8, 4.88)"
08-01-2023 17:16:15.349707,"(31.0, 220.0, 114.44444444444444)","(3.0, 4.0, 3.065)","(3.8, 6.6, 5.025)","(11.0, 24.0, 23.0)","(3.6, 4.8, 3.5638888888888887)","(11.0, 24.0, 18.0)","(4.8, 8.8, 4.88)"
08-01-2023 17:16:16.504258,"(31.0, 220.0, 114.44444444444444)","(3.0, 4.0, 3.065)","(3.8, 6.6, 5.025)","(11.0, 24.0, 23.0)","(3.6, 4.8, 3.5638888888888887)","(11.0, 24.0, 18.0)","(4.8, 8.8, 4.88)"
08-01-2023 17:16:17.682089,"(31.0, 220.0, 114.44444444444444)","(3.0, 4.0, 3.065)","(3.8, 6.6, 5.025)","(11.0, 24.0, 23.0)","(3.6, 4.8, 3.5638888888888887)","(11.0, 24.0, 18.0)","(4.8, 8.8, 4.88)"
08-01-2023 17:16:18.843885,"(31.0, 220.0, 114.44444444444444)","(3.0, 4.0, 3.065)","(3.8, 6.6, 5.025)","(11.0, 24.0, 23.0)","(3.6, 4.8, 3.5638888888888887)","(11.0, 24.0, 18.0)","(4.8, 8.8, 4.88)"
08-01-2023 17:16:20.057958,"(31.0, 220.0, 114.44444444444444)","(3.0, 4.0, 3.065)","(3.8, 6.6, 5.025)","(11.0, 24.0, 23.0)","(3.6, 4.8, 3.5638888888888887)","(11.0, 24.0, 18.0)","(4.8, 8.8, 4.88)"
08-01-2023 17:16:20.993807,"(31.0, 220.0, 114.44444444444444)","(3.0, 4.0, 3.065)","(3.8, 6.6, 5.025)","(11.0, 24.0, 23.0)","(3.6, 4.8, 3.5638888888888887)","(11.0, 24.0, 18.0)","(4.8, 8.8, 4.88)"
08-01-2023 17:16:22.049184,"(31.0, 220.0, 114.44444444444444)","(3.0, 4.0, 3.065)","(3.8, 6.6, 5.025)","(11.0, 24.0, 23.0)","(3.6, 4.8, 3.5638888888888887)","(11.0, 24.0, 18.0)","(4.8, 8.8, 4.88)"
08-01-2023 17:16:23.145523,"(31.0, 220.0, 114.44444444444444)","(3.0, 4.0, 3.065)","(3.8, 6.6, 5.025)","(11.0, 24.0, 23.0)","(3.6, 4.8, 3.5638888888888887)","(11.0, 24.0, 18.0)","(4.8, 8.8, 4.88)"
08-01-2023 17:16:24.224544,"(31.0, 220.0, 114.44444444444444)","(3.0, 4.0, 3.065)","(3.8, 6.6, 5.025)","(11.0, 24.0, 23.0)","(3.6, 4.8, 3.5638888888888887)","(11.0, 24.0, 18.0)","(4.8, 8.8, 4.88)"
08-01-2023 17:16:25.314798,"(31.0, 220.0, 114.44444444444444)","(3.0, 4.0, 3.065)","(3.8, 6.6, 5.025)","(11.0, 24.0, 23.0)","(3.6, 4.8, 3.5638888888888887)","(11.0, 24.0, 18.0)","(4.8, 8.8, 4.88)"
08-01-2023 17:16:26.371907,"(31.0, 220.0, 114.44444444444444)","(3.0, 4.0, 3.065)","(3.8, 6.6, 5.025)","(11.0, 24.0, 23.0)","(3.6, 4.8, 3.5638888888888887)","(11.0, 24.0, 18.0)","(4.8, 8.8, 4.88)"
08-01-2023 17:16:27.494575,"(31.0, 220.0, 114.44444444444444)","(3.0, 4.0, 3.065)","(3.8, 6.6, 5.025)","(11.0, 24.0, 23.0)","(3.6, 4.8, 3.5638888888888887)","(11.0, 24.0, 18.0)","(4.8, 8.8, 4.88)"
08-01-2023 17:16:28.519095,"(31.0, 220.0, 114.44444444444444)","(3.0, 4.0, 3.065)","(3.8, 6.6, 5.025)","(11.0, 24.0, 23.0)","(3.6, 4.8, 3.5638888888888887)","(11.0, 24.0, 18.0)","(4.8, 8.8, 4.88)"
08-01-2023 17:16:29.767474,"(31.0, 220.0, 114.44444444444444)","(3.0, 4.0, 3.065)","(3.8, 6.6, 5.025)","(11.0, 24.0, 23.0)","(3.6, 4.8, 3.5638888888888887)","(11.0, 24.0, 18.0)","(4.8, 8.8, 4.88)"
08-01-2023 17:16:31.099651,"(31.0, 220.0, 114.44444444444444)","(3.0, 4.0, 3.065)","(3.8, 6.6, 5.025)","(11.0, 24.0, 23.0)","(3.6, 4.8, 3.5638888888888887)","(11.0, 24.0, 18.0)","(4.8, 8.8, 4.88)"
08-01-2023 17:16:32.293919,"(31.0, 220.0, 114.44444444444444)","(3.0, 4.0, 3.065)","(3.8, 6.6, 5.025)","(11.0, 24.0, 23.0)","(3.6, 4.8, 3.5638888888888887)","(11.0, 24.0, 18.0)","(4.8, 8.8, 4.88)"
08-01-2023 17:16:33.525262,"(31.0, 220.0, 114.44444444444444)","(3.0, 4.0, 3.065)","(3.8, 6.6, 5.025)","(11.0, 24.0, 23.0)","(3.6, 4.8, 3.5638888888888887)","(11.0, 24.0, 18.0)","(4.8, 8.8, 4.88)"
08-01-2023 17:16:34.740615,"(31.0, 220.0, 114.44444444444444)","(3.0, 4.0, 3.065)","(3.8, 6.6, 5.025)","(11.0, 24.0, 23.0)","(3.6, 4.8, 3.5638888888888887)","(11.0, 24.0, 18.0)","(4.8, 8.8, 4.88)"
08-01-2023 17:16:36.075008,"(31.0, 220.0, 114.44444444444444)","(3.0, 4.0, 3.065)","(3.8, 6.6, 5.025)","(11.0, 24.0, 23.0)","(3.6, 4.8, 3.5638888888888887)","(11.0, 24.0, 18.0)","(4.8, 8.8, 4.88)"
08-01-2023 17:16:37.327444,"(31.0, 220.0, 114.44444444444444)","(3.0, 4.0, 3.065)","(3.8, 6.6, 5.025)","(11.0, 24.0, 23.0)","(3.6, 4.8, 3.5638888888888887)","(11.0, 24.0, 18.0)","(4.8, 8.8, 4.88)"
08-01-2023 17:16:38.508608,"(31.0, 220.0, 114.44444444444444)","(3.0, 4.0, 3.065)","(3.8, 6.6, 5.025)","(11.0, 24.0, 23.0)","(3.6, 4.8, 3.5638888888888887)","(11.0, 24.0, 18.0)","(4.8, 8.8, 4.88)"
08-01-2023 17:16:39.589928,"(31.0, 220.0, 114.44444444444444)","(3.0, 4.0, 3.065)","(3.8, 6.6, 5.025)","(11.0, 24.0, 23.0)","(3.6, 4.8, 3.5638888888888887)","(11.0, 24.0, 18.0)","(4.8, 8.8, 4.88)"
08-01-2023 17:16:40.712515,"(31.0, 220.0, 114.44444444444444)","(3.0, 4.0, 3.065)","(3.8, 6.6, 5.025)","(11.0, 24.0, 23.0)","(3.6, 4.8, 3.5638888888888887)","(11.0, 24.0, 18.0)","(4.8, 8.8, 4.88)"
08-01-2023 17:16:41.823415,"(31.0, 220.0, 114.44444444444444)","(3.0, 4.0, 3.065)","(3.8, 6.6, 5.025)","(11.0, 24.0, 23.0)","(3.6, 4.8, 3.5638888888888887)","(11.0, 24.0, 18.0)","(4.8, 8.8, 4.88)"
08-01-2023 17:16:42.850932,"(31.0, 220.0, 114.44444444444444)","(3.0, 4.0, 3.065)","(3.8, 6.6, 5.025)","(11.0, 24.0, 23.0)","(3.6, 4.8, 3.5638888888888887)","(11.0, 24.0, 18.0)","(4.8, 8.8, 4.88)"
08-01-2023 17:16:43.963363,"(31.0, 220.0, 126.0)","(3.0, 4.0, 3.065)","(3.8, 6.6, 5.025)","(11.0, 24.0, 23.0)","(3.6, 4.8, 3.5638888888888887)","(11.0, 24.0, 18.0)","(4.8, 8.8, 4.88)"
08-01-2023 17:16:45.122508,"(31.0, 220.0, 126.0)","(3.0, 4.0, 3.065)","(3.8, 6.6, 5.025)","(11.0, 24.0, 23.0)","(3.6, 4.8, 3.5638888888888887)","(11.0, 24.0, 18.0)","(4.8, 8.8, 4.88)"
08-01-2023 17:16:46.276419,"(31.0, 220.0, 126.0)","(3.0, 4.0, 3.065)","(3.8, 6.6, 5.025)","(11.0, 24.0, 23.0)","(3.6, 4.8, 3.5638888888888887)","(11.0, 24.0, 18.0)","(4.8, 8.8, 4.88)"
08-01-2023 17:16:47.365745,"(31.0, 220.0, 126.0)","(3.0, 4.0, 3.065)","(3.8, 6.6, 5.025)","(11.0, 24.0, 23.0)","(3.6, 4.8, 3.5638888888888887)","(11.0, 24.0, 18.0)","(4.8, 8.8, 4.88)"
08-01-2023 17:16:48.503751,"(31.0, 220.0, 126.0)","(3.0, 4.0, 3.065)","(3.8, 6.6, 5.025)","(11.0, 24.0, 23.0)","(3.6, 4.8, 3.5638888888888887)","(11.0, 24.0, 18.0)","(4.8, 8.8, 4.88)"
08-01-2023 17:16:49.687556,"(31.0, 220.0, 126.0)","(3.0, 4.0, 3.065)","(3.8, 6.6, 5.025)","(11.0, 24.0, 23.0)","(3.6, 4.8, 3.5638888888888887)","(11.0, 24.0, 18.0)","(4.8, 8.8, 4.88)"
08-01-2023 17:16:50.852144,"(31.0, 220.0, 126.0)","(3.0, 4.0, 3.065)","(3.8, 6.6, 5.025)","(11.0, 24.0, 23.0)","(3.6, 4.8, 3.5638888888888887)","(11.0, 24.0, 18.0)","(4.8, 8.8, 4.88)"
08-01-2023 17:16:51.881659,"(31.0, 220.0, 126.0)","(3.0, 4.0, 3.065)","(3.8, 6.6, 5.025)","(11.0, 24.0, 23.0)","(3.6, 4.8, 3.5638888888888887)","(11.0, 24.0, 18.0)","(4.8, 8.8, 4.88)"
08-01-2023 17:16:52.989000,"(31.0, 220.0, 126.0)","(3.0, 4.0, 3.065)","(3.8, 6.6, 5.025)","(11.0, 24.0, 23.0)","(3.6, 4.8, 3.5638888888888887)","(11.0, 24.0, 18.0)","(4.8, 8.8, 4.88)"
08-01-2023 17:16:54.112692,"(31.0, 220.0, 100.625)","(3.0, 4.0, 3.065)","(3.8, 6.6, 5.025)","(11.0, 24.0, 23.0)","(3.6, 4.8, 3.5638888888888887)","(11.0, 24.0, 18.0)","(4.8, 8.8, 4.88)"
08-01-2023 17:16:55.238276,"(31.0, 220.0, 100.625)","(3.0, 4.0, 3.065)","(3.8, 6.6, 5.025)","(11.0, 24.0, 23.0)","(3.6, 4.8, 3.5638888888888887)","(11.0, 24.0, 18.0)","(4.8, 8.8, 4.88)"
08-01-2023 17:16:56.358312,"(31.0, 220.0, 116.66666666666667)","(3.0, 4.0, 3.065)","(3.8, 6.6, 5.025)","(11.0, 24.0, 23.0)","(3.6, 4.8, 3.5638888888888887)","(11.0, 24.0, 18.0)","(4.8, 8.8, 4.88)"
08-01-2023 17:16:57.455922,"(31.0, 220.0, 116.66666666666667)","(3.0, 4.0, 3.065)","(3.8, 6.6, 5.025)","(11.0, 24.0, 23.0)","(3.6, 4.8, 3.5638888888888887)","(11.0, 24.0, 18.0)","(4.8, 8.8, 4.88)"
08-01-2023 17:16:58.617375,"(31.0, 220.0, 116.66666666666667)","(3.0, 4.0, 3.065)","(3.8, 6.6, 5.025)","(11.0, 24.0, 23.0)","(3.6, 4.8, 3.5638888888888887)","(11.0, 24.0, 18.0)","(4.8, 8.8, 4.88)"
08-01-2023 17:16:59.771955,"(31.0, 220.0, 116.66666666666667)","(3.0, 4.0, 3.065)","(3.8, 6.6, 5.025)","(11.0, 24.0, 23.0)","(3.6, 4.8, 3.5638888888888887)","(11.0, 24.0, 18.0)","(4.8, 8.8, 4.88)"
08-01-2023 17:17:00.967644,"(31.0, 220.0, 116.66666666666667)","(3.0, 4.0, 3.065)","(3.8, 6.6, 5.025)","(11.0, 24.0, 23.0)","(3.6, 4.8, 3.5638888888888887)","(11.0, 24.0, 18.0)","(4.8, 8.8, 4.88)"
08-01-2023 17:17:01.995326,"(31.0, 220.0, 116.66666666666667)","(3.0, 4.0, 3.065)","(3.8, 6.6, 5.025)","(11.0, 24.0, 23.0)","(3.6, 4.8, 3.5638888888888887)","(11.0, 24.0, 18.0)","(4.8, 8.8, 4.88)"
08-01-2023 17:17:03.087776,"(31.0, 220.0, 116.66666666666667)","(3.0, 4.0, 3.065)","(3.8, 6.6, 5.025)","(11.0, 24.0, 23.0)","(3.6, 4.8, 3.5638888888888887)","(11.0, 24.0, 18.0)","(4.8, 8.8, 4.88)"
08-01-2023 17:17:04.212004,"(31.0, 220.0, 116.66666666666667)","(3.0, 4.0, 3.065)","(3.8, 6.6, 5.025)","(11.0, 24.0, 23.0)","(3.6, 4.8, 3.5638888888888887)","(11.0, 24.0, 18.0)","(4.8, 8.8, 4.88)"
08-01-2023 17:17:05.244983,"(31.0, 220.0, 116.66666666666667)","(3.0, 4.0, 3.065)","(3.8, 6.6, 5.025)","(11.0, 24.0, 23.0)","(3.6, 4.8, 3.5638888888888887)","(11.0, 24.0, 18.0)","(4.8, 8.8, 4.88)"
08-01-2023 17:17:06.372984,"(31.0, 220.0, 116.66666666666667)","(3.0, 4.0, 3.065)","(3.8, 6.6, 5.025)","(11.0, 24.0, 23.0)","(3.6, 4.8, 3.5638888888888887)","(11.0, 24.0, 18.0)","(4.8, 8.8, 4.88)"
08-01-2023 17:17:07.598721,"(31.0, 220.0, 116.66666666666667)","(3.0, 4.0, 3.065)","(3.8, 6.6, 5.025)","(11.0, 24.0, 23.0)","(3.6, 4.8, 3.5638888888888887)","(11.0, 24.0, 18.0)","(4.8, 8.8, 4.88)"
08-01-2023 17:17:08.795182,"(31.0, 220.0, 116.66666666666667)","(3.0, 4.0, 3.065)","(3.8, 6.6, 5.025)","(11.0, 24.0, 23.0)","(3.6, 4.8, 3.5638888888888887)","(11.0, 24.0, 18.0)","(4.8, 8.8, 4.88)"
08-01-2023 17:17:09.969431,"(31.0, 220.0, 116.66666666666667)","(3.0, 4.0, 3.065)","(3.8, 6.6, 5.025)","(11.0, 24.0, 23.0)","(3.6, 4.8, 3.5638888888888887)","(11.0, 24.0, 18.0)","(4.8, 8.8, 4.88)"
08-01-2023 17:17:11.101555,"(31.0, 220.0, 116.66666666666667)","(3.0, 4.0, 3.065)","(3.8, 6.6, 5.025)","(11.0, 24.0, 23.0)","(3.6, 4.8, 3.5638888888888887)","(11.0, 24.0, 18.0)","(4.8, 8.8, 4.88)"
08-01-2023 17:17:12.203560,"(31.0, 220.0, 116.66666666666667)","(3.0, 4.0, 3.065)","(3.8, 6.6, 5.025)","(11.0, 24.0, 23.0)","(3.6, 4.8, 3.5638888888888887)","(11.0, 24.0, 18.0)","(4.8, 8.8, 4.88)"
08-01-2023 17:17:13.230559,"(31.0, 220.0, 116.66666666666667)","(3.0, 4.0, 3.065)","(3.8, 6.6, 5.025)","(11.0, 24.0, 23.0)","(3.6, 4.8, 3.5638888888888887)","(11.0, 24.0, 18.0)","(4.8, 8.8, 4.88)"
08-01-2023 17:17:14.263780,"(31.0, 220.0, 116.66666666666667)","(3.0, 4.0, 3.065)","(3.8, 6.6, 5.025)","(11.0, 24.0, 23.0)","(3.6, 4.8, 3.5638888888888887)","(11.0, 24.0, 18.0)","(4.8, 8.8, 4.88)"
08-01-2023 17:17:15.265864,"(31.0, 220.0, 116.66666666666667)","(3.0, 4.0, 3.065)","(3.8, 6.6, 5.025)","(11.0, 24.0, 23.0)","(3.6, 4.8, 3.5638888888888887)","(11.0, 24.0, 18.0)","(4.8, 8.8, 4.88)"
08-01-2023 17:17:16.411014,"(31.0, 220.0, 116.66666666666667)","(3.0, 4.0, 3.065)","(3.8, 6.6, 5.025)","(11.0, 24.0, 23.0)","(3.6, 4.8, 3.5638888888888887)","(11.0, 24.0, 18.0)","(4.8, 8.8, 4.88)"
08-01-2023 17:17:17.568583,"(31.0, 220.0, 116.66666666666667)","(3.0, 4.0, 3.065)","(3.8, 6.6, 5.025)","(11.0, 24.0, 23.0)","(3.6, 4.8, 3.5638888888888887)","(11.0, 24.0, 18.0)","(4.8, 8.8, 4.88)"
08-01-2023 17:17:18.830782,"(31.0, 220.0, 116.66666666666667)","(3.0, 4.0, 3.065)","(3.8, 6.6, 5.025)","(11.0, 24.0, 23.0)","(3.6, 4.8, 3.5638888888888887)","(11.0, 24.0, 18.0)","(4.8, 8.8, 4.88)"
08-01-2023 17:17:20.096383,"(31.0, 220.0, 116.66666666666667)","(3.0, 4.0, 3.065)","(3.8, 6.6, 5.025)","(11.0, 24.0, 23.0)","(3.6, 4.8, 3.5638888888888887)","(11.0, 24.0, 18.0)","(4.8, 8.8, 4.88)"
08-01-2023 17:17:21.345143,"(31.0, 220.0, 116.66666666666667)","(3.0, 4.0, 3.065)","(3.8, 6.6, 5.025)","(11.0, 24.0, 23.0)","(3.6, 4.8, 3.5638888888888887)","(11.0, 24.0, 18.0)","(4.8, 8.8, 4.88)"
08-01-2023 17:17:22.720735,"(31.0, 220.0, 116.66666666666667)","(3.0, 4.0, 3.065)","(3.8, 6.6, 5.025)","(11.0, 24.0, 23.0)","(3.6, 4.8, 3.5638888888888887)","(11.0, 24.0, 18.0)","(4.8, 8.8, 4.88)"
08-01-2023 17:17:23.981358,"(31.0, 220.0, 116.66666666666667)","(3.0, 4.0, 3.065)","(3.8, 6.6, 5.025)","(11.0, 24.0, 23.0)","(3.6, 4.8, 3.5638888888888887)","(11.0, 24.0, 18.0)","(4.8, 8.8, 4.88)"
08-01-2023 17:17:25.299590,"(31.0, 220.0, 116.66666666666667)","(3.0, 4.0, 3.065)","(3.8, 6.6, 5.025)","(11.0, 24.0, 23.0)","(3.6, 4.8, 3.5638888888888887)","(11.0, 24.0, 18.0)","(4.8, 8.8, 4.88)"
08-01-2023 17:17:26.451592,"(31.0, 220.0, 116.66666666666667)","(3.0, 4.0, 3.065)","(3.8, 6.6, 5.025)","(11.0, 24.0, 23.0)","(3.6, 4.8, 3.5638888888888887)","(11.0, 24.0, 18.0)","(4.8, 8.8, 4.88)"
08-01-2023 17:17:27.626870,"(31.0, 220.0, 116.66666666666667)","(3.0, 4.0, 3.065)","(3.8, 6.6, 5.025)","(11.0, 24.0, 23.0)","(3.6, 4.8, 3.5638888888888887)","(11.0, 24.0, 18.0)","(4.8, 8.8, 4.88)"
08-01-2023 17:17:28.776271,"(31.0, 220.0, 116.66666666666667)","(3.0, 4.0, 3.065)","(3.8, 6.6, 5.025)","(11.0, 24.0, 23.0)","(3.6, 4.8, 3.5638888888888887)","(11.0, 24.0, 18.0)","(4.8, 8.8, 4.88)"
08-01-2023 17:17:29.808966,"(31.0, 220.0, 116.66666666666667)","(3.0, 4.0, 3.065)","(3.8, 6.6, 5.025)","(11.0, 24.0, 23.0)","(3.6, 4.8, 3.5638888888888887)","(11.0, 24.0, 18.0)","(4.8, 8.8, 4.88)"
08-01-2023 17:17:30.894059,"(31.0, 220.0, 116.66666666666667)","(3.0, 4.0, 3.065)","(3.8, 6.6, 5.025)","(11.0, 24.0, 23.0)","(3.6, 4.8, 3.5638888888888887)","(11.0, 24.0, 18.0)","(4.8, 8.8, 4.88)"
08-01-2023 17:17:31.998516,"(31.0, 220.0, 116.66666666666667)","(3.0, 4.0, 3.065)","(3.8, 6.6, 5.025)","(11.0, 24.0, 23.0)","(3.6, 4.8, 3.5638888888888887)","(11.0, 24.0, 18.0)","(4.8, 8.8, 4.88)"
08-01-2023 17:17:33.079850,"(31.0, 220.0, 116.66666666666667)","(3.0, 4.0, 3.065)","(3.8, 6.6, 5.025)","(11.0, 24.0, 23.0)","(3.6, 4.8, 3.5638888888888887)","(11.0, 24.0, 18.0)","(4.8, 8.8, 4.88)"
08-01-2023 17:17:34.208111,"(31.0, 220.0, 116.66666666666667)","(3.0, 4.0, 3.065)","(3.8, 6.6, 5.025)","(11.0, 24.0, 23.0)","(3.6, 4.8, 3.5638888888888887)","(11.0, 24.0, 18.0)","(4.8, 8.8, 4.88)"
08-01-2023 17:17:35.395191,"(31.0, 220.0, 116.66666666666667)","(3.0, 4.0, 3.065)","(3.8, 6.6, 5.025)","(11.0, 24.0, 23.0)","(3.6, 4.8, 3.5638888888888887)","(11.0, 24.0, 18.0)","(4.8, 8.8, 4.88)"
08-01-2023 17:17:36.681829,"(31.0, 220.0, 116.66666666666667)","(3.0, 4.0, 3.065)","(3.8, 6.6, 5.025)","(11.0, 24.0, 23.0)","(3.6, 4.8, 3.5638888888888887)","(11.0, 24.0, 18.0)","(4.8, 8.8, 4.88)"
08-01-2023 17:17:37.943918,"(31.0, 220.0, 116.66666666666667)","(3.0, 4.0, 3.065)","(3.8, 6.6, 5.025)","(11.0, 24.0, 23.0)","(3.6, 4.8, 3.5638888888888887)","(11.0, 24.0, 18.0)","(4.8, 8.8, 4.88)"
08-01-2023 17:17:39.098835,"(31.0, 220.0, 116.66666666666667)","(3.0, 4.0, 3.065)","(3.8, 6.6, 5.025)","(11.0, 24.0, 23.0)","(3.6, 4.8, 3.5638888888888887)","(11.0, 24.0, 18.0)","(4.8, 8.8, 4.88)"
08-01-2023 17:17:40.245444,"(31.0, 220.0, 116.66666666666667)","(3.0, 4.0, 3.065)","(3.8, 6.6, 5.025)","(11.0, 24.0, 23.0)","(3.6, 4.8, 3.5638888888888887)","(11.0, 24.0, 18.0)","(4.8, 8.8, 4.88)"
08-01-2023 17:17:41.387644,"(31.0, 220.0, 116.66666666666667)","(3.0, 4.0, 3.065)","(3.8, 6.6, 5.025)","(11.0, 24.0, 23.0)","(3.6, 4.8, 3.5638888888888887)","(11.0, 24.0, 18.0)","(4.8, 8.8, 4.88)"
08-01-2023 17:17:42.497362,"(31.0, 220.0, 116.66666666666667)","(3.0, 4.0, 3.065)","(3.8, 6.6, 5.025)","(11.0, 24.0, 23.0)","(3.6, 4.8, 3.5638888888888887)","(11.0, 24.0, 18.0)","(4.8, 8.8, 4.88)"
08-01-2023 17:17:43.584128,"(31.0, 220.0, 116.66666666666667)","(3.0, 4.0, 3.065)","(3.8, 6.6, 5.025)","(11.0, 24.0, 23.0)","(3.6, 4.8, 3.5638888888888887)","(11.0, 24.0, 18.0)","(4.8, 8.8, 4.88)"
08-01-2023 17:17:44.526599,"(31.0, 220.0, 128.0)","(3.0, 4.0, 3.065)","(3.8, 6.6, 5.025)","(11.0, 24.0, 23.0)","(3.6, 4.8, 3.5638888888888887)","(11.0, 24.0, 18.0)","(4.8, 8.8, 4.88)"
08-01-2023 17:17:45.612173,"(31.0, 220.0, 128.0)","(3.0, 4.0, 3.065)","(3.8, 6.6, 5.025)","(11.0, 24.0, 23.0)","(3.6, 4.8, 3.5638888888888887)","(11.0, 24.0, 18.0)","(4.8, 8.8, 4.88)"
08-01-2023 17:17:46.739901,"(31.0, 220.0, 128.0)","(3.0, 4.0, 3.065)","(3.8, 6.6, 5.025)","(11.0, 24.0, 23.0)","(3.6, 4.8, 3.5638888888888887)","(11.0, 24.0, 18.0)","(4.8, 8.8, 4.88)"
08-01-2023 17:17:47.861530,"(31.0, 220.0, 128.0)","(3.0, 4.0, 3.065)","(3.8, 6.6, 5.025)","(11.0, 24.0, 23.0)","(3.6, 4.8, 3.5638888888888887)","(11.0, 24.0, 18.0)","(4.8, 8.8, 4.88)"
08-01-2023 17:17:49.015367,"(31.0, 220.0, 128.0)","(3.0, 4.0, 3.065)","(3.8, 6.6, 5.025)","(11.0, 24.0, 23.0)","(3.6, 4.8, 3.5638888888888887)","(11.0, 24.0, 18.0)","(4.8, 8.8, 4.88)"
08-01-2023 17:17:50.169206,"(31.0, 220.0, 128.0)","(3.0, 4.0, 3.065)","(3.8, 6.6, 5.025)","(11.0, 24.0, 23.0)","(3.6, 4.8, 3.5638888888888887)","(11.0, 24.0, 18.0)","(4.8, 8.8, 4.88)"
08-01-2023 17:17:51.338513,"(31.0, 220.0, 128.0)","(3.0, 4.0, 3.065)","(3.8, 6.6, 5.025)","(11.0, 24.0, 23.0)","(3.6, 4.8, 3.5638888888888887)","(11.0, 24.0, 18.0)","(4.8, 8.8, 4.88)"
08-01-2023 17:17:52.525590,"(31.0, 220.0, 128.0)","(3.0, 4.0, 3.065)","(3.8, 6.6, 5.025)","(11.0, 24.0, 23.0)","(3.6, 4.8, 3.5638888888888887)","(11.0, 24.0, 18.0)","(4.8, 8.8, 4.88)"
08-01-2023 17:17:53.581171,"(31.0, 220.0, 128.0)","(3.0, 4.0, 3.065)","(3.8, 6.6, 5.025)","(11.0, 24.0, 23.0)","(3.6, 4.8, 3.5638888888888887)","(11.0, 24.0, 18.0)","(4.8, 8.8, 4.88)"
08-01-2023 17:17:54.547409,"(31.0, 220.0, 100.625)","(3.0, 4.0, 3.065)","(3.8, 6.6, 5.025)","(11.0, 24.0, 23.0)","(3.6, 4.8, 3.5638888888888887)","(11.0, 24.0, 18.0)","(4.8, 8.8, 4.88)"
08-01-2023 17:17:55.572596,"(31.0, 220.0, 100.625)","(3.0, 4.0, 3.065)","(3.8, 6.6, 5.025)","(11.0, 24.0, 23.0)","(3.6, 4.8, 3.5638888888888887)","(11.0, 24.0, 18.0)","(4.8, 8.8, 4.88)"
