,Sharkattack,Ace Duigan,Shez Elite,Keayang Alex,Go George Go,Iamawingate,Salsboy,Classically Smooth,Blue Cannon,Our Miki Diva Nz,Kyloan Queen,Lavender Dolly
12-01-2023 17:23:20.532764,"(3.7, 4.7, 4.25)","(16.0, 20.0, 18.333333333333332)","(21.0, 44.0, 30.8)","(18.0, 28.0, 21.75)","(71.0, 190.0, 126.66666666666667)","(15.0, 25.0, 20.0)","(21.0, 40.0, 29.333333333333332)","(3.9, 5.6, 5.324999999999999)","(3.1, 3.7, 3.5)","(16.0, 99999, 99990)","(31.0, 44.0, 39.75)","(20.0, 29.0, 25.333333333333332)"
12-01-2023 17:23:21.887047,"(3.7, 4.7, 4.25)","(16.0, 20.0, 18.333333333333332)","(21.0, 44.0, 30.8)","(18.0, 28.0, 21.75)","(71.0, 190.0, 126.66666666666667)","(15.0, 25.0, 20.0)","(21.0, 40.0, 29.333333333333332)","(3.9, 5.6, 5.324999999999999)","(3.1, 3.7, 3.5)","(16.0, 99999, 99990)","(31.0, 44.0, 39.75)","(20.0, 29.0, 25.333333333333332)"
12-01-2023 17:23:23.204582,"(3.7, 4.7, 4.25)","(16.0, 20.0, 18.333333333333332)","(21.0, 44.0, 30.8)","(18.0, 28.0, 21.75)","(71.0, 190.0, 126.66666666666667)","(15.0, 25.0, 20.0)","(21.0, 40.0, 29.333333333333332)","(3.9, 5.6, 5.324999999999999)","(3.1, 3.7, 3.5)","(16.0, 99999, 99990)","(31.0, 44.0, 39.75)","(20.0, 29.0, 25.333333333333332)"
12-01-2023 17:23:24.566257,"(3.7, 4.7, 4.25)","(16.0, 20.0, 18.333333333333332)","(21.0, 44.0, 30.8)","(18.0, 28.0, 21.75)","(71.0, 190.0, 126.66666666666667)","(15.0, 25.0, 20.0)","(21.0, 40.0, 29.333333333333332)","(3.9, 5.6, 5.324999999999999)","(3.1, 3.7, 3.5)","(16.0, 99999, 99990)","(31.0, 44.0, 39.75)","(20.0, 29.0, 25.333333333333332)"
12-01-2023 17:23:25.871521,"(3.7, 4.7, 4.25)","(16.0, 20.0, 18.333333333333332)","(21.0, 44.0, 30.8)","(18.0, 28.0, 21.75)","(71.0, 190.0, 126.66666666666667)","(15.0, 25.0, 20.0)","(21.0, 40.0, 29.333333333333332)","(3.9, 5.6, 5.324999999999999)","(3.1, 3.7, 3.5)","(16.0, 99999, 99990)","(31.0, 44.0, 39.75)","(20.0, 29.0, 23.25)"
12-01-2023 17:23:27.315176,"(3.7, 4.7, 4.25)","(16.0, 22.0, 20.6)","(21.0, 44.0, 31.0)","(18.0, 28.0, 21.75)","(71.0, 190.0, 126.66666666666667)","(15.0, 25.0, 20.0)","(21.0, 40.0, 29.333333333333332)","(3.9, 5.6, 5.324999999999999)","(3.1, 3.7, 3.5)","(16.0, 99999, 99990)","(31.0, 44.0, 39.75)","(20.0, 29.0, 23.25)"
12-01-2023 17:23:28.565782,"(3.7, 4.7, 4.25)","(16.0, 22.0, 20.6)","(21.0, 40.0, 36.2)","(18.0, 28.0, 21.75)","(71.0, 190.0, 126.66666666666667)","(15.0, 25.0, 20.0)","(21.0, 40.0, 29.333333333333332)","(3.9, 5.6, 5.324999999999999)","(3.1, 3.7, 3.5)","(16.0, 99999, 99990)","(31.0, 44.0, 39.75)","(20.0, 29.0, 23.25)"
12-01-2023 17:23:30.265345,"(3.7, 4.7, 4.25)","(16.0, 22.0, 20.6)","(21.0, 40.0, 34.6)","(18.0, 28.0, 21.75)","(71.0, 190.0, 126.66666666666667)","(15.0, 25.0, 20.0)","(21.0, 40.0, 29.333333333333332)","(3.9, 5.6, 5.324999999999999)","(3.1, 3.7, 3.5)","(16.0, 99999, 99990)","(31.0, 44.0, 39.75)","(20.0, 29.0, 23.25)"
12-01-2023 17:23:31.654746,"(3.7, 4.7, 4.25)","(16.0, 22.0, 20.6)","(21.0, 38.0, 34.6)","(18.0, 28.0, 21.75)","(71.0, 190.0, 126.66666666666667)","(15.0, 25.0, 20.0)","(21.0, 40.0, 29.333333333333332)","(3.9, 5.6, 5.324999999999999)","(3.1, 3.7, 3.5)","(16.0, 99999, 99990)","(31.0, 44.0, 39.75)","(20.0, 29.0, 23.25)"
12-01-2023 17:23:33.118861,"(3.7, 4.7, 4.25)","(16.0, 22.0, 20.6)","(21.0, 38.0, 34.6)","(18.0, 28.0, 21.75)","(71.0, 190.0, 126.66666666666667)","(15.0, 25.0, 20.0)","(21.0, 40.0, 29.333333333333332)","(3.9, 5.6, 5.324999999999999)","(3.1, 3.7, 3.5)","(16.0, 99999, 99990)","(31.0, 44.0, 39.75)","(20.0, 29.0, 23.25)"
12-01-2023 17:23:34.617626,"(3.7, 4.7, 4.3)","(16.0, 22.0, 20.6)","(21.0, 38.0, 34.6)","(18.0, 28.0, 21.75)","(71.0, 190.0, 126.66666666666667)","(15.0, 25.0, 20.0)","(21.0, 40.0, 29.333333333333332)","(3.9, 5.6, 5.324999999999999)","(3.1, 3.7, 3.5)","(16.0, 99999, 99990)","(31.0, 44.0, 39.75)","(20.0, 29.0, 23.25)"
12-01-2023 17:23:36.041628,"(3.7, 4.8, 4.3)","(16.0, 22.0, 20.6)","(21.0, 38.0, 34.6)","(18.0, 28.0, 21.75)","(71.0, 190.0, 126.66666666666667)","(15.0, 25.0, 20.0)","(21.0, 40.0, 29.333333333333332)","(3.9, 5.6, 5.324999999999999)","(3.1, 3.7, 3.5)","(16.0, 99999, 99990)","(31.0, 44.0, 39.75)","(20.0, 29.0, 23.25)"
12-01-2023 17:23:37.444226,"(3.7, 4.8, 4.3)","(16.0, 22.0, 20.6)","(21.0, 38.0, 34.6)","(18.0, 28.0, 21.75)","(71.0, 190.0, 126.66666666666667)","(15.0, 25.0, 20.0)","(21.0, 40.0, 29.333333333333332)","(3.9, 5.6, 5.324999999999999)","(3.1, 3.7, 3.5)","(16.0, 99999, 99990)","(31.0, 44.0, 39.75)","(20.0, 29.0, 23.25)"
12-01-2023 17:23:38.756737,"(3.7, 4.8, 4.3)","(16.0, 22.0, 20.6)","(21.0, 38.0, 34.6)","(18.0, 28.0, 21.75)","(71.0, 190.0, 126.66666666666667)","(15.0, 25.0, 20.0)","(21.0, 40.0, 29.333333333333332)","(3.9, 5.6, 5.324999999999999)","(3.1, 3.7, 3.5)","(16.0, 99999, 99990)","(31.0, 44.0, 39.75)","(20.0, 29.0, 23.25)"
12-01-2023 17:23:40.052306,"(3.7, 4.8, 4.3)","(16.0, 22.0, 20.6)","(21.0, 38.0, 34.6)","(18.0, 28.0, 21.75)","(71.0, 190.0, 126.66666666666667)","(15.0, 25.0, 20.0)","(21.0, 40.0, 29.333333333333332)","(3.9, 5.6, 5.324999999999999)","(3.1, 3.7, 3.5)","(16.0, 99999, 99990)","(31.0, 44.0, 39.75)","(20.0, 29.0, 23.25)"
12-01-2023 17:23:41.373331,"(3.7, 4.8, 4.3)","(16.0, 22.0, 20.6)","(21.0, 38.0, 34.6)","(18.0, 28.0, 21.75)","(71.0, 190.0, 126.66666666666667)","(15.0, 25.0, 20.0)","(21.0, 40.0, 29.333333333333332)","(3.9, 5.6, 5.324999999999999)","(3.1, 3.7, 3.5)","(16.0, 99999, 99990)","(31.0, 44.0, 39.75)","(20.0, 29.0, 23.25)"
12-01-2023 17:23:42.884001,"(3.7, 4.8, 4.3)","(16.0, 22.0, 20.81818181818182)","(21.0, 38.0, 34.6)","(18.0, 28.0, 21.75)","(71.0, 190.0, 126.66666666666667)","(15.0, 25.0, 20.0)","(21.0, 40.0, 29.333333333333332)","(3.9, 5.6, 5.324999999999999)","(3.1, 3.7, 3.5)","(16.0, 99999, 99990)","(31.0, 44.0, 39.75)","(20.0, 29.0, 23.25)"
12-01-2023 17:23:44.341133,"(3.7, 4.8, 4.3)","(16.0, 23.0, 20.81818181818182)","(21.0, 38.0, 34.6)","(18.0, 28.0, 21.75)","(71.0, 190.0, 126.66666666666667)","(15.0, 25.0, 20.0)","(21.0, 40.0, 29.333333333333332)","(3.9, 5.6, 5.324999999999999)","(3.1, 3.7, 3.5)","(16.0, 99999, 99990)","(31.0, 44.0, 39.75)","(20.0, 29.0, 23.25)"
12-01-2023 17:23:45.798845,"(3.7, 4.8, 4.3)","(16.0, 23.0, 20.81818181818182)","(21.0, 38.0, 34.6)","(18.0, 28.0, 21.75)","(71.0, 190.0, 126.66666666666667)","(15.0, 25.0, 20.0)","(21.0, 40.0, 29.333333333333332)","(3.9, 5.6, 5.324999999999999)","(3.1, 3.7, 3.5)","(16.0, 99999, 99990)","(31.0, 44.0, 39.75)","(20.0, 29.0, 23.25)"
12-01-2023 17:23:47.163655,"(3.7, 4.8, 4.3)","(16.0, 23.0, 20.81818181818182)","(21.0, 38.0, 34.8)","(18.0, 28.0, 21.75)","(71.0, 190.0, 126.66666666666667)","(15.0, 25.0, 20.0)","(21.0, 40.0, 29.333333333333332)","(3.9, 5.6, 5.324999999999999)","(3.1, 3.7, 3.5)","(16.0, 99999, 99990)","(31.0, 44.0, 39.75)","(20.0, 29.0, 23.25)"
12-01-2023 17:23:48.539551,"(3.7, 4.8, 4.3)","(16.0, 23.0, 21.0)","(21.0, 40.0, 36.0)","(18.0, 28.0, 21.75)","(71.0, 190.0, 126.66666666666667)","(15.0, 25.0, 20.0)","(21.0, 40.0, 29.333333333333332)","(3.9, 5.6, 5.324999999999999)","(3.1, 3.7, 3.5)","(16.0, 99999, 99990)","(31.0, 44.0, 39.75)","(20.0, 29.0, 23.25)"
12-01-2023 17:23:49.859346,"(3.7, 4.8, 4.3)","(16.0, 23.0, 21.0)","(21.0, 38.0, 35.42857142857143)","(18.0, 28.0, 21.75)","(71.0, 190.0, 126.66666666666667)","(15.0, 25.0, 20.0)","(21.0, 40.0, 29.333333333333332)","(3.9, 5.6, 5.324999999999999)","(3.1, 3.7, 3.5)","(16.0, 99999, 99990)","(31.0, 44.0, 39.75)","(20.0, 29.0, 23.25)"
12-01-2023 17:23:51.293546,"(3.7, 4.8, 4.3)","(16.0, 23.0, 21.0)","(21.0, 38.0, 35.42857142857143)","(18.0, 28.0, 21.75)","(71.0, 190.0, 126.66666666666667)","(15.0, 25.0, 20.0)","(21.0, 40.0, 29.333333333333332)","(3.9, 5.6, 5.324999999999999)","(3.1, 3.7, 3.5)","(16.0, 99999, 99990)","(31.0, 44.0, 39.75)","(20.0, 29.0, 23.25)"
12-01-2023 17:23:52.636738,"(3.7, 4.8, 4.3)","(16.0, 23.0, 21.0)","(21.0, 44.0, 42.0)","(18.0, 28.0, 21.75)","(71.0, 190.0, 126.66666666666667)","(15.0, 25.0, 20.0)","(21.0, 40.0, 29.333333333333332)","(3.9, 5.6, 5.324999999999999)","(3.1, 3.7, 3.5)","(16.0, 99999, 99990)","(31.0, 44.0, 39.75)","(20.0, 29.0, 23.25)"
12-01-2023 17:23:53.988332,"(3.7, 4.8, 4.3)","(16.0, 23.0, 21.0)","(21.0, 44.0, 42.0)","(18.0, 28.0, 21.75)","(71.0, 190.0, 126.66666666666667)","(15.0, 25.0, 20.0)","(21.0, 40.0, 29.333333333333332)","(3.9, 5.6, 5.324999999999999)","(3.1, 3.7, 3.5)","(16.0, 99999, 99990)","(31.0, 44.0, 39.75)","(20.0, 29.0, 23.25)"
12-01-2023 17:23:55.390442,"(3.7, 4.8, 4.3)","(16.0, 23.0, 21.0)","(21.0, 44.0, 42.0)","(18.0, 28.0, 21.75)","(71.0, 190.0, 126.66666666666667)","(15.0, 25.0, 20.0)","(21.0, 40.0, 29.333333333333332)","(3.9, 5.6, 5.324999999999999)","(3.1, 3.7, 3.5)","(16.0, 99999, 99990)","(31.0, 44.0, 39.75)","(20.0, 29.0, 23.25)"
12-01-2023 17:23:56.739653,"(3.7, 4.8, 4.3)","(16.0, 23.0, 21.0)","(21.0, 44.0, 42.0)","(18.0, 28.0, 21.75)","(71.0, 190.0, 126.66666666666667)","(15.0, 25.0, 20.0)","(21.0, 40.0, 29.333333333333332)","(3.9, 5.6, 5.324999999999999)","(3.1, 3.7, 3.5)","(16.0, 99999, 99990)","(31.0, 44.0, 39.75)","(20.0, 29.0, 23.25)"
12-01-2023 17:23:58.129608,"(3.7, 4.8, 4.3)","(16.0, 23.0, 21.0)","(21.0, 44.0, 42.0)","(18.0, 28.0, 21.75)","(71.0, 190.0, 126.66666666666667)","(15.0, 25.0, 20.0)","(21.0, 40.0, 29.333333333333332)","(3.9, 5.6, 5.324999999999999)","(3.1, 3.7, 3.5)","(16.0, 99999, 99990)","(31.0, 44.0, 39.75)","(20.0, 29.0, 23.25)"
12-01-2023 17:23:59.559665,"(3.7, 4.8, 4.3)","(16.0, 23.0, 21.0)","(21.0, 44.0, 42.5)","(18.0, 28.0, 21.75)","(71.0, 190.0, 126.66666666666667)","(15.0, 25.0, 20.0)","(21.0, 40.0, 29.333333333333332)","(3.9, 5.6, 5.324999999999999)","(3.1, 3.7, 3.5)","(16.0, 99999, 99990)","(31.0, 44.0, 40.44444444444444)","(20.0, 29.0, 23.25)"
12-01-2023 17:24:01.006446,"(3.7, 4.8, 4.3)","(16.0, 23.0, 21.0)","(21.0, 44.0, 42.5)","(18.0, 28.0, 21.75)","(71.0, 190.0, 126.66666666666667)","(15.0, 25.0, 20.0)","(21.0, 40.0, 29.333333333333332)","(3.9, 5.6, 5.324999999999999)","(3.1, 3.7, 3.5)","(16.0, 99999, 99990)","(31.0, 44.0, 40.44444444444444)","(20.0, 29.0, 24.6)"
12-01-2023 17:24:02.294806,"(3.7, 4.8, 4.3)","(16.0, 23.0, 21.0)","(21.0, 44.0, 42.5)","(18.0, 28.0, 21.75)","(71.0, 190.0, 126.66666666666667)","(15.0, 25.0, 20.0)","(21.0, 40.0, 29.333333333333332)","(3.9, 5.6, 5.324999999999999)","(3.1, 3.7, 3.5)","(16.0, 99999, 99990)","(31.0, 44.0, 40.44444444444444)","(20.0, 29.0, 24.8)"
12-01-2023 17:24:03.621610,"(3.7, 4.8, 4.3)","(16.0, 23.0, 21.0)","(21.0, 44.0, 42.5)","(18.0, 28.0, 25.22222222222222)","(71.0, 190.0, 126.66666666666667)","(15.0, 25.0, 20.0)","(21.0, 40.0, 29.333333333333332)","(3.9, 5.6, 5.324999999999999)","(3.1, 3.7, 3.4130434782608696)","(16.0, 99999, 99990)","(31.0, 44.0, 38.0)","(20.0, 29.0, 26.9)"
12-01-2023 17:24:04.905688,"(3.7, 4.8, 4.3)","(16.0, 23.0, 21.0)","(21.0, 44.0, 42.8)","(18.0, 28.0, 25.22222222222222)","(71.0, 190.0, 126.66666666666667)","(15.0, 25.0, 20.0)","(21.0, 40.0, 29.333333333333332)","(3.9, 5.6, 5.324999999999999)","(3.1, 3.7, 3.425)","(16.0, 99999, 99990)","(31.0, 44.0, 39.0)","(20.0, 29.0, 26.9)"
12-01-2023 17:24:06.275388,"(3.7, 4.8, 4.3)","(16.0, 23.0, 21.0)","(21.0, 44.0, 42.8)","(18.0, 28.0, 25.22222222222222)","(71.0, 190.0, 126.66666666666667)","(15.0, 25.0, 20.0)","(21.0, 40.0, 29.333333333333332)","(3.9, 5.6, 5.368421052631579)","(3.1, 3.7, 3.425)","(16.0, 99999, 99990)","(31.0, 44.0, 39.0)","(20.0, 29.0, 26.9)"
12-01-2023 17:24:07.683851,"(3.7, 4.8, 4.3)","(16.0, 23.0, 21.0)","(21.0, 44.0, 42.8)","(18.0, 28.0, 25.22222222222222)","(71.0, 190.0, 126.66666666666667)","(15.0, 25.0, 20.0)","(21.0, 40.0, 29.333333333333332)","(3.9, 5.6, 5.368421052631579)","(3.1, 3.7, 3.425)","(16.0, 99999, 99990)","(31.0, 44.0, 39.0)","(20.0, 29.0, 26.9)"
12-01-2023 17:24:09.030818,"(3.7, 4.8, 4.466666666666667)","(16.0, 23.0, 18.2)","(21.0, 44.0, 42.8)","(18.0, 28.0, 25.22222222222222)","(71.0, 190.0, 126.66666666666667)","(15.0, 25.0, 20.0)","(21.0, 40.0, 29.333333333333332)","(3.9, 5.6, 5.199999999999999)","(3.1, 3.7, 3.425)","(16.0, 99999, 99990)","(31.0, 44.0, 41.5)","(20.0, 29.0, 26.9)"
12-01-2023 17:24:10.406452,"(3.7, 4.8, 4.466666666666667)","(16.0, 23.0, 18.8)","(21.0, 44.0, 42.8)","(18.0, 28.0, 25.22222222222222)","(71.0, 190.0, 126.66666666666667)","(15.0, 25.0, 20.0)","(21.0, 40.0, 29.333333333333332)","(3.9, 5.6, 5.0285714285714285)","(3.1, 3.7, 3.425)","(16.0, 99999, 99990)","(31.0, 44.0, 34.666666666666664)","(20.0, 29.0, 26.9)"
12-01-2023 17:24:11.776462,"(3.7, 4.8, 4.466666666666667)","(16.0, 23.0, 20.666666666666668)","(21.0, 44.0, 42.8)","(18.0, 28.0, 25.22222222222222)","(71.0, 190.0, 126.66666666666667)","(15.0, 25.0, 20.0)","(21.0, 40.0, 29.333333333333332)","(3.9, 5.6, 5.0285714285714285)","(3.1, 3.7, 3.425)","(16.0, 99999, 99990)","(31.0, 44.0, 34.666666666666664)","(20.0, 29.0, 26.9)"
12-01-2023 17:24:13.178591,"(3.7, 4.8, 4.466666666666667)","(16.0, 23.0, 20.666666666666668)","(21.0, 44.0, 42.8)","(18.0, 28.0, 25.22222222222222)","(71.0, 190.0, 126.66666666666667)","(15.0, 25.0, 20.0)","(21.0, 40.0, 29.333333333333332)","(3.9, 5.6, 5.0285714285714285)","(3.1, 3.7, 3.425)","(16.0, 99999, 99990)","(31.0, 44.0, 34.666666666666664)","(20.0, 29.0, 26.9)"
12-01-2023 17:24:14.614546,"(3.7, 4.8, 4.466666666666667)","(16.0, 23.0, 20.666666666666668)","(21.0, 44.0, 42.8)","(18.0, 28.0, 25.22222222222222)","(71.0, 190.0, 126.66666666666667)","(15.0, 25.0, 20.0)","(21.0, 40.0, 29.333333333333332)","(3.9, 5.6, 5.0285714285714285)","(3.1, 3.7, 3.425)","(16.0, 99999, 99990)","(31.0, 44.0, 34.666666666666664)","(20.0, 29.0, 26.9)"
12-01-2023 17:24:15.994510,"(3.7, 4.8, 4.466666666666667)","(16.0, 23.0, 20.666666666666668)","(21.0, 44.0, 42.8)","(18.0, 28.0, 25.22222222222222)","(71.0, 190.0, 126.66666666666667)","(15.0, 25.0, 20.0)","(21.0, 40.0, 29.333333333333332)","(3.9, 5.6, 5.0285714285714285)","(3.1, 3.7, 3.425)","(16.0, 99999, 99990)","(31.0, 44.0, 34.666666666666664)","(20.0, 29.0, 26.9)"
12-01-2023 17:24:17.373482,"(3.7, 4.8, 4.466666666666667)","(16.0, 23.0, 20.666666666666668)","(21.0, 44.0, 42.8)","(18.0, 28.0, 25.22222222222222)","(71.0, 190.0, 126.66666666666667)","(15.0, 25.0, 20.0)","(21.0, 40.0, 29.333333333333332)","(3.9, 5.6, 5.0285714285714285)","(3.1, 3.7, 3.425)","(16.0, 99999, 99990)","(31.0, 44.0, 34.666666666666664)","(20.0, 29.0, 26.9)"
12-01-2023 17:24:18.732227,"(3.7, 4.8, 4.466666666666667)","(16.0, 23.0, 20.666666666666668)","(21.0, 44.0, 42.8)","(18.0, 28.0, 25.22222222222222)","(71.0, 190.0, 126.66666666666667)","(15.0, 25.0, 20.0)","(21.0, 40.0, 29.333333333333332)","(3.9, 5.6, 5.0285714285714285)","(3.1, 3.7, 3.425)","(16.0, 99999, 99990)","(31.0, 44.0, 34.666666666666664)","(20.0, 29.0, 26.9)"
12-01-2023 17:24:20.096776,"(3.7, 4.8, 4.466666666666667)","(16.0, 23.0, 20.666666666666668)","(21.0, 44.0, 43.5)","(18.0, 28.0, 25.22222222222222)","(71.0, 190.0, 126.66666666666667)","(15.0, 25.0, 20.0)","(21.0, 40.0, 29.333333333333332)","(3.9, 5.6, 5.0285714285714285)","(3.1, 3.7, 3.425)","(16.0, 99999, 99990)","(31.0, 44.0, 34.666666666666664)","(20.0, 29.0, 22.333333333333332)"
12-01-2023 17:24:21.471803,"(3.7, 4.8, 4.466666666666667)","(16.0, 23.0, 20.666666666666668)","(21.0, 44.0, 43.5)","(18.0, 28.0, 25.22222222222222)","(71.0, 190.0, 126.66666666666667)","(15.0, 25.0, 20.0)","(21.0, 40.0, 29.333333333333332)","(3.9, 5.6, 5.199999999999999)","(3.1, 3.7, 3.425)","(16.0, 99999, 99990)","(31.0, 44.0, 34.666666666666664)","(20.0, 29.0, 22.333333333333332)"
12-01-2023 17:24:22.903287,"(3.7, 4.8, 4.42)","(16.0, 23.0, 20.666666666666668)","(21.0, 44.0, 43.5)","(18.0, 28.0, 25.22222222222222)","(71.0, 190.0, 126.66666666666667)","(15.0, 25.0, 20.0)","(21.0, 40.0, 29.333333333333332)","(3.9, 5.6, 5.199999999999999)","(3.1, 3.7, 3.425)","(16.0, 99999, 99990)","(31.0, 44.0, 34.666666666666664)","(20.0, 29.0, 22.333333333333332)"
12-01-2023 17:24:24.210871,"(3.7, 4.8, 4.35)","(16.0, 23.0, 20.666666666666668)","(21.0, 44.0, 43.5)","(18.0, 28.0, 25.22222222222222)","(71.0, 190.0, 126.66666666666667)","(15.0, 25.0, 20.0)","(21.0, 40.0, 29.333333333333332)","(3.9, 5.6, 5.199999999999999)","(3.1, 3.7, 3.55)","(16.0, 99999, 99990)","(31.0, 44.0, 34.666666666666664)","(20.0, 29.0, 22.333333333333332)"
12-01-2023 17:24:25.565501,"(3.7, 4.8, 4.35)","(16.0, 23.0, 20.666666666666668)","(21.0, 44.0, 43.5)","(18.0, 28.0, 25.22222222222222)","(71.0, 190.0, 137.5)","(15.0, 25.0, 20.0)","(21.0, 40.0, 29.333333333333332)","(3.9, 5.6, 5.199999999999999)","(3.1, 3.7, 3.4875)","(16.0, 99999, 99990)","(31.0, 44.0, 34.666666666666664)","(20.0, 29.0, 22.333333333333332)"
12-01-2023 17:24:26.920142,"(3.7, 4.8, 4.35)","(16.0, 23.0, 20.666666666666668)","(21.0, 44.0, 43.5)","(18.0, 28.0, 25.22222222222222)","(71.0, 180.0, 130.0)","(15.0, 25.0, 20.0)","(21.0, 40.0, 29.333333333333332)","(3.9, 5.6, 5.199999999999999)","(3.1, 3.75, 3.4875)","(16.0, 99999, 99990)","(31.0, 44.0, 34.666666666666664)","(20.0, 29.0, 22.333333333333332)"
12-01-2023 17:24:28.361222,"(3.7, 4.8, 4.35)","(16.0, 23.0, 20.666666666666668)","(21.0, 44.0, 43.5)","(18.0, 28.0, 25.22222222222222)","(71.0, 200.0, 130.0)","(15.0, 25.0, 20.0)","(21.0, 40.0, 29.333333333333332)","(3.9, 5.6, 5.199999999999999)","(3.1, 3.75, 3.4875)","(16.0, 99999, 99990)","(31.0, 44.0, 34.666666666666664)","(20.0, 29.0, 22.333333333333332)"
12-01-2023 17:24:29.747340,"(3.7, 4.8, 4.35)","(16.0, 23.0, 20.666666666666668)","(21.0, 44.0, 43.5)","(18.0, 28.0, 25.22222222222222)","(71.0, 200.0, 130.0)","(15.0, 25.0, 20.0)","(21.0, 40.0, 29.333333333333332)","(3.9, 5.6, 5.199999999999999)","(3.1, 3.75, 3.46)","(16.0, 99999, 99990)","(31.0, 44.0, 34.666666666666664)","(20.0, 29.0, 22.333333333333332)"
12-01-2023 17:24:31.125162,"(3.7, 4.8, 4.35)","(16.0, 23.0, 21.384615384615383)","(21.0, 44.0, 43.5)","(18.0, 28.0, 25.22222222222222)","(71.0, 200.0, 130.0)","(15.0, 25.0, 20.0)","(21.0, 40.0, 29.333333333333332)","(3.9, 5.6, 5.292307692307692)","(3.1, 3.7, 3.46)","(16.0, 99999, 99990)","(31.0, 44.0, 34.666666666666664)","(20.0, 29.0, 22.333333333333332)"
12-01-2023 17:24:32.555324,"(3.7, 4.8, 4.35)","(16.0, 23.0, 21.384615384615383)","(21.0, 44.0, 43.5)","(18.0, 28.0, 25.22222222222222)","(71.0, 200.0, 130.0)","(15.0, 25.0, 20.0)","(21.0, 40.0, 29.333333333333332)","(3.9, 5.6, 5.292307692307692)","(3.1, 3.7, 3.46)","(16.0, 99999, 99990)","(31.0, 44.0, 34.666666666666664)","(20.0, 29.0, 25.2)"
12-01-2023 17:24:33.852178,"(3.7, 4.8, 4.35)","(16.0, 23.0, 21.607142857142858)","(21.0, 44.0, 43.0)","(18.0, 28.0, 25.22222222222222)","(71.0, 200.0, 130.0)","(15.0, 25.0, 20.0)","(21.0, 40.0, 29.333333333333332)","(3.9, 5.6, 5.292307692307692)","(3.1, 3.7, 3.46)","(16.0, 99999, 99990)","(31.0, 44.0, 34.666666666666664)","(20.0, 29.0, 25.2)"
12-01-2023 17:24:35.216755,"(3.7, 4.8, 4.35)","(16.0, 23.0, 21.607142857142858)","(21.0, 44.0, 43.0)","(18.0, 28.0, 25.22222222222222)","(71.0, 200.0, 130.0)","(15.0, 25.0, 20.0)","(21.0, 40.0, 29.333333333333332)","(3.9, 5.6, 5.292307692307692)","(3.1, 3.7, 3.46)","(16.0, 99999, 99990)","(31.0, 44.0, 34.666666666666664)","(20.0, 29.0, 25.2)"
12-01-2023 17:24:36.504614,"(3.7, 4.8, 4.35)","(16.0, 23.0, 21.607142857142858)","(21.0, 44.0, 43.0)","(18.0, 28.0, 25.22222222222222)","(71.0, 200.0, 130.0)","(15.0, 25.0, 20.0)","(21.0, 40.0, 29.333333333333332)","(3.9, 5.6, 5.199999999999999)","(3.1, 3.7, 3.46)","(16.0, 99999, 99990)","(31.0, 44.0, 34.666666666666664)","(20.0, 29.0, 25.2)"
12-01-2023 17:24:37.980602,"(3.7, 4.8, 4.35)","(16.0, 23.0, 21.607142857142858)","(21.0, 44.0, 43.0)","(18.0, 28.0, 25.22222222222222)","(71.0, 200.0, 130.0)","(15.0, 25.0, 20.0)","(21.0, 40.0, 29.333333333333332)","(3.9, 5.6, 5.085714285714285)","(3.1, 3.7, 3.46)","(16.0, 99999, 99990)","(31.0, 44.0, 34.666666666666664)","(20.0, 29.0, 24.0)"
12-01-2023 17:24:39.525431,"(3.7, 4.8, 4.35)","(16.0, 23.0, 21.227272727272727)","(21.0, 44.0, 39.0)","(18.0, 28.0, 25.22222222222222)","(71.0, 200.0, 130.0)","(15.0, 25.0, 20.0)","(21.0, 40.0, 29.333333333333332)","(3.9, 5.6, 5.085714285714285)","(3.1, 3.7, 3.46)","(16.0, 99999, 99990)","(31.0, 44.0, 34.666666666666664)","(20.0, 29.0, 24.0)"
12-01-2023 17:24:40.893169,"(3.7, 4.8, 4.35)","(16.0, 23.0, 21.227272727272727)","(21.0, 44.0, 39.0)","(18.0, 28.0, 25.22222222222222)","(71.0, 200.0, 130.0)","(15.0, 25.0, 20.0)","(21.0, 40.0, 29.333333333333332)","(3.9, 5.6, 5.085714285714285)","(3.1, 3.7, 3.46)","(16.0, 99999, 99990)","(31.0, 44.0, 34.666666666666664)","(20.0, 29.0, 24.0)"
12-01-2023 17:24:42.370146,"(3.7, 4.8, 4.35)","(16.0, 23.0, 21.227272727272727)","(21.0, 44.0, 39.0)","(18.0, 28.0, 25.22222222222222)","(71.0, 200.0, 130.0)","(15.0, 25.0, 20.0)","(21.0, 40.0, 29.333333333333332)","(3.9, 5.6, 5.085714285714285)","(3.1, 3.7, 3.575)","(16.0, 99999, 99990)","(31.0, 44.0, 34.666666666666664)","(20.0, 29.0, 24.0)"
12-01-2023 17:24:43.716307,"(3.7, 4.8, 4.35)","(16.0, 23.0, 21.227272727272727)","(21.0, 44.0, 39.0)","(18.0, 28.0, 25.22222222222222)","(71.0, 200.0, 130.0)","(15.0, 25.0, 20.0)","(21.0, 40.0, 29.333333333333332)","(3.9, 5.6, 5.085714285714285)","(3.1, 3.75, 3.65)","(16.0, 99999, 99990)","(31.0, 44.0, 34.666666666666664)","(20.0, 29.0, 24.0)"
