,Choose Well,Magic Ale,Magic Secret,Jet Set Jack,Amber Jack,Bokarm Donna,Fan Cool Unit,Brunello
12-01-2023 11:20:32.724761,"(2.1, 2.7, 2.185714285714286)","(12.0, 30.0, 26.8)","(2.8, 3.8, 3.083333333333333)","(4.2, 7.2, 5.95)","(21.0, 60.0, 54.85714285714286)","(31.0, 95.0, 84.0625)","(26.0, 250.0, 123.71428571428572)","(31.0, 220.0, 94.0)"
12-01-2023 11:20:33.891064,"(2.1, 2.7, 2.185714285714286)","(12.0, 30.0, 26.8)","(2.8, 3.8, 3.083333333333333)","(4.2, 7.2, 5.95)","(21.0, 60.0, 54.85714285714286)","(31.0, 110.0, 84.0625)","(26.0, 250.0, 123.71428571428572)","(31.0, 220.0, 94.0)"
12-01-2023 11:20:35.083828,"(2.1, 2.7, 2.185714285714286)","(12.0, 30.0, 26.8)","(2.8, 3.8, 3.083333333333333)","(4.2, 7.2, 5.95)","(21.0, 60.0, 54.85714285714286)","(31.0, 110.0, 84.0625)","(26.0, 250.0, 123.71428571428572)","(31.0, 220.0, 94.0)"
12-01-2023 11:20:36.275578,"(2.1, 2.7, 2.185714285714286)","(12.0, 30.0, 26.8)","(2.8, 3.8, 3.083333333333333)","(4.2, 7.2, 5.95)","(21.0, 60.0, 54.85714285714286)","(31.0, 110.0, 84.0625)","(26.0, 250.0, 123.71428571428572)","(31.0, 220.0, 94.0)"
12-01-2023 11:20:37.426449,"(2.1, 2.7, 2.185714285714286)","(12.0, 30.0, 26.8)","(2.8, 3.8, 3.083333333333333)","(4.2, 7.2, 5.95)","(21.0, 60.0, 54.85714285714286)","(31.0, 110.0, 84.0625)","(26.0, 250.0, 123.71428571428572)","(31.0, 220.0, 58.0)"
12-01-2023 11:20:38.511304,"(2.1, 2.7, 2.185714285714286)","(12.0, 30.0, 26.8)","(2.8, 3.8, 3.083333333333333)","(4.2, 7.2, 5.95)","(21.0, 60.0, 54.85714285714286)","(31.0, 110.0, 75.05263157894737)","(26.0, 250.0, 123.71428571428572)","(31.0, 220.0, 58.0)"
12-01-2023 11:20:39.621768,"(2.1, 2.7, 2.185714285714286)","(12.0, 30.0, 26.8)","(2.8, 3.8, 3.157142857142857)","(4.2, 7.2, 5.95)","(21.0, 60.0, 54.85714285714286)","(31.0, 110.0, 75.05263157894737)","(26.0, 250.0, 123.71428571428572)","(31.0, 220.0, 58.0)"
12-01-2023 11:20:40.765675,"(2.1, 2.7, 2.185714285714286)","(12.0, 30.0, 26.8)","(2.8, 3.8, 3.157142857142857)","(4.2, 7.2, 5.95)","(21.0, 60.0, 54.85714285714286)","(31.0, 110.0, 75.05263157894737)","(26.0, 250.0, 123.71428571428572)","(31.0, 220.0, 58.0)"
12-01-2023 11:20:41.883925,"(2.1, 2.7, 2.185714285714286)","(12.0, 30.0, 26.8)","(2.8, 3.8, 3.157142857142857)","(4.2, 7.2, 5.95)","(21.0, 60.0, 54.85714285714286)","(31.0, 110.0, 75.05263157894737)","(26.0, 250.0, 123.71428571428572)","(31.0, 220.0, 58.0)"
12-01-2023 11:20:43.037018,"(2.1, 2.7, 2.185714285714286)","(12.0, 30.0, 26.8)","(2.8, 3.8, 3.315)","(4.2, 7.2, 5.95)","(21.0, 60.0, 54.85714285714286)","(31.0, 110.0, 75.05263157894737)","(26.0, 250.0, 123.71428571428572)","(31.0, 220.0, 58.0)"
12-01-2023 11:20:44.110118,"(2.1, 2.7, 2.185714285714286)","(12.0, 30.0, 26.8)","(2.8, 3.75, 3.315)","(4.2, 7.2, 5.95)","(21.0, 60.0, 54.85714285714286)","(31.0, 110.0, 75.05263157894737)","(26.0, 250.0, 123.71428571428572)","(31.0, 220.0, 58.0)"
12-01-2023 11:20:45.252433,"(2.1, 2.7, 2.185714285714286)","(12.0, 30.0, 26.8)","(2.8, 3.75, 3.315)","(4.2, 7.2, 5.95)","(21.0, 60.0, 54.85714285714286)","(31.0, 110.0, 75.05263157894737)","(26.0, 250.0, 123.71428571428572)","(31.0, 220.0, 58.0)"
12-01-2023 11:20:46.379104,"(2.1, 2.7, 2.185714285714286)","(12.0, 30.0, 26.8)","(2.8, 3.75, 3.29)","(4.2, 7.2, 5.95)","(21.0, 60.0, 54.85714285714286)","(31.0, 110.0, 75.05263157894737)","(26.0, 250.0, 123.71428571428572)","(31.0, 220.0, 58.0)"
12-01-2023 11:20:47.564614,"(2.1, 2.7, 2.185714285714286)","(12.0, 30.0, 26.8)","(2.8, 3.7, 3.393333333333333)","(4.2, 7.2, 5.95)","(21.0, 60.0, 54.85714285714286)","(31.0, 110.0, 75.05263157894737)","(26.0, 250.0, 123.71428571428572)","(31.0, 220.0, 58.0)"
12-01-2023 11:20:48.752650,"(2.1, 2.7, 2.185714285714286)","(12.0, 30.0, 26.8)","(2.8, 3.65, 3.393333333333333)","(4.2, 7.2, 5.95)","(21.0, 60.0, 54.85714285714286)","(31.0, 110.0, 75.05263157894737)","(26.0, 250.0, 90.0)","(31.0, 220.0, 58.0)"
12-01-2023 11:20:49.930534,"(2.1, 2.7, 2.185714285714286)","(12.0, 30.0, 26.8)","(2.8, 3.65, 3.393333333333333)","(4.2, 7.2, 5.95)","(21.0, 60.0, 54.85714285714286)","(31.0, 110.0, 75.05263157894737)","(26.0, 250.0, 90.0)","(31.0, 220.0, 58.0)"
12-01-2023 11:20:51.045326,"(2.1, 2.7, 2.185714285714286)","(12.0, 30.0, 26.8)","(2.8, 3.65, 3.393333333333333)","(4.2, 7.2, 5.95)","(21.0, 60.0, 54.85714285714286)","(31.0, 110.0, 75.05263157894737)","(26.0, 250.0, 123.71428571428572)","(31.0, 220.0, 69.45454545454545)"
12-01-2023 11:20:52.134767,"(2.1, 2.7, 2.185714285714286)","(12.0, 30.0, 26.8)","(2.8, 3.65, 3.393333333333333)","(4.2, 7.2, 5.95)","(21.0, 60.0, 54.85714285714286)","(31.0, 110.0, 75.05263157894737)","(26.0, 250.0, 123.71428571428572)","(31.0, 220.0, 69.45454545454545)"
12-01-2023 11:20:53.245527,"(2.1, 2.7, 2.185714285714286)","(12.0, 30.0, 26.8)","(2.8, 3.65, 3.393333333333333)","(4.2, 7.2, 5.95)","(21.0, 60.0, 54.85714285714286)","(31.0, 110.0, 75.05263157894737)","(26.0, 250.0, 123.71428571428572)","(31.0, 220.0, 69.45454545454545)"
12-01-2023 11:20:54.355953,"(2.1, 2.7, 2.185714285714286)","(12.0, 30.0, 26.8)","(2.8, 3.65, 3.393333333333333)","(4.2, 7.2, 5.95)","(21.0, 60.0, 54.85714285714286)","(31.0, 110.0, 75.05263157894737)","(26.0, 250.0, 123.71428571428572)","(31.0, 220.0, 69.45454545454545)"
12-01-2023 11:20:55.420027,"(2.1, 2.7, 2.185714285714286)","(12.0, 30.0, 26.8)","(2.8, 3.65, 3.393333333333333)","(4.2, 7.2, 5.95)","(21.0, 60.0, 54.85714285714286)","(31.0, 110.0, 75.05263157894737)","(26.0, 250.0, 123.71428571428572)","(31.0, 220.0, 69.45454545454545)"
12-01-2023 11:20:56.460555,"(2.1, 2.7, 2.185714285714286)","(12.0, 30.0, 26.8)","(2.8, 3.65, 3.393333333333333)","(4.2, 7.2, 5.95)","(21.0, 60.0, 54.85714285714286)","(31.0, 110.0, 75.05263157894737)","(26.0, 250.0, 123.71428571428572)","(31.0, 220.0, 69.45454545454545)"
12-01-2023 11:20:57.529879,"(2.1, 2.7, 2.185714285714286)","(12.0, 30.0, 26.8)","(2.8, 3.65, 3.393333333333333)","(4.2, 7.2, 5.95)","(21.0, 60.0, 54.85714285714286)","(31.0, 110.0, 75.05263157894737)","(26.0, 250.0, 123.71428571428572)","(31.0, 220.0, 69.45454545454545)"
12-01-2023 11:20:58.651546,"(2.1, 2.7, 2.185714285714286)","(12.0, 30.0, 26.8)","(2.8, 3.65, 3.393333333333333)","(4.2, 7.2, 5.95)","(21.0, 60.0, 54.85714285714286)","(31.0, 110.0, 75.05263157894737)","(26.0, 250.0, 123.71428571428572)","(31.0, 220.0, 69.45454545454545)"
12-01-2023 11:20:59.923184,"(2.1, 2.7, 2.185714285714286)","(12.0, 30.0, 26.8)","(2.8, 3.65, 3.393333333333333)","(4.2, 7.2, 5.95)","(21.0, 60.0, 54.85714285714286)","(31.0, 110.0, 75.05263157894737)","(26.0, 250.0, 123.71428571428572)","(31.0, 220.0, 69.45454545454545)"
12-01-2023 11:21:01.070953,"(2.1, 2.7, 2.185714285714286)","(12.0, 30.0, 26.8)","(2.8, 3.65, 3.393333333333333)","(4.2, 7.2, 5.95)","(21.0, 60.0, 54.85714285714286)","(31.0, 110.0, 75.05263157894737)","(26.0, 250.0, 123.71428571428572)","(31.0, 220.0, 69.45454545454545)"
12-01-2023 11:21:02.142523,"(2.1, 2.7, 2.185714285714286)","(12.0, 30.0, 26.8)","(2.8, 3.65, 3.393333333333333)","(4.2, 7.2, 5.95)","(21.0, 60.0, 54.85714285714286)","(31.0, 110.0, 75.05263157894737)","(26.0, 250.0, 123.71428571428572)","(31.0, 220.0, 94.0)"
12-01-2023 11:21:03.244010,"(2.1, 2.7, 2.185714285714286)","(12.0, 30.0, 26.8)","(2.8, 3.65, 3.393333333333333)","(4.2, 7.2, 5.95)","(21.0, 60.0, 54.85714285714286)","(31.0, 110.0, 75.05263157894737)","(26.0, 250.0, 123.71428571428572)","(31.0, 220.0, 94.0)"
12-01-2023 11:21:04.343545,"(2.1, 2.7, 2.185714285714286)","(12.0, 30.0, 26.8)","(2.8, 3.65, 3.393333333333333)","(4.2, 7.2, 5.95)","(21.0, 60.0, 54.85714285714286)","(31.0, 110.0, 75.05263157894737)","(26.0, 250.0, 123.71428571428572)","(31.0, 220.0, 94.0)"
12-01-2023 11:21:05.421381,"(2.1, 2.7, 2.185714285714286)","(12.0, 30.0, 26.8)","(2.8, 3.65, 3.393333333333333)","(4.2, 7.2, 5.95)","(21.0, 60.0, 54.85714285714286)","(31.0, 110.0, 75.05263157894737)","(26.0, 250.0, 123.71428571428572)","(31.0, 220.0, 94.0)"
12-01-2023 11:21:06.452231,"(2.1, 2.7, 2.185714285714286)","(12.0, 30.0, 26.8)","(2.8, 3.65, 3.393333333333333)","(4.2, 7.2, 5.95)","(21.0, 60.0, 54.85714285714286)","(31.0, 110.0, 75.05263157894737)","(26.0, 250.0, 123.71428571428572)","(31.0, 220.0, 94.0)"
12-01-2023 11:21:07.527479,"(2.1, 2.7, 2.185714285714286)","(12.0, 30.0, 26.8)","(2.8, 3.65, 3.393333333333333)","(4.2, 7.2, 5.95)","(21.0, 60.0, 54.85714285714286)","(31.0, 110.0, 75.05263157894737)","(26.0, 250.0, 123.71428571428572)","(31.0, 220.0, 94.0)"
12-01-2023 11:21:08.591720,"(2.1, 2.7, 2.185714285714286)","(12.0, 30.0, 26.8)","(2.8, 3.65, 3.393333333333333)","(4.2, 7.2, 5.95)","(21.0, 60.0, 54.85714285714286)","(31.0, 110.0, 75.05263157894737)","(26.0, 250.0, 123.71428571428572)","(31.0, 220.0, 94.0)"
12-01-2023 11:21:09.769344,"(2.1, 2.7, 2.185714285714286)","(12.0, 30.0, 26.8)","(2.8, 3.65, 3.393333333333333)","(4.2, 7.2, 5.95)","(21.0, 60.0, 54.85714285714286)","(31.0, 110.0, 75.05263157894737)","(26.0, 250.0, 123.71428571428572)","(31.0, 220.0, 94.0)"
12-01-2023 11:21:11.027301,"(2.1, 2.7, 2.185714285714286)","(12.0, 30.0, 26.8)","(2.8, 3.65, 3.393333333333333)","(4.2, 7.2, 5.95)","(21.0, 60.0, 54.85714285714286)","(31.0, 110.0, 75.05263157894737)","(26.0, 250.0, 123.71428571428572)","(31.0, 220.0, 94.0)"
12-01-2023 11:21:12.116434,"(2.1, 2.7, 2.185714285714286)","(12.0, 30.0, 26.8)","(2.8, 3.65, 3.393333333333333)","(4.2, 7.2, 5.95)","(21.0, 60.0, 54.85714285714286)","(31.0, 110.0, 75.05263157894737)","(26.0, 250.0, 123.71428571428572)","(31.0, 220.0, 94.0)"
12-01-2023 11:21:13.144060,"(2.1, 2.7, 2.185714285714286)","(12.0, 30.0, 26.8)","(2.8, 3.65, 3.393333333333333)","(4.2, 7.2, 5.95)","(21.0, 60.0, 54.85714285714286)","(31.0, 110.0, 75.05263157894737)","(26.0, 250.0, 123.71428571428572)","(31.0, 220.0, 94.0)"
12-01-2023 11:21:14.151428,"(2.1, 2.7, 2.185714285714286)","(12.0, 30.0, 26.8)","(2.8, 3.65, 3.393333333333333)","(4.2, 7.2, 5.95)","(21.0, 60.0, 54.85714285714286)","(31.0, 110.0, 75.05263157894737)","(26.0, 250.0, 123.71428571428572)","(31.0, 220.0, 94.0)"
12-01-2023 11:21:15.326478,"(2.1, 2.7, 2.185714285714286)","(12.0, 30.0, 26.8)","(2.8, 3.65, 3.393333333333333)","(4.2, 7.2, 5.95)","(21.0, 60.0, 54.85714285714286)","(31.0, 110.0, 75.05263157894737)","(26.0, 250.0, 123.71428571428572)","(31.0, 220.0, 94.0)"
12-01-2023 11:21:16.455840,"(2.1, 2.7, 2.185714285714286)","(12.0, 30.0, 26.8)","(2.8, 3.65, 3.393333333333333)","(4.2, 7.2, 5.95)","(21.0, 60.0, 54.85714285714286)","(31.0, 110.0, 75.05263157894737)","(26.0, 250.0, 123.71428571428572)","(31.0, 220.0, 94.0)"
12-01-2023 11:21:17.550983,"(2.1, 2.7, 2.185714285714286)","(12.0, 30.0, 26.8)","(2.8, 3.65, 3.393333333333333)","(4.2, 7.2, 5.95)","(21.0, 60.0, 54.85714285714286)","(31.0, 110.0, 75.05263157894737)","(26.0, 250.0, 123.71428571428572)","(31.0, 220.0, 94.0)"
12-01-2023 11:21:18.604127,"(2.1, 2.7, 2.185714285714286)","(12.0, 30.0, 26.8)","(2.8, 3.65, 3.393333333333333)","(4.2, 7.2, 5.95)","(21.0, 60.0, 54.85714285714286)","(31.0, 110.0, 75.05263157894737)","(26.0, 250.0, 123.71428571428572)","(31.0, 220.0, 94.0)"
12-01-2023 11:21:19.690510,"(2.1, 2.7, 2.185714285714286)","(12.0, 30.0, 26.8)","(2.8, 3.65, 3.393333333333333)","(4.2, 7.2, 5.95)","(21.0, 60.0, 54.85714285714286)","(31.0, 110.0, 75.05263157894737)","(26.0, 250.0, 123.71428571428572)","(31.0, 220.0, 94.0)"
12-01-2023 11:21:20.829026,"(2.1, 2.7, 2.185714285714286)","(12.0, 30.0, 26.8)","(2.8, 3.65, 3.393333333333333)","(4.2, 7.2, 5.95)","(21.0, 60.0, 54.85714285714286)","(31.0, 110.0, 75.05263157894737)","(26.0, 250.0, 123.71428571428572)","(31.0, 220.0, 94.0)"
12-01-2023 11:21:21.998689,"(2.1, 2.7, 2.185714285714286)","(12.0, 30.0, 26.8)","(2.8, 3.65, 3.393333333333333)","(4.2, 7.2, 5.95)","(21.0, 60.0, 54.85714285714286)","(31.0, 110.0, 75.05263157894737)","(26.0, 250.0, 123.71428571428572)","(31.0, 220.0, 94.0)"
12-01-2023 11:21:23.192812,"(2.1, 2.7, 2.185714285714286)","(12.0, 30.0, 26.8)","(2.8, 3.65, 3.393333333333333)","(4.2, 7.2, 5.95)","(21.0, 60.0, 54.85714285714286)","(31.0, 110.0, 75.05263157894737)","(26.0, 250.0, 123.71428571428572)","(31.0, 220.0, 94.0)"
12-01-2023 11:21:24.333138,"(2.1, 2.7, 2.185714285714286)","(12.0, 30.0, 26.8)","(2.8, 3.65, 3.393333333333333)","(4.2, 7.2, 5.95)","(21.0, 60.0, 54.85714285714286)","(31.0, 110.0, 75.05263157894737)","(26.0, 250.0, 123.71428571428572)","(31.0, 220.0, 94.0)"
12-01-2023 11:21:25.419895,"(2.1, 2.7, 2.185714285714286)","(12.0, 30.0, 26.8)","(2.8, 3.65, 3.393333333333333)","(4.2, 7.2, 5.95)","(21.0, 60.0, 54.85714285714286)","(31.0, 110.0, 75.05263157894737)","(26.0, 250.0, 123.71428571428572)","(31.0, 220.0, 94.0)"
12-01-2023 11:21:26.537539,"(2.1, 2.7, 2.185714285714286)","(12.0, 30.0, 26.8)","(2.8, 3.65, 3.393333333333333)","(4.2, 7.2, 5.95)","(21.0, 60.0, 54.85714285714286)","(31.0, 110.0, 75.05263157894737)","(26.0, 250.0, 123.71428571428572)","(31.0, 220.0, 95.38461538461539)"
12-01-2023 11:21:27.705104,"(2.1, 2.7, 2.185714285714286)","(12.0, 30.0, 26.8)","(2.8, 3.65, 3.393333333333333)","(4.2, 7.2, 5.95)","(21.0, 60.0, 54.85714285714286)","(31.0, 110.0, 75.05263157894737)","(26.0, 250.0, 123.71428571428572)","(31.0, 220.0, 58.0)"
12-01-2023 11:21:28.900285,"(2.1, 2.7, 2.185714285714286)","(12.0, 30.0, 26.8)","(2.8, 3.65, 3.393333333333333)","(4.2, 7.2, 5.95)","(21.0, 60.0, 54.85714285714286)","(31.0, 110.0, 75.05263157894737)","(26.0, 250.0, 123.71428571428572)","(31.0, 220.0, 58.0)"
12-01-2023 11:21:29.992630,"(2.1, 2.7, 2.185714285714286)","(12.0, 30.0, 26.8)","(2.8, 3.65, 3.393333333333333)","(4.2, 7.2, 5.95)","(21.0, 60.0, 54.85714285714286)","(31.0, 110.0, 75.05263157894737)","(26.0, 250.0, 123.71428571428572)","(31.0, 220.0, 58.0)"
12-01-2023 11:21:31.069070,"(2.1, 2.7, 2.185714285714286)","(12.0, 30.0, 26.8)","(2.8, 3.65, 3.393333333333333)","(4.2, 7.2, 5.95)","(21.0, 60.0, 54.85714285714286)","(31.0, 110.0, 75.05263157894737)","(26.0, 250.0, 123.71428571428572)","(31.0, 220.0, 58.0)"
12-01-2023 11:21:32.153897,"(2.1, 2.7, 2.185714285714286)","(12.0, 30.0, 26.8)","(2.8, 3.65, 3.393333333333333)","(4.2, 7.2, 5.95)","(21.0, 60.0, 54.85714285714286)","(31.0, 110.0, 75.05263157894737)","(26.0, 250.0, 123.71428571428572)","(31.0, 220.0, 58.0)"
12-01-2023 11:21:33.358507,"(2.1, 2.7, 2.185714285714286)","(12.0, 30.0, 26.8)","(2.8, 3.65, 2.9916666666666667)","(4.2, 7.2, 5.95)","(21.0, 60.0, 54.85714285714286)","(31.0, 110.0, 75.05263157894737)","(26.0, 250.0, 123.71428571428572)","(31.0, 220.0, 58.0)"
12-01-2023 11:21:34.479487,"(2.1, 2.7, 2.185714285714286)","(12.0, 30.0, 26.8)","(2.8, 3.65, 2.9272727272727272)","(4.2, 7.2, 5.95)","(21.0, 60.0, 54.85714285714286)","(31.0, 110.0, 75.05263157894737)","(26.0, 250.0, 123.71428571428572)","(31.0, 220.0, 58.0)"
12-01-2023 11:21:35.610296,"(2.1, 2.7, 2.185714285714286)","(12.0, 30.0, 26.8)","(2.8, 3.6, 2.9272727272727272)","(4.2, 7.2, 5.95)","(21.0, 60.0, 54.85714285714286)","(31.0, 110.0, 75.05263157894737)","(26.0, 250.0, 123.71428571428572)","(31.0, 220.0, 58.0)"
12-01-2023 11:21:36.717033,"(2.1, 2.7, 2.185714285714286)","(12.0, 30.0, 26.8)","(2.8, 3.6, 2.9272727272727272)","(4.2, 7.2, 5.95)","(21.0, 60.0, 54.85714285714286)","(31.0, 110.0, 75.05263157894737)","(26.0, 250.0, 123.71428571428572)","(31.0, 220.0, 58.0)"
12-01-2023 11:21:37.858387,"(2.1, 2.7, 2.185714285714286)","(12.0, 30.0, 26.8)","(2.8, 3.55, 2.9227272727272724)","(4.2, 7.2, 5.95)","(21.0, 60.0, 54.85714285714286)","(31.0, 110.0, 75.05263157894737)","(26.0, 250.0, 123.71428571428572)","(31.0, 220.0, 58.0)"
12-01-2023 11:21:39.002510,"(2.1, 2.7, 2.185714285714286)","(12.0, 30.0, 26.8)","(2.8, 3.55, 2.9514285714285715)","(4.2, 7.2, 5.95)","(21.0, 60.0, 54.85714285714286)","(31.0, 110.0, 75.05263157894737)","(26.0, 250.0, 123.71428571428572)","(31.0, 220.0, 71.0909090909091)"
12-01-2023 11:21:40.157199,"(2.1, 2.7, 2.185714285714286)","(12.0, 30.0, 26.8)","(2.8, 3.5, 2.9514285714285715)","(4.2, 7.2, 5.95)","(21.0, 60.0, 54.85714285714286)","(31.0, 110.0, 75.05263157894737)","(26.0, 250.0, 123.71428571428572)","(31.0, 220.0, 54.4)"
12-01-2023 11:21:41.336553,"(2.1, 2.7, 2.185714285714286)","(12.0, 30.0, 26.8)","(2.8, 3.5, 2.9514285714285715)","(4.2, 7.2, 5.95)","(21.0, 60.0, 54.85714285714286)","(31.0, 110.0, 75.05263157894737)","(26.0, 250.0, 123.71428571428572)","(31.0, 220.0, 54.4)"
12-01-2023 11:21:42.556848,"(2.1, 2.7, 2.185714285714286)","(12.0, 30.0, 26.8)","(2.8, 3.5, 2.9514285714285715)","(4.2, 7.2, 5.95)","(21.0, 60.0, 54.85714285714286)","(31.0, 110.0, 93.91666666666666)","(26.0, 250.0, 123.71428571428572)","(31.0, 220.0, 132.8421052631579)"
12-01-2023 11:21:43.725439,"(2.1, 2.7, 2.185714285714286)","(12.0, 30.0, 26.0)","(2.8, 3.5, 2.9514285714285715)","(4.2, 7.2, 5.95)","(21.0, 60.0, 41.57142857142857)","(31.0, 100.0, 93.91666666666666)","(26.0, 250.0, 123.71428571428572)","(31.0, 220.0, 132.8421052631579)"
12-01-2023 11:21:44.802274,"(2.1, 2.7, 2.185714285714286)","(12.0, 30.0, 26.0)","(2.8, 3.5, 2.9514285714285715)","(4.2, 7.2, 5.95)","(21.0, 65.0, 41.57142857142857)","(31.0, 100.0, 93.91666666666666)","(26.0, 250.0, 123.71428571428572)","(31.0, 220.0, 132.8421052631579)"
12-01-2023 11:21:45.941731,"(2.1, 2.7, 2.185714285714286)","(12.0, 30.0, 26.0)","(2.8, 3.5, 2.9514285714285715)","(4.2, 7.2, 5.95)","(21.0, 65.0, 41.57142857142857)","(31.0, 100.0, 93.91666666666666)","(26.0, 250.0, 123.71428571428572)","(31.0, 220.0, 94.0)"
12-01-2023 11:21:47.145846,"(2.1, 2.7, 2.185714285714286)","(12.0, 30.0, 26.0)","(2.8, 3.5, 2.9514285714285715)","(4.2, 7.2, 5.95)","(21.0, 65.0, 41.57142857142857)","(31.0, 100.0, 93.91666666666666)","(26.0, 250.0, 123.71428571428572)","(31.0, 220.0, 94.0)"
12-01-2023 11:21:48.490442,"(2.1, 2.7, 2.185714285714286)","(12.0, 30.0, 26.0)","(2.8, 3.5, 2.9514285714285715)","(4.2, 7.2, 5.95)","(21.0, 65.0, 41.57142857142857)","(31.0, 100.0, 93.91666666666666)","(26.0, 250.0, 123.71428571428572)","(31.0, 220.0, 94.0)"
12-01-2023 11:21:49.605380,"(2.1, 2.7, 2.185714285714286)","(12.0, 30.0, 26.0)","(2.8, 3.5, 2.9514285714285715)","(4.2, 7.2, 5.95)","(21.0, 65.0, 41.57142857142857)","(31.0, 100.0, 93.91666666666666)","(26.0, 250.0, 123.71428571428572)","(31.0, 220.0, 94.0)"
12-01-2023 11:21:50.888805,"(2.1, 2.7, 2.185714285714286)","(12.0, 30.0, 26.0)","(2.8, 3.5, 2.9514285714285715)","(4.2, 7.2, 5.95)","(21.0, 65.0, 41.57142857142857)","(31.0, 100.0, 93.91666666666666)","(26.0, 250.0, 123.71428571428572)","(31.0, 220.0, 94.0)"
12-01-2023 11:21:52.243540,"(2.1, 2.7, 2.185714285714286)","(12.0, 30.0, 26.0)","(2.8, 3.5, 2.9514285714285715)","(4.2, 7.2, 5.95)","(21.0, 65.0, 41.57142857142857)","(31.0, 100.0, 93.91666666666666)","(26.0, 250.0, 123.71428571428572)","(31.0, 220.0, 94.0)"
12-01-2023 11:21:53.531039,"(2.1, 2.7, 2.185714285714286)","(12.0, 30.0, 26.0)","(2.8, 3.5, 2.9514285714285715)","(4.2, 7.2, 5.95)","(21.0, 65.0, 41.57142857142857)","(31.0, 100.0, 93.91666666666666)","(26.0, 250.0, 123.71428571428572)","(31.0, 220.0, 94.0)"
12-01-2023 11:21:54.952745,"(2.1, 2.7, 2.185714285714286)","(12.0, 30.0, 26.0)","(2.8, 3.5, 2.9514285714285715)","(4.2, 7.2, 5.95)","(21.0, 65.0, 41.57142857142857)","(31.0, 100.0, 93.91666666666666)","(26.0, 250.0, 123.71428571428572)","(31.0, 220.0, 94.0)"
12-01-2023 11:21:56.140455,"(2.1, 2.7, 2.185714285714286)","(12.0, 30.0, 26.0)","(2.8, 3.5, 2.9514285714285715)","(4.2, 7.2, 5.95)","(21.0, 65.0, 41.57142857142857)","(31.0, 100.0, 93.91666666666666)","(26.0, 250.0, 123.71428571428572)","(31.0, 220.0, 94.0)"
12-01-2023 11:21:57.271848,"(2.1, 2.7, 2.185714285714286)","(12.0, 30.0, 26.0)","(2.8, 3.5, 2.9514285714285715)","(4.2, 7.2, 5.95)","(21.0, 65.0, 41.57142857142857)","(31.0, 100.0, 93.91666666666666)","(26.0, 250.0, 123.71428571428572)","(31.0, 220.0, 94.0)"
12-01-2023 11:21:58.384267,"(2.1, 2.7, 2.185714285714286)","(12.0, 30.0, 26.0)","(2.8, 3.5, 2.9514285714285715)","(4.2, 7.2, 5.95)","(21.0, 65.0, 41.57142857142857)","(31.0, 100.0, 93.91666666666666)","(26.0, 250.0, 123.71428571428572)","(31.0, 220.0, 58.0)"
12-01-2023 11:21:59.428560,"(2.1, 2.7, 2.185714285714286)","(12.0, 30.0, 26.0)","(2.8, 3.5, 2.9514285714285715)","(4.2, 7.2, 5.95)","(21.0, 65.0, 41.57142857142857)","(31.0, 100.0, 93.91666666666666)","(26.0, 250.0, 123.71428571428572)","(31.0, 220.0, 95.38461538461539)"
12-01-2023 11:22:00.663706,"(2.1, 2.7, 2.185714285714286)","(12.0, 30.0, 26.0)","(2.8, 3.5, 2.9514285714285715)","(4.2, 7.2, 5.95)","(21.0, 65.0, 41.57142857142857)","(31.0, 100.0, 93.91666666666666)","(26.0, 250.0, 123.71428571428572)","(31.0, 220.0, 95.38461538461539)"
12-01-2023 11:22:01.897386,"(2.1, 2.7, 2.185714285714286)","(12.0, 30.0, 26.0)","(2.8, 3.5, 2.9514285714285715)","(4.2, 7.2, 5.95)","(21.0, 65.0, 41.57142857142857)","(31.0, 100.0, 93.91666666666666)","(26.0, 250.0, 123.71428571428572)","(31.0, 220.0, 95.38461538461539)"
12-01-2023 11:22:02.994539,"(2.1, 2.7, 2.185714285714286)","(12.0, 30.0, 26.0)","(2.8, 3.5, 2.9514285714285715)","(4.2, 7.2, 5.95)","(21.0, 65.0, 41.57142857142857)","(31.0, 100.0, 93.91666666666666)","(26.0, 250.0, 123.71428571428572)","(31.0, 220.0, 59.8)"
12-01-2023 11:22:04.282157,"(2.1, 2.7, 2.185714285714286)","(12.0, 30.0, 26.0)","(2.8, 3.5, 2.9514285714285715)","(4.2, 7.2, 5.95)","(21.0, 65.0, 41.57142857142857)","(31.0, 100.0, 93.91666666666666)","(26.0, 250.0, 123.71428571428572)","(31.0, 220.0, 59.8)"
12-01-2023 11:22:05.475628,"(2.1, 2.7, 2.185714285714286)","(12.0, 30.0, 26.0)","(2.8, 3.5, 2.9514285714285715)","(4.2, 7.2, 5.95)","(21.0, 65.0, 41.57142857142857)","(31.0, 100.0, 93.91666666666666)","(26.0, 250.0, 123.71428571428572)","(31.0, 220.0, 136.63157894736844)"
12-01-2023 11:22:06.771527,"(2.1, 2.7, 2.185714285714286)","(12.0, 30.0, 26.0)","(2.8, 3.5, 2.9514285714285715)","(4.2, 7.2, 5.95)","(21.0, 65.0, 41.57142857142857)","(31.0, 100.0, 93.91666666666666)","(26.0, 250.0, 123.71428571428572)","(31.0, 220.0, 63.4)"
