,Im Riddler,Colorado Banner Nz,Radiant Bay,Ryleeorielly,Classnsmart,Sunpatra,Miss Stefani,The Dark Night,Roll Em
11-01-2023 17:44:52.139955,"(101.0, 190.0, 163.75)","(2.0, 99999, 99990)","(21.0, 38.0, 25.0)","(61.0, 170.0, 136.66666666666669)","(91.0, 200.0, 98.66666666666666)","(4.0, 5.9, 5.433333333333334)","(8.0, 11.5, 9.82857142857143)","(31.0, 80.0, 44.0)","(3.2, 3.8, 3.5777777777777775)"
11-01-2023 17:44:53.342053,"(101.0, 190.0, 163.75)","(2.0, 99999, 99990)","(21.0, 38.0, 25.0)","(61.0, 170.0, 136.66666666666669)","(91.0, 200.0, 98.66666666666666)","(4.0, 5.9, 5.433333333333334)","(8.0, 11.5, 9.82857142857143)","(31.0, 80.0, 44.0)","(3.2, 3.8, 3.6)"
11-01-2023 17:44:54.547567,"(101.0, 190.0, 163.75)","(2.0, 99999, 99990)","(21.0, 38.0, 25.0)","(61.0, 170.0, 136.66666666666669)","(91.0, 200.0, 98.66666666666666)","(4.0, 5.9, 5.433333333333334)","(8.0, 11.5, 9.82857142857143)","(31.0, 80.0, 44.0)","(3.2, 3.75, 3.6214285714285714)"
11-01-2023 17:44:55.726875,"(101.0, 190.0, 163.75)","(2.0, 99999, 99990)","(21.0, 38.0, 25.0)","(61.0, 170.0, 136.66666666666669)","(91.0, 200.0, 98.66666666666666)","(4.0, 5.9, 5.466666666666667)","(8.0, 11.5, 9.82857142857143)","(31.0, 80.0, 44.0)","(3.2, 3.75, 3.6214285714285714)"
11-01-2023 17:44:56.897149,"(101.0, 190.0, 163.75)","(2.0, 99999, 99990)","(21.0, 38.0, 25.0)","(61.0, 170.0, 136.66666666666669)","(91.0, 200.0, 98.66666666666666)","(4.0, 5.9, 5.533333333333333)","(8.0, 11.5, 9.82857142857143)","(31.0, 80.0, 44.0)","(3.2, 3.75, 3.6214285714285714)"
11-01-2023 17:44:58.059084,"(101.0, 190.0, 163.75)","(2.0, 99999, 99990)","(21.0, 38.0, 25.0)","(61.0, 170.0, 136.66666666666669)","(91.0, 200.0, 98.66666666666666)","(4.0, 6.0, 5.533333333333333)","(8.0, 11.5, 9.82857142857143)","(31.0, 80.0, 44.0)","(3.2, 3.75, 3.6214285714285714)"
11-01-2023 17:44:59.208787,"(101.0, 190.0, 163.75)","(2.0, 99999, 99990)","(21.0, 38.0, 25.0)","(61.0, 170.0, 136.66666666666669)","(91.0, 200.0, 98.66666666666666)","(4.0, 6.0, 5.65)","(8.0, 11.5, 9.82857142857143)","(31.0, 80.0, 44.0)","(3.2, 3.75, 3.6214285714285714)"
11-01-2023 17:45:00.395785,"(101.0, 190.0, 163.75)","(2.0, 99999, 99990)","(21.0, 38.0, 25.0)","(61.0, 170.0, 136.66666666666669)","(91.0, 200.0, 98.66666666666666)","(4.0, 6.0, 5.5)","(8.0, 11.5, 9.82857142857143)","(31.0, 80.0, 44.0)","(3.2, 3.75, 3.6214285714285714)"
11-01-2023 17:45:01.620533,"(101.0, 190.0, 163.75)","(2.0, 99999, 99990)","(21.0, 38.0, 25.0)","(61.0, 170.0, 136.66666666666669)","(91.0, 200.0, 98.66666666666666)","(4.0, 5.9, 5.5)","(8.0, 11.5, 9.82857142857143)","(31.0, 80.0, 44.0)","(3.2, 3.75, 3.6214285714285714)"
11-01-2023 17:45:02.715961,"(101.0, 190.0, 120.0)","(2.0, 99999, 99990)","(21.0, 38.0, 25.0)","(61.0, 170.0, 136.66666666666669)","(91.0, 200.0, 98.66666666666666)","(4.0, 5.9, 5.5)","(8.0, 11.5, 9.82857142857143)","(31.0, 80.0, 44.0)","(3.2, 3.75, 3.6214285714285714)"
11-01-2023 17:45:03.818067,"(101.0, 190.0, 120.0)","(2.0, 99999, 99990)","(21.0, 38.0, 25.0)","(61.0, 170.0, 103.33333333333334)","(91.0, 200.0, 98.66666666666666)","(4.0, 5.9, 5.5)","(8.0, 11.5, 9.82857142857143)","(31.0, 80.0, 44.0)","(3.2, 3.75, 3.6214285714285714)"
11-01-2023 17:45:05.049827,"(101.0, 190.0, 120.0)","(2.0, 99999, 99990)","(21.0, 38.0, 25.0)","(61.0, 170.0, 103.33333333333334)","(91.0, 200.0, 98.66666666666666)","(4.0, 5.9, 5.5)","(8.0, 11.5, 9.82857142857143)","(31.0, 80.0, 44.0)","(3.2, 3.75, 3.6214285714285714)"
11-01-2023 17:45:06.231026,"(101.0, 190.0, 120.0)","(2.0, 99999, 99990)","(21.0, 38.0, 25.0)","(61.0, 170.0, 103.33333333333334)","(91.0, 200.0, 98.66666666666666)","(4.0, 5.9, 5.5)","(8.0, 11.5, 9.82857142857143)","(31.0, 80.0, 44.0)","(3.2, 3.75, 3.6214285714285714)"
11-01-2023 17:45:07.339535,"(101.0, 190.0, 120.0)","(2.0, 99999, 99990)","(21.0, 38.0, 25.0)","(61.0, 170.0, 103.33333333333334)","(91.0, 200.0, 98.66666666666666)","(4.0, 5.9, 5.5)","(8.0, 11.5, 9.82857142857143)","(31.0, 80.0, 44.0)","(3.2, 3.75, 3.6214285714285714)"
11-01-2023 17:45:08.442463,"(101.0, 190.0, 120.0)","(2.0, 99999, 99990)","(21.0, 38.0, 25.0)","(61.0, 170.0, 103.33333333333334)","(91.0, 200.0, 98.66666666666666)","(4.0, 5.9, 5.5)","(8.0, 11.5, 9.82857142857143)","(31.0, 80.0, 44.0)","(3.2, 3.75, 3.6214285714285714)"
11-01-2023 17:45:09.607299,"(101.0, 190.0, 120.0)","(2.0, 99999, 99990)","(21.0, 38.0, 25.0)","(61.0, 170.0, 103.33333333333334)","(91.0, 200.0, 98.66666666666666)","(4.0, 5.9, 5.5)","(8.0, 11.5, 9.82857142857143)","(31.0, 80.0, 44.0)","(3.2, 3.75, 3.6214285714285714)"
11-01-2023 17:45:10.741065,"(101.0, 190.0, 120.0)","(2.0, 99999, 99990)","(21.0, 38.0, 25.0)","(61.0, 170.0, 103.33333333333334)","(91.0, 200.0, 98.66666666666666)","(4.0, 5.9, 5.5)","(8.0, 11.5, 9.82857142857143)","(31.0, 80.0, 44.0)","(3.2, 3.75, 3.6214285714285714)"
11-01-2023 17:45:11.884121,"(101.0, 190.0, 120.0)","(2.0, 99999, 99990)","(21.0, 38.0, 25.0)","(61.0, 170.0, 103.33333333333334)","(91.0, 200.0, 98.66666666666666)","(4.0, 5.9, 5.5)","(8.0, 11.5, 9.82857142857143)","(31.0, 80.0, 44.0)","(3.2, 3.75, 3.6214285714285714)"
11-01-2023 17:45:13.081703,"(101.0, 190.0, 120.0)","(2.0, 99999, 99990)","(21.0, 38.0, 25.0)","(61.0, 170.0, 103.33333333333334)","(91.0, 200.0, 98.66666666666666)","(4.0, 5.9, 5.5)","(8.0, 11.5, 9.82857142857143)","(31.0, 80.0, 44.0)","(3.2, 3.75, 3.6214285714285714)"
11-01-2023 17:45:14.457612,"(101.0, 190.0, 120.0)","(2.0, 99999, 99990)","(21.0, 38.0, 25.0)","(61.0, 170.0, 103.33333333333334)","(91.0, 200.0, 98.66666666666666)","(4.0, 5.9, 5.5)","(8.0, 11.5, 9.82857142857143)","(31.0, 80.0, 44.0)","(3.2, 3.75, 3.5500000000000003)"
11-01-2023 17:45:15.708339,"(101.0, 190.0, 120.0)","(2.0, 99999, 99990)","(21.0, 38.0, 25.0)","(61.0, 170.0, 103.33333333333334)","(91.0, 200.0, 98.66666666666666)","(4.0, 5.9, 5.5)","(8.0, 11.5, 9.82857142857143)","(31.0, 80.0, 44.0)","(3.2, 3.7, 3.5500000000000003)"
11-01-2023 17:45:16.784304,"(101.0, 190.0, 120.0)","(2.0, 99999, 99990)","(21.0, 38.0, 25.0)","(61.0, 170.0, 103.33333333333334)","(91.0, 200.0, 98.66666666666666)","(4.0, 5.9, 5.430769230769231)","(8.0, 11.5, 9.82857142857143)","(31.0, 80.0, 44.0)","(3.2, 3.7, 3.5500000000000003)"
11-01-2023 17:45:17.883966,"(101.0, 190.0, 120.0)","(2.0, 99999, 99990)","(21.0, 38.0, 25.0)","(61.0, 170.0, 103.33333333333334)","(91.0, 200.0, 98.66666666666666)","(4.0, 5.8, 5.430769230769231)","(8.0, 11.5, 9.82857142857143)","(31.0, 80.0, 44.0)","(3.2, 3.7, 3.5500000000000003)"
11-01-2023 17:45:18.996450,"(101.0, 190.0, 120.0)","(2.0, 99999, 99990)","(21.0, 38.0, 25.0)","(61.0, 170.0, 103.33333333333334)","(91.0, 200.0, 98.66666666666666)","(4.0, 5.8, 5.430769230769231)","(8.0, 11.5, 9.82857142857143)","(31.0, 80.0, 44.0)","(3.2, 3.7, 3.5500000000000003)"
11-01-2023 17:45:20.226465,"(101.0, 190.0, 120.0)","(2.0, 99999, 99990)","(21.0, 38.0, 25.0)","(61.0, 170.0, 103.33333333333334)","(91.0, 200.0, 98.66666666666666)","(4.0, 5.8, 5.430769230769231)","(8.0, 11.5, 9.82857142857143)","(31.0, 80.0, 44.0)","(3.2, 3.7, 3.5500000000000003)"
11-01-2023 17:45:21.455926,"(101.0, 190.0, 120.0)","(2.0, 99999, 99990)","(21.0, 38.0, 25.0)","(61.0, 170.0, 103.33333333333334)","(91.0, 200.0, 98.66666666666666)","(4.0, 5.8, 5.430769230769231)","(8.0, 11.5, 9.82857142857143)","(31.0, 80.0, 44.0)","(3.2, 3.7, 3.5500000000000003)"
11-01-2023 17:45:22.569354,"(101.0, 190.0, 120.0)","(2.0, 99999, 99990)","(21.0, 38.0, 25.0)","(61.0, 170.0, 103.33333333333334)","(91.0, 200.0, 98.66666666666666)","(4.0, 5.8, 5.430769230769231)","(8.0, 11.5, 9.82857142857143)","(31.0, 80.0, 44.0)","(3.2, 3.7, 3.5500000000000003)"
11-01-2023 17:45:23.761249,"(101.0, 190.0, 120.0)","(2.0, 99999, 99990)","(21.0, 38.0, 25.0)","(61.0, 170.0, 103.33333333333334)","(91.0, 200.0, 98.66666666666666)","(4.0, 5.8, 5.311111111111111)","(8.0, 11.5, 9.82857142857143)","(31.0, 80.0, 44.0)","(3.2, 3.7, 3.5500000000000003)"
11-01-2023 17:45:25.093787,"(101.0, 190.0, 120.0)","(2.0, 99999, 99990)","(21.0, 38.0, 25.0)","(61.0, 170.0, 103.33333333333334)","(91.0, 200.0, 98.66666666666666)","(4.0, 5.8, 5.433333333333334)","(8.0, 11.5, 9.82857142857143)","(31.0, 80.0, 44.0)","(3.2, 3.7, 3.5500000000000003)"
11-01-2023 17:45:26.323551,"(101.0, 190.0, 120.0)","(2.0, 99999, 99990)","(21.0, 38.0, 25.0)","(61.0, 170.0, 103.33333333333334)","(91.0, 200.0, 98.66666666666666)","(4.0, 5.8, 5.433333333333334)","(8.0, 11.5, 9.82857142857143)","(31.0, 80.0, 44.0)","(3.2, 3.7, 3.5500000000000003)"
11-01-2023 17:45:27.491238,"(101.0, 190.0, 120.0)","(2.0, 99999, 99990)","(21.0, 38.0, 25.0)","(61.0, 170.0, 103.33333333333334)","(91.0, 200.0, 98.66666666666666)","(4.0, 5.8, 5.433333333333334)","(8.0, 11.5, 9.82857142857143)","(31.0, 80.0, 44.0)","(3.2, 3.7, 3.5500000000000003)"
11-01-2023 17:45:28.626441,"(101.0, 190.0, 120.0)","(2.0, 99999, 99990)","(21.0, 38.0, 25.0)","(61.0, 170.0, 103.33333333333334)","(91.0, 200.0, 98.66666666666666)","(4.0, 5.8, 5.433333333333334)","(8.0, 11.5, 9.82857142857143)","(31.0, 80.0, 44.0)","(3.2, 3.7, 3.5500000000000003)"
11-01-2023 17:45:29.764668,"(101.0, 190.0, 120.0)","(2.0, 99999, 99990)","(21.0, 38.0, 25.0)","(61.0, 170.0, 103.33333333333334)","(91.0, 200.0, 98.66666666666666)","(4.0, 5.8, 5.433333333333334)","(8.0, 11.5, 9.82857142857143)","(31.0, 80.0, 44.0)","(3.2, 3.7, 3.5500000000000003)"
11-01-2023 17:45:31.008700,"(101.0, 190.0, 120.0)","(2.0, 99999, 99990)","(21.0, 38.0, 25.0)","(61.0, 170.0, 103.33333333333334)","(91.0, 200.0, 98.66666666666666)","(4.0, 5.8, 5.433333333333334)","(8.0, 11.5, 9.82857142857143)","(31.0, 80.0, 44.0)","(3.2, 3.7, 3.5500000000000003)"
11-01-2023 17:45:32.125261,"(101.0, 190.0, 120.0)","(2.0, 99999, 99990)","(21.0, 38.0, 25.0)","(61.0, 170.0, 103.33333333333334)","(91.0, 200.0, 98.66666666666666)","(4.0, 5.8, 5.433333333333334)","(8.0, 11.5, 9.82857142857143)","(31.0, 80.0, 44.0)","(3.2, 3.7, 3.5500000000000003)"
11-01-2023 17:45:33.314829,"(101.0, 190.0, 120.0)","(2.0, 99999, 99990)","(21.0, 38.0, 25.0)","(61.0, 170.0, 103.33333333333334)","(91.0, 200.0, 98.66666666666666)","(4.0, 5.8, 5.433333333333334)","(8.0, 11.5, 9.82857142857143)","(31.0, 80.0, 44.0)","(3.2, 3.7, 3.5500000000000003)"
11-01-2023 17:45:34.483483,"(101.0, 190.0, 120.0)","(2.0, 99999, 99990)","(21.0, 38.0, 25.0)","(61.0, 170.0, 103.33333333333334)","(91.0, 200.0, 98.66666666666666)","(4.0, 5.8, 5.433333333333334)","(8.0, 11.5, 9.82857142857143)","(31.0, 80.0, 44.0)","(3.2, 3.7, 3.5500000000000003)"
11-01-2023 17:45:35.761431,"(91.0, 190.0, 120.0)","(2.0, 99999, 99990)","(21.0, 38.0, 25.0)","(61.0, 170.0, 103.33333333333334)","(81.0, 200.0, 98.66666666666666)","(4.0, 5.8, 5.433333333333334)","(8.0, 11.5, 9.82857142857143)","(31.0, 80.0, 44.0)","(3.2, 3.7, 3.5500000000000003)"
11-01-2023 17:45:36.901224,"(91.0, 190.0, 120.0)","(2.0, 99999, 99990)","(21.0, 38.0, 25.0)","(61.0, 170.0, 103.33333333333334)","(81.0, 200.0, 98.66666666666666)","(4.0, 5.8, 5.433333333333334)","(8.0, 11.5, 9.82857142857143)","(31.0, 80.0, 44.0)","(3.2, 3.7, 3.5500000000000003)"
11-01-2023 17:45:38.127997,"(91.0, 190.0, 120.0)","(2.0, 99999, 99990)","(21.0, 38.0, 25.0)","(61.0, 170.0, 103.33333333333334)","(81.0, 200.0, 98.66666666666666)","(4.0, 5.8, 5.433333333333334)","(8.0, 11.5, 9.82857142857143)","(31.0, 80.0, 44.0)","(3.2, 3.7, 3.5500000000000003)"
11-01-2023 17:45:39.274229,"(91.0, 190.0, 120.0)","(2.0, 99999, 99990)","(21.0, 38.0, 25.0)","(61.0, 170.0, 103.33333333333334)","(81.0, 200.0, 98.66666666666666)","(4.0, 5.8, 5.433333333333334)","(8.0, 11.5, 9.82857142857143)","(31.0, 80.0, 44.0)","(3.2, 3.7, 3.5500000000000003)"
11-01-2023 17:45:40.420461,"(91.0, 190.0, 120.0)","(2.0, 99999, 99990)","(21.0, 38.0, 25.0)","(61.0, 170.0, 103.33333333333334)","(81.0, 200.0, 98.66666666666666)","(4.0, 5.8, 5.433333333333334)","(8.0, 11.5, 9.82857142857143)","(31.0, 80.0, 44.0)","(3.2, 3.7, 3.5500000000000003)"
11-01-2023 17:45:41.710561,"(91.0, 190.0, 120.0)","(2.0, 99999, 99990)","(21.0, 38.0, 25.0)","(61.0, 170.0, 103.33333333333334)","(81.0, 200.0, 98.66666666666666)","(4.0, 5.8, 5.433333333333334)","(8.0, 11.5, 9.82857142857143)","(31.0, 80.0, 44.0)","(3.2, 3.7, 3.5500000000000003)"
11-01-2023 17:45:42.839184,"(91.0, 190.0, 120.0)","(2.0, 99999, 99990)","(21.0, 38.0, 25.0)","(61.0, 170.0, 103.33333333333334)","(81.0, 200.0, 98.66666666666666)","(4.0, 5.8, 5.433333333333334)","(8.0, 11.5, 9.82857142857143)","(31.0, 80.0, 44.0)","(3.2, 3.7, 3.5500000000000003)"
11-01-2023 17:45:43.957523,"(91.0, 190.0, 120.0)","(2.0, 99999, 99990)","(21.0, 38.0, 25.0)","(61.0, 170.0, 103.33333333333334)","(81.0, 200.0, 98.66666666666666)","(4.0, 5.8, 5.433333333333334)","(8.0, 11.5, 9.82857142857143)","(31.0, 80.0, 44.0)","(3.2, 3.7, 3.5500000000000003)"
11-01-2023 17:45:45.122626,"(91.0, 190.0, 120.0)","(2.0, 99999, 99990)","(21.0, 38.0, 25.0)","(61.0, 170.0, 103.33333333333334)","(81.0, 200.0, 98.66666666666666)","(4.0, 5.8, 5.433333333333334)","(8.0, 11.5, 9.82857142857143)","(31.0, 80.0, 44.0)","(3.2, 3.7, 3.5500000000000003)"
11-01-2023 17:45:46.232567,"(91.0, 190.0, 120.0)","(2.0, 99999, 99990)","(21.0, 38.0, 25.0)","(61.0, 170.0, 103.33333333333334)","(81.0, 200.0, 98.66666666666666)","(4.0, 5.8, 5.433333333333334)","(8.0, 11.5, 9.82857142857143)","(31.0, 80.0, 44.0)","(3.2, 3.7, 3.5500000000000003)"
11-01-2023 17:45:47.413754,"(91.0, 190.0, 120.0)","(2.0, 99999, 99990)","(21.0, 38.0, 25.0)","(61.0, 170.0, 103.33333333333334)","(81.0, 200.0, 98.66666666666666)","(4.0, 5.8, 5.433333333333334)","(8.0, 11.5, 9.82857142857143)","(31.0, 80.0, 44.0)","(3.2, 3.7, 3.5500000000000003)"
11-01-2023 17:45:48.892349,"(91.0, 190.0, 120.0)","(2.0, 99999, 99990)","(21.0, 38.0, 25.0)","(61.0, 170.0, 103.33333333333334)","(81.0, 200.0, 98.66666666666666)","(4.0, 5.8, 5.5)","(8.0, 11.5, 9.82857142857143)","(31.0, 80.0, 44.0)","(3.2, 3.7, 3.5500000000000003)"
11-01-2023 17:45:50.063828,"(91.0, 190.0, 120.0)","(2.0, 99999, 99990)","(21.0, 38.0, 25.0)","(61.0, 170.0, 103.33333333333334)","(81.0, 200.0, 98.66666666666666)","(4.0, 5.9, 5.5)","(8.0, 11.5, 9.82857142857143)","(31.0, 80.0, 44.0)","(3.2, 3.7, 3.5500000000000003)"
11-01-2023 17:45:51.255250,"(91.0, 190.0, 120.0)","(2.0, 99999, 99990)","(21.0, 38.0, 25.0)","(61.0, 170.0, 103.33333333333334)","(81.0, 200.0, 98.66666666666666)","(4.0, 5.9, 5.5)","(8.0, 11.5, 9.82857142857143)","(31.0, 80.0, 44.0)","(3.2, 3.7, 3.5500000000000003)"
11-01-2023 17:45:52.502050,"(91.0, 190.0, 120.0)","(2.0, 99999, 99990)","(21.0, 38.0, 25.0)","(61.0, 170.0, 103.33333333333334)","(81.0, 200.0, 98.66666666666666)","(4.0, 5.9, 5.5)","(8.0, 11.5, 9.82857142857143)","(31.0, 80.0, 44.0)","(3.2, 3.7, 3.5500000000000003)"
11-01-2023 17:45:53.849130,"(91.0, 190.0, 120.0)","(2.0, 99999, 99990)","(21.0, 38.0, 25.0)","(61.0, 170.0, 103.33333333333334)","(81.0, 200.0, 98.66666666666666)","(4.0, 5.9, 5.5)","(8.0, 11.5, 9.82857142857143)","(31.0, 80.0, 44.0)","(3.2, 3.7, 3.5500000000000003)"
11-01-2023 17:45:55.165380,"(91.0, 190.0, 120.0)","(2.0, 99999, 99990)","(21.0, 38.0, 25.0)","(61.0, 170.0, 103.33333333333334)","(81.0, 200.0, 98.66666666666666)","(4.0, 5.9, 5.5)","(8.0, 11.5, 9.82857142857143)","(31.0, 80.0, 44.0)","(3.2, 3.7, 3.5500000000000003)"
11-01-2023 17:45:56.356801,"(91.0, 190.0, 120.0)","(2.0, 99999, 99990)","(21.0, 38.0, 25.0)","(61.0, 170.0, 136.66666666666669)","(81.0, 200.0, 98.66666666666666)","(4.0, 5.9, 5.5)","(8.0, 11.5, 9.82857142857143)","(31.0, 80.0, 44.0)","(3.2, 3.7, 3.5500000000000003)"
11-01-2023 17:45:57.751311,"(91.0, 190.0, 120.0)","(2.0, 99999, 99990)","(21.0, 38.0, 25.0)","(61.0, 170.0, 136.66666666666669)","(81.0, 200.0, 98.66666666666666)","(4.0, 5.9, 5.5)","(8.0, 11.5, 9.82857142857143)","(31.0, 80.0, 44.0)","(3.2, 3.7, 3.5500000000000003)"
11-01-2023 17:45:58.826678,"(91.0, 190.0, 120.0)","(2.0, 99999, 99990)","(21.0, 38.0, 25.0)","(61.0, 170.0, 136.66666666666669)","(81.0, 200.0, 98.66666666666666)","(4.0, 5.9, 5.5)","(8.0, 11.5, 9.82857142857143)","(31.0, 80.0, 44.0)","(3.2, 3.7, 3.5500000000000003)"
11-01-2023 17:46:00.130789,"(91.0, 190.0, 120.0)","(2.0, 99999, 99990)","(21.0, 38.0, 25.0)","(61.0, 170.0, 136.66666666666669)","(81.0, 200.0, 98.66666666666666)","(4.0, 5.9, 5.5)","(8.0, 11.5, 9.82857142857143)","(31.0, 80.0, 44.0)","(3.2, 3.7, 3.5500000000000003)"
11-01-2023 17:46:01.342434,"(91.0, 190.0, 120.0)","(2.0, 99999, 99990)","(21.0, 38.0, 25.0)","(61.0, 170.0, 136.66666666666669)","(81.0, 200.0, 98.66666666666666)","(4.0, 5.9, 5.5)","(8.0, 11.5, 9.82857142857143)","(31.0, 80.0, 44.0)","(3.2, 3.7, 3.5500000000000003)"
11-01-2023 17:46:02.665626,"(91.0, 190.0, 163.75)","(2.0, 99999, 99990)","(21.0, 38.0, 25.0)","(61.0, 170.0, 136.66666666666669)","(81.0, 200.0, 98.66666666666666)","(4.0, 5.9, 5.5)","(8.0, 11.5, 9.82857142857143)","(31.0, 80.0, 44.0)","(3.2, 3.7, 3.5500000000000003)"
11-01-2023 17:46:04.201098,"(91.0, 190.0, 163.75)","(2.0, 99999, 99990)","(21.0, 38.0, 25.0)","(61.0, 170.0, 136.66666666666669)","(81.0, 200.0, 98.66666666666666)","(4.0, 5.9, 5.5)","(8.0, 11.5, 9.82857142857143)","(31.0, 80.0, 44.0)","(3.2, 3.7, 3.5500000000000003)"
11-01-2023 17:46:05.498100,"(91.0, 190.0, 163.75)","(2.0, 99999, 99990)","(21.0, 38.0, 25.0)","(61.0, 170.0, 136.66666666666669)","(81.0, 200.0, 98.66666666666666)","(4.0, 5.9, 5.5)","(8.0, 11.5, 9.82857142857143)","(31.0, 80.0, 44.0)","(3.2, 3.7, 3.5500000000000003)"
11-01-2023 17:46:06.685564,"(91.0, 190.0, 163.75)","(2.0, 99999, 99990)","(21.0, 38.0, 25.0)","(61.0, 170.0, 136.66666666666669)","(81.0, 200.0, 98.66666666666666)","(4.0, 5.9, 5.5)","(8.0, 11.5, 9.82857142857143)","(31.0, 80.0, 44.0)","(3.2, 3.7, 3.5500000000000003)"
11-01-2023 17:46:07.772008,"(91.0, 190.0, 163.75)","(2.0, 99999, 99990)","(21.0, 38.0, 25.0)","(61.0, 170.0, 136.66666666666669)","(81.0, 200.0, 98.66666666666666)","(4.0, 5.9, 5.5)","(8.0, 11.5, 9.82857142857143)","(31.0, 80.0, 44.0)","(3.2, 3.7, 3.5500000000000003)"
11-01-2023 17:46:08.904500,"(91.0, 190.0, 163.75)","(2.0, 99999, 99990)","(21.0, 38.0, 25.0)","(61.0, 170.0, 136.66666666666669)","(81.0, 200.0, 98.66666666666666)","(4.0, 5.9, 5.5)","(8.0, 11.5, 9.018181818181818)","(31.0, 80.0, 44.0)","(3.2, 3.7, 3.5500000000000003)"
11-01-2023 17:46:10.022913,"(91.0, 190.0, 163.75)","(2.0, 99999, 99990)","(21.0, 38.0, 25.0)","(61.0, 170.0, 103.33333333333334)","(81.0, 200.0, 98.66666666666666)","(4.0, 5.9, 5.5)","(8.0, 11.5, 9.866666666666667)","(31.0, 80.0, 44.0)","(3.2, 3.7, 3.5500000000000003)"
11-01-2023 17:46:11.185131,"(91.0, 190.0, 163.75)","(2.0, 99999, 99990)","(21.0, 38.0, 25.0)","(61.0, 170.0, 103.33333333333334)","(81.0, 200.0, 98.66666666666666)","(4.0, 5.9, 5.5)","(8.0, 11.0, 9.533333333333333)","(31.0, 80.0, 44.0)","(3.2, 3.7, 3.5500000000000003)"
11-01-2023 17:46:12.306020,"(91.0, 190.0, 163.75)","(2.0, 99999, 99990)","(21.0, 38.0, 25.0)","(61.0, 170.0, 103.33333333333334)","(81.0, 200.0, 98.66666666666666)","(4.0, 5.9, 5.5)","(8.0, 10.5, 9.257142857142856)","(31.0, 80.0, 44.0)","(3.2, 3.7, 3.5500000000000003)"
11-01-2023 17:46:13.485274,"(91.0, 190.0, 163.75)","(2.0, 99999, 99990)","(21.0, 38.0, 25.0)","(61.0, 170.0, 103.33333333333334)","(81.0, 200.0, 98.66666666666666)","(4.0, 5.9, 5.5)","(8.0, 10.5, 9.257142857142856)","(31.0, 80.0, 44.0)","(3.2, 3.7, 3.5500000000000003)"
11-01-2023 17:46:14.609012,"(91.0, 190.0, 163.75)","(2.0, 99999, 99990)","(21.0, 38.0, 25.0)","(61.0, 170.0, 103.33333333333334)","(81.0, 200.0, 98.66666666666666)","(4.0, 5.9, 5.5)","(8.0, 10.5, 9.257142857142856)","(31.0, 80.0, 44.0)","(3.2, 3.7, 3.5500000000000003)"
11-01-2023 17:46:15.795808,"(91.0, 190.0, 163.75)","(2.0, 99999, 99990)","(21.0, 38.0, 25.0)","(61.0, 170.0, 103.33333333333334)","(81.0, 200.0, 98.66666666666666)","(4.0, 5.9, 5.5)","(8.0, 10.5, 9.257142857142856)","(31.0, 80.0, 44.0)","(3.2, 3.7, 3.5500000000000003)"
11-01-2023 17:46:16.974999,"(91.0, 190.0, 163.75)","(2.0, 99999, 99990)","(21.0, 38.0, 25.0)","(61.0, 170.0, 103.33333333333334)","(81.0, 200.0, 98.66666666666666)","(4.0, 5.9, 5.5)","(8.0, 10.5, 9.257142857142856)","(31.0, 80.0, 44.0)","(3.2, 3.7, 3.5500000000000003)"
11-01-2023 17:46:18.168731,"(91.0, 190.0, 163.75)","(2.0, 99999, 99990)","(21.0, 38.0, 25.0)","(61.0, 170.0, 103.33333333333334)","(81.0, 200.0, 98.66666666666666)","(4.0, 5.9, 5.5)","(8.0, 10.5, 9.257142857142856)","(31.0, 80.0, 44.0)","(3.2, 3.7, 3.5500000000000003)"
11-01-2023 17:46:19.258045,"(91.0, 190.0, 163.75)","(2.0, 99999, 99990)","(21.0, 38.0, 25.0)","(61.0, 170.0, 103.33333333333334)","(81.0, 200.0, 98.66666666666666)","(4.0, 5.9, 5.5)","(8.0, 10.5, 9.257142857142856)","(31.0, 80.0, 44.0)","(3.2, 3.7, 3.5500000000000003)"
11-01-2023 17:46:20.852558,"(91.0, 190.0, 163.75)","(2.0, 99999, 99990)","(21.0, 38.0, 25.0)","(61.0, 170.0, 103.33333333333334)","(81.0, 200.0, 98.66666666666666)","(4.0, 5.9, 5.5)","(8.0, 10.5, 9.257142857142856)","(31.0, 80.0, 44.0)","(3.2, 3.7, 3.5500000000000003)"
11-01-2023 17:46:22.072486,"(91.0, 190.0, 163.75)","(2.0, 99999, 99990)","(21.0, 38.0, 25.0)","(61.0, 170.0, 103.33333333333334)","(81.0, 200.0, 98.66666666666666)","(4.0, 5.9, 5.5)","(8.0, 10.5, 9.257142857142856)","(31.0, 80.0, 44.0)","(3.2, 3.7, 3.5500000000000003)"
11-01-2023 17:46:23.281765,"(91.0, 190.0, 163.75)","(2.0, 99999, 99990)","(21.0, 38.0, 25.0)","(61.0, 170.0, 103.33333333333334)","(81.0, 200.0, 98.66666666666666)","(4.0, 5.9, 5.5)","(8.0, 10.5, 9.257142857142856)","(31.0, 80.0, 44.0)","(3.2, 3.7, 3.5500000000000003)"
