,Bettor My Dreamz Nz,The Last Drop,Brewery Lane,Ainsworth,Mission Glory,Belonero,Tradie,Make It Quick,Be On Guard,Dynamite Beach,The Party Boy
10-01-2023 21:05:07.807487,"(2.05, 99999, 99990)","(5.0, 9.6, 9.236363636363636)","(31.0, 30.0, 28.5)","(15.0, 23.0, 21.4)","(101.0, 180.0, 146.66666666666666)","(21.0, 28.0, 26.933333333333334)","(101.0, 140.0, 122.0)","(12.0, 18.0, 15.75)","(9.0, 13.0, 11.833333333333334)","(4.0, 5.3, 4.966666666666667)","(101.0, 160.0, 126.66666666666667)"
10-01-2023 21:05:09.348865,"(2.05, 99999, 99990)","(5.0, 9.6, 9.236363636363636)","(31.0, 30.0, 29.6)","(15.0, 23.0, 21.4)","(101.0, 180.0, 146.66666666666666)","(21.0, 28.0, 25.176470588235293)","(101.0, 140.0, 110.0)","(12.0, 18.0, 15.75)","(9.0, 13.0, 11.833333333333334)","(4.0, 5.3, 5.014285714285714)","(101.0, 160.0, 126.66666666666667)"
10-01-2023 21:05:10.835686,"(2.05, 99999, 99990)","(5.0, 9.6, 9.236363636363636)","(31.0, 36.0, 30.857142857142858)","(15.0, 23.0, 21.4)","(101.0, 180.0, 146.66666666666666)","(21.0, 28.0, 25.473684210526315)","(101.0, 140.0, 110.0)","(12.0, 18.0, 15.916666666666666)","(9.0, 13.0, 11.833333333333334)","(4.0, 5.3, 5.04)","(101.0, 160.0, 126.66666666666667)"
10-01-2023 21:05:12.353879,"(2.05, 99999, 99990)","(5.0, 9.6, 9.236363636363636)","(31.0, 32.0, 30.857142857142858)","(15.0, 23.0, 21.4)","(101.0, 180.0, 146.66666666666666)","(21.0, 28.0, 25.91304347826087)","(101.0, 140.0, 110.0)","(12.0, 18.0, 15.75)","(9.0, 13.0, 11.75)","(4.0, 5.3, 4.9375)","(101.0, 160.0, 126.66666666666667)"
10-01-2023 21:05:13.864702,"(2.05, 99999, 99990)","(5.0, 9.6, 9.333333333333332)","(31.0, 32.0, 29.428571428571427)","(15.0, 23.0, 21.76923076923077)","(101.0, 180.0, 146.66666666666666)","(21.0, 28.0, 25.91304347826087)","(101.0, 140.0, 108.125)","(12.0, 18.0, 15.916666666666666)","(9.0, 12.0, 9.35)","(4.0, 5.0, 4.9799999999999995)","(101.0, 160.0, 126.66666666666667)"
10-01-2023 21:05:15.462829,"(2.05, 99999, 99990)","(5.0, 9.6, 10.12)","(31.0, 30.0, 29.0)","(15.0, 23.0, 21.76923076923077)","(101.0, 180.0, 156.0)","(21.0, 28.0, 25.122448979591837)","(101.0, 130.0, 108.125)","(12.0, 18.0, 15.916666666666666)","(9.0, 9.4, 9.966666666666667)","(4.0, 5.1, 5.0285714285714285)","(101.0, 160.0, 126.66666666666667)"
10-01-2023 21:05:16.942032,"(2.05, 99999, 99990)","(5.0, 10.5, 9.833333333333334)","(31.0, 30.0, 29.0)","(15.0, 23.0, 20.666666666666668)","(101.0, 180.0, 145.0)","(21.0, 29.0, 26.466666666666665)","(101.0, 130.0, 108.125)","(12.0, 18.0, 15.916666666666666)","(9.0, 11.5, 9.875)","(4.0, 5.1, 5.104761904761904)","(101.0, 160.0, 126.66666666666667)"
10-01-2023 21:05:18.328729,"(2.05, 99999, 99990)","(5.0, 10.0, 10.0)","(31.0, 30.0, 29.0)","(15.0, 23.0, 20.666666666666668)","(101.0, 170.0, 145.0)","(21.0, 29.0, 28.18421052631579)","(101.0, 130.0, 108.125)","(12.0, 18.0, 15.916666666666666)","(9.0, 11.0, 9.875)","(4.0, 5.2, 5.104761904761904)","(101.0, 160.0, 126.66666666666667)"
10-01-2023 21:05:19.697631,"(2.05, 99999, 99990)","(5.0, 10.5, 10.0)","(31.0, 30.0, 33.0)","(15.0, 23.0, 20.2)","(101.0, 170.0, 145.0)","(21.0, 29.0, 26.51063829787234)","(101.0, 130.0, 108.125)","(12.0, 18.0, 15.916666666666666)","(9.0, 11.0, 9.875)","(4.0, 5.2, 5.104761904761904)","(101.0, 160.0, 126.66666666666667)"
10-01-2023 21:05:21.190481,"(2.05, 99999, 99990)","(5.0, 10.5, 9.692307692307692)","(31.0, 38.0, 29.666666666666668)","(15.0, 23.0, 20.2)","(101.0, 170.0, 145.0)","(21.0, 32.0, 26.48)","(101.0, 130.0, 108.125)","(12.0, 18.0, 15.916666666666666)","(9.0, 11.0, 9.875)","(4.0, 5.2, 5.1)","(101.0, 160.0, 126.66666666666667)"
10-01-2023 21:05:22.570834,"(2.1, 99999, 99990)","(5.0, 10.5, 9.545454545454545)","(31.0, 38.0, 33.0)","(16.0, 23.0, 20.2)","(101.0, 170.0, 150.0)","(21.0, 32.0, 26.48)","(101.0, 130.0, 108.125)","(14.0, 18.0, 15.916666666666666)","(8.0, 11.0, 9.875)","(4.0, 5.2, 5.1)","(101.0, 160.0, 126.66666666666667)"
10-01-2023 21:05:23.945581,"(2.1, 99999, 99990)","(5.0, 10.5, 9.6)","(31.0, 38.0, 31.636363636363637)","(16.0, 23.0, 20.2)","(101.0, 170.0, 150.0)","(21.0, 32.0, 28.5)","(101.0, 130.0, 108.125)","(14.0, 18.0, 15.916666666666666)","(8.0, 11.0, 9.875)","(4.0, 5.2, 5.1)","(101.0, 160.0, 126.66666666666667)"
10-01-2023 21:05:25.303752,"(2.1, 99999, 99990)","(5.0, 10.0, 9.77142857142857)","(31.0, 36.0, 29.142857142857142)","(16.0, 23.0, 20.2)","(101.0, 170.0, 150.0)","(21.0, 30.0, 28.5)","(101.0, 130.0, 108.125)","(14.0, 18.0, 15.916666666666666)","(8.0, 11.0, 9.664285714285715)","(4.0, 5.2, 5.1)","(101.0, 160.0, 126.66666666666667)"
10-01-2023 21:05:26.596601,"(2.1, 99999, 99990)","(5.0, 10.0, 9.77142857142857)","(31.0, 36.0, 29.0)","(16.0, 23.0, 20.2)","(101.0, 170.0, 150.0)","(21.0, 30.0, 26.904761904761905)","(101.0, 130.0, 108.125)","(14.0, 18.0, 15.916666666666666)","(8.0, 10.5, 9.524999999999999)","(4.0, 5.2, 5.1)","(101.0, 160.0, 126.66666666666667)"
10-01-2023 21:05:28.061561,"(2.1, 99999, 99990)","(5.0, 10.0, 9.866666666666667)","(31.0, 34.0, 29.0)","(16.0, 23.0, 20.2)","(101.0, 170.0, 150.0)","(21.0, 30.0, 26.941176470588236)","(101.0, 130.0, 108.125)","(14.0, 18.0, 16.75)","(8.0, 10.5, 9.524999999999999)","(4.0, 5.2, 5.033333333333333)","(101.0, 160.0, 126.66666666666667)"
10-01-2023 21:05:29.463031,"(2.1, 99999, 99990)","(5.0, 10.0, 9.866666666666667)","(31.0, 34.0, 30.0)","(16.0, 23.0, 21.76923076923077)","(101.0, 170.0, 150.0)","(21.0, 30.0, 26.533333333333335)","(101.0, 130.0, 108.125)","(14.0, 18.0, 16.75)","(8.0, 10.5, 9.524999999999999)","(4.0, 5.2, 5.050000000000001)","(101.0, 160.0, 126.66666666666667)"
10-01-2023 21:05:30.898590,"(2.1, 99999, 99990)","(5.0, 10.0, 10.17)","(31.0, 32.0, 29.0)","(16.0, 23.0, 21.25)","(101.0, 170.0, 150.0)","(21.0, 30.0, 26.533333333333335)","(101.0, 130.0, 108.125)","(14.0, 18.0, 16.75)","(8.0, 10.5, 9.524999999999999)","(4.0, 5.2, 5.050000000000001)","(101.0, 160.0, 126.66666666666667)"
10-01-2023 21:05:32.221498,"(2.1, 99999, 99990)","(5.0, 10.5, 10.17)","(31.0, 30.0, 28.666666666666668)","(16.0, 23.0, 21.25)","(101.0, 170.0, 150.0)","(21.0, 30.0, 26.533333333333335)","(101.0, 130.0, 108.125)","(14.0, 18.0, 16.75)","(8.0, 10.5, 10.246153846153845)","(4.0, 5.2, 5.050000000000001)","(101.0, 160.0, 126.66666666666667)"
10-01-2023 21:05:33.499067,"(2.1, 99999, 99990)","(5.0, 10.5, 9.95)","(31.0, 30.0, 28.666666666666668)","(16.0, 23.0, 21.25)","(101.0, 170.0, 150.0)","(21.0, 30.0, 26.533333333333335)","(101.0, 130.0, 108.125)","(14.0, 18.0, 16.333333333333332)","(8.0, 10.5, 10.246153846153845)","(4.0, 5.2, 5.092857142857143)","(101.0, 160.0, 126.66666666666667)"
10-01-2023 21:05:34.881092,"(2.1, 99999, 99990)","(5.0, 10.5, 10.17)","(31.0, 30.0, 27.0)","(16.0, 23.0, 21.25)","(101.0, 170.0, 150.0)","(21.0, 30.0, 28.0)","(101.0, 130.0, 108.125)","(14.0, 18.0, 16.333333333333332)","(8.0, 10.5, 10.246153846153845)","(4.0, 5.2, 5.092857142857143)","(101.0, 160.0, 126.66666666666667)"
10-01-2023 21:05:36.342754,"(2.1, 99999, 99990)","(5.0, 10.5, 9.879999999999999)","(31.0, 30.0, 27.125)","(16.0, 23.0, 21.25)","(101.0, 170.0, 150.0)","(21.0, 29.0, 25.18181818181818)","(101.0, 130.0, 108.125)","(14.0, 18.0, 16.333333333333332)","(8.0, 10.5, 9.763636363636364)","(4.0, 5.2, 5.092857142857143)","(101.0, 160.0, 126.66666666666667)"
10-01-2023 21:05:37.757859,"(2.1, 99999, 99990)","(5.0, 11.0, 9.799999999999999)","(31.0, 29.0, 27.571428571428573)","(16.0, 23.0, 25.57142857142857)","(101.0, 170.0, 150.0)","(21.0, 29.0, 26.083333333333332)","(101.0, 130.0, 105.0)","(14.0, 18.0, 16.333333333333332)","(8.0, 10.5, 9.763636363636364)","(4.0, 5.2, 5.092857142857143)","(101.0, 160.0, 126.66666666666667)"
10-01-2023 21:05:39.073112,"(2.1, 99999, 99990)","(5.0, 11.0, 9.799999999999999)","(31.0, 29.0, 26.666666666666668)","(16.0, 26.0, 25.7)","(101.0, 170.0, 150.0)","(21.0, 29.0, 27.125)","(101.0, 130.0, 99.0)","(14.0, 18.0, 16.333333333333332)","(8.0, 10.5, 9.763636363636364)","(4.0, 5.2, 5.050000000000001)","(101.0, 160.0, 126.66666666666667)"
10-01-2023 21:05:40.625245,"(2.1, 99999, 99990)","(5.0, 10.5, 9.857142857142858)","(31.0, 28.0, 25.77777777777778)","(16.0, 26.0, 25.7)","(101.0, 170.0, 150.0)","(21.0, 29.0, 27.0)","(101.0, 120.0, 99.0)","(14.0, 18.0, 16.333333333333332)","(8.0, 10.5, 9.763636363636364)","(4.0, 5.2, 5.050000000000001)","(101.0, 160.0, 126.66666666666667)"
10-01-2023 21:05:42.084948,"(2.1, 99999, 99990)","(5.0, 10.5, 10.05)","(31.0, 28.0, 25.77777777777778)","(16.0, 26.0, 25.7)","(101.0, 170.0, 150.0)","(21.0, 29.0, 27.0)","(101.0, 120.0, 102.0)","(14.0, 18.0, 16.333333333333332)","(8.0, 10.5, 9.763636363636364)","(4.0, 5.2, 5.050000000000001)","(101.0, 160.0, 126.66666666666667)"
10-01-2023 21:05:43.406235,"(2.1, 99999, 99990)","(5.0, 10.5, 10.370588235294118)","(31.0, 28.0, 26.0)","(16.0, 26.0, 25.7)","(101.0, 170.0, 150.0)","(21.0, 29.0, 29.666666666666668)","(101.0, 120.0, 102.0)","(14.0, 18.0, 16.333333333333332)","(8.0, 10.5, 9.73846153846154)","(4.0, 5.2, 5.050000000000001)","(101.0, 160.0, 126.66666666666667)"
10-01-2023 21:05:44.688444,"(2.1, 99999, 99990)","(5.0, 10.5, 10.370588235294118)","(31.0, 27.0, 26.0)","(16.0, 26.0, 25.7)","(101.0, 170.0, 150.0)","(21.0, 30.0, 29.5)","(101.0, 120.0, 102.0)","(14.0, 18.0, 16.333333333333332)","(8.0, 10.5, 12.26)","(4.0, 5.2, 5.031578947368421)","(101.0, 160.0, 126.66666666666667)"
10-01-2023 21:05:45.988179,"(2.1, 99999, 99990)","(5.0, 10.5, 9.85)","(31.0, 27.0, 26.5)","(16.0, 26.0, 25.57142857142857)","(101.0, 170.0, 150.0)","(21.0, 30.0, 29.5)","(101.0, 120.0, 102.0)","(14.0, 18.0, 16.2)","(8.0, 12.5, 12.017241379310345)","(4.0, 5.2, 5.031578947368421)","(101.0, 160.0, 126.66666666666667)"
10-01-2023 21:05:47.320478,"(2.1, 99999, 99990)","(5.5, 10.5, 9.85)","(26.0, 29.0, 26.0)","(17.0, 26.0, 25.57142857142857)","(101.0, 170.0, 150.0)","(21.0, 30.0, 29.5)","(101.0, 120.0, 102.0)","(15.0, 18.0, 16.2)","(6.5, 12.5, 12.017241379310345)","(4.2, 5.2, 5.031578947368421)","(101.0, 160.0, 126.66666666666667)"
10-01-2023 21:05:48.588858,"(2.1, 99999, 99990)","(5.5, 10.5, 9.85)","(26.0, 30.0, 26.0)","(17.0, 26.0, 25.57142857142857)","(101.0, 170.0, 150.0)","(21.0, 30.0, 29.363636363636363)","(101.0, 120.0, 97.5)","(15.0, 18.0, 16.56818181818182)","(6.5, 12.5, 11.333333333333334)","(4.2, 5.2, 4.953846153846154)","(101.0, 160.0, 126.66666666666667)"
10-01-2023 21:05:49.926820,"(2.1, 99999, 99990)","(5.5, 10.5, 10.027272727272727)","(26.0, 30.0, 26.0)","(17.0, 26.0, 25.57142857142857)","(101.0, 170.0, 150.0)","(21.0, 30.0, 29.363636363636363)","(101.0, 120.0, 96.66666666666667)","(15.0, 18.0, 15.3)","(6.5, 12.5, 11.333333333333334)","(4.2, 5.2, 4.953846153846154)","(101.0, 160.0, 126.66666666666667)"
10-01-2023 21:05:51.249408,"(2.1, 99999, 99990)","(5.5, 10.5, 10.027272727272727)","(26.0, 30.0, 26.0)","(17.0, 26.0, 25.57142857142857)","(101.0, 170.0, 150.0)","(21.0, 30.0, 29.363636363636363)","(101.0, 120.0, 96.66666666666667)","(15.0, 18.0, 15.3)","(6.5, 12.5, 11.333333333333334)","(4.2, 5.2, 4.953846153846154)","(101.0, 160.0, 126.66666666666667)"
10-01-2023 21:05:52.685832,"(2.1, 99999, 99990)","(5.5, 10.5, 10.027272727272727)","(26.0, 30.0, 26.0)","(17.0, 26.0, 25.57142857142857)","(101.0, 170.0, 150.0)","(21.0, 30.0, 26.5)","(101.0, 120.0, 96.66666666666667)","(15.0, 18.0, 15.3)","(6.5, 12.5, 11.333333333333334)","(4.2, 5.2, 4.953846153846154)","(101.0, 160.0, 126.66666666666667)"
10-01-2023 21:05:54.067824,"(2.1, 99999, 99990)","(5.5, 10.5, 10.027272727272727)","(26.0, 28.0, 26.0)","(17.0, 26.0, 25.57142857142857)","(101.0, 170.0, 150.0)","(21.0, 29.0, 26.75)","(101.0, 120.0, 96.66666666666667)","(15.0, 18.0, 15.3)","(6.5, 12.5, 11.333333333333334)","(4.2, 5.2, 4.953846153846154)","(101.0, 160.0, 126.66666666666667)"
10-01-2023 21:05:55.415130,"(2.1, 99999, 99990)","(5.5, 10.5, 9.24)","(26.0, 28.0, 26.0)","(17.0, 26.0, 26.0)","(101.0, 170.0, 150.0)","(21.0, 29.0, 28.5)","(101.0, 120.0, 96.66666666666667)","(15.0, 18.0, 15.3)","(6.5, 12.5, 12.11111111111111)","(4.2, 5.2, 4.953846153846154)","(101.0, 160.0, 126.66666666666667)"
10-01-2023 21:05:56.718352,"(2.1, 99999, 99990)","(5.5, 9.4, 9.24)","(26.0, 28.0, 25.714285714285715)","(17.0, 29.0, 26.272727272727273)","(101.0, 170.0, 150.0)","(21.0, 29.0, 28.571428571428573)","(101.0, 120.0, 96.66666666666667)","(15.0, 18.0, 15.3)","(6.5, 12.5, 11.75)","(4.2, 5.2, 4.953846153846154)","(101.0, 160.0, 126.66666666666667)"
10-01-2023 21:05:58.029947,"(2.1, 99999, 99990)","(5.5, 9.4, 9.24)","(26.0, 28.0, 26.0)","(17.0, 29.0, 28.142857142857142)","(101.0, 170.0, 150.0)","(21.0, 29.0, 28.571428571428573)","(101.0, 120.0, 96.66666666666667)","(15.0, 18.0, 15.3)","(6.5, 12.5, 11.75)","(4.2, 5.2, 4.953846153846154)","(101.0, 160.0, 126.66666666666667)"
10-01-2023 21:05:59.364000,"(2.1, 99999, 99990)","(5.5, 9.4, 9.24)","(26.0, 29.0, 26.0)","(17.0, 29.0, 28.142857142857142)","(101.0, 170.0, 150.0)","(21.0, 29.0, 29.3)","(101.0, 120.0, 96.66666666666667)","(15.0, 18.0, 15.3)","(6.5, 12.5, 11.75)","(4.2, 5.2, 4.966666666666667)","(101.0, 160.0, 126.66666666666667)"
10-01-2023 21:06:00.644028,"(2.1, 99999, 99990)","(5.5, 9.4, 9.24)","(26.0, 28.0, 26.666666666666668)","(17.0, 29.0, 28.166666666666668)","(101.0, 170.0, 150.0)","(21.0, 30.0, 29.3)","(101.0, 120.0, 96.66666666666667)","(15.0, 18.0, 15.3)","(6.5, 12.5, 11.75)","(4.2, 5.1, 4.8999999999999995)","(101.0, 160.0, 126.66666666666667)"
10-01-2023 21:06:01.931772,"(2.1, 99999, 99990)","(5.5, 9.4, 9.24)","(26.0, 28.0, 26.666666666666668)","(17.0, 29.0, 28.166666666666668)","(101.0, 170.0, 150.0)","(21.0, 30.0, 29.3)","(101.0, 120.0, 96.66666666666667)","(15.0, 18.0, 15.3)","(6.5, 12.5, 11.75)","(4.2, 5.1, 4.8999999999999995)","(101.0, 160.0, 126.66666666666667)"
10-01-2023 21:06:03.334556,"(2.1, 99999, 99990)","(5.5, 9.4, 9.246153846153845)","(26.0, 28.0, 26.666666666666668)","(17.0, 29.0, 28.166666666666668)","(101.0, 170.0, 150.0)","(21.0, 30.0, 27.2)","(101.0, 120.0, 96.66666666666667)","(15.0, 18.0, 15.3)","(6.5, 12.5, 11.75)","(4.2, 5.1, 4.933333333333333)","(101.0, 160.0, 126.66666666666667)"
10-01-2023 21:06:04.900370,"(2.1, 99999, 99990)","(5.5, 9.4, 10.860869565217392)","(26.0, 28.0, 27.11111111111111)","(17.0, 29.0, 28.166666666666668)","(101.0, 170.0, 150.0)","(21.0, 30.0, 27.647058823529413)","(101.0, 120.0, 96.66666666666667)","(15.0, 18.0, 15.3)","(6.5, 12.5, 11.75)","(4.2, 5.1, 4.933333333333333)","(101.0, 160.0, 126.66666666666667)"
10-01-2023 21:06:06.238397,"(2.1, 99999, 99990)","(5.5, 11.5, 10.563636363636364)","(26.0, 28.0, 26.333333333333332)","(17.0, 29.0, 28.166666666666668)","(101.0, 170.0, 150.0)","(21.0, 30.0, 26.482758620689655)","(101.0, 120.0, 106.0)","(15.0, 18.0, 15.3)","(6.5, 12.5, 11.75)","(4.2, 5.1, 4.8999999999999995)","(101.0, 160.0, 126.66666666666667)"
10-01-2023 21:06:07.524215,"(2.1, 99999, 99990)","(5.5, 11.0, 10.424)","(26.0, 27.0, 26.333333333333332)","(17.0, 29.0, 28.166666666666668)","(101.0, 170.0, 150.0)","(21.0, 30.0, 26.482758620689655)","(101.0, 120.0, 106.0)","(15.0, 18.0, 15.3)","(6.5, 12.5, 11.75)","(4.2, 5.1, 4.8999999999999995)","(101.0, 160.0, 126.66666666666667)"
10-01-2023 21:06:08.777166,"(2.1, 99999, 99990)","(5.5, 11.0, 10.424)","(26.0, 27.0, 26.333333333333332)","(17.0, 29.0, 28.166666666666668)","(101.0, 170.0, 150.0)","(21.0, 30.0, 26.482758620689655)","(101.0, 120.0, 106.0)","(15.0, 18.0, 15.3)","(6.5, 12.5, 11.75)","(4.2, 5.1, 4.8999999999999995)","(101.0, 160.0, 126.66666666666667)"
10-01-2023 21:06:10.159228,"(2.1, 99999, 99990)","(5.5, 11.0, 10.424)","(26.0, 27.0, 26.333333333333332)","(17.0, 29.0, 28.166666666666668)","(101.0, 170.0, 150.0)","(21.0, 30.0, 27.75)","(101.0, 120.0, 106.0)","(15.0, 18.0, 15.3)","(6.5, 12.5, 12.075757575757576)","(4.2, 5.1, 4.8999999999999995)","(101.0, 160.0, 126.66666666666667)"
10-01-2023 21:06:11.711089,"(2.1, 99999, 99990)","(5.5, 11.0, 10.424)","(26.0, 27.0, 26.333333333333332)","(17.0, 29.0, 28.166666666666668)","(101.0, 170.0, 150.0)","(21.0, 29.0, 28.666666666666668)","(101.0, 120.0, 112.0)","(15.0, 18.0, 15.3)","(6.5, 12.5, 11.8)","(4.2, 5.1, 4.8999999999999995)","(101.0, 160.0, 126.66666666666667)"
10-01-2023 21:06:13.166364,"(2.1, 99999, 99990)","(5.5, 11.0, 9.85)","(26.0, 27.0, 25.428571428571427)","(17.0, 29.0, 28.545454545454547)","(101.0, 170.0, 150.0)","(21.0, 29.0, 28.4)","(101.0, 120.0, 96.66666666666667)","(15.0, 18.0, 15.3)","(6.5, 12.5, 11.8)","(4.2, 5.1, 4.8999999999999995)","(101.0, 160.0, 126.66666666666667)"
10-01-2023 21:06:14.613532,"(2.1, 99999, 99990)","(5.5, 10.5, 9.75)","(26.0, 26.0, 24.75)","(17.0, 29.0, 28.5)","(101.0, 170.0, 178.0)","(21.0, 29.0, 26.29090909090909)","(101.0, 120.0, 96.66666666666667)","(15.0, 18.0, 15.3)","(6.5, 12.5, 11.8)","(4.2, 5.1, 4.8999999999999995)","(101.0, 160.0, 126.66666666666667)"
10-01-2023 21:06:16.031634,"(2.1, 99999, 99990)","(5.5, 10.5, 9.75)","(26.0, 26.0, 24.125)","(17.0, 29.0, 28.5)","(101.0, 210.0, 172.0)","(21.0, 30.0, 26.29090909090909)","(101.0, 120.0, 96.66666666666667)","(15.0, 18.0, 15.3)","(6.5, 12.5, 11.8)","(4.2, 5.1, 4.8999999999999995)","(101.0, 160.0, 126.66666666666667)"
10-01-2023 21:06:17.441168,"(2.1, 99999, 99990)","(5.5, 10.5, 9.456521739130435)","(26.0, 26.0, 24.5)","(17.0, 29.0, 28.5)","(101.0, 200.0, 172.0)","(21.0, 30.0, 29.086206896551722)","(101.0, 120.0, 96.66666666666667)","(15.0, 18.0, 15.3)","(6.5, 12.5, 11.8)","(4.2, 5.1, 4.8999999999999995)","(101.0, 160.0, 126.66666666666667)"
10-01-2023 21:06:18.851495,"(2.1, 99999, 99990)","(5.5, 10.5, 9.456521739130435)","(26.0, 26.0, 23.833333333333332)","(17.0, 29.0, 28.5)","(101.0, 200.0, 172.0)","(21.0, 30.0, 26.296296296296298)","(101.0, 120.0, 96.66666666666667)","(15.0, 18.0, 15.3)","(6.5, 12.5, 11.916666666666666)","(4.2, 5.1, 4.8999999999999995)","(101.0, 160.0, 126.66666666666667)"
10-01-2023 21:06:20.176589,"(2.1, 99999, 99990)","(5.5, 10.5, 9.456521739130435)","(26.0, 25.0, 23.833333333333332)","(17.0, 29.0, 28.5)","(101.0, 200.0, 172.0)","(21.0, 30.0, 26.280701754385966)","(101.0, 120.0, 96.66666666666667)","(14.0, 18.0, 15.3)","(6.5, 12.5, 11.84375)","(4.2, 5.1, 4.8999999999999995)","(91.0, 160.0, 126.66666666666667)"
10-01-2023 21:06:21.556503,"(2.15, 99999, 99990)","(6.0, 10.5, 9.636363636363637)","(21.0, 25.0, 23.444444444444443)","(17.0, 29.0, 28.5)","(91.0, 200.0, 150.0)","(21.0, 30.0, 27.714285714285715)","(91.0, 120.0, 96.66666666666667)","(14.0, 18.0, 15.5)","(6.5, 12.5, 11.84375)","(4.2, 5.1, 4.8999999999999995)","(91.0, 160.0, 126.66666666666667)"
10-01-2023 21:06:22.976466,"(2.15, 99999, 99990)","(6.0, 10.0, 9.636363636363637)","(21.0, 25.0, 23.444444444444443)","(17.0, 29.0, 28.5)","(91.0, 190.0, 160.0)","(21.0, 29.0, 26.23076923076923)","(91.0, 120.0, 96.66666666666667)","(14.0, 18.0, 15.5)","(6.5, 12.5, 11.84375)","(4.2, 5.1, 4.8999999999999995)","(91.0, 160.0, 126.66666666666667)"
10-01-2023 21:06:24.423293,"(2.15, 99999, 99990)","(6.0, 10.0, 9.583333333333334)","(21.0, 25.0, 24.46153846153846)","(17.0, 29.0, 28.5)","(91.0, 180.0, 160.0)","(21.0, 29.0, 26.75)","(91.0, 120.0, 96.66666666666667)","(14.0, 18.0, 15.5)","(6.5, 12.5, 11.84375)","(4.2, 5.1, 4.8999999999999995)","(91.0, 160.0, 126.66666666666667)"
10-01-2023 21:06:25.760380,"(2.15, 99999, 99990)","(6.0, 10.5, 9.636363636363637)","(21.0, 25.0, 23.88235294117647)","(17.0, 29.0, 28.5)","(91.0, 180.0, 160.0)","(21.0, 29.0, 27.8)","(91.0, 120.0, 111.42857142857143)","(14.0, 18.0, 15.5)","(6.5, 12.5, 11.84375)","(4.2, 5.1, 4.8999999999999995)","(91.0, 160.0, 126.66666666666667)"
10-01-2023 21:06:27.214290,"(2.15, 99999, 99990)","(6.0, 10.0, 9.733333333333333)","(21.0, 24.0, 22.88888888888889)","(17.0, 29.0, 28.2)","(91.0, 180.0, 160.0)","(21.0, 29.0, 26.375)","(91.0, 120.0, 111.42857142857143)","(14.0, 18.0, 15.5)","(6.5, 12.5, 11.84375)","(4.2, 5.1, 4.8999999999999995)","(91.0, 160.0, 126.66666666666667)"
10-01-2023 21:06:28.693205,"(2.15, 99999, 99990)","(6.0, 10.0, 9.466666666666667)","(21.0, 23.0, 28.46153846153846)","(17.0, 29.0, 28.5)","(91.0, 180.0, 160.0)","(21.0, 32.0, 26.75)","(91.0, 120.0, 111.42857142857143)","(14.0, 18.0, 15.3)","(6.5, 12.5, 11.84375)","(4.2, 5.1, 4.933333333333333)","(91.0, 160.0, 126.66666666666667)"
10-01-2023 21:06:30.046061,"(2.15, 99999, 99990)","(6.0, 10.0, 9.466666666666667)","(21.0, 29.0, 28.46153846153846)","(17.0, 29.0, 28.5)","(91.0, 180.0, 160.0)","(21.0, 32.0, 28.210526315789473)","(91.0, 120.0, 111.42857142857143)","(14.0, 18.0, 16.4375)","(6.5, 12.5, 11.84375)","(4.2, 5.1, 4.8999999999999995)","(91.0, 160.0, 126.66666666666667)"
10-01-2023 21:06:31.509522,"(2.15, 99999, 99990)","(6.0, 10.0, 9.636363636363637)","(21.0, 29.0, 26.8)","(17.0, 29.0, 28.5)","(91.0, 180.0, 160.0)","(21.0, 32.0, 28.210526315789473)","(91.0, 120.0, 111.42857142857143)","(14.0, 18.0, 16.333333333333332)","(6.5, 12.5, 11.84375)","(4.2, 5.1, 4.8999999999999995)","(91.0, 160.0, 126.66666666666667)"
10-01-2023 21:06:33.084278,"(2.15, 99999, 99990)","(6.0, 10.0, 9.636363636363637)","(21.0, 28.0, 26.8)","(17.0, 29.0, 28.5)","(91.0, 180.0, 160.0)","(21.0, 32.0, 28.210526315789473)","(91.0, 120.0, 111.42857142857143)","(14.0, 18.0, 16.333333333333332)","(6.5, 12.5, 11.84375)","(4.2, 5.1, 4.8999999999999995)","(91.0, 160.0, 145.0)"
10-01-2023 21:06:34.586850,"(2.15, 99999, 99990)","(6.0, 10.0, 9.636363636363637)","(21.0, 27.0, 26.0)","(17.0, 29.0, 28.0)","(91.0, 180.0, 145.0)","(21.0, 32.0, 28.210526315789473)","(91.0, 120.0, 106.0)","(14.0, 18.0, 16.333333333333332)","(6.5, 12.5, 11.84375)","(4.2, 5.1, 4.8999999999999995)","(91.0, 160.0, 136.0)"
10-01-2023 21:06:35.914364,"(2.15, 99999, 99990)","(6.0, 10.0, 9.636363636363637)","(21.0, 27.0, 26.0)","(17.0, 29.0, 28.0)","(91.0, 170.0, 145.0)","(21.0, 32.0, 28.210526315789473)","(91.0, 120.0, 106.0)","(14.0, 18.0, 16.333333333333332)","(6.5, 12.5, 11.84375)","(4.2, 5.1, 4.8999999999999995)","(91.0, 160.0, 136.0)"
10-01-2023 21:06:37.308263,"(2.15, 99999, 99990)","(6.0, 10.0, 9.636363636363637)","(21.0, 27.0, 26.0)","(17.0, 29.0, 25.166666666666668)","(91.0, 170.0, 153.33333333333334)","(21.0, 32.0, 29.0)","(91.0, 120.0, 106.0)","(14.0, 18.0, 16.333333333333332)","(6.5, 12.5, 11.84375)","(4.2, 5.1, 4.881818181818182)","(91.0, 160.0, 136.0)"
