,Royal Apollo,Oscar Bravo,Calculating Dancer,Tallaras Shadow,Lester,Imagoldcloud,Sugoi Alto,Miyagi Boy
07-12-2022 21:06:43.680968,"(14.0, 18.5, 16.928571428571427)","(5.0, 7.6, 7.184615384615384)","(12.0, 21.0, 18.4)","(15.0, 19.0, 15.333333333333334)","(5.5, 9.0, 8.0)","(26.0, 36.0, 31.0)","(31.0, 42.0, 37.0)","(1.65, 2.26, 1.96)"
07-12-2022 21:06:44.845541,"(14.0, 18.5, 16.928571428571427)","(5.0, 7.6, 7.184615384615384)","(12.0, 21.0, 18.4)","(15.0, 19.0, 15.333333333333334)","(5.5, 9.0, 8.0)","(26.0, 36.0, 31.0)","(31.0, 42.0, 37.0)","(1.65, 2.26, 2.0628571428571427)"
07-12-2022 21:06:45.929212,"(14.0, 18.5, 16.928571428571427)","(5.0, 7.6, 7.184615384615384)","(12.0, 21.0, 18.4)","(15.0, 19.0, 15.333333333333334)","(5.5, 9.0, 8.0)","(26.0, 36.0, 31.0)","(31.0, 42.0, 37.0)","(1.65, 2.24, 2.0628571428571427)"
07-12-2022 21:06:47.068874,"(14.0, 18.5, 16.1)","(5.0, 7.6, 7.184615384615384)","(12.0, 21.0, 18.4)","(15.0, 19.0, 15.333333333333334)","(5.5, 9.0, 8.0)","(26.0, 36.0, 31.0)","(31.0, 42.0, 37.0)","(1.65, 2.24, 2.0628571428571427)"
07-12-2022 21:06:48.286249,"(14.0, 18.5, 16.1)","(5.0, 7.6, 7.184615384615384)","(12.0, 21.0, 18.4)","(15.0, 19.0, 15.333333333333334)","(5.5, 9.0, 8.0)","(26.0, 36.0, 31.0)","(31.0, 42.0, 37.0)","(1.65, 2.24, 2.0628571428571427)"
07-12-2022 21:06:49.414794,"(14.0, 18.5, 16.1)","(5.0, 7.6, 7.184615384615384)","(12.0, 21.0, 18.4)","(15.0, 19.0, 15.333333333333334)","(5.5, 9.0, 8.0)","(26.0, 36.0, 31.0)","(31.0, 42.0, 37.0)","(1.65, 2.24, 1.9783333333333333)"
07-12-2022 21:06:50.592183,"(14.0, 18.5, 16.928571428571427)","(5.0, 7.6, 7.184615384615384)","(12.0, 21.0, 18.4)","(15.0, 19.0, 15.333333333333334)","(5.5, 9.0, 8.0)","(26.0, 36.0, 31.0)","(31.0, 42.0, 37.0)","(1.65, 2.22, 1.9783333333333333)"
07-12-2022 21:06:51.684216,"(14.0, 18.5, 17.583333333333332)","(5.0, 7.6, 7.184615384615384)","(12.0, 21.0, 18.4)","(15.0, 19.0, 15.333333333333334)","(5.5, 9.0, 8.0)","(26.0, 36.0, 31.0)","(31.0, 42.0, 37.0)","(1.65, 2.22, 2.0628571428571427)"
07-12-2022 21:06:52.816143,"(14.0, 18.5, 16.928571428571427)","(5.0, 7.6, 7.184615384615384)","(12.0, 21.0, 18.4)","(15.0, 19.0, 15.333333333333334)","(5.5, 9.0, 8.0)","(26.0, 36.0, 31.0)","(31.0, 42.0, 37.0)","(1.65, 2.24, 2.0628571428571427)"
07-12-2022 21:06:54.030050,"(14.0, 18.5, 16.1)","(5.0, 7.6, 7.184615384615384)","(12.0, 21.0, 18.4)","(15.0, 19.0, 15.333333333333334)","(5.5, 9.0, 8.0)","(26.0, 36.0, 31.0)","(31.0, 42.0, 37.0)","(1.65, 2.24, 1.9783333333333333)"
07-12-2022 21:06:55.100157,"(14.0, 18.5, 16.1)","(5.0, 7.6, 7.184615384615384)","(12.0, 21.0, 18.4)","(15.0, 19.0, 15.333333333333334)","(5.5, 9.0, 8.0)","(26.0, 36.0, 31.0)","(31.0, 42.0, 37.0)","(1.65, 2.22, 1.9783333333333333)"
07-12-2022 21:06:56.180899,"(14.0, 18.5, 16.928571428571427)","(5.0, 7.6, 7.184615384615384)","(12.0, 21.0, 18.4)","(15.0, 19.0, 15.333333333333334)","(5.5, 9.0, 8.0)","(26.0, 36.0, 31.0)","(31.0, 42.0, 36.4)","(1.65, 2.22, 1.9783333333333333)"
07-12-2022 21:06:57.258384,"(14.0, 18.5, 16.928571428571427)","(5.0, 7.6, 7.184615384615384)","(12.0, 21.0, 18.4)","(15.0, 19.0, 15.333333333333334)","(5.5, 9.0, 8.0)","(26.0, 36.0, 31.0)","(31.0, 42.0, 36.4)","(1.65, 2.22, 2.045714285714286)"
07-12-2022 21:06:58.318294,"(14.0, 18.5, 17.583333333333332)","(5.0, 7.6, 7.184615384615384)","(12.0, 21.0, 18.4)","(15.0, 19.0, 15.333333333333334)","(5.5, 9.0, 8.0)","(26.0, 36.0, 31.0)","(31.0, 42.0, 36.4)","(1.65, 2.2, 1.9716666666666667)"
07-12-2022 21:06:59.434550,"(14.0, 18.5, 17.583333333333332)","(5.0, 7.6, 7.184615384615384)","(12.0, 21.0, 18.4)","(15.0, 19.0, 15.333333333333334)","(5.5, 9.0, 8.0)","(26.0, 36.0, 31.0)","(31.0, 42.0, 36.4)","(1.65, 2.18, 1.9527272727272726)"
07-12-2022 21:07:00.528252,"(14.0, 18.5, 16.928571428571427)","(5.0, 7.6, 7.184615384615384)","(12.0, 21.0, 18.4)","(15.0, 19.0, 15.333333333333334)","(5.5, 9.0, 8.0)","(26.0, 36.0, 31.0)","(31.0, 42.0, 36.4)","(1.65, 2.18, 1.9716666666666667)"
07-12-2022 21:07:01.556411,"(14.0, 18.5, 16.1)","(5.0, 7.6, 7.184615384615384)","(12.0, 21.0, 18.4)","(15.0, 19.0, 15.333333333333334)","(5.5, 9.0, 8.0)","(26.0, 36.0, 31.0)","(31.0, 42.0, 41.22222222222222)","(1.65, 2.18, 2.1025)"
07-12-2022 21:07:02.566321,"(14.0, 18.5, 16.666666666666668)","(5.0, 7.4, 7.254545454545455)","(12.0, 21.0, 18.4)","(15.0, 18.5, 16.5)","(5.5, 9.0, 8.0)","(26.0, 36.0, 34.625)","(31.0, 42.0, 41.22222222222222)","(1.65, 2.16, 2.1025)"
07-12-2022 21:07:03.589001,"(14.0, 18.5, 16.666666666666668)","(5.0, 7.6, 7.175)","(12.0, 21.0, 18.4)","(15.0, 19.5, 15.0)","(5.5, 9.0, 8.0)","(26.0, 36.0, 34.625)","(31.0, 42.0, 41.22222222222222)","(1.65, 2.16, 2.08)"
07-12-2022 21:07:04.765769,"(14.0, 18.5, 17.5)","(5.0, 7.6, 7.033333333333333)","(12.0, 21.0, 18.4)","(15.0, 19.5, 15.333333333333334)","(5.5, 9.0, 8.485714285714286)","(26.0, 36.0, 33.75)","(31.0, 42.0, 38.0)","(1.65, 2.18, 2.1759999999999997)"
07-12-2022 21:07:06.005931,"(14.0, 18.5, 17.071428571428573)","(5.0, 7.6, 7.033333333333333)","(12.0, 21.0, 18.4)","(15.0, 19.0, 16.5)","(5.5, 9.0, 8.485714285714286)","(26.0, 36.0, 33.75)","(31.0, 42.0, 38.0)","(1.65, 2.34, 2.041)"
07-12-2022 21:07:07.256890,"(14.0, 18.5, 17.071428571428573)","(5.0, 7.6, 7.033333333333333)","(12.0, 21.0, 18.4)","(15.0, 19.5, 16.5)","(5.5, 9.0, 8.0)","(26.0, 36.0, 31.0)","(31.0, 42.0, 38.285714285714285)","(1.65, 2.3, 2.041)"
07-12-2022 21:07:08.549470,"(14.0, 18.5, 16.928571428571427)","(5.0, 7.6, 7.033333333333333)","(12.0, 21.0, 18.4)","(15.0, 19.5, 16.5)","(5.5, 9.0, 8.485714285714286)","(26.0, 36.0, 34.5)","(31.0, 42.0, 38.57142857142857)","(1.65, 2.3, 2.041)"
07-12-2022 21:07:09.752811,"(14.0, 18.5, 17.071428571428573)","(5.0, 7.6, 7.033333333333333)","(12.0, 21.0, 18.4)","(15.0, 19.5, 16.5)","(5.5, 9.0, 8.485714285714286)","(26.0, 36.0, 34.5)","(31.0, 42.0, 38.57142857142857)","(1.65, 2.3, 2.041)"
07-12-2022 21:07:10.823660,"(14.0, 18.5, 17.071428571428573)","(5.0, 7.6, 7.033333333333333)","(12.0, 21.0, 18.4)","(15.0, 19.5, 16.5)","(5.5, 9.0, 8.485714285714286)","(26.0, 36.0, 34.5)","(31.0, 42.0, 38.57142857142857)","(1.65, 2.3, 2.041)"
07-12-2022 21:07:11.886705,"(14.0, 18.5, 17.071428571428573)","(5.0, 7.6, 7.033333333333333)","(12.0, 21.0, 18.4)","(15.0, 19.5, 16.5)","(5.5, 9.0, 8.485714285714286)","(26.0, 36.0, 34.5)","(31.0, 42.0, 38.285714285714285)","(1.65, 2.3, 1.9883333333333333)"
07-12-2022 21:07:12.939724,"(14.0, 18.5, 16.666666666666668)","(5.0, 7.6, 7.033333333333333)","(12.0, 21.0, 18.4)","(15.0, 19.5, 16.5)","(5.5, 9.0, 8.0)","(26.0, 36.0, 34.625)","(31.0, 42.0, 38.285714285714285)","(1.65, 2.28, 2.1279999999999997)"
07-12-2022 21:07:14.041365,"(14.0, 18.5, 16.666666666666668)","(5.0, 7.6, 7.222222222222221)","(12.0, 21.0, 18.4)","(15.0, 19.5, 16.5)","(5.5, 9.0, 8.0)","(26.0, 36.0, 34.625)","(31.0, 42.0, 38.285714285714285)","(1.65, 2.26, 2.1279999999999997)"
07-12-2022 21:07:15.100326,"(14.0, 18.5, 16.666666666666668)","(5.0, 7.6, 7.222222222222221)","(12.0, 21.0, 18.4)","(15.0, 19.5, 16.5)","(5.5, 9.0, 8.0)","(26.0, 36.0, 34.625)","(31.0, 42.0, 38.285714285714285)","(1.65, 2.26, 2.1279999999999997)"
07-12-2022 21:07:16.166467,"(14.0, 18.5, 16.666666666666668)","(5.0, 7.6, 7.222222222222221)","(12.0, 21.0, 18.4)","(15.0, 19.5, 16.5)","(5.5, 9.0, 8.485714285714286)","(26.0, 36.0, 33.75)","(31.0, 42.0, 38.57142857142857)","(1.65, 2.26, 2.1279999999999997)"
07-12-2022 21:07:17.247018,"(14.0, 18.5, 17.071428571428573)","(5.0, 7.6, 7.222222222222221)","(12.0, 21.0, 18.4)","(15.0, 19.5, 16.5)","(5.5, 9.0, 8.485714285714286)","(26.0, 36.0, 33.75)","(31.0, 42.0, 38.57142857142857)","(1.65, 2.26, 2.1279999999999997)"
07-12-2022 21:07:18.430991,"(14.0, 18.5, 17.071428571428573)","(5.0, 7.6, 7.222222222222221)","(12.0, 21.0, 18.4)","(15.0, 19.5, 16.5)","(5.5, 9.0, 8.485714285714286)","(26.0, 36.0, 33.75)","(31.0, 42.0, 38.57142857142857)","(1.65, 2.26, 2.1759999999999997)"
07-12-2022 21:07:19.534997,"(14.0, 18.5, 17.071428571428573)","(5.0, 7.6, 7.222222222222221)","(12.0, 21.0, 18.4)","(15.0, 19.5, 16.5)","(5.5, 9.0, 8.0)","(26.0, 36.0, 31.0)","(31.0, 42.0, 38.285714285714285)","(1.65, 2.34, 1.9949999999999999)"
07-12-2022 21:07:20.651062,"(14.0, 18.5, 16.666666666666668)","(5.0, 7.6, 7.222222222222221)","(12.0, 21.0, 18.4)","(15.0, 19.5, 16.5)","(5.5, 9.0, 8.0)","(26.0, 36.0, 34.0)","(31.0, 42.0, 38.285714285714285)","(1.65, 2.32, 2.1519999999999997)"
07-12-2022 21:07:21.810844,"(14.0, 18.5, 16.666666666666668)","(5.0, 7.6, 7.222222222222221)","(12.0, 21.0, 18.4)","(15.0, 19.5, 18.607142857142858)","(5.5, 9.0, 8.7)","(26.0, 36.0, 35.18181818181818)","(31.0, 42.0, 40.0)","(1.65, 2.3, 2.1519999999999997)"
07-12-2022 21:07:23.011467,"(14.0, 18.5, 17.666666666666668)","(5.0, 7.6, 7.222222222222221)","(12.0, 21.0, 18.4)","(15.0, 20.0, 17.6)","(5.5, 9.0, 8.7)","(26.0, 36.0, 35.18181818181818)","(31.0, 42.0, 40.0)","(1.65, 2.3, 2.1519999999999997)"
07-12-2022 21:07:24.230968,"(14.0, 18.5, 17.666666666666668)","(5.0, 7.6, 7.222222222222221)","(12.0, 21.0, 18.4)","(15.0, 20.0, 17.6)","(5.5, 9.0, 8.7)","(26.0, 36.0, 35.18181818181818)","(31.0, 42.0, 40.0)","(1.65, 2.3, 2.1519999999999997)"
07-12-2022 21:07:25.296222,"(14.0, 18.5, 17.666666666666668)","(5.0, 7.6, 7.222222222222221)","(12.0, 21.0, 18.4)","(15.0, 20.0, 17.6)","(5.5, 9.0, 8.0)","(26.0, 36.0, 34.0)","(31.0, 42.0, 38.285714285714285)","(1.65, 2.3, 2.1759999999999997)"
07-12-2022 21:07:26.325451,"(14.0, 18.5, 18.296610169491526)","(5.0, 7.6, 7.222222222222221)","(12.0, 21.0, 18.4)","(15.0, 20.0, 17.6)","(5.5, 9.0, 8.0)","(26.0, 36.0, 34.0)","(31.0, 42.0, 38.285714285714285)","(1.65, 2.34, 2.1759999999999997)"
07-12-2022 21:07:27.316420,"(14.0, 18.5, 16.666666666666668)","(5.0, 7.6, 7.222222222222221)","(12.0, 21.0, 18.4)","(15.0, 20.0, 17.6)","(5.5, 9.0, 8.0)","(26.0, 36.0, 34.0)","(31.0, 42.0, 38.285714285714285)","(1.65, 2.34, 2.1759999999999997)"
07-12-2022 21:07:28.466891,"(14.0, 18.5, 16.666666666666668)","(5.0, 7.6, 7.222222222222221)","(12.0, 21.0, 18.4)","(15.0, 20.0, 18.428571428571427)","(5.5, 9.0, 8.485714285714286)","(26.0, 36.0, 34.833333333333336)","(31.0, 42.0, 38.57142857142857)","(1.65, 2.34, 1.9949999999999999)"
07-12-2022 21:07:29.476962,"(14.0, 18.5, 17.071428571428573)","(5.0, 7.6, 7.222222222222221)","(12.0, 21.0, 18.4)","(15.0, 20.0, 18.428571428571427)","(5.5, 9.0, 8.485714285714286)","(26.0, 36.0, 34.833333333333336)","(31.0, 42.0, 38.57142857142857)","(1.65, 2.32, 2.1519999999999997)"
07-12-2022 21:07:30.442469,"(14.0, 18.5, 17.071428571428573)","(5.0, 7.6, 7.222222222222221)","(12.0, 21.0, 18.4)","(15.0, 20.0, 18.428571428571427)","(5.5, 9.0, 8.485714285714286)","(26.0, 36.0, 34.5)","(31.0, 42.0, 40.0)","(1.65, 2.3, 2.1519999999999997)"
07-12-2022 21:07:31.395291,"(14.0, 18.5, 17.666666666666668)","(5.0, 7.6, 7.222222222222221)","(12.0, 21.0, 18.4)","(15.0, 20.0, 18.428571428571427)","(5.5, 9.0, 8.7)","(26.0, 36.0, 34.5)","(31.0, 42.0, 40.0)","(1.65, 2.3, 2.1519999999999997)"
07-12-2022 21:07:32.354738,"(14.0, 18.5, 17.666666666666668)","(5.0, 7.6, 7.222222222222221)","(12.0, 21.0, 18.4)","(15.0, 20.0, 18.428571428571427)","(5.5, 9.0, 8.7)","(26.0, 36.0, 34.5)","(31.0, 42.0, 38.57142857142857)","(1.65, 2.3, 2.1519999999999997)"
07-12-2022 21:07:33.325858,"(14.0, 18.5, 17.071428571428573)","(5.0, 7.6, 7.222222222222221)","(12.0, 21.0, 18.4)","(15.0, 20.0, 17.8)","(5.5, 9.0, 8.485714285714286)","(26.0, 36.0, 34.5)","(31.0, 42.0, 38.57142857142857)","(1.65, 2.3, 2.1519999999999997)"
07-12-2022 21:07:34.293498,"(14.0, 18.5, 17.071428571428573)","(5.0, 7.6, 7.222222222222221)","(12.0, 21.0, 18.4)","(15.0, 20.0, 17.6)","(5.5, 9.0, 8.485714285714286)","(26.0, 36.0, 34.5)","(31.0, 42.0, 38.285714285714285)","(1.65, 2.3, 2.1759999999999997)"
07-12-2022 21:07:35.243558,"(14.0, 18.5, 16.666666666666668)","(5.0, 7.6, 7.222222222222221)","(12.0, 21.0, 18.4)","(15.0, 20.0, 17.6)","(5.5, 9.0, 8.0)","(26.0, 36.0, 34.5)","(31.0, 42.0, 38.285714285714285)","(1.65, 2.34, 2.1759999999999997)"
07-12-2022 21:07:36.235773,"(14.0, 18.5, 16.666666666666668)","(5.0, 7.6, 7.222222222222221)","(12.0, 21.0, 18.4)","(15.0, 20.0, 17.6)","(5.5, 9.0, 8.0)","(26.0, 36.0, 34.666666666666664)","(31.0, 42.0, 38.57142857142857)","(1.65, 2.34, 2.1759999999999997)"
07-12-2022 21:07:37.350284,"(14.0, 18.5, 17.5)","(5.0, 7.6, 7.222222222222221)","(12.0, 21.0, 18.4)","(15.0, 20.0, 18.428571428571427)","(5.5, 9.0, 8.485714285714286)","(26.0, 36.0, 35.333333333333336)","(31.0, 42.0, 38.57142857142857)","(1.65, 2.34, 2.1759999999999997)"
07-12-2022 21:07:38.412137,"(14.0, 18.5, 17.5)","(5.0, 7.6, 7.222222222222221)","(12.0, 21.0, 18.4)","(15.0, 20.0, 18.428571428571427)","(5.5, 9.0, 8.0)","(26.0, 36.0, 34.4)","(31.0, 42.0, 38.285714285714285)","(1.65, 2.34, 2.1759999999999997)"
07-12-2022 21:07:39.491532,"(14.0, 18.5, 16.666666666666668)","(5.0, 7.6, 7.222222222222221)","(12.0, 21.0, 18.4)","(15.0, 20.0, 17.6)","(5.5, 9.0, 8.0)","(26.0, 36.0, 34.4)","(31.0, 42.0, 38.285714285714285)","(1.65, 2.34, 2.1759999999999997)"
07-12-2022 21:07:40.542632,"(14.0, 18.5, 16.666666666666668)","(5.0, 7.6, 7.222222222222221)","(12.0, 21.0, 18.4)","(15.0, 20.0, 15.666666666666666)","(5.5, 9.0, 8.0)","(26.0, 36.0, 34.4)","(31.0, 42.0, 38.285714285714285)","(1.65, 2.34, 2.1759999999999997)"
07-12-2022 21:07:41.636316,"(14.0, 18.5, 16.666666666666668)","(5.0, 7.6, 7.222222222222221)","(12.0, 21.0, 18.4)","(15.0, 20.0, 15.666666666666666)","(5.5, 9.0, 8.485714285714286)","(26.0, 36.0, 34.5)","(31.0, 42.0, 38.57142857142857)","(1.65, 2.34, 2.1759999999999997)"
07-12-2022 21:07:42.657576,"(14.0, 18.5, 17.071428571428573)","(5.0, 7.6, 7.222222222222221)","(12.0, 21.0, 18.4)","(15.0, 20.0, 18.375)","(5.5, 9.0, 8.485714285714286)","(26.0, 36.0, 34.5)","(31.0, 42.0, 38.57142857142857)","(1.65, 2.34, 2.1759999999999997)"
07-12-2022 21:07:43.756517,"(14.0, 18.5, 17.071428571428573)","(5.0, 7.6, 7.222222222222221)","(12.0, 21.0, 18.4)","(15.0, 20.0, 17.6)","(5.5, 9.0, 8.485714285714286)","(26.0, 36.0, 34.5)","(31.0, 42.0, 38.57142857142857)","(1.65, 2.34, 2.1759999999999997)"
07-12-2022 21:07:44.836825,"(14.0, 18.5, 17.071428571428573)","(5.0, 7.6, 7.222222222222221)","(12.0, 21.0, 18.4)","(15.0, 20.0, 17.6)","(5.5, 9.0, 8.0)","(26.0, 36.0, 34.5)","(31.0, 42.0, 38.285714285714285)","(1.65, 2.34, 2.1759999999999997)"
07-12-2022 21:07:45.850689,"(14.0, 18.5, 18.315384615384616)","(5.0, 7.6, 7.222222222222221)","(12.0, 21.0, 18.4)","(15.0, 20.0, 17.6)","(5.5, 9.0, 8.0)","(26.0, 36.0, 34.5)","(31.0, 42.0, 38.285714285714285)","(1.65, 2.34, 2.1759999999999997)"
07-12-2022 21:07:46.819430,"(14.0, 18.5, 16.666666666666668)","(5.0, 7.6, 7.222222222222221)","(12.0, 21.0, 18.4)","(15.0, 20.0, 17.6)","(5.5, 9.0, 8.0)","(26.0, 36.0, 34.4)","(31.0, 42.0, 38.285714285714285)","(1.65, 2.34, 2.1759999999999997)"
07-12-2022 21:07:47.852766,"(14.0, 18.5, 16.666666666666668)","(5.0, 7.6, 7.033333333333333)","(12.0, 21.0, 18.4)","(15.0, 20.0, 18.428571428571427)","(5.5, 9.0, 8.485714285714286)","(26.0, 36.0, 35.55555555555556)","(31.0, 42.0, 38.57142857142857)","(1.65, 2.34, 2.1759999999999997)"
07-12-2022 21:07:48.850597,"(14.0, 18.5, 17.071428571428573)","(5.0, 7.6, 7.033333333333333)","(12.0, 21.0, 18.4)","(15.0, 20.0, 18.428571428571427)","(5.5, 9.0, 8.485714285714286)","(26.0, 36.0, 35.55555555555556)","(31.0, 42.0, 38.57142857142857)","(1.65, 2.34, 2.1759999999999997)"
07-12-2022 21:07:49.898339,"(14.0, 18.5, 17.071428571428573)","(5.0, 7.6, 7.033333333333333)","(12.0, 21.0, 18.4)","(15.0, 20.0, 18.428571428571427)","(5.5, 9.0, 8.485714285714286)","(26.0, 36.0, 35.55555555555556)","(31.0, 42.0, 38.57142857142857)","(1.65, 2.34, 2.1759999999999997)"
07-12-2022 21:07:50.864451,"(14.0, 18.5, 17.071428571428573)","(5.0, 7.6, 7.033333333333333)","(12.0, 21.0, 18.4)","(15.0, 20.0, 18.428571428571427)","(5.5, 9.0, 8.485714285714286)","(26.0, 36.0, 35.55555555555556)","(31.0, 42.0, 38.285714285714285)","(1.65, 2.34, 2.1759999999999997)"
07-12-2022 21:07:51.880296,"(14.0, 18.5, 18.34)","(5.0, 7.6, 7.033333333333333)","(12.0, 21.0, 18.4)","(15.0, 20.0, 17.6)","(5.5, 9.0, 8.0)","(26.0, 36.0, 35.0)","(31.0, 42.0, 38.285714285714285)","(1.65, 2.34, 2.1759999999999997)"
07-12-2022 21:07:52.881668,"(14.0, 18.5, 16.666666666666668)","(5.0, 7.6, 7.033333333333333)","(12.0, 21.0, 18.4)","(15.0, 20.0, 15.666666666666666)","(5.5, 9.0, 8.0)","(26.0, 36.0, 34.6)","(31.0, 42.0, 39.142857142857146)","(1.65, 2.34, 2.1759999999999997)"
07-12-2022 21:07:54.004528,"(14.0, 18.5, 17.214285714285715)","(5.0, 7.6, 7.033333333333333)","(12.0, 21.0, 18.4)","(15.0, 20.0, 18.375)","(5.5, 9.0, 8.485714285714286)","(26.0, 36.0, 34.6)","(31.0, 42.0, 39.142857142857146)","(1.65, 2.34, 2.1759999999999997)"
07-12-2022 21:07:55.050564,"(14.0, 18.5, 17.214285714285715)","(5.0, 7.6, 7.033333333333333)","(12.0, 21.0, 18.4)","(15.0, 20.0, 18.375)","(5.5, 9.0, 8.485714285714286)","(26.0, 36.0, 35.0)","(31.0, 42.0, 39.142857142857146)","(1.65, 2.34, 2.1759999999999997)"
07-12-2022 21:07:56.118425,"(14.0, 18.5, 17.214285714285715)","(5.0, 7.6, 7.033333333333333)","(12.0, 21.0, 18.4)","(15.0, 20.0, 18.375)","(5.5, 9.0, 8.485714285714286)","(26.0, 36.0, 35.0)","(31.0, 42.0, 34.0)","(1.65, 2.34, 2.1759999999999997)"
07-12-2022 21:07:57.417982,"(14.0, 18.5, 16.666666666666668)","(5.0, 7.6, 7.033333333333333)","(12.0, 21.0, 18.4)","(15.0, 20.0, 17.6)","(5.5, 9.0, 8.0)","(26.0, 36.0, 35.0)","(31.0, 42.0, 34.0)","(1.65, 2.34, 2.1759999999999997)"
07-12-2022 21:07:58.506822,"(14.0, 18.5, 16.666666666666668)","(5.0, 7.6, 7.033333333333333)","(12.0, 21.0, 18.4)","(15.0, 20.0, 17.6)","(5.5, 9.0, 8.0)","(26.0, 36.0, 34.4)","(31.0, 42.0, 39.0)","(1.65, 2.34, 2.1455555555555557)"
07-12-2022 21:07:59.571227,"(14.0, 18.5, 17.071428571428573)","(5.0, 7.6, 7.033333333333333)","(12.0, 21.0, 18.4)","(15.0, 20.0, 18.428571428571427)","(5.5, 9.0, 8.485714285714286)","(26.0, 36.0, 35.0)","(31.0, 42.0, 40.15384615384615)","(1.65, 2.18, 1.9233333333333333)"
07-12-2022 21:08:00.715904,"(14.0, 18.5, 17.666666666666668)","(5.0, 7.6, 7.033333333333333)","(12.0, 21.0, 18.4)","(15.0, 20.0, 18.428571428571427)","(5.5, 9.0, 8.485714285714286)","(26.0, 36.0, 35.0)","(31.0, 42.0, 40.15384615384615)","(1.65, 1.93, 2.1455555555555557)"
07-12-2022 21:08:01.788155,"(14.0, 18.5, 17.666666666666668)","(5.0, 7.6, 7.033333333333333)","(12.0, 21.0, 18.4)","(15.0, 20.0, 18.428571428571427)","(5.5, 9.0, 8.485714285714286)","(26.0, 36.0, 35.0)","(31.0, 42.0, 39.0)","(1.65, 2.18, 2.1455555555555557)"
07-12-2022 21:08:02.802850,"(14.0, 18.5, 17.071428571428573)","(5.0, 7.6, 7.033333333333333)","(12.0, 21.0, 18.4)","(15.0, 20.0, 18.428571428571427)","(5.5, 9.0, 8.485714285714286)","(26.0, 36.0, 35.0)","(31.0, 42.0, 39.0)","(1.65, 2.18, 2.1455555555555557)"
07-12-2022 21:08:03.808734,"(14.0, 18.5, 17.071428571428573)","(5.0, 7.6, 7.033333333333333)","(12.0, 21.0, 18.4)","(15.0, 20.0, 18.428571428571427)","(5.5, 9.0, 8.0)","(26.0, 36.0, 34.4)","(31.0, 42.0, 34.0)","(1.65, 2.18, 2.1455555555555557)"
07-12-2022 21:08:04.838624,"(14.0, 18.5, 16.666666666666668)","(5.0, 7.6, 7.033333333333333)","(12.0, 21.0, 18.4)","(15.0, 20.0, 15.666666666666666)","(5.5, 9.0, 8.0)","(26.0, 36.0, 34.4)","(31.0, 42.0, 34.0)","(1.65, 2.18, 2.1455555555555557)"
07-12-2022 21:08:05.851912,"(14.0, 18.5, 16.666666666666668)","(5.0, 7.6, 7.033333333333333)","(12.0, 21.0, 18.4)","(15.0, 20.0, 15.666666666666666)","(5.5, 9.0, 8.0)","(26.0, 36.0, 34.666666666666664)","(31.0, 42.0, 39.0)","(1.65, 2.18, 2.12)"
07-12-2022 21:08:06.832243,"(14.0, 18.5, 17.071428571428573)","(5.0, 7.6, 7.033333333333333)","(12.0, 21.0, 18.4)","(15.0, 20.0, 18.375)","(5.5, 9.0, 8.485714285714286)","(26.0, 36.0, 34.833333333333336)","(31.0, 42.0, 39.0)","(1.65, 2.18, 2.12)"
07-12-2022 21:08:07.915019,"(14.0, 18.5, 17.071428571428573)","(5.0, 7.6, 7.033333333333333)","(12.0, 21.0, 18.4)","(15.0, 20.0, 18.375)","(5.5, 9.0, 8.485714285714286)","(26.0, 36.0, 34.833333333333336)","(31.0, 42.0, 39.0)","(1.65, 2.18, 2.161875)"
07-12-2022 21:08:08.935918,"(14.0, 18.5, 17.071428571428573)","(5.0, 7.6, 7.033333333333333)","(12.0, 21.0, 18.4)","(15.0, 20.0, 18.375)","(5.5, 9.0, 8.0)","(26.0, 36.0, 34.4)","(31.0, 42.0, 34.0)","(1.65, 2.18, 2.1100000000000003)"
07-12-2022 21:08:09.944097,"(14.0, 18.5, 18.348101265822784)","(5.0, 7.6, 7.033333333333333)","(12.0, 21.0, 18.4)","(15.0, 20.0, 17.6)","(5.5, 9.0, 8.0)","(26.0, 36.0, 34.4)","(31.0, 42.0, 34.0)","(1.65, 2.18, 2.1100000000000003)"
07-12-2022 21:08:10.980496,"(14.0, 18.5, 16.666666666666668)","(5.0, 7.6, 7.033333333333333)","(12.0, 21.0, 18.4)","(15.0, 20.0, 17.6)","(5.5, 9.0, 8.0)","(26.0, 36.0, 34.666666666666664)","(31.0, 42.0, 39.0)","(1.65, 2.18, 2.04)"
07-12-2022 21:08:12.070569,"(14.0, 18.5, 17.071428571428573)","(5.0, 7.6, 7.033333333333333)","(12.0, 21.0, 18.4)","(15.0, 20.0, 18.428571428571427)","(5.5, 9.0, 8.485714285714286)","(26.0, 36.0, 34.833333333333336)","(31.0, 42.0, 39.0)","(1.65, 2.18, 2.04)"
07-12-2022 21:08:13.209827,"(14.0, 18.5, 17.071428571428573)","(5.0, 7.6, 7.033333333333333)","(12.0, 21.0, 18.4)","(15.0, 20.0, 18.428571428571427)","(5.5, 9.0, 8.485714285714286)","(26.0, 36.0, 34.833333333333336)","(31.0, 42.0, 39.0)","(1.65, 2.18, 2.04)"
