,Georgies Mantra,Kaphands,Lots Of Fiddees,Martiniontheside,Overrun,Tokoyo,White Foot,Witness To Love,Zar Queen,Oh Yoko,Rumours Abound,Whitehart,Kilkivarn,Duped By Spin
05-01-2023 14:24:59.136927,"(5.0, 5.7, 5.557142857142857)","(15.0, 34.0, 21.555555555555557)","(12.0, 22.0, 18.8)","(26.0, 28.0, 26.352941176470587)","(11.0, 13.5, 13.287878787878789)","(26.0, 55.0, 35.5)","(101.0, 140.0, 98.75)","(10.0, 14.5, 12.5)","(16.0, 21.0, 19.5)","(15.0, 18.0, 17.147727272727273)","(3.0, 4.0, 3.625)","(8.5, 9.8, 9.222950819672132)","(61.0, 220.0, 174.28571428571428)","(12.0, 24.0, 19.625)"
05-01-2023 14:25:00.669976,"(5.0, 5.7, 5.557142857142857)","(15.0, 34.0, 21.555555555555557)","(12.0, 22.0, 18.8)","(26.0, 28.0, 26.352941176470587)","(11.0, 13.5, 13.287878787878789)","(26.0, 55.0, 35.5)","(101.0, 140.0, 98.75)","(10.0, 14.5, 12.5)","(16.0, 21.0, 19.5)","(15.0, 18.0, 17.147727272727273)","(3.0, 4.0, 3.625)","(8.5, 9.8, 9.222950819672132)","(61.0, 220.0, 174.28571428571428)","(12.0, 24.0, 19.625)"
05-01-2023 14:25:02.280185,"(5.0, 5.7, 5.557142857142857)","(15.0, 34.0, 21.555555555555557)","(12.0, 22.0, 18.8)","(26.0, 28.0, 26.352941176470587)","(11.0, 13.5, 13.287878787878789)","(26.0, 55.0, 35.5)","(101.0, 140.0, 98.75)","(10.0, 14.5, 12.5)","(16.0, 21.0, 19.5)","(15.0, 18.0, 17.147727272727273)","(3.0, 4.0, 3.625)","(8.5, 9.8, 9.222950819672132)","(61.0, 220.0, 174.28571428571428)","(12.0, 24.0, 17.35)"
05-01-2023 14:25:03.859430,"(5.0, 5.7, 5.557142857142857)","(15.0, 34.0, 21.555555555555557)","(12.0, 22.0, 18.8)","(26.0, 28.0, 26.352941176470587)","(11.0, 13.5, 13.367924528301886)","(26.0, 55.0, 35.5)","(101.0, 140.0, 98.75)","(10.0, 14.5, 12.5)","(16.0, 21.0, 19.5)","(15.0, 18.0, 17.147727272727273)","(3.0, 4.0, 3.5846153846153843)","(8.5, 9.8, 9.380952380952381)","(61.0, 220.0, 174.28571428571428)","(12.0, 24.0, 17.35)"
05-01-2023 14:25:05.532044,"(5.0, 5.7, 5.557142857142857)","(15.0, 34.0, 21.555555555555557)","(12.0, 22.0, 20.2)","(26.0, 28.0, 26.352941176470587)","(11.0, 13.5, 13.367924528301886)","(26.0, 55.0, 35.5)","(101.0, 140.0, 98.75)","(10.0, 14.5, 12.5)","(16.0, 21.0, 19.5)","(15.0, 18.0, 17.147727272727273)","(3.0, 4.0, 3.6624999999999996)","(8.5, 9.8, 9.380952380952381)","(61.0, 220.0, 174.28571428571428)","(12.0, 24.0, 17.35)"
05-01-2023 14:25:07.187534,"(5.0, 5.7, 5.557142857142857)","(15.0, 34.0, 21.555555555555557)","(12.0, 22.0, 20.2)","(26.0, 28.0, 26.352941176470587)","(11.0, 13.5, 13.1875)","(26.0, 55.0, 35.5)","(101.0, 140.0, 98.75)","(10.0, 14.5, 12.5)","(16.0, 21.0, 19.5)","(15.0, 18.0, 17.147727272727273)","(3.0, 4.0, 3.6624999999999996)","(8.5, 9.8, 9.380952380952381)","(61.0, 220.0, 174.28571428571428)","(12.0, 24.0, 17.35)"
05-01-2023 14:25:08.848688,"(5.0, 5.7, 5.557142857142857)","(15.0, 34.0, 21.555555555555557)","(12.0, 22.0, 20.2)","(26.0, 28.0, 26.352941176470587)","(11.0, 13.5, 13.1875)","(26.0, 55.0, 35.5)","(101.0, 140.0, 98.75)","(10.0, 14.5, 12.5)","(16.0, 21.0, 19.5)","(15.0, 18.0, 17.147727272727273)","(3.0, 4.0, 3.6624999999999996)","(8.5, 9.8, 9.380952380952381)","(61.0, 220.0, 174.28571428571428)","(12.0, 24.0, 17.35)"
05-01-2023 14:25:10.554886,"(5.0, 5.7, 5.557142857142857)","(15.0, 34.0, 21.555555555555557)","(12.0, 22.0, 20.2)","(26.0, 28.0, 26.352941176470587)","(11.0, 13.5, 13.1875)","(26.0, 55.0, 35.5)","(101.0, 140.0, 98.75)","(10.0, 14.5, 12.5)","(16.0, 21.0, 19.5)","(15.0, 18.0, 17.147727272727273)","(3.0, 4.0, 3.6624999999999996)","(8.5, 9.8, 9.380952380952381)","(61.0, 220.0, 174.28571428571428)","(12.0, 24.0, 17.35)"
05-01-2023 14:25:12.231029,"(5.0, 5.7, 5.557142857142857)","(15.0, 34.0, 21.555555555555557)","(12.0, 22.0, 20.2)","(26.0, 28.0, 26.352941176470587)","(11.0, 13.5, 13.1875)","(26.0, 55.0, 35.5)","(101.0, 140.0, 98.75)","(10.0, 14.5, 12.5)","(16.0, 21.0, 19.5)","(15.0, 18.0, 17.147727272727273)","(3.0, 4.0, 3.6624999999999996)","(8.5, 9.8, 9.380952380952381)","(61.0, 220.0, 174.28571428571428)","(12.0, 24.0, 17.35)"
05-01-2023 14:25:13.869876,"(5.0, 5.7, 5.557142857142857)","(15.0, 34.0, 21.555555555555557)","(12.0, 22.0, 20.2)","(26.0, 28.0, 26.352941176470587)","(11.0, 13.5, 13.1875)","(26.0, 55.0, 35.5)","(101.0, 140.0, 98.75)","(10.0, 14.5, 12.5)","(16.0, 21.0, 19.5)","(15.0, 18.0, 17.147727272727273)","(3.0, 4.0, 3.6624999999999996)","(8.5, 9.8, 9.380952380952381)","(61.0, 220.0, 174.28571428571428)","(12.0, 24.0, 17.35)"
05-01-2023 14:25:15.589278,"(5.0, 5.7, 5.557142857142857)","(15.0, 34.0, 21.555555555555557)","(12.0, 22.0, 20.2)","(26.0, 28.0, 26.352941176470587)","(11.0, 13.5, 13.1875)","(26.0, 55.0, 35.5)","(101.0, 140.0, 98.75)","(10.0, 14.5, 12.5)","(16.0, 21.0, 19.5)","(15.0, 18.0, 17.147727272727273)","(3.0, 4.0, 3.6624999999999996)","(8.5, 9.8, 9.380952380952381)","(61.0, 220.0, 174.28571428571428)","(12.0, 24.0, 17.35)"
05-01-2023 14:25:17.225242,"(5.0, 5.7, 5.557142857142857)","(15.0, 34.0, 21.944444444444443)","(12.0, 22.0, 20.2)","(26.0, 28.0, 26.352941176470587)","(11.0, 13.5, 13.1875)","(26.0, 55.0, 35.5)","(101.0, 140.0, 98.75)","(10.0, 14.5, 12.5)","(16.0, 21.0, 19.5)","(15.0, 18.0, 17.147727272727273)","(3.0, 4.0, 3.6624999999999996)","(8.5, 9.8, 9.380952380952381)","(61.0, 220.0, 174.28571428571428)","(12.0, 24.0, 17.35)"
05-01-2023 14:25:18.843535,"(5.0, 5.7, 5.557142857142857)","(15.0, 34.0, 21.944444444444443)","(12.0, 22.0, 20.2)","(26.0, 28.0, 26.352941176470587)","(11.0, 13.5, 13.1875)","(26.0, 55.0, 35.5)","(101.0, 140.0, 98.75)","(10.0, 14.5, 12.5)","(16.0, 21.0, 19.5)","(15.0, 18.0, 17.147727272727273)","(3.0, 4.0, 3.6624999999999996)","(8.5, 9.8, 9.380952380952381)","(61.0, 220.0, 174.28571428571428)","(12.0, 24.0, 17.35)"
05-01-2023 14:25:20.551244,"(5.0, 5.7, 5.557142857142857)","(15.0, 34.0, 21.944444444444443)","(12.0, 22.0, 20.2)","(26.0, 28.0, 26.352941176470587)","(11.0, 13.5, 13.1875)","(26.0, 55.0, 35.5)","(101.0, 140.0, 98.75)","(10.0, 14.5, 12.5)","(16.0, 21.0, 19.5)","(15.0, 18.0, 17.147727272727273)","(3.0, 4.0, 3.6624999999999996)","(8.5, 9.8, 9.380952380952381)","(61.0, 220.0, 174.28571428571428)","(12.0, 24.0, 17.35)"
05-01-2023 14:25:22.214755,"(5.0, 5.7, 5.557142857142857)","(15.0, 34.0, 21.944444444444443)","(12.0, 22.0, 20.2)","(26.0, 28.0, 26.352941176470587)","(11.0, 13.5, 13.1875)","(26.0, 55.0, 35.5)","(101.0, 140.0, 98.75)","(10.0, 14.5, 12.5)","(16.0, 21.0, 19.5)","(15.0, 18.0, 17.147727272727273)","(3.0, 4.0, 3.6624999999999996)","(8.5, 9.8, 9.695652173913045)","(61.0, 220.0, 174.28571428571428)","(12.0, 24.0, 17.35)"
05-01-2023 14:25:23.846021,"(5.0, 5.7, 5.557142857142857)","(15.0, 34.0, 21.944444444444443)","(12.0, 22.0, 20.2)","(26.0, 28.0, 26.352941176470587)","(11.0, 13.5, 13.1875)","(26.0, 55.0, 35.5)","(101.0, 140.0, 98.75)","(10.0, 14.5, 12.5)","(16.0, 21.0, 19.5)","(15.0, 18.0, 17.147727272727273)","(3.0, 4.0, 3.6624999999999996)","(8.5, 9.8, 9.695652173913045)","(61.0, 220.0, 174.28571428571428)","(12.0, 24.0, 17.35)"
05-01-2023 14:25:25.542842,"(5.0, 5.7, 5.557142857142857)","(15.0, 34.0, 21.944444444444443)","(12.0, 22.0, 20.2)","(26.0, 28.0, 26.352941176470587)","(11.0, 13.5, 13.1875)","(26.0, 55.0, 35.5)","(101.0, 140.0, 98.75)","(10.0, 14.5, 12.5)","(16.0, 21.0, 19.5)","(15.0, 18.0, 17.147727272727273)","(3.0, 4.0, 3.6624999999999996)","(8.5, 9.8, 9.695652173913045)","(61.0, 220.0, 174.28571428571428)","(12.0, 24.0, 17.35)"
05-01-2023 14:25:27.250144,"(5.0, 5.7, 5.557142857142857)","(15.0, 34.0, 21.944444444444443)","(12.0, 22.0, 20.2)","(26.0, 28.0, 25.2)","(11.0, 13.5, 13.1875)","(26.0, 55.0, 35.5)","(101.0, 140.0, 98.75)","(10.0, 14.5, 12.5)","(16.0, 21.0, 19.5)","(15.0, 18.0, 17.147727272727273)","(3.0, 4.0, 3.6399999999999997)","(8.5, 9.8, 9.695652173913045)","(61.0, 220.0, 174.28571428571428)","(12.0, 24.0, 17.35)"
05-01-2023 14:25:28.951938,"(5.0, 5.7, 5.557142857142857)","(15.0, 34.0, 21.944444444444443)","(12.0, 22.0, 20.2)","(26.0, 28.0, 25.2)","(11.0, 13.5, 13.1875)","(26.0, 55.0, 35.5)","(101.0, 140.0, 98.75)","(10.0, 14.5, 12.5)","(16.0, 21.0, 19.5)","(15.0, 18.0, 17.147727272727273)","(3.0, 4.0, 3.6689655172413795)","(8.5, 9.8, 9.695652173913045)","(61.0, 220.0, 174.28571428571428)","(12.0, 24.0, 17.35)"
05-01-2023 14:25:30.614408,"(5.0, 5.7, 5.557142857142857)","(15.0, 34.0, 21.944444444444443)","(12.0, 22.0, 20.2)","(26.0, 28.0, 25.2)","(11.0, 13.5, 13.1875)","(26.0, 55.0, 35.5)","(101.0, 140.0, 98.75)","(10.0, 14.5, 12.5)","(16.0, 21.0, 19.5)","(15.0, 18.0, 17.147727272727273)","(3.0, 4.0, 3.7)","(8.5, 9.8, 9.695652173913045)","(61.0, 220.0, 174.28571428571428)","(12.0, 24.0, 17.35)"
05-01-2023 14:25:32.315611,"(5.0, 5.7, 5.557142857142857)","(15.0, 34.0, 21.944444444444443)","(12.0, 22.0, 20.2)","(26.0, 28.0, 25.2)","(11.0, 13.5, 13.1875)","(26.0, 55.0, 35.5)","(101.0, 140.0, 98.75)","(10.0, 14.5, 12.5)","(16.0, 21.0, 19.5)","(15.0, 18.0, 17.147727272727273)","(3.0, 4.0, 3.7)","(8.5, 9.8, 9.695652173913045)","(61.0, 220.0, 174.28571428571428)","(12.0, 24.0, 17.35)"
05-01-2023 14:25:34.263952,"(5.0, 5.7, 5.557142857142857)","(15.0, 34.0, 21.944444444444443)","(12.0, 22.0, 19.166666666666668)","(26.0, 28.0, 26.0)","(11.0, 13.5, 13.1875)","(26.0, 55.0, 35.5)","(101.0, 140.0, 98.75)","(10.0, 14.5, 12.5)","(16.0, 21.0, 19.5)","(15.0, 18.0, 17.107142857142858)","(3.0, 4.0, 3.7)","(8.5, 9.8, 9.695652173913045)","(61.0, 220.0, 174.28571428571428)","(12.0, 24.0, 17.35)"
05-01-2023 14:25:36.210575,"(5.0, 5.7, 5.557142857142857)","(15.0, 34.0, 21.944444444444443)","(12.0, 22.0, 18.8)","(26.0, 28.0, 26.0)","(11.0, 13.5, 12.781818181818181)","(26.0, 55.0, 35.5)","(101.0, 140.0, 98.75)","(10.0, 14.5, 12.5)","(16.0, 21.0, 19.5)","(15.0, 18.0, 17.107142857142858)","(3.0, 4.0, 3.7)","(8.5, 9.8, 9.695652173913045)","(61.0, 220.0, 174.28571428571428)","(12.0, 24.0, 17.35)"
05-01-2023 14:25:38.183002,"(5.0, 5.7, 5.557142857142857)","(15.0, 34.0, 21.944444444444443)","(12.0, 22.0, 18.8)","(26.0, 28.0, 26.0)","(11.0, 13.0, 12.781818181818181)","(26.0, 55.0, 35.5)","(101.0, 140.0, 98.75)","(10.0, 14.5, 12.5)","(16.0, 21.0, 19.5)","(15.0, 18.0, 17.11111111111111)","(3.0, 4.0, 3.7)","(8.5, 9.8, 9.695652173913045)","(61.0, 220.0, 174.28571428571428)","(12.0, 24.0, 17.35)"
05-01-2023 14:25:40.038910,"(5.0, 5.7, 5.557142857142857)","(15.0, 34.0, 21.944444444444443)","(12.0, 22.0, 18.8)","(26.0, 28.0, 26.0)","(11.0, 13.0, 12.781818181818181)","(26.0, 55.0, 35.5)","(101.0, 140.0, 98.75)","(10.0, 14.5, 12.5)","(16.0, 21.0, 19.5)","(15.0, 18.0, 17.225806451612904)","(3.0, 4.0, 3.7)","(8.5, 9.8, 9.695652173913045)","(61.0, 220.0, 174.28571428571428)","(12.0, 24.0, 17.35)"
05-01-2023 14:25:41.869512,"(5.0, 5.7, 5.557142857142857)","(15.0, 34.0, 21.944444444444443)","(12.0, 22.0, 18.8)","(26.0, 28.0, 26.0)","(11.0, 13.0, 12.781818181818181)","(26.0, 55.0, 35.5)","(101.0, 140.0, 98.75)","(10.0, 14.5, 12.5)","(16.0, 21.0, 19.5)","(15.0, 18.0, 17.225806451612904)","(3.0, 4.0, 3.7)","(8.5, 9.8, 9.695652173913045)","(61.0, 220.0, 174.28571428571428)","(12.0, 24.0, 17.35)"
05-01-2023 14:25:43.674561,"(5.0, 5.7, 5.557142857142857)","(15.0, 34.0, 21.944444444444443)","(12.0, 22.0, 18.8)","(26.0, 28.0, 26.0)","(11.0, 13.0, 12.781818181818181)","(26.0, 55.0, 35.5)","(101.0, 140.0, 98.75)","(10.0, 14.5, 12.5)","(16.0, 21.0, 19.5)","(15.0, 18.0, 17.225806451612904)","(3.0, 4.0, 3.7)","(8.5, 9.8, 9.695652173913045)","(61.0, 220.0, 174.28571428571428)","(12.0, 24.0, 17.35)"
05-01-2023 14:25:45.369313,"(5.0, 5.7, 5.557142857142857)","(15.0, 34.0, 21.944444444444443)","(12.0, 22.0, 18.8)","(26.0, 28.0, 26.0)","(11.0, 13.0, 12.781818181818181)","(26.0, 55.0, 35.5)","(101.0, 140.0, 98.75)","(10.0, 14.5, 12.5)","(16.0, 21.0, 19.5)","(15.0, 18.0, 17.225806451612904)","(3.0, 4.0, 3.7)","(8.5, 9.8, 9.695652173913045)","(61.0, 220.0, 174.28571428571428)","(12.0, 24.0, 17.35)"
05-01-2023 14:25:47.141671,"(5.0, 5.7, 5.557142857142857)","(15.0, 34.0, 21.944444444444443)","(12.0, 22.0, 18.8)","(26.0, 28.0, 26.0)","(11.0, 13.0, 12.781818181818181)","(26.0, 55.0, 35.5)","(101.0, 140.0, 98.75)","(10.0, 14.5, 12.5)","(16.0, 21.0, 19.5)","(15.0, 18.0, 17.225806451612904)","(3.0, 4.0, 3.7)","(8.5, 9.8, 9.695652173913045)","(61.0, 220.0, 174.28571428571428)","(12.0, 24.0, 17.35)"
05-01-2023 14:25:48.923851,"(5.0, 5.7, 5.557142857142857)","(15.0, 34.0, 21.944444444444443)","(12.0, 22.0, 18.8)","(26.0, 28.0, 26.0)","(11.0, 13.0, 10.666666666666666)","(26.0, 55.0, 35.5)","(101.0, 140.0, 98.75)","(10.0, 14.5, 12.5)","(16.0, 21.0, 19.5)","(15.0, 18.0, 17.225806451612904)","(3.0, 4.0, 3.7)","(8.5, 9.8, 9.695652173913045)","(61.0, 220.0, 174.28571428571428)","(12.0, 24.0, 17.35)"
05-01-2023 14:25:50.640516,"(5.0, 5.7, 5.557142857142857)","(15.0, 34.0, 21.944444444444443)","(12.0, 22.0, 18.8)","(26.0, 28.0, 26.0)","(11.0, 14.0, 11.75)","(26.0, 55.0, 35.5)","(101.0, 140.0, 98.75)","(10.0, 14.5, 12.5)","(16.0, 21.0, 19.5)","(15.0, 18.0, 17.225806451612904)","(3.0, 4.0, 3.7)","(8.5, 9.8, 9.695652173913045)","(61.0, 220.0, 174.28571428571428)","(12.0, 24.0, 17.35)"
05-01-2023 14:25:52.372669,"(5.0, 5.7, 5.557142857142857)","(15.0, 34.0, 21.944444444444443)","(12.0, 22.0, 18.8)","(26.0, 28.0, 26.0)","(11.0, 13.5, 11.75)","(26.0, 55.0, 35.5)","(101.0, 140.0, 98.75)","(10.0, 14.5, 12.5)","(16.0, 21.0, 19.5)","(15.0, 18.0, 17.225806451612904)","(3.0, 4.0, 3.7)","(8.5, 9.8, 9.695652173913045)","(61.0, 220.0, 174.28571428571428)","(12.0, 24.0, 17.35)"
05-01-2023 14:25:54.022408,"(5.0, 5.7, 5.557142857142857)","(15.0, 34.0, 21.944444444444443)","(12.0, 22.0, 18.8)","(26.0, 28.0, 26.0)","(11.0, 13.5, 11.75)","(26.0, 55.0, 35.5)","(101.0, 140.0, 98.75)","(10.0, 14.5, 12.5)","(16.0, 21.0, 19.5)","(15.0, 18.0, 17.225806451612904)","(3.0, 4.0, 3.7)","(8.5, 9.8, 9.695652173913045)","(61.0, 220.0, 174.28571428571428)","(12.0, 24.0, 17.35)"
05-01-2023 14:25:55.526883,"(5.0, 5.7, 5.557142857142857)","(15.0, 34.0, 21.944444444444443)","(12.0, 22.0, 18.8)","(26.0, 28.0, 26.0)","(11.0, 13.5, 12.1)","(26.0, 55.0, 35.5)","(101.0, 140.0, 98.75)","(10.0, 14.5, 12.5)","(16.0, 21.0, 19.5)","(15.0, 18.0, 17.225806451612904)","(3.0, 4.0, 3.7)","(8.5, 9.8, 9.695652173913045)","(61.0, 220.0, 174.28571428571428)","(12.0, 24.0, 17.35)"
05-01-2023 14:25:56.962832,"(5.0, 5.7, 5.557142857142857)","(15.0, 34.0, 21.944444444444443)","(12.0, 22.0, 18.8)","(26.0, 28.0, 26.0)","(11.0, 13.5, 12.1)","(26.0, 55.0, 35.5)","(101.0, 140.0, 98.75)","(10.0, 14.5, 12.5)","(16.0, 21.0, 19.5)","(15.0, 18.0, 17.225806451612904)","(3.0, 4.0, 3.7)","(8.5, 9.8, 9.695652173913045)","(61.0, 220.0, 174.28571428571428)","(12.0, 24.0, 17.35)"
05-01-2023 14:25:58.532819,"(5.0, 5.7, 5.557142857142857)","(15.0, 34.0, 21.944444444444443)","(12.0, 22.0, 18.8)","(26.0, 28.0, 26.0)","(11.0, 13.5, 12.1)","(26.0, 55.0, 35.5)","(101.0, 140.0, 98.75)","(10.0, 14.5, 12.5)","(16.0, 21.0, 19.5)","(15.0, 18.0, 17.225806451612904)","(3.0, 4.0, 3.7)","(8.5, 9.8, 9.695652173913045)","(61.0, 220.0, 174.28571428571428)","(12.0, 24.0, 17.35)"
05-01-2023 14:26:00.186860,"(5.0, 5.7, 5.557142857142857)","(15.0, 34.0, 21.944444444444443)","(12.0, 22.0, 18.8)","(26.0, 28.0, 26.0)","(11.0, 13.5, 12.1)","(26.0, 55.0, 35.5)","(101.0, 140.0, 98.75)","(10.0, 14.5, 12.5)","(16.0, 21.0, 19.5)","(15.0, 18.0, 17.225806451612904)","(3.0, 4.0, 3.7103448275862068)","(8.5, 9.8, 9.695652173913045)","(61.0, 220.0, 174.28571428571428)","(12.0, 24.0, 17.35)"
05-01-2023 14:26:01.798672,"(5.0, 5.7, 5.557142857142857)","(15.0, 34.0, 21.944444444444443)","(12.0, 22.0, 18.8)","(26.0, 28.0, 26.0)","(11.0, 13.5, 12.1)","(26.0, 55.0, 35.5)","(101.0, 140.0, 98.75)","(10.0, 14.5, 12.5)","(16.0, 21.0, 19.5)","(15.0, 18.0, 17.225806451612904)","(3.0, 4.0, 3.7375)","(8.5, 9.8, 9.695652173913045)","(61.0, 220.0, 174.28571428571428)","(12.0, 24.0, 17.35)"
05-01-2023 14:26:03.437473,"(5.0, 5.7, 5.557142857142857)","(15.0, 34.0, 21.944444444444443)","(12.0, 22.0, 18.8)","(26.0, 28.0, 26.0)","(11.0, 13.5, 12.1)","(26.0, 55.0, 35.5)","(101.0, 140.0, 98.75)","(10.0, 14.5, 12.5)","(16.0, 21.0, 19.5)","(15.0, 18.0, 17.225806451612904)","(3.0, 4.0, 3.7375)","(8.5, 9.8, 9.695652173913045)","(61.0, 220.0, 174.28571428571428)","(12.0, 24.0, 17.35)"
05-01-2023 14:26:05.076525,"(5.0, 5.7, 5.557142857142857)","(15.0, 34.0, 21.944444444444443)","(12.0, 22.0, 18.2)","(26.0, 28.0, 26.0)","(11.0, 13.5, 11.59090909090909)","(26.0, 55.0, 35.5)","(101.0, 140.0, 107.5)","(10.0, 14.5, 12.5)","(16.0, 21.0, 19.5)","(15.0, 18.0, 17.225806451612904)","(3.0, 4.0, 3.7375)","(8.5, 9.8, 9.695652173913045)","(61.0, 220.0, 167.14285714285714)","(12.0, 24.0, 19.6)"
05-01-2023 14:26:06.699902,"(5.0, 5.7, 5.557142857142857)","(15.0, 34.0, 22.333333333333332)","(12.0, 21.0, 18.2)","(26.0, 28.0, 26.0)","(11.0, 13.5, 11.59090909090909)","(26.0, 55.0, 35.5)","(101.0, 130.0, 107.5)","(10.0, 14.5, 12.5)","(16.0, 21.0, 19.5)","(15.0, 18.0, 17.225806451612904)","(3.0, 4.0, 3.7600000000000002)","(8.5, 9.8, 9.695652173913045)","(61.0, 210.0, 167.14285714285714)","(12.0, 23.0, 19.6)"
05-01-2023 14:26:08.440838,"(5.0, 5.7, 5.557142857142857)","(15.0, 34.0, 22.333333333333332)","(12.0, 21.0, 18.2)","(26.0, 28.0, 26.0)","(11.0, 13.5, 11.59090909090909)","(26.0, 55.0, 35.5)","(101.0, 130.0, 107.5)","(10.0, 14.5, 12.5)","(16.0, 21.0, 19.5)","(15.0, 18.0, 17.225806451612904)","(3.0, 4.0, 3.7750000000000004)","(8.5, 9.8, 9.695652173913045)","(61.0, 210.0, 167.14285714285714)","(12.0, 23.0, 19.6)"
05-01-2023 14:26:10.089649,"(5.0, 5.7, 5.557142857142857)","(15.0, 34.0, 22.333333333333332)","(12.0, 21.0, 16.333333333333332)","(26.0, 28.0, 26.0)","(11.0, 13.5, 11.59090909090909)","(26.0, 55.0, 35.5)","(101.0, 130.0, 107.5)","(10.0, 14.5, 12.5)","(16.0, 21.0, 19.5)","(15.0, 18.0, 17.225806451612904)","(3.0, 4.0, 3.7750000000000004)","(8.5, 9.8, 9.695652173913045)","(61.0, 210.0, 167.14285714285714)","(12.0, 23.0, 19.6)"
05-01-2023 14:26:11.656874,"(5.0, 5.7, 5.557142857142857)","(15.0, 34.0, 22.333333333333332)","(12.0, 21.0, 16.333333333333332)","(26.0, 28.0, 26.0)","(11.0, 13.5, 11.59090909090909)","(26.0, 55.0, 35.5)","(101.0, 130.0, 107.5)","(10.0, 14.5, 12.5)","(16.0, 21.0, 19.5)","(15.0, 18.0, 17.7)","(3.0, 4.0, 3.7750000000000004)","(8.5, 9.8, 9.695652173913045)","(61.0, 210.0, 167.14285714285714)","(12.0, 23.0, 19.6)"
05-01-2023 14:26:13.264019,"(5.0, 5.7, 5.557142857142857)","(15.0, 34.0, 22.333333333333332)","(12.0, 21.0, 16.333333333333332)","(26.0, 28.0, 26.0)","(11.0, 13.5, 11.59090909090909)","(26.0, 55.0, 35.5)","(101.0, 130.0, 107.5)","(10.0, 14.5, 12.5)","(16.0, 21.0, 19.5)","(15.0, 18.0, 17.7)","(3.0, 4.0, 3.7750000000000004)","(8.5, 9.8, 9.695652173913045)","(61.0, 210.0, 167.14285714285714)","(12.0, 23.0, 19.6)"
05-01-2023 14:26:14.802940,"(5.0, 5.7, 5.557142857142857)","(15.0, 34.0, 22.333333333333332)","(12.0, 21.0, 16.333333333333332)","(26.0, 28.0, 26.0)","(11.0, 13.5, 11.59090909090909)","(26.0, 55.0, 35.5)","(101.0, 130.0, 107.5)","(10.0, 14.5, 12.5)","(16.0, 21.0, 19.5)","(15.0, 18.0, 17.7)","(3.0, 4.0, 3.7750000000000004)","(8.5, 9.8, 9.695652173913045)","(61.0, 210.0, 167.14285714285714)","(12.0, 23.0, 19.6)"
05-01-2023 14:26:16.360388,"(5.0, 5.7, 5.557142857142857)","(15.0, 34.0, 22.333333333333332)","(12.0, 21.0, 16.333333333333332)","(26.0, 28.0, 26.0)","(11.0, 13.5, 11.59090909090909)","(26.0, 55.0, 35.5)","(101.0, 130.0, 107.5)","(10.0, 14.5, 12.5)","(16.0, 21.0, 19.5)","(15.0, 18.0, 17.7)","(3.0, 4.0, 3.7750000000000004)","(8.5, 9.8, 9.695652173913045)","(61.0, 210.0, 167.14285714285714)","(12.0, 23.0, 19.6)"
05-01-2023 14:26:17.921453,"(5.0, 5.7, 5.557142857142857)","(15.0, 34.0, 22.333333333333332)","(12.0, 21.0, 16.333333333333332)","(26.0, 28.0, 26.0)","(11.0, 13.5, 11.59090909090909)","(26.0, 55.0, 35.5)","(101.0, 130.0, 107.5)","(10.0, 14.5, 12.5)","(16.0, 21.0, 19.5)","(15.0, 18.0, 17.7)","(3.0, 4.0, 3.7750000000000004)","(8.5, 9.8, 9.695652173913045)","(61.0, 210.0, 167.14285714285714)","(12.0, 23.0, 19.6)"
05-01-2023 14:26:20.080205,"(5.0, 5.7, 5.6)","(15.0, 34.0, 22.333333333333332)","(12.0, 21.0, 16.333333333333332)","(26.0, 28.0, 26.0)","(11.0, 13.5, 11.59090909090909)","(26.0, 55.0, 35.5)","(101.0, 130.0, 107.5)","(10.0, 14.5, 12.5)","(16.0, 21.0, 19.5)","(15.0, 18.0, 17.7)","(3.0, 4.0, 3.5448275862068965)","(8.5, 9.8, 9.695652173913045)","(61.0, 210.0, 167.14285714285714)","(12.0, 23.0, 19.6)"
05-01-2023 14:26:22.055524,"(5.0, 5.7, 5.6)","(15.0, 34.0, 22.333333333333332)","(12.0, 21.0, 16.333333333333332)","(26.0, 28.0, 26.352941176470587)","(11.0, 13.5, 12.615384615384615)","(26.0, 55.0, 35.5)","(101.0, 130.0, 107.5)","(10.0, 14.5, 12.5)","(16.0, 21.0, 19.5)","(15.0, 18.0, 17.7)","(3.0, 4.0, 3.7625)","(8.5, 9.8, 9.695652173913045)","(61.0, 210.0, 167.14285714285714)","(12.0, 23.0, 21.11111111111111)"
05-01-2023 14:26:23.618321,"(5.0, 5.7, 5.6)","(15.0, 34.0, 27.823529411764707)","(12.0, 21.0, 17.6)","(26.0, 28.0, 26.352941176470587)","(11.0, 13.0, 12.615384615384615)","(26.0, 55.0, 35.5)","(101.0, 130.0, 107.5)","(10.0, 14.5, 12.5)","(16.0, 21.0, 19.5)","(15.0, 18.0, 17.7)","(3.0, 3.95, 3.825)","(8.5, 9.8, 9.695652173913045)","(61.0, 210.0, 160.0)","(12.0, 23.0, 20.5)"
