,Atomic Cabang,Coach Beard,Phoenix Flight,Branson Bale,Buck Hunter,Blue Tequila,Nash Bale
08-01-2023 17:50:24.838222,"(2.4, 3.85, 2.628)","(4.2, 4.8, 4.0260869565217385)","(18.0, 150.0, 76.94444444444444)","(15.0, 40.0, 26.11111111111111)","(3.4, 5.0, 4.114285714285714)","(21.0, 65.0, 33.72727272727273)","(5.0, 10.5, 5.863636363636364)"
08-01-2023 17:50:25.823075,"(2.4, 3.85, 2.628)","(4.2, 4.8, 4.0260869565217385)","(18.0, 150.0, 76.94444444444444)","(15.0, 40.0, 26.11111111111111)","(3.4, 5.0, 4.114285714285714)","(21.0, 65.0, 33.72727272727273)","(5.0, 10.5, 5.863636363636364)"
08-01-2023 17:50:26.759918,"(2.4, 3.85, 2.628)","(4.2, 4.8, 4.0260869565217385)","(18.0, 150.0, 76.94444444444444)","(15.0, 40.0, 26.11111111111111)","(3.4, 5.0, 4.114285714285714)","(21.0, 65.0, 33.72727272727273)","(5.0, 10.5, 5.863636363636364)"
08-01-2023 17:50:27.754441,"(2.4, 3.85, 2.628)","(4.2, 4.8, 4.0260869565217385)","(18.0, 150.0, 76.94444444444444)","(15.0, 40.0, 26.11111111111111)","(3.4, 5.0, 4.114285714285714)","(21.0, 65.0, 33.72727272727273)","(5.0, 10.5, 5.863636363636364)"
08-01-2023 17:50:29.013864,"(2.4, 3.85, 2.628)","(4.2, 4.8, 4.0260869565217385)","(18.0, 150.0, 54.72727272727273)","(15.0, 40.0, 26.11111111111111)","(3.4, 5.0, 4.114285714285714)","(21.0, 65.0, 36.25)","(5.0, 10.5, 5.863636363636364)"
08-01-2023 17:50:29.997123,"(2.4, 3.85, 2.628)","(4.2, 4.8, 4.0260869565217385)","(18.0, 150.0, 54.72727272727273)","(15.0, 40.0, 26.11111111111111)","(3.4, 5.0, 4.114285714285714)","(21.0, 60.0, 32.36363636363636)","(5.0, 10.5, 5.863636363636364)"
08-01-2023 17:50:31.095453,"(2.4, 3.85, 2.628)","(4.2, 4.8, 4.0260869565217385)","(18.0, 150.0, 54.72727272727273)","(15.0, 40.0, 26.11111111111111)","(3.4, 5.0, 4.114285714285714)","(21.0, 60.0, 32.36363636363636)","(5.0, 10.5, 5.863636363636364)"
08-01-2023 17:50:32.272796,"(2.4, 3.85, 2.628)","(4.2, 4.8, 4.0260869565217385)","(18.0, 150.0, 54.72727272727273)","(15.0, 40.0, 26.11111111111111)","(3.4, 5.0, 4.114285714285714)","(21.0, 60.0, 32.36363636363636)","(5.0, 10.5, 5.863636363636364)"
08-01-2023 17:50:33.356056,"(2.4, 3.85, 2.628)","(4.2, 4.8, 4.0260869565217385)","(18.0, 150.0, 80.39999999999999)","(15.0, 40.0, 26.11111111111111)","(3.4, 5.0, 4.114285714285714)","(21.0, 60.0, 32.36363636363636)","(5.0, 10.5, 5.863636363636364)"
08-01-2023 17:50:34.367627,"(2.4, 3.85, 2.628)","(4.2, 4.8, 4.0260869565217385)","(18.0, 150.0, 80.39999999999999)","(15.0, 40.0, 26.11111111111111)","(3.4, 5.0, 4.114285714285714)","(21.0, 60.0, 32.36363636363636)","(5.0, 10.5, 5.863636363636364)"
08-01-2023 17:50:35.380374,"(2.4, 3.85, 2.628)","(4.2, 4.8, 4.0260869565217385)","(18.0, 150.0, 80.39999999999999)","(15.0, 40.0, 26.11111111111111)","(3.4, 5.0, 4.114285714285714)","(21.0, 60.0, 32.36363636363636)","(5.0, 10.5, 5.863636363636364)"
08-01-2023 17:50:36.593326,"(2.4, 3.85, 2.628)","(4.2, 4.8, 4.0260869565217385)","(18.0, 150.0, 80.39999999999999)","(15.0, 40.0, 26.11111111111111)","(3.4, 5.0, 4.114285714285714)","(21.0, 60.0, 32.36363636363636)","(5.0, 10.5, 5.863636363636364)"
08-01-2023 17:50:37.845005,"(2.4, 3.85, 2.628)","(4.2, 4.8, 4.0260869565217385)","(18.0, 150.0, 80.39999999999999)","(15.0, 40.0, 24.6875)","(3.4, 5.0, 4.114285714285714)","(21.0, 60.0, 32.36363636363636)","(5.0, 10.5, 5.863636363636364)"
08-01-2023 17:50:39.035963,"(2.4, 3.85, 2.628)","(4.2, 4.8, 4.0260869565217385)","(18.0, 150.0, 80.39999999999999)","(15.0, 40.0, 24.6875)","(3.4, 5.0, 4.114285714285714)","(21.0, 60.0, 32.36363636363636)","(5.0, 10.5, 5.863636363636364)"
08-01-2023 17:50:40.158365,"(2.4, 3.85, 2.628)","(4.2, 4.8, 4.0260869565217385)","(18.0, 150.0, 80.39999999999999)","(15.0, 40.0, 25.0)","(3.4, 5.0, 4.114285714285714)","(21.0, 60.0, 32.36363636363636)","(5.0, 10.5, 5.863636363636364)"
08-01-2023 17:50:41.284690,"(2.4, 3.85, 2.628)","(4.2, 4.8, 4.0260869565217385)","(18.0, 150.0, 80.39999999999999)","(15.0, 40.0, 25.0)","(3.4, 5.0, 4.114285714285714)","(21.0, 60.0, 32.36363636363636)","(5.0, 10.5, 5.863636363636364)"
08-01-2023 17:50:42.433502,"(2.4, 3.85, 2.628)","(4.2, 4.8, 4.0260869565217385)","(18.0, 150.0, 80.39999999999999)","(15.0, 40.0, 25.0)","(3.4, 5.0, 4.114285714285714)","(21.0, 60.0, 32.36363636363636)","(5.0, 10.5, 5.863636363636364)"
08-01-2023 17:50:43.514459,"(2.4, 3.85, 2.628)","(4.2, 4.8, 4.0260869565217385)","(18.0, 150.0, 80.39999999999999)","(15.0, 40.0, 25.0)","(3.4, 5.0, 4.114285714285714)","(21.0, 60.0, 32.36363636363636)","(5.0, 10.5, 5.863636363636364)"
08-01-2023 17:50:44.611933,"(2.4, 3.85, 2.628)","(4.2, 4.8, 4.0260869565217385)","(18.0, 150.0, 80.39999999999999)","(15.0, 40.0, 25.0)","(3.4, 5.0, 4.114285714285714)","(21.0, 60.0, 32.36363636363636)","(5.0, 10.5, 5.863636363636364)"
08-01-2023 17:50:45.686015,"(2.4, 3.85, 2.628)","(4.2, 4.8, 4.0260869565217385)","(18.0, 150.0, 80.39999999999999)","(15.0, 40.0, 25.0)","(3.4, 5.0, 4.114285714285714)","(21.0, 60.0, 32.36363636363636)","(5.0, 10.5, 5.863636363636364)"
08-01-2023 17:50:46.699955,"(2.4, 3.85, 2.628)","(4.2, 4.8, 4.0260869565217385)","(18.0, 150.0, 80.39999999999999)","(15.0, 40.0, 25.0)","(3.4, 5.0, 4.114285714285714)","(21.0, 60.0, 32.36363636363636)","(5.0, 10.5, 5.863636363636364)"
08-01-2023 17:50:47.731622,"(2.4, 3.85, 2.628)","(4.2, 4.8, 4.0260869565217385)","(18.0, 150.0, 80.39999999999999)","(15.0, 40.0, 25.0)","(3.4, 5.0, 4.114285714285714)","(21.0, 60.0, 37.22222222222222)","(5.0, 10.5, 5.863636363636364)"
08-01-2023 17:50:48.706444,"(2.4, 3.85, 2.628)","(4.2, 4.8, 4.0260869565217385)","(18.0, 150.0, 68.4375)","(15.0, 40.0, 25.0)","(3.4, 5.0, 4.114285714285714)","(21.0, 60.0, 37.22222222222222)","(5.0, 10.5, 5.863636363636364)"
08-01-2023 17:50:49.749914,"(2.4, 3.85, 2.628)","(4.2, 4.8, 4.0260869565217385)","(18.0, 150.0, 68.4375)","(15.0, 40.0, 25.0)","(3.4, 5.0, 4.114285714285714)","(21.0, 60.0, 37.22222222222222)","(5.0, 10.5, 5.863636363636364)"
08-01-2023 17:50:50.672839,"(2.4, 3.85, 2.628)","(4.2, 4.8, 4.0260869565217385)","(18.0, 150.0, 68.4375)","(15.0, 40.0, 25.0)","(3.4, 5.0, 4.114285714285714)","(21.0, 60.0, 37.22222222222222)","(5.0, 10.5, 5.863636363636364)"
08-01-2023 17:50:51.684282,"(2.4, 3.85, 2.628)","(4.2, 4.8, 4.0260869565217385)","(18.0, 150.0, 68.4375)","(15.0, 40.0, 25.0)","(3.4, 5.0, 4.114285714285714)","(21.0, 60.0, 37.22222222222222)","(5.0, 10.5, 5.863636363636364)"
08-01-2023 17:50:52.662472,"(2.4, 3.85, 2.628)","(4.2, 4.8, 4.0260869565217385)","(18.0, 150.0, 68.4375)","(15.0, 40.0, 25.0)","(3.4, 5.0, 4.114285714285714)","(21.0, 60.0, 37.22222222222222)","(5.0, 10.5, 5.863636363636364)"
08-01-2023 17:50:53.611972,"(2.4, 3.85, 2.628)","(4.2, 4.8, 4.0260869565217385)","(18.0, 150.0, 68.4375)","(15.0, 40.0, 25.0)","(3.4, 5.0, 4.114285714285714)","(21.0, 60.0, 37.22222222222222)","(5.0, 10.5, 5.863636363636364)"
08-01-2023 17:50:54.563299,"(2.4, 3.85, 2.628)","(4.2, 4.8, 4.0260869565217385)","(18.0, 150.0, 68.4375)","(15.0, 40.0, 25.0)","(3.4, 5.0, 4.114285714285714)","(21.0, 60.0, 37.22222222222222)","(5.0, 10.5, 5.863636363636364)"
08-01-2023 17:50:55.515761,"(2.4, 3.85, 2.628)","(4.2, 4.8, 4.0704918032786885)","(18.0, 150.0, 68.4375)","(15.0, 40.0, 25.0)","(3.4, 5.0, 4.114285714285714)","(21.0, 60.0, 37.22222222222222)","(5.0, 10.5, 5.863636363636364)"
08-01-2023 17:50:56.486986,"(2.4, 3.8, 2.984)","(4.2, 4.8, 4.0704918032786885)","(18.0, 150.0, 68.4375)","(15.0, 40.0, 25.0)","(3.4, 5.0, 4.114285714285714)","(21.0, 60.0, 37.22222222222222)","(5.0, 10.5, 5.863636363636364)"
08-01-2023 17:50:57.838202,"(2.4, 3.8, 2.984)","(4.2, 4.8, 4.0704918032786885)","(18.0, 150.0, 68.4375)","(15.0, 40.0, 25.0)","(3.4, 5.0, 4.114285714285714)","(21.0, 60.0, 37.22222222222222)","(5.0, 10.5, 5.863636363636364)"
08-01-2023 17:50:59.037636,"(2.4, 3.8, 2.984)","(4.2, 4.8, 4.0704918032786885)","(18.0, 150.0, 68.75)","(15.0, 40.0, 25.0)","(3.4, 5.0, 4.114285714285714)","(21.0, 60.0, 37.22222222222222)","(5.0, 10.5, 5.863636363636364)"
08-01-2023 17:51:00.250751,"(2.4, 3.8, 2.984)","(4.2, 4.8, 4.0704918032786885)","(18.0, 150.0, 68.75)","(15.0, 40.0, 25.0)","(3.4, 5.0, 4.114285714285714)","(21.0, 60.0, 37.22222222222222)","(5.0, 10.5, 5.863636363636364)"
08-01-2023 17:51:01.492251,"(2.4, 3.8, 2.984)","(4.2, 4.8, 4.0704918032786885)","(18.0, 150.0, 68.75)","(15.0, 40.0, 25.0)","(3.4, 5.0, 4.114285714285714)","(21.0, 60.0, 37.22222222222222)","(5.0, 10.5, 5.863636363636364)"
08-01-2023 17:51:02.665749,"(2.4, 3.8, 2.984)","(4.2, 4.8, 4.0704918032786885)","(18.0, 150.0, 68.75)","(15.0, 40.0, 25.0)","(3.4, 5.0, 4.114285714285714)","(21.0, 60.0, 37.22222222222222)","(5.0, 10.5, 5.863636363636364)"
08-01-2023 17:51:03.795981,"(2.4, 3.8, 2.984)","(4.2, 4.8, 4.0704918032786885)","(18.0, 150.0, 68.75)","(15.0, 40.0, 25.0)","(3.4, 5.0, 4.114285714285714)","(21.0, 60.0, 37.22222222222222)","(5.0, 10.5, 5.863636363636364)"
08-01-2023 17:51:04.944161,"(2.4, 3.8, 2.984)","(4.2, 4.8, 4.0704918032786885)","(18.0, 150.0, 68.75)","(15.0, 40.0, 25.0)","(3.4, 5.0, 4.114285714285714)","(21.0, 60.0, 37.22222222222222)","(5.0, 10.5, 5.863636363636364)"
08-01-2023 17:51:06.145110,"(2.4, 3.8, 2.984)","(4.2, 4.8, 4.0704918032786885)","(18.0, 150.0, 68.75)","(15.0, 40.0, 25.0)","(3.4, 5.0, 4.114285714285714)","(21.0, 60.0, 37.22222222222222)","(5.0, 10.5, 5.863636363636364)"
08-01-2023 17:51:07.175801,"(2.4, 3.8, 2.984)","(4.2, 4.8, 4.0704918032786885)","(18.0, 150.0, 68.75)","(15.0, 40.0, 25.0)","(3.4, 5.0, 4.114285714285714)","(21.0, 60.0, 37.22222222222222)","(5.0, 10.5, 5.863636363636364)"
08-01-2023 17:51:08.272923,"(2.4, 3.8, 2.984)","(4.2, 4.8, 4.0704918032786885)","(18.0, 150.0, 68.75)","(15.0, 40.0, 25.0)","(3.4, 5.0, 4.114285714285714)","(21.0, 60.0, 37.22222222222222)","(5.0, 10.5, 5.863636363636364)"
08-01-2023 17:51:09.335095,"(2.4, 3.8, 2.984)","(4.2, 4.8, 4.0704918032786885)","(18.0, 150.0, 68.75)","(15.0, 40.0, 25.0)","(3.4, 5.0, 4.114285714285714)","(21.0, 60.0, 37.22222222222222)","(5.0, 10.5, 5.863636363636364)"
08-01-2023 17:51:10.377686,"(2.4, 3.8, 2.984)","(4.2, 4.8, 4.0704918032786885)","(18.0, 150.0, 68.75)","(15.0, 40.0, 25.0)","(3.4, 5.0, 4.114285714285714)","(21.0, 60.0, 37.22222222222222)","(5.0, 10.5, 5.863636363636364)"
08-01-2023 17:51:11.401523,"(2.4, 3.8, 2.984)","(4.2, 4.8, 4.0704918032786885)","(18.0, 150.0, 68.75)","(15.0, 40.0, 25.0)","(3.4, 5.0, 4.114285714285714)","(21.0, 60.0, 37.22222222222222)","(5.0, 10.5, 5.863636363636364)"
08-01-2023 17:51:12.491316,"(2.4, 3.8, 2.984)","(4.2, 4.8, 4.0704918032786885)","(18.0, 150.0, 68.75)","(15.0, 40.0, 25.0)","(3.4, 5.0, 4.114285714285714)","(21.0, 60.0, 37.22222222222222)","(5.0, 10.5, 5.863636363636364)"
08-01-2023 17:51:21.691193,"(2.4, 3.8, 2.984)","(4.2, 4.8, 4.0704918032786885)","(18.0, 150.0, 68.75)","(15.0, 40.0, 25.0)","(3.4, 5.0, 4.114285714285714)","(21.0, 60.0, 37.22222222222222)","(5.0, 10.5, 5.863636363636364)"
08-01-2023 17:51:22.768125,"(2.4, 3.8, 2.984)","(4.2, 4.8, 4.0704918032786885)","(18.0, 150.0, 68.75)","(15.0, 40.0, 25.0)","(3.4, 5.0, 4.114285714285714)","(21.0, 60.0, 37.22222222222222)","(5.0, 10.5, 5.863636363636364)"
08-01-2023 17:51:23.965914,"(2.4, 3.8, 2.984)","(4.2, 4.8, 4.0704918032786885)","(18.0, 150.0, 68.75)","(15.0, 40.0, 25.0)","(3.4, 5.0, 4.114285714285714)","(21.0, 60.0, 37.22222222222222)","(5.0, 10.5, 5.863636363636364)"
08-01-2023 17:51:25.110583,"(2.4, 3.8, 2.984)","(4.2, 4.8, 4.0704918032786885)","(18.0, 150.0, 68.75)","(15.0, 40.0, 25.0)","(3.4, 5.0, 4.114285714285714)","(21.0, 60.0, 37.22222222222222)","(5.0, 10.5, 5.863636363636364)"
08-01-2023 17:51:26.313841,"(2.4, 3.8, 2.984)","(4.2, 4.8, 4.0704918032786885)","(18.0, 150.0, 68.75)","(15.0, 40.0, 25.0)","(3.4, 5.0, 4.114285714285714)","(21.0, 60.0, 37.22222222222222)","(5.0, 10.5, 5.863636363636364)"
08-01-2023 17:51:27.541723,"(2.4, 3.8, 2.984)","(4.2, 4.8, 4.0704918032786885)","(18.0, 150.0, 68.75)","(15.0, 40.0, 25.0)","(3.4, 5.0, 4.114285714285714)","(21.0, 60.0, 37.22222222222222)","(5.0, 10.5, 5.863636363636364)"
08-01-2023 17:51:28.774503,"(2.4, 3.8, 2.984)","(4.2, 4.8, 4.0704918032786885)","(18.0, 150.0, 68.75)","(15.0, 40.0, 25.0)","(3.4, 5.0, 4.114285714285714)","(21.0, 60.0, 37.22222222222222)","(5.0, 10.5, 5.863636363636364)"
08-01-2023 17:51:30.004528,"(2.4, 3.8, 2.984)","(4.2, 4.8, 4.0704918032786885)","(18.0, 150.0, 68.75)","(15.0, 40.0, 25.0)","(3.4, 5.0, 4.114285714285714)","(21.0, 60.0, 37.22222222222222)","(5.0, 10.5, 5.863636363636364)"
08-01-2023 17:51:31.017447,"(2.4, 3.8, 2.984)","(4.2, 4.8, 4.0704918032786885)","(18.0, 150.0, 68.75)","(15.0, 40.0, 25.0)","(3.4, 5.0, 4.114285714285714)","(21.0, 60.0, 37.22222222222222)","(5.0, 10.5, 5.863636363636364)"
08-01-2023 17:51:31.994436,"(2.4, 3.8, 2.984)","(4.2, 4.8, 4.0704918032786885)","(18.0, 150.0, 68.75)","(15.0, 40.0, 25.0)","(3.4, 5.0, 4.114285714285714)","(21.0, 60.0, 37.22222222222222)","(5.0, 10.5, 5.863636363636364)"
08-01-2023 17:51:32.964064,"(2.4, 3.8, 2.984)","(4.2, 4.8, 4.0704918032786885)","(18.0, 150.0, 68.75)","(15.0, 40.0, 25.0)","(3.4, 5.0, 4.114285714285714)","(21.0, 60.0, 37.22222222222222)","(5.0, 10.5, 5.863636363636364)"
08-01-2023 17:51:33.890117,"(2.4, 3.8, 2.984)","(4.2, 4.8, 4.0704918032786885)","(18.0, 150.0, 68.75)","(15.0, 40.0, 25.0)","(3.4, 5.0, 4.114285714285714)","(21.0, 60.0, 37.22222222222222)","(5.0, 10.5, 5.863636363636364)"
08-01-2023 17:51:34.912743,"(2.4, 3.8, 2.984)","(4.2, 4.8, 4.0704918032786885)","(18.0, 150.0, 68.75)","(15.0, 40.0, 25.0)","(3.4, 5.0, 4.114285714285714)","(21.0, 60.0, 37.22222222222222)","(5.0, 10.5, 5.863636363636364)"
08-01-2023 17:51:35.916214,"(2.4, 3.8, 2.984)","(4.2, 4.8, 4.0704918032786885)","(18.0, 150.0, 68.75)","(15.0, 40.0, 25.0)","(3.4, 5.0, 4.114285714285714)","(21.0, 60.0, 37.22222222222222)","(5.0, 10.5, 5.863636363636364)"
08-01-2023 17:51:36.901184,"(2.4, 3.8, 2.984)","(4.2, 4.8, 4.0704918032786885)","(18.0, 150.0, 68.75)","(15.0, 40.0, 25.0)","(3.4, 5.0, 4.114285714285714)","(21.0, 60.0, 32.36363636363636)","(5.0, 10.5, 5.863636363636364)"
08-01-2023 17:51:37.879587,"(2.4, 3.8, 2.984)","(4.2, 4.8, 4.0704918032786885)","(18.0, 150.0, 55.45454545454545)","(15.0, 40.0, 25.0)","(3.4, 5.0, 4.114285714285714)","(21.0, 60.0, 32.36363636363636)","(5.0, 10.5, 5.863636363636364)"
08-01-2023 17:51:38.853171,"(2.4, 3.8, 2.984)","(4.2, 4.8, 4.0704918032786885)","(18.0, 150.0, 55.45454545454545)","(15.0, 40.0, 25.0)","(3.4, 5.0, 4.114285714285714)","(21.0, 60.0, 32.36363636363636)","(5.0, 10.5, 5.863636363636364)"
08-01-2023 17:51:40.103788,"(2.4, 3.8, 2.984)","(4.2, 4.8, 4.0704918032786885)","(18.0, 150.0, 55.45454545454545)","(15.0, 40.0, 25.0)","(3.4, 5.0, 4.114285714285714)","(21.0, 60.0, 32.36363636363636)","(5.0, 10.5, 5.863636363636364)"
08-01-2023 17:51:41.058493,"(2.4, 3.8, 2.984)","(4.2, 4.8, 4.0704918032786885)","(18.0, 150.0, 55.45454545454545)","(15.0, 40.0, 25.0)","(3.4, 5.0, 4.114285714285714)","(21.0, 60.0, 32.36363636363636)","(5.0, 10.5, 5.863636363636364)"
08-01-2023 17:51:42.033991,"(2.4, 3.8, 2.984)","(4.2, 4.8, 4.0704918032786885)","(18.0, 150.0, 55.45454545454545)","(15.0, 40.0, 25.0)","(3.4, 5.0, 4.114285714285714)","(21.0, 60.0, 32.36363636363636)","(5.0, 10.5, 5.863636363636364)"
08-01-2023 17:51:43.114445,"(2.4, 3.8, 2.984)","(4.2, 4.8, 4.0704918032786885)","(18.0, 150.0, 55.45454545454545)","(15.0, 40.0, 25.0)","(3.4, 5.0, 4.114285714285714)","(21.0, 60.0, 32.36363636363636)","(5.0, 10.5, 5.863636363636364)"
08-01-2023 17:51:44.184592,"(2.4, 3.8, 2.984)","(4.2, 4.8, 4.0704918032786885)","(18.0, 150.0, 55.45454545454545)","(15.0, 40.0, 25.0)","(3.4, 5.0, 4.114285714285714)","(21.0, 60.0, 32.36363636363636)","(5.0, 10.5, 5.863636363636364)"
08-01-2023 17:51:45.269463,"(2.4, 3.8, 2.984)","(4.2, 4.8, 4.0704918032786885)","(18.0, 150.0, 55.45454545454545)","(15.0, 40.0, 25.0)","(3.4, 5.0, 4.114285714285714)","(21.0, 60.0, 32.36363636363636)","(5.0, 10.5, 5.863636363636364)"
08-01-2023 17:51:46.313521,"(2.4, 3.8, 2.984)","(4.2, 4.8, 4.0704918032786885)","(18.0, 150.0, 55.45454545454545)","(15.0, 40.0, 25.0)","(3.4, 5.0, 4.114285714285714)","(21.0, 60.0, 32.36363636363636)","(5.0, 10.5, 5.863636363636364)"
08-01-2023 17:51:47.467073,"(2.4, 3.8, 2.984)","(4.2, 4.8, 4.0704918032786885)","(18.0, 150.0, 55.45454545454545)","(15.0, 40.0, 25.0)","(3.4, 5.0, 4.114285714285714)","(21.0, 60.0, 32.36363636363636)","(5.0, 10.5, 5.863636363636364)"
08-01-2023 17:51:48.402455,"(2.4, 3.8, 2.984)","(4.2, 4.8, 4.0704918032786885)","(18.0, 150.0, 55.45454545454545)","(15.0, 40.0, 25.0)","(3.4, 5.0, 4.114285714285714)","(21.0, 60.0, 32.36363636363636)","(5.0, 10.5, 5.863636363636364)"
08-01-2023 17:51:49.388549,"(2.4, 3.8, 2.984)","(4.2, 4.8, 4.0704918032786885)","(18.0, 150.0, 55.45454545454545)","(15.0, 40.0, 25.0)","(3.4, 5.0, 4.114285714285714)","(21.0, 60.0, 32.36363636363636)","(5.0, 10.5, 5.863636363636364)"
08-01-2023 17:51:50.331834,"(2.4, 3.8, 2.984)","(4.2, 4.8, 4.0704918032786885)","(18.0, 150.0, 55.45454545454545)","(15.0, 40.0, 25.0)","(3.4, 5.0, 4.114285714285714)","(21.0, 60.0, 32.36363636363636)","(5.0, 10.5, 5.863636363636364)"
08-01-2023 17:51:51.309896,"(2.4, 3.8, 2.984)","(4.2, 4.8, 4.0704918032786885)","(18.0, 150.0, 55.45454545454545)","(15.0, 40.0, 25.0)","(3.4, 5.0, 4.114285714285714)","(21.0, 60.0, 32.36363636363636)","(5.0, 10.5, 5.863636363636364)"
08-01-2023 17:51:52.294366,"(2.4, 3.8, 2.984)","(4.2, 4.8, 4.0704918032786885)","(18.0, 150.0, 55.45454545454545)","(15.0, 40.0, 25.0)","(3.4, 5.0, 4.114285714285714)","(21.0, 60.0, 32.36363636363636)","(5.0, 10.5, 5.863636363636364)"
08-01-2023 17:51:53.244963,"(2.4, 3.8, 2.984)","(4.2, 4.8, 4.0704918032786885)","(18.0, 150.0, 55.45454545454545)","(15.0, 40.0, 25.0)","(3.4, 5.0, 4.114285714285714)","(21.0, 60.0, 32.36363636363636)","(5.0, 10.5, 5.863636363636364)"
08-01-2023 17:51:54.288258,"(2.4, 3.8, 2.984)","(4.2, 4.8, 4.0704918032786885)","(18.0, 150.0, 55.45454545454545)","(15.0, 40.0, 25.0)","(3.4, 5.0, 4.114285714285714)","(21.0, 60.0, 32.36363636363636)","(5.0, 10.5, 5.863636363636364)"
08-01-2023 17:51:55.287757,"(2.4, 3.8, 2.984)","(4.2, 4.8, 4.0704918032786885)","(18.0, 150.0, 55.45454545454545)","(15.0, 40.0, 25.0)","(3.4, 5.0, 4.114285714285714)","(21.0, 60.0, 32.36363636363636)","(5.0, 10.5, 5.863636363636364)"
08-01-2023 17:51:56.232697,"(2.4, 3.8, 2.984)","(4.2, 4.8, 4.0704918032786885)","(18.0, 150.0, 55.45454545454545)","(15.0, 40.0, 25.0)","(3.4, 5.0, 4.114285714285714)","(21.0, 60.0, 32.36363636363636)","(5.0, 10.5, 5.863636363636364)"
08-01-2023 17:51:57.187699,"(2.4, 3.8, 2.984)","(4.2, 4.8, 4.0704918032786885)","(18.0, 150.0, 55.45454545454545)","(15.0, 40.0, 25.0)","(3.4, 5.0, 4.114285714285714)","(21.0, 60.0, 32.36363636363636)","(5.0, 10.5, 5.863636363636364)"
08-01-2023 17:51:58.191745,"(2.4, 3.8, 2.984)","(4.2, 4.8, 4.0704918032786885)","(18.0, 150.0, 55.45454545454545)","(15.0, 40.0, 25.0)","(3.4, 5.0, 4.114285714285714)","(21.0, 60.0, 32.36363636363636)","(5.0, 10.5, 5.863636363636364)"
08-01-2023 17:51:59.105064,"(2.4, 3.8, 2.984)","(4.2, 4.8, 4.0704918032786885)","(18.0, 150.0, 55.45454545454545)","(15.0, 40.0, 25.0)","(3.4, 5.0, 4.114285714285714)","(21.0, 60.0, 32.36363636363636)","(5.0, 10.5, 5.863636363636364)"
08-01-2023 17:52:00.066371,"(2.4, 3.8, 2.984)","(4.2, 4.8, 4.0704918032786885)","(18.0, 150.0, 55.45454545454545)","(15.0, 40.0, 25.0)","(3.4, 5.0, 4.114285714285714)","(21.0, 60.0, 32.36363636363636)","(5.0, 10.5, 5.863636363636364)"
08-01-2023 17:52:00.998855,"(2.4, 3.8, 2.984)","(4.2, 4.8, 4.0704918032786885)","(18.0, 150.0, 55.45454545454545)","(15.0, 40.0, 25.0)","(3.4, 5.0, 4.114285714285714)","(21.0, 60.0, 32.36363636363636)","(5.0, 10.5, 5.863636363636364)"
08-01-2023 17:52:01.958514,"(2.4, 3.8, 2.984)","(4.2, 4.8, 4.0704918032786885)","(18.0, 150.0, 55.45454545454545)","(15.0, 40.0, 25.0)","(3.4, 5.0, 4.114285714285714)","(21.0, 60.0, 32.36363636363636)","(5.0, 10.5, 5.863636363636364)"
08-01-2023 17:52:02.952443,"(2.4, 3.8, 2.984)","(4.2, 4.8, 4.0704918032786885)","(18.0, 150.0, 55.45454545454545)","(15.0, 40.0, 25.0)","(3.4, 5.0, 4.114285714285714)","(21.0, 60.0, 32.36363636363636)","(5.0, 10.5, 5.863636363636364)"
08-01-2023 17:52:03.873178,"(2.4, 3.8, 2.984)","(4.2, 4.8, 4.0704918032786885)","(18.0, 150.0, 55.45454545454545)","(15.0, 40.0, 25.0)","(3.4, 5.0, 4.114285714285714)","(21.0, 60.0, 32.36363636363636)","(5.0, 10.5, 5.863636363636364)"
08-01-2023 17:52:04.868115,"(2.4, 3.8, 2.984)","(4.2, 4.8, 4.0704918032786885)","(18.0, 150.0, 55.45454545454545)","(15.0, 40.0, 25.0)","(3.4, 5.0, 4.114285714285714)","(21.0, 60.0, 32.36363636363636)","(5.0, 10.5, 5.863636363636364)"
08-01-2023 17:52:05.823382,"(2.4, 3.8, 2.984)","(4.2, 4.8, 4.0704918032786885)","(18.0, 150.0, 55.45454545454545)","(15.0, 40.0, 25.0)","(3.4, 5.0, 4.114285714285714)","(21.0, 60.0, 32.36363636363636)","(5.0, 10.5, 5.863636363636364)"
08-01-2023 17:52:06.724786,"(2.4, 3.8, 2.984)","(4.2, 4.8, 4.0704918032786885)","(18.0, 150.0, 55.45454545454545)","(15.0, 40.0, 26.666666666666664)","(3.4, 5.0, 4.114285714285714)","(21.0, 60.0, 32.36363636363636)","(5.0, 10.5, 5.863636363636364)"
08-01-2023 17:52:07.674579,"(2.4, 3.8, 2.984)","(4.2, 4.8, 4.0704918032786885)","(18.0, 150.0, 55.45454545454545)","(15.0, 40.0, 26.666666666666664)","(3.4, 5.0, 4.114285714285714)","(21.0, 60.0, 32.36363636363636)","(5.0, 10.5, 5.863636363636364)"
08-01-2023 17:52:08.602579,"(2.4, 3.8, 2.984)","(4.2, 4.8, 4.0704918032786885)","(18.0, 150.0, 55.45454545454545)","(15.0, 40.0, 26.666666666666664)","(3.4, 5.0, 4.114285714285714)","(21.0, 60.0, 32.36363636363636)","(5.0, 10.5, 5.863636363636364)"
