,Maralago,Burnt By Bernie,Gotta Fly,More Mischief,Ocean Honour,Pierro Warrior,State Of America,Step Aside,Lover Girl,Poetic Drama,Chouilly
04-01-2023 13:46:39.772019,"(51.0, 100.0, 97.58620689655173)","(4.6, 5.2, 5.075714285714286)","(31.0, 55.0, 52.529411764705884)","(31.0, 42.0, 41.01639344262295)","(8.0, 9.4, 9.333333333333334)","(51.0, 75.0, 66.81818181818181)","(51.0, 75.0, 70.33333333333333)","(2.15, 2.5, 2.4474503311258275)","(101.0, 470.0, 465.7142857142857)","(6.0, 8.0, 7.91)","(12.0, 15.0, 14.666666666666666)"
04-01-2023 13:46:41.026794,"(51.0, 100.0, 97.58620689655173)","(4.6, 5.2, 5.075714285714286)","(31.0, 55.0, 52.529411764705884)","(31.0, 42.0, 41.01639344262295)","(8.0, 9.4, 9.521739130434783)","(51.0, 75.0, 66.81818181818181)","(51.0, 75.0, 70.33333333333333)","(2.15, 2.5, 2.4474503311258275)","(101.0, 520.0, 458.57142857142856)","(6.0, 8.0, 7.892537313432836)","(12.0, 15.0, 14.625)"
04-01-2023 13:46:42.363645,"(51.0, 100.0, 97.58620689655173)","(4.6, 5.2, 5.075714285714286)","(31.0, 55.0, 52.375)","(31.0, 42.0, 41.01639344262295)","(8.0, 9.8, 9.516666666666667)","(51.0, 75.0, 66.81818181818181)","(51.0, 75.0, 70.33333333333333)","(2.15, 2.5, 2.4648360655737704)","(101.0, 510.0, 458.57142857142856)","(6.0, 8.0, 7.892537313432836)","(12.0, 15.0, 14.571428571428571)"
04-01-2023 13:46:43.761672,"(51.0, 100.0, 96.11111111111111)","(4.6, 5.2, 5.075714285714286)","(31.0, 55.0, 51.666666666666664)","(31.0, 42.0, 40.935483870967744)","(8.0, 9.8, 9.513131313131314)","(51.0, 75.0, 66.81818181818181)","(51.0, 75.0, 70.33333333333333)","(2.15, 2.5, 2.4805)","(101.0, 510.0, 458.57142857142856)","(6.0, 8.0, 7.88421052631579)","(12.0, 15.0, 14.4375)"
04-01-2023 13:46:45.075217,"(51.0, 100.0, 96.11111111111111)","(4.6, 5.2, 5.1345864661654135)","(31.0, 55.0, 53.0)","(31.0, 42.0, 41.01639344262295)","(8.0, 9.8, 9.516666666666667)","(51.0, 75.0, 66.81818181818181)","(51.0, 75.0, 70.33333333333333)","(2.15, 2.5, 2.468673835125448)","(101.0, 510.0, 458.57142857142856)","(6.0, 8.0, 7.875862068965517)","(12.0, 14.5, 14.571428571428571)"
04-01-2023 13:46:46.432716,"(51.0, 100.0, 95.33333333333333)","(4.6, 5.2, 5.143506493506494)","(31.0, 55.0, 53.0)","(31.0, 42.0, 41.01639344262295)","(8.0, 9.8, 9.516666666666667)","(51.0, 75.0, 66.81818181818181)","(51.0, 75.0, 70.33333333333333)","(2.15, 2.48, 2.4734728033472804)","(101.0, 510.0, 458.57142857142856)","(6.0, 8.0, 7.875862068965517)","(12.0, 15.0, 14.742857142857144)"
04-01-2023 13:46:47.724162,"(51.0, 100.0, 95.33333333333333)","(4.6, 5.2, 5.165048543689321)","(31.0, 55.0, 48.666666666666664)","(31.0, 42.0, 41.275862068965516)","(8.0, 9.8, 9.516666666666667)","(51.0, 75.0, 67.5)","(51.0, 75.0, 70.33333333333333)","(2.15, 2.48, 2.468421052631579)","(101.0, 510.0, 458.57142857142856)","(6.0, 8.0, 7.85)","(12.0, 15.0, 14.779411764705882)"
04-01-2023 13:46:49.040683,"(51.0, 100.0, 95.33333333333333)","(4.6, 5.2, 5.165048543689321)","(31.0, 50.0, 48.81481481481482)","(31.0, 42.0, 41.275862068965516)","(8.0, 9.8, 9.516666666666667)","(51.0, 75.0, 67.5)","(51.0, 75.0, 70.33333333333333)","(2.15, 2.48, 2.445090909090909)","(101.0, 510.0, 458.57142857142856)","(6.0, 8.0, 7.85)","(12.0, 15.0, 14.779411764705882)"
04-01-2023 13:46:50.367987,"(51.0, 100.0, 95.33333333333333)","(4.6, 5.2, 5.167567567567567)","(31.0, 50.0, 48.81481481481482)","(31.0, 42.0, 41.275862068965516)","(8.0, 9.8, 9.516666666666667)","(51.0, 75.0, 67.5)","(51.0, 75.0, 70.33333333333333)","(2.15, 2.48, 2.4572169811320754)","(101.0, 510.0, 458.57142857142856)","(6.0, 8.0, 7.945945945945946)","(12.0, 15.0, 14.742857142857144)"
04-01-2023 13:46:51.777638,"(51.0, 100.0, 95.33333333333333)","(4.6, 5.2, 5.198684210526316)","(31.0, 50.0, 49.08571428571429)","(31.0, 42.0, 40.44444444444444)","(8.0, 9.8, 9.516666666666667)","(51.0, 75.0, 66.0)","(51.0, 75.0, 70.33333333333333)","(2.15, 2.48, 2.4280904522613063)","(101.0, 510.0, 458.57142857142856)","(6.0, 8.0, 7.945945945945946)","(12.0, 15.0, 14.8)"
04-01-2023 13:46:53.132466,"(51.0, 100.0, 95.33333333333333)","(4.6, 5.2, 5.198684210526316)","(31.0, 50.0, 49.08571428571429)","(31.0, 42.0, 40.44444444444444)","(8.0, 9.8, 9.516666666666667)","(51.0, 75.0, 66.0)","(51.0, 75.0, 71.3157894736842)","(2.15, 2.44, 2.4285185185185183)","(101.0, 510.0, 458.57142857142856)","(6.0, 8.0, 7.846153846153846)","(12.0, 15.0, 14.74468085106383)"
04-01-2023 13:46:54.448610,"(51.0, 100.0, 95.33333333333333)","(4.6, 5.3, 5.2145038167938935)","(31.0, 50.0, 49.27272727272727)","(31.0, 42.0, 40.44444444444444)","(8.0, 9.8, 9.516666666666667)","(51.0, 75.0, 59.64705882352941)","(51.0, 75.0, 71.3157894736842)","(2.15, 2.44, 2.4257377049180326)","(101.0, 510.0, 458.57142857142856)","(6.0, 8.0, 7.846153846153846)","(12.0, 15.0, 14.8)"
04-01-2023 13:46:55.730727,"(51.0, 100.0, 95.33333333333333)","(4.6, 5.3, 5.215702479338843)","(31.0, 50.0, 49.142857142857146)","(31.0, 42.0, 40.44444444444444)","(8.0, 9.8, 9.510891089108911)","(51.0, 75.0, 57.69230769230769)","(51.0, 75.0, 71.3157894736842)","(2.2, 2.44, 2.427716535433071)","(101.0, 510.0, 458.57142857142856)","(6.0, 8.0, 7.846153846153846)","(12.0, 15.0, 14.735294117647058)"
04-01-2023 13:46:56.969943,"(51.0, 100.0, 95.33333333333333)","(4.6, 5.3, 5.215702479338843)","(31.0, 50.0, 49.142857142857146)","(31.0, 42.0, 40.44444444444444)","(8.0, 9.8, 9.582089552238806)","(51.0, 65.0, 54.94117647058823)","(51.0, 75.0, 71.3157894736842)","(2.2, 2.44, 2.4278453038674033)","(101.0, 510.0, 458.57142857142856)","(6.0, 8.0, 7.846153846153846)","(12.0, 15.0, 14.625)"
04-01-2023 13:46:58.294858,"(51.0, 100.0, 95.33333333333333)","(4.6, 5.3, 5.248958333333333)","(31.0, 50.0, 49.07692307692308)","(31.0, 42.0, 38.266666666666666)","(8.0, 9.8, 9.582089552238806)","(51.0, 65.0, 54.0)","(51.0, 75.0, 71.3157894736842)","(2.2, 2.44, 2.468968105065666)","(101.0, 510.0, 458.57142857142856)","(6.0, 8.0, 7.846153846153846)","(12.0, 15.0, 14.68421052631579)"
04-01-2023 13:46:59.637054,"(51.0, 100.0, 95.33333333333333)","(4.6, 5.3, 5.27175572519084)","(31.0, 50.0, 49.07692307692308)","(31.0, 42.0, 38.266666666666666)","(8.0, 9.8, 9.582089552238806)","(51.0, 60.0, 54.0)","(51.0, 75.0, 72.76595744680851)","(2.2, 2.48, 2.4376958525345622)","(101.0, 510.0, 458.57142857142856)","(6.0, 8.0, 7.7379310344827585)","(12.0, 15.0, 14.709677419354838)"
04-01-2023 13:47:01.036920,"(51.0, 100.0, 95.33333333333333)","(4.6, 5.3, 5.273417721518987)","(31.0, 50.0, 49.2)","(31.0, 42.0, 39.333333333333336)","(8.0, 9.8, 9.606622516556293)","(51.0, 60.0, 54.0)","(51.0, 75.0, 72.9)","(2.2, 2.48, 2.4382727272727274)","(101.0, 510.0, 458.57142857142856)","(6.0, 7.8, 7.905263157894737)","(12.0, 15.0, 14.6875)"
04-01-2023 13:47:02.420031,"(51.0, 100.0, 91.75)","(4.6, 5.3, 5.299166666666666)","(31.0, 50.0, 49.2)","(31.0, 42.0, 35.92)","(8.0, 9.8, 9.606622516556293)","(51.0, 60.0, 54.0)","(51.0, 75.0, 72.9)","(2.2, 2.48, 2.43787610619469)","(101.0, 510.0, 513.3333333333333)","(6.0, 8.0, 7.814285714285714)","(12.0, 15.0, 14.642857142857142)"
04-01-2023 13:47:03.667188,"(51.0, 100.0, 91.75)","(4.6, 5.3, 5.299166666666666)","(31.0, 50.0, 49.2)","(31.0, 42.0, 38.9041095890411)","(8.0, 9.8, 9.613698630136987)","(51.0, 60.0, 51.53846153846154)","(51.0, 75.0, 74.02173913043478)","(2.2, 2.44, 2.437560975609756)","(101.0, 550.0, 410.0)","(6.0, 8.0, 7.792)","(12.0, 15.0, 14.6875)"
04-01-2023 13:47:04.903081,"(51.0, 100.0, 92.5)","(4.6, 5.3, 5.299166666666666)","(31.0, 50.0, 49.2)","(31.0, 40.0, 39.05882352941177)","(8.0, 9.8, 9.593788819875776)","(51.0, 55.0, 53.2)","(51.0, 75.0, 68.0)","(2.2, 2.44, 2.42986301369863)","(101.0, 470.0, 410.0)","(6.0, 8.0, 7.848648648648648)","(12.0, 15.0, 14.6875)"
04-01-2023 13:47:06.197778,"(51.0, 95.0, 91.25)","(4.6, 5.3, 5.2992647058823525)","(31.0, 50.0, 49.2)","(31.0, 40.0, 42.42857142857143)","(8.0, 9.8, 9.593788819875776)","(51.0, 55.0, 51.53846153846154)","(51.0, 75.0, 71.11111111111111)","(2.2, 2.48, 2.4352941176470586)","(101.0, 470.0, 410.0)","(6.0, 8.0, 7.848648648648648)","(12.0, 15.0, 14.6875)"
04-01-2023 13:47:07.570612,"(51.0, 95.0, 88.4375)","(4.6, 5.3, 5.299310344827586)","(31.0, 50.0, 49.2)","(31.0, 46.0, 41.333333333333336)","(8.0, 9.8, 9.593788819875776)","(51.0, 55.0, 51.53846153846154)","(51.0, 75.0, 71.11111111111111)","(2.15, 2.48, 2.4483333333333333)","(101.0, 470.0, 410.0)","(6.5, 8.0, 7.756521739130434)","(12.0, 15.0, 14.6875)"
04-01-2023 13:47:08.914210,"(61.0, 95.0, 91.25)","(4.6, 5.3, 5.299310344827586)","(31.0, 50.0, 49.2)","(31.0, 44.0, 40.8)","(8.0, 9.8, 9.645378151260505)","(51.0, 55.0, 53.2)","(51.0, 75.0, 70.0)","(2.15, 2.48, 2.4384982935153583)","(101.0, 470.0, 410.0)","(6.5, 8.0, 7.756521739130434)","(12.0, 15.0, 14.722222222222221)"
04-01-2023 13:47:10.285662,"(61.0, 95.0, 89.375)","(4.6, 5.3, 5.292307692307692)","(31.0, 50.0, 48.58064516129032)","(31.0, 44.0, 40.57142857142857)","(8.0, 9.8, 9.645378151260505)","(51.0, 55.0, 51.53846153846154)","(51.0, 75.0, 70.0)","(2.15, 2.48, 2.4219108280254775)","(101.0, 470.0, 410.0)","(6.5, 8.0, 7.756521739130434)","(12.0, 15.0, 14.444444444444445)"
04-01-2023 13:47:11.544976,"(61.0, 95.0, 91.25)","(4.6, 5.3, 5.292356687898089)","(31.0, 50.0, 48.53333333333333)","(31.0, 44.0, 42.90909090909091)","(8.0, 9.8, 9.645378151260505)","(51.0, 55.0, 53.2)","(51.0, 75.0, 70.0)","(2.15, 2.48, 2.4308510638297873)","(101.0, 470.0, 410.0)","(6.5, 8.0, 7.894736842105263)","(12.0, 15.0, 14.615384615384615)"
04-01-2023 13:47:12.833387,"(61.0, 100.0, 89.6875)","(4.6, 5.3, 5.292356687898089)","(31.0, 50.0, 48.53333333333333)","(31.0, 44.0, 42.90909090909091)","(8.0, 9.8, 9.725806451612904)","(51.0, 55.0, 54.0)","(51.0, 75.0, 70.0)","(2.15, 2.48, 2.4308510638297873)","(101.0, 470.0, 410.0)","(6.5, 8.0, 7.875)","(12.0, 15.0, 14.615384615384615)"
04-01-2023 13:47:14.082066,"(61.0, 100.0, 89.0)","(4.6, 5.3, 5.292356687898089)","(31.0, 50.0, 48.53333333333333)","(31.0, 44.0, 42.90909090909091)","(8.0, 9.8, 9.714418604651163)","(51.0, 55.0, 54.0)","(51.0, 75.0, 70.92592592592592)","(2.15, 2.48, 2.4311475409836065)","(101.0, 470.0, 410.0)","(6.5, 8.0, 7.875)","(12.0, 15.0, 14.444444444444445)"
04-01-2023 13:47:15.412165,"(61.0, 95.0, 88.4375)","(4.6, 5.3, 5.292356687898089)","(31.0, 50.0, 48.53333333333333)","(31.0, 44.0, 41.27272727272727)","(8.0, 9.8, 9.714418604651163)","(51.0, 55.0, 54.611111111111114)","(51.0, 75.0, 72.38095238095238)","(2.15, 2.48, 2.4425688073394496)","(101.0, 470.0, 460.0)","(6.5, 8.0, 7.947368421052632)","(12.0, 15.0, 14.444444444444445)"
04-01-2023 13:47:16.869785,"(61.0, 95.0, 79.28571428571429)","(4.6, 5.3, 5.271929824561403)","(31.0, 50.0, 48.53333333333333)","(31.0, 42.0, 41.27272727272727)","(8.0, 9.8, 9.666666666666666)","(51.0, 55.0, 56.5)","(51.0, 75.0, 73.18181818181819)","(2.15, 2.48, 2.4277777777777776)","(101.0, 470.0, 460.0)","(6.5, 8.0, 7.88235294117647)","(12.0, 15.0, 14.444444444444445)"
04-01-2023 13:47:18.283515,"(61.0, 90.0, 81.0)","(4.6, 5.3, 5.18)","(31.0, 50.0, 56.926829268292686)","(31.0, 42.0, 41.411764705882355)","(8.0, 9.8, 9.63695652173913)","(51.0, 60.0, 52.5)","(51.0, 75.0, 77.1875)","(2.15, 2.46, 2.445161290322581)","(101.0, 470.0, 460.0)","(6.5, 8.0, 7.878787878787879)","(12.0, 15.0, 14.6)"
04-01-2023 13:47:19.629010,"(61.0, 95.0, 87.5)","(4.6, 5.3, 5.148051948051948)","(31.0, 60.0, 53.73913043478261)","(31.0, 42.0, 41.411764705882355)","(8.0, 9.8, 9.63695652173913)","(51.0, 55.0, 59.411764705882355)","(51.0, 80.0, 77.1875)","(2.15, 2.48, 2.445)","(101.0, 470.0, 460.0)","(6.5, 8.4, 7.999999999999999)","(12.0, 15.0, 14.6)"
04-01-2023 13:47:20.914633,"(61.0, 95.0, 87.5)","(4.6, 5.2, 5.150310559006211)","(31.0, 60.0, 51.666666666666664)","(31.0, 42.0, 39.61290322580645)","(8.0, 9.8, 9.648484848484848)","(51.0, 60.0, 61.25)","(51.0, 80.0, 77.1875)","(2.15, 2.48, 2.445)","(101.0, 470.0, 460.0)","(6.5, 8.2, 8.133333333333333)","(12.0, 15.0, 14.5)"
04-01-2023 13:47:22.258041,"(61.0, 95.0, 87.5)","(4.6, 5.1, 5.064583333333333)","(31.0, 60.0, 52.5)","(31.0, 40.0, 39.61290322580645)","(8.0, 9.8, 9.648484848484848)","(51.0, 65.0, 61.25)","(51.0, 80.0, 77.1875)","(2.15, 2.48, 2.4550943396226415)","(101.0, 470.0, 460.0)","(6.5, 8.2, 8.04)","(12.0, 15.0, 14.5)"
04-01-2023 13:47:23.638507,"(61.0, 95.0, 87.5)","(4.6, 5.1, 5.093)","(31.0, 60.0, 52.5)","(31.0, 40.0, 39.61290322580645)","(8.5, 9.8, 9.648484848484848)","(51.0, 65.0, 62.5)","(51.0, 80.0, 77.1875)","(2.15, 2.46, 2.4505)","(101.0, 470.0, 460.0)","(6.5, 8.2, 8.04)","(12.0, 15.0, 14.3)"
04-01-2023 13:47:24.982823,"(61.0, 95.0, 87.5)","(4.6, 5.2, 5.092481203007519)","(31.0, 60.0, 52.390243902439025)","(31.0, 40.0, 39.61290322580645)","(8.5, 9.8, 9.648484848484848)","(51.0, 65.0, 61.53846153846154)","(51.0, 80.0, 77.1875)","(2.15, 2.48, 2.465974025974026)","(101.0, 470.0, 460.0)","(6.5, 8.2, 7.88235294117647)","(12.0, 15.5, 14.76923076923077)"
04-01-2023 13:47:26.304672,"(61.0, 95.0, 87.5)","(4.6, 5.1, 5.145562130177515)","(31.0, 60.0, 52.42424242424242)","(31.0, 40.0, 39.733333333333334)","(8.5, 9.8, 9.569491525423729)","(51.0, 65.0, 61.53846153846154)","(51.0, 80.0, 77.1875)","(2.15, 2.48, 2.458108108108108)","(101.0, 470.0, 460.0)","(6.5, 8.0, 7.87)","(12.0, 15.0, 14.319148936170214)"
04-01-2023 13:47:27.582531,"(61.0, 95.0, 87.5)","(4.6, 5.2, 5.103157894736842)","(31.0, 60.0, 53.421052631578945)","(31.0, 40.0, 39.733333333333334)","(8.0, 9.6, 9.569491525423729)","(51.0, 65.0, 62.22222222222222)","(51.0, 80.0, 77.1875)","(2.15, 2.48, 2.4741935483870967)","(101.0, 470.0, 460.0)","(6.5, 8.0, 7.88235294117647)","(12.0, 15.5, 14.340909090909092)"
04-01-2023 13:47:28.867330,"(61.0, 95.0, 87.5)","(4.6, 5.2, 5.103157894736842)","(31.0, 60.0, 53.421052631578945)","(31.0, 40.0, 39.95)","(8.0, 9.6, 9.569491525423729)","(51.0, 65.0, 62.22222222222222)","(51.0, 80.0, 77.1875)","(2.15, 2.48, 2.463448275862069)","(101.0, 470.0, 460.0)","(6.5, 8.0, 7.902439024390244)","(12.0, 15.5, 14.340909090909092)"
04-01-2023 13:47:30.206482,"(61.0, 95.0, 90.0)","(4.6, 5.2, 5.145238095238095)","(31.0, 60.0, 53.421052631578945)","(31.0, 40.0, 39.95)","(8.0, 9.6, 9.569491525423729)","(51.0, 65.0, 61.53846153846154)","(51.0, 80.0, 76.66666666666667)","(2.15, 2.48, 2.4437959183673468)","(101.0, 470.0, 460.0)","(6.5, 8.0, 7.752)","(12.0, 15.5, 14.433333333333334)"
04-01-2023 13:47:31.616421,"(61.0, 95.0, 90.0)","(4.6, 5.4, 5.0946428571428575)","(31.0, 60.0, 53.421052631578945)","(31.0, 40.0, 39.95)","(8.0, 9.6, 9.568354430379747)","(51.0, 65.0, 61.333333333333336)","(51.0, 80.0, 77.33333333333333)","(2.15, 2.5, 2.4470384615384613)","(101.0, 470.0, 460.0)","(6.5, 7.8, 7.714285714285714)","(12.0, 15.5, 14.409090909090908)"
04-01-2023 13:47:32.983724,"(61.0, 95.0, 90.0)","(4.6, 5.4, 5.114728682170543)","(31.0, 60.0, 53.421052631578945)","(31.0, 40.0, 37.78048780487805)","(8.0, 9.6, 9.483720930232558)","(51.0, 65.0, 46.333333333333336)","(51.0, 80.0, 77.33333333333333)","(2.15, 2.5, 2.4472047244094486)","(101.0, 470.0, 460.0)","(6.5, 7.8, 7.668749999999999)","(12.0, 15.5, 14.409090909090908)"
04-01-2023 13:47:34.247954,"(61.0, 95.0, 90.0)","(4.6, 5.2, 5.194117647058824)","(31.0, 60.0, 53.421052631578945)","(31.0, 38.0, 37.325842696629216)","(8.0, 9.6, 9.480851063829787)","(51.0, 48.0, 49.714285714285715)","(51.0, 80.0, 77.33333333333333)","(2.15, 2.5, 2.445040983606557)","(101.0, 470.0, 460.0)","(6.5, 7.8, 7.675862068965517)","(12.0, 15.5, 14.433333333333334)"
04-01-2023 13:47:35.522496,"(61.0, 95.0, 90.0)","(4.6, 5.2, 5.185714285714285)","(31.0, 60.0, 53.421052631578945)","(31.0, 38.0, 34.5)","(8.0, 9.6, 9.480851063829787)","(51.0, 60.0, 49.2)","(51.0, 80.0, 77.33333333333333)","(2.15, 2.5, 2.445040983606557)","(101.0, 470.0, 460.0)","(6.5, 7.8, 7.678571428571428)","(12.0, 15.5, 14.409090909090908)"
04-01-2023 13:47:36.761913,"(61.0, 95.0, 90.0)","(4.6, 5.3, 5.185714285714285)","(31.0, 60.0, 53.421052631578945)","(31.0, 38.0, 34.5)","(8.0, 9.6, 9.490721649484536)","(51.0, 60.0, 49.2)","(51.0, 80.0, 75.78947368421052)","(2.15, 2.5, 2.4390262172284642)","(101.0, 470.0, 456.0)","(6.5, 7.8, 7.715151515151515)","(12.0, 15.5, 14.409090909090908)"
04-01-2023 13:47:38.060885,"(61.0, 100.0, 84.375)","(4.6, 5.3, 5.200751879699248)","(31.0, 60.0, 53.421052631578945)","(31.0, 38.0, 34.5)","(8.0, 9.8, 9.523893805309735)","(51.0, 60.0, 50.4)","(51.0, 80.0, 73.4)","(2.15, 2.5, 2.4390262172284642)","(101.0, 470.0, 456.0)","(6.5, 7.8, 7.7028037383177566)","(12.0, 15.5, 14.409090909090908)"
04-01-2023 13:47:39.479741,"(61.0, 100.0, 86.36363636363636)","(4.6, 5.3, 5.200869565217391)","(31.0, 60.0, 53.421052631578945)","(31.0, 38.0, 37.333333333333336)","(8.0, 9.8, 9.488)","(41.0, 60.0, 53.75)","(51.0, 80.0, 70.625)","(2.15, 2.5, 2.4390262172284642)","(101.0, 470.0, 456.0)","(6.5, 7.8, 7.666666666666667)","(12.0, 15.5, 14.26923076923077)"
04-01-2023 13:47:40.890659,"(61.0, 100.0, 86.36363636363636)","(4.6, 5.3, 5.200862068965518)","(31.0, 60.0, 53.421052631578945)","(31.0, 38.0, 37.28813559322034)","(8.0, 9.8, 9.523893805309735)","(41.0, 60.0, 55.833333333333336)","(51.0, 75.0, 71.92307692307692)","(2.15, 2.5, 2.452079207920792)","(101.0, 470.0, 456.0)","(6.5, 7.8, 7.67906976744186)","(12.0, 15.5, 14.25)"
04-01-2023 13:47:42.231002,"(61.0, 100.0, 86.36363636363636)","(4.6, 5.3, 5.200862068965518)","(31.0, 60.0, 53.421052631578945)","(31.0, 38.0, 37.28813559322034)","(8.0, 9.8, 9.523893805309735)","(41.0, 60.0, 56.42857142857143)","(51.0, 75.0, 71.92307692307692)","(2.15, 2.48, 2.4541795665634676)","(101.0, 470.0, 456.0)","(6.5, 7.8, 7.696296296296296)","(12.0, 15.5, 14.25)"
04-01-2023 13:47:43.491534,"(61.0, 100.0, 85.0)","(4.6, 5.3, 5.215129151291513)","(31.0, 60.0, 53.421052631578945)","(31.0, 38.0, 37.28813559322034)","(8.0, 9.8, 9.523893805309735)","(41.0, 60.0, 58.333333333333336)","(51.0, 75.0, 71.92307692307692)","(2.15, 2.48, 2.446285714285714)","(101.0, 470.0, 456.0)","(6.5, 7.8, 7.5892857142857135)","(12.0, 15.5, 14.25)"
04-01-2023 13:47:44.734565,"(61.0, 100.0, 85.0)","(4.6, 5.3, 5.215129151291513)","(31.0, 60.0, 53.421052631578945)","(31.0, 38.0, 37.28813559322034)","(8.0, 9.8, 9.523893805309735)","(41.0, 60.0, 58.333333333333336)","(51.0, 75.0, 69.65517241379311)","(2.15, 2.5, 2.454308617234469)","(101.0, 470.0, 456.0)","(6.5, 7.6, 7.5892857142857135)","(12.0, 15.5, 14.25)"
04-01-2023 13:47:45.973075,"(61.0, 100.0, 85.0)","(4.6, 5.3, 5.206031746031746)","(31.0, 60.0, 52.708333333333336)","(31.0, 38.0, 37.28813559322034)","(8.0, 9.8, 9.619653179190752)","(51.0, 60.0, 59.375)","(51.0, 80.0, 73.0)","(2.15, 2.5, 2.456153846153846)","(101.0, 470.0, 456.0)","(6.5, 7.6, 7.5892857142857135)","(12.0, 15.5, 14.333333333333334)"
04-01-2023 13:47:47.333771,"(61.0, 100.0, 85.0)","(4.6, 5.3, 5.207051282051282)","(31.0, 60.0, 52.708333333333336)","(31.0, 38.0, 37.28813559322034)","(8.0, 9.8, 9.32)","(51.0, 65.0, 60.5)","(51.0, 75.0, 73.0)","(2.15, 2.5, 2.4734391534391533)","(101.0, 470.0, 456.0)","(6.5, 7.6, 7.5892857142857135)","(12.0, 15.5, 14.333333333333334)"
04-01-2023 13:47:48.931226,"(61.0, 100.0, 96.92307692307692)","(4.6, 5.2, 5.177611940298507)","(31.0, 60.0, 52.708333333333336)","(31.0, 38.0, 37.87234042553192)","(8.0, 9.8, 9.16326530612245)","(51.0, 65.0, 57.333333333333336)","(51.0, 75.0, 73.0)","(2.15, 2.48, 2.4761142857142855)","(101.0, 470.0, 456.0)","(6.5, 7.6, 7.59047619047619)","(12.0, 15.5, 14.333333333333334)"
04-01-2023 13:47:50.243282,"(61.0, 95.0, 85.625)","(4.6, 5.2, 5.177611940298507)","(31.0, 60.0, 52.708333333333336)","(31.0, 38.0, 36.11764705882353)","(8.0, 9.8, 8.952941176470588)","(51.0, 60.0, 57.333333333333336)","(51.0, 75.0, 73.0)","(2.15, 2.48, 2.463235294117647)","(101.0, 470.0, 456.0)","(6.5, 7.6, 7.589655172413793)","(12.0, 15.5, 14.333333333333334)"
04-01-2023 13:47:51.536873,"(61.0, 95.0, 89.64285714285714)","(4.6, 5.3, 5.210588235294118)","(31.0, 60.0, 52.708333333333336)","(31.0, 40.0, 36.11764705882353)","(8.5, 9.0, 8.961904761904762)","(41.0, 60.0, 57.333333333333336)","(51.0, 75.0, 69.86486486486487)","(2.15, 2.5, 2.458429319371728)","(101.0, 470.0, 456.0)","(6.5, 7.6, 7.844943820224719)","(12.0, 15.5, 14.18421052631579)"
04-01-2023 13:47:52.817934,"(61.0, 95.0, 89.64285714285714)","(4.6, 5.3, 5.210588235294118)","(31.0, 60.0, 57.22222222222222)","(31.0, 40.0, 36.11764705882353)","(8.5, 9.0, 8.961904761904762)","(41.0, 60.0, 57.333333333333336)","(51.0, 80.0, 73.0)","(2.15, 2.46, 2.4965567765567767)","(101.0, 470.0, 456.0)","(6.5, 8.0, 7.5680000000000005)","(12.0, 15.5, 14.18421052631579)"
04-01-2023 13:47:54.199209,"(61.0, 95.0, 90.45454545454545)","(4.6, 5.3, 5.201298701298701)","(31.0, 55.0, 53.07692307692308)","(31.0, 40.0, 36.11764705882353)","(8.5, 9.0, 8.96)","(41.0, 60.0, 57.333333333333336)","(51.0, 75.0, 70.29411764705883)","(2.15, 2.52, 2.4669565217391303)","(101.0, 470.0, 456.0)","(6.5, 8.0, 7.63)","(12.0, 15.5, 14.18421052631579)"
04-01-2023 13:47:55.579285,"(61.0, 95.0, 90.83333333333333)","(4.6, 5.3, 5.217567567567568)","(31.0, 55.0, 52.857142857142854)","(31.0, 40.0, 36.11764705882353)","(8.0, 9.0, 8.96)","(41.0, 60.0, 57.64705882352941)","(51.0, 80.0, 73.23529411764706)","(2.15, 2.52, 2.514873949579832)","(101.0, 470.0, 456.0)","(6.5, 7.8, 7.7172413793103445)","(12.0, 15.5, 14.447368421052632)"
04-01-2023 13:47:56.913881,"(61.0, 95.0, 90.83333333333333)","(4.6, 5.3, 5.217105263157895)","(31.0, 55.0, 52.857142857142854)","(31.0, 40.0, 36.11764705882353)","(8.0, 9.0, 8.96)","(41.0, 60.0, 57.64705882352941)","(51.0, 75.0, 70.83333333333333)","(2.15, 2.52, 2.5017533129459735)","(101.0, 470.0, 463.0)","(6.5, 7.8, 7.6036363636363635)","(12.0, 15.5, 14.78)"
04-01-2023 13:47:58.097297,"(61.0, 95.0, 90.83333333333333)","(4.6, 5.3, 5.217105263157895)","(31.0, 55.0, 53.421052631578945)","(31.0, 40.0, 36.11764705882353)","(8.0, 9.0, 8.951515151515151)","(41.0, 60.0, 58.04347826086956)","(51.0, 80.0, 73.57142857142857)","(2.15, 2.54, 2.5020242914979756)","(101.0, 470.0, 463.0)","(6.5, 7.8, 7.5702127659574465)","(12.0, 15.5, 14.712121212121213)"
04-01-2023 13:47:59.410037,"(61.0, 95.0, 90.83333333333333)","(4.6, 5.3, 5.235632183908046)","(31.0, 55.0, 53.5)","(31.0, 40.0, 36.526315789473685)","(8.0, 9.0, 9.347368421052632)","(41.0, 60.0, 58.04347826086956)","(51.0, 75.0, 73.57142857142857)","(2.15, 2.54, 2.504022988505747)","(101.0, 470.0, 463.0)","(6.5, 7.8, 7.651376146788991)","(12.0, 15.5, 14.712121212121213)"
