,Artful Jack,Kudos Mason,Keayang Tara,Precious Cullen Nz,Royal Winkle,Miss Pau,Ashlee Nitro,Vanity Bay
05-01-2023 17:11:39.008467,"(3.8, 6.2, 4.925)","(21.0, 42.0, 36.77777777777778)","(6.5, 10.0, 9.707692307692307)","(5.0, 99999, 99990)","(31.0, 110.0, 63.33333333333333)","(31.0, 65.0, 41.666666666666664)","(3.2, 4.6, 3.6999999999999997)","(3.9, 5.4, 5.327272727272728)"
05-01-2023 17:11:40.074050,"(3.8, 6.2, 4.925)","(21.0, 42.0, 36.77777777777778)","(6.5, 10.0, 9.707692307692307)","(5.0, 99999, 99990)","(31.0, 110.0, 63.33333333333333)","(31.0, 65.0, 41.666666666666664)","(3.2, 4.6, 3.6999999999999997)","(3.9, 5.4, 5.327272727272728)"
05-01-2023 17:11:41.116449,"(3.8, 6.2, 4.925)","(21.0, 42.0, 36.77777777777778)","(6.5, 10.0, 9.707692307692307)","(5.0, 99999, 99990)","(31.0, 110.0, 63.33333333333333)","(31.0, 65.0, 41.666666666666664)","(3.2, 4.6, 3.6999999999999997)","(3.9, 5.4, 5.327272727272728)"
05-01-2023 17:11:42.151066,"(3.8, 6.2, 4.925)","(21.0, 42.0, 36.77777777777778)","(6.5, 10.0, 9.707692307692307)","(5.0, 99999, 99990)","(31.0, 110.0, 63.33333333333333)","(31.0, 65.0, 41.666666666666664)","(3.2, 4.6, 3.6999999999999997)","(3.9, 5.4, 5.327272727272728)"
05-01-2023 17:11:43.213237,"(3.8, 6.2, 4.925)","(21.0, 42.0, 36.77777777777778)","(6.5, 10.0, 9.707692307692307)","(5.0, 99999, 99990)","(31.0, 110.0, 63.33333333333333)","(31.0, 65.0, 41.666666666666664)","(3.2, 4.6, 3.6999999999999997)","(3.9, 5.4, 5.327272727272728)"
05-01-2023 17:11:44.260626,"(3.8, 6.2, 4.925)","(21.0, 42.0, 36.77777777777778)","(6.5, 10.0, 9.707692307692307)","(5.0, 99999, 99990)","(31.0, 110.0, 63.33333333333333)","(31.0, 65.0, 41.666666666666664)","(3.2, 4.6, 3.6999999999999997)","(3.9, 5.4, 5.327272727272728)"
05-01-2023 17:11:45.408799,"(3.8, 6.2, 4.925)","(21.0, 42.0, 36.77777777777778)","(6.5, 10.0, 9.707692307692307)","(5.0, 99999, 99990)","(31.0, 110.0, 63.33333333333333)","(31.0, 65.0, 41.666666666666664)","(3.2, 4.6, 3.6999999999999997)","(3.9, 5.4, 5.327272727272728)"
05-01-2023 17:11:46.447289,"(3.8, 6.2, 4.2384615384615385)","(21.0, 42.0, 36.77777777777778)","(6.5, 10.0, 9.707692307692307)","(5.0, 99999, 99990)","(31.0, 110.0, 63.33333333333333)","(31.0, 65.0, 41.666666666666664)","(3.2, 4.6, 3.6999999999999997)","(3.9, 5.4, 5.327272727272728)"
05-01-2023 17:11:47.578672,"(3.8, 6.2, 4.2384615384615385)","(21.0, 42.0, 36.77777777777778)","(6.5, 10.0, 9.707692307692307)","(5.0, 99999, 99990)","(31.0, 110.0, 63.33333333333333)","(31.0, 65.0, 41.666666666666664)","(3.2, 4.6, 3.6999999999999997)","(3.9, 5.4, 5.327272727272728)"
05-01-2023 17:11:48.813262,"(3.8, 6.2, 4.2384615384615385)","(21.0, 42.0, 36.77777777777778)","(6.5, 10.0, 9.707692307692307)","(5.0, 99999, 99990)","(31.0, 110.0, 63.33333333333333)","(31.0, 65.0, 41.666666666666664)","(3.2, 4.6, 3.6999999999999997)","(3.9, 5.4, 5.327272727272728)"
05-01-2023 17:11:50.008889,"(3.8, 6.2, 4.2384615384615385)","(21.0, 42.0, 36.77777777777778)","(6.5, 10.0, 9.707692307692307)","(5.0, 99999, 99990)","(31.0, 110.0, 63.33333333333333)","(31.0, 65.0, 41.666666666666664)","(3.2, 4.6, 3.6999999999999997)","(3.9, 5.4, 5.327272727272728)"
05-01-2023 17:11:51.193827,"(3.8, 6.2, 4.2384615384615385)","(21.0, 42.0, 36.77777777777778)","(6.5, 10.0, 9.707692307692307)","(5.0, 99999, 99990)","(31.0, 110.0, 63.33333333333333)","(31.0, 65.0, 41.666666666666664)","(3.2, 4.6, 3.6999999999999997)","(3.9, 5.4, 5.327272727272728)"
05-01-2023 17:11:52.283792,"(3.8, 6.2, 4.2384615384615385)","(21.0, 42.0, 36.77777777777778)","(6.5, 10.0, 9.707692307692307)","(5.0, 99999, 99990)","(31.0, 110.0, 63.33333333333333)","(31.0, 65.0, 41.666666666666664)","(3.2, 4.6, 3.6999999999999997)","(3.9, 5.4, 5.327272727272728)"
05-01-2023 17:11:53.388976,"(3.8, 6.2, 4.2384615384615385)","(21.0, 42.0, 36.77777777777778)","(6.5, 10.0, 9.707692307692307)","(5.0, 99999, 99990)","(31.0, 110.0, 63.33333333333333)","(31.0, 65.0, 41.666666666666664)","(3.2, 4.6, 3.6999999999999997)","(3.9, 5.4, 5.327272727272728)"
05-01-2023 17:11:54.487046,"(3.8, 6.2, 4.2384615384615385)","(21.0, 42.0, 36.77777777777778)","(6.5, 10.0, 9.707692307692307)","(5.0, 99999, 99990)","(31.0, 110.0, 63.33333333333333)","(31.0, 65.0, 41.666666666666664)","(3.2, 4.6, 3.6999999999999997)","(3.9, 5.4, 5.327272727272728)"
05-01-2023 17:11:55.620308,"(3.8, 6.2, 4.2384615384615385)","(21.0, 42.0, 36.77777777777778)","(6.5, 10.0, 9.707692307692307)","(5.0, 99999, 99990)","(31.0, 110.0, 63.33333333333333)","(31.0, 65.0, 41.666666666666664)","(3.2, 4.6, 3.6999999999999997)","(3.9, 5.4, 5.327272727272728)"
05-01-2023 17:11:56.668688,"(3.8, 6.2, 4.2384615384615385)","(21.0, 42.0, 36.77777777777778)","(6.5, 10.0, 9.707692307692307)","(5.0, 99999, 99990)","(31.0, 110.0, 63.33333333333333)","(31.0, 65.0, 41.666666666666664)","(3.2, 4.6, 3.6999999999999997)","(3.9, 5.4, 5.327272727272728)"
05-01-2023 17:11:57.777732,"(3.8, 6.2, 4.2384615384615385)","(21.0, 42.0, 36.77777777777778)","(6.5, 10.0, 9.707692307692307)","(5.0, 99999, 99990)","(31.0, 110.0, 63.33333333333333)","(31.0, 65.0, 41.666666666666664)","(3.2, 4.6, 3.6999999999999997)","(3.9, 5.4, 5.327272727272728)"
05-01-2023 17:11:58.947990,"(3.8, 6.2, 4.2384615384615385)","(21.0, 42.0, 36.77777777777778)","(6.5, 10.0, 9.707692307692307)","(5.0, 99999, 99990)","(31.0, 110.0, 63.33333333333333)","(31.0, 65.0, 41.666666666666664)","(3.2, 4.6, 3.6999999999999997)","(3.9, 5.4, 5.327272727272728)"
05-01-2023 17:12:00.081844,"(3.8, 6.2, 4.2384615384615385)","(21.0, 42.0, 36.77777777777778)","(6.5, 10.0, 9.707692307692307)","(5.0, 99999, 99990)","(31.0, 110.0, 63.33333333333333)","(31.0, 65.0, 41.666666666666664)","(3.2, 4.6, 3.6999999999999997)","(3.9, 5.4, 5.327272727272728)"
05-01-2023 17:12:01.181018,"(3.8, 6.2, 4.2384615384615385)","(21.0, 42.0, 36.77777777777778)","(6.5, 10.0, 9.707692307692307)","(5.0, 99999, 99990)","(31.0, 110.0, 63.33333333333333)","(31.0, 65.0, 41.666666666666664)","(3.2, 4.6, 3.6999999999999997)","(3.9, 5.4, 5.327272727272728)"
05-01-2023 17:12:02.307920,"(3.8, 6.2, 4.2384615384615385)","(21.0, 42.0, 36.77777777777778)","(6.5, 10.0, 9.707692307692307)","(5.0, 99999, 99990)","(31.0, 110.0, 63.33333333333333)","(31.0, 65.0, 41.666666666666664)","(3.2, 4.6, 3.52)","(3.9, 5.4, 5.2666666666666675)"
05-01-2023 17:12:03.449823,"(3.8, 6.2, 4.55)","(21.0, 42.0, 26.666666666666668)","(6.5, 10.0, 9.606896551724137)","(5.0, 99999, 99990)","(31.0, 110.0, 50.0)","(31.0, 65.0, 47.5)","(3.2, 4.6, 3.925)","(3.9, 5.4, 5.2666666666666675)"
05-01-2023 17:12:04.543792,"(3.8, 6.2, 4.55)","(21.0, 42.0, 26.666666666666668)","(6.5, 10.0, 9.606896551724137)","(5.0, 99999, 99990)","(31.0, 110.0, 50.0)","(31.0, 65.0, 47.5)","(3.2, 4.6, 3.925)","(3.9, 5.4, 5.2666666666666675)"
05-01-2023 17:12:05.758962,"(3.8, 6.2, 4.55)","(21.0, 42.0, 26.666666666666668)","(6.5, 10.0, 9.606896551724137)","(5.0, 99999, 99990)","(31.0, 110.0, 50.0)","(31.0, 65.0, 47.5)","(3.2, 4.6, 3.925)","(3.9, 5.4, 5.2666666666666675)"
05-01-2023 17:12:07.023867,"(3.8, 6.2, 4.55)","(21.0, 42.0, 26.666666666666668)","(6.5, 10.0, 9.606896551724137)","(5.0, 99999, 99990)","(31.0, 110.0, 50.0)","(31.0, 65.0, 47.5)","(3.2, 4.6, 3.925)","(3.9, 5.4, 5.2666666666666675)"
05-01-2023 17:12:08.189058,"(3.8, 6.2, 4.55)","(21.0, 42.0, 26.666666666666668)","(6.5, 10.0, 9.606896551724137)","(5.0, 99999, 99990)","(31.0, 110.0, 50.0)","(31.0, 65.0, 47.5)","(3.2, 4.6, 3.925)","(3.9, 5.4, 5.2666666666666675)"
05-01-2023 17:12:09.438279,"(3.8, 6.2, 4.55)","(21.0, 42.0, 26.666666666666668)","(6.5, 10.0, 9.606896551724137)","(5.0, 99999, 99990)","(31.0, 110.0, 50.0)","(31.0, 65.0, 47.5)","(3.2, 4.6, 3.925)","(3.9, 5.4, 5.2666666666666675)"
05-01-2023 17:12:10.592855,"(3.8, 6.2, 4.55)","(21.0, 42.0, 26.666666666666668)","(6.5, 10.0, 9.606896551724137)","(5.0, 99999, 99990)","(31.0, 110.0, 50.0)","(31.0, 65.0, 47.5)","(3.2, 4.6, 3.925)","(3.9, 5.4, 5.2666666666666675)"
05-01-2023 17:12:11.756793,"(3.8, 6.2, 4.55)","(21.0, 42.0, 26.666666666666668)","(6.5, 10.0, 9.606896551724137)","(5.0, 99999, 99990)","(31.0, 110.0, 50.0)","(31.0, 65.0, 47.5)","(3.2, 4.6, 3.925)","(3.9, 5.4, 5.2666666666666675)"
05-01-2023 17:12:12.915519,"(3.8, 6.2, 4.55)","(21.0, 42.0, 26.666666666666668)","(6.5, 10.0, 9.606896551724137)","(5.0, 99999, 99990)","(31.0, 110.0, 50.0)","(31.0, 65.0, 47.5)","(3.2, 4.6, 3.925)","(3.9, 5.4, 5.2666666666666675)"
05-01-2023 17:12:14.040585,"(3.8, 6.2, 4.55)","(21.0, 42.0, 26.666666666666668)","(6.5, 10.0, 9.606896551724137)","(5.0, 99999, 99990)","(31.0, 110.0, 50.0)","(31.0, 65.0, 47.5)","(3.2, 4.6, 3.925)","(3.9, 5.4, 5.2666666666666675)"
05-01-2023 17:12:15.175741,"(3.8, 6.2, 4.55)","(21.0, 42.0, 26.666666666666668)","(6.5, 10.0, 9.606896551724137)","(5.0, 99999, 99990)","(31.0, 110.0, 50.0)","(31.0, 65.0, 47.5)","(3.2, 4.6, 3.925)","(3.9, 5.4, 5.2666666666666675)"
05-01-2023 17:12:16.312239,"(3.8, 6.2, 4.55)","(21.0, 42.0, 26.666666666666668)","(6.5, 10.0, 9.606896551724137)","(5.0, 99999, 99990)","(31.0, 110.0, 50.0)","(31.0, 65.0, 47.5)","(3.2, 4.6, 3.925)","(3.9, 5.4, 5.2666666666666675)"
05-01-2023 17:12:17.406743,"(3.8, 6.2, 4.55)","(21.0, 42.0, 26.666666666666668)","(6.5, 10.0, 9.606896551724137)","(5.0, 99999, 99990)","(31.0, 110.0, 50.0)","(31.0, 65.0, 47.5)","(3.2, 4.6, 3.925)","(3.9, 5.4, 5.2666666666666675)"
05-01-2023 17:12:18.526478,"(3.8, 6.2, 4.55)","(21.0, 42.0, 26.666666666666668)","(6.5, 10.0, 9.606896551724137)","(5.0, 99999, 99990)","(31.0, 110.0, 50.0)","(31.0, 65.0, 47.5)","(3.2, 4.6, 3.925)","(3.9, 5.4, 5.2666666666666675)"
05-01-2023 17:12:19.602920,"(3.8, 6.2, 4.55)","(21.0, 42.0, 26.666666666666668)","(6.5, 10.0, 9.606896551724137)","(5.0, 99999, 99990)","(31.0, 110.0, 50.0)","(31.0, 65.0, 47.5)","(3.2, 4.6, 3.925)","(3.9, 5.4, 5.2666666666666675)"
05-01-2023 17:12:20.689752,"(3.8, 6.2, 4.55)","(21.0, 42.0, 26.666666666666668)","(6.5, 10.0, 9.606896551724137)","(5.0, 99999, 99990)","(31.0, 110.0, 50.0)","(31.0, 65.0, 47.5)","(3.2, 4.6, 3.925)","(3.9, 5.4, 5.2666666666666675)"
05-01-2023 17:12:21.762417,"(3.8, 6.2, 4.55)","(21.0, 42.0, 26.666666666666668)","(6.5, 10.0, 9.606896551724137)","(5.0, 99999, 99990)","(31.0, 110.0, 50.0)","(31.0, 65.0, 47.5)","(3.2, 4.6, 3.925)","(3.9, 5.4, 5.2666666666666675)"
05-01-2023 17:12:22.835477,"(3.8, 6.2, 4.55)","(21.0, 42.0, 26.666666666666668)","(6.5, 10.0, 9.606896551724137)","(5.0, 99999, 99990)","(31.0, 110.0, 50.0)","(31.0, 65.0, 47.5)","(3.2, 4.6, 3.925)","(3.9, 5.4, 5.2666666666666675)"
05-01-2023 17:12:23.864720,"(3.8, 6.0, 5.1375)","(21.0, 42.0, 26.666666666666668)","(6.5, 10.0, 9.018181818181818)","(5.0, 99999, 99990)","(31.0, 110.0, 50.0)","(31.0, 65.0, 47.5)","(3.2, 4.6, 4.34)","(3.9, 5.4, 5.2666666666666675)"
05-01-2023 17:12:24.969239,"(3.8, 6.0, 5.1375)","(21.0, 42.0, 26.666666666666668)","(6.5, 10.0, 9.018181818181818)","(5.0, 99999, 99990)","(31.0, 110.0, 50.0)","(31.0, 65.0, 47.5)","(3.2, 4.6, 4.34)","(3.9, 5.4, 5.2666666666666675)"
05-01-2023 17:12:26.056505,"(3.8, 6.0, 5.1375)","(21.0, 42.0, 26.666666666666668)","(6.5, 10.0, 9.018181818181818)","(5.0, 99999, 99990)","(31.0, 110.0, 50.0)","(31.0, 65.0, 47.5)","(3.2, 4.6, 4.34)","(3.9, 5.4, 5.2666666666666675)"
05-01-2023 17:12:27.214165,"(3.8, 6.0, 5.1375)","(21.0, 42.0, 26.666666666666668)","(6.5, 10.0, 9.018181818181818)","(5.0, 99999, 99990)","(31.0, 110.0, 50.0)","(31.0, 65.0, 47.5)","(3.2, 4.6, 4.34)","(3.9, 5.4, 5.2666666666666675)"
05-01-2023 17:12:28.382535,"(3.8, 6.0, 5.1375)","(21.0, 42.0, 26.666666666666668)","(6.5, 10.0, 9.018181818181818)","(5.0, 99999, 99990)","(31.0, 110.0, 50.0)","(31.0, 65.0, 47.5)","(3.2, 4.6, 4.34)","(3.9, 5.4, 5.2666666666666675)"
05-01-2023 17:12:29.438359,"(3.8, 6.0, 4.65)","(21.0, 42.0, 26.666666666666668)","(6.5, 10.0, 9.018181818181818)","(5.0, 99999, 99990)","(31.0, 110.0, 50.0)","(31.0, 65.0, 47.5)","(3.2, 4.6, 4.34)","(3.9, 5.4, 5.2666666666666675)"
05-01-2023 17:12:30.521221,"(3.8, 6.0, 4.65)","(21.0, 42.0, 26.666666666666668)","(6.5, 10.0, 9.018181818181818)","(5.0, 99999, 99990)","(31.0, 110.0, 50.0)","(31.0, 65.0, 47.5)","(3.2, 4.6, 4.34)","(3.9, 5.4, 5.2666666666666675)"
05-01-2023 17:12:31.579735,"(3.8, 6.0, 4.65)","(21.0, 42.0, 26.666666666666668)","(6.5, 10.0, 9.018181818181818)","(5.0, 99999, 99990)","(31.0, 110.0, 50.0)","(31.0, 65.0, 47.5)","(3.2, 4.6, 4.34)","(3.9, 5.4, 5.2666666666666675)"
05-01-2023 17:12:32.629950,"(3.8, 6.0, 4.65)","(21.0, 42.0, 26.666666666666668)","(6.5, 10.0, 9.018181818181818)","(5.0, 99999, 99990)","(31.0, 110.0, 50.0)","(31.0, 65.0, 47.5)","(3.2, 4.6, 4.34)","(3.9, 5.4, 5.2666666666666675)"
05-01-2023 17:12:33.714698,"(3.8, 6.0, 4.65)","(21.0, 42.0, 26.666666666666668)","(6.5, 10.0, 9.018181818181818)","(5.0, 99999, 99990)","(31.0, 110.0, 50.0)","(31.0, 65.0, 47.5)","(3.2, 4.6, 4.34)","(3.9, 5.4, 5.2666666666666675)"
05-01-2023 17:12:34.796298,"(3.8, 6.0, 4.65)","(21.0, 42.0, 26.666666666666668)","(6.5, 10.0, 9.018181818181818)","(5.0, 99999, 99990)","(31.0, 110.0, 50.0)","(31.0, 65.0, 47.5)","(3.2, 4.6, 4.34)","(3.9, 5.4, 5.2666666666666675)"
05-01-2023 17:12:35.897269,"(3.8, 6.0, 4.65)","(21.0, 42.0, 26.666666666666668)","(6.5, 10.0, 9.018181818181818)","(5.0, 99999, 99990)","(31.0, 110.0, 50.0)","(31.0, 65.0, 47.5)","(3.2, 4.6, 4.34)","(3.9, 5.4, 5.2666666666666675)"
05-01-2023 17:12:37.015118,"(3.8, 6.0, 4.65)","(21.0, 42.0, 26.666666666666668)","(6.5, 10.0, 9.018181818181818)","(5.0, 99999, 99990)","(31.0, 110.0, 50.0)","(31.0, 65.0, 47.5)","(3.2, 4.6, 4.34)","(3.9, 5.4, 5.2666666666666675)"
05-01-2023 17:12:38.339299,"(3.8, 6.0, 4.65)","(21.0, 42.0, 26.666666666666668)","(6.5, 10.0, 9.018181818181818)","(5.0, 99999, 99990)","(31.0, 110.0, 50.0)","(31.0, 65.0, 47.5)","(3.2, 4.6, 4.34)","(3.9, 5.4, 5.2666666666666675)"
05-01-2023 17:12:39.504045,"(3.8, 6.0, 4.65)","(21.0, 42.0, 26.666666666666668)","(6.5, 10.0, 9.018181818181818)","(5.0, 99999, 99990)","(31.0, 110.0, 50.0)","(31.0, 65.0, 47.5)","(3.2, 4.6, 4.34)","(3.9, 5.4, 5.2666666666666675)"
05-01-2023 17:12:40.566806,"(3.8, 6.0, 4.65)","(21.0, 42.0, 26.666666666666668)","(6.5, 10.0, 9.018181818181818)","(5.0, 99999, 99990)","(31.0, 110.0, 50.0)","(31.0, 65.0, 47.5)","(3.2, 4.6, 4.34)","(3.9, 5.4, 5.2666666666666675)"
05-01-2023 17:12:41.653305,"(3.8, 6.0, 4.65)","(21.0, 42.0, 26.666666666666668)","(6.5, 10.0, 9.018181818181818)","(5.0, 99999, 99990)","(31.0, 110.0, 50.0)","(31.0, 65.0, 47.5)","(3.2, 4.6, 4.34)","(3.9, 5.4, 5.2666666666666675)"
05-01-2023 17:12:42.732080,"(3.8, 6.0, 4.65)","(21.0, 42.0, 26.666666666666668)","(6.5, 10.0, 9.018181818181818)","(5.0, 99999, 99990)","(31.0, 110.0, 50.0)","(31.0, 65.0, 53.33333333333333)","(3.2, 4.6, 4.34)","(3.9, 5.4, 5.2666666666666675)"
05-01-2023 17:12:43.863825,"(3.8, 6.0, 4.65)","(21.0, 42.0, 26.666666666666668)","(6.5, 10.0, 9.018181818181818)","(5.0, 99999, 99990)","(31.0, 110.0, 50.0)","(31.0, 65.0, 54.0)","(3.2, 4.6, 4.34)","(3.9, 5.4, 5.2666666666666675)"
05-01-2023 17:12:45.075923,"(3.8, 6.0, 4.65)","(21.0, 42.0, 26.666666666666668)","(6.5, 10.0, 9.018181818181818)","(5.0, 99999, 99990)","(31.0, 110.0, 50.0)","(31.0, 65.0, 54.0)","(3.2, 4.6, 4.34)","(3.9, 5.4, 5.2666666666666675)"
05-01-2023 17:12:46.235914,"(3.8, 6.0, 4.65)","(21.0, 42.0, 26.666666666666668)","(6.5, 10.0, 9.018181818181818)","(5.0, 99999, 99990)","(31.0, 110.0, 63.33333333333333)","(31.0, 65.0, 43.0)","(3.2, 4.6, 4.34)","(3.9, 5.4, 5.2666666666666675)"
05-01-2023 17:12:47.508980,"(3.8, 6.0, 4.65)","(21.0, 42.0, 26.666666666666668)","(6.5, 10.0, 9.018181818181818)","(5.0, 99999, 99990)","(31.0, 110.0, 63.33333333333333)","(31.0, 65.0, 43.0)","(3.2, 4.6, 4.34)","(3.9, 5.4, 5.2666666666666675)"
05-01-2023 17:12:48.709201,"(3.8, 6.0, 4.65)","(21.0, 42.0, 26.666666666666668)","(6.5, 10.0, 9.018181818181818)","(5.0, 99999, 99990)","(31.0, 110.0, 63.33333333333333)","(31.0, 65.0, 43.0)","(3.2, 4.6, 4.34)","(3.9, 5.4, 5.2666666666666675)"
05-01-2023 17:12:49.861961,"(3.8, 6.0, 4.65)","(21.0, 42.0, 26.666666666666668)","(6.5, 10.0, 9.018181818181818)","(5.0, 99999, 99990)","(31.0, 110.0, 63.33333333333333)","(31.0, 65.0, 43.0)","(3.2, 4.6, 4.34)","(3.9, 5.4, 5.2666666666666675)"
05-01-2023 17:12:51.037619,"(3.8, 6.0, 4.65)","(21.0, 42.0, 26.666666666666668)","(6.5, 10.0, 9.018181818181818)","(5.0, 99999, 99990)","(31.0, 110.0, 63.33333333333333)","(31.0, 65.0, 43.0)","(3.2, 4.6, 4.34)","(3.9, 5.4, 5.2666666666666675)"
05-01-2023 17:12:52.234582,"(3.8, 6.0, 4.65)","(21.0, 42.0, 26.666666666666668)","(6.5, 10.0, 9.018181818181818)","(5.0, 99999, 99990)","(31.0, 110.0, 63.33333333333333)","(31.0, 65.0, 43.0)","(3.2, 4.6, 4.34)","(3.9, 5.4, 5.2666666666666675)"
05-01-2023 17:12:53.373046,"(3.8, 6.0, 4.65)","(21.0, 42.0, 26.666666666666668)","(6.5, 10.0, 9.018181818181818)","(5.0, 99999, 99990)","(31.0, 110.0, 63.33333333333333)","(31.0, 65.0, 43.0)","(3.2, 4.6, 4.34)","(3.9, 5.4, 5.2666666666666675)"
05-01-2023 17:12:54.567034,"(3.8, 6.0, 4.65)","(21.0, 42.0, 26.666666666666668)","(6.5, 10.0, 9.018181818181818)","(5.0, 99999, 99990)","(31.0, 110.0, 63.33333333333333)","(31.0, 65.0, 43.0)","(3.2, 4.6, 4.34)","(3.9, 5.4, 5.2666666666666675)"
05-01-2023 17:12:55.718674,"(3.8, 6.0, 4.65)","(21.0, 42.0, 26.666666666666668)","(6.5, 10.0, 9.018181818181818)","(5.0, 99999, 99990)","(31.0, 110.0, 63.33333333333333)","(31.0, 65.0, 43.0)","(3.2, 4.6, 4.34)","(3.9, 5.4, 5.2666666666666675)"
05-01-2023 17:12:56.891138,"(3.8, 6.0, 4.65)","(21.0, 42.0, 26.666666666666668)","(6.5, 10.0, 9.018181818181818)","(5.0, 99999, 99990)","(31.0, 110.0, 63.33333333333333)","(31.0, 65.0, 43.0)","(3.2, 4.6, 4.34)","(3.9, 5.4, 5.2666666666666675)"
05-01-2023 17:12:58.104392,"(3.8, 6.0, 4.65)","(21.0, 42.0, 26.666666666666668)","(6.5, 10.0, 9.018181818181818)","(5.0, 99999, 99990)","(31.0, 110.0, 63.33333333333333)","(31.0, 65.0, 43.0)","(3.2, 4.6, 4.34)","(3.9, 5.4, 5.2666666666666675)"
05-01-2023 17:12:59.239735,"(3.8, 6.0, 4.65)","(21.0, 42.0, 26.666666666666668)","(6.5, 10.0, 9.018181818181818)","(5.0, 99999, 99990)","(31.0, 110.0, 63.33333333333333)","(31.0, 65.0, 43.0)","(3.2, 4.6, 4.34)","(3.9, 5.4, 5.2666666666666675)"
05-01-2023 17:13:00.491859,"(3.8, 6.0, 4.65)","(21.0, 42.0, 26.666666666666668)","(6.5, 10.0, 9.018181818181818)","(5.0, 99999, 99990)","(31.0, 110.0, 63.33333333333333)","(31.0, 65.0, 43.0)","(3.2, 4.6, 4.34)","(3.9, 5.4, 5.2666666666666675)"
05-01-2023 17:13:01.644633,"(3.8, 6.0, 4.65)","(21.0, 42.0, 26.666666666666668)","(6.5, 10.0, 9.018181818181818)","(5.0, 99999, 99990)","(31.0, 110.0, 63.33333333333333)","(31.0, 65.0, 43.0)","(3.2, 4.6, 4.34)","(3.9, 5.4, 5.2666666666666675)"
05-01-2023 17:13:02.745312,"(3.8, 6.0, 4.65)","(21.0, 42.0, 26.666666666666668)","(6.5, 10.0, 9.018181818181818)","(5.0, 99999, 99990)","(31.0, 110.0, 63.33333333333333)","(31.0, 65.0, 43.0)","(3.2, 4.6, 4.34)","(3.9, 5.4, 5.2666666666666675)"
05-01-2023 17:13:03.966204,"(3.8, 6.0, 4.125)","(21.0, 42.0, 26.666666666666668)","(6.5, 10.0, 9.018181818181818)","(5.0, 99999, 99990)","(31.0, 110.0, 63.33333333333333)","(31.0, 65.0, 43.0)","(3.2, 4.6, 4.34)","(3.9, 5.4, 5.2666666666666675)"
05-01-2023 17:13:05.179117,"(3.8, 6.0, 4.125)","(21.0, 42.0, 26.666666666666668)","(6.5, 10.0, 9.018181818181818)","(5.0, 99999, 99990)","(31.0, 110.0, 63.33333333333333)","(31.0, 65.0, 43.0)","(3.2, 4.6, 4.34)","(3.9, 5.4, 5.2666666666666675)"
05-01-2023 17:13:06.491921,"(3.8, 6.0, 4.125)","(21.0, 42.0, 26.666666666666668)","(6.5, 10.0, 9.018181818181818)","(5.0, 99999, 99990)","(31.0, 110.0, 63.33333333333333)","(31.0, 65.0, 43.0)","(3.2, 4.6, 4.34)","(3.9, 5.4, 5.2666666666666675)"
05-01-2023 17:13:07.767526,"(3.8, 6.0, 4.125)","(21.0, 42.0, 26.666666666666668)","(6.5, 10.0, 9.018181818181818)","(5.0, 99999, 99990)","(31.0, 110.0, 63.33333333333333)","(31.0, 65.0, 43.0)","(3.2, 4.6, 4.34)","(3.9, 5.4, 5.2666666666666675)"
05-01-2023 17:13:09.051978,"(3.8, 6.0, 4.125)","(21.0, 42.0, 26.666666666666668)","(6.5, 10.0, 9.018181818181818)","(5.0, 99999, 99990)","(31.0, 110.0, 63.33333333333333)","(31.0, 65.0, 43.0)","(3.2, 4.6, 4.34)","(3.9, 5.4, 5.2666666666666675)"
05-01-2023 17:13:10.379465,"(3.8, 6.0, 4.125)","(21.0, 42.0, 26.666666666666668)","(6.5, 10.0, 9.018181818181818)","(5.0, 99999, 99990)","(31.0, 110.0, 63.33333333333333)","(31.0, 65.0, 43.0)","(3.2, 4.6, 4.34)","(3.9, 5.4, 5.2666666666666675)"
05-01-2023 17:13:11.701312,"(3.8, 6.0, 4.125)","(21.0, 42.0, 26.666666666666668)","(6.5, 10.0, 9.018181818181818)","(5.0, 99999, 99990)","(31.0, 110.0, 63.33333333333333)","(31.0, 65.0, 43.0)","(3.2, 4.6, 4.34)","(3.9, 5.4, 5.2666666666666675)"
05-01-2023 17:13:12.969846,"(3.8, 6.0, 4.125)","(21.0, 42.0, 26.666666666666668)","(6.5, 10.0, 9.018181818181818)","(5.0, 99999, 99990)","(31.0, 110.0, 63.33333333333333)","(31.0, 65.0, 43.0)","(3.2, 4.6, 4.34)","(3.9, 5.4, 5.2666666666666675)"
05-01-2023 17:13:14.167312,"(3.8, 6.0, 4.125)","(21.0, 42.0, 26.666666666666668)","(6.5, 10.0, 9.018181818181818)","(5.0, 99999, 99990)","(31.0, 110.0, 63.33333333333333)","(31.0, 65.0, 43.0)","(3.2, 4.6, 4.34)","(3.9, 5.4, 5.2666666666666675)"
05-01-2023 17:13:15.373590,"(3.8, 6.0, 4.125)","(21.0, 42.0, 26.666666666666668)","(6.5, 10.0, 9.018181818181818)","(5.0, 99999, 99990)","(31.0, 110.0, 63.33333333333333)","(31.0, 65.0, 43.0)","(3.2, 4.6, 4.34)","(3.9, 5.4, 5.2666666666666675)"
