,Daimyo,Strong Desire,London To A Brick,Young Son,Burkhardt Nz,Flashy Seb,King City Nz,Melpark Magic,Van Doren,Pharisee,Mascott
10-01-2023 12:56:23.689374,"(9.0, 13.0, 12.692307692307692)","(101.0, 210.0, 177.77777777777777)","(26.0, 26.0, 23.428571428571427)","(31.0, 50.0, 40.90909090909091)","(10.0, 99999, 99990)","(4.4, 8.6, 7.225)","(1.65, 99999, 99990)","(18.0, 38.0, 27.75)","(15.0, 48.0, 32.5)","(26.0, 65.0, 55.33333333333333)","(101.0, 190.0, 168.33333333333331)"
10-01-2023 12:56:25.067503,"(9.0, 13.0, 12.692307692307692)","(101.0, 200.0, 177.77777777777777)","(26.0, 26.0, 23.428571428571427)","(31.0, 50.0, 40.90909090909091)","(10.0, 99999, 99990)","(4.4, 8.6, 7.225)","(1.65, 99999, 99990)","(18.0, 38.0, 27.75)","(15.0, 48.0, 32.5)","(26.0, 65.0, 55.33333333333333)","(101.0, 180.0, 168.33333333333331)"
10-01-2023 12:56:26.498815,"(9.0, 13.0, 12.692307692307692)","(101.0, 200.0, 177.77777777777777)","(26.0, 26.0, 23.428571428571427)","(31.0, 50.0, 42.0)","(10.0, 99999, 99990)","(4.4, 8.6, 7.225)","(1.65, 99999, 99990)","(18.0, 38.0, 27.75)","(15.0, 48.0, 32.5)","(26.0, 65.0, 55.33333333333333)","(101.0, 180.0, 168.33333333333331)"
10-01-2023 12:56:28.011337,"(9.0, 13.0, 12.692307692307692)","(101.0, 200.0, 177.77777777777777)","(26.0, 26.0, 23.428571428571427)","(31.0, 48.0, 38.72727272727273)","(10.0, 99999, 99990)","(4.4, 8.6, 7.35)","(1.65, 99999, 99990)","(18.0, 38.0, 27.75)","(15.0, 48.0, 32.5)","(26.0, 65.0, 55.33333333333333)","(101.0, 180.0, 168.33333333333331)"
10-01-2023 12:56:29.388180,"(9.0, 13.0, 12.692307692307692)","(101.0, 200.0, 177.77777777777777)","(26.0, 26.0, 23.428571428571427)","(31.0, 46.0, 40.666666666666664)","(10.0, 99999, 99990)","(4.4, 8.6, 7.225)","(1.65, 99999, 99990)","(18.0, 38.0, 27.75)","(15.0, 48.0, 32.5)","(26.0, 65.0, 55.33333333333333)","(101.0, 180.0, 168.33333333333331)"
10-01-2023 12:56:30.715156,"(9.0, 13.0, 12.692307692307692)","(101.0, 200.0, 177.77777777777777)","(26.0, 26.0, 23.428571428571427)","(31.0, 46.0, 40.666666666666664)","(10.0, 99999, 99990)","(4.4, 8.6, 7.225)","(1.65, 99999, 99990)","(18.0, 38.0, 27.75)","(15.0, 48.0, 32.5)","(26.0, 65.0, 55.33333333333333)","(101.0, 180.0, 168.33333333333331)"
10-01-2023 12:56:32.072957,"(9.0, 13.0, 12.692307692307692)","(101.0, 200.0, 177.77777777777777)","(26.0, 26.0, 23.428571428571427)","(31.0, 46.0, 40.666666666666664)","(10.0, 99999, 99990)","(4.4, 8.6, 7.225)","(1.65, 99999, 99990)","(18.0, 38.0, 27.75)","(15.0, 48.0, 32.5)","(26.0, 65.0, 55.33333333333333)","(101.0, 180.0, 168.33333333333331)"
10-01-2023 12:56:33.503254,"(9.0, 13.0, 12.692307692307692)","(101.0, 200.0, 177.77777777777777)","(26.0, 26.0, 23.428571428571427)","(31.0, 46.0, 40.666666666666664)","(10.0, 99999, 99990)","(4.4, 8.6, 7.225)","(1.65, 99999, 99990)","(18.0, 38.0, 27.75)","(15.0, 48.0, 32.5)","(26.0, 65.0, 55.33333333333333)","(101.0, 180.0, 219.09090909090907)"
10-01-2023 12:56:34.884602,"(9.0, 13.0, 12.692307692307692)","(101.0, 200.0, 177.77777777777777)","(26.0, 26.0, 23.5)","(31.0, 46.0, 40.666666666666664)","(10.0, 99999, 99990)","(4.4, 8.6, 7.225)","(1.65, 99999, 99990)","(18.0, 38.0, 27.75)","(15.0, 48.0, 32.5)","(26.0, 65.0, 55.33333333333333)","(101.0, 230.0, 201.66666666666666)"
10-01-2023 12:56:36.259972,"(9.0, 13.0, 12.692307692307692)","(101.0, 200.0, 177.77777777777777)","(26.0, 26.0, 23.5)","(31.0, 46.0, 40.666666666666664)","(10.0, 99999, 99990)","(4.4, 8.6, 7.225)","(1.65, 99999, 99990)","(18.0, 38.0, 27.75)","(15.0, 48.0, 32.5)","(26.0, 65.0, 55.33333333333333)","(101.0, 220.0, 201.66666666666666)"
10-01-2023 12:56:37.563089,"(9.0, 13.0, 12.692307692307692)","(101.0, 200.0, 177.77777777777777)","(26.0, 26.0, 23.5)","(31.0, 46.0, 40.666666666666664)","(10.0, 99999, 99990)","(4.4, 8.6, 7.225)","(1.65, 99999, 99990)","(18.0, 38.0, 27.75)","(15.0, 48.0, 32.5)","(26.0, 65.0, 55.33333333333333)","(101.0, 220.0, 201.66666666666666)"
10-01-2023 12:56:38.856236,"(9.0, 13.0, 12.692307692307692)","(101.0, 200.0, 177.77777777777777)","(26.0, 26.0, 23.5)","(31.0, 46.0, 40.666666666666664)","(10.0, 99999, 99990)","(4.4, 8.6, 7.225)","(1.65, 99999, 99990)","(18.0, 38.0, 27.75)","(15.0, 48.0, 32.5)","(26.0, 65.0, 55.33333333333333)","(101.0, 220.0, 201.66666666666666)"
10-01-2023 12:56:40.169210,"(9.0, 13.0, 12.692307692307692)","(101.0, 200.0, 177.77777777777777)","(26.0, 26.0, 23.5)","(31.0, 46.0, 40.666666666666664)","(10.0, 99999, 99990)","(4.4, 8.6, 7.225)","(1.65, 99999, 99990)","(18.0, 38.0, 27.75)","(15.0, 48.0, 27.333333333333336)","(26.0, 65.0, 55.33333333333333)","(101.0, 220.0, 201.66666666666666)"
10-01-2023 12:56:41.499558,"(9.0, 13.0, 12.666666666666666)","(101.0, 200.0, 177.77777777777777)","(26.0, 26.0, 23.5)","(31.0, 46.0, 40.666666666666664)","(10.0, 99999, 99990)","(4.4, 8.6, 7.225)","(1.65, 99999, 99990)","(18.0, 38.0, 27.75)","(15.0, 48.0, 27.333333333333336)","(26.0, 65.0, 55.33333333333333)","(101.0, 220.0, 201.66666666666666)"
10-01-2023 12:56:42.918648,"(9.0, 13.0, 12.666666666666666)","(101.0, 200.0, 177.77777777777777)","(26.0, 26.0, 23.5)","(31.0, 46.0, 40.666666666666664)","(10.0, 99999, 99990)","(4.4, 8.6, 7.225)","(1.65, 99999, 99990)","(18.0, 38.0, 27.75)","(15.0, 48.0, 27.333333333333336)","(26.0, 65.0, 55.33333333333333)","(101.0, 220.0, 201.66666666666666)"
10-01-2023 12:56:44.259660,"(9.0, 13.0, 12.666666666666666)","(101.0, 200.0, 170.0)","(26.0, 26.0, 23.5)","(31.0, 46.0, 40.666666666666664)","(10.0, 99999, 99990)","(4.4, 8.6, 7.225)","(1.65, 99999, 99990)","(18.0, 38.0, 27.75)","(15.0, 48.0, 27.333333333333336)","(26.0, 65.0, 55.33333333333333)","(101.0, 220.0, 193.33333333333334)"
10-01-2023 12:56:45.634368,"(9.0, 13.0, 12.666666666666666)","(101.0, 190.0, 162.22222222222223)","(26.0, 26.0, 23.5)","(31.0, 46.0, 40.666666666666664)","(10.0, 99999, 99990)","(4.4, 8.6, 7.225)","(1.65, 99999, 99990)","(18.0, 38.0, 27.75)","(15.0, 48.0, 27.333333333333336)","(26.0, 65.0, 55.33333333333333)","(101.0, 210.0, 185.0)"
10-01-2023 12:56:46.973292,"(9.0, 13.0, 12.666666666666666)","(101.0, 180.0, 162.22222222222223)","(26.0, 26.0, 23.5)","(31.0, 46.0, 40.666666666666664)","(10.0, 99999, 99990)","(4.4, 8.6, 7.225)","(1.65, 99999, 99990)","(18.0, 38.0, 27.75)","(15.0, 48.0, 27.333333333333336)","(26.0, 65.0, 55.33333333333333)","(101.0, 200.0, 185.0)"
10-01-2023 12:56:48.528779,"(9.0, 13.0, 12.666666666666666)","(101.0, 180.0, 162.22222222222223)","(26.0, 26.0, 23.5)","(31.0, 46.0, 40.666666666666664)","(10.0, 99999, 99990)","(4.4, 8.6, 7.225)","(1.65, 99999, 99990)","(18.0, 38.0, 29.833333333333336)","(15.0, 48.0, 27.333333333333336)","(26.0, 65.0, 55.33333333333333)","(101.0, 200.0, 185.0)"
10-01-2023 12:56:50.246633,"(9.0, 13.0, 12.666666666666666)","(101.0, 180.0, 162.22222222222223)","(26.0, 26.0, 23.5)","(31.0, 46.0, 40.666666666666664)","(10.0, 99999, 99990)","(4.4, 8.6, 7.225)","(1.65, 99999, 99990)","(18.0, 36.0, 28.75)","(15.0, 48.0, 27.333333333333336)","(26.0, 65.0, 55.33333333333333)","(101.0, 200.0, 185.0)"
10-01-2023 12:56:51.834202,"(9.0, 13.0, 12.666666666666666)","(101.0, 180.0, 162.22222222222223)","(26.0, 26.0, 23.5)","(31.0, 46.0, 40.666666666666664)","(10.0, 99999, 99990)","(4.4, 8.6, 7.225)","(1.65, 99999, 99990)","(18.0, 40.0, 27.166666666666664)","(15.0, 48.0, 27.333333333333336)","(26.0, 65.0, 55.33333333333333)","(101.0, 200.0, 185.0)"
10-01-2023 12:56:53.442270,"(9.0, 13.0, 12.666666666666666)","(101.0, 180.0, 148.0)","(26.0, 26.0, 23.5)","(31.0, 46.0, 41.8)","(10.0, 99999, 99990)","(4.4, 8.6, 7.225)","(1.65, 99999, 99990)","(18.0, 32.0, 23.75)","(15.0, 48.0, 27.333333333333336)","(26.0, 65.0, 55.33333333333333)","(101.0, 200.0, 185.0)"
10-01-2023 12:56:55.002165,"(9.0, 13.0, 12.666666666666666)","(101.0, 180.0, 152.0)","(26.0, 26.0, 23.5)","(31.0, 46.0, 41.8)","(10.0, 99999, 99990)","(4.4, 8.6, 7.225)","(1.65, 99999, 99990)","(18.0, 30.0, 23.75)","(15.0, 48.0, 27.333333333333336)","(26.0, 65.0, 55.33333333333333)","(101.0, 200.0, 185.0)"
10-01-2023 12:56:56.568552,"(9.0, 13.0, 12.666666666666666)","(101.0, 180.0, 152.0)","(26.0, 26.0, 23.5)","(31.0, 46.0, 41.5)","(10.0, 99999, 99990)","(4.4, 8.6, 7.225)","(1.65, 99999, 99990)","(18.0, 30.0, 22.1)","(15.0, 48.0, 27.333333333333336)","(26.0, 65.0, 55.33333333333333)","(101.0, 200.0, 185.0)"
10-01-2023 12:56:57.990093,"(9.0, 13.0, 12.666666666666666)","(101.0, 220.0, 176.0)","(26.0, 25.0, 24.333333333333332)","(31.0, 46.0, 34.0)","(10.0, 99999, 99990)","(4.6, 8.4, 7.075)","(1.65, 99999, 99990)","(18.0, 27.0, 22.5)","(15.0, 48.0, 27.333333333333336)","(26.0, 65.0, 54.66666666666667)","(101.0, 200.0, 174.28571428571428)"
10-01-2023 12:56:59.420834,"(9.0, 13.0, 12.666666666666666)","(101.0, 220.0, 176.0)","(26.0, 25.0, 21.0)","(31.0, 34.0, 27.636363636363637)","(10.0, 99999, 99990)","(4.6, 8.2, 7.075)","(1.65, 99999, 99990)","(18.0, 25.0, 20.5)","(15.0, 48.0, 35.6)","(26.0, 65.0, 49.18181818181818)","(101.0, 200.0, 155.0)"
10-01-2023 12:57:00.878335,"(9.0, 13.0, 12.666666666666666)","(101.0, 220.0, 176.0)","(26.0, 24.0, 22.444444444444443)","(31.0, 34.0, 28.285714285714285)","(10.0, 99999, 99990)","(4.6, 8.2, 7.075)","(1.65, 99999, 99990)","(18.0, 25.0, 20.5)","(15.0, 48.0, 38.75)","(26.0, 65.0, 49.09090909090909)","(101.0, 200.0, 150.0)"
10-01-2023 12:57:02.355016,"(9.0, 13.0, 12.666666666666666)","(101.0, 220.0, 176.0)","(26.0, 23.0, 21.5)","(31.0, 34.0, 28.285714285714285)","(10.0, 99999, 99990)","(4.6, 8.2, 7.075)","(1.65, 99999, 99990)","(18.0, 25.0, 20.5)","(16.0, 46.0, 33.2)","(26.0, 60.0, 45.5)","(101.0, 190.0, 145.0)"
10-01-2023 12:57:03.809336,"(9.0, 13.0, 12.666666666666666)","(101.0, 220.0, 176.0)","(26.0, 23.0, 21.5)","(31.0, 34.0, 27.77777777777778)","(10.0, 99999, 99990)","(4.6, 8.2, 7.75)","(1.65, 99999, 99990)","(18.0, 25.0, 20.5)","(16.0, 44.0, 33.2)","(26.0, 55.0, 45.5)","(101.0, 180.0, 145.0)"
10-01-2023 12:57:05.215244,"(9.0, 13.0, 12.666666666666666)","(101.0, 220.0, 176.0)","(26.0, 26.0, 21.5)","(31.0, 34.0, 27.77777777777778)","(10.0, 99999, 99990)","(4.6, 8.2, 7.327272727272726)","(1.65, 99999, 99990)","(18.0, 25.0, 20.5)","(16.0, 44.0, 33.2)","(26.0, 55.0, 43.0)","(101.0, 180.0, 147.5)"
10-01-2023 12:57:06.746385,"(9.0, 13.0, 12.666666666666666)","(101.0, 220.0, 170.0)","(26.0, 25.0, 21.75)","(31.0, 34.0, 27.77777777777778)","(10.0, 99999, 99990)","(4.6, 8.2, 7.327272727272726)","(1.65, 99999, 99990)","(18.0, 25.0, 20.1)","(16.0, 44.0, 33.2)","(26.0, 50.0, 43.0)","(101.0, 170.0, 147.5)"
10-01-2023 12:57:08.205137,"(9.0, 13.0, 12.666666666666666)","(101.0, 210.0, 164.0)","(26.0, 25.0, 21.75)","(31.0, 34.0, 27.77777777777778)","(10.0, 99999, 99990)","(4.6, 8.2, 7.742857142857142)","(1.65, 99999, 99990)","(18.0, 24.0, 19.944444444444443)","(16.0, 44.0, 41.75)","(26.0, 50.0, 43.0)","(101.0, 170.0, 147.5)"
10-01-2023 12:57:09.701137,"(9.0, 13.0, 12.666666666666666)","(101.0, 200.0, 164.0)","(26.0, 25.0, 21.75)","(31.0, 34.0, 27.77777777777778)","(10.0, 99999, 99990)","(4.6, 8.2, 7.742857142857142)","(1.65, 99999, 99990)","(18.0, 23.0, 19.944444444444443)","(16.0, 50.0, 35.6)","(26.0, 50.0, 43.0)","(101.0, 170.0, 147.5)"
10-01-2023 12:57:11.146312,"(9.0, 13.0, 12.666666666666666)","(101.0, 200.0, 164.0)","(26.0, 25.0, 22.705882352941174)","(31.0, 34.0, 27.77777777777778)","(10.0, 99999, 99990)","(4.6, 8.2, 7.8)","(1.65, 99999, 99990)","(18.0, 23.0, 19.944444444444443)","(16.0, 48.0, 41.75)","(26.0, 50.0, 43.0)","(101.0, 170.0, 147.5)"
10-01-2023 12:57:12.593752,"(9.0, 13.0, 12.666666666666666)","(101.0, 200.0, 164.0)","(26.0, 25.0, 22.705882352941174)","(31.0, 34.0, 27.77777777777778)","(10.0, 99999, 99990)","(4.6, 8.2, 7.8)","(1.65, 99999, 99990)","(18.0, 23.0, 19.944444444444443)","(16.0, 50.0, 34.4)","(26.0, 50.0, 43.0)","(101.0, 170.0, 147.5)"
10-01-2023 12:57:14.068366,"(9.0, 13.0, 12.666666666666666)","(101.0, 200.0, 164.0)","(26.0, 25.0, 22.96875)","(31.0, 34.0, 27.77777777777778)","(10.0, 99999, 99990)","(4.6, 8.2, 7.8)","(1.65, 99999, 99990)","(18.0, 23.0, 19.071428571428573)","(16.0, 46.0, 29.666666666666664)","(26.0, 50.0, 42.22222222222222)","(101.0, 170.0, 147.5)"
10-01-2023 12:57:15.548132,"(9.0, 13.0, 12.666666666666666)","(101.0, 200.0, 164.0)","(26.0, 25.0, 22.96875)","(31.0, 34.0, 29.714285714285715)","(10.0, 99999, 99990)","(4.6, 8.2, 7.8)","(1.65, 99999, 99990)","(18.0, 23.0, 19.071428571428573)","(16.0, 55.0, 28.0)","(26.0, 50.0, 42.22222222222222)","(101.0, 170.0, 147.5)"
10-01-2023 12:57:17.001751,"(9.0, 13.0, 12.666666666666666)","(101.0, 200.0, 164.0)","(26.0, 25.0, 22.045454545454547)","(31.0, 32.0, 27.2)","(10.0, 99999, 99990)","(4.6, 8.2, 7.8)","(1.65, 99999, 99990)","(18.0, 23.0, 19.3)","(16.0, 50.0, 33.5)","(26.0, 50.0, 42.22222222222222)","(101.0, 170.0, 147.5)"
10-01-2023 12:57:18.477410,"(9.0, 13.0, 12.666666666666666)","(101.0, 200.0, 164.0)","(26.0, 25.0, 22.045454545454547)","(31.0, 32.0, 28.0)","(10.0, 99999, 99990)","(4.6, 8.2, 7.8)","(1.65, 99999, 99990)","(18.0, 22.0, 33.4)","(16.0, 50.0, 30.285714285714285)","(26.0, 50.0, 42.22222222222222)","(101.0, 170.0, 147.5)"
10-01-2023 12:57:20.020505,"(9.0, 13.0, 12.666666666666666)","(101.0, 200.0, 164.0)","(26.0, 25.0, 22.045454545454547)","(31.0, 30.0, 28.0)","(10.0, 99999, 99990)","(4.6, 8.2, 7.966666666666666)","(1.65, 99999, 99990)","(18.0, 44.0, 27.0)","(16.0, 48.0, 34.4)","(26.0, 50.0, 42.22222222222222)","(101.0, 170.0, 147.5)"
10-01-2023 12:57:21.573141,"(9.0, 13.0, 12.666666666666666)","(101.0, 200.0, 164.0)","(26.0, 24.0, 22.625)","(31.0, 30.0, 28.0)","(10.0, 99999, 99990)","(4.6, 8.2, 7.966666666666666)","(1.65, 99999, 99990)","(18.0, 36.0, 27.0)","(16.0, 46.0, 34.4)","(26.0, 50.0, 42.22222222222222)","(101.0, 170.0, 147.5)"
10-01-2023 12:57:23.105132,"(9.0, 13.0, 12.666666666666666)","(101.0, 200.0, 164.0)","(26.0, 23.0, 21.5)","(31.0, 30.0, 26.22222222222222)","(10.0, 99999, 99990)","(4.6, 8.2, 8.049999999999999)","(1.65, 99999, 99990)","(18.0, 32.0, 20.464285714285715)","(16.0, 46.0, 34.4)","(26.0, 50.0, 40.0)","(101.0, 170.0, 147.5)"
10-01-2023 12:57:24.625542,"(9.0, 13.0, 12.666666666666666)","(101.0, 200.0, 164.0)","(26.0, 23.0, 22.1)","(31.0, 34.0, 26.22222222222222)","(10.0, 99999, 99990)","(4.6, 8.2, 7.162790697674419)","(1.65, 99999, 99990)","(18.0, 24.0, 20.785714285714285)","(16.0, 46.0, 34.4)","(26.0, 50.0, 40.0)","(101.0, 170.0, 147.5)"
10-01-2023 12:57:26.145362,"(9.0, 13.0, 12.666666666666666)","(101.0, 200.0, 164.0)","(26.0, 23.0, 22.1)","(31.0, 34.0, 26.22222222222222)","(10.0, 99999, 99990)","(4.6, 8.0, 7.466666666666667)","(1.65, 99999, 99990)","(18.0, 24.0, 21.0)","(16.0, 46.0, 34.6)","(26.0, 50.0, 40.0)","(101.0, 170.0, 147.5)"
10-01-2023 12:57:27.619625,"(9.0, 13.0, 12.666666666666666)","(101.0, 200.0, 164.0)","(26.0, 23.0, 22.1)","(31.0, 34.0, 26.22222222222222)","(10.0, 99999, 99990)","(4.6, 7.6, 7.466666666666667)","(1.65, 99999, 99990)","(18.0, 24.0, 21.0)","(16.0, 46.0, 34.6)","(26.0, 50.0, 40.0)","(101.0, 170.0, 147.5)"
10-01-2023 12:57:29.158872,"(9.0, 13.0, 12.666666666666666)","(101.0, 200.0, 158.0)","(26.0, 23.0, 22.1)","(31.0, 34.0, 26.22222222222222)","(10.0, 99999, 99990)","(4.6, 7.6, 7.359999999999999)","(1.65, 99999, 99990)","(18.0, 24.0, 20.8)","(16.0, 46.0, 34.6)","(26.0, 50.0, 40.0)","(101.0, 170.0, 147.5)"
10-01-2023 12:57:30.691116,"(9.0, 13.0, 10.586021505376344)","(101.0, 190.0, 152.0)","(26.0, 23.0, 22.1)","(31.0, 34.0, 26.22222222222222)","(10.0, 99999, 99990)","(4.6, 7.6, 7.076923076923077)","(1.65, 99999, 99990)","(18.0, 24.0, 21.0)","(16.0, 46.0, 32.0)","(26.0, 50.0, 39.42857142857143)","(101.0, 170.0, 147.5)"
10-01-2023 12:57:32.179127,"(9.0, 12.5, 11.59090909090909)","(101.0, 180.0, 152.0)","(26.0, 23.0, 22.1)","(31.0, 34.0, 26.22222222222222)","(10.0, 99999, 99990)","(4.6, 8.0, 7.4799999999999995)","(1.65, 99999, 99990)","(18.0, 24.0, 21.0)","(16.0, 46.0, 32.0)","(26.0, 46.0, 38.857142857142854)","(101.0, 170.0, 147.5)"
10-01-2023 12:57:33.657215,"(9.0, 12.0, 11.59090909090909)","(101.0, 180.0, 152.0)","(26.0, 23.0, 22.1)","(31.0, 34.0, 26.22222222222222)","(10.0, 99999, 99990)","(4.6, 7.8, 7.4799999999999995)","(1.65, 99999, 99990)","(18.0, 24.0, 21.0)","(16.0, 46.0, 32.0)","(26.0, 46.0, 40.0)","(101.0, 170.0, 147.5)"
10-01-2023 12:57:35.147745,"(9.0, 12.0, 11.59090909090909)","(101.0, 180.0, 152.0)","(26.0, 23.0, 22.1)","(31.0, 34.0, 26.22222222222222)","(10.0, 99999, 99990)","(4.6, 7.8, 7.359999999999999)","(1.65, 99999, 99990)","(18.0, 24.0, 21.545454545454547)","(16.0, 46.0, 32.0)","(26.0, 46.0, 38.285714285714285)","(101.0, 170.0, 147.5)"
10-01-2023 12:57:36.591722,"(9.0, 12.0, 11.59090909090909)","(101.0, 180.0, 152.0)","(21.0, 23.0, 22.1)","(31.0, 34.0, 26.22222222222222)","(10.0, 99999, 99990)","(4.6, 7.6, 7.359999999999999)","(1.65, 99999, 99990)","(18.0, 24.0, 21.545454545454547)","(16.0, 46.0, 32.0)","(26.0, 44.0, 38.285714285714285)","(101.0, 170.0, 147.5)"
10-01-2023 12:57:38.018120,"(9.0, 12.0, 11.59090909090909)","(101.0, 180.0, 152.0)","(21.0, 23.0, 22.1)","(31.0, 34.0, 26.22222222222222)","(10.0, 99999, 99990)","(4.6, 7.6, 7.076923076923077)","(1.65, 99999, 99990)","(18.0, 24.0, 21.0)","(16.0, 46.0, 32.0)","(26.0, 44.0, 39.2)","(101.0, 170.0, 147.5)"
10-01-2023 12:57:39.518021,"(9.0, 12.0, 11.59090909090909)","(101.0, 180.0, 152.0)","(21.0, 23.0, 22.1)","(31.0, 34.0, 26.22222222222222)","(10.0, 99999, 99990)","(4.6, 8.0, 7.076923076923077)","(1.65, 99999, 99990)","(18.0, 24.0, 21.0)","(16.0, 46.0, 32.0)","(26.0, 44.0, 39.2)","(101.0, 170.0, 147.5)"
10-01-2023 12:57:41.051510,"(9.0, 12.0, 11.59090909090909)","(101.0, 180.0, 200.0)","(21.0, 23.0, 22.1)","(31.0, 34.0, 25.764705882352942)","(10.0, 99999, 99990)","(4.6, 8.0, 7.4799999999999995)","(1.65, 99999, 99990)","(18.0, 24.0, 20.318181818181817)","(16.0, 46.0, 32.0)","(26.0, 44.0, 39.2)","(101.0, 170.0, 147.5)"
10-01-2023 12:57:42.582958,"(9.0, 12.0, 11.59090909090909)","(101.0, 230.0, 191.42857142857144)","(21.0, 23.0, 22.1)","(26.0, 34.0, 25.764705882352942)","(10.0, 99999, 99990)","(4.6, 7.8, 7.359999999999999)","(1.65, 99999, 99990)","(18.0, 24.0, 20.4)","(16.0, 46.0, 32.0)","(26.0, 44.0, 37.714285714285715)","(101.0, 170.0, 147.5)"
10-01-2023 12:57:44.064681,"(9.0, 12.0, 11.55)","(101.0, 220.0, 191.42857142857144)","(21.0, 23.0, 22.1)","(26.0, 34.0, 26.0)","(10.0, 99999, 99990)","(4.6, 7.6, 7.359999999999999)","(1.65, 99999, 99990)","(18.0, 24.0, 20.4)","(16.0, 46.0, 32.0)","(26.0, 42.0, 37.714285714285715)","(101.0, 170.0, 147.5)"
10-01-2023 12:57:45.553562,"(9.0, 12.0, 11.55)","(101.0, 220.0, 191.42857142857144)","(21.0, 23.0, 21.0)","(26.0, 34.0, 28.909090909090907)","(10.0, 99999, 99990)","(4.6, 7.6, 7.2)","(1.65, 99999, 99990)","(18.0, 24.0, 21.5)","(16.0, 46.0, 32.0)","(26.0, 42.0, 37.714285714285715)","(101.0, 170.0, 147.5)"
10-01-2023 12:57:47.042606,"(9.0, 12.0, 11.25)","(101.0, 220.0, 191.42857142857144)","(21.0, 23.0, 22.0)","(26.0, 30.0, 27.0)","(10.0, 99999, 99990)","(4.6, 7.4, 7.2)","(1.65, 99999, 99990)","(18.0, 24.0, 20.470588235294116)","(16.0, 46.0, 37.5)","(26.0, 42.0, 37.0)","(101.0, 170.0, 147.5)"
10-01-2023 12:57:48.555239,"(9.0, 12.0, 11.25)","(101.0, 220.0, 191.42857142857144)","(21.0, 23.0, 22.0)","(26.0, 30.0, 27.857142857142858)","(10.0, 99999, 99990)","(4.8, 7.4, 7.2)","(1.65, 99999, 99990)","(19.0, 24.0, 21.0)","(16.0, 44.0, 33.0)","(26.0, 40.0, 37.0)","(101.0, 170.0, 147.5)"
10-01-2023 12:57:49.948449,"(9.0, 12.0, 10.95)","(101.0, 220.0, 191.42857142857144)","(21.0, 23.0, 22.0)","(26.0, 30.0, 27.857142857142858)","(10.0, 99999, 99990)","(4.8, 7.4, 7.2)","(1.65, 99999, 99990)","(19.0, 24.0, 20.142857142857142)","(16.0, 48.0, 33.0)","(26.0, 40.0, 37.67567567567568)","(101.0, 170.0, 147.5)"
10-01-2023 12:57:51.648398,"(9.0, 12.0, 11.25)","(101.0, 220.0, 191.42857142857144)","(21.0, 23.0, 22.0)","(26.0, 30.0, 27.857142857142858)","(10.0, 99999, 99990)","(4.8, 7.4, 7.2)","(1.65, 99999, 99990)","(19.0, 24.0, 20.142857142857142)","(16.0, 48.0, 33.0)","(26.0, 38.0, 35.333333333333336)","(101.0, 170.0, 147.5)"
10-01-2023 12:57:53.273202,"(9.0, 12.0, 11.552631578947368)","(101.0, 220.0, 184.28571428571428)","(21.0, 23.0, 22.0)","(26.0, 30.0, 27.857142857142858)","(10.0, 99999, 99990)","(4.8, 7.4, 7.2)","(1.65, 99999, 99990)","(19.0, 24.0, 20.142857142857142)","(16.0, 48.0, 33.0)","(26.0, 38.0, 35.333333333333336)","(101.0, 170.0, 147.5)"
10-01-2023 12:57:54.924207,"(9.0, 13.0, 11.307692307692308)","(101.0, 210.0, 177.14285714285714)","(21.0, 23.0, 21.18181818181818)","(26.0, 30.0, 27.857142857142858)","(10.0, 99999, 99990)","(4.8, 7.4, 7.2)","(1.65, 99999, 99990)","(19.0, 24.0, 20.142857142857142)","(16.0, 48.0, 33.0)","(26.0, 38.0, 57.0)","(101.0, 170.0, 147.5)"
10-01-2023 12:57:56.682630,"(9.0, 13.0, 11.307692307692308)","(101.0, 200.0, 177.14285714285714)","(21.0, 23.0, 21.18181818181818)","(26.0, 30.0, 27.0)","(10.0, 99999, 99990)","(4.8, 7.4, 7.2)","(1.65, 99999, 99990)","(19.0, 24.0, 20.142857142857142)","(16.0, 48.0, 33.0)","(26.0, 70.0, 53.0)","(101.0, 180.0, 160.0)"
10-01-2023 12:57:58.210895,"(9.0, 13.0, 11.307692307692308)","(101.0, 200.0, 177.14285714285714)","(21.0, 23.0, 21.18181818181818)","(26.0, 30.0, 27.0)","(10.0, 99999, 99990)","(4.8, 7.4, 7.2)","(1.65, 99999, 99990)","(19.0, 24.0, 20.142857142857142)","(16.0, 48.0, 33.0)","(26.0, 70.0, 45.5)","(101.0, 180.0, 188.57142857142856)"
10-01-2023 12:57:59.647830,"(9.0, 13.0, 11.307692307692308)","(101.0, 200.0, 177.14285714285714)","(21.0, 23.0, 21.0)","(26.0, 30.0, 27.0)","(10.0, 99999, 99990)","(4.8, 7.4, 7.2)","(1.65, 99999, 99990)","(19.0, 24.0, 20.142857142857142)","(16.0, 48.0, 33.0)","(26.0, 55.0, 43.0)","(101.0, 220.0, 188.57142857142856)"
10-01-2023 12:58:01.198353,"(9.0, 13.0, 11.307692307692308)","(101.0, 200.0, 177.14285714285714)","(21.0, 23.0, 21.0)","(26.0, 30.0, 24.166666666666668)","(10.0, 99999, 99990)","(4.8, 7.4, 7.2)","(1.65, 99999, 99990)","(19.0, 24.0, 20.142857142857142)","(16.0, 48.0, 33.0)","(26.0, 50.0, 42.0)","(101.0, 220.0, 188.57142857142856)"
