,Miracle Mikey,Frothys Ponting,Clara Stella,Just Enough,Amazing Sienna,Max Inferno,Our Ruby
16-12-2022 12:50:37.238783,"(4.2, 8.4, 5.211111111111111)","(5.5, 8.8, 6.08)","(3.9, 6.4, 4.733333333333333)","(4.0, 5.7, 4.883333333333334)","(4.0, 6.2, 5.15)","(14.0, 29.0, 27.4)","(17.0, 38.0, 26.75)"
16-12-2022 12:50:38.295768,"(4.2, 8.4, 5.211111111111111)","(5.5, 8.8, 6.08)","(3.9, 6.4, 4.733333333333333)","(4.0, 5.7, 4.883333333333334)","(4.0, 6.2, 5.15)","(14.0, 29.0, 27.4)","(17.0, 38.0, 26.75)"
16-12-2022 12:50:39.443830,"(4.2, 8.4, 5.211111111111111)","(5.5, 8.8, 6.08)","(3.9, 6.4, 4.733333333333333)","(4.0, 5.7, 4.883333333333334)","(4.0, 6.2, 5.15)","(14.0, 29.0, 27.4)","(17.0, 38.0, 26.75)"
16-12-2022 12:50:40.597667,"(4.2, 8.4, 5.211111111111111)","(5.5, 8.8, 6.08)","(3.9, 6.4, 4.733333333333333)","(4.0, 5.7, 4.883333333333334)","(4.0, 6.2, 5.15)","(14.0, 29.0, 27.4)","(17.0, 38.0, 26.75)"
16-12-2022 12:50:41.743793,"(4.2, 8.4, 5.211111111111111)","(5.5, 8.8, 6.08)","(3.9, 6.4, 4.733333333333333)","(4.0, 5.7, 4.883333333333334)","(4.0, 6.2, 5.15)","(14.0, 29.0, 27.4)","(17.0, 38.0, 26.75)"
16-12-2022 12:50:42.841830,"(4.2, 8.4, 5.211111111111111)","(5.5, 8.8, 6.08)","(3.9, 6.4, 4.733333333333333)","(4.0, 5.7, 4.883333333333334)","(4.0, 6.2, 5.15)","(14.0, 29.0, 27.4)","(17.0, 38.0, 26.75)"
16-12-2022 12:50:43.940027,"(4.2, 8.4, 5.211111111111111)","(5.5, 8.8, 6.08)","(3.9, 6.4, 4.733333333333333)","(4.0, 5.7, 4.883333333333334)","(4.0, 6.2, 5.15)","(14.0, 29.0, 27.4)","(17.0, 38.0, 26.75)"
16-12-2022 12:50:45.023580,"(4.2, 8.4, 5.211111111111111)","(5.5, 8.8, 6.08)","(3.9, 6.4, 4.733333333333333)","(4.0, 5.7, 4.883333333333334)","(4.0, 6.2, 5.15)","(14.0, 29.0, 27.4)","(17.0, 38.0, 26.75)"
16-12-2022 12:50:46.080914,"(4.2, 8.4, 5.211111111111111)","(5.5, 8.8, 6.08)","(3.9, 6.4, 4.733333333333333)","(4.0, 5.7, 4.883333333333334)","(4.0, 6.2, 5.15)","(14.0, 29.0, 27.4)","(17.0, 38.0, 26.75)"
16-12-2022 12:50:47.114655,"(4.2, 8.4, 5.211111111111111)","(5.5, 8.8, 6.08)","(3.9, 6.4, 4.733333333333333)","(4.0, 5.7, 4.883333333333334)","(4.0, 6.2, 5.15)","(14.0, 29.0, 27.4)","(17.0, 38.0, 26.75)"
16-12-2022 12:50:48.188562,"(4.2, 8.4, 5.211111111111111)","(5.5, 8.8, 6.08)","(3.9, 6.4, 4.733333333333333)","(4.0, 5.7, 4.883333333333334)","(4.0, 6.2, 5.15)","(14.0, 29.0, 27.4)","(17.0, 38.0, 26.75)"
16-12-2022 12:50:49.195822,"(4.2, 8.4, 5.211111111111111)","(5.5, 8.8, 6.08)","(3.9, 6.4, 4.733333333333333)","(4.0, 5.7, 4.883333333333334)","(4.0, 6.2, 5.15)","(14.0, 29.0, 27.4)","(17.0, 38.0, 26.75)"
16-12-2022 12:50:50.229380,"(4.2, 8.4, 5.211111111111111)","(5.5, 8.8, 6.08)","(3.9, 6.4, 4.733333333333333)","(4.0, 5.7, 4.883333333333334)","(4.0, 6.2, 5.15)","(14.0, 29.0, 27.4)","(17.0, 38.0, 26.75)"
16-12-2022 12:50:51.259394,"(4.2, 8.4, 5.211111111111111)","(5.5, 8.8, 6.08)","(3.9, 6.4, 4.733333333333333)","(4.0, 5.7, 4.883333333333334)","(4.0, 6.2, 5.15)","(14.0, 29.0, 27.4)","(17.0, 38.0, 26.75)"
16-12-2022 12:50:52.309700,"(4.2, 8.4, 5.211111111111111)","(5.5, 8.8, 6.08)","(3.9, 6.4, 4.733333333333333)","(4.0, 5.7, 4.883333333333334)","(4.0, 6.2, 5.15)","(14.0, 29.0, 27.4)","(17.0, 38.0, 26.75)"
16-12-2022 12:50:53.371256,"(4.2, 8.4, 5.211111111111111)","(5.5, 8.8, 6.08)","(3.9, 6.4, 4.733333333333333)","(4.0, 5.7, 4.883333333333334)","(4.0, 6.2, 5.15)","(14.0, 29.0, 27.4)","(17.0, 38.0, 26.75)"
16-12-2022 12:50:54.503515,"(4.2, 8.4, 5.211111111111111)","(5.5, 8.8, 6.08)","(3.9, 6.4, 4.733333333333333)","(4.0, 5.7, 4.883333333333334)","(4.0, 6.2, 5.15)","(14.0, 29.0, 27.4)","(17.0, 38.0, 26.75)"
16-12-2022 12:50:55.505977,"(4.2, 8.4, 5.211111111111111)","(5.5, 8.8, 6.08)","(3.9, 6.4, 4.733333333333333)","(4.0, 5.7, 4.883333333333334)","(4.0, 6.2, 5.15)","(14.0, 29.0, 27.4)","(17.0, 38.0, 26.75)"
16-12-2022 12:50:56.585229,"(4.2, 8.4, 5.211111111111111)","(5.5, 8.8, 6.08)","(3.9, 6.4, 4.733333333333333)","(4.0, 5.7, 4.883333333333334)","(4.0, 6.2, 5.15)","(14.0, 29.0, 27.4)","(17.0, 38.0, 26.75)"
16-12-2022 12:50:57.643033,"(4.2, 8.4, 5.211111111111111)","(5.5, 8.8, 6.08)","(3.9, 6.4, 4.733333333333333)","(4.0, 5.7, 4.883333333333334)","(4.0, 6.2, 5.15)","(14.0, 29.0, 27.4)","(17.0, 38.0, 26.75)"
16-12-2022 12:50:58.718846,"(4.2, 8.4, 5.211111111111111)","(5.5, 8.8, 6.08)","(3.9, 6.4, 4.733333333333333)","(4.0, 5.7, 4.883333333333334)","(4.0, 6.2, 5.15)","(14.0, 29.0, 27.4)","(17.0, 38.0, 26.75)"
16-12-2022 12:50:59.807476,"(4.2, 8.4, 5.211111111111111)","(5.5, 8.8, 6.08)","(3.9, 6.4, 4.733333333333333)","(4.0, 5.7, 4.883333333333334)","(4.0, 6.2, 5.15)","(14.0, 29.0, 27.4)","(17.0, 38.0, 26.75)"
16-12-2022 12:51:00.798535,"(4.2, 8.4, 5.211111111111111)","(5.5, 8.8, 6.08)","(3.9, 6.4, 4.733333333333333)","(4.0, 5.7, 4.883333333333334)","(4.0, 6.2, 5.15)","(14.0, 29.0, 27.4)","(17.0, 38.0, 26.75)"
16-12-2022 12:51:01.788448,"(4.2, 8.4, 5.211111111111111)","(5.5, 8.8, 6.08)","(3.9, 6.4, 4.733333333333333)","(4.0, 6.0, 5.043333333333333)","(4.0, 6.2, 5.15)","(14.0, 29.0, 27.4)","(17.0, 38.0, 26.75)"
16-12-2022 12:51:02.828303,"(4.2, 8.4, 5.211111111111111)","(5.5, 8.8, 6.08)","(3.9, 6.4, 4.733333333333333)","(4.0, 6.0, 5.043333333333333)","(4.0, 6.2, 5.15)","(14.0, 29.0, 27.4)","(17.0, 38.0, 26.75)"
16-12-2022 12:51:03.813342,"(4.2, 8.4, 5.211111111111111)","(5.5, 8.8, 6.08)","(3.9, 6.4, 4.733333333333333)","(4.0, 6.0, 5.043333333333333)","(4.0, 6.2, 5.15)","(14.0, 29.0, 27.4)","(17.0, 38.0, 26.75)"
16-12-2022 12:51:04.821619,"(4.2, 8.4, 5.211111111111111)","(5.5, 8.8, 6.08)","(3.9, 6.4, 4.733333333333333)","(4.0, 6.0, 5.043333333333333)","(4.0, 6.2, 5.15)","(14.0, 29.0, 27.4)","(17.0, 38.0, 26.75)"
16-12-2022 12:51:05.892090,"(4.2, 8.4, 5.211111111111111)","(5.5, 8.8, 6.08)","(3.9, 6.4, 4.733333333333333)","(4.0, 6.0, 5.043333333333333)","(4.0, 6.2, 5.15)","(14.0, 29.0, 27.4)","(17.0, 38.0, 26.75)"
16-12-2022 12:51:06.945356,"(4.2, 8.4, 5.211111111111111)","(5.5, 8.8, 6.08)","(3.9, 6.4, 4.733333333333333)","(4.0, 6.0, 5.043333333333333)","(4.0, 6.2, 5.15)","(14.0, 29.0, 27.4)","(17.0, 38.0, 26.75)"
16-12-2022 12:51:07.907746,"(4.2, 8.4, 5.211111111111111)","(5.5, 8.8, 6.08)","(3.9, 6.4, 4.733333333333333)","(4.0, 6.0, 5.043333333333333)","(4.0, 6.2, 5.15)","(14.0, 29.0, 27.4)","(17.0, 38.0, 26.75)"
16-12-2022 12:51:08.982933,"(4.2, 8.4, 5.211111111111111)","(5.5, 8.8, 6.08)","(3.9, 6.4, 4.733333333333333)","(4.0, 6.0, 5.043333333333333)","(4.0, 6.2, 5.15)","(14.0, 29.0, 27.4)","(17.0, 38.0, 26.75)"
16-12-2022 12:51:10.161073,"(4.2, 8.4, 5.211111111111111)","(5.5, 8.8, 6.08)","(3.9, 6.4, 4.733333333333333)","(4.0, 6.0, 5.043333333333333)","(4.0, 6.2, 5.15)","(14.0, 29.0, 27.4)","(17.0, 38.0, 26.75)"
16-12-2022 12:51:11.227258,"(4.2, 8.4, 5.211111111111111)","(5.5, 8.8, 6.08)","(3.9, 6.4, 4.733333333333333)","(4.0, 6.0, 5.043333333333333)","(4.0, 6.2, 5.15)","(14.0, 29.0, 27.4)","(17.0, 38.0, 26.75)"
16-12-2022 12:51:12.347656,"(4.2, 8.4, 5.211111111111111)","(5.5, 8.8, 6.08)","(3.9, 6.4, 4.733333333333333)","(4.0, 6.0, 5.043333333333333)","(4.0, 6.2, 5.15)","(14.0, 29.0, 27.4)","(17.0, 38.0, 26.75)"
16-12-2022 12:51:13.560283,"(4.2, 8.4, 5.211111111111111)","(5.5, 8.8, 6.08)","(3.9, 6.4, 4.733333333333333)","(4.0, 6.0, 5.043333333333333)","(4.0, 6.2, 5.15)","(14.0, 29.0, 27.4)","(17.0, 38.0, 26.75)"
16-12-2022 12:51:14.780143,"(4.2, 8.4, 5.211111111111111)","(5.5, 8.8, 6.08)","(3.9, 6.4, 4.733333333333333)","(4.0, 6.0, 5.043333333333333)","(4.0, 6.2, 5.15)","(14.0, 29.0, 27.4)","(17.0, 38.0, 26.75)"
16-12-2022 12:51:16.005831,"(4.2, 8.4, 5.211111111111111)","(5.5, 8.8, 6.08)","(3.9, 6.4, 4.733333333333333)","(4.0, 6.0, 5.043333333333333)","(4.0, 6.2, 5.15)","(14.0, 29.0, 27.4)","(17.0, 38.0, 26.75)"
16-12-2022 12:51:17.219668,"(4.2, 8.4, 5.211111111111111)","(5.5, 8.8, 6.08)","(3.9, 6.4, 4.733333333333333)","(4.0, 6.0, 5.043333333333333)","(4.0, 6.2, 5.15)","(14.0, 29.0, 27.22222222222222)","(17.0, 38.0, 26.75)"
16-12-2022 12:51:18.400471,"(4.2, 8.4, 5.211111111111111)","(5.5, 8.8, 6.08)","(3.9, 6.4, 4.733333333333333)","(4.0, 6.0, 5.043333333333333)","(4.0, 6.2, 5.15)","(14.0, 29.0, 27.22222222222222)","(17.0, 38.0, 26.75)"
16-12-2022 12:51:19.521854,"(4.2, 8.4, 5.211111111111111)","(5.5, 8.8, 6.08)","(3.9, 6.4, 4.733333333333333)","(4.0, 6.0, 5.043333333333333)","(4.0, 6.2, 5.15)","(14.0, 29.0, 27.22222222222222)","(17.0, 38.0, 26.75)"
16-12-2022 12:51:20.683970,"(4.2, 8.4, 5.211111111111111)","(5.5, 8.8, 6.08)","(3.9, 6.4, 4.733333333333333)","(4.0, 6.0, 5.043333333333333)","(4.0, 6.2, 5.15)","(14.0, 29.0, 27.22222222222222)","(17.0, 38.0, 26.75)"
16-12-2022 12:51:21.780771,"(4.2, 8.4, 5.211111111111111)","(5.5, 8.8, 6.08)","(3.9, 6.4, 4.733333333333333)","(4.0, 6.0, 5.043333333333333)","(4.0, 6.2, 5.15)","(14.0, 29.0, 27.22222222222222)","(17.0, 38.0, 26.75)"
16-12-2022 12:51:22.871985,"(4.2, 8.4, 5.211111111111111)","(5.5, 8.8, 6.08)","(3.9, 6.4, 4.733333333333333)","(4.0, 6.0, 5.043333333333333)","(4.0, 6.2, 5.15)","(14.0, 29.0, 27.22222222222222)","(17.0, 38.0, 26.75)"
16-12-2022 12:51:23.966106,"(4.2, 8.4, 5.211111111111111)","(5.5, 8.8, 6.08)","(3.9, 6.4, 4.733333333333333)","(4.0, 6.0, 5.043333333333333)","(4.0, 6.2, 5.15)","(14.0, 29.0, 27.22222222222222)","(17.0, 38.0, 26.75)"
16-12-2022 12:51:25.478041,"(4.2, 8.4, 5.211111111111111)","(5.5, 8.8, 6.08)","(3.9, 6.4, 4.733333333333333)","(4.0, 6.0, 5.043333333333333)","(4.0, 6.2, 5.15)","(14.0, 29.0, 27.22222222222222)","(17.0, 38.0, 26.75)"
16-12-2022 12:51:26.770527,"(4.2, 8.4, 5.211111111111111)","(5.5, 8.8, 6.08)","(3.9, 6.4, 4.733333333333333)","(4.0, 6.0, 5.043333333333333)","(4.0, 6.2, 5.15)","(14.0, 29.0, 27.22222222222222)","(17.0, 38.0, 26.75)"
16-12-2022 12:51:27.937889,"(4.2, 8.4, 5.211111111111111)","(5.5, 8.8, 6.08)","(3.9, 6.4, 4.733333333333333)","(4.0, 6.0, 5.043333333333333)","(4.0, 6.2, 5.15)","(14.0, 29.0, 27.22222222222222)","(17.0, 38.0, 26.75)"
16-12-2022 12:51:29.271234,"(4.2, 8.4, 5.211111111111111)","(5.5, 8.8, 6.08)","(3.9, 6.4, 4.733333333333333)","(4.0, 6.0, 5.043333333333333)","(4.0, 6.2, 5.15)","(14.0, 29.0, 27.22222222222222)","(17.0, 38.0, 26.75)"
16-12-2022 12:51:30.427712,"(4.2, 8.4, 5.211111111111111)","(5.5, 8.8, 6.08)","(3.9, 6.4, 4.733333333333333)","(4.0, 6.0, 5.043333333333333)","(4.0, 6.2, 5.15)","(14.0, 29.0, 27.22222222222222)","(17.0, 38.0, 26.75)"
16-12-2022 12:51:31.460701,"(4.2, 8.4, 5.211111111111111)","(5.5, 8.8, 6.08)","(3.9, 6.4, 4.733333333333333)","(4.0, 6.0, 5.043333333333333)","(4.0, 6.2, 5.15)","(14.0, 29.0, 27.22222222222222)","(17.0, 38.0, 26.75)"
16-12-2022 12:51:32.523533,"(4.2, 8.4, 5.211111111111111)","(5.5, 8.8, 6.08)","(3.9, 6.4, 4.733333333333333)","(4.0, 6.0, 5.043333333333333)","(4.0, 6.2, 5.15)","(14.0, 29.0, 27.22222222222222)","(17.0, 38.0, 26.75)"
16-12-2022 12:51:33.576089,"(4.2, 8.4, 5.211111111111111)","(5.5, 8.8, 6.08)","(3.9, 6.4, 4.733333333333333)","(4.0, 6.0, 5.043333333333333)","(4.0, 6.2, 5.15)","(14.0, 29.0, 27.22222222222222)","(17.0, 38.0, 26.75)"
16-12-2022 12:51:34.635502,"(4.2, 8.4, 5.211111111111111)","(5.5, 8.8, 6.08)","(3.9, 6.4, 4.733333333333333)","(4.0, 6.0, 5.043333333333333)","(4.0, 6.2, 5.15)","(14.0, 29.0, 27.22222222222222)","(17.0, 38.0, 26.75)"
16-12-2022 12:51:35.670532,"(4.2, 8.4, 5.211111111111111)","(5.5, 8.8, 6.08)","(3.9, 6.4, 4.733333333333333)","(4.0, 6.0, 5.043333333333333)","(4.0, 6.2, 5.15)","(14.0, 29.0, 27.22222222222222)","(17.0, 38.0, 26.75)"
16-12-2022 12:51:36.683594,"(4.2, 8.4, 5.211111111111111)","(5.5, 8.8, 6.08)","(3.9, 6.4, 4.733333333333333)","(4.0, 6.0, 5.043333333333333)","(4.0, 6.2, 5.15)","(14.0, 29.0, 27.22222222222222)","(17.0, 38.0, 26.75)"
16-12-2022 12:51:37.798208,"(4.2, 8.4, 5.211111111111111)","(5.5, 8.8, 6.08)","(3.9, 6.4, 4.733333333333333)","(4.0, 6.0, 5.043333333333333)","(4.0, 6.2, 5.15)","(14.0, 29.0, 27.22222222222222)","(17.0, 38.0, 26.75)"
16-12-2022 12:51:38.903032,"(4.2, 8.4, 5.211111111111111)","(5.5, 8.8, 6.08)","(3.9, 6.4, 4.733333333333333)","(4.0, 6.0, 5.043333333333333)","(4.0, 6.2, 5.15)","(14.0, 29.0, 27.22222222222222)","(17.0, 38.0, 26.75)"
16-12-2022 12:51:40.003949,"(4.2, 8.4, 5.211111111111111)","(5.5, 8.8, 6.08)","(3.9, 6.4, 4.733333333333333)","(4.0, 6.0, 5.043333333333333)","(4.0, 6.2, 5.15)","(14.0, 29.0, 27.22222222222222)","(17.0, 38.0, 26.75)"
16-12-2022 12:51:41.131563,"(4.2, 8.4, 5.211111111111111)","(5.5, 8.8, 6.08)","(3.9, 6.4, 4.733333333333333)","(4.0, 6.0, 5.043333333333333)","(4.0, 6.2, 5.15)","(14.0, 29.0, 27.22222222222222)","(17.0, 38.0, 26.75)"
16-12-2022 12:51:42.264503,"(4.2, 8.4, 5.211111111111111)","(5.5, 8.8, 6.08)","(3.9, 6.4, 4.733333333333333)","(4.0, 6.0, 5.043333333333333)","(4.0, 6.2, 5.15)","(14.0, 29.0, 27.22222222222222)","(17.0, 38.0, 26.75)"
16-12-2022 12:51:43.347976,"(4.2, 8.4, 5.211111111111111)","(5.5, 8.8, 6.08)","(3.9, 6.4, 4.733333333333333)","(4.0, 6.0, 4.883333333333334)","(4.0, 6.2, 5.15)","(14.0, 29.0, 27.22222222222222)","(17.0, 38.0, 26.75)"
16-12-2022 12:51:44.472061,"(4.2, 8.4, 5.211111111111111)","(5.5, 8.8, 6.08)","(3.9, 6.4, 4.733333333333333)","(4.0, 5.7, 5.15)","(4.0, 6.2, 5.15)","(14.0, 29.0, 27.22222222222222)","(17.0, 38.0, 26.75)"
16-12-2022 12:51:45.575125,"(4.2, 8.4, 5.211111111111111)","(5.5, 8.8, 6.08)","(3.9, 6.4, 4.733333333333333)","(4.0, 6.2, 5.15)","(4.0, 6.2, 5.15)","(14.0, 29.0, 27.22222222222222)","(17.0, 38.0, 26.75)"
16-12-2022 12:51:46.566830,"(4.2, 8.4, 5.211111111111111)","(5.5, 8.8, 6.08)","(3.9, 6.4, 4.733333333333333)","(4.0, 6.2, 5.15)","(4.0, 6.2, 5.15)","(14.0, 29.0, 27.22222222222222)","(17.0, 38.0, 26.75)"
16-12-2022 12:51:47.607313,"(4.2, 8.4, 5.211111111111111)","(5.5, 8.8, 6.08)","(3.9, 6.4, 4.733333333333333)","(4.0, 6.2, 5.15)","(4.0, 6.2, 5.15)","(14.0, 29.0, 27.22222222222222)","(17.0, 38.0, 26.75)"
16-12-2022 12:51:48.581960,"(4.2, 8.4, 5.211111111111111)","(5.5, 8.8, 6.08)","(3.9, 6.4, 4.733333333333333)","(4.0, 6.2, 5.15)","(4.0, 6.2, 5.15)","(14.0, 29.0, 27.22222222222222)","(17.0, 38.0, 26.75)"
16-12-2022 12:51:49.628020,"(4.2, 8.4, 5.211111111111111)","(5.5, 8.8, 6.08)","(3.9, 6.4, 4.733333333333333)","(4.0, 6.2, 5.15)","(4.0, 6.2, 5.15)","(14.0, 29.0, 27.22222222222222)","(17.0, 38.0, 26.75)"
16-12-2022 12:51:50.691248,"(4.2, 8.4, 5.211111111111111)","(5.5, 8.8, 6.08)","(3.9, 6.4, 4.733333333333333)","(4.0, 6.2, 4.883333333333334)","(4.0, 6.2, 5.3500000000000005)","(14.0, 29.0, 27.22222222222222)","(17.0, 38.0, 26.75)"
16-12-2022 12:51:51.685737,"(4.2, 8.4, 5.211111111111111)","(5.5, 8.8, 6.08)","(3.9, 6.4, 4.733333333333333)","(4.0, 5.7, 4.883333333333334)","(4.0, 6.4, 5.3500000000000005)","(14.0, 29.0, 27.22222222222222)","(17.0, 38.0, 26.75)"
16-12-2022 12:51:52.715391,"(4.2, 8.4, 4.9)","(5.5, 8.8, 6.08)","(3.9, 6.4, 4.733333333333333)","(4.0, 5.7, 4.883333333333334)","(4.0, 6.4, 5.3500000000000005)","(14.0, 29.0, 27.22222222222222)","(17.0, 38.0, 26.75)"
16-12-2022 12:51:53.678497,"(4.2, 8.4, 4.9)","(5.5, 8.8, 6.08)","(3.9, 6.4, 4.733333333333333)","(4.0, 5.7, 4.883333333333334)","(4.0, 6.4, 5.3500000000000005)","(14.0, 29.0, 27.22222222222222)","(17.0, 38.0, 26.75)"
16-12-2022 12:51:54.650409,"(4.2, 8.4, 4.9)","(5.5, 8.8, 6.08)","(3.9, 6.4, 4.733333333333333)","(4.0, 5.7, 4.883333333333334)","(4.0, 6.4, 5.3500000000000005)","(14.0, 29.0, 27.22222222222222)","(17.0, 38.0, 26.75)"
16-12-2022 12:51:55.615697,"(4.2, 8.4, 4.9)","(5.5, 8.8, 6.08)","(3.9, 6.4, 4.733333333333333)","(4.0, 5.7, 4.883333333333334)","(4.0, 6.4, 5.3500000000000005)","(14.0, 29.0, 27.22222222222222)","(17.0, 38.0, 26.75)"
16-12-2022 12:51:56.545493,"(4.2, 8.4, 7.145833333333334)","(5.5, 8.8, 6.08)","(3.9, 6.4, 4.733333333333333)","(4.0, 5.7, 4.883333333333334)","(4.0, 6.4, 5.3500000000000005)","(14.0, 29.0, 27.22222222222222)","(17.0, 38.0, 26.75)"
16-12-2022 12:51:57.467804,"(4.2, 8.4, 4.7250000000000005)","(5.5, 8.8, 6.08)","(3.9, 6.4, 4.733333333333333)","(4.0, 5.7, 4.883333333333334)","(4.0, 6.4, 5.3500000000000005)","(14.0, 29.0, 27.22222222222222)","(17.0, 38.0, 26.75)"
16-12-2022 12:51:58.443716,"(4.2, 8.4, 4.7250000000000005)","(5.5, 8.8, 6.08)","(3.9, 6.4, 4.733333333333333)","(4.0, 5.7, 4.883333333333334)","(4.0, 6.4, 5.3500000000000005)","(14.0, 29.0, 27.22222222222222)","(17.0, 38.0, 26.75)"
16-12-2022 12:51:59.400725,"(4.2, 8.4, 4.7250000000000005)","(5.5, 8.8, 6.08)","(3.9, 6.4, 4.733333333333333)","(4.0, 5.7, 4.883333333333334)","(4.0, 6.4, 5.3500000000000005)","(14.0, 29.0, 27.22222222222222)","(17.0, 38.0, 26.75)"
16-12-2022 12:52:00.336569,"(4.2, 8.4, 5.211111111111111)","(5.5, 8.8, 6.08)","(3.9, 6.4, 4.733333333333333)","(4.0, 5.7, 4.883333333333334)","(4.0, 6.4, 5.3500000000000005)","(14.0, 29.0, 27.22222222222222)","(17.0, 38.0, 26.75)"
16-12-2022 12:52:01.264005,"(4.2, 8.4, 5.211111111111111)","(5.5, 8.8, 6.08)","(3.9, 6.4, 4.733333333333333)","(4.0, 5.7, 4.883333333333334)","(4.0, 6.4, 5.3500000000000005)","(14.0, 29.0, 27.22222222222222)","(17.0, 38.0, 26.75)"
16-12-2022 12:52:02.252662,"(4.2, 8.4, 5.211111111111111)","(5.5, 8.8, 6.08)","(3.9, 6.4, 4.733333333333333)","(4.0, 5.7, 4.883333333333334)","(4.0, 6.4, 5.3500000000000005)","(14.0, 29.0, 27.22222222222222)","(17.0, 38.0, 26.75)"
16-12-2022 12:52:03.245590,"(4.2, 8.4, 5.211111111111111)","(5.5, 8.8, 6.08)","(3.9, 6.4, 4.733333333333333)","(4.0, 5.7, 4.883333333333334)","(4.0, 6.4, 5.3500000000000005)","(14.0, 29.0, 27.22222222222222)","(17.0, 38.0, 26.75)"
16-12-2022 12:52:04.226551,"(4.2, 8.4, 5.211111111111111)","(5.5, 8.8, 6.08)","(3.9, 6.4, 4.733333333333333)","(4.0, 5.7, 4.883333333333334)","(4.0, 6.4, 5.3500000000000005)","(14.0, 29.0, 27.22222222222222)","(17.0, 38.0, 26.75)"
16-12-2022 12:52:05.171890,"(4.2, 8.4, 5.211111111111111)","(5.5, 8.8, 6.08)","(3.9, 6.4, 4.733333333333333)","(4.0, 5.7, 4.883333333333334)","(4.0, 6.4, 5.3500000000000005)","(14.0, 29.0, 27.22222222222222)","(17.0, 38.0, 26.75)"
16-12-2022 12:52:06.151032,"(4.2, 8.4, 5.211111111111111)","(5.5, 8.8, 6.08)","(3.9, 6.4, 4.733333333333333)","(4.0, 5.7, 4.883333333333334)","(4.0, 6.4, 5.15)","(14.0, 29.0, 27.22222222222222)","(17.0, 38.0, 26.75)"
16-12-2022 12:52:07.157932,"(4.2, 8.4, 5.211111111111111)","(5.5, 8.8, 6.08)","(3.9, 6.4, 4.733333333333333)","(4.0, 5.7, 4.883333333333334)","(4.0, 6.2, 5.15)","(14.0, 29.0, 27.22222222222222)","(17.0, 38.0, 26.75)"
16-12-2022 12:52:08.178281,"(4.2, 8.4, 5.211111111111111)","(5.5, 8.8, 6.08)","(3.9, 6.4, 4.733333333333333)","(4.0, 5.7, 4.883333333333334)","(4.0, 6.2, 5.15)","(14.0, 29.0, 27.22222222222222)","(17.0, 38.0, 26.75)"
16-12-2022 12:52:09.214679,"(4.2, 8.4, 5.211111111111111)","(5.5, 8.8, 6.08)","(3.9, 6.4, 4.733333333333333)","(4.0, 5.7, 4.883333333333334)","(4.0, 6.2, 5.15)","(14.0, 29.0, 27.22222222222222)","(17.0, 38.0, 26.75)"
16-12-2022 12:52:10.174645,"(4.2, 8.4, 5.211111111111111)","(5.5, 8.8, 6.08)","(3.9, 6.4, 4.733333333333333)","(4.0, 5.7, 4.883333333333334)","(4.0, 6.2, 5.15)","(14.0, 29.0, 27.22222222222222)","(17.0, 38.0, 26.75)"
16-12-2022 12:52:11.165947,"(4.2, 8.4, 5.211111111111111)","(5.5, 8.8, 6.08)","(3.9, 6.4, 4.733333333333333)","(4.0, 5.7, 4.883333333333334)","(4.0, 6.2, 5.3500000000000005)","(14.0, 29.0, 27.22222222222222)","(17.0, 38.0, 26.75)"
16-12-2022 12:52:12.101620,"(4.2, 8.4, 5.211111111111111)","(5.5, 8.8, 6.08)","(3.9, 6.4, 4.733333333333333)","(4.0, 5.7, 4.883333333333334)","(4.0, 6.4, 5.3500000000000005)","(14.0, 29.0, 27.22222222222222)","(17.0, 38.0, 26.75)"
16-12-2022 12:52:13.125143,"(4.2, 8.4, 5.211111111111111)","(5.5, 8.8, 6.08)","(3.9, 6.4, 4.733333333333333)","(4.0, 5.7, 5.043333333333333)","(4.0, 6.4, 5.15)","(14.0, 29.0, 27.22222222222222)","(17.0, 38.0, 26.75)"
16-12-2022 12:52:14.054673,"(4.2, 8.4, 5.211111111111111)","(5.5, 8.8, 6.08)","(3.9, 6.4, 4.733333333333333)","(4.0, 6.0, 5.043333333333333)","(4.0, 6.2, 5.15)","(14.0, 29.0, 27.22222222222222)","(17.0, 38.0, 26.75)"
16-12-2022 12:52:14.998167,"(4.2, 8.4, 5.211111111111111)","(5.5, 8.8, 6.08)","(3.9, 6.4, 4.733333333333333)","(4.0, 6.0, 5.043333333333333)","(4.0, 6.2, 5.15)","(14.0, 29.0, 27.22222222222222)","(17.0, 38.0, 26.75)"
16-12-2022 12:52:15.917004,"(4.2, 8.4, 5.211111111111111)","(5.5, 8.8, 6.08)","(3.9, 6.4, 4.733333333333333)","(4.0, 6.0, 5.043333333333333)","(4.0, 6.2, 5.15)","(14.0, 29.0, 27.22222222222222)","(17.0, 38.0, 26.75)"
16-12-2022 12:52:16.847900,"(4.2, 8.4, 5.211111111111111)","(5.5, 8.8, 6.08)","(3.9, 6.4, 4.733333333333333)","(4.0, 6.0, 5.043333333333333)","(4.0, 6.2, 5.15)","(14.0, 29.0, 27.22222222222222)","(17.0, 38.0, 26.75)"
16-12-2022 12:52:17.824797,"(4.2, 8.4, 5.211111111111111)","(5.5, 8.8, 6.08)","(3.9, 6.4, 4.733333333333333)","(4.0, 6.0, 5.043333333333333)","(4.0, 6.2, 5.15)","(14.0, 29.0, 27.22222222222222)","(17.0, 38.0, 26.75)"
