,Goldstar Farryn,Torpedo Bay,Homebush Cheeky,Angry Jane,Homebush Yoshi,Goldstar Royal,Amuri Luck
09-01-2023 09:13:40.006501,"(13.0, 32.0, 20.666666666666668)","(6.5, 12.5, 10.866666666666667)","(26.0, 260.0, 212.6)","(2.9, 5.1, 4.8375)","(17.0, 170.0, 77.30000000000001)","(41.0, 380.0, 154.66666666666669)","(1.65, 1.71, 1.6946202531645569)"
09-01-2023 09:13:41.047755,"(13.0, 32.0, 23.5)","(6.5, 12.5, 10.15)","(26.0, 260.0, 212.6)","(2.9, 5.1, 4.8375)","(17.0, 170.0, 77.30000000000001)","(41.0, 380.0, 158.0)","(1.65, 1.71, 1.6946202531645569)"
09-01-2023 09:13:42.152689,"(13.0, 36.0, 25.5)","(6.5, 12.5, 10.15)","(26.0, 260.0, 212.6)","(2.9, 5.1, 4.8375)","(17.0, 170.0, 77.30000000000001)","(41.0, 390.0, 158.0)","(1.65, 1.71, 1.6946202531645569)"
09-01-2023 09:13:43.207651,"(13.0, 36.0, 22.0)","(6.5, 12.5, 10.15)","(26.0, 260.0, 212.6)","(2.9, 5.1, 4.8375)","(17.0, 170.0, 77.30000000000001)","(41.0, 390.0, 158.0)","(1.65, 1.71, 1.6946202531645569)"
09-01-2023 09:13:44.273522,"(13.0, 36.0, 22.0)","(6.5, 12.5, 10.15)","(26.0, 260.0, 212.6)","(2.9, 5.1, 4.8375)","(17.0, 170.0, 77.30000000000001)","(41.0, 390.0, 158.0)","(1.65, 1.71, 1.6946202531645569)"
09-01-2023 09:13:45.315828,"(13.0, 36.0, 22.0)","(6.5, 12.5, 10.15)","(26.0, 260.0, 212.6)","(2.9, 5.1, 4.8375)","(17.0, 170.0, 77.30000000000001)","(41.0, 390.0, 158.0)","(1.65, 1.71, 1.6946202531645569)"
09-01-2023 09:13:46.462903,"(13.0, 36.0, 22.0)","(6.5, 12.5, 10.15)","(26.0, 260.0, 212.6)","(2.9, 5.1, 4.8375)","(17.0, 170.0, 77.30000000000001)","(41.0, 390.0, 158.0)","(1.65, 1.71, 1.6946202531645569)"
09-01-2023 09:13:47.549467,"(13.0, 36.0, 22.0)","(6.5, 12.5, 10.15)","(26.0, 260.0, 212.6)","(2.9, 5.1, 4.8375)","(17.0, 170.0, 77.30000000000001)","(41.0, 390.0, 158.0)","(1.65, 1.71, 1.6946202531645569)"
09-01-2023 09:13:48.728354,"(13.0, 36.0, 22.0)","(6.5, 12.5, 10.15)","(26.0, 260.0, 212.6)","(2.9, 5.1, 4.8375)","(17.0, 170.0, 77.30000000000001)","(41.0, 390.0, 158.0)","(1.65, 1.71, 1.6946202531645569)"
09-01-2023 09:13:49.853323,"(13.0, 36.0, 22.0)","(6.5, 12.5, 10.15)","(26.0, 260.0, 212.6)","(2.9, 5.1, 4.8375)","(17.0, 170.0, 77.30000000000001)","(41.0, 390.0, 158.0)","(1.65, 1.71, 1.6946202531645569)"
09-01-2023 09:13:51.025000,"(13.0, 36.0, 22.0)","(6.5, 12.5, 10.15)","(26.0, 260.0, 212.6)","(2.9, 5.1, 4.8375)","(17.0, 170.0, 77.30000000000001)","(41.0, 390.0, 158.0)","(1.65, 1.71, 1.6946202531645569)"
09-01-2023 09:13:52.191141,"(13.0, 36.0, 22.0)","(6.5, 12.5, 10.15)","(26.0, 260.0, 212.6)","(2.9, 5.1, 4.8090909090909095)","(17.0, 170.0, 77.30000000000001)","(41.0, 390.0, 158.0)","(1.65, 1.71, 1.6946202531645569)"
09-01-2023 09:13:53.343124,"(13.0, 36.0, 22.0)","(6.5, 12.5, 10.15)","(26.0, 260.0, 212.6)","(2.9, 5.0, 4.8090909090909095)","(17.0, 170.0, 77.30000000000001)","(41.0, 390.0, 158.0)","(1.65, 1.71, 1.6946202531645569)"
09-01-2023 09:13:54.414208,"(13.0, 36.0, 22.0)","(6.5, 12.5, 10.15)","(26.0, 260.0, 212.6)","(2.9, 5.0, 4.8090909090909095)","(17.0, 170.0, 77.30000000000001)","(41.0, 390.0, 158.0)","(1.65, 1.71, 1.6946202531645569)"
09-01-2023 09:13:55.495703,"(13.0, 36.0, 22.0)","(6.5, 12.5, 10.15)","(26.0, 260.0, 212.6)","(2.9, 5.2, 4.945454545454545)","(17.0, 170.0, 77.30000000000001)","(41.0, 390.0, 158.0)","(1.65, 1.71, 1.6946202531645569)"
09-01-2023 09:13:56.578318,"(13.0, 36.0, 22.0)","(6.5, 12.5, 10.15)","(26.0, 260.0, 212.6)","(2.9, 5.2, 4.945454545454545)","(17.0, 170.0, 77.30000000000001)","(41.0, 390.0, 158.0)","(1.65, 1.71, 1.6946202531645569)"
09-01-2023 09:13:57.668418,"(13.0, 36.0, 22.0)","(6.5, 12.5, 10.15)","(26.0, 260.0, 212.6)","(2.9, 5.2, 4.945454545454545)","(17.0, 170.0, 77.30000000000001)","(41.0, 390.0, 158.0)","(1.65, 1.71, 1.6946202531645569)"
09-01-2023 09:13:58.752890,"(13.0, 36.0, 22.0)","(6.5, 12.5, 10.15)","(26.0, 260.0, 212.6)","(2.9, 5.2, 4.945454545454545)","(17.0, 170.0, 77.30000000000001)","(41.0, 390.0, 158.0)","(1.65, 1.71, 1.6946202531645569)"
09-01-2023 09:13:59.879948,"(13.0, 36.0, 22.0)","(6.5, 12.5, 10.15)","(26.0, 260.0, 212.6)","(2.9, 5.2, 4.945454545454545)","(17.0, 170.0, 77.30000000000001)","(41.0, 390.0, 158.0)","(1.65, 1.71, 1.6946202531645569)"
09-01-2023 09:14:00.973349,"(13.0, 36.0, 22.0)","(6.5, 12.5, 10.15)","(26.0, 260.0, 212.6)","(2.9, 5.2, 4.945454545454545)","(17.0, 170.0, 77.30000000000001)","(41.0, 390.0, 158.0)","(1.65, 1.71, 1.6946202531645569)"
09-01-2023 09:14:01.999629,"(13.0, 36.0, 22.0)","(6.5, 12.5, 10.15)","(26.0, 260.0, 212.6)","(2.9, 5.2, 4.945454545454545)","(17.0, 170.0, 77.30000000000001)","(41.0, 390.0, 158.0)","(1.65, 1.71, 1.6946202531645569)"
09-01-2023 09:14:03.044313,"(13.0, 36.0, 22.0)","(6.5, 12.5, 10.15)","(26.0, 260.0, 212.6)","(2.9, 5.2, 4.945454545454545)","(17.0, 170.0, 77.30000000000001)","(41.0, 390.0, 158.0)","(1.65, 1.71, 1.6756363636363636)"
09-01-2023 09:14:04.129990,"(13.0, 36.0, 22.0)","(6.5, 12.5, 10.15)","(26.0, 260.0, 212.6)","(2.9, 5.2, 4.945454545454545)","(17.0, 170.0, 77.30000000000001)","(41.0, 390.0, 158.0)","(1.65, 1.71, 1.6756363636363636)"
09-01-2023 09:14:05.186370,"(13.0, 36.0, 22.0)","(6.5, 12.5, 10.15)","(26.0, 260.0, 212.6)","(2.9, 5.2, 4.945454545454545)","(17.0, 170.0, 77.30000000000001)","(41.0, 390.0, 158.0)","(1.65, 1.71, 1.6756363636363636)"
09-01-2023 09:14:06.257304,"(13.0, 36.0, 22.0)","(6.5, 12.5, 10.15)","(26.0, 260.0, 212.6)","(2.9, 5.2, 4.945454545454545)","(17.0, 170.0, 77.30000000000001)","(41.0, 390.0, 158.0)","(1.65, 1.71, 1.6756363636363636)"
09-01-2023 09:14:07.293382,"(13.0, 36.0, 22.0)","(6.5, 12.5, 10.15)","(26.0, 260.0, 212.6)","(2.9, 5.2, 4.945454545454545)","(17.0, 170.0, 77.30000000000001)","(41.0, 390.0, 158.0)","(1.65, 1.71, 1.6756363636363636)"
09-01-2023 09:14:08.379986,"(13.0, 36.0, 22.0)","(6.5, 12.5, 10.15)","(26.0, 260.0, 212.6)","(2.9, 5.2, 4.945454545454545)","(17.0, 170.0, 77.30000000000001)","(41.0, 390.0, 158.0)","(1.65, 1.71, 1.6756363636363636)"
09-01-2023 09:14:09.413070,"(13.0, 36.0, 22.0)","(6.5, 12.5, 10.15)","(26.0, 260.0, 212.6)","(2.9, 5.2, 5.105882352941177)","(17.0, 170.0, 77.30000000000001)","(41.0, 390.0, 158.0)","(1.65, 1.71, 1.6756363636363636)"
09-01-2023 09:14:10.477968,"(13.0, 34.0, 21.333333333333332)","(6.5, 12.5, 10.15)","(26.0, 260.0, 212.6)","(2.9, 5.7, 5.547058823529412)","(17.0, 170.0, 77.30000000000001)","(41.0, 390.0, 158.0)","(1.65, 1.71, 1.6756363636363636)"
09-01-2023 09:14:11.481506,"(13.0, 34.0, 21.333333333333332)","(6.5, 12.5, 10.15)","(26.0, 260.0, 212.6)","(2.9, 5.7, 5.547058823529412)","(17.0, 170.0, 77.30000000000001)","(41.0, 390.0, 158.0)","(1.65, 1.71, 1.6756363636363636)"
09-01-2023 09:14:12.485166,"(13.0, 34.0, 21.333333333333332)","(6.5, 12.5, 10.15)","(26.0, 260.0, 212.6)","(2.9, 5.7, 5.547058823529412)","(17.0, 170.0, 77.30000000000001)","(41.0, 390.0, 158.0)","(1.65, 1.71, 1.6756363636363636)"
09-01-2023 09:14:13.481234,"(13.0, 36.0, 22.0)","(6.5, 12.5, 10.15)","(26.0, 260.0, 212.6)","(2.9, 5.7, 3.71)","(17.0, 170.0, 77.30000000000001)","(41.0, 390.0, 158.0)","(1.65, 1.71, 1.6756363636363636)"
09-01-2023 09:14:14.531214,"(13.0, 34.0, 21.333333333333332)","(6.5, 12.5, 10.15)","(26.0, 260.0, 212.6)","(2.9, 4.7, 3.71)","(17.0, 170.0, 77.30000000000001)","(41.0, 390.0, 171.33333333333334)","(1.65, 1.71, 1.6756363636363636)"
09-01-2023 09:14:15.553408,"(13.0, 36.0, 22.0)","(6.5, 12.5, 10.15)","(26.0, 260.0, 212.6)","(2.9, 4.7, 3.71)","(17.0, 170.0, 77.30000000000001)","(41.0, 430.0, 171.33333333333334)","(1.65, 1.71, 1.6756363636363636)"
09-01-2023 09:14:16.517817,"(13.0, 36.0, 22.0)","(6.5, 12.5, 8.74)","(26.0, 260.0, 212.6)","(2.9, 4.7, 3.71)","(17.0, 170.0, 77.30000000000001)","(41.0, 430.0, 171.33333333333334)","(1.65, 1.71, 1.651256281407035)"
09-01-2023 09:14:17.541008,"(13.0, 36.0, 22.0)","(6.5, 12.5, 8.74)","(26.0, 260.0, 212.6)","(2.9, 4.7, 3.71)","(17.0, 170.0, 77.30000000000001)","(41.0, 430.0, 171.33333333333334)","(1.65, 1.72, 1.651256281407035)"
09-01-2023 09:14:18.597461,"(13.0, 36.0, 22.0)","(6.5, 12.5, 8.74)","(26.0, 260.0, 212.6)","(2.9, 4.7, 3.71)","(17.0, 170.0, 77.30000000000001)","(41.0, 430.0, 171.33333333333334)","(1.65, 1.72, 1.6533333333333333)"
09-01-2023 09:14:19.693965,"(13.0, 36.0, 22.0)","(6.5, 12.5, 8.74)","(26.0, 260.0, 212.6)","(2.9, 4.7, 3.755)","(17.0, 170.0, 77.30000000000001)","(41.0, 430.0, 171.33333333333334)","(1.65, 1.72, 1.6697005988023952)"
09-01-2023 09:14:20.706468,"(13.0, 36.0, 22.0)","(6.5, 12.5, 9.366666666666667)","(26.0, 260.0, 220.5)","(2.9, 4.7, 3.755)","(17.0, 170.0, 77.30000000000001)","(41.0, 430.0, 171.33333333333334)","(1.65, 1.72, 1.6697005988023952)"
09-01-2023 09:14:21.676709,"(13.0, 36.0, 22.0)","(6.5, 12.5, 9.366666666666667)","(26.0, 260.0, 220.5)","(2.9, 4.7, 3.755)","(17.0, 170.0, 77.30000000000001)","(41.0, 430.0, 171.33333333333334)","(1.65, 1.72, 1.6697005988023952)"
09-01-2023 09:14:22.734823,"(13.0, 36.0, 22.0)","(6.5, 12.5, 9.366666666666667)","(26.0, 260.0, 220.5)","(2.9, 4.7, 3.755)","(17.0, 170.0, 77.30000000000001)","(41.0, 430.0, 171.33333333333334)","(1.65, 1.72, 1.670657894736842)"
09-01-2023 09:14:23.744901,"(13.0, 36.0, 22.0)","(6.5, 12.0, 9.9)","(26.0, 260.0, 220.5)","(2.9, 4.7, 3.755)","(17.0, 170.0, 77.30000000000001)","(41.0, 430.0, 171.33333333333334)","(1.65, 1.72, 1.670657894736842)"
09-01-2023 09:14:24.796833,"(13.0, 36.0, 22.0)","(6.5, 12.0, 9.9)","(26.0, 260.0, 220.5)","(2.9, 4.6, 3.6975)","(17.0, 170.0, 77.30000000000001)","(41.0, 430.0, 171.33333333333334)","(1.65, 1.72, 1.6871052631578947)"
09-01-2023 09:14:25.775918,"(13.0, 36.0, 22.0)","(6.5, 12.0, 9.9)","(26.0, 260.0, 220.5)","(2.9, 4.6, 3.6975)","(17.0, 170.0, 77.30000000000001)","(41.0, 430.0, 171.33333333333334)","(1.65, 1.72, 1.6871052631578947)"
09-01-2023 09:14:26.720012,"(13.0, 36.0, 22.0)","(6.5, 12.0, 9.9)","(26.0, 260.0, 220.5)","(2.9, 4.6, 3.6975)","(17.0, 170.0, 77.30000000000001)","(41.0, 430.0, 171.33333333333334)","(1.65, 1.72, 1.6871052631578947)"
09-01-2023 09:14:27.758306,"(13.0, 36.0, 22.0)","(6.5, 12.0, 9.9)","(26.0, 260.0, 220.5)","(2.9, 4.6, 3.6975)","(17.0, 170.0, 77.30000000000001)","(41.0, 430.0, 171.33333333333334)","(1.65, 1.72, 1.6871052631578947)"
09-01-2023 09:14:28.830476,"(13.0, 36.0, 22.0)","(6.5, 12.0, 9.9)","(26.0, 260.0, 220.5)","(2.9, 4.3, 3.715)","(17.0, 170.0, 83.09375)","(41.0, 430.0, 171.33333333333334)","(1.65, 1.72, 1.6871052631578947)"
09-01-2023 09:14:29.932940,"(13.0, 36.0, 22.0)","(6.5, 12.0, 9.9)","(26.0, 260.0, 220.5)","(2.9, 4.3, 3.715)","(17.0, 170.0, 77.30000000000001)","(41.0, 430.0, 171.33333333333334)","(1.65, 1.72, 1.6871052631578947)"
09-01-2023 09:14:30.955463,"(13.0, 36.0, 22.0)","(6.5, 12.5, 9.366666666666667)","(26.0, 260.0, 220.5)","(2.9, 4.3, 3.715)","(17.0, 170.0, 77.30000000000001)","(41.0, 430.0, 171.33333333333334)","(1.65, 1.72, 1.6871052631578947)"
09-01-2023 09:14:32.024182,"(13.0, 36.0, 22.0)","(6.5, 12.5, 9.366666666666667)","(26.0, 260.0, 220.5)","(2.9, 4.3, 3.988)","(17.0, 170.0, 77.30000000000001)","(41.0, 430.0, 171.33333333333334)","(1.65, 1.72, 1.6871052631578947)"
09-01-2023 09:14:33.007811,"(13.0, 36.0, 22.0)","(6.5, 12.5, 9.366666666666667)","(26.0, 260.0, 220.5)","(2.9, 4.3, 3.988)","(17.0, 170.0, 77.30000000000001)","(41.0, 430.0, 171.33333333333334)","(1.65, 1.72, 1.6871052631578947)"
09-01-2023 09:14:34.083564,"(13.0, 36.0, 22.0)","(6.5, 12.5, 9.366666666666667)","(26.0, 260.0, 220.5)","(2.9, 4.3, 3.817142857142857)","(17.0, 170.0, 77.30000000000001)","(41.0, 430.0, 171.33333333333334)","(1.65, 1.72, 1.6871052631578947)"
09-01-2023 09:14:35.113961,"(13.0, 36.0, 22.0)","(6.5, 12.5, 9.366666666666667)","(26.0, 260.0, 220.5)","(2.9, 4.3, 3.8975)","(17.0, 170.0, 31.4)","(41.0, 430.0, 171.33333333333334)","(1.65, 1.72, 1.6871052631578947)"
09-01-2023 09:14:36.136896,"(13.0, 36.0, 22.0)","(6.5, 12.5, 9.366666666666667)","(26.0, 260.0, 220.5)","(2.9, 4.2, 3.71875)","(17.0, 170.0, 32.75)","(41.0, 430.0, 171.33333333333334)","(1.65, 1.72, 1.6873972602739726)"
09-01-2023 09:14:37.056925,"(13.0, 36.0, 22.0)","(6.5, 12.0, 10.2)","(26.0, 260.0, 220.5)","(2.9, 4.1, 3.70625)","(17.0, 170.0, 32.75)","(41.0, 430.0, 171.33333333333334)","(1.65, 1.72, 1.6880536912751678)"
09-01-2023 09:14:38.001402,"(13.0, 36.0, 22.0)","(6.5, 12.0, 9.149999999999999)","(26.0, 260.0, 220.5)","(2.9, 4.0, 3.685714285714286)","(17.0, 170.0, 47.27272727272727)","(41.0, 430.0, 171.33333333333334)","(1.65, 1.72, 1.6880536912751678)"
09-01-2023 09:14:39.244967,"(13.0, 36.0, 22.0)","(6.5, 12.5, 10.35)","(26.0, 260.0, 220.5)","(2.9, 4.0, 3.685714285714286)","(17.0, 170.0, 45.22727272727273)","(41.0, 430.0, 171.33333333333334)","(1.65, 1.72, 1.6880536912751678)"
09-01-2023 09:14:40.418665,"(13.0, 36.0, 22.0)","(6.5, 12.5, 10.35)","(26.0, 260.0, 220.5)","(2.9, 4.0, 3.6631578947368424)","(17.0, 170.0, 58.72727272727273)","(41.0, 430.0, 171.33333333333334)","(1.65, 1.72, 1.6880536912751678)"
09-01-2023 09:14:41.544944,"(13.0, 38.0, 22.666666666666668)","(6.5, 12.5, 11.0)","(26.0, 260.0, 220.5)","(2.9, 4.0, 3.655263157894737)","(17.0, 170.0, 56.0)","(41.0, 430.0, 171.33333333333334)","(1.65, 1.72, 1.6806611570247934)"
09-01-2023 09:14:42.692500,"(13.0, 38.0, 22.666666666666668)","(6.5, 12.5, 11.133333333333333)","(26.0, 260.0, 142.0)","(2.9, 3.95, 3.664285714285714)","(17.0, 170.0, 46.45454545454545)","(41.0, 430.0, 171.33333333333334)","(1.65, 1.72, 1.6806611570247934)"
09-01-2023 09:14:43.804404,"(13.0, 38.0, 26.5)","(6.5, 12.5, 11.2)","(26.0, 260.0, 142.0)","(2.9, 3.9, 3.664285714285714)","(17.0, 170.0, 46.45454545454545)","(41.0, 430.0, 171.33333333333334)","(1.65, 1.72, 1.6806611570247934)"
09-01-2023 09:14:44.895965,"(13.0, 38.0, 26.5)","(6.5, 12.5, 11.2)","(26.0, 260.0, 142.0)","(2.9, 3.9, 3.664285714285714)","(17.0, 170.0, 46.45454545454545)","(41.0, 430.0, 171.33333333333334)","(1.65, 1.72, 1.6806611570247934)"
09-01-2023 09:14:45.961343,"(13.0, 38.0, 26.5)","(6.5, 12.5, 11.2)","(26.0, 260.0, 142.0)","(2.9, 3.9, 3.664285714285714)","(17.0, 170.0, 46.45454545454545)","(41.0, 430.0, 171.33333333333334)","(1.65, 1.72, 1.6806611570247934)"
09-01-2023 09:14:47.074118,"(13.0, 38.0, 26.5)","(6.5, 12.5, 11.2)","(26.0, 260.0, 142.0)","(2.9, 3.9, 3.640909090909091)","(17.0, 170.0, 56.75)","(41.0, 430.0, 171.33333333333334)","(1.65, 1.72, 1.6806611570247934)"
09-01-2023 09:14:48.188038,"(13.0, 38.0, 26.5)","(6.5, 12.5, 11.2)","(26.0, 260.0, 142.0)","(2.9, 3.9, 3.640909090909091)","(17.0, 170.0, 56.75)","(41.0, 430.0, 171.33333333333334)","(1.65, 1.72, 1.680695652173913)"
09-01-2023 09:14:49.176954,"(13.0, 38.0, 26.5)","(6.5, 12.5, 11.2)","(26.0, 260.0, 142.0)","(2.9, 3.9, 3.640909090909091)","(17.0, 170.0, 38.6)","(41.0, 430.0, 171.33333333333334)","(1.65, 1.72, 1.680695652173913)"
09-01-2023 09:14:50.196537,"(13.0, 38.0, 27.25)","(6.5, 12.5, 10.95)","(26.0, 260.0, 142.5)","(2.9, 3.75, 3.61)","(17.0, 170.0, 57.2)","(41.0, 430.0, 171.33333333333334)","(1.65, 1.72, 1.680695652173913)"
09-01-2023 09:14:51.218051,"(13.0, 38.0, 28.25)","(6.5, 12.5, 11.25)","(26.0, 260.0, 145.0)","(2.9, 3.65, 3.61)","(17.0, 170.0, 57.2)","(41.0, 430.0, 171.33333333333334)","(1.65, 1.72, 1.680695652173913)"
09-01-2023 09:14:52.325233,"(13.0, 38.0, 28.25)","(6.5, 12.5, 11.25)","(26.0, 260.0, 145.0)","(2.9, 3.65, 3.61)","(17.0, 170.0, 57.2)","(41.0, 430.0, 171.33333333333334)","(1.65, 1.72, 1.680695652173913)"
09-01-2023 09:14:53.342223,"(13.0, 38.0, 28.25)","(6.5, 12.5, 11.25)","(26.0, 260.0, 145.0)","(2.9, 3.65, 3.61)","(17.0, 170.0, 57.2)","(41.0, 430.0, 171.33333333333334)","(1.65, 1.72, 1.680695652173913)"
09-01-2023 09:14:54.358825,"(13.0, 38.0, 28.25)","(6.5, 12.5, 11.25)","(26.0, 260.0, 145.0)","(2.9, 3.65, 3.61)","(17.0, 170.0, 57.2)","(41.0, 430.0, 171.33333333333334)","(1.65, 1.72, 1.680695652173913)"
09-01-2023 09:14:55.386846,"(13.0, 38.0, 28.25)","(6.5, 12.5, 11.25)","(26.0, 260.0, 145.0)","(2.9, 3.65, 3.64)","(17.0, 170.0, 71.33333333333334)","(41.0, 430.0, 171.33333333333334)","(1.65, 1.72, 1.680695652173913)"
09-01-2023 09:14:56.483079,"(13.0, 38.0, 30.333333333333336)","(6.5, 12.5, 10.75)","(26.0, 260.0, 142.0)","(2.9, 3.8, 3.64)","(17.0, 170.0, 71.33333333333334)","(41.0, 430.0, 171.33333333333334)","(1.65, 1.72, 1.680695652173913)"
09-01-2023 09:14:57.598005,"(13.0, 38.0, 30.333333333333336)","(6.5, 12.5, 10.75)","(26.0, 260.0, 142.0)","(2.9, 3.8, 3.64)","(17.0, 170.0, 71.33333333333334)","(41.0, 430.0, 171.33333333333334)","(1.65, 1.72, 1.680695652173913)"
09-01-2023 09:14:58.639179,"(13.0, 38.0, 30.333333333333336)","(6.5, 12.5, 10.75)","(26.0, 260.0, 142.0)","(2.9, 3.8, 3.64)","(17.0, 170.0, 71.33333333333334)","(41.0, 430.0, 171.33333333333334)","(1.65, 1.72, 1.680695652173913)"
09-01-2023 09:14:59.669063,"(13.0, 38.0, 30.333333333333336)","(6.5, 12.5, 10.75)","(26.0, 260.0, 142.0)","(2.9, 3.8, 3.64)","(17.0, 170.0, 71.33333333333334)","(41.0, 430.0, 171.33333333333334)","(1.65, 1.72, 1.680695652173913)"
09-01-2023 09:15:00.677209,"(13.0, 38.0, 30.333333333333336)","(6.5, 12.5, 10.75)","(26.0, 260.0, 142.0)","(2.9, 3.8, 3.64)","(17.0, 170.0, 71.33333333333334)","(41.0, 430.0, 171.33333333333334)","(1.65, 1.72, 1.6807272727272726)"
09-01-2023 09:15:01.735449,"(13.0, 38.0, 30.333333333333336)","(6.5, 12.5, 10.75)","(26.0, 260.0, 142.0)","(2.9, 3.8, 3.63)","(17.0, 170.0, 53.2)","(41.0, 430.0, 171.33333333333334)","(1.65, 1.72, 1.6807272727272726)"
09-01-2023 09:15:02.958975,"(13.0, 38.0, 27.0)","(6.5, 12.5, 10.65)","(26.0, 260.0, 220.66666666666669)","(2.9, 3.75, 3.617857142857143)","(17.0, 170.0, 115.45454545454545)","(41.0, 430.0, 171.33333333333334)","(1.65, 1.72, 1.6807272727272726)"
09-01-2023 09:15:04.103547,"(13.0, 38.0, 26.5)","(6.5, 12.5, 10.65)","(26.0, 260.0, 220.66666666666669)","(2.9, 3.85, 3.64)","(17.0, 170.0, 71.33333333333334)","(41.0, 430.0, 171.33333333333334)","(1.65, 1.72, 1.6807272727272726)"
09-01-2023 09:15:05.248060,"(13.0, 38.0, 23.333333333333332)","(6.5, 12.5, 10.75)","(26.0, 260.0, 142.0)","(2.9, 3.8, 3.64)","(17.0, 170.0, 71.33333333333334)","(41.0, 430.0, 171.33333333333334)","(1.65, 1.72, 1.6807272727272726)"
09-01-2023 09:15:06.370406,"(13.0, 38.0, 23.333333333333332)","(6.5, 12.5, 10.75)","(26.0, 260.0, 142.0)","(2.9, 3.8, 3.64)","(17.0, 170.0, 71.33333333333334)","(41.0, 430.0, 171.33333333333334)","(1.65, 1.72, 1.6807272727272726)"
09-01-2023 09:15:07.573815,"(13.0, 38.0, 23.333333333333332)","(6.5, 12.5, 10.75)","(26.0, 260.0, 142.0)","(2.9, 3.8, 3.64)","(17.0, 170.0, 71.33333333333334)","(41.0, 430.0, 171.33333333333334)","(1.65, 1.72, 1.6807272727272726)"
09-01-2023 09:15:08.805499,"(13.0, 38.0, 23.333333333333332)","(6.5, 12.5, 10.75)","(26.0, 260.0, 142.0)","(2.9, 3.8, 3.626086956521739)","(17.0, 170.0, 71.33333333333334)","(41.0, 430.0, 171.33333333333334)","(1.65, 1.72, 1.6807272727272726)"
09-01-2023 09:15:09.927720,"(13.0, 38.0, 23.333333333333332)","(6.5, 12.5, 10.75)","(26.0, 260.0, 181.66666666666666)","(2.9, 3.8, 3.619565217391304)","(17.0, 170.0, 65.5)","(41.0, 430.0, 171.33333333333334)","(1.65, 1.72, 1.6807272727272726)"
09-01-2023 09:15:11.001812,"(13.0, 38.0, 27.5)","(6.5, 12.5, 12.088888888888889)","(26.0, 260.0, 181.66666666666666)","(2.9, 3.75, 3.61875)","(17.0, 190.0, 49.42857142857143)","(41.0, 430.0, 171.33333333333334)","(1.65, 1.72, 1.6807272727272726)"
09-01-2023 09:15:12.106892,"(13.0, 38.0, 27.5)","(6.5, 12.5, 11.95)","(26.0, 260.0, 143.5)","(2.9, 3.7, 3.61875)","(17.0, 190.0, 49.42857142857143)","(41.0, 430.0, 171.33333333333334)","(1.65, 1.72, 1.6807272727272726)"
09-01-2023 09:15:13.198118,"(13.0, 38.0, 27.5)","(6.5, 12.5, 11.95)","(26.0, 260.0, 143.5)","(2.9, 3.7, 3.61875)","(17.0, 190.0, 49.42857142857143)","(41.0, 430.0, 171.33333333333334)","(1.65, 1.72, 1.6807619047619047)"
09-01-2023 09:15:14.241070,"(13.0, 38.0, 27.5)","(6.5, 12.5, 11.95)","(26.0, 260.0, 143.5)","(2.9, 3.7, 3.61875)","(17.0, 190.0, 49.42857142857143)","(41.0, 430.0, 171.33333333333334)","(1.65, 1.72, 1.6807619047619047)"
09-01-2023 09:15:15.207381,"(13.0, 38.0, 27.5)","(6.5, 12.5, 11.95)","(26.0, 260.0, 143.5)","(2.9, 3.7, 3.61875)","(17.0, 190.0, 49.42857142857143)","(41.0, 430.0, 171.33333333333334)","(1.65, 1.72, 1.6807619047619047)"
09-01-2023 09:15:16.223330,"(13.0, 38.0, 27.5)","(6.5, 12.5, 11.95)","(26.0, 260.0, 143.5)","(2.9, 3.7, 3.61875)","(17.0, 190.0, 49.42857142857143)","(41.0, 430.0, 171.33333333333334)","(1.65, 1.72, 1.6807619047619047)"
09-01-2023 09:15:17.352961,"(13.0, 38.0, 27.5)","(6.5, 12.5, 11.4)","(26.0, 260.0, 145.0)","(2.9, 3.7, 3.5428571428571427)","(17.0, 190.0, 52.0)","(41.0, 430.0, 171.33333333333334)","(1.65, 1.72, 1.6807619047619047)"
09-01-2023 09:15:18.467897,"(13.0, 38.0, 28.25)","(6.5, 12.5, 11.533333333333333)","(26.0, 260.0, 145.0)","(2.9, 3.65, 3.5428571428571427)","(17.0, 190.0, 52.0)","(41.0, 430.0, 171.33333333333334)","(1.65, 1.72, 1.6807619047619047)"
09-01-2023 09:15:19.557028,"(13.0, 38.0, 28.25)","(6.5, 12.5, 11.533333333333333)","(26.0, 260.0, 147.0)","(2.9, 3.65, 3.485294117647059)","(17.0, 190.0, 54.57142857142857)","(41.0, 430.0, 171.33333333333334)","(1.65, 1.72, 1.6807619047619047)"
09-01-2023 09:15:20.621961,"(13.0, 38.0, 26.0)","(6.5, 12.5, 11.25)","(26.0, 260.0, 147.0)","(2.9, 3.6, 3.485294117647059)","(17.0, 190.0, 54.57142857142857)","(41.0, 430.0, 171.33333333333334)","(1.65, 1.72, 1.6807619047619047)"
09-01-2023 09:15:21.744524,"(13.0, 38.0, 26.0)","(6.5, 12.5, 11.25)","(26.0, 260.0, 147.0)","(2.9, 3.6, 3.485294117647059)","(17.0, 190.0, 54.57142857142857)","(41.0, 430.0, 171.33333333333334)","(1.65, 1.72, 1.6807619047619047)"
