,Euro Beat Nz,Oursouthernstar,Mister Haywood,Voodoo Lou,London Legs,Eagle Commander,Dark Terror
11-01-2023 18:23:47.357332,"(2.5, 99999, 99990)","(3.1, 4.9, 4.3500000000000005)","(14.0, 30.0, 26.11111111111111)","(5.0, 12.0, 8.55)","(3.7, 5.8, 4.0)","(15.0, 44.0, 17.857142857142858)","(51.0, 160.0, 110.4)"
11-01-2023 18:23:48.409020,"(2.5, 99999, 99990)","(3.1, 4.9, 4.3500000000000005)","(14.0, 30.0, 26.11111111111111)","(5.0, 12.0, 8.55)","(3.7, 5.8, 4.0)","(15.0, 44.0, 17.857142857142858)","(51.0, 160.0, 110.4)"
11-01-2023 18:23:49.437261,"(2.5, 99999, 99990)","(3.1, 4.9, 4.3500000000000005)","(14.0, 30.0, 24.333333333333336)","(5.0, 12.0, 8.55)","(3.7, 5.8, 4.0)","(15.0, 44.0, 17.857142857142858)","(51.0, 160.0, 110.4)"
11-01-2023 18:23:50.485782,"(2.5, 99999, 99990)","(3.1, 4.9, 4.3500000000000005)","(14.0, 30.0, 24.333333333333336)","(5.0, 12.0, 8.55)","(3.7, 5.8, 4.0)","(15.0, 44.0, 17.857142857142858)","(51.0, 160.0, 82.5)"
11-01-2023 18:23:51.545775,"(2.5, 99999, 99990)","(3.1, 4.9, 4.3500000000000005)","(14.0, 30.0, 24.333333333333336)","(5.0, 12.0, 8.55)","(3.7, 5.8, 4.0)","(15.0, 44.0, 17.857142857142858)","(51.0, 160.0, 60.0)"
11-01-2023 18:23:52.611750,"(2.5, 99999, 99990)","(3.1, 4.9, 4.3500000000000005)","(14.0, 30.0, 24.333333333333336)","(5.0, 12.0, 8.55)","(3.7, 5.8, 4.0)","(15.0, 44.0, 17.857142857142858)","(51.0, 160.0, 60.0)"
11-01-2023 18:23:53.586548,"(2.5, 99999, 99990)","(3.1, 4.9, 4.3500000000000005)","(14.0, 30.0, 24.333333333333336)","(5.0, 12.0, 8.55)","(3.7, 5.8, 4.0)","(15.0, 44.0, 17.857142857142858)","(51.0, 160.0, 60.0)"
11-01-2023 18:23:54.517245,"(2.5, 99999, 99990)","(3.1, 4.9, 4.3500000000000005)","(14.0, 29.0, 23.666666666666664)","(5.0, 12.0, 8.55)","(3.7, 5.8, 4.0)","(15.0, 44.0, 17.857142857142858)","(51.0, 160.0, 60.0)"
11-01-2023 18:23:55.498991,"(2.5, 99999, 99990)","(3.1, 4.9, 4.3500000000000005)","(14.0, 29.0, 23.666666666666664)","(5.0, 12.0, 8.55)","(3.7, 5.8, 4.0)","(15.0, 44.0, 16.272727272727273)","(51.0, 160.0, 60.0)"
11-01-2023 18:23:56.517128,"(2.5, 99999, 99990)","(3.1, 4.9, 4.3500000000000005)","(14.0, 29.0, 23.666666666666664)","(5.0, 12.0, 8.55)","(3.7, 5.8, 4.0)","(15.0, 44.0, 16.272727272727273)","(51.0, 160.0, 60.0)"
11-01-2023 18:23:57.574668,"(2.5, 99999, 99990)","(3.1, 4.9, 4.3500000000000005)","(14.0, 29.0, 23.666666666666664)","(5.0, 12.0, 8.55)","(3.7, 5.8, 4.0)","(15.0, 44.0, 16.272727272727273)","(51.0, 160.0, 60.0)"
11-01-2023 18:23:58.648870,"(2.5, 99999, 99990)","(3.1, 4.9, 4.3500000000000005)","(14.0, 29.0, 23.666666666666664)","(5.0, 12.0, 8.55)","(3.7, 5.8, 4.0)","(15.0, 44.0, 16.272727272727273)","(51.0, 160.0, 60.0)"
11-01-2023 18:23:59.667078,"(2.5, 99999, 99990)","(3.1, 4.9, 4.3500000000000005)","(14.0, 29.0, 23.666666666666664)","(5.0, 12.0, 8.55)","(3.7, 5.8, 4.0)","(15.0, 44.0, 16.272727272727273)","(51.0, 160.0, 60.0)"
11-01-2023 18:24:00.628097,"(2.5, 99999, 99990)","(3.1, 4.9, 4.3500000000000005)","(14.0, 29.0, 23.666666666666664)","(5.0, 12.0, 8.55)","(3.7, 5.8, 4.0)","(15.0, 44.0, 16.272727272727273)","(51.0, 160.0, 60.0)"
11-01-2023 18:24:01.701246,"(2.5, 99999, 99990)","(3.1, 4.9, 4.3500000000000005)","(14.0, 29.0, 22.8)","(5.0, 12.0, 8.55)","(3.7, 5.8, 4.0)","(15.0, 44.0, 16.272727272727273)","(51.0, 160.0, 60.0)"
11-01-2023 18:24:02.791401,"(2.5, 99999, 99990)","(3.1, 4.9, 4.3500000000000005)","(14.0, 34.0, 25.799999999999997)","(5.0, 12.0, 8.55)","(3.7, 5.8, 4.0)","(15.0, 44.0, 16.272727272727273)","(51.0, 160.0, 60.0)"
11-01-2023 18:24:03.881009,"(2.5, 99999, 99990)","(3.1, 4.9, 4.3500000000000005)","(14.0, 34.0, 25.799999999999997)","(5.0, 12.0, 8.55)","(3.7, 5.8, 4.0)","(15.0, 44.0, 16.272727272727273)","(51.0, 160.0, 60.0)"
11-01-2023 18:24:04.850651,"(2.5, 99999, 99990)","(3.1, 4.9, 4.3500000000000005)","(14.0, 34.0, 25.799999999999997)","(5.0, 12.0, 8.55)","(3.7, 5.8, 4.0)","(15.0, 44.0, 16.272727272727273)","(51.0, 160.0, 60.0)"
11-01-2023 18:24:05.795833,"(2.5, 99999, 99990)","(3.1, 4.9, 4.3500000000000005)","(14.0, 32.0, 24.6)","(5.0, 12.0, 8.55)","(3.7, 5.8, 4.0)","(15.0, 44.0, 16.272727272727273)","(51.0, 160.0, 60.0)"
11-01-2023 18:24:06.827793,"(2.5, 99999, 99990)","(3.1, 4.9, 4.3500000000000005)","(14.0, 30.0, 23.4)","(5.0, 12.0, 8.55)","(3.7, 5.8, 4.0)","(15.0, 44.0, 16.272727272727273)","(51.0, 160.0, 60.0)"
11-01-2023 18:24:07.857448,"(2.5, 99999, 99990)","(3.1, 4.9, 4.3500000000000005)","(14.0, 30.0, 23.4)","(5.0, 12.0, 8.55)","(3.7, 5.8, 4.0)","(15.0, 44.0, 16.272727272727273)","(51.0, 160.0, 60.0)"
11-01-2023 18:24:08.954085,"(2.5, 99999, 99990)","(3.1, 4.9, 4.3500000000000005)","(14.0, 30.0, 23.4)","(5.0, 12.0, 8.55)","(3.7, 5.8, 4.0)","(15.0, 44.0, 16.272727272727273)","(51.0, 160.0, 60.0)"
11-01-2023 18:24:09.989769,"(2.5, 99999, 99990)","(3.1, 4.9, 4.3500000000000005)","(14.0, 30.0, 23.4)","(5.0, 12.0, 8.55)","(3.7, 5.8, 4.0)","(15.0, 44.0, 16.272727272727273)","(51.0, 160.0, 60.0)"
11-01-2023 18:24:10.964634,"(2.5, 99999, 99990)","(3.1, 4.9, 4.3500000000000005)","(14.0, 30.0, 23.4)","(5.0, 12.0, 8.55)","(3.7, 5.8, 4.0)","(15.0, 44.0, 16.272727272727273)","(51.0, 160.0, 60.0)"
11-01-2023 18:24:11.996866,"(2.5, 99999, 99990)","(3.1, 4.9, 4.3500000000000005)","(14.0, 30.0, 23.4)","(5.0, 12.0, 8.55)","(3.7, 5.8, 4.0)","(15.0, 44.0, 16.272727272727273)","(51.0, 160.0, 60.0)"
11-01-2023 18:24:13.076833,"(2.5, 99999, 99990)","(3.1, 4.9, 4.3500000000000005)","(14.0, 30.0, 23.4)","(5.0, 12.0, 8.55)","(3.7, 5.8, 4.0)","(15.0, 44.0, 16.272727272727273)","(51.0, 160.0, 60.0)"
11-01-2023 18:24:14.184551,"(2.5, 99999, 99990)","(3.1, 4.9, 4.3500000000000005)","(14.0, 30.0, 23.4)","(5.0, 12.0, 8.55)","(3.7, 5.8, 4.0)","(15.0, 44.0, 16.272727272727273)","(51.0, 160.0, 60.0)"
11-01-2023 18:24:15.509493,"(2.5, 99999, 99990)","(3.1, 4.9, 4.3500000000000005)","(14.0, 30.0, 23.4)","(5.0, 12.0, 8.55)","(3.7, 5.8, 4.0)","(15.0, 44.0, 16.272727272727273)","(51.0, 160.0, 60.0)"
11-01-2023 18:24:16.642444,"(2.5, 99999, 99990)","(3.1, 4.9, 4.3500000000000005)","(14.0, 30.0, 23.4)","(5.0, 12.0, 8.55)","(3.7, 5.8, 4.0)","(15.0, 44.0, 16.272727272727273)","(51.0, 160.0, 60.0)"
11-01-2023 18:24:17.724693,"(2.5, 99999, 99990)","(3.1, 4.9, 4.3500000000000005)","(14.0, 30.0, 23.4)","(5.0, 12.0, 8.55)","(3.7, 5.8, 4.0)","(15.0, 44.0, 16.272727272727273)","(51.0, 160.0, 60.0)"
11-01-2023 18:24:18.782753,"(2.5, 99999, 99990)","(3.1, 4.9, 4.3500000000000005)","(14.0, 29.0, 22.8)","(5.0, 12.0, 8.55)","(3.7, 5.8, 4.0)","(15.0, 44.0, 16.272727272727273)","(51.0, 160.0, 60.0)"
11-01-2023 18:24:19.888293,"(2.5, 99999, 99990)","(3.1, 4.9, 4.3500000000000005)","(14.0, 29.0, 22.8)","(5.0, 12.0, 10.114285714285714)","(3.7, 5.8, 4.0)","(15.0, 44.0, 16.272727272727273)","(51.0, 160.0, 74.28571428571428)"
11-01-2023 18:24:21.056285,"(2.5, 99999, 99990)","(3.1, 4.9, 4.3500000000000005)","(14.0, 29.0, 22.8)","(5.0, 12.0, 10.228571428571428)","(3.7, 5.8, 4.0)","(15.0, 44.0, 16.272727272727273)","(51.0, 160.0, 70.0)"
11-01-2023 18:24:22.113623,"(2.5, 99999, 99990)","(3.1, 4.9, 4.3500000000000005)","(14.0, 29.0, 22.8)","(5.0, 12.0, 10.228571428571428)","(3.7, 5.8, 4.0)","(15.0, 44.0, 16.272727272727273)","(51.0, 160.0, 70.0)"
11-01-2023 18:24:23.165915,"(2.5, 99999, 99990)","(3.1, 4.9, 4.3500000000000005)","(14.0, 29.0, 22.8)","(5.0, 12.0, 10.228571428571428)","(3.7, 5.8, 4.0)","(15.0, 44.0, 16.272727272727273)","(51.0, 160.0, 70.0)"
11-01-2023 18:24:24.118165,"(2.5, 99999, 99990)","(3.1, 4.9, 4.3500000000000005)","(14.0, 29.0, 22.8)","(5.0, 12.0, 10.228571428571428)","(3.7, 5.8, 4.0)","(15.0, 44.0, 16.272727272727273)","(51.0, 160.0, 70.0)"
11-01-2023 18:24:25.212655,"(2.5, 99999, 99990)","(3.1, 4.9, 4.3500000000000005)","(14.0, 29.0, 22.8)","(5.0, 12.0, 11.4)","(3.7, 5.8, 4.0)","(15.0, 44.0, 16.272727272727273)","(51.0, 160.0, 70.0)"
11-01-2023 18:24:26.372310,"(2.5, 99999, 99990)","(3.1, 4.9, 4.3500000000000005)","(14.0, 29.0, 22.8)","(5.0, 12.0, 11.4)","(3.7, 5.8, 4.0)","(15.0, 44.0, 16.272727272727273)","(51.0, 160.0, 70.0)"
11-01-2023 18:24:27.543180,"(2.5, 99999, 99990)","(3.1, 4.9, 4.3500000000000005)","(14.0, 29.0, 22.8)","(5.0, 12.0, 10.857142857142858)","(3.7, 5.8, 4.0)","(15.0, 44.0, 16.272727272727273)","(51.0, 160.0, 70.0)"
11-01-2023 18:24:28.797447,"(2.5, 99999, 99990)","(3.1, 4.9, 4.3500000000000005)","(14.0, 29.0, 22.8)","(5.0, 12.0, 8.083333333333334)","(3.7, 5.8, 4.0)","(15.0, 44.0, 16.272727272727273)","(51.0, 160.0, 70.0)"
11-01-2023 18:24:29.892591,"(2.5, 99999, 99990)","(3.1, 4.9, 4.3500000000000005)","(14.0, 29.0, 22.8)","(5.0, 8.8, 10.857142857142858)","(3.7, 5.8, 4.0)","(15.0, 44.0, 16.272727272727273)","(51.0, 160.0, 61.81818181818181)"
11-01-2023 18:24:31.058215,"(2.5, 99999, 99990)","(3.1, 4.9, 4.3500000000000005)","(14.0, 29.0, 22.8)","(5.0, 12.0, 10.8)","(3.7, 5.8, 4.0)","(15.0, 44.0, 16.272727272727273)","(51.0, 160.0, 61.81818181818181)"
11-01-2023 18:24:32.188154,"(2.5, 99999, 99990)","(3.1, 4.9, 4.3500000000000005)","(14.0, 29.0, 22.8)","(5.0, 12.0, 7.890909090909091)","(3.7, 5.8, 4.0)","(15.0, 44.0, 16.272727272727273)","(51.0, 160.0, 61.81818181818181)"
11-01-2023 18:24:33.226114,"(2.5, 99999, 99990)","(3.1, 4.9, 4.3500000000000005)","(14.0, 29.0, 22.8)","(5.0, 8.4, 11.4)","(3.7, 5.8, 4.0)","(15.0, 44.0, 16.272727272727273)","(51.0, 160.0, 61.81818181818181)"
11-01-2023 18:24:34.293016,"(2.5, 99999, 99990)","(3.1, 4.9, 4.3500000000000005)","(14.0, 29.0, 22.8)","(5.0, 12.0, 11.4)","(3.7, 5.8, 4.0)","(15.0, 44.0, 16.272727272727273)","(51.0, 160.0, 61.81818181818181)"
11-01-2023 18:24:35.406754,"(2.5, 99999, 99990)","(3.1, 4.9, 4.3500000000000005)","(14.0, 29.0, 22.8)","(5.0, 7.6, 6.08125)","(3.7, 5.8, 4.0)","(15.0, 44.0, 16.272727272727273)","(51.0, 160.0, 61.81818181818181)"
11-01-2023 18:24:36.519836,"(2.5, 99999, 99990)","(3.1, 4.9, 4.3500000000000005)","(14.0, 29.0, 22.8)","(5.0, 7.6, 10.228571428571428)","(3.7, 5.8, 4.0)","(15.0, 44.0, 16.272727272727273)","(51.0, 160.0, 61.81818181818181)"
11-01-2023 18:24:37.488363,"(2.5, 99999, 99990)","(3.1, 4.9, 4.3500000000000005)","(14.0, 29.0, 22.8)","(5.0, 12.0, 10.228571428571428)","(3.7, 5.8, 4.0)","(15.0, 44.0, 16.272727272727273)","(51.0, 160.0, 61.81818181818181)"
11-01-2023 18:24:38.488865,"(2.5, 99999, 99990)","(3.1, 4.9, 4.3500000000000005)","(14.0, 29.0, 22.8)","(5.0, 7.2, 6.800000000000001)","(3.7, 5.8, 4.0)","(15.0, 44.0, 16.272727272727273)","(51.0, 160.0, 61.81818181818181)"
11-01-2023 18:24:39.622894,"(2.5, 99999, 99990)","(3.1, 4.9, 4.3500000000000005)","(14.0, 29.0, 22.8)","(5.0, 7.2, 6.800000000000001)","(3.7, 5.8, 4.0)","(15.0, 44.0, 16.272727272727273)","(51.0, 160.0, 61.81818181818181)"
11-01-2023 18:24:40.779992,"(2.5, 99999, 99990)","(3.1, 4.9, 4.3500000000000005)","(14.0, 29.0, 22.8)","(5.0, 7.2, 11.626666666666667)","(3.7, 5.8, 4.0)","(15.0, 44.0, 16.272727272727273)","(51.0, 160.0, 61.81818181818181)"
11-01-2023 18:24:41.895141,"(2.5, 99999, 99990)","(3.1, 4.9, 4.3500000000000005)","(14.0, 29.0, 23.0)","(5.0, 12.0, 7.066666666666667)","(3.7, 5.8, 4.0)","(15.0, 44.0, 16.272727272727273)","(51.0, 160.0, 61.81818181818181)"
11-01-2023 18:24:42.921849,"(2.5, 99999, 99990)","(3.1, 4.9, 4.3500000000000005)","(14.0, 29.0, 23.0)","(5.0, 7.4, 6.8)","(3.7, 5.8, 4.0)","(15.0, 44.0, 16.272727272727273)","(51.0, 160.0, 61.81818181818181)"
11-01-2023 18:24:43.927553,"(2.5, 99999, 99990)","(3.1, 4.9, 4.3500000000000005)","(14.0, 29.0, 23.0)","(5.0, 7.0, 6.8)","(3.7, 5.8, 4.0)","(15.0, 44.0, 16.272727272727273)","(51.0, 160.0, 61.81818181818181)"
11-01-2023 18:24:44.935926,"(2.5, 99999, 99990)","(3.1, 4.9, 4.3500000000000005)","(14.0, 29.0, 23.0)","(5.0, 7.0, 6.8)","(3.7, 5.8, 4.0)","(15.0, 44.0, 16.272727272727273)","(51.0, 160.0, 61.81818181818181)"
11-01-2023 18:24:46.005967,"(2.5, 99999, 99990)","(3.1, 4.9, 4.3500000000000005)","(14.0, 29.0, 23.0)","(5.0, 7.0, 9.76)","(3.7, 5.8, 4.466666666666667)","(15.0, 44.0, 16.272727272727273)","(51.0, 160.0, 61.81818181818181)"
11-01-2023 18:24:47.083113,"(2.5, 99999, 99990)","(3.1, 4.9, 4.3500000000000005)","(14.0, 29.0, 23.0)","(5.0, 12.0, 9.84)","(3.7, 5.8, 4.466666666666667)","(15.0, 44.0, 16.272727272727273)","(51.0, 160.0, 61.81818181818181)"
11-01-2023 18:24:48.171714,"(2.5, 99999, 99990)","(3.1, 4.9, 4.3500000000000005)","(14.0, 29.0, 23.0)","(5.0, 12.0, 10.7)","(3.7, 5.8, 4.466666666666667)","(15.0, 44.0, 16.272727272727273)","(51.0, 160.0, 61.81818181818181)"
11-01-2023 18:24:49.149896,"(2.5, 99999, 99990)","(3.1, 4.9, 4.3500000000000005)","(14.0, 29.0, 23.0)","(5.0, 12.0, 10.7)","(3.7, 5.8, 4.466666666666667)","(15.0, 44.0, 16.272727272727273)","(51.0, 160.0, 61.81818181818181)"
11-01-2023 18:24:50.253745,"(2.5, 99999, 99990)","(3.1, 4.9, 4.3500000000000005)","(14.0, 29.0, 23.0)","(5.0, 12.0, 10.7)","(3.7, 5.8, 4.466666666666667)","(15.0, 44.0, 16.272727272727273)","(51.0, 160.0, 61.81818181818181)"
11-01-2023 18:24:51.272393,"(2.5, 99999, 99990)","(3.1, 4.9, 4.3500000000000005)","(14.0, 29.0, 23.0)","(5.0, 12.0, 7.04)","(3.7, 5.8, 4.0)","(15.0, 44.0, 16.272727272727273)","(51.0, 160.0, 84.14285714285714)"
11-01-2023 18:24:52.396872,"(2.5, 99999, 99990)","(3.1, 4.9, 4.3500000000000005)","(14.0, 29.0, 23.0)","(5.0, 7.6, 10.7)","(3.7, 5.8, 4.0)","(15.0, 44.0, 16.272727272727273)","(51.0, 160.0, 55.6)"
11-01-2023 18:24:53.585850,"(2.5, 99999, 99990)","(3.1, 4.9, 4.3500000000000005)","(14.0, 29.0, 23.0)","(5.0, 12.0, 7.999999999999999)","(3.7, 5.8, 4.0)","(15.0, 44.0, 16.272727272727273)","(51.0, 160.0, 55.6)"
11-01-2023 18:24:54.688412,"(2.5, 99999, 99990)","(3.1, 4.9, 4.3500000000000005)","(14.0, 29.0, 23.0)","(5.0, 8.2, 7.999999999999999)","(3.7, 5.8, 4.0)","(15.0, 44.0, 16.272727272727273)","(51.0, 160.0, 55.6)"
11-01-2023 18:24:55.791775,"(2.5, 99999, 99990)","(3.1, 4.9, 4.3500000000000005)","(14.0, 29.0, 23.0)","(5.0, 7.2, 6.92)","(3.7, 5.8, 4.0)","(15.0, 44.0, 16.272727272727273)","(51.0, 160.0, 55.6)"
11-01-2023 18:24:56.706497,"(2.5, 99999, 99990)","(3.1, 4.9, 4.3500000000000005)","(14.0, 29.0, 23.0)","(5.0, 7.2, 6.92)","(3.7, 5.8, 4.0)","(15.0, 44.0, 16.272727272727273)","(51.0, 160.0, 55.6)"
11-01-2023 18:24:57.768601,"(2.5, 99999, 99990)","(3.1, 4.9, 4.3500000000000005)","(14.0, 29.0, 23.0)","(5.0, 7.2, 6.92)","(3.7, 5.8, 4.0)","(15.0, 44.0, 16.272727272727273)","(51.0, 160.0, 55.6)"
11-01-2023 18:24:58.905065,"(2.5, 99999, 99990)","(3.1, 4.9, 4.3500000000000005)","(14.0, 29.0, 23.0)","(5.0, 7.2, 6.818181818181818)","(3.7, 5.8, 4.0)","(15.0, 44.0, 16.272727272727273)","(51.0, 160.0, 55.6)"
11-01-2023 18:24:59.986197,"(2.5, 99999, 99990)","(3.1, 4.9, 4.3500000000000005)","(14.0, 29.0, 23.0)","(5.0, 7.2, 10.92)","(3.7, 5.8, 4.0)","(15.0, 44.0, 16.272727272727273)","(51.0, 160.0, 55.6)"
11-01-2023 18:25:01.058115,"(2.5, 99999, 99990)","(3.1, 4.9, 4.3500000000000005)","(14.0, 29.0, 23.0)","(5.0, 12.0, 6.883333333333333)","(3.7, 5.8, 4.0)","(15.0, 44.0, 16.272727272727273)","(51.0, 160.0, 55.6)"
11-01-2023 18:25:02.144625,"(2.5, 99999, 99990)","(3.1, 4.9, 4.3500000000000005)","(14.0, 29.0, 22.6)","(5.0, 7.0, 6.883333333333333)","(3.7, 5.8, 3.8666666666666667)","(15.0, 44.0, 24.0)","(51.0, 160.0, 55.6)"
11-01-2023 18:25:03.216569,"(2.5, 99999, 99990)","(3.1, 4.9, 4.42)","(14.0, 29.0, 22.6)","(5.0, 7.0, 7.25)","(3.7, 4.2, 4.0)","(15.0, 44.0, 25.25)","(51.0, 160.0, 55.6)"
11-01-2023 18:25:04.358687,"(2.5, 99999, 99990)","(3.1, 4.9, 4.42)","(14.0, 29.0, 22.6)","(5.0, 8.0, 7.05)","(3.7, 5.8, 4.0)","(15.0, 44.0, 25.25)","(51.0, 160.0, 55.6)"
11-01-2023 18:25:05.529715,"(2.5, 99999, 99990)","(3.1, 4.9, 4.612500000000001)","(14.0, 29.0, 22.6)","(5.0, 7.4, 7.05)","(3.7, 5.8, 4.0)","(15.0, 44.0, 25.25)","(51.0, 160.0, 55.6)"
11-01-2023 18:25:06.720585,"(2.5, 99999, 99990)","(3.1, 4.9, 4.612500000000001)","(14.0, 29.0, 22.6)","(5.0, 7.4, 6.84)","(3.7, 5.8, 4.18)","(15.0, 44.0, 25.25)","(51.0, 160.0, 55.6)"
11-01-2023 18:25:07.849076,"(2.5, 99999, 99990)","(3.1, 4.9, 4.612500000000001)","(14.0, 29.0, 22.6)","(5.0, 7.0, 6.870588235294117)","(3.7, 5.7, 4.18)","(15.0, 44.0, 25.25)","(51.0, 160.0, 55.6)"
11-01-2023 18:25:08.945204,"(2.5, 99999, 99990)","(3.1, 4.9, 4.612500000000001)","(14.0, 29.0, 22.6)","(5.0, 7.2, 6.870588235294117)","(3.7, 5.7, 4.3999999999999995)","(15.0, 44.0, 25.25)","(51.0, 160.0, 55.6)"
11-01-2023 18:25:09.967260,"(2.5, 99999, 99990)","(3.1, 4.9, 4.612500000000001)","(14.0, 29.0, 22.6)","(5.0, 7.2, 6.870588235294117)","(3.7, 5.6, 4.3999999999999995)","(15.0, 44.0, 25.25)","(51.0, 160.0, 55.6)"
11-01-2023 18:25:10.949158,"(2.5, 99999, 99990)","(3.1, 4.9, 4.612500000000001)","(14.0, 29.0, 22.6)","(5.0, 7.2, 7.1)","(3.7, 5.6, 4.3999999999999995)","(15.0, 44.0, 25.25)","(51.0, 160.0, 55.6)"
11-01-2023 18:25:11.944207,"(2.5, 99999, 99990)","(3.1, 4.9, 4.612500000000001)","(14.0, 29.0, 22.6)","(5.0, 7.2, 7.08)","(3.7, 5.6, 4.3999999999999995)","(15.0, 44.0, 25.25)","(51.0, 160.0, 55.6)"
11-01-2023 18:25:13.002963,"(2.5, 99999, 99990)","(3.1, 4.9, 4.612500000000001)","(14.0, 29.0, 22.6)","(5.0, 8.0, 7.7)","(3.7, 5.6, 4.3999999999999995)","(15.0, 44.0, 25.25)","(51.0, 160.0, 55.6)"
11-01-2023 18:25:14.074093,"(2.5, 99999, 99990)","(3.1, 4.9, 4.612500000000001)","(14.0, 29.0, 22.6)","(5.0, 8.0, 7.7)","(3.7, 5.6, 4.3999999999999995)","(15.0, 44.0, 25.25)","(51.0, 160.0, 55.6)"
11-01-2023 18:25:15.101048,"(2.5, 99999, 99990)","(3.1, 4.9, 4.612500000000001)","(14.0, 29.0, 22.6)","(5.0, 11.5, 7.485714285714286)","(3.7, 5.6, 4.3999999999999995)","(15.0, 44.0, 25.25)","(51.0, 160.0, 55.6)"
11-01-2023 18:25:16.110486,"(2.5, 99999, 99990)","(3.1, 4.9, 4.612500000000001)","(14.0, 29.0, 22.6)","(5.0, 7.6, 7.485714285714286)","(3.7, 5.6, 4.3999999999999995)","(15.0, 44.0, 25.25)","(51.0, 160.0, 55.6)"
11-01-2023 18:25:17.187279,"(2.5, 99999, 99990)","(3.1, 4.9, 4.612500000000001)","(14.0, 29.0, 22.6)","(5.0, 7.2, 6.706666666666666)","(3.7, 5.6, 4.3999999999999995)","(15.0, 44.0, 25.25)","(51.0, 160.0, 55.6)"
11-01-2023 18:25:18.337086,"(2.5, 99999, 99990)","(3.1, 4.9, 4.612500000000001)","(14.0, 29.0, 22.6)","(5.0, 6.8, 6.714285714285714)","(3.7, 5.6, 4.3999999999999995)","(15.0, 44.0, 25.25)","(51.0, 160.0, 55.6)"
11-01-2023 18:25:19.454786,"(2.5, 99999, 99990)","(3.1, 4.9, 4.612500000000001)","(14.0, 29.0, 22.6)","(5.0, 6.8, 6.714285714285714)","(3.7, 5.6, 4.3999999999999995)","(15.0, 44.0, 25.25)","(51.0, 160.0, 55.6)"
11-01-2023 18:25:20.567279,"(2.5, 99999, 99990)","(3.1, 4.9, 4.612500000000001)","(14.0, 29.0, 22.6)","(5.0, 6.8, 6.723076923076923)","(3.7, 5.6, 4.3999999999999995)","(15.0, 44.0, 25.25)","(51.0, 160.0, 55.6)"
11-01-2023 18:25:21.749960,"(2.5, 99999, 99990)","(3.1, 4.9, 4.612500000000001)","(14.0, 29.0, 22.6)","(5.0, 6.8, 6.723076923076923)","(3.7, 5.6, 4.3999999999999995)","(15.0, 44.0, 25.25)","(51.0, 160.0, 55.6)"
11-01-2023 18:25:22.795169,"(2.5, 99999, 99990)","(3.1, 4.9, 4.612500000000001)","(14.0, 29.0, 22.6)","(5.0, 6.8, 6.723076923076923)","(3.7, 5.6, 4.3999999999999995)","(15.0, 44.0, 25.25)","(51.0, 160.0, 55.6)"
11-01-2023 18:25:23.868859,"(2.5, 99999, 99990)","(3.1, 4.9, 4.612500000000001)","(14.0, 29.0, 22.6)","(5.0, 6.8, 6.76)","(3.7, 5.6, 4.3999999999999995)","(15.0, 44.0, 28.473684210526315)","(51.0, 160.0, 79.0)"
11-01-2023 18:25:24.965312,"(2.5, 99999, 99990)","(3.1, 4.9, 4.612500000000001)","(14.0, 29.0, 22.6)","(5.0, 6.8, 6.76)","(3.7, 5.6, 4.433333333333334)","(15.0, 44.0, 28.473684210526315)","(51.0, 160.0, 58.54545454545455)"
11-01-2023 18:25:26.120894,"(2.5, 99999, 99990)","(3.1, 4.9, 4.612500000000001)","(14.0, 29.0, 22.6)","(5.0, 6.8, 6.76)","(3.7, 5.6, 4.92)","(15.0, 44.0, 28.473684210526315)","(51.0, 160.0, 58.54545454545455)"
11-01-2023 18:25:27.280375,"(2.5, 99999, 99990)","(3.1, 4.9, 4.612500000000001)","(14.0, 29.0, 22.6)","(5.0, 6.8, 6.76)","(3.7, 5.6, 5.346153846153846)","(15.0, 44.0, 28.473684210526315)","(51.0, 160.0, 58.54545454545455)"
11-01-2023 18:25:28.375172,"(2.5, 99999, 99990)","(3.1, 4.9, 4.612500000000001)","(14.0, 29.0, 22.6)","(5.0, 6.8, 6.76)","(3.7, 5.6, 5.199999999999999)","(15.0, 44.0, 28.473684210526315)","(51.0, 160.0, 58.54545454545455)"
11-01-2023 18:25:29.344169,"(2.5, 99999, 99990)","(3.1, 4.9, 4.612500000000001)","(14.0, 29.0, 22.6)","(5.0, 6.8, 6.76)","(3.7, 5.6, 4.327272727272727)","(15.0, 44.0, 28.473684210526315)","(51.0, 160.0, 58.54545454545455)"
11-01-2023 18:25:30.506466,"(2.5, 99999, 99990)","(3.1, 4.9, 4.625)","(14.0, 29.0, 22.6)","(5.0, 6.8, 6.76)","(3.7, 4.6, 4.327272727272727)","(15.0, 44.0, 37.0)","(51.0, 160.0, 58.54545454545455)"
11-01-2023 18:25:31.713642,"(2.5, 99999, 99990)","(3.1, 4.9, 4.612500000000001)","(14.0, 29.0, 22.6)","(5.0, 6.8, 6.76)","(3.7, 4.6, 4.1625)","(15.0, 42.0, 35.36363636363637)","(51.0, 160.0, 58.54545454545455)"
11-01-2023 18:25:33.076859,"(2.5, 99999, 99990)","(3.1, 4.9, 4.42)","(14.0, 29.0, 22.6)","(5.0, 6.8, 6.76)","(3.7, 4.6, 4.18125)","(15.0, 40.0, 35.36363636363637)","(51.0, 160.0, 93.0)"
