,Joyous Sensation,Princess Warrior,Bush Tiger,High Action,Trojan Package,Joey Mac,Coco Lilly,Fly Havoc
10-01-2023 15:23:06.168140,"(7.5, 10.0, 9.985714285714286)","(101.0, 390.0, 370.0)","(10.0, 14.5, 14.38888888888889)","(3.9, 4.5, 4.41)","(1.9, 2.18, 2.1538419618528613)","(20.0, 32.0, 31.096774193548388)","(14.0, 20.0, 19.181818181818183)","(12.0, 19.5, 18.66)"
10-01-2023 15:23:07.277599,"(7.5, 10.5, 9.866666666666667)","(101.0, 390.0, 370.0)","(10.0, 14.5, 14.25)","(3.9, 4.5, 4.425000000000001)","(1.9, 2.18, 2.152777777777778)","(20.0, 32.0, 31.096774193548388)","(14.0, 20.0, 19.181818181818183)","(12.0, 19.5, 18.532258064516128)"
10-01-2023 15:23:08.375922,"(7.5, 10.5, 9.866666666666667)","(101.0, 390.0, 370.0)","(10.0, 14.5, 14.25)","(3.9, 4.5, 4.434146341463415)","(1.9, 2.18, 2.1604)","(20.0, 32.0, 31.096774193548388)","(14.0, 20.0, 19.181818181818183)","(12.0, 19.5, 18.3)"
10-01-2023 15:23:09.430393,"(7.5, 10.5, 9.866666666666667)","(101.0, 390.0, 310.0)","(10.0, 14.5, 14.3)","(3.9, 4.5, 4.434146341463415)","(1.9, 2.18, 2.1560237388724035)","(20.0, 32.0, 31.096774193548388)","(14.0, 20.0, 19.181818181818183)","(12.0, 19.0, 18.5625)"
10-01-2023 15:23:10.525043,"(7.5, 10.5, 10.070967741935485)","(101.0, 390.0, 310.0)","(10.0, 14.5, 14.25)","(3.9, 4.5, 4.421621621621622)","(1.9, 2.18, 2.1604830917874396)","(20.0, 32.0, 31.2)","(14.0, 20.0, 19.25)","(12.0, 19.0, 18.5625)"
10-01-2023 15:23:11.689187,"(7.5, 10.5, 10.15)","(101.0, 390.0, 310.0)","(10.0, 14.5, 14.25)","(3.9, 4.5, 4.430952380952381)","(1.9, 2.18, 2.1604694835680753)","(20.0, 32.0, 31.272727272727273)","(14.0, 20.0, 19.25)","(12.0, 19.0, 18.529411764705884)"
10-01-2023 15:23:12.848135,"(7.5, 10.5, 10.096969696969698)","(101.0, 390.0, 310.0)","(10.0, 14.5, 14.25)","(3.9, 4.5, 4.433333333333334)","(1.9, 2.18, 2.1604830917874396)","(20.0, 32.0, 31.272727272727273)","(14.0, 20.0, 19.125)","(12.0, 19.0, 18.428571428571427)"
10-01-2023 15:23:13.985618,"(7.5, 10.5, 9.945833333333335)","(101.0, 390.0, 310.0)","(10.0, 14.5, 14.25)","(3.9, 4.5, 4.423529411764706)","(1.9, 2.18, 2.1605649717514126)","(20.0, 32.0, 31.272727272727273)","(14.0, 20.0, 18.894736842105264)","(12.0, 18.5, 18.416666666666668)"
10-01-2023 15:23:15.079806,"(7.5, 10.5, 9.945833333333335)","(101.0, 390.0, 310.0)","(10.0, 14.5, 14.4375)","(3.9, 4.5, 4.423529411764706)","(1.9, 2.18, 2.1605649717514126)","(20.0, 32.0, 31.35483870967742)","(14.0, 20.0, 18.894736842105264)","(12.0, 18.5, 18.416666666666668)"
10-01-2023 15:23:16.152106,"(7.5, 10.5, 10.033333333333333)","(101.0, 390.0, 310.0)","(10.0, 14.5, 14.277777777777779)","(3.9, 4.5, 4.431707317073171)","(1.9, 2.18, 2.1601086956521742)","(20.0, 32.0, 31.35483870967742)","(14.0, 20.0, 18.894736842105264)","(12.0, 18.5, 18.39189189189189)"
10-01-2023 15:23:17.249783,"(7.5, 10.5, 10.18888888888889)","(101.0, 390.0, 336.6666666666667)","(10.0, 14.5, 14.277777777777779)","(3.9, 4.5, 4.431707317073171)","(1.9, 2.18, 2.1601086956521742)","(20.0, 32.0, 31.35483870967742)","(14.0, 20.0, 18.894736842105264)","(12.0, 19.0, 18.39189189189189)"
10-01-2023 15:23:18.370030,"(7.5, 10.5, 10.15)","(101.0, 390.0, 315.0)","(10.0, 14.5, 14.277777777777779)","(3.9, 4.5, 4.4228571428571435)","(1.9, 2.18, 2.160112359550562)","(20.0, 32.0, 31.35483870967742)","(14.0, 20.0, 18.894736842105264)","(12.0, 19.0, 18.564516129032256)"
10-01-2023 15:23:19.439888,"(7.5, 10.5, 10.119047619047619)","(101.0, 390.0, 315.0)","(10.0, 14.5, 14.39655172413793)","(3.9, 4.5, 4.420512820512821)","(1.9, 2.18, 2.1606486486486487)","(20.0, 32.0, 31.35483870967742)","(14.0, 20.0, 18.894736842105264)","(12.0, 19.0, 18.333333333333332)"
10-01-2023 15:23:20.451029,"(7.5, 10.5, 10.119047619047619)","(101.0, 480.0, 360.0)","(10.0, 14.5, 14.46551724137931)","(3.9, 4.5, 4.41388888888889)","(1.9, 2.18, 2.160628272251309)","(20.0, 32.0, 31.35483870967742)","(14.0, 20.0, 18.894736842105264)","(12.0, 19.0, 18.235294117647058)"
10-01-2023 15:23:21.436492,"(7.5, 10.5, 10.119047619047619)","(101.0, 480.0, 360.0)","(10.0, 14.5, 14.46551724137931)","(3.9, 4.5, 4.424390243902439)","(1.9, 2.18, 2.160628272251309)","(20.0, 32.0, 31.35483870967742)","(14.0, 20.0, 18.894736842105264)","(12.0, 19.0, 18.235294117647058)"
10-01-2023 15:23:22.467335,"(7.5, 10.5, 10.119047619047619)","(101.0, 480.0, 365.0)","(10.0, 14.5, 14.461538461538462)","(3.9, 4.5, 4.435714285714286)","(1.9, 2.18, 2.160427807486631)","(20.0, 32.0, 31.35483870967742)","(14.0, 20.0, 18.894736842105264)","(12.0, 19.0, 18.444444444444443)"
10-01-2023 15:23:23.484033,"(7.5, 10.5, 10.232142857142858)","(101.0, 480.0, 365.0)","(10.0, 14.5, 14.461538461538462)","(3.9, 4.5, 4.435714285714286)","(1.9, 2.18, 2.160427807486631)","(20.0, 32.0, 31.48148148148148)","(14.0, 20.0, 18.894736842105264)","(12.0, 18.5, 18.444444444444443)"
10-01-2023 15:23:24.584355,"(7.5, 10.5, 10.232142857142858)","(101.0, 480.0, 403.33333333333337)","(10.0, 14.5, 14.461538461538462)","(3.9, 4.5, 4.424390243902439)","(1.9, 2.18, 2.1605000000000003)","(20.0, 32.0, 31.48148148148148)","(14.0, 20.0, 18.894736842105264)","(12.0, 18.5, 18.452380952380953)"
10-01-2023 15:23:25.635458,"(7.5, 10.5, 10.159090909090908)","(101.0, 490.0, 330.0)","(10.0, 14.5, 14.461538461538462)","(3.9, 4.5, 4.458)","(1.9, 2.18, 2.1235650623885918)","(20.0, 32.0, 32.857142857142854)","(14.0, 20.0, 18.894736842105264)","(12.0, 18.5, 18.433333333333334)"
10-01-2023 15:23:26.628589,"(7.5, 10.5, 10.022727272727273)","(101.0, 490.0, 298.0)","(10.0, 14.5, 14.461538461538462)","(3.9, 4.5, 4.458)","(1.9, 2.16, 2.1375)","(20.0, 34.0, 33.578947368421055)","(14.0, 20.0, 18.894736842105264)","(12.0, 18.5, 18.428571428571427)"
10-01-2023 15:23:27.713665,"(7.5, 10.5, 10.13793103448276)","(101.0, 480.0, 365.0)","(10.0, 14.5, 14.461538461538462)","(3.9, 4.5, 4.446031746031746)","(1.9, 2.14, 2.1361538461538463)","(20.0, 34.0, 35.6)","(14.0, 20.0, 18.894736842105264)","(12.0, 18.5, 18.428571428571427)"
10-01-2023 15:23:28.721486,"(7.5, 10.5, 10.13793103448276)","(101.0, 480.0, 365.0)","(10.0, 14.5, 14.456521739130435)","(3.9, 4.5, 4.424074074074074)","(1.9, 2.14, 2.1345454545454547)","(20.0, 38.0, 35.375)","(14.0, 20.0, 18.894736842105264)","(12.0, 18.5, 18.46)"
10-01-2023 15:23:29.884781,"(7.5, 10.5, 10.242105263157894)","(101.0, 390.0, 320.0)","(10.0, 14.5, 14.456521739130435)","(3.9, 4.5, 4.437096774193549)","(1.9, 2.14, 2.1347368421052635)","(20.0, 38.0, 36.193548387096776)","(14.0, 20.0, 18.894736842105264)","(12.0, 18.5, 18.318181818181817)"
10-01-2023 15:23:31.078305,"(7.5, 10.5, 10.211764705882354)","(101.0, 390.0, 320.0)","(10.0, 14.5, 14.444444444444445)","(3.9, 4.5, 4.447297297297298)","(1.9, 2.14, 2.1363636363636367)","(20.0, 38.0, 36.266666666666666)","(14.0, 20.0, 18.894736842105264)","(12.0, 19.0, 18.318181818181817)"
10-01-2023 15:23:32.207984,"(7.5, 10.0, 9.88888888888889)","(101.0, 390.0, 320.0)","(10.0, 14.5, 14.444444444444445)","(3.9, 4.5, 4.447297297297298)","(1.9, 2.14, 2.1346391752577323)","(20.0, 38.0, 36.266666666666666)","(14.0, 20.0, 18.894736842105264)","(12.0, 19.0, 18.41304347826087)"
10-01-2023 15:23:33.361092,"(7.5, 10.0, 9.774358974358973)","(101.0, 390.0, 325.0)","(10.0, 14.0, 13.903846153846153)","(3.9, 4.5, 4.45625)","(1.9, 2.14, 2.139130434782609)","(21.0, 38.0, 36.266666666666666)","(14.0, 20.0, 19.025)","(12.0, 19.0, 18.41304347826087)"
10-01-2023 15:23:34.513145,"(7.5, 10.0, 9.795555555555556)","(101.0, 390.0, 325.0)","(10.0, 14.0, 13.9)","(3.9, 4.5, 4.45625)","(1.9, 2.14, 2.1246043165467627)","(21.0, 38.0, 36.3448275862069)","(14.0, 20.0, 19.7)","(12.0, 19.0, 18.224137931034484)"
10-01-2023 15:23:35.772537,"(7.5, 10.0, 9.733333333333333)","(101.0, 390.0, 320.0)","(10.0, 14.0, 13.891304347826086)","(3.9, 4.5, 4.457627118644068)","(1.9, 2.16, 2.1245000000000003)","(21.0, 38.0, 36.3448275862069)","(14.0, 20.0, 19.2)","(12.0, 19.0, 18.7)"
10-01-2023 15:23:36.985151,"(7.5, 10.0, 9.752380952380951)","(101.0, 390.0, 320.0)","(10.0, 14.0, 13.891304347826086)","(3.9, 4.5, 4.456896551724138)","(1.9, 2.16, 2.1252539404553414)","(21.0, 38.0, 36.3448275862069)","(14.0, 20.0, 19.625)","(12.0, 19.0, 18.884615384615383)"
10-01-2023 15:23:38.150427,"(7.5, 10.0, 9.742222222222223)","(101.0, 390.0, 320.0)","(10.0, 14.0, 14.357142857142858)","(3.9, 4.5, 4.456896551724138)","(1.9, 2.16, 2.126204379562044)","(21.0, 38.0, 28.141414141414142)","(14.0, 20.0, 19.625)","(12.0, 19.5, 19.142857142857142)"
10-01-2023 15:23:39.180204,"(7.5, 10.0, 9.80377358490566)","(101.0, 390.0, 320.0)","(10.0, 14.5, 14.428571428571429)","(3.9, 4.5, 4.456896551724138)","(1.9, 2.16, 2.126273062730627)","(21.0, 29.0, 28.120481927710845)","(14.0, 20.0, 19.653846153846153)","(12.0, 20.0, 19.055555555555557)"
10-01-2023 15:23:40.185629,"(7.5, 10.0, 9.718918918918918)","(101.0, 390.0, 320.0)","(10.0, 15.0, 14.28)","(3.9, 4.5, 4.441860465116279)","(1.9, 2.16, 2.126022304832714)","(21.0, 29.0, 28.133333333333333)","(14.0, 20.0, 19.333333333333332)","(12.0, 19.5, 19.2)"
10-01-2023 15:23:41.174571,"(7.5, 10.0, 9.736363636363636)","(101.0, 390.0, 320.0)","(10.0, 15.0, 14.28)","(3.9, 4.5, 4.433333333333334)","(1.9, 2.16, 2.1252007648183557)","(21.0, 29.0, 29.977272727272727)","(14.0, 20.0, 19.7)","(12.0, 19.5, 19.25)"
10-01-2023 15:23:42.391586,"(7.5, 10.0, 9.753191489361702)","(101.0, 390.0, 320.0)","(10.0, 15.0, 14.357142857142858)","(3.9, 4.5, 4.395121951219512)","(1.9, 2.16, 2.1248)","(21.0, 30.0, 30.736842105263158)","(14.0, 20.0, 19.4)","(12.0, 19.5, 19.454545454545453)"
10-01-2023 15:23:43.426859,"(7.5, 10.0, 9.779591836734694)","(101.0, 390.0, 320.0)","(10.0, 15.0, 14.357142857142858)","(3.9, 4.5, 4.398823529411764)","(1.9, 2.16, 2.1248)","(21.0, 32.0, 30.857142857142858)","(14.0, 20.0, 19.4)","(12.0, 19.5, 19.484375)"
10-01-2023 15:23:44.494281,"(7.5, 10.0, 9.779591836734694)","(101.0, 390.0, 320.0)","(10.0, 15.0, 14.515151515151516)","(3.9, 4.5, 4.411627906976744)","(1.9, 2.16, 2.125858123569794)","(21.0, 32.0, 31.384615384615383)","(14.0, 20.0, 19.7)","(12.0, 20.0, 19.484375)"
10-01-2023 15:23:45.735155,"(7.5, 10.0, 9.717073170731707)","(101.0, 390.0, 370.0)","(10.0, 15.0, 14.518518518518519)","(3.9, 4.5, 4.405)","(1.9, 2.16, 2.126808510638298)","(21.0, 32.0, 30.94736842105263)","(14.0, 20.0, 19.7)","(13.0, 20.0, 19.53125)"
10-01-2023 15:23:46.848681,"(7.5, 10.0, 9.686486486486487)","(101.0, 490.0, 370.0)","(10.0, 15.0, 14.518518518518519)","(3.9, 4.5, 4.4195652173913045)","(1.9, 2.16, 2.1264835164835167)","(21.0, 32.0, 31.043478260869566)","(14.0, 20.0, 19.4)","(13.0, 20.0, 19.416666666666668)"
10-01-2023 15:23:48.117726,"(7.5, 10.0, 9.686486486486487)","(101.0, 490.0, 314.0)","(10.0, 15.0, 14.518518518518519)","(3.9, 4.5, 4.421153846153846)","(1.9, 2.16, 2.126287262872629)","(21.0, 32.0, 31.09090909090909)","(14.0, 20.0, 19.7)","(13.0, 20.0, 19.217391304347824)"
10-01-2023 15:23:49.216960,"(7.5, 10.0, 9.668571428571429)","(101.0, 390.0, 330.0)","(10.0, 15.0, 14.518518518518519)","(3.8, 4.5, 4.422330097087379)","(1.9, 2.16, 2.125303867403315)","(21.0, 32.0, 31.09090909090909)","(14.0, 20.0, 19.7)","(13.0, 20.0, 19.083333333333332)"
10-01-2023 15:23:50.373653,"(7.5, 10.0, 9.763265306122449)","(101.0, 390.0, 330.0)","(10.0, 15.0, 14.59375)","(3.8, 4.5, 4.427472527472528)","(1.9, 2.16, 2.125303867403315)","(21.0, 32.0, 31.12)","(14.0, 20.0, 19.4)","(13.0, 20.0, 19.25)"
10-01-2023 15:23:51.457682,"(7.5, 10.0, 9.773913043478261)","(101.0, 390.0, 330.0)","(10.0, 15.0, 14.72)","(3.8, 4.5, 4.375757575757576)","(1.9, 2.16, 2.125303867403315)","(21.0, 32.0, 31.166666666666668)","(14.0, 20.0, 19.678571428571427)","(13.0, 20.0, 19.82)"
10-01-2023 15:23:52.484537,"(7.5, 10.0, 9.773913043478261)","(101.0, 390.0, 330.0)","(10.0, 15.0, 14.72)","(3.8, 4.5, 4.378947368421053)","(1.9, 2.16, 2.142292263610315)","(21.0, 32.0, 31.166666666666668)","(14.0, 20.0, 19.7)","(13.0, 20.0, 19.416666666666668)"
10-01-2023 15:23:53.519296,"(7.5, 10.0, 9.687999999999999)","(101.0, 390.0, 330.0)","(10.0, 15.0, 14.833333333333334)","(3.8, 4.5, 4.378947368421053)","(1.9, 2.16, 2.142292263610315)","(21.0, 32.0, 31.166666666666668)","(14.0, 20.0, 19.7)","(13.0, 20.0, 19.416666666666668)"
10-01-2023 15:23:54.510644,"(7.5, 10.0, 9.687999999999999)","(101.0, 390.0, 330.0)","(10.0, 15.0, 14.6)","(3.8, 4.5, 4.370886075949367)","(1.9, 2.14, 2.1355263157894737)","(21.0, 32.0, 31.166666666666668)","(14.0, 20.0, 19.44736842105263)","(13.0, 20.0, 19.833333333333332)"
10-01-2023 15:23:55.595471,"(7.5, 10.0, 9.705660377358491)","(101.0, 390.0, 330.0)","(10.0, 15.0, 14.516129032258064)","(3.8, 4.5, 4.382539682539682)","(1.9, 2.14, 2.1351162790697678)","(21.0, 32.0, 30.833333333333332)","(14.0, 20.0, 19.0)","(13.0, 20.0, 19.655172413793103)"
10-01-2023 15:23:56.666731,"(7.5, 10.0, 9.705660377358491)","(101.0, 390.0, 330.0)","(10.0, 15.0, 14.516129032258064)","(3.8, 4.5, 4.370175438596491)","(1.9, 2.14, 2.126989247311828)","(21.0, 32.0, 30.857142857142858)","(14.0, 19.5, 19.125)","(13.0, 20.0, 19.558823529411764)"
10-01-2023 15:23:57.694178,"(7.5, 10.0, 9.705660377358491)","(101.0, 490.0, 444.0)","(10.0, 15.0, 14.571428571428571)","(3.8, 4.5, 4.372727272727273)","(1.9, 2.16, 2.1270652173913045)","(21.0, 32.0, 30.666666666666668)","(14.0, 19.5, 19.071428571428573)","(13.0, 20.0, 19.558823529411764)"
10-01-2023 15:23:58.761846,"(7.5, 10.0, 9.67457627118644)","(101.0, 490.0, 451.6666666666667)","(10.0, 15.0, 14.612903225806452)","(3.8, 4.5, 4.364406779661016)","(1.9, 2.16, 2.127303370786517)","(21.0, 32.0, 30.714285714285715)","(14.0, 19.5, 19.071428571428573)","(13.0, 20.0, 19.4)"
10-01-2023 15:23:59.766230,"(7.5, 10.0, 9.644444444444444)","(101.0, 490.0, 451.6666666666667)","(10.0, 15.0, 14.612903225806452)","(3.8, 4.5, 4.346666666666667)","(1.9, 2.16, 2.1553846153846155)","(21.0, 32.0, 30.77777777777778)","(14.0, 19.5, 18.9)","(13.0, 20.0, 19.210526315789473)"
10-01-2023 15:24:00.827674,"(7.5, 10.0, 9.610810810810811)","(101.0, 490.0, 432.5)","(10.0, 15.0, 14.625)","(3.8, 4.5, 4.357142857142857)","(1.9, 2.16, 2.13625)","(21.0, 32.0, 31.12)","(15.0, 19.0, 18.766666666666666)","(13.0, 20.0, 19.2)"
10-01-2023 15:24:01.891455,"(7.5, 10.0, 9.607843137254902)","(101.0, 490.0, 432.5)","(10.0, 15.0, 14.625)","(3.8, 4.5, 4.404545454545455)","(1.9, 2.16, 2.136969696969697)","(21.0, 32.0, 32.857142857142854)","(15.0, 19.5, 18.9)","(13.0, 20.0, 19.393939393939394)"
10-01-2023 15:24:03.038733,"(7.5, 10.0, 9.578378378378378)","(101.0, 490.0, 444.0)","(10.0, 14.5, 14.38888888888889)","(3.8, 4.5, 4.404545454545455)","(1.9, 2.16, 2.1372307692307695)","(21.0, 36.0, 33.06666666666667)","(15.0, 19.5, 18.879310344827587)","(13.0, 20.0, 19.24137931034483)"
10-01-2023 15:24:04.110914,"(7.5, 10.0, 9.589473684210526)","(101.0, 490.0, 444.0)","(10.0, 14.5, 14.375)","(3.8, 4.5, 4.388)","(1.9, 2.16, 2.141132075471698)","(21.0, 34.0, 33.06666666666667)","(15.0, 19.5, 18.879310344827587)","(13.0, 20.0, 19.318181818181817)"
10-01-2023 15:24:05.178912,"(7.5, 10.0, 9.589473684210526)","(101.0, 490.0, 457.1428571428571)","(10.0, 14.0, 13.975)","(3.8, 4.5, 4.397777777777778)","(1.9, 2.16, 2.1382857142857143)","(21.0, 34.0, 32.625)","(15.0, 19.5, 18.879310344827587)","(13.0, 20.0, 19.0625)"
10-01-2023 15:24:06.277717,"(7.5, 10.0, 9.555844155844156)","(101.0, 490.0, 451.6666666666667)","(10.0, 14.5, 14.25)","(3.8, 4.5, 4.442857142857143)","(1.9, 2.16, 2.1357894736842105)","(21.0, 34.0, 32.666666666666664)","(15.0, 19.5, 18.772727272727273)","(13.0, 20.0, 19.043478260869566)"
10-01-2023 15:24:07.442157,"(7.5, 10.0, 9.507692307692308)","(101.0, 490.0, 444.0)","(10.0, 14.5, 13.642857142857142)","(3.8, 4.5, 4.468627450980392)","(1.9, 2.16, 2.105053533190578)","(21.0, 34.0, 32.65217391304348)","(15.0, 19.5, 18.954545454545453)","(13.0, 20.0, 19.043478260869566)"
10-01-2023 15:24:08.547777,"(7.5, 10.0, 9.641176470588235)","(101.0, 490.0, 444.0)","(10.0, 14.5, 14.28125)","(3.8, 4.5, 4.453846153846154)","(1.9, 2.12, 2.1307692307692307)","(21.0, 34.0, 32.62222222222222)","(15.0, 19.5, 19.214285714285715)","(13.0, 20.0, 19.3125)"
10-01-2023 15:24:09.683458,"(7.5, 10.0, 9.624615384615383)","(101.0, 400.0, 372.0)","(10.0, 14.5, 14.3125)","(3.8, 4.5, 4.452)","(1.9, 2.16, 2.128)","(21.0, 34.0, 32.62222222222222)","(15.0, 19.5, 19.25)","(13.0, 20.0, 19.3125)"
10-01-2023 15:24:10.848265,"(7.5, 10.0, 9.624615384615383)","(101.0, 400.0, 372.0)","(11.0, 14.5, 13.954545454545455)","(3.8, 4.5, 4.503225806451613)","(1.9, 2.14, 2.1244444444444444)","(21.0, 34.0, 32.57142857142857)","(15.0, 19.5, 19.214285714285715)","(13.0, 20.0, 19.227272727272727)"
10-01-2023 15:24:11.923045,"(7.5, 10.0, 9.559036144578313)","(101.0, 400.0, 372.0)","(11.0, 14.0, 13.954545454545455)","(3.8, 4.6, 4.4831168831168835)","(1.9, 2.14, 2.148)","(21.0, 34.0, 32.36842105263158)","(15.0, 19.5, 19.0)","(13.0, 20.0, 19.181818181818183)"
10-01-2023 15:24:12.969324,"(7.5, 10.0, 9.524675324675325)","(101.0, 400.0, 372.0)","(11.0, 14.5, 14.065217391304348)","(3.8, 4.6, 4.516666666666667)","(1.9, 2.18, 2.1562264150943395)","(21.0, 34.0, 32.12903225806452)","(15.0, 19.5, 18.84375)","(13.0, 20.0, 19.25)"
10-01-2023 15:24:14.045125,"(7.5, 9.8, 9.575000000000001)","(101.0, 400.0, 372.0)","(11.0, 14.5, 14.065217391304348)","(3.8, 4.6, 4.504255319148936)","(1.9, 2.16, 2.1547169811320757)","(21.0, 34.0, 32.12903225806452)","(15.0, 19.5, 19.743243243243242)","(13.0, 20.0, 19.25)"
10-01-2023 15:24:15.134228,"(7.5, 9.8, 9.575000000000001)","(101.0, 400.0, 372.0)","(11.0, 14.5, 13.973684210526315)","(3.8, 4.6, 4.513461538461538)","(1.9, 2.16, 2.1353333333333335)","(21.0, 34.0, 32.1875)","(15.0, 20.0, 18.675)","(13.0, 20.0, 19.379310344827587)"
10-01-2023 15:24:16.344430,"(7.5, 9.8, 9.666666666666668)","(101.0, 400.0, 372.0)","(11.0, 14.5, 14.074468085106384)","(3.8, 4.6, 4.513461538461538)","(1.9, 2.16, 2.1423809523809525)","(21.0, 34.0, 32.1764705882353)","(15.0, 19.5, 18.847826086956523)","(13.0, 20.0, 19.379310344827587)"
10-01-2023 15:24:17.602071,"(7.5, 9.8, 9.666666666666668)","(101.0, 400.0, 372.0)","(11.0, 14.5, 14.074468085106384)","(3.8, 4.6, 4.504255319148936)","(1.9, 2.16, 2.1437037037037037)","(21.0, 34.0, 32.1764705882353)","(15.0, 19.5, 18.847826086956523)","(13.0, 20.0, 19.5)"
10-01-2023 15:24:18.702843,"(7.5, 9.4, 9.393548387096775)","(101.0, 400.0, 372.0)","(11.0, 14.5, 14.074468085106384)","(3.8, 4.6, 4.534782608695652)","(1.9, 2.16, 2.1455555555555557)","(21.0, 34.0, 32.1764705882353)","(15.0, 19.5, 18.59090909090909)","(13.0, 20.0, 19.333333333333332)"
10-01-2023 15:24:19.796627,"(7.5, 9.6, 9.545454545454545)","(101.0, 400.0, 372.0)","(11.0, 14.5, 14.023809523809524)","(3.8, 4.6, 4.48)","(1.9, 2.16, 2.1447058823529415)","(21.0, 34.0, 32.1764705882353)","(15.0, 19.5, 18.6)","(13.0, 20.0, 19.238095238095237)"
10-01-2023 15:24:20.952348,"(7.5, 9.6, 9.352380952380951)","(101.0, 400.0, 372.0)","(11.0, 14.5, 14.023809523809524)","(3.8, 4.6, 4.487323943661972)","(1.9, 2.16, 2.1414634146341465)","(21.0, 34.0, 32.1764705882353)","(15.0, 19.0, 18.565217391304348)","(13.0, 20.0, 19.40740740740741)"
10-01-2023 15:24:22.069641,"(7.5, 9.6, 9.31111111111111)","(101.0, 400.0, 372.0)","(11.0, 14.5, 13.987179487179487)","(3.8, 4.6, 4.487323943661972)","(1.9, 2.16, 2.1414634146341465)","(21.0, 34.0, 32.486486486486484)","(15.0, 19.0, 18.565217391304348)","(13.0, 20.0, 19.523809523809526)"
10-01-2023 15:24:23.141216,"(7.5, 9.6, 9.399999999999999)","(101.0, 400.0, 372.0)","(11.0, 14.5, 13.987179487179487)","(3.8, 4.6, 4.484057971014493)","(1.9, 2.16, 2.1507692307692308)","(21.0, 34.0, 32.486486486486484)","(15.0, 19.0, 18.565217391304348)","(13.0, 20.0, 19.523809523809526)"
10-01-2023 15:24:24.222737,"(7.5, 9.6, 9.399999999999999)","(101.0, 400.0, 372.0)","(11.0, 14.5, 14.045454545454545)","(3.8, 4.6, 4.485714285714286)","(1.9, 2.16, 2.1410526315789475)","(21.0, 34.0, 32.486486486486484)","(15.0, 19.0, 18.565217391304348)","(13.0, 20.0, 19.238095238095237)"
10-01-2023 15:24:25.287604,"(7.5, 9.6, 9.493333333333332)","(101.0, 400.0, 372.0)","(11.0, 14.5, 14.047619047619047)","(3.8, 4.6, 4.485714285714286)","(1.9, 2.16, 2.1410526315789475)","(21.0, 34.0, 32.486486486486484)","(15.0, 19.0, 18.565217391304348)","(13.0, 20.0, 19.227272727272727)"
10-01-2023 15:24:26.375796,"(7.5, 9.6, 9.493333333333332)","(101.0, 400.0, 372.0)","(11.0, 14.5, 14.047619047619047)","(3.8, 4.6, 4.485714285714286)","(1.9, 2.16, 2.143529411764706)","(21.0, 34.0, 32.486486486486484)","(15.0, 19.0, 18.565217391304348)","(13.0, 20.0, 19.294117647058822)"
10-01-2023 15:24:27.395305,"(7.5, 9.6, 9.493333333333332)","(101.0, 400.0, 372.0)","(11.0, 14.5, 13.957142857142857)","(3.8, 4.6, 4.475)","(1.9, 2.16, 2.143529411764706)","(21.0, 34.0, 32.45)","(15.0, 19.0, 18.565217391304348)","(13.0, 20.0, 19.523809523809526)"
10-01-2023 15:24:28.409055,"(7.5, 9.6, 9.56)","(101.0, 400.0, 372.0)","(11.0, 14.5, 13.972222222222221)","(3.8, 4.6, 4.475)","(1.9, 2.16, 2.1405128205128205)","(21.0, 34.0, 32.40909090909091)","(15.0, 19.0, 18.473684210526315)","(13.0, 20.0, 19.34375)"
10-01-2023 15:24:29.543926,"(7.5, 9.6, 9.587096774193547)","(101.0, 400.0, 372.0)","(11.0, 14.5, 13.972222222222221)","(3.8, 4.6, 4.48)","(1.9, 2.18, 2.1445762711864407)","(21.0, 34.0, 32.62068965517241)","(15.0, 19.0, 18.675)","(13.0, 20.0, 19.34375)"
10-01-2023 15:24:30.636243,"(7.5, 9.8, 9.755)","(101.0, 490.0, 479.09090909090907)","(11.0, 14.5, 14.1875)","(3.8, 4.6, 4.478378378378379)","(1.9, 2.18, 2.1448275862068966)","(21.0, 34.0, 32.64)","(15.0, 19.5, 18.641509433962263)","(13.0, 20.0, 19.5)"
10-01-2023 15:24:31.647465,"(7.5, 9.8, 9.527272727272727)","(101.0, 490.0, 486.25)","(11.0, 14.5, 14.228571428571428)","(3.8, 4.6, 4.452459016393443)","(1.9, 2.16, 2.1275)","(21.0, 34.0, 32.64)","(15.0, 20.0, 18.641509433962263)","(13.0, 20.0, 19.333333333333332)"
10-01-2023 15:24:32.703377,"(7.5, 9.8, 9.527272727272727)","(101.0, 490.0, 486.25)","(11.0, 14.5, 14.3125)","(3.8, 4.6, 4.458823529411765)","(1.9, 2.16, 2.1275)","(21.0, 34.0, 32.57142857142857)","(15.0, 20.0, 18.641509433962263)","(13.0, 20.0, 19.333333333333332)"
10-01-2023 15:24:33.826226,"(7.5, 9.8, 9.569230769230769)","(101.0, 490.0, 486.25)","(11.0, 14.5, 14.3125)","(3.8, 4.6, 4.566666666666666)","(1.9, 2.16, 2.1458503401360547)","(21.0, 34.0, 30.52173913043478)","(15.0, 20.0, 18.372881355932204)","(13.0, 20.0, 19.454545454545453)"
10-01-2023 15:24:35.011947,"(7.5, 9.8, 9.5)","(101.0, 530.0, 512.5)","(11.0, 15.0, 14.625)","(3.8, 4.6, 4.566666666666666)","(1.9, 2.16, 9998.5)","(21.0, 34.0, 9998.5)","(15.0, 20.0, 9998.5)","(13.0, 20.0, 9998.5)"
